,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD
2014-10-05,1.4245605,1.4294815,1.429802,1.4107361,1.4033737,1.4317932,1.4001846
2014-10-06,1.4278641,1.4252853,1.4326248,1.4468384,1.4120712,1.3858032,1.4444656
2014-10-07,1.4251404,1.4274063,1.4339828,1.4363632,1.377388,1.4004364,1.4657822
2014-10-08,1.4305496,1.4279099,1.4085312,1.4368362,1.4137955,1.4458542,1.4216461
2014-10-09,1.4399567,1.4065628,1.4257202,1.4477768,1.454956,1.435936,1.4393845
2014-10-10,1.4054718,1.3996811,1.4677429,1.4546127,1.4375381,1.4411621,1.439064
2014-10-12,1.4438171,1.4037018,1.423439,1.4266281,1.4391632,1.4424286,1.4414215
2014-10-13,1.4147415,1.4385223,1.4171371,1.4400406,1.4486389,1.4384079,1.4420242
2014-10-14,1.4003372,1.438797,1.41893,1.4413528,1.439354,1.4452133,1.4461441
2014-10-15,1.4204102,1.4402313,1.4377213,1.4411621,1.4436874,1.4480133,1.4437408
2014-10-16,1.4137115,1.4474182,1.4336166,1.4675369,1.4110413,1.4358978,1.4384995
2014-10-17,1.4461136,1.4307404,1.4469681,1.4421616,1.4465103,1.4459381,1.4447098
2014-10-19,1.4402084,1.4445648,1.4369583,1.4449768,1.4529343,1.4511795,1.4524384
2014-10-20,1.4443359,1.4369507,1.4394531,1.4381027,1.4848633,1.4239273,1.460495
2014-10-21,1.4420853,1.4375381,1.4468994,1.4416656,1.4062042,1.4585876,1.4441528
2014-10-22,1.4465714,1.4434738,1.4469223,1.4087296,1.4621964,1.4302444,1.4464569
2014-10-23,1.4459381,1.4200592,1.4447174,1.4465866,1.4299164,1.4608078,1.4510117
2014-10-24,1.4370422,1.40065,1.4360809,1.4589233,1.4611588,1.4310455,1.4642258
2014-10-26,1.4569473,1.4253159,1.4410095,1.4339905,1.4346313,1.4375763,1.431282
2014-10-27,1.4414444,1.4634247,1.4471054,1.4453506,1.4608612,1.4457932,1.436142
2014-10-28,1.4386292,1.4306183,1.4142227,1.4307404,1.4346313,1.4406815,1.4350662
2014-10-29,1.4256287,1.4593353,1.4563446,1.4468002,1.4464874,1.4466476,1.4452515
2014-10-30,1.4667282,1.4315872,1.4355545,1.4305115,1.4397888,1.4441605,1.4387207
2014-10-31,1.4302292,1.4620209,1.4446106,1.4249573,1.4490433,1.432045,1.4376984
2014-11-02,1.4614487,1.4443436,1.4645157,1.459671,1.445137,1.4443665,1.4399567
2014-11-03,1.4479752,1.4511871,1.4258728,1.4303741,1.4508896,1.443016,1.4490585
2014-11-04,1.4370956,1.4484177,1.4547195,1.4573288,1.4459381,1.4456329,1.436943
2014-11-05,1.4455795,1.4451294,1.4413376,1.440361,1.4517899,1.447319,1.4425659
2014-11-06,1.4461212,1.4518738,1.445816,1.440918,1.4412537,1.4493408,1.4320831
2014-11-07,1.4472198,1.4524078,1.4502716,1.4438019,1.4376907,1.4325943,1.4421158
2014-11-09,1.4383316,1.4546356,1.451271,1.4421539,1.4610367,1.4464417,1.4491882
2014-11-10,1.4452896,1.4380798,1.450798,1.4485855,1.4286346,1.4558563,1.4281311
2014-11-11,1.4401779,1.4489822,1.4336166,1.4615631,1.4330826,1.4361038,1.4412308
2014-11-12,1.4362564,1.4614182,1.4498367,1.4442825,1.4407501,1.4509125,1.4448242
2014-11-13,1.4463272,1.4271622,1.4305267,1.4277191,1.4396973,1.442482,1.4423981
2014-11-14,1.428505,1.4608994,1.4496689,1.4411697,1.4436188,1.4426804,1.4375763
2014-11-16,1.4585648,1.4296494,1.4351654,1.4470291,1.4324799,1.4421692,1.4382858
2014-11-17,1.4283295,1.4408569,1.433876,1.4413681,1.4402084,1.4455032,1.440834
2014-11-18,1.444252,1.4408569,1.4390182,1.440567,1.438942,1.4385986,1.4334106
2014-11-19,1.4451294,1.4347229,1.4462738,1.4466934,1.4406128,1.4334259,1.4430008
2014-11-20,1.434021,1.4452972,1.4457169,1.4394836,1.4376602,1.4400864,1.4333649
2014-11-21,1.4567566,1.4442978,1.4459915,1.4389343,1.4386139,1.4403229,1.4381866
2014-11-23,1.4392242,1.4420013,1.4403,1.4373932,1.4500504,1.4452057,1.4332199
2014-11-24,1.4470444,1.4432755,1.4420776,1.4386826,1.4418793,1.4378128,1.436943
2014-11-25,1.4513168,1.437851,1.4420776,1.438057,1.4313812,1.4511566,1.4448242
2014-11-26,1.4454193,1.4377823,1.4420776,1.4373627,1.4480057,1.4496994,1.4442596
2014-11-27,1.4408722,1.4341354,1.4409332,1.4364471,1.4417572,1.4289474,1.4528427
2014-11-28,1.4420166,1.4447861,1.439537,1.4462662,1.4427872,1.4447479,1.4254913
2014-11-30,1.4381485,1.4368362,1.4402847,1.4357376,1.4510956,1.4532776,1.4563217
2014-12-01,1.4388046,1.4373169,1.439888,1.4431839,1.4350739,1.4460678,1.4465103
2014-12-02,1.4367676,1.4445419,1.4475555,1.4434662,1.4440613,1.4421692,1.4553223
2014-12-03,1.4409485,1.4443817,1.4420013,1.4473267,1.4416885,1.4413376,1.4399261
2014-12-04,1.4493866,1.4516373,1.442543,1.4446106,1.4432602,1.4370193,1.4348373
2014-12-05,1.4458237,1.4409103,1.4260025,1.4644852,1.4413528,1.4409332,1.4415512
2014-12-07,1.4469604,1.4482956,1.442131,1.4428406,1.4410782,1.4414673,1.4485855
2014-12-08,1.4329453,1.4430237,1.4462433,1.4404678,1.4443207,1.4488144,1.4518967
2014-12-09,1.4537201,1.4378967,1.4472656,1.4426651,1.4484558,1.4545059,1.451088
2014-12-10,1.4562454,1.4508514,1.441124,1.4448318,1.451622,1.4555588,1.4543304
2014-12-11,1.438057,1.4405289,1.4447861,1.4492569,1.4544678,1.4554214,1.4568558
2014-12-12,1.4486923,1.4494476,1.4524994,1.4540329,1.4589844,1.4585953,1.4579468
2014-12-14,1.4463959,1.4489975,1.4546204,1.4547882,1.4601135,1.4575729,1.4627228
2014-12-15,1.4547119,1.4553909,1.4569397,1.4572144,1.45784,1.4593201,1.4695663
2014-12-16,1.4538422,1.4551163,1.4567184,1.4662781,1.4666367,1.4642181,1.4712448
2014-12-17,1.4552383,1.4551926,1.4600754,1.4602814,1.4605713,1.4683304,1.468132
2014-12-18,1.4594269,1.4579163,1.4606628,1.461647,1.4679565,1.4664917,1.4678116
2014-12-19,1.4578018,1.462204,1.4673462,1.4646683,1.4664764,1.4735489,1.4746399
2014-12-21,1.4629745,1.467308,1.4636383,1.4714127,1.470047,1.4701996,1.4738312
2014-12-22,1.4599686,1.4636154,1.4684067,1.4707642,1.4747543,1.4794922,1.4713898
2014-12-23,1.4596558,1.4687881,1.470665,1.4773636,1.4773636,1.4778824,1.4835663
2014-12-24,1.4744568,1.4656754,1.469902,1.4698639,1.482338,1.4823914,1.4831085
2014-12-25,1.4669266,1.4764175,1.473938,1.4774628,1.4845886,1.4850311,1.4902039
2014-12-26,1.4724121,1.4713287,1.4826508,1.478302,1.4822769,1.4914093,1.4893646
2014-12-28,1.4730606,1.4745407,1.4839783,1.4862213,1.4892502,1.4917374,1.4890442
2014-12-29,1.4757843,1.4805603,1.4834976,1.4846649,1.4888,1.4897919,1.4841385
2014-12-30,1.4781494,1.4840698,1.4891739,1.488533,1.4842758,1.4669418,1.489502
2014-12-31,1.4850769,1.4851837,1.484787,1.4930573,1.4895096,1.4793472,1.4889755
2015-01-01,1.4918518,1.4697495,1.4896317,1.4813385,1.4891815,1.4878998,1.4837494
2015-01-02,1.4922714,1.4893723,1.4891739,1.4801178,1.483696,1.4838715,1.489502
2015-01-04,1.4812012,1.4859238,1.4843979,1.4991684,1.4891815,1.4883194,1.4698257
2015-01-05,1.5086823,1.4732361,1.4897614,1.4897537,1.4889679,1.4879913,1.4857178
2015-01-06,1.4764862,1.5052414,1.4894333,1.4873123,1.4837341,1.4836044,1.4857178
2015-01-07,1.4881058,1.4871063,1.4839478,1.4999771,1.5176697,1.4802933,1.4855881
2015-01-08,1.4840469,1.4863739,1.4904022,1.4927063,1.4747009,1.4751816,1.4855881
2015-01-09,1.4887466,1.485878,1.48983,1.5055542,1.5080338,1.4845963,1.4855881
2015-01-11,1.4882355,1.4898758,1.483696,1.4864044,1.4864502,1.4900131,1.4855194
2015-01-12,1.4878464,1.4893036,1.4898987,1.4879074,1.5087585,1.4893723,1.4855194
2015-01-13,1.4857788,1.4854279,1.490593,1.487587,1.4733047,1.4848557,1.4853287
2015-01-14,1.5064621,1.4899445,1.4826202,1.4837189,1.4724731,1.4903946,1.4853287
2015-01-15,1.4874573,1.4893036,1.4908142,1.4881668,1.4900665,1.4896317,1.485199
2015-01-16,1.4931412,1.4851074,1.4398422,1.4842911,1.4932327,1.4845963,1.4744034
2015-01-18,1.4716492,1.4900131,1.4622192,1.4888077,1.4885864,1.4969254,1.493187
2015-01-19,1.4844894,1.4894333,1.4711304,1.488411,1.4789886,1.4677811,1.5008698
2015-01-20,1.4881592,1.4846573,1.4942551,1.486496,1.4835663,1.47538,1.4740753
2015-01-21,1.4880295,1.4903259,1.4887695,1.4827423,1.4773178,1.459816,1.4758148
2015-01-22,1.4844894,1.4790344,1.4950867,1.476387,1.4788437,1.4809113,1.4718475
2015-01-23,1.4844055,1.488472,1.4871445,1.4662781,1.468193,1.4603729,1.4699402
2015-01-25,1.4815598,1.4696655,1.4747543,1.4638519,1.4713211,1.4521942,1.4517746
2015-01-26,1.4841614,1.4813614,1.4711533,1.4712372,1.4555359,1.4552307,1.4538345
2015-01-27,1.477272,1.4588928,1.4652252,1.4611435,1.4584274,1.4556274,1.4553528
2015-01-28,1.4758987,1.4719849,1.4679642,1.4483261,1.4544144,1.4403229,1.4393005
2015-01-29,1.4641266,1.4750214,1.4586334,1.4529343,1.4588699,1.4393616,1.4571762
2015-01-30,1.461029,1.4731979,1.4549026,1.4539948,1.4558182,1.4588318,1.4591141
2015-02-01,1.4589081,1.4650726,1.4526138,1.468193,1.4413376,1.4338074,1.4694443
2015-02-02,1.4496002,1.4690247,1.445488,1.4373245,1.4676819,1.4753647,1.4344788
2015-02-03,1.4581833,1.4791641,1.4383926,1.4503555,1.4534378,1.4522247,1.434227
2015-02-04,1.4592896,1.460495,1.4551315,1.4507523,1.4547653,1.464714,1.437027
2015-02-05,1.4694214,1.4757996,1.4488449,1.461647,1.4532242,1.457161,1.4452362
2015-02-06,1.4692993,1.4571457,1.44207,1.4432831,1.4226685,1.4519653,1.4547882
2015-02-08,1.4587021,1.4462738,1.4527435,1.4599228,1.4721298,1.4626923,1.4394684
2015-02-09,1.4462662,1.455719,1.4232941,1.4527512,1.4494171,1.4352188,1.4612274
2015-02-10,1.4575424,1.4459076,1.4591522,1.4245987,1.4601288,1.4437408,1.4404373
2015-02-11,1.4471436,1.4465332,1.4580536,1.4442368,1.4519424,1.4515076,1.4594345
2015-02-12,1.4394836,1.4545135,1.4435501,1.4304886,1.4450912,1.4462662,1.443924
2015-02-13,1.4321594,1.4442902,1.4573898,1.4595947,1.4644394,1.4292984,1.455658
2015-02-15,1.4698257,1.4436035,1.441864,1.4448929,1.446907,1.4547501,1.4498444
2015-02-16,1.4549713,1.4512634,1.4481277,1.4560623,1.4392242,1.4498138,1.4615555
2015-02-17,1.4682846,1.4510193,1.4361572,1.4273224,1.4429474,1.4516678,1.4480057
2015-02-18,1.4494171,1.4807205,1.430336,1.452591,1.3959885,1.4474792,1.452652
2015-02-19,1.4575653,1.4530029,1.4386444,1.4514999,1.4508057,1.4360123,1.4475632
2015-02-20,1.4547882,1.4458847,1.4498596,1.443161,1.4476776,1.4666061,1.4471817
2015-02-22,1.4566116,1.449997,1.4477386,1.4597778,1.4635773,1.4463196,1.432106
2015-02-23,1.4499435,1.4538422,1.4568939,1.4409866,1.4511261,1.4471741,1.4535294
2015-02-24,1.4748535,1.452385,1.4517365,1.4462128,1.4505005,1.4480591,1.4694519
2015-02-25,1.4268036,1.4375992,1.4478302,1.4488373,1.46344,1.4674988,1.4478378
2015-02-26,1.4416275,1.4535217,1.4324646,1.4468231,1.4489288,1.4397583,1.4665146
2015-02-27,1.4575119,1.4585114,1.4486618,1.4430771,1.4478683,1.4530411,1.4562683
2015-03-01,1.446518,1.4446564,1.4590454,1.4518585,1.4617462,1.4493408,1.4326019
2015-03-02,1.4608307,1.4509277,1.448082,1.4463654,1.4459,1.4437103,1.4391403
2015-03-03,1.4465256,1.4478226,1.4389801,1.4406357,1.4456329,1.4661865,1.4418335
2015-03-04,1.4784088,1.4632797,1.4690323,1.451683,1.4429474,1.4560852,1.451088
2015-03-05,1.4451294,1.4456711,1.452179,1.4422836,1.4549408,1.4410248,1.445694
2015-03-06,1.4493179,1.450592,1.461586,1.4372177,1.442688,1.4477081,1.4434128
2015-03-08,1.4472122,1.457222,1.4470596,1.4471436,1.4550095,1.4582901,1.4499817
2015-03-09,1.4490509,1.4766006,1.4516678,1.4382858,1.4422989,1.449852,1.4491043
2015-03-10,1.4617844,1.4393768,1.4496841,1.4458694,1.4516525,1.4414978,1.4522095
2015-03-11,1.447609,1.4417114,1.450882,1.4484711,1.4478989,1.4438553,1.4518356
2015-03-12,1.4493179,1.4680252,1.4489288,1.467865,1.4437332,1.4404831,1.4496078
2015-03-13,1.4574051,1.4389114,1.4513779,1.4437866,1.4350662,1.4398804,1.4428482
2015-03-15,1.4557724,1.4480591,1.4487534,1.4677734,1.4466705,1.4444351,1.4424667
2015-03-16,1.4440689,1.4476852,1.4476318,1.4499893,1.437294,1.4403687,1.4380722
2015-03-17,1.4448853,1.4422684,1.4460907,1.4430237,1.4412384,1.4417801,1.4359818
2015-03-18,1.4511871,1.4486923,1.4420319,1.4412537,1.4355392,1.4330292,1.4336624
2015-03-19,1.4488754,1.4440308,1.4400558,1.4405289,1.4343414,1.4321747,1.4336624
2015-03-20,1.4406052,1.4421768,1.4370575,1.4365311,1.4334869,1.4262848,1.4178925
2015-03-22,1.4411316,1.4364548,1.4360886,1.4328613,1.4270172,1.420227,1.4150772
2015-03-23,1.4384995,1.4357529,1.4328537,1.4298401,1.4207153,1.4193115,1.4118576
2015-03-24,1.4363098,1.4276047,1.4274445,1.4179382,1.4151459,1.4111023,1.4188538
2015-03-25,1.4345169,1.4289093,1.4205246,1.4179382,1.400322,1.4064713,1.3969879
2015-03-26,1.4280243,1.4238815,1.4260406,1.4136505,1.4108124,1.4058609,1.4022903
2015-03-27,1.4215775,1.4186707,1.4020691,1.4005966,1.4170074,1.3944016,1.3939056
2015-03-29,1.4139862,1.4155579,1.426796,1.4100342,1.3951187,1.4059982,1.399025
2015-03-30,1.4020004,1.4085693,1.4197617,1.3987503,1.404335,1.4009628,1.4105835
2015-03-31,1.4021912,1.4238586,1.407959,1.3965149,1.4195099,1.4098663,1.4150314
2015-04-01,1.4059906,1.4065475,1.4242249,1.4399261,1.3947144,1.3997192,1.4023438
2015-04-02,1.4146271,1.4062271,1.4035187,1.4173889,1.4011078,1.3895798,1.4045715
2015-04-05,1.4091797,1.4004517,1.3886108,1.3981094,1.4186325,1.4041901,1.4049377
2015-04-06,1.4096909,1.4128265,1.396141,1.4179153,1.4042511,1.398201,1.3955002
2015-04-07,1.4153595,1.4115524,1.3937378,1.4244385,1.400917,1.388916,1.3869553
2015-04-08,1.4234238,1.4073715,1.4163742,1.3993683,1.4072723,1.416275,1.3812714
2015-04-09,1.4101181,1.4038239,1.4074707,1.4099884,1.3827438,1.3939133,1.4143143
2015-04-10,1.4039001,1.4242783,1.4040451,1.4092407,1.4054947,1.4131699,1.4148407
2015-04-12,1.4085083,1.4131927,1.4138794,1.4168701,1.391304,1.3901596,1.4015503
2015-04-13,1.409111,1.4012833,1.4118423,1.3722229,1.4016037,1.3884735,1.3852844
2015-04-14,1.3901901,1.3857651,1.3920517,1.3846741,1.3885193,1.4132919,1.4058456
2015-04-15,1.4170914,1.4157791,1.4001312,1.4085388,1.3904572,1.3904877,1.4053955
2015-04-16,1.3810959,1.4011078,1.3883438,1.3830566,1.3999786,1.4040146,1.3914185
2015-04-17,1.4009857,1.3968277,1.3995895,1.3890991,1.3558807,1.4013672,1.4012299
2015-04-19,1.4026489,1.4087753,1.4092102,1.4022369,1.4045181,1.4041138,1.4228516
2015-04-20,1.383194,1.3981628,1.3974152,1.4085159,1.3966904,1.3391495,1.4212723
2015-04-21,1.4022751,1.4011841,1.4048233,1.4005966,1.3825989,1.4249573,1.4216003
2015-04-22,1.4043274,1.3969269,1.4037094,1.397728,1.3944931,1.3933716,1.3843307
2015-04-23,1.4011154,1.3833466,1.3953705,1.3825302,1.3956299,1.3957138,1.3681564
2015-04-24,1.3853073,1.3904572,1.4091415,1.3970261,1.3910522,1.3851166,1.3809509
2015-04-26,1.3904266,1.3937454,1.3826752,1.3984299,1.3697968,1.3852386,1.379837
2015-04-27,1.3930511,1.3905716,1.4035721,1.4000397,1.3752899,1.3857956,1.3923721
2015-04-28,1.398201,1.392067,1.3969193,1.3767548,1.3816605,1.3714752,1.3921967
2015-04-29,1.4286194,1.4081192,1.3935013,1.3770218,1.3843002,1.4161224,1.3918152
2015-04-30,1.3876648,1.3899307,1.3969498,1.410759,1.3915176,1.3975601,1.3894196
2015-05-01,1.372757,1.3933105,1.4002838,1.3797913,1.3927231,1.4064484,1.39431
2015-05-03,1.3944626,1.3792267,1.4247284,1.384079,1.3951492,1.3959503,1.3895874
2015-05-04,1.4074936,1.3636398,1.4044342,1.3907852,1.393364,1.3959732,1.3952789
2015-05-05,1.3812485,1.399292,1.3987427,1.3962021,1.3980713,1.395462,1.3987656
2015-05-06,1.3836899,1.3934402,1.395195,1.3992996,1.4000397,1.398407,1.4052811
2015-05-07,1.3890228,1.3944473,1.3984909,1.3938599,1.3972092,1.40551,1.4035721
2015-05-08,1.3969879,1.3910522,1.3979492,1.3994141,1.4007416,1.4042206,1.400917
2015-05-10,1.400322,1.3940735,1.3958588,1.4059906,1.4049377,1.4011002,1.4017792
2015-05-11,1.4003067,1.3986588,1.4076538,1.4019241,1.3984604,1.4009628,1.4011002
2015-05-12,1.3954773,1.399353,1.4032822,1.4046478,1.4038239,1.3973389,1.3965759
2015-05-13,1.4025955,1.4047165,1.4036255,1.4028473,1.4046631,1.4023514,1.3998642
2015-05-14,1.4027863,1.3988342,1.3997116,1.3992233,1.4002762,1.3969879,1.4016724
2015-05-15,1.401207,1.3977432,1.3993225,1.3990479,1.3992386,1.3987427,1.3972778
2015-05-17,1.401062,1.4023209,1.4036407,1.3996353,1.4040833,1.40345,1.401207
2015-05-18,1.3970642,1.4034805,1.4045486,1.4008789,1.4051208,1.4015045,1.4140854
2015-05-19,1.3988113,1.3984451,1.3998413,1.4053345,1.399765,1.3958282,1.3786469
2015-05-20,1.4031296,1.3972855,1.3987427,1.403389,1.3979568,1.3994904,1.4065475
2015-05-21,1.4012527,1.4025192,1.4037094,1.4144974,1.3778381,1.4023361,1.4194107
2015-05-22,1.3966751,1.4039993,1.3938065,1.4089203,1.4018784,1.4067688,1.3933334
2015-05-24,1.3987427,1.4084244,1.3994598,1.4012756,1.4131851,1.3957825,1.4179382
2015-05-25,1.3784409,1.4161224,1.4118423,1.3891983,1.4076691,1.4039001,1.4014969
2015-05-26,1.4199142,1.406044,1.4071579,1.4138107,1.4101181,1.407402,1.3836517
2015-05-27,1.4112244,1.4089127,1.4150467,1.4160309,1.4059372,1.4087524,1.4188309
2015-05-28,1.4030228,1.4021683,1.4114761,1.4059753,1.4196854,1.4090118,1.4165726
2015-05-29,1.4208145,1.4030685,1.4047852,1.4083176,1.4110413,1.4309998,1.4014053
2015-05-31,1.4014816,1.4224777,1.4138794,1.4087143,1.4052811,1.4160614,1.4187088
2015-06-01,1.4218216,1.4089584,1.4080963,1.4090042,1.4187241,1.4067917,1.4144897
2015-06-02,1.4169617,1.4075623,1.4077682,1.4131241,1.420723,1.4061432,1.4165573
2015-06-03,1.4042358,1.4014587,1.4160767,1.4170761,1.4138184,1.4163666,1.4156189
2015-06-04,1.4115677,1.4343643,1.4210663,1.4177856,1.4177704,1.4127121,1.4160004
2015-06-05,1.413269,1.4011154,1.4211655,1.41185,1.4167175,1.4162827,1.4146271
2015-06-07,1.4145889,1.4219437,1.4105148,1.4154358,1.4177246,1.4207993,1.4090347
2015-06-08,1.4171753,1.4185638,1.4127579,1.4228973,1.4179916,1.4153671,1.4185181
2015-06-09,1.4161377,1.4140854,1.4222336,1.4175415,1.422554,1.4248505,1.4258804
2015-06-10,1.4090195,1.41288,1.4236755,1.4330368,1.4231415,1.4212799,1.4219894
2015-06-11,1.4174271,1.4181442,1.42173,1.420021,1.4218445,1.4227371,1.4229126
2015-06-12,1.4167709,1.4254379,1.4264679,1.4269638,1.4232712,1.4233932,1.4228897
2015-06-14,1.4184265,1.4167709,1.4193497,1.4233856,1.4270096,1.4166946,1.427536
2015-06-15,1.4218674,1.4215546,1.4175339,1.4249725,1.4257965,1.42099,1.4239883
2015-06-16,1.4212723,1.4249954,1.4243164,1.4171753,1.423851,1.4263535,1.4318314
2015-06-17,1.4206467,1.4221191,1.4255981,1.4270477,1.43676,1.4381332,1.4137268
2015-06-18,1.4173279,1.4249878,1.4254303,1.4351196,1.4404907,1.4450989,1.4136581
2015-06-19,1.4339752,1.4279175,1.4289856,1.4456329,1.4276733,1.4541626,1.4433136
2015-06-21,1.4310379,1.4334106,1.4236908,1.4459381,1.4510269,1.4421463,1.4463959
2015-06-22,1.4346771,1.433609,1.4557648,1.4359055,1.4440613,1.4414291,1.467308
2015-06-23,1.4349899,1.4524536,1.4488068,1.453064,1.4363785,1.4404602,1.4319458
2015-06-24,1.4537659,1.4339066,1.4440231,1.4502869,1.4527283,1.4562225,1.4524765
2015-06-25,1.4352188,1.4352493,1.4465714,1.461586,1.4428787,1.4419556,1.4244308
2015-06-26,1.447525,1.4319077,1.4316025,1.4333115,1.4446182,1.4278564,1.4442749
2015-06-28,1.4486465,1.4309921,1.4709778,1.4366989,1.4428558,1.4469299,1.4531174
2015-06-29,1.4503937,1.4497604,1.438057,1.452446,1.4576263,1.4569168,1.4425278
2015-06-30,1.4484482,1.4386978,1.441803,1.4485626,1.4451065,1.447258,1.4668732
2015-07-01,1.4528656,1.429802,1.4495468,1.4373169,1.4651871,1.4613342,1.4530029
2015-07-02,1.4280777,1.4405441,1.4491043,1.4432907,1.44207,1.4471283,1.4337387
2015-07-03,1.4424362,1.4616165,1.4383926,1.4423599,1.4449539,1.4668198,1.4567184
2015-07-05,1.4546967,1.4603882,1.4538345,1.4656525,1.4481201,1.4447327,1.4553833
2015-07-06,1.4391708,1.4429398,1.4596634,1.4537659,1.4523163,1.4709015,1.456665
2015-07-07,1.4531174,1.4483032,1.445282,1.45755,1.4522858,1.4347992,1.4580765
2015-07-08,1.4450378,1.4572296,1.4627914,1.4557419,1.4323502,1.461792,1.4615631
2015-07-09,1.4564362,1.4559021,1.4519272,1.4502792,1.4574509,1.4588699,1.4623184
2015-07-10,1.4501648,1.4508133,1.4615631,1.4624634,1.462883,1.457634,1.4464569
2015-07-12,1.4479675,1.4650879,1.4422607,1.469307,1.4518661,1.4591522,1.4618454
2015-07-13,1.4612503,1.4684982,1.4579163,1.4565353,1.4608612,1.4576035,1.466301
2015-07-14,1.475502,1.4592819,1.4647903,1.4615021,1.4602814,1.4630508,1.4578018
2015-07-15,1.464531,1.4506912,1.4612427,1.4627991,1.4565964,1.4621582,1.465416
2015-07-16,1.4609833,1.4624939,1.4723587,1.4636917,1.4612122,1.4629211,1.472786
2015-07-17,1.4665527,1.460846,1.4677505,1.4646835,1.4592896,1.4621582,1.4535141
2015-07-19,1.4618988,1.4641037,1.4592133,1.462204,1.4651718,1.4640732,1.4676971
2015-07-20,1.4543915,1.4648514,1.4604034,1.4598236,1.4619141,1.4843826,1.4573517
2015-07-21,1.458641,1.4655151,1.4657135,1.4631653,1.4737854,1.4667358,1.4704895
2015-07-22,1.4664688,1.4627075,1.4619064,1.4662857,1.4664078,1.4642868,1.4630737
2015-07-23,1.4720001,1.4543228,1.4636459,1.4767227,1.4596329,1.4687424,1.4720764
2015-07-24,1.4606552,1.464241,1.4679489,1.4618301,1.472084,1.4528885,1.4753723
2015-07-26,1.4576492,1.4717407,1.4669876,1.4663467,1.4693832,1.4815445,1.4652176
2015-07-27,1.4679413,1.4732208,1.4701691,1.4646225,1.4717407,1.4837723,1.4677124
2015-07-28,1.4626541,1.4763031,1.491188,1.4475327,1.467392,1.4666748,1.4813232
2015-07-29,1.4623566,1.4614105,1.4842529,1.488945,1.485672,1.4864502,1.4730911
2015-07-30,1.4770966,1.4680176,1.4636841,1.4725494,1.4743576,1.4761887,1.4725647
2015-07-31,1.4584427,1.4858398,1.4640198,1.4804001,1.4795837,1.4768295,1.4859467
2015-08-02,1.4641342,1.4650803,1.482193,1.4731522,1.4762878,1.4761047,1.4879608
2015-08-03,1.462532,1.4838333,1.4769516,1.4839783,1.4869461,1.4831848,1.4788437
2015-08-04,1.475647,1.468399,1.4890213,1.4786606,1.4855194,1.4696579,1.4730759
2015-08-05,1.4742279,1.4724121,1.4879456,1.4948654,1.480423,1.4955673,1.4804688
2015-08-06,1.4837189,1.4725876,1.4689407,1.4856491,1.4789352,1.4866333,1.484581
2015-08-07,1.4836502,1.4785461,1.489151,1.475441,1.489296,1.4778976,1.4867935
2015-08-09,1.4859009,1.470253,1.4759903,1.4883347,1.4826355,1.4968185,1.4973755
2015-08-10,1.463295,1.4874573,1.4749069,1.480133,1.4977188,1.4790268,1.4999542
2015-08-11,1.4795151,1.4950256,1.4957886,1.4859695,1.4824677,1.4738617,1.4928131
2015-08-12,1.4967041,1.4739685,1.480156,1.493866,1.466156,1.4747391,1.4932098
2015-08-13,1.4759827,1.4834595,1.501564,1.4710388,1.500061,1.4941788,1.4935837
2015-08-14,1.4838257,1.4786911,1.4982758,1.4925995,1.4984589,1.4926224,1.4943542
2015-08-16,1.4908829,1.4851456,1.4855423,1.4876862,1.4874954,1.4962082,1.500145
2015-08-17,1.4850769,1.4822388,1.5118027,1.4890976,1.4957886,1.5265121,1.5011749
2015-08-18,1.4912338,1.4914017,1.491806,1.4958878,1.497406,1.5011749,1.4832306
2015-08-19,1.494339,1.4915771,1.4819489,1.499649,1.5022125,1.4766006,1.4964142
2015-08-20,1.4918289,1.5031815,1.5178528,1.5021973,1.4801254,1.4734268,1.5368958
2015-08-21,1.4965973,1.4800186,1.4990158,1.483078,1.5098877,1.5018845,1.4870148
2015-08-23,1.4804001,1.495842,1.5060501,1.496582,1.4899368,1.5055237,1.5005188
2015-08-24,1.493782,1.4872742,1.4859314,1.4983826,1.4998322,1.5186234,1.5143356
2015-08-25,1.4865417,1.4920425,1.5036621,1.5090408,1.5072098,1.489769,1.5119171
2015-08-26,1.5001678,1.4981995,1.5228271,1.5230255,1.5068207,1.5131683,1.4959564
2015-08-27,1.5019531,1.5139847,1.5140762,1.4983902,1.5139236,1.4979935,1.4900055
2015-08-28,1.5156708,1.5214844,1.5021591,1.5072327,1.5059662,1.4881592,1.5301437
2015-08-30,1.5116806,1.511322,1.5070038,1.4795227,1.5190659,1.5228577,1.4968491
2015-08-31,1.510643,1.512291,1.4925156,1.5271301,1.5366287,1.513382,1.5327759
2015-09-01,1.4970932,1.5149918,1.4874954,1.5262299,1.5317535,1.5631332,1.5182877
2015-09-02,1.5192871,1.523468,1.5084915,1.5109329,1.5367966,1.5274963,1.5172958
2015-09-03,1.5003967,1.5272522,1.5191422,1.4991684,1.5205841,1.5155182,1.5143433
2015-09-04,1.5331955,1.5106125,1.5036926,1.5161285,1.5099182,1.5107956,1.518219
2015-09-06,1.5149994,1.5301514,1.5245895,1.5210266,1.5216904,1.5166092,1.5285721
2015-09-07,1.530899,1.5236511,1.5206833,1.5300293,1.5175552,1.5273514,1.5403442
