,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY
2013-03-08,93.11572,93.15944,93.188156,93.160835,93.21187,93.327225,93.40996
2013-03-10,93.168365,93.16152,93.2468,93.29872,93.3383,93.36646,93.43583
2013-03-11,93.15144,93.209496,93.257065,93.35404,93.34551,93.41001,93.495094
2013-03-12,93.213844,93.23312,93.306816,93.36157,93.41769,93.429634,93.50112
2013-03-13,93.26614,93.39702,93.31505,93.394875,93.47924,93.52764,93.549446
2013-03-14,93.3992,93.38019,93.413635,93.45155,93.49359,93.565865,93.56131
2013-03-15,93.382614,93.41383,93.46857,93.49588,93.58419,93.53429,93.52627
2013-03-17,93.42959,93.45542,93.50173,93.528984,93.55184,93.57959,93.57779
2013-03-18,93.46571,93.50575,93.55582,93.56207,93.58564,93.573814,93.648575
2013-03-19,93.495285,93.54533,93.56798,93.55354,93.56855,93.63179,93.72407
2013-03-20,93.49315,93.56235,93.58357,93.5843,93.64867,93.68855,93.93248
2013-03-21,93.560295,93.589554,93.58058,93.637405,93.703224,93.924225,93.96141
2013-03-22,93.564,93.562195,93.6167,93.66193,93.90442,93.966,94.1392
2013-03-24,93.59116,93.61716,93.66446,93.90548,93.96312,94.11347,94.14377
2013-03-25,93.69179,93.669464,93.88541,93.98497,94.10689,94.17799,94.16303
2013-03-26,93.69851,93.92499,93.94861,94.114426,94.13961,94.15463,94.159134
2013-03-27,93.88379,93.958626,94.10803,94.18979,94.16359,94.16028,94.15111
2013-03-28,93.96426,94.1386,94.186584,94.16552,94.23866,94.165054,94.16745
2013-03-31,94.07689,94.148285,94.1541,94.18304,94.178444,94.14167,94.32206
2013-04-01,94.15136,94.15322,94.168205,94.14473,94.15918,94.40285,94.38339
2013-04-02,94.17623,94.17822,94.15421,94.16731,94.40747,94.419945,94.43958
2013-04-03,94.15188,94.17841,94.169044,94.380806,94.36284,94.42733,94.62209
2013-04-04,94.15737,94.178055,94.37546,94.39196,94.54257,94.58111,94.62973
2013-04-05,94.16129,94.40297,94.443985,94.41992,94.61999,94.669235,94.75727
2013-04-07,94.38823,94.411095,94.44491,94.60591,94.668236,94.77133,94.73088
2013-04-08,94.45027,94.39466,94.59602,94.63716,94.74138,94.83973,95.08705
2013-04-09,94.44964,94.595894,94.63086,94.63343,94.76925,95.09916,95.176605
2013-04-10,94.60545,94.61987,94.68033,94.69789,95.11156,95.1781,95.191414
2013-04-11,94.62322,94.71619,94.80841,95.09828,95.2016,95.253136,95.60786
2013-04-12,94.721924,94.77938,95.09519,95.14771,95.27852,95.66734,95.72982
2013-04-14,94.861664,95.06362,95.186066,95.21491,95.62031,95.724525,95.801414
2013-04-15,95.11358,95.21317,95.26516,95.64233,95.752045,95.8459,95.890396
2013-04-16,95.1847,95.22007,95.623886,95.76501,95.784485,95.84338,95.90717
2013-04-17,95.23819,95.61682,95.73626,95.82013,95.90784,95.97034,96.03163
2013-04-18,95.61333,95.72943,95.80554,95.83972,95.91125,96.1163,95.99874
2013-04-19,95.771835,95.79434,95.90578,95.87544,96.04468,96.0679,96.07223
2013-04-21,95.763885,95.84223,95.85877,96.03828,96.07356,96.0627,96.13693
2013-04-22,95.846146,95.921196,96.06037,96.05125,96.02097,96.13755,96.72003
2013-04-23,95.92269,96.07231,96.06198,96.03607,96.12883,96.67707,97.57788
2013-04-24,96.00367,96.03812,96.03379,96.13707,96.73579,97.55608,97.72225
2013-04-25,96.06125,96.047745,96.18511,96.69991,97.57417,97.67121,97.70817
2013-04-26,96.0738,96.15528,96.73086,97.49639,97.77617,97.76132,97.76334
2013-04-28,96.18649,96.71603,97.54774,97.69186,97.625,97.75791,97.774055
2013-04-29,96.698814,97.55577,97.708755,97.68563,97.76611,97.75346,97.80433
2013-04-30,97.51229,97.80094,97.70166,97.746475,97.698395,97.787186,97.92278
2013-05-01,97.76944,97.62595,97.734146,97.84417,97.74384,97.88838,97.96486
2013-05-02,97.76176,97.73707,97.74812,97.81909,97.875015,97.976906,98.1928
2013-05-03,97.73836,97.6883,97.76237,97.80803,97.98737,98.21217,98.320595
2013-05-05,97.81471,97.824684,97.86768,97.95903,98.22344,98.30797,98.42579
2013-05-06,97.76051,97.867546,97.958244,98.194695,98.31482,98.35238,98.42462
2013-05-07,97.87023,97.99699,98.24103,98.3519,98.405594,98.469826,98.525154
2013-05-08,98.00644,98.15424,98.38746,98.38979,98.42436,98.57829,98.87393
2013-05-09,98.23797,98.36084,98.39523,98.461205,98.57846,98.86273,98.86538
2013-05-10,98.37592,98.390785,98.441574,98.58149,98.89056,98.99144,98.94084
2013-05-12,98.38289,98.44339,98.57921,98.88701,98.98422,98.986374,99.03141
2013-05-13,98.407936,98.5427,98.91024,98.98641,98.98497,99.08164,99.125015
2013-05-14,98.56148,98.92292,98.97981,98.96319,99.02316,99.053474,99.10215
2013-05-15,98.84691,98.95281,98.98555,99.08176,99.044395,99.09245,99.104385
2013-05-16,98.972206,98.9957,99.04747,99.117165,99.10514,99.13548,99.14859
2013-05-17,99.00917,99.11517,99.06973,99.12796,99.1244,99.20833,99.22315
2013-05-19,99.022385,99.04616,99.12973,99.14906,99.11675,99.250885,99.25409
2013-05-20,99.059425,99.13516,99.138855,99.13674,99.2319,99.22758,99.24309
2013-05-21,99.09265,99.1221,99.13727,99.15395,99.23505,99.21124,99.277725
2013-05-22,99.15662,99.16463,99.22594,99.23396,99.23731,99.279884,99.44422
2013-05-23,99.14935,99.173386,99.26281,99.23859,99.256035,99.390076,99.46507
2013-05-24,99.23467,99.23309,99.24353,99.23882,99.42079,99.495605,99.68242
2013-05-26,99.25012,99.253334,99.24899,99.45798,99.48466,99.72466,99.82399
2013-05-27,99.22623,99.24809,99.43559,99.49611,99.65471,99.79599,100.69522
2013-05-28,99.25604,99.43533,99.48036,99.70556,99.84586,100.71567,100.67025
2013-05-29,99.421036,99.43477,99.695786,99.848526,100.66246,100.72983,100.67766
2013-05-30,99.48507,99.6754,99.80666,100.70904,100.73776,100.69005,100.69252
2013-05-31,99.65537,99.76546,100.701866,100.70167,100.76827,100.695465,100.70556
2013-06-02,99.789215,100.731,100.62955,100.72165,100.72867,100.67035,100.71257
2013-06-03,100.66884,100.74304,100.66828,100.66885,100.663704,100.69842,100.705475
2013-06-04,100.68126,100.68749,100.67237,100.6937,100.67698,100.66896,100.66279
2013-06-05,100.72173,100.67569,100.656,100.71062,100.72094,100.7518,100.69214
2013-06-06,100.69066,100.73349,100.70795,100.70224,100.68728,100.71587,100.67518
2013-06-07,100.69947,100.745766,100.714355,100.724014,100.69684,100.7211,100.66583
2013-06-09,100.739006,100.68579,100.73826,100.66621,100.739365,100.73735,100.7002
2013-06-10,100.70321,100.673134,100.72208,100.693375,100.7009,100.689186,100.688484
2013-06-11,100.63986,100.735176,100.73055,100.711716,100.63314,100.66272,100.71315
2013-06-12,100.658165,100.74822,100.76179,100.70261,100.652824,100.6961,100.70026
2013-06-13,100.7461,100.68421,100.69331,100.72604,100.74646,100.697525,100.72705
2013-06-14,100.78081,100.6708,100.660194,100.66383,100.78312,100.697586,100.70618
2013-06-16,100.73495,100.73669,100.6993,100.69301,100.734436,100.6638,100.695274
2013-06-17,100.66073,100.75039,100.703926,100.7126,100.656105,100.6943,100.71764
2013-06-18,100.67596,100.68271,100.611084,100.702835,100.672264,100.68785,100.614075
2013-06-19,100.72555,100.668625,100.660934,100.727646,100.724365,100.55449,100.105865
2013-06-20,100.68758,100.73775,100.66628,100.66167,100.54222,100.08743,99.79637
2013-06-21,100.69812,100.75191,100.64594,100.55911,100.120766,99.84244,99.3931
2013-06-23,100.74509,100.68094,100.57225,100.095085,99.80508,99.343864,98.71434
2013-06-24,100.70213,100.594315,100.07513,99.82026,99.34978,98.59329,98.69664
2013-06-25,100.52047,100.11876,99.82185,99.372375,98.65702,98.73829,98.67954
2013-06-26,100.03707,99.8606,99.37461,98.68484,98.720764,98.62558,98.6705
2013-06-27,99.81184,99.350365,98.72336,98.69434,98.726395,98.649765,98.65373
2013-06-28,99.30219,98.6709,98.66729,98.679794,98.64355,98.72406,98.68555
2013-06-30,98.72656,98.66684,98.66292,98.70628,98.6219,98.58917,98.67819
2013-07-01,98.69612,98.66474,98.69376,98.65178,98.69283,98.73976,98.66468
2013-07-02,98.69091,98.709526,98.685104,98.64967,98.70407,98.6236,98.69119
2013-07-03,98.694534,98.66961,98.728424,98.68472,98.67097,98.64892,98.72795
2013-07-04,98.6965,98.66924,98.67479,98.66299,98.68646,98.72569,98.71708
2013-07-05,98.65568,98.65137,98.67482,98.65119,98.65624,98.58727,98.6961
2013-07-07,98.645325,98.65113,98.71353,98.69855,98.722435,98.74175,98.67841
2013-07-08,98.70846,98.65112,98.65044,98.69486,98.728485,98.62277,98.66926
2013-07-09,98.66158,98.65081,98.69016,98.72014,98.64202,98.64865,98.65196
2013-07-10,98.66447,98.668945,98.67903,98.65038,98.61977,98.72704,98.68576
2013-07-11,98.666016,98.71019,98.68158,98.68738,98.693695,98.585976,98.678345
2013-07-12,98.72301,98.66286,98.724884,98.66176,98.7054,98.74332,98.66431
2013-07-14,98.62314,98.67017,98.665886,98.662575,98.670944,98.622185,98.691826
2013-07-15,98.67576,98.68672,98.66169,98.68144,98.687126,98.64868,99.0473
2013-07-16,98.6805,98.699104,98.69489,98.690025,98.6562,98.92271,99.01701
2013-07-17,98.69767,98.66934,98.685875,98.64868,99.00897,99.03701,99.29423
2013-07-18,98.654396,98.67069,98.73198,99.04022,99.03427,99.19075,99.23848
2013-07-19,98.66188,98.70405,99.04422,99.10038,99.21834,99.24683,99.29371
2013-07-21,98.62276,99.026,99.11638,99.194725,99.32125,99.34857,99.417465
2013-07-22,98.97727,99.14232,99.193954,99.24463,99.25875,99.39934,99.4219
2013-07-23,99.03934,99.29452,99.224976,99.26697,99.36052,99.39301,99.42439
2013-07-24,99.22722,99.19493,99.29497,99.39187,99.38862,99.42602,99.39042
2013-07-25,99.30135,99.296326,99.41279,99.38522,99.43598,99.37171,99.35832
2013-07-26,99.36077,99.3918,99.37173,99.42103,99.3746,99.37018,99.37006
2013-07-28,99.351616,99.3643,99.417854,99.40859,99.48658,99.408356,99.37632
2013-07-29,99.38888,99.40916,99.413345,99.35994,99.40942,99.40002,99.37958
2013-07-30,99.32786,99.37461,99.37081,99.40149,99.44979,99.39314,99.38127
2013-07-31,99.42655,99.38323,99.41847,99.39233,99.40031,99.428024,99.39339
2013-08-01,99.39681,99.44214,99.41381,99.384766,99.34768,99.37055,99.41241
2013-08-02,99.37488,99.39913,99.37003,99.42286,99.38854,99.36897,99.42267
2013-08-04,99.43801,99.42387,99.41904,99.40957,99.32232,99.40905,99.428276
2013-08-05,99.35694,99.36951,99.414215,99.35805,99.42935,99.4003,99.43133
2013-08-06,99.38738,99.34433,99.36936,99.401924,99.397194,99.393105,99.385735
2013-08-07,99.43837,99.382614,99.4195,99.39226,99.37367,99.42938,99.395905
2013-08-08,99.3724,99.35124,99.41457,99.384315,99.44118,99.36962,99.35495
2013-08-09,99.492035,99.45642,99.3688,99.42416,99.3547,99.2868,99.25745
2013-08-11,99.40959,99.4177,99.41989,99.410194,99.324684,99.31069,99.255684
2013-08-12,99.45238,99.439835,99.41489,99.3186,99.28146,99.23854,99.127304
2013-08-13,99.39983,99.39121,99.25992,99.23381,99.23105,99.151886,98.983765
2013-08-14,99.34436,99.33316,99.26477,99.22912,99.132996,99.01093,98.955025
2013-08-15,99.34785,99.30335,99.205605,99.09092,99.05531,98.929214,98.48637
2013-08-16,99.2012,99.23573,99.02437,98.95858,98.9184,98.48697,98.29964
2013-08-18,99.168236,99.08111,99.03937,98.95752,98.46382,98.37729,98.42932
2013-08-19,99.1034,98.98236,98.9168,98.44819,98.43829,98.36719,98.358765
2013-08-20,99.04042,98.99337,98.47981,98.39685,98.39185,98.374306,98.39302
2013-08-21,98.906975,98.45499,98.4042,98.42687,98.35498,98.34047,98.41564
2013-08-22,98.47562,98.275314,98.35056,98.32562,98.38897,98.424675,98.099686
2013-08-23,98.40102,98.4147,98.35827,98.36282,98.3795,98.13831,97.991325
2013-08-25,98.35886,98.33776,98.31903,98.34135,98.104774,98.027855,98.08836
2013-08-26,98.40608,98.31443,98.353806,98.1556,98.03703,98.08188,98.05839
2013-08-27,98.40142,98.42117,98.129654,98.04138,98.02024,98.04306,98.068695
2013-08-28,98.357925,98.08856,98.04397,98.09381,98.061646,98.03134,98.0094
2013-08-29,98.24087,98.06086,97.99327,98.08054,98.07442,98.07447,98.10356
2013-08-30,98.06784,98.08364,98.05369,98.06072,97.993256,98.05811,98.08452
2013-09-01,98.05161,98.0772,98.03018,98.09483,98.05691,98.04276,98.08625
2013-09-02,98.05806,98.01849,98.08446,98.07138,98.070595,98.088135,98.10025
2013-09-03,98.08409,98.08516,98.04861,98.03403,98.078094,97.99525,98.00873
2013-09-04,98.06994,97.99632,98.07738,98.04519,98.05374,98.05304,98.09995
2013-09-05,98.09852,98.077965,98.04526,98.07184,98.0713,98.12998,98.17341
2013-09-06,98.09889,98.09277,98.090385,98.06839,98.09728,98.13477,98.21596
2013-09-08,98.03923,98.047516,98.07068,98.0736,98.17932,98.23381,98.385895
2013-09-09,98.06146,98.05411,98.11111,98.18833,98.18398,98.41908,98.40487
2013-09-10,98.1121,98.150665,98.18843,98.20337,98.36018,98.39401,98.385895
2013-09-11,98.078,98.16697,98.21599,98.385315,98.41227,98.339645,98.405334
2013-09-12,98.166534,98.21899,98.386215,98.39157,98.42917,98.36579,98.4595
2013-09-13,98.1662,98.39707,98.386215,98.36032,98.383484,98.50047,98.46525
2013-09-15,98.41487,98.3639,98.386215,98.4122,98.39205,98.545586,98.60494
2013-09-16,98.38866,98.37554,98.405655,98.43248,98.47533,98.63158,98.6835
2013-09-17,98.440475,98.42128,98.45977,98.463524,98.623276,98.636604,98.71654
2013-09-18,98.40684,98.44388,98.47809,98.57585,98.65327,98.652214,98.69676
2013-09-19,98.485275,98.51666,98.55074,98.65878,98.7111,98.73189,98.79147
2013-09-20,98.45716,98.58563,98.65568,98.72631,98.79817,98.82551,98.809326
2013-09-22,98.67038,98.62319,98.71566,98.79512,98.81697,98.87438,98.88468
2013-09-23,98.67144,98.69146,98.81742,98.813,98.86519,98.89747,98.7928
2013-09-24,98.70292,98.792885,98.79664,98.821945,98.88481,98.83332,98.79412
2013-09-25,98.82336,98.84639,98.85033,98.78826,98.826225,98.85942,98.85915
2013-09-26,98.777214,98.85139,98.875244,98.76812,98.84522,98.83402,98.851
2013-09-27,98.88536,98.829315,98.83923,98.929596,98.849464,98.85989,98.88026
2013-09-29,98.804085,98.85615,98.839355,98.8403,98.82922,98.8362,98.83001
2013-09-30,98.88064,98.87867,98.87418,98.805176,98.86312,98.86033,98.87974
2013-10-01,98.842064,98.84834,98.85191,98.889275,98.84102,98.83788,98.82887
2013-10-02,98.86364,98.86726,98.8567,98.843506,98.82828,98.86016,98.8596
2013-10-03,98.84049,98.80396,98.86044,98.8419,98.867195,98.79041,98.861496
2013-10-04,98.8274,98.88223,98.842255,98.850395,98.82666,98.81345,98.8443
2013-10-06,98.85371,98.82013,98.83097,98.83323,98.83766,98.8609,98.86148
2013-10-07,98.85742,98.850334,98.806435,98.85518,98.813896,98.839096,98.84445
2013-10-08,98.843765,98.86349,98.82959,98.852356,98.84359,98.80455,98.83565
2013-10-09,98.871445,98.855225,98.865555,98.8346,98.82179,98.815926,98.85101
2013-10-10,98.81521,98.8479,98.81995,98.85731,98.78997,98.86587,98.8048
2013-10-11,98.83306,98.85935,98.87454,98.85298,98.81631,98.782524,98.66141
2013-10-13,98.83369,98.80476,98.84584,98.801186,98.78559,98.65701,98.6447
2013-10-14,98.80083,98.823364,98.82833,98.78193,98.63913,98.622696,98.584404
2013-10-15,98.814316,98.82632,98.76868,98.65246,98.6253,98.57933,98.47433
2013-10-16,98.866196,98.791855,98.691055,98.64163,98.54943,98.44757,98.43906
2013-10-17,98.7888,98.634605,98.633736,98.58614,98.449036,98.41797,98.379814
2013-10-18,98.64284,98.64044,98.60627,98.477264,98.41765,98.368,98.36793
2013-10-20,98.6132,98.58802,98.43205,98.45427,98.37253,98.3772,98.29829
2013-10-21,98.563515,98.43215,98.45099,98.38298,98.39031,98.261475,98.17668
2013-10-22,98.468376,98.43294,98.40306,98.35006,98.25589,98.21601,98.08617
2013-10-23,98.42422,98.44696,98.31835,98.28502,98.120346,98.13203,98.09192
2013-10-24,98.381035,98.39396,98.26565,98.198784,98.12914,98.06366,98.05362
2013-10-25,98.37719,98.32343,98.20255,98.10409,98.08325,98.067535,98.03846
2013-10-27,98.316986,98.201485,98.15096,98.052345,98.04901,98.05335,98.05391
2013-10-28,98.16256,98.1447,98.056816,98.031006,98.052505,98.01505,98.038025
2013-10-29,98.1472,98.10144,98.027145,98.033844,98.05803,98.06643,98.05422
2013-10-30,98.11171,98.05601,98.05073,98.062416,98.02844,98.05188,98.037674
2013-10-31,98.04174,98.0405,98.06723,98.030075,98.04382,98.012764,98.05456
2013-11-01,98.0681,98.0566,98.02513,98.03313,98.04755,98.06523,98.03734
2013-11-03,98.0393,98.0401,98.04934,98.06382,98.02509,98.05035,98.05493
2013-11-04,98.0369,98.057,98.06619,98.029076,98.02949,98.01047,98.03704
2013-11-05,98.03322,98.03972,98.02307,98.0324,98.04638,98.06387,98.05527
2013-11-06,98.02919,98.05741,98.04784,98.06525,98.02488,98.04874,98.110916
2013-11-07,98.057274,98.03935,98.06502,98.0282,98.04443,98.04113,98.155205
2013-11-08,98.05001,98.05785,98.02105,98.03179,98.05484,98.13426,98.1851
2013-11-10,98.041374,98.03904,98.046295,98.05704,98.0936,98.15351,98.265495
2013-11-11,98.03499,98.05836,98.05363,98.15532,98.182816,98.258575,98.34112
2013-11-12,98.06037,98.12099,98.124054,98.17621,98.22858,98.275375,98.30748
2013-11-13,98.12259,98.124344,98.15124,98.29693,98.27367,98.28772,98.37049
2013-11-14,98.125,98.16978,98.262695,98.24317,98.295746,98.36727,98.42682
2013-11-15,98.20761,98.231415,98.28434,98.27594,98.36224,98.37478,98.371346
2013-11-17,98.2422,98.278984,98.31942,98.32186,98.341644,98.39885,98.362976
2013-11-18,98.30773,98.300896,98.3468,98.37746,98.428375,98.42299,98.42756
2013-11-19,98.32476,98.36439,98.36238,98.429756,98.43186,98.576324,98.49026
2013-11-20,98.37875,98.38053,98.42493,98.4477,98.488556,98.50194,98.574234
2013-11-21,98.39601,98.344765,98.47956,98.46625,98.44299,98.540184,98.61816
2013-11-22,98.43961,98.432625,98.46188,98.49408,98.58568,98.60937,98.608864
2013-11-24,98.4475,98.42893,98.463196,98.57407,98.548515,98.652954,98.63145
2013-11-25,98.46422,98.46199,98.56515,98.62665,98.63386,98.644165,98.74531
2013-11-26,98.501305,98.549995,98.577576,98.63843,98.69038,98.69473,99.07833
2013-11-27,98.559425,98.603195,98.65179,98.65882,98.72297,99.09078,99.1774
2013-11-28,98.57557,98.63376,98.62154,98.71537,99.05219,99.20502,99.408455
2013-11-29,98.60363,98.61912,98.73451,99.05084,99.206665,99.441055,99.60631
2013-12-01,98.6295,98.74958,99.04319,99.19916,99.440315,99.59245,99.94998
2013-12-02,98.68513,99.054855,99.196915,99.40077,99.59473,99.92854,99.93119
2013-12-03,99.08038,99.16797,99.44218,99.625626,99.96987,100.016716,99.984245
2013-12-04,99.21338,99.4249,99.65551,99.94951,99.98422,100.00463,100.11209
2013-12-05,99.43186,99.65355,99.92434,99.95146,100.022026,100.065704,100.22694
2013-12-06,99.6059,99.98263,99.96671,100.006065,100.05742,100.15537,100.32089
2013-12-08,99.95138,99.9756,100.00566,100.04991,100.1737,100.259346,101.019745
2013-12-09,99.983665,99.980316,100.08941,100.19882,100.2698,100.96854,101.16936
2013-12-10,100.022934,100.10474,100.17238,100.307915,100.94528,101.0948,101.37589
2013-12-11,100.078125,100.22646,100.25086,100.97695,101.16119,101.40277,101.534584
2013-12-12,100.20732,100.26003,100.976845,101.15768,101.40748,101.50322,101.683624
2013-12-13,100.2873,100.94981,101.17189,101.40068,101.43569,101.633194,101.88802
2013-12-15,101.007576,101.188286,101.395,101.54448,101.67592,101.92274,102.030815
2013-12-16,101.10549,101.39511,101.54202,101.65776,101.85384,102.00178,102.2996
2013-12-17,101.411095,101.53266,101.660126,101.901764,101.94768,102.27888,102.29964
2013-12-18,101.52492,101.66314,101.91184,101.954666,102.28606,102.30002,102.400185
2013-12-19,101.66945,101.90268,101.954124,102.26701,102.31406,102.3798,102.433914
2013-12-20,101.90315,101.94673,102.196205,102.30875,102.42251,102.4246,102.48236
2013-12-22,101.94363,102.19527,102.38511,102.42167,102.46257,102.43427,102.52435
2013-12-23,102.29785,102.32889,102.36211,102.36242,102.47112,102.5455,102.578476
2013-12-24,102.37107,102.46478,102.43482,102.46089,102.51311,102.606575,102.83102
2013-12-26,102.34596,102.34268,102.4484,102.606964,102.65461,102.82001,102.90119
2013-12-27,102.458824,102.44347,102.5129,102.63683,102.84193,102.903244,102.952805
2013-12-29,102.46249,102.51872,102.62313,102.80103,102.86272,102.96847,102.95436
2013-12-30,102.53009,102.59663,102.82822,102.874054,102.9192,102.95404,103.06516
2013-12-31,102.63947,102.86517,102.90703,102.953476,102.969086,103.062416,102.9979
2014-01-01,102.77845,102.91499,102.91217,102.958786,102.95787,102.98125,103.108154
2014-01-02,102.925224,102.94564,102.98921,103.04385,103.07224,103.127884,103.15791
2014-01-03,102.9376,102.98906,102.995804,103.044106,103.17138,103.17683,103.35067
2014-01-05,102.92912,102.995636,103.01135,103.10164,103.15527,103.40786,103.45351
2014-01-06,103.038414,102.99898,103.1123,103.16626,103.397514,103.40179,104.04648
2014-01-07,103.05058,103.08497,103.24587,103.40624,103.444565,104.04891,104.01067
2014-01-08,103.11949,103.17664,103.40079,103.42468,104.02963,103.98347,103.97204
2014-01-09,103.17709,103.40554,103.45845,104.049675,104.056984,104.07121,104.06874
2014-01-10,103.37428,103.43409,104.041046,104.01378,104.03461,104.015015,104.07512
2014-01-12,103.421425,104.03609,104.06089,103.97504,104.06272,104.06904,104.13176
2014-01-13,103.990036,104.01537,104.03159,104.07202,104.13455,104.21454,104.25463
2014-01-14,104.03292,104.06476,104.03527,104.06618,104.16768,104.245026,104.2485
2014-01-15,104.07374,104.008804,104.09492,104.13371,104.213455,104.25308,104.2443
2014-01-16,103.99001,104.10091,104.15745,104.2449,104.20983,104.29168,104.26402
2014-01-17,104.08216,104.18228,104.24664,104.278656,104.278984,104.29225,104.32192
2014-01-19,104.1484,104.237686,104.24992,104.27154,104.30315,104.31849,104.3274
2014-01-20,104.245995,104.27629,104.28592,104.28795,104.407616,104.32232,104.3646
2014-01-21,104.29005,104.30736,104.31365,104.36385,104.29261,104.35811,104.32276
2014-01-22,104.247696,104.31282,104.285095,104.32307,104.30359,104.31782,104.32681
2014-01-23,104.289825,104.29036,104.29626,104.32701,104.36816,104.3217,104.365776
2014-01-24,104.29772,104.310455,104.31832,104.3652,104.27288,104.35937,104.32198
2014-01-26,104.29526,104.33859,104.32898,104.322296,104.33012,104.31701,104.32624
2014-01-27,104.29467,104.327255,104.354774,104.32647,104.31376,104.32113,104.36686
2014-01-28,104.29608,104.34985,104.34073,104.36634,104.33044,104.360535,104.3213
2014-01-29,104.299385,104.29977,104.31862,104.32156,104.313416,104.31627,104.325714
2014-01-30,104.3062,104.2973,104.30071,104.3259,104.33078,104.32056,104.36781
2014-01-31,104.3198,104.36315,104.33023,104.367325,104.31309,104.361565,104.32065
2014-02-02,104.32858,104.37996,104.329155,104.32091,104.331116,104.31558,104.32524
2014-02-03,104.29134,104.29657,104.32161,104.32545,104.31275,104.32003,104.20987
2014-02-04,104.338875,104.36124,104.35733,104.36825,104.3314,104.18081,104.04624
2014-02-05,104.34724,104.379616,104.34216,104.32029,104.19728,104.07874,103.91631
2014-02-06,104.32499,104.31968,104.3337,104.22896,104.040215,103.84189,103.703094
2014-02-07,104.33449,104.309944,104.253494,104.11472,103.87692,103.730515,103.58917
2014-02-09,104.33862,104.25815,104.03897,103.867584,103.79203,103.72247,103.28505
2014-02-10,104.12088,104.06938,103.94517,103.7005,103.64299,103.30106,102.96176
2014-02-11,104.08736,103.87582,103.83065,103.587715,103.29787,102.973,102.715454
2014-02-12,103.87121,103.734436,103.77143,103.284424,103.013855,102.64266,102.54619
2014-02-13,103.71044,103.68793,103.28188,102.961975,102.6427,102.56106,102.5459
2014-02-14,103.757996,103.241005,102.94888,102.716354,102.67102,102.593216,102.476135
2014-02-16,103.261116,102.92833,102.59388,102.5474,102.5289,102.46649,102.44216
2014-02-17,103.07253,102.67986,102.53801,102.56108,102.49417,102.45514,102.47775
2014-02-18,102.62963,102.531235,102.574394,102.515205,102.43989,102.44066,102.45111
2014-02-19,102.56219,102.50671,102.498474,102.47287,102.473595,102.4598,102.406105
2014-02-20,102.512825,102.47715,102.44942,102.44164,102.45224,102.508415,102.43152
2014-02-21,102.482635,102.47049,102.44605,102.44493,102.41207,102.48662,102.43306
2014-02-23,102.433784,102.46092,102.449005,102.40595,102.43925,102.425514,102.35545
2014-02-24,102.41204,102.47831,102.42804,102.44906,102.42203,102.382675,102.3069
2014-02-25,102.455696,102.45996,102.42286,102.40188,102.376724,102.344345,102.3133
2014-02-26,102.51716,102.428986,102.430504,102.38232,102.32681,102.33411,102.27314
2014-02-27,102.441765,102.38621,102.38777,102.356735,102.32535,102.269875,102.238914
2014-02-28,102.39671,102.36004,102.348114,102.325066,102.283325,102.261925,102.28234
2014-03-02,102.35928,102.37318,102.325325,102.25698,102.26679,102.27958,102.24635
2014-03-03,102.33871,102.330475,102.38246,102.278305,102.253746,102.24927,102.26586
2014-03-04,102.302284,102.26497,102.29752,102.24054,102.26628,102.26181,102.25585
2014-03-05,102.31212,102.22648,102.28886,102.25385,102.252716,102.257256,102.30236
2014-03-06,102.25643,102.25971,102.24438,102.24365,102.26515,102.26804,102.28472
2014-03-07,102.2555,102.295784,102.275764,102.28188,102.29364,102.26326,102.27284
2014-03-09,102.256996,102.27349,102.237915,102.2645,102.25492,102.26316,102.256546
2014-03-10,102.255905,102.25653,102.243546,102.26903,102.28872,102.2567,102.22342
2014-03-11,102.25747,102.297485,102.33541,102.27082,102.24075,102.19727,102.16054
2014-03-12,102.25111,102.286194,102.30787,102.181145,102.19521,102.199196,102.15953
2014-03-13,102.25676,102.255104,102.27214,102.22242,102.16475,102.18751,102.17899
2014-03-14,102.268974,102.203094,102.19739,102.140274,102.18137,102.179146,102.178925
2014-03-16,102.26225,102.18567,102.17977,102.182785,102.167725,102.19044,102.180786
2014-03-17,102.24289,102.19141,102.17501,102.18064,102.19121,102.2068,102.21691
2014-03-18,102.23695,102.203735,102.155785,102.15632,102.21474,102.208725,102.25984
2014-03-19,102.21109,102.17371,102.15919,102.17722,102.19075,102.25031,102.24833
2014-03-20,102.15884,102.18375,102.18827,102.216354,102.2497,102.25644,102.28071
2014-03-21,102.17234,102.22174,102.21054,102.24575,102.23968,102.27085,102.21194
2014-03-23,102.2053,102.17977,102.225876,102.25647,102.23366,102.253204,102.26418
2014-03-24,102.21547,102.26168,102.25603,102.25579,102.22368,102.24278,102.25532
2014-03-25,102.21857,102.229706,102.266174,102.256645,102.181854,102.24852,102.24481
2014-03-26,102.26055,102.26071,102.26671,102.181694,102.24688,102.23337,102.26628
2014-03-27,102.26665,102.2497,102.22498,102.25305,102.25663,102.27901,102.28067
2014-03-28,102.23978,102.183395,102.23541,102.23952,102.30342,102.30211,102.359535
2014-03-30,102.223335,102.252914,102.28167,102.2909,102.32013,102.295715,102.366646
2014-03-31,102.25575,102.25518,102.26232,102.32697,102.295265,102.338745,102.34864
2014-04-01,102.27683,102.30056,102.31252,102.28308,102.313194,102.35837,102.38049
