,AUXAUD,AUXAUD,AUXAUD,AUXAUD,AUXAUD,AUXAUD,AUXAUD
2014-12-05,5429.721,5429.754,5429.788,5429.7593,5423.5293,5408.47,5407.7163
2014-12-07,5429.765,5429.7695,5429.788,5423.316,5408.3916,5407.6724,5392.262
2014-12-08,5429.758,5429.729,5423.423,5408.59,5407.7207,5392.394,5375.2056
2014-12-09,5429.7573,5423.391,5408.576,5407.6436,5392.512,5375.241,5367.2183
2014-12-10,5423.319,5408.6143,5407.6387,5392.2754,5375.1064,5367.214,5366.246
2014-12-11,5408.699,5407.671,5392.3594,5375.553,5367.0527,5366.2954,5363.1147
2014-12-12,5407.6157,5392.5723,5375.3647,5367.14,5366.2417,5363.123,5361.9863
2014-12-14,5392.466,5375.048,5367.213,5366.24,5363.1885,5362.0586,5353.065
2014-12-15,5375.331,5367.1113,5366.229,5363.178,5362.0435,5352.9297,5349.9272
2014-12-16,5367.183,5366.2593,5363.133,5362.029,5352.9863,5349.983,5349.9355
2014-12-17,5366.2275,5363.186,5361.9766,5352.8623,5349.9497,5349.9,5349.981
2014-12-18,5363.134,5362.018,5352.9424,5349.889,5349.9995,5349.917,5349.587
2014-12-19,5361.968,5352.868,5349.914,5349.9136,5349.959,5349.4727,5345.4546
2014-12-21,5353.048,5349.96,5349.9688,5349.9883,5349.543,5345.4326,5342.783
2014-12-22,5349.9507,5349.9604,5349.961,5349.535,5345.5,5342.877,5342.288
2014-12-23,5349.9775,5349.9155,5349.5493,5345.502,5342.952,5342.3003,5342.2124
2014-12-24,5349.96,5349.5913,5345.5283,5342.8193,5342.223,5342.2515,5342.2046
2014-12-25,5349.586,5345.3438,5342.8325,5342.2715,5342.255,5342.255,5342.2227
2014-12-26,5345.396,5342.8267,5342.2515,5342.248,5342.2466,5342.2124,5327.044
2014-12-28,5342.875,5342.2207,5342.22,5342.2603,5342.259,5326.981,5327.3647
2014-12-29,5342.2915,5342.227,5342.24,5342.206,5326.8643,5327.4077,5342.8857
2014-12-30,5342.297,5342.2383,5342.243,5327.0444,5327.4385,5342.8506,5342.33
2014-12-31,5342.2134,5342.25,5326.883,5327.3564,5342.6533,5342.2393,5342.176
2015-01-01,5342.2305,5326.766,5327.472,5342.921,5342.321,5342.222,5326.718
2015-01-02,5326.9473,5327.3486,5342.649,5342.248,5342.2007,5326.8223,5327.141
2015-01-04,5327.408,5342.8105,5342.1406,5342.318,5326.778,5327.1553,5327.0913
2015-01-05,5342.769,5342.1914,5342.1743,5326.928,5327.12,5327.1353,5327.076
2015-01-06,5342.263,5342.246,5327.037,5327.1216,5327.1943,5327.2036,5327.105
2015-01-07,5342.2183,5326.753,5327.1265,5327.145,5327.1763,5327.1445,5343.7866
2015-01-08,5326.891,5327.161,5327.1426,5327.0884,5327.164,5343.3457,5346.3945
2015-01-09,5327.1357,5327.0757,5327.103,5327.0776,5343.001,5346.3135,5346.21
2015-01-11,5327.1357,5327.177,5327.151,5343.411,5346.284,5346.323,5346.353
2015-01-12,5327.1226,5327.1133,5343.0356,5346.2974,5346.3496,5346.319,5330.308
2015-01-13,5327.168,5343.4233,5346.274,5346.3,5346.336,5330.2036,5309.275
2015-01-14,5343.2573,5346.257,5346.34,5346.2993,5330.539,5309.0923,5301.3853
2015-01-15,5346.3867,5346.3296,5346.2793,5330.3027,5309.1514,5301.6504,5285.9707
2015-01-16,5346.4023,5346.326,5330.4404,5309.1357,5301.561,5285.934,5302.113
2015-01-18,5346.139,5331.1523,5309.533,5301.109,5287.0864,5302.015,5309.8237
2015-01-19,5330.7817,5310.1533,5301.732,5286.862,5300.457,5310.035,5324.7812
2015-01-20,5309.1675,5301.59,5286.037,5301.655,5309.8223,5325.155,5327.142
2015-01-21,5301.5874,5285.8726,5302.0757,5309.6104,5324.846,5327.0234,5342.3047
2015-01-22,5285.896,5302.205,5309.866,5325.7314,5326.991,5343.0503,5348.694
2015-01-23,5302.127,5309.652,5324.6475,5327.0728,5343.206,5348.7188,5349.4673
2015-01-25,5309.644,5325.3423,5327.2197,5343.2725,5348.738,5349.595,5352.4233
2015-01-26,5325.3623,5327.1226,5342.7715,5348.7397,5349.513,5352.357,5361.5522
2015-01-27,5327.1997,5342.9805,5348.719,5349.496,5352.47,5361.6265,5364.8867
2015-01-28,5343.3013,5348.6816,5349.5557,5352.4556,5361.608,5364.9087,5373.1084
2015-01-29,5348.786,5349.511,5352.369,5361.558,5364.8525,5373.352,5373.151
2015-01-30,5349.588,5352.4443,5361.722,5364.8066,5373.2393,5373.0874,5378.1724
2015-02-01,5352.385,5361.736,5364.891,5373.337,5373.092,5378.233,5379.931
2015-02-02,5361.664,5364.813,5373.1045,5373.157,5378.2603,5379.787,5386.7705
2015-02-03,5364.8594,5373.3687,5373.143,5378.202,5379.725,5386.7524,5388.1924
2015-02-04,5373.324,5373.1626,5378.1934,5379.844,5386.781,5388.2456,5388.2627
2015-02-05,5373.1743,5378.0874,5379.877,5386.69,5388.2236,5388.2314,5388.216
2015-02-06,5378.284,5379.9336,5386.6113,5388.3247,5388.2305,5388.2363,5398.99
2015-02-08,5379.8916,5386.8037,5388.2686,5388.2207,5388.284,5398.9546,5403.459
2015-02-09,5386.605,5388.301,5388.1616,5388.257,5399.1714,5403.484,5406.1147
2015-02-10,5388.145,5388.2124,5388.262,5399.2173,5403.4443,5406.0503,5421.65
2015-02-11,5388.21,5388.277,5399.072,5403.564,5406.061,5421.5625,5453.0454
2015-02-12,5388.2515,5399.0684,5403.523,5406.0225,5422.205,5452.988,5466.4717
2015-02-13,5398.902,5403.442,5406.098,5422.0933,5453.0195,5466.2324,5490.3643
2015-02-15,5403.479,5405.9487,5421.6963,5453.091,5466.377,5490.0327,5508.6357
2015-02-16,5406.064,5422.1104,5453.033,5466.5156,5490.382,5508.6035,5536.2075
2015-02-17,5422.186,5453.0615,5466.41,5490.256,5508.731,5536.079,5547.6387
2015-02-18,5452.9165,5466.2974,5490.4375,5509.089,5536.093,5547.3804,5576.061
2015-02-19,5466.0625,5490.1006,5508.8003,5535.879,5547.4883,5575.969,5598.831
2015-02-20,5489.914,5508.6733,5536.1807,5547.257,5575.991,5598.607,5631.982
2015-02-22,5508.5215,5536.15,5547.583,5575.8794,5598.8125,5631.5854,5679.911
2015-02-23,5536.041,5547.454,5576.0986,5598.783,5632.024,5679.3467,5727.8413
2015-02-24,5547.36,5576.045,5598.93,5632.0933,5680.009,5727.4785,5743.9062
2015-02-25,5575.9844,5598.6836,5632.1562,5680.174,5727.807,5743.717,5749.936
2015-02-26,5598.644,5631.662,5680.1562,5728.026,5743.8984,5749.9126,5756.4697
2015-02-27,5631.649,5679.4243,5727.964,5743.9414,5749.9404,5756.412,5761.9624
2015-03-01,5679.438,5727.395,5743.8677,5749.8257,5756.4863,5761.8853,5766.6787
2015-03-02,5727.422,5743.65,5749.914,5756.75,5761.867,5766.6504,5774.5894
2015-03-03,5743.681,5749.972,5756.462,5761.943,5766.6787,5774.4185,5797.4766
2015-03-04,5749.844,5756.561,5761.9473,5766.662,5774.415,5797.1714,5822.155
2015-03-05,5756.593,5761.8184,5766.6675,5774.7207,5797.3115,5822.113,5820.5444
2015-03-06,5761.9517,5766.6187,5774.6113,5797.6626,5821.998,5820.531,5820.5117
2015-03-08,5766.6353,5774.585,5797.5234,5822.0005,5820.519,5820.5405,5823.2017
2015-03-09,5774.6323,5797.3423,5822.0283,5820.572,5820.5024,5823.2144,5823.2285
2015-03-10,5797.411,5822.097,5820.554,5820.542,5823.2397,5823.258,5823.242
2015-03-11,5821.991,5820.5044,5820.5186,5823.213,5823.2285,5823.2134,5827.6606
2015-03-12,5820.5283,5820.5186,5823.2207,5823.2217,5823.248,5827.5264,5827.5415
2015-03-13,5820.5303,5823.2236,5823.215,5823.2617,5827.5317,5827.5713,5836.1636
2015-03-15,5823.209,5823.227,5823.248,5827.552,5827.5547,5836.0664,5837.9985
2015-03-16,5823.2173,5823.2344,5827.6045,5827.578,5836.2295,5838.015,5838.4927
2015-03-17,5823.2563,5827.686,5827.6016,5836.029,5837.99,5838.477,5839.264
2015-03-18,5827.6543,5827.595,5836.0264,5838.0303,5838.4985,5839.2812,5848.4854
2015-03-19,5827.555,5836.0576,5838.0107,5838.488,5839.272,5848.086,5864.326
2015-03-20,5836.1816,5838.0024,5838.482,5839.2563,5848.3203,5864.291,5864.338
2015-03-22,5837.988,5838.4766,5839.2896,5848.399,5864.303,5864.3174,5866.5474
2015-03-23,5838.4546,5839.2817,5848.3916,5864.319,5864.3013,5866.5996,5867.6567
2015-03-24,5839.2495,5848.3374,5864.309,5864.3467,5866.5674,5867.683,5867.67
2015-03-25,5848.451,5864.277,5864.302,5866.5874,5867.6943,5867.6523,5868.0376
2015-03-26,5864.3096,5864.287,5866.582,5867.632,5867.706,5868.006,5868.0303
2015-03-27,5864.3174,5866.571,5867.6646,5867.6777,5868.052,5868.027,5868.2466
2015-03-29,5866.5557,5867.6567,5867.6987,5868.078,5868.0244,5868.257,5876.465
2015-03-30,5867.6514,5867.683,5868.0137,5867.9766,5868.2515,5876.3823,5876.47
2015-03-31,5867.676,5868.022,5868.03,5868.3115,5876.3486,5876.457,5879.3135
2015-04-01,5868.046,5868.0195,5868.2896,5876.476,5876.498,5879.2554,5881.143
2015-04-02,5868.015,5868.279,5876.52,5876.4834,5879.3525,5881.0527,5882.943
2015-04-05,5868.2827,5876.341,5876.435,5879.3564,5881.1113,5882.951,5882.9604
2015-04-06,5876.762,5876.4775,5879.335,5881.09,5882.9897,5882.9443,5882.94
2015-04-07,5876.468,5879.3643,5881.125,5882.9575,5882.952,5882.8945,5882.9595
2015-04-08,5879.2734,5881.11,5882.931,5882.9443,5882.9595,5882.9326,5882.94
2015-04-09,5881.183,5883.013,5882.9663,5882.9404,5882.9644,5882.955,5882.961
2015-04-10,5882.9526,5882.9766,5882.962,5882.949,5882.928,5882.9473,5882.939
2015-04-12,5882.931,5882.9463,5882.925,5882.9395,5882.9395,5882.9316,5882.9614
2015-04-13,5882.991,5882.9517,5882.966,5882.986,5882.984,5882.956,5882.939
2015-04-14,5883.0044,5882.958,5882.9624,5882.9775,5882.9453,5882.9453,5881.0938
2015-04-15,5882.9424,5882.9287,5882.924,5883.016,5882.951,5881.058,5881.0786
2015-04-16,5882.9263,5882.9785,5882.9644,5882.9824,5881.1895,5881.1353,5881.1436
2015-04-17,5882.9937,5882.977,5882.9624,5881.2026,5881.15,5881.132,5881.1606
2015-04-19,5883.0063,5882.96,5881.242,5881.1636,5881.149,5881.141,5881.0913
2015-04-20,5882.9414,5881.107,5881.0977,5881.133,5881.1084,5881.1304,5883.644
2015-04-21,5881.1045,5881.122,5881.1396,5881.105,5881.1084,5883.653,5886.6274
2015-04-22,5881.138,5881.0996,5881.093,5881.1074,5883.6367,5886.655,5901.0156
2015-04-23,5881.137,5881.1626,5881.0977,5883.618,5886.664,5901.6396,5918.1772
2015-04-24,5881.1113,5881.0825,5883.621,5886.5503,5901.0117,5918.2925,5918.3774
2015-04-26,5881.1523,5883.5913,5886.662,5901.1514,5918.2314,5918.427,5918.445
2015-04-27,5883.692,5886.556,5901.163,5918.177,5918.415,5918.4307,5918.459
2015-04-28,5886.6113,5901.1274,5918.2334,5918.467,5918.49,5918.439,5916.3706
2015-04-29,5900.892,5918.241,5918.4395,5918.421,5918.4697,5916.485,5902.2944
2015-04-30,5918.11,5918.4395,5918.4087,5918.4253,5916.4014,5901.7266,5883.9707
2015-05-01,5918.431,5918.4395,5918.4277,5916.36,5901.967,5883.9893,5881.1387
2015-05-03,5918.3965,5918.352,5916.3965,5901.935,5883.6924,5881.1123,5879.2695
2015-05-04,5918.4507,5916.4385,5902.003,5883.8286,5881.147,5879.2925,5868.073
2015-05-05,5916.385,5901.9355,5883.909,5881.1157,5879.3203,5867.9155,5864.443
2015-05-06,5902.6206,5883.8916,5881.112,5879.371,5868.046,5864.402,5850.591
2015-05-07,5883.753,5881.0713,5879.3115,5868.149,5864.341,5850.8145,5850.8164
2015-05-08,5881.14,5879.3066,5868.2437,5864.467,5850.6377,5850.7944,5849.938
2015-05-10,5879.294,5868.0425,5864.4473,5850.549,5850.7617,5849.9355,5849.0273
2015-05-11,5867.9746,5864.4546,5850.6216,5850.783,5849.9067,5849.034,5835.223
2015-05-12,5864.4307,5850.3525,5850.79,5849.946,5849.0166,5835.212,5831.854
2015-05-13,5850.3994,5850.8,5849.98,5849.074,5835.209,5831.841,5831.8706
2015-05-14,5850.7725,5849.9004,5849.0024,5835.176,5831.868,5831.896,5817.3267
2015-05-15,5849.9756,5849.019,5835.3486,5831.823,5831.844,5817.1885,5812.646
2015-05-17,5849.032,5835.1562,5831.8677,5831.9443,5816.848,5812.5444,5808.4565
2015-05-18,5835.3003,5831.872,5831.8955,5816.7554,5812.502,5808.3784,5804.3735
2015-05-19,5831.9526,5831.871,5817.1475,5812.5957,5808.422,5804.3154,5788.8022
2015-05-20,5831.652,5818.0864,5813.326,5808.756,5804.313,5788.548,5767.885
2015-05-21,5817.636,5813.636,5809.482,5804.9663,5785.6274,5764.7524,5757.8413
2015-05-22,5812.2944,5808.2725,5803.8105,5784.9463,5766.2285,5756.2285,5752.0767
2015-05-24,5807.308,5802.935,5786.024,5765.255,5756.1104,5751.6094,5739.333
2015-05-25,5804.248,5786.392,5765.1885,5757.3506,5752.8223,5740.6636,5740.7393
2015-05-26,5785.4023,5764.628,5757.0234,5752.791,5738.7476,5738.647,5738.268
2015-05-27,5767.3354,5753.9014,5748.1064,5738.7095,5738.9023,5735.494,5732.5977
2015-05-28,5757.766,5753.347,5741.2246,5741.9556,5739.387,5737.877,5735.3276
2015-05-29,5747.142,5739.9727,5740.379,5735.69,5731.6953,5728.5864,5722.4243
2015-05-31,5738.2886,5739.2188,5737.07,5736.2593,5734.9243,5725.5166,5722.197
2015-06-01,5738.12,5737.4277,5736.0596,5735.114,5724.9614,5722.1216,5716.7188
2015-06-02,5737.0225,5735.9087,5734.827,5725.189,5722.1904,5716.8276,5710.6416
2015-06-03,5735.2837,5734.0957,5724.386,5721.3945,5716.2134,5710.189,5707.846
2015-06-04,5735.7275,5725.8335,5723.078,5717.6855,5711.6445,5709.369,5695.5435
2015-06-05,5726.2095,5721.902,5717.2676,5711.778,5707.5894,5692.7656,5677.448
2015-06-07,5719.475,5714.123,5709.5264,5705.021,5690.0347,5673.4644,5668.019
2015-06-08,5719.4043,5714.3813,5710.26,5693.0933,5677.802,5672.95,5667.8984
2015-06-09,5712.447,5710.661,5691.0005,5675.6387,5672.2026,5667.159,5656.197
2015-06-10,5707.5063,5689.056,5673.724,5669.9297,5664.5244,5653.6406,5637.545
2015-06-11,5692.8306,5678.4595,5674.361,5669.2397,5658.7217,5642.1357,5628.031
2015-06-12,5674.538,5669.6934,5664.314,5653.9043,5637.991,5625.015,5621.9126
2015-06-14,5672.6973,5667.423,5656.448,5640.2705,5624.666,5623.3022,5622.2
2015-06-15,5665.3125,5654.4595,5637.948,5623.0312,5621.317,5620.0986,5620.096
2015-06-16,5656.5884,5640.7383,5624.6797,5623.648,5622.2085,5622.2466,5621.4785
2015-06-17,5637.9473,5621.713,5620.16,5618.9873,5619.1475,5617.959,5617.877
2015-06-18,5622.7104,5620.078,5618.9727,5619.072,5617.9556,5617.8936,5620.269
2015-06-19,5622.9355,5620.175,5620.199,5619.0034,5618.7563,5621.4116,5620.4307
2015-06-21,5620.3677,5620.4194,5619.7617,5619.814,5621.655,5621.4087,5619.8403
2015-06-22,5620.693,5619.5615,5619.6523,5621.389,5621.198,5619.7856,5608.205
2015-06-23,5620.3438,5620.3286,5621.9785,5621.824,5620.2065,5605.0874,5581.855
2015-06-24,5619.7666,5621.015,5620.839,5619.6343,5602.618,5582.188,5566.0615
2015-06-25,5620.4263,5620.502,5619.203,5601.061,5581.9443,5565.453,5556.7964
2015-06-26,5622.838,5621.5933,5603.6455,5584.9023,5568.1655,5559.339,5558.328
2015-06-28,5621.8384,5602.697,5585.1533,5567.7554,5558.704,5557.317,5556.92
2015-06-29,5599.435,5582.938,5566.664,5558.025,5556.429,5554.84,5544.162
2015-06-30,5583.165,5567.5225,5558.626,5557.0537,5554.5664,5544.7104,5535.752
2015-07-01,5566.2573,5557.365,5555.8354,5555.2114,5543.875,5533.915,5533.165
2015-07-02,5557.659,5555.991,5554.53,5543.331,5534.677,5532.188,5521.6636
2015-07-03,5558.4536,5556.1333,5545.4995,5536.8896,5534.2183,5523.98,5519.241
2015-07-05,5555.1235,5544.376,5534.516,5532.8145,5522.551,5517.6846,5511.6626
2015-07-06,5542.316,5533.2583,5531.2812,5520.6104,5516.2544,5510.14,5504.8535
2015-07-07,5535.893,5532.2686,5522.138,5517.9185,5511.7065,5507.466,5504.6113
2015-07-08,5532.0967,5521.691,5516.7705,5510.5957,5505.6543,5503.0093,5500.0527
2015-07-09,5521.4844,5517.0366,5510.874,5506.0225,5503.243,5500.0347,5500.037
2015-07-10,5517.7036,5511.6777,5506.8564,5503.742,5500.625,5500.971,5500.764
2015-07-12,5509.705,5505.443,5502.1084,5498.8857,5498.849,5498.7812,5498.834
2015-07-13,5510.4766,5507.463,5504.3604,5504.233,5504.2114,5504.235,5507.103
2015-07-14,5504.0713,5500.968,5500.98,5500.914,5500.84,5503.922,5506.7446
2015-07-15,5500.425,5500.3267,5500.3237,5500.19,5503.292,5506.3643,5510.993
2015-07-16,5498.0244,5497.9614,5497.943,5501.011,5504.0083,5508.4746,5514.7056
2015-07-17,5500.7686,5500.6465,5503.757,5506.4663,5511.283,5517.2114,5522.0474
2015-07-19,5498.927,5502.1685,5505.201,5510.044,5516.613,5521.0366,5522.1167
2015-07-20,5504.836,5507.628,5512.388,5518.4033,5523.326,5523.3833,5522.255
2015-07-21,5507.526,5512.238,5518.3906,5523.2324,5524.049,5522.449,5518.682
2015-07-22,5511.5225,5517.4585,5522.1436,5523.3506,5520.489,5518.0674,5517.8374
2015-07-23,5518.803,5523.5654,5523.886,5523.1553,5518.7935,5519.061,5519.0786
2015-07-24,5522.674,5523.701,5522.1167,5518.6924,5518.4434,5518.399,5518.208
2015-07-26,5523.8965,5522.1587,5518.522,5518.656,5518.7373,5518.6187,5518.7554
2015-07-27,5522.471,5519.061,5518.8545,5518.9946,5519.0405,5519.1606,5522.668
2015-07-28,5519.3677,5519.1875,5519.3364,5519.349,5519.155,5522.699,5522.66
2015-07-29,5518.877,5518.7026,5518.8965,5518.78,5522.878,5523.0527,5523.151
2015-07-30,5521.343,5521.264,5521.328,5524.945,5524.981,5525.453,5525.463
2015-07-31,5516.0645,5515.856,5519.3657,5519.413,5519.7812,5520.215,5520.173
2015-08-02,5518.627,5522.44,5522.332,5523.8125,5523.834,5523.882,5518.732
2015-08-03,5522.069,5521.997,5523.0737,5522.8525,5522.902,5518.544,5504.4595
2015-08-04,5519.8125,5520.766,5520.806,5520.708,5515.9414,5501.451,5496.003
2015-08-05,5523.046,5522.937,5523.1216,5519.255,5504.218,5499.2812,5498.6523
2015-08-06,5520.2764,5520.2134,5515.9243,5501.0547,5496.2163,5495.706,5495.7554
2015-08-07,5523.24,5519.02,5504.738,5499.176,5498.777,5498.8345,5498.8066
2015-08-09,5518.2427,5504.0156,5497.954,5498.044,5497.914,5498.0864,5497.8633
2015-08-10,5503.7773,5498.2817,5498.0054,5498.04,5498.151,5497.9565,5495.818
2015-08-11,5495.0537,5494.86,5495.0703,5494.8555,5495.1,5492.95,5492.8633
2015-08-12,5498.374,5498.576,5498.4395,5498.5605,5496.417,5496.4053,5496.3022
2015-08-13,5498.1255,5498.124,5498.135,5496.09,5496.2783,5496.2354,5496.1187
2015-08-14,5498.293,5498.137,5496.11,5495.901,5495.7134,5496.0366,5495.98
2015-08-16,5500.001,5497.677,5497.6025,5497.716,5497.5547,5497.8384,5497.7173
2015-08-17,5496.081,5495.9917,5496.101,5495.992,5496.3047,5496.249,5496.003
2015-08-18,5493.691,5493.855,5493.752,5493.874,5493.7173,5493.658,5493.8926
2015-08-19,5494.89,5495.0264,5494.758,5494.785,5494.882,5494.826,5495.04
2015-08-20,5496.813,5496.8203,5496.8433,5496.691,5496.801,5496.856,5496.803
2015-08-21,5495.8354,5495.6616,5495.563,5495.667,5495.7837,5495.753,5494.4688
2015-08-23,5496.5503,5496.4155,5496.321,5496.431,5496.441,5494.937,5493.8535
2015-08-24,5495.3667,5495.374,5495.4336,5495.378,5494.1416,5492.628,5478.37
2015-08-25,5495.5845,5495.6035,5495.5684,5493.854,5492.9443,5470.2583,5437.3823
2015-08-26,5495.274,5495.2705,5493.9175,5490.803,5465.5767,5428.704,5402.741
2015-08-27,5495.223,5493.989,5490.096,5463.979,5426.7686,5399.2715,5386.158
2015-08-28,5493.859,5487.4277,5462.07,5425.1157,5399.3325,5386.1987,5358.415
2015-08-30,5488.3745,5461.556,5423.3945,5396.569,5382.2637,5358.0747,5312.9077
2015-08-31,5454.1484,5422.177,5399.651,5383.277,5347.5615,5315.1235,5312.9297
2015-09-01,5422.866,5399.8486,5387.4634,5354.8423,5316.26,5313.9873,5305.017
2015-09-02,5394.1953,5381.166,5352.986,5309.8022,5307.779,5299.077,5291.2437
2015-09-03,5384.543,5355.5347,5310.9185,5310.2173,5302.523,5294.2847,5282.373
2015-09-04,5362.9,5315.3774,5314.987,5306.336,5298.847,5286.435,5281.312
2015-09-06,5314.16,5313.4375,5304.9053,5297.2246,5284.9478,5278.5864,5255.2188
2015-09-07,5310.9775,5301.9297,5294.2397,5282.148,5278.1436,5253.4326,5221.345
2015-09-08,5304.969,5297.4087,5285.003,5280.1123,5254.118,5222.664,5206.962
2015-09-09,5295.9985,5283.9316,5276.1294,5249.5527,5222.524,5206.4272,5177.9224
2015-09-10,5284.42,5277.2407,5248.978,5222.998,5206.602,5177.7856,5166.5493
2015-09-11,5278.668,5252.094,5223.1187,5206.859,5179.891,5166.6245,5161.746
2015-09-13,5252.1396,5222.7896,5206.615,5178.5366,5166.2534,5161.229,5156.375
2015-09-14,5222.9707,5207.3447,5182.0674,5167.775,5162.413,5158.8643,5147.7397
2015-09-15,5205.8296,5182.8633,5165.8857,5160.9697,5157.0186,5145.7676,5136.197
2015-09-16,5189.218,5169.6836,5165.129,5160.9326,5149.471,5140.163,5136.842
2015-09-17,5166.4717,5162.529,5158.5625,5147.167,5137.3496,5134.1416,5127.6333
2015-09-18,5163.919,5159.322,5148.2666,5138.629,5135.2275,5129.063,5126.2954
2015-09-20,5161.835,5150.748,5141.2827,5137.389,5132.0557,5128.3945,5112.159
2015-09-21,5145.025,5135.345,5132.371,5125.891,5123.3994,5106.283,5094.158
2015-09-22,5138.981,5135.999,5129.555,5127.1206,5110.1484,5097.7544,5087.016
2015-09-23,5132.5845,5126.5986,5123.181,5106.426,5093.478,5083.031,5080.0376
2015-09-24,5124.696,5121.4272,5104.7856,5092.9116,5082.3496,5078.6543,5069.4033
2015-09-25,5121.817,5105.3555,5093.1987,5082.8,5079.074,5069.8843,5065.5044
2015-09-27,5109.657,5097.1875,5087.3604,5082.9854,5074.5054,5069.59,5065.3037
2015-09-28,5096.7983,5086.851,5082.197,5074.0903,5068.991,5065.293,5061.9272
2015-09-29,5085.234,5081.811,5072.601,5068.0015,5064.027,5060.969,5060.6973
2015-09-30,5080.8105,5074.054,5068.297,5064.586,5061.725,5061.5024,5064.5454
2015-10-01,5069.6274,5065.625,5061.6235,5058.2686,5058.1626,5061.0513,5065.6885
2015-10-02,5066.0117,5061.408,5059.123,5058.983,5061.8237,5066.376,5066.097
2015-10-04,5063.767,5061.558,5061.4517,5063.9463,5068.7734,5068.6514,5068.448
2015-10-05,5059.9146,5059.827,5062.6924,5067.3853,5067.29,5067.313,5067.245
2015-10-06,5056.8994,5060.3076,5064.197,5064.171,5064.243,5064.2583,5064.1675
2015-10-07,5062.218,5067.294,5066.9346,5066.833,5066.9214,5066.7456,5066.8857
2015-10-08,5066.2056,5066.1704,5066.1416,5066.0625,5066.3813,5066.028,5066.39
2015-10-09,5064.2974,5064.282,5064.276,5064.2754,5064.2686,5064.436,5068.91
2015-10-11,5065.535,5065.4565,5065.364,5065.6924,5065.4175,5070.487,5078.55
2015-10-12,5066.0005,5066.0684,5065.923,5065.9453,5070.2896,5079.508,5083.03
2015-10-13,5062.9814,5063.0513,5063.1714,5067.6904,5076.8545,5080.457,5091.187
2015-10-14,5065.297,5065.2217,5069.5796,5079.1055,5082.6846,5093.394,5106.056
2015-10-15,5066.2373,5070.7026,5080.2075,5083.1904,5094.583,5106.5376,5121.332
2015-10-16,5069.3403,5078.706,5081.993,5093.099,5105.468,5120.0283,5119.7886
2015-10-18,5079.565,5083.64,5093.9775,5106.43,5120.927,5121.1177,5121.1333
2015-10-19,5084.172,5094.5986,5106.965,5121.798,5121.592,5121.8657,5124.129
2015-10-20,5093.9336,5105.908,5121.3003,5120.6426,5120.9927,5123.28,5125.15
2015-10-21,5106.4727,5121.43,5120.8843,5121.068,5123.5664,5125.025,5144.0146
2015-10-22,5122.831,5123.083,5123.13,5125.372,5126.7925,5147.62,5169.463
2015-10-23,5121.2524,5121.045,5123.629,5125.5566,5144.239,5167.6943,5170.3315
2015-10-25,5122.5386,5124.928,5126.6953,5148.0244,5169.22,5171.4487,5184.3096
2015-10-26,5124.0977,5126.4404,5150.3364,5168.9277,5171.215,5183.4985,5198.286
2015-10-27,5126.788,5149.2627,5169.297,5171.5117,5183.7637,5198.65,5198.877
2015-10-28,5148.6304,5168.776,5171.153,5183.5854,5198.3145,5198.3975,5198.167
2015-10-29,5168.79,5171.302,5183.7017,5198.386,5198.1523,5198.0527,5208.438
2015-10-30,5170.8877,5183.747,5198.3975,5198.317,5198.28,5208.504,5208.445
2015-11-01,5183.6553,5198.2793,5198.3,5198.4224,5208.5854,5208.424,5208.498
2015-11-02,5198.9434,5198.4126,5198.3223,5208.0127,5208.431,5208.414,5208.39
2015-11-03,5198.3423,5198.3384,5208.3765,5208.447,5208.532,5208.4604,5208.416
2015-11-04,5198.3354,5208.226,5208.418,5208.3237,5208.366,5208.2876,5208.3833
2015-11-05,5208.552,5208.4766,5208.354,5208.5127,5208.5127,5208.43,5208.477
2015-11-06,5208.469,5208.494,5208.4683,5208.4126,5208.4653,5208.4854,5208.558
2015-11-08,5208.544,5208.6113,5208.4385,5208.5024,5208.6704,5208.5938,5208.5586
2015-11-09,5208.3745,5208.5195,5208.308,5208.3916,5208.468,5208.503,5208.4634
2015-11-10,5208.4834,5208.5864,5208.467,5208.4688,5208.5,5208.512,5208.426
2015-11-11,5208.4683,5208.501,5208.531,5208.499,5208.52,5208.4946,5208.486
2015-11-12,5208.414,5208.3374,5208.5386,5208.465,5208.4854,5208.286,5208.3213
2015-11-13,5208.5244,5208.5293,5208.6196,5208.5366,5208.443,5208.5483,5208.5605
2015-11-15,5208.4253,5208.444,5208.6035,5208.555,5208.493,5208.5757,5208.514
2015-11-16,5208.5254,5208.6323,5208.4653,5208.545,5208.5947,5208.5796,5208.629
2015-11-17,5208.3213,5208.3237,5208.287,5208.3135,5208.269,5208.3115,5208.258
2015-11-18,5208.4834,5208.5254,5208.3926,5208.447,5208.4463,5208.5024,5208.433
2015-11-19,5208.3486,5208.245,5208.258,5208.199,5208.1904,5208.189,5217.8975
2015-11-20,5208.333,5208.501,5208.551,5208.374,5208.533,5218.2324,5220.631
2015-11-22,5208.3716,5208.463,5208.4683,5208.5117,5218.2793,5220.5806,5224.579
2015-11-23,5208.885,5208.975,5209.176,5218.539,5220.7866,5224.8384,5220.92
2015-11-24,5208.5254,5208.6743,5218.4106,5220.5635,5224.609,5220.5957,5218.1235
2015-11-25,5208.596,5218.069,5220.444,5224.4766,5220.4927,5218.113,5210.8623
2015-11-26,5218.2715,5220.6157,5224.6685,5220.3496,5218.22,5210.7236,5210.9033
