,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK
2014-12-17,7.4307327,7.4404984,7.4382935,7.4465637,7.4504013,7.4686966,7.460991
2014-12-18,7.428337,7.442154,7.442955,7.4529877,7.461029,7.467186,7.482933
2014-12-19,7.4381332,7.44796,7.445732,7.460037,7.45726,7.500786,7.5022354
2014-12-21,7.441345,7.4579544,7.462944,7.461418,7.493408,7.4949265,7.5168076
2014-12-22,7.45224,7.452034,7.4593353,7.4956512,7.4999847,7.495636,7.515007
2014-12-23,7.449486,7.471184,7.493408,7.49942,7.499687,7.525566,7.527809
2014-12-24,7.4681168,7.493767,7.5091553,7.526802,7.5320435,7.506386,7.5420456
2014-12-25,7.494316,7.5195007,7.5160446,7.5280457,7.5287933,7.530266,7.567215
2014-12-26,7.505951,7.507576,7.520775,7.526184,7.533127,7.5223618,7.5336914
2014-12-28,7.513092,7.5336914,7.546646,7.5516434,7.5387497,7.5413437,7.5557327
2014-12-29,7.5128555,7.5191193,7.5521774,7.536995,7.547699,7.547554,7.546509
2014-12-30,7.525688,7.5318985,7.5302734,7.5426865,7.5575104,7.552643,7.562851
2014-12-31,7.5202026,7.534874,7.5381927,7.543556,7.551628,7.5609283,7.5978546
2015-01-01,7.544029,7.5498505,7.5516357,7.550873,7.5572586,7.594513,7.610832
2015-01-02,7.5510025,7.5464706,7.5555725,7.566437,7.5985947,7.6171494,7.6498337
2015-01-04,7.5281296,7.549553,7.5690002,7.595581,7.62072,7.661049,7.682205
2015-01-05,7.5553665,7.5639496,7.611946,7.64447,7.659294,7.676445,7.712845
2015-01-06,7.5895157,7.6000443,7.6097946,7.6431885,7.668785,7.722168,7.7450104
2015-01-07,7.599945,7.6201706,7.6473618,7.6944275,7.715904,7.739258,7.758026
2015-01-08,7.615219,7.6546097,7.6913757,7.7134705,7.739334,7.76931,7.7710953
2015-01-09,7.650917,7.6873627,7.7116623,7.726799,7.7657394,7.7675705,7.7838745
2015-01-11,7.681328,7.7178116,7.725235,7.7703094,7.7656174,7.7794952,7.7675934
2015-01-12,7.71138,7.726059,7.765465,7.7699203,7.779785,7.7865677,7.7841034
2015-01-13,7.7277145,7.7608185,7.780487,7.7665787,7.7925262,7.805214,7.7796326
2015-01-14,7.7651367,7.7654877,7.780487,7.7719574,7.800873,7.8103256,7.814453
2015-01-15,7.7583847,7.7512436,7.79615,7.790848,7.800003,7.8124084,7.786911
2015-01-16,7.77153,7.783066,7.790535,7.81514,7.834526,7.825081,7.7997894
2015-01-18,7.778122,7.794525,7.797882,7.820923,7.8262787,7.834099,7.8587265
2015-01-19,7.805664,7.8169556,7.816002,7.8146286,7.8293457,7.8383102,7.866356
2015-01-20,7.787689,7.81205,7.831085,7.820633,7.8602905,7.8802567,7.9219666
2015-01-21,7.814369,7.8558655,7.8291397,7.841774,7.879257,7.9213867,7.946907
2015-01-22,7.837288,7.8387375,7.8415146,7.879837,7.9192734,7.9381256,7.949753
2015-01-23,7.844681,7.8368225,7.8641663,7.9091873,7.94825,7.9623947,7.965805
2015-01-25,7.8338547,7.879402,7.92453,7.9465485,7.94236,7.9544373,8.0362015
2015-01-26,7.8646927,7.919319,7.928589,7.943413,8.006187,8.024048,8.0280075
2015-01-27,7.9254303,7.9268646,7.9338913,7.9641953,8.004227,8.04892,8.030266
2015-01-28,7.944565,7.9393616,7.9516144,8.033829,8.036179,8.036636,8.060432
2015-01-29,7.949951,7.9701767,8.010574,8.021759,8.040138,8.061714,8.0620575
2015-01-30,7.9562836,8.001099,8.0353775,8.034424,8.034325,8.076935,8.077797
2015-02-01,7.9998016,8.061279,8.042633,8.034805,8.056976,8.08889,8.115807
2015-02-02,8.055725,8.037994,8.068314,8.0688095,8.090645,8.103416,8.098793
2015-02-03,8.048378,8.05703,8.049568,8.065788,8.121887,8.174431,8.101936
2015-02-04,8.052513,8.075127,8.070221,8.114845,8.100113,8.093018,8.15699
2015-02-05,8.050697,8.079781,8.108902,8.105568,8.136337,8.10984,8.159065
2015-02-06,8.077431,8.098976,8.129562,8.110214,8.155754,8.139786,8.193855
2015-02-08,8.095818,8.101288,8.133301,8.141556,8.152252,8.169121,8.18045
2015-02-09,8.122757,8.104187,8.141937,8.1742325,8.147095,8.186806,8.168732
2015-02-10,8.10392,8.125275,8.133522,8.174896,8.182121,8.226669,8.218399
2015-02-11,8.1306305,8.166176,8.164612,8.182053,8.225029,8.234413,8.208374
2015-02-12,8.115036,8.162598,8.214195,8.210922,8.22908,8.231064,8.250099
2015-02-13,8.160889,8.17038,8.217552,8.229141,8.237427,8.245758,8.226234
2015-02-15,8.186546,8.225487,8.217087,8.239845,8.222061,8.268135,8.250053
2015-02-16,8.2192,8.235916,8.230644,8.228455,8.2690735,8.227211,8.292488
2015-02-17,8.2261505,8.225319,8.275856,8.235756,8.244148,8.258034,8.2732315
2015-02-18,8.263069,8.26722,8.217758,8.255287,8.305733,8.267723,8.282143
2015-02-19,8.233307,8.260551,8.253021,8.285133,8.252853,8.281883,8.2960205
2015-02-20,8.251106,8.258659,8.262505,8.273766,8.287392,8.298065,8.306763
2015-02-22,8.257874,8.21109,8.288567,8.283112,8.288071,8.294174,8.315666
2015-02-23,8.2934265,8.298996,8.288315,8.298462,8.309128,8.315681,8.340767
2015-02-24,8.276283,8.280823,8.286446,8.308174,8.332939,8.320702,8.312477
2015-02-25,8.288696,8.292229,8.314835,8.313057,8.326546,8.33448,8.353836
2015-02-26,8.2953415,8.306686,8.3048935,8.340523,8.344612,8.353203,8.332031
2015-02-27,8.308502,8.298325,8.326057,8.330803,8.374802,8.326881,8.332596
2015-03-01,8.312691,8.331558,8.327812,8.340569,8.334877,8.329475,8.315819
2015-03-02,8.335968,8.332954,8.345482,8.335976,8.338692,8.327362,8.339882
2015-03-03,8.325645,8.357887,8.334419,8.352348,8.322487,8.348747,8.341751
2015-03-04,8.362389,8.3148575,8.314491,8.3564,8.355286,8.345795,8.338188
2015-03-05,8.344505,8.337639,8.353279,8.332863,8.354218,8.345711,8.346214
2015-03-06,8.319641,8.324211,8.335785,8.349609,8.347511,8.357368,8.354637
2015-03-08,8.333595,8.334045,8.358261,8.336884,8.35688,8.356216,8.353233
2015-03-09,8.357773,8.339775,8.347237,8.356285,8.352211,8.365883,8.370628
2015-03-10,8.347969,8.335899,8.341698,8.360542,8.37484,8.360092,8.371651
2015-03-11,8.363632,8.357819,8.37458,8.369415,8.377571,8.375137,8.395149
2015-03-12,8.356277,8.362228,8.366386,8.371033,8.390251,8.421738,8.377678
2015-03-13,8.34182,8.368904,8.376961,8.385727,8.397415,8.405144,8.385223
2015-03-15,8.360184,8.357689,8.37986,8.393883,8.414719,8.399208,8.358925
2015-03-16,8.361458,8.382118,8.376823,8.375549,8.395905,8.41217,8.402939
2015-03-17,8.368019,8.382263,8.401016,8.413567,8.395607,8.405144,8.410614
2015-03-18,8.384224,8.374641,8.375023,8.39595,8.43457,8.393837,8.418671
2015-03-19,8.382294,8.399109,8.395897,8.413284,8.411964,8.414749,8.406479
2015-03-20,8.356766,8.405182,8.380905,8.38932,8.409172,8.41983,8.412758
2015-03-22,8.3910675,8.386223,8.4101715,8.413063,8.411926,8.410431,8.413277
2015-03-23,8.417694,8.393089,8.408142,8.414291,8.4099045,8.4218445,8.426628
2015-03-24,8.412743,8.400543,8.405739,8.419411,8.439995,8.42305,8.467392
2015-03-25,8.406731,8.407661,8.412491,8.414658,8.424301,8.47419,8.473564
2015-03-26,8.411446,8.4105835,8.423195,8.416191,8.46991,8.476761,8.479706
2015-03-27,8.412338,8.421402,8.419197,8.465218,8.4737625,8.492783,8.496597
2015-03-29,8.433678,8.419891,8.459839,8.479271,8.482269,8.502213,8.512398
2015-03-30,8.42469,8.46801,8.464165,8.474136,8.492081,8.528923,8.519287
2015-03-31,8.460609,8.473251,8.485786,8.50042,8.523979,8.541435,8.529823
2015-04-01,8.482147,8.48893,8.50042,8.534653,8.522255,8.55555,8.589104
2015-04-02,8.498413,8.488686,8.519836,8.54879,8.541214,8.530838,8.566772
2015-04-05,8.497589,8.510033,8.534637,8.53569,8.547623,8.581131,8.582153
2015-04-06,8.52771,8.532959,8.527428,8.533279,8.586914,8.59082,8.591034
2015-04-07,8.535339,8.554314,8.57029,8.568428,8.580597,8.591934,8.599686
2015-04-08,8.554268,8.586281,8.579353,8.585312,8.591591,8.605148,8.584991
2015-04-09,8.586899,8.574532,8.550583,8.612526,8.592941,8.601624,8.608437
2015-04-10,8.530426,8.588364,8.5896,8.600182,8.609093,8.600067,8.6225815
2015-04-12,8.588959,8.603806,8.596863,8.602753,8.613953,8.62207,8.616127
2015-04-13,8.6039505,8.599457,8.610207,8.615036,8.6241,8.620956,8.624268
2015-04-14,8.595467,8.618828,8.609833,8.597656,8.612915,8.658287,8.595001
2015-04-15,8.6081085,8.593224,8.612007,8.621887,8.597298,8.601875,8.636848
2015-04-16,8.61541,8.62442,8.638107,8.593399,8.636963,8.616081,8.635628
2015-04-17,8.606064,8.631683,8.623917,8.621132,8.633965,8.629967,8.628136
2015-04-19,8.624702,8.607643,8.62764,8.602249,8.637695,8.64312,8.627937
2015-04-20,8.650421,8.627846,8.601723,8.6432495,8.657387,8.641266,8.631195
2015-04-21,8.621292,8.614281,8.632385,8.649536,8.650452,8.630852,8.64727
2015-04-22,8.635216,8.609833,8.640976,8.64624,8.645462,8.66291,8.638573
2015-04-23,8.625908,8.633324,8.655533,8.654121,8.651085,8.63549,8.611427
2015-04-24,8.621353,8.646698,8.644318,8.644829,8.652054,8.656075,8.652809
2015-04-26,8.6427765,8.668457,8.63134,8.643219,8.631638,8.612625,8.645584
2015-04-27,8.646545,8.616135,8.612061,8.65313,8.621529,8.598328,8.63562
2015-04-28,8.645721,8.653793,8.621132,8.635391,8.6347885,8.594353,8.620552
2015-04-29,8.639572,8.640053,8.648666,8.631317,8.630142,8.620438,8.62571
2015-04-30,8.642281,8.623512,8.630486,8.639526,8.606071,8.622559,8.6223755
2015-05-01,8.619614,8.614838,8.619843,8.636398,8.611023,8.614136,8.638588
2015-05-03,8.616112,8.611511,8.619881,8.621613,8.624039,8.614685,8.621597
2015-05-04,8.644295,8.610672,8.611412,8.608429,8.617195,8.621445,8.626991
2015-05-05,8.635063,8.598404,8.649178,8.616821,8.631004,8.618477,8.620331
2015-05-06,8.625504,8.609032,8.626503,8.627319,8.623596,8.627014,8.603096
2015-05-07,8.615372,8.625786,8.604897,8.594292,8.62648,8.62059,8.614159
2015-05-08,8.611549,8.61618,8.62188,8.612938,8.638596,8.609306,8.627182
2015-05-10,8.623978,8.62796,8.627098,8.593407,8.619522,8.605545,8.620354
2015-05-11,8.619118,8.626442,8.625565,8.597031,8.611305,8.611786,8.610245
2015-05-12,8.61602,8.617439,8.618248,8.592117,8.614731,8.606621,8.556755
2015-05-13,8.604393,8.612724,8.619057,8.619324,8.604439,8.551163,8.557419
2015-05-14,8.612282,8.614006,8.612335,8.604889,8.553467,8.556839,8.556358
2015-05-15,8.628624,8.632088,8.615845,8.560715,8.554268,8.557976,8.398682
2015-05-17,8.617073,8.599136,8.556595,8.5503235,8.554428,8.407227,8.376381
2015-05-18,8.609718,8.564957,8.552338,8.563499,8.402153,8.38044,8.385735
2015-05-19,8.558609,8.569115,8.556671,8.40387,8.379944,8.375084,8.378403
2015-05-20,8.557373,8.551918,8.397949,8.3821945,8.374634,8.372887,8.379074
2015-05-21,8.551842,8.394508,8.383041,8.375946,8.372803,8.371178,8.374298
2015-05-22,8.418877,8.387886,8.372559,8.386276,8.370102,8.371788,8.379578
2015-05-24,8.383835,8.375343,8.379013,8.372185,8.369881,8.374626,8.374168
2015-05-25,8.376259,8.378403,8.374046,8.373573,8.374771,8.36972,8.379715
2015-05-26,8.379944,8.369881,8.379013,8.373215,8.369881,8.374756,8.37397
2015-05-27,8.363556,8.386925,8.373787,8.379028,8.3749695,8.36972,8.379715
2015-05-28,8.375816,8.369713,8.379082,8.373543,8.369812,8.374954,8.373779
2015-05-29,8.387337,8.374779,8.373657,8.379158,8.375229,8.36953,8.363174
2015-05-31,8.379662,8.375099,8.379593,8.373344,8.369621,8.385551,8.356583
2015-06-01,8.369965,8.369286,8.373528,8.379288,8.362259,8.37075,8.359276
2015-06-02,8.3810425,8.37529,8.379723,8.363396,8.37307,8.321075,8.38031
2015-06-03,8.355431,8.369087,8.360016,8.375076,8.360588,8.361771,8.355278
2015-06-04,8.372673,8.365601,8.344879,8.355492,8.355705,8.349449,8.34507
2015-06-05,8.3583145,8.351746,8.349594,8.342384,8.380592,8.340416,8.3521805
2015-06-07,8.35392,8.353455,8.352798,8.342926,8.321976,8.334526,8.331413
2015-06-08,8.358559,8.357788,8.337059,8.34391,8.332718,8.323502,8.323151
2015-06-09,8.359856,8.332825,8.339012,8.372421,8.334999,8.335442,8.326851
2015-06-10,8.339462,8.347565,8.357094,8.354782,8.310226,8.312706,8.315804
2015-06-11,8.354385,8.323547,8.343529,8.339561,8.333588,8.313904,8.304344
2015-06-12,8.329948,8.350533,8.330429,8.296387,8.313942,8.310211,8.296616
2015-06-14,8.332291,8.344513,8.321739,8.329361,8.310387,8.2818985,8.311859
2015-06-15,8.331078,8.3284,8.3268585,8.308502,8.299683,8.314934,8.30648
2015-06-16,8.325806,8.3120575,8.302872,8.301407,8.299873,8.301064,8.300224
2015-06-17,8.316734,8.301758,8.296356,8.291084,8.2949295,8.28112,8.290283
2015-06-18,8.304756,8.296341,8.295998,8.301727,8.286041,8.315903,8.296349
2015-06-19,8.30397,8.315376,8.298729,8.290123,8.30085,8.301964,8.276634
2015-06-21,8.303368,8.283051,8.314835,8.301407,8.285004,8.288887,8.282761
2015-06-22,8.296272,8.2966,8.29998,8.2990265,8.27874,8.265221,8.278358
2015-06-23,8.298355,8.316284,8.303986,8.293533,8.284676,8.305031,8.293289
2015-06-24,8.292023,8.30558,8.28746,8.281334,8.28849,8.291306,8.30825
2015-06-25,8.294151,8.302666,8.269974,8.2859955,8.315651,8.304527,8.299599
2015-06-26,8.277954,8.264664,8.277275,8.307022,8.292442,8.303299,8.274971
2015-06-28,8.284927,8.315247,8.291359,8.293671,8.291573,8.290459,8.277298
2015-06-29,8.3016815,8.29496,8.316566,8.306633,8.303398,8.304985,8.342712
2015-06-30,8.31472,8.306831,8.285576,8.292053,8.319824,8.303947,8.315773
2015-07-01,8.283478,8.293411,8.30024,8.293541,8.29644,8.290199,8.280716
2015-07-02,8.305115,8.2945175,8.309334,8.307732,8.298737,8.306076,8.300026
2015-07-03,8.256454,8.30761,8.329811,8.291542,8.288162,8.304527,8.290558
2015-07-05,8.3040695,8.292824,8.309654,8.29277,8.316277,8.288727,8.299263
2015-07-06,8.316612,8.2942505,8.289047,8.30806,8.294037,8.306335,8.293846
2015-07-07,8.295265,8.308563,8.297981,8.290451,8.305649,8.304787,8.295982
2015-07-08,8.308411,8.291992,8.2938385,8.291931,8.287064,8.287888,8.28965
2015-07-09,8.29763,8.293602,8.298676,8.309021,8.306534,8.307182,8.29937
2015-07-10,8.299049,8.309212,8.300995,8.289734,8.290962,8.305252,8.2883
2015-07-12,8.293953,8.291534,8.28907,8.291283,8.255203,8.287109,8.330948
2015-07-13,8.29303,8.293022,8.293457,8.309479,8.369049,8.307762,8.296562
2015-07-14,8.314064,8.310242,8.301575,8.288826,8.300453,8.3172455,8.33242
2015-07-15,8.293518,8.290756,8.296478,8.290649,8.294853,8.347397,8.323196
2015-07-16,8.315109,8.292435,8.288269,8.341377,8.334862,8.347244,8.337242
2015-07-17,8.234375,8.310959,8.364548,8.317062,8.315346,8.352509,8.373756
2015-07-19,8.292198,8.371422,8.356888,8.334236,8.347755,8.392136,8.420975
2015-07-20,8.33596,8.352516,8.290436,8.339081,8.371437,8.42572,8.427032
2015-07-21,8.342087,8.354713,8.353035,8.403572,8.427689,8.435402,8.430862
2015-07-22,8.334679,8.359665,8.375534,8.39444,8.444862,8.459106,8.466354
2015-07-23,8.354027,8.363754,8.439575,8.423744,8.434715,8.400772,8.470093
2015-07-24,8.370079,8.458603,8.4559555,8.452934,8.411446,8.484207,8.473984
2015-07-26,8.410927,8.411438,8.465889,8.4489975,8.452034,8.459282,8.485115
2015-07-27,8.429123,8.431442,8.432953,8.464493,8.489433,8.464577,8.482788
2015-07-28,8.4533,8.471764,8.483139,8.439125,8.478836,8.48719,8.502525
2015-07-29,8.462112,8.435417,8.459396,8.498482,8.472397,8.498192,8.518127
2015-07-30,8.464241,8.469345,8.465477,8.48391,8.498703,8.496902,8.506958
2015-07-31,8.481918,8.456711,8.490517,8.4963,8.497559,8.504959,8.512512
2015-08-02,8.495728,8.480087,8.495483,8.459534,8.513802,8.53035,8.530869
2015-08-03,8.49334,8.498299,8.514854,8.509399,8.531761,8.515007,8.541977
2015-08-04,8.488853,8.507408,8.51487,8.514923,8.535576,8.536774,8.562088
2015-08-05,8.503304,8.513367,8.496948,8.51651,8.530777,8.560638,8.562477
2015-08-06,8.511032,8.526558,8.538689,8.536018,8.54715,8.579941,8.5924225
2015-08-07,8.512856,8.519913,8.536308,8.553238,8.570091,8.583633,8.553986
2015-08-09,8.524841,8.558601,8.543289,8.566193,8.566025,8.578529,8.582657
2015-08-10,8.553177,8.545654,8.562088,8.575493,8.57238,8.585495,8.59156
2015-08-11,8.548798,8.588821,8.573334,8.5976715,8.5950165,8.581917,8.590805
2015-08-12,8.565247,8.583603,8.534378,8.58522,8.584007,8.577103,8.575638
2015-08-13,8.580688,8.575203,8.593536,8.588654,8.569397,8.546661,8.57299
2015-08-14,8.597847,8.559662,8.583252,8.60302,8.587379,8.58979,8.573204
2015-08-16,8.574356,8.56385,8.595879,8.519806,8.580566,8.585915,8.582306
2015-08-17,8.580856,8.59079,8.586594,8.582756,8.59359,8.581871,8.5902405
2015-08-18,8.587936,8.579765,8.589554,8.574844,8.592911,8.576439,8.590187
2015-08-19,8.581757,8.5787735,8.56839,8.588638,8.583282,8.578491,8.576576
2015-08-20,8.61335,8.569298,8.588722,8.589157,8.60112,8.591248,8.576263
2015-08-21,8.590904,8.578812,8.589714,8.597313,8.593155,8.582489,8.58432
2015-08-23,8.57814,8.592087,8.568459,8.597252,8.576851,8.571503,8.5818405
2015-08-24,8.59156,8.568207,8.579926,8.575005,8.590981,8.580383,8.589897
2015-08-25,8.577881,8.577568,8.590355,8.584808,8.5765915,8.577782,8.571548
2015-08-26,8.591629,8.570145,8.587524,8.575699,8.591049,8.589439,8.566124
2015-08-27,8.574432,8.59034,8.57415,8.591034,8.589073,8.552765,8.55735
2015-08-28,8.591087,8.574806,8.560532,8.585648,8.5727005,8.553665,8.54377
2015-08-30,8.577278,8.584503,8.569023,8.573814,8.552452,8.531403,8.524452
2015-08-31,8.591087,8.578117,8.560638,8.538597,8.5462265,8.529976,8.529205
2015-09-01,8.573296,8.5793915,8.558929,8.541496,8.522621,8.525604,8.526123
2015-09-02,8.547401,8.558624,8.5529175,8.541077,8.510231,8.526184,8.525864
2015-09-03,8.548859,8.5323715,8.564514,8.51841,8.50946,8.507996,8.527428
2015-09-04,8.542923,8.539024,8.522972,8.496574,8.520691,8.512947,8.504456
2015-09-06,8.557671,8.535088,8.523766,8.513992,8.500786,8.483513,8.479332
2015-09-07,8.512184,8.523529,8.498497,8.521507,8.498123,8.471062,8.461388
2015-09-08,8.521378,8.521675,8.510521,8.486008,8.494926,8.473373,8.456894
2015-09-09,8.52198,8.49292,8.487366,8.481979,8.53241,8.465515,8.488876
2015-09-10,8.526085,8.504021,8.502243,8.471519,8.438385,8.466789,8.426338
2015-09-11,8.502213,8.470886,8.471817,8.449417,8.48143,8.469673,8.45179
2015-09-13,8.479431,8.449463,8.436348,8.442535,8.461311,8.44664,8.449089
2015-09-14,8.464561,8.508621,8.466606,8.441521,8.454231,8.443535,8.456375
2015-09-15,8.461601,8.444786,8.438477,8.440018,8.442574,8.45237,8.454788
2015-09-16,8.4587555,8.443672,8.453011,8.425255,8.446457,8.452164,8.430862
2015-09-17,8.443581,8.452698,8.435417,8.434425,8.444153,8.429153,8.435997
2015-09-18,8.458824,8.445801,8.442268,8.446465,8.447617,8.432381,8.427826
2015-09-20,8.433144,8.434189,8.4429245,8.457588,8.442467,8.404961,8.425308
2015-09-21,8.449585,8.441338,8.435989,8.43499,8.4270935,8.416252,8.433731
2015-09-22,8.441963,8.462402,8.427086,8.429039,8.422981,8.423996,8.430565
2015-09-23,8.436691,8.432114,8.420822,8.411682,8.406639,8.413666,8.417175
2015-09-24,8.429199,8.41478,8.424644,8.419106,8.40567,8.430222,8.397881
2015-09-25,8.426743,8.424118,8.403923,8.406563,8.415543,8.401733,8.433517
2015-09-27,8.422249,8.415649,8.418915,8.426422,8.413727,8.42234,8.405716
2015-09-28,8.420395,8.426636,8.4188,8.398865,8.391037,8.376709,8.395439
2015-09-29,8.41185,8.418205,8.410942,8.406364,8.396057,8.428535,8.407188
2015-09-30,8.401054,8.415337,8.416649,8.403839,8.394669,8.390869,8.3919525
2015-10-01,8.412506,8.403458,8.408867,8.401123,8.388214,8.400223,8.381485
2015-10-02,8.413483,8.408867,8.404999,8.403481,8.3967285,8.395782,8.375359
2015-10-04,8.407967,8.401497,8.394676,8.402618,8.397202,8.4002075,8.385353
2015-10-05,8.395332,8.401955,8.381584,8.377083,8.395287,8.394295,8.392799
2015-10-06,8.404327,8.413406,8.382805,8.380699,8.390526,8.382912,8.378113
2015-10-07,8.410324,8.369019,8.383339,8.381447,8.367531,8.370621,8.376106
2015-10-08,8.395866,8.385933,8.391876,8.387619,8.382111,8.374474,8.356125
2015-10-09,8.404175,8.379356,8.366364,8.3780365,8.319527,8.360222,8.352158
2015-10-11,8.412903,8.3806305,8.374924,8.377319,8.345711,8.354736,8.325325
2015-10-12,8.375114,8.381699,8.3893585,8.359314,8.361282,8.328918,8.323311
2015-10-13,8.386444,8.375549,8.359772,8.335426,8.330025,8.32534,8.292053
2015-10-14,8.374336,8.365364,8.339645,8.334274,8.308693,8.289108,8.277473
2015-10-15,8.368324,8.333626,8.31974,8.317131,8.290604,8.286156,8.274353
2015-10-16,8.353905,8.335632,8.3183365,8.301376,8.28334,8.285355,8.300446
2015-10-18,8.335686,8.315514,8.283493,8.286072,8.2793045,8.298729,8.291618
2015-10-19,8.303055,8.309853,8.300179,8.293503,8.264061,8.286247,8.310333
2015-10-20,8.290382,8.287849,8.294487,8.284859,8.297119,8.2896805,8.30574
2015-10-21,8.2986145,8.284943,8.292992,8.283264,8.287071,8.293716,8.309753
2015-10-22,8.2888565,8.290947,8.264038,8.276695,8.30069,8.31179,8.308289
2015-10-23,8.288048,8.28801,8.273819,8.279411,8.306557,8.304543,8.3166275
2015-10-25,8.305061,8.286453,8.316132,8.298729,8.307365,8.307732,8.3411255
2015-10-26,8.292122,8.289085,8.295296,8.32476,8.3237915,8.336006,8.334953
2015-10-27,8.283012,8.315468,8.336227,8.331329,8.319206,8.373421,8.374123
2015-10-28,8.292023,8.308037,8.313568,8.331299,8.333633,8.365799,8.378525
2015-10-29,8.313164,8.315178,8.350105,8.351509,8.387299,8.348518,8.39579
2015-10-30,8.346092,8.336082,8.334297,8.343948,8.367432,8.3932495,8.370895
2015-11-01,8.325218,8.346481,8.325912,8.383095,8.385666,8.372231,8.386383
2015-11-02,8.377541,8.3521805,8.380486,8.370239,8.404617,8.372276,8.388588
2015-11-03,8.377136,8.361702,8.380287,8.376251,8.383102,8.3949585,8.396477
2015-11-04,8.374786,8.35714,8.380287,8.363281,8.408775,8.366074,8.388214
2015-11-05,8.393425,8.389267,8.380287,8.385269,8.389252,8.379387,8.38279
2015-11-06,8.377945,8.39624,8.380096,8.360764,8.390671,8.371216,8.37542
2015-11-08,8.378586,8.380165,8.380096,8.391457,8.373772,8.402672,8.397728
2015-11-09,8.401268,8.390137,8.380096,8.38974,8.402748,8.39859,8.490326
2015-11-10,8.391487,8.397339,8.380096,8.36631,8.392815,8.481056,8.493927
2015-11-11,8.387581,8.379135,8.380028,8.399513,8.453323,8.506004,8.449905
2015-11-12,8.405998,8.390053,8.398979,8.484673,8.470306,8.491882,8.515312
2015-11-13,8.395065,8.407387,8.4964905,8.492882,8.442001,8.521278,8.495125
2015-11-15,8.396759,8.48864,8.473953,8.4897,8.53093,8.510124,8.497604
2015-11-16,8.482574,8.491699,8.562447,8.507477,8.495308,8.528595,8.510506
2015-11-17,8.484703,8.506912,8.489426,8.51284,8.532097,8.510536,8.504814
2015-11-18,8.508827,8.522537,8.521439,8.506821,8.5303955,8.537498,8.530685
2015-11-19,8.469391,8.50724,8.534721,8.525665,8.510628,8.526459,8.56572
2015-11-20,8.50695,8.512169,8.516876,8.520737,8.543907,8.578064,8.605583
2015-11-22,8.529205,8.536354,8.534203,8.5420685,8.536743,8.594528,8.655701
2015-11-23,8.507217,8.538506,8.543976,8.544624,8.599411,8.636581,8.647484
2015-11-24,8.529549,8.538155,8.609474,8.594017,8.63633,8.63475,8.6644745
2015-11-25,8.531372,8.556923,8.599838,8.62204,8.65313,8.648697,8.687538
2015-11-26,8.547852,8.60759,8.626846,8.642059,8.704514,8.6723175,8.677902
2015-11-27,8.590385,8.631004,8.641823,8.698494,8.675728,8.685715,8.690674
2015-11-29,8.645676,8.656448,8.66095,8.652512,8.6866455,8.703735,8.640175
2015-11-30,8.660973,8.634354,8.664337,8.692993,8.677788,8.668442,8.653915
2015-12-01,8.668465,8.697159,8.695877,8.669273,8.678009,8.705406,8.632034
2015-12-02,8.676582,8.644791,8.681023,8.666946,8.707802,8.714378,8.690903
2015-12-03,8.673882,8.698845,8.682106,8.652046,8.623405,8.66275,8.683899
2015-12-04,8.68428,8.655762,8.696754,8.725288,8.684021,8.690659,8.6716385
2015-12-06,8.6599655,8.641548,8.692635,8.666008,8.675888,8.673965,8.688271
2015-12-07,8.686089,8.653244,8.691597,8.674667,8.673874,8.647728,8.656425
2015-12-08,8.698799,8.666832,8.675179,8.680275,8.693222,8.689171,8.66626
2015-12-09,8.709,8.664574,8.686371,8.690239,8.680626,8.691872,8.690277
2015-12-10,8.609421,8.670044,8.694885,8.657433,8.678894,8.658577,8.679398
2015-12-11,8.672218,8.697105,8.682579,8.670441,8.673378,8.66198,8.661224
2015-12-13,8.686394,8.681862,8.686157,8.67112,8.687309,8.661888,8.653122
2015-12-14,8.681892,8.668282,8.675949,8.642303,8.681,8.705498,8.654839
2015-12-15,8.704002,8.694862,8.684731,8.685196,8.684296,8.671883,8.676552
2015-12-16,8.655746,8.700279,8.674034,8.70369,8.682671,8.691185,8.677277
2015-12-17,8.627228,8.680954,8.64727,8.673119,8.67942,8.674202,8.674393
2015-12-18,8.65036,8.6833725,8.693489,8.656151,8.674133,8.661148,8.657471
2015-12-20,8.681129,8.6987915,8.679123,8.666504,8.682495,8.651871,8.570587
2015-12-21,8.6753845,8.676987,8.679123,8.672676,8.657501,8.583031,8.560585
2015-12-22,8.67009,8.67588,8.662689,8.654755,8.572273,8.564247,8.563911
2015-12-23,8.687859,8.679939,8.655586,8.569641,8.557716,8.564178,8.554573
2015-12-24,8.6790695,8.655762,8.564293,8.564827,8.552788,8.547417,8.526947
2015-12-27,8.6548,8.566605,8.5607605,8.55677,8.534615,8.534256,8.528313
2015-12-28,8.570282,8.56945,8.547722,8.551498,8.528267,8.525482,8.518517
2015-12-29,8.559792,8.5640335,8.554176,8.522072,8.515556,8.511597,8.517509
2015-12-30,8.550339,8.554123,8.530258,8.520546,8.517021,8.519981,8.506485
2015-12-31,8.552338,8.529602,8.525917,8.521072,8.508965,8.504272,8.517952
2016-01-03,8.534721,8.528999,8.506805,8.509712,8.507614,8.51474,8.51162
2016-01-04,8.516121,8.511131,8.5262985,8.502022,8.516762,8.507256,8.52034
2016-01-05,8.523903,8.506744,8.513023,8.50293,8.516174,8.500168,8.51548
