,HKXHKD,HKXHKD,HKXHKD,HKXHKD,HKXHKD,HKXHKD,HKXHKD
2012-01-04,6944.5312,6944.4556,6944.397,6944.36,6944.742,6944.794,6944.178
2012-01-05,6963.3237,6963.2485,6963.19,6963.153,6963.535,6963.587,6962.971
2012-01-06,6982.117,6982.0415,6981.983,6981.946,6982.328,6982.3794,6981.7637
2012-01-08,7000.9097,7000.8345,7000.7754,7000.7383,7001.1206,7001.173,7000.5566
2012-01-09,7019.7026,7019.627,7019.5684,7019.5312,7019.914,7019.9653,7019.3496
2012-01-10,7038.4956,7038.42,7038.3613,7038.324,7038.7065,7038.759,7038.1426
2012-01-11,7057.2886,7057.213,7057.1543,7057.117,7057.4995,7057.5513,7056.9355
2012-01-12,7076.0815,7076.006,7075.9473,7075.91,7076.2925,7076.344,7075.7285
2012-01-13,7094.874,7094.799,7094.7397,7094.7026,7095.085,7095.137,7094.5215
2012-01-15,7113.667,7113.5913,7113.533,7113.496,7113.8784,7113.9297,7113.314
2012-01-16,7132.46,7132.3843,7132.3257,7132.2886,7132.671,7132.723,7132.107
2012-01-17,7151.253,7151.1772,7151.1187,7151.0815,7151.464,7151.5156,7150.027
2012-01-18,7170.046,7169.97,7169.9116,7169.8745,7170.257,7169.435,7167.0186
2012-01-19,7188.8384,7188.763,7188.704,7188.667,7188.176,7186.4272,7183.1274
2012-01-20,7207.632,7207.5557,7207.4976,7206.5874,7205.168,7202.535,7199.2744
2012-01-22,7226.4243,7226.3486,7225.4165,7223.579,7221.2764,7218.6826,7215.5713
2012-01-23,7245.2173,7244.268,7242.4087,7239.6875,7237.424,7234.9795,7232.013
2012-01-24,7263.137,7261.2603,7258.517,7255.835,7253.72,7251.422,7248.5923
2012-01-25,7280.129,7277.3687,7274.6646,7272.132,7270.1626,7268.0015,7265.306
2012-01-26,7296.238,7293.516,7290.961,7288.5737,7286.742,7284.715,7282.144
2012-01-27,7312.385,7309.8125,7307.403,7305.153,7303.456,7301.5527,7299.1016
2012-01-29,7328.6816,7326.2544,7323.9824,7321.8667,7320.294,7318.51,7316.17
2012-01-30,7345.1235,7342.834,7340.697,7338.705,7337.251,7335.579,7333.3438
2012-01-31,7361.7026,7359.5483,7357.534,7355.6616,7354.32,7352.7524,7350.62
2012-02-01,7378.4165,7376.3857,7374.4917,7372.7305,7371.4937,7370.0283,7367.994
2012-02-02,7395.254,7393.342,7391.559,7389.903,7388.769,7387.402,7385.4507
2012-02-03,7412.212,7410.4116,7408.734,7407.18,7406.144,7404.8604,7403.0024
2012-02-05,7429.2803,7427.5854,7426.01,7424.5547,7423.6016,7422.4116,7420.627
2012-02-06,7446.454,7444.8613,7443.385,7442.012,7441.1523,7440.036,7438.3267
2012-02-07,7463.7305,7462.2363,7460.842,7459.563,7458.7773,7457.7354,7456.1016
2012-02-08,7481.1045,7479.6934,7478.3926,7477.1875,7476.4766,7475.5103,7473.9404
2012-02-09,7498.562,7497.244,7496.0176,7494.887,7494.251,7493.349,7491.842
2012-02-10,7516.113,7514.869,7513.717,7512.662,7512.0903,7511.25,7509.8003
2012-02-12,7533.7373,7532.5684,7531.4917,7530.501,7529.991,7529.209,7527.8135
2012-02-13,7551.437,7550.3433,7549.3306,7548.402,7547.95,7547.2227,7545.876
2012-02-14,7569.212,7568.182,7567.2314,7566.361,7565.9634,7565.285,7563.9844
2012-02-15,7587.051,7586.083,7585.191,7584.374,7584.0264,7583.3926,7582.1465
2012-02-16,7604.952,7604.0425,7603.2036,7602.4365,7602.134,7601.5557,7600.3496
2012-02-17,7622.9106,7622.055,7621.2666,7620.5444,7620.2964,7619.7583,7618.5835
2012-02-19,7640.924,7640.118,7639.3745,7638.707,7638.4995,7637.9917,7636.861
2012-02-20,7658.9863,7658.226,7657.537,7656.91,7656.733,7656.269,7655.1733
2012-02-21,7677.094,7676.3887,7675.7397,7675.1436,7675.0103,7674.582,7673.5083
2012-02-22,7695.257,7694.5913,7693.9736,7693.4214,7693.3237,7692.916,7691.888
2012-02-23,7713.46,7712.825,7712.2505,7711.734,7711.6577,7711.297,7710.28
2012-02-24,7731.694,7731.102,7730.564,7730.0684,7730.038,7729.689,7728.713
2012-02-26,7749.971,7749.4155,7748.8984,7748.4487,7748.4297,7748.1216,7747.162
2012-02-27,7768.2837,7767.75,7767.2783,7766.8403,7766.863,7766.5703,7765.6265
2012-02-28,7786.6187,7786.13,7785.6704,7785.273,7785.3115,7785.035,7784.1333
2012-02-29,7804.9985,7804.5215,7804.103,7803.7227,7803.7764,7803.541,7803.6587
2012-03-01,7823.39,7822.9546,7822.5522,7822.187,7822.2827,7823.0664,7824.2397
2012-03-02,7841.823,7841.404,7841.017,7840.6934,7841.808,7843.6484,7845.785
2012-03-04,7860.2725,7859.8687,7859.5234,7860.2188,7862.3896,7865.194,7867.2207
2012-03-05,7878.737,7878.3745,7879.049,7880.8,7883.935,7886.629,7888.4272
2012-03-06,7897.2437,7897.9004,7899.63,7902.3457,7905.3706,7907.8354,7909.4272
2012-03-07,7916.7686,7918.4814,7921.1753,7923.7812,7926.5767,7928.8354,7930.2427
2012-03-08,7937.35,7940.027,7942.6104,7944.9873,7947.577,7949.651,7950.889
2012-03-09,7958.8955,7961.462,7963.817,7965.988,7968.392,7970.2974,7971.3853
2012-03-11,7980.331,7982.6685,7984.817,7986.8027,7989.0386,7990.794,7991.7383
2012-03-12,8001.537,8003.6685,8005.633,8007.449,8009.535,8011.147,8011.9673
2012-03-13,8022.5376,8024.4844,8026.279,8027.9453,8029.888,8031.376,8032.082
2012-03-14,8043.353,8045.1304,8046.7754,8048.2983,8050.117,8051.49,8052.093
2012-03-15,8063.9995,8065.627,8067.1284,8068.5273,8070.2314,8071.501,8072.004
2012-03-16,8084.495,8085.98,8087.358,8088.6426,8090.2427,8091.413,8091.828
2012-03-18,8104.848,8106.209,8107.4717,8108.653,8110.1543,8111.2373,8111.5703
2012-03-19,8125.0776,8126.323,8127.483,8128.5645,8129.978,8130.9795,8131.242
2012-03-20,8145.1924,8146.334,8147.3945,8148.389,8149.7207,8150.651,8150.846
2012-03-21,8165.203,8166.246,8167.2183,8168.131,8169.392,8170.255,8170.3867
2012-03-22,8185.1143,8186.07,8186.961,8187.8027,8188.996,8189.795,8189.867
2012-03-23,8204.938,8205.8125,8206.632,8207.407,8208.536,8209.275,8209.293
2012-03-25,8224.681,8225.483,8226.236,8226.947,8228.017,8228.701,8228.668
2012-03-26,8244.353,8245.088,8245.776,8246.428,8247.442,8248.077,8248.001
2012-03-27,8263.957,8264.628,8265.257,8265.853,8266.818,8267.409,8267.299
2012-03-28,8283.497,8284.108,8284.683,8285.229,8286.15,8286.707,8286.55
2012-03-29,8302.978,8303.534,8304.059,8304.561,8305.448,8305.958,8305.766
2012-03-30,8322.402,8322.91,8323.392,8323.858,8324.699,8325.174,8324.959
2012-04-01,8341.778,8342.242,8342.688,8343.11,8343.915,8344.368,8344.105
2012-04-02,8361.111,8361.54,8361.939,8362.326,8363.108,8363.514,8362.369
2012-04-03,8380.409,8380.791,8381.155,8381.52,8382.255,8381.777,8380.536
2012-04-04,8399.66,8400.007,8400.35,8400.666,8400.519,8399.945,8398.757
2012-04-05,8418.876,8419.201,8419.495,8418.93,8418.686,8418.165,8417.012
2012-04-08,8438.069,8438.347,8437.76,8437.098,8436.906,8436.42,8435.289
2012-04-09,8457.216,8456.611,8455.927,8455.316,8455.161,8454.697,8453.624
2012-04-10,8475.4795,8474.778,8474.146,8473.572,8473.438,8473.032,8471.969
2012-04-11,8493.646,8492.998,8492.402,8491.85,8491.773,8491.376,8490.36
2012-04-12,8511.867,8511.254,8510.68,8510.184,8510.117,8509.769,8508.756
2012-04-13,8530.122,8529.53,8529.015,8528.528,8528.51,8528.164,8527.206
2012-04-15,8548.399,8547.866,8547.358,8546.921,8546.905,8546.614,8545.655
2012-04-16,8566.733,8566.21,8565.749,8565.316,8565.355,8565.063,8564.141
2012-04-17,8585.078,8584.602,8584.146,8583.766,8583.806,8583.549,8582.647
2012-04-18,8603.47,8602.998,8602.596,8602.216,8602.29,8602.055,8601.153
2012-04-19,8621.866,8621.448,8621.045,8620.7,8620.797,8620.562,8619.698
2012-04-20,8640.315,8639.8955,8639.53,8639.207,8639.303,8639.107,8638.262
2012-04-22,8658.765,8658.383,8658.037,8657.714,8657.849,8657.671,8656.826
2012-04-23,8677.25,8676.889,8676.544,8676.259,8676.412,8676.233,8675.39
2012-04-24,8695.757,8695.395,8695.088,8694.822,8694.976,8694.798,8694.006
2012-04-25,8714.264,8713.939,8713.652,8713.387,8713.54,8713.415,8712.628
2012-04-26,8732.809,8732.503,8732.215,8731.95,8732.156,8732.036,8731.248
2012-04-27,8751.371,8751.066,8750.778,8750.566,8750.777,8750.656,8749.869
2012-04-29,8769.936,8769.631,8769.397,8769.1875,8769.397,8769.277,8768.49
2012-04-30,8788.499,8788.249,8788.018,8787.808,8788.019,8787.897,8787.155
2012-05-01,8807.116,8806.87,8806.639,8806.43,8806.639,8806.563,8805.834
2012-05-02,8825.737,8825.49,8825.259,8825.051,8825.305,8825.242,8824.513
2012-05-03,8844.358,8844.111,8843.88,8843.716,8843.984,8843.92,8843.189
2012-05-04,8862.9795,8862.731,8862.545,8862.395,8862.661,8862.598,8861.868
2012-05-06,8881.601,8881.397,8881.225,8881.072,8881.339,8881.277,8880.547
2012-05-07,8900.266,8900.075,8899.902,8899.75,8900.019,8899.955,8899.226
2012-05-08,8918.944,8918.754,8918.58,8918.429,8918.696,8918.633,8917.903
2012-05-09,8937.622,8937.432,8937.26,8937.106,8937.374,8937.3125,8936.606
2012-05-10,8956.3,8956.111,8955.937,8955.785,8956.054,8956.014,8955.342
2012-05-11,8974.979,8974.789,8974.614,8974.464,8974.756,8974.749,8974.077
2012-05-13,8993.656,8993.467,8993.294,8993.166,8993.49,8993.485,8992.8125
2012-05-14,9012.335,9012.146,9011.996,9011.901,9012.227,9012.221,9011.548
2012-05-15,9031.014,9030.848,9030.73,9030.637,9030.963,9030.956,9030.284
2012-05-16,9049.716,9049.583,9049.467,9049.373,9049.697,9049.692,9049.91
2012-05-17,9068.451,9068.319,9068.202,9068.107,9068.434,9069.317,9069.592
2012-05-18,9087.187,9087.054,9086.938,9086.845,9088.06,9089.0,9089.207
2012-05-20,9105.922,9105.79,9105.674,9106.47,9107.741,9108.615,9108.759
2012-05-21,9124.657,9124.524,9125.3,9126.151,9127.356,9128.167,9128.251
2012-05-22,9143.395,9144.151,9144.981,9145.768,9146.908,9147.657,9147.687
2012-05-23,9163.02,9163.834,9164.597,9165.318,9166.398,9167.096,9167.072
2012-05-24,9182.702,9183.449,9184.148,9184.811,9185.837,9186.48,9186.417
2012-05-25,9202.317,9203.001,9203.64,9204.247,9205.222,9205.825,9205.727
2012-05-27,9221.869,9222.491,9223.077,9223.634,9224.566,9225.135,9224.979
2012-05-28,9241.36,9241.928,9242.463,9242.977,9243.876,9244.386,9244.205
2012-05-29,9260.797,9261.314,9261.808,9262.287,9263.127,9263.612,9263.398
2012-05-30,9280.184,9280.659,9281.115,9281.538,9282.354,9282.807,9282.556
2012-05-31,9299.527,9299.967,9300.368,9300.765,9301.548,9301.964,9301.692
2012-06-01,9318.836,9319.22,9319.595,9319.958,9320.705,9321.102,9320.798
2012-06-03,9338.088,9338.446,9338.789,9339.115,9339.843,9340.206,9339.877
2012-06-04,9357.314,9357.641,9357.946,9358.253,9358.947,9359.286,9358.952
2012-06-05,9376.508,9376.798,9377.083,9377.357,9378.027,9378.359,9377.975
2012-06-06,9395.665,9395.936,9396.1875,9396.4375,9397.102,9397.383,9396.996
2012-06-07,9414.803,9415.04,9415.267,9415.513,9416.124,9416.404,9416.019
2012-06-08,9433.907,9434.118,9434.342,9434.535,9435.1455,9435.428,9434.983
2012-06-10,9452.987,9453.194,9453.365,9453.556,9454.169,9454.392,9453.949
2012-06-11,9472.0625,9472.216,9472.387,9472.579,9473.133,9473.356,9472.913
2012-06-12,9491.085,9491.238,9491.408,9491.543,9492.098,9492.322,9491.879
2012-06-13,9510.106,9510.26,9510.374,9510.509,9511.063,9511.286,9510.788
2012-06-14,9529.128,9529.226,9529.338,9529.474,9530.028,9530.196,9529.695
2012-06-15,9548.094,9548.19,9548.305,9548.438,9548.9375,9549.104,9548.603
2012-06-17,9567.059,9567.155,9567.269,9567.348,9567.845,9568.011,9567.51
2012-06-18,9586.023,9586.121,9586.178,9586.255,9586.752,9586.918,9586.417
2012-06-19,9604.988,9605.03,9605.085,9605.162,9605.659,9605.825,9605.319
2012-06-20,9623.898,9623.9375,9623.992,9624.07,9624.566,9624.729,9624.17
2012-06-21,9642.806,9642.845,9642.9,9642.978,9643.47,9643.579,9643.0205
2012-06-22,9661.713,9661.752,9661.808,9661.88,9662.32,9662.43,9661.871
2012-06-24,9680.62,9680.659,9680.71,9680.73,9681.171,9681.277,9680.72
2012-06-25,9699.527,9699.5625,9699.561,9699.581,9700.019,9700.128,9699.57
2012-06-26,9718.43,9718.412,9718.41,9718.431,9718.869,9718.979,9717.553
2012-06-27,9737.28,9737.262,9737.26,9737.28,9737.72,9736.961,9735.472
2012-06-28,9756.13,9756.111,9756.11,9756.13,9755.702,9754.88,9753.451
2012-06-29,9774.98,9774.962,9774.961,9774.112,9773.621,9772.858,9771.482
2012-07-01,9793.83,9793.8125,9792.942,9792.032,9791.6,9790.891,9789.564
2012-07-02,9812.681,9811.795,9810.861,9810.011,9809.632,9808.973,9807.692
2012-07-03,9830.662,9829.714,9828.84,9828.043,9827.714,9827.102,9825.857
2012-07-04,9848.582,9847.691,9846.873,9846.125,9845.843,9845.266,9844.076
2012-07-05,9866.561,9865.725,9864.955,9864.253,9864.006,9863.484,9862.33
2012-07-06,9884.594,9883.807,9883.083,9882.417,9882.226,9881.739,9880.607
2012-07-08,9902.675,9901.934,9901.246,9900.637,9900.48,9900.017,9898.94
2012-07-09,9920.803,9920.099,9919.467,9918.891,9918.758,9918.348,9917.282
2012-07-10,9938.967,9938.318,9937.721,9937.168,9937.09,9936.69,9935.674
2012-07-11,9957.187,9956.572,9955.998,9955.5,9955.432,9955.081,9954.069
2012-07-12,9975.44,9974.851,9974.33,9973.842,9973.822,9973.476,9972.518
2012-07-13,9993.718,9993.182,9992.672,9992.233,9992.218,9991.926,9990.967
2012-07-15,10012.05,10011.524,10011.063,10010.629,10010.667,10010.376,10009.451
2012-07-16,10030.392,10029.915,10029.458,10029.077,10029.117,10028.859,10027.957
2012-07-17,10048.783,10048.311,10047.908,10047.527,10047.6,10047.365,10046.464
2012-07-18,10067.179,10066.76,10066.357,10066.011,10066.106,10065.872,10065.007
2012-07-19,10085.627,10085.209,10084.84,10084.518,10084.613,10084.415,10083.57
2012-07-20,10104.077,10103.692,10103.347,10103.023,10103.156,10102.979,10102.135
2012-07-22,10122.561,10122.199,10121.854,10121.566,10121.72,10121.543,10120.698
2012-07-23,10141.067,10140.706,10140.397,10140.131,10140.284,10140.106,10139.3125
2012-07-24,10159.573,10159.249,10158.961,10158.694,10158.848,10158.721,10157.935
2012-07-25,10178.117,10177.8125,10177.524,10177.258,10177.462,10177.342,10176.555
2012-07-26,10196.682,10196.377,10196.088,10195.873,10196.083,10195.964,10195.176
2012-07-27,10215.245,10214.94,10214.703,10214.494,10214.705,10214.585,10213.798
2012-07-29,10233.809,10233.555,10233.323,10233.115,10233.326,10233.205,10232.46
2012-07-30,10252.423,10252.176,10251.946,10251.736,10251.946,10251.869,10251.139
2012-07-31,10271.044,10270.796,10270.566,10270.357,10270.61,10270.546,10269.816
2012-08-01,10289.665,10289.419,10289.1875,10289.0205,10289.287,10289.224,10288.494
2012-08-02,10308.286,10308.039,10307.851,10307.698,10307.965,10307.903,10307.173
2012-08-03,10326.907,10326.702,10326.528,10326.377,10326.645,10326.581,10325.852
2012-08-05,10345.57,10345.38,10345.206,10345.055,10345.322,10345.259,10344.529
2012-08-06,10364.248,10364.058,10363.886,10363.732,10364.0,10363.938,10363.208
2012-08-07,10382.927,10382.737,10382.563,10382.411,10382.68,10382.616,10381.908
2012-08-08,10401.6045,10401.415,10401.24,10401.09,10401.357,10401.315,10401.516
2012-08-09,10420.282,10420.093,10419.92,10419.768,10420.057,10420.923,10421.184
2012-08-10,10438.961,10438.772,10438.598,10438.468,10439.664,10440.59,10440.782
2012-08-12,10457.64,10457.45,10457.298,10458.075,10459.332,10460.19,10460.315
2012-08-13,10476.318,10476.149,10476.904,10477.743,10478.932,10479.725,10479.794
2012-08-14,10495.019,10495.757,10496.572,10497.343,10498.466,10499.203,10499.218
2012-08-15,10514.625,10515.424,10516.172,10516.876,10517.944,10518.626,10518.59
2012-08-16,10534.293,10535.022,10535.706,10536.3545,10537.366,10537.998,10537.918
2012-08-17,10553.893,10554.558,10555.186,10555.777,10556.739,10557.326,10557.212
2012-08-19,10573.426,10574.037,10574.606,10575.149,10576.067,10576.619,10576.464
2012-08-20,10592.904,10593.459,10593.9795,10594.478,10595.361,10595.871,10595.675
