,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD
2014-10-08,1.9891793,1.9988964,1.9962351,2.0018692,2.0061593,2.014323,2.0163305
2014-10-09,1.9949039,1.9992673,2.0024827,2.0073068,2.0188193,2.0206573,2.0265272
2014-10-10,1.9990712,2.0068014,1.9981998,2.0124865,2.0135243,2.020041,2.0276537
2014-10-12,2.003764,2.0101879,2.0095265,2.0146518,2.022,2.0254412,2.0221858
2014-10-13,2.0109897,2.01003,2.0214872,2.0246735,2.0264962,2.0246866,2.0192327
2014-10-14,2.0160048,2.0180614,2.024837,2.024055,2.0275621,2.0225606,2.03777
2014-10-15,2.018311,2.02385,2.0225384,2.0233896,2.0228143,2.0292416,2.0227544
2014-10-16,2.025407,2.0251737,2.023324,2.028393,2.0233684,2.0289829,2.021075
2014-10-17,2.0224593,2.0238028,2.0237076,2.024678,2.0360458,2.0287333,2.0266633
2014-10-19,2.022725,2.0258389,2.0252557,2.039117,2.0260677,2.0293217,2.0218205
2014-10-20,2.027972,2.0267127,2.0285115,2.023393,2.0218003,2.0288703,2.014822
2014-10-21,2.0266325,2.0276823,2.043092,2.0251625,2.032284,2.0397685,2.048434
2014-10-22,2.0303903,2.02898,2.0332856,2.038385,2.0444152,2.037516,2.0445695
2014-10-23,2.025528,2.0314288,2.032792,2.0314913,2.036216,2.0428145,2.041717
2014-10-24,2.0429115,2.0236645,2.0434258,2.0381622,2.0432944,2.0414987,2.0446038
2014-10-26,2.0367842,2.0329897,2.0460734,2.0364575,2.0449092,2.0391197,2.0488033
2014-10-27,2.0233254,2.0406973,2.0439296,2.0483181,2.0484962,2.0448759,2.03993
2014-10-28,2.0406873,2.033098,2.0353818,2.049718,2.0460844,2.0456114,2.0500734
2014-10-29,2.0405638,2.039961,2.0445006,2.0475917,2.0414085,2.0445695,2.0491443
2014-10-30,2.040394,2.0499883,2.0412803,2.0418692,2.0412536,2.0409746,2.047264
2014-10-31,2.0323832,2.043248,2.0474794,2.036785,2.0523129,2.0487137,2.0492876
2014-11-02,2.04076,2.047521,2.0546143,2.0427577,2.0510354,2.0549421,2.0485134
2014-11-03,2.0419378,2.0437365,2.0428894,2.048721,2.0494897,2.048918,2.049863
2014-11-04,2.045379,2.035094,2.053319,2.0497584,2.0434747,2.0456288,2.0462143
2014-11-05,2.0486388,2.0497127,2.0457776,2.047591,2.0486984,2.0444636,2.042296
2014-11-06,2.0537903,2.0470781,2.045373,2.0462441,2.0484588,2.044294,2.0488024
2014-11-07,2.0299864,2.0467796,2.0512207,2.04628,2.045033,2.0478144,2.0405629
2014-11-09,2.056381,2.0466063,2.0473762,2.0475054,2.0204678,2.038878,2.0412192
2014-11-10,2.0474718,2.0441391,2.045796,2.047366,2.0409071,2.0465376,2.0438986
2014-11-11,2.0494847,2.041254,2.0482461,2.0475605,2.0479953,2.0440521,2.0502687
2014-11-12,2.0423899,2.0496697,2.0380542,2.049017,2.0400434,2.0450063,2.0405767
2014-11-13,2.0440347,2.0488677,2.051359,2.0412729,2.0479243,2.0429447,2.0390122
2014-11-14,2.041257,2.0448458,2.0443645,2.0429306,2.0433383,2.0390573,2.0438247
2014-11-16,2.0397408,2.0477333,2.034971,2.037027,2.0421746,2.037309,2.0382724
2014-11-17,2.0427747,2.0475988,2.0437553,2.0424788,2.0436556,2.0381165,2.0393414
2014-11-18,2.0440476,2.0478463,2.0415084,2.0430639,2.0400045,2.0386832,2.0341408
2014-11-19,2.0400436,2.0428982,2.041215,2.039172,2.0376487,2.0400002,2.0332592
2014-11-20,2.0406964,2.0405693,2.0417871,2.0372434,2.0370035,2.028912,2.0298629
2014-11-21,2.0405593,2.0386062,2.037741,2.037076,2.0343986,2.0302553,2.0305107
2014-11-23,2.0392551,2.0381262,2.0364873,2.0323386,2.0279903,2.0290523,2.0310428
2014-11-24,2.0391006,2.0365357,2.0301292,2.0283394,2.0241516,2.0235176,2.0336475
2014-11-25,2.0356627,2.0299046,2.0300057,2.0256386,2.0309486,2.0291712,2.0272152
2014-11-26,2.0260627,2.0282147,2.0229645,2.031579,2.036475,2.0262086,2.0260298
2014-11-27,2.028651,2.0315256,2.0342827,2.0325809,2.034182,2.0269098,2.0242465
2014-11-28,2.024876,2.0261984,2.027925,2.018792,2.024608,2.0202405,2.0197449
2014-11-30,2.0246952,2.0323532,2.0272424,2.021896,2.0216646,2.0197308,2.0123243
2014-12-01,2.0261614,2.0311246,2.0262246,2.0215518,2.0127983,2.017937,2.010058
2014-12-02,2.0277228,2.0262802,2.0243387,2.0169456,2.0156279,2.0139859,2.0060194
2014-12-03,2.0252745,2.0191674,2.0202363,2.01523,2.0146716,2.0252092,2.0170264
2014-12-04,2.0226858,2.014239,2.0111804,2.0107937,2.0115073,2.0088067,2.0134454
2014-12-05,2.017957,2.015506,2.015863,2.0178292,2.0160596,2.0099242,2.0215797
2014-12-07,2.0150893,2.0169592,2.014621,2.0160666,2.0147507,2.0189435,2.0168028
2014-12-08,2.0116575,2.0185735,2.0172482,2.011246,2.0204616,2.014154,2.0175695
2014-12-09,2.015281,2.0130928,2.014759,2.0104342,2.0080314,2.0090408,2.0107975
2014-12-10,2.0185194,2.0154622,2.013289,2.0189943,2.0101438,2.0050263,2.0076926
2014-12-11,2.0210407,2.0171175,2.0102668,2.011949,2.0125258,2.0156915,2.0171466
2014-12-12,2.0142,2.005079,2.0172367,2.0119338,2.013752,2.0126364,2.0148213
2014-12-14,2.0139241,2.0178242,2.0088625,2.0160043,2.0121334,2.0115607,2.020658
2014-12-15,2.0137174,2.012799,2.012297,2.0136447,2.015521,2.0176628,2.0185685
2014-12-16,2.013941,2.0121992,2.0000262,2.0147483,2.0117326,2.0108602,2.014225
2014-12-17,2.0137208,2.0152025,2.0181751,1.9919441,2.0120635,2.0091848,2.0095692
2014-12-18,2.0139587,2.0153732,2.0059388,2.0163815,2.0128539,2.0095503,2.016223
2014-12-19,2.0137236,2.012268,2.0094948,2.0100834,2.0061758,2.0130033,2.010269
2014-12-21,2.0139737,2.0087683,2.014461,2.00986,2.0156126,2.011962,1.9996396
2014-12-22,2.0253959,2.0109258,2.016603,1.999264,2.0036736,2.0131302,2.0110137
2014-12-23,2.021108,2.0011766,2.015404,2.0225196,2.006624,2.0143669,2.012006
2014-12-24,2.0109677,2.0217946,2.0127738,2.012238,2.0184264,2.012658,2.004027
2014-12-25,2.0056684,2.0130424,2.0248306,2.006852,2.0087018,2.0176704,2.0079415
2014-12-26,2.002062,2.0189092,2.0071583,2.0182161,2.0122788,2.0161977,2.009484
2014-12-28,2.0124764,2.0066848,2.0061977,2.004069,2.0105789,2.0153105,2.0193691
2014-12-29,2.003676,2.01766,2.009564,2.0094824,2.0109963,2.016208,2.0096378
2014-12-30,2.008982,2.0088775,2.0051546,2.0168977,2.007306,2.0114553,2.0145922
2014-12-31,2.0088544,2.0099084,2.011329,2.0106735,2.0054395,2.0063543,2.0100775
2015-01-01,2.0043476,2.0096583,2.0071325,2.0106611,2.0141394,1.9978019,2.010497
2015-01-02,2.013883,2.0096729,2.0173388,2.0122945,2.0153146,2.0116944,2.0112581
2015-01-04,2.0046532,2.0099127,2.0098152,2.0095081,2.0070922,2.0102186,2.0158212
2015-01-05,2.006985,2.016189,2.008036,2.0113325,2.0084562,2.008909,2.011899
2015-01-06,2.0059142,2.0045521,2.0086608,2.0077643,2.0110376,2.009841,2.0018039
2015-01-07,2.0114992,2.00224,2.0044458,2.001679,2.013168,2.010712,2.0088053
2015-01-08,2.010403,2.0077815,2.003946,2.0105433,2.0104773,2.0143647,2.0107043
2015-01-09,2.0086117,2.0129964,2.0153933,2.0094736,2.0122943,2.010167,2.0130515
2015-01-11,2.014146,2.0126367,2.0091007,2.0081491,2.0098758,2.0086672,2.0072896
2015-01-12,2.0097315,2.004465,2.0154693,2.0131218,2.0095992,2.0114024,2.003236
2015-01-13,2.010167,2.014758,2.006451,2.0103962,2.01193,2.004521,1.9979628
2015-01-14,2.0107923,2.0090783,2.0127506,2.0016103,2.0064383,2.002133,2.000681
2015-01-15,2.014539,2.0091047,2.0119407,2.001564,2.0093145,2.0023818,2.001698
2015-01-16,2.0103269,2.0049114,2.007327,2.0014267,2.005248,2.0041518,1.993759
2015-01-18,2.0013695,2.009118,2.0059261,1.9986899,2.0009751,2.0037935,1.994924
2015-01-19,2.0083761,2.0086744,1.9981747,2.0047967,1.9941823,1.9984099,1.9968727
2015-01-20,2.0008435,2.001568,1.994168,1.9965488,1.9942508,1.9959369,1.9959453
2015-01-21,1.9993589,1.9964228,1.9910188,1.9926405,2.000269,1.9958888,1.99481
2015-01-22,1.9919829,1.9895965,2.0059834,1.9995272,2.0028546,2.001157,1.9969432
2015-01-23,1.9937394,1.996679,1.9900515,1.993224,2.0019085,1.998425,1.9959278
2015-01-25,1.992393,1.9951894,1.9951375,1.992856,1.9978076,1.9949476,1.9946868
2015-01-26,1.9922972,1.999914,2.0012615,1.9927206,1.9935784,1.9957664,1.997016
2015-01-27,1.9921936,2.0015345,2.0000482,1.9933184,1.9924896,1.9958625,1.9959096
2015-01-28,2.0037813,2.0002503,1.996338,1.9983621,1.9990174,2.0037143,1.9945617
2015-01-29,1.989784,1.9985969,1.9922215,1.9989684,1.9966512,1.999818,1.9970918
2015-01-30,1.9981583,1.9942462,2.0005732,1.9967442,1.9964697,1.98958,1.9957726
2015-02-01,1.9914403,1.996252,1.9963238,1.9980159,2.0012043,1.9987223,2.002018
2015-02-02,2.000502,1.995266,2.0027583,1.995029,1.9934107,1.993375,1.9871111
2015-02-03,2.0001915,1.9902854,1.998764,2.0036056,2.0057306,2.003813,1.994143
2015-02-04,2.0018759,1.9970652,1.9919457,1.9921341,1.9899248,1.9882543,2.004514
2015-02-05,1.9957899,1.9966229,1.9981549,1.9985284,2.002115,2.004186,2.002199
2015-02-06,1.9933141,1.9933199,1.9933891,1.9895109,2.0021248,1.9991714,2.0024416
2015-02-08,1.9882327,1.9953225,2.0001175,1.997404,2.0024765,2.000684,2.0054786
2015-02-09,2.00438,1.9923983,1.9957092,1.9984068,2.0044267,2.002328,2.0052419
2015-02-10,1.9924352,1.9944648,2.0039568,2.0066042,2.0024242,2.0068746,2.0211835
2015-02-11,2.0012698,1.9996352,2.0022721,2.0013714,2.0103657,2.0184512,2.0292728
2015-02-12,1.9952731,1.9903463,2.0054862,2.0031972,2.016585,2.0249705,2.033211
2015-02-13,2.0010328,2.0055263,2.0056539,2.0146055,2.0315504,2.0325027,2.0398107
2015-02-15,1.9990939,2.0105767,2.0244055,2.0291529,2.0313163,2.0440803,2.029881
2015-02-16,2.0032084,2.0196483,2.02806,2.0338588,2.0416331,2.0440462,2.0472941
2015-02-17,2.017787,2.029912,2.0328789,2.0354586,2.039488,2.0443192,2.0352764
2015-02-18,2.0281503,2.0338352,2.043029,2.0361338,2.0455751,2.0479212,2.0316958
2015-02-19,2.0348895,2.043343,2.036227,2.0404022,2.0445306,2.0428753,2.0519023
2015-02-20,2.0412505,2.0422828,2.0529227,2.040555,2.045081,2.0522888,2.0514984
2015-02-22,2.042041,2.0487797,2.048267,2.040113,2.0448751,2.0465937,2.048776
2015-02-23,2.038585,2.0437953,2.0343232,2.050048,2.050637,2.0573196,2.0454798
2015-02-24,2.0499096,2.046155,2.0456553,2.042308,2.0514185,2.0517986,2.0436902
2015-02-25,2.044236,2.0552776,2.0528407,2.050128,2.0483665,2.047565,2.0485907
2015-02-26,2.0513282,2.0569365,2.0512094,2.0516918,2.049314,2.0463064,2.0531511
2015-02-27,2.0437963,2.0525255,2.049356,2.049672,2.0499618,2.053028,2.048802
2015-03-01,2.045045,2.053428,2.0476875,2.0510952,2.0507147,2.0551965,2.041112
2015-03-02,2.0525813,2.050129,2.0607753,2.0491548,2.0531123,2.0557075,2.0521798
2015-03-03,2.0487723,2.046707,2.0519092,2.05086,2.0511444,2.051336,2.0496838
2015-03-04,2.042337,2.0473523,2.0496712,2.0485816,2.0506678,2.0528326,2.0518184
2015-03-05,2.0500727,2.0528734,2.0520656,2.0502384,2.050012,2.0542517,2.0493026
2015-03-06,2.0481157,2.0539,2.056521,2.0520847,2.0510623,2.0544908,2.05252
2015-03-08,2.046439,2.0510683,2.0622363,2.055503,2.0504084,2.0576377,2.0584052
2015-03-09,2.0525837,2.036284,2.0476995,2.0501795,2.058328,2.0518036,2.0476403
2015-03-10,2.0478954,2.0447264,2.0545466,2.0539496,2.056753,2.0541377,2.047981
2015-03-11,2.0490696,2.0562582,2.0578501,2.0548112,2.047662,2.0514755,2.047169
2015-03-12,2.059452,2.0574865,2.057475,2.0546238,2.0538385,2.0495944,2.050999
2015-03-13,2.0599194,2.0547562,2.0540037,2.0513618,2.0510375,2.0327888,2.0499618
2015-03-15,2.0503404,2.0505466,2.0462332,2.0503397,2.0401733,2.049316,2.0486085
2015-03-16,2.0534964,2.0525448,2.049151,2.0521228,2.047603,2.0463314,2.0507312
2015-03-17,2.0520287,2.0485091,2.050583,2.0435596,2.041358,2.0473232,2.0422883
2015-03-18,2.048412,2.0511494,2.0500898,2.0469792,2.0491707,2.0451322,2.0477257
2015-03-19,2.0534751,2.0495417,2.0404062,2.0574467,2.0435283,2.0433722,2.0464444
2015-03-20,2.0453968,2.0468798,2.0474482,2.0366306,2.0490482,2.0475924,2.035917
2015-03-22,2.0435438,2.035738,2.0466099,2.0500782,2.040928,2.0310423,2.0429418
2015-03-23,2.0474916,2.0404446,2.0442052,2.037455,2.0448341,2.0474877,2.0377293
2015-03-24,2.0450864,2.0407448,2.035665,2.0431213,2.0403757,2.0432508,2.036586
2015-03-25,2.0353196,2.044553,2.0327816,2.0379143,2.0383818,2.0397377,2.0375092
2015-03-26,2.044592,2.0408974,2.050136,2.0420294,2.0345676,2.0392485,2.0315435
2015-03-27,2.0464292,2.0401845,2.0372236,2.0351715,2.037114,2.0319452,2.0173416
2015-03-29,2.038151,2.0399256,2.0328584,2.0342176,2.031502,2.0197434,2.017088
2015-03-30,2.0423477,2.0415816,2.0312588,2.0352585,2.025885,2.0182817,2.0164535
2015-03-31,2.0396197,2.0394723,2.032907,2.0187738,2.0197365,2.0135944,2.0132332
2015-04-01,2.0358245,2.033832,2.0189173,2.015763,2.014904,2.0130553,2.0119197
2015-04-02,2.03119,2.0192785,2.0180824,2.0106099,2.0124562,2.006475,2.0035255
2015-04-05,2.0222857,2.020779,2.015302,2.0118947,2.0078244,2.0066094,1.9963152
2015-04-06,2.0183318,2.0123465,2.012544,2.0069652,2.0020921,2.0057034,1.9961271
2015-04-07,2.0157876,2.0090792,2.0074465,2.0081072,2.0058987,1.9973037,1.9860418
2015-04-08,2.0133293,2.0103385,2.0080113,1.9975995,1.9964397,1.9889764,1.9835091
2015-04-09,2.012103,2.0015445,2.004975,1.9873879,1.986582,1.9837915,1.9751803
2015-04-10,2.004476,1.9993703,1.9991807,1.9899341,1.984327,1.9865375,1.9789062
2015-04-12,2.0050325,1.9963022,1.9941157,1.9812907,1.9783925,1.9711802,1.976386
2015-04-13,1.9921495,1.9903877,1.9806092,1.9887997,1.9824077,1.9851273,1.9702317
2015-04-14,1.9883847,1.984376,1.9776301,1.9811198,1.9636368,1.967962,1.9675442
2015-04-15,1.980203,1.9801029,1.9787513,1.9729955,1.9704474,1.9738784,1.9717882
2015-04-16,1.9824136,1.9787793,1.9772446,1.9835763,1.9699538,1.9702255,1.9670463
2015-04-17,1.9813621,1.9754667,1.9686487,1.9747682,1.9692129,1.9788598,1.9696398
2015-04-19,1.9837223,1.9774977,1.9677655,1.9749966,1.9702046,1.969598,1.9664041
2015-04-20,1.9760158,1.9708091,1.9811862,1.9780132,1.9664938,1.9728162,1.9721603
2015-04-21,1.9746721,1.9753149,1.967211,1.9699767,1.9666836,1.9661977,1.9697225
2015-04-22,1.9731894,1.9711338,1.9668615,1.9717258,1.9664651,1.9671524,1.9558392
2015-04-23,1.9779369,1.9697456,1.9660968,1.9634588,1.9666767,1.964919,1.96971
2015-04-24,1.9656037,1.9748607,1.9691992,1.9669616,1.9664457,1.9691927,1.9688959
2015-04-26,1.9776386,1.9645324,1.9732234,1.9744833,1.9666723,1.9705353,1.9718883
2015-04-27,1.9629352,1.9640841,1.9780164,1.96845,1.9664296,1.9670185,1.9714085
2015-04-28,1.964107,1.9647526,1.9772097,1.9682654,1.966672,1.9697757,1.9758382
2015-04-29,1.9698118,1.9692991,1.9656504,1.9684474,1.9664173,1.9639502,1.9648799
2015-04-30,1.9641311,1.9733571,1.9706692,1.9682425,1.9666772,1.9684112,1.9636953
2015-05-01,1.9757485,1.9668946,1.9682562,1.9637135,1.9664102,1.9623747,1.9705062
2015-05-03,1.9635577,1.97442,1.9740713,1.977494,1.9666886,1.9740447,1.9714017
2015-05-04,1.9709945,1.9718062,1.972018,1.9601154,1.9571719,1.9697313,1.9698364
2015-05-05,1.9590056,1.9628423,1.9679164,1.9678947,1.966578,1.9775928,1.9816418
2015-05-06,1.9655608,1.965203,1.9700966,1.9683781,1.9632342,1.9749802,1.9786298
2015-05-07,1.9725564,1.9708208,1.9703896,1.9651197,1.975633,1.9796667,1.9826362
2015-05-08,1.9748254,1.9711689,1.9659405,1.9758863,1.9881983,1.9816824,1.9854674
2015-05-10,1.9696919,1.9706993,1.9770769,1.983207,1.9824412,1.9752535,1.9828347
2015-05-11,1.9767225,1.9758556,1.9798131,1.9810144,1.9830221,1.9871367,1.9885483
2015-05-12,1.9722865,1.9782023,1.9837191,1.9867102,1.9858388,1.990214,1.9953448
2015-05-13,1.9781429,1.9796011,1.9873108,1.9894093,1.9896473,1.9969139,1.9948993
2015-05-14,1.9790325,1.9824198,1.986272,1.9891303,1.9871984,1.9927856,2.00134
2015-05-15,1.9851112,1.9909006,1.9894794,1.9929453,2.000144,1.9979753,2.0014403
2015-05-17,1.987271,1.9874449,1.9877799,1.9915643,1.9951348,2.0044253,2.0104663
2015-05-18,1.986546,1.9952687,1.9979973,2.0087547,1.999829,2.0050673,2.00642
2015-05-19,1.9940131,1.9951125,2.0011353,2.00559,1.9925147,2.0066805,2.026577
2015-05-20,1.9926444,2.003897,2.0060132,2.009469,2.0018651,2.0192935,2.0126655
2015-05-21,2.0009415,1.996151,2.0100808,2.0178416,2.0227618,2.0212324,2.0171232
2015-05-22,2.0053222,2.0102975,2.0119996,2.0070825,2.026333,2.0335577,2.0320885
2015-05-24,2.013488,2.0191407,2.0231547,2.0184004,2.0208795,2.0267577,2.0454764
2015-05-25,2.0243847,2.0075848,2.014409,2.0211983,2.0340521,2.0459201,2.0784137
2015-05-26,2.0182312,2.0179665,2.0172715,2.0387166,2.0412922,2.0753214,2.0740192
2015-05-27,2.0201426,2.0260448,2.0328507,2.0478728,2.065999,2.0774448,2.0987225
2015-05-28,2.0133932,2.0228562,2.0488021,2.065867,2.0791214,2.0990906,2.1091456
2015-05-29,2.0386748,2.0472713,2.0737555,2.0831249,2.090387,2.1075542,2.096947
2015-05-31,2.048967,2.0655177,2.0901952,2.0881853,2.0988464,2.1012237,2.0476081
2015-06-01,2.0689292,2.0856307,2.1059067,2.111447,2.0991013,2.1007605,2.1070735
2015-06-02,2.0815787,2.0968108,2.107854,2.1053767,2.0774548,2.125602,2.1137354
2015-06-03,2.101409,2.0854793,2.1143215,2.109254,2.1113367,2.1104312,2.1136067
2015-06-04,2.1057193,2.0999918,2.1015637,2.1098433,2.0940745,2.1092675,2.1185553
2015-06-05,2.1108117,2.1108346,2.1201215,2.1022096,2.1167877,2.119173,2.1051896
2015-06-07,2.1150715,2.111152,2.1144586,2.1236775,2.1102965,2.111065,2.1149147
2015-06-08,2.1096356,2.1129105,2.1182585,2.1194935,2.115931,2.111376,2.1174164
2015-06-09,2.111655,2.1333697,2.1083233,2.1137223,2.1142776,2.1129653,2.1175916
2015-06-10,2.1294434,2.1165147,2.1136668,2.109689,2.124127,2.1255002,2.1145399
2015-06-11,2.1075416,2.1190388,2.1268003,2.122007,2.1171193,2.1217887,2.1355119
2015-06-12,2.1161919,2.1091459,2.1195943,2.1143641,2.1250956,2.1299083,2.1323597
2015-06-14,2.11865,2.1332386,2.1069756,2.1219192,2.128123,2.1272998,2.1326241
2015-06-15,2.1238055,2.118013,2.1227784,2.1349726,2.131719,2.1351044,2.1387293
2015-06-16,2.135055,2.1157124,2.131532,2.1306088,2.1342978,2.1395645,2.1370227
2015-06-17,2.120017,2.1322773,2.122968,2.137269,2.1377556,2.1418803,2.1476417
2015-06-18,2.1271396,2.1281946,2.1306827,2.1374817,2.139321,2.1463554,2.1521769
2015-06-19,2.130651,2.1376772,2.1452003,2.1445365,2.138486,2.1483285,2.155599
2015-06-21,2.138306,2.1386108,2.144071,2.1401093,2.1481915,2.1514494,2.1580946
2015-06-22,2.1377695,2.1424503,2.1370494,2.1440306,2.151312,2.1494682,2.153583
2015-06-23,2.142333,2.142793,2.151176,2.1497283,2.1628823,2.1577368,2.1511247
2015-06-24,2.1468136,2.1495354,2.1516428,2.157399,2.1543415,2.1601534,2.1651459
2015-06-25,2.153006,2.149756,2.1559138,2.1540365,2.1557508,2.1657379,2.1655073
2015-06-26,2.1566088,2.1567335,2.153308,2.1503878,2.1630697,2.1631916,2.1698966
2015-06-28,2.146553,2.1526356,2.1564472,2.1663065,2.1645303,2.1626737,2.2123158
2015-06-29,2.1466594,2.1579294,2.1637528,2.1604872,2.1718183,2.2048035,2.2274823
2015-06-30,2.1604996,2.1575696,2.1534524,2.1709647,2.200675,2.2210393,2.2235787
2015-07-01,2.1559708,2.1588871,2.170482,2.2081969,2.2227943,2.226973,2.2368102
2015-07-02,2.1608932,2.1628408,2.2085378,2.2227426,2.225014,2.225858,2.238967
2015-07-03,2.1644268,2.2061062,2.2239246,2.2290864,2.2359138,2.240087,2.2721817
2015-07-05,2.2172678,2.220126,2.2250314,2.2369401,2.2365277,2.2752373,2.2765112
2015-07-06,2.2225506,2.2329183,2.2244134,2.2351823,2.2724957,2.2809815,2.2816854
2015-07-07,2.2313414,2.2294648,2.2368307,2.2710686,2.2788417,2.2877128,2.2801461
2015-07-08,2.2379098,2.2370098,2.2734957,2.2777584,2.2864466,2.289579,2.2725513
2015-07-09,2.2376683,2.2712421,2.277625,2.28508,2.2861364,2.2691407,2.2811053
2015-07-10,2.2724335,2.2720113,2.2775636,2.2870035,2.3105128,2.2942982,2.2921443
2015-07-12,2.2824163,2.2830062,2.2863839,2.3075604,2.284674,2.2850678,2.3089187
2015-07-13,2.2809763,2.2850769,2.2920156,2.2822964,2.3027751,2.287738,2.3014903
2015-07-14,2.2891655,2.2848678,2.3173723,2.2925048,2.2925987,2.282404,2.2995214
2015-07-15,2.285181,2.2976956,2.3051817,2.289161,2.2810965,2.2922266,2.3109639
2015-07-16,2.295966,2.2839098,2.289183,2.2838893,2.286011,2.3073318,2.3062372
2015-07-17,2.310437,2.290578,2.3010547,2.2925684,2.3078353,2.2973,2.2986367
2015-07-19,2.292401,2.306981,2.2899027,2.3119454,2.313057,2.2971735,2.310728
2015-07-20,2.2859404,2.2950034,2.3088093,2.312694,2.2985363,2.3042543,2.308538
2015-07-21,2.2887766,2.291145,2.2965734,2.3006222,2.298421,2.3082426,2.3177207
2015-07-22,2.3000867,2.292289,2.2931378,2.3168874,2.3084958,2.31576,2.3142903
2015-07-23,2.3128762,2.308156,2.304394,2.3072095,2.314917,2.3250809,2.3189142
2015-07-24,2.3036366,2.3099835,2.3086267,2.3150558,2.316214,2.3188336,2.3149312
2015-07-26,2.3099804,2.3087144,2.31329,2.3164246,2.3209302,2.324604,2.323653
2015-07-27,2.3038695,2.311169,2.3178504,2.320051,2.3275247,2.3182726,2.3243124
2015-07-28,2.311966,2.315006,2.322246,2.3267531,2.3256793,2.3216279,2.330499
2015-07-29,2.31508,2.3183103,2.327427,2.3264992,2.3276894,2.3273525,2.3324397
2015-07-30,2.3145654,2.3199704,2.328373,2.32939,2.3249536,2.3303947,2.3310208
2015-07-31,2.322871,2.3222406,2.3321579,2.325625,2.3315635,2.33135,2.3361166
2015-08-02,2.3225493,2.329709,2.3283942,2.333082,2.3316374,2.342629,2.3385398
2015-08-03,2.3299983,2.3248444,2.3373137,2.3278766,2.3344412,2.3436644,2.345387
2015-08-04,2.3287568,2.3323598,2.3401895,2.3374462,2.3410037,2.346666,2.3499656
2015-08-05,2.3322804,2.3335443,2.3335547,2.3400362,2.3399966,2.3416858,2.348364
2015-08-06,2.3350558,2.326602,2.3399763,2.3420508,2.3510952,2.343337,2.3501163
2015-08-07,2.3358774,2.337302,2.3440917,2.3442664,2.352195,2.3542268,2.3466377
2015-08-09,2.3427436,2.347463,2.3453019,2.3553612,2.3509047,2.3488302,2.3541782
2015-08-10,2.3460271,2.3414752,2.3504527,2.3507133,2.3557742,2.351741,2.3616674
2015-08-11,2.3442185,2.3513858,2.348031,2.3486884,2.3472128,2.3662977,2.3628786
2015-08-12,2.3398643,2.3594267,2.349571,2.351343,2.364451,2.3576622,2.3672485
2015-08-13,2.3501105,2.3492048,2.3614295,2.3626065,2.3512473,2.3601775,2.3601441
2015-08-14,2.354299,2.362128,2.36147,2.3538694,2.3625147,2.362913,2.360762
2015-08-16,2.359206,2.3451378,2.35736,2.364006,2.3544023,2.3650086,2.3624961
2015-08-17,2.3536794,2.359563,2.3617084,2.361918,2.364674,2.3725555,2.36468
2015-08-18,2.3623161,2.3654978,2.3629136,2.3665974,2.35947,2.3548844,2.3710597
2015-08-19,2.375688,2.361222,2.3633986,2.3438635,2.371867,2.3744836,2.365791
2015-08-20,2.3681858,2.3625507,2.3634598,2.3692448,2.355127,2.3587472,2.3565464
2015-08-21,2.3673286,2.3698392,2.364027,2.362523,2.3644843,2.368291,2.374438
2015-08-23,2.3667107,2.3624442,2.3658395,2.3679683,2.38125,2.3724663,2.3687882
2015-08-24,2.374991,2.3663926,2.361094,2.3680305,2.3732777,2.368983,2.37136
2015-08-25,2.3599787,2.3639064,2.3622224,2.370853,2.3646536,2.371883,2.372428
2015-08-26,2.3657355,2.3615062,2.3712564,2.3731444,2.3714983,2.3691287,2.3718865
2015-08-27,2.3690112,2.3700778,2.3755324,2.377083,2.3731976,2.3674648,2.3718555
2015-08-28,2.3677506,2.3718586,2.3640788,2.3741615,2.366272,2.3747003,2.373037
2015-08-30,2.370216,2.3735313,2.372871,2.3779082,2.3722565,2.3729641,2.3757217
2015-08-31,2.3686826,2.3704135,2.373601,2.3673055,2.3715987,2.3804572,2.3701868
2015-09-01,2.3701377,2.3642876,2.3734143,2.3710744,2.3606179,2.3720129,2.378938
2015-09-02,2.3658354,2.368952,2.3692303,2.37347,2.3801422,2.3815885,2.3809628
2015-09-03,2.374764,2.3751945,2.3733737,2.3751988,2.3737495,2.3774788,2.3768566
2015-09-04,2.374073,2.3729873,2.3760002,2.3798292,2.3793178,2.3845785,2.3806865
2015-09-06,2.375332,2.371553,2.3800924,2.3752227,2.3864193,2.3783617,2.3863254
2015-09-07,2.3752263,2.381974,2.3786902,2.3766751,2.3818018,2.3822675,2.384491
2015-09-08,2.3791103,2.382179,2.3746333,2.382379,2.379858,2.3858135,2.3887007
2015-09-09,2.3808913,2.3862808,2.387061,2.3814597,2.3860943,2.3845093,2.3880253
2015-09-10,2.369447,2.3764966,2.3804083,2.3814454,2.3901114,2.388645,2.3904638
2015-09-11,2.380061,2.3845098,2.3879216,2.3851256,2.3835952,2.3890233,2.3941057
2015-09-13,2.3837574,2.3839445,2.3881514,2.3901625,2.3825996,2.3930225,2.395328
2015-09-14,2.3882897,2.3847797,2.3867495,2.3895273,2.3946633,2.4019847,2.4020975
2015-09-15,2.3892314,2.3882303,2.3918755,2.397051,2.3964927,2.4025164,2.4068103
2015-09-16,2.392751,2.3920863,2.3952498,2.3994567,2.4003594,2.398088,2.4097395
