,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD
2012-11-20,0.81248975,0.8147383,0.81340843,0.8142471,0.81468433,0.81441414,0.8149383
2012-11-21,0.8130883,0.81471074,0.814033,0.8132268,0.8150243,0.81353295,0.8151017
2012-11-22,0.81378603,0.8139274,0.81448495,0.81390744,0.81510985,0.8157815,0.81607175
2012-11-23,0.8142054,0.81330085,0.8145679,0.8153587,0.8152044,0.81565624,0.81536233
2012-11-25,0.8125967,0.8150875,0.814587,0.81569195,0.81564206,0.81466687,0.8162385
2012-11-26,0.8128876,0.8147751,0.81475896,0.815279,0.8155316,0.8151825,0.8157654
2012-11-27,0.8153102,0.8164766,0.8150092,0.8156751,0.8153982,0.8162584,0.8162136
2012-11-28,0.81572735,0.8157005,0.81643355,0.8167608,0.8162789,0.8157689,0.8163319
2012-11-29,0.81597525,0.8160811,0.8149492,0.8162374,0.8161871,0.8168757,0.8164395
2012-11-30,0.8159822,0.8147723,0.81648487,0.81555885,0.81440175,0.81626934,0.8168036
2012-12-02,0.81627524,0.81585866,0.8158998,0.81661546,0.8162807,0.8170484,0.8171675
2012-12-03,0.81436586,0.8158765,0.8150382,0.81699616,0.8166847,0.81693006,0.81796676
2012-12-04,0.81513,0.8158969,0.816181,0.8162246,0.8167,0.81682146,0.8179555
2012-12-05,0.81618816,0.81737715,0.81658745,0.81598985,0.8163324,0.8166456,0.81671727
2012-12-06,0.81598926,0.81520873,0.8166196,0.81795084,0.81655246,0.81667477,0.81738096
2012-12-07,0.81636155,0.81702137,0.81635034,0.8168168,0.8167856,0.81723017,0.81796396
2012-12-09,0.8160031,0.816717,0.81746703,0.81785387,0.8165321,0.81651235,0.81852305
2012-12-10,0.81797695,0.8165065,0.8179298,0.8164864,0.8179347,0.81778026,0.8168855
2012-12-11,0.81732637,0.81650907,0.81687075,0.81673455,0.8157559,0.81764483,0.8167281
2012-12-12,0.8166734,0.8173646,0.8181337,0.81641215,0.81455743,0.81632537,0.81623954
2012-12-13,0.81716275,0.8169367,0.81766903,0.8172268,0.8167998,0.817096,0.8159834
2012-12-14,0.8164195,0.81798184,0.8169907,0.81631166,0.81693685,0.81615305,0.8168191
2012-12-16,0.8175035,0.81727076,0.81788725,0.8168789,0.8173866,0.81724465,0.8174409
2012-12-17,0.81675255,0.81675255,0.81775844,0.8180594,0.81713396,0.8183111,0.8182408
2012-12-18,0.8160095,0.8166908,0.81654036,0.8162761,0.8166843,0.81668466,0.81554925
2012-12-19,0.81723017,0.8158071,0.8170404,0.8164871,0.8172041,0.8181281,0.817317
2012-12-20,0.81699777,0.8165833,0.81658417,0.8176639,0.81781906,0.8178926,0.8177997
2012-12-21,0.817529,0.8170591,0.8180955,0.8165492,0.8178497,0.8170448,0.81763697
2012-12-23,0.81657714,0.81715554,0.81729776,0.8173995,0.81791794,0.81752527,0.8171921
2012-12-24,0.8160079,0.81704205,0.81830597,0.81825495,0.81932443,0.81721646,0.8167935
2012-12-26,0.8174198,0.81705433,0.8171591,0.8159897,0.8182584,0.81794703,0.81910014
2012-12-27,0.8171354,0.81780046,0.81662756,0.8172792,0.81591135,0.81766057,0.8194294
2012-12-28,0.8171396,0.81807977,0.8195064,0.8170615,0.8179297,0.8176844,0.81803036
2012-12-30,0.81656504,0.81603175,0.817628,0.818685,0.8190768,0.8187034,0.8178319
2012-12-31,0.81702995,0.81885844,0.81859446,0.8185347,0.8189007,0.81917757,0.81961
2013-01-02,0.8176537,0.81762624,0.8177955,0.8193516,0.8181271,0.8188428,0.8199446
2013-01-03,0.81813675,0.8168278,0.8188967,0.81863225,0.8185166,0.81930006,0.81873274
2013-01-04,0.81866056,0.81923544,0.8184371,0.8184662,0.81951296,0.81892526,0.82091993
2013-01-06,0.81888276,0.81867456,0.8188634,0.81825596,0.819469,0.81949717,0.8206944
2013-01-07,0.81758934,0.81815076,0.81801146,0.8201862,0.81969184,0.8215292,0.8226973
2013-01-08,0.82035494,0.81998485,0.8203122,0.8197128,0.8209941,0.8226497,0.8222909
2013-01-09,0.8185243,0.8188466,0.8195842,0.82157695,0.82205987,0.82234514,0.82383853
2013-01-10,0.8195038,0.8186435,0.8206554,0.8230078,0.8226341,0.8236199,0.82295054
2013-01-11,0.82073486,0.8211813,0.82042956,0.82157373,0.8231406,0.82347596,0.8238279
2013-01-13,0.81962794,0.8226237,0.82198757,0.82321256,0.82307655,0.8239502,0.823716
2013-01-14,0.8201142,0.8224285,0.82236916,0.82366097,0.8242912,0.82311064,0.823509
2013-01-15,0.82090706,0.8219435,0.8225329,0.82388973,0.82421505,0.8253428,0.826495
2013-01-16,0.8224702,0.82415813,0.82324964,0.82496816,0.82490927,0.82461405,0.8251885
2013-01-17,0.8226723,0.8230922,0.8230336,0.8236799,0.8243393,0.82479155,0.82542574
2013-01-18,0.8237322,0.8251211,0.8249553,0.8251671,0.8255609,0.8259121,0.82660353
2013-01-20,0.8246192,0.8235502,0.82338053,0.8242005,0.825093,0.82547706,0.8269562
2013-01-21,0.82405424,0.82492924,0.8253624,0.8240551,0.8256122,0.8263726,0.8271472
2013-01-22,0.8241442,0.82462305,0.824988,0.8254579,0.8264095,0.82568324,0.8260566
2013-01-23,0.82421553,0.82573336,0.8254551,0.82627505,0.8263762,0.8260281,0.82618296
2013-01-24,0.82618034,0.82631326,0.8261904,0.82651186,0.8258095,0.82662237,0.82640815
2013-01-25,0.82505,0.82670784,0.8257605,0.8262404,0.8271217,0.8254604,0.82796586
2013-01-27,0.8260819,0.8240624,0.8259067,0.82817173,0.82412916,0.826995,0.8238307
2013-01-28,0.8270558,0.82640946,0.8278041,0.8247287,0.8272875,0.8260026,0.8269701
2013-01-29,0.8261405,0.82653964,0.8265199,0.82670265,0.8273604,0.8266375,0.82689214
2013-01-30,0.82593364,0.82678187,0.82802284,0.8270189,0.8258023,0.82633317,0.8267283
2013-01-31,0.82674897,0.8272506,0.8264977,0.82631487,0.8273115,0.827218,0.827472
2013-02-01,0.82598764,0.8270888,0.82739854,0.82714504,0.82740223,0.82779634,0.82899714
2013-02-03,0.8268183,0.82617295,0.82828456,0.82706714,0.828902,0.82920676,0.82891285
2013-02-04,0.8257694,0.82870114,0.82669324,0.82797366,0.82827985,0.82803524,0.8285071
2013-02-05,0.82636434,0.827759,0.8281641,0.8275036,0.82807964,0.82960916,0.8289833
2013-02-06,0.82491463,0.82707727,0.8278901,0.82787347,0.8289182,0.82895535,0.82951117
2013-02-07,0.82634795,0.8272414,0.82747966,0.828747,0.82877225,0.83004266,0.83143157
2013-02-08,0.82724726,0.827724,0.8286302,0.8304438,0.83119607,0.8312147,0.8350882
2013-02-10,0.8276258,0.8288015,0.8298287,0.8303072,0.8318187,0.8343507,0.83639
2013-02-11,0.8279972,0.8293147,0.83018094,0.8319648,0.8346506,0.8356901,0.83703226
2013-02-12,0.8299117,0.83186406,0.8318179,0.83413196,0.83539283,0.8361884,0.8366059
2013-02-13,0.8314487,0.83168876,0.8339151,0.8354736,0.83547664,0.83758736,0.8390454
2013-02-14,0.83157676,0.8344335,0.8359772,0.83633965,0.8364398,0.83843225,0.83854645
2013-02-15,0.83453643,0.83424366,0.83651745,0.83729863,0.83689225,0.8382547,0.83855975
2013-02-17,0.8365414,0.8355619,0.83803844,0.83672047,0.83817625,0.83914196,0.83882153
2013-02-18,0.83629984,0.83638644,0.83761907,0.83772373,0.8391003,0.8380172,0.8393168
2013-02-19,0.8382938,0.8377439,0.83918977,0.83944076,0.8385829,0.83945143,0.84000486
2013-02-20,0.8388149,0.83926123,0.83966035,0.8404571,0.8403858,0.84049624,0.8407661
2013-02-21,0.8384821,0.8387696,0.8379148,0.83892953,0.8388104,0.83964455,0.84060705
2013-02-22,0.83847475,0.8394931,0.8395509,0.8401341,0.8426651,0.8401508,0.84232426
2013-02-24,0.83800954,0.8379112,0.84007996,0.84069186,0.84095484,0.8428963,0.8422423
2013-02-25,0.8404975,0.83952737,0.8400804,0.83900344,0.84086615,0.8415463,0.8429289
2013-02-26,0.84001565,0.8383992,0.83834875,0.8424272,0.84228146,0.8413029,0.8403209
2013-02-27,0.83988684,0.8403777,0.8428743,0.84042424,0.8426051,0.8424002,0.8425724
2013-02-28,0.84149843,0.84163857,0.843125,0.84169304,0.8415489,0.8432742,0.8439186
2013-03-01,0.84367317,0.841964,0.8410894,0.8435235,0.84450966,0.8434489,0.8443934
2013-03-03,0.8397762,0.8415742,0.84485936,0.84369373,0.84286183,0.8452457,0.84568226
2013-03-04,0.843037,0.8428781,0.84271944,0.8436003,0.8446977,0.8457642,0.8467632
2013-03-05,0.8432677,0.84181494,0.84345907,0.84409535,0.84596026,0.8456797,0.84622407
2013-03-06,0.8444998,0.8436846,0.8456987,0.84654784,0.84597903,0.84620875,0.84726685
2013-03-07,0.84608686,0.844997,0.84680855,0.8461619,0.8468179,0.84661406,0.8467221
2013-03-08,0.84435195,0.84594846,0.8467938,0.8463951,0.8462549,0.8463755,0.84616804
2013-03-10,0.84470165,0.8464326,0.84645545,0.8466987,0.8471756,0.84649414,0.847029
2013-03-11,0.8466145,0.8468063,0.84668165,0.84625953,0.84610486,0.84662515,0.84631044
2013-03-12,0.8462218,0.84608626,0.84633595,0.8464515,0.8462162,0.84625024,0.84616274
2013-03-13,0.84607077,0.8472886,0.846433,0.84655637,0.84611964,0.8466041,0.84630257
2013-03-14,0.84625775,0.8460113,0.84673834,0.84674585,0.84588784,0.8472014,0.8462281
2013-03-15,0.8478408,0.84608406,0.84675443,0.8471708,0.84756345,0.84671307,0.8491795
2013-03-17,0.84720343,0.8473228,0.84681386,0.8468533,0.84691536,0.84633195,0.8469615
2013-03-18,0.8459719,0.84741384,0.84638065,0.8466971,0.84641063,0.8471732,0.8477618
2013-03-19,0.84772,0.84616333,0.84709305,0.8465448,0.84715754,0.8485882,0.8507132
2013-03-20,0.8469797,0.8469722,0.8470345,0.8473387,0.84768856,0.8487474,0.8496564
2013-03-21,0.8463373,0.84546906,0.8467657,0.84545624,0.8477765,0.84791565,0.8458822
2013-03-22,0.8463411,0.84682983,0.846441,0.8493077,0.8486533,0.84923863,0.84974754
2013-03-24,0.84742105,0.84888595,0.848672,0.8503592,0.8490616,0.8496464,0.84960026
2013-03-25,0.8485896,0.849424,0.8511223,0.8496157,0.84995854,0.85022855,0.8509586
2013-03-26,0.8501687,0.849131,0.8494238,0.85100985,0.8493947,0.85011405,0.8499023
2013-03-27,0.84922993,0.8493324,0.8498489,0.84942853,0.84915775,0.8505784,0.84911877
2013-03-28,0.8497827,0.8502532,0.8506013,0.8502567,0.8496595,0.85050046,0.85072184
2013-03-31,0.84954864,0.84858036,0.8499948,0.85077405,0.84975344,0.85012776,0.85138464
2013-04-01,0.8496743,0.84922934,0.84942496,0.85053957,0.84950405,0.84958094,0.8502271
2013-04-02,0.85026294,0.8495317,0.84989583,0.8500182,0.84967935,0.8503153,0.8518751
2013-04-03,0.8482335,0.8497294,0.8496567,0.84954774,0.8513352,0.84925073,0.85170376
2013-04-04,0.84932405,0.8503177,0.85003924,0.85106486,0.85048383,0.85095143,0.8512057
2013-04-05,0.8503761,0.84967434,0.8507718,0.8505712,0.85182273,0.85093623,0.85050017
2013-04-07,0.8500673,0.8498598,0.85241455,0.8501953,0.84985477,0.8514425,0.8499554
2013-04-08,0.85095274,0.8503359,0.85002625,0.8518225,0.84921443,0.84954184,0.85114145
2013-04-09,0.84788734,0.85022426,0.8499602,0.8497091,0.8511458,0.8505235,0.8503611
2013-04-10,0.84996635,0.8504858,0.8492309,0.84994715,0.85197353,0.85018486,0.850649
2013-04-11,0.85019535,0.8504897,0.85068893,0.84985965,0.8527467,0.85155666,0.85273385
2013-04-12,0.85189235,0.8498842,0.85106796,0.85126793,0.8512415,0.8525264,0.85277444
2013-04-14,0.85092545,0.8510045,0.85063803,0.8508341,0.85105115,0.85239977,0.8513771
2013-04-15,0.85018533,0.8503702,0.85220027,0.85172683,0.8517021,0.85241985,0.85239834
2013-04-16,0.8497354,0.85053223,0.8502137,0.8514977,0.8513126,0.85288525,0.85148287
2013-04-17,0.8518252,0.85146415,0.8515835,0.85109407,0.85277295,0.85277194,0.8536967
2013-04-18,0.8524988,0.85214305,0.851779,0.8518559,0.8533,0.8529839,0.8525421
2013-04-19,0.8513732,0.85220355,0.85186887,0.8532883,0.8527341,0.85303396,0.85356957
2013-04-21,0.8531682,0.852276,0.8522014,0.8535708,0.852804,0.8538712,0.85357255
2013-04-22,0.85273564,0.8528088,0.85268366,0.85355234,0.8535623,0.85381323,0.8543731
2013-04-23,0.8520409,0.85284317,0.8537791,0.8539392,0.85386115,0.85493845,0.85473734
2013-04-24,0.852736,0.8532397,0.85375094,0.85347426,0.85490274,0.85534835,0.86004007
2013-04-25,0.8536856,0.85381675,0.85406226,0.85486674,0.8551651,0.860043,0.8632562
2013-04-26,0.8535607,0.8531854,0.8546887,0.8548444,0.8610007,0.8630953,0.86283636
2013-04-28,0.85374117,0.85483134,0.8553166,0.86027765,0.86293894,0.8603242,0.8614673
2013-04-29,0.85425603,0.8544382,0.860299,0.8626634,0.8637457,0.8617242,0.8622338
2013-04-30,0.85663307,0.8606377,0.8605821,0.8625773,0.8611656,0.859463,0.8629694
2013-05-01,0.86028457,0.86256504,0.8624572,0.8624492,0.8623849,0.8638319,0.86045974
2013-05-02,0.86207604,0.8616027,0.8631777,0.8637719,0.8632971,0.86294377,0.8634938
2013-05-03,0.86334234,0.8632357,0.8628147,0.86285543,0.86248887,0.8624051,0.86250746
2013-05-05,0.8613826,0.8621474,0.8625133,0.86310256,0.8632785,0.8614797,0.86295235
2013-05-06,0.86347944,0.8625317,0.86310494,0.86176944,0.86223334,0.8619029,0.8630147
2013-05-07,0.86372846,0.8635079,0.8594878,0.86301214,0.86449647,0.86215806,0.86244893
2013-05-08,0.8635328,0.8634285,0.86107534,0.8619254,0.86267257,0.8617292,0.8637011
2013-05-09,0.86037797,0.8622395,0.86180097,0.8633595,0.86226034,0.8633684,0.864141
2013-05-10,0.8621658,0.8636845,0.86168706,0.86280614,0.86235577,0.8629346,0.86004144
2013-05-12,0.8625146,0.86196333,0.8616735,0.86315924,0.8638194,0.8638902,0.862695
2013-05-13,0.8613621,0.8640357,0.8625584,0.8626657,0.8594774,0.860604,0.86176836
2013-05-14,0.8609497,0.860271,0.8623715,0.8632131,0.86287266,0.86337936,0.8621631
2013-05-15,0.86336964,0.86235917,0.8614875,0.8605756,0.86255604,0.86214274,0.8615682
2013-05-16,0.86296195,0.8627092,0.8591918,0.8624351,0.8627681,0.86243135,0.86347324
2013-05-17,0.8636612,0.86186403,0.8627893,0.8634094,0.86297053,0.8603424,0.861012
2013-05-19,0.8627437,0.8632126,0.86173916,0.8630318,0.8642399,0.86147064,0.8604485
2013-05-20,0.86212575,0.8622787,0.86310977,0.8615831,0.86119765,0.86039543,0.8583812
2013-05-21,0.8619469,0.8633481,0.862337,0.8612274,0.8606269,0.8589063,0.85862994
2013-05-22,0.8583469,0.8613906,0.8608006,0.8608833,0.85880023,0.8576473,0.8569852
2013-05-23,0.86480916,0.8619864,0.86082834,0.8592923,0.85743284,0.856526,0.8500054
2013-05-24,0.8603699,0.8605245,0.8585673,0.8599897,0.8561714,0.84914523,0.84586287
2013-05-26,0.86013675,0.8595882,0.85785764,0.85781395,0.849333,0.8466695,0.84392685
2013-05-27,0.85875714,0.8567315,0.85566133,0.8498183,0.846705,0.8437458,0.84103787
2013-05-28,0.8579956,0.85573524,0.849903,0.84654284,0.84293467,0.840347,0.8391222
2013-05-29,0.8557652,0.8484965,0.84612817,0.8433499,0.83997446,0.8403696,0.8391529
2013-05-30,0.8507464,0.8454934,0.8434441,0.84311086,0.8394036,0.8386534,0.837847
2013-05-31,0.8458362,0.8430857,0.84146863,0.8397123,0.83849835,0.8373726,0.83800536
2013-06-02,0.8439306,0.84160435,0.8408764,0.8395854,0.8387627,0.8377285,0.8385356
2013-06-03,0.8426296,0.8401245,0.8396716,0.83773273,0.8360423,0.8364884,0.8366149
2013-06-04,0.8389601,0.83904344,0.83846766,0.8394153,0.8373155,0.8364102,0.8364582
2013-06-05,0.84083176,0.8382714,0.83734596,0.838152,0.8374036,0.8353038,0.8365582
2013-06-06,0.83771557,0.8374464,0.8377115,0.8365989,0.835847,0.83658236,0.8349418
2013-06-07,0.8386693,0.83818895,0.8351558,0.83640736,0.83632,0.8374696,0.8357473
2013-06-09,0.837908,0.83678466,0.83644783,0.836153,0.8356052,0.8357365,0.83573544
2013-06-10,0.8350156,0.83633953,0.8353788,0.835986,0.83627194,0.83504516,0.8341438
2013-06-11,0.8348061,0.83519953,0.83559966,0.8357013,0.8348451,0.8356806,0.8335054
2013-06-12,0.8364942,0.8362061,0.83562446,0.83648455,0.8343291,0.8347245,0.83284295
2013-06-13,0.83547044,0.83511186,0.83509606,0.8346428,0.8347407,0.8323559,0.833385
2013-06-14,0.83560145,0.83622706,0.833903,0.83408356,0.8335435,0.8330848,0.8318104
2013-06-16,0.8359386,0.8347626,0.8347446,0.8341214,0.8334844,0.83143246,0.82992035
2013-06-17,0.8342337,0.8344395,0.8324657,0.8323452,0.83275753,0.8293652,0.8300653
2013-06-18,0.8342752,0.8344687,0.83191246,0.8309467,0.82930636,0.82850593,0.8277668
2013-06-19,0.8326391,0.83277774,0.8319459,0.8290497,0.8289541,0.8277963,0.8266524
2013-06-20,0.83182395,0.831853,0.8299458,0.8298328,0.8291084,0.82731545,0.8237486
2013-06-21,0.83044785,0.829739,0.8289403,0.82821953,0.8261278,0.8271226,0.8249041
2013-06-23,0.8290153,0.8285229,0.82815063,0.82709104,0.82552487,0.8244943,0.8206904
2013-06-24,0.8297259,0.82863504,0.8255249,0.8234857,0.82314456,0.822361,0.82102215
2013-06-25,0.82804465,0.8271073,0.8248446,0.8247821,0.8210094,0.8205126,0.81923723
2013-06-26,0.82604176,0.8251303,0.8241182,0.8210239,0.819883,0.81974775,0.8183121
2013-06-27,0.8257242,0.8240199,0.8205685,0.82053953,0.8209638,0.8181058,0.8166493
2013-06-28,0.8240924,0.8213155,0.8201071,0.81926966,0.8192533,0.81626713,0.81682473
2013-06-30,0.8212009,0.81953025,0.8189712,0.8182139,0.818482,0.81645995,0.81752443
2013-07-01,0.820439,0.8183639,0.8194399,0.8185427,0.8172169,0.81808436,0.8184355
2013-07-02,0.8195399,0.8188033,0.81632334,0.81730163,0.8185198,0.81714445,0.8167508
2013-07-03,0.8188897,0.81671286,0.81683356,0.81653523,0.81632555,0.816723,0.816214
2013-07-04,0.8171699,0.8173454,0.8174912,0.8176567,0.81884134,0.8161193,0.8159827
2013-07-05,0.8175864,0.81732315,0.8173608,0.8165999,0.8186702,0.8174108,0.8165933
2013-07-07,0.81657416,0.8162237,0.816245,0.8162407,0.8180918,0.8169444,0.8156224
2013-07-08,0.8167418,0.8189178,0.81685716,0.81692713,0.8152151,0.81526524,0.8155515
2013-07-09,0.8163456,0.8158891,0.8157696,0.8177657,0.81506723,0.81558704,0.81604254
2013-07-10,0.8185395,0.8171667,0.8174283,0.81686383,0.8166072,0.8133943,0.81636417
2013-07-11,0.8164723,0.81577206,0.8157989,0.8169498,0.8151021,0.8153033,0.8153029
2013-07-12,0.816737,0.81596965,0.81575257,0.81641185,0.8150808,0.8140327,0.8166809
2013-07-14,0.8182779,0.81593865,0.81536007,0.81573087,0.815974,0.8153321,0.81510514
2013-07-15,0.8161614,0.8162654,0.81662065,0.8143282,0.8157535,0.81592333,0.8157625
2013-07-16,0.81669873,0.81507933,0.8151438,0.8161965,0.81494486,0.816623,0.8160908
2013-07-17,0.8143256,0.816142,0.81603336,0.8154171,0.81620485,0.81555754,0.8170579
2013-07-18,0.8151009,0.81506705,0.8152829,0.81564116,0.8159486,0.81619316,0.81709886
2013-07-19,0.8147849,0.81630087,0.81463176,0.81562096,0.8161036,0.8164705,0.8171759
2013-07-21,0.81568044,0.816492,0.8157091,0.81609714,0.8172387,0.8165901,0.81812763
2013-07-22,0.8150283,0.8161325,0.8154531,0.81629664,0.8159741,0.81720555,0.81812704
2013-07-23,0.81565565,0.8169795,0.8157091,0.8176713,0.8164609,0.81804097,0.8175537
2013-07-24,0.8167022,0.81609434,0.8176849,0.81727797,0.8181372,0.817763,0.81784064
2013-07-25,0.8161685,0.8165781,0.8171122,0.8180565,0.8178921,0.8180166,0.818729
2013-07-26,0.8173925,0.8174671,0.8181472,0.81780225,0.818205,0.8179944,0.8190805
2013-07-28,0.8169728,0.8184601,0.8178793,0.8180877,0.81831557,0.8191081,0.8185558
2013-07-29,0.8177319,0.81834376,0.8181612,0.81810945,0.81845915,0.8191336,0.8191614
2013-07-30,0.8176096,0.8182011,0.8183055,0.81873214,0.81918657,0.8186083,0.8190945
2013-07-31,0.8185114,0.81924707,0.8193272,0.8188528,0.8186708,0.8187222,0.81851286
2013-08-01,0.8175956,0.81860983,0.8186579,0.8189254,0.81918246,0.81853765,0.81913775
2013-08-02,0.81948036,0.8149352,0.81736356,0.8186534,0.8185667,0.8191617,0.8186546
2013-08-04,0.8186993,0.8188019,0.81857955,0.8188979,0.8182116,0.81967664,0.8194475
2013-08-05,0.81907874,0.8176392,0.8185177,0.81854117,0.81969357,0.81768477,0.8203401
2013-08-06,0.8192375,0.8187245,0.81924355,0.8188898,0.8202871,0.81913596,0.8194214
2013-08-07,0.818705,0.81871146,0.8191589,0.822577,0.8209863,0.8196436,0.82086605
2013-08-08,0.8191387,0.819356,0.8177134,0.82060367,0.8205316,0.82078755,0.8201665
2013-08-09,0.8190233,0.8214423,0.82065976,0.8211811,0.8194803,0.8208932,0.8217575
2013-08-11,0.81853604,0.8209769,0.818942,0.81920666,0.8184648,0.8210421,0.82205415
2013-08-12,0.81949824,0.82053405,0.82126474,0.82002455,0.82198614,0.821564,0.8224305
2013-08-13,0.8191158,0.81984717,0.82103133,0.82106864,0.82256013,0.8207961,0.8226027
2013-08-14,0.8193765,0.8201156,0.8214576,0.82122666,0.82134664,0.82271796,0.8230866
2013-08-15,0.8208556,0.8216632,0.8209008,0.8212914,0.8225914,0.8226178,0.82315296
2013-08-16,0.8209434,0.82132727,0.82282937,0.82075053,0.8231253,0.82368964,0.82349867
2013-08-18,0.821547,0.8219958,0.8224558,0.82257223,0.8230144,0.82353437,0.8223825
2013-08-19,0.8214785,0.8226225,0.82234615,0.8231457,0.82354283,0.82274073,0.82326907
2013-08-20,0.8227694,0.8232699,0.82277364,0.8229871,0.8244272,0.8241093,0.8245017
2013-08-21,0.82285744,0.82267976,0.82328355,0.8233888,0.8219118,0.82339424,0.82377374
2013-08-22,0.82289255,0.82354,0.8229808,0.8227627,0.8217375,0.8233533,0.8225887
2013-08-23,0.82336354,0.8231733,0.8236379,0.8242006,0.82309574,0.8233463,0.8233596
2013-08-25,0.8230232,0.8238815,0.82399815,0.8227527,0.82313424,0.82357734,0.8238846
2013-08-26,0.8226633,0.82333297,0.8229876,0.82279575,0.8222395,0.8226381,0.82273763
2013-08-27,0.8222634,0.8232563,0.82333285,0.823293,0.82317954,0.82396954,0.8231852
2013-08-28,0.82261246,0.8233435,0.82392263,0.8233902,0.8231682,0.82361066,0.8226897
2013-08-29,0.82419115,0.82295495,0.82267493,0.8233897,0.8220996,0.82332444,0.82345414
2013-08-30,0.8229453,0.8233578,0.8241297,0.82307965,0.82316375,0.8235328,0.8224077
2013-09-01,0.8235141,0.82278717,0.82383066,0.8229001,0.8224406,0.82498837,0.8237022
2013-09-02,0.8235909,0.8229803,0.8240203,0.8234219,0.8230408,0.82307994,0.82364696
2013-09-03,0.82374275,0.82363945,0.8232551,0.82287467,0.8233121,0.823424,0.82359856
2013-09-04,0.82366467,0.8241564,0.822643,0.824401,0.8241447,0.82444835,0.8235681
2013-09-05,0.82309264,0.8229902,0.8242491,0.82356983,0.8232326,0.82354885,0.82332104
2013-09-06,0.82342017,0.8244339,0.8236262,0.82435036,0.82423484,0.8235315,0.8237847
2013-09-08,0.82293385,0.82353604,0.8241033,0.8235128,0.8234386,0.82449824,0.8253369
2013-09-09,0.82416034,0.824396,0.8241362,0.8243157,0.8243528,0.82517225,0.82448184
2013-09-10,0.8245003,0.8234755,0.8233259,0.8248725,0.8252834,0.8245247,0.82607955
2013-09-11,0.82476383,0.82435596,0.82520115,0.82534266,0.82488304,0.82507116,0.8270274
2013-09-12,0.8232476,0.8241453,0.82524556,0.8252936,0.82597315,0.8266868,0.82657224
2013-09-13,0.82451403,0.82620376,0.8267885,0.82620424,0.8279401,0.82852393,0.8295603
2013-09-15,0.8244024,0.8249854,0.82761407,0.82571673,0.8268919,0.8272926,0.8295447
2013-09-16,0.8252109,0.8270042,0.82776093,0.8269034,0.8278033,0.8275476,0.82840997
2013-09-17,0.8254535,0.8260742,0.82681406,0.82914066,0.8289187,0.82806945,0.82929516
2013-09-18,0.8258114,0.8282382,0.826554,0.82805365,0.82963324,0.8289322,0.8304636
2013-09-19,0.8285134,0.8313774,0.82812357,0.8291067,0.82956654,0.83080614,0.8303995
2013-09-20,0.8278967,0.82913,0.8279365,0.83050436,0.83030874,0.8308774,0.8316887
2013-09-22,0.8271773,0.82861334,0.8295735,0.83047813,0.8312116,0.83281803,0.8333628
2013-09-23,0.8283964,0.8297324,0.82996136,0.83090055,0.8316405,0.83210534,0.83355206
2013-09-24,0.830049,0.83041734,0.8323998,0.8319224,0.83348364,0.8331129,0.83374006
2013-09-25,0.83034414,0.83061606,0.83055764,0.83239067,0.8340511,0.834047,0.8337454
2013-09-26,0.8312152,0.8310894,0.83178335,0.8332398,0.8329964,0.8335914,0.83329
2013-09-27,0.831637,0.83220965,0.8338945,0.83411914,0.83306617,0.8325895,0.83453274
2013-09-29,0.8323179,0.83359,0.8331872,0.8339893,0.833771,0.83573425,0.83956873
2013-09-30,0.8340029,0.8336625,0.8331317,0.83369255,0.8355611,0.8394595,0.83993065
2013-10-01,0.8339032,0.83287686,0.8331708,0.83555555,0.83965516,0.84018236,0.84430665
2013-10-02,0.83405215,0.83342993,0.8362572,0.8397176,0.8391956,0.8463168,0.845696
2013-10-03,0.8340841,0.8365307,0.84015745,0.84091645,0.84433174,0.8465125,0.8467092
2013-10-04,0.83518475,0.8391899,0.8408647,0.8427811,0.8455336,0.84648764,0.84964603
2013-10-06,0.84037244,0.8408727,0.8450905,0.84437555,0.8474518,0.84894633,0.8506979
2013-10-07,0.8403345,0.8435998,0.8450844,0.84786934,0.84888667,0.8501867,0.8534713
2013-10-08,0.84474796,0.8450515,0.84627426,0.8493634,0.8516485,0.8515656,0.8524033
2013-10-09,0.84561086,0.84613836,0.848913,0.8508549,0.8526178,0.85306793,0.8526715
2013-10-10,0.8467742,0.8503464,0.84984654,0.85219926,0.85306096,0.8533307,0.85404146
2013-10-11,0.8506826,0.85087067,0.8530667,0.85123825,0.8519302,0.85312724,0.8542271
2013-10-13,0.85118836,0.85250103,0.8524666,0.8518185,0.8527114,0.8544298,0.8567956
2013-10-14,0.8532515,0.8532392,0.8532954,0.8555585,0.8546135,0.8535969,0.8543999
2013-10-15,0.85258484,0.852367,0.8525066,0.854773,0.853741,0.85445154,0.85610014
2013-10-16,0.8528297,0.8537478,0.8529673,0.85312927,0.8544462,0.8552745,0.8555426
2013-10-17,0.85300624,0.8544215,0.85390496,0.8549068,0.8540264,0.85579777,0.8565323
2013-10-18,0.852626,0.8526992,0.85454804,0.8554047,0.85570663,0.856532,0.85708874
2013-10-20,0.85282856,0.85328704,0.8552221,0.85666597,0.85651207,0.8569396,0.85913277
2013-10-21,0.8540988,0.855421,0.8564755,0.85627997,0.8582015,0.85773903,0.8581767
2013-10-22,0.8559847,0.85630083,0.8566984,0.8569782,0.8592257,0.8593885,0.85916483
2013-10-23,0.8561199,0.8558589,0.8571125,0.85893327,0.8586526,0.860174,0.86091673
