,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR
2016-02-17,10101.987,10083.442,10064.415,10045.0205,10026.163,10007.895,9990.94
2016-02-18,10083.436,10064.415,10045.018,10026.175,10007.892,9990.943,9975.245
2016-02-19,10064.41,10045.02,10026.174,10007.902,9990.94,9975.248,9958.947
2016-02-21,10045.013,10026.173,10007.902,9990.952,9975.245,9958.951,9942.023
2016-02-22,10026.169,10007.902,9990.949,9975.257,9958.946,9942.027,9925.313
2016-02-23,10007.897,9990.951,9975.254,9958.96,9942.024,9925.318,9908.887
2016-02-24,9990.945,9975.255,9958.958,9942.036,9925.314,9908.89,9892.709
2016-02-25,9975.25,9958.958,9942.034,9925.327,9908.886,9892.712,9876.751
2016-02-26,9958.953,9942.034,9925.325,9908.897,9892.709,9876.754,9860.998
2016-02-28,9942.029,9925.325,9908.896,9892.721,9876.752,9861.001,9845.42
2016-02-29,9925.32,9908.897,9892.72,9876.764,9860.997,9845.423,9829.999
2016-03-01,9908.892,9892.721,9876.762,9861.011,9845.42,9830.003,9814.731
2016-03-02,9892.715,9876.762,9861.008,9845.432,9830.0,9814.734,9800.248
2016-03-03,9876.756,9861.008,9845.432,9830.013,9814.73,9800.251,9786.7
2016-03-04,9861.003,9845.431,9830.01,9814.743,9800.248,9786.703,9773.152
2016-03-06,9845.426,9830.011,9814.742,9800.26,9786.699,9773.155,9759.033
2016-03-07,9830.005,9814.742,9800.259,9786.712,9773.151,9759.035,9746.709
2016-03-08,9814.737,9800.26,9786.71,9773.163,9759.032,9746.712,9735.979
2016-03-09,9800.254,9786.711,9773.162,9759.045,9746.709,9735.982,9726.517
2016-03-10,9786.705,9773.162,9759.042,9746.721,9735.979,9726.52,9717.438
2016-03-11,9773.156,9759.044,9746.719,9735.991,9726.516,9717.441,9708.936
2016-03-13,9759.037,9746.72,9735.99,9726.527,9717.439,9708.938,9701.138
2016-03-14,9746.714,9735.991,9726.525,9717.451,9708.936,9701.141,9694.049
2016-03-15,9735.984,9726.527,9717.448,9708.947,9701.137,9694.053,9687.627
2016-03-16,9726.521,9717.45,9708.944,9701.149,9694.049,9687.63,9682.09
2016-03-17,9717.443,9708.946,9701.148,9694.062,9687.626,9682.093,9677.392
2016-03-18,9708.94,9701.148,9694.06,9687.639,9682.09,9677.394,9673.591
2016-03-20,9701.144,9694.061,9687.638,9682.102,9677.392,9673.594,9670.74
2016-03-21,9694.055,9687.639,9682.101,9677.404,9673.591,9670.744,9668.95
2016-03-22,9687.633,9682.102,9677.402,9673.603,9670.742,9668.953,9667.194
2016-03-23,9682.096,9677.402,9673.602,9670.749,9668.951,9667.196,9666.45
2016-03-24,9677.397,9673.602,9670.748,9668.947,9667.194,9666.453,9666.9375
2016-03-27,9673.596,9670.749,9668.945,9667.191,9666.45,9666.94,9668.747
2016-03-28,9670.743,9668.946,9667.189,9666.447,9666.937,9668.75,9671.676
2016-03-29,9668.939,9667.189,9666.445,9666.933,9668.747,9671.679,9673.79
2016-03-30,9667.185,9666.446,9666.932,9668.742,9671.677,9673.793,9677.257
2016-03-31,9666.44,9666.932,9668.741,9671.672,9673.789,9677.26,9681.021
2016-04-01,9666.927,9668.742,9671.671,9673.786,9677.256,9681.025,9684.915
2016-04-03,9668.736,9671.672,9673.783,9677.253,9681.022,9684.917,9688.948
2016-04-04,9671.684,9673.785,9677.25,9681.019,9684.915,9688.951,9693.115
2016-04-05,9673.8,9677.251,9681.016,9684.911,9688.948,9693.118,9696.04
2016-04-06,9677.264,9681.018,9684.91,9688.943,9693.114,9696.043,9700.293
2016-04-07,9681.029,9684.91,9688.942,9693.11,9696.04,9700.297,9706.5205
2016-04-08,9684.923,9688.942,9693.108,9696.037,9700.293,9706.522,9714.798
2016-04-10,9688.955,9693.108,9696.035,9700.29,9706.52,9714.8,9724.25
2016-04-11,9693.122,9696.035,9700.287,9706.516,9714.797,9724.227,9733.117
2016-04-12,9696.048,9700.288,9706.514,9714.793,9724.25,9733.094,9740.424
2016-04-13,9700.301,9706.515,9714.791,9724.247,9733.117,9740.4,9746.778
2016-04-14,9706.526,9714.791,9724.245,9733.113,9740.425,9746.785,9752.929
2016-04-15,9714.804,9724.245,9733.11,9740.42,9746.778,9752.937,9758.613
2016-04-17,9724.23,9733.113,9740.417,9746.774,9752.928,9758.62,9766.272
2016-04-18,9733.099,9740.419,9746.772,9752.924,9758.612,9766.279,9776.394
2016-04-19,9740.406,9746.774,9752.923,9758.609,9766.271,9776.4,9786.221
2016-04-20,9746.79,9752.924,9758.606,9766.268,9776.395,9786.229,9796.697
2016-04-21,9752.94,9758.607,9766.267,9776.389,9786.221,9796.705,9809.665
2016-04-22,9758.624,9766.268,9776.387,9786.216,9796.698,9809.672,9822.96
2016-04-24,9766.284,9776.388,9786.214,9796.693,9809.665,9822.968,9834.662
2016-04-25,9776.405,9786.215,9796.69,9809.659,9822.96,9834.67,9845.742
2016-04-26,9786.231,9796.691,9809.657,9822.955,9834.662,9845.749,9854.81
2016-04-27,9796.708,9809.659,9822.953,9834.658,9845.741,9854.818,9863.65
2016-04-28,9809.676,9822.954,9834.655,9845.736,9854.811,9863.658,9872.609
2016-04-29,9822.971,9834.656,9845.736,9854.807,9863.65,9872.618,9879.955
2016-05-01,9834.673,9845.736,9854.804,9863.6455,9872.609,9879.928,9884.423
2016-05-02,9845.754,9854.805,9863.643,9872.604,9879.955,9884.397,9886.186
2016-05-03,9854.821,9863.644,9872.602,9879.949,9884.422,9886.16,9885.055
2016-05-04,9863.661,9872.604,9879.947,9884.416,9886.186,9885.029,9886.228
2016-05-05,9872.621,9879.948,9884.415,9886.181,9885.054,9886.204,9890.626
2016-05-06,9879.93,9884.415,9886.178,9885.048,9886.228,9890.602,9895.563
2016-05-08,9884.399,9886.179,9885.047,9886.222,9890.626,9895.54,9900.661
2016-05-09,9886.162,9885.048,9886.219,9890.62,9895.5625,9900.637,9902.831
2016-05-10,9885.031,9886.222,9890.619,9895.557,9900.66,9902.81,9904.662
2016-05-11,9886.204,9890.619,9895.556,9900.654,9902.831,9904.641,9906.554
2016-05-12,9890.604,9895.556,9900.652,9902.825,9904.662,9906.531,9911.95
2016-05-13,9895.541,9900.653,9902.824,9904.656,9906.554,9911.929,9917.991
2016-05-15,9900.638,9902.824,9904.654,9906.548,9911.949,9917.971,9924.215
2016-05-16,9902.81,9904.656,9906.545,9911.943,9917.992,9924.195,9930.023
2016-05-17,9904.642,9906.548,9911.942,9917.986,9924.216,9930.006,9932.328
2016-05-18,9906.532,9911.942,9917.983,9924.209,9930.023,9932.311,9934.621
2016-05-19,9911.929,9917.985,9924.207,9930.018,9932.327,9934.603,9941.147
2016-05-20,9917.973,9924.208,9930.016,9932.322,9934.622,9941.131,9951.762
2016-05-22,9924.196,9930.017,9932.32,9934.616,9941.147,9951.746,9959.209
2016-05-23,9930.007,9932.321,9934.614,9941.141,9951.762,9959.192,9966.793
2016-05-24,9932.312,9934.614,9941.14,9951.755,9959.208,9966.78,9970.035
2016-05-25,9934.6045,9941.141,9951.754,9959.202,9966.794,9970.02,9977.094
2016-05-26,9941.131,9951.755,9959.199,9966.788,9970.034,9977.08,9978.947
2016-05-27,9951.747,9959.201,9966.786,9970.028,9977.094,9978.903,9978.923
2016-05-29,9959.193,9966.787,9970.026,9977.088,9978.922,9978.903,9978.904
2016-05-30,9966.78,9970.026,9977.086,9978.942,9978.909,9978.912,9978.912
2016-05-31,9970.0205,9977.087,9978.908,9978.899,9978.913,9978.91,9976.049
2016-06-01,9977.082,9978.91,9978.896,9978.91,9978.899,9976.041,9979.049
2016-06-02,9978.903,9978.911,9978.906,9978.907,9976.06,9979.042,9978.9
2016-06-03,9978.903,9978.904,9978.906,9976.049,9979.019,9978.903,9978.895
2016-06-05,9978.912,9978.898,9976.084,9979.049,9978.904,9978.905,9978.91
2016-06-06,9978.912,9976.051,9979.042,9978.898,9978.908,9978.915,9976.068
2016-06-07,9976.042,9979.052,9978.897,9978.896,9978.903,9976.05,9972.795
2016-06-08,9979.041,9978.902,9978.901,9978.895,9976.07,9972.775,9968.741
2016-06-09,9978.903,9978.912,9978.917,9976.071,9972.794,9968.722,9957.333
2016-06-10,9978.906,9978.915,9976.096,9972.798,9968.739,9957.312,9941.331
2016-06-12,9978.914,9976.122,9972.876,9968.743,9957.322,9941.408,9929.035
2016-06-13,9976.05,9972.803,9968.82,9957.332,9941.407,9929.111,9923.735
2016-06-14,9972.776,9968.749,9957.409,9941.322,9929.103,9923.807,9919.418
2016-06-15,9968.722,9957.343,9941.404,9929.025,9923.797,9919.485,9922.8125
2016-06-16,9957.312,9941.342,9929.107,9923.727,9919.473,9922.883,9927.431
2016-06-17,9941.408,9929.046,9923.81,9919.408,9922.871,9927.504,9929.006
2016-06-19,9929.111,9923.748,9919.49,9922.803,9927.494,9929.01,9929.034
2016-06-20,9923.807,9919.431,9922.887,9927.42,9929.018,9929.002,9924.412
2016-06-21,9919.485,9922.825,9927.503,9928.988,9928.999,9924.492,9919.165
2016-06-22,9922.883,9927.441,9929.009,9929.013,9924.475,9919.238,9913.75
2016-06-23,9927.503,9928.999,9929.031,9924.542,9919.218,9913.815,9908.162
2016-06-24,9929.01,9929.035,9924.364,9919.293,9913.793,9908.221,9892.687
2016-06-26,9929.018,9924.422,9919.117,9913.875,9908.197,9892.737,9882.75
2016-06-27,9924.495,9919.175,9913.703,9908.289,9892.707,9882.791,9876.995
2016-06-28,9919.244,9913.759,9908.117,9892.811,9882.756,9877.028,9864.073
2016-06-29,9913.824,9908.171,9892.646,9882.872,9876.991,9864.093,9862.495
2016-06-30,9908.235,9892.697,9882.713,9877.115,9864.053,9862.469,9857.295
2016-07-01,9892.753,9882.762,9876.959,9864.19,9862.467,9857.148,9840.512
2016-07-03,9882.812,9877.007,9864.041,9862.462,9856.94,9840.351,9813.749
2016-07-04,9877.053,9864.087,9862.4795,9857.092,9840.14,9813.572,9781.297
2016-07-05,9864.121,9862.471,9857.104,9840.307,9813.357,9781.102,9746.898
2016-07-06,9862.483,9856.986,9840.323,9813.541,9780.879,9746.696,9725.061
2016-07-07,9857.017,9840.203,9813.566,9781.085,9746.472,9724.931,9714.592
2016-07-08,9840.227,9813.441,9781.121,9746.684,9724.874,9714.474,9704.105
2016-07-10,9813.451,9780.989,9746.724,9724.923,9714.416,9703.9795,9693.459
2016-07-11,9780.99,9746.591,9724.963,9714.467,9703.915,9693.326,9682.66
2016-07-12,9746.588,9724.914,9714.506,9703.973,9693.251,9682.521,9669.592
2016-07-13,9724.907,9714.454,9704.015,9693.321,9682.432,9669.538,9665.006
2016-07-14,9714.445,9703.956,9693.364,9682.518,9669.432,9664.95,9661.189
2016-07-15,9703.947,9693.298,9682.561,9669.535,9664.84,9661.13,9657.23
2016-07-17,9693.288,9682.485,9669.58,9664.946,9661.016,9657.168,9653.144
2016-07-18,9682.476,9669.495,9664.991,9661.126,9657.051,9653.074,9649.066
2016-07-19,9669.486,9664.904,9661.172,9657.164,9652.952,9649.051,9645.122
2016-07-20,9664.896,9661.083,9657.21,9653.072,9649.053,9645.163,9648.557
2016-07-21,9661.074,9657.12,9653.118,9649.048,9645.27,9648.603,9649.241
2016-07-22,9657.108,9653.025,9649.04,9645.161,9648.71,9649.211,9653.617
2016-07-24,9653.015,9649.06,9645.094,9648.599,9649.245,9653.527,9667.094
2016-07-25,9649.049,9645.228,9648.532,9649.221,9653.527,9667.007,9689.399
2016-07-26,9645.217,9648.668,9649.259,9653.53,9667.022,9689.3125,9711.408
2016-07-27,9648.657,9649.237,9653.591,9667.012,9689.368,9711.321,9735.885
2016-07-28,9649.239,9653.606,9667.077,9689.326,9711.404,9735.884,9747.968
2016-07-29,9653.462,9667.097,9689.399,9711.342,9735.904,9747.983,9759.928
2016-07-31,9666.952,9689.436,9711.419,9735.906,9747.991,9759.933,9771.992
2016-08-01,9689.293,9711.465,9735.907,9748.008,9759.968,9771.993,9779.784
2016-08-02,9711.322,9735.962,9747.99,9759.96,9772.041,9779.779,9784.001
2016-08-03,9735.906,9748.048,9759.958,9772.021,9779.727,9783.993,9795.832
2016-08-04,9748.01,9760.02,9772.026,9779.8125,9783.945,9795.819,9815.744
2016-08-05,9759.971,9772.091,9779.819,9784.027,9795.785,9815.721,9841.825
2016-08-07,9772.037,9779.775,9784.035,9795.855,9815.722,9841.793,9871.517
2016-08-08,9779.721,9783.994,9795.87,9815.76,9841.825,9871.473,9902.687
2016-08-09,9783.937,9795.833,9815.789,9841.834,9871.537,9902.637,9930.496
2016-08-10,9795.772,9815.761,9841.876,9871.517,9902.717,9930.444,9954.861
2016-08-11,9815.692,9841.857,9871.572,9902.685,9930.53,9954.808,9975.132
2016-08-12,9841.779,9871.5625,9902.744,9930.492,9954.9,9975.076,9997.117
2016-08-14,9871.476,9902.741,9930.557,9954.858,9975.171,9997.06,10021.339
2016-08-15,9902.648,9930.557,9954.925,9975.127,9997.161,10021.279,10046.015
2016-08-16,9930.462,9954.926,9975.194,9997.111,10021.385,10045.996,10064.497
2016-08-17,9954.83,9975.196,9997.179,10021.331,10046.063,10064.476,10081.853
2016-08-18,9975.1,9997.187,10021.401,10046.008,10064.546,10081.828,10101.2
2016-08-19,9997.085,10021.411,10046.079,10064.49,10081.904,10101.164,10120.426
2016-08-21,10021.307,10046.089,10064.561,10081.846,10101.253,10120.386,10139.972
2016-08-22,10046.024,10064.572,10081.916,10101.192,10120.479,10139.924,10156.968
2016-08-23,10064.505,10081.93,10101.264,10120.421,10140.024,10156.915,10172.244
2016-08-24,10081.86,10101.277,10120.491,10139.965,10156.985,10172.189,10188.746
2016-08-25,10101.196,10120.503,10140.036,10156.96,10172.264,10188.6875,10204.625
2016-08-26,10120.417,10140.049,10156.998,10172.236,10188.769,10204.5625,10221.473
2016-08-28,10139.957,10157.01,10172.274,10188.74,10204.649,10221.425,10237.114
2016-08-29,10156.949,10172.288,10188.78,10204.617,10221.505,10237.115,10253.551
2016-08-30,10172.223,10188.793,10204.661,10221.465,10237.149,10253.537,10270.006
2016-08-31,10188.723,10204.676,10221.516,10237.138,10253.59,10269.985,10288.245
2016-09-01,10204.597,10221.529,10237.161,10253.569,10270.049,10288.218,10307.283
2016-09-02,10221.46,10237.175,10253.601,10270.023,10288.289,10307.247,10323.37
2016-09-04,10237.118,10253.615,10270.058,10288.258,10307.329,10323.359,10338.156
2016-09-05,10253.547,10270.072,10288.299,10307.294,10323.418,10338.121,10353.262
2016-09-06,10269.998,10288.313,10307.339,10323.377,10338.208,10353.252,10368.088
2016-09-07,10288.234,10307.353,10323.426,10338.158,10353.314,10368.068,10384.69
2016-09-08,10307.269,10323.414,10338.217,10353.263,10368.141,10384.666,10403.071
2016-09-09,10323.352,10338.206,10353.323,10368.088,10384.746,10403.031,10420.288
2016-09-11,10338.133,10353.314,10368.15,10384.689,10403.126,10420.267,10435.857
2016-09-12,10353.265,10368.143,10384.756,10403.067,10420.344,10435.825,10448.243
2016-09-13,10368.085,10384.75,10403.135,10420.285,10435.912,10448.209,10459.929
2016-09-14,10384.687,10403.134,10420.352,10435.852,10448.301,10459.889,10471.739
2016-09-15,10403.06,10420.353,10435.921,10448.236,10459.985,10471.691,10483.654
2016-09-16,10420.298,10435.923,10448.309,10459.921,10471.797,10483.601,10493.81
2016-09-18,10435.859,10448.3125,10459.994,10471.731,10483.713,10493.752,10503.864
2016-09-19,10448.244,10459.999,10471.806,10483.6455,10493.868,10503.802,10514.086
2016-09-20,10459.926,10471.8125,10483.722,10493.802,10503.922,10514.019,10520.297
2016-09-21,10471.731,10483.729,10493.876,10503.856,10514.137,10520.248,10523.108
2016-09-22,10483.644,10493.884,10503.931,10514.077,10520.32,10523.07,10522.17
2016-09-23,10493.794,10503.938,10514.1455,10520.289,10523.102,10522.147,10520.902
2016-09-25,10503.846,10514.156,10520.309,10523.1,10522.163,10520.933,10518.446
2016-09-26,10514.064,10520.317,10523.11,10522.162,10520.895,10518.478,10514.612
2016-09-27,10520.275,10523.088,10522.172,10520.894,10518.439,10514.645,10509.893
2016-09-28,10523.087,10522.157,10520.903,10518.439,10514.604,10509.926,10505.441
2016-09-29,10522.155,10520.916,10518.448,10514.6045,10509.884,10505.477,10500.843
2016-09-30,10520.916,10518.461,10514.612,10509.885,10505.433,10500.88,10496.094
2016-10-02,10518.46,10514.625,10509.893,10505.434,10500.834,10496.133,10491.1875
2016-10-03,10514.626,10509.905,10505.44,10500.836,10496.083,10491.2295,10486.123
2016-10-04,10509.906,10505.452,10500.842,10496.087,10491.176,10486.165,10477.862
2016-10-05,10505.455,10500.8545,10496.091,10491.181,10486.109,10477.909,10472.074
2016-10-06,10500.859,10496.104,10491.185,10486.116,10477.847,10472.13,10466.557
2016-10-07,10496.11,10491.194,10486.116,10477.855,10472.058,10466.615,10461.872
2016-10-09,10491.207,10486.127,10477.854,10472.069,10466.541,10461.933,10456.441
2016-10-10,10486.141,10477.863,10472.066,10466.553,10461.905,10456.505,10451.669
2016-10-11,10477.882,10472.075,10466.548,10461.918,10456.478,10451.734,10445.895
2016-10-12,10472.101,10466.557,10461.913,10456.492,10451.704,10445.961,10443.232
2016-10-13,10466.584,10461.919,10456.484,10451.719,10445.93,10443.297,10440.998
2016-10-14,10461.901,10456.491,10451.71,10445.943,10443.266,10441.065,10439.264
2016-10-16,10456.472,10451.717,10445.936,10443.281,10441.031,10439.246,10439.241
2016-10-17,10451.701,10445.941,10443.271,10441.046,10439.256,10439.236,10439.233
2016-10-18,10445.928,10443.277,10441.037,10439.261,10439.237,10439.248,10439.14
2016-10-19,10443.266,10441.043,10439.262,10439.235,10439.232,10439.126,10439.249
2016-10-20,10441.032,10439.268,10439.237,10439.239,10439.131,10439.233,10441.7295
2016-10-21,10439.258,10439.237,10439.234,10439.1455,10439.244,10441.729,10449.589
2016-10-23,10439.243,10439.242,10439.125,10439.234,10441.699,10449.582,10459.986
2016-10-24,10439.24,10439.142,10439.234,10441.711,10449.56,10459.967,10470.307
2016-10-25,10439.132,10439.237,10441.774,10449.57,10459.957,10470.358,10479.308
2016-10-26,10439.234,10441.702,10449.633,10459.965,10470.36,10479.352,10493.667
2016-10-27,10441.691,10449.5625,10460.027,10470.364,10479.359,10493.701,10511.938
2016-10-28,10449.545,10459.961,10470.35,10479.362,10493.716,10511.963,10523.726
2016-10-30,10459.934,10470.363,10479.351,10493.719,10511.983,10523.737,10532.67
2016-10-31,10470.328,10479.363,10493.71,10511.983,10523.769,10532.674,10536.464
2016-11-01,10479.323,10493.721,10511.9795,10523.767,10532.71,10536.468,10534.055
2016-11-02,10493.674,10511.989,10523.767,10532.709,10536.504,10534.0625,10530.763
2016-11-03,10511.9375,10523.773,10532.711,10536.502,10534.098,10530.7705,10527.363
2016-11-04,10523.716,10532.716,10536.505,10534.095,10530.805,10527.373,10523.835
2016-11-06,10532.655,10536.51,10534.096,10530.804,10527.405,10523.848,10526.605
2016-11-07,10536.449,10534.102,10530.803,10527.404,10523.877,10526.618,10536.906
2016-11-08,10534.043,10530.81,10527.404,10523.878,10526.648,10536.907,10543.459
2016-11-09,10530.751,10527.409,10523.875,10526.649,10536.944,10543.456,10553.355
2016-11-10,10527.354,10523.881,10526.646,10536.944,10543.498,10553.346,10561.836
2016-11-11,10523.827,10526.652,10536.947,10543.496,10553.305,10561.821,10564.38
2016-11-13,10526.599,10536.95,10543.5,10553.302,10561.862,10564.447,10568.134
2016-11-14,10536.889,10543.503,10553.31,10561.86,10564.412,10567.895,10572.47
2016-11-15,10543.4375,10553.3125,10561.869,10564.409,10568.059,10572.232,10576.949
2016-11-16,10553.329,10561.87,10564.421,10568.056,10572.396,10576.715,10589.507
2016-11-17,10561.903,10564.42,10567.952,10572.392,10576.877,10589.282,10604.7
2016-11-18,10564.364,10567.954,10572.291,10576.872,10589.435,10604.579,10616.834
2016-11-20,10568.205,10572.294,10576.775,10589.431,10604.629,10616.814,10628.842
2016-11-21,10572.535,10576.775,10589.347,10604.625,10616.763,10628.863,10641.659
2016-11-22,10577.012,10589.345,10604.549,10616.758,10628.868,10641.672,10655.374
2016-11-23,10589.562,10604.548,10616.768,10628.861,10641.707,10655.349,10662.534
2016-11-24,10604.631,10616.767,10628.821,10641.698,10655.412,10662.513,10662.545
2016-11-25,10616.761,10628.817,10641.64,10655.394,10662.532,10662.556,10662.556
2016-11-27,10628.86,10641.634,10655.355,10662.589,10662.563,10662.573,10662.534
2016-11-28,10641.695,10655.35,10662.52,10662.554,10662.565,10662.557,10660.556
2016-11-29,10655.332,10662.515,10662.548,10662.573,10662.571,10660.565,10655.638
2016-11-30,10662.49,10662.559,10662.55,10662.564,10660.547,10655.623,10659.853
2016-12-01,10662.544,10662.559,10662.563,10660.56,10655.82,10659.831,10660.588
2016-12-02,10662.564,10662.549,10660.525,10655.519,10660.031,10660.572,10660.561
2016-12-04,10662.569,10660.57,10655.769,10659.729,10660.571,10660.558,10660.571
2016-12-05,10660.574,10655.606,10659.979,10660.568,10660.578,10660.563,10660.546
2016-12-06,10655.589,10659.816,10660.55,10660.548,10660.552,10660.555,10654.863
2016-12-07,10659.798,10660.565,10660.569,10660.565,10660.545,10654.841,10659.898
2016-12-08,10660.548,10660.58,10660.557,10660.56,10654.896,10659.871,10662.517
2016-12-09,10660.549,10660.544,10660.567,10654.743,10659.93,10662.531,10662.567
2016-12-11,10660.562,10660.559,10654.844,10659.772,10662.523,10662.591,10663.754
2016-12-12,10660.562,10654.844,10659.873,10662.504,10662.544,10663.773,10670.51
2016-12-13,10654.815,10659.874,10662.488,10662.564,10663.785,10670.494,10670.603
2016-12-14,10659.839,10662.533,10662.563,10663.757,10670.168,10670.585,10673.789
2016-12-15,10662.529,10662.547,10663.767,10670.374,10670.608,10673.792,10678.28
2016-12-16,10662.553,10663.775,10670.285,10670.635,10673.734,10678.295,10680.706
2016-12-18,10663.782,10670.496,10670.588,10673.691,10678.234,10680.667,10684.761
2016-12-19,10670.25,10670.643,10673.689,10678.307,10680.672,10684.849,10684.752
2016-12-20,10670.595,10673.756,10678.43,10680.672,10684.832,10684.768,10684.795
2016-12-21,10673.775,10678.383,10680.666,10684.832,10684.771,10684.79,10687.508
2016-12-22,10678.197,10680.666,10684.822,10684.771,10684.758,10687.54,10687.565
2016-12-23,10680.643,10684.853,10684.764,10684.758,10687.6045,10687.549,10687.556
2016-12-26,10684.838,10684.753,10684.766,10687.604,10687.515,10687.529,10695.612
2016-12-27,10684.742,10684.752,10687.599,10687.515,10687.549,10696.174,10720.246
2016-12-28,10684.777,10687.481,10687.543,10687.552,10695.702,10720.838,10745.415
2016-12-29,10687.546,10687.58,10687.535,10695.703,10720.321,10745.491,10765.708
2016-12-30,10687.555,10687.527,10696.054,10720.322,10745.304,10765.909,10796.577
2017-01-02,10687.548,10696.17,10720.623,10745.304,10765.638,10796.916,10832.187
2017-01-03,10695.784,10720.793,10745.384,10765.639,10796.549,10832.625,10862.887
2017-01-04,10720.396,10745.59,10765.714,10796.549,10832.196,10863.377,10895.275
2017-01-05,10745.374,10765.943,10796.624,10832.196,10862.91,10895.803,10928.285
2017-01-06,10765.707,10796.881,10832.271,10862.911,10895.31,10928.841,10960.723
2017-01-08,10796.611,10832.546,10862.986,10895.312,10928.325,10961.225,10989.145
2017-01-09,10832.258,10863.27,10895.385,10928.326,10960.768,10989.63,11017.759
2017-01-10,10862.972,10895.677,10928.4,10960.769,10989.193,11018.276,11043.775
2017-01-11,10895.369,10928.694,10960.811,10989.196,11017.809,11044.315,11070.053
2017-01-12,10928.385,10961.106,10989.22,11017.809,11043.826,11070.607,11096.546
2017-01-13,10960.824,10989.515,11017.847,11043.828,11070.104,11097.114,11121.726
2017-01-15,10989.251,11018.144,11043.875,11070.1045,11096.597,11122.251,11146.152
2017-01-16,11017.865,11044.172,11070.158,11096.597,11121.749,11146.696,11170.761
2017-01-17,11043.883,11070.457,11096.655,11121.75,11146.182,11171.319,11192.614
2017-01-18,11070.161,11096.954,11121.814,11146.182,11170.793,11193.161,11213.04
2017-01-19,11096.653,11122.083,11146.248,11170.793,11192.649,11213.557,11233.855
2017-01-20,11121.806,11146.524,11170.864,11192.65,11213.081,11234.386,11255.325
2017-01-22,11146.238,11171.146,11192.722,11213.082,11233.9,11255.869,11275.751
2017-01-23,11170.849,11192.984,11213.153,11233.901,11255.372,11276.247,11295.349
2017-01-24,11192.707,11213.397,11233.972,11255.373,11275.8,11295.862,11314.409
2017-01-25,11213.138,11234.226,11255.443,11275.801,11295.399,11314.937,11332.862
2017-01-26,11233.956,11255.706,11275.855,11295.398,11314.46,11333.406,11350.802
2017-01-27,11255.428,11276.103,11295.458,11314.461,11332.915,11351.356,11369.439
2017-01-29,11275.838,11295.713,11314.5205,11332.915,11350.855,11370.002,11387.68
2017-01-30,11295.44,11314.783,11332.98,11350.856,11369.492,11388.249,11405.437
2017-01-31,11314.503,11333.247,11350.921,11369.494,11387.733,11406.016,11421.72
2017-02-01,11332.961,11351.193,11369.561,11387.734,11405.492,11422.306,11437.624
2017-02-02,11350.901,11369.837,11387.802,11405.493,11421.776,11438.214,11452.4795
2017-02-03,11369.54,11388.084,11405.561,11421.776,11437.681,11452.982,11466.588
2017-02-05,11387.78,11405.844,11421.846,11437.683,11452.536,11467.07,11479.811
2017-02-06,11405.54,11422.133,11437.75,11452.536,11466.6455,11480.293,11494.094
2017-02-07,11421.824,11438.039,11452.593,11466.6455,11479.868,11494.609,11508.478
2017-02-08,11437.73,11452.837,11466.691,11479.869,11494.152,11508.997,11523.847
2017-02-09,11452.572,11466.934,11479.913,11494.152,11508.537,11524.371,11538.266
2017-02-10,11466.668,11480.156,11494.207,11508.537,11523.908,11538.765,11551.539
2017-02-12,11479.89,11494.466,11508.593,11523.908,11538.3125,11551.984,11562.205
2017-02-13,11494.184,11508.852,11523.964,11538.314,11551.589,11562.565,11569.088
2017-02-14,11508.568,11524.224,11538.378,11551.589,11562.254,11569.319,11573.375
2017-02-15,11523.939,11538.633,11551.642,11562.254,11569.09,11573.532,11576.774
2017-02-16,11538.353,11551.856,11562.29,11569.091,11573.379,11576.884,11581.53
2017-02-17,11551.617,11562.454,11569.126,11573.378,11576.778,11581.653,11586.693
2017-02-26,11562.281,11569.249,11573.396,11576.766,11581.537,11586.805,11591.8125
2017-02-27,11569.117,11573.481,11576.787,11581.524,11586.699,11591.899,11596.107
2017-02-28,11573.388,11576.842,11581.547,11586.688,11591.817,11596.169,11600.114
2017-03-01,11576.776,11581.606,11586.711,11591.807,11596.114,11600.1875,11605.585
2017-03-02,11581.538,11586.757,11591.831,11596.102,11600.121,11605.654,11610.306
2017-03-03,11586.701,11591.863,11596.127,11600.11,11605.595,11610.355,11616.266
2017-03-05,11591.819,11596.159,11600.136,11605.584,11610.294,11616.328,11624.195
2017-03-06,11596.116,11600.174,11605.61,11610.304,11616.257,11624.275,11633.362
2017-03-07,11600.124,11605.638,11610.31,11616.264,11624.1875,11633.434,11641.877
2017-03-08,11605.599,11610.333,11616.273,11624.196,11633.356,11641.967,11650.699
2017-03-09,11610.298,11616.304,11624.206,11633.364,11641.874,11650.758,11659.268
2017-03-10,11616.263,11624.244,11633.379,11641.882,11650.699,11659.318,11668.201
2017-03-12,11624.195,11633.396,11641.897,11650.708,11659.269,11668.264,11676.427
2017-03-13,11633.367,11641.925,11650.725,11659.276,11668.205,11676.481,11683.849
2017-03-14,11641.885,11650.734,11659.296,11668.213,11676.432,11683.916,11689.571
2017-03-15,11650.711,11659.293,11668.236,11676.439,11683.8545,11689.647,11697.153
2017-03-16,11659.283,11668.232,11676.464,11683.862,11689.577,11697.245,11705.196
2017-03-17,11668.222,11676.469,11683.891,11689.585,11697.16,11705.306,11715.465
2017-03-19,11676.45,11683.901,11689.613,11697.167,11705.205,11715.593,11728.195
