,NSXUSD,NSXUSD,NSXUSD,NSXUSD,NSXUSD,NSXUSD,NSXUSD
2014-11-04,4008.5815,4008.6355,4008.6003,4008.6584,4008.6814,4008.677,4008.681
2014-11-05,4008.6162,4008.606,4008.575,4008.6196,4008.626,4008.7188,4008.591
2014-11-06,4008.6177,4008.6062,4008.6152,4008.623,4008.5488,4008.685,4008.6108
2014-11-07,4008.6543,4008.653,4008.6045,4008.6587,4008.6406,4008.5881,4008.669
2014-11-09,4008.6533,4008.6213,4008.6357,4008.6196,4008.6404,4008.5461,4018.8179
2014-11-10,4008.6138,4008.624,4008.6323,4008.623,4008.6758,4018.7288,4025.1487
2014-11-11,4008.6118,4008.5967,4008.6255,4008.6587,4018.6929,4025.2112,4036.7192
2014-11-12,4008.6013,4008.6064,4008.6162,4018.7336,4025.2097,4036.6497,4038.0154
2014-11-13,4008.6323,4008.607,4018.6943,4025.1729,4036.6733,4038.0554,4050.1113
2014-11-14,4008.627,4018.831,4025.0713,4036.684,4038.089,4049.681,4076.0732
2014-11-16,4018.522,4025.1404,4036.6455,4038.0708,4049.8958,4075.9895,4079.6897
2014-11-17,4025.216,4036.5898,4038.028,4049.8901,4076.206,4079.702,4090.2556
2014-11-18,4036.608,4038.0315,4050.2305,4076.167,4079.6875,4089.8342,4119.4937
2014-11-19,4038.0376,4050.2158,4076.107,4079.6765,4090.0522,4118.9995,4148.9014
2014-11-20,4049.9678,4076.1548,4079.7302,4090.0288,4119.2144,4148.9927,4149.56
2014-11-21,4076.2166,4079.6165,4089.976,4119.2305,4149.015,4149.5586,4152.8867
2014-11-23,4079.7048,4090.3032,4119.2173,4148.963,4149.598,4152.8804,4153.439
2014-11-24,4090.0996,4119.4634,4148.9717,4149.5645,4152.9243,4153.449,4155.2324
2014-11-25,4119.3467,4149.01,4149.551,4152.8584,4153.4233,4155.212,4162.8584
2014-11-26,4148.9463,4149.553,4152.852,4153.437,4155.237,4163.1367,4164.882
2014-11-27,4149.589,4152.9067,4153.4297,4155.216,4162.9507,4164.884,4173.2886
2014-11-28,4152.935,4153.4443,4155.1963,4162.81,4164.879,4173.0913,4183.393
2014-11-30,4153.4473,4155.24,4163.2793,4164.8447,4173.149,4183.278,4191.855
2014-12-01,4155.2153,4163.2407,4164.8945,4173.245,4183.1973,4192.0938,4209.584
2014-12-02,4163.003,4164.8594,4172.8047,4183.285,4192.1396,4209.746,4210.4395
2014-12-03,4164.867,4172.987,4183.276,4192.029,4209.5605,4210.429,4212.856
2014-12-04,4173.0195,4183.289,4192.12,4209.706,4210.443,4212.8438,4221.033
2014-12-05,4183.268,4192.0454,4209.6123,4210.433,4212.8457,4221.1284,4228.0127
2014-12-07,4192.1343,4209.743,4210.442,4212.8853,4221.201,4228.1514,4228.138
2014-12-08,4209.454,4210.3965,4212.8477,4221.1304,4228.062,4228.1455,4228.1445
2014-12-09,4210.434,4212.8438,4221.036,4228.115,4228.1396,4228.1543,4228.132
2014-12-10,4212.871,4221.1333,4228.007,4228.218,4228.1514,4228.1846,4228.168
2014-12-11,4221.1235,4228.0923,4228.1064,4228.146,4228.1387,4228.1353,4228.133
2014-12-12,4228.1436,4228.125,4228.1523,4228.178,4228.1514,4228.156,4228.129
2014-12-14,4228.1475,4228.147,4228.1616,4228.1504,4228.138,4228.1514,4228.3022
2014-12-15,4228.1265,4228.16,4228.1704,4228.1265,4228.152,4228.2734,4237.17
2014-12-16,4228.141,4228.162,4228.1396,4228.154,4228.2773,4237.3574,4250.459
2014-12-17,4228.167,4228.1387,4228.138,4228.2705,4237.2505,4250.462,4259.7344
2014-12-18,4228.1265,4228.1626,4228.3,4236.726,4250.6055,4259.908,4263.2935
2014-12-19,4228.1245,4228.271,4236.881,4250.324,4259.7344,4263.254,4270.0117
2014-12-21,4228.249,4237.1562,4250.341,4259.343,4263.264,4269.9355,4270.2114
2014-12-22,4237.346,4250.4194,4259.601,4263.2085,4269.892,4270.2285,4279.3774
2014-12-23,4250.4604,4259.8247,4263.367,4270.0835,4270.1924,4279.26,4285.651
2014-12-24,4259.798,4263.2803,4269.8774,4270.1772,4279.4336,4285.6924,4285.699
2014-12-25,4263.3584,4270.0884,4270.23,4279.09,4285.7246,4285.709,4288.7383
2014-12-26,4270.0293,4270.2476,4279.136,4285.6904,4285.6753,4288.8193,4288.795
2014-12-28,4270.2266,4279.5864,4285.6353,4285.7485,4288.8003,4288.7637,4288.7637
2014-12-29,4279.3496,4285.6973,4285.677,4288.819,4288.7627,4288.769,4288.77
2014-12-30,4285.6494,4285.681,4288.8496,4288.7793,4288.7637,4288.7676,4288.738
2014-12-31,4285.7334,4288.81,4288.788,4288.773,4288.7583,4288.779,4288.7544
2015-01-01,4288.748,4288.759,4288.7217,4288.7725,4288.7627,4288.774,4288.7236
2015-01-02,4288.783,4288.7656,4288.767,4288.7617,4288.7646,4288.7383,4285.7646
2015-01-04,4288.762,4288.7583,4288.772,4288.7793,4288.761,4285.7065,4285.687
2015-01-05,4288.763,4288.7915,4288.7886,4288.7417,4285.765,4285.658,4284.182
2015-01-06,4288.766,4288.775,4288.7373,4285.7026,4285.6533,4284.1494,4278.579
2015-01-07,4288.7656,4288.7715,4285.736,4285.6777,4284.131,4278.6113,4269.806
2015-01-08,4288.79,4285.692,4285.684,4284.1685,4278.5957,4269.841,4263.425
2015-01-09,4285.74,4285.6445,4284.1494,4278.6,4269.8594,4263.467,4252.9004
2015-01-11,4285.638,4284.0977,4278.658,4269.7637,4263.4463,4252.798,4246.462
2015-01-12,4284.205,4278.6226,4269.854,4263.438,4253.0923,4246.466,4238.704
2015-01-13,4278.601,4269.891,4263.4004,4252.8467,4246.513,4238.665,4229.5063
2015-01-14,4269.8013,4263.388,4252.9995,4246.447,4238.843,4229.3813,4222.426
2015-01-15,4263.437,4252.9614,4246.5283,4238.732,4229.002,4222.4663,4221.2593
2015-01-16,4253.153,4246.452,4238.74,4229.582,4222.458,4221.288,4210.8936
2015-01-18,4246.521,4238.7676,4229.52,4222.4873,4221.2646,4211.0186,4211.035
2015-01-19,4238.8564,4229.2944,4222.475,4221.203,4211.117,4211.037,4211.038
2015-01-20,4229.0674,4222.3975,4221.24,4210.8145,4211.055,4211.011,4211.043
2015-01-21,4222.4194,4221.2573,4211.5522,4211.003,4211.052,4211.048,4221.792
2015-01-22,4221.249,4210.7393,4211.0435,4211.024,4211.02,4221.6357,4222.165
2015-01-23,4211.0127,4210.989,4211.04,4211.072,4221.626,4222.186,4222.1675
2015-01-25,4210.995,4211.0674,4211.017,4221.6113,4222.178,4222.1895,4222.175
2015-01-26,4211.039,4211.05,4221.681,4222.182,4222.152,4222.13,4216.5176
2015-01-27,4211.0166,4221.25,4222.1694,4222.1514,4222.1343,4216.6104,4211.0767
2015-01-28,4221.477,4222.1816,4222.163,4222.1626,4216.6104,4211.0703,4208.472
2015-01-29,4222.1343,4222.1274,4222.156,4216.559,4211.0464,4208.4805,4199.662
2015-01-30,4222.108,4222.1484,4216.447,4211.082,4208.43,4199.536,4199.667
2015-02-01,4222.1646,4216.5864,4211.0493,4208.4717,4199.6562,4199.708,4199.706
2015-02-02,4216.605,4211.044,4208.4595,4199.391,4199.659,4199.6777,4199.644
2015-02-03,4211.085,4208.502,4199.546,4199.6694,4199.6494,4199.6963,4199.6636
2015-02-04,4208.4243,4199.4795,4199.6685,4199.6416,4199.6753,4199.66,4199.654
2015-02-05,4199.5137,4199.6284,4199.656,4199.662,4199.651,4199.663,4199.65
2015-02-06,4199.653,4199.6636,4199.658,4199.6387,4199.643,4199.6733,4199.65
2015-02-08,4199.701,4199.67,4199.725,4199.6426,4199.6733,4199.6465,4199.6724
2015-02-09,4199.6777,4199.6846,4199.689,4199.601,4199.6514,4199.655,4199.665
2015-02-10,4199.628,4199.6567,4199.6846,4199.657,4199.6167,4199.699,4199.656
2015-02-11,4199.6523,4199.6714,4199.7334,4199.5947,4199.675,4199.624,4199.665
2015-02-12,4199.702,4199.6313,4199.6914,4199.669,4199.677,4199.673,4206.2676
2015-02-13,4199.678,4199.671,4199.6294,4199.6616,4199.6724,4206.1777,4211.079
2015-02-15,4199.628,4199.59,4199.6924,4199.686,4206.2344,4210.9883,4212.7607
2015-02-16,4199.653,4199.66,4199.611,4206.229,4210.9487,4212.6777,4214.8467
2015-02-17,4199.704,4199.684,4206.092,4211.0366,4212.6978,4214.857,4214.8755
2015-02-18,4199.679,4206.2744,4210.968,4212.6494,4214.828,4214.8916,4216.578
2015-02-19,4206.235,4210.9863,4212.7085,4214.921,4214.9204,4216.541,4222.05
2015-02-20,4211.007,4212.722,4214.8774,4214.866,4216.6084,4222.176,4229.273
2015-02-22,4212.756,4214.89,4214.888,4216.624,4222.162,4229.2197,4241.671
2015-02-23,4214.88,4214.9326,4216.5464,4222.1196,4229.291,4240.547,4248.696
2015-02-24,4214.8853,4216.528,4222.131,4229.3228,4241.189,4248.6934,4248.7695
2015-02-25,4216.4995,4222.03,4229.166,4240.965,4248.6655,4248.7446,4259.5522
2015-02-26,4222.0576,4229.317,4240.797,4248.723,4248.839,4259.596,4267.422
2015-02-27,4229.2676,4240.7188,4248.652,4248.7397,4259.4136,4267.3423,4278.4526
2015-03-01,4240.6533,4248.594,4248.714,4259.582,4267.394,4278.2637,4297.1514
2015-03-02,4248.6597,4248.738,4259.6167,4267.438,4278.415,4297.001,4326.0327
2015-03-03,4248.7266,4259.521,4267.4604,4278.678,4296.9307,4325.544,4353.8013
2015-03-04,4259.586,4267.4062,4278.1113,4297.259,4325.213,4353.2383,4377.199
2015-03-05,4267.4585,4277.618,4296.754,4326.3936,4352.7275,4377.08,4375.964
2015-03-06,4278.143,4296.4634,4325.1816,4354.17,4377.089,4375.974,4375.9414
2015-03-08,4296.832,4324.756,4352.959,4377.2227,4375.9272,4375.9585,4375.944
2015-03-09,4325.318,4352.437,4377.1685,4375.9707,4375.9424,4375.926,4375.968
2015-03-10,4352.973,4377.0464,4375.9375,4375.9517,4375.9565,4375.941,4375.942
2015-03-11,4377.126,4375.944,4375.9697,4375.937,4375.951,4375.9766,4375.944
2015-03-12,4375.9214,4375.974,4375.954,4375.9604,4375.9507,4375.9604,4375.9688
2015-03-13,4375.969,4375.959,4375.92,4375.944,4375.9424,4375.924,4379.415
2015-03-15,4375.957,4375.926,4375.9365,4375.9175,4375.9336,4379.5205,4384.3896
2015-03-16,4375.938,4375.9424,4375.9717,4375.9556,4379.3867,4384.4106,4392.716
2015-03-17,4375.969,4375.978,4375.954,4379.439,4384.3335,4392.9053,4399.996
2015-03-18,4375.9727,4375.961,4379.4556,4384.3174,4392.903,4399.962,4402.208
2015-03-19,4375.975,4379.4023,4384.421,4393.243,4399.794,4402.151,4406.522
2015-03-20,4379.4253,4384.4766,4393.037,4399.8135,4402.173,4406.481,4406.462
2015-03-22,4384.4053,4392.955,4399.875,4402.131,4406.399,4406.4507,4406.4746
2015-03-23,4392.6885,4399.8535,4402.1367,4406.484,4406.438,4406.4336,4406.41
2015-03-24,4399.969,4402.138,4406.436,4406.4546,4406.441,4406.4043,4406.4277
2015-03-25,4402.145,4406.401,4406.4453,4406.4946,4406.4443,4406.4487,4406.466
2015-03-26,4406.3623,4406.4473,4406.455,4406.408,4406.4487,4406.457,4406.447
2015-03-27,4406.449,4406.4414,4406.4087,4406.415,4406.4185,4406.3877,4406.4277
2015-03-29,4406.4424,4406.4395,4406.399,4406.431,4406.436,4406.453,4406.4014
2015-03-30,4406.4395,4406.448,4406.447,4406.4556,4406.468,4406.4023,4406.4
2015-03-31,4406.439,4406.4404,4406.457,4406.4565,4406.4395,4406.4487,4402.1333
2015-04-01,4406.437,4406.45,4406.4077,4406.4497,4406.4355,4402.256,4392.7456
2015-04-02,4406.4277,4406.4634,4406.3975,4406.4546,4402.25,4392.829,4382.5205
2015-04-05,4406.4062,4406.427,4406.447,4402.151,4392.8613,4382.965,4378.4854
2015-04-06,4406.429,4406.4355,4402.222,4392.6143,4383.135,4378.5176,4378.5215
2015-04-07,4406.4287,4402.1035,4392.8286,4382.4155,4378.4414,4378.4805,4378.4863
2015-04-08,4402.1387,4392.6216,4383.097,4378.502,4378.5044,4378.4834,4378.4897
2015-04-09,4392.636,4382.505,4378.4434,4378.5303,4378.5093,4378.4873,4378.522
2015-04-10,4382.4736,4378.458,4378.502,4378.513,4378.5293,4378.5073,4378.4863
2015-04-12,4378.5,4378.501,4378.507,4378.491,4378.506,4378.563,4378.4897
2015-04-13,4378.504,4378.5347,4378.503,4378.5034,4378.458,4378.505,4373.69
2015-04-14,4378.488,4378.536,4378.508,4378.511,4378.4805,4373.787,4366.0967
2015-04-15,4378.5176,4378.5034,4378.5137,4378.5034,4373.745,4366.133,4365.8994
2015-04-16,4378.478,4378.497,4378.5176,4373.669,4366.0293,4365.871,4365.878
2015-04-17,4378.542,4378.492,4373.825,4366.1387,4365.9126,4365.879,4365.919
2015-04-19,4378.529,4373.719,4366.0156,4365.868,4365.8843,4365.8843,4373.5293
2015-04-20,4373.844,4366.0596,4365.88,4365.8867,4365.8584,4373.4575,4378.587
2015-04-21,4366.092,4365.9023,4365.8633,4365.85,4373.6323,4378.596,4379.918
2015-04-22,4365.88,4365.8643,4365.883,4373.529,4378.3916,4379.945,4388.1597
2015-04-23,4365.9175,4365.8687,4373.4897,4378.603,4379.8906,4388.1934,4393.0625
2015-04-24,4365.895,4373.5654,4378.587,4379.939,4388.0225,4393.0303,4395.9136
2015-04-26,4373.542,4378.593,4379.9414,4388.135,4393.1836,4395.9062,4402.375
2015-04-27,4378.5664,4379.8774,4388.275,4393.104,4395.86,4402.377,4410.8354
2015-04-28,4379.9097,4388.073,4393.1,4395.9136,4402.388,4410.7397,4410.863
2015-04-29,4388.117,4393.102,4395.8965,4402.3936,4410.997,4410.882,4410.9126
2015-04-30,4393.0835,4395.941,4402.3745,4410.78,4410.9155,4410.895,4410.902
2015-05-01,4395.8716,4402.3564,4411.0186,4410.9043,4410.8877,4410.866,4402.4307
2015-05-03,4402.423,4411.009,4410.8945,4410.8696,4410.9146,4402.363,4395.696
2015-05-04,4410.677,4410.856,4410.8486,4410.9087,4402.415,4395.812,4402.2783
2015-05-05,4410.9014,4410.891,4410.876,4402.401,4395.8975,4402.361,4410.76
2015-05-06,4410.872,4410.8926,4402.264,4395.908,4402.2666,4410.8726,4413.835
2015-05-07,4410.886,4402.4053,4395.7363,4402.4326,4411.03,4413.823,4414.3516
2015-05-08,4402.4644,4395.824,4402.2695,4410.7163,4413.809,4414.4014,4415.1123
2015-05-10,4395.881,4402.222,4410.64,4413.7744,4414.4336,4415.039,4416.462
2015-05-11,4402.4653,4410.6836,4413.8257,4414.3735,4415.0806,4416.474,4427.902
2015-05-12,4410.706,4413.7456,4414.334,4415.06,4416.453,4428.312,4431.8735
2015-05-13,4413.816,4414.4097,4415.094,4416.427,4428.1953,4431.948,4431.924
2015-05-14,4414.3594,4415.133,4416.4546,4428.4756,4431.947,4431.978,4432.377
2015-05-15,4415.0815,4416.4907,4427.8545,4431.846,4431.923,4432.3755,4433.6924
2015-05-17,4416.459,4427.6597,4431.922,4431.9644,4432.3745,4433.696,4437.2847
2015-05-18,4427.818,4431.859,4432.059,4432.407,4433.7197,4437.2676,4439.5347
2015-05-19,4431.921,4431.96,4432.382,4433.7134,4437.2563,4439.5356,4442.7817
2015-05-20,4431.9575,4432.436,4433.7397,4437.324,4439.5137,4442.8022,4449.4155
2015-05-21,4432.4043,4433.7295,4437.2856,4439.5425,4442.7563,4449.255,4460.219
2015-05-22,4433.7114,4437.303,4439.5884,4442.778,4449.194,4460.867,4463.4624
2015-05-24,4437.3296,4439.567,4442.745,4449.469,4461.1313,4463.5527,4463.919
2015-05-25,4439.487,4442.76,4449.4272,4460.741,4463.575,4463.904,4474.535
2015-05-26,4442.719,4449.331,4460.44,4463.5464,4463.9316,4475.0454,4485.2173
2015-05-27,4449.3374,4460.2827,4463.586,4463.9507,4474.8584,4485.188,4488.9863
2015-05-28,4460.3394,4463.555,4463.9253,4474.882,4485.2095,4488.9307,4491.824
2015-05-29,4463.578,4463.8906,4474.813,4485.144,4488.8438,4491.8247,4494.2646
2015-05-31,4463.9097,4474.6426,4485.2573,4488.948,4491.85,4494.244,4494.523
2015-06-01,4474.919,4485.241,4488.8784,4491.7637,4494.227,4494.4966,4494.476
2015-06-02,4485.201,4488.821,4491.8735,4494.314,4494.523,4494.507,4494.256
2015-06-03,4488.876,4491.8467,4494.268,4494.496,4494.4863,4494.2627,4491.7773
2015-06-04,4491.787,4494.3267,4494.489,4494.504,4494.323,4491.854,4488.9478
2015-06-05,4494.275,4494.513,4494.5054,4494.245,4491.8403,4488.893,4486.17
2015-06-07,4494.525,4494.5234,4494.252,4491.83,4488.9463,4486.252,4486.2485
2015-06-08,4494.5127,4494.2656,4491.7905,4488.8887,4486.188,4486.189,4486.213
2015-06-09,4494.2847,4491.8213,4488.8813,4486.2524,4486.2505,4486.178,4486.1987
2015-06-10,4491.8438,4488.853,4486.2676,4486.256,4486.1724,4486.2344,4486.2217
2015-06-11,4488.933,4486.232,4486.2427,4486.194,4486.206,4486.245,4486.217
2015-06-12,4486.2363,4486.1523,4486.211,4486.2554,4486.19,4486.189,4486.2085
2015-06-14,4486.22,4486.1514,4486.21,4486.2188,4486.23,4486.1777,4489.732
2015-06-15,4486.244,4486.2153,4486.196,4486.25,4486.2515,4489.7393,4491.779
2015-06-16,4486.236,4486.298,4486.231,4486.2075,4489.733,4491.8657,4494.2456
2015-06-17,4486.2217,4486.3003,4486.2314,4489.699,4491.8604,4494.2617,4494.419
2015-06-18,4486.2056,4486.235,4489.703,4491.8706,4494.1743,4494.4976,4497.065
2015-06-19,4486.195,4489.7183,4491.85,4494.293,4494.529,4496.9873,4501.0425
2015-06-21,4489.766,4491.846,4494.2524,4494.528,4497.101,4501.059,4501.3105
2015-06-22,4491.877,4494.1787,4494.498,4497.034,4501.0,4501.305,4501.364
2015-06-23,4494.275,4494.4966,4497.0366,4501.077,4501.3276,4501.2817,4501.327
2015-06-24,4494.4595,4497.016,4500.9873,4501.3125,4501.331,4501.3755,4501.3105
2015-06-25,4497.0054,4501.056,4501.331,4501.3267,4501.345,4501.3135,4501.294
2015-06-26,4501.0635,4501.3164,4501.3623,4501.3555,4501.335,4501.283,4501.0176
2015-06-28,4501.333,4501.3413,4501.3345,4501.3315,4501.3257,4501.0264,4496.9595
2015-06-29,4501.319,4501.324,4501.332,4501.3315,4500.993,4497.008,4495.469
2015-06-30,4501.3184,4501.3086,4501.335,4500.9976,4496.945,4495.49,4491.8555
2015-07-01,4501.3184,4501.346,4501.0854,4497.0283,4495.5884,4491.793,4489.7026
2015-07-02,4501.3237,4501.013,4497.009,4495.433,4491.816,4489.6816,4486.1606
2015-07-03,4501.017,4497.077,4495.4644,4491.8154,4489.719,4486.285,4475.0903
2015-07-05,4497.0557,4495.5234,4491.8433,4489.6875,4486.1763,4475.0815,4468.5225
2015-07-06,4495.42,4491.8564,4489.674,4486.23,4474.953,4468.5244,4464.6846
2015-07-07,4491.8647,4489.7104,4486.1997,4475.021,4468.5464,4464.7246,4461.482
2015-07-08,4489.7236,4486.298,4474.9795,4468.403,4464.6665,4461.4634,4459.2944
2015-07-09,4486.2407,4475.087,4468.3677,4464.7075,4461.5615,4459.316,4459.3
2015-07-10,4475.0557,4468.3823,4464.6743,4461.5566,4459.323,4459.3257,4459.2676
2015-07-12,4468.5005,4464.6875,4461.5737,4459.298,4459.2876,4459.267,4459.288
2015-07-13,4464.7285,4461.4507,4459.2983,4459.2925,4459.291,4459.255,4459.3174
2015-07-14,4461.521,4459.2764,4459.278,4459.257,4459.327,4459.314,4459.3174
2015-07-15,4459.253,4459.2485,4459.3047,4459.297,4459.287,4459.3257,4459.2563
2015-07-16,4459.307,4459.2954,4459.2896,4459.293,4459.291,4459.267,4461.539
2015-07-17,4459.318,4459.244,4459.278,4459.257,4459.327,4461.5073,4464.6646
2015-07-19,4459.2603,4459.3022,4459.3047,4459.297,4461.496,4464.751,4468.515
2015-07-20,4459.2485,4459.3145,4459.2896,4461.5054,4464.724,4468.5117,4468.511
2015-07-21,4459.307,4459.2554,4461.5405,4464.659,4468.5195,4468.5522,4480.1157
2015-07-22,4459.319,4461.492,4464.6313,4468.4717,4468.5176,4480.346,4500.8433
2015-07-23,4461.514,4464.6733,4468.491,4468.5747,4480.1904,4500.887,4507.3984
2015-07-24,4464.6426,4468.6177,4468.507,4480.4146,4500.876,4507.3335,4517.223
2015-07-26,4468.478,4468.524,4479.986,4500.848,4507.494,4517.2476,4521.573
2015-07-27,4468.579,4480.2817,4500.937,4507.4937,4517.172,4521.55,4528.2534
2015-07-28,4480.334,4501.029,4507.5146,4517.2173,4521.5645,4528.1826,4530.2163
2015-07-29,4500.8687,4507.488,4517.178,4521.551,4528.209,4530.192,4531.414
2015-07-30,4507.41,4517.093,4521.6187,4528.2153,4530.198,4531.3984,4531.4395
2015-07-31,4516.986,4521.591,4528.122,4530.2646,4531.3896,4531.3735,4531.3813
2015-08-02,4521.509,4528.2646,4530.1646,4531.363,4531.365,4531.3716,4531.842
2015-08-03,4528.202,4530.189,4531.3916,4531.3857,4531.4,4531.8223,4531.818
2015-08-04,4530.223,4531.378,4531.4053,4531.404,4531.8086,4531.8237,4531.8022
2015-08-05,4531.406,4531.3955,4531.3716,4531.8535,4531.8027,4531.8203,4543.1455
2015-08-06,4531.357,4531.4194,4531.84,4531.8184,4531.833,4543.01,4542.771
2015-08-07,4531.381,4531.8457,4531.836,4531.8135,4543.036,4542.7827,4542.7744
2015-08-09,4531.874,4531.818,4531.8022,4543.036,4542.7744,4542.7505,4542.7534
2015-08-10,4531.7637,4531.824,4543.1333,4542.785,4542.7515,4542.7397,4542.762
2015-08-11,4531.8486,4542.9883,4542.7812,4542.736,4542.7666,4542.824,4542.772
2015-08-12,4543.237,4542.751,4542.724,4542.7617,4542.731,4542.793,4545.1543
2015-08-13,4542.7686,4542.785,4542.7593,4542.745,4542.7666,4545.127,4550.1445
2015-08-14,4542.764,4542.746,4542.7866,4542.731,4545.1753,4550.236,4550.168
2015-08-16,4542.7886,4542.7505,4542.7524,4545.148,4550.223,4550.115,4550.2197
2015-08-17,4542.7383,4542.785,4545.106,4550.144,4550.1665,4550.204,4550.1943
2015-08-18,4542.769,4545.144,4550.084,4550.167,4550.183,4550.1846,4550.1416
2015-08-19,4545.1353,4550.153,4550.1934,4550.219,4550.206,4550.1265,4550.166
2015-08-20,4550.223,4550.1704,4550.182,4550.1943,4550.1636,4550.231,4550.2197
2015-08-21,4550.1646,4550.205,4550.178,4550.142,4550.2227,4550.1143,4550.1943
2015-08-23,4550.1987,4550.1665,4550.143,4550.167,4550.149,4550.204,4550.1416
2015-08-24,4550.2217,4550.1704,4550.182,4550.2207,4550.1777,4550.1846,4545.119
2015-08-25,4550.1475,4550.2056,4550.178,4550.195,4550.1685,4545.099,4542.719
2015-08-26,4550.174,4550.1665,4550.143,4550.142,4545.085,4542.754,4534.625
2015-08-27,4550.1562,4550.1704,4550.182,4545.139,4542.7417,4534.545,4532.391
2015-08-28,4550.192,4550.2056,4545.214,4542.7417,4534.601,4532.3657,4531.7935
2015-08-30,4550.1836,4545.1714,4542.733,4534.588,4532.349,4531.85,4529.9653
2015-08-31,4545.1147,4542.8315,4534.59,4532.4014,4531.8364,4529.943,4521.2866
2015-09-01,4542.7593,4534.583,4532.404,4531.791,4529.971,4520.7847,4517.3955
2015-09-02,4534.592,4532.3984,4531.8,4529.964,4521.1772,4517.2505,4514.8125
2015-09-03,4532.409,4531.839,4529.9937,4521.214,4517.3203,4514.752,4512.207
2015-09-04,4531.7275,4530.001,4521.171,4517.367,4514.796,4512.261,4500.5156
2015-09-06,4529.9526,4521.1797,4517.3237,4514.8667,4512.1655,4500.1963,4481.725
2015-09-07,4521.1772,4517.299,4514.805,4512.2246,4500.6924,4481.418,4451.1025
2015-09-08,4517.3276,4514.782,4512.1494,4500.63,4481.74,4450.3755,4415.442
2015-09-09,4514.7905,4512.14,4500.627,4481.8936,4450.9204,4414.7905,4381.531
2015-09-10,4512.2314,4500.6777,4481.792,4451.3345,4415.307,4380.5815,4343.9043
2015-09-11,4500.1265,4481.804,4451.114,4415.717,4381.2583,4342.766,4323.1104
2015-09-13,4481.5063,4451.0786,4415.415,4381.833,4343.5415,4322.5674,4316.076
2015-09-14,4450.6567,4415.349,4381.482,4344.2246,4322.937,4316.021,4315.9614
2015-09-15,4415.0215,4381.3984,4343.8423,4323.336,4316.008,4315.9673,4311.432
2015-09-16,4380.9565,4343.749,4323.1626,4316.0693,4315.974,4311.2837,4311.369
2015-09-17,4343.2295,4323.064,4316.022,4315.959,4311.3364,4311.368,4309.015
2015-09-18,4322.8438,4316.038,4315.967,4311.417,4311.353,4309.0615,4305.135
2015-09-20,4316.021,4315.967,4311.4707,4311.332,4309.057,4305.1777,4299.9927
2015-09-21,4315.9673,4311.368,4311.38,4309.037,4305.181,4299.7285,4290.212
2015-09-22,4311.354,4311.3345,4308.995,4305.132,4299.703,4290.2905,4285.2764
2015-09-23,4311.376,4309.045,4305.1562,4300.0005,4290.316,4285.282,4282.9375
2015-09-24,4309.072,4305.167,4299.87,4290.22,4285.2427,4282.9785,4277.36
2015-09-25,4305.187,4299.9126,4290.2104,4285.2275,4282.9077,4277.086,4274.1816
2015-09-27,4299.6963,4290.2524,4285.302,4282.9424,4277.2046,4274.1924,4270.0464
2015-09-28,4290.293,4285.2324,4282.9307,4277.283,4274.2007,4270.1504,4264.698
2015-09-29,4285.209,4282.9014,4277.2104,4274.1763,4270.176,4264.7256,4261.7124
2015-09-30,4282.989,4277.277,4274.174,4270.1245,4264.6914,4261.6934,4264.7188
2015-10-01,4277.0757,4274.2085,4270.178,4264.5635,4261.7095,4264.776,4269.9966
2015-10-02,4274.2495,4270.012,4264.7173,4261.627,4264.716,4270.019,4274.2656
2015-10-04,4270.1074,4264.649,4261.699,4264.6924,4269.9893,4274.1978,4277.2793
2015-10-05,4264.6567,4261.7373,4264.7646,4269.9707,4274.2544,4277.2856,4277.284
2015-10-06,4261.7393,4264.7144,4270.1035,4274.2744,4277.197,4277.253,4277.273
2015-10-07,4264.7817,4269.97,4274.0513,4277.2446,4277.286,4277.279,4277.284
2015-10-08,4270.214,4274.2524,4277.332,4277.2783,4277.2554,4277.2896,4282.823
2015-10-09,4274.1396,4277.2104,4277.2866,4277.2856,4277.2896,4282.7905,4290.666
2015-10-11,4277.3315,4277.2856,4277.283,4277.274,4282.839,4290.571,4291.001
2015-10-12,4277.2715,4277.296,4277.283,4282.8843,4290.6377,4291.068,4292.992
2015-10-13,4277.2705,4277.2563,4282.8633,4290.568,4291.0615,4292.949,4301.178
2015-10-14,4277.29,4283.0684,4290.5894,4291.059,4292.9893,4301.388,4311.2104
2015-10-15,4282.8677,4290.2876,4291.049,4293.034,4301.1724,4311.2397,4312.1714
2015-10-16,4290.63,4291.0063,4292.952,4301.2427,4311.2305,4312.1724,4312.5854
2015-10-18,4291.047,4293.0107,4301.4614,4311.3633,4312.1675,4312.666,4319.212
2015-10-19,4292.9976,4301.055,4311.2505,4312.155,4312.629,4319.2207,4328.321
2015-10-20,4301.1133,4311.323,4312.1255,4312.6123,4319.4126,4328.536,4334.02
2015-10-21,4311.2104,4312.139,4312.6626,4319.2915,4327.7007,4333.9263,4333.978
2015-10-22,4312.134,4312.6807,4319.409,4328.0317,4334.041,4334.01,4339.7866
2015-10-23,4312.591,4319.4067,4327.676,4333.9214,4334.0005,4339.8784,4348.564
2015-10-25,4319.244,4327.7397,4333.9688,4333.9834,4339.9326,4348.5557,4348.291
2015-10-26,4328.145,4333.9365,4334.0073,4339.822,4348.576,4348.2793,4348.294
