,GBPJPY,GBPJPY,GBPJPY,GBPJPY,GBPJPY,GBPJPY,GBPJPY
2016-05-18,155.96144,155.99892,155.97888,156.12608,156.44292,156.6007,156.78267
2016-05-19,155.96432,156.0055,156.06557,156.48138,156.67252,156.7416,156.83952
2016-05-20,156.0075,156.13924,156.48265,156.59811,156.8109,156.78569,156.93181
2016-05-22,156.04318,156.43645,156.66571,156.798,156.8435,156.84097,157.03273
2016-05-23,156.50313,156.63216,156.81538,156.7843,156.85912,157.13176,157.10574
2016-05-24,156.62347,156.67725,156.80005,156.85045,157.14151,157.18799,157.45238
2016-05-25,156.7956,156.80989,156.96298,157.10065,157.16353,157.46953,157.48535
2016-05-26,156.84044,156.88216,157.14217,157.1441,157.39479,157.52043,157.74756
2016-05-27,156.8667,157.05196,157.22487,157.33879,157.49922,157.96603,157.93181
2016-05-29,157.18645,157.20589,157.44897,157.48099,157.9204,157.97614,157.93303
2016-05-30,157.23615,157.35822,157.49994,157.88002,157.97603,157.93213,157.96652
2016-05-31,157.44249,157.44653,157.88248,157.9954,157.95894,157.93637,157.90941
2016-06-01,157.55327,157.85263,157.95949,158.00919,157.94351,157.79155,157.52475
2016-06-02,157.81418,157.96033,157.95544,157.95251,157.89574,157.48984,157.40962
2016-06-03,157.97903,157.9453,157.98988,157.90645,157.52141,157.42532,157.16742
2016-06-05,157.97987,157.97096,157.92114,157.45586,157.4317,157.1132,156.81297
2016-06-06,157.94632,157.8052,157.48016,157.47015,157.09433,156.8807,156.81737
2016-06-07,157.86783,157.4996,157.39209,157.11386,156.86635,156.75104,156.8086
2016-06-08,157.47972,157.3345,157.05966,156.82466,156.79428,156.78903,156.76877
2016-06-09,157.43028,157.11732,156.80983,156.78711,156.7815,156.77867,156.79703
2016-06-10,157.0857,156.97368,156.76083,156.78961,156.76367,156.78827,156.74721
2016-06-12,156.7896,156.80785,156.80836,156.78867,156.79636,156.7738,156.76915
2016-06-13,156.81876,156.78778,156.76976,156.79137,156.79561,156.79558,156.82013
2016-06-14,156.78705,156.808,156.80748,156.79033,156.71788,156.77873,156.76164
2016-06-15,156.79611,156.78748,156.76636,156.79295,156.76262,156.80542,156.78212
2016-06-16,156.7699,156.80836,156.73712,156.7919,156.72208,156.78918,156.79265
2016-06-17,156.81966,156.78711,156.69516,156.79439,156.76218,156.77568,156.66052
2016-06-19,156.78932,156.8087,156.73485,156.80226,156.82787,156.61232,156.28859
2016-06-20,156.79825,156.78677,156.80005,156.80266,156.68843,156.27684,156.08656
2016-06-21,156.73743,156.80899,156.68742,156.59921,156.28087,156.17169,156.03635
2016-06-22,156.76707,156.7865,156.61336,156.26515,156.13313,155.97435,155.3864
2016-06-23,156.81374,156.62148,156.29948,156.11667,156.04822,155.34698,154.89958
2016-06-24,156.59625,156.26498,156.10345,156.0241,155.33562,154.86731,154.64856
2016-06-26,156.31801,156.07288,156.05013,155.38353,154.87457,154.67609,154.42943
2016-06-27,156.11472,156.05258,155.3897,154.89032,154.6815,154.46646,153.91856
2016-06-28,155.95717,155.31075,154.8477,154.64754,154.51077,153.84886,153.71704
2016-06-29,155.37508,154.87447,154.61676,154.45044,153.91696,153.85814,153.75102
2016-06-30,154.8588,154.71628,154.44417,153.88614,153.82918,153.70781,153.57167
2016-07-01,154.70445,154.41728,153.88751,153.8329,153.72577,153.61014,152.66864
2016-07-03,154.43562,153.96309,153.74008,153.70636,153.5682,152.67339,152.1074
2016-07-04,153.88956,153.85019,153.66695,153.59174,152.76141,152.11775,151.2849
2016-07-05,153.80708,153.65585,153.5518,152.63663,151.99747,151.27661,150.6857
2016-07-06,153.66066,153.54475,152.72035,152.10664,151.21416,150.70018,150.2445
2016-07-07,153.62788,152.70021,152.06688,151.21585,150.70377,150.22398,149.84068
2016-07-08,152.76833,152.15848,151.2572,150.67542,150.28374,149.79697,148.94992
2016-07-10,152.12376,151.31992,150.70256,150.24051,149.85258,148.92168,147.89256
2016-07-11,151.26724,150.70401,150.26791,149.83717,148.95738,147.89526,140.73108
2016-07-12,150.58821,150.26547,149.82112,148.893,147.90666,140.6667,140.40556
2016-07-13,150.24988,149.84087,148.91211,147.96977,140.75023,140.44177,140.2427
2016-07-14,149.81786,148.95183,147.84119,140.87746,140.45665,140.2054,140.01314
2016-07-15,148.93732,147.90913,140.87787,140.48212,140.2593,140.07156,140.066
2016-07-17,147.86687,140.68108,140.47992,140.26944,140.09581,140.02242,140.07573
2016-07-18,140.77193,140.45206,140.29547,140.01805,140.09308,140.02728,139.69438
2016-07-19,140.4761,140.26253,140.05615,140.02263,140.01828,139.79736,139.64226
2016-07-20,140.27556,140.03221,140.0184,140.06635,139.67935,139.598,139.45284
2016-07-21,140.02747,140.07753,140.02971,139.73502,139.65195,139.34537,139.31995
2016-07-22,140.07637,140.02698,139.67831,139.60666,139.43471,139.33005,138.91154
2016-07-24,140.07156,139.73155,139.66672,139.45624,139.34912,138.95303,138.7014
2016-07-25,139.68187,139.48117,139.39389,139.35727,138.99007,138.72374,138.00137
2016-07-26,139.59079,139.42047,139.3714,138.95663,138.6828,137.92279,137.91478
2016-07-27,139.4059,139.33997,138.9531,138.7262,138.05511,137.86737,137.78883
2016-07-28,139.35942,138.95181,138.72934,137.98615,137.93646,137.82365,137.62057
2016-07-29,138.94774,138.67734,137.9823,137.87965,137.74667,137.60635,137.51613
2016-07-31,138.66519,138.02177,137.85123,137.79988,137.55899,137.50996,137.39717
2016-08-01,138.09819,137.8599,137.78302,137.51663,137.49512,137.35756,136.78122
2016-08-02,137.881,137.77881,137.65991,137.52858,137.44017,136.76953,136.5799
2016-08-03,137.76483,137.65872,137.53392,137.35692,136.81956,136.52563,136.34528
2016-08-04,137.58354,137.4228,137.36449,136.75894,136.52472,136.38744,136.41406
2016-08-05,137.475,137.39781,136.755,136.56801,136.35184,136.36362,136.2782
2016-08-07,137.42455,136.77762,136.56322,136.39877,136.3916,136.36192,136.15375
2016-08-08,136.71056,136.5632,136.30276,136.38506,136.30634,136.15083,135.89784
2016-08-09,136.53584,136.38818,136.36137,136.29587,136.09605,135.89856,135.43393
2016-08-10,136.35474,136.3223,136.28958,136.13896,135.90814,135.572,135.13626
2016-08-11,136.39551,136.26787,136.13937,135.91394,135.51968,135.17818,134.8311
2016-08-12,136.33116,136.1319,135.9029,135.59706,135.17384,134.81671,134.78314
2016-08-14,136.13757,135.8673,135.48758,135.1519,134.78525,134.80203,134.86732
2016-08-15,135.94739,135.51721,135.12466,134.83287,134.85475,134.87552,134.82283
2016-08-16,135.55637,135.18889,134.85287,134.86156,134.8664,134.89056,134.8188
2016-08-17,135.14133,134.84938,134.80128,134.79846,134.7889,134.81595,134.81659
2016-08-18,134.76729,134.8023,134.80316,134.79254,134.77141,134.80078,134.86179
2016-08-19,134.86041,134.83554,134.84529,134.87561,134.84517,134.87637,134.66002
2016-08-21,134.78802,134.83058,134.83902,134.89717,134.85898,134.71298,133.46513
2016-08-22,134.85616,134.8789,134.83394,134.82596,134.61711,133.52704,133.47736
2016-08-23,134.87071,134.86073,134.87125,134.74402,133.62909,133.5265,133.43465
2016-08-24,134.79475,134.85689,134.67328,133.5076,133.51419,133.47507,133.47762
2016-08-25,134.86888,134.74327,133.5119,133.49997,133.44423,133.46878,133.49667
2016-08-26,134.68863,133.50572,133.4678,133.49242,133.47148,133.45743,133.47243
2016-08-28,133.5541,133.49141,133.45647,133.48755,133.4949,133.4886,133.49422
2016-08-29,133.44026,133.49017,133.49208,133.48431,133.51212,133.48393,133.4686
2016-08-30,133.44987,133.52156,133.50488,133.47475,133.50044,133.47513,133.48763
2016-08-31,133.53012,133.47714,133.48674,133.46829,133.47928,133.46999,133.44855
2016-09-01,133.46011,133.43073,133.46518,133.46393,133.51186,133.49644,133.50179
2016-09-02,133.5044,133.46777,133.48055,133.50099,133.42581,133.48882,133.47774
2016-09-04,133.4749,133.43248,133.45421,133.4931,133.49922,133.48376,133.49562
2016-09-05,133.45415,133.48386,133.47258,133.48784,133.52444,133.47398,133.47195
2016-09-06,133.46198,133.48703,133.49135,133.48438,133.4428,133.46721,133.49141
2016-09-07,133.50815,133.4845,133.50359,133.42197,133.48126,133.49738,133.46779
2016-09-08,133.5097,133.47661,133.48598,133.47469,133.50858,133.4892,133.48857
2016-09-09,133.43492,133.47115,133.46486,133.46829,133.43478,133.48376,133.46489
2016-09-11,133.49731,133.46736,133.48277,133.464,133.49844,133.47313,133.4866
2016-09-12,133.52348,133.49866,133.53522,133.50067,133.52115,133.46594,133.49104
2016-09-13,133.43887,133.49205,133.45609,133.49283,133.47675,133.51328,133.50789
2016-09-14,133.47864,133.48764,133.50616,133.48761,133.51237,133.48471,133.52179
2016-09-15,133.50671,133.48465,133.47502,133.50287,133.49835,133.48987,133.09431
2016-09-16,133.43103,133.4757,133.4991,133.5163,133.51111,133.08047,133.02493
2016-09-18,133.4962,133.51334,133.51692,133.48615,133.08044,133.04845,133.04993
2016-09-19,133.49101,133.57365,133.50221,133.04965,133.08508,133.07628,133.11003
2016-09-20,133.57486,133.46873,133.07068,133.10826,133.06046,133.05576,133.07556
2016-09-21,133.47433,133.1098,133.07674,133.10983,133.06892,133.02866,133.09174
2016-09-22,133.10509,133.03966,133.11395,133.06908,133.10321,133.0908,133.06006
2016-09-23,133.0739,133.02591,133.0772,133.07802,133.07376,133.11774,133.07938
2016-09-25,133.07693,133.09396,133.08281,133.08531,133.08034,133.09572,133.1363
2016-09-26,133.10678,133.10806,133.08751,133.04854,133.08595,133.06306,133.09573
2016-09-27,133.07315,133.03847,133.05367,133.10918,133.05763,133.12578,133.0208
2016-09-28,133.07623,133.02412,133.06369,133.11073,133.06746,133.1075,133.04776
2016-09-29,133.10811,133.09523,133.10715,133.06873,133.10669,133.08054,133.112
2016-09-30,133.07211,133.1098,133.0682,133.07797,133.0731,133.04507,133.07518
2016-10-02,133.07555,133.03738,133.06825,133.08546,133.08058,133.0758,133.09235
2016-10-03,133.10956,133.02255,133.11041,133.04782,133.08688,133.05338,133.05882
2016-10-04,133.07117,133.09616,133.0651,133.10979,133.05516,133.02402,133.07924
2016-10-05,133.0748,133.1112,133.05411,133.11134,133.06618,133.09166,132.85736
2016-10-06,133.11084,133.03647,133.09248,133.06851,133.10988,132.83823,132.17654
2016-10-07,133.07027,133.02126,133.08827,133.07791,132.92426,132.14255,131.76263
2016-10-09,133.07414,133.097,133.08292,132.89926,132.1628,131.71182,131.61934
2016-10-10,133.11206,133.11246,132.8508,132.16777,131.71657,131.55359,131.54056
2016-10-11,133.06949,132.94006,132.15488,131.71576,131.66148,131.52211,131.31667
2016-10-12,132.85507,132.14796,131.7135,131.57375,131.53313,131.25925,131.28114
2016-10-13,132.23146,131.75063,131.6244,131.49695,131.34932,131.26936,131.1905
2016-10-14,131.71342,131.59464,131.53772,131.23776,131.28387,131.15704,131.17226
2016-10-16,131.59192,131.5273,131.38972,131.25575,131.21347,131.11668,131.07854
2016-10-17,131.58534,131.41675,131.25374,131.23788,131.0955,131.07126,131.00568
2016-10-18,131.29652,131.25024,131.25523,131.15344,131.09695,130.90659,130.94028
2016-10-19,131.28024,131.15025,131.13718,131.064,130.97221,130.87695,130.88184
2016-10-20,131.14891,131.14456,131.09698,130.94632,130.96992,130.91121,130.65205
2016-10-21,131.1212,131.12935,131.03644,130.98006,130.798,130.64777,130.51433
2016-10-23,131.08832,130.93979,130.98477,130.79715,130.6898,130.55183,130.25063
2016-10-24,130.97714,130.9218,130.94318,130.6745,130.51811,130.23645,128.47954
2016-10-25,130.8971,130.89696,130.68452,130.49911,130.25742,128.43527,128.10298
2016-10-26,130.90298,130.75958,130.5509,130.2962,128.47823,128.13243,127.982445
2016-10-27,130.66908,130.54823,130.26935,128.5,128.05429,127.98478,128.04895
2016-10-28,130.55705,130.25482,128.49051,128.09264,128.02536,128.00516,128.02988
2016-10-30,130.23624,128.49748,128.07504,127.97901,128.04243,128.05809,127.94615
2016-10-31,128.49886,128.0824,127.99597,127.91871,127.94663,127.97245,127.9962
2016-11-01,128.08463,128.02629,127.99308,127.95327,128.0258,127.95654,127.9625
2016-11-02,128.01895,128.05963,128.05608,127.966034,127.92783,127.9709,127.98965
2016-11-03,128.08405,127.99365,128.02322,127.963745,127.98735,127.956184,128.00586
2016-11-04,127.972145,127.966484,127.99853,127.97712,127.95929,127.97126,127.95485
2016-11-06,128.01413,127.99333,127.988,127.99817,127.9616,127.95582,127.968216
2016-11-07,127.9968,127.96814,127.956894,127.95764,127.985275,127.97157,127.96381
2016-11-08,128.00142,127.96145,127.95639,127.97536,127.95839,127.95543,127.99832
2016-11-09,127.934166,127.95678,127.98019,127.96701,127.96081,127.97192,128.00299
2016-11-10,127.97199,127.97764,127.94805,127.977806,127.98663,127.95507,128.0033
2016-11-11,127.95592,127.97203,127.948845,127.99114,127.957436,127.972275,127.927155
2016-11-13,127.96954,127.96825,127.975655,127.99838,127.96015,127.954765,127.95506
2016-11-14,127.9812,127.960594,127.97169,128.00255,127.98798,127.97264,128.00339
2016-11-15,127.96341,127.95522,127.968315,128.00496,127.95631,127.95445,127.94426
2016-11-16,127.97674,127.97894,127.993576,127.97367,127.95921,127.97291,127.95215
2016-11-17,127.95895,127.97259,127.95447,127.94365,127.989204,127.95412,128.01672
2016-11-18,127.97369,127.96826,127.95391,127.95456,127.9552,127.973236,127.98953
2016-11-20,127.95558,127.95972,127.98339,127.96039,127.95852,127.97631,127.99782
2016-11-21,127.971596,127.95383,128.00407,127.923164,127.99356,128.12982,128.74516
2016-11-22,127.95309,127.980286,127.94762,128.11177,128.07652,128.79364,129.54004
2016-11-23,127.970215,127.97319,127.96965,128.07358,128.74417,129.43562,129.6133
2016-11-24,127.984604,127.96056,128.0286,128.76868,129.49075,129.61067,129.75453
2016-11-25,127.98506,128.05934,128.73654,129.5255,129.64833,129.76445,129.81819
2016-11-27,128.06863,128.77007,129.47586,129.594,129.79356,129.8034,132.97313
2016-11-28,128.79587,129.55586,129.64615,129.80374,129.8911,133.00642,134.26543
2016-11-29,129.5314,129.62073,129.79184,129.8002,133.00377,134.31923,134.65154
2016-11-30,129.6213,129.77954,129.81563,133.01068,134.29889,134.63058,135.05539
2016-12-01,129.80574,129.86453,133.0368,134.32375,134.60771,135.03328,135.27377
2016-12-02,129.7964,133.01097,134.31021,134.65797,135.07487,135.29454,135.9329
2016-12-04,132.99852,134.30014,134.68494,135.11261,135.27359,135.84146,136.39249
2016-12-05,134.24484,134.6165,135.11072,135.25839,135.8986,136.42104,136.7674
2016-12-06,134.60672,135.0739,135.36104,135.82274,136.36592,136.72171,136.92752
2016-12-07,135.04631,135.28427,135.86948,136.38594,136.7834,136.90474,137.81363
2016-12-08,135.2979,135.98299,136.36667,136.74382,136.88893,137.85916,137.99823
2016-12-09,135.89465,136.39087,136.77382,136.87758,137.84447,138.03438,139.0702
2016-12-11,136.42067,136.7527,136.88878,137.89684,138.05382,139.16322,139.37967
2016-12-12,136.75687,136.9611,137.87927,138.02765,139.12817,139.44379,140.17465
2016-12-13,136.9592,137.84375,137.97673,139.15715,139.34457,140.15134,140.31741
2016-12-14,137.84393,138.00784,139.12347,139.38269,140.17421,140.36273,140.7262
2016-12-15,138.03671,139.11171,139.29333,140.14415,140.35356,140.76909,140.99763
2016-12-16,139.10562,139.33908,140.12871,140.30948,140.77783,140.99649,142.0239
2016-12-18,139.38133,140.20024,140.3466,140.7446,141.02322,142.11232,143.72818
2016-12-19,140.15642,140.31383,140.68571,141.01245,142.08025,143.67563,143.70935
2016-12-20,140.3298,140.71034,140.99937,142.02782,143.62483,143.70099,143.77873
2016-12-21,140.7373,140.95801,142.0785,143.69267,143.73805,143.77832,143.85384
2016-12-22,140.99081,142.11269,143.71976,143.72879,143.71597,143.91122,143.91837
2016-12-23,142.05363,143.66652,143.72342,143.70653,143.88115,143.92207,143.8644
2016-12-26,143.6502,143.71725,143.73628,143.91927,143.92017,143.89238,143.97603
2016-12-27,143.70302,143.7534,143.80121,143.87576,143.88344,143.85088,143.92476
2016-12-28,143.7144,143.84442,143.88611,143.87755,143.85352,143.89796,143.93246
2016-12-29,143.9535,143.9318,143.92467,143.85847,143.98462,143.91466,143.97618
2016-12-30,143.87578,143.86964,143.92525,143.86992,143.94122,143.97527,143.97617
2017-01-02,143.91098,143.88048,143.91054,143.92564,143.97551,143.98969,143.97609
2017-01-03,143.92174,144.01373,143.88701,143.96082,143.97765,143.97498,143.976
2017-01-04,143.94421,143.93561,143.97833,143.99805,143.95662,143.9901,143.9759
2017-01-05,143.92348,143.95422,143.97383,144.00208,144.01254,143.97456,143.9758
2017-01-06,143.98834,143.97449,143.97789,143.95134,143.98927,143.99051,143.97571
2017-01-08,143.9955,143.9793,143.94536,143.9374,143.99788,143.97415,143.97562
2017-01-09,144.01398,143.97934,143.97827,143.98245,143.93414,143.99092,143.97552
2017-01-10,143.95338,143.9742,143.9845,143.98994,144.00407,143.97377,143.97542
2017-01-11,143.9761,143.9509,143.9514,143.96802,143.95361,143.99129,143.97533
2017-01-12,143.9749,143.97174,143.99712,143.97841,143.98145,143.97339,143.91173
2017-01-13,144.01242,143.9671,143.97325,143.9442,144.05019,143.94249,143.95459
2017-01-15,144.04588,144.00534,143.97874,143.94963,143.97067,143.9503,143.8718
2017-01-16,144.01312,143.99301,143.98933,143.96596,143.97543,143.87086,143.90305
2017-01-17,143.95586,143.9894,143.97456,143.90202,143.92064,143.92117,143.93486
2017-01-18,143.97192,143.93202,143.96532,144.00882,143.88518,143.88976,143.89632
2017-01-19,144.06738,143.93256,143.97104,143.92357,143.85187,143.92212,143.70055
2017-01-20,143.91872,143.90451,143.75122,143.88478,143.91759,143.694,143.59561
2017-01-22,143.85112,143.87852,143.9189,143.88342,143.69322,143.64838,143.66957
2017-01-23,143.88763,143.90746,143.92195,143.64314,143.68071,143.6418,143.63165
2017-01-24,143.92339,143.89749,143.68707,143.64943,143.6722,143.63733,143.6378
2017-01-25,143.91333,143.66751,143.63736,143.62547,143.61975,143.66182,143.61627
2017-01-26,143.6911,143.6153,143.62683,143.63193,143.68576,143.6058,143.32837
2017-01-27,143.6266,143.62201,143.62106,143.63628,143.56175,143.30597,143.09369
2017-01-29,143.64473,143.65216,143.61009,143.56416,143.3253,143.13083,143.01979
2017-01-30,143.62619,143.61397,143.60692,143.35178,143.14223,142.95226,142.84016
2017-01-31,143.6451,143.60312,143.30649,143.12218,142.9597,142.86917,142.76355
2017-02-01,143.60455,143.32988,143.09962,142.9392,142.85612,142.68811,141.8918
2017-02-02,143.32646,143.12155,142.94814,142.81694,142.77574,141.84094,141.8329
2017-02-03,143.08238,142.95294,142.80124,142.6802,141.83075,141.82178,141.65845
2017-02-05,142.9679,142.84578,142.7592,141.91989,141.82318,141.64906,141.6216
2017-02-06,142.80612,142.73114,141.89319,141.74261,141.75597,141.61563,141.6502
2017-02-07,142.71194,141.81558,141.79884,141.6874,141.65907,141.59186,141.64864
2017-02-08,141.88521,141.82855,141.70508,141.64832,141.65065,141.61417,141.63647
2017-02-09,141.85492,141.67543,141.64497,141.61487,141.66307,141.63481,141.6354
2017-02-10,141.72665,141.6683,141.62526,141.64822,141.6342,141.65451,141.66396
2017-02-12,141.63788,141.61044,141.64532,141.62007,141.60466,141.64429,141.65215
2017-02-13,141.64998,141.5783,141.62486,141.65912,141.66724,141.66852,141.61363
2017-02-14,141.6434,141.61018,141.64565,141.62802,141.6237,141.60138,141.49026
2017-02-15,141.66438,141.63594,141.62454,141.63951,141.58508,141.53363,141.38544
2017-02-16,141.61526,141.62938,141.64597,141.58907,141.53242,141.4034,141.2196
2017-02-17,141.61308,141.6581,141.62648,141.50348,141.41226,141.31238,141.28581
2017-02-26,141.66145,141.6083,141.51036,141.47272,141.25241,141.28181,141.2694
2017-02-27,141.61832,141.5066,141.44518,141.30145,141.27003,141.22368,141.27802
2017-02-28,141.47192,141.40424,141.22241,141.28375,141.32552,141.24443,141.23666
2017-03-01,141.46016,141.2637,141.2657,141.25708,141.22426,141.29527,141.25655
2017-03-02,141.27599,141.24455,141.28592,141.30902,141.3389,141.2659,141.31505
2017-03-03,141.18922,141.29509,141.29599,141.29408,141.2494,141.27985,141.21355
2017-03-05,141.18608,141.27121,141.32195,141.27151,141.26884,141.2524,141.28816
2017-03-06,141.25433,141.29356,141.23584,141.24123,141.32968,141.2691,141.19855
2017-03-07,141.34567,141.26297,141.2678,141.26735,141.21889,141.16156,141.08995
2017-03-08,141.34883,141.24222,141.20627,141.24788,141.16139,141.12354,140.5219
2017-03-09,141.30391,141.29695,141.24641,141.12679,141.07301,140.57825,140.48558
2017-03-10,141.23909,141.27118,141.19899,141.13547,140.53105,140.46985,140.30415
2017-03-12,141.22554,141.18471,141.07957,140.51035,140.42604,140.38947,140.26439
2017-03-13,141.19066,141.09346,140.50914,140.44724,140.35477,140.23964,140.13185
2017-03-14,141.04356,140.53764,140.46909,140.27783,140.2558,140.16434,140.09741
2017-03-15,140.47838,140.46025,140.29593,140.24355,140.14995,140.07501,140.06075
2017-03-16,140.45128,140.30388,140.27411,140.15361,140.10954,140.0811,140.06107
2017-03-17,140.3192,140.21777,140.12126,140.10225,140.04535,139.944,139.93951
2017-03-19,140.26701,140.15701,140.0731,140.07774,140.0254,139.90692,139.79251
2017-03-20,140.20093,140.09813,140.10185,140.0488,139.94916,139.84138,139.77773
2017-03-21,140.12013,140.07332,140.03168,139.89186,139.77156,139.82695,139.76306
2017-03-22,140.08263,140.01483,139.91356,139.83252,139.74762,139.74213,139.70226
2017-03-23,140.03746,139.84395,139.82181,139.84103,139.80858,139.73534,139.70122
2017-03-24,139.85175,139.88867,139.76999,139.77383,139.71796,139.68834,139.65813
2017-03-26,139.78487,139.796,139.77351,139.7482,139.69427,139.69403,139.72293
2017-03-27,139.7499,139.71355,139.70364,139.71922,139.67229,139.5896,139.69905
2017-03-28,139.76878,139.74747,139.75966,139.67827,139.69293,139.67442,139.63983
2017-03-29,139.72758,139.69753,139.75175,139.69453,139.6058,139.63678,139.59662
2017-03-30,139.74911,139.67798,139.67645,139.67488,139.63367,139.63866,139.61
2017-03-31,139.7212,139.72054,139.60196,139.65553,139.67116,139.60335,139.55504
2017-04-02,139.6975,139.66905,139.63011,139.65086,139.60925,139.57425,139.58997
2017-04-03,139.68985,139.62927,139.58356,139.61963,139.5894,139.5157,139.5257
2017-04-04,139.647,139.66867,139.56421,139.55139,139.48691,139.51181,139.46637
2017-04-05,139.68483,139.60529,139.55331,139.50706,139.49498,139.43304,139.49657
2017-04-06,139.58662,139.54366,139.52286,139.5159,139.4344,139.41441,139.43866
2017-04-07,139.54726,139.48668,139.49045,139.44798,139.43243,139.41702,139.06331
2017-04-09,139.54007,139.4993,139.469,139.44223,139.40948,139.06403,139.05408
2017-04-10,139.48071,139.47823,139.46465,139.4037,139.08075,139.05533,138.9701
2017-04-11,139.43889,139.50298,139.42702,139.08084,139.04335,138.98257,138.94878
2017-04-12,139.47232,139.44778,139.068,139.04225,138.97748,138.87532,138.83788
2017-04-13,139.4093,139.1416,139.03613,138.96748,138.95291,138.81161,138.85022
2017-04-16,139.0687,139.07738,138.98787,138.95247,138.83368,138.84796,138.82141
2017-04-17,139.03273,138.97935,138.9359,138.83441,138.81287,138.83186,138.82414
2017-04-18,138.97375,138.91872,138.82649,138.81386,138.81866,138.83928,138.85165
2017-04-19,138.95477,138.83119,138.8139,138.81958,138.83072,138.84561,138.82065
2017-04-20,138.84492,138.92947,138.85384,138.83148,138.84128,138.82292,138.82367
2017-04-21,138.85039,138.84601,138.83154,138.84195,138.80824,138.83228,138.85326
2017-04-23,138.82542,138.87505,138.81944,138.84766,138.86647,138.8663,138.81972
2017-04-24,138.83209,138.87634,138.83742,138.8467,138.85728,138.83852,138.82285
2017-04-25,138.83658,138.857,138.8296,138.81302,138.82155,138.81816,138.85442
2017-04-26,138.8456,138.81429,138.82439,138.84445,138.8517,138.85638,138.81865
2017-04-27,138.85187,138.83466,138.84781,138.83908,138.84666,138.829,138.82208
2017-04-28,138.82373,138.8795,138.84152,138.80562,138.82042,138.81937,138.85585
2017-04-30,138.83124,138.8581,138.83723,138.85306,138.85187,138.86868,138.80774
2017-05-01,138.83638,138.81119,138.82874,138.84746,138.84659,138.84554,138.85164
2017-05-02,138.84644,138.8959,138.82288,138.8205,138.80945,138.93463,138.99147
2017-05-03,138.85338,138.85481,138.84914,138.8754,138.9675,138.98146,139.41643
2017-05-04,138.82222,138.83629,138.84206,138.92435,138.9686,139.42387,139.4684
2017-05-05,138.83061,138.85521,138.93874,138.94624,139.40819,139.49254,139.61688
2017-05-07,138.83623,138.92018,138.98769,139.38968,139.51277,139.63167,139.68056
2017-05-08,138.91827,138.94527,139.41476,139.50824,139.5884,139.62032,139.90268
2017-05-09,138.96684,139.44801,139.51144,139.61526,139.69551,139.96445,140.70734
2017-05-10,139.42969,139.49498,139.66661,139.63193,139.88335,140.67538,140.98528
2017-05-11,139.6232,139.55998,139.61185,139.88904,140.66464,141.0484,142.02719
2017-05-12,139.60834,139.67949,139.84612,140.72011,141.01682,142.06549,142.89188
2017-05-14,139.6514,139.88188,140.69154,141.00308,142.0422,142.8766,143.4964
2017-05-15,139.8905,140.67343,140.99335,142.0675,142.8545,143.5556,143.96957
2017-05-16,140.659,140.95213,142.0837,142.94342,143.51945,144.01106,144.17041
2017-05-17,140.99492,142.0214,142.9242,143.46982,143.96594,144.06502,144.19044
2017-05-18,142.06848,142.86058,143.46295,143.95694,144.11362,144.1618,144.31934
2017-05-19,142.92392,143.46547,144.06804,144.08128,144.21935,144.3458,144.5592
2017-05-21,143.54478,144.07639,144.02136,144.15779,144.40762,144.55226,144.55862
2017-05-22,144.0393,144.08408,144.15764,144.3189,144.56339,144.6108,144.61479
2017-05-23,144.04904,144.17784,144.32547,144.52104,144.60872,144.59447,144.62175
2017-05-24,144.23228,144.32129,144.60721,144.57094,144.63568,144.61028,144.5564
2017-05-25,144.34105,144.59613,144.5874,144.59491,144.5853,144.61479,144.61107
2017-05-26,144.56589,144.59106,144.56802,144.60396,144.5823,144.61507,144.6179
2017-05-28,144.58614,144.58089,144.59007,144.57683,144.61415,144.56564,144.55414
2017-05-29,144.60776,144.6105,144.61613,144.59206,144.56718,144.59589,144.60757
2017-05-30,144.58592,144.59645,144.63329,144.60475,144.56763,144.58699,144.61438
2017-05-31,144.60811,144.58879,144.60716,144.57626,144.60847,144.61282,144.55194
2017-06-01,144.58563,144.57758,144.62642,144.59221,144.63512,144.56377,144.60443
2017-06-02,144.60838,144.59818,144.61104,144.60545,144.58409,144.59375,144.57516
2017-06-04,144.58539,144.59578,144.59697,144.57565,144.58067,144.56223,144.61752
2017-06-05,144.60869,144.60754,144.64838,144.59227,144.61243,144.57315,144.57535
2017-06-06,144.58513,144.60773,144.62521,144.60606,144.56493,144.5855,144.58846
2017-06-07,144.60893,144.56,144.56892,144.57512,144.59332,144.5871,144.59947
2017-06-08,144.58498,144.59575,144.61313,144.59233,144.6079,144.58566,144.57458
2017-06-09,144.60925,144.59447,144.58138,144.60657,144.61148,144.6092,144.54805
2017-06-11,144.5847,144.58775,144.58942,144.5747,144.58713,144.57513,144.18182
2017-06-12,144.60945,144.56055,144.59573,144.59239,144.54254,144.20236,143.32861
2017-06-13,144.58452,144.58148,144.59074,144.5343,144.1505,143.2764,142.89423
2017-06-14,144.6096,144.59499,144.56364,144.13489,143.23254,142.94812,142.73999
2017-06-15,144.58434,144.53122,144.19788,143.30334,142.96214,142.7736,142.71465
2017-06-16,144.52675,144.18437,143.28499,142.95781,142.78409,142.77911,142.64922
2017-06-18,144.21442,143.3008,142.86705,142.75165,142.7431,142.60583,142.5113
2017-06-19,143.23181,142.90901,142.76834,142.74394,142.62872,142.50449,142.46524
