,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD
2014-10-06,1.8389359,1.7990494,1.7988434,1.7983322,1.7935638,1.8002167,1.8053284
2014-10-07,1.8127518,1.7979431,1.8014526,1.7637024,1.797142,1.7879791,1.8061676
2014-10-08,1.7991791,1.8014908,1.7968903,1.7906647,1.7989197,1.8006134,1.7930145
2014-10-09,1.8030243,1.8017654,1.7968903,1.8064346,1.7908325,1.7981339,1.7966843
2014-10-10,1.794693,1.8012085,1.7966995,1.7945099,1.7793121,1.797699,1.799118
2014-10-12,1.8124924,1.800209,1.7966995,1.7978592,1.7880173,1.7985764,1.8048096
2014-10-13,1.7792053,1.8014832,1.7940903,1.7967072,1.8006821,1.7785797,1.7997437
2014-10-14,1.8062439,1.803688,1.8219681,1.8145065,1.7840805,1.7873383,1.7985382
2014-10-15,1.7847061,1.8083954,1.7762756,1.8027649,1.7922974,1.7950668,1.7918701
2014-10-16,1.7928009,1.7802353,1.762619,1.788948,1.7957687,1.7972717,1.8065491
2014-10-17,1.7840729,1.783577,1.831131,1.8173981,1.7907944,1.798996,1.808258
2014-10-19,1.8183823,1.7946167,1.7702179,1.78508,1.7895813,1.7980804,1.8105392
2014-10-20,1.8110199,1.8085022,1.8044357,1.8030167,1.7748413,1.8087234,1.8274078
2014-10-21,1.788826,1.7948608,1.8133163,1.797699,1.8026352,1.8087769,1.7904053
2014-10-22,1.8058319,1.8014145,1.8056259,1.8011093,1.8044205,1.7906723,1.8114243
2014-10-23,1.7797241,1.7896881,1.8077621,1.8280182,1.8306122,1.8065109,1.8042984
2014-10-24,1.8134079,1.8012238,1.8039093,1.7832031,1.8244629,1.7997513,1.7846832
2014-10-26,1.8066788,1.7927551,1.8071136,1.8076859,1.7853546,1.8021317,1.784317
2014-10-27,1.800621,1.7889252,1.792839,1.8040085,1.8052063,1.8034897,1.8220673
2014-10-28,1.7944107,1.8043747,1.7942963,1.8066635,1.8019943,1.8013611,1.7892838
2014-10-29,1.8017502,1.8013992,1.801651,1.8066635,1.8012924,1.8053665,1.8224869
2014-10-30,1.8003845,1.8022614,1.8075104,1.8012314,1.8043671,1.8581772,1.8040314
2014-10-31,1.8017044,1.8050842,1.805809,1.7885666,1.7904739,1.7756119,1.8036423
2014-11-02,1.8029861,1.8028259,1.7977829,1.7843933,1.8071823,1.7849045,1.8055878
2014-11-03,1.7713623,1.8323364,1.802742,1.8177185,1.8066177,1.8441925,1.809845
2014-11-04,1.7802658,1.7990646,1.8038788,1.8089371,1.806488,1.7813568,1.8076172
2014-11-05,1.8485489,1.8021469,1.8025208,1.8218994,1.8058319,1.7885666,1.8054123
2014-11-06,1.7850647,1.8042831,1.8228302,1.7945862,1.805954,1.8396759,1.796814
2014-11-07,1.8087234,1.8010254,1.8074265,1.8078613,1.7922516,1.7838745,1.7907257
2014-11-09,1.8127136,1.8074036,1.8243637,1.8063278,1.8115005,1.7902527,1.8261642
2014-11-10,1.8068161,1.7847061,1.8066254,1.8053436,1.8016815,1.8348999,1.7859039
2014-11-11,1.8050995,1.8247604,1.8422928,1.7962418,1.8210144,1.780693,1.8150558
2014-11-12,1.8002777,1.7899017,1.8327408,1.7942657,1.792038,1.7842178,1.790863
2014-11-13,1.8104248,1.8181915,1.7625351,1.7998734,1.814949,1.8069992,1.8029709
2014-11-14,1.8022995,1.8080292,1.8227844,1.786583,1.7959976,1.8019485,1.8039627
2014-11-16,1.784935,1.8046494,1.8007202,1.8010635,1.8120956,1.8106308,1.8004684
2014-11-17,1.8226471,1.802391,1.8007202,1.8034973,1.7947311,1.7954102,1.8054352
2014-11-18,1.7978897,1.8018036,1.8005295,1.7946777,1.8083038,1.8037262,1.800087
2014-11-19,1.8060913,1.8047867,1.8005295,1.8142624,1.8005753,1.796196,1.8041916
2014-11-20,1.8043365,1.8067245,1.8005295,1.8085709,1.8083954,1.7993546,1.8027725
2014-11-21,1.8034592,1.7933044,1.8005295,1.7995071,1.8032913,1.799469,1.8041229
2014-11-23,1.8059692,1.8020248,1.8004608,1.7993011,1.7990036,1.7978516,1.7995758
2014-11-24,1.8072968,1.801651,1.7969894,1.8003998,1.7997131,1.798996,1.7973938
2014-11-25,1.7987595,1.808609,1.8034973,1.8034897,1.7894745,1.7997131,1.7961731
2014-11-26,1.8045883,1.8043518,1.797226,1.7971802,1.8001556,1.7972794,1.7956848
2014-11-27,1.797432,1.7968063,1.7962341,1.8007889,1.7966537,1.7943039,1.794899
2014-11-28,1.8036499,1.7928314,1.7972183,1.7973251,1.7947235,1.7912903,1.7949905
2014-11-30,1.8028259,1.7978058,1.79673,1.7944794,1.7962723,1.7978516,1.7924957
2014-12-01,1.7999802,1.7970352,1.7964096,1.7883224,1.7890854,1.7887421,1.7909775
2014-12-02,1.7961197,1.7963028,1.7971497,1.7896118,1.7910156,1.7868729,1.7905807
2014-12-03,1.8010178,1.788948,1.7883835,1.7920227,1.7897339,1.7850418,1.7890854
2014-12-04,1.7901001,1.783905,1.7889404,1.7833862,1.7913437,1.7862701,1.78965
2014-12-05,1.7905197,1.7813034,1.7893753,1.7875214,1.7903366,1.7885742,1.7874756
2014-12-07,1.7883911,1.798378,1.7885056,1.7758255,1.7901382,1.7756958,1.7877884
2014-12-08,1.7875519,1.7944031,1.7836304,1.7795639,1.7848892,1.7758636,1.7877884
2014-12-09,1.7840805,1.7871857,1.7838821,1.7858124,1.7883148,1.7849808,1.7877884
2014-12-10,1.78788,1.790863,1.7836304,1.7836838,1.7844315,1.7857742,1.7879791
2014-12-11,1.7933426,1.7819366,1.7836304,1.783432,1.7967682,1.7823715,1.7880478
2014-12-12,1.7820663,1.7932281,1.7836304,1.7833023,1.79776,1.7856064,1.7881165
2014-12-14,1.783432,1.7883987,1.7836304,1.7833023,1.7975159,1.7861786,1.7881165
2014-12-15,1.7888947,1.7903671,1.7835617,1.7831726,1.788826,1.7824554,1.7882462
2014-12-16,1.7992325,1.782898,1.7835617,1.7907944,1.7948837,1.7836151,1.7882462
2014-12-17,1.7762375,1.7873917,1.783371,1.802948,1.7769547,1.7769699,1.7882462
2014-12-18,1.7940445,1.791481,1.7832413,1.7764664,1.7805939,1.7685242,1.7882462
2014-12-19,1.7946854,1.7824783,1.7824631,1.7809296,1.7842941,1.7911911,1.7883759
2014-12-21,1.7959518,1.7834778,1.7756653,1.7954712,1.7938995,1.7906036,1.7885666
2014-12-22,1.7879105,1.7936478,1.7938995,1.781395,1.7872086,1.7935715,1.7708054
2014-12-23,1.7758331,1.7879639,1.7818604,1.7785797,1.7907791,1.7985458,1.7788849
2014-12-24,1.7767334,1.7947159,1.7867126,1.7927475,1.7850037,1.7833633,1.7907257
2014-12-25,1.7903976,1.7745438,1.7960281,1.7941437,1.7854309,1.8025742,1.7938995
2014-12-26,1.7725906,1.7845535,1.788681,1.7954712,1.8155518,1.7825012,1.7874374
2014-12-28,1.7869415,1.7931595,1.7901917,1.7740173,1.7841339,1.7967911,1.8012314
2014-12-29,1.7925949,1.7849655,1.7815628,1.7899094,1.8030014,1.7991791,1.8118591
2014-12-30,1.7819138,1.786293,1.7945938,1.7947845,1.795639,1.7903214,1.7972183
2014-12-31,1.7965393,1.7946396,1.8022156,1.7928009,1.7910614,1.7801514,1.802681
2015-01-01,1.7944107,1.7952728,1.8088455,1.8242798,1.8049774,1.7909927,1.8117294
2015-01-02,1.7999268,1.8041458,1.7946167,1.7964401,1.789093,1.8202057,1.8118439
2015-01-04,1.7936935,1.8303299,1.8079453,1.8133163,1.809227,1.783783,1.8042297
2015-01-05,1.7944641,1.8153381,1.7875061,1.8174286,1.8105698,1.8216705,1.7995377
2015-01-06,1.7771378,1.815094,1.7983246,1.809761,1.8029785,1.7857971,1.7935181
2015-01-07,1.7934036,1.790062,1.792366,1.7976913,1.7905273,1.7950668,1.79496
2015-01-08,1.8134537,1.8073654,1.8090286,1.7954025,1.8096085,1.7991409,1.7913132
2015-01-09,1.7809906,1.7955933,1.8090744,1.8080444,1.8012924,1.8228455,1.8165894
2015-01-11,1.7909927,1.8050232,1.8059998,1.7976227,1.8104553,1.7947311,1.8024902
2015-01-12,1.7911987,1.8059235,1.8142014,1.7935028,1.8033676,1.8098526,1.8002853
2015-01-13,1.7954483,1.7982559,1.7975845,1.8234558,1.7993317,1.7951279,1.8235474
2015-01-14,1.811966,1.8006668,1.819397,1.8205261,1.821785,1.7380219,1.8125534
2015-01-15,1.7943039,1.8082123,1.8014603,1.8098068,1.8289795,1.8542786,1.7857208
2015-01-16,1.7995605,1.8018036,1.7977829,1.8158951,1.7856522,1.7767181,1.8218079
2015-01-18,1.8026886,1.7866898,1.8237305,1.7870941,1.8013382,1.7889938,1.7967911
2015-01-19,1.8083038,1.8242188,1.7890778,1.810585,1.8068008,1.8490448,1.8204193
2015-01-20,1.8188324,1.7877731,1.8201828,1.8142624,1.8232574,1.7945175,1.8052826
2015-01-21,1.7773285,1.8209915,1.7911911,1.8082047,1.7955017,1.802002,1.8131638
2015-01-22,1.822937,1.7939148,1.8216019,1.8167648,1.8031998,1.8117752,1.8079376
2015-01-23,1.80159,1.8165512,1.8146667,1.7980804,1.8181229,1.8083496,1.809494
2015-01-25,1.8260117,1.8111191,1.8107834,1.8243484,1.8092041,1.8092117,1.8220291
2015-01-26,1.8022842,1.815239,1.8067093,1.8142166,1.8031464,1.7984619,1.812645
2015-01-27,1.8162155,1.810379,1.8319473,1.8076172,1.8025589,1.790184,1.8129807
2015-01-28,1.8108215,1.8066788,1.8237076,1.8133698,1.8049088,1.8094025,1.8109283
2015-01-29,1.8059006,1.799675,1.8153915,1.8137054,1.8093948,1.8147507,1.8117905
2015-01-30,1.8328629,1.7952881,1.8080521,1.8286667,1.8148575,1.8089142,1.8080597
2015-02-01,1.8051529,1.8091736,1.8142853,1.8097687,1.8034744,1.8120346,1.8134995
2015-02-02,1.8112106,1.8047409,1.8028717,1.8019028,1.8151093,1.8135376,1.815239
2015-02-03,1.8072281,1.8113022,1.8079605,1.8157501,1.8285065,1.8143616,1.8184662
2015-02-04,1.8115158,1.8136215,1.8108292,1.8026581,1.8154755,1.8181992,1.8194199
2015-02-05,1.817215,1.8165741,1.8114395,1.8177795,1.8176727,1.8194427,1.8255463
2015-02-06,1.8128281,1.8142471,1.8152542,1.8174515,1.8203735,1.8254471,1.8471603
2015-02-08,1.8125687,1.8159714,1.8182068,1.8203506,1.8270264,1.8555984,1.8585587
2015-02-09,1.8166962,1.8197632,1.8221512,1.8301544,1.8518829,1.8610611,1.8634796
2015-02-10,1.818222,1.8204803,1.8271561,1.8541565,1.8626404,1.8600082,1.8706207
2015-02-11,1.8179779,1.8284225,1.8493347,1.8580093,1.8625641,1.8680573,1.8748627
2015-02-12,1.8255615,1.8502502,1.8590775,1.8641586,1.8641815,1.8793411,1.8816147
2015-02-13,1.8564987,1.8650894,1.861145,1.8694077,1.8821793,1.8834152,1.8882599
2015-02-15,1.8599854,1.8625488,1.8657608,1.880249,1.8844452,1.8899384,1.888916
2015-02-16,1.8675537,1.8676224,1.8735123,1.8827667,1.891449,1.8940659,1.8883286
2015-02-17,1.8677444,1.8773193,1.8864594,1.8856125,1.8912201,1.9025269,1.9038086
2015-02-18,1.8730545,1.8848953,1.8872681,1.8964462,1.896492,1.8963165,1.9083099
2015-02-19,1.8821716,1.8865662,1.8938675,1.8919907,1.8922958,1.8961029,1.8924942
2015-02-20,1.8876953,1.8896561,1.8980408,1.896904,1.9049225,1.8951721,1.8986511
2015-02-22,1.8903427,1.8959274,1.9058609,1.9017563,1.9121094,1.8999939,1.9004059
2015-02-23,1.8940277,1.8963623,1.9084778,1.8996964,1.8951416,1.9081345,1.8986816
2015-02-24,1.9031143,1.897995,1.9031982,1.9076843,1.9024658,1.9103699,1.9205399
2015-02-25,1.894928,1.8986359,1.9022903,1.8996353,1.8956375,1.912796,1.9206696
2015-02-26,1.9054413,1.9107742,1.9140091,1.9113312,1.9161377,1.9057693,1.915329
2015-02-27,1.9054413,1.9034576,1.9105453,1.9059372,1.9117508,1.9131775,1.9126511
2015-03-01,1.9107666,1.9202347,1.9125214,1.9030457,1.9086533,1.9017868,1.9071274
2015-03-02,1.9146042,1.8960266,1.9074707,1.8886948,1.9139404,1.9107056,1.9210205
2015-03-03,1.9070816,1.910553,1.9141846,1.922905,1.9107819,1.9073486,1.9090805
2015-03-04,1.913681,1.8985443,1.9151154,1.9111252,1.9140091,1.9068909,1.9182434
2015-03-05,1.9255524,1.9174728,1.9214478,1.9124603,1.9083939,1.9084549,1.9000244
2015-03-06,1.9124527,1.9088898,1.9053116,1.9144058,1.8930893,1.9095154,1.9343033
2015-03-08,1.9147491,1.9132233,1.9109268,1.9274216,1.928299,1.9137802,1.9063644
2015-03-09,1.9270325,1.9243927,1.908287,1.9063873,1.9289551,1.9106598,1.9253998
2015-03-10,1.9197693,1.9113617,1.920166,1.9384842,1.9048462,1.9144897,1.9177094
2015-03-11,1.9200134,1.8907013,1.909195,1.908104,1.9132843,1.9106979,1.905899
2015-03-12,1.9105606,1.9149551,1.9202957,1.9238739,1.9227676,1.9257965,1.9193039
2015-03-13,1.9291687,1.9090958,1.9246826,1.917656,1.8967438,1.909874,1.915596
2015-03-15,1.9156952,1.911766,1.9208374,1.9091797,1.9033813,1.8857193,1.9092102
2015-03-16,1.90802,1.9223328,1.9099579,1.9083481,1.9053497,1.9069138,1.916687
2015-03-17,1.9088211,1.9235458,1.9171524,1.9052963,1.906189,1.9066467,1.911232
2015-03-18,1.9179916,1.8998108,1.9045181,1.9061966,1.9100723,1.9049911,1.9092865
2015-03-19,1.9003296,1.9083557,1.9070053,1.9151154,1.9173126,1.9079437,1.9082489
2015-03-20,1.9056702,1.9160614,1.9061966,1.9117584,1.9036713,1.9066925,1.914505
2015-03-22,1.9188995,1.9021301,1.9183121,1.9090347,1.9106445,1.9057312,1.9067993
2015-03-23,1.9233551,1.9124451,1.9024963,1.9069214,1.9109344,1.9017792,1.9041061
2015-03-24,1.9019165,1.9119415,1.9067383,1.9064255,1.9048691,1.9059219,1.9022293
2015-03-25,1.9053421,1.9111099,1.896965,1.9050674,1.9105301,1.9008026,1.901619
2015-03-26,1.9122772,1.9088287,1.9040298,1.9069443,1.9023895,1.9023514,1.9024887
2015-03-27,1.9072495,1.9081879,1.912468,1.9020004,1.9019089,1.8911133,1.9027023
2015-03-29,1.9090576,1.9043427,1.8940887,1.8961868,1.9077682,1.9015656,1.9010925
2015-03-30,1.9061737,1.8980255,1.901741,1.9101257,1.8959808,1.8873138,1.8899307
2015-03-31,1.8995361,1.8980179,1.8945999,1.8968124,1.8907623,1.8889999,1.8909683
2015-04-01,1.8993149,1.8944168,1.8966064,1.8972931,1.8952637,1.8862686,1.8813782
2015-04-02,1.9011765,1.8942032,1.910553,1.8960571,1.8914795,1.8887787,1.886406
2015-04-05,1.9027328,1.8994293,1.8881989,1.8888245,1.8861694,1.8800964,1.8845825
2015-04-06,1.8927612,1.8845901,1.8968964,1.8967133,1.8922653,1.8885803,1.8803711
2015-04-07,1.887001,1.8798141,1.879364,1.8934479,1.8782272,1.8894196,1.8917999
2015-04-08,1.8845444,1.8951035,1.8936539,1.8940964,1.8804092,1.8911362,1.8833389
2015-04-09,1.879097,1.891716,1.8789062,1.8865967,1.8822861,1.8707352,1.8761597
2015-04-10,1.8997269,1.8868027,1.8866501,1.879921,1.8697128,1.8840942,1.8820343
2015-04-12,1.886467,1.8773422,1.8838272,1.8680649,1.891159,1.8832703,1.8663177
2015-04-13,1.8883286,1.8741531,1.879921,1.8676682,1.8593445,1.875,1.8870926
2015-04-14,1.8728943,1.8811798,1.8808823,1.8781815,1.8707199,1.8447495,1.875061
2015-04-15,1.8839874,1.8755951,1.8799515,1.8809357,1.8700027,1.8618546,1.8611069
2015-04-16,1.8679657,1.8765488,1.8666763,1.8545151,1.8734589,1.8788376,1.8544388
2015-04-17,1.8675003,1.8769913,1.872612,1.8687439,1.8672943,1.8545914,1.8662567
2015-04-19,1.8844299,1.8865814,1.8718185,1.8683624,1.8820114,1.8571472,1.8820114
2015-04-20,1.8702621,1.865654,1.8631821,1.8534698,1.844284,1.8732071,1.8610306
2015-04-21,1.8568344,1.8542252,1.8639526,1.8697586,1.8549118,1.8564682,1.8527298
2015-04-22,1.8626709,1.855896,1.869339,1.8652267,1.8701401,1.8603439,1.8565979
2015-04-23,1.875885,1.8668442,1.8642426,1.8484421,1.865509,1.8457108,1.8492966
2015-04-24,1.8761978,1.8670425,1.8779831,1.8658524,1.8583603,1.8599701,1.8604202
2015-04-26,1.8673706,1.8482819,1.8798599,1.8613281,1.864685,1.8476105,1.8404312
2015-04-27,1.8570862,1.850174,1.863266,1.8515015,1.8479614,1.8450165,1.8457489
2015-04-28,1.8455124,1.8500214,1.8525772,1.859314,1.858551,1.8440704,1.8467331
2015-04-29,1.8406601,1.8585434,1.8609848,1.8530121,1.8642807,1.8476181,1.8526993
2015-04-30,1.8592072,1.849266,1.8425369,1.8515778,1.8427963,1.8403854,1.8605194
2015-05-01,1.856369,1.849083,1.8478088,1.8547287,1.8439941,1.8382034,1.8510132
2015-05-03,1.8699646,1.8515549,1.8485718,1.8464432,1.8406906,1.854248,1.8328705
2015-05-04,1.8575897,1.8486938,1.8476715,1.8595886,1.8538895,1.8566513,1.856308
2015-05-05,1.8559036,1.854065,1.8558578,1.8384857,1.8522873,1.8487854,1.8511887
2015-05-06,1.8532486,1.8403702,1.8334503,1.851654,1.8432465,1.8462372,1.8529434
2015-05-07,1.8396301,1.8371048,1.8454895,1.8574982,1.8448944,1.8423309,1.8400726
2015-05-08,1.8414536,1.8360672,1.8419418,1.8500137,1.8517456,1.8370514,1.8516006
2015-05-10,1.8526459,1.847496,1.8430405,1.8357239,1.8519592,1.8569183,1.8531113
2015-05-11,1.8357544,1.8394089,1.8593826,1.8474884,1.8361969,1.840126,1.851181
2015-05-12,1.8539352,1.8565826,1.8406601,1.8561478,1.8501816,1.8522797,1.8519592
2015-05-13,1.8488998,1.8560181,1.861206,1.8525238,1.8510132,1.8377457,1.8520508
2015-05-14,1.850769,1.84272,1.8495789,1.844284,1.8555374,1.8494263,1.8358841
2015-05-15,1.854805,1.8477402,1.8537369,1.8433228,1.8360443,1.8487091,1.8528976
2015-05-17,1.8351898,1.8538284,1.8559189,1.8487701,1.853508,1.8514633,1.8544464
2015-05-18,1.8433762,1.8506546,1.857193,1.8377228,1.8433304,1.8528671,1.8423233
2015-05-19,1.852478,1.8563232,1.8496246,1.8511505,1.855339,1.8387375,1.8553619
2015-05-20,1.8401642,1.835144,1.8504562,1.8480835,1.858757,1.8466568,1.8435135
2015-05-21,1.8441162,1.8387527,1.8550873,1.8506927,1.8539658,1.8469315,1.8529434
2015-05-22,1.8519135,1.842926,1.8628006,1.8431549,1.8511276,1.848671,1.8507462
2015-05-24,1.8504105,1.8499756,1.8482437,1.8472443,1.8556747,1.8597183,1.8597183
2015-05-25,1.846077,1.8545609,1.8562088,1.8539505,1.8543854,1.8561096,1.8674545
2015-05-26,1.8486252,1.862587,1.8513641,1.8527985,1.861557,1.8599548,1.8746872
2015-05-27,1.8595657,1.8497162,1.8583221,1.8627319,1.8721008,1.8714676,1.869278
2015-05-28,1.8519135,1.8586121,1.8568344,1.8582764,1.8699341,1.8786316,1.8770294
2015-05-29,1.8554001,1.8621521,1.8664703,1.8646774,1.8787231,1.8776398,1.8887405
2015-05-31,1.8526917,1.8589859,1.8688736,1.872467,1.8821716,1.8777008,1.8832321
2015-06-01,1.8711319,1.8701477,1.8783493,1.8817902,1.8912506,1.8784637,1.9008026
2015-06-02,1.8690338,1.874855,1.8791885,1.8809509,1.8891068,1.8909912,1.8932877
2015-06-03,1.8796539,1.8772354,1.8827362,1.8869095,1.8816757,1.8961716,1.8902969
2015-06-04,1.8819885,1.8813782,1.8863983,1.89151,1.8951721,1.8937912,1.8674545
2015-06-05,1.884758,1.8854218,1.8896942,1.9126205,1.8467789,1.8658447,1.8702545
2015-06-07,1.8907166,1.827591,1.8907242,1.8539963,1.8528366,1.8199844,1.8697968
2015-06-08,1.8878708,1.8916397,1.9133148,1.865448,1.9178772,1.8820877,1.9112701
2015-06-09,1.898407,1.9005661,1.887703,1.9031296,1.8836823,1.8720627,1.9082947
2015-06-10,1.8988647,1.8915634,1.8891754,1.8870316,1.8385162,1.9152985,1.9075546
2015-06-11,1.898674,1.9000397,1.8684158,1.8884888,1.8729401,1.9286575,1.8960648
2015-06-12,1.9015961,1.9063644,1.912674,1.8595886,1.9216003,1.9006271,1.8981781
2015-06-14,1.8927383,1.9085388,1.9240494,1.8761826,1.929451,1.8961105,1.9021835
2015-06-15,1.8817825,1.8862228,1.8889694,1.9226074,1.8967056,1.8968582,1.917244
2015-06-16,1.8924408,1.9111099,1.8720474,1.9288254,1.9031448,1.9067612,1.8968582
2015-06-17,1.9122086,1.8986359,1.8860321,1.8941422,1.9064102,1.9150085,1.87574
2015-06-18,1.9122925,1.9036484,1.9203873,1.9025345,1.9036636,1.9292755,1.8745193
2015-06-19,1.9036713,1.9112854,1.8998947,1.903244,1.907074,1.891922,1.921463
2015-06-21,1.8955765,1.8972244,1.8996277,1.9111252,1.9016342,1.89785,1.9381104
2015-06-22,1.9129105,1.8976974,1.9022293,1.9091568,1.9094162,1.912178,1.9094849
2015-06-23,1.8946457,1.9178696,1.8992767,1.9121628,1.9122849,1.916359,1.9103699
2015-06-24,1.9390869,1.8936768,1.9123993,1.9007797,1.9150925,1.9089203,1.9084549
2015-06-25,1.8806839,1.8930893,1.9056854,1.9184647,1.9101028,1.9061432,1.9123764
2015-06-26,1.905426,1.9101257,1.9036179,1.9242859,1.9142914,1.9226608,1.9105759
2015-06-28,1.9083252,1.9056702,1.9049683,1.9111023,1.9071121,1.9129868,1.9143143
2015-06-29,1.9074326,1.9323044,1.9161682,1.9328613,1.91156,1.9146805,1.918602
2015-06-30,1.9116745,1.9001694,1.9139862,1.9125977,1.9127884,1.9183884,1.9173737
2015-07-01,1.9106293,1.9004288,1.9183884,1.9147339,1.9154282,1.9161987,1.9186707
2015-07-02,1.9009552,1.9203644,1.9138489,1.9131012,1.9148254,1.91819,1.9235001
2015-07-03,1.9127045,1.9139862,1.9168091,1.9135208,1.9229355,1.9263611,1.9336166
2015-07-05,1.9135208,1.9123764,1.918602,1.9161606,1.9248123,1.9279938,1.9350586
2015-07-06,1.919548,1.9172211,1.9142303,1.9235077,1.9326401,1.9376297,1.9277039
2015-07-07,1.9188232,1.9229355,1.9276352,1.9356232,1.9322891,1.931076,1.93927
2015-07-08,1.9191437,1.9251251,1.9301529,1.9390488,1.9279709,1.948883,1.938057
2015-07-09,1.9242477,1.9320755,1.9442444,1.9374237,1.9370117,1.9354401,1.9486694
2015-07-10,1.933197,1.9388123,1.9306641,1.9523163,1.9331436,1.9340057,1.9481277
2015-07-12,1.9381638,1.9473419,1.9500351,1.9391174,1.8863068,1.939064,1.9473419
2015-07-13,1.9328232,1.9244385,1.9529572,1.9692688,1.9527206,1.9570694,1.9459076
2015-07-14,1.9365311,1.9272842,1.9466171,1.9515839,1.9397354,1.9464188,1.9571915
2015-07-15,1.91745,1.9577866,1.9449081,1.9392014,1.9582291,1.9449539,1.9540482
2015-07-16,1.925705,1.9448547,1.9459,1.9443207,1.9654312,1.9619751,1.9527054
2015-07-17,1.9598007,1.941536,1.9467087,1.9462433,1.9442749,1.971489,1.9557266
2015-07-19,1.9474716,1.949585,1.9407349,1.9490128,1.9565811,1.9407196,1.9652405
2015-07-20,1.9501877,1.9545212,1.9650726,1.9526672,1.9571762,1.9414825,1.9530334
2015-07-21,1.9491272,1.9648514,1.9567719,1.9553528,1.9557266,1.9496765,1.9616547
2015-07-22,1.9455261,1.9554901,1.9559937,1.9613037,1.96521,1.9639359,1.9523697
2015-07-23,1.9561386,1.95681,1.9543457,1.9571457,1.9589386,1.9596329,1.9605408
2015-07-24,1.9567032,1.972229,1.9608612,1.9659195,1.9747849,1.9638138,1.9769821
2015-07-26,1.9559174,1.9566193,1.9633713,1.9679718,1.9707794,1.9746475,1.971489
2015-07-27,1.9523087,1.9666672,1.9637375,1.9687424,1.9677429,1.972908,1.9759445
2015-07-28,1.953659,1.9655228,1.96064,1.9683914,1.9639816,1.9691238,1.9815063
2015-07-29,1.9584503,1.9586258,1.9655457,1.969696,1.9861298,1.9908371,1.9719467
2015-07-30,1.9563141,1.9582291,1.9670715,1.9762955,1.9663162,1.9719849,1.9863663
2015-07-31,1.9724884,1.9608307,1.96418,1.9608154,1.9841232,1.9891891,2.0127792
2015-08-02,1.9718933,1.9698105,1.9574509,1.9708939,1.980957,2.0124283,2.015808
2015-08-03,1.9700394,1.9734344,1.9935303,1.9862747,2.0077133,1.9768906,2.0061417
2015-08-04,1.9743729,1.9749374,1.9855804,2.0114212,2.0024872,1.9917679,2.039154
2015-08-05,1.9857101,1.9861069,2.0079498,2.0124207,2.0012589,1.9943848,2.0022278
2015-08-06,1.9850769,2.0073624,1.9842911,1.986412,1.9966049,2.0255585,2.0169907
2015-08-07,2.0098724,1.9768753,1.9884033,2.0359802,2.0079803,2.0097961,1.9976883
2015-08-09,2.0345688,1.9955826,2.0319595,2.0171967,2.0248337,2.0147324,2.01754
2015-08-10,2.009163,2.0340118,2.0001984,2.0198898,2.0354614,2.0171432,2.0208206
2015-08-11,2.017395,2.033287,2.0107803,2.0117416,2.0241241,2.0460815,2.01754
2015-08-12,2.0106506,2.0259018,2.0201187,2.0399933,2.0192337,2.0004196,2.0515366
2015-08-13,2.040718,1.9979706,2.0149612,2.0139084,2.0148544,2.0346375,2.0166626
2015-08-14,2.03405,2.0035248,2.0345154,2.0098267,2.0326996,2.0308838,2.0416641
2015-08-16,2.010788,2.0429382,2.0212936,2.008522,2.0277023,2.0351562,2.0224838
2015-08-17,2.0365448,2.0211716,2.0190506,2.0244064,2.0457382,2.033081,2.0361252
2015-08-18,2.0348358,2.034935,2.018486,2.0502625,2.0284348,2.0271454,2.0322647
2015-08-19,2.0162354,2.0311432,2.0280457,2.0362778,2.0349274,2.0315475,2.0376968
2015-08-20,2.0721664,2.0484543,2.0334473,2.0375671,2.031128,2.02668,2.0364914
2015-08-21,2.0398865,2.0331573,2.0331802,2.0332184,2.03302,2.0379257,2.040779
2015-08-23,2.0305023,2.0286713,2.032341,2.031952,2.0269241,2.0400925,2.0425186
2015-08-24,2.0342865,2.035431,2.0299988,2.0413208,2.033516,2.0437622,2.0369797
2015-08-25,2.0343323,2.041977,2.0346909,2.0322723,2.0309143,2.0430298,2.035408
2015-08-26,2.0312653,2.0381546,2.0380096,2.0301056,2.043373,2.034668,2.0398026
2015-08-27,2.0384521,2.034706,2.0408936,2.030777,2.0445251,2.03257,2.0398102
2015-08-28,2.0327606,2.0277252,2.0384827,2.0363235,2.047943,2.0310059,2.050209
2015-08-30,2.042862,2.031807,2.033661,2.0378876,2.0483475,2.0491562,2.0402985
2015-08-31,2.0353775,2.0448227,2.054634,2.0358658,2.02948,2.033432,2.029831
2015-09-01,2.0424728,2.0421524,2.0414352,2.0375977,2.0390244,2.044098,2.0422363
2015-09-02,2.0512238,2.0417862,2.041603,2.0316467,2.0386581,2.0319672,2.0459137
2015-09-03,2.0355988,2.0373611,2.0367203,2.0282898,2.033287,2.038681,2.0297928
2015-09-04,2.0432358,2.0435944,2.028328,2.0431442,2.0280075,2.0459824,2.043396
2015-09-06,2.0333786,2.0393295,2.0419006,2.0454025,2.0522003,2.0409546,2.0454407
2015-09-07,2.044693,2.029808,2.043869,2.0468369,2.0407104,2.0511093,2.0280457
2015-09-08,2.0270767,2.027687,2.030182,2.0464478,2.0527802,2.0490646,2.0386276
2015-09-09,2.0537338,2.0422287,2.0408173,2.040512,2.0525665,2.0398865,2.034027
