,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD
,0,1,2,3,4,5,6
2011-01-16,1.740539,1.7445754,1.7442683,1.7652736,1.7294778,1.760768,1.7256091
2011-01-17,1.748706,1.7468313,1.7454681,1.7398822,1.7412934,1.7392358,1.7464653
2011-01-18,1.7487507,1.7464939,1.7434494,1.7410631,1.7422593,1.7423135,1.7367643
2011-01-19,1.7511613,1.7419205,1.746121,1.7421008,1.7417148,1.7407197,1.7396203
2011-01-20,1.7420713,1.745523,1.7408156,1.7373959,1.7435638,1.7420138,1.7414424
2011-01-21,1.7467914,1.7429123,1.7421795,1.7413168,1.7394725,1.7403779,1.7437811
2011-01-23,1.7443526,1.7415757,1.7438548,1.7416582,1.7451406,1.7439454,1.7410526
2011-01-24,1.7393186,1.7416532,1.743324,1.7406538,1.7433343,1.7366805,1.7432498
2011-01-25,1.7406671,1.7450407,1.7402235,1.7419714,1.7471117,1.7420309,1.7402841
2011-01-26,1.7420394,1.7421849,1.7436205,1.741493,1.7379438,1.7485765,1.7395262
2011-01-27,1.7411212,1.7492296,1.7427223,1.7426026,1.7410041,1.7406374,1.7415446
2011-01-28,1.7435749,1.7456228,1.7424686,1.7442046,1.7470899,1.7462407,1.7441514
2011-01-30,1.7422762,1.7460715,1.7423666,1.7433637,1.7395275,1.7455722,1.7437507
2011-01-31,1.7435071,1.7410831,1.7418294,1.7389619,1.7359613,1.7334998,1.7405491
2011-02-01,1.7482176,1.7428646,1.7411523,1.7433263,1.7430079,1.7431563,1.7473679
2011-02-02,1.7428056,1.7434566,1.7394779,1.7424608,1.7428958,1.7442071,1.7447622
2011-02-03,1.740994,1.7486595,1.7407578,1.74527,1.7367527,1.7377911,1.7426405
2011-02-04,1.747742,1.7369806,1.7415953,1.7420776,1.7487695,1.7420341,1.7517828
2011-02-06,1.7345164,1.742378,1.7414057,1.7429469,1.7353458,1.7455432,1.7540927
2011-02-07,1.7571994,1.7581502,1.7406151,1.7407151,1.7569737,1.7873048,1.7752242
2011-02-08,1.7522418,1.7473463,1.7375674,1.7439702,1.7258644,1.7500578,1.7435782
2011-02-09,1.7462653,1.73492,1.7449114,1.7565713,1.7584251,1.7513264,1.7586719
2011-02-10,1.7484252,1.7356848,1.7344352,1.7536612,1.7515702,1.782461,1.7867482
2011-02-11,1.755525,1.7617254,1.7613614,1.7520651,1.7495694,1.7597721,1.7611581
2011-02-13,1.7413492,1.7525315,1.7680889,1.7236726,1.7698498,1.7799606,1.7828037
2011-02-14,1.7491585,1.7635182,1.7576551,1.7491535,1.7710601,1.7622104,1.7756101
2011-02-15,1.751998,1.762779,1.7602466,1.7652867,1.7685658,1.7621897,1.7696774
2011-02-16,1.7676646,1.7699686,1.7672043,1.7608638,1.763153,1.7734888,1.7507098
2011-02-17,1.7104151,1.7709389,1.7637327,1.7767104,1.7708452,1.7670603,1.7751089
2011-02-18,1.7675538,1.7691859,1.7751036,1.7773838,1.7670355,1.7635732,1.7792567
2011-02-20,1.7700773,1.7789292,1.7681783,1.7706208,1.7747173,1.7927234,1.7796456
2011-02-21,1.7702699,1.7717274,1.773479,1.768291,1.775706,1.7762643,1.7684598
2011-02-22,1.778251,1.7668134,1.7688353,1.7763377,1.7732756,1.7717997,1.7852111
2011-02-23,1.7695603,1.7660931,1.7768695,1.7703524,1.7722057,1.772912,1.7749556
2011-02-24,1.7730764,1.7764423,1.7766702,1.7743129,1.7805327,1.7865602,1.7782854
2011-02-25,1.7662491,1.7653193,1.7771716,1.7963852,1.7748082,1.7837822,1.7813021
2011-02-27,1.7733146,1.7805533,1.7793162,1.7767868,1.7896209,1.787833,1.7886815
2011-02-28,1.7820823,1.7795732,1.7771939,1.7808284,1.7841423,1.7753406,1.7765291
2011-03-01,1.7682906,1.77948,1.7784462,1.7841034,1.7824222,1.7740257,1.7893654
2011-03-02,1.7791687,1.7814595,1.7861307,1.7911254,1.7929084,1.7743399,1.7801319
2011-03-03,1.782323,1.7836711,1.7964758,1.7860405,1.7874411,1.7858628,1.783909
2011-03-04,1.7839088,1.7794163,1.7872974,1.7768148,1.7898085,1.7875843,1.7889953
2011-03-06,1.7982767,1.7826759,1.7950609,1.7938274,1.7887089,1.78026,1.7960912
2011-03-07,1.7893248,1.7857193,1.7879019,1.787008,1.7844255,1.7904756,1.7874212
2011-03-08,1.7923733,1.7761064,1.7926625,1.7944417,1.7856882,1.8002386,1.7970539
2011-03-09,1.7798805,1.7890065,1.7914768,1.7892439,1.7985785,1.793683,1.8098285
2011-03-10,1.7906643,1.7885872,1.8068389,1.7904657,1.7971427,1.8116711,1.8163352
2011-03-11,1.785438,1.8051323,1.8027449,1.8033639,1.8123221,1.8338187,1.8329015
2011-03-13,1.7880949,1.7877195,1.7868679,1.8196157,1.821935,1.8299466,1.8365514
2011-03-14,1.7990028,1.8048153,1.8019242,1.8199669,1.8233696,1.8398911,1.8274221
2011-03-15,1.7987529,1.8144481,1.820599,1.8273687,1.8273737,1.8265814,1.8330709
2011-03-16,1.802869,1.8230951,1.8290479,1.8280641,1.8388258,1.8452599,1.8436769
2011-03-17,1.8281434,1.8287172,1.8355397,1.8373008,1.8416768,1.8445706,1.8478785
2011-03-18,1.8215292,1.830028,1.8368468,1.8439175,1.8338274,1.8505645,1.8547727
2011-03-20,1.8343565,1.8423698,1.8449192,1.8751311,1.8687484,1.8608042,1.8683321
2011-03-21,1.8392721,1.838388,1.8370029,1.8485591,1.8628095,1.8635436,1.8706435
2011-03-22,1.8466924,1.8444965,1.8511595,1.843272,1.8801819,1.860517,1.8768933
2011-03-23,1.8578566,1.8636537,1.8604819,1.8651338,1.8775042,1.8747572,1.8781028
2011-03-24,1.8434367,1.8605894,1.8728579,1.8676784,1.8695291,1.8834623,1.8759179
2011-03-25,1.8593731,1.8701915,1.8526983,1.8712854,1.8678268,1.8605778,1.8725663
2011-03-27,1.8693521,1.8679165,1.8806024,1.861628,1.8644874,1.8685462,1.884964
2011-03-28,1.8777701,1.8760535,1.8651001,1.8717288,1.8736137,1.877635,1.8782915
2011-03-29,1.8740509,1.8723948,1.856497,1.8756891,1.8706548,1.8694255,1.8946792
2011-03-30,1.8782778,1.8787268,1.8531737,1.8733089,1.8747697,1.8661714,1.8775669
2011-03-31,1.8776647,1.8670515,1.8727171,1.8693926,1.8609549,1.8682218,1.8675526
2011-04-01,1.8874764,1.8816388,1.8821658,1.8820432,1.8847806,1.8776829,1.869931
2011-04-03,1.8797146,1.8734543,1.8668442,1.8918477,1.8778325,1.8714501,1.8762965
2011-04-04,1.8814265,1.8716035,1.8571146,1.8719372,1.8718505,1.8789208,1.8730538
2011-04-05,1.8727814,1.8692935,1.8699601,1.8851796,1.8779362,1.8810704,1.8699622
2011-04-06,1.863038,1.8881869,1.8744596,1.8653191,1.8752072,1.8727741,1.8766531
2011-04-07,1.8799903,1.8645297,1.8784813,1.8857706,1.8916671,1.875945,1.8731465
2011-04-08,1.8594874,1.8672808,1.8695023,1.8713009,1.8706795,1.8764395,1.8647916
2011-04-10,1.8798696,1.8904902,1.8703163,1.8716091,1.8717737,1.8636959,1.8839399
2011-04-11,1.875592,1.8724791,1.8788557,1.8709735,1.8785095,1.8629662,1.8799853
2011-04-12,1.8722057,1.8607259,1.862581,1.8788127,1.8688275,1.8755238,1.8667446
2011-04-13,1.8750069,1.8772721,1.8820226,1.8732404,1.8771335,1.8614116,1.8584192
2011-04-14,1.8650918,1.8799736,1.8750252,1.880172,1.8659132,1.8625041,1.8508887
2011-04-15,1.8820883,1.8756311,1.8685541,1.8708947,1.870307,1.8645782,1.8459853
2011-04-17,1.8782103,1.8814027,1.8758512,1.8471572,1.8613305,1.8571388,1.8352907
2011-04-18,1.8695972,1.8599309,1.8688735,1.8730532,1.8695341,1.8372033,1.85905
2011-04-19,1.8583791,1.8740005,1.874549,1.8654813,1.8318827,1.8538901,1.8495184
2011-04-20,1.8659897,1.860074,1.8571708,1.8856347,1.8570217,1.8583252,1.8562269
2011-04-21,1.8647035,1.856689,1.8571603,1.8553737,1.8556367,1.8423408,1.8615572
2011-04-24,1.8676078,1.8815074,1.8560091,1.8415785,1.8504462,1.8641315,1.8343325
2011-04-25,1.8501655,1.8506312,1.868363,1.8315054,1.8666441,1.8591808,1.8579228
2011-04-26,1.859743,1.8584754,1.8509996,1.8506646,1.8392696,1.8347518,1.8409911
2011-04-27,1.8624831,1.8479257,1.8571763,1.8307197,1.8569982,1.8481328,1.8516226
2011-04-28,1.8569459,1.8325375,1.8675249,1.8625036,1.8354926,1.8492253,1.8477119
2011-04-29,1.8526785,1.8648401,1.8348228,1.8377687,1.8488764,1.8228884,1.8207014
2011-05-01,1.8545333,1.8345186,1.8528345,1.8383629,1.8319149,1.8578057,1.8559746
2011-05-02,1.8358241,1.8443502,1.8477757,1.8361694,1.8364084,1.8273065,1.8454913
2011-05-03,1.8580747,1.8445402,1.8441808,1.8389927,1.8517259,1.8432096,1.8429801
2011-05-04,1.828978,1.8208333,1.857122,1.8356857,1.8378497,1.8416784,1.8544073
2011-05-05,1.8513219,1.839242,1.8346027,1.8363667,1.8460623,1.8390508,1.8373785
2011-05-06,1.8452867,1.8420371,1.8407148,1.8402646,1.8387437,1.8404695,1.8418628
2011-05-08,1.8371766,1.832087,1.8451753,1.8504744,1.8415214,1.8348837,1.8320363
2011-05-09,1.853322,1.8428476,1.8429857,1.8587416,1.8393047,1.8352846,1.8355591
2011-05-10,1.835531,1.8237665,1.8402636,1.8419061,1.8401623,1.8383108,1.8312874
2011-05-11,1.8409364,1.8531709,1.8352413,1.8313773,1.8286619,1.828392,1.8289402
2011-05-12,1.8197204,1.8118806,1.8254126,1.8363519,1.8275646,1.8295687,1.8427259
2011-05-13,1.8243884,1.8281488,1.8283159,1.8275211,1.8292711,1.8216379,1.8316799
2011-05-15,1.832146,1.8417267,1.8205321,1.831579,1.8157661,1.8262419,1.8010256
2011-05-16,1.833781,1.8272885,1.820342,1.8277814,1.8276573,1.8262249,1.8379447
2011-05-17,1.8299215,1.8248322,1.8262963,1.8213652,1.8387259,1.8248581,1.807747
2011-05-18,1.8255926,1.82382,1.8199686,1.8213842,1.8162676,1.8269881,1.8226049
2011-05-19,1.8235111,1.8234842,1.8434068,1.8091433,1.8255608,1.8085921,1.8211472
2011-05-20,1.813393,1.8304529,1.827787,1.8119007,1.8319423,1.8361261,1.8106416
2011-05-22,1.8106705,1.8177919,1.825484,1.8257918,1.8160754,1.8274004,1.8260305
2011-05-23,1.824585,1.794875,1.8209662,1.8401302,1.8107417,1.8044844,1.8294582
2011-05-24,1.8304391,1.8169785,1.8102857,1.8321216,1.8151691,1.8062826,1.8139187
2011-05-25,1.8102432,1.8177192,1.8385355,1.8159764,1.8125355,1.807007,1.809611
2011-05-26,1.8103704,1.8118336,1.8055223,1.8096297,1.7974255,1.811497,1.8048865
2011-05-27,1.8427964,1.8168207,1.8021444,1.792752,1.8045892,1.8145306,1.8062458
2011-05-29,1.8042316,1.8002325,1.7990794,1.808891,1.8105996,1.8132774,1.8035456
2011-05-30,1.8247068,1.8160555,1.8178247,1.8054531,1.8061168,1.8124774,1.8074722
2011-05-31,1.818302,1.8056952,1.8135608,1.8105655,1.80173,1.8142501,1.796632
2011-06-01,1.8087909,1.8203104,1.8088636,1.8111514,1.8021502,1.8020718,1.8031652
2011-06-02,1.8124975,1.8086983,1.8148686,1.8092027,1.8023847,1.7984304,1.7942674
2011-06-03,1.810374,1.810127,1.815004,1.8034987,1.8024479,1.7949767,1.8021878
2011-06-05,1.8087964,1.8199468,1.8027387,1.8006094,1.793752,1.8004682,1.7960747
2011-06-06,1.8085451,1.8072765,1.8015096,1.797035,1.8010867,1.78622,1.7831562
2011-06-07,1.8084042,1.8017435,1.7963682,1.7885959,1.7871145,1.7984562,1.7809961
2011-06-08,1.8027518,1.794391,1.7944524,1.7887247,1.8018512,1.7981548,1.7913254
2011-06-09,1.8047998,1.7953217,1.7927336,1.797313,1.781649,1.7907685,1.798072
2011-06-10,1.792222,1.7940819,1.796505,1.7907852,1.7811682,1.7940267,1.7860702
2011-06-12,1.7911912,1.799243,1.7813561,1.785756,1.789963,1.7835624,1.7803881
2011-06-13,1.7911193,1.7911631,1.7954369,1.7870567,1.7711687,1.7834598,1.7777702
2011-06-14,1.7983295,1.7818917,1.8003138,1.7889321,1.7866824,1.7826712,1.7788434
2011-06-15,1.8007526,1.7864763,1.7847462,1.7864547,1.7813374,1.7754283,1.7885681
2011-06-16,1.7863704,1.7909136,1.7725701,1.7754574,1.7739946,1.7722332,1.7556267
2011-06-17,1.7910873,1.7644739,1.7760575,1.7780201,1.7868265,1.757016,1.779283
2011-06-19,1.77677,1.7803735,1.7744609,1.7798493,1.7765213,1.7833743,1.771832
2011-06-20,1.7758325,1.7739234,1.8000715,1.7703607,1.7679323,1.766945,1.7701843
2011-06-21,1.7752985,1.7876053,1.770922,1.7556952,1.7571638,1.7681979,1.7555141
2011-06-22,1.7847254,1.7643831,1.7598131,1.7793965,1.7739383,1.7635897,1.7680173
2011-06-23,1.7621621,1.7753589,1.7775409,1.7588788,1.7586524,1.7440732,1.7701916
2011-06-24,1.7822081,1.7578899,1.7715837,1.7565914,1.7573243,1.77371,1.7670836
2011-06-26,1.7527425,1.7759858,1.7616154,1.7688339,1.776369,1.7607349,1.7613726
2011-06-27,1.7757215,1.7552603,1.7816077,1.7694752,1.7544188,1.7823467,1.7565098
2011-06-28,1.7727784,1.780871,1.757625,1.7612624,1.7730119,1.7717338,1.7675989
2011-06-29,1.7665634,1.7571595,1.7740787,1.7656752,1.7578976,1.7652026,1.7743868
2011-06-30,1.7697854,1.7503179,1.771029,1.7686973,1.763705,1.7631116,1.7554972
2011-07-01,1.7546637,1.770315,1.7640613,1.7603267,1.7573364,1.7630689,1.7510738
2011-07-03,1.7621261,1.7603968,1.7728294,1.7558475,1.7599562,1.7640096,1.7653604
2011-07-04,1.7546498,1.7629952,1.7537092,1.7641605,1.7597075,1.763167,1.7630918
2011-07-05,1.7593051,1.7616684,1.7537951,1.7588977,1.7562985,1.7582604,1.7572762
2011-07-06,1.7465445,1.7672329,1.7669272,1.7659826,1.7591313,1.7582886,1.7562547
2011-07-07,1.7573988,1.75618,1.7644445,1.7577571,1.7583952,1.7625468,1.7609243
2011-07-08,1.7585044,1.7554363,1.75628,1.7597015,1.757073,1.7591289,1.7570908
2011-07-10,1.7413187,1.7612153,1.7581584,1.7621018,1.7596699,1.7574283,1.7594297
2011-07-11,1.766543,1.759882,1.7516062,1.7495441,1.7594314,1.749474,1.7570562
2011-07-12,1.7599913,1.7543961,1.758776,1.761598,1.756314,1.7680454,1.7571143
2011-07-13,1.7640918,1.7519591,1.7566144,1.759196,1.76808,1.7503722,1.7523938
2011-07-14,1.7578449,1.7509131,1.7538344,1.7479063,1.7492586,1.7551013,1.7462947
2011-07-15,1.7615108,1.76456,1.7572963,1.7578425,1.7521982,1.76001,1.7644622
2011-07-17,1.7568326,1.7497121,1.7498944,1.759913,1.7313234,1.7416095,1.7385132
2011-07-18,1.751229,1.7569982,1.7556012,1.7565951,1.7538803,1.7539775,1.7516606
2011-07-19,1.7596322,1.7634528,1.756383,1.7497227,1.7425349,1.7466047,1.7500842
2011-07-20,1.7505733,1.7488737,1.7574221,1.7377384,1.7541815,1.7411641,1.7465591
2011-07-21,1.7525018,1.7482941,1.7476221,1.7525829,1.7441089,1.7437342,1.7494189
2011-07-22,1.7559491,1.7545569,1.7516224,1.7460904,1.7527817,1.7448057,1.7301669
2011-07-24,1.7336142,1.750964,1.7573467,1.7448698,1.7489729,1.7346928,1.7247305
2011-07-25,1.7540333,1.750406,1.7513738,1.7463896,1.7358332,1.7276394,1.712797
2011-07-26,1.7475876,1.7451446,1.7472813,1.7319741,1.7261572,1.7140278,1.7054936
2011-07-27,1.745085,1.7426703,1.7266278,1.7287796,1.709908,1.708379,1.7015406
2011-07-28,1.7431694,1.7362494,1.7277671,1.7134738,1.7073795,1.7036743,1.6935799
2011-07-29,1.7341301,1.7236054,1.7118602,1.7073815,1.7058257,1.6983068,1.6838942
2011-07-31,1.72681,1.7145253,1.705557,1.7002678,1.6981895,1.6956896,1.6763589
2011-08-01,1.7106231,1.7031183,1.7044971,1.6966238,1.6870879,1.687921,1.685096
2011-08-02,1.7056917,1.6980096,1.6981349,1.695856,1.6813674,1.6847249,1.6813173
2011-08-03,1.7056127,1.6937137,1.6935873,1.6866194,1.6898954,1.6827108,1.6956923
2011-08-04,1.6987641,1.6884191,1.6841195,1.6813524,1.6888949,1.683023,1.6784441
2011-08-05,1.6969583,1.68225,1.687813,1.685683,1.6869899,1.6792253,1.6835632
2011-08-07,1.6799655,1.6824623,1.6804398,1.6819386,1.6898168,1.685455,1.6809114
2011-08-08,1.6850008,1.6801167,1.6888671,1.681513,1.6728147,1.6762422,1.6897409
2011-08-09,1.6825203,1.6845603,1.6855156,1.6769667,1.6922209,1.6872311,1.6788219
2011-08-10,1.6837196,1.6847001,1.6824718,1.677799,1.6892829,1.6875241,1.6795387
2011-08-11,1.6806215,1.691253,1.6853923,1.6735104,1.6806524,1.6781843,1.6881806
2011-08-12,1.6818541,1.6856034,1.6839802,1.6841595,1.6883224,1.6878498,1.674797
2011-08-14,1.6843681,1.6723135,1.678319,1.6879556,1.6878405,1.6897962,1.6880288
2011-08-15,1.6838814,1.6823366,1.6934907,1.6753228,1.6772634,1.6894345,1.6825951
2011-08-16,1.6847819,1.6805733,1.6815505,1.6842756,1.6872596,1.681824,1.6850021
2011-08-17,1.68792,1.6804066,1.6765983,1.6884992,1.6857735,1.6801087,1.6754109
2011-08-18,1.6781199,1.6887283,1.6838118,1.6787816,1.6807998,1.6800591,1.7011881
2011-08-19,1.6752653,1.6858957,1.6887879,1.68506,1.6839418,1.6897324,1.6799505
2011-08-21,1.6775532,1.6860214,1.6923673,1.683455,1.6754968,1.6829712,1.682965
2011-08-22,1.6756526,1.6824095,1.6821887,1.6852762,1.6746626,1.6910257,1.6882805
2011-08-23,1.670998,1.6729648,1.6903107,1.6918133,1.6939828,1.6901697,1.7043265
2011-08-24,1.6789045,1.6828022,1.674779,1.7088869,1.689448,1.7043246,1.710139
2011-08-25,1.6781793,1.6864617,1.6764196,1.6904463,1.7061203,1.7056829,1.7175848
2011-08-26,1.696057,1.6805058,1.69476,1.7083595,1.7109321,1.7064657,1.7138216
2011-08-28,1.676125,1.6921676,1.7098876,1.7087655,1.7136527,1.7029995,1.7249615
2011-08-29,1.6873769,1.7041727,1.7173886,1.7158027,1.7161787,1.7141793,1.7130072
2011-08-30,1.7122452,1.7154405,1.6598165,1.7124283,1.7063683,1.7122333,1.706007
2011-08-31,1.7101463,1.710149,1.7078695,1.711504,1.7128417,1.7113817,1.7133482
2011-09-01,1.7093916,1.7164973,1.7158272,1.713622,1.7102662,1.7147216,1.7041981
2011-09-02,1.6873763,1.7050248,1.7143583,1.705834,1.6700064,1.7293833,1.6719866
2011-09-04,1.7178558,1.7116909,1.7112675,1.7117807,1.7018176,1.7132875,1.7109151
2011-09-05,1.714315,1.7093195,1.7123295,1.7194468,1.7091173,1.7100883,1.710194
2011-09-06,1.7098167,1.7137678,1.7085509,1.7106837,1.7138042,1.6972393,1.7122699
2011-09-07,1.7199078,1.7018151,1.7133605,1.7060565,1.7153971,1.7090086,1.7098526
2011-09-08,1.7147194,1.712484,1.7146606,1.7332848,1.7089057,1.7124953,1.7140456
2011-09-09,1.7155563,1.7134203,1.7101023,1.707486,1.7141519,1.7092799,1.7107716
2011-09-11,1.7174108,1.7248468,1.711814,1.7149857,1.7139502,1.712361,1.7166533
2011-09-12,1.7181067,1.7159523,1.7208676,1.7063742,1.7078424,1.7090567,1.715137
2011-09-13,1.7186737,1.7186568,1.7012849,1.7095574,1.7085873,1.7127907,1.7075253
2011-09-14,1.7147037,1.7085805,1.71914,1.712022,1.7103769,1.7080096,1.7061397
2011-09-15,1.7081939,1.7077676,1.7111459,1.7103355,1.7064183,1.7062182,1.7030299
2011-09-16,1.7034407,1.7101737,1.7137914,1.7062305,1.7095792,1.700085,1.7035913
2011-09-18,1.7047265,1.7111453,1.7102631,1.7053255,1.699253,1.696575,1.6931908
2011-09-19,1.7146409,1.7071033,1.7061145,1.6978226,1.6945996,1.6940739,1.7063091
2011-09-20,1.7054033,1.7091784,1.6961534,1.6940908,1.6832799,1.697763,1.695453
2011-09-21,1.7095331,1.6965607,1.6947309,1.6957209,1.6972095,1.6904514,1.6933367
2011-09-22,1.6969438,1.6995188,1.7040522,1.6973702,1.6978511,1.696345,1.6864038
2011-09-23,1.6977124,1.6988764,1.6954049,1.6945817,1.6930646,1.6982701,1.6932993
2011-09-25,1.7188944,1.6994424,1.7053246,1.6964844,1.6926429,1.6970388,1.7055176
2011-09-26,1.6893238,1.691151,1.6899029,1.6926472,1.6953366,1.6856089,1.7018551
2011-09-27,1.6985693,1.6971424,1.6950774,1.6945889,1.6942937,1.6976469,1.7039372
2011-09-28,1.6980407,1.6942359,1.6944382,1.6936722,1.6952682,1.6956323,1.69358
2011-09-29,1.693506,1.6953405,1.6899575,1.7024589,1.6945155,1.7010719,1.6956215
2011-09-30,1.7001761,1.700627,1.6978974,1.6909089,1.6975297,1.6937593,1.6885945
2011-10-02,1.7023627,1.7007651,1.7000737,1.7015175,1.7025864,1.7011023,1.7049265
2011-10-03,1.6972635,1.7097938,1.6880428,1.6895571,1.6950362,1.6922274,1.6904414
2011-10-04,1.6978004,1.6947758,1.6991597,1.7001609,1.6935675,1.6985487,1.6877522
2011-10-05,1.6986961,1.6989616,1.7055445,1.6968999,1.6938871,1.7002293,1.6946682
2011-10-06,1.6958927,1.6929766,1.6954545,1.6997476,1.6991141,1.6892725,1.6959486
2011-10-07,1.7015113,1.6922901,1.7000476,1.6983272,1.6993556,1.7001941,1.699374
2011-10-09,1.6976624,1.6941425,1.6949011,1.6934023,1.698775,1.7075864,1.7180202
2011-10-10,1.6926692,1.7095678,1.6998482,1.6934409,1.6973704,1.7107968,1.72653
2011-10-11,1.698876,1.6969776,1.7040026,1.6954421,1.7257779,1.7428756,1.7225527
2011-10-12,1.6953899,1.6904309,1.6979848,1.7161933,1.7280799,1.728947,1.7274771
2011-10-13,1.6937027,1.6995256,1.7126417,1.717576,1.7277308,1.7217267,1.7183752
2011-10-14,1.694832,1.7208916,1.7154516,1.7232931,1.7223587,1.7217832,1.7442478
2011-10-16,1.7143747,1.720965,1.720984,1.7287111,1.7390662,1.7180431,1.7338054
2011-10-17,1.683556,1.7309108,1.7267318,1.7243246,1.7396009,1.7237191,1.7078903
2011-10-18,1.7066872,1.721631,1.7197136,1.7295992,1.7252908,1.7491944,1.7304105
2011-10-19,1.720654,1.7278231,1.7323554,1.7363669,1.7298857,1.7402043,1.7315576
2011-10-20,1.7241042,1.7264371,1.7277668,1.7120018,1.7399826,1.7251445,1.7337915
2011-10-21,1.7263166,1.7170563,1.7215922,1.7286408,1.7431421,1.7383708,1.7314479
2011-10-23,1.7386869,1.7285721,1.725719,1.7280602,1.7316049,1.7475748,1.7311549
2011-10-24,1.7269789,1.7324214,1.7404199,1.7253952,1.7307044,1.7284297,1.7358327
2011-10-25,1.7239392,1.7219458,1.7449144,1.7280104,1.7290246,1.7351911,1.7343149
2011-10-26,1.7390795,1.7046566,1.7093803,1.7343378,1.7430043,1.7361016,1.7416749
2011-10-27,1.7287735,1.7270588,1.7405889,1.728689,1.7235979,1.7409407,1.7349963
2011-10-28,1.7402122,1.7374899,1.7347851,1.7308257,1.7444955,1.7351538,1.7272356
2011-10-30,1.740435,1.7265655,1.737314,1.7279671,1.7255083,1.7321861,1.7360009
2011-10-31,1.7309445,1.7278209,1.7369493,1.7301648,1.7346581,1.7361939,1.7343748
2011-11-01,1.7377133,1.7345939,1.7308879,1.7443594,1.7318625,1.7361,1.7347922
2011-11-02,1.7281413,1.735629,1.7302704,1.7301853,1.7366897,1.7290758,1.7390916
2011-11-03,1.7319611,1.7309636,1.7397208,1.7366216,1.7452483,1.7360758,1.7389833
2011-11-04,1.7336679,1.7293957,1.740685,1.728639,1.7331798,1.7357677,1.7330707
2011-11-06,1.7372851,1.7401605,1.7367767,1.7432178,1.7336805,1.7366756,1.7359986
2011-11-07,1.7426884,1.7286034,1.7351043,1.7344733,1.7336308,1.7310915,1.7230346
2011-11-08,1.7373059,1.7355232,1.7327707,1.737737,1.7383661,1.7340552,1.7376518
2011-11-09,1.7364625,1.7228682,1.729455,1.7282946,1.7293922,1.7313995,1.736835
2011-11-10,1.7282064,1.7354587,1.7371683,1.733255,1.7407725,1.7344811,1.7366632
2011-11-11,1.7286533,1.7284288,1.7401991,1.7295463,1.7357988,1.7295324,1.7268054
2011-11-13,1.7313538,1.7302494,1.7315545,1.7434269,1.7372928,1.7333884,1.7314956
2011-11-14,1.7350618,1.7367091,1.7372636,1.7385409,1.7333043,1.7353996,1.7300658
2011-11-15,1.7357161,1.7379756,1.735631,1.7366955,1.7326407,1.7340171,1.7341665
2011-11-16,1.7341923,1.732939,1.7338022,1.7403374,1.7384906,1.7344857,1.7335193
2011-11-17,1.7371305,1.7264615,1.733615,1.7291279,1.741303,1.7354878,1.7375753
2011-11-18,1.7302979,1.7337204,1.7364596,1.7384039,1.7353255,1.7355573,1.7364507
2011-11-20,1.7397299,1.7411541,1.728911,1.7311431,1.7369939,1.7414987,1.7362745
2011-11-21,1.7365984,1.7357978,1.7304404,1.7385255,1.7391645,1.7319098,1.7376859
2011-11-22,1.7278286,1.7263405,1.7447875,1.7330402,1.7401005,1.7426594,1.7384454
2011-11-23,1.7324729,1.7489367,1.7279596,1.7423692,1.7427559,1.7407626,1.7393781
2011-11-24,1.741195,1.7346917,1.7345798,1.7338992,1.736134,1.7401805,1.7399462
2011-11-25,1.7319431,1.7354808,1.7418098,1.7363908,1.7370594,1.7420868,1.7420632
2011-11-27,1.7409961,1.7406014,1.7356818,1.7432318,1.7408227,1.7395085,1.7396724
2011-11-28,1.7376287,1.7376559,1.7394567,1.7411947,1.7423452,1.7394958,1.741899
2011-11-29,1.7376405,1.7385796,1.7399663,1.7449765,1.7406802,1.7411479,1.7394474
2011-11-30,1.7418646,1.7443671,1.7399815,1.7442883,1.7413102,1.7397407,1.7419506
2011-12-01,1.7412244,1.7453082,1.7413566,1.7432119,1.742031,1.7406168,1.739327
2011-12-02,1.7405472,1.7350812,1.739775,1.7397487,1.744728,1.740437,1.7399755
2011-12-04,1.7424145,1.7412467,1.742604,1.7410495,1.7400415,1.7416787,1.7376032
2011-12-05,1.7412887,1.7449566,1.7435089,1.7414912,1.7405286,1.7388123,1.7338694
2011-12-06,1.7424142,1.739903,1.7404393,1.739558,1.7425396,1.7386498,1.7378023
2011-12-07,1.739571,1.7454238,1.7409257,1.7432247,1.736804,1.7398906,1.7389419
2011-12-08,1.7410237,1.7411611,1.7396042,1.7395924,1.7359898,1.7346383,1.7404528
2011-12-09,1.738522,1.7410283,1.7347938,1.7408196,1.7401464,1.7405549,1.7418165
2011-12-11,1.7364328,1.7391646,1.7376417,1.739398,1.7400101,1.742223,1.740659
2011-12-12,1.7499642,1.7371551,1.7421863,1.7435994,1.7350864,1.7398616,1.7339398
2011-12-13,1.7397059,1.7415166,1.7336307,1.7427517,1.7345006,1.7413603,1.7366507
2011-12-14,1.7394526,1.7371869,1.740567,1.7375742,1.7375708,1.7424436,1.7376287
2011-12-15,1.739255,1.7395729,1.7359754,1.7412114,1.7437009,1.7380378,1.7376106
2011-12-16,1.7385423,1.7424825,1.7320395,1.731361,1.7320869,1.7427891,1.7344528
2011-12-18,1.7356434,1.7270899,1.7350678,1.7338426,1.7432073,1.7372493,1.7378545
2011-12-19,1.7380573,1.7336187,1.7434541,1.7361193,1.731639,1.731516,1.7331187
