,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR
2015-03-06,11.591011,11.602923,11.621585,11.637664,11.615391,11.642729,11.644116
2015-03-08,11.626521,11.623019,11.629599,11.610846,11.632683,11.617695,11.656264
2015-03-09,11.615011,11.641907,11.592369,11.647843,11.636116,11.6230135,11.624692
2015-03-10,11.632286,11.647152,11.63319,11.638579,11.618062,11.649505,11.673308
2015-03-11,11.633894,11.633153,11.663028,11.654804,11.645546,11.650226,11.651468
2015-03-12,11.64705,11.625773,11.628768,11.608978,11.644409,11.661958,11.656664
2015-03-13,11.626685,11.660937,11.647945,11.630702,11.64863,11.675413,11.660529
2015-03-15,11.675429,11.644499,11.636139,11.665538,11.666475,11.670192,11.716296
2015-03-16,11.645176,11.670941,11.644743,11.663764,11.668248,11.69619,11.733258
2015-03-17,11.6655245,11.659203,11.6635275,11.672374,11.701942,11.739361,11.755967
2015-03-18,11.669932,11.65705,11.671279,11.6873865,11.733312,11.756112,11.752613
2015-03-19,11.665244,11.670692,11.698147,11.728382,11.739537,11.762226,11.7850275
2015-03-20,11.669592,11.697569,11.710957,11.7511215,11.770525,11.796316,11.800775
2015-03-22,11.701839,11.747765,11.764644,11.757172,11.786998,11.813789,11.793781
2015-03-23,11.735868,11.7512455,11.762126,11.7862215,11.810532,11.811025,11.823503
2015-03-24,11.751622,11.7720375,11.792733,11.812829,11.817521,11.834696,11.852177
2015-03-25,11.756036,11.777287,11.802925,11.811113,11.815556,11.864654,11.889572
2015-03-26,11.796129,11.788593,11.811881,11.812907,11.853059,11.886089,11.919602
2015-03-27,11.814986,11.808914,11.837481,11.85906,11.893937,11.933907,11.955259
2015-03-29,11.798258,11.831641,11.862917,11.911975,11.913241,11.965725,11.968634
2015-03-30,11.838183,11.837071,11.88386,11.945757,11.973707,11.968173,11.968336
2015-03-31,11.84324,11.921059,11.9297905,11.968048,11.953795,11.968794,11.966238
2015-04-01,11.917803,11.921957,11.958473,11.966139,11.975062,11.956739,11.965264
2015-04-02,11.921341,11.973168,11.979623,11.957684,11.967027,11.986078,11.973792
2015-04-05,11.975815,11.9567795,11.96794,11.96597,11.961535,11.983576,11.968472
2015-04-06,11.961561,11.977513,11.965388,11.960964,11.983226,11.952734,11.978026
2015-04-07,11.9628725,11.984242,11.967571,11.963644,11.973136,11.985847,12.006093
2015-04-08,11.976727,11.962461,11.99779,11.9563055,11.978683,12.009243,12.0157585
2015-04-09,11.960934,11.973055,11.963767,11.963327,12.002246,12.014948,12.018534
2015-04-10,11.962387,11.969676,11.985341,11.986493,12.03676,12.015645,12.045599
2015-04-12,11.9718275,12.009279,11.997931,12.021851,12.016605,12.0456085,12.033376
2015-04-13,11.985323,12.009012,12.006568,11.993643,11.999568,12.014617,12.033049
2015-04-14,12.0004835,12.010152,12.026982,12.012489,12.037704,12.036627,12.02704
2015-04-15,12.011895,11.994065,12.024273,12.009632,12.038904,12.042059,12.066123
2015-04-16,12.023333,12.034124,12.0242,12.045643,12.039753,12.033152,12.06854
2015-04-17,12.058809,12.067488,12.024129,12.033372,12.049476,12.066185,12.039909
2015-04-19,12.021499,12.010777,11.996015,12.029367,12.051843,12.037902,12.053014
2015-04-20,12.031505,12.03414,12.050502,12.064548,12.081786,12.066495,12.021912
2015-04-21,12.022529,12.014273,12.044133,12.036823,12.0327015,12.048298,12.033623
2015-04-22,12.057893,12.061175,12.049286,12.054624,12.041745,12.049587,12.010778
2015-04-23,12.032351,12.039039,12.041857,12.057218,12.049153,12.042593,12.0373335
2015-04-24,12.028913,12.061405,12.048343,12.103051,11.971531,12.060828,12.034401
2015-04-26,12.0583315,12.038809,12.039735,12.031596,12.026024,12.0405,12.029835
2015-04-27,12.028173,12.061619,12.034591,12.04479,12.020926,12.038601,12.014248
2015-04-28,12.058017,12.060092,12.048554,12.008663,12.022269,12.007872,12.03936
2015-04-29,12.080357,12.043785,12.023693,12.042035,12.00861,11.993057,11.995912
2015-04-30,12.030829,12.030346,12.024605,12.013493,12.00977,12.006599,12.026358
2015-05-01,12.040543,12.02016,12.010137,12.026014,12.022112,12.033652,12.018035
2015-05-03,12.051522,12.0076885,12.02146,12.021643,11.998561,12.016554,12.006171
2015-05-04,12.027611,12.009254,12.031496,11.982444,12.012923,11.982411,12.068073
2015-05-05,12.018594,12.021613,11.997313,12.014295,12.031794,12.035846,12.03123
2015-05-06,12.000898,11.9923315,12.055204,11.959761,12.067184,12.010864,12.004245
2015-05-07,12.030238,11.962182,12.037828,12.036642,12.006256,12.013421,12.010165
2015-05-08,12.014222,12.037234,12.029063,12.01185,12.035191,12.034186,11.994028
2015-05-10,12.04675,12.01431,11.989232,12.004164,12.014971,11.991239,12.032761
2015-05-11,11.986936,12.024692,12.018346,12.011268,12.003357,11.9862385,11.98611
2015-05-12,12.033432,12.013235,12.035104,12.01498,11.980157,12.012706,11.980562
2015-05-13,12.019064,12.02794,12.034034,11.998291,12.014119,12.018945,12.011513
2015-05-14,12.02931,12.004944,11.997524,12.013519,12.008941,12.020918,12.019029
2015-05-15,12.018029,11.986902,12.013351,11.996245,12.014174,11.990025,12.018271
2015-05-17,12.027104,11.994805,11.993879,12.030562,12.005598,12.019972,12.005953
2015-05-18,11.99733,12.008989,12.013577,12.005082,11.976596,12.024295,12.017745
2015-05-19,12.005428,11.989049,11.993655,12.004064,12.008314,11.998032,11.970002
2015-05-20,12.032434,12.009197,12.013788,12.00412,12.02477,12.009828,12.010652
2015-05-21,12.000531,11.988844,11.99345,12.004176,12.035289,11.9682455,12.006403
2015-05-22,11.9894905,12.009389,12.013982,12.0042305,11.988218,12.01366,11.966237
2015-05-24,12.008348,11.988655,11.993264,12.002158,12.004124,12.0092125,12.011203
2015-05-25,12.005502,12.009559,11.981077,12.002429,11.993937,11.967536,11.999117
2015-05-26,12.003597,12.000931,12.019134,11.9923115,12.001201,11.992983,12.003824
2015-05-27,12.00067,12.005696,12.012556,12.000106,12.000105,12.00079,12.017606
2015-05-28,11.990287,11.992472,11.998703,12.026153,12.005746,12.00913,12.008319
2015-05-29,12.004071,11.996867,11.996767,11.993798,12.010718,12.014291,11.994636
2015-05-31,11.989936,11.99214,12.001752,12.004411,12.00595,12.002047,12.004184
2015-06-01,12.01587,12.010737,12.006611,12.002614,12.00004,11.999966,12.001332
2015-06-02,11.999966,12.0130205,12.001637,12.001793,12.011382,12.0087385,12.008105
2015-06-03,12.0209255,11.995278,12.00679,12.011001,12.002903,12.005386,12.013464
2015-06-04,12.002812,12.011036,12.001454,12.011258,12.0132265,12.003627,11.998045
2015-06-05,12.010345,12.013562,12.006982,12.004262,12.008725,12.000925,12.009239
2015-06-07,11.996591,11.993992,12.001259,11.993982,12.009202,12.029018,12.018829
2015-06-08,12.00565,12.011356,12.007185,11.996713,12.012117,12.040422,12.03961
2015-06-09,12.00321,12.014126,12.001053,12.030733,12.036765,12.010577,12.040454
2015-06-10,12.001096,11.9925995,12.02026,12.0369,12.031209,12.039843,12.050057
2015-06-11,11.995514,12.000843,12.026446,12.012262,12.045003,12.045497,12.088428
2015-06-12,12.011706,12.040699,12.052006,12.05596,12.053918,12.0601635,12.072804
2015-06-14,12.023846,12.036473,12.066911,12.040709,12.064433,12.074065,12.123176
2015-06-15,12.056198,12.043276,12.053319,12.053128,12.098253,12.13462,12.118188
2015-06-16,12.045832,12.058056,12.059793,12.085039,12.120066,12.119165,12.168665
2015-06-17,12.0642,12.055757,12.069475,12.11547,12.148953,12.129378,12.153978
2015-06-18,12.062296,12.073328,12.106632,12.099449,12.148999,12.168018,12.137863
2015-06-19,12.093865,12.119286,12.152383,12.148925,12.195314,12.131328,12.198108
2015-06-21,12.108512,12.134531,12.170566,12.148835,12.148344,12.175194,12.178303
2015-06-22,12.099442,12.186119,12.107497,12.147728,12.155157,12.179514,12.137903
2015-06-23,12.173233,12.139939,12.136773,12.139843,12.208333,12.164706,12.177323
2015-06-24,12.164877,12.181299,12.154672,12.166306,12.218177,12.179301,12.218028
2015-06-25,12.151983,12.1901245,12.15793,12.170832,12.17548,12.218338,12.207368
2015-06-26,12.178026,12.195269,12.131371,12.1739855,12.214942,12.210883,12.222046
2015-06-28,12.19685,12.129736,12.196325,12.174472,12.223709,12.231036,12.224276
2015-06-29,12.175513,12.151081,12.217382,12.229108,12.226297,12.225036,12.265282
2015-06-30,12.219087,12.18349,12.20446,12.181443,12.241564,12.239581,12.250331
2015-07-01,12.203602,12.222937,12.229802,12.231322,12.206692,12.257871,12.260523
2015-07-02,12.193488,12.208453,12.222428,12.252372,12.229202,12.252465,12.300803
2015-07-03,12.242465,12.221264,12.220926,12.249597,12.251264,12.265742,12.290148
2015-07-05,12.209304,12.291498,12.248152,12.2513075,12.269257,12.258117,12.320553
2015-07-06,12.229847,12.231444,12.273032,12.261637,12.26033,12.298663,12.346607
2015-07-07,12.237323,12.279065,12.266173,12.299842,12.29947,12.275758,12.343434
2015-07-08,12.2849,12.23921,12.310814,12.298287,12.324896,12.325123,12.352098
2015-07-09,12.26711,12.3240185,12.298932,12.288791,12.341048,12.395232,12.322877
2015-07-10,12.291373,12.307226,12.318801,12.338832,12.335329,12.359763,12.416277
2015-07-12,12.284779,12.316167,12.335845,12.358745,12.384377,12.375296,12.389017
2015-07-13,12.345744,12.343319,12.363311,12.3250675,12.388712,12.354396,12.3691025
2015-07-14,12.343821,12.3791485,12.384686,12.370242,12.370568,12.359749,12.388276
2015-07-15,12.308313,12.355948,12.381647,12.377948,12.403285,12.338859,12.3766365
2015-07-16,12.33764,12.377699,12.344849,12.370262,12.393069,12.363539,12.370213
2015-07-17,12.3833685,12.392988,12.379536,12.378213,12.351906,12.391625,12.361607
2015-07-19,12.370434,12.405905,12.362176,12.369994,12.356933,12.343739,12.404378
2015-07-20,12.358567,12.374863,12.379576,12.3828335,12.362269,12.357496,12.376305
2015-07-21,12.370708,12.354385,12.389096,12.362023,12.347584,12.392928,12.384446
2015-07-22,12.355905,12.37987,12.398886,12.38104,12.341958,12.364891,12.393726
2015-07-23,12.358463,12.388777,12.375758,12.381592,12.373051,12.392545,12.375532
2015-07-24,12.365997,12.352382,12.40042,12.390162,12.382619,12.365246,12.364021
2015-07-26,12.351751,12.382488,12.378527,12.398347,12.374239,12.392233,12.386063
2015-07-27,12.390001,12.397677,12.388256,12.406505,12.383004,12.377868,12.3771715
2015-07-28,12.392341,12.357872,12.3560505,12.374684,12.374342,12.388995,12.387976
2015-07-29,12.360437,12.394786,12.376778,12.383844,12.387917,12.39274,12.3986435
2015-07-30,12.394691,12.360494,12.380043,12.386026,12.38959,12.400133,12.412127
2015-07-31,12.365136,12.39153,12.391975,12.384836,12.3940525,12.425884,12.419169
2015-08-02,12.390629,12.381905,12.385253,12.384503,12.411088,12.415661,12.437761
2015-08-03,12.385329,12.379215,12.398035,12.400347,12.423431,12.473061,12.430001
2015-08-04,12.376423,12.401406,12.409146,12.434599,12.445689,12.424616,12.453055
2015-08-05,12.415551,12.40271,12.42787,12.415103,12.455961,12.4515085,12.464945
2015-08-06,12.424257,12.422899,12.446825,12.468405,12.45398,12.469515,12.471473
2015-08-07,12.408756,12.428114,12.4422655,12.461847,12.478607,12.486639,12.500233
2015-08-09,12.439214,12.440279,12.472447,12.474392,12.4745455,12.500512,12.532788
2015-08-10,12.425674,12.456659,12.459674,12.487417,12.505003,12.533548,12.545683
2015-08-11,12.456075,12.467132,12.475208,12.50691,12.524069,12.547355,12.567876
2015-08-12,12.475088,12.492917,12.499419,12.519127,12.541814,12.5589905,12.574069
2015-08-13,12.488164,12.50175,12.526964,12.547121,12.578648,12.585055,12.582993
2015-08-14,12.497618,12.529716,12.542577,12.553376,12.582578,12.610253,12.614096
2015-08-16,12.534384,12.547665,12.570585,12.566349,12.604178,12.610546,12.635029
2015-08-17,12.564255,12.554952,12.58231,12.584972,12.638136,12.640153,12.659876
2015-08-18,12.576529,12.61222,12.614443,12.602688,12.639205,12.683531,12.659133
2015-08-19,12.589672,12.619137,12.605289,12.573299,12.653835,12.656858,12.676388
2015-08-20,12.600614,12.633433,12.648067,12.616053,12.689529,12.722248,12.71386
2015-08-21,12.632741,12.663088,12.650731,12.683527,12.72057,12.7313595,12.695144
2015-08-23,12.637751,12.667628,12.748897,12.714849,12.712447,12.702511,12.657494
2015-08-24,12.650202,12.620093,12.706533,12.657027,12.6868105,12.697655,12.7060795
2015-08-25,12.628063,12.694504,12.6646805,12.660965,12.762316,12.70075,12.749191
2015-08-26,12.648514,12.704294,12.681864,12.668298,12.767373,12.747277,12.769586
2015-08-27,12.690815,12.672635,12.740101,12.708488,12.745378,12.765596,12.775687
2015-08-28,12.6397505,12.708641,12.70128,12.735896,12.75263,12.79101,12.791639
2015-08-30,12.718788,12.750103,12.746171,12.75812,12.760355,12.778032,12.784893
2015-08-31,12.699116,12.743823,12.774478,12.778062,12.777631,12.789491,12.826794
2015-09-01,12.736037,12.766038,12.7792635,12.793967,12.801564,12.802356,12.8119755
2015-09-02,12.752103,12.775139,12.774153,12.794224,12.82497,12.803504,12.895941
2015-09-03,12.765854,12.787496,12.7810755,12.817884,12.824232,12.87499,12.88992
2015-09-04,12.790368,12.79818,12.80302,12.821299,12.906935,12.901896,12.922099
2015-09-06,12.801382,12.815785,12.823969,12.855179,12.901069,12.9248295,12.9290085
2015-09-07,12.782276,12.879054,12.893148,12.884548,12.913096,12.922907,12.935251
2015-09-08,12.815232,12.849412,12.873773,12.926722,12.925824,12.941765,13.0951805
2015-09-09,12.876426,12.871182,12.92072,12.944375,12.9296055,13.09123,13.074024
2015-09-10,12.896051,12.910462,12.935131,12.933115,13.082004,13.118666,13.124672
2015-09-11,12.913845,12.931495,12.954184,13.109532,13.116675,13.119113,13.215423
2015-09-13,12.93294,12.949337,13.055402,13.101694,13.108951,13.210551,13.223352
2015-09-14,12.930288,13.112167,13.086572,13.123584,13.233963,13.228768,13.275585
2015-09-15,13.117603,13.1133175,13.12195,13.22979,13.229388,13.252198,13.29071
2015-09-16,13.109898,13.116421,13.216662,13.22886,13.252745,13.318144,13.269799
2015-09-17,13.120683,13.198933,13.24029,13.264711,13.273893,13.291461,13.3434515
2015-09-18,13.227362,13.220302,13.23708,13.253186,13.282018,13.301352,13.309074
2015-09-20,13.239206,13.2444935,13.290692,13.29965,13.316106,13.325821,13.366565
2015-09-21,13.235676,13.277936,13.284305,13.334318,13.308446,13.364834,13.330977
2015-09-22,13.293535,13.321993,13.356733,13.287598,13.33524,13.400013,13.405802
2015-09-23,13.3008995,13.289852,13.358854,13.358146,13.37531,13.385315,13.4081135
2015-09-24,13.309834,13.327018,13.325193,13.3406925,13.38503,13.41798,13.464148
2015-09-25,13.345693,13.344551,13.349637,13.360898,13.421083,13.46928,13.460814
2015-09-27,13.328582,13.326824,13.360057,13.412281,13.433583,13.449615,13.457065
2015-09-28,13.387412,13.389298,13.419697,13.445235,13.45481,13.476293,13.520906
2015-09-29,13.384671,13.424147,13.436502,13.465222,13.518161,13.535663,13.634393
2015-09-30,13.440507,13.433222,13.448344,13.471791,13.55689,13.5117655,13.588918
2015-10-01,13.421045,13.464177,13.515863,13.568557,13.539394,13.598485,13.583941
2015-10-02,13.461471,13.481555,13.631621,13.568586,13.585658,13.597787,13.576456
2015-10-04,13.536025,13.45018,13.544708,13.611461,13.568116,13.594856,13.609116
2015-10-05,13.516054,13.653879,13.58868,13.603597,13.631263,13.61348,13.624707
2015-10-06,13.555301,13.59669,13.581911,13.604801,13.624558,13.63212,13.637153
2015-10-07,13.610622,13.602158,13.57397,13.602687,13.598356,13.608655,13.617571
2015-10-08,13.605874,13.629867,13.599718,13.612396,13.587506,13.605706,13.595636
2015-10-09,13.606859,13.588897,13.634417,13.618473,13.598731,13.62787,13.589093
2015-10-11,13.605564,13.611857,13.600045,13.586182,13.631767,13.610647,13.584164
2015-10-12,13.606574,13.625474,13.591396,13.61698,13.625921,13.636079,13.57647
2015-10-13,13.605225,13.62691,13.62718,13.6023035,13.631217,13.570492,13.532319
2015-10-14,13.606244,13.618951,13.63447,13.573927,13.612903,13.594145,13.543153
2015-10-15,13.60484,13.590826,13.601244,13.626085,13.57509,13.523449,13.508191
2015-10-16,13.605873,13.601222,13.590184,13.605267,13.54517,13.545073,13.468544
2015-10-18,13.60442,13.61303,13.571857,13.525387,13.512072,13.494541,13.485604
2015-10-19,13.605452,13.558356,13.5397835,13.537166,13.478964,13.569007,13.474405
2015-10-20,13.589758,13.554558,13.477033,13.46464,13.545615,13.454927,13.523653
2015-10-21,13.537451,13.525508,13.479469,13.474782,13.518811,13.442457,13.443609
2015-10-22,13.551024,13.462983,13.468721,13.469918,13.42666,13.496752,13.501574
2015-10-23,13.4744215,13.44343,13.507892,13.444645,13.489082,13.434814,13.498866
2015-10-25,13.45469,13.477904,13.455464,13.458834,13.46337,13.539827,13.513194
2015-10-26,13.522281,13.451525,13.483497,13.477326,13.4758835,13.496333,13.573267
2015-10-27,13.460581,13.483428,13.460147,13.477612,13.515626,13.5854025,13.620034
2015-10-28,13.503728,13.475066,13.449539,13.519765,13.575089,13.622677,13.614474
2015-10-29,13.501452,13.4643955,13.536494,13.574343,13.598966,13.600673,13.627953
2015-10-30,13.466283,13.5138,13.633138,13.614022,13.613397,13.605912,13.628771
2015-11-01,13.493532,13.597494,13.585954,13.623882,13.622493,13.625268,13.627868
2015-11-02,13.605693,13.622786,13.639838,13.610747,13.650126,13.614697,13.628721
2015-11-03,13.612137,13.633485,13.6232605,13.628912,13.632028,13.630712,13.627768
2015-11-04,13.667116,13.608981,13.641337,13.639229,13.634487,13.625516,13.62865
2015-11-05,13.636236,13.612125,13.634861,13.649444,13.649554,13.65285,13.618208
2015-11-06,13.634036,13.63155,13.659118,13.664375,13.630525,13.608325,13.683962
2015-11-08,13.617608,13.655714,13.65352,13.588093,13.633068,13.676736,13.644102
2015-11-09,13.634183,13.637078,13.624808,13.651696,13.648758,13.639346,13.639835
2015-11-10,13.616918,13.611769,13.638071,13.67269,13.628867,13.612781,13.602874
2015-11-11,13.634301,13.653359,13.618364,13.649245,13.631474,13.677813,13.639298
2015-11-12,13.616205,13.636793,13.628755,13.627111,13.647718,13.640872,13.653601
2015-11-13,13.634389,13.626514,13.63927,13.632332,13.627038,13.6339855,13.6959
2015-11-15,13.615466,13.632418,13.646296,13.603815,13.646548,13.698713,13.787107
2015-11-16,13.634437,13.627205,13.616496,13.6765175,13.72001,13.765362,13.790437
2015-11-17,13.6147,13.632042,13.626101,13.677897,13.766977,13.783011,13.795904
2015-11-18,13.627171,13.666557,13.689329,13.787727,13.785168,13.802707,13.822727
2015-11-19,13.679055,13.695958,13.718698,13.788974,13.782876,13.82508,13.816118
2015-11-20,13.677815,13.759788,13.813522,13.805577,13.801877,13.818518,13.879814
2015-11-22,13.765607,13.778661,13.79206,13.814031,13.8293085,13.89511,13.908698
2015-11-23,13.794929,13.762217,13.83336,13.844928,13.867395,13.911076,13.984547
2015-11-24,13.809029,13.787136,13.816055,13.913288,13.9126,13.94306,14.050563
2015-11-25,13.813668,13.828465,13.866268,13.9258175,13.930393,13.983585,14.030476
2015-11-26,13.827705,13.894949,13.901075,13.9728775,13.994128,14.023831,14.058887
2015-11-27,13.871718,13.901325,13.981593,13.978251,14.022809,14.038767,14.043568
2015-11-29,13.931514,13.965324,13.994159,13.990089,14.033001,14.044302,14.063309
2015-11-30,13.954917,14.013634,14.019181,14.031798,14.066622,14.083557,14.1138935
2015-12-01,13.965776,14.057916,14.087301,14.026448,14.080058,14.114622,14.148582
2015-12-02,14.032554,14.0474825,14.114198,14.114,14.101811,14.154426,14.186091
2015-12-03,14.038856,14.0900955,14.079754,14.116648,14.156317,14.171602,14.21318
2015-12-04,14.07965,14.082527,14.083145,14.151731,14.206724,14.19285,14.239852
2015-12-06,14.086295,14.094701,14.142302,14.186598,14.189809,14.276034,14.262814
2015-12-07,14.124338,14.146628,14.197519,14.198533,14.255638,14.261175,14.257854
2015-12-08,14.133253,14.181556,14.219693,14.244258,14.255668,14.282081,14.265699
2015-12-09,14.153155,14.220502,14.280917,14.270479,14.262163,14.287186,14.303102
2015-12-10,14.1719055,14.187794,14.24952,14.256801,14.281993,14.298913,14.347919
2015-12-11,14.247004,14.2705765,14.280118,14.272615,14.284986,14.258982,14.376432
2015-12-13,14.277306,14.253276,14.266243,14.2878275,14.331742,14.344886,14.355766
2015-12-14,14.269919,14.292133,14.3334055,14.277147,14.366772,14.350283,14.363887
2015-12-15,14.278932,14.2845745,14.218962,14.3503895,14.3584,14.369738,14.339915
2015-12-16,14.289071,14.314801,14.333027,14.335403,14.391623,14.379505,14.373618
2015-12-17,14.299573,14.315508,14.361744,14.358937,14.353098,14.358186,14.385137
2015-12-18,14.339607,14.35534,14.330819,14.368035,14.371939,14.357995,14.37192
2015-12-20,14.33153,14.3372135,14.383779,14.347687,14.37674,14.37227,14.393554
2015-12-21,14.369173,14.349645,14.3971195,14.369471,14.394449,14.394709,14.418096
2015-12-22,14.379552,14.367914,14.369616,14.370428,14.405341,14.401397,14.426711
2015-12-23,14.373051,14.365336,14.37636,14.409025,14.414919,14.454703,14.480602
2015-12-24,14.368874,14.388415,14.382813,14.396903,14.422829,14.501665,14.587027
2015-12-27,14.394467,14.38768,14.413015,14.462155,14.465822,14.610977,14.721856
2015-12-28,14.390543,14.409261,14.42405,14.483436,14.597699,14.715261,14.941956
2015-12-29,14.40178,14.431898,14.495807,14.602698,14.718465,14.96801,14.982005
2015-12-30,14.428675,14.487749,14.5932045,14.752505,14.976042,15.00338,15.083111
2015-12-31,14.480203,14.59099,14.715709,14.958192,15.004822,15.070687,15.065699
2016-01-03,14.596259,14.717301,14.969375,15.019577,15.000729,15.07026,15.091409
2016-01-04,14.718309,14.956768,15.013373,15.06197,15.053573,15.136463,15.146424
2016-01-05,14.960403,14.987505,15.0186825,15.093582,15.110586,15.1110115,15.134984
2016-01-06,15.022738,15.050006,15.053087,15.097143,15.117357,15.133641,15.153191
2016-01-07,15.041773,15.0444,15.08166,15.1470585,15.129583,15.154897,15.195522
2016-01-08,15.077367,15.097299,15.1128845,15.156985,15.147861,15.188176,15.222621
2016-01-10,15.106047,15.097424,15.130112,15.156477,15.207115,15.217816,15.246609
2016-01-11,15.141273,15.126213,15.167582,15.2153,15.222785,15.247965,15.257768
2016-01-12,15.157396,15.14646,15.195537,15.246722,15.225046,15.266913,15.288277
2016-01-13,15.154575,15.185695,15.213829,15.23297,15.2599325,15.282359,15.298125
2016-01-14,15.206579,15.229419,15.22554,15.269562,15.271151,15.303159,15.303696
2016-01-15,15.231929,15.24853,15.239269,15.282278,15.294838,15.320696,15.491222
2016-01-17,15.241981,15.264175,15.267991,15.308024,15.300566,15.423516,15.496923
2016-01-18,15.2655,15.258258,15.294709,15.31475,15.437114,15.4940195,15.522347
2016-01-19,15.306806,15.293166,15.317289,15.4815445,15.494034,15.539347,15.559746
2016-01-20,15.281897,15.34247,15.470868,15.489193,15.518683,15.57421,15.611205
2016-01-21,15.293989,15.474749,15.532065,15.546579,15.584787,15.626562,15.604324
2016-01-22,15.481586,15.501417,15.52978,15.580034,15.652697,15.619762,15.82642
2016-01-24,15.505904,15.523205,15.560842,15.625668,15.6262245,15.84033,16.003233
2016-01-25,15.561055,15.539053,15.614801,15.596944,15.839588,16.033825,16.02879
2016-01-26,15.564869,15.627943,15.636871,15.804817,15.9964285,16.004917,16.008095
2016-01-27,15.6163225,15.640295,15.796564,16.017853,16.020718,16.024107,16.00951
2016-01-28,15.639753,15.792322,16.030598,16.02088,16.02453,16.043102,16.120567
2016-01-29,15.797104,16.056078,16.017193,16.025997,16.004608,16.141012,16.077698
2016-01-31,16.061941,16.003273,16.030909,16.00703,16.09671,16.043203,16.160744
2016-02-01,16.010893,16.045475,16.016825,16.063704,16.130875,16.131262,16.116465
2016-02-02,16.033525,16.054245,16.132496,16.119686,16.113115,16.102354,16.084026
2016-02-03,16.024292,16.138407,16.159204,16.154408,16.101204,16.100576,16.116526
2016-02-04,16.114384,16.08613,16.112196,16.086067,16.08877,16.160685,16.11632
2016-02-05,16.049118,16.160812,16.12533,16.12883,16.095263,16.16616,16.115152
2016-02-07,16.13544,16.089071,16.027103,16.129253,16.105133,16.115189,16.113325
2016-02-08,16.161407,16.097988,16.181597,16.14049,16.128601,16.096203,16.11049
2016-02-09,16.056807,16.103008,16.168303,16.118622,16.12371,16.176985,16.106098
2016-02-10,16.102964,16.181753,16.149212,16.133926,16.120403,16.138788,16.13121
2016-02-11,16.128668,16.087109,16.13591,16.1071,16.11816,16.190163,16.130833
2016-02-12,16.104355,16.109362,16.095522,16.118729,16.111265,16.118334,16.126287
2016-02-14,16.131933,16.124668,16.146053,16.106306,16.106483,16.112011,16.116404
2016-02-15,16.129345,16.121874,16.137276,16.119091,16.103128,16.142796,16.109255
2016-02-16,16.103025,16.101711,16.094738,16.105938,16.130955,16.132439,16.13181
2016-02-17,16.13283,16.112476,16.17065,16.119452,16.161665,16.112444,16.083635
2016-02-18,16.130022,16.118664,16.150827,16.105564,16.074566,16.10884,16.06968
2016-02-19,16.101685,16.112669,16.093124,16.119822,16.125769,16.115248,15.988417
2016-02-21,16.133726,16.114487,16.114367,16.09211,16.114706,16.000727,15.964169
2016-02-22,16.130692,16.095722,16.08942,16.076792,16.007439,15.987416,15.971547
2016-02-23,16.100367,16.096277,16.111061,16.046087,15.993253,15.956443,15.9774
2016-02-24,16.035233,16.030975,15.990775,15.994442,15.989599,15.990494,15.906169
2016-02-25,16.11426,16.045393,15.99995,15.943295,15.972171,15.972516,15.899121
2016-02-26,16.00602,16.001966,15.981407,15.975156,15.943419,15.964016,15.874724
2016-02-28,16.012318,15.968652,15.937252,15.94643,15.904997,15.896596,15.869267
2016-02-29,15.997753,15.958121,15.95053,15.886034,15.879376,15.924981,15.87463
2016-03-01,15.971263,15.941566,15.905709,15.863081,15.833046,15.861779,15.858524
2016-03-02,15.943012,15.91413,15.904027,15.893677,15.879389,15.864035,15.845234
2016-03-03,15.906614,15.9357605,15.841689,15.89891,15.876945,15.85108,15.841758
2016-03-04,15.867589,15.860678,15.890954,15.849557,15.859058,15.846703,15.822284
2016-03-06,15.860457,15.921162,15.852986,15.818533,15.862656,15.827277,15.762808
2016-03-07,15.884115,15.893205,15.852972,15.871948,15.833829,15.780661,15.684996
2016-03-08,15.854911,15.877617,15.819736,15.807567,15.795995,15.674414,15.654841
2016-03-09,15.859786,15.849899,15.821916,15.759869,15.733143,15.634584,15.594372
2016-03-10,15.845192,15.815749,15.789767,15.748762,15.67731,15.620808,15.660467
2016-03-11,15.819024,15.75636,15.742471,15.673749,15.631317,15.638945,15.623065
2016-03-13,15.74011,15.740892,15.667463,15.594501,15.596946,15.618418,15.579422
2016-03-14,15.7095375,15.655451,15.647101,15.5992985,15.607348,15.584825,15.629437
2016-03-15,15.682125,15.654475,15.712709,15.639791,15.607573,15.629002,15.605109
2016-03-16,15.636852,15.661168,15.641796,15.657615,15.59154,15.582845,15.568696
2016-03-17,15.669841,15.627062,15.658677,15.56325,15.58873,15.524091,15.517444
2016-03-18,15.719645,15.576431,15.605135,15.586559,15.53904,15.466179,15.438526
2016-03-20,15.632663,15.644683,15.601629,15.552268,15.48226,15.433272,15.432819
2016-03-21,15.583591,15.624643,15.527085,15.459712,15.441502,15.435224,15.451802
2016-03-22,15.563514,15.614092,15.511644,15.429736,15.447386,15.455598,15.430195
2016-03-23,15.50437,15.466421,15.429081,15.431282,15.448811,15.432435,15.419949
2016-03-24,15.496023,15.4070835,15.449057,15.434309,15.461851,15.415397,15.408422
2016-03-27,15.471628,15.42972,15.436292,15.429529,15.443659,15.427411,15.370386
2016-03-28,15.480371,15.465364,15.4429035,15.424504,15.395357,15.393982,15.393535
