,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD
2013-10-23,0.96854603,0.96873593,0.970502,0.971974,0.9711294,0.97201884,0.9730866
2013-10-24,0.9689076,0.97035825,0.97286487,0.97041863,0.97444123,0.973902,0.9756248
2013-10-25,0.97126585,0.9692608,0.97084975,0.9727176,0.9748281,0.9773793,0.9789199
2013-10-27,0.97014177,0.97145414,0.9725981,0.9735032,0.97820026,0.9795342,0.9837276
2013-10-28,0.9729879,0.9718192,0.97329855,0.97615665,0.97914505,0.9810342,0.9803756
2013-10-29,0.9738437,0.9737464,0.97646654,0.9780034,0.97748446,0.98240465,0.9831953
2013-10-30,0.9742292,0.97630244,0.97871983,0.9808294,0.9815824,0.98254687,0.98273766
2013-10-31,0.9757044,0.9797634,0.9802721,0.98083764,0.98269105,0.9822873,0.9879302
2013-11-01,0.9782655,0.9807906,0.9830221,0.9833199,0.9831782,0.98413515,0.9870002
2013-11-03,0.9823008,0.98246753,0.98184556,0.98316777,0.98323,0.985671,0.98617816
2013-11-04,0.98151577,0.98167723,0.9827472,0.98627186,0.98562354,0.9862202,0.98514277
2013-11-05,0.982214,0.98378515,0.984089,0.98517406,0.982028,0.9874608,0.9877174
2013-11-06,0.9809915,0.9866383,0.989375,0.98718065,0.98592436,0.98550975,0.98730934
2013-11-07,0.98652494,0.98542166,0.9884094,0.9854027,0.98860025,0.985888,0.9857868
2013-11-08,0.98622227,0.98626196,0.9889828,0.9885216,0.9889804,0.9888886,0.9883119
2013-11-10,0.9835984,0.9860487,0.9844028,0.989113,0.98617136,0.9875071,0.9877789
2013-11-11,0.98592633,0.9879179,0.98831904,0.9851407,0.9875978,0.98732054,0.98615086
2013-11-12,0.9862687,0.9839442,0.98781097,0.9870993,0.9847779,0.9873212,0.9876101
2013-11-13,0.9852426,0.9866499,0.9860827,0.98872304,0.98773724,0.9885014,0.98719794
2013-11-14,0.9866997,0.9898758,0.9876227,0.985738,0.98674685,0.9883346,0.98566407
2013-11-15,0.98851895,0.98507607,0.98718566,0.9867486,0.9870377,0.99027014,0.98820627
2013-11-17,0.98545027,0.98913753,0.98557836,0.9889415,0.98845756,0.987524,0.9881454
2013-11-18,0.9888444,0.98668474,0.98757374,0.9876782,0.9888141,0.988444,0.9875469
2013-11-19,0.9869622,0.9884995,0.9864918,0.9893657,0.9862473,0.9879436,0.99059504
2013-11-20,0.98739374,0.9862061,0.987314,0.98559695,0.98669326,0.98499274,0.98712385
2013-11-21,0.98803806,0.9865608,0.9851897,0.98942614,0.98667765,0.98634267,0.98478603
2013-11-22,0.98400193,0.9865501,0.9881891,0.98971266,0.98878217,0.98712504,0.9861945
2013-11-24,0.9842781,0.98654073,0.98761356,0.98768365,0.9869571,0.98569584,0.98789877
2013-11-25,0.98964596,0.98653156,0.9870798,0.9857852,0.9861032,0.9872262,0.9834957
2013-11-26,0.9853294,0.9865223,0.98633444,0.98796,0.9870369,0.98529273,0.98569316
2013-11-27,0.9882244,0.98651373,0.98785704,0.98650193,0.983269,0.9849127,0.9839179
2013-11-28,0.9869793,0.9887794,0.98609084,0.98522866,0.9846034,0.9836298,0.9807842
2013-11-29,0.9866694,0.98578835,0.9872011,0.9850584,0.98390114,0.9797655,0.9783014
2013-12-01,0.9868566,0.985391,0.9846506,0.9827546,0.9808774,0.97941786,0.97822714
2013-12-02,0.9870406,0.98188335,0.9837892,0.98073316,0.97967154,0.97841835,0.97940147
2013-12-03,0.98586035,0.9817035,0.98049587,0.9790153,0.97824836,0.97578245,0.97586286
2013-12-04,0.983081,0.9790892,0.9783076,0.9779749,0.97835183,0.9776355,0.9773984
2013-12-05,0.97934085,0.9818617,0.9797827,0.978367,0.97945434,0.97765756,0.97826135
2013-12-06,0.98055696,0.9786422,0.9786328,0.9772179,0.9758917,0.974809,0.9762502
2013-12-08,0.9790249,0.9786645,0.977442,0.97723114,0.9749907,0.9771814,0.9712409
2013-12-09,0.9774554,0.9781136,0.9785794,0.97660947,0.9769608,0.9687813,0.9707551
2013-12-10,0.97773844,0.97018003,0.97670364,0.9742645,0.9723748,0.96986806,0.97028756
2013-12-11,0.9782406,0.9783965,0.97554004,0.9722035,0.9713931,0.9745064,0.96609825
2013-12-12,0.9776022,0.97418666,0.9737971,0.97388256,0.9693788,0.97106016,0.9662296
2013-12-13,0.97859746,0.96976733,0.9689543,0.9693043,0.97425306,0.9692589,0.97142524
2013-12-15,0.9742046,0.9693315,0.9674907,0.9703381,0.96878433,0.9684377,0.96727943
2013-12-16,0.9714119,0.96827054,0.9676311,0.9729744,0.9683422,0.96675605,0.96644056
2013-12-17,0.9670037,0.9717921,0.9728725,0.9723809,0.96824545,0.96600866,0.96747464
2013-12-18,0.9697348,0.96900773,0.968774,0.9671048,0.9662506,0.9688504,0.9663779
2013-12-19,0.97179633,0.96414727,0.9687208,0.9673979,0.96715057,0.9671846,0.9654501
2013-12-20,0.9706456,0.9681451,0.9655176,0.9640768,0.96831435,0.9664334,0.9647651
2013-12-22,0.9682517,0.9644277,0.96919245,0.96667945,0.9671705,0.96433175,0.96401525
2013-12-23,0.96758056,0.96645045,0.9668883,0.9650091,0.96270055,0.9638021,0.96374065
2013-12-24,0.9679097,0.96561307,0.9644803,0.9678144,0.9636591,0.9621903,0.96336937
2013-12-26,0.9632926,0.9648931,0.9651238,0.96434146,0.964143,0.9635968,0.9628826
2013-12-27,0.9672177,0.9650921,0.9645896,0.9636805,0.96529007,0.96244216,0.9621383
2013-12-29,0.9633572,0.9613936,0.96344304,0.9638063,0.96297824,0.96244425,0.96091706
2013-12-30,0.96482736,0.9636398,0.96307397,0.9646928,0.9609636,0.9614536,0.95381415
2013-12-31,0.9621104,0.963375,0.9639826,0.9615693,0.9620871,0.95529264,0.95119506
2014-01-01,0.9644636,0.96312416,0.96042335,0.9615669,0.953625,0.9523573,0.9538026
2014-01-02,0.9620347,0.9612454,0.96119636,0.9551748,0.9529372,0.9530362,0.9531121
2014-01-03,0.96244097,0.9608007,0.9546485,0.9540452,0.9523729,0.9523203,0.9524138
2014-01-05,0.9614885,0.9554117,0.95310056,0.95424116,0.9529569,0.9530611,0.95156646
2014-01-06,0.9545963,0.95136243,0.95995545,0.9525522,0.9523518,0.952294,0.9520723
2014-01-07,0.953336,0.9509597,0.95363927,0.9532219,0.952978,0.9530868,0.9526576
2014-01-08,0.9516026,0.95190084,0.9514187,0.9526125,0.9523295,0.9522649,0.95330936
2014-01-09,0.9536183,0.9530646,0.9517281,0.95316195,0.9530003,0.95311296,0.95239526
2014-01-10,0.9519031,0.95419014,0.95255303,0.95261574,0.9523053,0.952235,0.9533597
2014-01-12,0.9528825,0.95368683,0.95454884,0.9522116,0.953024,0.95314246,0.9516629
2014-01-13,0.95233184,0.95201826,0.95167196,0.9518839,0.9522799,0.9522047,0.95439297
2014-01-14,0.9519881,0.9529021,0.95120996,0.9530829,0.9530492,0.95317394,0.95248085
2014-01-15,0.95290196,0.9520234,0.95209444,0.9527025,0.9522544,0.9521733,0.9537089
2014-01-16,0.9524399,0.9526812,0.9519047,0.9525813,0.95307636,0.95320714,0.95004857
2014-01-17,0.9519441,0.95184493,0.95341647,0.9520861,0.9522271,0.95214045,0.9527997
2014-01-19,0.9529628,0.9525469,0.9523418,0.951889,0.95310485,0.9532418,0.9508412
2014-01-20,0.95230955,0.95322263,0.95137644,0.95308113,0.95219886,0.9521059,0.9534731
2014-01-21,0.9534303,0.9524952,0.9534899,0.9528308,0.95313483,0.9532768,0.9531498
2014-01-22,0.95246786,0.95333517,0.9522628,0.9525029,0.9521687,0.9524889,0.95397687
2014-01-23,0.9519672,0.9508208,0.95077235,0.95196044,0.952648,0.95185053,0.95774144
2014-01-24,0.9574268,0.9532945,0.9525922,0.95364153,0.95592225,0.9598669,0.9587742
2014-01-26,0.9625163,0.9520331,0.9533621,0.9541217,0.95577335,0.95739305,0.9621705
2014-01-27,0.9525795,0.9515768,0.95512295,0.95899785,0.96257454,0.9615273,0.9600693
2014-01-28,0.9533104,0.95537955,0.95952964,0.96195894,0.9602557,0.96242464,0.9631158
2014-01-29,0.95367205,0.9605785,0.96343416,0.95666087,0.96282065,0.963874,0.95993006
2014-01-30,0.9580753,0.9483038,0.96128744,0.961808,0.96222264,0.9632453,0.965402
2014-01-31,0.9626979,0.9550744,0.9586545,0.9636427,0.96320236,0.9629369,0.96449935
2014-02-02,0.96289676,0.9610776,0.9627036,0.9634212,0.9624565,0.9660255,0.96630853
2014-02-03,0.961328,0.964025,0.96183133,0.9653019,0.96479535,0.9654114,0.9671822
2014-02-04,0.9627861,0.96371067,0.9657829,0.96613824,0.9658569,0.9681227,0.97025865
2014-02-05,0.9626106,0.9636234,0.96349096,0.96814007,0.9678967,0.96935606,0.97212076
2014-02-06,0.9641187,0.9646759,0.9657116,0.9682983,0.9687573,0.97262245,0.97457385
2014-02-07,0.9661455,0.96743304,0.96876055,0.96893674,0.9712852,0.9722414,0.97203743
2014-02-09,0.9650458,0.96697223,0.9682818,0.9719788,0.9739133,0.97188544,0.975488
2014-02-10,0.96696866,0.96772206,0.97155833,0.9740001,0.97299695,0.97512555,0.9748784
2014-02-11,0.96939373,0.97250915,0.9756191,0.9742958,0.97632205,0.9794048,0.97562456
2014-02-12,0.9722556,0.97382295,0.9761108,0.9742331,0.9769027,0.9759761,0.97644377
2014-02-13,0.97476006,0.97386193,0.97574365,0.9770955,0.97587025,0.9764628,0.97644866
2014-02-14,0.97411096,0.9736252,0.97438276,0.9774351,0.976408,0.9782789,0.97699213
2014-02-16,0.9753674,0.9744711,0.9782263,0.9798063,0.97730386,0.97967553,0.9802555
2014-02-17,0.9747005,0.9735875,0.9796343,0.97983545,0.98015356,0.98059654,0.98159707
2014-02-18,0.9772186,0.9741975,0.9794196,0.98087084,0.9795599,0.98081064,0.97958225
2014-02-19,0.9770086,0.9785533,0.9780834,0.9796694,0.98137474,0.9828477,0.9872925
2014-02-20,0.9785665,0.9801133,0.9801469,0.98207414,0.9812761,0.9826244,0.98572874
2014-02-21,0.97992307,0.98093647,0.97962415,0.98294926,0.9851772,0.98488736,0.9874462
2014-02-23,0.98001885,0.9821281,0.9825582,0.9860451,0.9870198,0.9866672,0.9896927
2014-02-24,0.98164517,0.9812887,0.98466945,0.9863497,0.98607844,0.9864418,0.9888487
2014-02-25,0.9827094,0.9860185,0.98666716,0.98747563,0.9885329,0.9855977,0.9867687
2014-02-26,0.98285043,0.98625517,0.9863905,0.98734516,0.9850204,0.98907655,0.9879215
2014-02-27,0.9864063,0.98669904,0.9879433,0.9845637,0.9850508,0.9868766,0.9897843
2014-02-28,0.9864608,0.9853552,0.9866122,0.99005055,0.9868969,0.98640585,0.9867111
2014-03-02,0.9833534,0.9888648,0.9861615,0.9868475,0.989272,0.9885334,0.9911356
2014-03-03,0.9856441,0.98625016,0.9894556,0.9920429,0.9861057,0.98709553,0.9855769
2014-03-04,0.99310935,0.98753,0.9860884,0.9867041,0.989429,0.99084586,0.9909837
2014-03-05,0.9907097,0.98577344,0.9866517,0.9905294,0.9906546,0.99074244,0.99189866
2014-03-06,0.98832273,0.9888972,0.9901967,0.991776,0.9901634,0.9895077,0.9911176
2014-03-07,0.9927353,0.9894773,0.9894088,0.99077857,0.9909849,0.9930521,0.99188936
2014-03-09,0.98916656,0.991837,0.99076676,0.9919563,0.99128425,0.9910441,0.99253505
2014-03-10,0.98948556,0.98933065,0.9908668,0.9917758,0.9896786,0.99176586,0.9942709
2014-03-11,0.9914557,0.9912023,0.99170494,0.9916351,0.99242175,0.9944202,0.99356544
2014-03-12,0.991429,0.9922042,0.9933929,0.988626,0.9940667,0.99282813,0.99371207
2014-03-13,0.9909711,0.9919461,0.9938307,0.9908999,0.9930943,0.9930923,0.9961076
2014-03-14,0.9924607,0.99176645,0.9924245,0.9925759,0.9935228,0.9939779,0.99709356
2014-03-16,0.99417293,0.9916693,0.9940161,0.9953079,0.9935142,0.99636024,0.99469733
2014-03-17,0.99363637,0.9932226,0.99341035,0.9953582,0.99657786,0.996244,0.9975058
2014-03-18,0.9922255,0.9906172,0.99566346,0.9950277,0.9940008,0.99695456,0.9964788
2014-03-19,0.99753666,0.9934744,0.9955113,0.99730116,0.99743545,0.99892485,0.9969355
2014-03-20,0.99469537,0.99638927,0.9964354,0.99695116,0.9972121,0.99958605,0.99881667
2014-03-21,0.9938247,0.99667907,0.9981649,0.9981705,0.99721587,0.9997454,0.9986465
2014-03-23,0.99454224,0.99595964,0.9928856,0.9981214,0.99856704,0.9990281,0.99796355
2014-03-24,0.9971156,0.99591905,0.9979535,0.9986526,0.9976628,0.9986813,0.999429
2014-03-25,0.9951216,0.99776566,0.99696183,0.9996002,1.0009797,0.9994828,0.9999962
2014-03-26,0.9958657,0.9965558,0.9985521,0.9980172,0.99758685,0.999707,1.0020337
2014-03-27,0.99748886,0.99800694,0.99768627,1.0001935,1.001621,1.0013372,1.0013092
2014-03-28,0.9979019,0.9995464,1.0001568,0.9998027,0.9997016,1.0018544,1.0026543
2014-03-30,0.9989406,0.99942464,1.0003204,1.0017604,1.001321,1.001703,1.0032916
2014-03-31,0.99994886,1.0008533,1.0020003,1.0005358,1.0016527,1.0021154,1.0032824
2014-04-01,0.99980867,1.001646,1.0018559,1.0033945,1.0019534,1.0036664,1.0054271
2014-04-02,1.0010216,1.0017056,1.0026252,1.0036211,1.0050032,1.0074462,1.0042295
2014-04-03,1.0005,1.000554,1.0032246,1.0040264,1.003222,1.003584,1.012147
2014-04-04,1.0032078,1.0022622,1.0026937,1.0067201,1.0054579,1.0086358,1.0167098
2014-04-06,1.0030396,1.0037053,1.0072606,1.0061463,1.010925,1.0142426,1.0098498
2014-04-07,1.0015835,1.0026414,1.0036724,1.0091888,1.0143064,1.0109544,1.0175359
2014-04-08,1.0067747,1.0077918,1.0091337,1.0161669,1.0159607,1.0159391,1.0198079
2014-04-09,1.0049711,1.0091549,1.0167165,1.0149755,1.0129008,1.0176224,1.0195609
2014-04-10,1.0110108,1.014903,1.0160117,1.0174975,1.0210645,1.0188655,1.0201933
2014-04-11,1.0155487,1.0166366,1.0154423,1.0157357,1.0162978,1.0175269,1.0184275
2014-04-13,1.0156964,1.0161544,1.0186149,1.0165783,1.0184984,1.0221083,1.0194101
2014-04-14,1.0174483,1.0165752,1.0176812,1.0190467,1.0182885,1.020685,1.0199603
2014-04-15,1.0179055,1.0170867,1.0206127,1.0172871,1.0188771,1.020422,1.0251192
2014-04-16,1.0187422,1.019076,1.0153754,1.0208879,1.0193655,1.0179623,1.0220269
2014-04-17,1.0182943,1.018966,1.0176734,1.0190418,1.0195347,1.023005,1.0228355
2014-04-20,1.0181134,1.021121,1.023033,1.0183189,1.021645,1.0256817,1.0217997
2014-04-21,1.0209665,1.0180054,1.0206331,1.022017,1.021899,1.023576,1.021605
2014-04-22,1.020339,1.0202086,1.0197121,1.020068,1.0199547,1.0246842,1.020499
2014-04-23,1.0215763,1.0190492,1.0215137,1.0233917,1.0221767,1.0219386,1.0227286
2014-04-24,1.0173259,1.0220723,1.0231848,1.0191345,1.0195544,1.0223007,1.0220551
2014-04-25,1.0209318,1.0190845,1.0236856,1.0247424,1.0250518,1.021718,1.0215309
2014-04-27,1.025008,1.0196344,1.0213397,1.0265204,1.0231597,1.0232878,1.0214353
2014-04-28,1.0211135,1.0249639,1.0230064,1.0200617,1.0212188,1.0216149,1.0238882
2014-04-29,1.0234966,1.0193918,1.0201372,1.0246549,1.0199205,1.0217716,1.0193226
2014-04-30,1.0224761,1.0237036,1.0229502,1.023059,1.0242352,1.0233548,1.0243077
2014-05-01,1.0212048,1.0218688,1.0242915,1.0220261,1.0209674,1.0216732,1.0197343
2014-05-02,1.0223494,1.0221767,1.0191067,1.0215249,1.0226821,1.0218306,1.0215509
2014-05-04,1.0231715,1.0216961,1.021059,1.0228415,1.0207125,1.0223962,1.0220326
2014-05-05,1.0219672,1.0214773,1.0216869,1.0205873,1.0213981,1.0221066,1.0206054
2014-05-06,1.0221834,1.0225159,1.0215807,1.0222101,1.0211893,1.0200864,1.0212624
2014-05-07,1.0232698,1.0227853,1.0228808,1.0213947,1.0217302,1.0212969,1.0204034
2014-05-08,1.0229453,1.0216341,1.0221903,1.0200659,1.0207142,1.0212466,1.020868
2014-05-09,1.0214181,1.0221603,1.021769,1.0191249,1.0209656,1.0203962,1.0200279
2014-05-11,1.0231568,1.0204085,1.0206598,1.0210247,1.0212585,1.0209602,1.0200003
2014-05-12,1.0201106,1.021604,1.02087,1.0211649,1.0203474,1.020406,1.0215054
2014-05-13,1.021219,1.020551,1.0215176,1.0206077,1.0215564,1.0206176,1.021397
2014-05-14,1.0203441,1.0220908,1.0203441,1.0197814,1.0204463,1.0209465,1.0217886
2014-05-15,1.020231,1.020876,1.0212697,1.0216464,1.0198686,1.0208648,1.0208256
2014-05-16,1.0209695,1.0207745,1.0198277,1.0200511,1.0215472,1.020821,1.0215908
2014-05-18,1.0206394,1.0206412,1.0193303,1.0213869,1.0209558,1.02086,1.0200238
2014-05-19,1.0211749,1.0212369,1.0213482,1.0214567,1.0222018,1.0208031,1.0187643
2014-05-20,1.0207822,1.021975,1.0201484,1.0204134,1.0184747,1.0198045,1.0169626
2014-05-21,1.0201794,1.0201733,1.0201094,1.0200438,1.0198274,1.0235834,1.0184226
2014-05-22,1.020479,1.019036,1.020963,1.0184206,1.0187347,1.0174555,1.0142618
2014-05-23,1.0204886,1.019705,1.01911,1.0163329,1.0184041,1.0194646,1.016178
2014-05-25,1.020282,1.01948,1.0164655,1.0194316,1.0189432,1.0206608,1.0181415
2014-05-26,1.0206652,1.021199,1.0195266,1.0197728,1.0204239,1.0167844,1.0161672
2014-05-27,1.0166559,1.0194143,1.0185411,1.0188901,1.0185109,1.0162333,1.0153983
2014-05-28,1.0209324,1.0190969,1.019355,1.0163672,1.0149343,1.018817,1.0189672
2014-05-29,1.018686,1.0150096,1.0162199,1.0178465,1.0192496,1.0176578,1.0136191
2014-05-30,1.0180099,1.0192885,1.015918,1.0149863,1.013397,1.0190548,1.0132334
2014-06-02,1.019239,1.0154552,1.0188007,1.0169631,1.0139135,1.0108503,1.0195177
2014-06-03,1.019962,1.0181578,1.0129011,1.0168319,1.0142318,1.019007,1.0154
2014-06-04,1.01443,1.0172157,1.0178614,1.0146503,1.0160102,1.0154531,1.0174979
2014-06-05,1.0171152,1.0146502,1.0180285,1.0096903,1.0194737,1.0123659,1.0123562
2014-06-06,1.0155123,1.020074,1.0103915,1.0133052,1.0149543,1.0128936,1.0128379
2014-06-08,1.0170441,1.0157686,1.012104,1.0159179,1.0150185,1.0153489,1.0152006
2014-06-09,1.0164293,1.0125799,1.0191891,1.0147609,1.0175614,1.0182968,1.0163753
2014-06-10,1.018208,1.0154166,1.0173191,1.0142308,1.0180905,1.016885,1.0159804
2014-06-11,1.0123007,1.0135667,1.0170089,1.0182006,1.0172815,1.0160565,1.0182575
2014-06-12,1.0135212,1.0179127,1.0187302,1.0171055,1.016776,1.0169386,1.0166521
2014-06-13,1.016406,1.0214467,1.0157949,1.0161889,1.0167524,1.0174583,1.0171036
2014-06-15,1.0181092,1.015537,1.0158411,1.0171039,1.0172434,1.016379,1.0170623
2014-06-16,1.0156624,1.0173285,1.0183502,1.016907,1.0170581,1.0176183,1.0165436
2014-06-17,1.0176758,1.0173079,1.0169158,1.018014,1.0170875,1.016922,1.0165696
2014-06-18,1.0168293,1.0171274,1.0162799,1.0177479,1.0172405,1.0169631,1.0158203
2014-06-19,1.0169312,1.0163113,1.0176659,1.0167475,1.0177835,1.016407,1.0144888
2014-06-20,1.0179135,1.0171456,1.0168562,1.0169134,1.016057,1.0148311,1.0144583
2014-06-22,1.0162556,1.0162688,1.0163859,1.0167044,1.0155498,1.01467,1.0134152
2014-06-23,1.0168703,1.0166335,1.015881,1.0144926,1.0160828,1.0139216,1.0139507
2014-06-24,1.0164374,1.0161101,1.0148937,1.0144391,1.0133629,1.0130776,1.0110735
2014-06-25,1.015978,1.0150379,1.0144274,1.0136231,1.0129311,1.0120503,1.0099653
2014-06-26,1.0149269,1.0129609,1.013972,1.0140281,1.0115101,1.0106075,1.0093658
2014-06-27,1.0142536,1.0136588,1.0139925,1.0114981,1.0104375,1.0097688,1.0080621
2014-06-29,1.0141371,1.0134243,1.0121636,1.0106847,1.0091004,1.0090013,1.0081589
2014-06-30,1.011571,1.0119872,1.0101631,1.0095831,1.00819,1.0096136,1.0093595
2014-07-01,1.0110924,1.0110943,1.0104877,1.008813,1.0092599,1.010006,1.0092912
2014-07-02,1.0106636,1.0120785,1.0087917,1.0101221,1.0096254,1.009033,1.0091789
2014-07-03,1.0092161,1.0112922,1.009543,1.0089195,1.0085096,1.009526,1.0094972
2014-07-04,1.0087194,1.0110881,1.0082186,1.0101682,1.0088098,1.0073335,1.0101414
2014-07-06,1.0079758,1.0104712,1.0091182,1.0079651,1.007762,1.0084739,1.0100249
2014-07-07,1.0097136,1.0100267,1.009178,1.0103424,1.0072207,1.0100117,1.0086787
2014-07-08,1.0098659,1.0099089,1.0091336,1.0080013,1.011282,1.0092307,1.0096699
2014-07-09,1.0090333,1.0100245,1.009185,1.007072,1.0078696,1.0079815,1.0089017
2014-07-10,1.0105032,1.0070889,1.0091367,1.0104057,1.0099711,1.011975,1.0084318
2014-07-11,1.0093266,1.008507,1.0091918,1.0076832,1.0086104,1.0109982,1.008049
2014-07-13,1.0079516,1.0088718,1.0091401,1.009049,1.0085742,1.0092306,1.0093312
2014-07-14,1.0079322,1.0076457,1.0083675,1.0098556,1.0092652,1.0071682,1.0078132
2014-07-15,1.0090637,1.0101452,1.0095149,1.0078067,1.0057797,1.0079349,1.0079393
2014-07-16,1.0126691,1.0106317,1.0095879,1.0095434,1.0077341,1.0070093,1.0084468
2014-07-17,1.0132456,1.0099876,1.0093013,1.0047284,1.0054629,1.0084579,1.0044253
2014-07-18,1.0046791,1.0116189,1.0081671,1.0081197,1.0092616,1.008527,1.0089115
2014-07-20,1.0087634,1.0099258,1.0087178,1.0056586,1.0070608,1.0091155,1.008045
2014-07-21,1.0044637,1.0052552,1.0066557,1.0084305,1.0083485,1.0057055,1.0055912
2014-07-22,1.0071697,1.0068717,1.0062003,1.0080466,1.0082486,1.0077538,1.006917
2014-07-23,1.0081159,1.0097996,1.0087581,1.008911,1.0047135,1.0062914,1.0088232
2014-07-24,1.0079292,1.0030009,1.0077561,1.007566,1.0057448,1.0087976,1.0080686
2014-07-25,1.0059664,1.0046549,1.0073156,1.0080934,1.0078337,1.0084385,1.0078142
2014-07-27,1.006567,1.0087018,1.0084598,1.0087359,1.0085622,1.0063009,1.0084584
2014-07-28,1.0082972,1.0108355,1.010218,1.0086243,1.0058677,1.0069823,1.0080132
2014-07-29,1.0085169,1.0091836,1.0056345,1.0069451,1.005492,1.0073533,1.0079787
2014-07-30,1.0033348,1.0084734,1.0055,1.0084674,1.0075182,1.0099435,1.007173
2014-07-31,1.0026381,1.0068595,1.0058093,1.0060378,1.0081527,1.0063652,1.0066587
2014-08-01,1.0028172,1.0080047,1.0078971,1.0078076,1.010803,1.007029,1.0082378
2014-08-03,1.0069754,1.0061882,1.006988,1.0050846,1.0091051,1.0074558,1.0086458
2014-08-04,1.0077205,1.0070349,1.0066593,1.0083597,1.0081491,1.0076045,1.0074303
2014-08-05,1.0073637,1.0066115,1.0077959,1.0061535,1.008253,1.0077198,1.0090728
2014-08-06,1.0079157,1.0076108,1.0074157,1.007673,1.0079591,1.0084853,1.0092804
2014-08-07,1.0073783,1.0076935,1.0077972,1.0087497,1.0087824,1.0079852,1.0091507
2014-08-08,1.0096381,1.0081683,1.0080159,1.0078689,1.0089977,1.0089619,1.0104219
2014-08-10,1.0078168,1.0070487,1.0081065,1.0097961,1.00997,1.0110984,1.0124193
2014-08-11,1.0061337,1.0075669,1.0094708,1.0086966,1.0119132,1.0114994,1.0150669
2014-08-12,1.0083313,1.0086926,1.0102518,1.0117314,1.0123622,1.0138812,1.0135219
2014-08-13,1.0093582,1.0088514,1.011632,1.0127231,1.0122265,1.0130789,1.0161984
2014-08-14,1.0112535,1.0121452,1.0089996,1.0136428,1.0119705,1.0116862,1.0160298
2014-08-15,1.0114777,1.0118243,1.0117235,1.0123932,1.0140536,1.015015,1.0143075
2014-08-17,1.0111412,1.013089,1.015876,1.0157684,1.010233,1.0120113,1.0136099
2014-08-18,1.0132453,1.0132782,1.0144396,1.0141438,1.015391,1.0170407,1.0161185
2014-08-19,1.013579,1.0138104,1.0127285,1.0148624,1.0114706,1.0153531,1.0142263
2014-08-20,1.0113666,1.0133873,1.0159967,1.0119711,1.0142192,1.0151069,1.0132967
2014-08-21,1.0133235,1.013186,1.0132245,1.0134933,1.0168519,1.0157232,1.0138515
2014-08-22,1.0156529,1.0134239,1.0141277,1.015549,1.0144871,1.0156959,1.0160224
2014-08-24,1.0141865,1.0164642,1.0145466,1.0154215,1.0128279,1.0166965,1.0174803
2014-08-25,1.0137271,1.0149004,1.0151824,1.0156833,1.015513,1.0159855,1.011349
2014-08-26,1.0164049,1.015627,1.0159986,1.0135759,1.0110496,1.0164735,1.0152229
2014-08-27,1.0154594,1.0153881,1.0167654,1.0147729,1.0145938,1.0168477,1.0150683
2014-08-28,1.0149531,1.0157549,1.0173846,1.0153183,1.0140035,1.0172626,1.0157247
2014-08-29,1.0144038,1.0167503,1.0164098,1.0156481,1.0157448,1.0149256,1.0161263
2014-08-31,1.0164964,1.0147209,1.0165153,1.0166528,1.014902,1.0183022,1.0167308
2014-09-01,1.0173886,1.0151533,1.0149819,1.0160706,1.0161133,1.0147965,1.0155994
2014-09-02,1.0146251,1.0125268,1.0173867,1.0162901,1.0159628,1.0175164,1.0161177
2014-09-03,1.0174952,1.0147762,1.0163215,1.017471,1.01672,1.0160592,1.0163479
2014-09-04,1.0159726,1.0149376,1.0139599,1.0172681,1.0179306,1.0160398,1.0154848
2014-09-05,1.0156115,1.0185769,1.0163106,1.0181566,1.0180107,1.0178866,1.0165012
2014-09-07,1.0156429,1.0155709,1.0158455,1.0167143,1.0170286,1.0162666,1.0144732
2014-09-08,1.0165851,1.0167024,1.0173271,1.014163,1.0160966,1.0140802,1.0163565
2014-09-09,1.0158002,1.015415,1.0167304,1.0133599,1.0135822,1.0166094,1.014909
2014-09-10,1.0168698,1.0171504,1.0164939,1.0151112,1.0187804,1.0155319,1.0145068
2014-09-11,1.0183377,1.015633,1.0174401,1.0171959,1.0158205,1.015768,1.0163312
2014-09-12,1.013963,1.0159677,1.0175803,1.0151647,1.0152829,1.0152903,1.0155308
2014-09-14,1.0148897,1.0152551,1.0161287,1.0149306,1.0144516,1.0142002,1.0146976
2014-09-15,1.0176384,1.0159931,1.0147456,1.0165322,1.0153972,1.0159097,1.0149364
2014-09-16,1.0159256,1.0149734,1.0164417,1.014582,1.0153546,1.0130663,1.0146861
2014-09-17,1.0158641,1.0173315,1.0161347,1.0150355,1.0137315,1.0137888,1.0138848
2014-09-18,1.01514,1.01418,1.0153522,1.0161169,1.0151703,1.01476,1.0117694
2014-09-19,1.0148783,1.0128806,1.0145879,1.0134363,1.014889,1.014942,1.0140475
2014-09-21,1.0168629,1.0132335,1.014657,1.0152128,1.0140543,1.0156333,1.0129339
2014-09-22,1.0141834,1.0133965,1.0149298,1.0140324,1.0150571,1.0148718,1.0137029
2014-09-23,1.0151869,1.0168662,1.014715,1.0150002,1.014702,1.0136118,1.0133814
2014-09-24,1.0140512,1.0153568,1.0140483,1.0144415,1.0139313,1.0137537,1.0142176
2014-09-25,1.0128764,1.0150795,1.0148224,1.0143149,1.0130235,1.0144674,1.013066
2014-09-26,1.0149971,1.0139936,1.0141996,1.0142444,1.013792,1.012084,1.0043323
