,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD
2014-11-11,1.1164882,1.1166162,1.1156954,1.1157235,1.1156721,1.115926,1.1148728
2014-11-12,1.1161703,1.1157563,1.1156542,1.1160864,1.1143898,1.1136436,1.1126381
2014-11-13,1.1162721,1.1166205,1.1147063,1.1143392,1.1146172,1.113972,1.1127614
2014-11-14,1.1149644,1.1152892,1.1134926,1.1126925,1.11396,1.1136115,1.1135055
2014-11-16,1.1147089,1.114298,1.1142328,1.1138899,1.1122133,1.1129658,1.1127385
2014-11-17,1.1149205,1.1128739,1.1136743,1.1125054,1.1132276,1.1116617,1.1116203
2014-11-18,1.1139711,1.1134756,1.1127949,1.1117465,1.1113887,1.1125466,1.1094079
2014-11-19,1.113681,1.110699,1.1129068,1.1113144,1.1113676,1.1104833,1.1108928
2014-11-20,1.1129327,1.1128919,1.1118269,1.1121091,1.1107104,1.1095597,1.1070411
2014-11-21,1.1130818,1.1122478,1.1128626,1.1108618,1.1105528,1.107933,1.1088327
2014-11-23,1.1127478,1.1113256,1.1089501,1.1114244,1.1061692,1.1071894,1.1075009
2014-11-24,1.1110482,1.1114475,1.1110642,1.1077728,1.1058804,1.107157,1.1054662
2014-11-25,1.1111746,1.1111823,1.1088374,1.105255,1.1073807,1.1062446,1.1076549
2014-11-26,1.1111385,1.1085542,1.1064104,1.1074171,1.1063893,1.1068157,1.106791
2014-11-27,1.1060271,1.1066219,1.1058586,1.1053832,1.1074771,1.1073879,1.1061437
2014-11-28,1.1069297,1.1062994,1.1073318,1.1075796,1.1068238,1.1068258,1.1069443
2014-11-30,1.1053895,1.1064034,1.1062951,1.1067129,1.10648,1.1061903,1.1068584
2014-12-01,1.1055752,1.107794,1.1064438,1.1060634,1.1075515,1.1067537,1.1036003
2014-12-02,1.1073889,1.1062385,1.1062224,1.1068667,1.1065942,1.1039802,1.1034666
2014-12-03,1.1056311,1.1064235,1.1057729,1.1068015,1.1041757,1.1033287,1.1019148
2014-12-04,1.1093242,1.107784,1.1069337,1.1042202,1.1035787,1.1016947,1.1008416
2014-12-05,1.1072377,1.1060127,1.1058505,1.102823,1.1009656,1.1000507,1.0992136
2014-12-07,1.1054499,1.1054213,1.1031988,1.1018951,1.0997466,1.0993543,1.0987856
2014-12-08,1.10561,1.10248,1.1015116,1.099685,1.0985986,1.0983895,1.0983033
2014-12-09,1.1038467,1.1000664,1.0991852,1.0989906,1.0982913,1.0981954,1.0970045
2014-12-10,1.1008221,1.09943,1.0985584,1.0961095,1.098315,1.0966117,1.094469
2014-12-11,1.1004512,1.0988812,1.0988576,1.0978034,1.0962046,1.0958298,1.0929451
2014-12-12,1.0982258,1.0986651,1.0977746,1.0970969,1.0964103,1.0946987,1.0854864
2014-12-14,1.0986223,1.0983297,1.0969619,1.0944486,1.0927587,1.0872911,1.0858967
2014-12-15,1.0984191,1.0972519,1.0967505,1.0940521,1.0866737,1.0852612,1.0857402
2014-12-16,1.0973138,1.0950739,1.0944006,1.085454,1.0852772,1.0843109,1.0834712
2014-12-17,1.0956157,1.0937008,1.0881642,1.0846527,1.0844032,1.08221,1.0831627
2014-12-18,1.0931299,1.0886697,1.0866976,1.0835389,1.0832244,1.0834513,1.0834541
2014-12-19,1.0870342,1.0839891,1.0839998,1.0836297,1.0840381,1.0821738,1.0824744
2014-12-21,1.0853213,1.0836722,1.0836475,1.0838516,1.0818028,1.0836011,1.0810152
2014-12-22,1.0825615,1.08318,1.0856602,1.0809457,1.0821939,1.0818913,1.0799869
2014-12-23,1.0830885,1.0821419,1.0833715,1.0826589,1.0819297,1.0800263,1.0791905
2014-12-24,1.082119,1.0819722,1.0828075,1.0835894,1.0800319,1.0800682,1.0782222
2014-12-25,1.0828938,1.0822957,1.0816271,1.0818608,1.080093,1.0784764,1.0802218
2014-12-26,1.083737,1.082497,1.0801612,1.0808985,1.079107,1.07916,1.0740921
2014-12-28,1.0813277,1.0815738,1.0809418,1.0725312,1.0786763,1.0746396,1.062459
2014-12-29,1.0809671,1.0789133,1.0789965,1.0773982,1.0741506,1.0609341,1.0604262
2014-12-30,1.0790626,1.0814178,1.0786767,1.0737966,1.065419,1.0601177,1.0599576
2014-12-31,1.0787205,1.0755907,1.0736896,1.0625364,1.0604904,1.0602816,1.0589896
2015-01-01,1.079262,1.0729433,1.0642419,1.0605192,1.0599407,1.0604876,1.056658
2015-01-02,1.0741202,1.0629239,1.0606779,1.060969,1.059756,1.0566684,1.0558325
2015-01-04,1.0626171,1.0610943,1.0604511,1.0590304,1.0576687,1.0559106,1.0538216
2015-01-05,1.0622507,1.0601395,1.0599964,1.0564595,1.0559183,1.0538816,1.052648
2015-01-06,1.0592763,1.0596353,1.0580094,1.0545574,1.0564095,1.0530031,1.0527331
2015-01-07,1.0588669,1.0575007,1.056499,1.0535393,1.0542448,1.0538716,1.0532215
2015-01-08,1.0567907,1.0565459,1.0541109,1.053033,1.0532775,1.0524021,1.05205
2015-01-09,1.0544996,1.0543553,1.0536481,1.052563,1.0514129,1.0512685,1.0522702
2015-01-11,1.0548313,1.0528698,1.05251,1.0525852,1.0512915,1.0517886,1.0509278
2015-01-12,1.0534661,1.0544633,1.0523286,1.051602,1.0511192,1.0525055,1.0530788
2015-01-13,1.0528456,1.0519031,1.0515239,1.0523161,1.0525423,1.0531614,1.0526619
2015-01-14,1.0519023,1.0535318,1.0530012,1.052195,1.0513883,1.0526263,1.0513207
2015-01-15,1.052428,1.0517584,1.0523973,1.0521389,1.0522975,1.0526519,1.0517794
2015-01-16,1.0521218,1.0534648,1.0517044,1.0520065,1.0523096,1.05135,1.0521073
2015-01-18,1.0517837,1.0516347,1.0519321,1.0526394,1.051401,1.0526574,1.0515217
2015-01-19,1.0515904,1.0517077,1.0520798,1.0525286,1.052224,1.0513452,1.0525548
2015-01-20,1.0530823,1.0525541,1.0513839,1.0530388,1.0512348,1.0526621,1.0518563
2015-01-21,1.050893,1.051579,1.0515732,1.0524881,1.0525627,1.051341,1.0521662
2015-01-22,1.0525306,1.0525329,1.0517008,1.0509666,1.0518852,1.0526669,1.052304
2015-01-23,1.0521017,1.0525342,1.0518298,1.0514599,1.0533351,1.051338,1.0525153
2015-01-25,1.0518382,1.0519955,1.0520042,1.0518723,1.0523001,1.0526717,1.0535442
2015-01-26,1.0524315,1.052337,1.0520704,1.0531775,1.0523129,1.0513351,1.052196
2015-01-27,1.0521021,1.0507864,1.0520462,1.0525805,1.051403,1.0526751,1.0526352
2015-01-28,1.0517409,1.0519903,1.0520645,1.0521009,1.0515059,1.0538629,1.0527387
2015-01-29,1.0515366,1.0515907,1.0520408,1.0516149,1.0518528,1.0542605,1.0536724
2015-01-30,1.0531194,1.0518911,1.0520507,1.0522941,1.0542915,1.0526949,1.0533895
2015-02-01,1.0508041,1.0527424,1.0514514,1.0528591,1.0538518,1.0522702,1.0526814
2015-02-02,1.0523723,1.0528218,1.0533277,1.0549783,1.0541106,1.0542367,1.0547853
2015-02-03,1.0525593,1.054483,1.0527385,1.0544528,1.0546618,1.0550925,1.0542575
2015-02-04,1.0523953,1.0529728,1.0544612,1.0536617,1.0538384,1.0539997,1.0563381
2015-02-05,1.0537641,1.054675,1.0533437,1.0547376,1.0561904,1.0556195,1.0544441
2015-02-06,1.0539796,1.0570502,1.0536578,1.0547215,1.0540562,1.05505,1.0545905
2015-02-08,1.0545508,1.0546057,1.0556314,1.0545582,1.0528717,1.0550238,1.0556754
2015-02-09,1.0536827,1.0556891,1.0539958,1.0545584,1.0551682,1.0555105,1.0541502
2015-02-10,1.05195,1.0542315,1.054466,1.0545563,1.0552458,1.0538343,1.0546862
2015-02-11,1.0544543,1.0539339,1.0543293,1.054554,1.0545886,1.0548897,1.0554643
2015-02-12,1.0544586,1.053624,1.0552119,1.0545517,1.0563692,1.0544908,1.0550164
2015-02-13,1.0544109,1.0539982,1.0547748,1.0545491,1.0540375,1.0554806,1.0558889
2015-02-15,1.0544684,1.0546411,1.0544133,1.0545466,1.0534691,1.0530007,1.0548136
2015-02-16,1.0535738,1.0539122,1.054878,1.0545439,1.0543821,1.0540739,1.0536013
2015-02-17,1.054073,1.054318,1.0561643,1.054541,1.054067,1.0542588,1.0550532
2015-02-18,1.0561805,1.0536588,1.0542005,1.054538,1.0542939,1.0554855,1.0542781
2015-02-19,1.0550538,1.05397,1.0542294,1.054535,1.0529807,1.0546126,1.0526261
2015-02-20,1.0554296,1.0529542,1.0543575,1.0545317,1.0528233,1.0542147,1.0545288
2015-02-22,1.0539893,1.0553316,1.0543486,1.0545286,1.0539517,1.0540509,1.0537354
2015-02-23,1.0544595,1.0527192,1.0542153,1.0545254,1.0537506,1.0539858,1.0538303
2015-02-24,1.0544571,1.0543247,1.0530905,1.0545216,1.053864,1.0537516,1.0540855
2015-02-25,1.0544543,1.0548514,1.0546851,1.0544654,1.0535342,1.0538404,1.0528995
2015-02-26,1.0544524,1.054029,1.053579,1.0545871,1.0532038,1.0530535,1.049773
2015-02-27,1.0544496,1.0544332,1.0535336,1.053796,1.0523578,1.050455,1.0453249
2015-03-01,1.0558,1.05405,1.0539305,1.0523337,1.0500056,1.0447947,1.0442233
2015-03-02,1.05444,1.0537217,1.0532149,1.0505655,1.0449778,1.0443892,1.0441774
2015-03-03,1.0539447,1.051534,1.0500231,1.046192,1.0441654,1.0438963,1.0436735
2015-03-04,1.0529048,1.0503521,1.0456585,1.0443082,1.043141,1.0435259,1.0442482
2015-03-05,1.0498661,1.0448571,1.0436152,1.0447991,1.0446091,1.0442369,1.0441954
2015-03-06,1.0452747,1.04403,1.044018,1.0435597,1.0446409,1.0437262,1.0436368
2015-03-08,1.0442333,1.0444064,1.0438983,1.0442878,1.0445865,1.0438962,1.0456636
2015-03-09,1.0440931,1.0437144,1.043795,1.0448092,1.043201,1.0431958,1.0445637
2015-03-10,1.0434037,1.0436713,1.0442057,1.0434932,1.0436159,1.0439912,1.0429991
2015-03-11,1.0446267,1.0441495,1.0436989,1.0451812,1.0440415,1.0416212,1.0412025
2015-03-12,1.0444082,1.0448227,1.0430231,1.0410653,1.039865,1.0415272,1.04088
2015-03-13,1.0436004,1.0431834,1.0412561,1.0411088,1.0423003,1.0414015,1.0402405
2015-03-15,1.041667,1.0428736,1.0410123,1.0402168,1.0428776,1.03993,1.0397118
2015-03-16,1.0427105,1.0415972,1.0430163,1.0427113,1.041155,1.0397953,1.0390977
2015-03-17,1.0429817,1.042186,1.0400937,1.039018,1.0399977,1.0402024,1.0409378
2015-03-18,1.0435152,1.0424083,1.0396255,1.0407453,1.0398918,1.039921,1.0396069
2015-03-19,1.042816,1.0401901,1.0403497,1.0386417,1.0402157,1.0372895,1.0385329
2015-03-20,1.0406424,1.0411538,1.0407567,1.0405039,1.039125,1.0392821,1.038244
2015-03-22,1.0415677,1.039118,1.0393419,1.0390488,1.0379183,1.0395287,1.0373764
2015-03-23,1.0413201,1.0385506,1.0397829,1.0389159,1.0366328,1.0390514,1.035595
2015-03-24,1.0400063,1.0395107,1.0384524,1.038119,1.0375527,1.0375174,1.0361972
2015-03-25,1.0369924,1.0376798,1.0403631,1.0365931,1.0373194,1.0366849,1.0369612
2015-03-26,1.0390513,1.0376893,1.0383462,1.037455,1.0367291,1.0378106,1.0364505
2015-03-27,1.0365489,1.0375,1.0372638,1.0364226,1.0353014,1.0367397,1.0359365
2015-03-29,1.037933,1.0360262,1.03637,1.03694,1.0354646,1.036485,1.0369357
2015-03-30,1.0383606,1.0373436,1.0362077,1.0361719,1.035992,1.0362538,1.0364009
2015-03-31,1.0366884,1.0366505,1.0366317,1.0357333,1.0357207,1.0356933,1.0338073
2015-04-01,1.0367248,1.0369241,1.0364299,1.0360308,1.0359999,1.0346475,1.0340017
2015-04-02,1.0360091,1.0357691,1.0357825,1.0357226,1.0340528,1.0341226,1.0333046
2015-04-05,1.0363733,1.0351987,1.0362477,1.0344027,1.0341643,1.0310656,1.032414
2015-04-06,1.0357811,1.0357859,1.0342222,1.0338874,1.0334091,1.0321239,1.0316223
2015-04-07,1.0355538,1.0340474,1.0341054,1.033336,1.0312208,1.0324382,1.0308193
2015-04-08,1.034452,1.0331827,1.0326115,1.0336642,1.0321244,1.0310583,1.0300784
2015-04-09,1.0335135,1.0331248,1.0325034,1.0323069,1.0306828,1.02996,1.0303183
2015-04-10,1.0329181,1.0325917,1.0313853,1.0292611,1.030299,1.02997,1.0292466
2015-04-12,1.0320225,1.0324447,1.0312017,1.0299996,1.0298722,1.0294144,1.0277246
2015-04-13,1.031682,1.0293182,1.0327377,1.0294399,1.029599,1.02851,1.027964
2015-04-14,1.0313501,1.0304309,1.0293347,1.0289724,1.0279666,1.0284536,1.0276182
2015-04-15,1.0319582,1.0300796,1.0291427,1.0279988,1.0273155,1.0270787,1.0246949
2015-04-16,1.0293295,1.0294558,1.0284337,1.0278125,1.0271236,1.0237944,1.0216521
2015-04-17,1.0292046,1.0283309,1.0277151,1.0272422,1.0244553,1.021838,1.0193632
2015-04-19,1.0281576,1.0278627,1.0277245,1.0250357,1.0208102,1.0207382,1.021343
2015-04-20,1.0279593,1.0267334,1.025148,1.0204468,1.0199056,1.01989,1.0190666
2015-04-21,1.0267981,1.0240287,1.0217248,1.021125,1.020751,1.0199683,1.0208455
2015-04-22,1.0249796,1.0214918,1.0196986,1.0204549,1.0197985,1.0207864,1.0196178
2015-04-23,1.0206136,1.020999,1.0201454,1.020654,1.0198866,1.0198559,1.020424
2015-04-24,1.0201701,1.0202914,1.020433,1.0218216,1.0208024,1.019942,1.020885
2015-04-26,1.0199665,1.019316,1.0195397,1.0212339,1.0197619,1.0208373,1.0208507
2015-04-27,1.0195614,1.020855,1.0210679,1.0208645,1.0198587,1.0198197,1.0200875
2015-04-28,1.0201881,1.0195241,1.0195518,1.0202639,1.0208557,1.0199138,1.0208762
2015-04-29,1.0199443,1.019617,1.0200378,1.0197247,1.0197238,1.0208898,1.0199201
2015-04-30,1.020473,1.0206584,1.0204465,1.0193753,1.0198289,1.0197823,1.0207905
2015-05-01,1.0203637,1.0208131,1.0198287,1.0191281,1.0209099,1.0198851,1.0202638
2015-05-03,1.0200392,1.0199964,1.0205365,1.0213771,1.0196857,1.020944,1.0198911
2015-05-04,1.0207586,1.021218,1.0207297,1.0205593,1.0198009,1.0197436,1.0207335
2015-05-05,1.0194145,1.0211488,1.0203882,1.0191587,1.0209659,1.0198565,1.0194378
2015-05-06,1.0201867,1.0201849,1.0204921,1.0213674,1.0196476,1.021,1.0210191
2015-05-07,1.0198884,1.0213168,1.0185212,1.0205284,1.0197723,1.0197058,1.0208654
2015-05-08,1.0205351,1.0211191,1.020906,1.0191228,1.0210215,1.0198276,1.0207292
2015-05-10,1.0204012,1.020886,1.0197866,1.021326,1.0196098,1.0206532,1.0239482
2015-05-11,1.0200082,1.0195158,1.0209552,1.0204887,1.0222898,1.0234613,1.0279303
2015-05-12,1.0208778,1.0204408,1.0195451,1.0211653,1.0235708,1.0244266,1.0286833
2015-05-13,1.0192579,1.0201126,1.022414,1.024536,1.0271266,1.0290745,1.0298849
2015-05-14,1.0201865,1.0223777,1.026392,1.0288795,1.0277243,1.0308024,1.0349699
2015-05-15,1.0209609,1.0263945,1.0291157,1.0291735,1.0301713,1.0347894,1.0364021
2015-05-17,1.0243734,1.0291451,1.0296768,1.0289735,1.0341676,1.0369607,1.039531
2015-05-18,1.0268046,1.0279202,1.0318526,1.0351927,1.0368706,1.0369877,1.041037
2015-05-19,1.0295744,1.0315017,1.0347573,1.0391369,1.0400555,1.0387244,1.0412673
2015-05-20,1.030325,1.0352912,1.0365881,1.0405197,1.0405366,1.0412703,1.0438273
2015-05-21,1.0357629,1.0351684,1.0385298,1.0399816,1.0431566,1.0429256,1.0525942
2015-05-22,1.039296,1.0426772,1.0380001,1.0404837,1.0423427,1.051353,1.060698
2015-05-24,1.0403836,1.0404878,1.0398333,1.0444853,1.0532315,1.0607884,1.0641737
2015-05-25,1.0423139,1.0427004,1.0440252,1.0507911,1.0611181,1.062342,1.0643158
2015-05-26,1.041025,1.0423555,1.0517986,1.0614984,1.0608766,1.062541,1.0642879
2015-05-27,1.0424566,1.0520289,1.0605928,1.0623773,1.0636878,1.0640944,1.0664849
2015-05-28,1.0510069,1.0608543,1.0633538,1.0641124,1.0653939,1.0663381,1.0669042
2015-05-29,1.0615817,1.0615528,1.0635227,1.0652452,1.0674193,1.0682411,1.0702951
2015-05-31,1.0633425,1.0650856,1.0649709,1.0647541,1.0673758,1.0685433,1.0705186
2015-06-01,1.0647408,1.0661482,1.0656334,1.0674211,1.0695748,1.0698882,1.0708319
2015-06-02,1.0659803,1.0663121,1.0696074,1.0685718,1.0696046,1.0707097,1.0717859
2015-06-03,1.0670013,1.0662582,1.0691131,1.0717772,1.0698012,1.0714041,1.0726249
2015-06-04,1.066821,1.0697548,1.0702524,1.072145,1.0724713,1.0722001,1.0742689
2015-06-05,1.0695075,1.0700723,1.0717762,1.0718608,1.0729147,1.0725847,1.0754374
2015-06-07,1.0691217,1.0700499,1.0703802,1.0733802,1.0737168,1.0742062,1.0774424
2015-06-08,1.0705818,1.0711024,1.0733323,1.0731759,1.0749822,1.0732974,1.0753678
2015-06-09,1.0714437,1.0723338,1.0730217,1.075947,1.0772098,1.077485,1.0768425
2015-06-10,1.0724329,1.0737143,1.0738281,1.0761446,1.0761076,1.0768136,1.0773089
2015-06-11,1.0742754,1.0740671,1.0750716,1.0764507,1.0764762,1.0771005,1.0778944
2015-06-12,1.0722697,1.075467,1.0767295,1.075955,1.0765052,1.0760432,1.0770098
2015-06-14,1.0757786,1.077537,1.0776161,1.076119,1.0780218,1.0782096,1.0774096
2015-06-15,1.0764699,1.0764489,1.0782399,1.0773027,1.0778807,1.077577,1.0788678
2015-06-16,1.0772225,1.0770948,1.0775601,1.0779922,1.078678,1.0802554,1.0790532
2015-06-17,1.0766059,1.0770414,1.0792093,1.077636,1.0774049,1.0790159,1.0791719
2015-06-18,1.0764539,1.0777304,1.0791707,1.0783684,1.0793928,1.0811038,1.0797532
2015-06-19,1.0774724,1.0779996,1.0783288,1.0767404,1.0791264,1.0787426,1.0816157
2015-06-21,1.0777522,1.0792745,1.0785718,1.0785874,1.0819166,1.0803624,1.0796795
2015-06-22,1.077981,1.0796009,1.0798379,1.0790858,1.0805783,1.0815991,1.0800682
2015-06-23,1.0794123,1.0780433,1.0812683,1.0809168,1.07952,1.0812292,1.0810663
2015-06-24,1.0800546,1.080409,1.0788814,1.0807378,1.0824225,1.0812579,1.0820116
2015-06-25,1.0786831,1.0804764,1.0813493,1.0808818,1.0813861,1.0814451,1.0845696
2015-06-26,1.0806808,1.0804925,1.0806906,1.0815649,1.0816445,1.0838808,1.0875418
2015-06-28,1.0807741,1.08069,1.0805317,1.0823905,1.0835506,1.0864004,1.1038365
2015-06-29,1.0806432,1.0807993,1.0814419,1.0839983,1.0878142,1.104561,1.1061171
2015-06-30,1.0807493,1.0823852,1.0830001,1.0866601,1.1047071,1.1061862,1.1063005
2015-07-01,1.0830194,1.0837928,1.0878036,1.1035372,1.1064997,1.1066755,1.1094111
2015-07-02,1.0834249,1.0866338,1.1046753,1.1053219,1.1068679,1.108255,1.1097414
2015-07-03,1.0875037,1.1046107,1.1055678,1.1080472,1.1090919,1.1092759,1.1087518
2015-07-05,1.1047578,1.1055398,1.1069669,1.1090312,1.109637,1.1090242,1.1093405
2015-07-06,1.1055303,1.1066117,1.1093128,1.1096352,1.1105957,1.1084135,1.1097677
2015-07-07,1.1071116,1.1082164,1.1089506,1.1105816,1.1100725,1.1106282,1.1086977
2015-07-08,1.108566,1.1097231,1.1089519,1.1100652,1.1082582,1.1110612,1.1093321
2015-07-09,1.1093819,1.1092087,1.108955,1.1082742,1.1095881,1.1099643,1.1119542
2015-07-10,1.1089188,1.108834,1.1089582,1.1095874,1.1106348,1.108383,1.11186
2015-07-12,1.1091772,1.1097547,1.1089613,1.1106216,1.1103035,1.1105988,1.1159254
2015-07-13,1.1087222,1.1091948,1.108965,1.1102945,1.1141917,1.118469,1.1175166
2015-07-14,1.1089118,1.1087877,1.1116036,1.1141388,1.1167762,1.1177715,1.119047
2015-07-15,1.1090487,1.1099879,1.1139637,1.1174318,1.1179882,1.1191975,1.119895
2015-07-16,1.1100643,1.1129861,1.1187536,1.1184793,1.118462,1.120567,1.1198684
2015-07-17,1.1122252,1.1181775,1.1180738,1.1191322,1.1188307,1.1198165,1.1190628
2015-07-19,1.1171805,1.1187053,1.119676,1.1195381,1.1196963,1.1185409,1.119182
2015-07-20,1.1185753,1.1180651,1.120409,1.118645,1.1187903,1.1205533,1.1192813
2015-07-21,1.1189277,1.1200118,1.1201434,1.1195341,1.119692,1.119789,1.1188806
2015-07-22,1.1203526,1.1192484,1.1202004,1.1186109,1.1187557,1.1186959,1.1196665
2015-07-23,1.1184032,1.1201609,1.1188711,1.1195289,1.1196855,1.1199663,1.1191674
2015-07-24,1.1183045,1.1204164,1.1199007,1.1185765,1.1187208,1.1201559,1.1208756
2015-07-26,1.1203891,1.1197381,1.1186311,1.1195211,1.1196765,1.11861,1.1196404
2015-07-27,1.1190124,1.1188836,1.120456,1.119284,1.1186851,1.1199573,1.1180739
2015-07-28,1.119959,1.1190765,1.1193224,1.1192875,1.1196655,1.1201429,1.1176229
2015-07-29,1.1193982,1.1184627,1.1201998,1.119291,1.1183269,1.1183736,1.1183059
2015-07-30,1.1189967,1.1201977,1.1201487,1.1192653,1.1178918,1.11805,1.1169418
2015-07-31,1.1195393,1.1188476,1.1184837,1.1174296,1.1176823,1.117313,1.1170107
2015-08-02,1.1190192,1.1202353,1.1177586,1.1178124,1.1173433,1.11804,1.1176841
2015-08-03,1.1193848,1.1175126,1.1180987,1.1176211,1.1187208,1.1187336,1.1176293
2015-08-04,1.1188046,1.1178639,1.1189874,1.1176431,1.1169521,1.1175083,1.1173886
2015-08-05,1.115786,1.1177769,1.117344,1.1176851,1.1185635,1.1173161,1.118019
2015-08-06,1.119049,1.1173058,1.118116,1.11764,1.117776,1.1184403,1.1169736
2015-08-07,1.1181062,1.1181613,1.1166115,1.1170368,1.1187593,1.1177491,1.1175799
2015-08-09,1.1176558,1.117263,1.1185591,1.1179867,1.1179271,1.1191753,1.1183574
2015-08-10,1.1190994,1.1188179,1.1184739,1.1178298,1.1166027,1.1183243,1.1155901
2015-08-11,1.119082,1.1192762,1.1189451,1.11633,1.1185825,1.1177231,1.1177078
2015-08-12,1.118794,1.117977,1.1173599,1.1186683,1.1158495,1.116511,1.1179472
2015-08-13,1.117509,1.1175673,1.1165469,1.1178726,1.1173873,1.1170105,1.1152692
2015-08-14,1.1169419,1.1175281,1.117251,1.1160465,1.1182652,1.1165185,1.1146185
2015-08-16,1.1170466,1.1175803,1.1179556,1.1179999,1.1161609,1.1153765,1.1151079
2015-08-17,1.1180685,1.1175385,1.1180834,1.1159953,1.114922,1.115169,1.1145412
2015-08-18,1.1185962,1.1175936,1.1167853,1.1145053,1.1162534,1.114713,1.1155249
2015-08-19,1.1163859,1.1159753,1.1159122,1.114966,1.1149405,1.1151717,1.114857
2015-08-20,1.1153697,1.1143517,1.1139948,1.1154447,1.116674,1.1146988,1.1151006
2015-08-21,1.1143227,1.1158425,1.1153959,1.1162648,1.1142273,1.115186,1.1144731
2015-08-23,1.11559,1.115279,1.1156768,1.1148094,1.1162682,1.114683,1.1147797
2015-08-24,1.1159105,1.1148999,1.1152283,1.1161283,1.1153235,1.1143924,1.113726
2015-08-25,1.1147062,1.1163479,1.114957,1.1160628,1.1155853,1.1140366,1.1110471
2015-08-26,1.1152712,1.1156617,1.1152071,1.1149808,1.1135889,1.1095371,1.110257
2015-08-27,1.1156685,1.11458,1.1137451,1.1141596,1.110136,1.1091901,1.1097134
2015-08-28,1.1147112,1.1143607,1.1141051,1.1105543,1.1105654,1.1104429,1.1086075
2015-08-30,1.1149858,1.1116799,1.1103117,1.1102129,1.1100073,1.1086345,1.1098504
2015-08-31,1.1149646,1.1090674,1.1084911,1.1094099,1.1077447,1.1101284,1.1075017
2015-09-01,1.1097957,1.1098124,1.110675,1.1105835,1.1072657,1.1087356,1.1081654
2015-09-02,1.1104978,1.1099195,1.1110373,1.1082802,1.1086782,1.1075547,1.1073519
2015-09-03,1.1076474,1.107974,1.1082222,1.108893,1.1083243,1.1080673,1.1072141
2015-09-04,1.1110691,1.108922,1.1095209,1.1075577,1.1084057,1.1084317,1.1078316
2015-09-06,1.1074938,1.1093165,1.1067207,1.1094874,1.108731,1.1070927,1.108033
2015-09-07,1.1088008,1.1081024,1.1091728,1.1074523,1.107556,1.108658,1.1098934
2015-09-08,1.108363,1.1093113,1.1103228,1.1089638,1.10858,1.1094077,1.1113039
2015-09-09,1.1079987,1.1080927,1.1072805,1.1092236,1.109778,1.1120726,1.1138932
2015-09-10,1.107708,1.1065755,1.1074607,1.1087812,1.1121904,1.11398,1.1141585
2015-09-11,1.1089743,1.1103725,1.1089544,1.1111712,1.1143671,1.1138796,1.1144751
2015-09-13,1.1091089,1.1088057,1.1114786,1.1136444,1.1145608,1.1146699,1.1152747
2015-09-14,1.1087989,1.1109746,1.1130505,1.114563,1.1142986,1.1155425,1.1153508
2015-09-15,1.111373,1.1143664,1.1146219,1.115026,1.1148802,1.1147712,1.1146338
2015-09-16,1.1142952,1.1146624,1.1136423,1.114839,1.1145512,1.113985,1.113958
2015-09-17,1.1147519,1.1139057,1.1150558,1.1139522,1.1142682,1.1138599,1.1142814
2015-09-18,1.1144537,1.115217,1.1141058,1.1140318,1.1149062,1.1146762,1.1158484
2015-09-20,1.1149579,1.1135957,1.1155018,1.1142102,1.1145461,1.1155754,1.1152123
2015-09-21,1.113819,1.1149039,1.1142102,1.1141996,1.1142368,1.1144445,1.1093973
2015-09-22,1.1150692,1.1145147,1.1149869,1.1148459,1.1137989,1.1114335,1.1090822
2015-09-23,1.1140393,1.1142908,1.1151006,1.1149502,1.110844,1.1086509,1.1062782
2015-09-24,1.1147139,1.1147437,1.1132787,1.1107396,1.1077855,1.1076657,1.1080182
2015-09-25,1.1140757,1.1142361,1.111226,1.108398,1.1107465,1.1071202,1.1079152
2015-09-27,1.1136041,1.1116595,1.1064698,1.107496,1.108671,1.1061634,1.1072725
2015-09-28,1.1106212,1.1094238,1.1095742,1.1074365,1.107201,1.1068076,1.1056613
2015-09-29,1.1101393,1.1079321,1.1071643,1.1075069,1.1062078,1.1068332,1.1071965
2015-09-30,1.1067095,1.1066893,1.1069534,1.1058708,1.1058407,1.1061018,1.1061107
2015-10-01,1.1078825,1.1067795,1.107229,1.1052753,1.1060756,1.1067922,1.1070467
2015-10-02,1.1068802,1.1080413,1.1074607,1.107547,1.1057065,1.1068082,1.1059519
2015-10-04,1.1052254,1.1060514,1.1076252,1.1072735,1.1065964,1.1060783,1.1065903
2015-10-05,1.1062865,1.1071122,1.1055262,1.1059021,1.1068677,1.1067667,1.1061682
2015-10-06,1.1071877,1.1056129,1.1076595,1.1068854,1.1071756,1.1063808,1.1062374
2015-10-07,1.1060365,1.1074618,1.1056077,1.1062723,1.1066129,1.1056873,1.1042228
2015-10-08,1.1068571,1.105928,1.1070101,1.1073686,1.1057124,1.1046356,1.1047989
2015-10-09,1.106439,1.1070693,1.1057967,1.1058586,1.1042963,1.1047298,1.1029255
2015-10-11,1.1060386,1.1062427,1.1062919,1.1048913,1.1043245,1.1026034,1.1012815
2015-10-12,1.1063845,1.1061332,1.1062111,1.1038162,1.1034237,1.102931,1.1024159
2015-10-13,1.1062757,1.1051002,1.1043674,1.1030205,1.1018982,1.1023427,1.1027917
2015-10-14,1.1056477,1.1035824,1.1029527,1.1018058,1.10254,1.1008401,1.1009415
