,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY
2015-04-02,10.033913,10.029274,10.003632,10.004272,10.013947,10.021301,10.003624
2015-04-05,10.01532,10.013939,10.011887,10.007805,10.004395,10.012444,10.00853
2015-04-06,10.001976,9.998955,10.002747,10.010124,10.006844,10.003288,10.00219
2015-04-07,10.010872,9.991501,10.012108,10.001938,10.000053,10.008575,9.981903
2015-04-08,10.017509,10.003288,10.018753,10.016182,10.009827,10.001358,9.964386
2015-04-09,10.022865,10.000893,10.00251,10.009026,10.006813,10.005936,9.972
2015-04-10,10.0269165,10.008194,10.012253,10.009605,10.001152,9.958878,9.961319
2015-04-12,10.015266,10.008072,10.0164795,9.975571,9.963005,9.991005,9.964348
2015-04-13,10.011658,9.991531,9.981888,9.980431,9.936508,9.928032,9.935432
2015-04-14,10.000671,9.989769,9.950729,9.951508,9.949638,9.972961,9.9079895
2015-04-15,9.985832,9.96711,9.9605255,9.931145,9.962212,9.905426,9.954468
2015-04-16,9.964317,9.960075,9.9561,9.955925,9.914589,9.947029,9.943832
2015-04-17,9.953667,9.97641,9.904861,9.96331,9.912323,9.929024,9.913147
2015-04-19,9.941078,9.93367,9.939987,9.956436,9.934357,9.897919,9.878891
2015-04-20,9.948212,9.937363,9.904747,9.9322815,9.913322,9.899849,9.908043
2015-04-21,9.92485,9.908005,9.935768,9.887444,9.933975,9.9307785,9.922249
2015-04-22,9.960503,9.9199295,9.908554,9.894989,9.919777,9.911583,9.892075
2015-04-23,9.857162,9.905693,9.877602,9.903618,9.911171,9.890434,9.934975
2015-04-24,9.897896,9.890427,9.889343,9.922249,9.925636,9.893196,9.925087
2015-04-26,9.896812,9.932381,9.90448,9.89814,9.963585,9.91169,9.91436
2015-04-27,9.920555,9.900345,9.915787,9.922646,9.902634,9.945152,9.950699
2015-04-28,9.920082,9.882851,9.890968,9.928093,9.945999,9.9314575,9.948936
2015-04-29,9.919022,9.911743,9.915497,9.936127,9.943459,9.943977,9.952934
2015-04-30,9.897217,9.916649,9.892975,9.953789,9.959663,9.957657,9.954544
2015-05-01,9.930054,9.895653,9.922371,9.955872,9.953667,9.954483,9.961975
2015-05-03,9.929321,9.958382,9.94973,9.954613,9.969505,9.959061,9.956795
2015-05-04,9.925125,9.934044,9.9598465,9.96727,9.952263,9.953018,9.957359
2015-05-05,9.942284,9.954376,9.958382,9.95546,9.942413,9.9531555,9.957504
2015-05-06,9.954071,9.962715,9.958839,9.953598,9.937981,9.958321,9.962219
2015-05-07,9.972832,9.9639435,9.943703,9.9576645,9.959015,9.959198,9.956993
2015-05-08,9.971092,9.940781,9.936638,9.953407,9.95742,9.953835,9.950996
2015-05-10,9.956261,9.945969,9.962509,9.95887,9.956985,9.970024,9.974442
2015-05-11,9.950005,9.955505,9.950897,9.954094,9.970924,9.97744,9.964287
2015-05-12,9.955025,9.9531555,9.96109,9.968971,9.970093,9.987976,9.98098
2015-05-13,9.946167,9.941132,9.974625,9.964401,9.957375,9.97802,9.975792
2015-05-14,9.959351,9.965805,9.972763,9.972511,9.969109,9.958511,9.978325
2015-05-15,9.961792,9.967834,9.977348,9.9839325,9.98494,10.004311,9.985199
2015-05-17,9.969772,9.9820175,9.972443,9.963211,9.987526,9.962418,9.966949
2015-05-18,9.968254,9.970726,9.9776,9.983536,9.963936,9.986374,9.982452
2015-05-19,9.991165,9.971893,9.972374,9.973526,9.990265,9.953728,9.9917755
2015-05-20,9.982536,9.958977,9.97773,9.97596,9.969315,9.979416,9.972366
2015-05-21,9.983559,9.9670105,9.972374,9.963402,9.95565,9.983849,9.983437
2015-05-22,9.971817,9.978928,9.977989,9.94725,9.966415,9.983528,9.998459
2015-05-24,9.984009,9.992508,9.972305,9.9737015,9.988983,10.000427,9.990341
2015-05-25,9.971687,9.97036,9.978188,9.995064,9.998528,10.008446,10.000206
2015-05-26,9.98394,9.968765,9.997971,9.998901,9.996597,10.015289,10.023888
2015-05-27,9.971817,9.983665,9.987923,10.006058,10.004364,10.033516,10.033157
2015-05-28,9.959457,9.986687,9.986244,10.014069,10.013786,10.039001,10.041435
2015-05-29,10.001785,10.00853,10.006424,10.02964,10.016197,10.021156,10.082207
2015-05-31,10.003983,10.00325,10.009323,10.036873,10.046509,10.07402,10.069473
2015-06-01,10.015205,10.027168,10.020691,10.066086,10.063438,10.076317,10.077324
2015-06-02,10.018089,10.041092,10.037346,10.079575,10.055649,10.070244,10.05806
2015-06-03,10.040611,10.053772,10.066902,10.058792,10.080383,10.063293,10.067795
2015-06-04,10.038475,10.063721,10.06736,10.062447,10.076759,10.071465,10.075447
2015-06-05,10.049454,10.069275,10.066971,10.063263,10.061424,10.051613,10.043198
2015-06-07,10.055077,10.076439,10.065369,10.066582,10.083717,10.065163,10.056755
2015-06-08,10.087189,10.055786,10.060661,10.044388,10.071411,10.043236,10.052338
2015-06-09,10.055634,10.064171,10.044357,10.087799,10.051697,10.051399,10.040451
2015-06-10,10.051781,10.069656,10.07608,10.037735,10.042427,10.055229,10.062485
2015-06-11,10.064064,10.076569,10.055847,10.045349,10.05529,10.04776,10.041679
2015-06-12,10.080627,10.038689,10.053261,10.068069,10.058266,10.055695,10.048447
2015-06-14,10.062172,10.063553,10.041328,10.054733,10.039879,10.06131,10.061089
2015-06-15,10.06263,10.037651,10.0479355,10.063179,10.041496,10.068626,10.075356
2015-06-16,10.028427,10.075516,10.051727,10.041489,10.058914,10.052925,10.087364
2015-06-17,10.052162,10.035454,10.069145,10.054756,10.07254,10.073463,10.046219
2015-06-18,10.052856,10.056099,10.046745,10.086792,10.085907,10.099625,10.087524
2015-06-19,10.051086,10.085457,10.061142,10.076675,10.073769,10.080116,10.105003
2015-06-21,10.061935,10.073433,10.0791855,10.107956,10.143311,10.107079,10.111305
2015-06-22,10.058723,10.068497,10.04586,10.071312,10.049492,10.076012,10.12458
2015-06-23,10.067131,10.08181,10.077316,10.099457,10.127068,10.125763,10.143646
2015-06-24,10.0924225,10.098,10.10408,10.160149,10.106041,10.098045,10.107483
2015-06-25,10.153778,10.139938,10.158417,10.088295,10.131058,10.1154785,10.116745
2015-06-26,10.135239,10.140953,10.105713,10.127296,10.118332,10.089676,10.11438
2015-06-28,10.104378,10.110191,10.119392,10.113693,10.104317,10.112259,10.058411
2015-06-29,10.154678,10.055931,10.110847,10.124649,10.098747,10.055275,10.091316
2015-06-30,10.10833,10.107971,10.114357,10.10392,10.058861,10.057938,10.061394
2015-07-01,10.119408,10.13398,10.106232,10.087631,10.059555,10.074226,10.037849
2015-07-02,10.116104,10.103836,10.055695,10.057785,10.037743,10.060982,10.030251
2015-07-03,10.102989,10.064339,10.083206,10.072601,10.055946,10.052567,10.044197
2015-07-05,10.075142,10.050537,10.070137,10.052147,10.02549,10.03054,10.0277405
2015-07-06,10.051712,10.039864,10.053162,10.041275,10.01606,10.011124,10.000412
2015-07-07,10.06398,10.050697,10.041367,10.002731,10.011673,10.01622,10.000046
2015-07-08,10.0576935,10.01577,10.014267,10.026382,9.997864,9.986389,9.978378
2015-07-09,10.015671,10.031464,10.033752,10.001427,9.999176,9.994667,10.003044
2015-07-10,10.026909,10.008423,10.00354,9.996086,10.005791,9.987175,9.986519
2015-07-12,10.013893,9.996712,9.9949875,9.997192,10.002739,10.001801,9.973885
2015-07-13,10.027321,9.996269,9.993248,9.977249,9.95343,9.972946,9.962746
2015-07-14,9.997177,9.977066,10.013725,9.995476,9.983589,9.976967,9.989143
2015-07-15,9.994438,9.986168,9.953606,9.963211,9.978233,9.988113,9.972916
2015-07-16,9.996475,9.964783,9.977982,10.0023575,9.99823,9.982986,9.973427
2015-07-17,10.011963,10.002991,9.986755,9.963585,9.988693,10.001373,9.963867
2015-07-19,9.989319,9.967781,9.981979,9.958656,9.987778,9.98996,9.987114
2015-07-20,9.981216,9.968018,9.989906,9.980995,9.99102,10.005264,9.977135
2015-07-21,9.976501,9.98349,9.986198,9.993988,9.999329,9.9928055,9.997787
2015-07-22,9.984779,10.005524,9.987869,9.972725,9.988556,10.0026245,9.98735
2015-07-23,9.997719,10.010834,9.987183,9.996368,9.992043,9.982605,10.001709
2015-07-24,9.9719925,9.99189,10.006248,10.000786,9.988815,9.985092,9.999428
2015-07-26,9.983116,9.996498,9.977486,9.998611,10.000946,9.983711,9.997047
2015-07-27,9.989975,9.983688,9.99321,10.003532,9.995995,9.986427,9.979172
2015-07-28,9.974686,9.974464,9.999458,10.019394,9.995224,9.9608,9.960922
2015-07-29,9.99128,9.998917,9.986755,9.993126,9.987473,9.966568,9.965874
2015-07-30,9.994995,9.982086,9.978561,9.974472,9.973526,9.95314,9.9268265
2015-07-31,10.002769,9.995613,9.969696,9.975784,9.956116,9.951126,9.907356
2015-08-02,9.990646,9.979706,9.969948,9.969215,9.953751,9.899979,9.888466
2015-08-03,9.980469,9.961334,9.972519,9.962799,9.900879,9.88279,9.879593
2015-08-04,9.954994,9.96743,9.957092,9.901665,9.895737,9.881264,9.856987
2015-08-05,9.9655075,9.964012,9.897728,9.888351,9.887466,9.846703,9.872284
2015-08-06,9.956078,9.903671,9.904602,9.867958,9.856972,9.8522415,9.8322525
2015-08-07,9.89608,9.881378,9.8930435,9.868523,9.876686,9.827011,9.840843
2015-08-09,9.890404,9.881783,9.85273,9.839966,9.859871,9.828461,9.835785
2015-08-10,9.886116,9.8528595,9.840378,9.841141,9.838554,9.844772,9.818634
2015-08-11,9.855782,9.837059,9.846619,9.829346,9.826492,9.797234,9.8222885
2015-08-12,9.834686,9.847359,9.825386,9.824959,9.836899,9.821388,9.806419
2015-08-13,9.847847,9.827095,9.82048,9.838646,9.835075,9.812759,9.80249
2015-08-14,9.835587,9.836777,9.842781,9.822044,9.800095,9.791885,9.806999
2015-08-16,9.832207,9.8224945,9.817345,9.826729,9.829742,9.813217,9.813141
2015-08-17,9.827248,9.816277,9.816498,9.816277,9.804733,9.804382,9.7897415
2015-08-18,9.827126,9.815178,9.8042145,9.806747,9.799057,9.796898,9.808189
2015-08-19,9.811989,9.810829,9.796829,9.80159,9.804733,9.783005,9.797188
2015-08-20,9.817154,9.789291,9.802338,9.807198,9.7860565,9.791397,9.7761
2015-08-21,9.800056,9.805847,9.802101,9.79818,9.773323,9.785027,9.766708
2015-08-23,9.805534,9.802795,9.802444,9.78566,9.787674,9.782196,9.770889
2015-08-24,9.799927,9.7909775,9.783707,9.784042,9.778664,9.775642,9.786194
2015-08-25,9.789757,9.786522,9.786697,9.749321,9.796822,9.779579,9.767441
2015-08-26,9.788582,9.784485,9.784111,9.801819,9.756432,9.760925,9.758987
2015-08-27,9.80188,9.77597,9.776108,9.790695,9.760162,9.752937,9.760139
2015-08-28,9.779541,9.779442,9.772034,9.76889,9.7571945,9.7144165,9.718704
2015-08-30,9.769623,9.789642,9.755829,9.76651,9.747314,9.720322,9.707947
2015-08-31,9.792114,9.755356,9.764137,9.751442,9.727158,9.707466,9.704842
2015-09-01,9.760056,9.758636,9.737015,9.714745,9.729439,9.684402,9.677963
2015-09-02,9.764549,9.751717,9.735855,9.7276,9.674187,9.68129,9.640045
2015-09-03,9.747505,9.752487,9.717926,9.700562,9.692909,9.64035,9.625633
2015-09-04,9.756409,9.694252,9.707916,9.68988,9.660629,9.637878,9.607117
2015-09-06,9.699997,9.693794,9.699806,9.658333,9.644226,9.62471,9.557098
2015-09-07,9.680649,9.68515,9.640221,9.62793,9.626541,9.557732,9.474388
2015-09-08,9.68222,9.663559,9.625214,9.610916,9.570137,9.502724,9.197029
2015-09-09,9.653633,9.62735,9.622917,9.555542,9.476715,9.200806,9.159019
2015-09-10,9.642494,9.610527,9.561363,9.473717,9.212128,9.161385,9.1065445
2015-09-11,9.625771,9.554382,9.45369,9.204842,9.166969,9.127068,9.084717
2015-09-13,9.564957,9.465805,9.203033,9.151741,9.118057,9.098419,9.170525
2015-09-14,9.474564,9.211502,9.153313,9.0998535,9.127411,9.129288,9.096924
2015-09-15,9.209328,9.137428,9.162689,9.129044,9.098793,9.098351,9.096161
2015-09-16,9.156761,9.11145,9.1026535,9.109985,9.139755,9.11512,9.043007
2015-09-17,9.133743,9.095039,9.124123,9.091591,9.095711,9.018036,9.009567
2015-09-18,9.09919,9.101791,9.082741,9.10067,9.034531,9.038483,9.019646
2015-09-20,9.089348,9.126358,9.063721,9.068787,9.024742,9.029083,9.010872
2015-09-21,9.130989,9.059273,9.036514,9.007286,9.025818,9.011734,8.981445
2015-09-22,9.092934,9.030556,9.056709,9.017105,8.995697,8.989342,8.97834
2015-09-23,9.038788,9.040855,9.009094,9.012802,8.994301,8.973656,8.954269
2015-09-24,9.050095,9.026993,9.011948,8.976227,8.979134,8.962883,8.917007
2015-09-25,9.024712,9.017067,8.989815,8.969002,8.948242,8.9592285,8.920113
2015-09-27,9.003944,8.989105,8.966385,8.952362,8.957703,8.924324,8.862015
2015-09-28,8.9925,8.97052,8.938126,8.932335,8.893021,8.902931,8.875046
2015-09-29,8.968399,8.963867,8.926384,8.92598,8.886482,8.880638,8.86245
2015-09-30,8.936142,8.941292,8.918381,8.898575,8.8730545,8.834633,8.8493805
2015-10-01,8.931374,8.907127,8.898056,8.865219,8.867775,8.861755,8.831505
2015-10-02,8.92202,8.889458,8.871735,8.863747,8.794991,8.848137,8.864906
2015-10-04,8.907059,8.866043,8.868965,8.856483,8.866524,8.8578415,8.827988
2015-10-05,8.87764,8.860634,8.845612,8.845512,8.857307,8.860725,8.8832855
2015-10-06,8.868973,8.877251,8.826653,8.841141,8.83596,8.842819,8.845345
2015-10-07,8.856712,8.8276825,8.838486,8.855698,8.851288,8.818405,8.854248
2015-10-08,8.869446,8.869865,8.859123,8.850502,8.829872,8.858833,8.845863
2015-10-09,8.849686,8.841446,8.832993,8.8502655,8.849541,8.844025,8.854385
2015-10-11,8.853226,8.833496,8.8424225,8.83461,8.847992,8.819069,8.845482
2015-10-12,8.848244,8.827484,8.864944,8.852486,8.829216,8.860428,8.854767
2015-10-13,8.870338,8.871567,8.837547,8.850807,8.850006,8.83358,8.884254
2015-10-14,8.850449,8.84227,8.845467,8.85759,8.848442,8.879936,8.886787
2015-10-15,8.833313,8.851639,8.866417,8.845734,8.853119,8.878723,8.881958
2015-10-16,8.854721,8.843483,8.852585,8.872421,8.881638,8.876244,8.914848
2015-10-18,8.854744,8.847427,8.8799515,8.883575,8.912102,8.895241,8.860474
2015-10-19,8.830803,8.876549,8.865059,8.8956375,8.919533,8.920311,8.934166
2015-10-20,8.861626,8.884384,8.901527,8.899933,8.921082,8.923019,8.893173
2015-10-21,8.875481,8.889549,8.9036255,8.867035,8.904297,8.901024,8.910637
2015-10-22,8.885124,8.904175,8.920425,8.924057,8.920822,8.909149,8.909851
2015-10-23,8.908096,8.912041,8.918724,8.926605,8.90313,8.93454,8.920357
2015-10-25,8.904472,8.925125,8.931953,8.893158,8.912392,8.912498,8.894875
2015-10-26,8.9368515,8.91362,8.910988,8.893158,8.904686,8.910698,8.89621
2015-10-27,8.914978,8.940498,8.931503,8.899605,8.891785,8.874626,8.875679
2015-10-28,8.92794,8.916702,8.920929,8.916527,8.891922,8.887657,8.847939
2015-10-29,8.927246,8.911339,8.884872,8.888626,8.873405,8.830017,8.837486
2015-10-30,8.915138,8.889061,8.897705,8.866051,8.842957,8.817535,8.8515625
2015-11-01,8.890938,8.889328,8.892143,8.875511,8.839859,8.817421,8.837433
2015-11-02,8.889191,8.885506,8.846336,8.838783,8.820938,8.830376,8.836754
2015-11-03,8.870911,8.859039,8.833931,8.833656,8.82309,8.851936,8.837097
2015-11-04,8.837738,8.805962,8.816475,8.812172,8.830132,8.827385,8.837311
2015-11-05,8.841988,8.827957,8.813477,8.810776,8.84259,8.836845,8.83622
2015-11-06,8.84272,8.840736,8.827805,8.852455,8.854378,8.850548,8.837051
2015-11-08,8.816071,8.816292,8.842758,8.828514,8.835503,8.848785,8.83622
2015-11-09,8.851486,8.8151245,8.842888,8.810722,8.817436,8.84108,8.836479
2015-11-10,8.80616,8.836891,8.822845,8.855171,8.815651,8.850533,8.836151
2015-11-11,8.835983,8.835045,8.849861,8.834282,8.827248,8.811737,8.835892
2015-11-12,8.842644,8.845757,8.834671,8.814957,8.841545,8.840942,8.839325
2015-11-13,8.849365,8.857887,8.830284,8.856758,8.840523,8.7966385,8.80101
2015-11-15,8.83062,8.8396225,8.841072,8.816566,8.815285,8.791824,8.769081
2015-11-16,8.807327,8.836655,8.833656,8.820259,8.792084,8.799156,8.765907
2015-11-17,8.845459,8.819191,8.85273,8.773178,8.779137,8.832329,8.754555
2015-11-18,8.832626,8.808655,8.810623,8.745308,8.773392,8.79364,8.739899
2015-11-19,8.789314,8.790306,8.777519,8.843292,8.787033,8.800079,8.750992
2015-11-20,8.786781,8.750084,8.746941,8.785301,8.747864,8.723328,8.752518
2015-11-22,8.764793,8.797165,8.759872,8.74939,8.759232,8.762993,8.763756
2015-11-23,8.785301,8.787605,8.7775955,8.7263565,8.759758,8.725777,8.75
2015-11-24,8.733376,8.757507,8.773521,8.745407,8.754547,8.735573,8.726982
2015-11-25,8.812805,8.735725,8.79702,8.770035,8.758194,8.7425,8.7161255
2015-11-26,8.747513,8.733284,8.737518,8.767273,8.723022,8.739227,8.729225
2015-11-27,8.742279,8.7379,8.74231,8.741608,8.723305,8.723549,8.725044
2015-11-29,8.740524,8.724045,8.738167,8.71122,8.730881,8.715416,8.714287
2015-11-30,8.747429,8.726707,8.732109,8.716728,8.72039,8.725578,8.681488
2015-12-01,8.728233,8.726349,8.727905,8.725868,8.713303,8.701035,8.675507
2015-12-02,8.721924,8.711205,8.71566,8.716026,8.715286,8.677353,8.683861
2015-12-03,8.725891,8.727951,8.718941,8.6910095,8.693535,8.66127,8.682205
2015-12-04,8.7313385,8.711479,8.706993,8.691032,8.683395,8.671913,8.655907
2015-12-06,8.700058,8.711868,8.702789,8.696274,8.65625,8.639908,8.624565
2015-12-07,8.685707,8.677109,8.686867,8.678154,8.641205,8.63501,8.623047
2015-12-08,8.713013,8.696373,8.673592,8.643326,8.638954,8.62426,8.600525
2015-12-09,8.672607,8.670387,8.6419525,8.631332,8.624313,8.617294,8.598656
2015-12-10,8.669342,8.642128,8.640923,8.623367,8.617546,8.594246,8.59449
2015-12-11,8.641289,8.627792,8.609581,8.608337,8.592468,8.590446,8.563774
2015-12-13,8.630241,8.628586,8.602257,8.59758,8.57695,8.593536,8.575264
2015-12-14,8.62809,8.596634,8.6063,8.5971985,8.58181,8.563889,8.561638
2015-12-15,8.609581,8.610367,8.581131,8.610817,8.545174,8.565514,8.545235
2015-12-16,8.609451,8.557358,8.56797,8.575096,8.571304,8.570557,8.53331
2015-12-17,8.586487,8.568596,8.56749,8.542,8.555016,8.555374,8.551743
2015-12-18,8.585602,8.554344,8.56945,8.557121,8.547844,8.527229,8.544769
2015-12-20,8.565605,8.576111,8.554047,8.560234,8.553123,8.534935,8.525612
2015-12-21,8.566971,8.554573,8.551033,8.541885,8.545067,8.550041,8.519089
2015-12-22,8.545273,8.568825,8.542397,8.548836,8.508583,8.520599,8.514854
2015-12-23,8.537514,8.5585785,8.538628,8.530472,8.515053,8.531082,8.506294
2015-12-24,8.553886,8.539024,8.527557,8.510963,8.522514,8.507896,8.403534
2015-12-27,8.538147,8.539749,8.518059,8.520325,8.510796,8.43026,8.296425
2015-12-28,8.51207,8.527069,8.497673,8.50885,8.415222,8.294647,8.132111
2015-12-29,8.523697,8.515961,8.499733,8.411224,8.286377,8.161102,8.12294
2015-12-30,8.508156,8.501778,8.451241,8.277908,8.130463,8.101898,8.051079
2015-12-31,8.505844,8.418098,8.295654,8.145317,8.105194,8.065193,8.03743
2016-01-03,8.422173,8.274803,8.137863,8.104065,8.07753,8.030045,8.022514
2016-01-04,8.286949,8.163155,8.104126,8.05938,8.047974,8.0533905,8.002701
2016-01-05,8.126152,8.118668,8.109444,8.039558,7.996315,8.040611,8.008041
2016-01-06,8.1152725,8.078239,8.04982,8.029037,8.031242,7.981781,7.97316
2016-01-07,8.075882,8.088181,8.000198,8.02433,7.9917984,7.9673615,7.9430695
2016-01-08,8.055389,8.000183,8.015968,7.99144,7.96402,7.9694595,7.947136
2016-01-10,8.005173,8.043785,8.008011,7.999527,7.97464,7.909462,7.9151077
2016-01-11,8.016533,8.011848,8.00457,7.9790726,7.9375534,7.8943253,7.8457794
2016-01-12,8.001305,7.957062,7.9688797,7.957344,7.9067535,7.890991,7.8635864
2016-01-13,7.9921875,7.9675674,7.931717,7.908119,7.8889694,7.843025,7.8514023
2016-01-14,7.9645004,7.954788,7.905121,7.884445,7.868408,7.8913116,7.850975
2016-01-15,7.9527664,7.9113464,7.879936,7.8898926,7.8912735,7.8505096,7.7851257
2016-01-17,7.908104,7.8954315,7.905777,7.85878,7.863655,7.7674866,7.7450943
2016-01-18,7.9177017,7.8594894,7.85289,7.873932,7.754036,7.758232,7.7191696
2016-01-19,7.8849945,7.851471,7.8674088,7.7991943,7.725914,7.728714,7.7079544
2016-01-20,7.864212,7.852997,7.7880325,7.758301,7.7138824,7.696121,7.650429
2016-01-21,7.8581543,7.774544,7.7449646,7.7178345,7.7129135,7.6445312,7.6245804
2016-01-22,7.7640686,7.794571,7.7664795,7.721756,7.6511,7.617058,7.4602966
2016-01-24,7.7312927,7.7211456,7.7135925,7.6695633,7.6202087,7.47805,7.3686447
2016-01-25,7.7326355,7.7117996,7.6522675,7.611351,7.511017,7.3573456,7.3542633
2016-01-26,7.699379,7.6516724,7.628975,7.4784317,7.342369,7.340309,7.3413544
2016-01-27,7.665268,7.6192017,7.485222,7.351776,7.359764,7.354683,7.352623
2016-01-28,7.6354294,7.496414,7.3447266,7.341385,7.330719,7.348053,7.355797
2016-01-29,7.4934464,7.337715,7.371048,7.3510666,7.3376083,7.3604736,7.341095
2016-01-31,7.3425293,7.3576202,7.328842,7.3408737,7.3596725,7.344635,7.348839
2016-02-01,7.359886,7.3617477,7.356209,7.351326,7.36557,7.35997,7.327858
2016-02-02,7.3657227,7.3479233,7.3458786,7.3406143,7.3582535,7.346016,7.3240128
2016-02-03,7.3591537,7.3559647,7.356468,7.3515854,7.3643494,7.3394394,7.27623
2016-02-04,7.336769,7.3697357,7.345619,7.3296967,7.311798,7.3100204,7.3116302
2016-02-05,7.351387,7.3618774,7.335762,7.330063,7.3330154,7.2815094,7.209694
2016-02-07,7.3272934,7.347481,7.320389,7.339279,7.29187,7.2191544,7.211052
2016-02-08,7.332718,7.3226852,7.2785797,7.3142014,7.2056503,7.1896744,7.2127914
2016-02-09,7.3592987,7.326805,7.3042526,7.203171,7.2227325,7.153618,7.2137833
2016-02-10,7.276161,7.307869,7.21949,7.252388,7.223984,7.205635,7.203232
2016-02-11,7.244316,7.2402496,7.18557,7.1618805,7.202011,7.2068787,7.207779
2016-02-12,7.218605,7.2659454,7.182495,7.203171,7.1781235,7.1840134,7.156372
2016-02-14,7.1914215,7.2213135,7.2405014,7.22818,7.189995,7.1725235,7.19014
2016-02-15,7.224228,7.1899567,7.197342,7.2008057,7.188881,7.183876,7.172806
2016-02-16,7.1972733,7.175827,7.229065,7.2147903,7.191139,7.2199326,7.1963196
2016-02-17,7.179924,7.190666,7.1997986,7.181198,7.1794586,7.1693115,7.1955566
2016-02-18,7.2007446,7.2303696,7.170822,7.1951675,7.2025375,7.1819763,7.2057724
2016-02-19,7.164963,7.214119,7.188675,7.1851425,7.1917267,7.236046,7.2122803
2016-02-21,7.209984,7.1892548,7.170868,7.250702,7.2154465,7.2215347,7.2242355
2016-02-22,7.198166,7.176941,7.243866,7.2113876,7.209564,7.202896,7.2353516
2016-02-23,7.1618423,7.2050934,7.223007,7.201309,7.220413,7.232483,7.2258377
2016-02-24,7.183563,7.2226334,7.198654,7.218445,7.2182846,7.237938,7.2298813
2016-02-25,7.214676,7.220375,7.207016,7.206665,7.21286,7.200943,7.2180786
2016-02-26,7.2290573,7.205879,7.2039948,7.222954,7.211006,7.205162,7.2252502
2016-02-28,7.2264175,7.1888123,7.223007,7.221237,7.240387,7.217476,7.2390823
2016-02-29,7.1954727,7.2183,7.2049866,7.2221146,7.227844,7.2517014,7.2472153
2016-03-01,7.221222,7.214615,7.215149,7.233078,7.2630615,7.252083,7.272812
2016-03-02,7.22554,7.2211075,7.2338867,7.238228,7.265106,7.293503,7.3115997
2016-03-03,7.2251663,7.2414856,7.250824,7.2680435,7.2812195,7.281723,7.26651
2016-03-04,7.233574,7.2632904,7.2670746,7.290695,7.27684,7.31456,7.3154907
2016-03-06,7.2440567,7.2598953,7.28006,7.291565,7.27829,7.330353,7.310074
2016-03-07,7.2429276,7.2835083,7.2999268,7.286331,7.337631,7.2695923,7.3154526
2016-03-08,7.266762,7.294922,7.3035965,7.291931,7.2985992,7.349106,7.3009567
2016-03-09,7.292061,7.2792587,7.2589493,7.331375,7.3117294,7.298584,7.342079
2016-03-10,7.285721,7.2669754,7.3533707,7.316536,7.3208847,7.3180466,7.3010864
2016-03-11,7.3160553,7.3127365,7.3153305,7.3336105,7.308281,7.3218384,7.303894
2016-03-13,7.307045,7.30513,7.3095856,7.3163986,7.306221,7.303894,7.2895203
2016-03-14,7.310211,7.3158493,7.3109436,7.29023,7.2998734,7.2953186,7.280548
2016-03-15,7.288498,7.3334885,7.3163376,7.2928085,7.293602,7.2853546,7.2785873
2016-03-16,7.295822,7.280266,7.313423,7.3062057,7.292717,7.2753296,7.272133
2016-03-17,7.296852,7.276146,7.2864532,7.280533,7.274925,7.274063,7.28318
2016-03-18,7.3172836,7.303726,7.2984924,7.265442,7.2968216,7.2907257,7.294716
2016-03-20,7.316162,7.2761,7.2423553,7.276146,7.2928314,7.294235,7.292755
2016-03-21,7.2606735,7.2896347,7.261055,7.2812195,7.273361,7.293213,7.3196716
2016-03-22,7.2680664,7.2907104,7.2820587,7.281761,7.292183,7.2988586,7.2984467
2016-03-23,7.2690887,7.295952,7.282303,7.2910995,7.2811356,7.324486,7.2761307
2016-03-24,7.2857056,7.281868,7.299217,7.290184,7.3096313,7.3110504,7.3192673
2016-03-27,7.3150177,7.270355,7.309746,7.2997284,7.298012,7.309349,7.317993
2016-03-28,7.2876816,7.296959,7.3128433,7.2885895,7.308281,7.322174,7.3044357
2016-03-29,7.3054657,7.3196487,7.3171387,7.3354797,7.322891,7.313591,7.3310623
2016-03-30,7.3030167,7.3221817,7.288475,7.311981,7.3259277,7.3587646,7.3446884
2016-03-31,7.322052,7.3378983,7.316803,7.326088,7.3185043,7.3187027,7.3335495
2016-04-01,7.3338394,7.3089066,7.3395996,7.353142,7.3142166,7.3374557,7.332382
2016-04-03,7.323387,7.3325195,7.323227,7.329193,7.333664,7.317932,7.321419
2016-04-04,7.309662,7.3273773,7.3198624,7.3358917,7.32003,7.295822,7.336151
2016-04-05,7.3277435,7.334671,7.33535,7.3117523,7.306404,7.310791,7.3232346
2016-04-06,7.3296356,7.33107,7.322258,7.3033905,7.3215103,7.2994003,7.31456
2016-04-07,7.334923,7.311226,7.294838,7.326256,7.3267975,7.323509,7.3041
2016-04-08,7.3196487,7.3180695,7.337425,7.3339615,7.3213654,7.325577,7.3345337
2016-04-10,7.3082657,7.327652,7.325554,7.3216324,7.348572,7.3253098,7.3377075
2016-04-11,7.3130493,7.2987823,7.318672,7.316498,7.332657,7.3448563,7.3455963
2016-04-12,7.3253403,7.329895,7.3101273,7.3302765,7.3500977,7.3392487,7.3504715
2016-04-13,7.343094,7.3177032,7.3273544,7.3485413,7.337532,7.3492203,7.350746
2016-04-14,7.323578,7.3322296,7.343506,7.3386536,7.357849,7.354187,7.367111
2016-04-15,7.3321457,7.343773,7.352463,7.3531113,7.3520813,7.354599,7.3505783
2016-04-17,7.348755,7.354416,7.354904,7.357338,7.360565,7.355751,7.371567
