,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN
2014-12-10,4.2129474,4.213375,4.212001,4.206904,4.201741,4.1947412,4.1941805
2014-12-11,4.21734,4.2125616,4.2124853,4.2046647,4.195851,4.1941757,4.1954947
2014-12-12,4.211485,4.2104383,4.204294,4.196083,4.19561,4.1978016,4.195839
2014-12-14,4.21149,4.2046733,4.1962748,4.192378,4.1917214,4.193778,4.194743
2014-12-15,4.1999936,4.1954436,4.192908,4.196046,4.1891236,4.192841,4.194068
2014-12-16,4.1971035,4.1966305,4.194435,4.1932535,4.2001786,4.1970844,4.1961184
2014-12-17,4.192187,4.1955023,4.197939,4.1944237,4.187193,4.195529,4.194591
2014-12-18,4.1952806,4.1966753,4.1939764,4.1981325,4.195518,4.1938696,4.1962795
2014-12-19,4.197199,4.195459,4.195468,4.1945033,4.1915207,4.194406,4.199378
2014-12-21,4.191754,4.1967216,4.196497,4.198041,4.1884046,4.195914,4.1855125
2014-12-22,4.192301,4.1954126,4.1945176,4.196119,4.2016683,4.1943464,4.199608
2014-12-23,4.1861024,4.196771,4.1965995,4.1923656,4.19566,4.1959715,4.185009
2014-12-24,4.185827,4.19536,4.194313,4.1916604,4.1954594,4.1748686,4.1864614
2014-12-25,4.194788,4.1968226,4.1960106,4.1947074,4.177942,4.209763,4.1876388
2014-12-26,4.190423,4.195304,4.1942477,4.182012,4.1915393,4.1758556,4.2
2014-12-28,4.187022,4.196879,4.1993546,4.1823597,4.20692,4.2128716,4.1999755
2014-12-29,4.201501,4.187845,4.191369,4.1861296,4.20494,4.1840353,4.1885285
2014-12-30,4.1886616,4.189255,4.1961718,4.186646,4.2008176,4.1967626,4.1941996
2014-12-31,4.204326,4.19192,4.1958256,4.1822953,4.186757,4.2044764,4.209796
2015-01-01,4.1682982,4.2109184,4.180428,4.2138057,4.208063,4.1745825,4.20475
2015-01-02,4.176196,4.205802,4.188273,4.204816,4.2064743,4.2257953,4.199866
2015-01-04,4.2112775,4.181489,4.1877837,4.208427,4.2375717,4.20172,4.222148
2015-01-05,4.188118,4.1869287,4.1779385,4.2134724,4.2129354,4.2318697,4.241327
2015-01-06,4.177709,4.1899757,4.2123985,4.2064276,4.2247586,4.2448754,4.2530055
2015-01-07,4.1856346,4.1809835,4.199947,4.222507,4.2422905,4.2625394,4.2641973
2015-01-08,4.1833797,4.2100043,4.2331724,4.242274,4.258239,4.262559,4.260586
2015-01-09,4.2081804,4.2198815,4.24325,4.254501,4.2564993,4.265836,4.2635045
2015-01-11,4.2286453,4.2463727,4.258188,4.250028,4.2630157,4.2643127,4.2732368
2015-01-12,4.2347484,4.2500653,4.2629595,4.2624793,4.259573,4.2702312,4.2704854
2015-01-13,4.2571836,4.26162,4.262623,4.265318,4.2688465,4.2661166,4.271532
2015-01-14,4.260845,4.26159,4.2704277,4.2726,4.264747,4.273688,4.277799
2015-01-15,4.2647266,4.2615795,4.2865334,4.2658577,4.2852025,4.27413,4.2628837
2015-01-16,4.2689295,4.2798142,4.254517,4.2864757,4.2920985,4.28073,4.277015
2015-01-18,4.281296,4.2781525,4.2902226,4.294431,4.2710924,4.3027477,4.2699113
2015-01-19,4.2813306,4.271872,4.2698345,4.28346,4.2842073,4.2851458,4.270488
2015-01-20,4.2781982,4.2916064,4.2768583,4.294177,4.2839904,4.26793,4.295763
2015-01-21,4.271693,4.27812,4.2774763,4.2804093,4.2780194,4.2814846,4.271558
2015-01-22,4.288496,4.289632,4.2911587,4.2743416,4.278275,4.298183,4.282564
2015-01-23,4.292609,4.2877555,4.277066,4.2776628,4.2845845,4.285496,4.267466
2015-01-25,4.291741,4.2810516,4.291432,4.276436,4.2843547,4.295058,4.3011894
2015-01-26,4.2911515,4.28065,4.276799,4.275867,4.2840824,4.2779818,4.2695065
2015-01-27,4.296831,4.2756925,4.2916927,4.286475,4.2773495,4.2948627,4.3005443
2015-01-28,4.2879314,4.2654414,4.2765427,4.284518,4.277651,4.2843294,4.2700734
2015-01-29,4.290224,4.2795334,4.291941,4.290633,4.2847276,4.2885795,4.300047
2015-01-30,4.287355,4.2761836,4.276297,4.2772913,4.28454,4.28136,4.2847934
2015-02-01,4.278699,4.2965364,4.2921777,4.2862206,4.285098,4.2710166,4.2783394
2015-02-02,4.285161,4.292029,4.2760653,4.2818522,4.281016,4.289572,4.279191
2015-02-03,4.285004,4.269238,4.292398,4.295147,4.2896805,4.280723,4.277279
2015-02-04,4.2739625,4.2942557,4.286418,4.29887,4.283451,4.2697954,4.2893643
2015-02-05,4.2944345,4.275928,4.2891283,4.256129,4.2532573,4.278982,4.266963
2015-02-06,4.281888,4.285958,4.2719607,4.27489,4.2791176,4.2795634,4.2484527
2015-02-08,4.2919555,4.2492146,4.2796044,4.2791815,4.2746696,4.282614,4.2663636
2015-02-09,4.2691803,4.2540298,4.2685475,4.268697,4.2620335,4.2711735,4.262138
2015-02-10,4.2751775,4.2896028,4.27608,4.2673383,4.2592463,4.2312527,4.2241025
2015-02-11,4.27721,4.259747,4.2690425,4.2674923,4.2286267,4.235974,4.2187676
2015-02-12,4.267892,4.276231,4.266789,4.236694,4.234707,4.232897,4.219535
2015-02-13,4.26367,4.249189,4.23777,4.227421,4.212,4.2241554,4.2159734
2015-02-15,4.2806234,4.245015,4.2197213,4.2218513,4.230425,4.21979,4.2057734
2015-02-16,4.238402,4.2190843,4.231861,4.2222366,4.2007785,4.203276,4.200656
2015-02-17,4.2252073,4.2191105,4.228162,4.21293,4.2073164,4.2126527,4.1967893
2015-02-18,4.2212996,4.213183,4.219189,4.2050667,4.206458,4.196089,4.1987863
2015-02-19,4.2327,4.2303643,4.2051644,4.2065783,4.2047615,4.1983,4.1927714
2015-02-20,4.222947,4.2030582,4.2024927,4.196819,4.1690392,4.2067795,4.1860547
2015-02-22,4.203498,4.192803,4.2078004,4.19875,4.1910644,4.1976557,4.1973734
2015-02-23,4.2109165,4.195281,4.204329,4.1546474,4.2020793,4.1910996,4.1674247
2015-02-24,4.200023,4.197978,4.1565127,4.1980915,4.1662416,4.199059,4.1611114
2015-02-25,4.1984396,4.2025456,4.2058434,4.1996775,4.208218,4.166159,4.1939282
2015-02-26,4.195752,4.1850014,4.1971974,4.1670704,4.1791368,4.1843348,4.164274
2015-02-27,4.2091045,4.199447,4.2007594,4.1807203,4.183129,4.1890225,4.187191
2015-03-01,4.203704,4.2005215,4.153567,4.1644197,4.1761584,4.1687155,4.1826096
2015-03-02,4.1629524,4.1890984,4.172719,4.1704793,4.172446,4.1690454,4.185975
2015-03-03,4.1930146,4.181978,4.176826,4.1784086,4.171145,4.180036,4.1874485
2015-03-04,4.185923,4.179661,4.187988,4.1750975,4.181562,4.1762075,4.174754
2015-03-05,4.171503,4.1840696,4.17475,4.182138,4.1691713,4.176676,4.1778584
2015-03-06,4.1672044,4.1747746,4.1711564,4.17501,4.173688,4.1722765,4.165841
2015-03-08,4.168368,4.1761417,4.1641936,4.163734,4.1753097,4.167264,4.170546
2015-03-09,4.169647,4.17516,4.169331,4.1632004,4.1724634,4.163958,4.168515
2015-03-10,4.169061,4.182208,4.1632586,4.1638527,4.164172,4.165417,4.172414
2015-03-11,4.1726704,4.193921,4.1633735,4.159007,4.1715627,4.169096,4.161979
2015-03-12,4.163416,4.1657386,4.1598654,4.169127,4.1690245,4.16268,4.158929
2015-03-13,4.1700573,4.1669893,4.161152,4.166719,4.1605043,4.172398,4.1566014
2015-03-15,4.167779,4.166573,4.164523,4.1633024,4.1627936,4.163052,4.161066
2015-03-16,4.154477,4.1644564,4.1617384,4.1607337,4.1619225,4.1569004,4.154479
2015-03-17,4.1740828,4.1634603,4.162309,4.163689,4.161228,4.1610713,4.1555686
2015-03-18,4.1691937,4.1590524,4.1580205,4.158595,4.161181,4.1613474,4.1588755
2015-03-19,4.155811,4.158284,4.1514482,4.15869,4.162451,4.151654,4.145138
2015-03-20,4.157282,4.1561494,4.1617384,4.1486635,4.149497,4.151304,4.150189
2015-03-22,4.158667,4.1531577,4.147361,4.149036,4.152612,4.1512184,4.155164
2015-03-23,4.1571255,4.1593337,4.1569157,4.1530113,4.1509423,4.1469026,4.145538
2015-03-24,4.153539,4.145606,4.1516204,4.1474686,4.142829,4.1449857,4.154934
2015-03-25,4.1539044,4.142033,4.1536846,4.159811,4.1506033,4.1391306,4.1383224
2015-03-26,4.141788,4.150807,4.1449895,4.1437073,4.1434383,4.148716,4.131576
2015-03-27,4.149139,4.142576,4.144306,4.138255,4.1615033,4.140609,4.144177
2015-03-29,4.147288,4.146538,4.153729,4.133763,4.1370344,4.132243,4.1377325
2015-03-30,4.1633587,4.127469,4.139101,4.141528,4.1389174,4.1406975,4.1278434
2015-03-31,4.1468344,4.128647,4.1407933,4.114741,4.119664,4.1326046,4.148539
2015-04-01,4.1347523,4.1295004,4.147283,4.1371894,4.1405087,4.131933,4.1292496
2015-04-02,4.152502,4.137789,4.131534,4.1353164,4.154826,4.1220202,4.1312466
2015-04-05,4.1386724,4.147804,4.143429,4.123897,4.1326537,4.134651,4.1365476
2015-04-06,4.123733,4.1327343,4.1312976,4.1294312,4.1410694,4.1349864,4.1038604
2015-04-07,4.12392,4.13275,4.1305666,4.1408534,4.132669,4.1182528,4.118978
2015-04-08,4.1631036,4.1194763,4.137806,4.117806,4.1122026,4.131647,4.1200285
2015-04-09,4.119551,4.1479335,4.119026,4.1164308,4.1198177,4.1245995,4.112269
2015-04-10,4.132186,4.1439476,4.1341305,4.1054325,4.124767,4.1143436,4.1021557
2015-04-12,4.1237087,4.1390595,4.1310415,4.120587,4.118851,4.102835,4.0949087
2015-04-13,4.1162024,4.1306076,4.119178,4.119541,4.105631,4.094316,4.0975137
2015-04-14,4.0746694,4.123579,4.1132603,4.1012955,4.0953426,4.0942593,4.0881324
2015-04-15,4.109633,4.114173,4.1108303,4.091573,4.092091,4.083825,4.0880094
2015-04-16,4.1106625,4.100654,4.0953374,4.0965147,4.0930395,4.0884075,4.079446
2015-04-17,4.1099663,4.09033,4.087459,4.0970373,4.0888658,4.0843105,4.0860686
2015-04-19,4.099306,4.101607,4.085681,4.0917015,4.0789084,4.068002,4.0696735
2015-04-20,4.091473,4.0913672,4.0837426,4.082833,4.0786676,4.073335,4.068867
2015-04-21,4.08896,4.0856566,4.079631,4.0777216,4.0663977,4.0720763,4.0583706
2015-04-22,4.0840454,4.0824504,4.084801,4.0711136,4.062705,4.059073,4.060203
2015-04-23,4.086622,4.080097,4.077256,4.064916,4.0618277,4.054847,4.050579
2015-04-24,4.073574,4.0686345,4.084918,4.06386,4.0546193,4.05883,4.035594
2015-04-26,4.0636034,4.0671544,4.060569,4.0613546,4.0388513,4.030942,4.0348845
2015-04-27,4.063883,4.0581293,4.055091,4.049959,4.0331197,4.0307055,4.0285244
2015-04-28,4.059974,4.064625,4.053343,4.036619,4.021116,4.0356994,4.029392
2015-04-29,4.05248,4.0512924,4.0262136,4.0297046,4.04248,4.025304,4.031212
2015-04-30,4.0535355,4.03845,4.0386167,4.0369053,4.034332,4.030697,4.0497627
2015-05-01,4.0368304,4.0508585,4.0213623,4.030625,4.0294504,4.0459547,4.045729
2015-05-03,4.021951,4.035581,4.0245423,4.0393424,4.0362663,4.0344787,4.05009
2015-05-04,4.0309863,4.027341,4.0366077,4.0294976,4.006468,4.0170984,4.022664
2015-05-05,4.03354,4.03403,4.0399218,4.0271916,4.0310764,4.0156965,4.0301876
2015-05-06,4.0265574,4.041628,4.0266533,4.024942,4.029476,4.0432835,4.0206513
2015-05-07,4.0501456,4.0319133,4.045603,4.028263,4.0299144,4.0296726,4.023243
2015-05-08,4.031442,4.022053,4.025811,4.0386095,4.033568,4.0325294,4.025959
2015-05-10,4.0234637,4.0273,4.0637817,4.0335813,4.021264,4.0287404,4.022048
2015-05-11,4.02767,4.0303326,4.0205297,4.0223203,4.0283456,4.035302,4.035138
2015-05-12,4.026664,4.0330153,4.0301476,4.03465,4.0289383,4.024426,4.024838
2015-05-13,4.011512,4.0221777,4.0237517,4.047498,4.0299125,4.0316873,4.0270348
2015-05-14,4.024382,4.030598,4.0320377,4.0296564,4.0338793,4.020076,4.022336
2015-05-15,4.038914,4.024378,4.025355,4.027424,4.0281706,4.037004,4.023774
2015-05-17,4.03237,4.0281944,4.028636,4.025878,4.027634,4.0501137,4.0252533
2015-05-18,4.043288,4.027043,4.0318584,4.0349135,4.033531,4.035664,4.035863
2015-05-19,4.0286865,4.0175796,4.0251355,4.0339093,4.0237646,4.0286984,4.0410533
2015-05-20,4.014445,4.0331864,4.0281973,4.0285425,4.0333147,4.036787,4.039718
2015-05-21,4.0348167,4.0264916,4.0312524,4.0226407,4.0333815,4.0459604,4.051201
2015-05-22,4.0136147,4.0296474,4.0357795,4.035002,4.0446186,4.059783,4.0331964
2015-05-24,4.0233874,4.0392275,4.036736,4.043563,4.0381756,4.04519,4.055782
2015-05-25,4.0290275,4.0500712,4.0357137,4.050371,4.0434413,4.0484395,4.0480065
2015-05-26,4.034093,4.0465226,4.0365553,4.0474405,4.0472302,4.065409,4.0501556
2015-05-27,4.0501285,4.0239143,4.044449,4.041134,4.065233,4.0580673,4.0462728
2015-05-28,4.0282917,4.0578313,4.0295596,4.048207,4.0620036,4.0495014,4.075974
2015-05-29,4.0611854,4.05838,4.055738,4.0443053,4.050035,4.067492,4.0652843
2015-05-31,4.051533,4.030388,4.0565042,4.057472,4.05796,4.0627985,4.062814
2015-06-01,4.0515084,4.029798,4.062319,4.0648465,4.062431,4.0645566,4.068185
2015-06-02,4.050061,4.0265923,4.0673904,4.0626483,4.0543337,4.0716133,4.071821
2015-06-03,4.0689335,4.042963,4.0592556,4.063228,4.0811334,4.0703535,4.074173
2015-06-04,4.0545025,4.0645876,4.0590124,4.0668473,4.071641,4.0801067,4.0881352
2015-06-05,4.046535,4.061857,4.075024,4.0754075,4.086949,4.090992,4.0746775
2015-06-07,4.0725293,4.073583,4.0679884,4.076129,4.088901,4.0965075,4.1076775
2015-06-08,4.0765324,4.074675,4.073336,4.088941,4.0759425,4.0946054,4.1029105
2015-06-09,4.070429,4.0806766,4.095737,4.0910506,4.1077704,4.1137013,4.1089606
2015-06-10,4.0852523,4.0875216,4.0954175,4.09326,4.1033797,4.109331,4.1075807
2015-06-11,4.0878863,4.0987544,4.0962415,4.096932,4.0999465,4.10577,4.1116676
2015-06-12,4.100455,4.1033716,4.1047,4.1052804,4.109128,4.109988,4.131151
2015-06-14,4.10017,4.0972886,4.0994387,4.11694,4.1121454,4.1163006,4.132902
2015-06-15,4.102972,4.1172543,4.0993648,4.126977,4.131074,4.1252313,4.124606
2015-06-16,4.107618,4.1093016,4.120649,4.117285,4.1159124,4.1234684,4.147237
2015-06-17,4.113452,4.105864,4.106726,4.1314454,4.1164336,4.1219444,4.1299896
2015-06-18,4.119054,4.117844,4.12517,4.1284323,4.122623,4.126709,4.128228
2015-06-19,4.119934,4.126499,4.128607,4.1280684,4.1436424,4.1455183,4.133963
2015-06-21,4.1183977,4.124827,4.140393,4.1242704,4.1304736,4.1562195,4.1411633
2015-06-22,4.13445,4.1240153,4.1231503,4.131922,4.125944,4.1495414,4.1280313
2015-06-23,4.1153626,4.1487036,4.130361,4.1434684,4.1486444,4.1266627,4.125271
2015-06-24,4.143601,4.1294947,4.133239,4.145775,4.146805,4.137631,4.144176
2015-06-25,4.123497,4.142801,4.132356,4.1355486,4.1347117,4.143539,4.1465673
2015-06-26,4.1277018,4.1312933,4.125977,4.1517434,4.148175,4.148102,4.148426
2015-06-28,4.139152,4.1407843,4.158988,4.141681,4.145251,4.1468678,4.157411
2015-06-29,4.1469145,4.133048,4.1334977,4.139741,4.1479044,4.14704,4.1486816
2015-06-30,4.145224,4.136243,4.1553864,4.1479216,4.1605616,4.153566,4.173575
2015-07-01,4.1508884,4.146095,4.156186,4.1557627,4.1492114,4.1594,4.1669927
2015-07-02,4.1478634,4.1531844,4.158252,4.158241,4.1611238,4.1598186,4.150395
2015-07-03,4.15565,4.1536584,4.1559935,4.156534,4.163797,4.155282,4.1589317
2015-07-05,4.1505737,4.15257,4.1594925,4.182597,4.160455,4.1907773,4.169875
2015-07-06,4.152284,4.1579576,4.1608906,4.1553197,4.1499014,4.1612096,4.159918
2015-07-07,4.1689734,4.1708374,4.1610427,4.1600113,4.16841,4.162272,4.162455
2015-07-08,4.163633,4.156397,4.1636457,4.1669693,4.175592,4.175968,4.170583
2015-07-09,4.1600585,4.1685324,4.1691117,4.1904936,4.160092,4.1740227,4.15328
2015-07-10,4.1744404,4.15447,4.154763,4.1911902,4.1706333,4.1789794,4.1678476
2015-07-12,4.138297,4.1889915,4.1647286,4.1607685,4.1493583,4.156617,4.154455
2015-07-13,4.152041,4.135767,4.174463,4.1767993,4.179292,4.1815257,4.1765513
2015-07-14,4.1791587,4.181509,4.163821,4.1659055,4.1671944,4.167066,4.164548
2015-07-15,4.166725,4.1606455,4.160156,4.1640167,4.175694,4.1737885,4.1706443
2015-07-16,4.175643,4.178413,4.177096,4.1606846,4.1712723,4.173465,4.164639
2015-07-17,4.180309,4.1591988,4.1690955,4.155413,4.1723294,4.164134,4.1679435
2015-07-19,4.160711,4.1675496,4.1693544,4.1759157,4.162371,4.1637554,4.171937
2015-07-20,4.1702113,4.1697025,4.1713505,4.1700735,4.164667,4.1634355,4.1659956
2015-07-21,4.170315,4.1538706,4.176802,4.1685667,4.171363,4.1674886,4.160898
2015-07-22,4.1769276,4.1489334,4.1658783,4.1602964,4.161098,4.1616297,4.1808543
2015-07-23,4.141583,4.170612,4.1649604,4.1698947,4.1631384,4.172308,4.164856
2015-07-24,4.1687355,4.1682234,4.168752,4.1661525,4.160879,4.165524,4.1648912
2015-07-26,4.16591,4.1642146,4.1676006,4.1675105,4.165979,4.1667366,4.1655283
2015-07-27,4.1668067,4.1652136,4.1666965,4.1603856,4.1713424,4.163168,4.1601834
2015-07-28,4.1676364,4.1666503,4.170713,4.1642375,4.162545,4.1708913,4.1651034
2015-07-29,4.169168,4.15962,4.147298,4.160991,4.1694365,4.153297,4.1520743
2015-07-30,4.166277,4.1584344,4.169694,4.170156,4.1580863,4.15264,4.154054
2015-07-31,4.1670103,4.183914,4.152811,4.1599526,4.162785,4.1492605,4.152426
2015-08-02,4.165562,4.164802,4.1601343,4.15467,4.151195,4.146881,4.1733694
2015-08-03,4.1644645,4.1618977,4.1583476,4.14899,4.15562,4.1442285,4.1665926
2015-08-04,4.159613,4.14708,4.175566,4.159831,4.1513925,4.1532516,4.1454043
2015-08-05,4.151743,4.14543,4.1430016,4.150161,4.1717405,4.149354,4.152217
2015-08-06,4.1438475,4.147258,4.1591415,4.184192,4.153152,4.1530123,4.145889
2015-08-07,4.146867,4.1595936,4.1446557,4.1583633,4.156618,4.1878533,4.1434007
2015-08-09,4.1500163,4.1561866,4.143781,4.165941,4.1470895,4.167959,4.1482816
2015-08-10,4.152199,4.1437616,4.1542463,4.152535,4.1381063,4.148933,4.152
2015-08-11,4.143181,4.1530232,4.178109,4.150177,4.1516433,4.1673436,4.1545706
2015-08-12,4.146648,4.1605177,4.154314,4.1501565,4.1503744,4.131814,4.143942
2015-08-13,4.166764,4.141533,4.155636,4.158616,4.1667676,4.1808305,4.1480255
2015-08-14,4.1908298,4.1512537,4.1811333,4.1405582,4.1545434,4.145421,4.152271
2015-08-16,4.1430693,4.148062,4.1568766,4.162932,4.1636972,4.1485367,4.1551986
2015-08-17,4.1577287,4.155115,4.163786,4.1753273,4.155396,4.146476,4.1430697
2015-08-18,4.160778,4.1532707,4.151541,4.140787,4.1534953,4.144173,4.173003
2015-08-19,4.1253104,4.158949,4.15636,4.167202,4.1551137,4.1520147,4.1146107
2015-08-20,4.1698494,4.1691947,4.13562,4.1525807,4.1461315,4.14863,4.160245
2015-08-21,4.1419473,4.1605678,4.1588225,4.1527195,4.1483216,4.16037,4.164775
2015-08-23,4.1592636,4.154016,4.1485767,4.1419864,4.1617236,4.1642036,4.167565
2015-08-24,4.148844,4.1525846,4.138465,4.1624656,4.1642785,4.171179,4.157563
2015-08-25,4.149605,4.1531625,4.163649,4.16529,4.172705,4.1829677,4.164346
2015-08-26,4.1517496,4.159755,4.161068,4.161686,4.180543,4.1829987,4.1798267
2015-08-27,4.1634555,4.155963,4.153399,4.1667624,4.1821384,4.171856,4.1761937
2015-08-28,4.1637354,4.156245,4.161537,4.16798,4.1884303,4.169851,4.1651483
2015-08-30,4.167197,4.1761804,4.165202,4.185094,4.18742,4.151836,4.201341
2015-08-31,4.179998,4.1492567,4.1803656,4.167748,4.178391,4.176675,4.1851516
2015-09-01,4.1576076,4.167756,4.1638236,4.1781597,4.1969976,4.178563,4.179164
2015-09-02,4.1960373,4.1788316,4.17853,4.196183,4.1745625,4.200822,4.2022343
2015-09-03,4.1733885,4.1831455,4.2020545,4.1851435,4.1930394,4.183457,4.1945386
2015-09-04,4.199169,4.176328,4.182387,4.18515,4.1868258,4.2018642,4.1863155
2015-09-06,4.1861935,4.1845236,4.1870966,4.191288,4.181826,4.194671,4.2004023
2015-09-07,4.1876945,4.188002,4.1828566,4.1935472,4.1918025,4.196948,4.2090397
2015-09-08,4.190778,4.1809893,4.200092,4.1982164,4.2162595,4.1994047,4.2123785
2015-09-09,4.1990027,4.204697,4.192852,4.196434,4.2054167,4.2066135,4.189359
2015-09-10,4.1917996,4.188449,4.1946006,4.193933,4.2036324,4.2043004,4.191586
2015-09-11,4.1954565,4.2021866,4.1959577,4.2054677,4.2104306,4.204877,4.2212224
2015-09-13,4.200219,4.193215,4.205062,4.216409,4.211943,4.220169,4.216625
2015-09-14,4.1961393,4.220916,4.2071314,4.2023187,4.209896,4.2055607,4.198182
2015-09-15,4.2025113,4.202426,4.215327,4.2087574,4.2113905,4.207012,4.213991
2015-09-16,4.2169695,4.1994114,4.2058063,4.208807,4.212273,4.2150106,4.201377
2015-09-17,4.2062774,4.230131,4.2120304,4.208874,4.2123437,4.21131,4.2195086
2015-09-18,4.201775,4.2116237,4.2093654,4.120848,4.19008,4.201449,4.1946754
2015-09-20,4.202475,4.205537,4.210316,4.211524,4.1993294,4.208275,4.203786
2015-09-21,4.207466,4.2220964,4.195607,4.215993,4.213757,4.2306376,4.2136674
2015-09-22,4.1949205,4.2153335,4.2088776,4.2046027,4.2162,4.1982045,4.215277
2015-09-23,4.2112775,4.1986256,4.210688,4.204974,4.21818,4.217301,4.218291
2015-09-24,4.2230325,4.2151766,4.2094274,4.211349,4.2135377,4.211716,4.194133
2015-09-25,4.1927977,4.2120767,4.1777987,4.2131763,4.2218385,4.2255754,4.2166133
2015-09-27,4.216201,4.2147255,4.2107396,4.2084246,4.2106266,4.217988,4.2144375
2015-09-28,4.212289,4.2042947,4.2170796,4.20746,4.233839,4.2196217,4.2194824
2015-09-29,4.210029,4.211904,4.2124176,4.218753,4.2192564,4.2319403,4.228938
2015-09-30,4.221801,4.211685,4.2188654,4.23557,4.2384872,4.231497,4.2235713
2015-10-01,4.2171946,4.215201,4.2169056,4.208392,4.2372856,4.223089,4.2271004
2015-10-02,4.224138,4.2226567,4.2252173,4.218453,4.2276654,4.2144504,4.2122865
2015-10-04,4.2036476,4.2335687,4.219393,4.2236857,4.2202144,4.2255764,4.2290225
2015-10-05,4.214473,4.2269263,4.213956,4.2289104,4.2250814,4.228811,4.2164493
2015-10-06,4.2275486,4.2271466,4.220176,4.224972,4.2226033,4.2205153,4.222933
2015-10-07,4.217994,4.2154336,4.223266,4.223717,4.2214303,4.2201858,4.2211633
2015-10-08,4.221876,4.2193613,4.226079,4.217335,4.216856,4.223778,4.220628
2015-10-09,4.223187,4.223067,4.21555,4.2317147,4.216049,4.2171583,4.2189837
2015-10-11,4.213168,4.2220025,4.2229395,4.226036,4.229754,4.218158,4.226259
2015-10-12,4.2151947,4.228655,4.2124166,4.2173142,4.2245812,4.224294,4.2238927
2015-10-13,4.2235236,4.2185583,4.2181973,4.223282,4.2208533,4.2302465,4.231624
2015-10-14,4.2169113,4.2273173,4.217367,4.226816,4.20599,4.219864,4.2143497
2015-10-15,4.2322273,4.226053,4.2187476,4.2250166,4.2197804,4.2190137,4.231935
2015-10-16,4.216761,4.219205,4.2334933,4.213445,4.221522,4.2113843,4.2315793
2015-10-18,4.201201,4.2274265,4.2098603,4.2231293,4.217586,4.225109,4.223851
2015-10-19,4.222692,4.2177496,4.2156763,4.2247868,4.228026,4.218955,4.2277775
2015-10-20,4.2223597,4.2159657,4.2265534,4.2239313,4.2278013,4.234886,4.2267923
2015-10-21,4.2227902,4.2321053,4.224512,4.2188134,4.2244353,4.237013,4.2316604
2015-10-22,4.224681,4.215962,4.222839,4.2246256,4.230823,4.2181563,4.232241
2015-10-23,4.2227154,4.2224073,4.2224855,4.2308908,4.231046,4.232217,4.233495
2015-10-25,4.224695,4.2397237,4.224754,4.225242,4.240168,4.23383,4.23909
2015-10-26,4.23723,4.2234335,4.2315316,4.230602,4.2294874,4.2140803,4.241433
2015-10-27,4.2468424,4.2240057,4.2351966,4.237054,4.252128,4.2256455,4.221203
2015-10-28,4.233688,4.2377553,4.225782,4.2382007,4.229685,4.227365,4.2500668
2015-10-29,4.2283573,4.2301393,4.231871,4.221304,4.2395673,4.2435627,4.2398396
2015-10-30,4.233025,4.246897,4.239744,4.2561,4.2381063,4.248809,4.237591
2015-11-01,4.232971,4.227151,4.24083,4.2343016,4.2319756,4.2524233,4.240117
2015-11-02,4.244806,4.24106,4.2453804,4.237968,4.2721562,4.2344236,4.248324
2015-11-03,4.231366,4.235008,4.238517,4.247251,4.2363462,4.236825,4.247743
2015-11-04,4.2376337,4.248615,4.259267,4.2532215,4.2462254,4.2497377,4.2772026
2015-11-05,4.2277055,4.250543,4.232905,4.248427,4.242091,4.2615485,4.24963
2015-11-06,4.2297664,4.245299,4.2448034,4.2477264,4.2527876,4.248156,4.246979
2015-11-08,4.226636,4.24272,4.2431746,4.2466364,4.2396665,4.2451234,4.253966
2015-11-09,4.2537355,4.246955,4.2460513,4.2615857,4.246005,4.24542,4.242678
2015-11-10,4.234933,4.2529807,4.2536683,4.250802,4.2382393,4.241899,4.2479253
2015-11-11,4.2367926,4.241637,4.255233,4.2383175,4.2461824,4.2633643,4.237067
2015-11-12,4.2485313,4.263694,4.2347894,4.2409124,4.2438607,4.2369995,4.2441826
2015-11-13,4.2232347,4.233703,4.24953,4.239062,4.239887,4.2340603,4.2578015
2015-11-15,4.2479615,4.262206,4.2402525,4.2440147,4.2459855,4.248773,4.2523847
2015-11-16,4.2466664,4.239546,4.2378473,4.237852,4.2449946,4.2575965,4.2336783
2015-11-17,4.2356224,4.2438107,4.2495437,4.2450213,4.2479596,4.240301,4.2477856
2015-11-18,4.2453566,4.247186,4.243534,4.244222,4.230655,4.2565813,4.2344885
2015-11-19,4.2370343,4.246941,4.2329025,4.2507234,4.2485166,4.242033,4.2531595
2015-11-20,4.2475915,4.248591,4.249841,4.254973,4.236566,4.246855,4.249926
2015-11-22,4.240502,4.2482066,4.2510724,4.258286,4.252336,4.2383084,4.256358
2015-11-23,4.2483225,4.243356,4.241865,4.23402,4.2500234,4.2561736,4.25595
2015-11-24,4.2385173,4.2515073,4.255796,4.2476015,4.253382,4.2569413,4.2508264
2015-11-25,4.231165,4.2614937,4.23798,4.259729,4.2437205,4.2530107,4.255776
2015-11-26,4.25585,4.254625,4.252766,4.2547116,4.2578564,4.2533765,4.257744
2015-11-27,4.253298,4.249747,4.2459373,4.24208,4.249674,4.2513275,4.2503877
2015-11-29,4.252002,4.241364,4.2598443,4.25366,4.2579904,4.2494664,4.2582917
2015-11-30,4.249084,4.2442594,4.2607403,4.255701,4.255516,4.253822,4.255602
2015-12-01,4.2362547,4.2561965,4.2536445,4.2580442,4.2530923,4.2517548,4.254594
