,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY
2014-03-28,86.119286,86.52552,86.61932,87.10406,87.15377,87.22962,87.17568
2014-03-30,86.4889,86.641914,87.09902,87.19643,87.21979,87.2558,87.29411
2014-03-31,86.60674,87.08429,87.199394,87.14286,87.284424,87.28258,87.334915
2014-04-01,87.017784,87.1292,87.26563,87.316536,87.29546,87.30019,87.29877
2014-04-02,87.208115,87.23798,87.13623,87.27568,87.34117,87.35518,87.3291
2014-04-03,87.25628,87.27615,87.26426,87.31102,87.321144,87.3466,87.39648
2014-04-04,87.263954,87.30074,87.31474,87.35387,87.3317,87.36396,87.39042
2014-04-06,87.286964,87.26784,87.37626,87.32424,87.376076,87.42473,87.43151
2014-04-07,87.31372,87.3584,87.35689,87.33805,87.40355,87.43147,87.388504
2014-04-08,87.33621,87.36381,87.383865,87.407265,87.36844,87.40531,87.437225
2014-04-09,87.37246,87.38965,87.40288,87.402695,87.40869,87.43251,87.44788
2014-04-10,87.31297,87.3745,87.38186,87.422485,87.435684,87.43881,87.56719
2014-04-11,87.36792,87.42458,87.41282,87.45574,87.43616,87.56229,87.89839
2014-04-13,87.4164,87.42303,87.44205,87.43587,87.58469,87.88273,87.887856
2014-04-14,87.40676,87.40118,87.467354,87.57659,87.888054,87.91462,87.93349
2014-04-15,87.43497,87.47248,87.57305,87.90656,87.91695,87.8966,87.92699
2014-04-16,87.433586,87.5774,87.91788,87.914276,87.94152,87.912994,87.93735
2014-04-17,87.58356,87.85994,87.8863,87.9147,87.91746,87.97151,87.992355
2014-04-20,87.89353,87.90093,87.90832,87.89902,87.92949,87.98119,88.015526
2014-04-21,87.911896,87.9016,87.94251,87.91867,88.00052,87.99827,87.99748
2014-04-22,87.90659,87.93085,87.93147,87.97547,88.00495,87.99715,87.97486
2014-04-23,87.93161,87.94407,87.998566,88.01321,87.9909,87.9768,87.99894
2014-04-24,87.946495,87.97058,87.99627,87.970894,88.029175,88.00702,88.01267
2014-04-25,87.95614,88.03882,87.96705,87.99093,87.983864,87.98064,87.998566
2014-04-27,88.0254,88.0084,87.98493,88.00546,87.97505,87.99624,88.04694
2014-04-28,87.997375,87.942406,88.02579,87.97063,88.003815,88.02102,88.10414
2014-04-29,87.956535,87.954285,88.034676,87.99205,88.034386,88.09253,88.146324
2014-04-30,87.99477,88.02923,87.96503,88.03979,88.11931,88.197784,88.154526
2014-05-01,88.00476,87.999886,88.0124,88.08182,88.14575,88.15365,88.202095
2014-05-02,87.92772,88.01514,88.12892,88.120995,88.13169,88.228226,88.19278
2014-05-04,88.02184,88.043365,88.162605,88.21523,88.18621,88.212074,88.19678
2014-05-05,88.11751,88.1011,88.17057,88.213104,88.20002,88.17201,88.192184
2014-05-06,88.18932,88.19315,88.204094,88.19357,88.2018,88.23497,88.19514
2014-05-07,88.159195,88.174904,88.182076,88.251495,88.198006,88.22416,88.10804
2014-05-08,88.22513,88.19562,88.19026,88.20286,88.14658,88.1857,88.13673
2014-05-09,88.201385,88.222496,88.211655,88.187065,88.17711,88.07891,88.13243
2014-05-11,88.18224,88.19824,88.15783,88.15424,88.14336,88.169174,88.13732
2014-05-12,88.16027,88.15777,88.10735,88.16049,88.154366,88.12671,88.14151
2014-05-13,88.18299,88.15225,88.15286,88.17147,88.14296,88.11616,87.98573
2014-05-14,88.138054,88.16206,88.182,88.11961,88.128914,88.04612,88.0021
2014-05-15,88.22572,88.148796,88.1298,88.09584,88.04494,88.04474,87.99234
2014-05-16,88.15228,88.1364,88.134926,88.01951,87.99726,87.944984,87.9443
2014-05-18,88.11388,88.116554,87.99956,87.97424,87.99375,87.952385,87.95238
2014-05-19,88.09638,88.09306,88.02652,88.0263,87.95293,87.93678,87.929504
2014-05-20,88.023476,88.013245,87.98909,87.983635,87.93274,87.914276,87.9369
2014-05-21,88.00031,87.98645,87.959175,87.95363,87.9163,87.89298,87.92895
2014-05-22,87.9881,87.97187,87.906044,87.90862,87.85305,87.90364,87.86203
2014-05-23,87.973625,87.9226,87.96514,87.9033,87.91589,87.89508,87.87077
2014-05-25,87.9902,87.89738,87.931496,87.91788,87.850296,87.85287,87.84754
2014-05-26,87.94344,87.92776,87.911736,87.909256,87.86062,87.80501,87.80847
2014-05-27,87.906944,87.86715,87.87304,87.8532,87.81889,87.76771,87.75761
2014-05-28,87.92201,87.868454,87.852165,87.82121,87.784546,87.73197,87.73099
2014-05-29,87.8724,87.842636,87.84359,87.755035,87.74244,87.71728,87.6705
2014-05-30,87.8456,87.84375,87.755196,87.7351,87.73415,87.64572,87.65037
2014-06-02,87.869995,87.7665,87.75356,87.73948,87.64959,87.63999,87.60699
2014-06-03,87.77822,87.75259,87.72538,87.65628,87.64727,87.60982,87.5931
2014-06-04,87.7286,87.72948,87.64898,87.61374,87.59696,87.58341,87.49419
2014-06-05,87.741974,87.62451,87.60371,87.625084,87.60367,87.48478,87.466484
2014-06-06,87.66841,87.64051,87.62478,87.60032,87.5017,87.45068,87.47078
2014-06-08,87.64266,87.62204,87.595856,87.530975,87.48208,87.465904,87.47873
2014-06-09,87.59612,87.60861,87.527374,87.39566,87.46518,87.44731,87.46273
2014-06-10,87.591385,87.5439,87.39376,87.46588,87.47824,87.47291,87.498505
2014-06-11,87.48588,87.47004,87.47371,87.46542,87.46481,87.48062,87.50237
2014-06-12,87.44034,87.48322,87.46953,87.48708,87.47861,87.470795,87.45355
2014-06-13,87.48672,87.463356,87.490585,87.457695,87.46442,87.45508,87.44004
2014-06-15,87.48042,87.470184,87.48336,87.45843,87.479004,87.50311,87.48338
2014-06-16,87.47764,87.49819,87.45374,87.483025,87.46401,87.421715,87.49063
2014-06-17,87.47165,87.4741,87.47918,87.47938,87.479385,87.52202,87.4695
2014-06-18,87.46566,87.47953,87.473434,87.47629,87.4636,87.44666,87.479576
2014-06-19,87.462814,87.48415,87.468544,87.476295,87.47978,87.49484,87.44845
2014-06-20,87.48432,87.46065,87.49329,87.479294,87.46321,87.480934,87.43372
2014-06-22,87.47943,87.46874,87.48475,87.48358,87.480194,87.50714,87.48371
2014-06-23,87.47727,87.50165,87.450195,87.45458,87.46283,87.44863,87.44686
2014-06-24,87.4773,87.473335,87.47984,87.45242,87.48059,87.49089,87.50571
2014-06-25,87.4783,87.479675,87.47318,87.48989,87.46244,87.49481,87.455284
2014-06-26,87.479866,87.48506,87.46753,87.46002,87.48098,87.52894,87.4764
2014-06-27,87.48225,87.45786,87.495964,87.47639,87.462036,87.46483,87.52893
2014-06-29,87.48595,87.467285,87.486115,87.45234,87.48135,87.50758,88.32946
2014-06-30,87.49164,87.505104,87.44672,87.45935,87.50032,88.35601,88.342995
2014-07-01,87.45893,87.47267,87.48048,87.509,88.324974,88.35437,88.34518
2014-07-02,87.45945,87.479935,87.48338,88.2604,88.40227,88.42986,88.3599
2014-07-03,87.460495,87.5655,88.2185,88.31618,88.332504,88.408936,88.41067
2014-07-04,87.59178,88.14923,88.344986,88.29378,88.419075,88.40416,88.59024
2014-07-06,88.09386,88.413895,88.35965,88.40141,88.50106,88.62551,88.64685
2014-07-07,88.36156,88.41869,88.327705,88.381584,88.612854,88.672935,88.71772
2014-07-08,88.3672,88.32706,88.33287,88.605415,88.631836,88.67759,88.75407
2014-07-09,88.31026,88.42921,88.58829,88.64082,88.71393,88.78503,88.79618
2014-07-10,88.329445,88.63074,88.61015,88.691666,88.7449,88.74084,88.74277
2014-07-11,88.58373,88.67362,88.71832,88.699394,88.76641,88.773224,88.78486
2014-07-13,88.67024,88.745255,88.78274,88.74363,88.753716,88.79488,88.79356
2014-07-14,88.73015,88.72344,88.78908,88.87463,88.81731,88.80011,88.7812
2014-07-15,88.7495,88.76187,88.773445,88.780876,88.789986,88.799774,88.77233
2014-07-16,88.765236,88.81835,88.813416,88.7918,88.74736,88.77539,88.74142
2014-07-17,88.819115,88.819626,88.79573,88.82824,88.822624,88.770805,88.78344
2014-07-18,88.81033,88.75993,88.77276,88.77565,88.81834,88.773125,88.776085
2014-07-20,88.763824,88.81958,88.784485,88.820015,88.83743,88.80468,88.78507
2014-07-21,88.759964,88.76509,88.78948,88.802,88.83498,88.79486,88.794754
2014-07-22,88.80593,88.832924,88.78529,88.7883,88.783905,88.77766,88.78031
2014-07-23,88.82358,88.81607,88.78299,88.79748,88.75318,88.76791,88.79786
2014-07-24,88.81265,88.79295,88.77457,88.7813,88.82606,88.80434,88.78601
2014-07-25,88.82996,88.82259,88.82213,88.83088,88.85486,88.848526,88.85753
2014-07-27,88.74905,88.80269,88.788574,88.81866,88.80111,88.829956,88.81013
2014-07-28,88.81869,88.86657,88.81565,88.75874,88.819305,88.79864,88.77342
2014-07-29,88.82572,88.82106,88.78245,88.79725,88.77613,88.77494,88.77333
2014-07-30,88.753334,88.800835,88.80124,88.77984,88.78652,88.7843,88.67121
2014-07-31,88.80812,88.793,88.77174,88.77836,88.79065,88.64879,88.6272
2014-08-01,88.74875,88.82273,88.79325,88.77081,88.65261,88.60685,88.517975
2014-08-03,88.83348,88.76579,88.77681,88.697334,88.600494,88.49643,88.112335
2014-08-04,88.77378,88.757774,88.64724,88.61806,88.5278,88.22377,88.07385
2014-08-05,88.785934,88.66466,88.59219,88.509544,88.13452,88.09368,87.994514
2014-08-06,88.64427,88.591995,88.54241,88.18814,88.07589,88.03561,87.98772
2014-08-07,88.55377,88.52245,88.15245,88.07745,87.997284,87.98555,87.93422
2014-08-08,88.49897,88.085144,88.059425,88.00485,87.956764,87.94806,87.9128
2014-08-10,88.12523,88.06581,88.063416,87.97735,87.921074,87.894356,87.40732
2014-08-11,88.068634,87.99502,87.89189,87.89364,87.893394,87.31933,87.33151
2014-08-12,88.03355,87.91813,87.958664,87.88925,87.35943,87.277336,87.31029
2014-08-13,87.97424,87.932526,87.88465,87.33807,87.319565,87.318825,87.25717
2014-08-14,87.92482,87.90149,87.43155,87.2926,87.28487,87.28471,87.27943
2014-08-15,87.88055,87.440735,87.372,87.33419,87.28362,87.259445,87.125465
2014-08-17,87.344284,87.33616,87.26053,87.2963,87.2512,87.131996,87.109566
2014-08-18,87.38625,87.313835,87.29244,87.16257,87.12361,87.09848,87.09918
2014-08-19,87.271,87.25532,87.25531,87.140274,87.08288,87.09154,87.04841
2014-08-20,87.27712,87.22604,87.11021,87.11007,87.19946,87.0959,87.07329
2014-08-21,87.27796,87.128716,87.0854,87.10778,87.06643,87.00167,86.98934
2014-08-22,87.11761,87.083855,87.093285,87.03803,87.06099,87.05026,87.02401
2014-08-24,87.13286,87.125275,87.076645,87.044205,87.05107,86.999504,86.97106
2014-08-25,87.10846,87.06308,87.03097,87.03077,87.00244,86.99494,87.02602
2014-08-26,87.11438,87.00592,86.984184,86.9953,86.985435,86.99611,86.99188
2014-08-27,87.041885,87.03256,87.04332,86.96977,86.995766,86.9768,86.99194
2014-08-28,87.0219,86.99646,86.9896,86.999054,86.98508,86.99626,86.99304
2014-08-29,86.98878,86.98097,86.99546,86.990555,86.9961,86.9766,86.994644
2014-08-31,87.002426,86.991486,86.99523,86.98225,86.984726,86.9964,86.991394
2014-09-01,86.987114,86.98066,86.99531,86.98207,86.99642,86.97641,86.99232
2014-09-02,86.985306,86.99177,86.9954,87.00194,86.98436,86.996544,86.99028
2014-09-03,86.97123,86.9803,86.99548,86.97763,86.99675,86.976295,86.986115
2014-09-04,86.97027,86.99209,86.99557,86.996796,86.98402,87.021736,86.965
2014-09-05,87.00519,86.97996,86.99567,86.993866,86.98706,86.995,86.99399
2014-09-07,86.969864,86.92876,86.99576,86.983864,86.993744,86.98182,87.00733
2014-09-08,87.00451,86.9921,87.03198,86.98993,87.0282,87.02674,86.98297
2014-09-09,86.96951,86.98808,87.007805,87.00569,87.00802,87.00937,87.00239
2014-09-10,87.00228,87.006226,87.02211,87.01912,87.0141,86.99938,87.01758
2014-09-11,87.014626,87.010056,87.01377,87.0171,86.99245,87.02051,87.00473
2014-09-12,87.010635,87.011604,87.00916,86.99226,87.0263,87.01095,87.01761
2014-09-14,87.006744,86.987976,87.0003,87.01641,87.005615,87.048195,87.07894
2014-09-15,87.000854,87.01595,87.01809,87.01971,87.035385,87.08302,87.105934
2014-09-16,86.99569,87.019455,87.010704,87.04053,87.051765,87.10216,87.22406
2014-09-17,87.02844,86.983765,87.002106,87.02326,87.09184,87.2486,87.26527
2014-09-18,86.98404,87.00552,87.048004,87.1505,87.324234,87.28303,87.30022
2014-09-19,87.025024,87.04077,87.10519,87.23188,87.325455,87.32972,87.33187
2014-09-21,87.09489,87.07598,87.229195,87.29958,87.32909,87.316,87.32519
2014-09-22,87.13757,87.28754,87.28585,87.30265,87.32617,87.30326,87.321686
2014-09-23,87.252914,87.28946,87.300896,87.27839,87.32732,87.32849,87.316414
2014-09-24,87.33352,87.30964,87.31452,87.28623,87.32554,87.35835,87.33501
2014-09-25,87.26095,87.295616,87.32265,87.35075,87.326675,87.34072,87.32714
2014-09-26,87.346344,87.33274,87.32362,87.3241,87.32485,87.3049,87.30653
2014-09-28,87.32018,87.3183,87.31856,87.28633,87.326004,87.33404,87.298904
2014-09-29,87.33859,87.35025,87.33662,87.35072,87.32411,87.36114,87.342964
2014-09-30,87.311844,87.339745,87.33112,87.3241,87.32524,87.32663,87.33566
2014-10-01,87.344406,87.319855,87.3212,87.28635,87.323364,87.321915,87.35187
2014-10-02,87.29283,87.32303,87.31191,87.35072,87.324486,87.317856,87.297295
2014-10-03,87.33123,87.35071,87.32795,87.32409,87.322586,87.334984,87.31971
2014-10-05,87.33979,87.33437,87.31114,87.286354,87.32373,87.30498,87.339516
2014-10-06,87.30908,87.31729,87.32137,87.3507,87.32179,87.325005,87.35156
2014-10-07,87.338974,87.31833,87.332794,87.32409,87.32293,87.31713,87.32285
2014-10-08,87.34305,87.31942,87.31449,87.28636,87.32098,87.328896,87.2942
2014-10-09,87.34505,87.33549,87.32499,87.350685,87.314186,87.34183,87.29353
2014-10-10,87.33118,87.32747,87.33268,87.324066,87.31409,87.273964,87.29082
2014-10-12,87.30845,87.31852,87.33692,87.28636,87.31147,87.24283,86.50383
2014-10-13,87.3108,87.3113,87.31163,87.26416,87.28032,86.532585,86.1098
2014-10-14,87.29069,87.35187,87.32224,87.26949,86.59192,86.094025,85.58223
2014-10-15,87.33979,87.288055,87.2276,86.511055,86.13598,85.59136,85.541855
2014-10-16,87.33947,87.29284,86.52414,86.11741,85.56086,85.53469,85.4279
2014-10-17,87.27841,86.515274,86.11406,85.58102,85.49506,85.410576,85.30719
2014-10-19,86.52691,86.10617,85.590614,85.53427,85.43854,85.354836,85.2888
2014-10-20,86.10936,85.615166,85.54428,85.42327,85.3597,85.28492,85.14935
2014-10-21,85.595406,85.53963,85.43923,85.383835,85.22794,85.17064,85.15782
2014-10-22,85.53231,85.40699,85.36961,85.32585,85.23669,85.13806,85.127075
2014-10-23,85.4092,85.41675,85.27149,85.18813,85.14625,85.083015,85.13732
2014-10-24,85.382454,85.27393,85.206116,85.10121,85.11587,85.07956,85.12623
2014-10-26,85.32809,85.1613,85.22042,85.08773,85.168625,85.09837,85.142914
2014-10-27,85.21096,85.21099,85.075554,85.14074,85.18798,85.17629,85.08764
2014-10-28,85.15139,85.0796,85.18555,85.13519,85.1101,85.09405,85.11975
2014-10-29,85.11881,85.10051,85.13033,85.13298,85.127945,85.12065,85.13303
2014-10-30,85.139084,85.179825,85.094604,85.12875,85.14461,85.187096,85.08954
2014-10-31,85.132675,85.14184,85.13907,85.12527,85.14064,85.100624,85.17191
2014-11-02,85.11861,85.1099,85.13833,85.18891,85.14448,85.113304,85.123436
2014-11-03,85.15533,85.103516,85.13937,85.140465,85.12994,85.177246,85.13463
2014-11-04,85.138916,85.16856,85.13802,85.13481,85.138695,85.14548,85.125534
2014-11-05,85.119095,85.13508,85.139084,85.18563,85.14848,85.11545,85.13785
2014-11-06,85.15374,85.12377,85.13767,85.13495,85.133125,85.14025,85.15298
2014-11-07,85.13358,85.11466,85.13876,85.13274,85.14132,85.15829,85.17179
2014-11-09,85.140175,85.12539,85.13726,85.15023,85.10674,85.15188,85.15146
2014-11-10,85.12001,85.165146,85.13838,85.17119,85.175606,85.139595,85.15834
2014-11-11,85.15353,85.14477,85.1382,85.15937,85.18362,85.161255,85.17322
2014-11-12,85.13255,85.18279,85.16109,85.12668,85.10745,85.16403,85.17364
2014-11-13,85.162605,85.125755,85.15508,85.19233,85.172356,85.217026,85.38812
2014-11-14,85.15967,85.17388,85.12664,85.147224,85.14803,85.35926,85.45253
2014-11-16,85.14861,85.16948,85.133,85.1629,85.372986,85.49759,85.55454
2014-11-17,85.14574,85.12261,85.16351,85.35187,85.48049,85.52578,87.31599
2014-11-18,85.1898,85.1594,85.3556,85.49431,85.51988,87.357834,87.57783
2014-11-19,85.205894,85.36848,85.49925,85.52974,87.316025,87.58607,87.94226
2014-11-20,85.37287,85.507904,85.499245,87.37075,87.60921,87.91695,88.333916
2014-11-21,85.503624,85.54151,87.29556,87.5855,87.87173,88.38632,88.53976
2014-11-23,85.49831,87.29276,87.54872,87.89586,88.34144,88.584785,88.641396
2014-11-24,87.298935,87.56411,87.90757,88.38346,88.5994,88.613884,88.65313
2014-11-25,87.53891,87.88219,88.35818,88.57216,88.622955,88.682594,88.91686
2014-11-26,87.90993,88.40292,88.572205,88.64208,88.69069,88.91099,89.00029
2014-11-27,88.32611,88.5764,88.67079,88.6698,88.89423,89.005356,90.04428
2014-11-28,88.48747,88.63211,88.66196,88.90219,89.02985,90.044876,90.834175
2014-11-30,88.6505,88.66385,88.900246,89.056915,90.01648,90.80287,91.27818
2014-12-01,88.64284,88.93733,89.01966,89.99801,90.83688,91.27738,91.653076
2014-12-02,88.89517,89.06738,90.01628,90.81907,91.23194,91.59088,92.104004
2014-12-03,89.08011,90.021286,90.78628,91.25224,91.66883,92.06077,92.24274
2014-12-04,90.06819,90.79407,91.256546,91.64772,92.084,92.20024,92.26273
2014-12-05,90.85027,91.25221,91.72395,92.09973,92.24002,92.2421,92.20954
2014-12-07,91.22566,91.62765,91.97651,92.24319,92.21952,92.24864,92.38627
2014-12-08,91.732056,92.10557,92.2343,92.22433,92.21215,92.381065,92.40957
2014-12-09,92.07404,92.27256,92.23633,92.27544,92.385956,92.44673,92.42357
2014-12-10,92.25165,92.247795,92.26829,92.3945,92.436386,92.41732,92.42699
2014-12-11,92.216896,92.231346,92.40066,92.44323,92.405556,92.39702,92.4044
2014-12-12,92.25599,92.40687,92.37131,92.41192,92.44042,92.44356,92.44753
2014-12-14,92.36138,92.42376,92.43839,92.390495,92.40454,92.414566,92.38138
2014-12-15,92.44739,92.43485,92.415764,92.43917,92.44886,92.39453,92.421585
2014-12-16,92.439156,92.4003,92.39283,92.408745,92.40739,92.471725,92.459496
2014-12-17,92.37217,92.37046,92.382996,92.38786,92.44902,92.438156,92.498886
2014-12-18,92.445526,92.38411,92.39853,92.51649,92.48622,92.50241,92.502495
2014-12-19,92.43801,92.37292,92.50601,92.41762,92.52195,92.57614,92.63764
2014-12-21,92.374886,92.4728,92.4799,92.48246,92.545074,92.63225,92.721176
2014-12-22,92.44513,92.468994,92.51751,92.52688,92.59915,92.70234,92.70368
2014-12-23,92.45445,92.524994,92.57412,92.68357,92.72958,92.720345,92.71565
2014-12-24,92.51118,92.52218,92.68018,92.602684,92.72818,92.75802,92.77608
2014-12-25,92.5494,92.638336,92.727196,92.60062,92.69881,92.81356,92.78267
2014-12-26,92.62317,92.685234,92.67865,92.75393,92.80692,92.798836,92.884125
2014-12-28,92.67387,92.69353,92.74951,92.77239,92.785934,92.870476,92.911156
2014-12-29,92.71679,92.73719,92.782005,92.75982,92.897514,92.85141,92.903725
2014-12-30,92.74986,92.78161,92.78156,92.89126,92.89248,92.921814,92.92981
2014-12-31,92.77452,92.84484,92.904655,92.8747,92.86843,92.89175,92.801476
2015-01-01,92.804016,92.90655,92.87227,92.88866,92.90838,92.81979,92.74927
2015-01-02,92.86055,92.88502,92.91897,92.90469,92.780045,92.77213,92.74904
2015-01-04,92.887505,92.910416,92.83417,92.8577,92.73979,92.7285,92.79819
2015-01-05,92.92611,92.86263,92.82324,92.76537,92.797264,92.79471,92.915886
2015-01-06,92.87184,92.8024,92.73902,92.76803,92.77057,92.87167,92.880325
2015-01-07,92.82868,92.77138,92.77486,92.79857,92.83904,92.866196,92.87475
2015-01-08,92.72933,92.780205,92.78376,92.90992,92.85857,92.86788,92.76936
2015-01-09,92.7576,92.78556,92.89185,92.836426,92.89047,92.75914,92.75332
2015-01-11,92.797134,92.88885,92.86802,92.82661,92.80953,92.74939,92.67495
2015-01-12,92.91049,92.877,92.82414,92.73962,92.69905,92.71413,92.53358
2015-01-13,92.87448,92.83543,92.73077,92.71943,92.714966,92.54596,92.45859
2015-01-14,92.829636,92.806335,92.69655,92.70431,92.56445,92.441925,92.369644
2015-01-15,92.76354,92.75706,92.71296,92.54506,92.44458,92.40569,92.31804
2015-01-16,92.709366,92.6937,92.54188,92.41143,92.493004,92.4011,92.34229
2015-01-18,92.708115,92.576866,92.45006,92.41431,92.34142,92.42381,92.41917
2015-01-19,92.54917,92.43655,92.4883,92.29322,92.365105,92.29535,92.223946
2015-01-20,92.40124,92.42927,92.38691,92.3696,92.440475,92.213326,92.178535
2015-01-21,92.44682,92.41623,92.370316,92.404396,92.18501,92.207535,92.19862
2015-01-22,92.35813,92.36563,92.41999,92.23632,92.16443,92.230545,92.18738
2015-01-23,92.359795,92.37895,92.2498,92.15826,92.17488,92.18656,92.17784
2015-01-25,92.338806,92.22465,92.17337,92.1927,92.18729,92.191696,92.19937
2015-01-26,92.210846,92.12353,92.22113,92.22824,92.16339,92.188034,92.18736
2015-01-27,92.165634,92.19285,92.14664,92.21195,92.17711,92.19403,92.15474
2015-01-28,92.15937,92.21389,92.20056,92.20738,92.193214,92.1358,92.04283
2015-01-29,92.2143,92.129196,92.15277,92.14456,92.16697,92.06269,91.42912
2015-01-30,92.16749,92.19139,92.15265,92.132416,92.03928,91.42649,91.38424
2015-02-01,92.16117,92.21087,92.1585,92.0666,91.39221,91.35487,91.31346
2015-02-02,92.21667,92.14439,92.07932,91.38077,91.38756,91.3462,91.19071
2015-02-03,92.14603,92.0651,91.43937,91.41237,91.327705,91.22008,91.11969
2015-02-04,92.06292,91.45288,91.39535,91.339554,91.203514,91.10013,91.059845
2015-02-05,91.39475,91.398926,91.33166,91.195694,91.144,90.948395,90.45624
2015-02-06,91.39625,91.388916,91.212944,91.12459,91.044586,90.43041,89.59492
2015-02-08,91.378235,91.20182,91.11332,91.04105,90.462234,89.57084,88.92731
2015-02-09,91.17988,91.10581,91.06446,90.44052,89.549194,88.941055,88.63733
2015-02-10,91.08177,91.05041,90.45055,89.600136,88.94918,88.600266,88.62464
2015-02-11,91.048195,90.53507,89.59116,88.99087,88.65086,88.5838,88.64928
2015-02-12,90.45823,89.55476,88.965805,88.652664,88.6192,88.63919,88.59478
2015-02-13,89.56891,88.950775,88.71989,88.601974,88.60447,88.64827,88.589386
2015-02-15,88.92878,88.64897,88.535774,88.62625,88.646225,88.621704,88.66203
2015-02-16,88.657455,88.64115,88.575676,88.679054,88.6438,88.63419,88.68133
2015-02-17,88.6294,88.63544,88.74818,88.65377,88.64256,88.60939,88.618225
2015-02-18,88.63379,88.63161,88.63678,88.5991,88.63434,88.66423,88.60805
2015-02-19,88.58583,88.62903,88.51325,88.62526,88.68295,88.66965,88.63797
2015-02-20,88.63352,88.62119,88.693855,88.681816,88.63388,88.59653,88.623955
2015-02-22,88.637314,88.61582,88.731384,88.65479,88.62954,88.57713,88.65155
2015-02-23,88.56117,88.6121,88.52393,88.59648,88.62719,88.6406,88.59084
2015-02-24,88.601204,88.643074,88.56906,88.62439,88.62591,88.65084,88.58509
2015-02-25,88.60396,88.636505,88.76143,88.6843,88.57984,88.62076,88.66527
2015-02-26,88.61739,88.63209,88.63735,88.655655,88.660576,88.6348,88.68622
2015-02-27,88.65178,88.629105,88.501015,88.594215,88.61782,88.60712,88.61721
2015-03-01,88.6547,88.62029,88.69999,88.62361,88.613945,88.6681,88.60622
2015-03-02,88.704834,88.61433,88.7408,88.68653,88.61178,88.6739,88.638626
2015-03-03,88.65281,88.61027,88.51442,88.65641,88.65555,88.59339,88.73124
2015-03-04,88.65524,88.644684,88.563835,88.592224,88.61644,88.8555,88.91859
2015-03-05,88.69712,88.63735,88.77191,88.622955,88.819046,88.937675,88.8929
2015-03-06,88.61383,88.63248,88.63788,88.70724,88.8517,88.83183,88.86396
2015-03-08,88.61555,88.62919,88.83801,88.88502,88.88845,88.97487,88.91182
2015-03-09,88.605,88.8148,88.85908,88.83409,88.82278,88.89016,89.05349
2015-03-10,88.86043,88.862564,88.859024,88.90415,88.95673,89.09366,89.05652
2015-03-11,88.84947,88.93815,88.85908,88.9439,89.06284,89.081184,89.12287
2015-03-12,88.83397,88.86367,88.91979,89.03681,89.10234,89.0763,89.06528
2015-03-13,88.84043,88.94698,89.077896,89.12425,89.07985,89.083275,89.1346
2015-03-15,88.94948,89.03786,89.037224,89.07762,89.10196,89.08082,89.24359
2015-03-16,89.01583,89.07704,89.069664,89.07675,89.15336,89.215096,89.3634
2015-03-17,89.095894,89.088974,89.101326,89.09582,89.202934,89.38975,89.476776
2015-03-18,89.09945,89.06293,89.101814,89.23164,89.28704,89.393425,89.479454
2015-03-19,89.10268,89.12459,89.23759,89.3966,89.4714,89.470406,89.52951
2015-03-20,89.17171,89.224106,89.41435,89.38001,89.472534,89.540115,89.53642
2015-03-22,89.20451,89.38864,89.458435,89.53012,89.50502,89.527115,89.509964
2015-03-23,89.416306,89.392494,89.428604,89.45714,89.53152,89.556755,89.52707
2015-03-24,89.43245,89.4701,89.51883,89.45586,89.51128,89.55514,89.556984
2015-03-25,89.51206,89.54031,89.526306,89.52613,89.550606,89.564606,89.60332
2015-03-26,89.53336,89.52721,89.53102,89.53385,89.540184,89.59053,89.63884
2015-03-27,89.50327,89.510635,89.528465,89.555824,89.60266,89.63119,89.65428
2015-03-29,89.50685,89.520905,89.57685,89.63161,89.6444,89.66584,89.611374
2015-03-30,89.53209,89.541046,89.58991,89.65975,89.674934,89.58595,89.65175
2015-03-31,89.55543,89.5783,89.653336,89.64635,89.63271,89.63605,89.75273
2015-04-01,89.597595,89.67007,89.626465,89.61385,89.69246,89.74948,89.96273
2015-04-02,89.65266,89.63672,89.64255,89.66072,89.762405,89.94868,90.0254
2015-04-05,89.656265,89.63745,89.6718,89.77715,89.96371,90.007286,90.01724
2015-04-06,89.59338,89.70925,89.76182,89.94209,89.93507,90.02942,90.05281
2015-04-07,89.638245,89.75448,89.96421,90.01961,90.03176,90.080025,90.19442
2015-04-08,89.75885,89.95157,90.00774,90.01013,90.11511,90.204994,90.04984
2015-04-09,89.97036,90.008965,90.060104,90.104706,90.18521,90.04189,90.01855
2015-04-10,89.99771,90.061874,90.104126,90.229836,90.09744,89.99869,90.04033
2015-04-12,90.08807,90.09565,90.15617,90.03612,90.021355,90.00468,89.96707
2015-04-13,90.08782,90.21312,90.103584,90.02269,90.00471,90.008736,89.99402
2015-04-14,90.1862,90.08539,90.02087,90.0542,90.02178,90.01147,90.05309
2015-04-15,90.085106,89.99913,89.975136,89.98448,90.00431,90.05101,90.17569
2015-04-16,90.02783,90.00622,89.996956,90.0131,90.08326,90.139046,90.241005
2015-04-17,90.0202,90.01102,90.04479,90.05136,90.16801,90.27011,90.27794
2015-04-19,90.00066,90.02056,90.07147,90.12335,90.23761,90.26561,90.34095
2015-04-20,90.00447,90.062164,90.168144,90.27449,90.263,90.29603,90.38954
2015-04-21,90.085045,90.108925,90.26978,90.31798,90.34063,90.3197,90.36845
2015-04-22,90.156944,90.27311,90.326126,90.35199,90.37804,90.35228,90.38013
