,EURHUF,EURHUF,EURHUF,EURHUF,EURHUF,EURHUF,EURHUF
2016-05-24,311.79736,311.85138,311.80817,312.69287,312.7257,313.55637,313.8108
2016-05-25,311.81073,311.84445,312.72705,312.70245,313.56686,313.8245,313.84485
2016-05-26,311.85397,312.7113,312.72092,313.512,313.88257,313.93692,313.88483
2016-05-27,312.69858,312.73795,313.5895,313.78595,313.90588,313.93106,313.9195
2016-05-29,312.729,313.53958,313.87906,313.90128,313.87625,313.93027,313.92276
2016-05-30,313.53424,313.901,313.887,313.86868,313.84186,313.8518,313.90054
2016-05-31,313.86578,313.9342,313.87283,313.8568,313.92767,313.90042,313.87567
2016-06-01,313.9157,313.89774,313.86533,313.9237,313.9007,313.88156,313.86334
2016-06-02,313.86832,313.86694,313.90042,313.8736,313.88223,313.86948,313.8711
2016-06-03,313.8845,313.93268,313.90112,313.88632,313.88644,313.91333,313.90158
2016-06-05,313.93167,313.90866,313.87164,313.89377,313.86572,313.87637,313.93417
2016-06-06,313.91974,313.86435,313.869,313.90253,313.85846,313.851,313.8613
2016-06-07,313.90448,313.90833,313.8668,313.88232,313.9323,313.8688,313.87714
2016-06-08,313.8922,313.93124,313.90024,313.8933,313.89014,313.8779,313.8745
2016-06-09,313.87512,313.87082,313.90106,313.89932,313.8595,313.8983,313.86926
2016-06-10,313.85745,313.89606,313.87265,313.85587,313.9324,313.9141,313.9115
2016-06-12,313.87427,313.883,313.87012,313.92267,313.89178,313.94666,314.01825
2016-06-13,313.88812,313.88455,313.868,313.87247,313.9023,313.9943,314.07645
2016-06-14,313.90222,313.89124,313.90067,313.89142,313.96936,314.02335,314.05618
2016-06-15,313.88684,313.8655,313.97675,313.94968,314.06454,314.04947,314.01144
2016-06-16,313.90115,313.86816,313.99756,314.05777,314.07416,314.0427,314.059
2016-06-17,313.8847,313.92468,314.08075,314.05457,314.02838,313.99725,314.01932
2016-06-19,314.01373,314.00064,313.98077,314.0964,314.0592,314.0174,313.98596
2016-06-20,314.0753,314.0251,314.05914,314.02634,313.94217,314.03088,314.0018
2016-06-21,314.05374,314.01038,314.02417,314.0352,313.97787,314.04474,314.00436
2016-06-22,314.00653,313.99924,314.02774,314.0164,314.0776,313.99982,313.9386
2016-06-23,314.03113,314.04276,314.0266,314.02396,314.05707,314.01953,314.01962
2016-06-24,314.0151,314.02383,314.0288,314.05307,313.94922,314.03287,314.0806
2016-06-26,314.03052,314.06183,314.0277,313.98285,313.98184,314.04657,313.98956
2016-06-27,313.92792,313.98413,314.02994,314.02545,314.07516,314.00168,313.94437
2016-06-28,314.0528,313.9525,314.0288,314.05865,314.0561,314.02148,314.02036
2016-06-29,314.0162,314.05573,314.03098,314.02875,313.95407,314.03467,314.0783
2016-06-30,313.98477,314.01556,314.02985,314.0231,313.9849,314.04846,313.99176
2016-07-01,314.00882,314.0445,314.03207,314.05014,314.07404,314.00378,313.94836
2016-07-03,313.9403,314.0359,314.0309,314.04303,314.0558,314.02344,314.02124
2016-07-04,314.0167,314.00287,314.033,314.0124,313.95734,314.03668,314.0283
2016-07-05,314.0754,314.03253,314.03198,314.0036,313.98685,314.07498,314.0422
2016-07-06,313.9878,313.99603,314.0339,314.02945,314.05325,314.00607,313.99136
2016-07-07,313.94397,313.98395,314.03302,314.0759,313.99554,314.0502,314.07397
2016-07-08,314.01764,314.01712,314.0489,313.9644,314.01733,314.0082,314.07523
2016-07-10,314.07407,314.08185,314.07214,313.93832,314.09348,314.0485,314.02066
2016-07-11,314.04822,314.05212,314.04364,314.0509,314.03076,314.00974,314.1206
2016-07-12,314.0296,314.1135,314.01904,314.06204,314.04514,314.1094,314.2822
2016-07-13,313.99646,313.94345,314.0157,313.99225,314.1661,314.28983,314.30963
2016-07-14,313.99152,313.9643,314.0134,314.08395,314.3014,314.3181,314.43817
2016-07-15,314.03885,314.0132,314.04184,314.27396,314.31088,314.4397,314.49564
2016-07-17,314.0186,314.1088,314.3249,314.29813,314.44604,314.48822,314.47733
2016-07-18,314.08093,314.2752,314.3382,314.44012,314.49872,314.48175,314.48608
2016-07-19,314.28635,314.32916,314.40625,314.50366,314.5072,314.44818,314.46857
2016-07-20,314.3272,314.40964,314.4658,314.45752,314.46625,314.46918,314.47937
2016-07-21,314.4399,314.47595,314.50665,314.46817,314.45737,314.4598,314.5125
2016-07-22,314.49475,314.48883,314.48715,314.4436,314.50058,314.48264,314.48907
2016-07-24,314.47647,314.47574,314.4443,314.50406,314.50998,314.4787,314.4438
2016-07-25,314.4854,314.4892,314.46478,314.4795,314.46442,314.5006,314.41187
2016-07-26,314.46753,314.47537,314.50983,314.50772,314.45447,314.4399,314.41962
2016-07-27,314.47842,314.48956,314.48834,314.49084,314.4055,314.43686,314.43927
2016-07-28,314.5119,314.47504,314.44125,314.39838,314.4033,314.40494,314.43533
2016-07-29,314.48807,314.4899,314.39578,314.39395,314.4251,314.44083,314.4711
2016-07-31,314.44244,314.40353,314.42786,314.45,314.45038,314.43744,314.32812
2016-08-01,314.41824,314.4014,314.42075,314.4653,314.4036,314.28268,314.1768
2016-08-02,314.4376,314.4094,314.4147,314.4159,314.2491,314.12863,314.0223
2016-08-03,314.43378,314.44968,314.44516,314.33664,314.1158,314.0024,313.9549
2016-08-04,314.469,314.42896,314.33292,314.13235,314.01257,313.98608,313.8577
2016-08-05,314.4264,314.33286,314.17612,314.0778,314.00146,313.8569,313.73517
2016-08-07,314.274,314.16794,314.0067,313.95715,313.85846,313.73468,313.50873
2016-08-08,314.18497,314.061,313.96936,313.8276,313.71872,313.5116,313.50955
2016-08-09,314.07916,314.02142,313.87683,313.73105,313.53915,313.5185,313.4187
2016-08-10,313.9856,313.88214,313.73273,313.52362,313.39215,313.3795,313.2932
2016-08-11,313.8547,313.69995,313.57227,313.4782,313.32675,313.22232,313.0069
2016-08-12,313.69193,313.53235,313.50848,313.3731,313.27133,312.997,312.53543
2016-08-14,313.52286,313.4866,313.31897,313.20862,312.96082,312.53946,312.21646
2016-08-15,313.4642,313.34653,313.26572,313.04205,312.502,312.20605,311.72723
2016-08-16,313.3963,313.29416,312.96866,312.51154,312.16138,311.64844,311.17615
2016-08-17,313.2236,312.96082,312.51468,312.2053,311.69006,311.23926,311.13712
2016-08-18,312.96667,312.44675,312.19196,311.7236,311.23184,311.1278,311.06503
2016-08-19,312.5134,312.20837,311.65784,311.23575,311.0523,311.03812,311.01974
2016-08-21,312.23053,311.7196,311.2385,311.158,311.06326,311.00153,310.94916
2016-08-22,311.63275,311.22073,311.06592,311.0607,310.98697,310.99463,310.9256
2016-08-23,311.1745,311.1181,310.9744,311.07953,311.0015,310.98132,310.75244
2016-08-24,310.9858,311.06882,311.08994,310.92838,310.93427,310.71387,310.60648
2016-08-25,310.98877,311.00183,310.98166,310.96466,310.72656,310.55634,310.57187
2016-08-26,311.05685,310.9998,310.96057,310.73254,310.5908,310.5561,310.36154
2016-08-28,311.0067,310.9067,310.70584,310.5686,310.5531,310.36887,310.29266
2016-08-29,310.9437,310.68747,310.6056,310.5596,310.42075,310.3537,310.31726
2016-08-30,310.7349,310.6455,310.5773,310.30957,310.27646,310.26465,310.28693
2016-08-31,310.59213,310.5568,310.33505,310.34595,310.30524,310.29474,310.18872
2016-09-01,310.5642,310.3972,310.318,310.3555,310.22586,310.18713,310.1508
2016-09-02,310.35425,310.31158,310.3522,310.2716,310.19684,310.12906,310.15308
2016-09-04,310.2965,310.29858,310.30157,310.24103,310.14816,310.14383,310.0958
2016-09-05,310.28214,310.28937,310.18225,310.15503,310.09637,310.10388,310.04376
2016-09-06,310.29733,310.17734,310.14938,310.11792,310.0533,309.98904,309.92456
2016-09-07,310.16653,310.18622,310.12576,310.08047,309.9722,309.95163,309.85812
2016-09-08,310.14447,310.09427,310.09308,309.9867,309.94586,309.84546,309.83792
2016-09-09,310.09686,310.08755,309.97073,309.9017,309.8719,309.85544,309.8559
2016-09-11,310.07718,310.00858,309.94342,309.90588,309.83667,309.81763,309.8491
2016-09-12,310.03238,309.93378,309.82898,309.85178,309.84006,309.87244,309.84235
2016-09-13,309.9832,309.84003,309.85492,309.8307,309.8736,309.82034,309.74243
2016-09-14,309.87,309.83203,309.87265,309.8713,309.7799,309.81427,309.7267
2016-09-15,309.83945,309.79718,309.82645,309.82068,309.7761,309.7153,309.721
2016-09-16,309.81253,309.85272,309.823,309.7698,309.7273,309.76108,309.66406
2016-09-18,309.8247,309.83328,309.84177,309.77106,309.72913,309.66937,309.60797
2016-09-19,309.80667,309.80133,309.68793,309.73724,309.69727,309.64185,309.6375
2016-09-20,309.74213,309.7573,309.73322,309.67914,309.6635,309.62006,309.60382
2016-09-21,309.76257,309.67596,309.70074,309.6728,309.61432,309.59067,309.5441
2016-09-22,309.6919,309.69202,309.63354,309.62207,309.5852,309.49426,309.4551
2016-09-23,309.67383,309.6441,309.60654,309.62244,309.53265,309.44135,309.4016
2016-09-25,309.65817,309.59366,309.55188,309.50552,309.4389,309.406,309.24374
2016-09-26,309.60452,309.51498,309.5252,309.38397,309.42255,309.2374,309.13187
2016-09-27,309.54456,309.5031,309.43338,309.4263,309.24234,309.12787,309.01392
2016-09-28,309.478,309.45416,309.3267,309.2014,309.09827,308.99615,308.91052
2016-09-29,309.43918,309.4137,309.15762,309.0965,309.0089,308.8897,308.8429
2016-09-30,309.38638,309.2142,309.11163,308.99823,308.89804,308.8361,308.83292
2016-10-02,309.1714,309.0912,308.99222,308.89316,308.90143,308.8795,308.6942
2016-10-03,309.05283,308.9699,308.89673,308.93997,308.85648,308.6628,308.65958
2016-10-04,308.95856,308.88724,308.8761,308.8005,308.678,308.61023,308.53516
2016-10-05,308.93182,308.84003,308.74286,308.70694,308.64438,308.51608,308.4927
2016-10-06,308.8612,308.84415,308.70987,308.6421,308.4734,308.43387,308.36945
2016-10-07,308.8337,308.70444,308.5343,308.48926,308.37402,308.4086,308.35376
2016-10-09,308.68738,308.66525,308.50552,308.36902,308.4838,308.335,308.23602
2016-10-10,308.63797,308.50162,308.40765,308.44922,308.31625,308.24484,308.14877
2016-10-11,308.562,308.4106,308.37552,308.35504,308.24506,308.15747,307.8852
2016-10-12,308.36618,308.35803,308.31927,308.24905,308.11758,307.8495,307.84256
2016-10-13,308.3808,308.3504,308.24908,308.1417,307.8941,307.84137,307.77985
2016-10-14,308.35156,308.2805,308.13055,307.86844,307.81012,307.78015,307.28906
2016-10-16,308.26923,308.17377,307.87946,307.87033,307.8144,307.3502,307.15735
2016-10-17,308.13995,307.81268,307.79266,307.75122,307.3338,307.19833,307.24207
2016-10-18,307.89682,307.83652,307.80518,307.31903,307.224,307.19336,307.2068
2016-10-19,307.8514,307.74216,307.36502,307.19067,307.18854,307.26105,307.1632
2016-10-20,307.6923,307.44934,307.21033,307.19684,307.1888,307.2209,307.19156
2016-10-21,307.336,307.16302,307.18732,307.1728,307.18884,307.18726,307.21613
2016-10-23,307.27374,307.21616,307.1731,307.23065,307.18887,307.18927,307.17758
2016-10-24,307.16907,307.19037,307.1852,307.1513,307.189,307.20956,307.18597
2016-10-25,307.35754,307.20142,307.18536,307.2057,307.18906,307.19568,307.23502
2016-10-26,307.1531,307.18347,307.1829,307.28513,307.18918,307.1835,307.20465
2016-10-27,307.3024,307.1935,307.2731,307.2344,307.18924,307.16595,307.18338
2016-10-28,307.27032,307.1972,307.20193,307.1823,307.1893,307.18826,307.23148
2016-10-30,307.15692,307.24435,307.21884,307.1987,307.1894,307.2089,307.23203
2016-10-31,307.28293,307.1955,307.2897,307.17606,307.1895,307.1945,307.2289
2016-11-01,307.32812,307.19144,307.2321,307.19003,307.18958,307.1818,307.15698
2016-11-02,307.30826,307.18292,307.1858,307.2019,307.18964,307.18518,307.2086
2016-11-03,307.16092,307.18948,307.2425,307.19714,307.1897,307.21506,307.16638
2016-11-04,307.2857,307.19495,307.20645,307.1722,307.18976,307.2617,307.16333
2016-11-06,307.22998,307.21368,307.1771,307.17303,307.18976,307.18558,307.19208
2016-11-07,307.15988,307.2745,307.20886,307.22003,307.16504,307.17093,307.1856
2016-11-08,307.2736,307.25116,307.18872,307.18427,307.16962,307.18588,307.174
2016-11-09,307.22662,307.1958,307.18338,307.2071,307.2129,307.1894,307.20346
2016-11-10,307.27536,307.18176,307.16147,307.17862,307.1645,307.1884,307.19348
2016-11-11,307.18,307.15216,307.16586,307.1715,307.1694,307.17636,307.1863
2016-11-13,307.16138,307.1497,307.12646,307.20386,307.21387,307.2029,307.285
2016-11-14,307.17413,307.17502,307.17413,307.1239,307.16425,307.3037,307.37296
2016-11-15,307.18497,307.20404,307.17798,307.20477,307.2861,307.46194,308.12314
2016-11-16,307.16412,307.1506,307.1446,307.31146,307.48273,308.05978,308.1159
2016-11-17,307.1772,307.14505,307.31595,307.44028,308.11667,308.1105,308.25476
2016-11-18,307.157,307.29218,307.40927,308.0054,308.1872,308.18048,308.37128
2016-11-20,307.27353,307.41583,308.16083,308.0728,308.30606,308.3712,308.4321
2016-11-21,307.41885,308.10138,308.1295,308.1946,308.35028,308.51437,308.50656
2016-11-22,308.07214,308.1388,308.28412,308.47025,308.45224,308.3797,308.55145
2016-11-23,308.0782,308.20645,308.34338,308.43552,308.426,308.47772,308.73218
2016-11-24,308.18665,308.32727,308.47974,308.50275,308.55545,308.771,308.81378
2016-11-25,308.31534,308.4695,308.49976,308.58704,308.79178,308.82117,308.85718
2016-11-27,308.4981,308.47253,308.59653,308.7404,308.8343,308.88803,309.00784
2016-11-28,308.52945,308.74606,308.7353,308.80832,308.97714,308.98367,309.11108
2016-11-29,308.49008,308.77026,308.79742,308.8945,309.01187,309.13782,309.1949
2016-11-30,308.7529,308.86746,308.9252,308.99365,309.112,309.22308,309.33383
2016-12-01,308.8528,308.85736,308.9896,309.10907,309.20508,309.34598,309.43988
2016-12-02,308.94876,309.0241,309.14886,309.177,309.329,309.3791,309.4145
2016-12-04,308.98953,309.13788,309.19522,309.36993,309.4206,309.4085,309.42712
2016-12-05,309.0909,309.1665,309.34894,309.4437,309.43518,309.50104,309.67404
2016-12-06,309.14548,309.33075,309.3429,309.41696,309.582,309.66406,309.77075
2016-12-07,309.3605,309.4229,309.44434,309.47522,309.63907,309.8156,309.80194
2016-12-08,309.44122,309.41354,309.47635,309.66812,309.80997,309.87704,309.84552
2016-12-09,309.40402,309.46527,309.6465,309.7314,309.78708,309.89227,310.05997
2016-12-11,309.4427,309.66364,309.75287,309.83688,309.9709,310.01447,310.10748
2016-12-12,309.63574,309.76385,309.86868,309.88593,310.05933,310.0213,310.176
2016-12-13,309.82758,309.86472,309.84076,310.02994,310.06125,310.17944,310.36154
2016-12-14,309.79858,309.862,310.04993,310.1123,310.149,310.342,310.70084
2016-12-15,309.84283,310.0309,310.10132,310.15988,310.33698,310.72644,310.99368
2016-12-16,310.01413,310.11667,310.22485,310.3824,310.6979,311.0737,310.9812
2016-12-18,310.09058,310.1282,310.3537,310.697,311.05826,311.10764,311.042
2016-12-19,310.14688,310.3439,310.7003,311.04135,310.99902,311.06656,311.05487
2016-12-20,310.38455,310.77325,310.9983,310.98883,310.98642,310.9987,310.99194
2016-12-21,310.66498,310.99814,311.00497,311.01392,311.04764,311.01373,310.97876
2016-12-22,311.0338,310.992,311.04456,311.06808,311.06052,311.06097,311.04364
2016-12-23,311.03107,311.03564,311.0112,311.0421,310.9973,311.02615,311.05722
2016-12-26,311.02957,311.07526,311.02545,310.98593,310.9841,310.96133,310.99057
2016-12-27,311.01862,311.05905,311.03207,311.0128,311.04926,310.98373,310.9766
2016-12-28,311.0434,310.98245,310.99945,311.0707,311.0629,311.07993,311.04504
2016-12-29,311.03427,311.0202,311.04037,311.0431,310.99588,311.11853,311.05914
2016-12-30,311.0294,311.01498,311.04697,310.9835,310.98187,311.07123,310.98917
2017-01-02,311.02682,311.07547,311.0233,311.01212,311.05035,310.96103,310.97476
2017-01-03,311.02554,311.05032,311.03732,311.07336,311.06454,311.04388,311.0461
2017-01-04,311.01584,311.04227,311.04126,311.04407,310.99432,311.02396,311.0608
2017-01-05,311.01575,311.0462,311.00885,310.9815,310.97992,311.03412,310.98798
2017-01-06,311.00012,311.01123,311.029,311.01154,311.05148,310.9851,310.97296
2017-01-08,311.01517,311.01862,311.04138,311.07538,311.06613,311.00867,311.04694
2017-01-09,311.02496,311.02356,311.0076,311.04477,310.99332,311.07687,310.4432
2017-01-10,311.02573,311.027,311.0333,310.97968,310.9784,310.37875,310.35913
2017-01-11,311.0274,311.03677,311.0,311.011,310.37946,310.32974,310.0855
2017-01-12,311.03052,311.0433,311.06104,310.40607,310.2935,310.18234,309.7869
2017-01-13,311.03625,311.04773,310.3106,310.30743,310.1348,309.76874,309.67297
2017-01-15,311.0471,310.3285,310.27795,310.14505,309.80176,309.67566,309.17557
2017-01-16,310.32208,310.35226,310.14536,309.81293,309.67438,309.12503,309.26962
2017-01-17,310.2842,310.1201,309.82117,309.6659,309.17572,309.2,309.25378
2017-01-18,310.12216,309.80374,309.59683,309.18463,309.26974,309.14413,309.1691
2017-01-19,309.8407,309.68085,309.24252,309.32745,309.25403,309.1949,309.15878
2017-01-20,309.62973,309.23578,309.05286,309.164,309.1691,309.14777,309.14755
2017-01-22,309.22183,309.13345,309.1404,309.17093,309.1585,309.19205,309.16898
2017-01-23,309.18243,309.1894,309.11035,309.15112,309.14728,309.14993,309.15887
2017-01-24,309.1521,309.17667,309.16678,309.10196,309.1686,309.19028,309.1478
2017-01-25,309.18628,309.09393,309.1504,309.21344,309.1586,309.1514,309.16858
2017-01-26,309.13284,309.1188,309.1279,309.11484,309.14767,309.18912,309.1588
2017-01-27,309.28607,309.1511,309.16925,309.22028,309.16846,309.15247,309.14813
2017-01-29,309.12186,309.09933,309.20413,309.11475,309.1587,309.16156,309.17194
2017-01-30,309.133,309.19116,309.16647,309.16888,309.14807,309.1377,309.1605
2017-01-31,309.16504,309.17426,309.1514,309.2112,309.1718,309.1514,309.18414
2017-02-01,309.18076,309.1846,309.13113,309.1383,309.16046,309.14645,309.17303
2017-02-02,309.19086,309.17404,309.1272,309.12778,309.1037,309.15494,309.118
2017-02-03,309.12457,309.1478,309.13907,309.07867,309.14362,309.13895,308.99667
2017-02-05,309.1554,309.1476,309.12308,309.03827,309.1829,309.06424,309.0666
2017-02-06,309.10025,309.14658,309.16428,309.15063,309.08163,309.11697,309.00757
2017-02-07,309.09412,309.148,309.14468,309.12494,309.0913,309.03735,309.02112
2017-02-08,309.13638,309.14697,309.0986,309.03644,309.0511,309.09598,308.9876
2017-02-09,309.13864,309.01764,309.02774,309.08194,309.02658,309.00528,308.7916
2017-02-10,309.07446,309.06485,309.02814,308.92062,308.98456,308.75137,308.39047
2017-02-12,309.00824,309.04727,309.0373,309.04102,308.78998,308.39468,308.3937
2017-02-13,309.05698,308.99884,308.9993,308.80014,308.37302,308.41885,308.3643
2017-02-14,309.0226,308.9737,308.84244,308.36383,308.45514,308.4131,308.42853
2017-02-15,308.92,308.80872,308.41925,308.44617,308.46182,308.4513,308.45847
2017-02-16,308.8179,308.40253,308.3994,308.3814,308.45752,308.47034,308.4554
2017-02-17,308.38593,308.40536,308.40915,308.46808,308.42526,308.45865,308.39017
2017-02-26,308.41708,308.38174,308.43506,308.48795,308.4572,308.42413,308.46082
2017-02-27,308.43216,308.4759,308.43787,308.45847,308.40338,308.47925,308.78802
2017-02-28,308.4669,308.45926,308.46646,308.4471,308.467,308.80756,308.9299
2017-03-01,308.46405,308.4351,308.3853,308.47043,308.7496,308.9005,308.94537
2017-03-02,308.4357,308.36975,308.43448,308.78433,308.83286,308.99203,309.02554
2017-03-03,308.3866,308.46326,308.8034,308.87744,308.83344,308.9668,309.05566
2017-03-05,308.46594,308.77344,308.8286,309.06155,308.93863,309.05185,309.30774
2017-03-06,308.7558,308.81406,309.06726,309.06418,309.07404,309.23178,309.3865
2017-03-07,308.82352,308.98712,309.02362,309.1032,309.32648,309.35645,309.395
2017-03-08,309.00357,308.91315,309.04083,309.27426,309.4005,309.38568,309.39297
2017-03-09,309.0154,309.03815,309.32938,309.35736,309.3852,309.3687,309.394
2017-03-10,309.12265,309.2728,309.35602,309.37146,309.37662,309.37457,309.39194
2017-03-12,309.313,309.32593,309.40277,309.41385,309.37653,309.38602,309.39307
2017-03-13,309.35898,309.38788,309.39017,309.37927,309.37643,309.39575,309.36407
2017-03-14,309.40295,309.37222,309.37912,309.48657,309.3764,309.34598,309.2937
2017-03-15,309.45667,309.38657,309.36325,309.39938,309.31042,309.32315,309.07568
2017-03-16,309.40405,309.39606,309.37875,309.3469,309.30276,309.04932,309.03253
2017-03-17,309.39658,309.38754,309.42038,309.29037,309.06247,309.0183,308.87485
2017-03-19,309.3786,309.38828,309.35822,309.05054,309.03906,308.9558,308.98856
2017-03-20,309.34882,309.32327,308.99847,309.01956,308.92877,308.87735,308.84738
2017-03-21,309.31488,309.0778,308.9845,308.9527,308.92514,308.8707,308.93774
2017-03-22,309.03497,308.9729,308.9467,308.87857,308.95044,308.92242,308.89816
2017-03-23,308.95352,308.92688,308.95993,308.87186,308.94278,308.9615,308.86978
2017-03-24,308.9506,308.91962,308.91586,308.9236,308.93335,308.8831,308.9152
2017-03-26,308.92685,308.94278,308.96783,308.96277,308.92947,308.87653,308.94177
2017-03-27,308.9446,308.9396,308.86783,308.8843,308.9332,308.92795,308.9406
2017-03-28,308.93045,308.95538,308.95895,308.8777,308.93716,308.9667,308.94278
2017-03-29,308.95303,308.95306,308.86783,308.9292,308.94424,308.8887,308.94162
2017-03-30,308.93918,308.94864,308.9613,308.96808,308.92828,308.88232,308.98584
2017-03-31,308.92737,308.9527,308.91757,308.89,308.9521,308.9701,309.143
2017-04-02,308.94623,308.95657,308.8853,308.8834,308.94043,309.0738,309.2637
2017-04-03,308.93146,308.93665,308.9174,308.9478,309.09976,309.3824,309.352
2017-04-04,308.95505,308.9495,308.94644,309.1327,309.35324,309.38348,309.3799
2017-04-05,308.94315,309.04367,309.0851,309.35513,309.38715,309.39,309.47568
2017-04-06,309.0211,309.0939,309.34106,309.38303,309.45502,309.4448,309.4868
2017-04-07,309.07608,309.3303,309.38382,309.3897,309.47916,309.54486,309.6192
2017-04-09,309.33926,309.40503,309.394,309.5231,309.58698,309.5673,309.6452
2017-04-10,309.38626,309.41266,309.4536,309.5549,309.71927,309.64493,309.69067
2017-04-11,309.38596,309.46292,309.51962,309.5791,309.63123,309.71323,309.7264
2017-04-12,309.51248,309.59247,309.61404,309.69055,309.70154,309.74762,309.88095
2017-04-13,309.54974,309.6706,309.65094,309.66742,309.71213,309.8717,310.00534
2017-04-16,309.49338,309.7125,309.7251,309.7013,309.85843,310.04407,310.1051
2017-04-17,309.6966,309.70526,309.72424,309.8824,310.0608,310.10406,310.11902
2017-04-18,309.70163,309.71152,309.87067,310.01263,310.11285,310.12903,310.09848
2017-04-19,309.7344,309.8818,310.00418,310.11377,310.1059,310.12372,310.10446
2017-04-20,309.85263,310.02386,310.09723,310.13687,310.11865,310.12024,310.11652
2017-04-21,310.0217,310.11166,310.12634,310.1299,310.14374,310.11798,310.12704
2017-04-23,310.10397,310.121,310.12067,310.11584,310.0976,310.1108,310.13284
2017-04-24,310.12738,310.12515,310.0878,310.13666,310.11444,310.1057,310.14386
2017-04-25,310.12234,310.13885,310.1204,310.13065,310.11197,310.13724,310.2112
2017-04-26,310.11807,310.1139,310.12045,310.11844,310.12683,310.23422,310.32037
2017-04-27,310.14075,310.08713,310.085,310.10773,310.1946,310.2644,310.84064
2017-04-28,310.10303,310.129,310.12012,310.2178,310.28757,310.79352,311.41776
2017-04-30,310.1017,310.10733,310.1811,310.30643,310.76837,311.4345,311.5943
2017-05-01,310.12897,310.19943,310.2561,310.7766,311.46408,311.55157,311.65176
2017-05-02,310.20703,310.2813,310.80548,311.45978,311.57083,311.7258,311.68704
2017-05-03,310.27246,310.76898,311.4889,311.5835,311.7178,311.64484,311.67065
2017-05-04,310.8016,311.42438,311.64526,311.67725,311.7276,311.7072,311.72037
2017-05-05,311.45798,311.6797,311.71094,311.68445,311.66418,311.72058,311.65063
2017-05-07,311.66785,311.65787,311.67126,311.71945,311.71646,311.64737,311.67206
2017-05-08,311.68536,311.66965,311.67508,311.67578,311.71393,311.74188,311.7077
2017-05-09,311.66617,311.68738,311.7122,311.67316,311.66135,311.63663,311.6784
2017-05-10,311.6857,311.70218,311.67038,311.7013,311.7244,311.68658,311.71817
2017-05-11,311.66577,311.67856,311.67444,311.65955,311.64594,311.63754,311.68997
2017-05-12,311.6861,311.65576,311.71338,311.69397,311.72955,311.71478,311.65298
2017-05-14,311.6655,311.6678,311.66962,311.69568,311.66385,311.66785,311.71732
2017-05-15,311.6865,311.68564,311.6738,311.68988,311.71048,311.70816,311.70514
2017-05-16,311.6652,311.70056,311.71442,311.66028,311.70822,311.66074,311.664
2017-05-17,311.68683,311.59937,311.66885,311.7025,311.68698,311.7098,311.69632
2017-05-18,311.66486,311.7489,311.67322,311.66168,311.68292,311.69443,311.6995
2017-05-19,311.6871,311.60223,311.7153,311.69534,311.6519,311.6535,311.69568
2017-05-21,311.66455,311.7656,311.66818,311.6831,311.6545,311.7081,311.67993
2017-05-22,311.6874,311.67194,311.6728,311.67813,311.6534,311.65723,311.5944
2017-05-23,311.66425,311.67834,311.7162,311.67404,311.57776,311.56198,311.47437
2017-05-24,311.6877,311.65842,311.66763,311.6375,311.59436,311.45483,311.3875
2017-05-25,311.66403,311.66147,311.6562,311.5405,311.4733,311.3179,311.26068
2017-05-26,311.6879,311.6756,311.59692,311.48367,311.35123,311.2507,310.80313
2017-05-28,311.66602,311.58908,311.44495,311.35846,311.2548,310.8086,310.30106
2017-05-29,311.63675,311.4775,311.33685,311.27185,310.802,310.29956,310.10095
2017-05-30,311.49948,311.39255,311.18924,310.72083,310.2994,310.10443,309.73264
2017-05-31,311.38147,311.30634,310.84976,310.294,310.07532,309.73386,309.6013
2017-06-01,311.26733,310.82812,310.30145,310.08307,309.75333,309.67737,309.24017
2017-06-02,310.81314,310.3031,310.07715,309.75446,309.6896,309.22,309.16147
2017-06-04,310.30234,310.05945,309.70898,309.5964,309.21014,309.177,309.10983
2017-06-05,310.08652,309.72095,309.6411,309.22195,309.17255,309.07715,309.0279
2017-06-06,309.72214,309.5271,309.25082,309.12616,309.11035,308.97537,308.51877
2017-06-07,309.6051,309.22784,309.17706,309.12933,309.0424,308.52542,308.4194
2017-06-08,309.2534,309.18054,309.16043,309.06052,308.44864,308.3694,308.36127
2017-06-09,309.15323,309.13943,309.04175,308.4855,308.41592,308.36533,308.30542
2017-06-11,309.1415,309.03006,308.49054,308.3705,308.3716,308.346,308.00574
2017-06-12,308.97327,308.44836,308.3711,308.37952,308.34573,308.0485,307.98853
2017-06-13,308.49423,308.4145,308.38208,308.33994,308.09024,308.01306,307.97003
2017-06-14,308.3931,308.3709,308.34998,308.0244,307.96075,307.953,307.87976
2017-06-15,308.3565,308.30728,308.0351,308.01202,307.9409,307.91562,307.87766
2017-06-16,308.31833,307.99173,307.9852,307.97226,307.8745,307.8458,307.8692
2017-06-18,308.02817,307.9726,307.96704,307.88586,307.91742,307.92685,307.8527
2017-06-19,308.00165,307.97403,307.86652,307.84296,307.93774,307.95596,307.90503
2017-06-20,307.88965,307.88785,307.86716,307.86444,307.9183,307.9105,307.87726
2017-06-21,307.86804,307.8764,307.97626,307.89532,307.8806,307.8411,307.886
2017-06-22,307.9136,307.89966,307.9251,307.93417,307.90363,307.86316,307.8931
2017-06-23,307.9156,307.88663,307.87057,307.91846,307.88705,307.90497,307.86652
2017-06-25,307.84894,307.8756,307.90405,307.8569,307.8827,307.869,307.9136
2017-06-26,307.899,307.9032,307.85965,307.90872,307.9411,307.87076,307.91565
2017-06-27,307.9037,307.88867,307.83563,307.9154,307.92014,307.91147,307.8468
