,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY
2014-10-27,2.871811,2.8741684,2.881775,2.8684692,2.8710403,2.8788605,2.8723373
2014-10-28,2.8747787,2.876274,2.8811722,2.8698273,2.8713837,2.876854,2.8723373
2014-10-29,2.8668594,2.8902664,2.8769302,2.8743973,2.8699036,2.8703918,2.8722076
2014-10-30,2.8712463,2.871231,2.8651505,2.8694992,2.8757324,2.8697205,2.8642883
2014-10-31,2.8764877,2.8760757,2.8774948,2.8760529,2.8713303,2.8692474,2.8666
2014-11-02,2.8672485,2.873108,2.8715668,2.8813782,2.8654633,2.8729553,2.8646011
2014-11-03,2.8684082,2.869934,2.8691864,2.8674774,2.866684,2.8605194,2.8644028
2014-11-04,2.871109,2.8695831,2.87014,2.8756256,2.8685455,2.8751297,2.8627853
2014-11-05,2.8748322,2.8739471,2.8731918,2.8687286,2.8685455,2.8660889,2.863617
2014-11-06,2.8727036,2.8726273,2.867569,2.8662262,2.8640976,2.8650131,2.858162
2014-11-07,2.8769455,2.877861,2.866928,2.870926,2.8584213,2.859146,2.8494644
2014-11-09,2.8705215,2.8695526,2.8623428,2.8669891,2.8590088,2.8478928,2.8354263
2014-11-10,2.8691406,2.863037,2.8651123,2.8607407,2.8465652,2.8386993,2.833458
2014-11-11,2.8645554,2.863861,2.8616333,2.8460617,2.836296,2.8298264,2.8283234
2014-11-12,2.8665543,2.8546982,2.8463058,2.8384018,2.8394089,2.8321075,2.822319
2014-11-13,2.8612823,2.847992,2.8329391,2.8316422,2.8303528,2.8246765,2.8119278
2014-11-14,2.842392,2.8361893,2.8350601,2.8316422,2.8241043,2.82135,2.8173828
2014-11-16,2.8405914,2.8382797,2.8330002,2.8293915,2.8172684,2.8176804,2.8133087
2014-11-17,2.8313293,2.8379517,2.8260498,2.820816,2.805519,2.816452,2.805542
2014-11-18,2.8339996,2.8364334,2.8202362,2.8196335,2.814621,2.8054733,2.8092346
2014-11-19,2.8266296,2.824173,2.819954,2.8142776,2.816681,2.821228,2.815956
2014-11-20,2.8272781,2.820961,2.820465,2.8109283,2.80365,2.8159332,2.807991
2014-11-21,2.8174133,2.8033676,2.810585,2.7961578,2.8003922,2.7995605,2.8038635
2014-11-23,2.8219833,2.8163452,2.810913,2.816475,2.8206482,2.8071365,2.8079147
2014-11-24,2.8093033,2.8061066,2.8160553,2.818161,2.8035965,2.796814,2.8001862
2014-11-25,2.8090668,2.8010101,2.80587,2.8034592,2.8077087,2.791626,2.8023224
2014-11-26,2.795784,2.812004,2.799492,2.799553,2.8020325,2.8040924,2.7885284
2014-11-27,2.8160477,2.7896118,2.7779694,2.7936096,2.797203,2.8048706,2.78936
2014-11-28,2.80719,2.7944946,2.7950287,2.7836533,2.7918777,2.785431,2.796135
2014-11-30,2.7996902,2.7898407,2.79393,2.8054428,2.8171692,2.7941437,2.7910004
2014-12-01,2.8010025,2.7979279,2.7974548,2.7896118,2.7928085,2.7915802,2.7681503
2014-12-02,2.8140564,2.798935,2.8029022,2.798256,2.786644,2.7884903,2.7880707
2014-12-03,2.8035126,2.795723,2.7810974,2.7809753,2.798462,2.7781067,2.7809372
2014-12-04,2.7959518,2.7865677,2.7910156,2.7804413,2.796341,2.7834167,2.7770004
2014-12-05,2.793541,2.7762527,2.7814102,2.782219,2.7750473,2.782486,2.7934952
2014-12-07,2.792076,2.775856,2.7771606,2.7913818,2.7802887,2.792923,2.791481
2014-12-08,2.7882538,2.7928772,2.785019,2.79879,2.7859116,2.7862778,2.780548
2014-12-09,2.7887955,2.7805023,2.7913132,2.7902832,2.7834625,2.7912216,2.7868729
2014-12-10,2.7727737,2.7820435,2.7818298,2.7744217,2.7830963,2.7908936,2.7930527
2014-12-11,2.790184,2.7805634,2.7810516,2.7860565,2.78656,2.7947464,2.7904205
2014-12-12,2.7856522,2.7991028,2.7819748,2.7846222,2.7876968,2.7907104,2.7971268
2014-12-14,2.7898178,2.785843,2.790741,2.780716,2.7885742,2.8178177,2.789421
2014-12-15,2.783821,2.7845001,2.7931824,2.7930756,2.798111,2.7978897,2.7901688
2014-12-16,2.7978058,2.7863007,2.791916,2.7995224,2.7962723,2.7878647,2.791771
2014-12-17,2.7845154,2.7863846,2.7908707,2.7925262,2.7965317,2.796898,2.797905
2014-12-18,2.7999496,2.791481,2.7859192,2.7899857,2.7965927,2.7876282,2.7934113
2014-12-19,2.7790527,2.7866592,2.7909164,2.7852097,2.7967834,2.7921753,2.778389
2014-12-21,2.8016815,2.7896194,2.7856827,2.7971344,2.796791,2.7921753,2.7965546
2014-12-22,2.7891693,2.7807465,2.7911758,2.791687,2.7969208,2.7919846,2.7967987
2014-12-23,2.797943,2.7914429,2.7905273,2.8024597,2.7969208,2.7918549,2.7946548
2014-12-24,2.7881317,2.8090973,2.799469,2.790863,2.7970505,2.7957153,2.7990036
2014-12-25,2.7982025,2.7787323,2.78199,2.8022842,2.7942047,2.7979126,2.8025284
2014-12-26,2.7961044,2.809105,2.8007584,2.7976532,2.8060608,2.8085556,2.8075943
2014-12-28,2.7962341,2.7971725,2.7954102,2.806366,2.8103867,2.8137589,2.7905655
2014-12-29,2.7964249,2.7989883,2.790306,2.8082428,2.8007965,2.816391,2.8106308
2014-12-30,2.7975006,2.7912445,2.8056564,2.8168335,2.8069916,2.7940063,2.8093033
2014-12-31,2.794777,2.8061981,2.8328323,2.819275,2.8378448,2.8088913,2.8088455
2015-01-01,2.8043213,2.8228073,2.8168945,2.8402863,2.8025284,2.8195267,2.8191223
2015-01-02,2.7962723,2.8138351,2.8224335,2.809349,2.7914886,2.818962,2.8193817
2015-01-04,2.822174,2.7833786,2.7792053,2.806633,2.8013382,2.824379,2.8190536
2015-01-05,2.8222656,2.8201675,2.8115005,2.8386078,2.7993622,2.8264618,2.818863
2015-01-06,2.8205261,2.8095245,2.8218994,2.80204,2.8075104,2.842186,2.8195724
2015-01-07,2.8195648,2.8151855,2.8091125,2.821312,2.824669,2.8055344,2.819313
2015-01-08,2.8202667,2.8154907,2.8164978,2.8280869,2.8183365,2.8241348,2.8187256
2015-01-09,2.7737503,2.788231,2.8220825,2.8360825,2.8206177,2.8177948,2.8200912
2015-01-11,2.8200912,2.8220825,2.8190002,2.8200912,2.819847,2.8191757,2.8183975
2015-01-12,2.8075867,2.8105774,2.8244247,2.8194427,2.8191223,2.8247223,2.8191223
2015-01-13,2.820137,2.8224258,2.8186111,2.818924,2.8201904,2.841896,2.8190536
2015-01-14,2.8215256,2.8176498,2.7858887,2.8188553,2.8206024,2.838028,2.8190536
2015-01-15,2.8095627,2.8230743,2.8168259,2.8190536,2.8205338,2.7963562,2.818863
2015-01-16,2.8127747,2.8019485,2.8417358,2.8191833,2.8205338,2.8339005,2.8191223
2015-01-18,2.8040314,2.78611,2.7919083,2.8179626,2.819893,2.7957153,2.7963333
2015-01-19,2.811615,2.8240738,2.8178864,2.8199615,2.7838593,2.8094711,2.8176193
2015-01-20,2.8186417,2.8181381,2.8150024,2.8184738,2.7655334,2.8177414,2.8064804
2015-01-21,2.8195496,2.824524,2.824463,2.8098145,2.8126678,2.798233,2.7902298
2015-01-22,2.8201447,2.81839,2.7937317,2.7762756,2.8012924,2.7864838,2.760353
2015-01-23,2.8205566,2.8238754,2.813797,2.80233,2.7882614,2.7729416,2.7541351
2015-01-25,2.8026505,2.8199997,2.800209,2.7844772,2.7706757,2.7591858,2.7133484
2015-01-26,2.8207397,2.801422,2.787506,2.764351,2.7520905,2.7206268,2.7340164
2015-01-27,2.7949905,2.7776718,2.7733917,2.760521,2.724022,2.724556,2.718666
2015-01-28,2.7868042,2.7623215,2.7422867,2.7203217,2.7287292,2.724266,2.7116928
2015-01-29,2.7695847,2.7404633,2.7245026,2.7249222,2.7162247,2.747635,2.7235184
2015-01-30,2.7597046,2.7634735,2.7314682,2.730156,2.7301178,2.7255402,2.7241058
2015-02-01,2.7281494,2.726799,2.7238464,2.7151184,2.718727,2.7346878,2.7221375
2015-02-02,2.7309113,2.7326202,2.7243652,2.7691956,2.7153778,2.7250443,2.7233276
2015-02-03,2.7265778,2.7477264,2.732109,2.748848,2.7276077,2.7482147,2.7263336
2015-02-04,2.7330246,2.7503662,2.7232056,2.751419,2.727707,2.7245255,2.721367
2015-02-05,2.7465744,2.74086,2.7240372,2.7251587,2.7296066,2.737938,2.7260818
2015-02-06,2.7207642,2.7500763,2.73275,2.7314453,2.746788,2.7332382,2.7211761
2015-02-08,2.714264,2.7520218,2.722702,2.7313156,2.7459106,2.713585,2.7260818
2015-02-09,2.7202606,2.7164383,2.723915,2.742218,2.7193909,2.7557526,2.720848
2015-02-10,2.7457657,2.704712,2.733406,2.7303772,2.7113266,2.7517853,2.7260818
2015-02-11,2.711792,2.7439651,2.7225647,2.7257156,2.725853,2.7265701,2.7206573
2015-02-12,2.726654,2.7287674,2.723587,2.719635,2.7236023,2.7340546,2.726593
2015-02-13,2.7273483,2.7228699,2.7341156,2.7318954,2.7283936,2.7162094,2.7206573
2015-02-15,2.7109833,2.7283173,2.7222443,2.7197495,2.723587,2.7214355,2.7268524
2015-02-16,2.730301,2.7256927,2.723343,2.7263412,2.7265015,2.7530212,2.712883
2015-02-17,2.7695312,2.724884,2.7348251,2.7205734,2.7280426,2.7413635,2.7612305
2015-02-18,2.72937,2.729744,2.7984467,2.7129288,2.7469254,2.7328339,2.757347
2015-02-19,2.713913,2.7286758,2.7372818,2.7443619,2.75663,2.7564468,2.7652054
2015-02-20,2.7348862,2.725586,2.7485123,2.7600403,2.7579117,2.7584152,2.7837982
2015-02-22,2.734604,2.7467499,2.7525177,2.750183,2.7651672,2.7811203,2.8005905
2015-02-23,2.7480698,2.7558975,2.7512207,2.7794876,2.7797928,2.7525024,2.7915955
2015-02-24,2.7622147,2.7553177,2.774414,2.7824478,2.768242,2.810707,2.7686005
2015-02-25,2.7599564,2.756691,2.7354813,2.8247757,2.7695923,2.7957535,2.7524033
2015-02-26,2.7680664,2.76725,2.8083878,2.809616,2.814911,2.7957993,2.7888947
2015-02-27,2.785698,2.750473,2.7711945,2.7490463,2.7712708,2.7709732,2.7942429
2015-03-01,2.730133,2.8011246,2.7878876,2.8472977,2.797638,2.7986298,2.7910004
2015-03-02,2.7807083,2.8183975,2.7818985,2.789482,2.7843475,2.7923126,2.8117828
2015-03-03,2.807724,2.8018723,2.77948,2.7945786,2.7925797,2.7986145,2.8061142
2015-03-04,2.7402878,2.797142,2.7881927,2.7898026,2.7995605,2.799469,2.7881851
2015-03-05,2.8019943,2.7929535,2.7830353,2.816475,2.8085556,2.790207,2.7886276
2015-03-06,2.8141327,2.8093414,2.7969894,2.8024445,2.7977982,2.7909393,2.7998734
2015-03-08,2.799492,2.7989273,2.7908401,2.8066635,2.810463,2.799881,2.8055344
2015-03-09,2.8177795,2.8104095,2.8011246,2.8065948,2.7965927,2.810936,2.8129883
2015-03-10,2.7984161,2.8067398,2.8038712,2.8220825,2.7862778,2.8057022,2.8078308
2015-03-11,2.797699,2.8072739,2.7988434,2.8053894,2.817665,2.799652,2.805954
2015-03-12,2.7951965,2.8050842,2.816063,2.8116913,2.8094254,2.8047562,2.8070297
2015-03-13,2.8086014,2.8076477,2.8090515,2.8081284,2.7885666,2.8061447,2.8046494
2015-03-15,2.8077545,2.8099136,2.79113,2.803566,2.81456,2.8102493,2.79348
2015-03-16,2.791748,2.7969131,2.7925873,2.808487,2.8176346,2.8250046,2.8091812
2015-03-17,2.8103867,2.796547,2.7984009,2.8048553,2.8168488,2.8042297,2.7980118
2015-03-18,2.8185654,2.8056946,2.8015594,2.8018112,2.8017654,2.805458,2.8065033
2015-03-19,2.8004074,2.802864,2.8053513,2.8057785,2.803543,2.8021011,2.7992477
2015-03-20,2.803955,2.7936478,2.800026,2.808014,2.7921066,2.7946854,2.8035965
2015-03-22,2.8075714,2.802864,2.797638,2.7990036,2.797699,2.7951355,2.8195724
2015-03-23,2.8075485,2.8097534,2.807701,2.814911,2.7998657,2.8021088,2.8058395
2015-03-24,2.800888,2.8082733,2.8014755,2.79628,2.804039,2.799759,2.8078842
2015-03-25,2.8137512,2.8059921,2.7978897,2.7999344,2.8002548,2.8002853,2.8012772
2015-03-26,2.7869568,2.7990189,2.800293,2.8033066,2.8037567,2.8002853,2.8097076
2015-03-27,2.8085175,2.8000565,2.8015213,2.7986145,2.8002167,2.8079376,2.8027802
2015-03-29,2.7968597,2.7982407,2.8015213,2.8000488,2.8108368,2.8028412,2.8029861
2015-03-30,2.8010178,2.800621,2.801773,2.803093,2.791008,2.7888412,2.820465
2015-03-31,2.795288,2.800621,2.7971573,2.8097687,2.8008347,2.8139343,2.8113632
2015-04-01,2.8059921,2.8016052,2.8200836,2.8231354,2.7927246,2.8230972,2.807373
2015-04-02,2.8107605,2.7999115,2.812149,2.7901535,2.80159,2.8261871,2.8111115
2015-04-05,2.8029404,2.799553,2.8044815,2.8209457,2.8125381,2.8227158,2.8072357
2015-04-06,2.8088531,2.8044205,2.804535,2.818344,2.8173294,2.8137283,2.8089066
2015-04-07,2.7966537,2.8131104,2.8131027,2.8049774,2.8036346,2.8073578,2.806076
2015-04-08,2.8117905,2.8092575,2.7973099,2.801674,2.8036728,2.821991,2.8083649
2015-04-09,2.8092575,2.8096924,2.8098679,2.8165512,2.8088531,2.8079758,2.798935
2015-04-10,2.8309631,2.8129807,2.8129654,2.8049545,2.8171768,2.8042984,2.814804
2015-04-12,2.816002,2.7952728,2.8146133,2.8079987,2.8153992,2.8124313,2.8051987
2015-04-13,2.8080368,2.8050613,2.8110275,2.8073807,2.8087463,2.8156815,2.8007507
2015-04-14,2.8053513,2.8076477,2.806633,2.8032074,2.8115616,2.8042984,2.8155823
2015-04-15,2.8050613,2.8103256,2.8082123,2.811905,2.80587,2.8099518,2.8005524
2015-04-16,2.8080444,2.8135757,2.7986755,2.8149261,2.805336,2.81102,2.8072205
2015-04-17,2.8075867,2.8066025,2.8077927,2.8055649,2.8060684,2.8039017,2.8095932
2015-04-19,2.807396,2.8195038,2.81147,2.8048172,2.819748,2.8110733,2.8075333
2015-04-20,2.807396,2.8089066,2.8093262,2.8072357,2.811203,2.8095932,2.804184
2015-04-21,2.807396,2.8089066,2.8028793,2.809021,2.807808,2.8159866,2.8218613
2015-04-22,2.807396,2.8090363,2.8042831,2.8124237,2.816475,2.809784,2.8188782
2015-04-23,2.8073273,2.8090363,2.8092957,2.8185272,2.823967,2.8185196,2.8229904
2015-04-24,2.8073273,2.8090363,2.8189392,2.8176804,2.8030014,2.8239288,2.8248062
2015-04-26,2.8071976,2.805046,2.8177948,2.8180618,2.8086166,2.8234482,2.8348465
2015-04-27,2.8288727,2.8155594,2.8300476,2.8207855,2.820755,2.8251648,2.8420715
2015-04-28,2.8045578,2.81102,2.8321304,2.8134003,2.8461761,2.8328323,2.8431015
2015-04-29,2.812767,2.834343,2.8199005,2.8219147,2.8424988,2.8405228,2.847496
2015-04-30,2.8454132,2.8269272,2.8079224,2.8346176,2.8321152,2.8456955,2.856926
2015-05-01,2.823578,2.838272,2.8403702,2.8347626,2.8387527,2.8621674,2.858017
2015-05-03,2.8164825,2.8315735,2.8374252,2.8366547,2.874733,2.88266,2.8869858
2015-05-04,2.8320465,2.8396225,2.851654,2.8604202,2.8893738,2.8780365,2.8934097
2015-05-05,2.8433304,2.8422012,2.8613434,2.8806915,2.8809357,2.8853607,2.8865662
2015-05-06,2.844658,2.874649,2.8774948,2.88945,2.8904648,2.8780975,2.886078
2015-05-07,2.8453674,2.8821487,2.8740463,2.8815536,2.8899612,2.9030685,2.8862534
2015-05-08,2.872345,2.876892,2.8813705,2.9047089,2.903572,2.8988953,2.9052353
2015-05-10,2.8895187,2.8926697,2.9020157,2.8933792,2.903061,2.9024963,2.9172363
2015-05-11,2.8892517,2.904274,2.8953094,2.9062881,2.9023209,2.914238,2.9216003
2015-05-12,2.8970642,2.900383,2.90625,2.9004822,2.9137955,2.9220352,2.936966
2015-05-13,2.8964005,2.9016037,2.908966,2.9272842,2.9356003,2.9120026,2.9292374
2015-05-14,2.8993683,2.9253845,2.9179764,2.922844,2.939064,2.929367,2.9136581
2015-05-15,2.9022446,2.9172668,2.915123,2.931694,2.9337769,2.94413,2.9549255
2015-05-17,2.9091644,2.9317703,2.8984756,2.9380264,2.9401703,2.9411392,2.9369507
2015-05-18,2.9365005,2.938591,2.9322891,2.9323578,2.9437866,2.930458,2.9402542
2015-05-19,2.9292068,2.9366074,2.939125,2.9396057,2.9279099,2.9395752,2.9389267
2015-05-20,2.9413452,2.9280853,2.9244232,2.9320602,2.9338455,2.93042,2.9321213
2015-05-21,2.9297867,2.9383087,2.946663,2.9375076,2.9404068,2.9382935,2.934227
2015-05-22,2.9133224,2.9320755,2.9402695,2.93219,2.933838,2.9071198,2.9448013
2015-05-24,2.9386826,2.9343948,2.927246,2.9264908,2.9203873,2.9263077,2.947731
2015-05-25,2.9317474,2.9300766,2.9360886,2.9271011,2.9291,2.9365463,2.9210892
2015-05-26,2.9397964,2.9444733,2.93573,2.9322433,2.9500504,2.9159317,2.947342
2015-05-27,2.9364243,2.938324,2.9358978,2.9481125,2.9267426,2.929184,2.8936691
2015-05-28,2.9439316,2.933876,2.9359894,2.9219208,2.9123154,2.922554,2.9704285
2015-05-29,2.9314651,2.9226074,2.9366074,2.9481125,2.935608,2.9336395,2.9552917
2015-05-31,2.9415665,2.9319153,2.9318924,2.9251328,2.926712,2.9637222,2.9416733
2015-06-01,2.9273758,2.9531555,2.926773,2.949356,2.937584,2.940117,2.9399185
2015-06-02,2.9438095,2.92659,2.9325256,2.9411316,2.934044,2.9676285,2.957405
2015-06-03,2.9563751,2.964981,2.952034,2.972824,2.9468155,2.9592438,2.9632568
2015-06-04,2.9387665,2.9550095,2.9402008,2.9505997,2.9530487,2.9636307,2.9746933
2015-06-05,2.9490204,2.9414444,2.9533463,2.9531174,2.9710846,2.969635,2.969307
2015-06-07,2.9377975,2.9586182,2.9461975,2.9682236,2.9686584,2.984459,2.9829865
2015-06-08,2.953331,2.9704132,2.973198,2.969284,2.988922,2.9867172,2.9931107
2015-06-09,2.9559402,2.9668655,2.9681625,2.9807892,2.977417,2.993904,2.9833145
2015-06-10,2.9641495,2.96624,2.9826126,2.9730911,2.9980316,3.0013733,2.9891129
2015-06-11,2.9693375,2.9573898,2.9762268,2.9678574,2.9965363,2.9975357,2.987503
2015-06-12,2.9690552,2.9711456,2.9818497,2.9906235,2.9830475,2.9708405,2.987503
2015-06-14,3.0002823,3.0006866,2.982521,2.9976196,2.9918976,2.9695053,2.9878159
2015-06-15,2.9883728,2.9916306,2.9995651,2.9985123,2.987854,2.9955292,2.9878159
2015-06-16,2.9827728,2.9806213,2.9880219,2.988449,2.9923706,2.9853973,2.9878159
2015-06-17,2.988533,3.017929,3.0008163,2.9861069,2.9866257,2.9970856,2.9878235
2015-06-18,2.982895,2.9881516,2.9992142,2.9912796,2.9928207,2.9916458,2.9878235
2015-06-19,2.972725,2.9918594,2.98835,2.9859161,2.9864426,2.9899902,2.9878235
2015-06-21,2.9828873,2.9754639,2.995926,2.9914093,2.9930878,2.9820023,2.9775085
2015-06-22,2.9672546,2.9948044,3.0000381,2.9855957,2.9864426,2.9893036,2.9914474
2015-06-23,2.9832916,2.991661,2.9827576,2.991661,2.986061,2.9836884,2.9774399
2015-06-24,2.9971542,2.995163,3.0087433,2.9848938,2.9803696,2.989624,3.031105
2015-06-25,2.9761124,2.9854813,2.985878,2.9646988,2.9734116,2.9860687,3.0039444
2015-06-26,2.9894028,2.986824,2.9797516,3.0046463,2.9992523,2.9943695,2.9908524
2015-06-28,2.987732,2.9819794,3.0202713,3.0152512,3.0048065,3.003395,2.9913101
2015-06-29,2.9821854,2.9869537,2.9886627,3.0042572,2.9984741,2.99617,2.9950104
2015-06-30,2.9878616,3.0030365,3.0026474,2.9885025,3.0070648,3.0070648,3.0083847
2015-07-01,2.9850159,3.0155334,3.0012054,2.9876785,3.012764,2.9866714,2.996521
2015-07-02,2.9958344,3.0009918,2.9946594,2.9814682,2.993309,3.0001068,3.0088425
2015-07-03,2.9841385,3.0177765,2.9886322,2.9514694,3.005661,3.0140762,3.0082855
2015-07-05,2.9985123,2.9957733,2.9598007,3.007866,2.992859,2.9935684,2.9891968
2015-07-06,2.9909592,2.9869537,3.0019455,3.0024948,3.024231,2.996437,3.021019
2015-07-07,2.9869385,2.9987717,2.997818,2.9937134,3.003502,3.0060043,3.0066452
2015-07-08,3.0054169,2.9964523,2.9982681,3.0110092,3.0072556,2.995697,2.9949875
2015-07-09,2.9926682,2.9642181,3.0072556,2.9989243,2.996849,3.0059967,2.9876862
2015-07-10,3.0178986,2.997879,3.0049133,2.9930573,2.9816055,3.0171356,2.9963303
2015-07-12,2.9714813,2.9924011,2.9898376,3.0146408,2.988411,3.0015411,3.003891
2015-07-13,2.9987793,3.0070114,2.99897,2.9920197,2.9927368,2.988884,3.0019836
2015-07-14,3.0017319,2.998825,3.0046616,3.0051575,3.000183,2.9876785,2.9796448
2015-07-15,3.0077515,2.9951248,3.001358,3.010788,3.0157852,2.9806442,2.9863358
2015-07-16,3.0013657,3.0067825,3.0018387,2.9944687,2.9803238,2.998314,2.9854279
2015-07-17,2.995308,2.9884033,2.9900894,2.9902802,2.9986877,2.9980927,2.974289
2015-07-19,3.000824,2.9783173,2.9926682,3.0021439,2.9800644,2.977234,2.9713135
2015-07-20,2.9488678,2.9858093,3.010109,2.993843,2.977089,2.983757,2.9673767
2015-07-21,2.9934387,2.9948654,3.00914,2.986061,2.9938736,2.9673615,2.9821472
2015-07-22,2.9789124,2.9910583,2.9767761,2.981987,2.9896774,2.9753265,2.9854736
2015-07-23,2.9759293,2.9813766,2.9816666,2.9935913,2.985878,2.992012,2.9847794
2015-07-24,2.9734726,2.976883,2.9759445,2.9804688,2.983879,2.9792175,2.984604
2015-07-26,2.986351,2.9906693,2.995781,2.9806595,3.0031586,2.985344,2.9977036
2015-07-27,2.972206,2.9858093,2.9796982,2.9939346,2.9845734,2.9748535,2.9914932
2015-07-28,2.9863586,2.9745789,2.9767303,2.973503,2.9850998,2.9874344,2.9894638
2015-07-29,2.9828568,2.977356,2.9852982,2.9862518,2.9781723,2.9743347,2.9787445
2015-07-30,2.9695816,2.985588,2.9748077,2.9880066,2.9886093,2.9867783,2.985405
2015-07-31,2.9874268,2.9702148,2.9868011,2.9769669,2.9792862,2.9665756,2.978531
2015-08-02,2.991455,2.9808578,2.9792557,2.9735184,2.985443,2.9781723,2.984932
2015-08-03,2.9848175,2.9922485,2.9984207,2.9870453,2.9751892,2.9939804,2.9915237
2015-08-04,2.9885712,2.9936066,2.9742203,2.9894714,2.9886703,2.981102,2.975319
2015-08-05,2.9776611,2.9801483,2.9764175,2.9919052,2.9892883,2.9836044,2.976303
2015-08-06,2.958107,2.983139,2.9748535,2.986847,2.9874802,2.9895554,2.9830704
2015-08-07,2.9741516,2.9823685,2.9827805,2.9883118,2.9957275,2.994072,2.9884644
2015-08-09,2.9798203,2.9839325,2.9812393,2.9860535,2.9985504,2.9967194,2.991005
2015-08-10,2.9878616,2.9807663,2.9990234,2.9813843,2.9886475,2.9947205,3.0098343
2015-08-11,2.9872742,2.9936218,2.985466,2.9869385,3.0067444,3.0046005,3.008957
2015-08-12,2.9934235,2.9898834,2.9841156,3.0030518,3.0106888,3.007782,3.0158997
2015-08-13,2.9895554,2.9936218,2.986763,3.0121994,3.009079,3.003868,3.0250168
2015-08-14,2.9936829,3.0010529,3.0072784,3.0187302,3.0106888,3.0046616,3.0147476
2015-08-16,3.009842,2.9934387,3.0190125,3.0221634,3.0305557,3.0265503,3.0397568
2015-08-17,3.0021439,3.0126572,3.0199814,3.0228806,3.0078278,3.0415878,3.0399017
2015-08-18,3.0153503,3.025154,2.9867706,3.0392532,3.0377502,3.0514832,3.0470047
2015-08-19,3.0062866,3.0388336,3.0215225,3.0203323,2.9971695,3.032402,3.0232086
2015-08-20,3.0694122,3.0174866,3.0367508,2.9939804,3.0484695,3.042488,3.047348
2015-08-21,3.042122,3.0123672,3.0273514,3.0281143,3.0510406,3.0595398,3.057579
2015-08-23,3.0446167,3.0272522,3.0094452,3.0532455,3.0460052,3.0429382,3.043579
2015-08-24,3.0431595,3.0441666,3.0473175,3.030548,3.054161,3.0435867,3.0576172
2015-08-25,3.0321426,3.026596,3.0513153,3.049759,3.056221,3.0560303,3.057602
2015-08-26,3.072731,3.0451508,3.0408096,3.0644836,3.0513306,3.0529633,3.0654526
2015-08-27,3.0373077,3.0440674,3.0614624,3.0533524,3.0510025,3.0717392,3.0676346
2015-08-28,3.0597,3.046074,3.052765,3.047226,3.056343,3.0614471,3.098938
2015-08-30,3.0478973,3.05307,3.0633774,3.0611725,3.083168,3.0826035,3.13414
2015-08-31,3.0560074,3.0490036,3.0616684,3.0708694,3.0943832,3.1235275,3.1547241
2015-09-01,3.048996,3.0689316,3.0754776,3.0975037,3.1263275,3.1431046,3.15477
2015-09-02,3.0574875,3.0659103,3.0913467,3.1317139,3.1403198,3.1552887,3.166542
2015-09-03,3.0662537,3.0971375,3.1307907,3.141533,3.1617737,3.171959,3.1874466
2015-09-04,3.0955505,3.122612,3.141304,3.1574478,3.1701355,3.1912231,3.2241669
2015-09-06,3.1259995,3.1461105,3.15699,3.1739655,3.195816,3.2435913,3.2726212
2015-09-07,3.1479416,3.155098,3.1707382,3.2038422,3.2397156,3.2559357,3.2729874
2015-09-08,3.158989,3.1669617,3.1900864,3.2373962,3.266304,3.28376,3.2792282
2015-09-09,3.1668243,3.1880798,3.2340317,3.267868,3.2813873,3.2749634,3.282692
2015-09-10,3.1938019,3.214775,3.2662354,3.2705383,3.2904968,3.270668,3.2854462
2015-09-11,3.2413101,3.2726746,3.2713318,3.2827988,3.2845612,3.3071823,3.2855835
2015-09-13,3.2580414,3.265091,3.2877045,3.278885,3.2948074,3.3105316,3.2863464
2015-09-14,3.2647018,3.2798004,3.2852325,3.2948837,3.2990646,3.304016,3.302971
2015-09-15,3.2838898,3.2979736,3.2866364,3.2862015,3.2988434,3.3059387,3.3192902
2015-09-16,3.2731094,3.2980957,3.282051,3.2962875,3.3076477,3.3109436,3.3420563
2015-09-17,3.2869797,3.2965546,3.3102036,3.2975311,3.3150482,3.3270416,3.3401947
2015-09-18,3.296692,3.3114471,3.2994308,3.3392487,3.31176,3.3059845,3.3675995
2015-09-20,3.3022919,3.3083878,3.318283,3.3207245,3.3412476,3.3616257,3.3656921
2015-09-21,3.3174744,3.3199158,3.318344,3.333992,3.3635101,3.3387222,3.3353271
2015-09-22,3.3032608,3.3233414,3.3542633,3.361702,3.3741302,3.3459702,3.372116
2015-09-23,3.3378448,3.3486786,3.3880005,3.3480225,3.3621063,3.3794327,3.377098
2015-09-24,3.3559952,3.3439941,3.3533325,3.3580856,3.3976974,3.362358,3.3713303
2015-09-25,3.3389359,3.3687057,3.368637,3.3839035,3.402214,3.3922272,3.3931046
2015-09-27,3.3782349,3.3942032,3.3648605,3.370964,3.3994064,3.3759232,3.4104233
2015-09-28,3.3686218,3.3748856,3.3709106,3.366829,3.3719406,3.3744202,3.378708
2015-09-29,3.3717194,3.3684158,3.393341,3.3839874,3.3704681,3.3388062,3.3753738
2015-09-30,3.3569183,3.3439178,3.3876495,3.372673,3.3822174,3.3754654,3.3777466
2015-10-01,3.3734512,3.3845215,3.3764572,3.3754807,3.3764954,3.3827133,3.3790207
2015-10-02,3.3807297,3.3943634,3.3912964,3.3805847,3.3877792,3.390213,3.3749008
2015-10-04,3.4054184,3.3882065,3.369316,3.3806992,3.3758621,3.3748703,3.378708
2015-10-05,3.3787537,3.388939,3.384842,3.3829727,3.38163,3.3961182,3.3917847
