,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN
2015-04-12,15.13494,15.126287,15.154637,15.154665,15.20504,15.190758,15.220502
2015-04-13,15.133109,15.138626,15.159862,15.17676,15.221555,15.22472,15.21457
2015-04-14,15.132571,15.163488,15.175613,15.225108,15.239641,15.226102,15.2421055
2015-04-15,15.147209,15.165001,15.215876,15.227346,15.275471,15.218984,15.228012
2015-04-16,15.17783,15.21693,15.222057,15.25723,15.254411,15.214022,15.265793
2015-04-17,15.224702,15.232957,15.220808,15.216356,15.228565,15.236434,15.22604
2015-04-19,15.2430725,15.196783,15.209862,15.251484,15.224569,15.259934,15.218477
2015-04-20,15.263276,15.256577,15.268836,15.211595,15.256548,15.268079,15.24294
2015-04-21,15.238762,15.207205,15.244098,15.2238865,15.25668,15.245543,15.235558
2015-04-22,15.268838,15.1893425,15.234858,15.240247,15.239171,15.209369,15.227656
2015-04-23,15.223255,15.221404,15.248112,15.231398,15.224755,15.249818,15.2532835
2015-04-24,15.243923,15.224117,15.24726,15.248173,15.225742,15.259009,15.263195
2015-04-26,15.231338,15.250122,15.229411,15.2134905,15.243065,15.212254,15.202789
2015-04-27,15.266903,15.247566,15.259103,15.258626,15.226451,15.255334,15.260466
2015-04-28,15.230164,15.249886,15.224239,15.228672,15.217133,15.2138,15.237907
2015-04-29,15.2478485,15.230479,15.233615,15.232573,15.251231,15.252266,15.22517
2015-04-30,15.224269,15.278604,15.194411,15.251102,15.216679,15.237125,15.278413
2015-05-01,15.22685,15.224056,15.226199,15.218838,15.2274685,15.27391,15.281367
2015-05-03,15.235429,15.232844,15.2443695,15.23664,15.243705,15.242153,15.284912
2015-05-04,15.208038,15.229454,15.241842,15.24989,15.297754,15.260145,15.277201
2015-05-05,15.235152,15.246376,15.271295,15.264691,15.278067,15.290988,15.3065605
2015-05-06,15.259966,15.2350855,15.297027,15.285044,15.285451,15.279108,15.27752
2015-05-07,15.258756,15.270439,15.2993355,15.309771,15.293039,15.281737,15.296805
2015-05-08,15.266942,15.284777,15.263492,15.295329,15.272682,15.2881365,15.291941
2015-05-10,15.25887,15.256044,15.270441,15.279227,15.290108,15.293005,15.298473
2015-05-11,15.262314,15.240771,15.281213,15.301283,15.282457,15.292638,15.295985
2015-05-12,15.3078375,15.298752,15.2927475,15.279229,15.3172455,15.271491,15.259628
2015-05-13,15.298529,15.280688,15.288947,15.301801,15.28164,15.289676,15.266997
2015-05-14,15.313686,15.272648,15.284269,15.278724,15.3173485,15.281953,15.27351
2015-05-15,15.301017,15.243956,15.293041,15.302316,15.2835455,15.302636,15.255428
2015-05-17,15.277515,15.281865,15.288884,15.278227,15.276155,15.2882,15.268203
2015-05-18,15.298044,15.286506,15.28388,15.302815,15.267711,15.2926855,15.277847
2015-05-19,15.277281,15.305802,15.293239,15.277742,15.29211,15.283685,15.315635
2015-05-20,15.298298,15.318354,15.288802,15.303311,15.278391,15.28326,15.296819
2015-05-21,15.277055,15.270758,15.283478,15.302455,15.301765,15.311282,15.308227
2015-05-22,15.298525,15.26979,15.293409,15.278337,15.278121,15.313776,15.290636
2015-05-24,15.276839,15.300396,15.2887,15.30258,15.27349,15.281672,15.302013
2015-05-25,15.298727,15.289347,15.283074,15.318557,15.302189,15.3059025,15.284085
2015-05-26,15.27664,15.295931,15.277306,15.300259,15.273766,15.288042,15.338252
2015-05-27,15.298912,15.274525,15.3128805,15.289134,15.300176,15.290943,15.316808
2015-05-28,15.310138,15.281157,15.281847,15.289887,15.292861,15.312498,15.307278
2015-05-29,15.2773,15.287669,15.304135,15.33738,15.312988,15.316581,15.332398
2015-05-31,15.282362,15.298274,15.313132,15.323285,15.317849,15.330578,15.300774
2015-06-01,15.290989,15.31179,15.317642,15.313259,15.319772,15.3034725,15.326692
2015-06-02,15.33882,15.319009,15.328646,15.31847,15.305103,15.2926445,15.308252
2015-06-03,15.302988,15.312446,15.32327,15.306965,15.304014,15.313506,15.333518
2015-06-04,15.326426,15.319235,15.320135,15.310508,15.300368,15.3215885,15.300234
2015-06-05,15.331549,15.312208,15.316907,15.300315,15.33626,15.312637,15.308917
2015-06-07,15.335158,15.319477,15.3105955,15.325965,15.283941,15.32395,15.311265
2015-06-08,15.3018265,15.311955,15.314352,15.324482,15.328571,15.35287,15.309965
2015-06-09,15.320601,15.319737,15.303688,15.308782,15.326475,15.340274,15.319502
2015-06-10,15.325709,15.311699,15.324974,15.343734,15.337165,15.328028,15.343692
2015-06-11,15.320456,15.3244505,15.350035,15.334142,15.332531,15.3309,15.372004
2015-06-12,15.318277,15.32439,15.320783,15.340433,15.32792,15.324519,15.323484
2015-06-14,15.332156,15.350694,15.350611,15.331942,15.341071,15.323603,15.343887
2015-06-15,15.346546,15.34025,15.320345,15.344807,15.374554,15.336469,15.336676
2015-06-16,15.327751,15.350668,15.350336,15.32415,15.326968,15.3283,15.341117
2015-06-17,15.341015,15.338467,15.321947,15.330006,15.340686,15.340349,15.321293
2015-06-18,15.338966,15.339267,15.340014,15.316514,15.334735,15.342978,15.366176
2015-06-19,15.335543,15.326917,15.348181,15.346084,15.345894,15.346242,15.343273
2015-06-21,15.2855425,15.328249,15.349551,15.341199,15.335435,15.339883,15.386071
2015-06-22,15.338977,15.312519,15.34313,15.347738,15.344794,15.344342,15.375355
2015-06-23,15.322047,15.338096,15.356785,15.351873,15.370885,15.395595,15.376402
2015-06-24,15.396825,15.341775,15.340308,15.378927,15.410578,15.382732,15.393731
2015-06-25,15.36063,15.338657,15.354158,15.372222,15.40197,15.375341,15.431027
2015-06-26,15.344253,15.371744,15.383519,15.34876,15.403675,15.405958,15.422898
2015-06-28,15.368706,15.392147,15.377937,15.400035,15.406036,15.39854,15.439415
2015-06-29,15.372659,15.364685,15.410101,15.406396,15.408123,15.420143,15.437992
2015-06-30,15.409338,15.37932,15.414154,15.419756,15.436546,15.43243,15.446565
2015-07-01,15.392567,15.394952,15.404752,15.422529,15.449597,15.469118,15.435255
2015-07-02,15.419433,15.415064,15.425433,15.41003,15.437915,15.446606,15.445328
2015-07-03,15.370562,15.442857,15.430645,15.456242,15.44239,15.436501,15.488399
2015-07-05,15.42892,15.421896,15.478298,15.441963,15.451511,15.546639,15.477288
2015-07-06,15.4297905,15.448285,15.449619,15.420405,15.466602,15.496992,15.481655
2015-07-07,15.434936,15.454157,15.443185,15.492941,15.481382,15.537763,15.552581
2015-07-08,15.458182,15.452388,15.470387,15.491495,15.501306,15.5419445,15.52313
2015-07-09,15.479144,15.489356,15.47719,15.504023,15.546855,15.525018,15.580149
2015-07-10,15.477021,15.482073,15.523371,15.538053,15.5481825,15.592724,15.621686
2015-07-12,15.480411,15.490483,15.549427,15.584399,15.59237,15.595765,15.623251
2015-07-13,15.507741,15.510518,15.546061,15.603928,15.622409,15.626616,15.681733
2015-07-14,15.523547,15.580757,15.571862,15.609239,15.617691,15.660312,15.664364
2015-07-15,15.536114,15.580298,15.614025,15.685104,15.639378,15.6714,15.641983
2015-07-16,15.592243,15.634416,15.676265,15.653414,15.642216,15.700897,15.675435
2015-07-17,15.605243,15.6748295,15.660696,15.692246,15.685269,15.69759,15.701676
2015-07-19,15.655672,15.649404,15.682062,15.646578,15.698888,15.702084,15.696103
2015-07-20,15.674664,15.676838,15.691554,15.679509,15.682395,15.722891,15.740702
2015-07-21,15.659933,15.675786,15.73506,15.7029705,15.6913595,15.725412,15.722917
2015-07-22,15.655273,15.638641,15.694661,15.69974,15.69251,15.741483,15.706202
2015-07-23,15.679513,15.67838,15.72171,15.74664,15.700541,15.751895,15.750711
2015-07-24,15.700518,15.720807,15.702916,15.707317,15.723235,15.729141,15.80207
2015-07-26,15.684061,15.722798,15.735546,15.72179,15.767976,15.737289,15.765996
2015-07-27,15.651506,15.723016,15.745275,15.761497,15.730164,15.74989,15.761645
2015-07-28,15.724859,15.748426,15.784968,15.7750025,15.766552,15.79632,15.790418
2015-07-29,15.741684,15.745893,15.774094,15.788042,15.797699,15.778199,15.79145
2015-07-30,15.735756,15.755541,15.74687,15.751408,15.788113,15.784429,15.808708
2015-07-31,15.725752,15.780555,15.799183,15.786533,15.799505,15.796194,15.798958
2015-08-02,15.763101,15.755453,15.788548,15.7720585,15.811121,15.79653,15.82522
2015-08-03,15.726302,15.799874,15.773694,15.778096,15.813115,15.831375,15.854986
2015-08-04,15.773544,15.801877,15.78904,15.802846,15.850881,15.874799,15.928254
2015-08-05,15.7871065,15.795269,15.79408,15.827846,15.86274,15.927086,15.945754
2015-08-06,15.792273,15.80805,15.847009,15.846515,15.937855,15.977036,15.986394
2015-08-07,15.792062,15.832258,15.848225,15.922846,15.965661,15.9852085,16.085478
2015-08-09,15.853347,15.85676,15.943705,15.987493,15.982156,16.063524,16.119987
2015-08-10,15.846721,15.920381,15.9627495,16.00111,16.086136,16.109562,16.137691
2015-08-11,15.922257,15.963507,16.016083,16.077986,16.104784,16.131847,16.144327
2015-08-12,15.951168,15.9908695,16.078394,16.115957,16.13498,16.127573,16.178947
2015-08-13,16.033783,16.061562,16.121628,16.15573,16.16271,16.142355,16.157595
2015-08-14,16.083994,16.125269,16.153786,16.164068,16.17553,16.171717,16.210836
2015-08-16,16.11529,16.144274,16.1569,16.156164,16.15946,16.192822,16.196077
2015-08-17,16.153439,16.12846,16.131891,16.168854,16.170485,16.193068,16.1893
2015-08-18,16.150333,16.14394,16.176851,16.158175,16.204193,16.260136,16.218145
2015-08-19,16.154043,16.177353,16.188293,16.187342,16.198908,16.25666,16.233444
2015-08-20,16.19083,16.190872,16.176355,16.252998,16.166454,16.175611,16.273659
2015-08-21,16.178854,16.216175,16.229073,16.25676,16.25397,16.234653,16.266323
2015-08-23,16.199873,16.213432,16.256968,16.227161,16.266218,16.259407,16.25091
2015-08-24,16.197157,16.27136,16.212147,16.280064,16.24856,16.267841,16.313015
2015-08-25,16.24268,16.259584,16.274479,16.275898,16.284258,16.281906,16.300758
2015-08-26,16.26708,16.243979,16.297123,16.254618,16.262619,16.323849,16.330256
2015-08-27,16.268839,16.233652,16.27925,16.31939,16.312677,16.29791,16.324602
2015-08-28,16.283983,16.324764,16.299582,16.294655,16.335886,16.343588,16.357857
2015-08-30,16.293692,16.267714,16.316837,16.321148,16.35313,16.344395,16.358528
2015-08-31,16.266659,16.310678,16.334532,16.348743,16.334398,16.347294,16.38859
2015-09-01,16.32118,16.317152,16.348743,16.35768,16.362558,16.397778,16.41975
2015-09-02,16.309938,16.32999,16.361872,16.344257,16.388042,16.379053,16.41333
2015-09-03,16.319868,16.347239,16.348553,16.398989,16.398369,16.436733,16.423372
2015-09-04,16.326092,16.369394,16.38467,16.413141,16.381348,16.43354,16.566385
2015-09-06,16.37832,16.385609,16.424248,16.407139,16.43127,16.515678,16.744896
2015-09-07,16.392742,16.432234,16.435543,16.44497,16.499817,16.731634,16.751862
2015-09-08,16.388615,16.450079,16.488897,16.49906,16.671764,16.75662,16.74262
2015-09-09,16.383911,16.421135,16.521706,16.716576,16.768652,16.748041,16.792809
2015-09-10,16.423397,16.479935,16.71927,16.755173,16.76398,16.774748,16.752415
2015-09-11,16.49646,16.730272,16.76634,16.71091,16.78998,16.742136,16.813889
2015-09-13,16.71607,16.771301,16.76653,16.776354,16.758184,16.706652,16.765465
2015-09-14,16.760504,16.76445,16.793755,16.791195,16.809553,16.790379,16.78713
2015-09-15,16.766266,16.807756,16.752157,16.773863,16.754822,16.810045,16.805815
2015-09-16,16.821344,16.7674,16.79135,16.802452,16.798647,16.73046,16.799267
2015-09-17,16.782206,16.80568,16.755949,16.784071,16.77911,16.797754,16.80529
2015-09-18,16.795395,16.76907,16.802607,16.775923,16.792086,16.798544,16.812439
2015-09-20,16.778624,16.804317,16.778086,16.798254,16.781975,16.741798,16.805056
2015-09-21,16.791185,16.770214,16.773586,16.792038,16.788948,16.829842,16.83283
2015-09-22,16.828625,16.77262,16.789093,16.76427,16.831095,16.82993,16.85299
2015-09-23,16.772509,16.789455,16.783,16.781368,16.821577,16.83311,16.844133
2015-09-24,16.758121,16.80848,16.80856,16.872183,16.855814,16.840254,16.833479
2015-09-25,16.833254,16.819963,16.864407,16.819746,16.831228,16.825874,16.882078
2015-09-27,16.81286,16.807674,16.811241,16.849047,16.807508,16.851517,16.868189
2015-09-28,16.830591,16.849411,16.848614,16.896322,16.84049,16.854963,16.857649
2015-09-29,16.839054,16.831734,16.828274,16.837173,16.87312,16.862314,16.857035
2015-09-30,16.83494,16.824139,16.872057,16.839138,16.885698,16.858204,16.84771
2015-10-01,16.807737,16.860027,16.85519,16.849009,16.85915,16.851686,16.816143
2015-10-02,16.85333,16.894594,16.900227,16.848654,16.869123,16.845495,16.815891
2015-10-04,16.859709,16.854864,16.885454,16.813677,16.855068,16.859573,16.829899
2015-10-05,16.86146,16.85536,16.861217,16.817394,16.854773,16.816854,16.825184
2015-10-06,16.845968,16.853016,16.829515,16.85661,16.798807,16.82083,16.81305
2015-10-07,16.860945,16.836,16.83222,16.836567,16.817034,16.8168,16.795887
2015-10-08,16.852549,16.806526,16.860435,16.81676,16.83346,16.829374,16.81962
2015-10-09,16.813393,16.8322,16.800653,16.815376,16.813028,16.80765,16.785704
2015-10-11,16.838867,16.829937,16.821522,16.830158,16.82215,16.823439,16.787636
2015-10-12,16.820322,16.828815,16.828575,16.81291,16.7916,16.769543,16.765762
2015-10-13,16.818138,16.829098,16.824778,16.791819,16.787,16.780935,16.767715
2015-10-14,16.828789,16.81649,16.800037,16.784765,16.772985,16.771534,16.73673
2015-10-15,16.804598,16.79902,16.783672,16.786352,16.755648,16.731441,16.71181
2015-10-16,16.797247,16.791891,16.781382,16.749182,16.738146,16.713093,16.65589
2015-10-18,16.797384,16.745354,16.776613,16.726557,16.727962,16.697607,16.661152
2015-10-19,16.781244,16.777327,16.723198,16.70538,16.689806,16.64546,16.64598
2015-10-20,16.764902,16.73459,16.733845,16.685007,16.64178,16.634602,16.653055
2015-10-21,16.747519,16.711136,16.720133,16.633959,16.64003,16.627148,16.602085
2015-10-22,16.733818,16.695576,16.642525,16.639235,16.632656,16.631372,16.612
2015-10-23,16.733028,16.622063,16.635561,16.612843,16.61505,16.584167,16.575151
2015-10-25,16.634212,16.63797,16.615416,16.58639,16.602394,16.598347,16.61534
2015-10-26,16.641802,16.62257,16.620522,16.625202,16.571896,16.590237,16.580095
2015-10-27,16.62437,16.61682,16.60557,16.58774,16.582735,16.598616,16.589891
2015-10-28,16.617668,16.597597,16.61415,16.591442,16.590742,16.589952,16.573038
2015-10-29,16.601084,16.58973,16.662146,16.607042,16.611166,16.62577,16.577625
2015-10-30,16.59094,16.587969,16.58761,16.58872,16.614414,16.566437,16.537083
2015-11-01,16.587772,16.595407,16.588375,16.562838,16.554155,16.588892,16.583038
2015-11-02,16.577908,16.586683,16.567303,16.633831,16.611374,16.605667,16.538244
2015-11-03,16.602558,16.557392,16.586048,16.590832,16.520834,16.597664,16.548613
2015-11-04,16.517115,16.561337,16.55311,16.530397,16.57457,16.55835,16.568844
2015-11-05,16.544004,16.562302,16.547617,16.522411,16.61022,16.547009,16.561579
2015-11-06,16.595402,16.543453,16.549616,16.546062,16.574308,16.57232,16.552519
2015-11-08,16.580471,16.585423,16.56422,16.571459,16.579706,16.54351,16.539303
2015-11-09,16.575974,16.619144,16.55453,16.549736,16.570322,16.578463,16.553818
2015-11-10,16.563074,16.550898,16.556273,16.569984,16.54715,16.548023,16.554085
2015-11-11,16.564262,16.576784,16.546791,16.54962,16.551569,16.566277,16.55879
2015-11-12,16.561054,16.546108,16.515625,16.568708,16.57993,16.546337,16.575418
2015-11-13,16.54719,16.56437,16.517939,16.546679,16.550528,16.57312,16.58141
2015-11-15,16.564451,16.568682,16.534117,16.575907,16.550034,16.54275,16.53928
2015-11-16,16.561054,16.570873,16.57222,16.544615,16.550314,16.579487,16.551949
2015-11-17,16.55714,16.550714,16.547344,16.57265,16.571955,16.555454,16.553194
2015-11-18,16.557556,16.576862,16.572395,16.543165,16.557388,16.558718,16.563091
2015-11-19,16.570354,16.5459,16.547153,16.570496,16.555021,16.577385,16.547363
2015-11-20,16.538713,16.550777,16.572567,16.543766,16.573816,16.574583,16.550913
2015-11-22,16.572773,16.567312,16.555397,16.55871,16.562302,16.56806,16.561932
2015-11-23,16.57633,16.566416,16.566298,16.57389,16.551113,16.564342,16.570696
2015-11-24,16.54843,16.547281,16.56202,16.480688,16.565372,16.552448,16.567738
2015-11-25,16.569738,16.564901,16.547476,16.566854,16.555225,16.550743,16.547434
2015-11-26,16.564425,16.560795,16.571268,16.563686,16.551603,16.570332,16.586922
2015-11-27,16.558615,16.58122,16.549738,16.556509,16.549728,16.584557,16.560524
2015-11-29,16.563543,16.56793,16.570839,16.571817,16.594402,16.573776,16.59456
2015-11-30,16.583498,16.565416,16.59159,16.571663,16.590763,16.580902,16.576347
2015-12-01,16.571592,16.567207,16.595568,16.570719,16.554031,16.583033,16.585047
2015-12-02,16.571505,16.552326,16.598272,16.571657,16.581709,16.567678,16.5901
2015-12-03,16.591267,16.580856,16.592104,16.590807,16.581772,16.601383,16.616604
2015-12-04,16.58287,16.572342,16.584675,16.58255,16.5812,16.610275,16.636473
2015-12-06,16.584135,16.580135,16.577805,16.585373,16.622602,16.626492,16.634212
2015-12-07,16.596931,16.578375,16.594467,16.620905,16.633205,16.627178,16.64578
2015-12-08,16.572073,16.58551,16.621103,16.634808,16.629839,16.644455,16.669552
2015-12-09,16.58555,16.616678,16.620686,16.63101,16.640095,16.67625,16.700178
2015-12-10,16.622648,16.628817,16.631182,16.638538,16.683065,16.732388,16.699577
2015-12-11,16.64961,16.63856,16.644226,16.67818,16.709244,16.704845,16.725035
2015-12-13,16.629253,16.637234,16.673637,16.70589,16.722387,16.726837,16.72598
2015-12-14,16.665977,16.671318,16.72425,16.72068,16.720388,16.713333,16.743591
2015-12-15,16.677034,16.70343,16.713652,16.7089,16.720041,16.731432,16.729223
2015-12-16,16.705906,16.690336,16.718687,16.736311,16.737654,16.731932,16.746765
2015-12-17,16.716747,16.72124,16.737026,16.73655,16.733128,16.733557,16.728891
2015-12-18,16.720171,16.72907,16.742622,16.7289,16.732775,16.738144,16.747095
2015-12-20,16.73042,16.722466,16.720177,16.752705,16.731773,16.74128,16.734718
2015-12-21,16.73455,16.736814,16.739262,16.724539,16.756878,16.732056,16.756157
2015-12-22,16.734423,16.73628,16.737043,16.732948,16.724747,16.743786,16.762712
2015-12-23,16.737906,16.725134,16.738703,16.743738,16.7655,16.757824,16.84037
2015-12-24,16.723427,16.755041,16.748718,16.74551,16.757677,16.814941,16.994705
2015-12-27,16.747528,16.719873,16.749577,16.754242,16.843798,17.004843,17.021633
2015-12-28,16.74752,16.74245,16.753511,16.797441,16.988546,17.012983,16.990112
2015-12-29,16.759687,16.765509,16.817106,16.985937,17.01612,16.991583,17.079397
2015-12-30,16.759907,16.814672,16.985292,17.033983,17.050085,17.083828,17.075842
2015-12-31,16.823244,16.977211,17.04114,16.986942,17.036526,17.090128,17.108706
2016-01-03,16.967533,16.998362,17.007002,17.064634,17.076178,17.1072,17.137648
2016-01-04,17.011095,17.08807,17.049759,17.096647,17.119463,17.131346,17.152786
2016-01-05,17.046276,17.059477,17.070547,17.089556,17.124899,17.137186,17.162214
2016-01-06,17.055151,17.072945,17.104342,17.114162,17.128443,17.156973,17.168297
2016-01-07,17.087494,17.095205,17.131031,17.137012,17.142965,17.22718,17.193497
2016-01-08,17.108482,17.126455,17.135654,17.179468,17.189068,17.205048,17.19626
2016-01-10,17.102913,17.123732,17.16284,17.198318,17.219986,17.236784,17.265543
2016-01-11,17.141344,17.155842,17.19224,17.19695,17.205637,17.23997,17.26844
2016-01-12,17.153614,17.174677,17.193913,17.224499,17.22541,17.213219,17.239777
2016-01-13,17.19765,17.21375,17.171343,17.268417,17.240515,17.289257,17.265541
2016-01-14,17.218826,17.20841,17.226011,17.25429,17.301428,17.256964,17.28328
2016-01-15,17.224388,17.232716,17.223864,17.29513,17.230957,17.292866,17.342518
2016-01-17,17.25454,17.259256,17.281208,17.264885,17.320208,17.307343,17.297836
2016-01-18,17.258677,17.240421,17.295774,17.29187,17.315548,17.343004,17.331272
2016-01-19,17.251696,17.34406,17.314253,17.299015,17.32918,17.331785,17.355068
2016-01-20,17.2665,17.280657,17.309082,17.333496,17.289165,17.368677,17.353758
2016-01-21,17.313276,17.346497,17.310452,17.33835,17.343351,17.34923,17.360102
2016-01-22,17.327082,17.30311,17.31738,17.363457,17.333094,17.358845,17.465378
2016-01-24,17.344034,17.361769,17.340649,17.344204,17.356655,17.475985,17.69653
2016-01-25,17.342035,17.359735,17.349445,17.354822,17.468542,17.711594,17.814707
2016-01-26,17.319487,17.334011,17.35848,17.48056,17.727577,17.825842,17.881119
2016-01-27,17.314116,17.380629,17.49596,17.706495,17.83545,17.870096,17.892206
2016-01-28,17.360535,17.471855,17.700045,17.836262,17.874727,17.855402,17.906582
2016-01-29,17.478848,17.70899,17.829252,17.906721,17.865713,17.904137,17.901073
2016-01-31,17.675146,17.848946,17.825487,17.870455,17.907684,17.914871,17.960241
2016-02-01,17.82482,17.858385,17.86091,17.905312,17.939648,17.934885,18.099487
2016-02-02,17.82479,17.915375,17.907604,17.88803,17.94262,18.10281,18.151009
2016-02-03,17.87583,17.889322,17.902594,17.950687,18.134068,18.163801,18.181456
2016-02-04,17.891033,17.912598,17.985523,18.106995,18.149225,18.062881,18.15706
2016-02-05,17.922062,17.94436,18.10717,18.148857,18.225998,18.224895,18.261772
2016-02-07,17.939766,18.122864,18.147066,18.13021,18.214266,18.225803,18.239887
2016-02-08,18.1127,18.173212,18.16698,18.121054,18.271736,18.20335,18.225704
2016-02-09,18.13556,18.130331,18.184208,18.272259,18.241823,18.211105,18.250618
2016-02-10,18.196901,18.214403,18.247112,18.202312,18.199926,18.25436,18.328995
2016-02-11,18.15304,18.184792,18.241056,18.225348,18.282686,18.333168,18.3266
2016-02-12,18.203733,18.249866,18.246096,18.269072,18.334162,18.31769,18.35203
2016-02-14,18.288816,18.221807,18.253479,18.291002,18.334757,18.352442,18.340588
2016-02-15,18.237837,18.255543,18.307377,18.371021,18.345675,18.347633,18.34673
2016-02-16,18.245554,18.30696,18.331867,18.349615,18.326632,18.328169,18.33703
2016-02-17,18.284502,18.30174,18.387234,18.334877,18.345781,18.327219,18.342905
2016-02-18,18.361553,18.317825,18.345377,18.358105,18.325846,18.35567,18.32887
2016-02-19,18.349379,18.345358,18.31927,18.343979,18.34584,18.337788,18.338263
2016-02-21,18.35321,18.327812,18.380554,18.333725,18.32504,18.351828,18.322742
2016-02-22,18.323475,18.33718,18.370491,18.358809,18.345865,18.331934,18.354254
2016-02-23,18.349663,18.328905,18.325476,18.343508,18.324211,18.32595,18.336922
2016-02-24,18.353716,18.333164,18.34065,18.332441,18.345825,18.35922,18.34127
2016-02-25,18.321516,18.34535,18.330101,18.359407,18.323357,18.364124,18.356316
2016-02-26,18.342451,18.339462,18.340725,18.34294,18.345747,18.32409,18.348394
2016-02-28,18.357422,18.332752,18.345526,18.359749,18.322502,18.358942,18.34136
2016-02-29,18.334494,18.35228,18.329176,18.35661,18.34562,18.293335,18.300364
2016-03-01,18.401733,18.371096,18.338621,18.329811,18.333359,18.276386,18.293573
2016-03-02,18.347202,18.328695,18.343407,18.32583,18.291718,18.282341,18.259207
2016-03-03,18.317327,18.348715,18.317589,18.290598,18.299604,18.246374,18.239466
2016-03-04,18.31651,18.375534,18.301483,18.315844,18.249428,18.25216,18.25187
2016-03-06,18.329424,18.284931,18.286955,18.283695,18.244566,18.249285,18.22477
2016-03-07,18.32598,18.276144,18.262331,18.241602,18.205809,18.226006,18.182802
2016-03-08,18.334328,18.252293,18.25814,18.235128,18.232733,18.231205,18.187859
2016-03-09,18.260536,18.250025,18.247013,18.229975,18.217693,18.179293,18.211424
2016-03-10,18.241915,18.237146,18.246283,18.20423,18.197838,18.217203,18.190777
2016-03-11,18.242546,18.251343,18.206766,18.23071,18.207909,18.190187,18.18238
2016-03-13,18.186384,18.212622,18.212206,18.199785,18.207872,18.17099,18.17777
2016-03-14,18.205072,18.197317,18.212782,18.191767,18.208952,18.183558,18.158958
2016-03-15,18.222107,18.225122,18.219524,18.176508,18.140846,18.215122,18.160778
2016-03-16,18.226221,18.141476,18.139238,18.170715,18.161842,18.148489,18.06578
2016-03-17,18.20291,18.19794,18.169643,18.155066,18.125473,18.060001,17.956436
2016-03-18,18.149136,18.17803,18.156149,18.142242,18.09253,17.960379,17.877892
2016-03-20,18.135757,18.118351,18.13225,18.077326,17.953289,17.881355,17.911566
2016-03-21,18.15807,18.141073,18.115566,17.954708,17.939404,17.904625,17.814905
2016-03-22,18.142958,18.088577,17.964294,17.889242,17.913881,17.851704,17.86013
2016-03-23,18.108238,17.956095,17.871532,17.892172,17.864798,17.827429,17.851149
2016-03-24,17.96887,17.894415,17.883547,17.863695,17.850922,17.848246,17.799238
2016-03-27,17.958961,17.87382,17.853848,17.868595,17.821182,17.811573,17.804367
2016-03-28,17.872868,17.870668,17.868885,17.829824,17.804754,17.818523,17.810673
2016-03-29,17.898647,17.890984,17.855665,17.842815,17.698786,17.786491,17.768549
2016-03-30,17.86752,17.838007,17.771715,17.886,17.804722,17.785307,17.778461
2016-03-31,17.842703,17.797634,17.793358,17.818224,17.770142,17.739874,17.781437
2016-04-01,17.847126,17.828466,17.764334,17.804182,17.750126,17.762056,17.710236
2016-04-03,17.79048,17.761086,17.746555,17.806108,17.740097,17.685991,17.71028
2016-04-04,17.841364,17.794935,17.75494,17.754055,17.709837,17.733679,17.710348
2016-04-05,17.803186,17.760769,17.742086,17.703342,17.72675,17.742458,17.710415
2016-04-06,17.739073,17.78229,17.694057,17.719133,17.70751,17.717695,17.705463
2016-04-07,17.73756,17.720028,17.704773,17.717684,17.709278,17.66508,17.691364
2016-04-08,17.719463,17.710205,17.728848,17.702368,17.705898,17.69885,17.64689
2016-04-10,17.703773,17.709883,17.717392,17.71878,17.665848,17.661732,17.651276
2016-04-11,17.705206,17.71808,17.692238,17.677412,17.67722,17.659185,17.63338
2016-04-12,17.72046,17.658974,17.644062,17.654306,17.644878,17.637846,17.616936
2016-04-13,17.678873,17.681267,17.640154,17.651976,17.627808,17.626823,17.554256
2016-04-14,17.693213,17.678865,17.653284,17.624067,17.63152,17.588547,17.534367
2016-04-15,17.68923,17.646482,17.625008,17.625807,17.565563,17.514671,17.515503
2016-04-17,17.636667,17.647047,17.633556,17.545212,17.539082,17.494799,17.545748
2016-04-18,17.620413,17.60848,17.587708,17.538658,17.490305,17.502415,17.479624
2016-04-19,17.639017,17.563124,17.567774,17.522545,17.49388,17.511106,17.505444
2016-04-20,17.58435,17.527775,17.484911,17.470999,17.500053,17.491625,17.461817
2016-04-21,17.520794,17.521786,17.547907,17.523088,17.525137,17.47878,17.4894
2016-04-22,17.522736,17.530281,17.505877,17.446558,17.469923,17.472378,17.469223
2016-04-24,17.503548,17.49395,17.475368,17.506931,17.491373,17.521711,17.505875
2016-04-25,17.47406,17.464035,17.48235,17.471548,17.471857,17.470654,17.452423
2016-04-26,17.513777,17.470192,17.486002,17.484064,17.520794,17.458025,17.462782
2016-04-27,17.465042,17.523417,17.511892,17.474096,17.431328,17.483236,17.46492
2016-04-28,17.475168,17.475897,17.47827,17.425568,17.465881,17.450853,17.441814
2016-04-29,17.464872,17.45386,17.43808,17.438744,17.474894,17.458227,17.457104
2016-05-01,17.414303,17.448523,17.429306,17.436556,17.450825,17.465895,17.45384
2016-05-02,17.458868,17.465464,17.440811,17.443462,17.474415,17.473778,17.460411
2016-05-03,17.445576,17.467802,17.447145,17.442001,17.465097,17.479017,17.47355
2016-05-04,17.450523,17.426285,17.456406,17.48408,17.463667,17.472574,17.487984
