,XAUUSD,XAUUSD,XAUUSD,XAUUSD,XAUUSD,XAUUSD,XAUUSD
2016-01-27,1075.626,1077.9794,1083.7206,1086.6937,1087.9785,1088.6179,1089.2738
2016-01-28,1077.9858,1083.7283,1086.6951,1087.9971,1088.7488,1089.2117,1089.4366
2016-01-29,1083.7893,1086.7695,1087.9797,1088.6246,1089.3463,1089.3665,1089.5752
2016-01-31,1086.7566,1087.9453,1088.7323,1089.2743,1089.472,1089.5138,1091.3601
2016-02-01,1087.9906,1088.6576,1089.2892,1089.4855,1089.5415,1091.374,1097.4562
2016-02-02,1088.6672,1089.2516,1089.4381,1089.6029,1091.4445,1097.2207,1098.9933
2016-02-03,1089.3203,1089.3176,1089.5203,1091.3625,1097.4115,1098.9218,1099.274
2016-02-04,1089.3744,1089.5535,1091.3921,1097.2686,1098.9435,1099.2506,1099.5654
2016-02-05,1089.5566,1091.3644,1097.4429,1098.857,1099.2285,1099.4829,1099.7285
2016-02-07,1091.3192,1097.4093,1098.959,1099.2573,1099.5226,1099.7805,1100.8291
2016-02-08,1097.4557,1098.9144,1099.2548,1099.5206,1099.7489,1100.755,1103.0514
2016-02-09,1098.9249,1099.267,1099.547,1099.7994,1100.7715,1103.0818,1105.38
2016-02-10,1099.2582,1099.561,1099.7483,1100.733,1103.0853,1105.451,1106.177
2016-02-11,1099.5591,1099.7318,1100.7399,1103.0809,1105.3577,1106.1904,1114.9045
2016-02-12,1099.7428,1100.7083,1103.0493,1105.3666,1106.2152,1115.0067,1116.5251
2016-02-14,1100.749,1103.0714,1105.4003,1106.1981,1114.919,1116.5863,1116.9646
2016-02-15,1103.1643,1105.4056,1106.1852,1114.954,1116.5797,1117.0392,1119.6874
2016-02-16,1105.4154,1106.2081,1115.0403,1116.6182,1117.0148,1119.7404,1119.7976
2016-02-17,1106.1631,1114.9579,1116.6031,1117.129,1119.6989,1119.7838,1125.1388
2016-02-18,1115.0216,1116.5504,1117.0544,1119.7174,1119.7719,1125.2831,1126.5438
2016-02-19,1116.585,1117.0499,1119.7361,1119.7644,1125.1266,1126.5084,1134.9982
2016-02-21,1117.0251,1119.7389,1119.7823,1125.1952,1126.5435,1135.1677,1151.1906
2016-02-22,1119.681,1119.7986,1125.1461,1126.5387,1135.1096,1150.2244,1157.5902
2016-02-23,1119.7543,1125.2139,1126.4586,1135.1049,1150.0162,1157.4857,1166.5225
2016-02-24,1125.1317,1126.514,1135.0138,1151.0619,1157.311,1166.485,1181.7758
2016-02-25,1126.5415,1135.1896,1149.7749,1157.4492,1166.488,1181.6221,1191.7578
2016-02-26,1135.1755,1149.9873,1157.3872,1166.4847,1181.115,1191.9174,1193.4159
2016-02-28,1150.2693,1157.3625,1166.3093,1181.8202,1191.8978,1193.3699,1206.1871
2016-02-29,1157.4025,1166.4894,1181.1667,1191.7924,1193.4951,1206.0958,1207.4214
2016-03-01,1166.2972,1181.528,1191.7212,1193.3912,1206.2826,1207.5236,1207.9137
2016-03-02,1181.1129,1191.716,1193.3978,1206.3018,1207.4238,1207.9211,1210.789
2016-03-03,1191.8168,1193.3691,1206.0397,1207.4899,1207.9286,1210.9497,1217.9656
2016-03-04,1193.4193,1206.1426,1207.422,1207.965,1210.7904,1217.9777,1222.0756
2016-03-06,1206.2327,1207.373,1207.918,1210.933,1217.9946,1222.0674,1222.4563
2016-03-07,1207.4293,1207.9283,1210.8564,1218.0225,1222.1409,1222.551,1223.3892
2016-03-08,1207.9186,1210.9243,1217.8822,1222.0614,1222.4526,1223.3851,1225.4752
2016-03-09,1210.9244,1217.9637,1222.0405,1222.5535,1223.4141,1225.4917,1227.7444
2016-03-10,1217.9336,1222.0425,1222.5117,1223.333,1225.4961,1227.7163,1228.9545
2016-03-11,1221.9761,1222.5857,1223.4053,1225.5144,1227.6915,1228.889,1231.9067
2016-03-13,1222.4983,1223.4343,1225.4929,1227.7245,1229.0177,1231.9196,1233.6371
2016-03-14,1223.3818,1225.5117,1227.7565,1228.9174,1231.9045,1233.5841,1233.7301
2016-03-15,1225.5139,1227.6294,1228.9633,1231.9357,1233.523,1233.6791,1235.0345
2016-03-16,1227.7472,1228.9154,1231.9631,1233.5359,1233.8163,1235.1296,1235.3574
2016-03-17,1228.9133,1231.9427,1233.5425,1233.7623,1235.1096,1235.4138,1235.7306
2016-03-18,1231.9373,1233.5315,1233.7527,1235.1129,1235.359,1235.7028,1235.6545
2016-03-20,1233.6775,1233.7323,1235.1833,1235.4568,1235.6453,1235.6425,1235.639
2016-03-21,1233.7256,1235.1227,1235.2974,1235.6548,1235.6859,1235.641,1235.7161
2016-03-22,1235.1216,1235.4105,1235.7229,1235.7141,1235.7043,1235.6826,1235.4164
2016-03-23,1235.3954,1235.6367,1235.6812,1235.6945,1235.656,1235.4115,1235.3992
2016-03-24,1235.6112,1235.5742,1235.6055,1235.6891,1235.353,1235.4087,1235.4321
2016-03-27,1235.7632,1235.5714,1235.6324,1235.4357,1235.4308,1235.4071,1235.4114
2016-03-28,1235.646,1235.6595,1235.36,1235.377,1235.4465,1235.4066,1235.3518
2016-03-29,1235.6716,1235.4158,1235.3445,1235.4214,1235.3678,1235.3958,1235.3948
2016-03-30,1235.4656,1235.3988,1235.4222,1235.4092,1235.352,1235.3776,1235.473
2016-03-31,1235.5077,1235.4352,1235.438,1235.3544,1235.4313,1235.3676,1235.4448
2016-04-01,1235.4506,1235.3676,1235.3594,1235.4034,1235.447,1235.3622,1235.3778
2016-04-03,1235.3608,1235.4626,1235.3436,1235.487,1235.3673,1235.3625,1235.7153
2016-04-04,1235.3796,1235.4669,1235.4227,1235.4618,1235.3512,1235.6476,1236.1403
2016-04-05,1235.4386,1235.408,1235.4385,1235.3474,1235.6658,1236.1188,1236.1367
2016-04-06,1235.394,1235.491,1235.3588,1235.6764,1236.132,1236.1162,1236.9283
2016-04-07,1235.4064,1235.4153,1235.6672,1235.9883,1236.1826,1236.9834,1241.6766
2016-04-08,1235.4607,1235.699,1236.0952,1236.1066,1237.006,1241.769,1243.5591
2016-04-10,1235.6935,1236.1094,1236.1422,1236.994,1241.6351,1243.5763,1243.7135
2016-04-11,1236.1033,1236.1163,1237.0312,1241.798,1243.5131,1243.5222,1243.5973
2016-04-12,1236.0674,1236.9843,1241.7085,1243.5417,1243.5543,1243.585,1241.7554
2016-04-13,1237.0205,1241.7411,1243.5924,1243.5442,1243.5925,1241.7083,1236.9669
2016-04-14,1241.6807,1243.5634,1243.5271,1243.599,1241.7444,1236.9873,1236.998
2016-04-15,1243.5559,1243.5349,1243.5642,1241.7568,1237.1163,1237.0388,1236.9843
2016-04-17,1243.5176,1243.5613,1241.6967,1236.9741,1237.0729,1237.0591,1236.971
2016-04-18,1243.6263,1241.7365,1237.0402,1237.0524,1236.9445,1236.9987,1237.0133
2016-04-19,1241.7056,1236.9146,1236.9584,1237.0747,1236.8882,1236.9667,1236.1794
2016-04-20,1237.0309,1237.0436,1237.0455,1237.001,1236.9343,1236.1384,1236.0945
2016-04-21,1236.9729,1237.0125,1237.0566,1236.9896,1236.1852,1236.101,1236.1581
2016-04-22,1237.0049,1237.0247,1237.0598,1236.1295,1236.1327,1236.1185,1236.1636
2016-04-24,1237.0459,1236.9816,1236.158,1236.1422,1236.1381,1236.1727,1236.7029
2016-04-25,1237.0446,1236.0983,1236.1488,1236.1511,1236.1858,1236.677,1236.6504
2016-04-26,1236.2081,1236.1654,1236.1387,1236.1171,1236.6564,1236.6859,1236.6951
2016-04-27,1236.0916,1236.1652,1236.1709,1236.7175,1236.6971,1236.6418,1236.6857
2016-04-28,1236.1691,1236.129,1236.6985,1236.7041,1236.722,1236.6965,1236.6772
2016-04-29,1236.2227,1236.7041,1236.6523,1236.6512,1236.6552,1236.6965,1236.7174
2016-05-01,1236.7432,1236.695,1236.6716,1236.6965,1236.6876,1236.6571,1236.7035
2016-05-02,1236.6093,1236.683,1236.6826,1236.6868,1236.659,1236.7212,1236.9034
2016-05-03,1236.7131,1236.7076,1236.735,1236.6785,1236.6978,1237.0698,1239.5106
2016-05-04,1236.6906,1236.683,1236.7014,1236.7194,1236.888,1239.5232,1241.7396
2016-05-05,1236.621,1236.7185,1236.7148,1236.903,1239.5062,1241.679,1243.5701
2016-05-06,1236.747,1236.6963,1236.9907,1239.5083,1241.7114,1243.4825,1245.5367
2016-05-08,1236.6055,1237.0043,1239.47,1241.705,1243.5437,1245.6642,1247.479
2016-05-09,1237.0182,1239.5306,1241.7329,1243.5962,1245.6985,1247.4354,1247.7189
2016-05-10,1239.4523,1241.722,1243.4858,1245.7173,1247.5344,1247.694,1248.7927
2016-05-11,1241.7361,1243.6035,1245.6171,1247.4714,1247.6976,1248.8367,1252.6735
2016-05-12,1243.4705,1245.6865,1247.4196,1247.7949,1248.8143,1252.6777,1253.5104
2016-05-13,1245.7683,1247.4744,1247.7634,1248.8326,1252.6672,1253.5536,1256.2155
2016-05-15,1247.4259,1247.7292,1248.8339,1252.6805,1253.4979,1256.3567,1256.2512
2016-05-16,1247.7538,1248.782,1252.731,1253.4998,1256.2651,1256.2369,1256.3221
2016-05-17,1248.8042,1252.7242,1253.4603,1256.3136,1256.271,1256.263,1256.2881
2016-05-18,1252.7401,1253.5414,1256.2421,1256.267,1256.281,1256.3417,1256.2167
2016-05-19,1253.514,1256.3298,1256.2981,1256.2599,1256.2378,1256.1998,1256.251
2016-05-20,1256.3268,1256.26,1256.2505,1256.2988,1256.3059,1256.3582,1254.0269
2016-05-22,1256.2875,1256.1993,1256.3031,1256.2361,1256.2719,1253.8385,1253.7979
2016-05-23,1256.2565,1256.2783,1256.2686,1256.264,1253.9521,1253.8855,1253.9442
2016-05-24,1256.2739,1256.3344,1256.2866,1253.9597,1253.9548,1254.0151,1254.1029
2016-05-25,1256.2831,1256.2809,1253.9623,1253.9352,1253.9565,1254.072,1253.8728
2016-05-26,1256.2999,1253.9209,1253.9651,1253.9237,1253.9169,1254.0256,1253.8271
2016-05-27,1253.9492,1253.9326,1253.9232,1253.8939,1253.9169,1253.8949,1254.0841
2016-05-29,1253.9779,1253.9564,1253.9379,1253.9949,1253.9565,1253.8372,1254.0276
2016-05-30,1253.956,1253.9225,1253.9935,1253.9579,1253.9491,1253.8839,1253.795
2016-05-31,1253.895,1253.9327,1253.9468,1254.0284,1253.94,1254.0159,1253.9446
2016-06-01,1253.9359,1253.9518,1253.9573,1253.9822,1253.9841,1254.0739,1254.1057
2016-06-02,1254.0127,1253.9684,1253.9653,1253.9526,1253.9802,1254.0265,1253.8713
2016-06-03,1253.9835,1253.977,1253.923,1253.9501,1253.9559,1253.8942,1257.7328
2016-06-05,1253.9164,1253.993,1253.9371,1253.9138,1253.9398,1257.6183,1261.339
2016-06-06,1253.954,1253.9623,1253.9939,1253.9728,1257.6722,1261.2968,1264.7664
2016-06-07,1254.0282,1253.9196,1253.9463,1257.7343,1261.2667,1264.6523,1264.734
2016-06-08,1253.996,1253.932,1257.6849,1261.2656,1264.7285,1264.6976,1264.7927
2016-06-09,1253.9258,1257.657,1261.3561,1264.8475,1264.7216,1264.8285,1264.7681
2016-06-10,1257.6179,1261.343,1264.6917,1264.7717,1264.8107,1264.8857,1264.73
2016-06-12,1261.3119,1264.8191,1264.7697,1264.7612,1264.8335,1264.8387,1264.7478
2016-06-13,1264.8567,1264.7717,1264.697,1264.806,1264.7576,1264.7073,1264.7714
2016-06-14,1264.7896,1264.6875,1264.7316,1264.6951,1264.745,1264.6494,1264.7856
2016-06-15,1264.7809,1264.7124,1264.8044,1264.7454,1264.7805,1264.6967,1264.7465
2016-06-16,1264.8203,1264.827,1264.7694,1264.7456,1264.7637,1264.829,1264.776
2016-06-17,1264.7217,1264.8701,1264.6964,1264.6959,1264.7952,1264.887,1264.7384
2016-06-19,1264.7659,1264.811,1264.7316,1264.8079,1264.7251,1264.8396,1264.807
2016-06-20,1264.6935,1264.719,1264.8047,1264.7628,1264.7186,1264.7065,1264.7819
2016-06-21,1264.7783,1264.738,1264.7697,1264.7721,1264.8092,1264.6481,1264.7356
2016-06-22,1264.7877,1264.7988,1264.6962,1264.8124,1264.8322,1264.6958,1264.7645
2016-06-23,1264.7231,1264.753,1264.7313,1264.7761,1264.7556,1264.8295,1264.7338
2016-06-24,1264.6957,1264.7656,1264.8049,1264.7833,1264.7438,1264.8877,1264.793
2016-06-26,1264.7783,1264.8209,1264.7697,1264.7201,1264.779,1264.8402,1264.7671
2016-06-27,1264.7903,1264.7714,1264.6957,1264.7399,1264.762,1264.706,1265.6846
2016-06-28,1264.7811,1264.6857,1264.7313,1264.7457,1264.7937,1265.5768,1266.9305
2016-06-29,1264.821,1264.7114,1264.8053,1264.6952,1265.6147,1266.9562,1270.3878
2016-06-30,1264.721,1264.8278,1264.7697,1265.6132,1266.9551,1270.266,1273.685
2016-07-01,1264.7659,1264.8715,1265.6112,1266.9382,1270.3701,1273.6638,1275.478
2016-07-03,1264.6947,1265.6072,1266.8927,1270.3358,1273.6177,1275.4241,1282.3744
2016-07-04,1265.5741,1266.8776,1270.3016,1273.5625,1275.4559,1282.342,1283.0353
2016-07-05,1266.8894,1270.2871,1273.6562,1275.3464,1282.2953,1282.9541,1285.6604
2016-07-06,1270.2799,1273.7734,1275.4225,1282.3108,1282.9531,1285.6797,1286.4442
2016-07-07,1273.6768,1275.4213,1282.3708,1283.0369,1285.699,1286.4182,1287.9316
2016-07-08,1275.4032,1282.2678,1282.9282,1285.7118,1286.3777,1287.897,1288.4056
2016-07-10,1282.2032,1282.9672,1285.6505,1286.4146,1287.8878,1288.3872,1296.421
2016-07-11,1283.035,1285.6647,1286.4742,1287.8503,1288.4302,1296.3373,1313.1647
2016-07-12,1285.6359,1286.4515,1287.8993,1288.4232,1296.5154,1312.9562,1318.9436
2016-07-13,1286.4772,1287.9047,1288.4456,1296.4906,1312.4231,1319.0205,1319.5245
2016-07-14,1287.9716,1288.3998,1296.6881,1312.5323,1319.0228,1319.5549,1319.7352
2016-07-15,1288.4242,1296.6423,1312.615,1319.0557,1319.5082,1319.7974,1319.8546
2016-07-17,1296.4167,1312.2085,1318.9799,1319.6057,1319.7904,1319.8535,1324.5997
2016-07-18,1313.0004,1319.0057,1319.5499,1319.7911,1319.8744,1324.6455,1324.6542
2016-07-19,1318.9187,1319.4756,1319.8748,1319.913,1324.6777,1324.7103,1324.6595
2016-07-20,1319.5942,1319.8197,1319.8104,1324.6774,1324.6533,1324.6638,1324.6206
2016-07-21,1319.8197,1319.8488,1324.5872,1324.6497,1324.6765,1324.6902,1324.6803
2016-07-22,1319.8524,1324.704,1324.8109,1324.6761,1324.6531,1324.6326,1324.9231
2016-07-24,1324.6349,1324.6052,1324.6659,1324.6497,1324.6766,1324.8196,1328.2274
2016-07-25,1324.6581,1324.643,1324.509,1324.6763,1324.8599,1328.1869,1328.4285
2016-07-26,1324.7048,1324.6345,1324.7368,1324.903,1328.172,1328.371,1328.4586
2016-07-27,1324.653,1324.6478,1324.8435,1328.2899,1328.3928,1328.4756,1330.1956
2016-07-28,1324.6581,1324.8687,1328.1727,1328.3582,1328.4998,1330.1978,1330.4708
2016-07-29,1324.9066,1328.2284,1328.4958,1328.4701,1330.194,1330.546,1330.578
2016-07-31,1328.3152,1328.4185,1328.5037,1330.1875,1330.5088,1330.6223,1331.5576
2016-08-01,1328.4275,1328.4546,1330.2333,1330.4545,1330.5732,1331.5461,1335.1985
2016-08-02,1328.5114,1330.1897,1330.495,1330.5577,1331.5835,1335.2263,1335.242
2016-08-03,1330.2117,1330.4745,1330.5563,1331.5172,1335.198,1335.2032,1335.229
2016-08-04,1330.5203,1330.5934,1331.5775,1335.3253,1335.2352,1335.2747,1338.2997
2016-08-05,1330.5438,1331.5513,1335.2739,1335.3268,1335.184,1338.3486,1338.7048
2016-08-07,1331.5016,1335.191,1335.1492,1335.2412,1338.4113,1338.691,1341.4152
2016-08-08,1335.1484,1335.2338,1335.2966,1338.3818,1338.6674,1341.4672,1341.4335
2016-08-09,1335.1759,1335.242,1338.4397,1338.5881,1341.3768,1341.4504,1341.3938
2016-08-10,1335.2284,1338.31,1338.6748,1341.4165,1341.4155,1341.3866,1341.2059
2016-08-11,1338.3412,1338.7157,1341.445,1341.4573,1341.424,1341.162,1341.1984
2016-08-12,1338.7367,1341.436,1341.4198,1341.3644,1341.1678,1341.2031,1341.1704
2016-08-14,1341.3596,1341.4052,1341.3453,1341.0873,1341.1743,1341.1888,1341.143
2016-08-15,1341.3418,1341.4204,1341.1882,1341.1641,1341.1401,1341.1343,1341.1337
2016-08-16,1341.4421,1341.1909,1341.1425,1341.0771,1341.1455,1341.1808,1340.7018
2016-08-17,1341.1849,1341.158,1341.1936,1341.1731,1341.153,1340.7375,1338.7325
2016-08-18,1341.1301,1341.208,1341.1885,1341.1765,1340.6964,1338.7004,1338.7467
2016-08-19,1341.172,1341.1768,1341.1417,1340.7467,1338.7101,1338.7444,1338.3574
2016-08-21,1341.1555,1341.1892,1340.73,1338.7268,1338.7048,1338.343,1337.9838
2016-08-22,1341.1824,1340.7144,1338.7133,1338.7147,1338.3821,1337.9463,1337.9382
2016-08-23,1340.6945,1338.7437,1338.7069,1338.3539,1338.0046,1338.0663,1338.0035
2016-08-24,1338.6461,1338.7305,1338.3525,1338.0017,1337.9584,1338.0404,1338.0074
2016-08-25,1338.774,1338.3817,1338.0059,1337.9935,1337.9912,1337.9615,1337.9701
2016-08-26,1338.3773,1337.9514,1337.9904,1338.0077,1337.9968,1338.1034,1338.012
2016-08-28,1337.9889,1337.9987,1338.0375,1338.0258,1337.9932,1337.9456,1337.9795
2016-08-29,1338.1045,1337.992,1337.9731,1337.9899,1337.9907,1338.067,1337.9838
2016-08-30,1338.107,1337.9594,1338.0079,1337.996,1338.0337,1338.0406,1337.937
2016-08-31,1338.0173,1338.0186,1337.9905,1337.9673,1338.0446,1337.9606,1338.0035
2016-09-01,1337.9005,1338.0249,1338.0192,1338.0386,1337.9786,1338.1041,1338.3708
2016-09-02,1337.8977,1338.03,1338.0098,1338.0011,1338.0275,1338.3418,1338.6123
2016-09-04,1337.9884,1337.989,1338.0394,1338.0251,1338.3208,1338.7401,1339.3893
2016-09-05,1338.1061,1337.9974,1338.0011,1338.3395,1338.6626,1339.3973,1339.4233
2016-09-06,1338.1086,1338.0033,1338.3546,1338.7134,1339.4008,1339.4185,1338.6926
2016-09-07,1338.0176,1338.3518,1338.6682,1339.4307,1339.4252,1338.6781,1337.8752
2016-09-08,1338.3376,1338.6992,1339.5032,1339.4426,1338.7223,1338.003,1336.574
2016-09-09,1338.7257,1339.4178,1339.373,1338.7024,1337.9974,1336.6499,1335.6082
2016-09-11,1339.4539,1339.4558,1338.5946,1338.0021,1336.6384,1335.5664,1334.8699
2016-09-12,1339.4219,1338.7263,1338.0039,1336.648,1335.6243,1334.8986,1334.7917
2016-09-13,1338.7367,1337.9929,1336.6428,1335.5945,1334.9371,1334.8375,1333.9414
2016-09-14,1337.8911,1336.5665,1335.6194,1334.9448,1334.7666,1334.0742,1330.2627
2016-09-15,1336.6282,1335.6069,1334.8312,1334.787,1333.8743,1330.2588,1327.7811
2016-09-16,1335.6135,1334.8495,1334.8119,1334.0153,1330.3187,1327.7274,1327.2893
2016-09-18,1334.8058,1334.8231,1333.9811,1330.3196,1327.7838,1327.2478,1327.321
2016-09-19,1334.7817,1334.0092,1330.2225,1327.7233,1327.3236,1327.2892,1327.2708
2016-09-20,1333.9595,1330.2576,1327.7664,1327.2721,1327.2797,1327.2405,1327.3093
2016-09-21,1330.3378,1327.7897,1327.3188,1327.2936,1327.2893,1327.2734,1327.2999
2016-09-22,1327.6942,1327.2595,1327.3344,1327.2742,1327.2974,1327.2595,1327.2924
2016-09-23,1327.2693,1327.3309,1327.2568,1327.2717,1327.2571,1327.2463,1326.3428
2016-09-25,1327.2756,1327.2848,1327.2408,1327.2917,1327.2711,1326.3325,1326.0391
2016-09-26,1327.2797,1327.3086,1327.3193,1327.3119,1326.3054,1326.0863,1325.3368
2016-09-27,1327.2822,1327.2448,1327.3351,1326.278,1326.1202,1325.3383,1323.7639
2016-09-28,1327.2961,1327.3553,1326.3359,1326.0919,1325.2778,1323.7509,1323.526
2016-09-29,1327.2644,1326.2869,1326.14,1325.3066,1323.8629,1323.6207,1323.5829
2016-09-30,1326.2915,1326.0762,1325.3661,1323.7677,1323.566,1323.4718,1323.2421
2016-10-02,1326.046,1325.3508,1323.79,1323.5228,1323.5562,1323.2646,1322.5215
2016-10-03,1325.3064,1323.7749,1323.5011,1323.5791,1323.2186,1322.5363,1322.0841
2016-10-04,1323.7301,1323.535,1323.5771,1323.2401,1322.5892,1322.0988,1321.511
2016-10-05,1323.5664,1323.5504,1323.2848,1322.5632,1322.1233,1321.4946,1321.5737
2016-10-06,1323.4983,1323.2428,1322.5691,1322.0779,1321.4636,1321.4535,1321.5333
2016-10-07,1323.2655,1322.5648,1322.1057,1321.5117,1321.5409,1321.5043,1321.5079
2016-10-09,1322.5477,1322.0988,1321.4463,1321.4576,1321.5602,1321.5577,1321.5061
2016-10-10,1322.0295,1321.5529,1321.5852,1321.4955,1321.492,1321.516,1321.4734
2016-10-11,1321.499,1321.4756,1321.4775,1321.5664,1321.4802,1321.5836,1321.5267
2016-10-12,1321.5372,1321.4553,1321.5006,1321.5405,1321.5566,1321.4751,1317.7059
2016-10-13,1321.524,1321.5221,1321.5725,1321.4795,1321.5743,1317.7949,1316.5343
2016-10-14,1321.4722,1321.5328,1321.4426,1321.5144,1317.7657,1316.5955,1315.0459
2016-10-16,1321.5161,1321.501,1321.5883,1317.7362,1316.6365,1315.0205,1314.6993
2016-10-17,1321.5067,1321.5157,1317.7129,1316.6158,1315.0735,1314.6405,1313.2795
2016-10-18,1321.4984,1317.7164,1316.5964,1315.0321,1314.6364,1313.2719,1312.7725
2016-10-19,1317.7073,1316.6232,1315.0486,1314.6425,1313.2656,1312.7759,1311.4672
2016-10-20,1316.6353,1315.0306,1314.6139,1313.2539,1312.7268,1311.4452,1296.0997
2016-10-21,1315.07,1314.6184,1313.2982,1312.6971,1311.4943,1295.8156,1271.5663
2016-10-23,1314.6223,1313.3026,1312.7456,1311.4677,1296.2668,1271.0656,1269.826
2016-10-24,1313.1874,1312.7722,1311.4392,1296.1113,1271.2748,1269.716,1269.7955
2016-10-25,1312.763,1311.4679,1296.1328,1271.4932,1269.806,1269.8896,1269.7305
2016-10-26,1311.5221,1296.3076,1271.4457,1269.8269,1269.8065,1269.8042,1269.7617
2016-10-27,1295.6039,1271.4042,1269.7631,1269.816,1269.7677,1269.7617,1269.8281
2016-10-28,1271.0725,1269.8645,1269.804,1269.7966,1269.82,1269.8646,1269.7964
2016-10-30,1269.7938,1269.7137,1269.752,1269.78,1269.8182,1269.7509,1269.729
2016-10-31,1269.7606,1269.6771,1269.7539,1269.7715,1269.7756,1269.7943,1269.7612
2016-11-01,1269.8226,1269.8068,1269.7961,1269.7551,1269.7821,1269.7849,1269.8291
2016-11-02,1269.8,1269.7509,1269.7896,1269.7867,1269.7874,1269.7697,1269.7966
2016-11-03,1269.7672,1269.7451,1269.7847,1269.7798,1269.7499,1269.7615,1269.7277
2016-11-04,1269.7943,1269.8202,1269.8218,1269.7661,1269.8075,1269.757,1269.7607
2016-11-06,1269.7593,1269.84,1269.7642,1269.7925,1269.808,1269.757,1269.8304
2016-11-07,1269.8236,1269.7751,1269.7642,1269.8289,1269.7662,1269.7544,1269.7305
2016-11-08,1269.7999,1269.7645,1269.8058,1269.8179,1269.8217,1269.717,1269.0765
2016-11-09,1269.756,1269.7953,1269.7499,1269.7975,1269.6018,1269.0854,1268.055
2016-11-10,1269.7834,1269.7804,1269.7522,1269.582,1269.1045,1268.018,1267.5566
2016-11-11,1269.7539,1269.8087,1269.7034,1269.0322,1267.9918,1267.5945,1265.1127
2016-11-13,1269.8112,1269.728,1269.1239,1268.0427,1267.5847,1265.1975,1264.8794
2016-11-14,1269.6052,1268.9697,1267.9606,1267.6267,1265.0693,1264.894,1264.8784
2016-11-15,1269.1302,1267.9951,1267.5542,1265.1207,1264.8745,1264.9633,1264.8883
2016-11-16,1267.9464,1267.5914,1265.1509,1264.9247,1264.8806,1264.8508,1264.8538
2016-11-17,1267.6217,1265.1282,1264.8777,1264.9198,1264.8975,1264.8712,1264.9196
2016-11-18,1265.1029,1264.8715,1264.9564,1264.8733,1264.8306,1264.827,1264.8885
2016-11-20,1264.9087,1264.8712,1264.9229,1264.9252,1264.8809,1264.8813,1264.9165
2016-11-21,1264.955,1264.87,1264.8533,1264.92,1264.8525,1264.8989,1264.8784
2016-11-22,1264.9005,1264.8715,1264.8868,1264.873,1264.9403,1264.967,1264.8535
2016-11-23,1264.8998,1264.8708,1264.9572,1264.9255,1264.9397,1264.7831,1264.9205
2016-11-24,1264.8462,1264.9131,1264.9235,1264.9203,1264.8297,1264.8265,1264.889
2016-11-25,1264.8853,1264.9135,1264.8525,1264.8728,1264.9246,1264.9095,1264.854
2016-11-27,1264.8796,1264.867,1264.8866,1264.926,1264.9111,1264.9414,1264.6722
2016-11-28,1264.8824,1264.8699,1264.958,1264.9207,1264.9835,1264.706,1248.3263
2016-11-29,1264.9148,1264.8712,1264.924,1264.8726,1264.7592,1248.4,1226.7236
2016-11-30,1264.9099,1264.9279,1264.8519,1264.6509,1248.3599,1227.0077,1226.6095
2016-12-01,1264.9567,1264.8281,1264.6995,1248.3881,1227.0945,1226.5682,1221.8217
2016-12-02,1264.8904,1264.7144,1248.7681,1226.898,1226.5865,1221.8903,1221.0739
2016-12-04,1264.7715,1248.6982,1227.2932,1226.6151,1221.8884,1221.0508,1220.9207
2016-12-05,1248.3236,1227.4904,1226.5409,1221.7566,1221.0424,1220.9043,1214.6246
2016-12-06,1226.8911,1226.5873,1221.8966,1221.0316,1220.8362,1214.5776,1213.9562
2016-12-07,1226.551,1221.8386,1221.0259,1220.866,1214.578,1213.943,1210.1171
2016-12-08,1221.7448,1221.0546,1220.7982,1214.5298,1214.0101,1210.1868,1208.5842
2016-12-09,1221.0508,1220.8289,1214.61,1214.0073,1210.2319,1208.6124,1196.8464
2016-12-11,1220.8922,1214.5632,1213.9648,1210.2285,1208.5481,1196.721,1191.625
2016-12-12,1214.6112,1213.944,1210.1716,1208.5348,1197.0275,1191.792,1191.3871
2016-12-13,1214.0132,1210.1407,1208.5132,1196.8704,1191.6844,1191.3988,1188.7253
2016-12-14,1210.2303,1208.5924,1196.5487,1191.7269,1191.3934,1188.6274,1185.2808
2016-12-15,1208.6044,1197.0862,1191.6414,1191.3842,1188.7094,1185.227,1183.8325
2016-12-16,1196.9924,1191.6259,1191.3862,1188.6908,1185.2319,1183.8694,1178.5779
2016-12-18,1191.6721,1191.4507,1188.7783,1185.1918,1183.8969,1178.6395,1177.4669
2016-12-19,1191.3829,1188.7479,1185.2716,1183.9312,1178.6302,1177.3956,1174.0355
2016-12-20,1188.7084,1185.2472,1183.8933,1178.6482,1177.368,1174.01,1173.8309
2016-12-21,1185.2374,1183.9396,1178.6366,1177.4386,1173.9792,1173.8042,1171.9314
2016-12-22,1183.9106,1178.643,1177.425,1174.1267,1173.7517,1171.9855,1171.0793
2016-12-23,1178.4818,1177.4501,1174.0785,1173.7775,1171.9786,1171.0028,1170.335
2016-12-26,1177.4263,1174.1432,1173.8351,1171.9583,1171.117,1170.2843,1169.7031
2016-12-27,1174.1174,1173.7795,1171.8931,1171.0651,1170.381,1169.7953,1164.7043
2016-12-28,1173.8557,1171.8981,1171.1138,1170.3162,1169.8036,1164.7485,1159.8448
2016-12-29,1171.9393,1170.9929,1170.1909,1169.794,1164.708,1159.8757,1159.8232
2016-12-30,1171.021,1170.2721,1169.7251,1164.8134,1159.9653,1159.9142,1159.8491
