,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK
2014-12-22,6.961609,6.985175,7.004545,7.032848,7.043046,7.075326,7.1253734
2014-12-23,6.9882464,7.027568,7.0265656,7.0416164,7.0512133,7.1159077,7.141034
2014-12-24,7.019536,7.0415254,7.046204,7.0620522,7.133687,7.1312017,7.1360936
2014-12-25,7.023183,7.0489664,7.062224,7.134049,7.138163,7.1302958,7.161466
2014-12-26,7.047067,7.0556574,7.099998,7.112055,7.1478314,7.1626062,7.1759257
2014-12-28,7.0459366,7.1210155,7.1561165,7.1467023,7.157894,7.1685295,7.2580595
2014-12-29,7.113238,7.127972,7.1435847,7.1598134,7.193412,7.2694445,7.3283234
2014-12-30,7.1331367,7.15042,7.171252,7.166367,7.257248,7.3436313,7.350775
2014-12-31,7.148601,7.15445,7.167608,7.256826,7.352335,7.3285537,7.372957
2015-01-01,7.152692,7.1841555,7.269292,7.3159103,7.3209844,7.3755665,7.3519845
2015-01-02,7.164923,7.244132,7.2992997,7.324983,7.382116,7.4074106,7.384521
2015-01-04,7.2678394,7.351069,7.3397193,7.392915,7.3965898,7.4142656,7.403502
2015-01-05,7.3758464,7.3347535,7.365898,7.386801,7.386035,7.386206,7.433144
2015-01-06,7.368369,7.3714905,7.395002,7.3975806,7.391326,7.4015656,7.4131165
2015-01-07,7.3811245,7.4048424,7.3701906,7.377985,7.4056726,7.4154606,7.4114027
2015-01-08,7.391781,7.3914785,7.397505,7.414248,7.3960476,7.4222894,7.4382825
2015-01-09,7.417695,7.394513,7.3886127,7.4079475,7.4133296,7.4220757,7.4353647
2015-01-11,7.397876,7.40118,7.4324284,7.419645,7.4292097,7.4513903,7.4362655
2015-01-12,7.407359,7.443409,7.427259,7.428057,7.4328356,7.4443026,7.418749
2015-01-13,7.420412,7.411704,7.436806,7.4559846,7.43525,7.449203,7.458175
2015-01-14,7.417873,7.4518404,7.4506345,7.4605813,7.445769,7.458462,7.4746485
2015-01-15,7.425874,7.4302993,7.4407067,7.457536,7.4659357,7.4574666,7.4670734
2015-01-16,7.431871,7.4509926,7.4651847,7.444476,7.4433384,7.452699,7.4644136
2015-01-18,7.434287,7.457086,7.4476137,7.4665656,7.4710283,7.4762955,7.50006
2015-01-19,7.4544578,7.4633875,7.4392395,7.4770083,7.4793963,7.5018363,7.5399737
2015-01-20,7.4666376,7.456762,7.4934087,7.4752417,7.488108,7.5498676,7.5666304
2015-01-21,7.4508724,7.4535723,7.482246,7.5002046,7.5274057,7.563412,7.581659
2015-01-22,7.449459,7.463495,7.494504,7.5333147,7.584426,7.6011133,7.566337
2015-01-23,7.485559,7.4893966,7.5677314,7.56958,7.623116,7.596446,7.570928
2015-01-25,7.485114,7.5602794,7.555982,7.5548425,7.603811,7.58596,7.6250496
2015-01-26,7.552492,7.556052,7.6228037,7.6195507,7.627516,7.628525,7.60498
2015-01-27,7.5584884,7.566716,7.6200004,7.6430345,7.618037,7.6323924,7.6290455
2015-01-28,7.5443563,7.58142,7.5982304,7.608452,7.6234145,7.6071362,7.6360164
2015-01-29,7.6181407,7.639491,7.618357,7.6476502,7.6477523,7.6265383,7.6212764
2015-01-30,7.604293,7.622893,7.60652,7.640443,7.636053,7.655855,7.642436
2015-02-01,7.60095,7.62602,7.6246314,7.652536,7.645508,7.6327114,7.643606
2015-02-02,7.641448,7.67277,7.6476636,7.621514,7.6656046,7.638362,7.6245456
2015-02-03,7.627571,7.6261253,7.6417637,7.6531615,7.6153984,7.6789217,7.6483145
2015-02-04,7.6320624,7.6277885,7.647871,7.621652,7.6439414,7.637522,7.6084104
2015-02-05,7.6286607,7.6143737,7.641549,7.6537895,7.637528,7.6860495,7.6329823
2015-02-06,7.6586714,7.6334515,7.648098,7.6218295,7.640236,7.6427484,7.6464486
2015-02-08,7.6615477,7.623229,7.6413183,7.6544056,7.65423,7.643088,7.637999
2015-02-09,7.611205,7.6486053,7.6483355,7.6220427,7.6431603,7.6451306,7.6561947
2015-02-10,7.657173,7.6162515,7.6873326,7.6657677,7.636133,7.637915,7.6661515
2015-02-11,7.660021,7.6515756,7.635851,7.6369057,7.6304526,7.6419196,7.6543417
2015-02-12,7.6460705,7.6155186,7.6181116,7.642145,7.617937,7.644181,7.662704
2015-02-13,7.632966,7.640463,7.663508,7.6395636,7.654959,7.64257,7.6633816
2015-02-15,7.6352396,7.6397195,7.621653,7.6286592,7.646307,7.6400595,7.6204586
2015-02-16,7.636993,7.645263,7.6615973,7.6398344,7.64075,7.6270638,7.6419106
2015-02-17,7.641874,7.6517963,7.659619,7.629185,7.622219,7.6167755,7.621581
2015-02-18,7.6554556,7.6256413,7.640108,7.6490726,7.6259475,7.6070848,7.6524796
2015-02-19,7.6247997,7.621378,7.6224766,7.635012,7.653558,7.6149025,7.607687
2015-02-20,7.6422677,7.628781,7.6097474,7.61998,7.611883,7.625034,7.611068
2015-02-22,7.629803,7.646617,7.626665,7.635622,7.623275,7.5867405,7.626127
2015-02-23,7.642034,7.600317,7.6303387,7.639206,7.6282997,7.6113844,7.5913095
2015-02-24,7.583363,7.6015115,7.605679,7.6147146,7.630604,7.5749984,7.627086
2015-02-25,7.6302843,7.5941715,7.581469,7.5870595,7.578584,7.5940785,7.634891
2015-02-26,7.6249723,7.597974,7.6238256,7.59606,7.6040273,7.615292,7.6283417
2015-02-27,7.5963893,7.5827227,7.5970345,7.5968647,7.6337633,7.6196423,7.61271
2015-03-01,7.602293,7.6580544,7.623437,7.587779,7.603482,7.6444435,7.636481
2015-03-02,7.60569,7.616136,7.5858583,7.6090293,7.6218038,7.612806,7.619876
2015-03-03,7.6224003,7.62561,7.606023,7.621463,7.6201773,7.617015,7.616351
2015-03-04,7.6072087,7.6306343,7.6040993,7.6200495,7.629217,7.61693,7.591744
2015-03-05,7.629307,7.595142,7.669548,7.6229506,7.6244655,7.6374445,7.603299
2015-03-06,7.6412287,7.601134,7.6440825,7.608283,7.6054897,7.615862,7.634133
2015-03-08,7.588752,7.6245766,7.6288776,7.60959,7.6309958,7.6157675,7.6187067
2015-03-09,7.598302,7.637331,7.6358232,7.6104913,7.6457334,7.6375017,7.616224
2015-03-10,7.6367884,7.623238,7.6099844,7.6111135,7.620483,7.6145873,7.6433697
2015-03-11,7.610111,7.620917,7.61468,7.6130595,7.622058,7.6144576,7.607451
2015-03-12,7.6106987,7.631498,7.6266747,7.6144485,7.6392403,7.6373386,7.6540413
2015-03-13,7.6111317,7.6317453,7.6178627,7.6484046,7.6141105,7.6131554,7.6416764
2015-03-15,7.623866,7.630429,7.617295,7.63103,7.61735,7.6261916,7.6441545
2015-03-16,7.5963197,7.6338663,7.6101327,7.6152506,7.6313353,7.6435833,7.6609025
2015-03-17,7.6351533,7.648704,7.65207,7.620872,7.65173,7.6630774,7.6710157
2015-03-18,7.6249332,7.604489,7.6322207,7.655099,7.6633506,7.6556234,7.6778293
2015-03-19,7.618074,7.6267805,7.6454086,7.659743,7.6717224,7.6827726,7.7008257
2015-03-20,7.6444974,7.6484065,7.6568365,7.669577,7.6908197,7.732839,7.740416
2015-03-22,7.647597,7.6633725,7.6761785,7.686183,7.702653,7.744547,7.7747283
2015-03-23,7.658508,7.6610994,7.6870313,7.695586,7.744403,7.7676044,7.828996
2015-03-24,7.6700416,7.692565,7.7034316,7.760254,7.785899,7.8261085,7.832802
2015-03-25,7.6776137,7.684188,7.7323937,7.755974,7.809956,7.834421,7.8481164
2015-03-26,7.7109733,7.756587,7.7703724,7.8241434,7.8403163,7.835097,7.8728566
2015-03-27,7.7567296,7.7747684,7.823691,7.845969,7.872339,7.8659325,7.884481
2015-03-29,7.760795,7.823416,7.826039,7.8653936,7.8622003,7.9061775,7.9293275
2015-03-30,7.8121367,7.826561,7.8600383,7.852119,7.8811054,7.916036,7.9461946
2015-03-31,7.8359976,7.868107,7.880006,7.8921084,7.9011855,7.9238644,7.9442067
2015-04-01,7.875106,7.8693438,7.8918686,7.9007807,7.9276876,7.9355774,7.9306626
2015-04-02,7.8909636,7.889291,7.9323206,7.9370513,7.930731,7.947885,7.95822
2015-04-05,7.887365,7.9155865,7.9260464,7.910762,7.9320364,7.9478116,7.981692
2015-04-06,7.918789,7.940274,7.9616556,7.9293523,7.960278,7.94032,7.983399
2015-04-07,7.912863,7.904732,7.9463997,7.9706507,7.9714174,7.98114,8.00505
2015-04-08,7.9300194,7.940902,7.946669,7.981861,7.9909983,7.9986095,8.013386
2015-04-09,7.9395475,7.949701,7.9963903,7.998758,7.9843974,8.01023,8.017464
2015-04-10,7.9555974,7.9703994,7.9906497,7.9823184,8.003513,8.015878,8.058761
2015-04-12,7.961077,7.9819875,8.011136,8.009481,8.011942,8.041009,8.028154
2015-04-13,7.9736876,7.9972982,8.011913,8.018416,8.01486,8.012672,8.012684
2015-04-14,7.998062,8.021604,8.020342,8.009081,8.020972,8.046519,8.017863
2015-04-15,8.040982,8.031867,8.009934,8.018713,8.00734,8.041129,8.030556
2015-04-16,7.999938,8.026163,8.0191765,8.008776,7.9771543,8.00378,8.0187645
2015-04-17,8.026933,8.014324,8.008313,8.019025,8.015204,7.9897904,8.022992
2015-04-19,8.003486,8.022862,8.019338,8.008462,8.0170765,8.033808,7.992226
2015-04-20,7.9773173,8.013987,8.010962,8.019341,8.00517,8.01675,7.998129
2015-04-21,8.0072365,8.023149,8.007425,8.008132,8.007005,7.983219,7.970839
2015-04-22,8.015736,8.013687,8.02713,8.001979,7.995224,7.9891505,7.986126
2015-04-23,8.03526,8.023444,8.01533,7.991594,7.9960704,7.9571934,7.942218
2015-04-24,8.002453,8.021992,7.985099,7.9944735,7.986364,7.960753,7.945357
2015-04-26,8.015621,7.9955587,7.978584,7.955306,7.942331,7.9270024,7.9409747
2015-04-27,8.006287,7.9895024,7.9561,7.9590497,7.928746,7.9246426,7.9078317
2015-04-28,7.9958143,7.9618287,7.9379363,7.921684,7.931675,7.9131355,7.9541326
2015-04-29,7.9728317,7.9289656,7.945187,7.9454017,7.925944,8.035905,7.893414
2015-04-30,7.9525676,7.950567,7.9137597,7.995726,7.8716884,7.87991,7.864863
2015-05-01,7.940901,7.92507,7.932773,7.9259143,7.8931456,7.9358954,7.852938
2015-05-03,7.923236,7.9121857,7.900687,7.8793616,7.899916,7.906302,7.8742056
2015-05-04,7.9009733,7.903226,7.9028487,7.875307,7.8759875,7.8786654,7.862184
2015-05-05,7.9315224,7.870062,7.9600377,7.882473,7.864712,7.8477225,7.843747
2015-05-06,7.9089007,7.8542128,7.879062,7.8629436,7.8663125,7.8825846,7.8579135
2015-05-07,7.9248023,7.8575854,7.842325,7.895013,7.8591957,7.8656216,7.8275647
2015-05-08,7.89851,7.8622613,7.862788,7.857127,7.857959,7.848313,7.8130713
2015-05-10,7.879895,7.897278,7.866781,7.8702884,7.8274817,7.8041983,7.798618
2015-05-11,7.8638034,7.887762,7.8575325,7.810928,7.800249,7.811569,7.7999406
2015-05-12,7.854971,7.8698845,7.8212495,7.782359,7.7933154,7.789156,7.7932324
2015-05-13,7.863007,7.815883,7.7902446,7.78942,7.8325768,7.776581,7.734351
2015-05-14,7.8145137,7.807023,7.781778,7.7799926,7.7951226,7.7635627,7.6883335
2015-05-15,7.792831,7.8032937,7.768952,7.7945924,7.745299,7.6665044,7.596951
2015-05-17,7.8155804,7.7702165,7.7815723,7.7390957,7.6589684,7.60603,7.545717
2015-05-18,7.796904,7.7672,7.7578764,7.6499443,7.622977,7.597307,7.6257744
2015-05-19,7.7601733,7.725774,7.690341,7.618029,7.5954156,7.56566,7.546051
2015-05-20,7.7497025,7.6672983,7.5976253,7.5931253,7.5902996,7.5821166,7.5924206
2015-05-21,7.6600084,7.601965,7.6166725,7.580858,7.599734,7.5771747,7.591421
2015-05-22,7.602293,7.5997453,7.5985446,7.59768,7.614054,7.589065,7.5778494
2015-05-24,7.5857472,7.5621424,7.6321926,7.5807056,7.5697474,7.5875406,7.5818357
2015-05-25,7.5826774,7.5586486,7.568371,7.5983872,7.6023626,7.5977483,7.593202
2015-05-26,7.580917,7.60254,7.556442,7.5805755,7.5691504,7.588804,7.611095
2015-05-27,7.593983,7.5653644,7.5886893,7.5991187,7.5812225,7.5674734,7.6309185
2015-05-28,7.5908175,7.600177,7.5878806,7.5804787,7.5799417,7.576071,7.6047583
2015-05-29,7.5886936,7.573809,7.554138,7.599874,7.5835342,7.568968,7.5938807
2015-05-31,7.587266,7.5812798,7.594889,7.580418,7.5861664,7.5998855,7.582113
2015-06-01,7.585101,7.5986915,7.591667,7.6006575,7.5762587,7.600356,7.5915527
2015-06-02,7.5678577,7.590286,7.602284,7.5804086,7.5902767,7.5991645,7.5881267
2015-06-03,7.594799,7.597331,7.587546,7.601467,7.581001,7.5856695,7.5881577
2015-06-04,7.5665517,7.5849743,7.561101,7.5253167,7.6008096,7.5713267,7.5897675
2015-06-05,7.594721,7.574889,7.564748,7.5960474,7.580383,7.5686226,7.5818133
2015-06-07,7.5666265,7.5980206,7.5691757,7.577453,7.5753894,7.5901704,7.6056447
2015-06-08,7.5946565,7.5880756,7.600122,7.590879,7.581605,7.57663,7.6516523
2015-06-09,7.566693,7.595043,7.604372,7.5831227,7.60795,7.6596746,7.6363444
2015-06-10,7.5945997,7.5932055,7.596438,7.591078,7.6150713,7.6421204,7.6861887
2015-06-11,7.566744,7.5665517,7.599306,7.6063137,7.6375375,7.644867,7.7194443
2015-06-12,7.594549,7.605643,7.6113434,7.6154013,7.6983423,7.707035,7.725374
2015-06-14,7.606795,7.6032963,7.6360636,7.7118974,7.733689,7.710899,7.735786
2015-06-15,7.592123,7.6163216,7.6994653,7.7216864,7.740698,7.719056,7.7397346
2015-06-16,7.669305,7.670155,7.706538,7.712103,7.7066355,7.769021,7.7620163
2015-06-17,7.6753983,7.6912627,7.7228723,7.7256536,7.6989846,7.730026,7.7305512
2015-06-18,7.7035384,7.7241955,7.7309794,7.7540836,7.710871,7.7321663,7.7288966
2015-06-19,7.742522,7.723223,7.748436,7.7313876,7.744806,7.746767,7.734503
2015-06-21,7.7327967,7.71432,7.7334776,7.7589717,7.7622643,7.762385,7.760128
2015-06-22,7.6429086,7.7448025,7.728293,7.7475185,7.758435,7.7599545,7.787725
2015-06-23,7.8072906,7.7650146,7.745706,7.7553773,7.763913,7.770137,7.7509537
2015-06-24,7.7452393,7.7468195,7.772563,7.761477,7.7774405,7.7518997,7.7795424
2015-06-25,7.746922,7.7469006,7.8041253,7.796125,7.7498465,7.7465677,7.7885814
2015-06-26,7.7130647,7.7380285,7.7380753,7.791461,7.74121,7.7768,7.8095417
2015-06-28,7.7346926,7.766183,7.759886,7.762105,7.7733865,7.790611,7.7825394
2015-06-29,7.76649,7.8095922,7.782053,7.7889986,7.815002,7.7728305,7.7587266
2015-06-30,7.778595,7.8022375,7.798301,7.76579,7.8061976,7.802772,7.7966266
2015-07-01,7.7515454,7.7827888,7.798748,7.7933555,7.8088207,7.8163767,7.796593
2015-07-02,7.79542,7.7991214,7.784706,7.7856135,7.8298225,7.7918053,7.805553
2015-07-03,7.7821136,7.7823005,7.8073254,7.800619,7.7929215,7.817592,7.802125
2015-07-05,7.7810783,7.791091,7.796964,7.7997265,7.8157988,7.8127646,7.815221
2015-07-06,7.796882,7.7890472,7.7966857,7.8069415,7.820983,7.823876,7.847437
2015-07-07,7.7880096,7.7972674,7.806852,7.8204,7.821642,7.835078,7.8448143
2015-07-08,7.8291583,7.811154,7.814209,7.833308,7.822471,7.8399887,7.867856
2015-07-09,7.8173947,7.8059864,7.8197427,7.8445415,7.8470807,7.860601,7.8613324
2015-07-10,7.8249884,7.830185,7.811257,7.836855,7.847047,7.8468323,7.8635864
2015-07-12,7.82007,7.823535,7.8290176,7.8595777,7.8487935,7.854659,7.853689
2015-07-13,7.845714,7.836275,7.8408175,7.849502,7.864523,7.8822355,7.88228
2015-07-14,7.842027,7.8341503,7.8204956,7.8601575,7.8800926,7.8953753,7.8857055
2015-07-15,7.849087,7.8485503,7.847944,7.8900204,7.890092,7.8884,7.880319
2015-07-16,7.8595557,7.854233,7.866287,7.870025,7.886853,7.8962574,7.89917
2015-07-17,7.853742,7.886845,7.873855,7.889677,7.877637,7.897534,7.912183
2015-07-19,7.8702807,7.887212,7.8664722,7.888137,7.9057226,7.9121475,7.9418325
2015-07-20,7.8787847,7.888516,7.9011164,7.891163,7.9235687,7.944845,7.975901
2015-07-21,7.8970757,7.878963,7.896712,7.9137926,7.937348,7.9902344,8.014863
2015-07-22,7.874143,7.895213,7.9175715,7.930362,7.9921002,7.991505,8.023134
2015-07-23,7.9097676,7.9233656,7.961689,7.9806604,8.009465,8.003273,8.040163
2015-07-24,7.9123936,7.9504395,7.980101,7.9917846,8.032027,8.067583,8.070342
2015-07-26,7.9334226,7.998129,7.985541,8.006279,8.041058,8.049543,8.074087
2015-07-27,7.9858093,8.007833,8.010791,8.034397,8.074132,8.064561,8.109093
2015-07-28,8.011897,8.020458,8.033698,8.072383,8.062606,8.135941,8.136804
2015-07-29,7.9933605,8.051771,8.0574255,8.064453,8.052742,8.040376,8.076095
2015-07-30,8.049493,8.030917,8.076048,8.13235,8.104496,8.07455,8.112923
2015-07-31,8.080494,8.052571,8.127253,8.140604,8.099834,8.157756,8.130749
2015-08-02,8.063075,8.126066,8.062371,8.128391,8.201663,8.165762,8.103458
2015-08-03,8.119721,8.0053835,8.174287,8.151502,8.156914,8.159626,8.15975
2015-08-04,8.132192,8.072094,8.144127,8.149524,8.151717,8.154711,8.200148
2015-08-05,8.093996,8.174682,8.133042,8.09065,8.108865,8.151721,8.187202
2015-08-06,8.091907,8.1671915,8.136278,8.15608,8.174658,8.116248,8.124276
2015-08-07,8.12678,8.155926,8.167441,8.168921,8.158498,8.139739,8.161228
2015-08-09,8.168427,8.156104,8.154047,8.18156,8.131199,8.155447,8.165672
2015-08-10,8.117702,8.114063,8.16073,8.16954,8.15794,8.16388,8.1741705
2015-08-11,8.139994,8.158077,8.177905,8.168997,8.172053,8.165823,8.179934
2015-08-12,8.160843,8.159069,8.15963,8.169888,8.185258,8.19897,8.177498
2015-08-13,8.162948,8.175734,8.166309,8.176556,8.177626,8.183935,8.147807
2015-08-14,8.168449,8.161891,8.15346,8.185082,8.176052,8.181115,8.178344
2015-08-16,8.1654825,8.162456,8.171536,8.164195,8.185035,8.180374,8.171903
2015-08-17,8.1679,8.176024,8.174079,8.174436,8.184089,8.17627,8.188822
2015-08-18,8.170511,8.1743965,8.169669,8.168541,8.190309,8.197209,8.197534
2015-08-19,8.17667,8.1901655,8.174141,8.194718,8.188241,8.186868,8.183591
2015-08-20,8.180256,8.181906,8.176378,8.194594,8.200373,8.205469,8.185888
2015-08-21,8.198927,8.179506,8.186887,8.173143,8.189575,8.171698,8.219104
2015-08-23,8.197374,8.19947,8.196895,8.185731,8.204017,8.196768,8.229974
2015-08-24,8.190843,8.197357,8.176575,8.1646,8.203954,8.207814,8.214643
2015-08-25,8.194685,8.21546,8.195186,8.18907,8.199242,8.213844,8.215985
2015-08-26,8.196917,8.183724,8.198776,8.21161,8.194227,8.215954,8.2127285
2015-08-27,8.1908045,8.202285,8.21147,8.210458,8.216325,8.2185955,8.230612
2015-08-28,8.197362,8.206805,8.214909,8.204424,8.222785,8.22782,8.226513
2015-08-30,8.208771,8.212288,8.2197895,8.235625,8.218794,8.218947,8.2369995
2015-08-31,8.21024,8.214811,8.214262,8.227842,8.232969,8.253558,8.212522
2015-09-01,8.215685,8.218272,8.223571,8.219198,8.225376,8.243953,8.261013
2015-09-02,8.234629,8.240844,8.23682,8.231494,8.241243,8.241005,8.245952
2015-09-03,8.228218,8.215793,8.226479,8.234314,8.28231,8.193707,8.250036
2015-09-04,8.216261,8.235346,8.229072,8.242272,8.243828,8.233531,8.257236
2015-09-06,8.248661,8.224093,8.260447,8.250362,8.240183,8.213554,8.252282
2015-09-07,8.245633,8.245956,8.258054,8.229669,8.258432,8.275996,8.25236
2015-09-08,8.237867,8.278005,8.252062,8.251894,8.269224,8.253121,8.289132
2015-09-09,8.237501,8.22593,8.245505,8.258666,8.248323,8.245089,8.255294
2015-09-10,8.253018,8.254209,8.266838,8.248186,8.254238,8.247426,8.267819
2015-09-11,8.258808,8.232576,8.2439995,8.229815,8.248252,8.237293,8.251952
2015-09-13,8.259253,8.248452,8.264338,8.250553,8.248691,8.255485,8.240545
2015-09-14,8.251668,8.242043,8.2492695,8.250489,8.247732,8.247869,8.240232
2015-09-15,8.263023,8.265326,8.245304,8.242623,8.247229,8.232366,8.243667
2015-09-16,8.25132,8.262822,8.286166,8.247547,8.227514,8.235119,8.221456
2015-09-17,8.263379,8.242504,8.248947,8.228684,8.2356415,8.230578,8.230295
2015-09-18,8.252761,8.247666,8.248333,8.22944,8.223948,8.2435875,8.230592
2015-09-20,8.239988,8.241277,8.246919,8.2243595,8.230343,8.240323,8.237466
2015-09-21,8.231552,8.236258,8.237343,8.238178,8.227511,8.241976,8.261746
2015-09-22,8.232957,8.2346735,8.227707,8.239454,8.241976,8.273421,8.263226
2015-09-23,8.216853,8.244529,8.236618,8.239654,8.247431,8.262828,8.2523985
2015-09-24,8.233219,8.237548,8.232635,8.253229,8.291496,8.254754,8.253922
2015-09-25,8.244021,8.233918,8.253612,8.250182,8.262979,8.235424,8.278881
2015-09-27,8.243469,8.239472,8.26077,8.240153,8.27214,8.260079,8.257067
2015-09-28,8.237428,8.289368,8.227544,8.256094,8.259743,8.277179,8.286419
2015-09-29,8.252917,8.264983,8.272707,8.249986,8.267549,8.260587,8.276256
2015-09-30,8.251387,8.257861,8.274168,8.276638,8.278671,8.298885,8.295435
2015-10-01,8.289711,8.256576,8.257052,8.264929,8.264852,8.272118,8.2819195
2015-10-02,8.274358,8.257575,8.289133,8.266605,8.299896,8.284242,8.280624
2015-10-04,8.262746,8.277686,8.279453,8.272185,8.290077,8.303064,8.301388
2015-10-05,8.294107,8.271114,8.29645,8.282438,8.277031,8.286128,8.269685
2015-10-06,8.250518,8.275865,8.295096,8.28171,8.263943,8.295015,8.274401
2015-10-07,8.267772,8.269111,8.294244,8.296558,8.291586,8.283444,8.251136
2015-10-08,8.285906,8.290328,8.249731,8.274558,8.262436,8.262558,8.256741
2015-10-09,8.288401,8.276314,8.279102,8.293909,8.271635,8.265772,8.24555
2015-10-11,8.271043,8.263008,8.257324,8.281158,8.259147,8.262894,8.221047
2015-10-12,8.277326,8.277499,8.252149,8.255883,8.253158,8.230042,8.218861
2015-10-13,8.261124,8.264608,8.271429,8.247664,8.231169,8.225859,8.206011
2015-10-14,8.27348,8.272728,8.256609,8.2325735,8.222853,8.198565,8.185012
2015-10-15,8.263221,8.230248,8.232905,8.2082205,8.204156,8.192416,8.176096
2015-10-16,8.259524,8.2351055,8.216222,8.202004,8.193754,8.177375,8.165604
2015-10-18,8.225872,8.217212,8.186463,8.220256,8.14785,8.183152,8.183253
2015-10-19,8.227094,8.192077,8.182488,8.17049,8.181258,8.179819,8.185228
2015-10-20,8.194581,8.205007,8.181369,8.179367,8.199544,8.167308,8.195302
2015-10-21,8.190704,8.182498,8.202574,8.181425,8.19139,8.181574,8.212185
2015-10-22,8.173571,8.163847,8.196519,8.190326,8.18141,8.199581,8.246294
2015-10-23,8.177336,8.162625,8.182733,8.224618,8.2008505,8.233095,8.253285
2015-10-25,8.1937,8.167093,8.190747,8.199323,8.223295,8.267099,8.282194
2015-10-26,8.206852,8.226732,8.188991,8.223011,8.256573,8.266524,8.275829
2015-10-27,8.183914,8.201259,8.233198,8.248356,8.26728,8.268308,8.2969885
2015-10-28,8.208932,8.210125,8.249394,8.253046,8.272899,8.318529,8.329924
2015-10-29,8.235945,8.261433,8.272777,8.306606,8.326481,8.34639,8.381968
2015-10-30,8.2533245,8.26426,8.275505,8.318625,8.37418,8.351156,8.393806
2015-11-01,8.267864,8.285309,8.33035,8.363067,8.383886,8.352169,8.369782
2015-11-02,8.276196,8.327786,8.351469,8.345438,8.341259,8.383249,8.379399
2015-11-03,8.313087,8.361792,8.382333,8.402285,8.384354,8.3919,8.374154
2015-11-04,8.355234,8.378804,8.374227,8.369029,8.392813,8.394808,8.386493
2015-11-05,8.339139,8.356204,8.352935,8.392855,8.3691435,8.359788,8.398728
2015-11-06,8.405238,8.39267,8.357459,8.396854,8.392895,8.391505,8.376392
2015-11-08,8.376745,8.396771,8.362415,8.387495,8.368944,8.396432,8.372015
2015-11-09,8.385259,8.336298,8.407493,8.389858,8.393094,8.3652725,8.369251
2015-11-10,8.396331,8.354354,8.380501,8.383955,8.368762,8.381153,8.379301
2015-11-11,8.398465,8.37393,8.385799,8.382363,8.393266,8.3439455,8.421761
2015-11-12,8.386526,8.40386,8.393205,8.347386,8.368593,8.4149065,8.442848
2015-11-13,8.362151,8.388023,8.379879,8.401834,8.390637,8.4365225,8.472943
2015-11-15,8.400783,8.397566,8.387414,8.393472,8.401463,8.4430065,8.489454
2015-11-16,8.4113245,8.340476,8.343919,8.429064,8.452459,8.476982,8.481599
2015-11-17,8.365809,8.404622,8.427397,8.469476,8.499738,8.505785,8.513266
2015-11-18,8.387547,8.422741,8.446345,8.510147,8.482197,8.51679,8.516299
2015-11-19,8.401651,8.451783,8.472454,8.507268,8.517378,8.527813,8.565138
2015-11-20,8.476461,8.457184,8.490179,8.515443,8.527895,8.544881,8.578037
2015-11-22,8.49053,8.501041,8.517711,8.520398,8.564569,8.59217,8.5503025
2015-11-23,8.510054,8.504289,8.54973,8.564083,8.570221,8.566615,8.630435
2015-11-24,8.516193,8.523298,8.580842,8.57385,8.566973,8.605068,8.628137
2015-11-25,8.566319,8.561649,8.574939,8.600759,8.58982,8.6053915,8.609591
2015-11-26,8.556222,8.561484,8.554411,8.60135,8.610127,8.615601,8.567177
2015-11-27,8.565589,8.589157,8.557089,8.644233,8.606747,8.643993,8.595706
2015-11-29,8.58148,8.585886,8.606816,8.621342,8.609549,8.62243,8.635266
2015-11-30,8.608712,8.604408,8.605999,8.625231,8.635883,8.582057,8.651391
2015-12-01,8.630595,8.618577,8.667713,8.567801,8.65663,8.6115055,8.6498575
2015-12-02,8.618806,8.5655155,8.608915,8.643844,8.627202,8.654065,8.601604
2015-12-03,8.596818,8.652144,8.614075,8.573702,8.599912,8.663276,8.652602
2015-12-04,8.610263,8.610402,8.605842,8.631557,8.618159,8.614777,8.630807
2015-12-06,8.634093,8.60066,8.64536,8.61157,8.650462,8.580816,8.66442
2015-12-07,8.625167,8.627977,8.65591,8.680901,8.666714,8.677986,8.674118
2015-12-08,8.659108,8.637246,8.633469,8.630085,8.634587,8.639237,8.624531
2015-12-09,8.620899,8.591572,8.61118,8.605743,8.659866,8.658787,8.661237
2015-12-10,8.624769,8.628656,8.634179,8.625019,8.626435,8.636043,8.653998
2015-12-11,8.63305,8.68263,8.6613035,8.631201,8.667025,8.648897,8.658309
2015-12-13,8.628555,8.678296,8.628973,8.650625,8.67216,8.670788,8.684816
2015-12-14,8.664678,8.635779,8.676498,8.6665535,8.665501,8.662473,8.656901
2015-12-15,8.636645,8.654985,8.638803,8.629906,8.68447,8.659551,8.647818
2015-12-16,8.65207,8.647166,8.666826,8.645045,8.667519,8.649813,8.667501
2015-12-17,8.662238,8.624319,8.662749,8.661789,8.6706295,8.661201,8.691071
2015-12-18,8.636393,8.674526,8.655718,8.670712,8.662458,8.651881,8.677955
2015-12-20,8.677,8.656754,8.6627655,8.660411,8.662409,8.680705,8.670534
2015-12-21,8.653103,8.653325,8.657328,8.683666,8.674374,8.675549,8.671247
2015-12-22,8.665857,8.6753435,8.668353,8.667707,8.696553,8.678967,8.674636
2015-12-23,8.658775,8.669538,8.676552,8.675553,8.667351,8.70506,8.659479
2015-12-24,8.665149,8.675115,8.669687,8.651302,8.663887,8.667968,8.696865
