,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD
2014-10-05,1.7854118,1.7949004,1.7984414,1.7985865,1.8030291,1.8021853,1.820625
2014-10-06,1.7887291,1.7961824,1.7997954,1.8081907,1.8052787,1.8230692,1.8240168
2014-10-07,1.7891737,1.7986646,1.8015797,1.805115,1.8244824,1.8232242,1.8294296
2014-10-08,1.7938323,1.8033535,1.8095227,1.8075714,1.8247927,1.8159518,1.8303534
2014-10-09,1.8054537,1.8040876,1.8085626,1.8231344,1.8278037,1.8255368,1.8306304
2014-10-10,1.8108647,1.8207748,1.8273609,1.8336946,1.8325076,1.8331531,1.8306303
2014-10-12,1.8068877,1.8208845,1.8235426,1.8318549,1.8247329,1.8333373,1.8313186
2014-10-13,1.8253756,1.8340912,1.8252894,1.8316226,1.8327756,1.831615,1.8288355
2014-10-14,1.8317204,1.8208871,1.8352622,1.8306108,1.8256121,1.833127,1.8350471
2014-10-15,1.8285766,1.8290377,1.8211266,1.8303881,1.8288455,1.8291583,1.8262558
2014-10-16,1.8301744,1.8256629,1.8320296,1.8335085,1.8324969,1.8384864,1.8194163
2014-10-17,1.8332353,1.8302388,1.8306334,1.8377515,1.8323743,1.8348914,1.8326075
2014-10-19,1.8310356,1.828457,1.8387306,1.83475,1.8309739,1.8349259,1.8324695
2014-10-20,1.8349172,1.835869,1.8374972,1.8400029,1.8401296,1.8349371,1.8328708
2014-10-21,1.8283501,1.8364521,1.8310118,1.8325285,1.8409725,1.8349481,1.8334935
2014-10-22,1.8314431,1.8341855,1.8375957,1.8304298,1.8385818,1.83496,1.8316219
2014-10-23,1.8343486,1.8368838,1.8376086,1.8365276,1.8306861,1.8349725,1.8344088
2014-10-24,1.83609,1.8322248,1.838017,1.8332171,1.8311045,1.834985,1.8354704
2014-10-26,1.8362126,1.8302224,1.8334363,1.8362164,1.8319564,1.8349986,1.8326035
2014-10-27,1.8273468,1.8379089,1.8348638,1.8339398,1.8305873,1.8350118,1.830107
2014-10-28,1.8351382,1.8338163,1.8346151,1.831636,1.835805,1.8350254,1.8349283
2014-10-29,1.8360478,1.831092,1.8320361,1.8319259,1.8357084,1.8350396,1.8314023
2014-10-30,1.8351758,1.8332039,1.8354579,1.8341798,1.8352346,1.8210362,1.8354008
2014-10-31,1.8368865,1.8330337,1.8339705,1.8342557,1.8345084,1.8336059,1.8324952
2014-11-02,1.8387687,1.8316691,1.8288622,1.8321593,1.8324189,1.8320105,1.8288931
2014-11-03,1.8314872,1.8319496,1.8448448,1.833267,1.8347211,1.837033,1.8369297
2014-11-04,1.8337759,1.8291881,1.8249606,1.8344786,1.8386035,1.8334653,1.8330735
2014-11-05,1.840281,1.8344254,1.8354017,1.8325689,1.82792,1.8338019,1.8340343
2014-11-06,1.8350267,1.8337402,1.8360735,1.8305116,1.8401588,1.8336579,1.8352509
2014-11-07,1.8336393,1.832575,1.8297098,1.8337946,1.8317332,1.8353809,1.8323619
2014-11-09,1.8315437,1.830673,1.8307837,1.8314545,1.8304046,1.8363585,1.8307911
2014-11-10,1.8291085,1.8374952,1.8350215,1.8251987,1.8305553,1.8288825,1.8334327
2014-11-11,1.8335865,1.8303229,1.8294531,1.8349111,1.8269815,1.8312031,1.830999
2014-11-12,1.8403821,1.8318436,1.8317289,1.8323623,1.8267285,1.8200704,1.8312145
2014-11-13,1.8293823,1.8342891,1.834292,1.8314834,1.8306172,1.8291947,1.8280623
2014-11-14,1.8287697,1.8354974,1.8267969,1.8302568,1.8319243,1.8299124,1.831182
2014-11-16,1.8326241,1.8301091,1.830934,1.8319737,1.8273433,1.8303486,1.8268244
2014-11-17,1.8305409,1.8326079,1.8307354,1.8310052,1.8309995,1.8296394,1.8331524
2014-11-18,1.8313127,1.831898,1.8314378,1.8333408,1.8307962,1.8310082,1.8294206
2014-11-19,1.8307028,1.8292556,1.8306749,1.8278714,1.8270458,1.8303009,1.8288718
2014-11-20,1.8322911,1.8265871,1.8295989,1.829042,1.8294274,1.8278834,1.8259666
2014-11-21,1.8291277,1.8321518,1.8288463,1.8267863,1.8303928,1.8279037,1.8261461
2014-11-23,1.8293569,1.8283024,1.8298432,1.8267395,1.8260008,1.8274914,1.826748
2014-11-24,1.8299705,1.829108,1.8265179,1.8267195,1.8287743,1.8298051,1.8267119
2014-11-25,1.8252722,1.8257766,1.8255286,1.8281624,1.8306245,1.8290967,1.8277235
2014-11-26,1.8285155,1.8271608,1.8307387,1.824305,1.8206298,1.8283297,1.8312093
2014-11-27,1.8285449,1.8281119,1.8283814,1.8328599,1.834157,1.8272643,1.8278443
2014-11-28,1.8297236,1.8301109,1.826731,1.8336886,1.8319998,1.8307613,1.8304324
2014-11-30,1.823749,1.8250542,1.8244648,1.8276955,1.8363669,1.8369479,1.8322887
2014-12-01,1.8267821,1.834348,1.8276983,1.8306994,1.8298491,1.8320469,1.8293748
2014-12-02,1.8258486,1.8277978,1.8307422,1.8251843,1.8262434,1.8290006,1.8309584
2014-12-03,1.8326089,1.8281717,1.825964,1.8263942,1.8332404,1.8315278,1.8340166
2014-12-04,1.8270862,1.8292949,1.8304919,1.8335856,1.8306525,1.834143,1.8258576
2014-12-05,1.832513,1.8288685,1.8297532,1.831361,1.8287373,1.8304455,1.837768
2014-12-07,1.830981,1.8249079,1.8308063,1.8301728,1.8344891,1.8366747,1.8393141
2014-12-08,1.8313447,1.8324045,1.8315005,1.8388772,1.8386732,1.8394823,1.8375554
2014-12-09,1.8340316,1.8325443,1.8366657,1.83536,1.8282285,1.8374875,1.840954
2014-12-10,1.8325886,1.8324451,1.8346848,1.840106,1.8364089,1.8453659,1.8375399
2014-12-11,1.8342838,1.8339589,1.8386308,1.8352747,1.83609,1.8426418,1.8415495
2014-12-12,1.8317983,1.8398225,1.8320086,1.8412932,1.8459373,1.8433882,1.844249
2014-12-14,1.8380712,1.842095,1.8350395,1.8402531,1.8436418,1.8450605,1.8500359
2014-12-15,1.8378685,1.8395364,1.8436911,1.8467219,1.8422532,1.8460314,1.845732
2014-12-16,1.8380511,1.852001,1.8475691,1.8473495,1.8515296,1.8469448,1.8440566
2014-12-17,1.8370708,1.8440803,1.8444104,1.8459411,1.8434263,1.8464794,1.8503006
2014-12-18,1.8379645,1.8448334,1.8486304,1.8467624,1.8498724,1.8515093,1.855178
2014-12-19,1.8466072,1.8474114,1.8389306,1.8488127,1.8499433,1.8542604,1.869051
2014-12-21,1.8488219,1.8474864,1.8470103,1.853705,1.8567568,1.8632507,1.8709795
2014-12-22,1.8424197,1.8429563,1.855731,1.8539274,1.8635255,1.8675371,1.8724678
2014-12-23,1.849245,1.8552089,1.8532844,1.864924,1.873421,1.8700937,1.8809179
2014-12-24,1.8500024,1.8525605,1.864637,1.8720248,1.8703576,1.8801122,1.8875966
2014-12-25,1.8536267,1.8658692,1.8698078,1.8713014,1.8728467,1.8856122,1.8823581
2014-12-26,1.8628304,1.8711898,1.8663228,1.8774602,1.8849921,1.8873581,1.8860104
2014-12-28,1.8685554,1.8696885,1.8754444,1.8835886,1.8872763,1.8880727,1.8997214
2014-12-29,1.8763144,1.8761437,1.8869289,1.8879544,1.890286,1.8994213,1.8965712
2014-12-30,1.8764261,1.8843267,1.8863677,1.89112,1.8981678,1.8942366,1.8981287
2014-12-31,1.8810711,1.8846827,1.889116,1.893148,1.9018166,1.8885489,1.8996224
2015-01-01,1.8854725,1.8879728,1.9000149,1.9020076,1.8976223,1.9022832,1.9013622
2015-01-02,1.8880472,1.8988492,1.8963007,1.902413,1.9007937,1.8969923,1.9032935
2015-01-04,1.89042,1.8981051,1.9032757,1.8991863,1.8961543,1.8993257,1.8994662
2015-01-05,1.9009091,1.892725,1.8963253,1.9035627,1.9018269,1.8889964,1.8860996
2015-01-06,1.8993967,1.8963916,1.9034023,1.9014633,1.8945234,1.9029764,1.9123901
2015-01-07,1.9010329,1.9015859,1.8963563,1.8945876,1.9042134,1.9039026,1.902419
2015-01-08,1.9030393,1.9013989,1.9035269,1.8961256,1.9017253,1.8961911,1.8944771
2015-01-09,1.8977103,1.9013953,1.8963946,1.9017714,1.8947864,1.9041584,1.8980175
2015-01-11,1.9031413,1.8981972,1.903648,1.8902183,1.900574,1.9022083,1.9029295
2015-01-12,1.8979726,1.9018147,1.8964391,1.9037949,1.9015906,1.8963766,1.8963444
2015-01-13,1.905041,1.896588,1.9035785,1.8961852,1.8959887,1.8967971,1.8996215
2015-01-14,1.8977329,1.8892075,1.8952914,1.9020078,1.9016159,1.8929358,1.8976969
2015-01-15,1.90337,1.9001236,1.9023005,1.8988061,1.8958123,1.8929,1.9002938
2015-01-16,1.8978069,1.9013081,1.8958627,1.9038751,1.9017614,1.8961042,1.8998578
2015-01-18,1.9035537,1.898892,1.9037179,1.8902342,1.8985087,1.8931502,1.8943553
2015-01-19,1.8978913,1.9002607,1.8955698,1.901023,1.9017161,1.8987663,1.8999406
2015-01-20,1.9032968,1.8884156,1.9055552,1.8906413,1.8972225,1.900015,1.9006736
2015-01-21,1.9009218,1.8974824,1.8964903,1.8952801,1.8899903,1.8983663,1.8959078
2015-01-22,1.8990386,1.8987586,1.8995956,1.8980067,1.90134,1.911659,1.898077
2015-01-23,1.9009835,1.898076,1.8997705,1.9000047,1.8978143,1.8998201,1.9071616
2015-01-25,1.898973,1.898279,1.8997548,1.8834395,1.896542,1.8948008,1.8918544
2015-01-26,1.901052,1.8973823,1.8997382,1.8945274,1.8877469,1.8865645,1.8938732
2015-01-27,1.8989049,1.9107867,1.8997209,1.9009511,1.8978595,1.8939173,1.8875433
2015-01-28,1.9011241,1.8842665,1.8997028,1.9010339,1.8985195,1.8999058,1.9053875
2015-01-29,1.8988316,1.9013629,1.8996838,1.8945823,1.8957704,1.8975351,1.8953714
2015-01-30,1.9011972,1.9005859,1.8996645,1.9033707,1.8891982,1.8911971,1.8950672
2015-02-01,1.8987539,1.9040453,1.899644,1.8934335,1.89853,1.8851836,1.9034709
2015-02-02,1.9012731,1.8845949,1.8996235,1.8997183,1.8965046,1.899058,1.8967297
2015-02-03,1.8976303,1.8880869,1.8996023,1.8909625,1.8899381,1.8985254,1.8993304
2015-02-04,1.8987025,1.8998811,1.8995817,1.90519,1.8992457,1.9074845,1.8917831
2015-02-05,1.9026074,1.8962641,1.8995609,1.8914223,1.8972251,1.9000835,1.9003692
2015-02-06,1.8931392,1.9006056,1.8995405,1.8905607,1.890672,1.8967407,1.9000363
2015-02-08,1.8951651,1.8892311,1.8995197,1.8939003,1.8999602,1.9008505,1.8965982
2015-02-09,1.8929749,1.89767,1.8994985,1.8912945,1.8985907,1.8969383,1.9005181
2015-02-10,1.9054748,1.8966628,1.8994769,1.8991497,1.9003876,1.8977058,1.8929744
2015-02-11,1.8950887,1.9003263,1.8994544,1.898665,1.8985281,1.8898895,1.9027656
2015-02-12,1.8955308,1.8982856,1.8994313,1.8956045,1.901621,1.9083848,1.9089379
2015-02-13,1.8968542,1.9003805,1.899407,1.8978238,1.9021676,1.906822,1.9072747
2015-02-15,1.8994753,1.8982126,1.9045373,1.9089105,1.900523,1.9105527,1.9324462
2015-02-16,1.8943723,1.8967729,1.8963166,1.9053128,1.9098588,1.9282305,1.9337168
2015-02-17,1.8983934,1.903627,1.9069903,1.9096404,1.9287031,1.9410901,1.9470277
2015-02-18,1.9042816,1.9019307,1.9066396,1.925581,1.9340805,1.9289539,1.9426669
2015-02-19,1.9049304,1.9065099,1.9204106,1.9352795,1.9380746,1.9486915,1.9361473
2015-02-20,1.9087958,1.9287741,1.9450687,1.9415352,1.94134,1.9510306,1.952691
2015-02-22,1.9248432,1.9361488,1.9425012,1.937782,1.9554563,1.9529966,1.9616297
2015-02-23,1.9263937,1.9574921,1.9311125,1.952838,1.9489719,1.9619347,1.9590099
2015-02-24,1.9326189,1.9454434,1.9549971,1.9424945,1.9464378,1.9609368,1.9579581
2015-02-25,1.9362528,1.9545522,1.9522988,1.9545352,1.9490995,1.952714,1.9611741
2015-02-26,1.9625155,1.9530778,1.9496216,1.9554911,1.9638598,1.9591843,1.9486074
2015-02-27,1.9485945,1.952823,1.9568591,1.9572546,1.9582456,1.955747,1.965452
2015-03-01,1.9524208,1.9588339,1.9622462,1.9591657,1.9602016,1.9632165,1.9574128
2015-03-02,1.9560323,1.9624963,1.9532964,1.9637473,1.965426,1.962681,1.9665835
2015-03-03,1.9556754,1.9571419,1.9594554,1.9602673,1.9609518,1.9657836,1.9553733
2015-03-04,1.9606225,1.9600339,1.9623168,1.9572356,1.9641787,1.9641725,1.961148
2015-03-05,1.9692049,1.9553374,1.9606581,1.9620361,1.9609835,1.9591099,1.9602045
2015-03-06,1.9604511,1.9580343,1.9669429,1.9629092,1.9554,1.9660089,1.9593368
2015-03-08,1.9642639,1.9646809,1.9577456,1.9564627,1.9642031,1.9688604,1.9630105
2015-03-09,1.9532821,1.9673882,1.9596982,1.9666822,1.9648715,1.9625543,1.9654378
2015-03-10,1.9636939,1.9612763,1.9615705,1.9716835,1.9634242,1.9665648,1.9676447
2015-03-11,1.9631598,1.9604433,1.9656233,1.9596319,1.9610808,1.9618497,1.9632528
2015-03-12,1.9640532,1.9581552,1.9643419,1.963194,1.9646089,1.9672474,1.9683604
2015-03-13,1.9618968,1.9670548,1.9626735,1.9724672,1.9685733,1.9629731,1.9691612
2015-03-15,1.9655495,1.9592892,1.96737,1.9647214,1.9632843,1.9655157,1.9644061
2015-03-16,1.9607522,1.9626946,1.9627436,1.9657532,1.971792,1.9614381,1.9685794
2015-03-17,1.9657017,1.9611692,1.9648863,1.9636708,1.9606109,1.9662561,1.963917
2015-03-18,1.9633462,1.9685051,1.9639993,1.9591231,1.9692229,1.9622296,1.96329
2015-03-19,1.9698594,1.9641647,1.9648772,1.9602187,1.9606856,1.9616421,1.9625295
2015-03-20,1.9624276,1.9629304,1.9640009,1.9666293,1.9657207,1.9685796,1.9669238
2015-03-22,1.9620528,1.9620745,1.9648743,1.964654,1.9616003,1.9585801,1.9635375
2015-03-23,1.971015,1.9687402,1.9657567,1.9648545,1.9643011,1.9644157,1.9592496
2015-03-24,1.960192,1.9633566,1.9641016,1.9625168,1.9634547,1.9592111,1.9630382
2015-03-25,1.9651448,1.9627284,1.9639013,1.9621108,1.9620874,1.9569489,1.9553037
2015-03-26,1.9661117,1.964908,1.9588604,1.960974,1.954075,1.9553508,1.9453524
2015-03-27,1.9614011,1.9569299,1.961741,1.9567572,1.9543811,1.9518125,1.9486146
2015-03-29,1.9629192,1.9619315,1.9557619,1.9527438,1.956244,1.9489614,1.947972
2015-03-30,1.9613583,1.9565135,1.9501256,1.9518657,1.9507998,1.9456524,1.9506841
2015-03-31,1.9577472,1.9558129,1.9547443,1.9502462,1.9472462,1.9484129,1.9504728
2015-04-01,1.954061,1.9535599,1.9483941,1.9501255,1.950855,1.9563518,1.9442198
2015-04-02,1.9541298,1.9511051,1.9497896,1.9527681,1.9470878,1.9463903,1.9432428
2015-04-05,1.9475698,1.9477351,1.9569048,1.9524223,1.9452866,1.9456985,1.9469109
2015-04-06,1.9447724,1.9533637,1.9465861,1.9485829,1.9468462,1.9388127,1.9426541
2015-04-07,1.953861,1.9452865,1.9468849,1.9428453,1.9453943,1.940353,1.9356812
2015-04-08,1.952915,1.952135,1.948429,1.9488848,1.9412711,1.9429743,1.9348081
2015-04-09,1.9432634,1.944138,1.9410663,1.9491222,1.9427654,1.9422708,1.9313707
2015-04-10,1.9462571,1.9423537,1.941517,1.9406729,1.931494,1.9417515,1.9374864
2015-04-12,1.9440696,1.938415,1.9344525,1.9337331,1.9306386,1.9274731,1.9294538
2015-04-13,1.9346073,1.9440801,1.9299321,1.9283509,1.9388515,1.9384583,1.9319927
2015-04-14,1.9460244,1.9333485,1.9304649,1.9371383,1.9288888,1.934072,1.9346237
2015-04-15,1.9455187,1.9371636,1.949763,1.9335446,1.9391285,1.932837,1.931391
2015-04-16,1.932332,1.9467493,1.924891,1.9264555,1.9296145,1.9321139,1.9382285
2015-04-17,1.9448507,1.939029,1.9385847,1.9286054,1.9259124,1.9303427,1.9289203
2015-04-19,1.930185,1.931686,1.9325713,1.934724,1.9331633,1.9419749,1.930368
2015-04-20,1.9302645,1.932886,1.9305311,1.9247104,1.9258864,1.9214334,1.9281194
2015-04-21,1.9331496,1.9350767,1.9301152,1.9268818,1.9297874,1.9329956,1.9328898
2015-04-22,1.9338845,1.9289104,1.9277943,1.9357871,1.9373612,1.9262027,1.930928
2015-04-23,1.9268488,1.9291638,1.9325877,1.9312785,1.9296614,1.9328686,1.9306122
2015-04-24,1.9264328,1.9318538,1.9327781,1.9252636,1.932073,1.9291406,1.9281993
2015-04-26,1.933714,1.9320464,1.9352555,1.9340026,1.9300244,1.9294112,1.9286308
2015-04-27,1.925976,1.9324117,1.9360784,1.9278121,1.9289386,1.9320405,1.9267205
2015-04-28,1.9251995,1.9303092,1.921478,1.9281988,1.9257975,1.9280424,1.9299994
2015-04-29,1.9304152,1.9367003,1.9261323,1.9263587,1.9220428,1.9315637,1.9334135
2015-04-30,1.9265112,1.93272,1.931413,1.930362,1.9311323,1.929615,1.928936
2015-05-01,1.9262084,1.9187143,1.9291574,1.9324484,1.9339402,1.9317752,1.9335065
2015-05-03,1.9304857,1.9264418,1.9320996,1.9294901,1.9308861,1.9318621,1.9287845
2015-05-04,1.9277539,1.9299549,1.9310381,1.9321454,1.9304166,1.9294477,1.9334645
2015-05-05,1.930837,1.9322777,1.933282,1.932793,1.9303303,1.9330422,1.9336548
2015-05-06,1.9332011,1.9327638,1.9295933,1.9352453,1.9352396,1.9343016,1.931106
2015-05-07,1.9331608,1.9321597,1.9309428,1.9317062,1.9331431,1.9382123,1.9394764
2015-05-08,1.933073,1.930701,1.9311574,1.9359624,1.9313605,1.9328722,1.9340265
2015-05-10,1.9302313,1.9344556,1.9350648,1.9373652,1.9325832,1.9378984,1.939595
2015-05-11,1.924094,1.9296561,1.9326924,1.9435458,1.9319011,1.9370484,1.9333973
2015-05-12,1.9328048,1.935767,1.9385616,1.9331332,1.9407549,1.9378171,1.9364754
2015-05-13,1.9355998,1.9333847,1.9359447,1.9336541,1.9339547,1.9400188,1.9367163
2015-05-14,1.9299334,1.9367826,1.9368762,1.9361906,1.9383829,1.9355408,1.9339122
2015-05-15,1.9434698,1.9371935,1.9355955,1.9367516,1.9329185,1.9395895,1.9371605
2015-05-17,1.93753,1.9255635,1.9358375,1.9371758,1.936099,1.9282199,1.939461
2015-05-18,1.9360219,1.9351745,1.929008,1.9260564,1.9319558,1.9380454,1.9389353
2015-05-19,1.9341549,1.9360142,1.9435184,1.9334164,1.9352779,1.9385878,1.9353479
2015-05-20,1.9365969,1.9367495,1.9363194,1.9397751,1.9377872,1.9389197,1.9356242
2015-05-21,1.937011,1.933037,1.9367255,1.9376068,1.9376531,1.926525,1.9432652
2015-05-22,1.9329797,1.9366767,1.9341072,1.9377744,1.934158,1.9410539,1.939492
2015-05-24,1.9375795,1.9347907,1.9427361,1.9379092,1.9429216,1.9443471,1.9432094
2015-05-25,1.9377178,1.9385176,1.9370879,1.9428495,1.9461683,1.9504606,1.9481274
2015-05-26,1.9377686,1.9396088,1.9399275,1.9426525,1.9421375,1.9444089,1.9471166
2015-05-27,1.9345661,1.9409858,1.9451131,1.9451704,1.943023,1.9539056,1.9538519
2015-05-28,1.9365149,1.9394991,1.9426006,1.9461802,1.947053,1.9494212,1.94998
2015-05-29,1.940537,1.9422956,1.9458617,1.9507035,1.9479903,1.9496822,1.95428
2015-05-31,1.940262,1.947015,1.9504848,1.9537995,1.9547129,1.9646262,1.9546888
2015-06-01,1.9495924,1.9476857,1.946862,1.953228,1.956384,1.9614729,1.957638
2015-06-02,1.9525495,1.9481084,1.9537656,1.9528623,1.960578,1.9602971,1.9603374
2015-06-03,1.9506037,1.9509691,1.9544122,1.9550498,1.9620634,1.9608017,1.9640371
2015-06-04,1.9533991,1.9586911,1.9577521,1.9604919,1.9579288,1.96324,1.9632683
2015-06-05,1.9588714,1.9599419,1.9594157,1.9629962,1.9687409,1.9678687,1.9667561
2015-06-07,1.9611552,1.9567791,1.9539143,1.9613833,1.9641492,1.9691077,1.9720484
2015-06-08,1.9560101,1.9625812,1.9663292,1.9649826,1.9662107,1.9721581,1.9769305
2015-06-09,1.9664835,1.9666952,1.9620569,1.9720898,1.9714135,1.9702078,1.9754181
2015-06-10,1.9619739,1.9623208,1.9723985,1.9721026,1.9772799,1.9761802,1.9793799
2015-06-11,1.965066,1.9688478,1.9747578,1.9728963,1.9743752,1.97686,1.9830472
2015-06-12,1.9674623,1.9684078,1.970345,1.9761806,1.9821359,1.9800653,1.9824474
2015-06-14,1.9761548,1.974823,1.9793832,1.9803357,1.9759337,1.9842281,1.9833446
2015-06-15,1.9746126,1.9750328,1.9785509,1.9842403,1.9844108,1.9819276,1.9914515
2015-06-16,1.9731654,1.9804926,1.9814298,1.9794669,1.9812273,1.9881077,2.0098433
2015-06-17,1.9778788,1.9810255,1.9825823,1.9859974,1.9864129,1.9802831,1.9907477
2015-06-18,1.9798121,1.9805187,1.986152,1.9887369,1.9951057,1.9931513,1.9834768
2015-06-19,1.9808974,1.9850378,1.9865642,1.9921515,1.989321,1.9869854,1.9893099
2015-06-21,1.9894272,1.9912294,1.9992977,1.9872327,1.9919645,2.0016623,2.0077276
2015-06-22,1.9872032,1.998326,1.9878217,1.9894774,1.9925877,2.0078945,1.9992884
2015-06-23,1.9911851,1.9807608,2.002689,1.9952126,1.9850131,2.0013652,1.9987315
2015-06-24,1.9903873,1.9882566,1.9939115,2.0034106,2.0021336,1.9999061,1.9996766
2015-06-25,1.9959984,1.9971563,1.9981033,1.9933407,2.0023956,1.9995503,2.0005949
2015-06-26,2.0013921,1.9902912,2.0001035,1.9988718,2.0010643,2.0034537,2.0016446
2015-06-28,1.9992489,2.004583,1.9975194,1.9993899,1.9999435,2.0014706,2.001057
2015-06-29,1.9985554,2.0009863,2.00528,2.002838,2.0064824,2.0041203,2.007005
2015-06-30,1.9965088,1.9983909,2.003883,2.000751,2.001559,2.010476,2.011528
2015-07-01,2.0012412,2.0009046,1.9929233,2.006573,2.0065138,2.0086987,2.009033
2015-07-02,1.9986107,2.0009503,2.001195,2.0081012,2.012226,2.0110464,2.0170202
2015-07-03,2.0063329,2.0046895,2.0065396,2.01185,2.0126493,2.0166924,2.033173
2015-07-05,2.0043793,2.0087788,2.0122147,2.0138774,2.0213876,2.0308087,2.0330968
2015-07-06,2.0079317,2.0122967,2.0115798,2.0179715,2.032092,2.0361001,2.040733
2015-07-07,2.013285,2.016158,2.016487,2.0314305,2.037162,2.033196,2.0432844
2015-07-08,2.0106466,2.0167837,2.0308745,2.0359583,2.0351496,2.0331542,2.0335417
2015-07-09,2.021534,2.0368695,2.036603,2.0484993,2.0379155,2.0374703,2.041192
2015-07-10,2.0301824,2.0363784,2.0334656,2.0360484,2.039591,2.0354624,2.0452554
2015-07-12,2.0348637,2.0335975,2.043035,2.0362084,2.0427964,2.0434637,2.0365953
2015-07-13,2.0358062,2.039855,2.0359123,2.0435464,2.0449905,2.0454502,2.045425
2015-07-14,2.035043,2.0366044,2.0422935,2.0378325,2.044558,2.043682,2.0421913
2015-07-15,2.0434754,2.0416179,2.0441647,2.0471866,2.045733,2.0428877,2.0457716
2015-07-16,2.03712,2.0438066,2.048476,2.0471184,2.0486631,2.04315,2.0491302
2015-07-17,2.0338056,2.0395753,2.0435371,2.0462208,2.042798,2.0498645,2.0520158
2015-07-19,2.0444741,2.0470686,2.0437536,2.0477688,2.059496,2.0474777,2.0587022
2015-07-20,2.0399704,2.0523014,2.0471587,2.0495563,2.0525107,2.053501,2.0601828
2015-07-21,2.0465913,2.047102,2.047127,2.0486736,2.061036,2.0664432,2.0678103
2015-07-22,2.05501,2.0472586,2.047777,2.0569189,2.0646338,2.0713134,2.0763288
2015-07-23,2.0479317,2.05328,2.058501,2.0607638,2.0700185,2.0729308,2.0760627
2015-07-24,2.052315,2.0545347,2.06036,2.0686421,2.0758893,2.079988,2.0774364
2015-07-26,2.0579305,2.0621467,2.0706692,2.0722108,2.0757732,2.075593,2.0781145
2015-07-27,2.0636458,2.068971,2.0732687,2.0758617,2.080098,2.081536,2.0851994
2015-07-28,2.0679,2.0727196,2.076327,2.0780878,2.0783165,2.0825746,2.0872164
2015-07-29,2.0791512,2.074375,2.0765915,2.0795937,2.0783873,2.0859761,2.0937252
2015-07-30,2.0775442,2.078454,2.076233,2.0775485,2.0882409,2.0943785,2.0947328
2015-07-31,2.078605,2.0818672,2.0802917,2.0817995,2.0921402,2.0917578,2.1031356
2015-08-02,2.0787086,2.080636,2.0840783,2.0897236,2.096819,2.0945785,2.092531
2015-08-03,2.0832698,2.0894,2.095149,2.0929759,2.1070707,2.1115344,2.1051402
2015-08-04,2.086689,2.0944285,2.0892441,2.1013234,2.1047895,2.1017654,2.0960855
2015-08-05,2.087982,2.0914142,2.1095598,2.1047628,2.0998213,2.100426,2.1022437
2015-08-06,2.093732,2.0902848,2.1103754,2.1112983,2.089725,2.102802,2.105903
2015-08-07,2.1058362,2.0977998,2.1067145,2.1071167,2.1099691,2.1057756,2.1206965
2015-08-09,2.105351,2.1051707,2.1019726,2.108613,2.111906,2.1125555,2.1067753
2015-08-10,2.103604,2.094785,2.1008139,2.1071758,2.1057985,2.11406,2.1192293
2015-08-11,2.102533,2.1010134,2.1060426,2.1110163,2.1113424,2.1134973,2.1114974
2015-08-12,2.1074884,2.1079156,2.1018908,2.1065402,2.113335,2.1157734,2.118773
2015-08-13,2.116506,2.1084673,2.1156638,2.1059499,2.1097767,2.1066406,2.1161885
2015-08-14,2.1066406,2.1031587,2.111757,2.1158378,2.1084216,2.110407,2.118784
2015-08-16,2.1153264,2.1113834,2.1129267,2.114161,2.1248066,2.1088197,2.1129453
2015-08-17,2.1157238,2.1108668,2.111353,2.1161218,2.1113348,2.1190512,2.1140025
2015-08-18,2.1175249,2.118009,2.118029,2.1114929,2.1198387,2.118841,2.1176329
2015-08-19,2.1076086,2.121013,2.1152987,2.1233778,2.1232836,2.1235948,2.1229208
2015-08-20,2.1138368,2.1258683,2.120243,2.1229947,2.120407,2.1219218,2.1232922
2015-08-21,2.1191072,2.118112,2.1181276,2.1274018,2.1208808,2.120959,2.1235924
2015-08-23,2.1198452,2.122998,2.1165164,2.1184254,2.1238604,2.1235654,2.1261802
2015-08-24,2.1222506,2.1137605,2.1203883,2.1224658,2.1265903,2.1267881,2.1324096
2015-08-25,2.1186163,2.1247413,2.119723,2.1258206,2.1284955,2.1243804,2.1338851
2015-08-26,2.1216571,2.1205645,2.1226223,2.1285694,2.1312866,2.129645,2.1288495
2015-08-27,2.1252017,2.125132,2.1267529,2.125978,2.132083,2.1290298,2.1347642
2015-08-28,2.1261835,2.126991,2.1342304,2.1368866,2.1344109,2.1321955,2.1346283
2015-08-30,2.127658,2.1216838,2.1276963,2.1275287,2.1350956,2.1379664,2.1316164
2015-08-31,2.1256914,2.1281936,2.1331246,2.1390715,2.1326048,2.1290462,2.1403542
2015-09-01,2.126418,2.1308193,2.1301692,2.135715,2.1424372,2.1403337,2.1360528
2015-09-02,2.1304116,2.1387763,2.1330261,2.1324043,2.1375017,2.131636,2.1397865
2015-09-03,2.1330397,2.1351259,2.1366503,2.1397107,2.133698,2.1390877,2.1310115
2015-09-04,2.1329448,2.13154,2.137572,2.1285512,2.1416507,2.136794,2.1430025
2015-09-06,2.1352396,2.142783,2.1360178,2.12875,2.1433547,2.1372075,2.143107
2015-09-07,2.1381297,2.1348574,2.1415365,2.1416848,2.1415036,2.1430705,2.14415
2015-09-08,2.133134,2.1354134,2.140214,2.1433487,2.143118,2.1428506,2.1528087
2015-09-09,2.1428597,2.1367548,2.1389582,2.1418686,2.1451561,2.1506119,2.151927
