,XAUGBP,XAUGBP,XAUGBP,XAUGBP,XAUGBP,XAUGBP,XAUGBP
2016-02-26,785.5629,788.66254,797.51544,803.65344,818.94244,822.3784,824.8048
2016-02-28,788.663,797.5631,803.70514,819.19604,822.31476,824.81433,834.65375
2016-02-29,797.4074,803.7183,818.8138,822.4104,824.808,834.51495,840.0241
2016-03-01,803.70825,818.8052,822.2753,824.7633,834.5616,840.0448,844.2855
2016-03-02,819.21716,822.2705,824.8622,834.54315,840.193,844.13855,844.6927
2016-03-03,822.32544,824.85974,834.54126,840.04443,844.1424,844.69867,850.05096
2016-03-04,824.80023,834.5476,840.0269,844.192,844.669,850.0957,852.91455
2016-03-06,834.70844,840.0375,844.17737,844.6578,849.964,852.87836,854.0721
2016-03-07,839.9817,844.1281,844.64136,850.07404,852.9124,854.09106,855.4463
2016-03-08,844.1916,844.7292,849.9887,852.8627,854.0241,855.4888,855.611
2016-03-09,844.6887,849.9674,852.8597,854.10486,855.43744,855.5228,857.3649
2016-03-10,850.0248,852.89685,854.03735,855.44354,855.5252,857.4598,868.5115
2016-03-11,852.8879,854.02136,855.39105,855.52704,857.4027,868.68896,868.7567
2016-03-13,854.05316,855.429,855.5028,857.466,868.4399,868.72314,869.53564
2016-03-14,855.486,855.5542,857.42633,868.6582,868.74176,869.5524,869.469
2016-03-15,855.66113,857.348,868.2613,868.7938,869.4726,869.5119,869.463
2016-03-16,857.3896,868.63715,868.68665,869.63074,869.52167,869.55054,869.5485
2016-03-17,868.34784,868.7853,869.4064,869.5864,869.52966,869.44366,871.3
2016-03-18,868.7624,869.5033,869.45844,869.4595,869.56036,871.3601,871.30707
2016-03-20,869.4945,869.5224,869.5427,869.4037,871.30664,871.28723,871.31335
2016-03-21,869.48303,869.49115,869.5243,871.26715,871.2849,871.2755,871.2704
2016-03-22,869.53894,869.51263,871.1562,871.31635,871.27686,871.3093,871.2833
2016-03-23,869.5216,871.30237,871.37756,871.31116,871.2614,871.2939,871.3374
2016-03-24,871.29987,871.3297,871.4222,871.2635,871.2914,871.32477,871.2897
2016-03-27,871.2555,871.2575,871.1736,871.31647,871.27765,871.2577,871.29944
2016-03-28,871.28186,871.29156,871.22784,871.3113,871.26074,871.2513,871.351
2016-03-29,871.259,871.31384,871.45374,871.26324,871.3214,871.3389,871.2999
2016-03-30,871.2921,871.30286,871.3086,871.3166,871.3309,871.36194,871.30725
2016-03-31,871.34045,871.33057,871.15137,871.3113,871.28845,871.2869,871.3137
2016-04-01,871.36475,871.2562,871.37964,871.2627,871.3024,871.275,871.26996
2016-04-03,871.29285,871.2904,871.4255,871.3167,871.32104,871.30994,876.05945
2016-04-04,871.34235,871.3139,871.16986,871.3113,871.28375,875.96326,876.0437
2016-04-05,871.36554,871.3032,871.2259,871.2623,876.0979,876.032,876.0214
2016-04-06,871.30066,871.3316,871.4572,876.0793,876.12036,876.0587,876.05524
2016-04-07,871.2532,871.25635,876.1192,876.0455,876.04614,876.1215,876.1189
2016-04-08,871.34314,876.0605,876.04553,876.1193,876.0345,876.0797,874.7279
2016-04-10,876.0558,876.0624,876.02966,876.0443,876.0693,874.7687,871.27893
2016-04-11,876.0571,876.0587,876.1092,876.03235,874.7728,871.3514,870.62366
2016-04-12,876.0917,876.04333,876.1251,874.7705,871.3873,870.5752,870.6353
2016-04-13,876.06616,876.0368,874.8156,871.27374,870.7024,870.6408,868.7268
2016-04-14,876.0503,874.7003,871.33575,870.61755,870.5444,868.6714,868.5752
2016-04-15,874.78986,871.30743,870.5964,870.6118,868.7799,868.4842,868.5511
2016-04-17,871.31067,870.61444,870.6443,868.69684,868.54755,868.64087,868.5752
2016-04-18,870.5406,870.6419,868.78394,868.57916,868.57043,868.52026,868.1676
2016-04-19,870.48334,868.83997,868.58057,868.5328,868.6324,868.2131,867.82837
2016-04-20,868.7378,868.58704,868.5736,868.5869,868.1718,867.8135,867.79016
2016-04-21,868.5256,868.5342,868.5599,868.1555,867.8123,867.7482,867.2953
2016-04-22,868.59705,868.5391,868.20935,867.7763,867.80304,867.3087,867.0946
2016-04-24,868.4682,868.1607,867.851,867.73846,867.3719,867.06836,866.88306
2016-04-25,868.2035,867.8251,867.7248,867.30334,867.0752,866.9213,866.90894
2016-04-26,867.8241,867.717,867.3229,867.1407,866.88055,866.86914,866.88293
2016-04-27,867.75494,867.31616,867.14856,866.8242,866.9037,866.8743,866.9092
2016-04-28,867.3524,867.1378,866.9174,866.97736,866.88043,866.9217,866.8827
2016-04-29,867.0454,866.87274,866.91223,866.85944,866.90375,866.8689,867.29987
2016-05-01,866.89496,866.8971,866.90704,866.8852,866.8803,867.2784,867.3188
2016-05-02,866.90826,866.97174,866.9035,866.9629,867.2772,867.29736,867.75604
2016-05-03,866.9713,866.83704,866.89294,867.2845,867.3625,867.7765,868.1349
2016-05-04,866.88403,866.98737,867.29584,867.2485,867.7591,868.28656,869.29706
2016-05-05,866.89484,867.32086,867.32477,867.74225,868.2437,869.37646,870.756
2016-05-06,867.3597,867.2935,867.679,868.2617,869.36523,870.5746,871.9406
2016-05-08,867.3335,867.7082,868.1775,869.339,870.61884,871.937,873.2849
2016-05-09,867.7525,868.173,869.35675,870.6291,871.99396,873.2563,874.78827
2016-05-10,868.2372,869.34406,870.6682,871.9336,873.3174,874.76294,876.23834
2016-05-11,869.33386,870.54266,871.93475,873.2352,874.7606,876.3311,876.91974
2016-05-12,870.5372,871.9477,873.33105,874.80927,876.4012,876.9515,877.43933
2016-05-13,871.95264,873.26917,874.73914,876.3218,876.951,877.50433,877.46796
2016-05-15,873.29364,874.78345,876.3093,876.9091,877.51886,877.4696,877.44257
2016-05-16,874.735,876.2413,876.88,877.45465,877.40924,877.39716,876.99066
2016-05-17,876.25903,876.91595,877.4895,877.42365,877.45416,876.85675,876.33105
2016-05-18,877.0274,877.4715,877.51434,877.4914,876.8774,876.3235,874.74243
2016-05-19,877.3803,877.4004,877.4346,876.87286,876.2753,874.7771,873.27515
2016-05-20,877.4473,877.4342,876.95593,876.3379,874.8165,873.32404,871.91705
2016-05-22,877.45245,876.9829,876.28406,874.7824,873.2297,871.8952,871.5695
2016-05-23,876.8899,876.33026,874.7453,873.2992,871.92816,871.50916,871.628
2016-05-24,876.37366,874.8208,873.30927,871.96216,871.59796,871.5435,871.5826
2016-05-25,874.7805,873.2532,871.935,871.5512,871.57806,871.6155,869.3595
2016-05-26,873.32605,871.94275,871.6216,871.6686,871.5617,869.2931,869.3084
2016-05-27,871.8969,871.6371,871.5712,871.6714,869.2856,869.3285,869.3137
2016-05-29,871.5157,871.5175,871.60754,869.3601,869.4121,869.2951,864.1411
2016-05-30,871.54974,871.54346,869.38385,869.356,869.31836,864.2286,864.1118
2016-05-31,871.62134,869.3572,869.3533,869.3542,864.20624,864.06067,864.1192
2016-06-01,869.38226,869.3127,869.2364,864.2492,864.0751,864.1345,864.05896
2016-06-02,869.2975,869.3278,864.15485,864.0217,864.1416,864.10767,864.07855
2016-06-03,869.33026,864.19995,864.1053,864.1413,864.1173,864.1115,864.2855
2016-06-05,864.19354,864.1072,864.14966,864.11523,864.0716,864.22125,865.18665
2016-06-06,864.10333,864.1337,864.09894,864.0365,864.2054,865.2359,871.576
2016-06-07,864.0867,864.07477,864.0897,864.2399,865.2032,871.4153,871.5816
2016-06-08,864.07874,864.0479,864.2048,865.2853,871.5531,871.5045,871.5546
2016-06-09,864.0628,864.26526,865.2129,871.61536,871.60547,871.5043,871.58167
2016-06-10,864.2672,865.18646,871.5729,871.5701,871.6069,871.55896,871.5546
2016-06-12,865.16846,871.6484,871.58716,871.6121,871.5639,871.5882,871.5818
2016-06-13,871.6132,871.5893,871.53894,871.5995,871.5732,871.5851,871.5546
2016-06-14,871.5744,871.52515,871.5601,871.57574,871.57983,871.5985,871.5819
2016-06-15,871.5796,871.53735,871.5711,871.61005,871.54193,871.635,871.5546
2016-06-16,871.5346,871.53436,871.6264,871.59955,871.60547,871.53357,867.0012
2016-06-17,871.63306,871.5861,871.59106,871.58,871.607,866.94366,865.185
2016-06-19,871.593,871.5414,871.6059,871.563,866.9498,865.15656,864.1459
2016-06-20,871.60095,871.57434,871.5172,866.94037,865.2485,864.11707,864.0484
2016-06-21,871.5869,871.5684,866.9631,865.29065,864.13513,864.0329,864.09174
2016-06-22,871.5541,866.91656,865.1933,864.1052,864.0825,864.0624,864.17126
2016-06-23,866.9032,865.17334,864.11914,864.14655,864.1221,864.1308,864.1426
2016-06-24,865.17737,864.1092,864.0013,864.11096,864.112,864.092,864.0748
2016-06-26,864.10254,864.0613,863.9987,864.11755,864.0449,864.1101,864.11426
2016-06-27,864.08624,864.11554,864.0901,864.05646,864.09375,864.07495,865.16797
2016-06-28,864.07855,864.1101,864.20905,864.07587,864.0666,865.16144,866.9179
2016-06-29,864.1251,864.06116,864.21173,864.0816,865.2016,866.9451,873.8447
2016-06-30,864.1109,864.1158,864.1197,865.10803,866.9855,873.8285,877.725
2016-07-01,864.105,864.1103,865.19,866.95844,873.9426,877.6858,883.5444
2016-07-03,864.10364,865.1609,866.8221,873.8506,877.6867,883.5372,884.29553
2016-07-04,865.1844,867.0012,873.9015,877.71,883.48627,884.3197,898.43134
2016-07-05,866.87976,873.95746,877.61865,883.5448,884.25507,898.51495,901.5526
2016-07-06,873.9374,877.7852,883.4939,884.28973,898.3896,901.52454,902.71765
2016-07-07,877.7123,883.4565,884.2898,898.62823,901.39996,902.6642,907.4917
2016-07-08,883.46014,884.1989,898.46124,901.54315,902.7274,907.51276,908.10004
2016-07-10,884.23376,898.6563,901.4608,902.67365,907.46,908.05237,914.395
2016-07-11,898.2343,901.49347,902.714,907.59,908.13257,914.29395,930.70294
2016-07-12,901.5434,902.73083,907.4775,908.117,914.3577,930.9048,970.76605
2016-07-13,902.7173,907.498,908.0883,914.36017,930.93304,971.0896,985.87036
2016-07-14,907.57135,908.12634,914.29364,930.8384,970.9719,985.81696,987.4671
2016-07-15,908.1102,914.3169,930.85004,970.69904,985.8946,987.38416,990.3601
2016-07-17,914.3144,931.3531,970.81525,985.9588,987.52655,990.2867,998.7315
2016-07-18,930.8181,970.99347,985.8882,987.49866,990.42523,998.7423,999.34924
2016-07-19,971.0646,985.8863,987.4726,990.3265,998.7318,999.3537,999.3209
2016-07-20,985.99536,987.49475,990.32434,998.83856,999.3084,999.3221,1001.83453
2016-07-21,987.5235,990.42206,998.70776,999.3371,999.38,1001.8882,1002.2716
2016-07-22,990.333,998.73804,999.1996,999.2531,1001.84827,1002.2409,1002.50195
2016-07-24,998.8187,999.35846,999.32526,1001.86536,1002.2342,1002.5243,1003.39417
2016-07-25,999.3176,999.4132,1001.85767,1002.21826,1002.54614,1003.4094,1004.33154
2016-07-26,999.3411,1001.8518,1002.2373,1002.5701,1003.469,1004.2757,1004.44025
2016-07-27,1001.86847,1002.3081,1002.51245,1003.4081,1004.36145,1004.5058,1004.529
2016-07-28,1002.29663,1002.54297,1003.38196,1004.34314,1004.51263,1004.52167,1005.34204
2016-07-29,1002.52,1003.47125,1004.3295,1004.52844,1004.5361,1005.2353,1007.40875
2016-07-31,1003.3911,1004.4223,1004.53235,1004.5795,1005.24585,1007.39514,1009.6568
2016-08-01,1004.30096,1004.4759,1004.51544,1005.25275,1007.35675,1009.55786,1012.0151
2016-08-02,1004.5168,1004.6162,1005.22626,1007.50525,1009.54816,1012.0334,1013.41754
2016-08-03,1004.575,1005.25635,1007.4282,1009.6118,1012.05145,1013.37915,1015.2281
2016-08-04,1005.30396,1007.42456,1009.63617,1012.0668,1013.369,1015.3157,1015.76636
2016-08-05,1007.37305,1009.6408,1012.01807,1013.38904,1015.2097,1015.8386,1016.18665
2016-08-07,1009.74097,1012.045,1013.37994,1015.2853,1015.7187,1016.233,1016.24066
2016-08-08,1012.05365,1013.39526,1015.27637,1015.7429,1016.0689,1016.18085,1017.0181
2016-08-09,1013.3812,1015.28613,1015.76355,1016.1854,1016.19214,1016.932,1019.2536
2016-08-10,1015.2394,1015.7108,1016.1825,1016.24994,1016.9568,1019.2472,1020.1733
2016-08-11,1015.72656,1016.15186,1016.3257,1016.9777,1019.2339,1020.17535,1020.2289
2016-08-12,1016.21234,1016.1529,1017.05084,1019.32715,1020.16516,1020.2067,1020.2081
2016-08-14,1016.3222,1017.0029,1019.24866,1020.14874,1020.2183,1020.2038,1020.22925
2016-08-15,1016.97437,1019.23944,1020.18335,1020.22473,1020.18207,1020.23724,1020.20807
2016-08-16,1019.2291,1020.1645,1020.2267,1020.20184,1020.2577,1020.18896,1020.2295
2016-08-17,1020.169,1020.2435,1020.2354,1020.225,1020.2439,1020.2287,1020.18555
2016-08-18,1020.2114,1020.2537,1020.2744,1020.2017,1020.1967,1020.193,1019.32965
2016-08-19,1020.214,1020.2218,1020.2174,1020.2253,1020.1642,1019.4107,1019.37195
2016-08-21,1020.222,1020.2352,1020.2693,1020.17914,1019.43646,1019.3667,1019.3655
2016-08-22,1020.19403,1020.24786,1020.12195,1019.387,1019.3191,1019.3707,1019.4087
2016-08-23,1020.2466,1020.178,1019.3393,1019.3634,1019.4519,1019.4121,1019.3979
2016-08-24,1020.17,1019.34283,1019.37354,1019.3868,1019.3491,1019.3659,1019.3904
2016-08-25,1019.388,1019.32855,1019.43915,1019.36304,1019.37134,1019.37054,1019.38544
2016-08-26,1019.4178,1019.39606,1019.416,1019.3869,1019.4404,1019.4134,1019.3812
2016-08-28,1019.3694,1019.4099,1019.35956,1019.3626,1019.3156,1019.3656,1019.37024
2016-08-29,1019.3604,1019.3409,1019.39215,1019.38715,1019.4556,1019.37036,1019.3208
2016-08-30,1019.3978,1019.3268,1019.37646,1019.3626,1019.3469,1019.4143,1019.34174
2016-08-31,1019.33386,1019.3973,1019.4068,1019.38745,1019.37036,1019.3655,1019.4359
2016-09-01,1019.3807,1019.41156,1019.38855,1019.3625,1019.443,1019.37006,1019.3905
2016-09-02,1019.4022,1019.3401,1019.33356,1019.3878,1019.31213,1019.4149,1019.3851
2016-09-04,1019.413,1019.32526,1019.37213,1019.36237,1019.45874,1019.36475,1019.3816
2016-09-05,1019.43994,1019.3985,1019.44415,1019.3878,1019.3454,1019.3695,1019.371
2016-09-06,1019.34784,1019.41315,1019.418,1019.3621,1019.37006,1019.4154,1019.3636
2016-09-07,1019.3819,1019.3391,1019.35614,1019.38794,1019.44507,1019.3642,1019.359
2016-09-08,1019.31683,1019.32404,1019.39185,1019.3619,1019.3096,1019.3694,1015.7485
2016-09-09,1019.35913,1019.39923,1019.3751,1019.3882,1019.4608,1015.801,1008.98944
2016-09-11,1019.386,1019.41437,1019.4077,1019.3619,1015.78467,1008.8545,1007.83826
2016-09-12,1019.3878,1019.33826,1019.38776,1015.8551,1008.947,1007.8947,1007.24316
2016-09-13,1019.42206,1019.323,1015.8063,1008.8947,1007.90076,1007.1803,1007.2479
2016-09-14,1019.3669,1015.8499,1008.79724,1007.93774,1007.2331,1007.21124,1007.2509
2016-09-15,1015.72375,1008.8114,1007.80615,1007.1643,1007.228,1007.19366,1007.20874
2016-09-16,1008.9816,1007.8472,1007.1972,1007.2428,1007.1809,1007.2228,1007.1693
2016-09-18,1007.8891,1007.2309,1007.19275,1007.2586,1007.2331,1007.1986,1007.18414
2016-09-19,1007.1315,1007.2871,1007.2358,1007.17957,1007.2278,1007.2363,1007.1916
2016-09-20,1007.2699,1007.1938,1007.2226,1007.16364,1007.1802,1007.2528,1007.1956
2016-09-21,1007.11523,1007.20074,1007.1688,1007.2432,1007.23334,1007.2712,1007.1977
2016-09-22,1007.2344,1007.20624,1007.2165,1007.2592,1007.228,1007.1934,1007.2124
2016-09-23,1007.2083,1007.16656,1007.2149,1007.17944,1007.1798,1007.22296,1007.1806
2016-09-25,1007.1297,1007.2276,1007.1661,1007.16327,1007.2334,1007.15186,1007.19244
2016-09-26,1007.27106,1007.1177,1007.2202,1007.2436,1007.2282,1007.17053,1007.19885
2016-09-27,1007.1136,1007.16785,1007.2232,1007.25977,1007.17975,1007.2234,1007.2021
2016-09-28,1007.235,1007.1714,1007.2367,1007.1792,1007.23376,1007.15137,1007.2039
2016-09-29,1007.20856,1007.18774,1007.19214,1007.1629,1007.2282,1007.19324,1007.2163
2016-09-30,1007.129,1007.22845,1007.19257,1007.244,1007.17944,1007.159,1006.0596
2016-10-02,1007.2724,1007.2019,1007.2363,1007.26,1007.2338,1006.1186,1006.15564
2016-10-03,1007.1128,1007.20776,1007.2231,1007.1788,1006.11255,1006.0989,1007.29517
2016-10-04,1007.2357,1007.14435,1007.1678,1006.1085,1005.995,1007.2054,1007.5386
2016-10-05,1007.209,1007.20764,1006.025,1006.02875,1007.1176,1007.49426,1007.72656
2016-10-06,1007.1288,1006.1412,1006.07697,1007.17004,1007.5293,1007.66925,1007.6514
2016-10-07,1006.05457,1006.03394,1007.2114,1007.5664,1007.75616,1007.7129,1007.8792
2016-10-09,1006.1265,1007.2343,1007.57965,1007.67554,1007.8014,1007.8733,1009.13477
2016-10-10,1007.1723,1007.48895,1007.697,1007.79333,1007.78705,1009.04974,1010.1207
2016-10-11,1007.5393,1007.6699,1007.7148,1007.87445,1009.07715,1010.1379,1012.28595
2016-10-12,1007.70984,1007.7217,1007.8092,1009.06976,1010.12415,1012.2682,1013.94006
2016-10-13,1007.65594,1007.8496,1009.1641,1010.1733,1012.21643,1014.0154,1016.94354
2016-10-14,1007.81146,1009.0953,1010.1785,1012.2466,1013.9525,1016.9407,1017.34247
2016-10-16,1009.0825,1010.09,1012.194,1013.9188,1016.8811,1017.3147,1017.7658
2016-10-17,1010.19366,1012.27936,1014.0975,1016.9639,1017.2712,1017.7722,1018.3858
2016-10-18,1012.2648,1014.1099,1016.9809,1017.3304,1017.8515,1018.35846,1019.1134
2016-10-19,1014.1065,1016.9324,1017.3517,1017.77655,1018.38824,1019.0568,1019.8957
2016-10-20,1016.99066,1017.29364,1017.7717,1018.34985,1019.03906,1019.8961,1020.8865
2016-10-21,1017.3442,1017.79285,1018.33984,1019.00256,1019.9832,1020.77325,1021.8327
2016-10-23,1017.73505,1018.3361,1019.0364,1020.00085,1020.7822,1021.84454,1023.73395
2016-10-24,1018.35724,1019.1054,1019.9006,1020.8435,1021.8714,1023.7088,1025.2899
2016-10-25,1019.1556,1019.87744,1020.93353,1021.91046,1023.68445,1025.3937,1026.3619
2016-10-26,1019.9328,1020.7987,1021.84534,1023.7478,1025.305,1026.406,1027.3251
2016-10-27,1020.8174,1021.80853,1023.77216,1025.3127,1026.3428,1027.2899,1027.4377
2016-10-28,1021.8481,1023.69196,1025.2922,1026.3873,1027.3717,1027.5496,1029.2766
2016-10-30,1023.70844,1025.2844,1026.3698,1027.299,1027.4501,1029.402,1029.446
2016-10-31,1025.3629,1026.3362,1027.3107,1027.444,1029.4077,1029.4579,1029.943
2016-11-01,1026.341,1027.2957,1027.4756,1029.4417,1029.5558,1029.9535,1030.058
2016-11-02,1027.3359,1027.5503,1029.4269,1029.4679,1029.9542,1030.0294,1030.0448
2016-11-03,1027.5686,1029.3784,1029.4933,1029.9355,1030.0361,1030.0585,1030.0431
2016-11-04,1029.3408,1029.4717,1029.9819,1030.0105,1030.0709,1030.1104,1031.8445
2016-11-06,1029.4579,1029.9907,1029.9625,1030.1282,1030.0674,1031.8566,1031.8694
2016-11-07,1029.9376,1030.0099,1030.0883,1030.0693,1031.8508,1031.8657,1031.868
2016-11-08,1029.9867,1030.0366,1030.0724,1031.85,1031.8882,1031.8728,1031.8434
2016-11-09,1030.0895,1030.1133,1031.8477,1031.8767,1031.851,1031.8365,1031.8684
2016-11-10,1030.115,1031.9153,1031.8663,1031.86,1031.8585,1031.8962,1031.8433
2016-11-11,1031.9116,1031.8853,1031.8943,1031.9026,1031.8634,1031.8981,1031.8685
2016-11-13,1031.8645,1031.8193,1031.8302,1031.8496,1031.8678,1031.8566,1031.8433
2016-11-14,1031.8717,1031.851,1031.9012,1031.8354,1031.8785,1031.8655,1031.8688
2016-11-15,1031.8773,1031.9181,1031.8893,1031.8757,1031.8855,1031.873,1031.843
2016-11-16,1031.8364,1031.8861,1031.8638,1031.8673,1031.8896,1031.8358,1031.8688
2016-11-17,1031.8489,1031.8181,1031.8998,1031.9042,1031.8505,1031.8971,1031.8428
2016-11-18,1031.9005,1031.8505,1031.8606,1031.8396,1031.8584,1031.8984,1031.8689
2016-11-20,1031.8549,1031.9192,1031.8456,1031.8756,1031.8639,1031.8561,1031.8427
2016-11-21,1031.864,1031.8862,1031.9016,1031.8601,1031.8674,1031.865,1031.869
2016-11-22,1031.9137,1031.8167,1031.8977,1031.8572,1031.8783,1031.8727,1031.8425
2016-11-23,1031.865,1031.8501,1031.8516,1031.9043,1031.8855,1031.8351,1031.8693
2016-11-24,1031.8722,1031.9203,1031.9031,1031.8491,1031.89,1031.8972,1031.8425
2016-11-25,1031.8782,1031.8866,1031.898,1031.8354,1031.8502,1031.8987,1031.8693
2016-11-27,1031.8352,1031.8159,1031.8511,1031.849,1031.8591,1031.8556,1016.7438
2016-11-28,1031.8484,1031.8497,1031.9034,1031.905,1031.8652,1016.6355,1000.2192
2016-11-29,1031.9025,1031.921,1031.8982,1031.8572,1016.7317,1000.4317,985.46356
2016-11-30,1031.854,1031.887,1031.8505,1016.6801,1000.4933,985.4216,985.4105
2016-12-01,1031.8636,1031.8154,1016.7112,1000.7511,985.41376,985.3791,981.7801
2016-12-02,1031.9159,1016.6404,1000.57996,985.7413,985.4511,981.77997,980.54004
2016-12-04,1016.7873,1000.6046,985.461,985.47327,981.78204,980.5256,977.1492
2016-12-05,1000.4725,985.64874,985.36664,981.82825,980.52234,977.16016,976.9228
2016-12-06,985.584,985.3782,981.7739,980.5697,977.0819,976.8646,976.60864
2016-12-07,985.3925,981.7484,980.47284,977.1684,976.8752,976.5781,976.00366
2016-12-08,981.78143,980.5234,977.2209,976.8197,976.6454,976.0313,972.37317
2016-12-09,980.54346,977.17456,976.9389,976.59094,976.0709,972.3251,963.54236
2016-12-11,977.1808,976.85394,976.60254,976.03,972.2689,963.57513,958.632
2016-12-12,976.86255,976.59485,976.0379,972.34424,963.7025,958.655,953.72687
2016-12-13,976.6095,976.0961,972.3298,963.6441,958.6358,953.69806,953.02686
2016-12-14,975.96594,972.2878,963.7061,958.5939,953.6846,953.0606,952.0554
2016-12-15,972.3118,963.56335,958.5564,953.725,953.0911,952.10956,950.9654
2016-12-16,963.57465,958.6309,953.67834,953.06134,952.09064,950.9303,943.62555
2016-12-18,958.5484,953.64624,953.059,952.09033,950.876,943.6244,929.7401
2016-12-19,953.6769,953.048,952.04254,950.895,943.7855,929.9255,929.69904
2016-12-20,953.0716,952.0669,950.9441,943.76434,929.96045,929.6707,929.0634
2016-12-21,952.1244,950.90314,943.70276,930.02966,929.6772,928.9854,928.9119
2016-12-22,950.93414,943.6828,930.0076,929.7014,928.95966,928.96246,929.02905
2016-12-23,943.5588,930.30457,929.7431,928.97705,929.0119,928.9749,929.0035
2016-12-26,929.67773,929.70807,928.86,928.98785,929.00684,929.0348,928.92615
2016-12-27,929.6886,929.0133,928.90393,928.99493,928.95966,928.99756,929.0657
2016-12-28,928.98334,928.92487,929.02966,929.0002,929.0122,929.01245,928.9104
2016-12-29,928.96625,928.89935,929.0851,928.9562,929.0072,928.97375,929.0304
2016-12-30,928.9997,928.968,929.0401,928.9657,928.9595,928.98004,929.00446
2017-01-02,928.9789,929.0667,928.91266,928.9719,929.0126,928.9449,928.92566
2017-01-03,928.9189,929.05743,928.8565,928.97644,929.0073,928.95044,929.0675
2017-01-04,928.9618,928.95856,928.9019,928.98895,928.95917,928.9584,928.9094
2017-01-05,929.0401,928.92554,929.03076,929.00006,929.0128,928.915,929.031
2017-01-06,929.0117,928.9907,929.08746,929.00244,929.0073,928.9829,929.0044
2017-01-08,928.9448,928.9952,929.0413,928.95746,928.9588,928.99316,928.92444
2017-01-09,928.9829,928.9551,928.9112,928.975,929.01294,928.99335,929.06805
2017-01-10,928.9654,929.0147,928.85406,928.9313,929.00757,928.9621,928.90826
2017-01-11,928.9999,929.0151,928.9008,928.9769,928.9587,928.9748,929.0315
2017-01-12,928.97864,928.9225,929.03186,928.98883,929.013,929.03735,929.22107
2017-01-13,928.91736,928.89624,929.08954,928.9968,929.00757,929.17737,929.78296
2017-01-15,928.9614,928.968,929.0427,929.0022,929.16315,929.71643,933.0042
2017-01-16,929.0421,929.07086,928.9105,929.23694,929.73615,932.98303,938.89075
2017-01-17,929.01306,929.0611,929.2041,929.7072,933.0481,938.8903,939.20844
2017-01-18,928.9446,929.1528,929.8146,933.0423,938.9382,939.2293,940.4472
2017-01-19,929.09406,929.6903,933.0068,938.97687,939.16797,940.4548,942.55493
2017-01-20,929.69055,932.94135,938.894,939.1725,940.425,942.5465,947.91705
2017-01-22,933.01715,938.93036,939.2379,940.41974,942.5146,947.845,947.9152
2017-01-23,938.90247,939.2587,940.49774,942.637,947.9663,947.96405,947.9594
2017-01-24,939.23926,940.5001,942.5986,947.89734,947.93677,947.9615,948.60693
2017-01-25,940.44946,942.6145,947.88403,947.9357,947.85736,948.6057,952.3186
2017-01-26,942.58307,947.93115,947.8829,947.91956,948.6211,952.303,952.37897
2017-01-27,947.8944,947.9119,947.8603,948.6311,952.3102,952.3719,953.40125
2017-01-29,947.95764,947.9439,948.73346,952.28613,952.36096,953.4115,954.4668
2017-01-30,947.95233,948.61633,952.31445,952.31067,953.38995,954.49243,956.94055
2017-01-31,948.6518,952.14734,952.3906,953.41895,954.4966,956.87305,958.2498
2017-02-01,952.3153,952.3457,953.4343,954.42993,956.8381,958.3163,962.65796
2017-02-02,952.36597,953.37897,954.4444,956.8958,958.23755,962.78577,967.2001
2017-02-03,953.3677,954.42773,956.87177,958.3247,962.69696,967.21356,969.11835
2017-02-05,954.4524,956.9265,958.2788,962.75146,967.26324,969.12537,970.0633
2017-02-06,956.8917,958.27826,962.7487,967.1899,969.0197,970.0942,972.2452
2017-02-07,958.2084,962.76794,967.1588,969.10986,970.04706,972.23926,973.69684
2017-02-08,962.7236,967.208,969.04865,969.99854,972.26056,973.879,975.27704
2017-02-09,967.20483,969.05884,970.08234,972.3329,973.75507,975.30365,976.40704
2017-02-10,969.0854,970.0584,972.3889,973.77765,975.33405,976.4335,976.9213
2017-02-12,970.07745,972.32996,973.7165,975.216,976.4301,976.9629,978.3675
2017-02-13,972.35443,973.7159,975.227,976.4465,976.8971,978.36774,979.1902
2017-02-14,973.7483,975.28455,976.37695,976.9978,978.5315,979.16907,979.9132
2017-02-15,975.2567,976.4182,976.9755,978.3885,979.14514,979.8742,980.1484
2017-02-16,976.4126,976.9663,978.37933,979.0819,979.8841,980.24365,981.6395
2017-02-17,976.9643,978.38184,979.252,979.95703,980.1913,981.6914,981.8441
2017-02-26,978.415,979.15485,979.9311,980.1907,981.6726,981.67523,983.46515
2017-02-27,979.1662,979.92346,980.22894,981.73596,981.7414,983.3788,983.6769
2017-02-28,979.9896,980.122,981.6418,981.7187,983.37463,983.7081,983.76697
2017-03-01,980.14996,981.65295,981.7606,983.4653,983.67145,983.74225,983.70605
2017-03-02,981.6778,981.6775,983.3992,983.7413,983.75836,983.7635,983.75543
2017-03-03,981.68097,983.3665,983.654,983.76404,983.7693,983.75305,983.7543
2017-03-05,983.37396,983.7023,983.76654,983.75256,983.7373,983.78046,984.80963
2017-03-06,983.6772,983.77203,983.74695,983.6953,983.75256,984.8397,985.27374
2017-03-07,983.7502,983.76733,983.7215,983.7314,984.8195,985.2974,985.3584
2017-03-08,983.785,983.7233,983.7355,984.8358,985.2314,985.38556,986.0446
2017-03-09,983.7112,983.77277,984.8369,985.2656,985.3991,986.1128,986.6134
2017-03-10,983.7624,984.8077,985.2362,985.365,986.1235,986.63074,987.30884
