,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD
2015-11-20,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-11-22,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-11-23,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-11-24,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-11-25,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-11-26,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-11-27,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-11-29,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-11-30,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-12-01,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-12-02,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-12-03,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-12-04,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-12-06,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-12-07,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-12-08,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-12-09,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-12-10,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-12-11,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-12-13,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-12-14,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-12-15,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-12-16,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-12-17,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-12-18,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-12-20,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-12-21,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-12-22,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-12-23,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-12-24,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-12-27,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-12-28,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-12-29,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-12-30,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-12-31,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2016-01-03,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2016-01-04,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2016-01-05,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2016-01-06,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2016-01-07,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2016-01-08,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2016-01-10,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.76239
2016-01-11,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.76577,7.719574
2016-01-12,7.793213,7.795189,7.7321854,7.7311096,7.762459,7.760376,7.7162247
2016-01-13,7.732567,7.7688675,7.7727737,7.7721252,7.8068924,7.746849,7.762871
2016-01-14,7.7203827,7.7141647,7.7496414,7.7661896,7.7877426,7.759163,7.7375946
2016-01-15,7.78109,7.76577,7.730545,7.743477,7.7838516,7.7602615,7.765587
2016-01-17,7.7371216,7.772377,7.700775,7.759453,7.7256775,7.764923,7.7501373
2016-01-18,7.779442,7.7500153,7.7563324,7.758873,7.7667236,7.779785,7.741928
2016-01-19,7.755028,7.753479,7.789757,7.7893677,7.7778397,7.7611084,7.7615433
2016-01-20,7.7445602,7.7477646,7.777466,7.751938,7.7599716,7.730797,7.735588
2016-01-21,7.757599,7.752304,7.7534027,7.74971,7.7450104,7.733696,7.7759933
2016-01-22,7.764702,7.777199,7.7488403,7.7598953,7.7692566,7.738106,7.7682343
2016-01-24,7.7134933,7.7396317,7.767395,7.7501984,7.7492294,7.7508087,7.759384
2016-01-25,7.7703094,7.7527466,7.7445602,7.7454453,7.7536163,7.7569885,7.7592163
2016-01-26,7.7689743,7.813072,7.7826843,7.7747345,7.77668,7.76355,7.7611465
2016-01-27,7.7545166,7.750534,7.786865,7.7668304,7.760948,7.760338,7.7590637
2016-01-28,7.739174,7.7641983,7.742943,7.7633286,7.7607727,7.76268,7.764076
2016-01-29,7.7599335,7.7630157,7.772873,7.762192,7.762375,7.7623672,7.762146
2016-01-31,7.756027,7.7585983,7.7847366,7.7627106,7.7608795,7.763008,7.7798843
2016-02-01,7.760338,7.7619095,7.779709,7.761406,7.764435,7.7778625,7.7803497
2016-02-02,7.758713,7.761917,7.7609253,7.763481,7.774132,7.7799835,7.782234
2016-02-03,7.758629,7.7641144,7.7641907,7.778816,7.7800446,7.7817154,7.7860336
2016-02-04,7.7614822,7.7634125,7.7747498,7.779129,7.782036,7.785095,7.7878265
2016-02-05,7.76503,7.780136,7.7805634,7.7821426,7.7850723,7.7883453,7.7885284
2016-02-07,7.7796783,7.7803345,7.7821655,7.7857056,7.787758,7.7880707,7.7834244
2016-02-08,7.7822647,7.7774887,7.786865,7.785904,7.7745667,7.7868576,7.792824
2016-02-09,7.782135,7.7855453,7.7853775,7.7817764,7.797394,7.7790833,7.806015
2016-02-10,7.78347,7.7877197,7.7836075,7.783684,7.7778244,7.789772,7.783165
2016-02-11,7.786522,7.788597,7.761551,7.7766113,7.7874146,7.7846527,7.7739105
2016-02-12,7.788597,7.77536,7.7614594,7.7787476,7.797859,7.793213,7.770096
2016-02-14,7.785614,7.7872467,7.793762,7.7946625,7.7814026,7.7594757,7.772171
2016-02-15,7.7957306,7.807976,7.793495,7.8021774,7.805969,7.809593,7.7440567
2016-02-16,7.7808914,7.7829437,7.770561,7.778351,7.8059998,7.801079,7.8212585
2016-02-17,7.7864532,7.77359,7.7712784,7.802017,7.779999,7.751686,7.797348
2016-02-18,7.7907715,7.8202133,7.7716217,7.7763214,7.7814713,7.809395,7.7489395
2016-02-19,7.7690506,7.7909927,7.7786865,7.8168716,7.796921,7.7686462,7.7923355
2016-02-21,7.812149,7.8157806,7.7873383,7.766609,7.785698,7.7892303,7.7935257
2016-02-22,7.767067,7.7613144,7.769127,7.7881546,7.7953644,7.7984085,7.7895966
2016-02-23,7.802658,7.7743073,7.772873,7.803711,7.796463,7.7891235,7.781822
2016-02-24,7.8011093,7.817398,7.770302,7.79525,7.7826233,7.783844,7.7822876
2016-02-25,7.774353,7.761505,7.786133,7.7989273,7.784546,7.7878723,7.7841263
2016-02-26,7.7934113,7.782318,7.7907944,7.789711,7.785942,7.792755,7.797821
2016-02-28,7.802246,7.8223495,7.7911224,7.7883377,7.7952194,7.78022,7.7699814
2016-02-29,7.7891693,7.785301,7.7838364,7.7899017,7.78479,7.788742,7.774147
2016-03-01,7.778023,7.787239,7.780388,7.788986,7.789459,7.784851,7.7792435
2016-03-02,7.7942886,7.7867813,7.7808,7.797638,7.7872314,7.789299,7.782089
2016-03-03,7.780678,7.8023376,7.7769775,7.7884445,7.7948303,7.7862244,7.7838974
2016-03-04,7.7822266,7.7849655,7.774231,7.784172,7.7834854,7.780243,7.7800217
2016-03-06,7.7854004,7.784889,7.801193,7.7822113,7.7814713,7.775337,7.78067
2016-03-07,7.778343,7.7828445,7.7838593,7.783638,7.7787704,7.785591,7.7813034
2016-03-08,7.786186,7.7858047,7.7843018,7.779701,7.7792816,7.777397,7.7715225
2016-03-09,7.792839,7.780197,7.7803116,7.779701,7.7776184,7.774376,7.7752914
2016-03-10,7.779579,7.778717,7.778633,7.782387,7.7751617,7.774292,7.786438
2016-03-11,7.779846,7.784279,7.776947,7.7783127,7.775772,7.781044,7.7676163
2016-03-13,7.7797775,7.7739334,7.7793274,7.779297,7.7796097,7.766762,7.7838974
2016-03-14,7.777977,7.7768784,7.7719116,7.776703,7.7608643,7.7878265,7.767029
2016-03-15,7.7818756,7.768585,7.7607346,7.7857513,7.762169,7.780159,7.771248
2016-03-16,7.7718735,7.795685,7.768219,7.7781754,7.7803574,7.772629,7.7715073
2016-03-17,7.7761,7.7562714,7.7671204,7.7666855,7.764908,7.7750015,7.776764
2016-03-18,7.773262,7.772476,7.77536,7.7570114,7.767868,7.771904,7.7613373
2016-03-20,7.7859497,7.76635,7.778984,7.768242,7.765053,7.768471,7.7599945
2016-03-21,7.775406,7.7730255,7.7678375,7.765648,7.759468,7.7637024,7.7660522
2016-03-22,7.7737885,7.7723618,7.774231,7.765518,7.751396,7.7578735,7.7673187
2016-03-23,7.775955,7.7657394,7.7656937,7.7682343,7.766075,7.770035,7.699898
2016-03-24,7.7713776,7.769058,7.759804,7.761856,7.7694016,7.7667694,7.769615
2016-03-27,7.764557,7.770363,7.7571106,7.762436,7.762947,7.7653503,7.7570953
2016-03-28,7.775566,7.79908,7.742592,7.7661133,7.7432556,7.762314,7.761406
2016-03-29,7.7692947,7.790947,7.7508926,7.763283,7.788925,7.7412567,7.7583694
2016-03-30,7.8033676,7.7686996,7.7648773,7.8076553,7.7574997,7.766548,7.7578583
2016-03-31,7.7700195,7.767578,7.76149,7.7612457,7.773979,7.7826004,7.765709
2016-04-01,7.763489,7.768257,7.7554092,7.7744675,7.7556763,7.7556458,7.8035736
2016-04-03,7.7604294,7.76149,7.760048,7.7641144,7.7603073,7.777321,7.7767105
2016-04-04,7.8090897,7.7645493,7.754318,7.7652664,7.752495,7.78022,7.7806244
2016-04-05,7.7717285,7.7643204,7.763466,7.7626724,7.7453003,7.7810593,7.8006516
2016-04-06,7.7287445,7.738594,7.762306,7.763687,7.788124,7.718994,7.7758865
2016-04-07,7.737015,7.800003,7.7451706,7.750328,7.784912,7.7182846,7.749954
2016-04-08,7.795395,7.7590866,7.749916,7.7798157,7.754524,7.8046722,7.7699814
2016-04-10,7.734169,7.7749634,7.7802277,7.7520676,7.729698,7.82016,7.7032547
2016-04-11,7.741516,7.7457275,7.771675,7.7788467,7.7806854,7.7393723,7.743614
2016-04-12,7.791847,7.767189,7.7164383,7.7529755,7.777603,7.7241516,7.773575
2016-04-13,7.73835,7.7375717,7.781204,7.7777405,7.769058,7.8009796,7.726227
2016-04-14,7.7586823,7.799637,7.767029,7.753296,7.7435913,7.815117,7.778885
2016-04-15,7.7740784,7.743126,7.768158,7.772072,7.7699738,7.741432,7.773781
2016-04-17,7.8022766,7.7493744,7.696106,7.7327347,7.7444763,7.7217407,7.729004
2016-04-18,7.741768,7.7968063,7.7335815,7.743988,7.769394,7.787796,7.7782364
2016-04-19,7.7724,7.7456207,7.7870026,7.744919,7.7447357,7.801155,7.77314
2016-04-20,7.749626,7.7513657,7.7814484,7.774727,7.768936,7.7316055,7.7302475
2016-04-21,7.7716293,7.796074,7.735512,7.752983,7.7447357,7.717926,7.7774734
2016-04-22,7.7498856,7.7469864,7.7852554,7.7745285,7.7682877,7.785927,7.7725754
2016-04-24,7.771431,7.7520294,7.780281,7.753235,7.744873,7.798973,7.7313995
2016-04-25,7.7498856,7.7946777,7.736931,7.774208,7.767906,7.7321243,7.7769547
2016-04-26,7.770981,7.747902,7.784485,7.753433,7.744873,7.7192154,7.7723083
2016-04-27,7.749954,7.7526093,7.77964,7.7742004,7.767395,7.785095,7.7321777
2016-04-28,7.7707825,7.7938385,7.737892,7.753624,7.745064,7.798126,7.7766953
2016-04-29,7.7502747,7.7484818,7.7837677,7.773941,7.7673874,7.7330856,7.772293
2016-05-01,7.7707825,7.75325,7.7791824,7.753624,7.7451935,7.720253,7.7326813
2016-05-02,7.750656,7.7932587,7.7387314,7.773506,7.7672577,7.7845764,7.7764206
2016-05-03,7.7707825,7.74881,7.783371,7.7536316,7.745323,7.7971573,7.772087
2016-05-04,7.7507935,7.7532578,7.778923,7.7629776,7.7672577,7.7334137,7.733177
2016-05-05,7.7705994,7.792679,7.739311,7.7431793,7.745392,7.720894,7.7762146
2016-05-06,7.751053,7.7488174,7.783371,7.762726,7.7671356,7.7841263,7.7720795
2016-05-08,7.7705994,7.7534485,7.7787933,7.7431793,7.7453995,7.7964478,7.7337036
2016-05-09,7.7511826,7.792221,7.739769,7.762657,7.767006,7.7334137,7.776222
2016-05-10,7.7705383,7.749382,7.7829285,7.743309,7.7457123,7.721092,7.772087
2016-05-11,7.75119,7.753525,7.7787247,7.762352,7.767006,7.783737,7.7338333
2016-05-12,7.7701645,7.7921524,7.7398987,7.7544403,7.7457123,7.7963104,7.7759705
2016-05-13,7.75119,7.7496414,7.782486,7.7735367,7.766815,7.733986,7.771782
2016-05-15,7.7701645,7.7538376,7.778099,7.7543793,7.745903,7.7213593,7.7339706
2016-05-16,7.7510605,7.7919617,7.739975,7.7732925,7.766815,7.7836685,7.775963
2016-05-17,7.770096,7.749832,7.7824173,7.7543793,7.7681274,7.795929,7.7717667
2016-05-18,7.7510605,7.7540817,7.778099,7.773224,7.7540054,7.7340546,7.7339706
2016-05-19,7.769905,7.7916336,7.7403564,7.7543793,7.7495346,7.721794,7.77565
2016-05-20,7.7510605,7.7498245,7.7824173,7.773224,7.7719574,7.7836533,7.7715225
2016-05-22,7.769905,7.7540817,7.778099,7.7543793,7.753372,7.7959137,7.73423
2016-05-23,7.7511826,7.791504,7.740608,7.7732162,7.7722244,7.7344284,7.77565
2016-05-24,7.7698975,7.749832,7.782219,7.7544403,7.753311,7.7222366,7.7715225
2016-05-25,7.7511826,7.7540817,7.7780914,7.7732162,7.7722244,7.783722,7.734291
2016-05-26,7.7698975,7.7914963,7.740616,7.7544403,7.753311,7.7957306,7.7756424
2016-05-27,7.7511826,7.749954,7.782158,7.7732162,7.772217,7.734436,7.771454
2016-05-29,7.7698975,7.7540817,7.7779694,7.754448,7.753311,7.722435,7.734421
2016-05-30,7.75119,7.7914886,7.740616,7.773094,7.772217,7.783661,7.77565
2016-05-31,7.7698364,7.7500763,7.782036,7.754448,7.753372,7.7957306,7.771454
2016-06-01,7.75119,7.7543335,7.7779083,7.773094,7.772209,7.7344513,7.7346115
2016-06-02,7.7698364,7.7913055,7.7407455,7.754448,7.753372,7.7224426,7.7755814
2016-06-03,7.75119,7.7501984,7.782036,7.773094,7.772209,7.7834167,7.771454
2016-06-05,7.761635,7.7543335,7.7777786,7.754448,7.753372,7.7956085,7.7346115
2016-06-06,7.7623367,7.791298,7.7408752,7.773094,7.771965,7.7344513,7.7755814
2016-06-07,7.7606964,7.750206,7.781906,7.754448,7.75338,7.7224426,7.771454
2016-06-08,7.7622757,7.7543335,7.7777786,7.773094,7.771965,7.7836685,7.7346115
2016-06-09,7.764183,7.791298,7.7408752,7.7545776,7.75338,7.79554,7.7755814
2016-06-10,7.765251,7.750206,7.781906,7.773094,7.771965,7.7344513,7.771454
2016-06-12,7.75325,7.7543335,7.7777786,7.7545776,7.75338,7.7225723,7.73468
2016-06-13,7.7569275,7.791298,7.7408752,7.773094,7.771965,7.783287,7.7755814
2016-06-14,7.750679,7.750206,7.781906,7.7545776,7.75338,7.79541,7.771454
2016-06-15,7.772682,7.754524,7.7777786,7.773094,7.771965,7.7344513,7.73468
2016-06-16,7.7509384,7.791298,7.7408752,7.7545776,7.75338,7.7225723,7.7755814
2016-06-17,7.7726135,7.7503967,7.7817764,7.773094,7.771965,7.783287,7.771454
2016-06-19,7.7515182,7.754524,7.777649,7.7545776,7.7535706,7.79541,7.73468
2016-06-20,7.772484,7.791298,7.7408752,7.773094,7.771965,7.7344513,7.7755814
2016-06-21,7.7517166,7.7503967,7.7817764,7.7545776,7.7535706,7.7225723,7.771454
2016-06-22,7.7721024,7.754524,7.777649,7.773094,7.771965,7.783287,7.73468
2016-06-23,7.7517166,7.791298,7.7408752,7.7545776,7.7535706,7.79541,7.7755814
2016-06-24,7.771843,7.7503967,7.7817764,7.773094,7.771965,7.7344513,7.771454
2016-06-26,7.7517166,7.754524,7.777649,7.7545776,7.7535706,7.7225723,7.73468
2016-06-27,7.7716446,7.791298,7.7408752,7.773094,7.771965,7.783287,7.7755814
2016-06-28,7.7517853,7.7503967,7.7817764,7.7545776,7.7535706,7.79541,7.771454
2016-06-29,7.7715225,7.754524,7.777649,7.773094,7.771965,7.7344513,7.73468
2016-06-30,7.7517853,7.791298,7.7408752,7.7545776,7.7535706,7.7225723,7.7755814
2016-07-01,7.771263,7.7503967,7.7817764,7.773094,7.771965,7.7830963,7.771454
2016-07-03,7.7517853,7.754524,7.777649,7.7545776,7.7535706,7.7952805,7.73468
2016-07-04,7.7712555,7.791298,7.7408752,7.773094,7.771965,7.7344513,7.7755814
2016-07-05,7.7522125,7.7503967,7.7817764,7.7545776,7.7535706,7.7225723,7.771454
2016-07-06,7.7712555,7.754524,7.777649,7.773094,7.771965,7.7830963,7.73468
2016-07-07,7.752281,7.791298,7.7408752,7.7545776,7.7535706,7.7952805,7.7755814
2016-07-08,7.771324,7.7503967,7.7817764,7.773094,7.771965,7.7344513,7.771454
2016-07-10,7.752411,7.754524,7.777649,7.7545776,7.7535706,7.7225723,7.73468
2016-07-11,7.771324,7.791298,7.7408752,7.773094,7.771965,7.7830963,7.7755814
2016-07-12,7.7524796,7.7503967,7.7817764,7.7545776,7.7535706,7.7952805,7.771454
2016-07-13,7.771324,7.754524,7.777649,7.773094,7.771965,7.7344513,7.73468
2016-07-14,7.7524796,7.791298,7.7408752,7.768364,7.7535706,7.7225723,7.7755814
2016-07-15,7.771324,7.7503967,7.7817764,7.7511444,7.771965,7.7830963,7.771454
2016-07-17,7.752487,7.7493896,7.777649,7.763504,7.7535706,7.7952805,7.73468
2016-07-18,7.771263,7.781204,7.7408752,7.744011,7.771965,7.7344513,7.7755814
2016-07-19,7.752487,7.740486,7.7817764,7.772331,7.7535706,7.7225723,7.771454
2016-07-20,7.771263,7.7444916,7.777649,7.768326,7.771965,7.7830963,7.73468
2016-07-21,7.752487,7.781204,7.7408752,7.7314224,7.7535706,7.7952805,7.7755814
2016-07-22,7.7712555,7.740486,7.7817764,7.772331,7.771965,7.7344513,7.771454
2016-07-24,7.7527924,7.7444916,7.777649,7.768326,7.7535706,7.7225723,7.73468
2016-07-25,7.7712555,7.781204,7.7408752,7.7314224,7.771965,7.7830963,7.7755814
2016-07-26,7.7527924,7.740486,7.7817764,7.772331,7.7535706,7.7952805,7.771454
2016-07-27,7.7712555,7.7444916,7.777649,7.768326,7.771965,7.7344513,7.734871
2016-07-28,7.7527924,7.781204,7.7408752,7.7314835,7.7535706,7.7225723,7.7755814
2016-07-29,7.7712555,7.740486,7.7817764,7.7723236,7.771965,7.7830963,7.771454
2016-07-31,7.7527924,7.7444916,7.7776413,7.768318,7.7535706,7.7952805,7.734871
2016-08-01,7.7712555,7.7811966,7.7408752,7.7314835,7.771965,7.7344513,7.7755814
2016-08-02,7.7527924,7.740486,7.7815247,7.7723236,7.7535706,7.7225723,7.771454
2016-08-03,7.771187,7.7444916,7.777519,7.768318,7.771965,7.7830963,7.734871
2016-08-04,7.7527924,7.7811356,7.7408752,7.7314835,7.7535706,7.7952805,7.7755814
2016-08-05,7.771187,7.740486,7.7815247,7.7723236,7.771965,7.7344513,7.771454
2016-08-07,7.7527924,7.7444916,7.777519,7.768318,7.7535706,7.7225723,7.734871
2016-08-08,7.771187,7.7811356,7.7408752,7.7314835,7.771965,7.7830963,7.7755814
2016-08-09,7.7527924,7.740486,7.7815247,7.7723236,7.7535706,7.7952805,7.771454
2016-08-10,7.771187,7.7444916,7.777519,7.768318,7.771965,7.7344513,7.734871
2016-08-11,7.7527924,7.7811356,7.7408752,7.7314835,7.7535706,7.7225723,7.7755814
2016-08-12,7.771187,7.740486,7.7815247,7.7723236,7.771965,7.7830963,7.771454
2016-08-14,7.7527924,7.7444916,7.777519,7.768318,7.7535706,7.7952805,7.734871
2016-08-15,7.771187,7.7811356,7.7408752,7.7314835,7.771965,7.7344513,7.7755814
2016-08-16,7.7527924,7.740486,7.7815247,7.7723236,7.7535706,7.7225723,7.771454
2016-08-17,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7830963,7.734871
2016-08-18,7.7527924,7.7811356,7.7408752,7.7314835,7.744446,7.7952805,7.7755814
2016-08-19,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7344513,7.771454
2016-08-21,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7225723,7.734871
2016-08-22,7.771187,7.7811356,7.7408752,7.7314835,7.7628403,7.7830963,7.7755814
2016-08-23,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7952805,7.771454
2016-08-24,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7344513,7.734871
2016-08-25,7.7527924,7.7811356,7.7408752,7.7314835,7.744446,7.7225723,7.7755814
2016-08-26,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7830963,7.771454
2016-08-28,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7952805,7.734871
2016-08-29,7.771187,7.7811356,7.7408752,7.7314835,7.7628403,7.7344513,7.7755814
2016-08-30,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7225723,7.771454
2016-08-31,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7830963,7.734871
2016-09-01,7.7527924,7.7811356,7.7408752,7.7314835,7.744446,7.7952805,7.7755814
2016-09-02,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7344513,7.771454
2016-09-04,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7225723,7.734871
2016-09-05,7.771187,7.7811356,7.7408752,7.7314835,7.7628403,7.7830963,7.7755814
2016-09-06,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7952805,7.771454
2016-09-07,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7344513,7.734871
2016-09-08,7.7527924,7.7811356,7.7408752,7.7314835,7.744446,7.7225723,7.7755814
2016-09-09,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7830963,7.771454
2016-09-11,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7952805,7.734871
2016-09-12,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7344513,7.7755814
2016-09-13,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7225723,7.771454
2016-09-14,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7830963,7.734871
2016-09-15,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7952805,7.7755814
2016-09-16,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7344513,7.771454
2016-09-18,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7225723,7.734871
2016-09-19,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7830963,7.7755814
2016-09-20,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7952805,7.771454
2016-09-21,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7344513,7.734871
2016-09-22,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7225723,7.7755814
2016-09-23,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7830963,7.771454
2016-09-25,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7952805,7.734871
2016-09-26,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7344513,7.7755814
2016-09-27,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7225723,7.771454
2016-09-28,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7830963,7.734871
2016-09-29,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7952805,7.7755814
2016-09-30,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7344513,7.771454
2016-10-02,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7225723,7.734871
2016-10-03,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7830963,7.7755814
2016-10-04,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7952805,7.771454
2016-10-05,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7344513,7.734871
2016-10-06,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7225723,7.7755814
2016-10-07,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7830963,7.771454
2016-10-09,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7952805,7.734871
2016-10-10,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7344513,7.7755814
2016-10-11,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7225723,7.771454
2016-10-12,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7830963,7.734871
2016-10-13,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7952805,7.7755814
2016-10-14,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7344513,7.771454
2016-10-16,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7225723,7.734871
2016-10-17,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7830963,7.7755814
2016-10-18,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7952805,7.771454
2016-10-19,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7344513,7.734871
2016-10-20,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7225723,7.7755814
2016-10-21,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7830963,7.771454
2016-10-23,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7952805,7.734871
2016-10-24,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7344513,7.7755814
2016-10-25,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7225723,7.771454
2016-10-26,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7830963,7.734871
2016-10-27,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7952805,7.7755814
2016-10-28,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7344513,7.771454
2016-10-30,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7225723,7.734871
2016-10-31,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7830963,7.7755814
2016-11-01,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7952805,7.771454
2016-11-02,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7344513,7.734871
2016-11-03,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7225723,7.7755814
2016-11-04,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7830963,7.771454
2016-11-06,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7952805,7.734871
2016-11-07,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7344513,7.7755814
2016-11-08,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7225723,7.771454
2016-11-09,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7830963,7.734871
2016-11-10,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7952805,7.7755814
