,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD
2012-02-12,111.37133,111.552025,111.79397,111.81508,111.944115,112.56713,112.5148
2012-02-13,111.48477,111.81044,111.82033,111.931244,112.496574,112.53608,112.4775
2012-02-14,111.79209,111.820946,111.94345,112.454834,112.51398,112.51155,112.53134
2012-02-15,111.86252,111.97777,112.50508,112.50534,112.53566,112.48059,112.4954
2012-02-16,112.00048,112.55944,112.512245,112.520325,112.52051,112.51117,112.49459
2012-02-17,112.526306,112.485016,112.47208,112.5043,112.526825,112.4842,112.50766
2012-02-19,112.56215,112.56412,112.52649,112.53604,112.52002,112.53905,112.54281
2012-02-20,112.52136,112.54636,112.42523,112.52367,112.49262,112.54375,113.00693
2012-02-21,112.519424,112.516075,112.588264,112.50568,112.55661,112.98342,114.4759
2012-02-22,112.55417,112.523094,112.56059,112.47863,112.97386,114.47962,115.044785
2012-02-23,112.53145,112.4801,112.50932,112.985,114.49558,114.99491,116.22244
2012-02-24,112.47955,112.5169,113.02219,114.48501,115.0984,116.18098,116.63481
2012-02-26,112.56163,113.01164,114.48958,115.001915,116.2081,116.6609,116.87511
2012-02-27,113.03857,114.382065,115.0189,116.166405,116.55334,116.88098,117.3189
2012-02-28,114.501595,115.04988,116.18414,116.63317,116.859055,117.26651,117.33257
2012-02-29,115.09797,116.1898,116.64445,116.84034,117.31657,117.34051,117.479095
2012-03-01,116.212585,116.687546,116.82502,117.24649,117.42327,117.51076,117.5843
2012-03-02,116.63901,116.80975,117.32459,117.35925,117.55712,117.64777,118.50939
2012-03-04,116.860565,117.33649,117.3553,117.53676,117.61916,118.535614,119.43884
2012-03-05,117.31936,117.3255,117.44827,117.65882,118.53563,119.4537,119.82631
2012-03-06,117.36306,117.46558,117.68765,118.503914,119.460434,119.73082,120.32463
2012-03-07,117.46575,117.63729,118.523155,119.571495,119.745926,120.20956,120.50541
2012-03-08,117.57591,118.478516,119.42581,119.84788,120.33583,120.5274,120.974396
2012-03-09,118.56291,119.51776,119.806175,120.33728,120.47153,120.976036,122.172745
2012-03-11,119.515,119.795,120.27282,120.48542,121.0075,122.179306,122.447044
2012-03-12,119.82022,120.356804,120.50078,121.05043,122.11839,122.38539,122.6308
2012-03-13,120.285324,120.478806,120.99771,122.03571,122.374275,122.694565,122.819084
2012-03-14,120.5018,120.99424,122.082115,122.42133,122.68447,122.842064,123.253815
2012-03-15,121.00321,122.13464,122.38256,122.69665,122.8179,123.21559,123.4988
2012-03-16,122.0575,122.40597,122.68649,122.78312,123.24661,123.54974,123.75465
2012-03-18,122.41212,122.76405,122.852615,123.24408,123.59857,123.81297,123.68958
2012-03-19,122.69718,122.81284,123.20881,123.43962,123.76097,123.61702,123.8069
2012-03-20,122.84989,123.23254,123.54254,123.704346,123.69409,123.83183,123.882355
2012-03-21,123.32546,123.55254,123.728165,123.70902,123.7819,123.902374,123.993546
2012-03-22,123.5394,123.76115,123.72587,123.82081,123.85842,124.02203,123.97049
2012-03-23,123.80953,123.74043,123.84072,123.87537,123.98247,124.01485,124.1475
2012-03-25,123.72502,123.81136,123.9076,124.050354,124.01445,124.17119,124.2095
2012-03-26,123.80569,123.87762,123.98522,124.01412,124.145134,124.18893,124.14946
2012-03-27,123.981575,123.94578,123.959694,124.19323,124.19177,124.14485,124.18191
2012-03-28,123.98039,124.09196,124.182526,124.12238,124.14157,124.20491,124.164276
2012-03-29,124.00225,124.16155,124.17784,124.1238,124.14735,124.144394,124.14704
2012-03-30,124.13506,124.177345,124.14872,124.18744,124.154755,124.22342,124.156296
2012-04-01,124.20844,124.22067,124.194626,124.18844,124.1883,124.18433,124.151115
2012-04-02,124.14461,124.16525,124.15981,124.21661,124.156815,124.204216,124.23764
2012-04-03,124.08455,124.18601,124.24282,124.19573,124.160675,124.15084,124.184074
2012-04-04,124.17451,124.150314,124.26733,124.216324,124.18969,124.17017,124.02855
2012-04-05,124.15181,124.18229,124.22651,124.19383,124.12737,124.002014,123.98202
2012-04-08,124.15472,124.18382,124.20868,124.21509,124.05647,123.9574,124.02066
2012-04-09,124.24685,124.21518,124.236244,124.14443,124.006615,123.982124,123.95391
2012-04-10,124.17738,124.21013,124.02916,123.98109,123.90877,124.03129,123.84146
2012-04-11,124.20867,124.05092,123.96757,123.976265,123.95688,123.87859,123.805435
2012-04-12,124.04687,124.04274,123.978645,124.03497,123.91422,123.800316,123.74492
2012-04-13,123.99597,123.97252,123.97263,123.86638,123.801605,123.7361,123.6906
2012-04-15,123.996056,123.94776,123.9207,123.75828,123.721825,123.61606,123.64579
2012-04-16,123.97623,123.882515,123.779724,123.72526,123.66888,123.7753,123.671684
2012-04-17,123.825264,123.84816,123.71091,123.80802,123.62153,123.71199,123.60929
2012-04-18,123.77136,123.83345,123.70052,123.511826,123.645065,123.62488,123.4227
2012-04-19,123.864395,123.734505,123.72893,123.77838,123.59933,123.400085,123.25106
2012-04-20,123.61809,123.76776,123.47736,123.60432,123.393745,123.186226,123.16514
2012-04-22,123.66815,123.71318,123.59543,123.41377,123.24864,123.21205,123.054504
2012-04-23,123.700966,123.57843,123.39019,123.23011,123.19931,123.05358,122.8925
2012-04-24,123.60255,123.375244,123.21229,123.181786,123.05776,122.93199,122.358734
2012-04-25,123.387245,123.20767,123.19129,123.052284,122.88796,122.33169,122.14873
2012-04-26,123.24312,123.1988,123.04247,122.91978,122.345955,122.183914,121.0602
2012-04-27,123.19524,123.03809,122.915726,122.31034,122.12605,121.10953,120.96032
2012-04-29,123.03893,122.90927,122.41764,122.19201,121.12342,120.898705,120.50515
2012-04-30,122.919426,122.328125,122.13022,121.06352,120.90883,120.520065,120.08909
2012-05-01,122.36177,122.1587,121.10864,120.95125,120.53951,120.14037,119.93834
2012-05-02,122.15614,121.084045,120.929,120.52279,120.10366,119.85951,119.514206
2012-05-03,121.09327,121.01015,120.52141,120.09859,119.85849,119.596214,119.52225
2012-05-04,120.89904,120.44611,120.17265,119.8462,119.554436,119.5556,119.43634
2012-05-06,120.45662,120.09925,119.85444,119.5424,119.494446,119.48249,119.40926
2012-05-07,120.05787,119.900444,119.58435,119.52088,119.51645,119.44672,119.31036
2012-05-08,119.85173,119.71848,119.54805,119.48784,119.457245,119.29552,119.1351
2012-05-09,119.53963,119.51757,119.45271,119.39665,119.26798,119.118324,118.83044
2012-05-10,119.51382,119.4335,119.46982,119.23256,119.12148,118.79367,118.76612
2012-05-11,119.496056,119.405785,119.36932,119.18473,118.79376,118.66191,118.74053
2012-05-13,119.44347,119.29065,119.19963,118.84194,118.78853,118.73079,118.590355
2012-05-14,119.29147,119.14506,118.77092,118.70924,118.68997,118.563576,118.52639
2012-05-15,119.11012,118.811584,118.80635,118.72323,118.56155,118.623184,118.45311
2012-05-16,118.883675,118.788765,118.76667,118.58432,118.60447,118.36369,118.36605
2012-05-17,118.758286,118.74165,118.61502,118.45898,118.33177,118.258286,118.19538
2012-05-18,118.67354,118.56456,118.601456,118.35271,118.25625,118.17831,117.98395
2012-05-20,118.49779,118.53484,118.462524,118.35965,118.19699,117.985,117.05222
2012-05-21,118.48157,118.37913,118.26074,118.18679,117.92282,117.01467,114.13309
2012-05-22,118.42438,118.329895,118.19517,118.0052,117.01721,114.14593,112.771065
2012-05-23,118.28384,118.176,117.988205,117.02756,114.17388,112.7734,112.35968
2012-05-24,118.204994,117.908745,117.03907,114.17879,112.79213,112.443596,112.354614
2012-05-25,118.01071,117.11586,114.204994,112.850586,112.47551,112.38034,112.25235
2012-05-27,117.01354,114.16147,112.74979,112.46879,112.34231,112.27161,111.72251
2012-05-28,114.26638,112.793434,112.43497,112.242905,112.19984,111.71621,111.52669
2012-05-29,112.84235,112.42878,112.29603,112.36826,111.69725,111.63349,111.4518
2012-05-30,112.41213,112.29769,112.183304,111.70008,111.61192,111.37059,111.029976
2012-05-31,112.29382,112.23962,111.74921,111.52042,111.41803,111.04424,110.38994
2012-06-01,112.23256,111.6107,111.5599,111.37104,111.07338,110.36312,109.98106
2012-06-03,111.61847,111.61301,111.3657,111.10264,110.41564,109.991425,108.60588
2012-06-04,111.573975,111.37439,111.06808,110.46329,110.004105,108.47711,108.42982
2012-06-05,111.34247,111.05169,110.57636,110.09148,108.63964,108.42898,108.30692
2012-06-06,111.09672,110.455536,110.00344,108.514915,108.42261,108.36207,107.64077
2012-06-07,110.36186,109.996315,108.434845,108.34699,108.29909,107.53865,107.39519
2012-06-08,110.02613,108.50605,108.43927,108.32176,107.59827,107.4371,107.22033
2012-06-10,108.60685,108.5228,108.3725,107.619514,107.5269,107.28842,107.15682
2012-06-11,108.485275,108.30314,107.624275,107.57732,107.22835,107.08224,107.00343
2012-06-12,108.294975,107.53847,107.449356,107.20678,107.04518,106.98081,106.74956
2012-06-13,107.5105,107.46422,107.21149,107.077576,106.96258,106.76618,106.73473
2012-06-14,107.5026,107.27462,107.1532,107.03472,106.85728,106.81229,106.323395
2012-06-15,107.320595,107.11405,106.98785,106.73363,106.80219,106.23691,104.332565
2012-06-17,106.98124,106.946495,106.75861,106.7231,106.22776,104.20662,102.64475
2012-06-18,106.92802,106.80196,106.626205,106.20145,104.265,102.64169,101.71549
2012-06-19,106.823135,106.642944,106.19837,104.318665,102.73708,101.755486,100.30425
2012-06-20,106.749794,106.28351,104.282,102.72238,101.783775,100.31812,100.07577
2012-06-21,106.34469,104.28018,102.66788,101.79204,100.392075,100.16349,99.629074
2012-06-22,104.3107,102.65784,101.801834,100.34766,100.143036,99.58513,99.125824
2012-06-24,102.723885,101.855385,100.28866,100.16989,99.63755,99.15678,98.859436
2012-06-25,101.853836,100.36963,100.0762,99.7124,99.24521,98.68482,98.71266
2012-06-26,100.35466,100.044754,99.60527,99.16888,98.67182,98.77067,98.359344
2012-06-27,100.071846,99.50194,99.107956,98.78771,98.74948,98.27745,97.76539
2012-06-28,99.56681,99.09612,98.75488,98.718216,98.3083,97.76784,97.81336
2012-06-29,99.23102,98.79576,98.78349,98.32115,97.79614,97.93989,97.80372
2012-07-01,98.73065,98.81352,98.29526,97.9005,97.81935,97.683975,97.75185
2012-07-02,98.66432,98.392426,97.77789,97.863884,97.81293,97.85606,97.82192
2012-07-03,98.33918,97.739006,97.6889,97.69486,97.75221,97.68309,97.68526
2012-07-04,97.77536,97.69844,97.79787,97.7085,97.80877,97.74325,97.749115
2012-07-05,97.791626,97.78435,97.770546,97.852005,97.87369,97.7225,97.79266
2012-07-06,97.79769,97.75405,97.81378,97.80555,97.74567,97.79258,97.78671
2012-07-08,97.72178,97.717476,97.68901,97.623474,97.68382,97.75903,97.66818
2012-07-09,97.76512,97.82882,97.67768,97.792725,97.66487,97.74858,97.67887
2012-07-10,97.82012,97.66651,97.72634,97.71414,97.799286,97.64095,97.76852
2012-07-11,97.82326,97.90678,97.77944,97.80449,97.83952,97.826385,98.3926
2012-07-12,97.72121,97.90423,97.73355,97.716286,97.7896,98.36615,98.605644
2012-07-13,97.678024,97.791336,97.68729,97.82985,98.265656,98.57313,98.605446
2012-07-15,97.77203,97.75142,97.64274,98.26187,98.49116,98.546104,98.526375
2012-07-16,97.70571,97.727646,98.26508,98.52795,98.54985,98.66515,98.53899
2012-07-17,97.73956,98.28686,98.56563,98.43151,98.55384,98.50727,98.58634
2012-07-18,98.229996,98.541626,98.44873,98.48537,98.52382,98.60249,98.549515
2012-07-19,98.46962,98.42745,98.55324,98.62375,98.46935,98.69833,98.71999
2012-07-20,98.522804,98.55361,98.66495,98.675995,98.61659,98.68228,98.754524
2012-07-22,98.29401,98.42951,98.5971,98.56628,98.595535,98.60462,98.73821
2012-07-23,98.5903,98.75301,98.6965,98.712036,98.74088,98.899,99.113266
2012-07-24,98.75786,98.66063,98.63224,98.81968,98.92758,99.19741,99.49586
2012-07-25,98.65646,98.69638,98.7988,98.95739,99.093414,99.55825,99.79851
2012-07-26,98.61366,98.695816,98.87515,99.06054,99.46839,99.74455,99.893654
2012-07-27,98.68492,98.8886,99.100296,99.4944,99.72299,99.86237,99.93593
2012-07-29,98.86369,99.04119,99.546455,99.75766,99.89748,100.000656,100.46786
2012-07-30,99.08301,99.46736,99.73553,99.92021,99.91488,100.52046,101.209694
2012-07-31,99.5314,99.794365,99.915924,100.118935,100.60246,101.25845,102.009834
2012-08-01,99.72968,99.935074,99.9213,100.60158,101.23161,101.87424,102.323425
2012-08-02,99.943054,99.97091,100.52343,101.24211,101.91077,102.35154,103.396645
2012-08-03,99.959305,100.50873,101.21994,101.942726,102.301445,103.45,103.63103
2012-08-05,100.55258,101.24603,101.93055,102.399475,103.46643,103.63686,103.74878
2012-08-06,101.25843,101.92279,102.3145,103.42241,103.57546,103.69603,103.7615
2012-08-07,101.88474,102.32008,103.45419,103.62447,103.709366,103.70971,104.513214
2012-08-08,102.36821,103.49201,103.59542,103.70551,103.7804,104.53066,104.90089
2012-08-09,103.42961,103.546,103.67589,103.68887,104.53775,104.94323,105.31225
2012-08-10,103.605316,103.72374,103.76237,104.48714,104.833885,105.28385,105.61644
2012-08-12,103.70453,103.79851,104.529945,104.87134,105.30486,105.58656,105.75552
2012-08-13,103.76121,104.55392,104.85812,105.22775,105.56055,105.926994,105.993286
2012-08-14,104.47974,104.93125,105.25456,105.56835,105.98422,106.027306,106.09223
2012-08-15,104.84351,105.28626,105.59888,105.89171,106.00902,106.115746,106.1366
2012-08-16,105.34537,105.53305,105.94987,106.018364,106.09962,106.16442,106.59538
2012-08-17,105.578094,105.87155,105.99177,106.086876,106.09991,106.51781,106.72407
2012-08-19,105.92608,106.013405,106.06126,106.152794,106.47638,106.6803,106.99182
2012-08-20,105.9964,106.157104,106.21508,106.57014,106.69155,106.97499,107.55664
2012-08-21,106.14987,106.20193,106.62901,106.706726,106.99453,107.490585,108.46456
2012-08-22,106.21865,106.50097,106.702194,106.96457,107.56153,108.521774,108.932434
2012-08-23,106.52166,106.756935,106.933266,107.491356,108.40158,108.81811,110.9021
2012-08-24,106.66624,106.93044,107.534195,108.40152,108.77497,110.86377,111.88525
2012-08-26,106.930534,107.54672,108.48148,108.88209,110.93041,111.88143,112.32834
2012-08-27,107.45812,108.401054,108.88987,110.886024,111.87816,112.22971,112.31004
2012-08-28,108.4917,108.92895,110.83411,111.961395,112.36166,112.40387,112.5129
2012-08-29,108.817276,110.90354,111.83758,112.25371,112.45936,112.4243,112.63205
2012-08-30,110.93791,111.93642,112.33725,112.43975,112.43539,112.620995,112.82098
2012-08-31,111.892815,112.32381,112.37038,112.40874,112.63824,112.79872,113.23564
2012-09-02,112.2569,112.39849,112.47811,112.58029,112.890564,113.18202,113.61614
2012-09-03,112.38563,112.44826,112.56138,112.80141,113.237564,113.67843,113.561844
2012-09-04,112.5124,112.646126,112.775536,113.17236,113.707794,113.69764,113.77974
2012-09-05,112.586975,112.65899,113.08953,113.4554,113.71324,113.67193,113.68141
2012-09-06,112.83664,113.32127,113.490944,113.715836,113.68109,113.67183,113.72507
2012-09-07,113.23736,113.64468,113.64202,113.6958,113.762314,113.79036,113.776596
2012-09-09,113.59463,113.6681,113.54467,113.73498,113.66485,113.81568,113.82173
2012-09-10,113.679276,113.703125,113.65142,113.78,113.806244,113.784294,113.86135
2012-09-11,113.68271,113.752106,113.77063,113.824814,113.81382,113.91456,113.97653
2012-09-12,113.736176,113.81198,113.78749,113.83699,113.89034,113.96131,114.12585
2012-09-13,113.79567,113.74959,113.88087,113.89101,113.967445,114.13697,114.14772
2012-09-14,113.79372,113.81727,113.89208,113.966805,114.120224,114.163864,114.10132
2012-09-16,113.798225,113.876,113.92836,114.12758,114.15996,114.1615,114.13895
2012-09-17,113.910164,113.9772,114.14391,114.14972,114.16986,114.12427,114.165215
2012-09-18,113.99878,114.15738,114.14012,114.16503,114.14326,114.144806,114.11352
2012-09-19,114.14062,114.199776,114.197556,114.178925,114.18325,114.146935,114.17902
2012-09-20,114.151245,114.18281,114.124405,114.11787,114.12734,114.108925,114.13598
2012-09-21,114.15708,114.1237,114.14768,114.12197,114.16403,114.18173,114.15326
2012-09-23,114.14838,114.15007,114.19656,114.152405,114.180695,114.16345,114.0053
2012-09-24,114.11619,114.10446,114.127686,114.17255,114.140495,113.97331,113.811005
2012-09-25,114.162674,114.18237,114.15282,114.14897,113.99869,113.90338,113.83724
2012-09-26,114.13066,114.14673,114.16149,114.00966,113.80708,113.7329,113.70257
2012-09-27,114.19161,114.16045,113.970955,113.857956,113.774216,113.76741,113.65044
2012-09-28,114.135185,113.96223,113.839676,113.70816,113.67203,113.60007,113.50488
2012-09-30,114.01553,113.883385,113.81154,113.64453,113.769394,113.554016,113.20617
2012-10-01,113.86588,113.79684,113.69133,113.6696,113.6535,113.2266,112.925476
2012-10-02,113.699936,113.73249,113.63232,113.5801,113.21245,112.85552,112.85348
2012-10-03,113.69769,113.71199,113.6268,113.190414,112.917435,112.848076,112.39545
2012-10-04,113.62152,113.52669,113.179016,112.909355,112.85056,112.37811,112.46648
2012-10-05,113.56071,113.306984,112.88501,112.826584,112.35495,112.43489,112.801765
2012-10-07,113.22224,112.90707,112.791115,112.4371,112.43406,112.81244,112.89752
2012-10-08,112.93408,112.87392,112.41531,112.359535,112.88093,112.90743,113.44053
2012-10-09,112.856735,112.34355,112.38899,112.8499,112.91295,113.34319,113.36974
2012-10-10,112.464455,112.389694,112.85577,112.915405,113.38746,113.426476,113.39137
2012-10-11,112.41426,112.78738,112.94628,113.41097,113.35001,113.41259,113.433
2012-10-12,112.81827,112.90953,113.36207,113.36691,113.36084,113.37368,113.36232
2012-10-14,112.86452,113.37177,113.428986,113.36105,113.36613,113.36891,112.833565
2012-10-15,113.412025,113.36114,113.36503,113.37751,113.3885,112.88126,112.65908
2012-10-16,113.36421,113.3691,113.403824,113.39702,112.90912,112.709785,112.39775
2012-10-17,113.356125,113.490105,113.43642,112.91909,112.65469,112.38359,112.08611
2012-10-18,113.38922,113.36133,112.90611,112.71375,112.39905,111.9938,111.90096
2012-10-19,113.37662,112.96541,112.65957,112.39145,112.05785,111.95099,111.85896
2012-10-21,112.9341,112.668465,112.39725,112.00695,111.890724,111.85528,111.77287
2012-10-22,112.64308,112.40427,112.03937,111.92408,111.87656,111.81611,111.70642
2012-10-23,112.37616,112.035065,111.90223,111.82173,111.79746,111.79808,111.63284
2012-10-24,112.16192,111.95721,111.91447,111.752945,111.76811,111.76019,111.58708
2012-10-25,112.02051,111.892166,111.78105,111.76166,111.738594,111.5487,111.354294
2012-10-26,111.87805,111.80385,111.73282,111.743484,111.53009,111.44187,110.87747
2012-10-28,111.82201,111.795166,111.69918,111.51631,111.392975,110.8746,110.906944
2012-10-29,111.73707,111.73369,111.590645,111.44233,110.922226,110.91884,110.926994
2012-10-30,111.69181,111.50808,111.39093,110.91872,110.8915,110.879074,110.64779
2012-10-31,111.53734,111.364136,110.91806,110.8662,110.87274,110.62403,110.38869
2012-11-01,111.395454,110.92934,110.901474,110.863205,110.6763,110.4796,110.49735
2012-11-02,110.84117,110.89134,110.86575,110.71841,110.40989,110.348816,110.30553
2012-11-04,110.87088,110.92191,110.69139,110.34672,110.377014,110.296455,110.316734
2012-11-05,110.899315,110.71354,110.35437,110.35702,110.40575,110.304115,110.17808
2012-11-06,110.73189,110.37011,110.41001,110.316574,110.29037,110.09335,110.05267
2012-11-07,110.426865,110.320015,110.372375,110.30484,110.085526,110.04907,109.47993
2012-11-08,110.33457,110.30937,110.38876,110.15312,110.18457,109.39451,109.33721
2012-11-09,110.39443,110.27323,110.20606,110.09184,109.316505,109.37456,109.233444
2012-11-11,110.3513,110.16968,110.09597,109.30551,109.31326,109.339096,109.26469
2012-11-12,110.133896,110.04004,109.30338,109.300354,109.24046,109.17904,109.11086
2012-11-13,110.00991,109.471115,109.367485,109.21868,109.25224,109.17405,109.189224
2012-11-14,109.381065,109.37028,109.22837,109.22632,109.12747,109.23205,109.187004
2012-11-15,109.28353,109.26516,109.16297,109.13649,109.13307,109.154335,109.12201
2012-11-16,109.23836,109.17191,109.0831,109.16356,109.18477,109.1381,109.10784
2012-11-18,109.23553,109.142685,109.058044,109.18693,109.15944,109.10182,109.12398
2012-11-19,109.15695,109.11516,109.121864,109.13021,109.10666,109.08376,109.14455
2012-11-20,109.1576,109.155685,109.135185,109.104294,109.15501,109.14804,109.11414
2012-11-21,109.11136,109.159065,109.16559,109.18266,109.15873,109.09634,109.19827
2012-11-22,109.13464,109.18061,109.14899,109.15844,109.1697,109.15477,109.21615
2012-11-23,109.08403,109.12311,109.0897,109.1188,109.07672,109.18098,109.1903
2012-11-25,109.138275,109.15622,109.1274,109.16687,109.14062,109.15541,109.12519
2012-11-26,109.10783,109.13025,109.16291,109.11194,109.1149,109.136284,109.17513
2012-11-27,109.19094,109.15543,109.13121,109.14796,109.12863,109.14307,109.165115
2012-11-28,109.19485,109.22452,109.11638,109.15655,109.10206,109.16668,109.18148
2012-11-29,109.15041,109.16899,109.16706,109.1734,109.125015,109.091354,109.109665
2012-11-30,109.12735,109.125015,109.135284,109.15242,109.18585,109.15679,109.177635
2012-12-02,109.14206,109.187805,109.123665,109.154434,109.0868,109.2482,109.269424
2012-12-03,109.13002,109.10956,109.099655,109.16543,109.191246,109.19019,109.163994
2012-12-04,109.165054,109.18478,109.14938,109.208244,109.20867,109.21407,109.21299
2012-12-05,109.14673,109.11033,109.24597,109.15121,109.240906,109.22149,109.07142
2012-12-06,109.13957,109.192856,109.183945,109.24076,109.20715,109.12459,109.09947
2012-12-07,109.22514,109.17598,109.21507,109.20144,109.112915,109.201385,109.10758
2012-12-09,109.2327,109.18395,109.21182,109.18134,109.09567,109.17956,109.13166
2012-12-10,109.22905,109.23409,109.07114,109.06428,109.071625,109.09722,109.113304
2012-12-11,109.23254,109.185295,109.1365,109.158005,109.12555,109.1437,109.13194
2012-12-12,109.19583,109.083916,109.054726,109.106834,109.03666,109.06404,109.06855
2012-12-13,109.090775,109.12375,109.13536,109.15574,109.11426,109.09433,109.13785
2012-12-14,109.049515,109.05452,109.052734,109.044716,109.01888,109.023056,109.09254
2012-12-16,109.10109,109.07822,109.09736,109.10151,109.11184,109.10586,109.2139
2012-12-17,109.11182,109.07598,109.08026,109.08717,109.08305,109.1657,109.27518
2012-12-18,109.07228,109.130196,109.124695,109.07076,109.12721,109.30734,109.27334
2012-12-19,109.08524,109.04692,109.147514,109.264534,109.342316,109.29732,109.35268
2012-12-20,109.14115,109.112175,109.17717,109.301674,109.367294,109.34487,109.43948
2012-12-21,109.079056,109.170395,109.32365,109.37103,109.30768,109.410866,109.52391
2012-12-23,109.126,109.291084,109.27343,109.29954,109.37615,109.50545,109.55532
2012-12-24,109.31022,109.32388,109.34029,109.40201,109.44043,109.51094,109.78493
2012-12-26,109.34855,109.32923,109.42254,109.518074,109.53822,109.8262,110.015686
2012-12-27,109.30829,109.3577,109.50963,109.50731,109.76693,110.08347,110.06399
2012-12-28,109.40435,109.37276,109.540955,109.76864,110.0375,110.22618,109.99562
2012-12-30,109.46734,109.56949,109.78072,109.95471,110.1818,110.04082,110.026306
2012-12-31,109.53723,109.70393,109.953224,110.02198,110.11143,110.125755,110.03569
2013-01-02,109.8491,109.96016,110.23598,110.049736,110.06921,110.06169,110.04967
2013-01-03,110.023796,110.10969,110.07711,110.049576,110.02447,110.19745,110.14817
2013-01-04,110.05363,109.94678,109.974266,110.04215,109.992226,110.104454,110.05014
2013-01-06,110.00602,109.97581,109.9669,109.92761,110.01514,109.980774,109.96408
2013-01-07,110.05486,109.984085,110.1012,110.05628,110.02272,110.09402,110.02878
2013-01-08,110.10794,110.02012,110.18619,110.051476,110.1212,110.13645,110.2097
2013-01-09,110.035095,110.06795,110.1212,110.02866,110.10398,110.20965,110.407394
2013-01-10,110.13591,110.02196,110.068825,110.10377,110.25655,110.25484,110.2787
2013-01-11,110.12726,109.98149,110.00246,110.29961,110.29808,110.28623,110.09048
2013-01-13,110.112915,110.0515,110.271126,110.25406,110.25655,110.03219,110.08329
2013-01-14,109.964325,110.23831,110.242004,110.20376,109.99981,110.092445,110.26152
2013-01-15,110.21692,110.258896,110.28628,110.019585,110.03064,110.23893,110.39691
2013-01-16,110.26914,110.26139,110.03212,110.027626,110.2469,110.33723,110.517494
2013-01-17,110.15668,109.99009,110.02073,110.14631,110.42318,110.436485,110.68619
2013-01-18,110.070496,110.08222,110.238525,110.385956,110.445816,110.61981,110.69307
2013-01-20,109.97667,110.23226,110.44942,110.47125,110.56441,110.72234,110.7582
2013-01-21,110.22214,110.388855,110.449844,110.7011,110.75368,110.81289,110.84977
2013-01-22,110.361374,110.42303,110.65868,110.69184,110.70874,110.801315,110.862625
2013-01-23,110.46806,110.60357,110.717545,110.69869,110.838615,110.89079,110.99336
2013-01-24,110.67065,110.73459,110.735306,110.87215,110.88521,111.04711,111.07416
2013-01-25,110.69356,110.749794,110.735886,110.86837,110.91001,111.0906,111.20474
2013-01-27,110.74976,110.81252,110.843956,110.95928,111.13008,111.11877,111.1667
2013-01-28,110.77389,110.95208,111.01368,111.15005,111.24595,111.14263,111.28495
2013-01-29,110.93051,111.01787,111.080795,111.17659,111.21617,111.324066,111.36269
2013-01-30,111.035904,111.13869,111.20324,111.13058,111.28256,111.32679,111.57703
2013-01-31,111.10326,111.24188,111.131775,111.26615,111.36358,111.56858,111.6261
2013-02-01,111.0883,111.22058,111.24989,111.401474,111.63562,111.64444,111.74225
2013-02-03,111.14481,111.23572,111.36896,111.58483,111.59996,111.713165,111.793465
2013-02-04,111.29977,111.39306,111.67054,111.709984,111.73166,111.77481,111.97453
2013-02-05,111.38194,111.64047,111.633415,111.72958,111.78833,111.89951,112.02763
2013-02-06,111.592415,111.627106,111.72663,111.77843,111.88736,112.1155,112.11153
2013-02-07,111.67931,111.76594,111.80385,111.92061,112.08531,112.15592,112.22047
2013-02-08,111.722374,111.77811,111.91451,112.075325,112.11027,112.24076,112.524956
2013-02-10,111.77016,111.92791,112.142975,112.134995,112.21568,112.56989,112.919815
2013-02-11,111.95476,112.079315,112.11908,112.23121,112.52411,112.95779,113.22792
2013-02-12,112.113106,112.15355,112.19273,112.52444,112.908875,113.19683,113.25796
2013-02-13,112.14308,112.162704,112.5553,112.94697,113.21518,113.2397,113.37255
2013-02-14,112.20077,112.50498,112.912674,113.19104,113.34319,113.39727,113.79541
2013-02-15,112.52439,112.94608,113.23649,113.212006,113.37161,113.739105,114.79734
2013-02-17,112.91466,113.220985,113.202484,113.43251,113.778984,114.71727,114.799515
2013-02-18,113.238266,113.33955,113.44291,113.79813,114.7594,114.76294,114.75631
2013-02-19,113.32265,113.415054,113.77309,114.79717,114.72113,114.76818,114.78151
2013-02-20,113.4482,113.80404,114.72637,114.78946,114.739655,114.71126,114.750206
2013-02-21,113.74007,114.69431,114.745636,114.77454,114.6961,114.78955,114.736336
2013-02-22,114.744415,114.74641,114.6951,114.73151,114.73973,114.71309,114.74773
2013-02-24,114.77296,114.72955,114.72613,114.747665,114.69404,114.73065,114.69131
2013-02-25,114.751144,114.70794,114.76937,114.75981,114.73568,114.801346,114.73676
2013-02-26,114.762474,114.73912,114.741104,114.7137,114.799355,114.77321,114.76468
2013-02-27,114.747856,114.70727,114.718376,114.72903,114.673935,114.69011,114.74563
2013-02-28,114.76881,114.728584,114.732254,114.75881,114.71343,114.74245,114.71868
2013-03-01,114.74745,114.785095,114.70368,114.694214,114.788506,114.76462,114.77096
2013-03-03,114.70952,114.75087,114.783264,114.68315,114.75426,114.79108,114.70322
2013-03-04,114.74672,114.82283,114.81593,114.73328,114.71484,114.82133,114.78586
2013-03-05,114.77355,114.75473,114.69006,114.69058,114.80456,114.73785,114.73743
2013-03-06,114.70601,114.80921,114.70578,114.72479,114.76974,114.73537,114.738205
2013-03-07,114.69476,114.74123,114.689064,114.77943,114.698616,114.730125,114.69802
