,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK
2014-12-19,5.9813676,5.97843,5.9753633,5.9756546,5.982685,5.9839983,5.980606
2014-12-21,5.9804955,5.977092,5.9802036,5.977913,5.983861,5.985633,5.988011
2014-12-22,5.9786205,5.978834,5.978494,5.9830747,5.9871054,5.989259,5.9908285
2014-12-23,5.9817085,5.9781294,5.977597,5.9844565,5.9854355,5.991626,5.993104
2014-12-24,5.982222,5.9799576,5.985792,5.9907436,5.9898148,5.991455,5.9975524
2014-12-25,5.983573,5.9836893,5.982936,5.9891853,5.9930296,5.9947805,5.9967947
2014-12-26,5.984718,5.988721,5.9913435,5.9930296,5.996518,5.995699,6.0062203
2014-12-28,5.9886475,5.9900866,5.988861,5.9962234,5.9989367,6.0087967,6.0132923
2014-12-29,5.990299,5.991396,5.9895344,5.998156,6.008095,6.0108933,6.020148
2014-12-30,5.993586,5.996648,5.9975324,6.009286,6.0149965,6.0188837,6.033564
2014-12-31,5.9935055,5.9975195,6.008301,6.0131135,6.022906,6.032833,6.0401
2015-01-01,5.9961815,6.007867,6.0122147,6.022094,6.033495,6.036608,6.0500836
2015-01-02,6.0098963,6.0105658,6.019557,6.031786,6.0372157,6.047496,6.053944
2015-01-04,6.0135226,6.02211,6.0342774,6.037869,6.043927,6.05239,6.058216
2015-01-05,6.0232286,6.031865,6.0410757,6.043562,6.051415,6.0575533,6.0704193
2015-01-06,6.0354633,6.039137,6.047554,6.052744,6.0540295,6.067487,6.075357
2015-01-07,6.0343738,6.051958,6.049283,6.0528708,6.0652504,6.071232,6.0777693
2015-01-08,6.049355,6.0527453,6.0561466,6.0676265,6.074402,6.080394,6.0927496
2015-01-09,6.0529356,6.0531216,6.065567,6.075513,6.078818,6.0885077,6.097244
2015-01-11,6.056129,6.0739326,6.080836,6.0827036,6.0971746,6.0931005,6.102233
2015-01-12,6.06632,6.0737605,6.078779,6.090364,6.104123,6.1011763,6.102415
2015-01-13,6.076886,6.0833836,6.089065,6.099533,6.101333,6.103714,6.105779
2015-01-14,6.07905,6.086666,6.100445,6.097645,6.102392,6.1029215,6.111994
2015-01-15,6.087738,6.103712,6.1059465,6.1048164,6.112043,6.1126413,6.1269045
2015-01-16,6.0849285,6.098654,6.1079264,6.108389,6.11164,6.122009,6.13382
2015-01-18,6.10523,6.1093225,6.10547,6.1134434,6.1233873,6.135829,6.1665254
2015-01-19,6.1106625,6.103403,6.114925,6.127795,6.1398964,6.1687646,6.1862063
2015-01-20,6.1045284,6.1122575,6.118311,6.137287,6.161504,6.181652,6.227277
2015-01-21,6.1158123,6.1233945,6.1399097,6.165392,6.1870594,6.2205496,6.2344575
2015-01-22,6.123619,6.1391544,6.164125,6.1883254,6.2260756,6.230324,6.247348
2015-01-23,6.1370173,6.1611123,6.18332,6.2270217,6.235674,6.246066,6.270856
2015-01-25,6.1688786,6.1889496,6.230912,6.239868,6.252177,6.271727,6.2785926
2015-01-26,6.1851244,6.231717,6.235306,6.254052,6.2733345,6.28262,6.2874403
2015-01-27,6.2271986,6.2390556,6.2480764,6.274602,6.28625,6.2879734,6.2982407
2015-01-28,6.229291,6.246805,6.266227,6.273829,6.2917924,6.2912674,6.3045397
2015-01-29,6.248501,6.272854,6.2863207,6.2897816,6.2932024,6.308897,6.312949
2015-01-30,6.2754374,6.2880716,6.287299,6.2955084,6.309347,6.3054214,6.314003
2015-02-01,6.2808065,6.2898483,6.292817,6.303445,6.314473,6.3062696,6.365309
2015-02-02,6.292982,6.296077,6.307902,6.3081455,6.3220963,6.376457,6.4073167
2015-02-03,6.2974615,6.312134,6.311081,6.311949,6.3709736,6.4154186,6.4153643
2015-02-04,6.299452,6.311292,6.309784,6.371723,6.406823,6.40911,6.412145
2015-02-05,6.3160324,6.3117285,6.3792114,6.3987856,6.4166336,6.415292,6.4175944
2015-02-06,6.309144,6.3670154,6.40709,6.412174,6.415057,6.4129586,6.4380226
2015-02-08,6.372616,6.4091372,6.411615,6.421133,6.424551,6.428632,6.486024
2015-02-09,6.4070396,6.4098544,6.416463,6.415738,6.4369235,6.4915247,6.514057
2015-02-10,6.4089212,6.4211283,6.425412,6.438373,6.490244,6.5101805,6.519644
2015-02-11,6.416973,6.4225836,6.435847,6.4889755,6.516756,6.51953,6.5277176
2015-02-12,6.416252,6.4321404,6.49007,6.5030622,6.5133786,6.5187416,6.515952
2015-02-13,6.4256134,6.490452,6.5079703,6.524709,6.5300546,6.528516,6.5247536
2015-02-15,6.4877625,6.5106764,6.51609,6.521057,6.533932,6.5243692,6.531851
2015-02-16,6.511883,6.514328,6.518673,6.5274096,6.528843,6.528473,6.5369463
2015-02-17,6.5128937,6.5258474,6.527149,6.5288653,6.5384483,6.534066,6.5330286
2015-02-18,6.5235353,6.5227356,6.523617,6.532877,6.5375385,6.5376377,6.5416665
2015-02-19,6.520915,6.5227976,6.532343,6.5321302,6.5363665,6.5410542,6.541117
2015-02-20,6.5294876,6.526062,6.53041,6.5420313,6.5400066,6.543684,6.54588
2015-02-22,6.5236034,6.5332365,6.537629,6.533265,6.541547,6.5432396,6.557762
2015-02-23,6.5324464,6.537838,6.540097,6.5473824,6.546627,6.5568213,6.5668926
2015-02-24,6.540718,6.5437546,6.544524,6.550479,6.549779,6.5428,6.5673656
2015-02-25,6.5447273,6.5402803,6.5479813,6.559371,6.5629673,6.565918,6.5644217
2015-02-26,6.54305,6.546342,6.5484304,6.5661,6.5636234,6.56347,6.5741625
2015-02-27,6.541503,6.557898,6.566063,6.570685,6.5678124,6.569979,6.5780687
2015-03-01,6.5580645,6.564301,6.565465,6.5657697,6.569314,6.5721226,6.5745263
2015-03-02,6.566332,6.5679855,6.569747,6.56711,6.56859,6.5689898,6.5757008
2015-03-03,6.5626073,6.574374,6.5728254,6.570381,6.5740595,6.576638,6.5779552
2015-03-04,6.567878,6.573613,6.5687733,6.5732775,6.573596,6.5773325,6.578134
2015-03-05,6.573737,6.572549,6.573531,6.5738354,6.576749,6.575143,6.5749655
2015-03-06,6.567673,6.5719166,6.5734777,6.5736165,6.573346,6.573061,6.5769005
2015-03-08,6.5706744,6.570937,6.5709543,6.5752673,6.5738773,6.5788336,6.577142
2015-03-09,6.575248,6.572089,6.577155,6.574112,6.5752974,6.5753016,6.5792513
2015-03-10,6.5719833,6.5725055,6.573845,6.575574,6.5773363,6.5782375,6.576583
2015-03-11,6.575571,6.571579,6.5779495,6.580666,6.5790462,6.5795712,6.5801377
2015-03-12,6.578719,6.573735,6.580573,6.581752,6.581028,6.57981,6.581552
2015-03-13,6.5762386,6.5783224,6.576909,6.5766726,6.5805187,6.5796504,6.582993
2015-03-15,6.580852,6.576497,6.5802174,6.5759525,6.588028,6.586035,6.628845
2015-03-16,6.579792,6.5801597,6.5767756,6.580515,6.5844326,6.629778,6.6553087
2015-03-17,6.5803127,6.583743,6.578929,6.584163,6.625721,6.6596284,6.6629133
2015-03-18,6.578685,6.582679,6.584177,6.6290016,6.6589823,6.660288,6.662615
2015-03-19,6.5791965,6.5831337,6.629697,6.6571236,6.659396,6.66238,6.6804457
2015-03-20,6.5825562,6.6303988,6.6612616,6.656749,6.665599,6.677093,6.714937
2015-03-22,6.6339493,6.653161,6.66495,6.665185,6.676585,6.714648,6.755628
2015-03-23,6.656295,6.660348,6.6651917,6.680003,6.71706,6.750571,6.807102
2015-03-24,6.658597,6.6617475,6.6777782,6.7153,6.7539415,6.807871,6.8198357
2015-03-25,6.6609097,6.6772175,6.717628,6.7540426,6.806737,6.817064,6.8260083
2015-03-26,6.6778193,6.712266,6.7571154,6.8101487,6.820664,6.824611,6.8334064
2015-03-27,6.7202997,6.754466,6.8138294,6.820876,6.8236513,6.8283963,6.8441505
2015-03-29,6.7528954,6.810667,6.819559,6.82448,6.830714,6.843837,6.8603516
2015-03-30,6.811845,6.8199244,6.8238096,6.8265796,6.8410616,6.8594,6.853567
2015-03-31,6.8156815,6.826537,6.831024,6.8394384,6.8589544,6.8643055,6.849207
2015-04-01,6.8187547,6.8378515,6.844155,6.8656034,6.862442,6.862788,6.861977
2015-04-02,6.827511,6.83991,6.8642626,6.860095,6.8597283,6.8719835,6.867303
2015-04-05,6.8500533,6.856434,6.8612356,6.850909,6.8640103,6.866724,6.8775525
2015-04-06,6.86774,6.857492,6.8615036,6.862871,6.8680325,6.872802,6.882353
2015-04-07,6.8645725,6.854741,6.868952,6.8733015,6.8715625,6.884016,6.886593
2015-04-08,6.861891,6.8573856,6.8715,6.8743467,6.886406,6.887747,6.88945
2015-04-09,6.8644233,6.864217,6.877475,6.8871965,6.8851147,6.884334,6.8940725
2015-04-10,6.8721294,6.872835,6.8785286,6.887459,6.890541,6.8893547,6.9061413
2015-04-12,6.876286,6.880932,6.890171,6.8872595,6.89384,6.9101915,6.934697
2015-04-13,6.883551,6.888624,6.892069,6.8943887,6.908305,6.936123,6.9401217
2015-04-14,6.8851824,6.8862815,6.8918934,6.9106226,6.934802,6.9328794,6.933866
2015-04-15,6.8906765,6.8893404,6.909832,6.9349756,6.936323,6.932478,6.937554
2015-04-16,6.891856,6.9013977,6.941983,6.933591,6.9342575,6.9442635,6.941656
2015-04-17,6.90123,6.935498,6.9239454,6.9357147,6.9420233,6.9425044,6.9428706
2015-04-19,6.9346113,6.932059,6.9384956,6.9321856,6.9426613,6.946088,6.9426594
2015-04-20,6.936765,6.9367566,6.9435678,6.9416065,6.945277,6.940451,6.944456
2015-04-21,6.9410243,6.9415865,6.9409733,6.9464874,6.9436154,6.944175,6.9371967
2015-04-22,6.9358616,6.941143,6.942726,6.9373937,6.937395,6.925205,6.921521
2015-04-23,6.9369926,6.9383907,6.938855,6.938377,6.9371066,6.911338,6.9169555
2015-04-24,6.9438233,6.940508,6.9389725,6.925213,6.9225206,6.915023,6.90853
2015-04-26,6.9421396,6.9389935,6.936674,6.9239225,6.91214,6.906095,6.901821
2015-04-27,6.9401236,6.93711,6.92726,6.915143,6.907979,6.90436,6.8977404
2015-04-28,6.9291306,6.923213,6.916212,6.9071345,6.9012194,6.890094,6.8875685
2015-04-29,6.922409,6.9111595,6.906372,6.9043946,6.8891726,6.8909693,6.8853993
2015-04-30,6.916993,6.9049807,6.9034004,6.890112,6.885408,6.884555,6.8752255
2015-05-01,6.904134,6.905488,6.8889537,6.8886375,6.883512,6.8736725,6.882294
2015-05-03,6.904166,6.89149,6.8892984,6.885749,6.8809023,6.8878407,6.8800654
2015-05-04,6.8910666,6.8866525,6.8850718,6.884048,6.8794746,6.8834267,6.8832927
2015-05-05,6.891719,6.8923116,6.8825645,6.883832,6.879253,6.880335,6.886096
2015-05-06,6.8841147,6.877271,6.8828187,6.883962,6.8813133,6.877403,6.8823643
2015-05-07,6.881795,6.8812227,6.8805084,6.881446,6.8806896,6.8781877,6.885949
2015-05-08,6.8848796,6.8835516,6.881962,6.885015,6.882373,6.875745,6.875158
2015-05-10,6.8852463,6.885425,6.889674,6.8800354,6.881587,6.874403,6.8696623
2015-05-11,6.8772964,6.874034,6.8802767,6.8802958,6.874699,6.867385,6.857361
2015-05-12,6.8813148,6.879244,6.881733,6.8758407,6.8685493,6.862448,6.812437
2015-05-13,6.8872414,6.8808928,6.873161,6.8672705,6.8641434,6.8176007,6.81786
2015-05-14,6.8781357,6.8782053,6.8710856,6.8646536,6.818019,6.817704,6.812907
2015-05-15,6.8815513,6.8722534,6.8653135,6.813055,6.82809,6.821231,6.7441254
2015-05-17,6.8658943,6.8585668,6.81771,6.817586,6.820608,6.742208,6.720162
2015-05-18,6.8649664,6.8213606,6.815119,6.8171234,6.7419558,6.713961,6.7175417
2015-05-19,6.819462,6.814885,6.819476,6.741742,6.718257,6.7106,6.7119904
2015-05-20,6.813123,6.816736,6.7398996,6.7131886,6.7103977,6.7182426,6.7163825
2015-05-21,6.8172164,6.74617,6.7106915,6.7126775,6.714456,6.71721,6.7108755
2015-05-22,6.7379727,6.712737,6.703932,6.710906,6.719871,6.7101994,6.717969
2015-05-24,6.718154,6.7186,6.7143993,6.7099576,6.7150183,6.7136545,6.716491
2015-05-25,6.7132325,6.714629,6.710204,6.7107835,6.709463,6.710044,6.7141304
2015-05-26,6.714738,6.717162,6.71999,6.719409,6.7168016,6.722934,6.7136526
2015-05-27,6.713512,6.7177744,6.7110224,6.7222414,6.7120466,6.7142587,6.7180643
2015-05-28,6.7114024,6.710372,6.7155156,6.70824,6.71459,6.709413,6.716058
2015-05-29,6.712266,6.7169156,6.7185345,6.709595,6.7143464,6.7095337,6.700156
2015-05-31,6.7156305,6.7116194,6.7139587,6.7144966,6.7150655,6.703848,6.69382
2015-06-01,6.7189484,6.7198687,6.7171216,6.715021,6.7017517,6.6984854,6.695735
2015-06-02,6.7109184,6.705432,6.7057447,6.695338,6.691857,6.694749,6.692916
2015-06-03,6.705028,6.7157764,6.7045097,6.69621,6.6859264,6.688705,6.6911945
2015-06-04,6.715207,6.6936307,6.6873918,6.681044,6.6945086,6.6833315,6.68246
2015-06-05,6.711526,6.6882334,6.6943483,6.684405,6.6765532,6.6848836,6.6788573
2015-06-07,6.6903505,6.696151,6.695272,6.681252,6.6774387,6.6756544,6.676351
2015-06-08,6.6867933,6.690824,6.719377,6.6789207,6.676501,6.6688395,6.674263
2015-06-09,6.6953893,6.68057,6.6821976,6.6792674,6.6757793,6.6730785,6.6761436
2015-06-10,6.689809,6.6705656,6.685674,6.6746993,6.6744328,6.674516,6.6596565
2015-06-11,6.677518,6.681267,6.6769,6.6689286,6.67367,6.673869,6.656164
2015-06-12,6.674238,6.6701803,6.6732025,6.673524,6.6701283,6.6536837,6.651841
2015-06-14,6.6849813,6.6760197,6.6735344,6.6581397,6.6499777,6.6527095,6.648696
2015-06-15,6.668253,6.6689677,6.6685867,6.670576,6.659908,6.6578684,6.649213
2015-06-16,6.6712255,6.666334,6.650691,6.651676,6.6544213,6.6534595,6.6505384
2015-06-17,6.674444,6.6538763,6.652217,6.6527066,6.653966,6.645875,6.6504154
2015-06-18,6.6542454,6.6440716,6.662389,6.6474056,6.648265,6.6467686,6.6487694
2015-06-19,6.651868,6.651719,6.656884,6.6525435,6.6502514,6.645753,6.652873
2015-06-21,6.6503716,6.651907,6.6497555,6.649808,6.6470423,6.6483684,6.6545534
2015-06-22,6.6520276,6.652298,6.647151,6.6488514,6.6509547,6.6506453,6.654748
2015-06-23,6.650757,6.6472516,6.652953,6.644564,6.6538715,6.658098,6.659966
2015-06-24,6.647376,6.6467066,6.652446,6.655167,6.657436,6.658676,6.6671634
2015-06-25,6.6513233,6.6483555,6.6509604,6.6578045,6.6620617,6.6611533,6.6720533
2015-06-26,6.6531267,6.651013,6.656695,6.670061,6.669572,6.67064,6.6728945
2015-06-28,6.655056,6.6608133,6.6544156,6.667371,6.670917,6.6681933,6.67319
2015-06-29,6.6582537,6.660205,6.6683245,6.6736126,6.674464,6.672018,6.6740794
2015-06-30,6.6615744,6.6621,6.669838,6.669484,6.6704226,6.670165,6.674491
2015-07-01,6.662676,6.673397,6.6714406,6.6733465,6.6740623,6.671293,6.6711216
2015-07-02,6.669277,6.67047,6.66687,6.673003,6.6705036,6.6711044,6.6745152
2015-07-03,6.6738214,6.672529,6.673872,6.672735,6.670474,6.670632,6.6669827
2015-07-05,6.6673536,6.6659307,6.6730857,6.668931,6.669997,6.670765,6.6712117
2015-07-06,6.6738014,6.6701484,6.6705227,6.6722903,6.672913,6.672828,6.6670055
2015-07-07,6.66934,6.667824,6.673169,6.6691556,6.6665125,6.6744967,6.669614
2015-07-08,6.6700444,6.6754475,6.672779,6.666409,6.6746325,6.670786,6.664919
2015-07-09,6.67589,6.6719036,6.669649,6.6705246,6.673809,6.671193,6.671092
2015-07-10,6.6708937,6.6730394,6.668655,6.676524,6.666304,6.674225,6.669276
2015-07-12,6.673947,6.671132,6.6711216,6.6685433,6.6668453,6.6699343,6.6748548
2015-07-13,6.6739635,6.6730423,6.6714416,6.6659203,6.6747,6.678028,6.676114
2015-07-14,6.6690063,6.671386,6.672534,6.6679535,6.67822,6.68032,6.683894
2015-07-15,6.6723304,6.6676707,6.6731234,6.676983,6.685934,6.6830697,6.6847773
2015-07-16,6.676665,6.6742926,6.6758456,6.682249,6.690457,6.686781,6.697731
2015-07-17,6.664975,6.673976,6.6851745,6.6954737,6.6895247,6.691437,6.7108693
2015-07-19,6.6797595,6.6820135,6.687148,6.6846204,6.6921062,6.7023077,6.720755
2015-07-20,6.6825495,6.688619,6.693672,6.6944056,6.707279,6.7207384,6.7292595
2015-07-21,6.689661,6.689163,6.698394,6.7073126,6.720993,6.733703,6.7284107
2015-07-22,6.695389,6.697333,6.7038674,6.7174006,6.7226048,6.735218,6.742119
2015-07-23,6.693727,6.69967,6.7267694,6.72545,6.734355,6.734584,6.7542496
2015-07-24,6.7092643,6.718117,6.7263,6.7342305,6.740903,6.746108,6.7476864
2015-07-26,6.7221937,6.7332954,6.737315,6.735162,6.7527676,6.7461042,6.750444
2015-07-27,6.7287273,6.747788,6.7313175,6.732939,6.7372885,6.748537,6.755158
2015-07-28,6.7379055,6.7371545,6.7435017,6.7468643,6.7472515,6.7571774,6.759952
2015-07-29,6.739822,6.7441463,6.744494,6.7495184,6.756175,6.752713,6.767245
2015-07-30,6.7291646,6.742519,6.7528753,6.763231,6.750828,6.7648306,6.7672443
2015-07-31,6.7543554,6.753275,6.761139,6.76208,6.768159,6.776808,6.777602
2015-08-02,6.7474766,6.744209,6.765729,6.763755,6.7665315,6.7758985,6.7763157
2015-08-03,6.7460976,6.763092,6.7599907,6.7671614,6.7794657,6.7810116,6.7873087
2015-08-04,6.7537746,6.764949,6.7691817,6.774048,6.782937,6.7906322,6.790836
2015-08-05,6.7641335,6.7732553,6.7804523,6.777411,6.7751684,6.7906675,6.7884493
2015-08-06,6.77135,6.778654,6.7794814,6.788211,6.788003,6.7885714,6.791499
2015-08-07,6.775268,6.7814436,6.788726,6.7917805,6.7961044,6.787805,6.7929068
2015-08-09,6.787141,6.786991,6.791775,6.788699,6.7965336,6.792203,6.795494
2015-08-10,6.788699,6.79347,6.790376,6.789479,6.795951,6.791897,6.7961025
2015-08-11,6.7960796,6.791319,6.791625,6.7933264,6.7921906,6.792268,6.791518
2015-08-12,6.788509,6.79025,6.794545,6.7937503,6.7935452,6.79243,6.789011
2015-08-13,6.785462,6.7897735,6.7921367,6.7938213,6.7918663,6.790248,6.7920723
2015-08-14,6.790966,6.7887554,6.7933016,6.7944336,6.7920127,6.792766,6.7904906
2015-08-16,6.791521,6.792348,6.792824,6.792136,6.7907543,6.790127,6.790207
2015-08-17,6.7911186,6.793359,6.78946,6.788805,6.7939262,6.7889547,6.7897863
2015-08-18,6.7886324,6.791029,6.7906456,6.791584,6.788293,6.7923975,6.795287
2015-08-19,6.792387,6.7975287,6.790098,6.791747,6.789942,6.79219,6.7940702
2015-08-20,6.791145,6.791771,6.790099,6.790261,6.791361,6.7933044,6.7885604
2015-08-21,6.792655,6.794421,6.788382,6.791444,6.793142,6.787883,6.7935123
2015-08-23,6.7908573,6.787072,6.790368,6.790576,6.7925396,6.792644,6.785807
2015-08-24,6.792747,6.792088,6.790866,6.7938595,6.795868,6.7851825,6.770757
2015-08-25,6.78563,6.7881584,6.7844214,6.791467,6.789665,6.7675624,6.764063
2015-08-26,6.792925,6.790979,6.7904997,6.7905216,6.7709713,6.7632732,6.7588854
2015-08-27,6.791077,6.7899485,6.7868176,6.768468,6.7636423,6.756497,6.7446394
2015-08-28,6.791629,6.7903214,6.772481,6.7616644,6.7586203,6.7479916,6.735957
2015-08-30,6.7881036,6.7654686,6.7632914,6.753888,6.750354,6.7321563,6.73011
2015-08-31,6.767111,6.7619467,6.7544937,6.7471848,6.7356577,6.7331905,6.733498
2015-09-01,6.763682,6.7575016,6.7509637,6.738373,6.734586,6.7338552,6.722781
2015-09-02,6.7561235,6.747464,6.7394238,6.7422314,6.730447,6.7263637,6.698884
2015-09-03,6.743396,6.7318068,6.7353716,6.7347302,6.723385,6.7020597,6.6996245
2015-09-04,6.733204,6.7338533,6.7307215,6.7236853,6.705008,6.695597,6.7020407
2015-09-06,6.731894,6.7310286,6.7262864,6.7044067,6.6973796,6.701082,6.6942797
2015-09-07,6.734026,6.725032,6.7034063,6.7006273,6.700576,6.6967783,6.689373
2015-09-08,6.7229414,6.6995807,6.6962404,6.7003703,6.694047,6.6903124,6.6808424
2015-09-09,6.700862,6.704463,6.6990476,6.695653,6.687184,6.6809297,6.686825
2015-09-10,6.698003,6.695943,6.693698,6.6904907,6.689275,6.6834707,6.671386
2015-09-11,6.695013,6.6960635,6.6920767,6.6825933,6.677266,6.6696005,6.6674933
2015-09-13,6.6947374,6.6862803,6.6854362,6.6858745,6.6696806,6.6667633,6.6626644
2015-09-14,6.690757,6.684114,6.6793976,6.6726274,6.673293,6.6678123,6.6549063
2015-09-15,6.6814466,6.6859884,6.670028,6.665226,6.6694274,6.655017,6.6462717
2015-09-16,6.682083,6.67243,6.6731005,6.669162,6.6494794,6.6463237,6.644637
2015-09-17,6.671572,6.669181,6.6707883,6.6524477,6.6471686,6.643878,6.6490583
2015-09-18,6.675664,6.669204,6.6558685,6.6490507,6.6516495,6.645678,6.647417
2015-09-20,6.664333,6.6480265,6.648182,6.630665,6.645015,6.63654,6.644044
2015-09-21,6.650317,6.643449,6.644227,6.64181,6.6420717,6.6418543,6.6475954
2015-09-22,6.6454773,6.6489024,6.639041,6.636024,6.642128,6.6395464,6.654398
2015-09-23,6.6459084,6.6438265,6.6468573,6.637252,6.6379366,6.6421127,6.6400137
2015-09-24,6.6394935,6.6521134,6.6471653,6.650461,6.641549,6.6425986,6.6462755
2015-09-25,6.642599,6.646266,6.6386213,6.6367264,6.649375,6.6381397,6.6398845
2015-09-27,6.639445,6.6457577,6.644122,6.6441507,6.6392126,6.641434,6.643902
2015-09-28,6.6420207,6.6479692,6.647209,6.6373377,6.6339097,6.638583,6.6390924
2015-09-29,6.6384325,6.6434298,6.639681,6.6428967,6.6420717,6.6390305,6.6438074
2015-09-30,6.6459,6.6389017,6.6420794,6.637908,6.6373615,6.6447906,6.6463404
2015-10-01,6.6396813,6.6431427,6.6412544,6.6426554,6.643102,6.648102,6.6465554
2015-10-02,6.63939,6.640011,6.6451974,6.6458507,6.64674,6.6457243,6.644973
2015-10-04,6.639147,6.63778,6.64054,6.64396,6.647732,6.6438055,6.6460843
2015-10-05,6.6391554,6.642765,6.6447163,6.646191,6.6465683,6.645447,6.644673
2015-10-06,6.6488,6.643609,6.6480308,6.6462793,6.648404,6.64544,6.646663
2015-10-07,6.643504,6.6454277,6.6466994,6.642886,6.6467037,6.647928,6.6395245
2015-10-08,6.643287,6.645267,6.641804,6.645867,6.645385,6.640626,6.6484203
2015-10-09,6.639918,6.6447296,6.6458945,6.64625,6.640997,6.640889,6.6304674
2015-10-11,6.642458,6.64627,6.6423893,6.6421394,6.635029,6.6401205,6.6378207
2015-10-12,6.6478405,6.6453323,6.6396675,6.638274,6.6398993,6.6353884,6.6377664
2015-10-13,6.6488295,6.6446996,6.6464624,6.636055,6.6336784,6.6390076,6.6406364
2015-10-14,6.6344223,6.634212,6.6352835,6.6363616,6.638368,6.634283,6.62136
2015-10-15,6.638319,6.6416917,6.635442,6.6450005,6.6325903,6.6297064,6.6163216
2015-10-16,6.636055,6.6410007,6.6392803,6.635878,6.6270256,6.614383,6.615919
2015-10-18,6.637226,6.6283503,6.634988,6.6266384,6.614086,6.6144195,6.6120815
2015-10-19,6.6373997,6.631714,6.6258917,6.614629,6.6111555,6.6110053,6.614256
2015-10-20,6.635131,6.634702,6.615014,6.613002,6.614911,6.611883,6.6129093
2015-10-21,6.6232004,6.6149387,6.610749,6.6109715,6.6124773,6.617058,6.6342397
2015-10-22,6.616551,6.615513,6.6134057,6.6123123,6.614044,6.6351233,6.637103
2015-10-23,6.61615,6.6141996,6.61656,6.6176014,6.62259,6.6380053,6.640933
2015-10-25,6.613224,6.6147203,6.617713,6.6343327,6.6356544,6.634322,6.6389885
2015-10-26,6.614312,6.6131706,6.628394,6.6301374,6.6390114,6.6400623,6.6445236
2015-10-27,6.621979,6.6308603,6.6368866,6.6357155,6.6407547,6.641116,6.6445856
2015-10-28,6.6359043,6.62922,6.635825,6.64203,6.645544,6.6491804,6.657422
2015-10-29,6.6392813,6.639371,6.641142,6.646055,6.64915,6.6496267,6.650184
2015-10-30,6.636653,6.640175,6.649932,6.64849,6.6581545,6.664056,6.6556573
2015-11-01,6.6389203,6.6439605,6.647085,6.6426554,6.645687,6.64643,6.651764
2015-11-02,6.645195,6.6446543,6.648406,6.6527424,6.657693,6.6562014,6.6579094
2015-11-03,6.6492167,6.652509,6.652165,6.6545177,6.6592264,6.6590405,6.6545925
2015-11-04,6.653385,6.652158,6.663084,6.6623206,6.648113,6.6551,6.655308
2015-11-05,6.658715,6.6510987,6.6496744,6.66061,6.6643395,6.655927,6.663705
2015-11-06,6.653406,6.6562166,6.661545,6.662813,6.655723,6.6627073,6.6651697
2015-11-08,6.6556406,6.6605797,6.655201,6.6603374,6.6634035,6.6656723,6.67274
2015-11-09,6.6559224,6.6574936,6.65525,6.663808,6.665432,6.6769853,6.742596
2015-11-10,6.656517,6.6566043,6.6658707,6.6681643,6.675913,6.73995,6.754599
2015-11-11,6.6547623,6.6639113,6.6706905,6.673508,6.737227,6.754966,6.757736
2015-11-12,6.663656,6.66232,6.672121,6.7354097,6.752548,6.752253,6.7610073
2015-11-13,6.667762,6.673602,6.7417793,6.750819,6.7543154,6.7649174,6.767063
2015-11-15,6.670582,6.7439127,6.7551765,6.755123,6.7588816,6.768596,6.7700944
2015-11-16,6.742578,6.757081,6.7532887,6.7646666,6.7650266,6.7704935,6.7780647
2015-11-17,6.752639,6.754081,6.762123,6.7683935,6.7687073,6.775357,6.784586
2015-11-18,6.7556095,6.7622776,6.7685003,6.7661953,6.776558,6.7818975,6.7945805
2015-11-19,6.7605624,6.7662354,6.7700043,6.7710276,6.7787724,6.800898,6.801844
2015-11-20,6.7654257,6.769985,6.778759,6.7790785,6.794401,6.805706,6.848012
2015-11-22,6.768483,6.7735186,6.784631,6.7952194,6.8032312,6.844924,6.86094
2015-11-23,6.772582,6.7833786,6.795492,6.8021364,6.85081,6.8590603,6.906301
2015-11-24,6.7792053,6.7923374,6.8075695,6.846178,6.863249,6.8997517,6.931513
2015-11-25,6.798497,6.8015013,6.8542714,6.853801,6.904405,6.927948,6.9282055
2015-11-26,6.8024693,6.845891,6.8605266,6.902509,6.92691,6.9331665,6.9347725
2015-11-27,6.8407364,6.8573685,6.9050493,6.9312735,6.933467,6.936492,6.9393682
2015-11-29,6.8597403,6.904229,6.9328647,6.934698,6.9370193,6.9389935,6.941885
2015-11-30,6.9129333,6.924406,6.93344,6.934347,6.9406614,6.944566,6.941044
2015-12-01,6.930415,6.93374,6.9376116,6.9440722,6.935733,6.941875,6.943042
2015-12-02,6.929244,6.936863,6.9345255,6.943325,6.943757,6.9444923,6.9407997
2015-12-03,6.9406223,6.9417963,6.9339,6.94258,6.9428163,6.9412994,6.9406285
2015-12-04,6.9394374,6.9434204,6.9413204,6.939704,6.9374065,6.9462805,6.9370437
2015-12-06,6.939519,6.9418287,6.944685,6.9354134,6.939187,6.9406395,6.938122
2015-12-07,6.9449124,6.942774,6.9393215,6.9356155,6.931164,6.9374924,6.939153
2015-12-08,6.9373527,6.940459,6.9392695,6.931039,6.94112,6.9371104,6.9419875
2015-12-09,6.9368534,6.9421206,6.9431696,6.940268,6.941338,6.940583,6.945314
2015-12-10,6.9354806,6.940505,6.9415846,6.9421635,6.941551,6.9355187,6.9421077
2015-12-11,6.936167,6.9379716,6.935587,6.9376516,6.9380007,6.930788,6.942067
2015-12-13,6.9458876,6.938916,6.9437933,6.945918,6.936178,6.9453154,6.938308
