,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY
2015-04-23,95.46546,95.46749,95.46665,95.48698,95.51679,95.53517,95.624535
2015-04-24,95.48076,95.46369,95.50428,95.49833,95.59488,95.52678,95.59289
2015-04-26,95.47043,95.46765,95.48552,95.55253,95.566574,95.627884,95.60422
2015-04-27,95.48368,95.48972,95.53475,95.643585,95.5388,95.594284,95.68535
2015-04-28,95.514145,95.41403,95.543976,95.59687,95.57736,95.71668,95.78196
2015-04-29,95.57664,95.499,95.553764,95.65788,95.72766,95.80651,95.98589
2015-04-30,95.47778,95.526306,95.60306,95.67592,95.749565,95.96144,96.1435
2015-05-01,95.57106,95.58757,95.679,95.71839,95.97523,96.15962,96.23765
2015-05-03,95.60711,95.72274,95.72146,95.96151,96.15252,96.225494,97.3325
2015-05-04,95.69315,95.73209,96.00245,96.13817,96.169624,97.359215,97.406845
2015-05-05,95.74721,96.00276,96.13792,96.18176,97.34188,97.41323,97.469696
2015-05-06,95.98669,96.14209,96.18905,97.37409,97.38617,97.412506,97.513725
2015-05-07,96.15636,96.19479,97.32679,97.38168,97.430115,97.443665,97.505165
2015-05-08,96.13525,97.37652,97.37719,97.40303,97.49881,97.51773,97.70509
2015-05-10,97.353195,97.36528,97.44194,97.48943,97.5308,97.686806,97.80859
2015-05-11,97.42695,97.44682,97.46998,97.56376,97.7082,97.805305,98.12188
2015-05-12,97.47679,97.452515,97.485634,97.77982,97.802605,98.15873,98.214005
2015-05-13,97.46499,97.51478,97.70297,97.83147,98.10986,98.22328,98.27307
2015-05-14,97.485214,97.66516,97.80681,98.160446,98.256584,98.24268,98.61704
2015-05-15,97.70174,97.78312,98.13792,98.224174,98.25425,98.61174,98.707855
2015-05-17,97.78009,98.12907,98.2523,98.24078,98.63939,98.73075,98.719246
2015-05-18,98.161316,98.22318,98.26282,98.61719,98.69941,98.717766,98.80293
2015-05-19,98.24022,98.26807,98.67925,98.70393,98.72501,98.807396,98.86641
2015-05-20,98.25578,98.59824,98.6621,98.786255,98.80183,98.86698,98.85988
2015-05-21,98.64377,98.693344,98.70193,98.803856,98.86154,98.83713,98.911674
2015-05-22,98.68671,98.735695,98.83082,98.849915,98.85168,98.92231,98.9314
2015-05-24,98.73678,98.81105,98.88381,98.824974,98.910286,98.91077,98.90259
2015-05-25,98.8318,98.90352,98.86627,98.84544,98.9386,98.93412,98.943054
2015-05-26,98.882996,98.84372,98.92177,98.902885,98.95065,98.974464,99.01802
2015-05-27,98.82278,98.86678,98.91148,98.938194,98.97231,98.983154,99.03639
2015-05-28,98.92273,98.91774,98.94738,98.93592,98.98927,99.031204,99.054115
2015-05-29,98.89393,98.89386,98.97407,98.978874,99.05043,99.05095,99.098
2015-05-31,98.938866,98.910385,98.97008,99.00277,99.12495,99.081314,99.122574
2015-06-01,98.936485,99.037285,99.0063,99.09138,99.05936,99.11246,99.15099
2015-06-02,98.97977,99.03428,99.07155,99.04029,99.092476,99.16312,99.1002
2015-06-03,98.98798,99.046814,99.072495,99.13292,99.11769,99.14724,99.204544
2015-06-04,99.048615,99.08218,99.12439,99.14698,99.13073,99.193214,99.22236
2015-06-05,99.07907,99.10723,99.13828,99.11291,99.19825,99.244804,99.33133
2015-06-07,99.12456,99.12563,99.19339,99.206856,99.229866,99.346115,99.390686
2015-06-08,99.149765,99.17276,99.20741,99.25055,99.36554,99.37994,99.3988
2015-06-09,99.106735,99.205215,99.270386,99.34443,99.404564,99.39819,99.453575
2015-06-10,99.22664,99.223434,99.3272,99.407104,99.41194,99.46434,99.478165
2015-06-11,99.221664,99.346245,99.41139,99.45103,99.468636,99.50569,99.47626
2015-06-12,99.36374,99.37009,99.37791,99.47155,99.45665,99.50597,99.51733
2015-06-14,99.33222,99.45495,99.435684,99.51797,99.50802,99.50687,99.56192
2015-06-15,99.453835,99.43824,99.50323,99.509705,99.56354,99.623955,99.60111
2015-06-16,99.37918,99.48627,99.513054,99.52674,99.58016,99.65454,99.67072
2015-06-17,99.51919,99.47133,99.50866,99.62973,99.64494,99.718254,99.72732
2015-06-18,99.52132,99.550575,99.60394,99.636734,99.655014,99.71941,99.7537
2015-06-19,99.51929,99.62062,99.62893,99.68728,99.690544,99.739136,99.84455
2015-06-21,99.61819,99.63264,99.693275,99.69208,99.7386,99.82873,99.88978
2015-06-22,99.67089,99.68823,99.721245,99.755905,99.83275,99.89168,100.00923
2015-06-23,99.688095,99.774864,99.73331,99.78618,99.83716,100.03679,100.012344
2015-06-24,99.70861,99.78222,99.85946,99.881065,99.996506,100.05691,100.042755
2015-06-25,99.72619,99.84624,99.8525,99.979256,100.05502,100.04345,100.00833
2015-06-26,99.85284,99.89858,100.01218,100.06787,100.07083,100.05076,100.011604
2015-06-28,99.88324,100.01357,99.98994,99.96689,100.0197,100.07761,100.04419
2015-06-29,99.9718,100.0059,100.0516,100.046074,100.01123,100.0191,100.00743
2015-06-30,100.01977,100.0557,100.02441,100.028854,100.03592,99.99048,100.01093
2015-07-01,99.96341,100.06775,100.02812,99.9745,100.02426,100.02245,100.04555
2015-07-02,100.02576,100.01899,100.07301,100.0738,100.04748,100.028305,100.006546
2015-07-03,100.02824,100.00947,100.0366,99.961395,99.99608,99.999176,100.01028
2015-07-05,100.03377,100.03063,100.04136,100.04921,99.9909,99.98906,100.04683
2015-07-06,100.07847,100.01861,100.041664,100.030106,100.05976,100.03407,100.00568
2015-07-07,100.00641,100.03899,100.03722,99.97027,100.078156,99.95861,100.00962
2015-07-08,100.04702,100.02504,100.077896,100.07923,100.018105,100.03284,100.04802
2015-07-09,100.07899,100.01327,100.02849,99.95626,100.00107,100.00246,100.00486
2015-07-10,100.046425,100.03574,100.02446,100.01567,99.95709,100.065865,100.00904
2015-07-12,99.999626,100.02162,100.05894,99.9668,100.06772,100.03414,100.04913
2015-07-13,100.023026,100.04333,100.04162,99.93287,100.06076,100.02539,100.00414
2015-07-14,100.001175,99.95473,99.990746,100.09152,100.05869,100.04832,99.48891
2015-07-15,100.03117,100.048676,99.987335,100.05065,100.061874,99.40214,99.044556
2015-07-16,100.05151,100.05281,100.019875,100.00958,99.50396,99.0731,98.2545
2015-07-17,99.997826,100.011154,100.03192,99.50201,99.08443,98.24849,98.068855
2015-07-19,100.02316,100.04226,99.47217,99.06087,98.29268,98.07261,97.960625
2015-07-20,99.9996,99.51701,99.081055,98.36079,98.00316,97.97401,97.798706
2015-07-21,99.497475,99.1427,98.26796,97.995285,97.95662,97.7705,97.139305
2015-07-22,99.089836,98.23311,98.09967,97.94338,97.78341,97.16336,97.08485
2015-07-23,98.28281,98.09399,97.97058,97.834694,97.108406,97.07695,96.8446
2015-07-24,98.02867,98.009445,97.83746,97.098015,96.99763,96.89028,96.75085
2015-07-26,98.00012,97.81421,97.12403,97.010315,96.78889,96.7954,96.41324
2015-07-27,97.77443,97.134735,97.07852,96.827515,96.74911,96.54367,96.31652
2015-07-28,97.1302,97.029465,96.82274,96.752686,96.483696,96.36008,96.24196
2015-07-29,97.0419,96.88375,96.74616,96.4482,96.3621,96.35417,96.23386
2015-07-30,96.857445,96.76616,96.48736,96.3611,96.24929,96.27773,95.80411
2015-07-31,96.71575,96.5289,96.31831,96.38196,96.24155,95.783714,95.7714
2015-08-02,96.481674,96.28988,96.29168,96.23176,95.79705,95.62456,95.6099
2015-08-03,96.33577,96.260765,96.17847,95.78107,95.66036,95.70623,95.57335
2015-08-04,96.23323,96.239845,95.82255,95.689514,95.6701,95.56028,95.586685
2015-08-05,96.262,95.83683,95.697075,95.64362,95.63661,95.61721,95.545135
2015-08-06,95.771126,95.69964,95.59895,95.71101,95.67011,95.601746,95.532616
2015-08-07,95.69703,95.74941,95.67673,95.615234,95.60336,95.58202,95.585686
2015-08-09,95.63927,95.638306,95.58648,95.58475,95.43208,95.5499,95.528465
2015-08-10,95.583565,95.602844,95.56765,95.58433,95.52678,95.55038,95.46624
2015-08-11,95.72885,95.560555,95.559105,95.532524,95.53692,95.44318,95.41043
2015-08-12,95.58428,95.59943,95.548,95.53989,95.437256,95.45028,95.27847
2015-08-13,95.61394,95.502945,95.50848,95.464584,95.40726,95.33026,95.24439
2015-08-14,95.455574,95.544945,95.40875,95.43257,95.30434,95.281456,95.21564
2015-08-16,95.522705,95.43314,95.42885,95.33242,95.2347,95.24245,95.241875
2015-08-17,95.47349,95.40003,95.28091,95.250626,95.18247,95.15299,95.20291
2015-08-18,95.43489,95.29077,95.21588,95.22518,95.22774,95.219894,95.12362
2015-08-19,95.30594,95.245224,95.197495,95.27693,95.18513,95.13838,95.09942
2015-08-20,95.25568,95.21068,95.19777,95.22422,95.13913,95.086395,95.07675
2015-08-21,95.194954,95.17427,95.18349,95.13178,95.12125,95.04631,94.967926
2015-08-23,95.15507,95.15813,95.10735,95.099724,95.03175,95.01207,94.99153
2015-08-24,95.22052,95.12477,95.07925,95.07141,94.93373,95.02186,94.91185
2015-08-25,95.11734,95.11078,95.09125,94.96605,95.01398,94.891266,94.88796
2015-08-26,95.08419,95.025314,94.976364,95.014786,95.01421,94.91937,94.860016
2015-08-27,95.06517,95.01167,94.91843,94.931114,94.90142,94.75166,94.87128
2015-08-28,94.96767,94.8383,94.89286,94.946266,94.88881,94.850685,94.78368
2015-08-30,94.88149,94.892944,94.88568,94.85574,94.86088,94.7561,94.62662
2015-08-31,94.91344,94.86413,94.84285,94.85102,94.8048,94.647,94.611084
2015-09-01,94.80447,94.83403,94.858246,94.75836,94.68347,94.59324,94.57726
2015-09-02,94.77445,94.87133,94.77449,94.65311,94.575386,94.5583,94.56251
2015-09-03,94.84686,94.75832,94.69429,94.589615,94.54269,94.584236,94.33972
2015-09-04,94.75986,94.658646,94.6003,94.598335,94.52151,94.363014,94.30817
2015-09-06,94.65411,94.59074,94.59391,94.53356,94.358246,94.341255,94.32539
2015-09-07,94.59863,94.57673,94.56136,94.36009,94.349594,94.29941,93.45595
2015-09-08,94.57642,94.55885,94.333916,94.33723,94.32953,93.439644,91.93237
2015-09-09,94.55909,94.35979,94.30008,94.21014,93.45918,91.91658,91.72877
2015-09-10,94.3617,94.32539,94.25785,93.429504,91.930176,91.721085,91.65733
2015-09-11,94.32902,94.29906,93.49319,91.96957,91.708084,91.65533,91.52051
2015-09-13,94.28545,93.46148,91.91847,91.737755,91.66056,91.5252,91.46267
2015-09-14,93.52389,91.908005,91.72515,91.645905,91.546745,91.45889,91.35197
2015-09-15,91.93076,91.72277,91.62543,91.50954,91.45543,91.301956,91.27897
2015-09-16,91.71521,91.62656,91.49033,91.43112,91.32555,91.25711,91.26243
2015-09-17,91.65765,91.54527,91.42243,91.401024,91.28354,91.28454,91.12605
2015-09-18,91.54268,91.449974,91.33983,91.26111,91.26696,91.11151,91.14759
2015-09-20,91.45505,91.37325,91.26381,91.18719,91.160645,91.10745,91.04045
2015-09-21,91.3292,91.26622,91.225494,91.14341,91.10502,91.004814,90.9579
2015-09-22,91.26574,91.161156,91.19048,91.1406,91.04455,91.03109,90.97154
2015-09-23,91.25966,91.20238,91.123566,91.04878,91.007515,90.985435,90.90858
2015-09-24,91.17359,91.1244,91.0491,90.97824,90.97496,90.82562,90.82176
2015-09-25,91.13526,91.0322,91.02604,90.95312,90.91159,90.778435,90.79363
2015-09-27,91.04542,91.01076,90.974174,90.91552,90.82163,90.694435,90.68305
2015-09-28,91.00726,90.91044,90.903015,90.78105,90.7301,90.70179,90.65796
2015-09-29,90.96685,90.920105,90.82073,90.698296,90.674194,90.66133,90.673325
2015-09-30,90.917625,90.833374,90.7687,90.683624,90.6964,90.67851,90.68321
2015-10-01,90.81416,90.78599,90.7192,90.651405,90.684,90.696815,90.70061
2015-10-02,90.791245,90.68067,90.69563,90.653534,90.65639,90.72847,90.80626
2015-10-04,90.70037,90.67248,90.63862,90.694496,90.71348,90.72543,90.78511
2015-10-05,90.687485,90.63634,90.65523,90.685745,90.72748,90.83043,90.836105
2015-10-06,90.66647,90.680336,90.72732,90.73882,90.838844,90.80558,90.823395
2015-10-07,90.67381,90.74083,90.75413,90.80938,90.83675,90.814125,90.83017
2015-10-08,90.74181,90.70792,90.84756,90.82821,90.8614,90.848816,90.79754
2015-10-09,90.75147,90.841125,90.83295,90.821,90.79723,90.819084,90.8132
2015-10-11,90.79813,90.79956,90.786476,90.80823,90.82441,90.82577,90.996956
2015-10-12,90.82808,90.7905,90.87166,90.83384,90.8149,90.946175,91.01732
2015-10-13,90.82527,90.83434,90.774826,90.824356,90.99104,91.02812,91.050186
2015-10-14,90.796715,90.84389,90.85082,90.95285,91.01075,91.03771,91.12084
2015-10-15,90.82905,90.79768,90.992256,91.00434,91.04482,91.07676,91.163895
2015-10-16,90.82602,91.0001,91.027466,91.03745,91.06416,91.12155,91.205635
2015-10-18,90.95864,91.02875,91.01291,91.124535,91.191025,91.19967,91.2741
2015-10-19,91.01341,91.022385,91.14983,91.176704,91.22012,91.248764,91.29385
2015-10-20,91.068306,91.08194,91.144485,91.191,91.35589,91.27802,91.40651
2015-10-21,91.13896,91.15939,91.26394,91.33128,91.2886,91.44224,91.735886
2015-10-22,91.198166,91.25221,91.24419,91.30377,91.415886,91.74923,91.743866
2015-10-23,91.24694,91.281204,91.34326,91.450294,91.76171,91.745865,91.74926
2015-10-25,91.20394,91.31961,91.47019,91.7481,91.75542,91.705246,91.74202
2015-10-26,91.31334,91.4469,91.776634,91.73743,91.75009,91.75664,91.78022
2015-10-27,91.46913,91.74632,91.714355,91.72763,91.77715,91.75806,91.85164
2015-10-28,91.74142,91.72609,91.74834,91.772675,91.81124,91.816864,91.84142
2015-10-29,91.74915,91.771996,91.76433,91.769356,91.84395,91.871826,91.963974
2015-10-30,91.755936,91.797775,91.77517,91.86908,91.885155,91.90126,91.95938
2015-11-01,91.76748,91.82928,91.86923,91.89598,91.9124,91.909744,91.94311
2015-11-02,91.80358,91.83794,91.904945,91.92788,91.94146,91.96593,92.00913
2015-11-03,91.83317,91.88865,91.93432,91.95196,91.96956,91.97996,92.00145
2015-11-04,91.87084,91.95101,91.93203,91.988716,92.00226,92.06222,92.030716
2015-11-05,91.9428,91.95215,92.02763,92.04992,92.0501,92.04627,92.05464
2015-11-06,91.97529,92.025185,91.99833,92.0289,92.042145,92.083084,92.07157
2015-11-08,91.92323,92.012634,92.013725,92.092316,92.05292,92.1007,92.06208
2015-11-09,91.9488,92.04806,91.99953,92.05044,92.064766,92.07781,92.1065
2015-11-10,92.043884,92.02759,92.02926,92.09331,92.07202,92.15855,92.10952
2015-11-11,92.03614,92.08669,92.11149,92.12806,92.07953,92.12776,92.10438
2015-11-12,92.07452,92.04955,92.10381,92.1109,92.14271,92.12882,92.18354
2015-11-13,92.09476,92.056984,92.10202,92.13698,92.17674,92.17039,92.190605
2015-11-15,92.09698,92.139336,92.13551,92.149284,92.19796,92.18584,92.18814
2015-11-16,92.12116,92.124435,92.16466,92.13545,92.154335,92.205345,92.25088
2015-11-17,92.114006,92.12216,92.1364,92.21651,92.23013,92.25162,92.20368
2015-11-18,92.11458,92.12091,92.16453,92.199585,92.25452,92.19655,92.13212
2015-11-19,92.16632,92.16739,92.18343,92.22978,92.193855,92.15434,92.16171
2015-11-20,92.17301,92.20146,92.235825,92.21859,92.17803,92.20629,92.160065
2015-11-22,92.18387,92.2816,92.171364,92.15537,92.16301,92.181274,92.15788
2015-11-23,92.25259,92.211784,92.160286,92.13095,92.17393,92.18045,92.15459
2015-11-24,92.18696,92.19395,92.15829,92.14927,92.162186,92.17908,92.16271
2015-11-25,92.14025,92.12884,92.18873,92.18379,92.176315,92.187225,92.148895
2015-11-26,92.19442,92.17028,92.20073,92.17486,92.20303,92.15869,92.1146
2015-11-27,92.191444,92.19082,92.19744,92.163864,92.13001,92.14815,92.10723
2015-11-29,92.187225,92.177826,92.1395,92.15825,92.15688,92.130875,92.13068
2015-11-30,92.1785,92.16764,92.17594,92.1253,92.15791,92.17086,92.17199
2015-12-01,92.14263,92.14782,92.14321,92.144226,92.17869,92.160934,92.16014
2015-12-02,92.1347,92.1352,92.12498,92.1748,92.15519,92.18263,92.11253
2015-12-03,92.14981,92.14818,92.14364,92.15711,92.179565,92.18235,92.15301
2015-12-04,92.11763,92.162415,92.18146,92.15201,92.1554,92.157326,92.146095
2015-12-06,92.154205,92.1704,92.151665,92.166504,92.180466,92.16063,92.209206
2015-12-07,92.15791,92.15581,92.16319,92.16236,92.15565,92.17003,92.14601
2015-12-08,92.163536,92.1627,92.15721,92.17963,92.18131,92.17824,92.12829
2015-12-09,92.166405,92.17056,92.15638,92.14854,92.15593,92.18379,92.19161
2015-12-10,92.15294,92.156044,92.17838,92.14607,92.18221,92.14039,92.09987
2015-12-11,92.15781,92.19045,92.177734,92.13717,92.1563,92.17951,92.10266
2015-12-13,92.16393,92.16032,92.15638,92.178406,92.18313,92.12168,92.05824
2015-12-14,92.166954,92.15986,92.16075,92.16657,92.10968,92.04991,92.048584
2015-12-15,92.15279,92.16181,92.14172,92.09196,92.056,92.04583,91.99158
2015-12-16,92.157974,92.13658,92.11651,92.05962,92.02642,91.98907,91.97043
2015-12-17,92.193634,92.1038,92.06578,92.02882,92.05725,92.02569,91.934006
2015-12-18,92.10458,92.06939,92.0501,92.01751,92.00619,92.044624,91.94446
2015-12-20,92.067116,92.081985,92.031555,92.01394,92.011055,91.98959,91.94898
2015-12-21,92.027466,92.024895,91.939125,91.92792,91.919876,91.92445,91.91812
2015-12-22,92.0194,92.00104,92.00995,91.99335,91.87833,91.89684,91.77042
2015-12-23,92.00738,91.975266,91.91903,91.947586,91.91953,91.825195,91.438736
2015-12-24,91.968056,91.96288,91.95296,91.891884,91.76516,91.47071,90.631584
2015-12-27,91.96243,91.921555,91.91529,91.76007,91.49491,90.594315,89.913956
2015-12-28,91.90137,91.87819,91.79737,91.499435,90.64683,89.88743,89.48456
2015-12-29,91.88228,91.757256,91.499245,90.58747,89.895325,89.53076,88.68563
2015-12-30,91.75183,91.4932,90.6511,89.92508,89.48526,88.66915,88.57511
2015-12-31,91.516304,90.63486,89.93877,89.518814,88.66767,88.58428,88.50393
2016-01-03,90.6438,89.90095,89.43946,88.71973,88.6051,88.49408,88.21139
2016-01-04,89.91706,89.44362,88.69471,88.59937,88.486565,88.1986,88.11248
2016-01-05,89.50142,88.68891,88.59956,88.48378,88.20624,88.13014,88.07211
2016-01-06,88.680115,88.56906,88.468666,88.15272,88.128395,88.08778,87.21844
2016-01-07,88.58616,88.46498,88.22742,88.08672,88.07729,87.22574,87.09549
2016-01-08,88.48787,88.19036,88.08593,88.07639,87.22864,87.07335,86.9971
2016-01-10,88.18057,88.09567,88.03071,87.22427,87.10363,86.99274,86.97407
2016-01-11,88.05468,88.087685,87.190056,87.07959,86.973206,86.98268,86.899925
2016-01-12,88.05334,87.21401,87.06514,86.99538,86.956764,86.92427,86.91661
2016-01-13,87.22656,87.108315,86.9787,86.94969,86.95451,86.84283,86.864815
2016-01-14,87.116615,86.9509,86.91405,86.93533,86.89007,86.90848,86.86936
2016-01-15,86.970146,86.94956,86.87741,86.83527,86.83833,86.84701,86.82641
2016-01-17,86.953865,86.87157,86.901344,86.87995,86.88209,86.84807,86.77188
2016-01-18,86.951485,86.872375,86.89941,86.85129,86.83798,86.757385,86.650795
2016-01-19,86.87388,86.93274,86.85962,86.8598,86.81982,86.67393,86.51733
2016-01-20,86.88907,86.762695,86.812035,86.76135,86.67919,86.51098,85.64681
2016-01-21,86.84212,86.85022,86.77388,86.71143,86.568504,85.62921,85.24347
2016-01-22,86.8219,86.812935,86.72667,86.52507,85.67622,85.1904,84.121574
2016-01-24,86.78567,86.72397,86.525795,85.67868,85.206314,84.14206,84.13866
2016-01-25,86.737465,86.53516,85.64772,85.20163,84.13872,84.137726,84.18819
2016-01-26,86.51468,85.67899,85.217735,84.12919,84.15496,84.1641,84.097435
2016-01-27,85.65859,85.20858,84.16754,84.12432,84.12803,84.15501,84.20043
2016-01-28,85.127266,84.170944,84.12957,84.15421,84.142006,84.1183,84.11976
2016-01-29,84.14515,84.14105,84.11127,84.17504,84.15088,84.14978,84.1373
2016-01-31,84.13042,84.14745,84.13851,84.13003,84.12808,84.14271,84.192604
2016-02-01,84.17534,84.1529,84.11526,84.12325,84.17147,84.13675,84.09158
2016-02-02,84.18001,84.125534,84.19334,84.15799,84.15003,84.16674,84.20585
2016-02-03,84.11949,84.13503,84.16463,84.14563,84.125145,84.156334,84.0149
2016-02-04,84.10305,84.17303,84.18182,84.12832,84.17022,84.014175,83.92329
2016-02-05,84.15627,84.140434,84.144516,84.11873,84.05526,83.95434,83.61641
2016-02-07,84.165016,84.14772,84.12014,84.08334,83.91427,83.6412,83.57827
2016-02-08,84.1394,84.153824,84.015045,83.8903,83.65019,83.57921,83.50964
2016-02-09,84.1515,84.08577,83.92226,83.64585,83.53749,83.49145,83.414696
2016-02-10,84.03878,83.87115,83.65679,83.55509,83.455734,83.43117,83.347496
2016-02-11,83.93784,83.717674,83.62925,83.49489,83.442085,83.318665,83.21735
2016-02-12,83.66448,83.50435,83.527954,83.4493,83.302055,83.23554,82.949745
2016-02-14,83.58804,83.505066,83.48495,83.30669,83.20805,82.93328,82.93663
2016-02-15,83.46562,83.47179,83.331375,83.27796,82.9559,82.908325,82.8543
2016-02-16,83.46295,83.35355,83.26737,82.96525,82.881996,82.8042,82.77759
2016-02-17,83.3212,83.24834,82.93865,82.81518,82.819084,82.80108,82.75303
2016-02-18,83.18567,82.93226,82.91164,82.735886,82.65829,82.76776,82.71419
2016-02-19,82.9367,82.9185,82.78288,82.94972,82.80208,82.73164,82.68267
2016-02-21,82.9015,82.77349,82.79606,82.856346,82.700836,82.67866,82.76539
2016-02-22,82.7793,82.68136,82.799805,82.73363,82.61852,82.81587,82.78464
2016-02-23,82.71412,82.76486,82.74459,82.7304,82.758095,82.74634,82.776596
2016-02-24,82.79517,82.774605,82.74383,82.77815,82.82826,82.77652,82.91868
2016-02-25,82.663635,82.71794,82.83454,82.80267,82.794655,82.886665,83.189285
2016-02-26,82.75163,82.739944,82.74477,82.78005,82.88986,83.2277,83.26494
2016-02-28,82.78671,82.76652,82.7739,82.87957,83.264,83.32819,83.33146
2016-02-29,82.79199,82.80313,82.91407,83.246056,83.28574,83.31218,83.46659
2016-03-01,82.78316,82.907684,83.23882,83.28088,83.343124,83.44184,83.516335
2016-03-02,82.92153,83.18461,83.293564,83.33265,83.48114,83.510284,83.55957
2016-03-03,83.214836,83.318436,83.33302,83.44845,83.50976,83.52727,83.74155
2016-03-04,83.2783,83.3317,83.43991,83.53627,83.51407,83.75711,83.87917
2016-03-06,83.31185,83.438,83.512085,83.47982,83.76944,83.897766,83.85732
2016-03-07,83.497925,83.50084,83.552536,83.75351,83.894775,83.866806,83.87068
2016-03-08,83.55213,83.491554,83.74623,83.872925,83.8652,83.87294,83.911415
2016-03-09,83.53318,83.74391,83.83381,83.86417,83.862305,83.90781,83.88257
2016-03-10,83.7451,83.87286,83.91937,83.877655,83.860565,83.87331,83.827576
2016-03-11,83.901505,83.854965,83.82209,83.86369,83.892204,83.87859,83.84713
2016-03-13,83.88588,83.84839,83.898384,83.872574,83.863625,83.88304,83.89544
2016-03-14,83.83627,83.82459,83.88179,83.87976,83.85022,83.85106,83.86749
2016-03-15,83.92714,83.876205,83.82927,83.88567,83.88827,83.86052,83.88076
2016-03-16,83.82405,83.86821,83.92531,83.8559,83.886086,83.90177,83.854515
2016-03-17,83.90483,83.83751,83.81651,83.86624,83.88498,83.86475,84.250626
2016-03-18,83.88726,83.86771,83.901634,83.90738,83.8774,84.301285,84.414505
2016-03-20,83.83191,83.939835,83.88312,83.872154,84.23068,84.39658,84.755844
2016-03-21,83.93299,83.90106,83.824974,84.3009,84.389,84.71571,84.70973
2016-03-22,83.81863,83.896805,84.27204,84.39402,84.73448,84.7255,84.79974
2016-03-23,83.90795,84.2411,84.34649,84.69035,84.7211,84.74903,84.83864
2016-03-24,84.27663,84.36015,84.70824,84.753426,84.78287,84.80551,85.04386
2016-03-27,84.32904,84.708046,84.73497,84.76994,84.85847,85.04444,85.12544
2016-03-28,84.725105,84.70347,84.79519,84.797134,84.98077,85.09959,85.12131
2016-03-29,84.73541,84.77116,84.815475,85.036964,85.077866,85.13212,85.17239
2016-03-30,84.78826,84.78863,85.016266,85.094444,85.16647,85.216286,85.257965
2016-03-31,84.802635,85.00746,85.121666,85.164085,85.171745,85.24619,85.21427
2016-04-01,85.01353,85.10174,85.1923,85.20953,85.22684,85.20305,85.245026
2016-04-03,85.05975,85.139336,85.22255,85.18367,85.18057,85.19655,85.20807
2016-04-04,85.132195,85.24318,85.21982,85.17735,85.244995,85.21212,85.2111
2016-04-05,85.20901,85.20616,85.21788,85.24378,85.20503,85.28498,85.209114
2016-04-06,85.24504,85.20521,85.24628,85.25996,85.23435,85.26458,85.21026
2016-04-07,85.23517,85.279366,85.22598,85.1643,85.21128,85.26266,85.20826
2016-04-08,85.2527,85.2093,85.21646,85.227165,85.19389,85.22646,85.288475
2016-04-10,85.1777,85.20907,85.200066,85.1964,85.21158,85.22814,85.2184
2016-04-11,85.23859,85.20764,85.24612,85.199844,85.25623,85.261856,85.25208
2016-04-12,85.24111,85.206474,85.209984,85.2603,85.268684,85.24319,85.24442
2016-04-13,85.16932,85.20409,85.206154,85.18115,85.2781,85.253914,85.253136
2016-04-14,85.19897,85.27517,85.23822,85.328575,85.24811,85.22573,85.26804
2016-04-15,85.26322,85.269135,85.23772,85.32006,85.219696,85.28802,85.36997
2016-04-17,85.24673,85.2552,85.238,85.20503,85.29972,85.397964,85.40916
2016-04-18,85.26362,85.262924,85.24564,85.28142,85.364044,85.39713,85.45141
2016-04-19,85.24632,85.26831,85.237366,85.36465,85.49329,85.478676,85.539314
2016-04-20,85.26401,85.27844,85.386475,85.39215,85.47247,85.52429,85.50357
2016-04-21,85.31707,85.38867,85.418564,85.46916,85.52608,85.49452,85.477715
2016-04-22,85.39056,85.41315,85.424965,85.499886,85.42001,85.458664,85.50294
2016-04-24,85.43467,85.394356,85.50057,85.49764,85.54931,85.527275,85.53508
2016-04-25,85.43692,85.51532,85.44443,85.48795,85.479256,85.50154,85.52855
2016-04-26,85.54177,85.518005,85.53778,85.50496,85.53355,85.509186,85.451836
2016-04-27,85.50967,85.520134,85.49979,85.51508,85.5004,85.523026,85.4662
2016-04-28,85.4778,85.486916,85.57237,85.5542,85.476845,85.43547,85.42538
2016-04-29,85.47387,85.509575,85.54109,85.489655,85.43762,85.4289,85.40359
2016-05-01,85.56355,85.53131,85.49422,85.4463,85.43534,85.37871,85.291595
2016-05-02,85.47982,85.484314,85.49128,85.46832,85.37376,85.30283,85.1603
2016-05-03,85.47743,85.51939,85.45844,85.39743,85.266205,85.17436,85.260895
2016-05-04,85.424995,85.47504,85.435875,85.293365,85.19311,85.2054,85.16521
2016-05-05,85.46334,85.39939,85.32288,85.24241,85.18748,85.130264,84.8937
2016-05-06,85.44238,85.25319,85.160194,85.22226,85.127304,84.92192,84.894325
2016-05-08,85.294975,85.158325,85.2566,85.1473,84.96586,84.908714,84.9008
2016-05-09,85.18962,85.23621,85.16485,84.9279,84.81742,84.88143,84.85722
2016-05-10,85.223305,85.11572,84.93147,84.90668,84.84776,84.82442,84.59627
2016-05-11,85.140144,84.93491,84.90533,84.917336,84.84785,84.62577,84.573975
2016-05-12,84.9347,84.880226,84.901726,84.67742,84.61047,84.53841,84.424225
2016-05-13,84.9101,84.87986,84.78597,84.59294,84.54798,84.53506,84.539856
2016-05-15,84.87392,84.84734,84.58327,84.47605,84.538216,84.562546,84.5787
2016-05-16,84.909836,84.60721,84.47698,84.5474,84.58384,84.55675,84.52302
2016-05-17,84.64645,84.58191,84.60048,84.57294,84.53068,84.55284,84.534676
