,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD
2015-04-15,16.423729,16.41336,16.370155,16.364967,16.348549,16.356651,16.371643
2015-04-16,16.422478,16.392067,16.360222,16.328094,16.378632,16.384659,16.386879
2015-04-17,16.37909,16.366486,16.348747,16.373253,16.335052,16.38668,16.398705
2015-04-19,16.352379,16.364105,16.36055,16.349564,16.395142,16.334435,16.351967
2015-04-20,16.357864,16.341782,16.348557,16.343582,16.344315,16.331184,16.336418
2015-04-21,16.35659,16.367073,16.36081,16.367249,16.383736,16.360779,16.364952
2015-04-22,16.344002,16.364746,16.348099,16.364555,16.352997,16.366692,16.364761
2015-04-23,16.379326,16.340675,16.36081,16.342491,16.393982,16.379776,16.386955
2015-04-24,16.346382,16.367714,16.34771,16.367775,16.386292,16.40818,16.452225
2015-04-26,16.343735,16.365005,16.361061,16.365265,16.42289,16.469551,16.445633
2015-04-27,16.355354,16.339645,16.34758,16.41027,16.45369,16.482681,16.451233
2015-04-28,16.36805,16.368423,16.432175,16.466095,16.468819,16.458206,16.430748
2015-04-29,16.374924,16.429588,16.412033,16.440163,16.48722,16.417458,16.435219
2015-04-30,16.428207,16.464302,16.450516,16.4692,16.461617,16.466942,16.451859
2015-05-01,16.443466,16.441978,16.4422,16.44384,16.447197,16.449913,16.43187
2015-05-03,16.442192,16.45208,16.464088,16.441963,16.445068,16.442078,16.435028
2015-05-04,16.456459,16.431572,16.456673,16.425201,16.436096,16.357811,16.412148
2015-05-05,16.454605,16.44191,16.437225,16.42994,16.423904,16.381752,16.41526
2015-05-06,16.45633,16.442833,16.452492,16.39019,16.40773,16.406952,16.377762
2015-05-07,16.473312,16.402184,16.447662,16.401741,16.386765,16.380264,16.379608
2015-05-08,16.471664,16.427818,16.419434,16.416183,16.364166,16.381111,16.37867
2015-05-10,16.421837,16.36892,16.400726,16.396645,16.370758,16.370102,16.356995
2015-05-11,16.421036,16.438843,16.367882,16.354576,16.355644,16.366722,16.368141
2015-05-12,16.420425,16.383415,16.362656,16.385803,16.364288,16.37117,16.35057
2015-05-13,16.365799,16.35881,16.37355,16.38012,16.371712,16.39875,16.39843
2015-05-14,16.36599,16.379395,16.362396,16.360611,16.355515,16.375725,16.393723
2015-05-15,16.354065,16.367844,16.37387,16.393097,16.364433,16.36309,16.34513
2015-05-17,16.365936,16.383743,16.362267,16.376656,16.372116,16.378517,16.38984
2015-05-18,16.353676,16.348495,16.37407,16.365936,16.35492,16.38182,16.380089
2015-05-19,16.366455,16.362938,16.362198,16.357147,16.385582,16.393768,16.401428
2015-05-20,16.353424,16.37162,16.37439,16.391663,16.418884,16.389305,16.41729
2015-05-21,16.366966,16.361473,16.361557,16.382378,16.415985,16.420517,16.406723
2015-05-22,16.353424,16.375275,16.405746,16.36731,16.388626,16.43518,16.419472
2015-05-24,16.367096,16.373634,16.417168,16.403511,16.439621,16.445168,16.441704
2015-05-25,16.419212,16.378822,16.368454,16.394089,16.436066,16.450974,16.475578
2015-05-26,16.415627,16.399712,16.43695,16.484955,16.426964,16.472298,16.519035
2015-05-27,16.392723,16.39,16.418556,16.47728,16.496094,16.528374,16.508484
2015-05-28,16.421616,16.446648,16.444557,16.510551,16.525986,16.561615,16.56646
2015-05-29,16.443909,16.452438,16.441162,16.55896,16.534477,16.558144,16.605682
2015-05-31,16.484253,16.490448,16.556358,16.518852,16.560783,16.624016,16.581787
2015-06-01,16.500214,16.507042,16.51873,16.594734,16.595673,16.61393,16.600327
2015-06-02,16.535881,16.491547,16.55941,16.568855,16.638153,16.588264,16.572807
2015-06-03,16.566536,16.583557,16.598679,16.587822,16.582611,16.596,16.60241
2015-06-04,16.5764,16.607956,16.594765,16.600723,16.597458,16.593002,16.581291
2015-06-05,16.616539,16.592812,16.594627,16.601364,16.598808,16.607124,16.604027
2015-06-07,16.602737,16.592743,16.61155,16.582344,16.581337,16.60427,16.599579
2015-06-08,16.606102,16.597878,16.591492,16.599457,16.572578,16.629799,16.620438
2015-06-09,16.580597,16.608917,16.614143,16.627342,16.600677,16.59974,16.604813
2015-06-10,16.588219,16.59768,16.612137,16.565536,16.58039,16.59684,16.596
2015-06-11,16.591026,16.609604,16.5904,16.620506,16.609024,16.618454,16.625114
2015-06-12,16.568329,16.597298,16.615028,16.586548,16.578789,16.56923,16.60273
2015-06-14,16.618645,16.609802,16.612595,16.587051,16.595757,16.585007,16.640549
2015-06-15,16.597878,16.59697,16.589485,16.600441,16.595795,16.592705,16.579231
2015-06-16,16.602272,16.610062,16.615685,16.599495,16.596985,16.610466,16.598053
2015-06-17,16.6222,16.59671,16.613228,16.607353,16.599937,16.607742,16.612366
2015-06-18,16.604027,16.61026,16.588646,16.584618,16.578392,16.638268,16.571968
2015-06-19,16.607735,16.596642,16.616394,16.599525,16.611336,16.607834,16.623466
2015-06-21,16.57537,16.610588,16.613869,16.584099,16.611252,16.608429,16.317673
2015-06-22,16.585213,16.596642,16.587555,16.599724,16.577301,16.279716,16.194214
2015-06-23,16.58818,16.610916,16.617027,16.583778,16.355743,16.261177,16.154564
2015-06-24,16.56057,16.596199,16.613869,16.312462,16.231987,16.12223,16.162453
2015-06-25,16.621353,16.611107,16.317078,16.217346,16.185852,16.110916,16.122452
2015-06-26,16.597687,16.403,16.241737,16.126,16.140266,16.143517,16.108223
2015-06-28,16.307388,16.229301,16.164253,16.136864,16.118195,16.09333,16.089256
2015-06-29,16.254608,16.170479,16.143806,16.106323,16.094467,16.084229,16.077736
2015-06-30,16.149788,16.119759,16.104126,16.139526,16.099197,16.098793,16.06034
2015-07-01,16.135918,16.123299,16.110756,16.106682,16.075348,16.038284,16.047005
2015-07-02,16.124825,16.119247,16.103127,16.048798,16.058342,16.054695,16.03537
2015-07-03,16.093147,16.09053,16.060074,16.082375,16.033318,16.016685,16.027931
2015-07-05,16.075958,16.110367,16.065895,16.058075,16.047798,16.013039,16.015213
2015-07-06,16.063927,16.063286,16.09298,16.006493,16.044693,16.006607,15.980347
2015-07-07,16.050621,16.039207,16.047386,16.019913,16.032318,15.981972,15.975395
2015-07-08,16.041145,16.038963,16.025444,15.998421,15.973167,15.948051,15.97644
2015-07-09,16.039017,16.028,16.023918,16.019592,15.964668,15.948006,15.931686
2015-07-10,16.015648,16.005615,15.98716,15.98526,15.942787,15.891197,15.919716
2015-07-12,16.01751,15.9964905,15.971809,15.925819,15.913864,15.878006,15.871117
2015-07-13,15.990456,15.967766,15.968475,15.918884,15.885948,15.844116,15.864517
2015-07-14,15.937607,15.952827,15.915642,15.912277,15.89225,15.853729,15.798378
2015-07-15,15.938911,15.891495,15.90786,15.886658,15.855293,15.807335,15.783554
2015-07-16,15.933563,15.888351,15.872391,15.867523,15.825027,15.789719,15.695412
2015-07-17,15.885307,15.878372,15.87355,15.810753,15.780563,15.697868,15.6634445
2015-07-19,15.896095,15.86998,15.803734,15.756943,15.695808,15.680267,15.629097
2015-07-20,15.861542,15.832939,15.786865,15.662155,15.686401,15.673279,15.67012
2015-07-21,15.800598,15.77726,15.687912,15.676521,15.65789,15.673767,15.616524
2015-07-22,15.765633,15.70459,15.7030945,15.645065,15.668335,15.633308,15.5774765
2015-07-23,15.718643,15.696289,15.63018,15.664505,15.61673,15.593597,15.5854645
2015-07-24,15.682671,15.667351,15.634964,15.665352,15.621857,15.570908,15.470787
2015-07-26,15.633537,15.650406,15.618881,15.594025,15.560242,15.477425,15.476959
2015-07-27,15.665016,15.628601,15.605331,15.598679,15.492935,15.462906,15.4036255
2015-07-28,15.617256,15.601715,15.561966,15.49012,15.463615,15.387016,15.379585
2015-07-29,15.598793,15.558144,15.470634,15.459625,15.405052,15.372986,15.235695
2015-07-30,15.55761,15.475082,15.476448,15.391945,15.363785,15.262482,15.176651
2015-07-31,15.484711,15.461777,15.387558,15.379303,15.244713,15.179062,15.090286
2015-08-02,15.443787,15.389412,15.40506,15.268677,15.161423,15.067795,15.033264
2015-08-03,15.423134,15.364525,15.309723,15.187294,15.080154,15.028587,14.974899
2015-08-04,15.377632,15.247101,15.149193,15.074799,15.009163,14.9767,14.857491
2015-08-05,15.284073,15.16954,15.063522,15.030502,14.96051,14.797569,14.927017
2015-08-06,15.133934,15.082634,14.981606,14.929054,14.859299,14.820198,14.842255
2015-08-07,15.058662,15.025627,14.920326,14.838791,14.974518,14.843658,14.817879
2015-08-09,15.0186615,14.956223,14.926788,14.830269,14.849785,14.832268,14.808067
2015-08-10,14.92305,14.895004,14.802872,14.82151,14.834793,14.849342,14.8676605
2015-08-11,14.932045,14.790863,14.837784,14.835609,14.852745,14.825577,14.8109665
2015-08-12,14.845795,14.808121,14.83606,14.862541,14.838341,14.8304825,14.8359375
2015-08-13,14.844955,14.833092,14.839844,14.832947,14.86647,14.849899,14.792152
2015-08-14,14.844795,14.814178,14.8114395,14.836479,14.84993,14.838295,14.895058
2015-08-16,14.806427,14.838051,14.821693,14.860397,14.799629,14.878281,14.912048
2015-08-17,14.851227,14.878189,14.85376,14.83403,14.833473,14.907433,14.8635025
2015-08-18,14.834999,14.8231735,14.82019,14.842575,14.837082,14.847809,14.947556
2015-08-19,14.819061,14.82827,14.835655,14.86084,14.909546,14.825981,14.797081
2015-08-20,14.83017,14.847435,14.845459,14.847557,14.819572,14.830627,14.796234
2015-08-21,14.826942,14.826645,14.864792,14.796364,14.834618,14.815918,14.814484
2015-08-23,14.923988,14.853493,14.857147,14.818741,14.785721,14.812355,14.789101
2015-08-24,14.868042,14.872704,14.86377,14.839592,14.816002,14.792786,14.761177
2015-08-25,14.787514,14.831787,14.826653,14.830521,14.770752,14.793938,14.770813
2015-08-26,14.916641,14.785309,14.844414,14.776489,14.769287,14.763176,14.761635
2015-08-27,14.806892,14.82151,14.808243,14.76339,14.765846,14.737801,14.731895
2015-08-28,14.76796,14.790543,14.752548,14.752098,14.773674,14.733841,14.745628
2015-08-30,14.768425,14.795227,14.779655,14.766541,14.7196045,14.748192,14.731758
2015-08-31,14.784195,14.772667,14.7423935,14.737053,14.755394,14.714485,14.71196
2015-09-01,14.755676,14.793259,14.737717,14.747124,14.743385,14.731331,14.701622
2015-09-02,14.743668,14.767525,14.753532,14.73642,14.730301,14.714043,14.719986
2015-09-03,14.759033,14.7311325,14.73777,14.714142,14.735542,14.710175,14.721176
2015-09-04,14.732719,14.702217,14.729843,14.704575,14.696358,14.740364,14.74054
2015-09-06,14.742088,14.701279,14.69175,14.731087,14.7196045,14.744537,14.733261
2015-09-07,14.721016,14.720749,14.732666,14.721794,14.720215,14.694771,14.739006
2015-09-08,14.706642,14.685791,14.736053,14.703743,14.737556,14.71608,14.714386
2015-09-09,14.70713,14.690018,14.717598,14.733902,14.705864,14.717674,14.700569
2015-09-10,14.735199,14.727097,14.711861,14.716072,14.710175,14.691376,14.700432
2015-09-11,14.715065,14.701744,14.719925,14.70433,14.689247,14.71579,14.708641
2015-09-13,14.732155,14.747818,14.696556,14.683479,14.683899,14.724747,14.717674
2015-09-14,14.73793,14.707291,14.7059555,14.685287,14.701759,14.684517,14.731598
2015-09-15,14.69725,14.685875,14.680069,14.705299,14.741638,14.727524,14.716736
2015-09-16,14.694534,14.716019,14.7206955,14.727203,14.731415,14.734825,14.735954
2015-09-17,14.705009,14.69809,14.735107,14.728973,14.719933,14.724121,14.729218
2015-09-18,14.722595,14.717796,14.736504,14.721603,14.725754,14.726364,14.735916
2015-09-20,14.723618,14.722443,14.737991,14.71759,14.719475,14.714684,14.737587
2015-09-21,14.729553,14.7322235,14.726448,14.708397,14.738968,14.723015,14.72966
2015-09-22,14.722839,14.729965,14.714554,14.766594,14.731232,14.722725,14.738045
2015-09-23,14.729683,14.722595,14.736404,14.728844,14.71933,14.736435,14.712372
2015-09-24,14.722267,14.728867,14.73896,14.715546,14.710915,14.706085,14.706284
2015-09-25,14.729752,14.724968,14.735947,14.761345,14.711037,14.682831,14.6953125
2015-09-27,14.721886,14.728317,14.739006,14.738487,14.712471,14.694946,14.676903
2015-09-28,14.730003,14.728355,14.715256,14.716034,14.704399,14.688301,14.706375
2015-09-29,14.721748,14.733032,14.697433,14.6885605,14.675293,14.67955,14.701767
2015-09-30,14.734589,14.685516,14.724861,14.707916,14.707703,14.69696,14.700653
2015-10-01,14.723244,14.713753,14.710907,14.703651,14.655159,14.666878,14.699265
2015-10-02,14.686264,14.688904,14.683495,14.707153,14.686508,14.685104,14.697266
2015-10-04,14.682709,14.728577,14.710594,14.686249,14.6946335,14.703499,14.698235
2015-10-05,14.692665,14.6831665,14.684196,14.676186,14.706314,14.690392,14.698357
2015-10-06,14.691238,14.697319,14.711365,14.680809,14.700783,14.704819,14.697639
2015-10-07,14.689964,14.68779,14.684586,14.688927,14.714035,14.711914,14.734337
2015-10-08,14.690392,14.701027,14.704002,14.723145,14.711784,14.727905,14.826012
2015-10-09,14.707436,14.719749,14.733292,14.712296,14.732155,14.796455,14.831718
2015-10-11,14.705666,14.703224,14.729599,14.726463,14.815628,14.837837,14.932472
2015-10-12,14.692352,14.737015,14.726921,14.781998,14.839615,14.918777,14.966957
2015-10-13,14.723282,14.723541,14.8280945,14.835159,14.914246,15.005493,15.041969
2015-10-14,14.729797,14.792175,14.835045,14.901634,14.997543,15.01339,15.051628
2015-10-15,14.822952,14.8441925,14.910332,14.9515,15.058022,15.066391,15.106163
2015-10-16,14.832321,14.906647,15.001701,15.011955,15.103241,15.106819,15.160767
2015-10-18,14.913956,14.991737,14.995964,15.012039,15.07666,15.1785965,15.183548
2015-10-19,14.99012,14.9908905,15.05117,15.087433,15.135078,15.199417,15.232254
2015-10-20,15.0112,15.072281,15.101555,15.146248,15.180504,15.189156,15.24147
2015-10-21,15.094376,15.1258545,15.136192,15.189865,15.184647,15.251801,15.485519
2015-10-22,15.081093,15.176979,15.195602,15.183807,15.267059,15.46553,15.68589
2015-10-23,15.159798,15.21727,15.188057,15.248688,15.476242,15.692337,15.737312
2015-10-25,15.146759,15.1972275,15.271263,15.497231,15.685898,15.746185,15.760445
2015-10-26,15.248283,15.252487,15.474747,15.681038,15.742882,15.745895,15.732964
2015-10-27,15.261841,15.486412,15.676956,15.755348,15.7487335,15.731812,15.762451
2015-10-28,15.474617,15.666489,15.721451,15.744568,15.736557,15.762497,15.769066
2015-10-29,15.686928,15.735069,15.764854,15.755798,15.741753,15.757095,15.741081
2015-10-30,15.737495,15.748581,15.778275,15.745407,15.750961,15.73423,15.77243
2015-11-01,15.742645,15.736282,15.729088,15.756187,15.808151,15.752388,15.7449875
2015-11-02,15.807816,15.747658,15.811653,15.745148,15.7511215,15.749344,15.7728195
2015-11-03,15.756004,15.736282,15.776527,15.756317,15.722557,15.746376,15.74231
2015-11-04,15.795486,15.752777,15.747978,15.744949,15.798645,15.744431,15.757492
2015-11-05,15.729248,15.746864,15.783371,15.756821,15.760147,15.753998,15.72773
2015-11-06,15.786339,15.73558,15.761147,15.744446,15.772957,15.743904,15.740532
2015-11-08,15.762749,15.761429,15.752899,15.756958,15.783226,15.748405,15.753304
2015-11-09,15.7382965,15.751961,15.760727,15.744057,15.736977,15.760498,15.742233
2015-11-10,15.784264,15.743515,15.801079,15.757217,15.799667,15.745789,15.74929
2015-11-11,15.750977,15.743057,15.7502365,15.743797,15.7714,15.742477,15.742714
2015-11-12,15.785286,15.795952,15.751381,15.757477,15.745514,15.730507,15.75724
2015-11-13,15.750122,15.792046,15.812515,15.74379,15.757515,15.797379,15.71962
2015-11-15,15.77726,15.76355,15.739944,15.757874,15.762154,15.708206,15.672852
2015-11-16,15.748703,15.733994,15.759262,15.743538,15.718765,15.669289,15.589478
2015-11-17,15.783775,15.788826,15.74543,15.708572,15.662735,15.569275,15.514
2015-11-18,15.761368,15.792046,15.714607,15.640938,15.583694,15.495743,15.409622
2015-11-19,15.752861,15.743759,15.67424,15.578743,15.51667,15.4169235,15.350731
2015-11-20,15.713661,15.676651,15.604095,15.471947,15.416328,15.348572,15.178505
2015-11-22,15.65844,15.620453,15.482971,15.423477,15.326202,15.191925,14.967995
2015-11-23,15.577118,15.518936,15.4088745,15.3280945,15.173996,15.021416,14.886642
2015-11-24,15.539093,15.424492,15.338867,15.231346,15.023056,14.903938,14.740234
2015-11-25,15.413574,15.3284,15.185043,15.024185,14.894386,14.751152,14.674545
2015-11-26,15.321236,15.202408,15.08345,14.878014,14.760704,14.608788,14.511696
2015-11-27,15.195847,15.00769,14.917847,14.757668,14.635086,14.452232,14.413208
2015-11-29,15.020248,14.878769,14.747711,14.615402,14.471054,14.380226,14.395874
2015-11-30,14.857002,14.775558,14.64579,14.530426,14.373665,14.36377,14.280243
2015-12-01,14.760124,14.60994,14.429802,14.39045,14.346817,14.276634,14.336845
2015-12-02,14.618729,14.452049,14.391182,14.3387375,14.305656,14.35527,14.336884
2015-12-03,14.424652,14.410767,14.319687,14.325378,14.378738,14.344505,14.322617
2015-12-04,14.390495,14.369774,14.3433,14.31945,14.349442,14.342194,14.299843
2015-12-06,14.404602,14.333763,14.317101,14.382164,14.339668,14.296402,14.281662
2015-12-07,14.327057,14.346542,14.342911,14.33017,14.291351,14.2797165,14.2456665
2015-12-08,14.353981,14.323181,14.394829,14.322395,14.24324,14.243973,14.226372
2015-12-09,14.352165,14.310608,14.318733,14.267258,14.251465,14.237389,14.2565
2015-12-10,14.319656,14.275856,14.275131,14.2335205,14.245659,14.238541,14.2168045
2015-12-11,14.258591,14.2966,14.236015,14.2363205,14.250771,14.2000885,14.205688
2015-12-13,14.286453,14.245911,14.233833,14.237663,14.228073,14.246399,14.230499
2015-12-14,14.261986,14.261894,14.226387,14.246513,14.205811,14.219322,14.208366
2015-12-15,14.2298355,14.236214,14.216118,14.2198105,14.187683,14.183922,14.1688
2015-12-16,14.251114,14.2335205,14.204803,14.189728,14.176491,14.169533,14.194817
2015-12-17,14.21756,14.192787,14.211441,14.190468,14.178238,14.195099,14.184441
2015-12-18,14.210136,14.185524,14.150803,14.194092,14.200249,14.188034,14.170258
2015-12-20,14.199875,14.205864,14.197319,14.178856,14.210297,14.1707,14.193588
2015-12-21,14.190407,14.189072,14.188866,14.180031,14.168556,14.193375,14.18914
2015-12-22,14.17746,14.178856,14.186249,14.195442,14.1775055,14.165382,14.197144
2015-12-23,14.186905,14.198166,14.186531,14.177895,14.179771,14.176117,14.118416
2015-12-24,14.21093,14.170113,14.189003,14.179634,14.163086,14.161476,14.145126
2015-12-27,14.19191,14.170601,14.189148,14.181015,14.163155,14.143837,14.134613
2015-12-28,14.198463,14.175507,14.164238,14.154823,14.13604,14.153946,14.132462
2015-12-29,14.1731415,14.187447,14.144188,14.149269,14.174156,14.104553,14.086067
2015-12-30,14.157547,14.149071,14.139862,14.091209,14.099724,14.109283,14.071869
2015-12-31,14.180855,14.14193,14.114464,14.089256,14.08461,14.078529,14.0614395
2016-01-03,14.139519,14.125793,14.098122,14.101997,14.088417,14.116791,14.115257
2016-01-04,14.119926,14.146599,14.103149,14.094772,14.11084,14.082581,14.044151
2016-01-05,14.109871,14.084045,14.091782,14.086472,14.058495,14.044174,14.0516205
2016-01-06,14.090843,14.066223,14.086273,14.117012,14.059929,14.03418,14.03614
2016-01-07,14.110565,14.07766,14.079903,14.045586,14.041634,14.04393,14.027039
2016-01-08,14.059128,14.095612,14.065315,14.040329,14.033867,14.0334015,13.992958
2016-01-10,14.122292,14.074493,14.04998,14.028908,14.026108,14.018806,13.999924
2016-01-11,14.0546875,14.032097,14.0230255,14.028938,14.035088,14.005928,14.002525
2016-01-12,14.050201,14.056992,14.037003,14.03154,13.996384,14.0063095,13.993416
2016-01-13,14.049141,14.038284,13.993935,14.020798,14.004562,13.98838,13.979553
2016-01-14,14.03746,14.021408,14.014046,14.008537,13.986069,13.972206,13.970955
2016-01-15,14.054047,14.001732,14.017967,13.998978,13.997505,14.003304,13.977806
2016-01-17,14.0190735,13.992737,13.981056,14.009781,14.001007,13.986008,13.999199
2016-01-18,14.0008545,14.006615,13.968491,13.977013,13.980988,13.99144,13.999199
2016-01-19,13.9833145,14.001808,14.011314,13.985458,13.988922,13.976448,13.9752655
2016-01-20,14.033562,13.987778,13.982956,13.983955,13.983437,13.995018,13.973732
2016-01-21,13.972092,13.975517,13.996376,13.9928055,13.979179,13.982704,13.998909
2016-01-22,13.977112,13.998352,13.9906845,13.98568,13.998154,13.9953,13.997917
2016-01-24,13.999046,14.013123,13.970062,13.984642,13.995865,14.008553,14.006424
2016-01-25,13.995071,14.011406,14.006966,13.997276,14.017746,14.016151,14.01181
2016-01-26,13.984932,13.974991,13.994514,13.996277,13.999405,14.0228195,14.025505
2016-01-27,14.003998,13.995148,13.999237,14.018852,14.013863,14.04158,14.038498
2016-01-28,13.996048,14.010857,14.009575,14.025757,14.025818,14.044868,14.061546
2016-01-29,14.005348,14.028839,14.0192795,14.024231,14.042892,14.054016,14.053734
2016-01-31,14.036461,14.036018,14.041374,14.042679,14.064453,14.059792,14.059868
2016-02-01,14.027657,14.036285,14.0535965,14.06176,14.078804,14.054993,14.07663
2016-02-02,14.025864,14.047348,14.07328,14.053513,14.053085,14.058601,14.068207
2016-02-03,14.058075,14.077278,14.059853,14.072357,14.058105,14.070549,14.05368
2016-02-04,14.055641,14.060165,14.050293,14.073196,14.061073,14.077713,14.0423355
2016-02-05,14.055153,14.069344,14.066818,14.051041,14.06633,14.057304,14.090042
2016-02-07,14.064987,14.061676,14.067604,14.0616455,14.060585,14.08625,14.07373
2016-02-08,14.065392,14.069542,14.059082,14.058472,14.099464,14.107735,14.118942
2016-02-09,14.079758,14.061676,14.073975,14.101135,14.093132,14.140572,14.181473
2016-02-10,14.065605,14.070183,14.10762,14.074547,14.101257,14.177734,14.200562
2016-02-11,14.060944,14.0881195,14.07225,14.132393,14.140106,14.190636,14.237831
2016-02-12,14.067253,14.108925,14.140045,14.183968,14.19487,14.245552,14.278938
2016-02-14,14.133995,14.126808,14.159859,14.2066345,14.218712,14.251785,14.326408
2016-02-15,14.108101,14.148399,14.18898,14.24041,14.240067,14.321007,14.301941
2016-02-16,14.145027,14.20182,14.265068,14.270988,14.298027,14.3033905,14.320847
2016-02-17,14.180672,14.247688,14.28759,14.279869,14.31073,14.31617,14.437424
2016-02-18,14.2545395,14.263092,14.284592,14.31517,14.32663,14.421669,14.458069
2016-02-19,14.270615,14.305054,14.295982,14.345764,14.404251,14.461861,14.543076
2016-02-21,14.299675,14.32106,14.302254,14.404449,14.506836,14.54187,14.824142
2016-02-22,14.302498,14.333221,14.440231,14.493637,14.525925,14.822426,14.815201
2016-02-23,14.296783,14.419273,14.443436,14.547203,14.820168,14.831589,14.866348
2016-02-24,14.414223,14.454353,14.528183,14.7885895,14.856392,14.821655,14.838806
2016-02-25,14.478554,14.52597,14.786865,14.827866,14.8496475,14.831596,14.882088
2016-02-26,14.530785,14.792778,14.83136,14.833771,14.815361,14.831436,14.891869
2016-02-28,14.778496,14.853729,14.832008,14.835556,14.851494,14.877243,14.889442
2016-02-29,14.811707,14.840858,14.832138,14.839584,14.897301,14.923592,14.956619
2016-03-01,14.851799,14.830742,14.873596,14.884415,14.920013,14.951843,15.072067
2016-03-02,14.875504,14.870636,14.901901,14.922119,14.931114,15.05983,15.103035
2016-03-03,14.86528,14.910233,14.936317,14.945671,15.049606,15.146881,15.15181
2016-03-04,14.897835,14.960625,14.952881,15.05983,15.151817,15.164764,15.237801
2016-03-06,14.929108,14.959084,15.082321,15.109467,15.2061,15.175697,15.245216
2016-03-07,14.943802,15.065384,15.163437,15.114685,15.194725,15.212402,15.257011
2016-03-08,15.080986,15.174858,15.155113,15.224808,15.246826,15.272285,15.227722
2016-03-09,15.208092,15.199387,15.168007,15.233124,15.267738,15.2854,15.283859
2016-03-10,15.147392,15.223679,15.227127,15.258766,15.237144,15.257996,15.282623
2016-03-11,15.201881,15.213745,15.245354,15.25721,15.289757,15.279518,15.309372
2016-03-13,15.244293,15.1763,15.263634,15.271088,15.288956,15.314133,15.271034
2016-03-14,15.251427,15.219887,15.279266,15.319801,15.31308,15.287788,15.287796
2016-03-15,15.280891,15.297722,15.31636,15.288666,15.301476,15.321602,15.284637
2016-03-16,15.260719,15.285965,15.294106,15.291435,15.279259,15.309212,15.312706
2016-03-17,15.269638,15.271469,15.255363,15.28788,15.294899,15.316284,15.343086
2016-03-18,15.317139,15.310417,15.307129,15.297508,15.318588,15.358711,15.360733
2016-03-20,15.285233,15.299431,15.287506,15.336212,15.329491,15.378868,15.3845215
2016-03-21,15.276077,15.320847,15.300056,15.337341,15.366684,15.370033,15.357323
2016-03-22,15.284027,15.303932,15.342377,15.374748,15.362556,15.334969,15.323364
2016-03-23,15.301765,15.354141,15.339973,15.367699,15.327499,15.296913,15.322777
2016-03-24,15.362015,15.357979,15.370224,15.312683,15.317879,15.299889,15.294884
2016-03-27,15.365372,15.367256,15.337532,15.308891,15.297859,15.2966,15.346428
2016-03-28,15.386627,15.339615,15.304604,15.298088,15.288452,15.330811,15.311783
2016-03-29,15.341873,15.3078,15.318382,15.280289,15.312836,15.307617,15.28949
2016-03-30,15.317169,15.301125,15.299767,15.305664,15.2977295,15.292229,15.2985
2016-03-31,15.296219,15.2795105,15.307838,15.313889,15.3216095,15.295158,15.27462
2016-04-01,15.310867,15.308289,15.314316,15.330231,15.2929535,15.31459,15.269066
2016-04-03,15.303505,15.311905,15.295166,15.313889,15.278374,15.300682,15.289314
2016-04-04,15.315498,15.311691,15.278847,15.292793,15.291473,15.286804,15.291756
2016-04-05,15.2798,15.28788,15.296654,15.288101,15.290123,15.2923355,15.290611
2016-04-06,15.287277,15.290871,15.278847,15.313377,15.275291,15.292152,15.323601
2016-04-07,15.291298,15.278519,15.2968445,15.277557,15.294991,15.327255,15.359062
2016-04-08,15.294182,15.274651,15.2909775,15.283821,15.296463,15.345329,15.381714
2016-04-10,15.289879,15.27581,15.302208,15.351952,15.341888,15.393631,15.394852
2016-04-11,15.27359,15.293373,15.33252,15.352646,15.4067,15.40757,15.436989
2016-04-12,15.302361,15.317459,15.375191,15.373779,15.4142,15.401215,15.424042
2016-04-13,15.319977,15.367714,15.385231,15.396248,15.421051,15.443047,15.427742
2016-04-14,15.338264,15.375465,15.428619,15.422714,15.487999,15.452652,15.456078
2016-04-15,15.400642,15.415604,15.425735,15.456917,15.451996,15.480057,15.4648285
2016-04-17,15.420502,15.433632,15.43074,15.449242,15.4535675,15.443199,15.452026
2016-04-18,15.437515,15.445694,15.448814,15.454681,15.444412,15.479141,15.497742
2016-04-19,15.460548,15.444595,15.461662,15.442337,15.448822,15.485985,15.524979
2016-04-20,15.443329,15.4173355,15.440109,15.438026,15.483818,15.514427,15.531036
2016-04-21,15.444557,15.416618,15.46125,15.497139,15.501427,15.526947,15.723694
2016-04-22,15.461205,15.451828,15.482254,15.521606,15.54454,15.719177,15.762375
2016-04-24,15.442749,15.476257,15.526512,15.503685,15.72377,15.78669,15.83477
2016-04-25,15.498566,15.521767,15.517548,15.720589,15.771164,15.814957,15.797585
2016-04-26,15.545052,15.507584,15.755852,15.829948,15.7910385,15.827316,15.85807
2016-04-27,15.506218,15.72834,15.780197,15.786865,15.831665,15.875137,15.850006
2016-04-28,15.734055,15.76194,15.834145,15.828293,15.871162,15.866035,16.061302
2016-04-29,15.7812195,15.787598,15.861519,15.864769,15.873161,16.072151,16.133072
2016-05-01,15.817741,15.8125,15.864334,15.882706,16.056587,16.125427,16.157768
2016-05-02,15.838135,15.881989,15.872414,16.033958,16.12429,16.149597,16.169159
2016-05-03,15.868202,15.8786545,16.03106,16.1221,16.129555,16.17089,16.210144
2016-05-04,15.917229,16.045288,16.122116,16.169807,16.162865,16.219337,16.237831
2016-05-05,16.05481,16.124695,16.170479,16.175102,16.222061,16.270363,16.814766
2016-05-06,16.068947,16.14103,16.16742,16.200188,16.218658,16.806717,16.935562
