,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF
2014-09-24,0.7659957,0.7657121,0.7656494,0.7656906,0.765178,0.76548094,0.76509327
2014-09-25,0.7656456,0.765524,0.7652714,0.76484084,0.7649112,0.76451564,0.7644406
2014-09-26,0.7654457,0.76533556,0.76490897,0.7644474,0.7650617,0.7644092,0.76427937
2014-09-28,0.7652153,0.7655442,0.76543593,0.7648075,0.7641995,0.764008,0.76378864
2014-09-29,0.7644898,0.76522994,0.76433563,0.7645318,0.7643181,0.7644552,0.76357025
2014-09-30,0.76663804,0.7638971,0.7646743,0.76329356,0.7633727,0.7633596,0.7641458
2014-10-01,0.7651337,0.76434875,0.76377755,0.76363355,0.7636381,0.7629773,0.76041716
2014-10-02,0.76513934,0.76391107,0.7634185,0.7634287,0.76526105,0.7614924,0.7633285
2014-10-03,0.7639889,0.7637082,0.7636945,0.7630687,0.7636893,0.76185083,0.76390225
2014-10-05,0.7639142,0.7637477,0.7639282,0.76261216,0.76160234,0.7617258,0.7625624
2014-10-06,0.76366264,0.76221615,0.76042116,0.76160616,0.76287466,0.7622763,0.762145
2014-10-07,0.7638882,0.76313657,0.7592951,0.76095015,0.76234543,0.7606209,0.7614552
2014-10-08,0.7616672,0.7629423,0.76131266,0.76193786,0.76180744,0.7611975,0.76073545
2014-10-09,0.7630163,0.7621612,0.7599798,0.762742,0.7614949,0.76066554,0.75929797
2014-10-10,0.76352155,0.76283485,0.7613664,0.7615889,0.76053286,0.7597311,0.75919884
2014-10-12,0.7598912,0.76245314,0.7611838,0.7605643,0.7598695,0.7593613,0.75251323
2014-10-13,0.7627837,0.761329,0.75999427,0.7598917,0.7589927,0.75277245,0.7517115
2014-10-14,0.7612697,0.7605043,0.75984186,0.7582166,0.7529314,0.75191903,0.75137514
2014-10-15,0.76042885,0.759686,0.7591013,0.75344086,0.7516319,0.75197774,0.75122327
2014-10-16,0.7593803,0.7577512,0.7525726,0.7520423,0.7515853,0.7512042,0.75125366
2014-10-17,0.7581908,0.7522107,0.7517413,0.75204086,0.7526134,0.7525111,0.7515294
2014-10-19,0.75254285,0.7522749,0.75209785,0.7518549,0.75080395,0.7508888,0.75201607
2014-10-20,0.7512931,0.7521888,0.75064045,0.7525888,0.75247204,0.75191134,0.7500687
2014-10-21,0.7517933,0.75277096,0.7522555,0.75231653,0.7528904,0.7514286,0.7508168
2014-10-22,0.7514429,0.7514368,0.75123507,0.75301534,0.7515396,0.750808,0.7500443
2014-10-23,0.7517169,0.75216824,0.7507793,0.75178254,0.7516065,0.75016886,0.7503778
2014-10-24,0.75077325,0.7504636,0.7519399,0.75109375,0.75092524,0.7500996,0.7497067
2014-10-26,0.7514528,0.75043815,0.7507297,0.7505223,0.75043696,0.75115806,0.7501845
2014-10-27,0.75070894,0.7510415,0.75057095,0.74990594,0.7503249,0.7498738,0.749481
2014-10-28,0.7499674,0.75037146,0.75071913,0.7500521,0.7496999,0.7499269,0.7497528
2014-10-29,0.75027317,0.74946874,0.7491246,0.7492515,0.7497688,0.74927163,0.7497558
2014-10-30,0.75035113,0.75028414,0.7500113,0.7501522,0.7504563,0.7491988,0.75002867
2014-10-31,0.7490689,0.75134706,0.74995613,0.7499183,0.75001866,0.7486088,0.747553
2014-11-02,0.7499323,0.7487255,0.74973845,0.74971664,0.7498075,0.749673,0.7502634
2014-11-03,0.74898833,0.7494469,0.7488795,0.7498989,0.7488303,0.7488406,0.7495168
2014-11-04,0.74920803,0.7488146,0.7497373,0.7493528,0.7487982,0.747986,0.7491529
2014-11-05,0.7501336,0.74949956,0.7500166,0.74934894,0.7501977,0.7489232,0.7499619
2014-11-06,0.7491622,0.7489047,0.7479451,0.7482856,0.74941236,0.74880296,0.74985087
2014-11-07,0.74812126,0.74913585,0.7499341,0.7487324,0.74923795,0.7496411,0.74951035
2014-11-09,0.74946326,0.7489755,0.7489182,0.749792,0.7489333,0.7505177,0.74918514
2014-11-10,0.74799377,0.74923545,0.7493196,0.74988323,0.7489926,0.7488884,0.7495838
2014-11-11,0.7489194,0.74926317,0.7493768,0.7490124,0.74975014,0.7501005,0.7492983
2014-11-12,0.74966794,0.7491922,0.7494222,0.7503806,0.74945396,0.74908924,0.7497304
2014-11-13,0.7486427,0.74953896,0.74998474,0.7502367,0.7495535,0.74944973,0.7495437
2014-11-14,0.74987644,0.74916875,0.74947566,0.7493786,0.7493184,0.7499502,0.74965197
2014-11-16,0.7499957,0.75010055,0.74997133,0.74961615,0.74995065,0.7491882,0.75007695
2014-11-17,0.7494089,0.7491747,0.749748,0.74966156,0.7494701,0.7499587,0.7507937
2014-11-18,0.7502061,0.7498102,0.7494504,0.7493591,0.74919707,0.74958074,0.7505845
2014-11-19,0.74957645,0.74954903,0.7494024,0.7493515,0.7502013,0.7503314,0.7503448
2014-11-20,0.74951804,0.7496469,0.7499813,0.7497038,0.7499776,0.7501576,0.75153774
2014-11-21,0.74986213,0.7501693,0.74980235,0.7507141,0.7509243,0.7512182,0.7520469
2014-11-23,0.7502221,0.7500983,0.7504071,0.75017726,0.7508109,0.7512646,0.7512136
2014-11-24,0.74913704,0.7499879,0.74981225,0.7511435,0.75157773,0.752497,0.7525611
2014-11-25,0.7508988,0.7508672,0.75057083,0.7508394,0.7515116,0.7523651,0.7523901
2014-11-26,0.7503996,0.7510293,0.7509656,0.75143534,0.7529192,0.75216776,0.75320625
2014-11-27,0.75059396,0.75112695,0.7518691,0.75227827,0.7528633,0.7521359,0.75375354
2014-11-28,0.75220865,0.7511512,0.7522791,0.7519862,0.7530903,0.75273305,0.7537026
2014-11-30,0.7515562,0.75198096,0.7524479,0.75239354,0.75348616,0.75300443,0.7531222
2014-12-01,0.75119746,0.7523954,0.75237375,0.7538666,0.75273716,0.7534049,0.7543969
2014-12-02,0.7525078,0.75299895,0.7526379,0.75315064,0.7530126,0.7538602,0.75314647
2014-12-03,0.75250465,0.75376093,0.7528014,0.753166,0.7545277,0.7539616,0.7539773
2014-12-04,0.75261,0.7525346,0.75375557,0.75381464,0.7543354,0.7542457,0.7541563
2014-12-05,0.752739,0.7533923,0.75376266,0.753866,0.75367266,0.75407296,0.7531868
2014-12-07,0.75284797,0.75447965,0.7534912,0.75439996,0.7535161,0.75404125,0.7544551
2014-12-08,0.7541485,0.75437206,0.7547524,0.75379145,0.7539649,0.755823,0.75468004
2014-12-09,0.7534398,0.7537349,0.75396967,0.7538473,0.75445205,0.7541759,0.7543685
2014-12-10,0.7535985,0.75452435,0.7542688,0.7541953,0.75347555,0.753913,0.75458866
2014-12-11,0.7538441,0.7537482,0.7548342,0.75463146,0.7535564,0.7551233,0.7541737
2014-12-12,0.75371724,0.753157,0.7544307,0.7544429,0.7542935,0.75331557,0.7545953
2014-12-14,0.75464773,0.7537099,0.7546193,0.75427705,0.75426215,0.75396055,0.75523037
2014-12-15,0.75367165,0.7550052,0.7540341,0.7541757,0.75508606,0.7554145,0.7554182
2014-12-16,0.75438195,0.75513756,0.7541032,0.754157,0.75456357,0.7553423,0.7561285
2014-12-17,0.754377,0.75445837,0.7547876,0.7542692,0.7540701,0.7560902,0.75660807
2014-12-18,0.7542912,0.75376666,0.7553308,0.755774,0.755128,0.7572355,0.7589195
2014-12-19,0.7542833,0.75497943,0.7555645,0.7561839,0.7563874,0.75712055,0.7574704
2014-12-21,0.7549218,0.75547254,0.75534284,0.7570515,0.75614744,0.7578616,0.75785536
2014-12-22,0.75621456,0.75576526,0.7560539,0.7577563,0.7587725,0.758823,0.7576326
2014-12-23,0.75556225,0.7561966,0.75702965,0.7580728,0.7587927,0.7583581,0.757505
2014-12-24,0.756597,0.7569273,0.7581137,0.75825995,0.7570424,0.7579879,0.75681704
2014-12-25,0.7570379,0.7585926,0.75779974,0.75901353,0.7575591,0.757609,0.75953704
2014-12-26,0.75655466,0.7581582,0.7574349,0.7579745,0.75825524,0.7573529,0.7568955
2014-12-28,0.75819117,0.7583373,0.7577673,0.7583567,0.757859,0.75843,0.7585651
2014-12-29,0.75654244,0.7574418,0.75708973,0.7574295,0.75791746,0.7586035,0.7583267
2014-12-30,0.75721407,0.75847214,0.75742096,0.7577412,0.75816166,0.75811905,0.758886
2014-12-31,0.7587111,0.7574847,0.75743043,0.75657696,0.7587927,0.75827146,0.75831807
2015-01-01,0.75895065,0.7572977,0.7587039,0.7589202,0.75932896,0.7585428,0.75891066
2015-01-02,0.75713396,0.7589258,0.759348,0.7578035,0.7573297,0.7574652,0.75957966
2015-01-04,0.75631607,0.7572613,0.7577422,0.75972897,0.7576929,0.7591789,0.7597362
2015-01-05,0.7578011,0.7565631,0.7587156,0.7586329,0.7578743,0.75950813,0.7600877
2015-01-06,0.75860476,0.7577901,0.7580057,0.76011354,0.7600853,0.76045114,0.76074797
2015-01-07,0.75927174,0.75819045,0.75869906,0.7586653,0.76061136,0.7609521,0.76156133
2015-01-08,0.758252,0.75954396,0.7597536,0.7602851,0.7611864,0.7617022,0.7615398
2015-01-09,0.7597063,0.7585029,0.76087075,0.7612824,0.76146823,0.7610126,0.7627922
2015-01-11,0.7599793,0.76041436,0.7611777,0.7611489,0.7612745,0.7621046,0.7624377
2015-01-12,0.7604733,0.7610096,0.760719,0.7613716,0.7620471,0.7620466,0.7624943
2015-01-13,0.7618021,0.76065797,0.7612971,0.7617819,0.7617111,0.7621014,0.76276433
2015-01-14,0.76127136,0.7627728,0.7627297,0.7636159,0.7617952,0.7620289,0.76139313
2015-01-15,0.76187044,0.7618576,0.76273704,0.7618385,0.7614167,0.76208436,0.7618259
2015-01-16,0.76234716,0.7621817,0.76146364,0.7614963,0.7612543,0.76201016,0.7614838
2015-01-18,0.7617218,0.76125586,0.7608718,0.7625819,0.7618893,0.76206607,0.76160586
2015-01-19,0.7615778,0.76252407,0.76144034,0.76181555,0.76255685,0.7619904,0.7625774
2015-01-20,0.7619442,0.76125073,0.76138157,0.7622376,0.76315016,0.7620469,0.76190853
2015-01-21,0.7622982,0.76181674,0.76253104,0.7618164,0.7625327,0.76196986,0.76198685
2015-01-22,0.7613804,0.76236767,0.7613637,0.76269704,0.76091385,0.7620265,0.7624274
2015-01-23,0.762856,0.7618754,0.7625227,0.7620551,0.76247174,0.7619479,0.7613209
2015-01-25,0.76182956,0.7637632,0.7613458,0.761764,0.76177603,0.76200515,0.7622236
2015-01-26,0.7621939,0.76192605,0.7625131,0.7617098,0.76245713,0.76192516,0.7620945
2015-01-27,0.7619507,0.7623687,0.76132816,0.76230425,0.76176107,0.7619822,0.7637981
2015-01-28,0.7624511,0.76195246,0.762503,0.762712,0.7624431,0.76226157,0.76261437
2015-01-29,0.76210093,0.76230276,0.7613113,0.7622109,0.76176876,0.7617491,0.7620401
2015-01-30,0.76193994,0.7615991,0.7624929,0.7620659,0.7619662,0.7613301,0.7609425
2015-02-01,0.7616819,0.7623677,0.7616668,0.7611758,0.76103854,0.760698,0.7025453
2015-02-02,0.76167965,0.7614468,0.76180863,0.76217663,0.76202077,0.70246047,0.6835971
2015-02-03,0.7613581,0.7619497,0.761144,0.76070094,0.70302206,0.6833715,0.681952
2015-02-04,0.7624194,0.7612327,0.76215696,0.704825,0.68433726,0.6823033,0.683029
2015-02-05,0.76205754,0.7616939,0.70367366,0.683561,0.68342507,0.6835922,0.6839975
2015-02-06,0.7611763,0.70338035,0.68426937,0.68275607,0.6825371,0.682516,0.6829573
2015-02-08,0.7033174,0.68297863,0.6830093,0.68412554,0.6826722,0.68305546,0.68252295
2015-02-09,0.6834948,0.68255895,0.6830214,0.6817818,0.68340063,0.6828094,0.6819069
2015-02-10,0.6829506,0.6827975,0.68357426,0.682753,0.68340236,0.6833166,0.6830261
2015-02-11,0.68300146,0.68315387,0.6841006,0.6841433,0.68277144,0.6822034,0.6840276
2015-02-12,0.6831022,0.6828217,0.6838039,0.68176526,0.6834574,0.6831658,0.68295187
2015-02-13,0.68319654,0.68306243,0.68202573,0.6827506,0.68253,0.6824597,0.6825043
2015-02-15,0.68243027,0.6833115,0.68181366,0.6841578,0.6831935,0.68335104,0.68187165
2015-02-16,0.68327045,0.68348813,0.68220073,0.6817512,0.68305534,0.6853664,0.68302256
2015-02-17,0.6824871,0.68278044,0.68327284,0.6827481,0.6829399,0.68310857,0.6840485
2015-02-18,0.68412346,0.6828696,0.6830172,0.6841701,0.68276316,0.6828603,0.68294615
2015-02-19,0.68316436,0.6829105,0.68360513,0.6817402,0.68350697,0.6833869,0.68303126
2015-02-20,0.68241817,0.6829854,0.6841603,0.6827467,0.6824838,0.6822334,0.681788
2015-02-22,0.6833978,0.68291664,0.68384296,0.6841806,0.68321395,0.683742,0.6818602
2015-02-23,0.6827024,0.6829791,0.6819692,0.68173116,0.6830619,0.68248796,0.68245834
2015-02-24,0.68184346,0.6840275,0.6817496,0.6827454,0.6829358,0.6831129,0.6833698
2015-02-25,0.68360835,0.68307513,0.6821577,0.684189,0.6827447,0.68362015,0.68380034
2015-02-26,0.68126285,0.68229353,0.6832784,0.6817235,0.68382007,0.68346757,0.6847859
2015-02-27,0.68384004,0.68228185,0.683011,0.6832822,0.68517447,0.68536055,0.68711126
2015-03-01,0.68357515,0.68430024,0.6839709,0.68411493,0.6849747,0.68541247,0.6881485
2015-03-02,0.68131953,0.6835272,0.68260646,0.6859378,0.685751,0.6884267,0.6922746
2015-03-03,0.6837238,0.6845058,0.68569386,0.6859794,0.68776965,0.69249415,0.6973729
2015-03-04,0.68490154,0.6844262,0.6875567,0.6882232,0.6927617,0.6965732,0.6982744
2015-03-05,0.68497574,0.68705,0.68879306,0.69242305,0.69728315,0.6984477,0.7041219
2015-03-06,0.68550646,0.6873154,0.6927106,0.69711715,0.69794124,0.7024294,0.7077866
2015-03-08,0.6877842,0.6916801,0.6974956,0.70050734,0.70369613,0.70949376,0.7091091
2015-03-09,0.6921795,0.69636357,0.6994375,0.70350605,0.70672363,0.708194,0.71155447
2015-03-10,0.6975497,0.69937706,0.7033658,0.70733947,0.71062917,0.7115664,0.7139523
2015-03-11,0.69770336,0.703546,0.70859045,0.70915043,0.71011657,0.7141018,0.7146174
2015-03-12,0.7030203,0.70578444,0.7091706,0.7105766,0.71022606,0.7127651,0.7134972
2015-03-13,0.7077131,0.70876837,0.71074295,0.71182406,0.71260166,0.7138315,0.7158248
2015-03-15,0.71062857,0.7100428,0.7108269,0.71515286,0.71412444,0.7143492,0.7173628
2015-03-16,0.7103241,0.70988667,0.71460325,0.7147899,0.7168245,0.7178681,0.7179915
2015-03-17,0.71289647,0.7124052,0.7141872,0.7166121,0.71751004,0.7174174,0.71890193
2015-03-18,0.71201575,0.71451104,0.7173216,0.7162872,0.71804214,0.7197011,0.7194313
2015-03-19,0.7123114,0.71646863,0.71841526,0.71974266,0.72055864,0.7187765,0.722908
2015-03-20,0.715782,0.71797323,0.7191781,0.7181677,0.7192961,0.7261848,0.72238964
2015-03-22,0.7181538,0.71855265,0.7193105,0.72149104,0.72450435,0.72561467,0.7242062
2015-03-23,0.71829927,0.7189124,0.72227204,0.72244745,0.7272057,0.7240891,0.72452116
2015-03-24,0.7183255,0.7230392,0.7220367,0.7262518,0.7227251,0.7261,0.72769725
2015-03-25,0.7232807,0.72468656,0.72731483,0.72686243,0.7262394,0.7269075,0.72682524
2015-03-26,0.72610056,0.7235876,0.72677904,0.7245726,0.7274781,0.72598034,0.72617334
2015-03-27,0.7244635,0.72356635,0.72696805,0.72675467,0.7253772,0.72563094,0.7268217
2015-03-29,0.723658,0.72605646,0.72531176,0.72792876,0.72837913,0.7270594,0.72608286
2015-03-30,0.7259306,0.72592235,0.7270211,0.7262999,0.7261756,0.7277826,0.7261512
2015-03-31,0.72510815,0.72535086,0.7257828,0.72756755,0.7256287,0.72730696,0.72686654
2015-04-01,0.7269958,0.72595567,0.72615474,0.7261484,0.72830665,0.7263193,0.7260525
2015-04-02,0.72624624,0.72741675,0.726629,0.7262315,0.72617257,0.72796166,0.7265985
2015-04-05,0.7257799,0.7252466,0.72628635,0.72686815,0.7256394,0.7268545,0.72767603
2015-04-06,0.7261218,0.7265614,0.72744215,0.72714853,0.727341,0.72905153,0.7288528
2015-04-07,0.7269127,0.72678846,0.7265984,0.72734517,0.7289984,0.7282649,0.72848743
2015-04-08,0.7264465,0.72887933,0.7262443,0.7278849,0.7292931,0.7292786,0.7273058
2015-04-09,0.7259617,0.72787744,0.7279712,0.7273211,0.7287892,0.7349663,0.7301564
2015-04-10,0.726771,0.72848994,0.727613,0.73030704,0.72754455,0.7298811,0.7297894
2015-04-12,0.72774404,0.72918004,0.73094547,0.73262835,0.7289332,0.72998327,0.73119307
2015-04-13,0.7267675,0.7297837,0.7291425,0.728708,0.73053026,0.7302186,0.73018193
2015-04-14,0.7283023,0.73035944,0.72836447,0.72977,0.73021936,0.7301538,0.73101014
2015-04-15,0.72769153,0.73085964,0.72983915,0.7295456,0.73090255,0.7306232,0.7323568
2015-04-16,0.7294161,0.7298329,0.73003364,0.73103285,0.73204994,0.733379,0.7330381
2015-04-17,0.7290993,0.73001313,0.73033386,0.73103696,0.7317419,0.7331246,0.7331943
2015-04-19,0.73045594,0.7306402,0.7313465,0.7321512,0.7327246,0.7325877,0.73272765
2015-04-20,0.7303692,0.73075557,0.7322816,0.73302877,0.73291457,0.7333024,0.7335099
2015-04-21,0.7312538,0.73096466,0.7326551,0.73262376,0.732294,0.7336351,0.7327313
2015-04-22,0.7325561,0.7323908,0.7323531,0.73318547,0.73344445,0.7327797,0.7327233
2015-04-23,0.73315966,0.73301494,0.7334201,0.7329044,0.73275423,0.7316719,0.73224735
2015-04-24,0.7326754,0.7316739,0.732546,0.7327568,0.7322148,0.7311448,0.73088306
2015-04-26,0.73467773,0.7334419,0.7327165,0.7321677,0.7326456,0.7306661,0.72996956
2015-04-27,0.7331891,0.73295057,0.7326106,0.7322246,0.73131365,0.73045427,0.72998834
2015-04-28,0.73306316,0.732069,0.73228604,0.7311116,0.7299582,0.7309436,0.7297832
2015-04-29,0.73302394,0.7322068,0.731571,0.731642,0.7303622,0.72994626,0.7301029
2015-04-30,0.73227453,0.7316316,0.7306449,0.72926265,0.72927547,0.7278863,0.72920346
2015-05-01,0.73136246,0.7308525,0.72862846,0.72823715,0.7286794,0.7281755,0.72766787
2015-05-03,0.7300594,0.7299457,0.72988623,0.72983253,0.7290072,0.7279552,0.7280811
2015-05-04,0.7298036,0.72939974,0.7281834,0.7285439,0.72789294,0.72716224,0.7236214
2015-05-05,0.72959363,0.7298794,0.72945267,0.72849584,0.7266492,0.7284608,0.72569513
2015-05-06,0.7290101,0.7285745,0.7280733,0.7281686,0.72653794,0.72723824,0.724901
2015-05-07,0.72875607,0.7274801,0.7276005,0.72685325,0.7253345,0.72573864,0.72503823
2015-05-08,0.72775966,0.72708726,0.72689116,0.72637504,0.72451437,0.7255258,0.7252399
2015-05-10,0.72649,0.7281051,0.72562927,0.7249864,0.7256714,0.72565687,0.7238128
2015-05-11,0.7269747,0.7248261,0.725053,0.7233441,0.7248554,0.72539216,0.72403806
2015-05-12,0.7249846,0.72585094,0.7249711,0.7259754,0.7250459,0.72261536,0.7235599
2015-05-13,0.7263277,0.72530204,0.72482854,0.7245401,0.7228612,0.7235629,0.72408575
2015-05-14,0.7252016,0.7251182,0.72430605,0.7238398,0.7249059,0.7246765,0.72380495
2015-05-15,0.72575396,0.7237983,0.72431666,0.7243082,0.7231821,0.7238945,0.7233631
2015-05-17,0.72321147,0.72466093,0.72379094,0.7240062,0.7243874,0.7229682,0.7126528
2015-05-18,0.7240161,0.72404224,0.72402,0.72322524,0.72335577,0.71224713,0.70511067
2015-05-19,0.72405916,0.7231148,0.72433877,0.72275275,0.7106929,0.70514125,0.70362186
2015-05-20,0.72418797,0.72435445,0.7234088,0.7113864,0.7048119,0.70463145,0.7016811
2015-05-21,0.7234778,0.72320426,0.71188676,0.705626,0.704635,0.70191956,0.69912845
2015-05-22,0.72266823,0.7130952,0.7065209,0.70349735,0.7015268,0.70004,0.69125485
2015-05-24,0.712458,0.7051197,0.7045028,0.70259917,0.69960535,0.691564,0.69049734
2015-05-25,0.70729345,0.70427006,0.70119536,0.7008139,0.691139,0.69179094,0.69077295
2015-05-26,0.70330036,0.702318,0.69967854,0.69134074,0.691251,0.6889359,0.68876165
2015-05-27,0.7012804,0.7008061,0.6920257,0.690339,0.6906704,0.68931794,0.6903829
2015-05-28,0.7006055,0.6922933,0.6897868,0.6900558,0.6887159,0.6884782,0.6895916
2015-05-29,0.69126624,0.6905702,0.6910494,0.6907815,0.6890162,0.6888534,0.68862253
2015-05-31,0.6905245,0.691343,0.688801,0.6894655,0.68908817,0.6890878,0.6884523
2015-06-01,0.6908452,0.6905531,0.68978494,0.69027543,0.6875983,0.6896282,0.68814373
2015-06-02,0.68970245,0.6902917,0.68840045,0.6889476,0.6887633,0.68848157,0.686102
2015-06-03,0.6905422,0.68850386,0.6884047,0.68806833,0.6882361,0.686702,0.68773574
2015-06-04,0.6887752,0.68852335,0.68721175,0.68968326,0.68726003,0.6865662,0.68640953
2015-06-05,0.6887834,0.68786037,0.6878429,0.6872146,0.6875727,0.6859495,0.68510175
2015-06-07,0.68944335,0.688616,0.6881856,0.68474567,0.6865197,0.6853196,0.6852316
2015-06-08,0.68845266,0.68758935,0.687541,0.68562144,0.68758607,0.68541926,0.6850373
2015-06-09,0.68846285,0.6858652,0.68628716,0.68619496,0.685125,0.684176,0.684622
2015-06-10,0.6871244,0.6863251,0.68534505,0.6849472,0.6855219,0.68426144,0.6833751
2015-06-11,0.686406,0.68558115,0.6848565,0.68504316,0.68482196,0.68375933,0.68238086
2015-06-12,0.68557054,0.6856533,0.68540007,0.68473244,0.6840023,0.6827392,0.6821761
2015-06-14,0.68539834,0.68468595,0.6842948,0.68365353,0.68312436,0.68130606,0.67918426
2015-06-15,0.68536884,0.6852617,0.6836788,0.6824464,0.6819184,0.6794164,0.67244375
2015-06-16,0.68504083,0.6842828,0.68237823,0.6821052,0.6792629,0.673684,0.67062503
2015-06-17,0.6845021,0.6835695,0.6806805,0.6787145,0.6717309,0.6701486,0.6695661
2015-06-18,0.68315333,0.6824064,0.67841333,0.6720215,0.67095715,0.67029196,0.66752195
2015-06-19,0.6825176,0.6783796,0.67145026,0.6692457,0.66875255,0.66868645,0.6672815
2015-06-21,0.6791113,0.6715791,0.6706809,0.6699467,0.6678434,0.66884625,0.66641605
2015-06-22,0.67317307,0.6707652,0.669845,0.6685246,0.6657703,0.6658998,0.66441154
2015-06-23,0.67016315,0.66839325,0.66813314,0.66780394,0.6656517,0.6657869,0.6676934
2015-06-24,0.6687048,0.66872543,0.66762,0.6658905,0.6647662,0.6635921,0.66361034
2015-06-25,0.6683299,0.6661742,0.66553926,0.6638185,0.6645006,0.66395926,0.6625669
2015-06-26,0.66794837,0.6655188,0.66541106,0.6649276,0.66317433,0.6643344,0.66267025
2015-06-28,0.6654939,0.6642357,0.6642552,0.66427094,0.66197586,0.66107446,0.65520227
2015-06-29,0.66526616,0.6656617,0.6637937,0.66328067,0.6629853,0.6550001,0.6514994
2015-06-30,0.6649128,0.6637305,0.6618998,0.6622716,0.6552414,0.6527399,0.6503423
2015-07-01,0.66371596,0.6619011,0.66345483,0.65558356,0.65240085,0.6493307,0.6503696
2015-07-02,0.6636205,0.66039544,0.6537624,0.6518417,0.6492895,0.6499443,0.6497356
2015-07-03,0.6619277,0.6549738,0.6509498,0.64936334,0.65023625,0.6503417,0.64635915
2015-07-05,0.65326107,0.651949,0.6501566,0.6491285,0.6498396,0.6471836,0.64222825
2015-07-06,0.6526221,0.650716,0.6502829,0.64916843,0.647171,0.64159304,0.6409978
2015-07-07,0.65076375,0.6501023,0.6495049,0.64488477,0.6415824,0.6425238,0.6414199
2015-07-08,0.64972275,0.64938486,0.64536756,0.64233506,0.6422864,0.6418107,0.6403676
2015-07-09,0.64875436,0.6461178,0.64182353,0.6419472,0.6408931,0.64057034,0.6382337
2015-07-10,0.6464474,0.6423255,0.6413075,0.6404582,0.641392,0.6378527,0.63817245
2015-07-12,0.64179564,0.6417047,0.64132136,0.64070296,0.6382884,0.63814473,0.6380898
2015-07-13,0.6427923,0.64110976,0.63997805,0.639358,0.6380318,0.6365267,0.6370227
2015-07-14,0.64034456,0.63988787,0.6377349,0.636569,0.63681936,0.63598174,0.63549185
2015-07-15,0.6409832,0.6388315,0.6383323,0.63809913,0.63731176,0.6361851,0.63651794
2015-07-16,0.63884586,0.63658977,0.6370224,0.6368237,0.6365757,0.6359066,0.63523734
2015-07-17,0.63858145,0.63819224,0.6370574,0.63759315,0.63447654,0.6360043,0.6339863
2015-07-19,0.63743114,0.6371188,0.6360908,0.6358351,0.6350354,0.6346659,0.636161
2015-07-20,0.6364241,0.6362898,0.6370646,0.63449335,0.63544315,0.6352071,0.6345449
2015-07-21,0.6374426,0.6355407,0.6360288,0.63450307,0.6348684,0.63550836,0.6332156
2015-07-22,0.63468564,0.6344141,0.63593,0.63517576,0.633717,0.6343753,0.63408434
2015-07-23,0.6360005,0.6348908,0.6348297,0.63668907,0.6342074,0.6349611,0.63386077
2015-07-24,0.63390285,0.6345869,0.6348906,0.6339928,0.6346593,0.6357327,0.6340899
2015-07-26,0.6348373,0.6353735,0.6347523,0.6337561,0.6342302,0.633683,0.6338525
2015-07-27,0.63470167,0.6361367,0.6333911,0.63446546,0.6338609,0.6343314,0.63409835
2015-07-28,0.63361055,0.6355623,0.63394684,0.63393784,0.6341707,0.63397545,0.63384366
2015-07-29,0.633525,0.63382566,0.6336792,0.6340335,0.63398,0.63401365,0.63429916
2015-07-30,0.6338201,0.6352334,0.63386434,0.6340363,0.6338146,0.6352544,0.6345377
2015-07-31,0.63402015,0.63397425,0.63397485,0.63403726,0.63425106,0.63406783,0.6343853
2015-08-02,0.63425845,0.6338117,0.6346601,0.63436586,0.6348892,0.63486105,0.6350928
2015-08-03,0.6341505,0.63495266,0.6352873,0.6345076,0.63375866,0.6345206,0.63414925
2015-08-04,0.63410956,0.63382906,0.6348822,0.6344408,0.6355919,0.63532346,0.6348333
2015-08-05,0.63431305,0.6344608,0.63448966,0.63472664,0.6343999,0.6338841,0.6343743
2015-08-06,0.6349893,0.63524365,0.6355544,0.6344766,0.63460886,0.63523245,0.63439435
2015-08-07,0.63413256,0.6343886,0.6352233,0.63442236,0.6349449,0.63463444,0.6348254
2015-08-09,0.6345364,0.6346287,0.6343242,0.6343018,0.6333549,0.6342125,0.6351581
2015-08-10,0.6346955,0.63436824,0.6358659,0.6346586,0.63465834,0.6352971,0.6347413
2015-08-11,0.6341724,0.63423747,0.63421607,0.63497293,0.6345701,0.63460237,0.63560563
2015-08-12,0.63417006,0.635347,0.6344642,0.6345039,0.63593704,0.63509345,0.63527566
2015-08-13,0.63433224,0.63523614,0.6351387,0.63425887,0.63433707,0.63562876,0.63677317
2015-08-14,0.63501203,0.63478416,0.63386464,0.63527226,0.63572675,0.6363539,0.63769084
2015-08-16,0.6350555,0.6347683,0.6364696,0.63655436,0.6363732,0.6370697,0.6381316
2015-08-17,0.637036,0.6357356,0.6353549,0.6367254,0.6380301,0.6374339,0.6367951
2015-08-18,0.6349684,0.6355156,0.63736814,0.6370287,0.63750064,0.63674325,0.63679856
2015-08-19,0.6355712,0.6366389,0.6370966,0.6370242,0.63741493,0.6367954,0.6372181
2015-08-20,0.6366006,0.6376485,0.6373509,0.6368348,0.6363613,0.6362748,0.6365289
2015-08-21,0.63708746,0.6382412,0.63698256,0.63668776,0.6376556,0.63692456,0.63639534
2015-08-23,0.63829356,0.63648677,0.6370889,0.6365046,0.63617027,0.6362714,0.63685083
2015-08-24,0.63678014,0.63681364,0.63658345,0.63693833,0.6362921,0.63657296,0.63637275
2015-08-25,0.6370948,0.63713807,0.6359809,0.63670176,0.6367351,0.6371774,0.63720834
