,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD
2013-10-23,1.0298033,1.030771,1.0311776,1.030192,1.0301743,1.0324925,1.0314345
2013-10-24,1.0317696,1.0323153,1.031777,1.0325645,1.0306805,1.0313334,1.0315868
2013-10-25,1.0319295,1.031271,1.03228,1.0323932,1.031582,1.0321046,1.0321643
2013-10-27,1.031225,1.0319649,1.0313615,1.0317436,1.0320449,1.0310555,1.0325975
2013-10-28,1.0308994,1.0313401,1.0317721,1.0323852,1.0308313,1.0320964,1.0321897
2013-10-29,1.0312991,1.0309105,1.0319271,1.0323629,1.0317073,1.032464,1.0341575
2013-10-30,1.0315822,1.0316705,1.0322691,1.0317987,1.0327804,1.0330566,1.0339788
2013-10-31,1.032089,1.0309184,1.0320225,1.0330225,1.0334567,1.0336626,1.0333462
2013-11-01,1.03189,1.032023,1.0326765,1.0334363,1.0351696,1.0352466,1.0346146
2013-11-03,1.0324625,1.0325129,1.0334926,1.0343575,1.0353361,1.0340657,1.0361258
2013-11-04,1.031735,1.03351,1.0336599,1.0338674,1.0342975,1.0351744,1.0367807
2013-11-05,1.0340207,1.0339322,1.0338886,1.0353813,1.0353656,1.0360563,1.0362749
2013-11-06,1.0349638,1.0348032,1.0347958,1.0343696,1.0349864,1.037292,1.0381541
2013-11-07,1.0346813,1.0355377,1.0354106,1.0350446,1.035615,1.0384911,1.0389485
2013-11-08,1.035158,1.035457,1.0370657,1.036021,1.0385988,1.0391425,1.0408199
2013-11-10,1.0353639,1.034904,1.0361683,1.0376498,1.0384866,1.0392871,1.0411048
2013-11-11,1.036268,1.0365045,1.0383339,1.0387703,1.0398679,1.0403738,1.0403652
2013-11-12,1.0365102,1.0384843,1.0396712,1.0389841,1.0399961,1.0408196,1.0429636
2013-11-13,1.0383099,1.0397309,1.040426,1.041099,1.0414127,1.0423468,1.0437114
2013-11-14,1.0389657,1.0400814,1.0400043,1.0407809,1.0432582,1.0409483,1.0433131
2013-11-15,1.039699,1.0402663,1.0418332,1.0395739,1.0413643,1.0433568,1.0438255
2013-11-17,1.0408701,1.0409585,1.0432146,1.0410963,1.0448191,1.0445552,1.0442781
2013-11-18,1.0413015,1.0429926,1.0424442,1.0423073,1.0427506,1.0413544,1.0444076
2013-11-19,1.0409658,1.0405821,1.043162,1.0451401,1.0433627,1.0424919,1.0443473
2013-11-20,1.040158,1.043854,1.0432906,1.0428545,1.0423058,1.0444828,1.0438151
2013-11-21,1.0419524,1.0421512,1.0430658,1.0443275,1.0429006,1.044296,1.0449731
2013-11-22,1.0438207,1.0429648,1.0434979,1.043241,1.0448475,1.0416523,1.0438087
2013-11-24,1.041876,1.0417224,1.0436523,1.0429325,1.0444195,1.0454721,1.0457737
2013-11-25,1.0425417,1.0436084,1.0435547,1.045275,1.0451992,1.0432513,1.0439066
2013-11-26,1.0405442,1.0446352,1.0438058,1.0434363,1.0446947,1.0476636,1.0452056
2013-11-27,1.0434356,1.0444504,1.0435246,1.0443616,1.0460045,1.0461835,1.0455124
2013-11-28,1.0432067,1.0433197,1.0433712,1.0451868,1.045254,1.0455155,1.0463998
2013-11-29,1.0437369,1.0446985,1.0449622,1.0444198,1.0457735,1.0469223,1.0451784
2013-12-01,1.043399,1.044116,1.0452368,1.0456216,1.0452155,1.0472577,1.0465772
2013-12-02,1.0445746,1.045856,1.0466603,1.045975,1.0462586,1.0461535,1.0476031
2013-12-03,1.0448303,1.0456114,1.0460486,1.0451865,1.048079,1.0482779,1.0477157
2013-12-04,1.0462465,1.0466281,1.0463239,1.0470744,1.0474647,1.0483527,1.0486982
2013-12-05,1.0458301,1.0456971,1.0475568,1.0466051,1.0467927,1.0472703,1.0480126
2013-12-06,1.0467336,1.0474795,1.0483212,1.0478506,1.046373,1.0483898,1.0493165
2013-12-08,1.0470536,1.0476923,1.0477154,1.0466105,1.0478956,1.0482036,1.0509775
2013-12-09,1.0458877,1.0468642,1.0471562,1.0505104,1.0492169,1.0503889,1.0531328
2013-12-10,1.0481257,1.0492446,1.0486352,1.0489454,1.0510122,1.0545069,1.055123
2013-12-11,1.046874,1.050255,1.0490489,1.0500516,1.0531082,1.0533557,1.0529847
2013-12-12,1.0493594,1.0500042,1.0499654,1.0553399,1.0548664,1.0554414,1.055288
2013-12-13,1.0508112,1.049436,1.0540218,1.0537871,1.0544004,1.0537046,1.0578418
2013-12-15,1.0500616,1.0536718,1.0531355,1.0580168,1.0554106,1.0561042,1.0582384
2013-12-16,1.0524818,1.0538566,1.0553733,1.0553489,1.0562336,1.0576491,1.0587735
2013-12-17,1.0552049,1.054129,1.0542405,1.0562768,1.0582082,1.0581931,1.0580534
2013-12-18,1.0551844,1.0547149,1.0582235,1.0564872,1.0586104,1.0596074,1.0583129
2013-12-19,1.0556245,1.0570526,1.0567043,1.0574101,1.057724,1.0604674,1.0586721
2013-12-20,1.056597,1.0573337,1.059204,1.0588357,1.059207,1.0592916,1.0596079
2013-12-22,1.0581641,1.0566415,1.0579686,1.0597682,1.0587938,1.0601228,1.0611614
2013-12-23,1.0606065,1.0564932,1.0592049,1.0601071,1.0601375,1.0619047,1.0622588
2013-12-24,1.0592102,1.0579677,1.0598917,1.0557648,1.0624942,1.0625141,1.0614316
2013-12-26,1.0591171,1.0587567,1.0602045,1.0600475,1.0614758,1.0643393,1.0602643
2013-12-27,1.0615582,1.0603206,1.0606247,1.0614387,1.0624275,1.0608993,1.0595018
2013-12-29,1.061284,1.0617114,1.0596037,1.0600548,1.0615889,1.0617604,1.0610849
2013-12-30,1.0615911,1.0610603,1.0597024,1.0608046,1.0620075,1.0621549,1.0616086
2013-12-31,1.0615712,1.0636084,1.0605423,1.0611644,1.0640148,1.0618643,1.0632191
2014-01-01,1.0623819,1.0624515,1.0632488,1.0631369,1.0643916,1.061336,1.0640469
2014-01-02,1.0624436,1.0610276,1.0635309,1.0634867,1.0632282,1.063831,1.0629992
2014-01-03,1.062887,1.0597156,1.0632882,1.0625398,1.0631306,1.0620383,1.0647364
2014-01-05,1.063385,1.0642759,1.0637546,1.0627149,1.063559,1.0622921,1.0638237
2014-01-06,1.0638193,1.0634456,1.0632432,1.064378,1.062813,1.0661006,1.0647537
2014-01-07,1.0621269,1.0643438,1.0632148,1.0643897,1.0639358,1.0634964,1.0653527
2014-01-08,1.0619917,1.0638365,1.0643471,1.0640546,1.0641371,1.063046,1.065345
2014-01-09,1.0639454,1.0618304,1.0641037,1.064286,1.064728,1.0647573,1.0650549
2014-01-10,1.0642792,1.0644749,1.0650411,1.064911,1.0647326,1.0658535,1.0647079
2014-01-12,1.0647125,1.0640302,1.065129,1.0650306,1.0649327,1.0650798,1.0650969
2014-01-13,1.0628138,1.0640686,1.0654489,1.064042,1.0647808,1.0647473,1.0650399
2014-01-14,1.0645132,1.0637375,1.0637736,1.0655475,1.0648733,1.0662539,1.0650967
2014-01-15,1.0651398,1.0640931,1.0639143,1.0647391,1.0660162,1.064661,1.0650692
2014-01-16,1.0660223,1.0649612,1.065486,1.0646812,1.0649092,1.0666964,1.065878
2014-01-17,1.0641546,1.0643575,1.0656196,1.0647868,1.0656652,1.0660548,1.0663651
2014-01-19,1.0658865,1.0654705,1.064032,1.0654612,1.0655304,1.0659462,1.0679569
2014-01-20,1.0653756,1.0660584,1.0670111,1.0663949,1.066708,1.0673965,1.0687126
2014-01-21,1.0655066,1.0657859,1.0660715,1.0660701,1.0668826,1.0677972,1.0681974
2014-01-22,1.0655156,1.0667121,1.0669405,1.0681034,1.0679643,1.0698848,1.0709556
2014-01-23,1.0652497,1.0662028,1.0668818,1.067129,1.0697812,1.0710506,1.0728674
2014-01-24,1.0664421,1.0672796,1.0673321,1.0685384,1.0710306,1.0734391,1.0804875
2014-01-26,1.0667434,1.0671496,1.0690944,1.0719266,1.0740241,1.0814741,1.0857451
2014-01-27,1.0678995,1.0688424,1.0712756,1.0730156,1.081363,1.0853188,1.0880752
2014-01-28,1.0687603,1.0715096,1.0736864,1.0809109,1.0849748,1.088182,1.0887002
2014-01-29,1.071708,1.073081,1.0810887,1.0846875,1.0880494,1.0896723,1.0899367
2014-01-30,1.0736864,1.0807735,1.0847921,1.0880988,1.0889717,1.0894731,1.0923513
2014-01-31,1.0825901,1.0849705,1.0882607,1.0892538,1.0903816,1.0932226,1.0930877
2014-02-02,1.0843852,1.0868659,1.0875814,1.0908238,1.0922053,1.092531,1.0977635
2014-02-03,1.0882982,1.0882446,1.0899138,1.0923847,1.0923616,1.0965352,1.0984921
2014-02-04,1.0882399,1.0897441,1.0929564,1.0924147,1.0916587,1.0964943,1.0937932
2014-02-05,1.091658,1.093267,1.0937347,1.0936122,1.0978262,1.0970641,1.0967761
2014-02-06,1.0927136,1.0893183,1.0938933,1.0950718,1.0963674,1.0944214,1.0951207
2014-02-07,1.08936,1.0945461,1.0983397,1.0950371,1.0955685,1.1039013,1.0985749
2014-02-09,1.0922023,1.0944905,1.0954266,1.096475,1.0963831,1.0992582,1.0986754
2014-02-10,1.0922264,1.095845,1.0955961,1.0988264,1.0990591,1.0985657,1.0995014
2014-02-11,1.0964553,1.0971236,1.1028255,1.0990136,1.1004169,1.0990081,1.099074
2014-02-12,1.0959834,1.0972791,1.0998901,1.0991049,1.0997845,1.0996375,1.099149
2014-02-13,1.0981221,1.098904,1.0977566,1.100134,1.098378,1.1000814,1.0993979
2014-02-14,1.0993458,1.0990552,1.1000617,1.1013323,1.098964,1.0991466,1.1010718
2014-02-16,1.1002553,1.1000466,1.1009971,1.098557,1.1000179,1.1014667,1.1030964
2014-02-17,1.1007274,1.0989836,1.099715,1.0987294,1.1010451,1.1025558,1.103835
2014-02-18,1.0992384,1.09907,1.0975958,1.100549,1.1000104,1.1055154,1.1040279
2014-02-19,1.0990295,1.1001489,1.1029449,1.1042277,1.1015241,1.1034615,1.1032544
2014-02-20,1.099853,1.1006072,1.1029513,1.1049285,1.1048726,1.1080217,1.1055099
2014-02-21,1.1016012,1.10242,1.1050202,1.1026423,1.104203,1.1061434,1.1075262
2014-02-23,1.1016823,1.1018105,1.1051326,1.1043363,1.1044488,1.1061281,1.1068667
2014-02-24,1.1018436,1.1043417,1.1051214,1.1048696,1.1053877,1.1077461,1.1077809
2014-02-25,1.1051219,1.1051366,1.1065525,1.1047943,1.1055713,1.1071205,1.1061735
2014-02-26,1.102721,1.1028019,1.1035893,1.1069819,1.1094153,1.1072237,1.106602
2014-02-27,1.1045363,1.1057185,1.1062707,1.1065612,1.1078622,1.106792,1.1065357
2014-02-28,1.1046107,1.1065457,1.1077542,1.1091067,1.106698,1.1076107,1.1072989
2014-03-02,1.1070254,1.107445,1.1048518,1.1054473,1.1068695,1.1089165,1.1065093
2014-03-03,1.1071116,1.1069996,1.1086739,1.1074829,1.1069264,1.1062257,1.1066821
2014-03-04,1.1061115,1.1096909,1.1063347,1.1089665,1.1084849,1.1102333,1.1085215
2014-03-05,1.1084313,1.1066337,1.1069715,1.1073127,1.1057304,1.1094153,1.106699
2014-03-06,1.1083289,1.1057031,1.1063854,1.1081269,1.108432,1.1077818,1.1079205
2014-03-07,1.1068927,1.1070179,1.1074498,1.1068618,1.1076765,1.1073251,1.1088269
2014-03-09,1.1089343,1.1063654,1.1091129,1.1065754,1.1089445,1.1085773,1.1083531
2014-03-10,1.1076777,1.1072247,1.1076862,1.1090286,1.1075048,1.1068348,1.1088107
2014-03-11,1.1061323,1.1074556,1.1082193,1.1091009,1.108766,1.107795,1.1073554
2014-03-12,1.1087983,1.1082348,1.1074286,1.1069653,1.1066222,1.1065049,1.1061556
2014-03-13,1.1082025,1.1082175,1.1069078,1.1073536,1.1073582,1.1072397,1.1074445
2014-03-14,1.1076393,1.1087717,1.1084087,1.1084459,1.1077466,1.1076356,1.1071801
2014-03-16,1.1080422,1.1079993,1.1081349,1.107331,1.1082423,1.107811,1.1065565
2014-03-17,1.1086819,1.107835,1.1072972,1.1057835,1.1074965,1.1074107,1.1084927
2014-03-18,1.1067761,1.1071879,1.1070678,1.1067103,1.1087731,1.1078055,1.1102748
2014-03-19,1.1077434,1.1085927,1.1078235,1.1097252,1.1084607,1.1076359,1.108209
2014-03-20,1.1064048,1.1081182,1.1071498,1.1073542,1.1075622,1.1093596,1.1082529
2014-03-21,1.1070812,1.1093856,1.107474,1.1091776,1.1080948,1.1087884,1.1093719
2014-03-23,1.1083863,1.1084547,1.107395,1.1094135,1.1082821,1.1081696,1.1079476
2014-03-24,1.1079516,1.1087948,1.1097784,1.1092138,1.1096208,1.1082522,1.1095899
2014-03-25,1.1090469,1.1075661,1.1075381,1.1098595,1.1101015,1.1093862,1.1078644
2014-03-26,1.1072481,1.1088163,1.1101899,1.1098256,1.1085687,1.1103538,1.1093996
2014-03-27,1.1099172,1.1070037,1.1082264,1.1110709,1.1086891,1.1088994,1.1097983
2014-03-28,1.1082097,1.1111767,1.1091335,1.1075678,1.1088681,1.1089073,1.1100245
2014-03-30,1.1101876,1.110506,1.1096092,1.1093705,1.1094935,1.1087363,1.1093645
2014-03-31,1.1086084,1.111092,1.1102742,1.1098802,1.1093161,1.1097362,1.1097997
2014-04-01,1.10988,1.1081455,1.1091492,1.1106112,1.1094812,1.1087065,1.1074286
2014-04-02,1.1090529,1.1103843,1.1080362,1.1083828,1.1096766,1.1082611,1.1085429
2014-04-03,1.1089275,1.1080961,1.1084046,1.1084081,1.1095527,1.1083237,1.1074276
2014-04-04,1.1110846,1.1105056,1.1092916,1.1073213,1.1076013,1.1085737,1.1090754
2014-04-06,1.1089109,1.1095674,1.1080356,1.106583,1.1080213,1.105495,1.1072422
2014-04-07,1.1094916,1.1088214,1.1079707,1.1079698,1.1077483,1.1073363,1.1065533
2014-04-08,1.1084167,1.1082957,1.1078701,1.106981,1.1066873,1.1058886,1.106086
2014-04-09,1.1085652,1.1084666,1.1082053,1.1067111,1.1063322,1.105118,1.106041
2014-04-10,1.1084665,1.1076686,1.1072108,1.1080909,1.1057816,1.1068125,1.1054096
2014-04-11,1.107686,1.1086161,1.1062841,1.105934,1.1053191,1.1060728,1.1048948
2014-04-13,1.10622,1.1064464,1.1061938,1.1059265,1.105056,1.105041,1.104769
2014-04-14,1.1055253,1.1058939,1.1051341,1.1062497,1.1062154,1.1050422,1.1054989
2014-04-15,1.1058369,1.1063321,1.1049898,1.1057241,1.1052227,1.1055193,1.1050075
2014-04-16,1.1062409,1.1048062,1.1052247,1.1038885,1.1037495,1.1042495,1.1050221
2014-04-17,1.1047149,1.1045884,1.1044118,1.1045091,1.1041312,1.1040338,1.1031982
2014-04-20,1.105513,1.1052876,1.1047494,1.1030502,1.1037806,1.1038051,1.104021
2014-04-21,1.1038254,1.1039442,1.1043763,1.1047478,1.103543,1.1050861,1.1019466
2014-04-22,1.1054012,1.1043257,1.1030447,1.1032846,1.1011066,1.1059463,1.103652
2014-04-23,1.1042519,1.1031473,1.1050792,1.1028465,1.1016917,1.1058196,1.1026902
2014-04-24,1.1032773,1.1061311,1.1043203,1.1048417,1.1036364,1.1023045,1.1020662
2014-04-25,1.103817,1.102855,1.103896,1.1017257,1.1007162,1.1050966,1.1033328
2014-04-27,1.1035022,1.1068197,1.1018472,1.1011286,1.1005654,1.1023101,1.0968848
2014-04-28,1.1037169,1.1014657,1.103538,1.101722,1.1048532,1.0987451,1.1026431
2014-04-29,1.105849,1.099969,1.1004671,1.1022127,1.1046892,1.1010251,1.1008084
2014-04-30,1.1038455,1.1039307,1.1034149,1.102355,1.1020157,1.1001174,1.1017555
2014-05-01,1.1029152,1.102988,1.1033145,1.101094,1.1019139,1.1029382,1.1003025
2014-05-02,1.1013833,1.0987449,1.1018642,1.1028302,1.101714,1.1008134,1.1006652
2014-05-04,1.0987356,1.1013112,1.1027594,1.1018677,1.1004325,1.0993459,1.0999986
2014-05-05,1.1019987,1.1020685,1.1019415,1.1002762,1.1002762,1.0990784,1.0986946
2014-05-06,1.1002386,1.1016095,1.1003358,1.1001362,1.0986543,1.098808,1.0986453
2014-05-07,1.1004596,1.0998156,1.0989902,1.0991042,1.098707,1.0984923,1.0988991
2014-05-08,1.1002313,1.1003927,1.0988495,1.0983526,1.1002684,1.0994034,1.0976982
2014-05-09,1.0998619,1.0993471,1.099046,1.0980684,1.0979747,1.0983,1.0955725
2014-05-11,1.0997314,1.0980625,1.0988383,1.0995135,1.0995871,1.096748,1.0989614
2014-05-12,1.0989432,1.0993398,1.0981084,1.0986881,1.1006645,1.0991799,1.0957004
2014-05-13,1.0982522,1.0987432,1.0989605,1.0963761,1.0981089,1.0961788,1.0961646
2014-05-14,1.0987053,1.0972649,1.097501,1.0961299,1.0964158,1.0964516,1.0962335
2014-05-15,1.0987935,1.0973523,1.0986068,1.0955415,1.0973203,1.0964105,1.0950869
2014-05-16,1.0971795,1.0979743,1.094878,1.0962548,1.0953699,1.0957562,1.0963484
2014-05-18,1.0970064,1.0972885,1.0978861,1.0960271,1.0955412,1.0953333,1.0957375
2014-05-19,1.0987355,1.097414,1.0946021,1.0964812,1.0960517,1.096632,1.0963982
2014-05-20,1.0965556,1.097499,1.0959275,1.0962229,1.0963835,1.0956416,1.0957386
2014-05-21,1.0965427,1.0944257,1.0960975,1.096281,1.0958303,1.0956523,1.0963836
2014-05-22,1.0945319,1.0960639,1.0957584,1.0963211,1.0959725,1.0959086,1.0921623
2014-05-23,1.0961015,1.0959269,1.093646,1.095801,1.095778,1.091249,1.0911582
2014-05-25,1.0951762,1.0957956,1.0961804,1.0960684,1.0915672,1.0909538,1.0907286
2014-05-26,1.0962806,1.0955672,1.0952885,1.0919199,1.0914191,1.0905,1.0899544
2014-05-27,1.0959013,1.0966669,1.091651,1.091008,1.0900016,1.0907742,1.0905881
2014-05-28,1.0955329,1.0912963,1.0904825,1.0905056,1.0897101,1.089036,1.0911822
2014-05-29,1.0910633,1.089666,1.0909808,1.0898564,1.09017,1.0903022,1.0884488
2014-05-30,1.0906276,1.0899923,1.0916059,1.0935152,1.0868152,1.089543,1.0895146
2014-06-02,1.0910077,1.0858892,1.0907553,1.0885918,1.0869699,1.0898546,1.0898881
2014-06-03,1.0898669,1.0891588,1.0897225,1.0892766,1.0875089,1.0901058,1.0909164
2014-06-04,1.0882366,1.0892227,1.0904592,1.0899777,1.0906906,1.0897856,1.089965
2014-06-05,1.0891659,1.0928807,1.0908937,1.0902973,1.0893505,1.0898972,1.0895824
2014-06-06,1.0928819,1.0889548,1.0900851,1.0901579,1.0899849,1.0903428,1.089065
2014-06-08,1.0908823,1.0915651,1.0881634,1.0907183,1.0896605,1.0894079,1.087843
2014-06-09,1.089981,1.0888704,1.0890845,1.0918602,1.0903875,1.0873625,1.0889454
2014-06-10,1.0902569,1.0898538,1.0901444,1.0899847,1.0900903,1.0889814,1.0896966
2014-06-11,1.0897503,1.0901073,1.0898551,1.0913044,1.089735,1.0892365,1.0881541
2014-06-12,1.0906659,1.0895407,1.0899488,1.0887024,1.0884879,1.0886656,1.0887144
2014-06-13,1.0889283,1.0901334,1.0891066,1.0905257,1.0893672,1.0888426,1.0884693
2014-06-15,1.0893137,1.0894372,1.089087,1.0881989,1.0883535,1.0876724,1.08779
2014-06-16,1.0860171,1.0891569,1.0888833,1.0882025,1.0880028,1.0858666,1.0873415
2014-06-17,1.0875778,1.0885957,1.0894152,1.0884134,1.0883602,1.0873449,1.0866041
2014-06-18,1.088515,1.0878391,1.0870727,1.0875338,1.0869546,1.0866882,1.0874587
2014-06-19,1.0888964,1.0871344,1.0870742,1.0860567,1.086308,1.0867182,1.085936
2014-06-20,1.0880215,1.0871106,1.0883352,1.088466,1.0873567,1.0868883,1.0865172
2014-06-22,1.0871444,1.0866903,1.0873973,1.0880845,1.0871687,1.0864348,1.086248
2014-06-23,1.0865208,1.087269,1.0862586,1.0867496,1.0874913,1.0852276,1.0854934
2014-06-24,1.0901548,1.0869818,1.08646,1.0866475,1.0863047,1.0844257,1.0851274
2014-06-25,1.0870016,1.0872964,1.0862197,1.08685,1.0851703,1.0888873,1.0872433
2014-06-26,1.0865414,1.0874251,1.0862608,1.0888257,1.0872507,1.0851493,1.0845845
2014-06-27,1.0848086,1.0866799,1.0862322,1.0878569,1.084992,1.0853798,1.0858837
2014-06-29,1.0882925,1.0864072,1.0865656,1.0879257,1.0873092,1.0869691,1.0849347
2014-06-30,1.0861014,1.0874767,1.0817664,1.0848985,1.0867312,1.0842686,1.0825062
2014-07-01,1.0863742,1.0887475,1.0870161,1.086529,1.0851871,1.0839404,1.0818293
2014-07-02,1.0882376,1.0865539,1.0869069,1.0872995,1.0859013,1.0859067,1.0845578
2014-07-03,1.0876693,1.0827959,1.0853567,1.0862824,1.0842865,1.084136,1.0848552
2014-07-04,1.0864081,1.0842981,1.0845618,1.0844275,1.084253,1.083646,1.0839062
2014-07-06,1.0843965,1.0856323,1.0845487,1.0860345,1.0838549,1.083676,1.081706
2014-07-07,1.0854449,1.0816681,1.0853546,1.0854344,1.0842364,1.0827854,1.0785382
2014-07-08,1.0840683,1.0857989,1.0816532,1.0839314,1.0819328,1.0788987,1.0749099
2014-07-09,1.0840371,1.0822222,1.0836731,1.0819286,1.0785009,1.073921,1.0733566
2014-07-10,1.0847988,1.0836743,1.0821726,1.0789342,1.0748856,1.0737376,1.0735255
2014-07-11,1.0839039,1.0820147,1.0786415,1.0745634,1.0730221,1.0737826,1.0738112
2014-07-13,1.0816054,1.0783305,1.0745136,1.0739228,1.0737982,1.0754819,1.0734614
2014-07-14,1.079072,1.0750468,1.072653,1.0734236,1.074177,1.0737836,1.0737653
2014-07-15,1.0742612,1.0743804,1.0737019,1.0735248,1.0745859,1.0743731,1.0726452
2014-07-16,1.0732487,1.0730566,1.0735834,1.0737085,1.0721147,1.0733905,1.0740366
2014-07-17,1.0735666,1.0739498,1.0745358,1.0734228,1.0727398,1.0734577,1.0733603
2014-07-18,1.0715489,1.0732125,1.0723106,1.0737705,1.0709468,1.0730114,1.0725019
2014-07-20,1.0740359,1.0726873,1.0737538,1.072743,1.074226,1.0748768,1.0726907
2014-07-21,1.0733596,1.0731176,1.0740848,1.0734751,1.074145,1.0702986,1.07132
2014-07-22,1.0730001,1.0741723,1.075139,1.0738657,1.0741838,1.0732074,1.073468
2014-07-23,1.073786,1.07357,1.0755568,1.0743343,1.0755689,1.0723763,1.0729334
2014-07-24,1.0732453,1.0721613,1.0736784,1.074466,1.0725437,1.0723326,1.0730492
2014-07-25,1.0737696,1.0711645,1.0735023,1.0733227,1.068983,1.0739752,1.0735772
2014-07-27,1.0728259,1.073225,1.0721079,1.0726677,1.0734015,1.0669103,1.0723169
2014-07-28,1.072562,1.0729768,1.0737182,1.0671929,1.0718644,1.0727744,1.0734847
2014-07-29,1.0723087,1.0750655,1.0736438,1.0728288,1.0726497,1.0736041,1.0747542
2014-07-30,1.0738757,1.0675802,1.0741041,1.071883,1.0732588,1.0730416,1.0746516
2014-07-31,1.0723039,1.0730159,1.0720485,1.0731869,1.0729778,1.0735339,1.0732217
2014-08-01,1.0727329,1.0730317,1.073929,1.0722203,1.0754747,1.0727612,1.0744398
2014-08-03,1.0727738,1.0735278,1.073301,1.0741104,1.073231,1.0739491,1.0735561
2014-08-04,1.0744125,1.076145,1.0730662,1.0736792,1.0734069,1.0725684,1.0746381
2014-08-05,1.0721272,1.0731127,1.0723038,1.0726126,1.0728472,1.0742571,1.0747302
2014-08-06,1.070931,1.0731025,1.0734613,1.0737984,1.0748366,1.0735102,1.0734929
2014-08-07,1.0726414,1.0728297,1.0721188,1.0733457,1.0737493,1.0771124,1.0750242
2014-08-08,1.0727339,1.0744027,1.0735532,1.0742278,1.0733557,1.0736543,1.0746619
2014-08-10,1.0740659,1.0743976,1.0734017,1.0746857,1.0735061,1.0752463,1.0751116
2014-08-11,1.0746852,1.0735538,1.0744491,1.0743375,1.075423,1.0748322,1.0774391
2014-08-12,1.0750031,1.0738693,1.0736157,1.0758429,1.0753995,1.0764532,1.0805722
2014-08-13,1.0740092,1.0741491,1.0749209,1.0757581,1.0773746,1.079953,1.0809672
2014-08-14,1.0750937,1.074125,1.0765722,1.0783472,1.0801654,1.0815688,1.0840528
2014-08-15,1.0748748,1.0749669,1.0779247,1.0793304,1.0814984,1.0840887,1.0876364
2014-08-17,1.0751843,1.077877,1.0807233,1.0804607,1.082715,1.0853819,1.08932
2014-08-18,1.0778815,1.0806226,1.0808516,1.0830717,1.0866652,1.0890083,1.0889432
2014-08-19,1.0800749,1.0810211,1.0831372,1.087456,1.0870012,1.0909083,1.0884626
2014-08-20,1.081747,1.0827864,1.087051,1.089447,1.0902578,1.0895772,1.0899358
2014-08-21,1.08319,1.0875599,1.0878274,1.0879927,1.0898874,1.0909255,1.0909548
2014-08-22,1.0899645,1.0893359,1.0884628,1.0856087,1.090118,1.0911059,1.0910149
2014-08-24,1.0882635,1.0882187,1.0876851,1.089413,1.0912558,1.0901358,1.0908422
2014-08-25,1.0895314,1.0903127,1.0903232,1.0928068,1.0918472,1.0905664,1.0912945
2014-08-26,1.0898031,1.0890554,1.0909126,1.09245,1.0914274,1.0909253,1.092678
2014-08-27,1.0907472,1.0909821,1.0913749,1.0905969,1.0923039,1.0905483,1.088558
2014-08-28,1.0893852,1.0902817,1.0899627,1.089073,1.0912452,1.090128,1.0898615
2014-08-29,1.0893899,1.0904818,1.0913411,1.0924282,1.0917987,1.0911992,1.0885396
2014-08-31,1.0911949,1.0906636,1.0909362,1.090703,1.0931952,1.0922427,1.0909722
2014-09-01,1.0917628,1.0927525,1.0906994,1.0919898,1.0918872,1.0886014,1.0936934
2014-09-02,1.0913393,1.0919546,1.0911609,1.0928776,1.0935413,1.0934808,1.0899619
2014-09-03,1.0908079,1.0885437,1.0903252,1.0903025,1.0901557,1.09138,1.0903381
2014-09-04,1.0920346,1.093052,1.0911839,1.0886412,1.0916626,1.0902989,1.0922692
2014-09-05,1.0922735,1.091415,1.0913553,1.089679,1.0911999,1.0914023,1.0931128
2014-09-07,1.0905528,1.0929612,1.0914364,1.0924487,1.0916687,1.091088,1.0905095
2014-09-08,1.092092,1.0911856,1.0888274,1.0930655,1.0931214,1.0918865,1.0914106
2014-09-09,1.0903491,1.0899091,1.0929767,1.0931815,1.0927541,1.0920252,1.0936278
2014-09-10,1.0923803,1.0920504,1.092532,1.091995,1.0903144,1.0925161,1.0934501
2014-09-11,1.092045,1.0899107,1.0935464,1.0911629,1.0926814,1.0937376,1.0937549
2014-09-12,1.0908502,1.0920987,1.0927291,1.0922395,1.0921998,1.0930169,1.0935954
2014-09-14,1.0928555,1.0929937,1.0929039,1.093348,1.0931021,1.0933039,1.0934086
2014-09-15,1.0935698,1.0926911,1.0927707,1.0937611,1.0928187,1.0938395,1.0940931
2014-09-16,1.0931774,1.0935005,1.0936304,1.0939553,1.0938385,1.0926012,1.0952454
2014-09-17,1.0936024,1.0943179,1.0937102,1.0934389,1.095026,1.0931635,1.0923289
2014-09-18,1.092574,1.093677,1.0936556,1.094714,1.0934962,1.0926982,1.0934585
2014-09-19,1.0937874,1.0945588,1.0946336,1.0938009,1.0949663,1.09613,1.094996
2014-09-21,1.0934887,1.0954139,1.0933251,1.0947673,1.094065,1.0947899,1.095326
2014-09-22,1.093709,1.094263,1.0947316,1.0945996,1.094748,1.093595,1.093759
2014-09-23,1.0938866,1.094234,1.0939555,1.0948365,1.0937624,1.0949364,1.0949525
2014-09-24,1.0942317,1.0944679,1.0953772,1.0960891,1.0955881,1.0931998,1.0963476
2014-09-25,1.0931177,1.0942906,1.0931177,1.0949321,1.0936856,1.0967453,1.0996381
2014-09-26,1.0950991,1.0964155,1.0967774,1.096874,1.0970008,1.0952173,1.0950896
2014-09-28,1.0965562,1.0949175,1.096117,1.0953401,1.0961787,1.0963134,1.0976385
