,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY
2012-02-12,80.14563,80.51665,80.61554,80.90098,80.99564,81.06075,81.20895
2012-02-13,80.438194,80.64289,80.855896,81.02447,81.06716,81.28568,81.332535
2012-02-14,80.64785,80.88945,81.0027,81.06213,81.30455,81.41626,81.4115
2012-02-15,80.88254,80.99635,81.01205,81.34191,81.40166,81.42486,81.523056
2012-02-16,80.95804,81.04589,81.300545,81.374176,81.426285,81.5217,81.76225
2012-02-17,81.036026,81.28803,81.395515,81.434555,81.53101,81.75632,81.94422
2012-02-19,81.32566,81.38175,81.43891,81.518745,81.777054,82.01041,82.056335
2012-02-20,81.318214,81.41957,81.538414,81.79398,81.95698,82.11738,82.110435
2012-02-21,81.40914,81.54021,81.78743,81.96983,82.10023,82.11025,82.23532
2012-02-22,81.53738,81.7577,82.01482,82.11493,82.18845,82.22597,82.35126
2012-02-23,81.80649,82.02663,82.09486,82.17558,82.28536,82.43171,82.853775
2012-02-24,82.004745,82.095985,82.111115,82.29755,82.41414,82.90044,82.929436
2012-02-26,82.11566,82.10868,82.22404,82.40057,82.90732,82.95085,83.0769
2012-02-27,82.14775,82.26341,82.332886,82.89987,83.00505,83.1555,83.21955
2012-02-28,82.264656,82.427315,82.8866,83.0229,83.166595,83.22576,83.30505
2012-02-29,82.36249,82.871086,82.96418,83.15172,83.20305,83.24034,83.48693
2012-03-01,82.879875,82.93109,83.165565,83.17052,83.32733,83.544014,83.69119
2012-03-02,82.99572,83.13011,83.224815,83.353355,83.561615,83.6825,84.10161
2012-03-04,83.151306,83.185005,83.25904,83.49727,83.67532,84.12696,84.51945
2012-03-05,83.21372,83.304825,83.5371,83.63032,84.10553,84.522064,85.163315
2012-03-06,83.29062,83.491905,83.66967,84.071556,84.54695,85.15249,85.23889
2012-03-07,83.50214,83.65813,84.129234,84.49031,85.142975,85.17194,85.31614
2012-03-08,83.71362,84.07174,84.560524,85.126396,85.19312,85.350845,85.50204
2012-03-09,84.07703,84.5128,85.12718,85.114746,85.29338,85.3973,85.56136
2012-03-11,84.52767,85.12124,85.15613,85.335175,85.521484,85.48455,85.71461
2012-03-12,85.13078,85.204056,85.37413,85.45357,85.544624,85.637115,85.70348
2012-03-13,85.15517,85.30885,85.57699,85.57486,85.57906,85.7,85.833984
2012-03-14,85.407074,85.49022,85.54363,85.588745,85.67081,85.809204,86.33514
2012-03-15,85.52752,85.553154,85.5461,85.70486,85.86506,86.352234,86.479774
2012-03-16,85.48848,85.61808,85.686295,85.839035,86.348656,86.471466,86.55723
2012-03-18,85.575905,85.71481,85.866325,86.3667,86.444,86.519135,86.548
2012-03-19,85.71594,85.87411,86.31826,86.470245,86.534256,86.46859,86.47504
2012-03-20,85.830734,86.332924,86.42431,86.482605,86.51222,86.49727,86.48088
2012-03-21,86.27609,86.4762,86.46774,86.50789,86.478195,86.486404,86.690056
2012-03-22,86.46862,86.497894,86.49185,86.49539,86.49257,86.715706,86.73086
2012-03-23,86.46466,86.50715,86.57328,86.53109,86.67561,86.777245,86.79222
2012-03-25,86.528,86.51346,86.573006,86.61885,86.71898,86.79018,86.806694
2012-03-26,86.4899,86.5178,86.69326,86.738014,86.72765,86.726654,86.74724
2012-03-27,86.45462,86.67194,86.76932,86.72159,86.7448,86.71334,86.73581
2012-03-28,86.71664,86.74908,86.72924,86.75484,86.759636,86.778786,86.76127
2012-03-29,86.716255,86.77368,86.73306,86.751205,86.76746,86.79242,86.69314
2012-03-30,86.75175,86.73023,86.77048,86.76501,86.78241,86.72523,86.75297
2012-04-01,86.736626,86.74809,86.72839,86.78669,86.753586,86.71129,86.74601
2012-04-02,86.78274,86.77268,86.73246,86.720024,86.76009,86.78015,86.78318
2012-04-03,86.74062,86.74053,86.771645,86.83095,86.77256,86.794395,86.76739
2012-04-04,86.81066,86.822655,86.727646,86.69523,86.74835,86.72398,86.70413
2012-04-05,86.78008,86.71309,86.73189,86.79575,86.71449,86.66657,86.71091
2012-04-08,86.7696,86.78243,86.772675,86.73202,86.70448,86.72951,86.50726
2012-04-09,86.73934,86.7553,86.72693,86.71906,86.69943,86.54805,86.46744
2012-04-10,86.75683,86.775986,86.66537,86.69689,86.54109,86.50837,86.44214
2012-04-11,86.780174,86.6944,86.68395,86.61313,86.48862,86.464134,86.15343
2012-04-12,86.61308,86.715576,86.55153,86.435295,86.494736,86.1641,86.01727
2012-04-13,86.74177,86.55127,86.5241,86.444916,86.100494,85.981316,85.96301
2012-04-15,86.527374,86.52545,86.46423,86.160576,86.016075,85.99132,85.95609
2012-04-16,86.47211,86.46499,86.08954,86.01976,85.97364,85.96854,86.02119
2012-04-17,86.432945,86.20367,86.01169,85.96446,86.011246,85.98468,85.71059
2012-04-18,86.05629,85.98675,85.972176,86.01647,85.96944,85.8367,85.544914
2012-04-19,86.000084,86.02095,85.98019,85.96081,85.76278,85.48783,85.31151
2012-04-20,85.98362,86.0152,85.95814,85.723816,85.461,85.3733,85.238266
2012-04-22,85.966774,85.96475,85.76577,85.524796,85.331985,85.277954,84.66985
2012-04-23,86.01523,85.69649,85.466675,85.35232,85.315186,84.68367,84.62239
2012-04-24,85.79714,85.441696,85.3803,85.25776,84.69089,84.61919,84.531494
2012-04-25,85.38307,85.30872,85.26808,84.67685,84.64301,84.4247,84.42063
2012-04-26,85.32943,85.27575,84.67315,84.660126,84.52655,84.36699,84.363976
2012-04-27,85.261086,84.69794,84.53356,84.47387,84.46761,84.41306,84.29542
2012-04-29,84.78483,84.55925,84.51316,84.37615,84.373566,84.33858,84.162315
2012-04-30,84.46954,84.421715,84.36194,84.31577,84.28502,84.26918,84.131134
2012-05-01,84.49404,84.38242,84.26814,84.30108,84.26006,84.120995,84.05117
2012-05-02,84.40977,84.30914,84.35712,84.30477,84.101425,84.074135,84.027756
2012-05-03,84.3141,84.26392,84.25968,84.08096,84.03986,84.029,83.97158
2012-05-04,84.33274,84.30124,84.13548,84.07448,84.003075,83.98058,83.91661
2012-05-06,84.26177,84.09211,84.05451,84.02975,83.996605,83.94464,83.91135
2012-05-07,84.16611,84.070175,84.05812,83.98177,83.99396,83.89667,83.851105
2012-05-08,84.08952,84.050865,83.98215,83.92665,83.896484,83.85149,83.77121
2012-05-09,84.01684,84.03072,83.91211,83.88324,83.83469,83.75433,83.70758
2012-05-10,83.96923,83.96308,83.89875,83.821205,83.79439,83.658455,83.6232
2012-05-11,83.94677,83.85051,83.85146,83.77665,83.6718,83.5894,83.544136
2012-05-13,83.89883,83.85646,83.77848,83.68228,83.65139,83.49935,83.35733
2012-05-14,83.82601,83.74348,83.666275,83.607666,83.56144,83.41772,83.38817
2012-05-15,83.72576,83.63933,83.61964,83.57574,83.33004,83.309494,83.339226
2012-05-16,83.68025,83.57993,83.590324,83.364525,83.30818,83.24069,83.20674
2012-05-17,83.62773,83.554665,83.34842,83.35183,83.33381,83.22917,82.708084
2012-05-18,83.472694,83.53538,83.366776,83.34633,83.22273,82.74468,82.62056
2012-05-20,83.37037,83.30686,83.31669,83.15854,82.768715,82.60661,82.4807
2012-05-21,83.28026,83.30835,83.1939,82.76438,82.63201,82.49906,81.793144
2012-05-22,83.27964,83.1731,82.725395,82.6338,82.387405,81.76796,81.350136
2012-05-23,83.19552,82.734856,82.5825,82.45466,81.79317,81.37544,80.86025
2012-05-24,82.74655,82.62074,82.4565,81.8194,81.28537,80.854935,80.85623
2012-05-25,82.60778,82.43933,81.81419,81.35038,80.97498,80.83748,80.613396
2012-05-27,82.47278,81.779976,81.37075,80.903076,80.79467,80.59871,80.19451
2012-05-28,81.8036,81.32668,80.89733,80.790726,80.59279,80.208435,80.148056
2012-05-29,81.34888,80.85002,80.867455,80.56925,80.21883,80.16603,80.08467
2012-05-30,80.836975,80.81509,80.5524,80.30499,80.16339,80.09592,79.88002
2012-05-31,80.82095,80.58353,80.2201,80.18473,80.134735,79.76276,79.73402
2012-06-01,80.55371,80.20299,80.16967,80.15004,79.79837,79.75241,79.70246
2012-06-03,80.22238,80.13305,80.09226,79.84121,79.7592,79.59558,79.06184
2012-06-04,80.17111,80.11176,79.83534,79.80004,79.73153,79.06617,78.917435
2012-06-05,80.11034,79.79424,79.79505,79.62645,79.05037,78.91784,78.88676
2012-06-06,79.795746,79.70989,79.7015,79.10069,78.95111,78.921745,78.74945
2012-06-07,79.73747,79.71631,79.04746,78.95877,78.9044,78.81266,78.84606
2012-06-08,79.75027,79.05691,78.93412,78.92885,78.79361,78.833916,78.82501
2012-06-10,79.03873,78.898415,78.92376,78.78015,78.8151,78.86213,78.759705
2012-06-11,78.96095,78.95633,78.834,78.822975,78.79323,78.797356,78.87823
2012-06-12,78.93468,78.79889,78.79665,78.81878,78.8154,78.81505,78.74496
2012-06-13,78.8207,78.81622,78.83879,78.778755,78.792915,78.8386,78.84841
2012-06-14,78.837036,78.79514,78.83473,78.823715,78.81569,78.82632,78.825905
2012-06-15,78.80735,78.81359,78.79551,78.81933,78.7926,78.760056,78.756546
2012-06-17,78.775925,78.79246,78.839554,78.77776,78.81595,78.77921,78.88222
2012-06-18,78.82503,78.81185,78.83527,78.82433,78.79236,78.80771,78.741325
2012-06-19,78.79975,78.82797,78.79446,78.81981,78.81624,78.79643,78.850464
2012-06-20,78.81414,78.80342,78.840256,78.77689,78.79215,78.81268,78.826744
2012-06-21,78.77703,78.82143,78.83581,78.82496,78.81648,78.83668,78.75406
2012-06-22,78.835106,78.79761,78.79354,78.82027,78.79196,78.868256,78.88551
2012-06-24,78.81359,78.81704,78.84089,78.776115,78.81672,78.79569,78.738464
2012-06-25,78.82578,78.79358,78.83628,78.82552,78.79179,78.81542,78.85214
2012-06-26,78.80688,78.81412,78.79273,78.82068,78.816925,78.841385,78.92996
2012-06-27,78.822525,78.790794,78.84151,78.77554,78.79163,79.065865,79.01321
2012-06-28,78.80492,78.81215,78.83671,78.82598,78.870834,79.00439,79.13085
2012-06-29,78.82175,78.829704,78.79202,78.90984,78.92072,79.05057,79.16322
2012-07-01,78.804344,78.80301,78.89747,78.91682,79.08774,79.11166,79.16924
2012-07-02,78.77392,78.94524,78.93955,79.11762,79.19838,79.170815,79.432526
2012-07-03,78.860245,78.98676,79.04071,79.149994,79.15863,79.422424,79.84176
2012-07-04,78.99991,79.10511,79.19314,79.1663,79.397606,79.76244,79.79749
2012-07-05,79.13917,79.08797,79.19116,79.45137,79.82425,79.8092,79.907715
2012-07-06,79.14869,79.295784,79.42459,79.805405,79.788246,79.802635,79.895096
2012-07-08,79.16647,79.47159,79.77559,79.79607,79.8635,79.91054,80.01186
2012-07-09,79.40161,79.7799,79.84521,79.87427,79.937454,80.01104,80.21169
2012-07-10,79.82425,79.81684,79.82549,79.87959,80.03948,80.27644,80.28062
2012-07-11,79.86839,79.912704,79.897835,79.999344,80.27124,80.26878,80.418495
2012-07-12,79.82205,79.91439,80.020676,80.1904,80.252754,80.435104,80.713585
2012-07-13,79.86713,79.99004,80.19912,80.251274,80.42181,80.70644,80.75501
2012-07-15,80.02095,80.256905,80.26966,80.39471,80.65747,80.75645,80.76373
2012-07-16,80.26129,80.25801,80.45296,80.68821,80.69573,80.757774,80.7844
2012-07-17,80.32927,80.45185,80.53049,80.777954,80.770615,80.74225,80.805
2012-07-18,80.42577,80.58371,80.76534,80.72888,80.77898,80.77035,80.775375
2012-07-19,80.65998,80.760254,80.74657,80.75799,80.786064,80.83118,80.80227
2012-07-20,80.74514,80.793236,80.77718,80.77276,80.79285,80.79968,80.794075
2012-07-22,80.74926,80.780754,80.821724,80.81297,80.79529,80.73445,80.846695
2012-07-23,80.77299,80.77958,80.77437,80.78811,80.76964,80.82165,80.92119
2012-07-24,80.76865,80.77719,80.7938,80.77066,80.85189,80.964035,80.9576
2012-07-25,80.78664,80.77353,80.80675,80.8723,80.9734,80.96516,80.99875
2012-07-26,80.76822,80.76784,80.915794,80.90352,80.929344,81.08646,80.98852
2012-07-27,80.787025,80.9546,80.95316,81.02314,81.04181,81.07715,81.1228
2012-07-29,80.86811,80.96509,80.97211,80.94904,81.07061,81.14847,81.20402
2012-07-30,80.94497,80.993835,80.97671,81.1113,81.15025,81.212326,81.3092
2012-07-31,80.97336,81.00693,81.08833,81.11356,81.16176,81.27048,81.37454
2012-08-01,81.02882,81.03981,81.1573,81.17286,81.26364,81.32022,81.45557
2012-08-02,81.10244,81.13703,81.168915,81.25621,81.387695,81.37055,81.569
2012-08-03,81.15203,81.17325,81.31652,81.3256,81.38032,81.44334,81.531586
2012-08-05,81.18378,81.280334,81.36752,81.379845,81.4755,81.646255,81.61601
2012-08-06,81.26172,81.392815,81.43383,81.50181,81.5125,81.58872,81.62432
2012-08-07,81.42204,81.422424,81.42166,81.57887,81.59689,81.59361,81.711105
2012-08-08,81.38587,81.4904,81.529205,81.593796,81.64577,81.69863,81.7749
2012-08-09,81.47029,81.60399,81.46612,81.62336,81.68854,81.85365,81.91645
2012-08-10,81.61708,81.63668,81.67768,81.69204,81.78478,81.886116,81.89024
2012-08-12,81.64456,81.61615,81.6734,81.7139,81.836426,81.86566,81.906044
2012-08-13,81.66891,81.74459,81.78449,81.8922,81.88553,81.87538,81.87178
2012-08-14,81.677086,81.75761,81.83203,81.87103,81.89611,81.85587,81.99184
2012-08-15,81.748825,81.867165,81.90852,81.875946,81.844635,81.93609,82.00208
2012-08-16,81.88878,81.88685,81.85952,81.88552,81.96419,82.02094,82.0567
2012-08-17,81.84365,81.873314,81.87336,81.9613,82.03405,82.13115,82.110435
2012-08-19,81.8379,81.86186,81.94052,82.05314,82.03027,82.12297,82.13243
2012-08-20,81.896126,81.957726,82.06061,82.060036,82.08674,82.130135,82.163605
2012-08-21,81.95509,81.99669,82.06598,82.135376,82.12018,82.136475,82.128456
2012-08-22,82.04346,82.1115,82.15332,82.12717,82.210655,82.14077,82.13177
2012-08-23,82.118866,82.16626,82.14955,82.10808,82.1738,82.14929,82.164986
2012-08-24,82.16464,82.134346,82.14093,82.15271,82.13342,82.155174,82.12752
2012-08-26,82.13159,82.13765,82.192024,82.162735,82.1803,82.12882,82.131096
2012-08-27,82.13493,82.170166,82.1435,82.13193,82.16213,82.13592,82.16633
2012-08-28,82.16849,82.133484,82.11613,82.10503,82.11659,82.14074,82.12663
2012-08-29,82.13064,82.13698,82.18156,82.11724,82.16542,82.150154,82.13044
2012-08-30,82.13427,82.17152,82.10126,82.15714,82.13525,82.15662,82.167595
2012-08-31,82.169815,82.13258,82.12995,82.16356,82.11543,82.1276,82.125786
2012-09-02,82.12975,82.13633,82.15438,82.15434,82.160355,82.13542,82.12982
2012-09-03,82.1336,82.172844,82.12701,82.14032,82.1807,82.1407,82.168755
2012-09-04,82.17108,82.131744,82.13426,82.1664,82.13245,82.15095,82.12499
2012-09-05,82.12894,82.135704,82.13917,82.16678,82.11385,82.157906,82.12924
2012-09-06,82.133026,82.17405,82.14891,82.103386,82.138405,82.126526,82.16982
2012-09-07,82.17227,82.13094,82.1556,82.15302,82.13485,82.134995,82.12431
2012-09-09,82.1282,82.135086,82.12532,82.15766,82.15607,82.14066,81.96633
2012-09-10,82.132454,82.17516,82.13343,82.12845,82.15172,81.91459,82.15801
2012-09-11,82.17331,82.13021,82.1389,82.13597,81.984955,82.18304,82.23011
2012-09-12,82.12748,82.13458,82.149635,82.01414,82.17688,82.19689,82.159805
2012-09-13,82.13195,82.17616,81.98386,82.19517,82.17368,82.17019,82.13187
2012-09-14,82.17423,81.98358,82.193634,82.157486,82.202194,82.15188,82.12305
2012-09-16,81.932076,82.19688,82.234726,82.19979,82.058624,82.17854,81.893265
2012-09-17,82.15788,82.22073,82.16234,82.12504,82.129684,81.89441,81.86086
2012-09-18,82.23084,82.16177,82.128174,82.13229,81.92462,81.902916,81.80226
2012-09-19,82.15972,82.16836,82.07801,81.94031,81.91403,81.80977,81.66886
2012-09-20,82.17117,82.17113,81.906456,81.935104,81.75411,81.63387,81.541504
2012-09-21,82.12252,81.88407,81.89985,81.80539,81.618126,81.5353,81.49318
2012-09-23,81.890434,81.838394,81.782234,81.63784,81.49495,81.5185,81.48331
2012-09-24,81.809944,81.78523,81.670975,81.57737,81.548874,81.44329,81.45546
2012-09-25,81.81007,81.65134,81.651405,81.52707,81.453384,81.441414,81.42661
2012-09-26,81.66495,81.63078,81.49048,81.44501,81.43775,81.42944,81.4216
2012-09-27,81.584045,81.46041,81.48706,81.473526,81.44962,81.4592,81.41127
2012-09-28,81.53998,81.48212,81.457115,81.44724,81.39593,81.3585,81.16956
2012-09-30,81.477745,81.49142,81.453545,81.42988,81.39409,81.172646,81.07183
2012-10-01,81.47455,81.431694,81.41275,81.40845,81.17784,81.21343,81.140434
2012-10-02,81.45259,81.41344,81.39178,81.17468,81.09645,81.108696,80.9973
2012-10-03,81.41823,81.375114,81.19691,81.126976,81.12509,81.04385,80.947334
2012-10-04,81.3888,81.225426,81.120766,81.09118,80.99285,80.96429,80.986206
2012-10-05,81.228645,81.16301,81.087166,81.10721,80.948906,80.99673,80.94562
2012-10-07,81.08156,81.10282,81.06215,80.97633,80.96271,80.95807,80.95901
2012-10-08,81.09103,81.02566,80.997314,80.99029,80.97688,80.89909,80.92384
2012-10-09,81.02379,80.978226,80.97461,80.94315,80.96024,80.88542,80.85434
2012-10-10,80.97883,80.9699,80.9483,80.94162,80.87571,80.858635,80.88911
2012-10-11,80.99146,80.988594,80.94275,80.89027,80.89606,80.827995,80.89105
2012-10-12,80.9527,80.92157,80.88599,80.83998,80.872154,80.93356,80.94711
2012-10-14,80.96255,80.82606,80.84863,80.86372,80.90677,80.956856,80.99434
2012-10-15,80.90924,80.84322,80.82036,80.940414,80.95861,80.98889,80.96252
2012-10-16,80.84542,80.84763,80.94107,80.96128,80.980034,80.99368,80.99945
2012-10-17,80.84203,80.910164,80.98236,80.98495,80.98039,80.98496,80.95794
2012-10-18,80.93492,80.975746,80.9289,80.98079,80.96077,80.99524,81.04407
2012-10-19,80.93229,80.95059,81.02687,81.003204,81.01889,81.04265,81.085785
2012-10-21,81.01085,81.04898,81.03279,80.999,81.07651,81.108696,81.09489
2012-10-22,81.043724,81.05596,80.99138,81.05426,81.078,81.023705,81.050896
2012-10-23,81.0254,80.996765,81.10291,81.08707,81.05359,81.09054,81.04134
2012-10-24,80.964264,81.06196,81.039955,81.068954,81.0632,81.076004,81.08768
2012-10-25,81.08661,81.05115,81.05365,81.0565,81.06189,81.02966,81.097725
2012-10-26,81.05934,81.0614,81.09743,81.06269,81.0642,81.114685,81.04904
2012-10-28,81.061905,81.09299,81.01708,81.0463,81.07146,81.01808,81.03851
2012-10-29,81.08814,81.070656,81.10852,81.09005,81.07652,81.09389,81.08956
2012-10-30,81.05843,81.02753,81.03669,81.06946,81.080055,81.07742,81.10055
2012-10-31,81.06122,81.042755,81.05229,81.055336,81.05077,81.02523,81.047134
2012-11-01,81.08952,81.08105,81.10191,81.06236,81.05691,81.12068,81.03568
2012-11-02,81.05745,81.0588,81.01105,81.0439,81.06105,81.0125,81.572395
2012-11-04,81.06047,81.06951,81.11419,81.09313,81.06386,81.699165,81.808975
2012-11-05,81.09094,81.04826,81.033424,81.07,81.68063,81.83551,82.01901
2012-11-06,81.0565,81.06129,81.05098,81.63554,81.75998,82.05324,82.07307
2012-11-07,81.059814,81.10091,81.72517,81.800606,81.97846,82.06785,82.238075
2012-11-08,81.09242,81.65451,81.793,81.92278,82.12498,82.17168,82.376976
2012-11-09,81.66601,81.76223,82.0656,82.05332,82.20195,82.350426,82.4653
2012-11-11,81.78478,82.07268,82.10066,82.20038,82.38089,82.434814,82.49298
2012-11-12,82.01511,82.10653,82.21891,82.40278,82.40401,82.48098,82.470085
2012-11-13,82.07099,82.24866,82.3413,82.478424,82.46149,82.50617,82.56928
2012-11-14,82.231606,82.32832,82.46187,82.46086,82.5285,82.59765,82.51895
2012-11-15,82.30823,82.48121,82.4051,82.46818,82.500656,82.5136,82.54093
2012-11-16,82.383736,82.5093,82.49641,82.56175,82.53533,82.53655,82.638214
2012-11-18,82.441795,82.54952,82.52163,82.507866,82.54849,82.660416,82.86365
2012-11-19,82.5212,82.501976,82.5027,82.562935,82.660194,82.77456,82.75382
2012-11-20,82.48526,82.55659,82.6341,82.68461,82.790634,82.7839,82.92181
2012-11-21,82.53973,82.61135,82.70281,82.78085,82.780716,82.84027,82.96247
2012-11-22,82.539085,82.68608,82.799164,82.81113,82.82086,82.949875,83.0821
2012-11-23,82.65365,82.80904,82.80567,82.88671,82.98346,83.07909,83.20001
2012-11-25,82.76132,82.81699,82.83572,82.96194,83.12182,83.18018,83.23044
2012-11-26,82.784424,82.8224,82.96901,83.10805,83.2003,83.21621,83.27618
2012-11-27,82.80876,82.93538,83.08581,83.20318,83.21895,83.27245,83.293564
2012-11-28,82.934456,83.07095,83.15765,83.198456,83.305504,83.34065,83.37536
2012-11-29,83.09705,83.196915,83.18991,83.26381,83.3476,83.34278,83.48101
2012-11-30,83.16488,83.229034,83.30195,83.36688,83.38413,83.42874,83.66104
2012-12-02,83.23014,83.32912,83.332596,83.38984,83.46552,83.66444,83.718994
2012-12-03,83.301796,83.311325,83.35785,83.45467,83.66084,83.801956,83.81691
2012-12-04,83.32032,83.41403,83.476616,83.645775,83.77534,83.81082,84.25927
2012-12-05,83.36878,83.39206,83.66552,83.79645,83.80141,84.26036,84.45845
2012-12-06,83.4753,83.654854,83.86979,83.837906,84.29646,84.42895,84.70157
2012-12-07,83.65671,83.70685,83.8557,84.27686,84.484825,84.70455,85.297585
2012-12-09,83.81162,83.80127,84.30847,84.51412,84.71077,85.30107,85.628365
2012-12-10,83.80664,84.301,84.47401,84.7195,85.28111,85.614655,85.66128
2012-12-11,84.28555,84.46217,84.7195,85.3166,85.6043,85.62832,85.685394
2012-12-12,84.49438,84.71441,85.32708,85.58907,85.643234,85.73133,85.77251
2012-12-13,84.725525,85.318504,85.65763,85.65163,85.70568,85.79004,85.794495
2012-12-14,85.283585,85.624214,85.69299,85.72151,85.78219,85.765335,85.8266
2012-12-16,85.6111,85.67919,85.66605,85.81057,85.795105,85.78762,85.82214
2012-12-17,85.66419,85.70618,85.790886,85.79225,85.83475,85.7874,85.854126
2012-12-18,85.6959,85.79057,85.789154,85.79519,85.82049,85.85535,85.89975
2012-12-19,85.75862,85.75794,85.80669,85.80812,85.870255,85.96356,86.10641
2012-12-20,85.76147,85.81263,85.793846,85.85466,85.90171,86.07611,86.07476
2012-12-21,85.83015,85.81976,85.83359,85.913185,86.019936,86.06732,86.142815
2012-12-23,85.815056,85.873184,85.922646,85.99447,86.05428,86.14244,86.26873
2012-12-24,85.86365,85.92978,86.047,86.11439,86.226616,86.284515,86.32758
2012-12-26,85.917206,86.05465,86.16664,86.20541,86.30259,86.32283,86.333534
2012-12-27,86.04176,86.11405,86.13253,86.331535,86.332596,86.38092,86.445595
2012-12-28,86.15866,86.21274,86.31944,86.33067,86.42403,86.44554,86.6936
2012-12-30,86.14751,86.310875,86.34615,86.369286,86.43923,86.66846,87.58683
2012-12-31,86.29139,86.29727,86.434425,86.47181,86.65557,87.58501,87.693726
2013-01-02,86.32577,86.35731,86.517746,86.66608,87.62332,87.64371,87.74597
2013-01-03,86.33741,86.43407,86.6802,87.61543,87.71901,87.733086,87.82552
2013-01-04,86.45801,86.63829,87.59317,87.64246,87.76139,87.86353,88.02772
2013-01-06,86.67452,87.6639,87.713776,87.75387,87.81388,88.05868,88.11378
2013-01-07,87.54828,87.68924,87.73572,87.85367,88.06651,88.11455,88.19683
2013-01-08,87.66977,87.737946,87.83532,88.03911,88.1707,88.29202,88.42613
2013-01-09,87.76764,87.85546,88.03041,88.138695,88.30864,88.41302,88.49158
2013-01-10,87.86365,88.01142,88.140305,88.16498,88.37018,88.43298,88.54738
2013-01-11,88.050865,88.18126,88.19294,88.34729,88.48139,88.47195,88.604
2013-01-13,88.104996,88.19165,88.3938,88.51218,88.559044,88.65015,88.678024
2013-01-14,88.22322,88.39357,88.50058,88.5269,88.63051,88.74438,89.183395
2013-01-15,88.404144,88.43589,88.523674,88.62652,88.70654,89.09038,89.271
2013-01-16,88.5375,88.50497,88.60022,88.69276,89.13172,89.27309,89.36476
2013-01-17,88.518974,88.57125,88.68423,89.175415,89.24326,89.35979,89.65232
2013-01-18,88.66044,88.741196,89.18899,89.23751,89.45632,89.60707,91.43338
2013-01-20,88.690674,89.176895,89.27744,89.38713,89.59586,91.43636,91.461975
2013-01-21,89.175865,89.2294,89.434364,89.62304,91.4695,91.45949,91.569275
2013-01-22,89.231544,89.39593,89.58087,91.44146,91.4222,91.63515,91.97059
2013-01-23,89.42628,89.57672,91.41264,91.44038,91.568474,91.9581,92.01896
2013-01-24,89.613594,91.4765,91.46503,91.61845,91.95055,92.074,92.30441
2013-01-25,91.4136,91.461235,91.59594,91.97728,91.97731,92.2742,92.38343
2013-01-27,91.459335,91.57942,91.96177,92.05344,92.30375,92.39453,93.21544
2013-01-28,91.59764,91.97022,92.015205,92.271545,92.37965,93.17837,93.3683
2013-01-29,91.9866,92.05231,92.28765,92.402016,93.230804,93.37696,93.49067
2013-01-30,92.07245,92.260376,92.40806,93.22912,93.3763,93.5215,93.67919
2013-01-31,92.28715,92.38453,93.222374,93.35312,93.537895,93.52981,93.64985
2013-02-01,92.38971,93.18876,93.28586,93.583115,93.605385,93.73015,94.00423
2013-02-03,93.18964,93.33351,93.49713,93.561775,93.72482,93.98893,94.04648
2013-02-04,93.34464,93.53328,93.629745,93.67548,93.98233,94.13403,94.23731
2013-02-05,93.43495,93.54909,93.71165,94.01556,94.158134,94.24655,94.22856
2013-02-06,93.56288,93.73808,94.027626,94.033936,94.27685,94.21318,94.33051
2013-02-07,93.71641,94.01228,94.2318,94.25484,94.249016,94.3565,94.30268
2013-02-08,94.01964,94.25976,94.16208,94.20802,94.341866,94.40144,94.40066
2013-02-10,94.0714,94.149475,94.3098,94.3091,94.432884,94.408195,94.49109
2013-02-11,94.24502,94.25126,94.36719,94.40802,94.425156,94.454346,94.53388
2013-02-12,94.267,94.306885,94.347275,94.39906,94.51418,94.519516,94.78631
2013-02-13,94.253334,94.40802,94.382965,94.50545,94.47932,94.810936,94.82653
2013-02-14,94.42598,94.42997,94.47441,94.53433,94.85653,94.88553,94.92585
2013-02-15,94.391624,94.49692,94.50041,94.78164,94.82668,94.88067,94.9481
2013-02-17,94.451996,94.49115,94.81434,94.81303,94.92847,94.974976,95.13254
2013-02-18,94.50083,94.811874,94.81761,94.87994,94.99691,95.10997,95.434006
2013-02-19,94.79543,94.83967,94.93577,94.97702,95.068535,95.41936,95.53525
2013-02-20,94.80771,94.86159,94.98399,95.145546,95.47225,95.49816,95.64118
2013-02-21,94.83052,94.97348,95.13773,95.46539,95.57225,95.65261,95.67092
2013-02-22,94.99425,95.11069,95.4565,95.515144,95.71679,95.7188,95.65307
2013-02-24,95.12577,95.417015,95.53795,95.68303,95.69259,95.64958,95.69193
2013-02-25,95.41878,95.584595,95.70824,95.70738,95.6667,95.74693,95.717255
2013-02-26,95.530014,95.675896,95.70869,95.70257,95.67061,95.67525,95.67602
2013-02-27,95.682076,95.69612,95.67643,95.74595,95.68657,95.69296,95.70797
2013-02-28,95.677025,95.67557,95.71973,95.693306,95.698685,95.68375,95.70005
2013-03-01,95.75379,95.696495,95.718376,95.68905,95.66772,95.728096,95.824455
2013-03-03,95.713356,95.67524,95.68287,95.72556,95.716545,95.89333,96.00845
2013-03-04,95.71052,95.696846,95.688156,95.64414,95.83492,96.01088,95.995865
2013-03-05,95.73879,95.67493,95.69254,95.844406,95.97623,96.05076,96.09837
2013-03-06,95.70414,95.69716,95.84813,95.95304,96.00984,96.09739,96.09568
2013-03-07,95.701614,95.8561,95.94079,96.05995,96.13473,96.06807,96.31432
