,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF
2014-10-02,1.5206801,1.5256042,1.5154203,1.5184958,1.5243822,1.525143,1.5277609
2014-10-03,1.522715,1.5233148,1.5211943,1.5197822,1.5258065,1.5258981,1.5286291
2014-10-05,1.5225985,1.5164242,1.5220678,1.5247898,1.5262039,1.5264008,1.5322213
2014-10-06,1.5281143,1.5261254,1.5247625,1.5259922,1.5269227,1.5340835,1.5358148
2014-10-07,1.517889,1.5253139,1.52518,1.5260324,1.5329344,1.535376,1.5345471
2014-10-08,1.5234627,1.5261639,1.5275118,1.5339254,1.5342426,1.5354134,1.5354215
2014-10-09,1.5264825,1.5283629,1.5323426,1.5343454,1.535558,1.535471,1.5348712
2014-10-10,1.5270972,1.5318917,1.5350833,1.534467,1.5350251,1.5354009,1.534637
2014-10-12,1.5337765,1.5341897,1.5336206,1.5350716,1.5358781,1.535464,1.535438
2014-10-13,1.5345988,1.5327483,1.5347111,1.5356839,1.5353057,1.5353891,1.5362649
2014-10-14,1.5355264,1.533695,1.5358993,1.5356971,1.5336905,1.5367421,1.5344235
2014-10-15,1.5350031,1.5362269,1.5372969,1.5367241,1.5341018,1.5335219,1.5354773
2014-10-16,1.5353137,1.5347966,1.5361798,1.5355875,1.5359464,1.5352935,1.5348018
2014-10-17,1.5343304,1.5335407,1.5347701,1.5328331,1.5337031,1.534988,1.5325148
2014-10-19,1.5362263,1.5333996,1.5349336,1.5322871,1.5337663,1.5360436,1.5342133
2014-10-20,1.5345596,1.5346284,1.5347826,1.5344335,1.5346814,1.5345204,1.5323809
2014-10-21,1.5353184,1.5359547,1.5349354,1.5346209,1.5339874,1.5347062,1.5353564
2014-10-22,1.5344738,1.5348653,1.5347749,1.5363191,1.5373751,1.5392035,1.5364658
2014-10-23,1.5353624,1.534724,1.5349376,1.5350845,1.532213,1.5359598,1.5311979
2014-10-24,1.5325321,1.534878,1.5347681,1.5303359,1.5359861,1.5334225,1.5352736
2014-10-26,1.5364823,1.5347161,1.5349422,1.5363744,1.5333257,1.5350597,1.536338
2014-10-27,1.5355021,1.5348809,1.5347624,1.5375793,1.5353571,1.5352927,1.5356172
2014-10-28,1.5361571,1.5347095,1.5356739,1.5353963,1.5344481,1.5366898,1.5369997
2014-10-29,1.533686,1.5348853,1.5301267,1.5367053,1.5382403,1.5365205,1.5366013
2014-10-30,1.5318391,1.5347042,1.5426996,1.5356097,1.5347943,1.5361756,1.5360038
2014-10-31,1.5323298,1.5348921,1.5387796,1.5347588,1.5374014,1.544244,1.5398005
2014-11-02,1.5366164,1.5363197,1.5357313,1.5367255,1.5353717,1.5295622,1.5380223
2014-11-03,1.5394214,1.5363154,1.5379581,1.5353564,1.5352196,1.5360498,1.5408213
2014-11-04,1.5390693,1.5394775,1.5330479,1.5254396,1.535351,1.5333617,1.5313901
2014-11-05,1.5354719,1.5396407,1.5384878,1.5380749,1.5422112,1.5319178,1.535389
2014-11-06,1.5390112,1.5400139,1.5370587,1.5347575,1.5375444,1.5353343,1.5354
2014-11-07,1.5365252,1.5278252,1.5301151,1.5315408,1.536003,1.5297554,1.5336087
2014-11-09,1.5374779,1.5345497,1.5441352,1.5346048,1.5381225,1.5320866,1.5317562
2014-11-10,1.5289983,1.5374231,1.533358,1.5304264,1.5340503,1.5290322,1.5280924
2014-11-11,1.5363353,1.5384523,1.5356297,1.5348649,1.5322032,1.5351284,1.5335385
2014-11-12,1.5342937,1.5310596,1.5311882,1.5280286,1.5288634,1.529382,1.5241525
2014-11-13,1.5301723,1.5328721,1.5328003,1.5342062,1.5310996,1.5307525,1.5295455
2014-11-14,1.5335281,1.5315329,1.5287237,1.5314511,1.5359973,1.5281875,1.5332559
2014-11-16,1.5279536,1.5324017,1.5292172,1.5325456,1.5220929,1.5334285,1.532095
2014-11-17,1.5276506,1.5334578,1.5331833,1.5239393,1.5258126,1.531369,1.5322756
2014-11-18,1.5349143,1.5269686,1.529961,1.5294652,1.5307394,1.5288633,1.5257103
2014-11-19,1.528561,1.5282516,1.5262709,1.5266316,1.5362914,1.5346448,1.5255322
2014-11-20,1.533513,1.5298388,1.5291913,1.5275388,1.5291362,1.527657,1.5279543
2014-11-21,1.5265675,1.5259559,1.526842,1.5298308,1.5272423,1.5253495,1.5268118
2014-11-23,1.5221529,1.5211701,1.5183146,1.5260563,1.5265684,1.5243493,1.528086
2014-11-24,1.534819,1.5282525,1.5291944,1.5270178,1.5289384,1.5208083,1.526752
2014-11-25,1.5287385,1.5287607,1.5271134,1.5281314,1.5281956,1.5306252,1.5281203
2014-11-26,1.5275546,1.5274181,1.53023,1.5251458,1.5192692,1.5217358,1.5262661
2014-11-27,1.5275118,1.5277606,1.5266877,1.5288548,1.5266163,1.5275831,1.5234067
2014-11-28,1.5274632,1.5267656,1.5264292,1.5259649,1.5273907,1.5264559,1.5240386
2014-11-30,1.5270444,1.5284406,1.527627,1.5278682,1.5290524,1.5302143,1.5289543
2014-12-01,1.526497,1.527405,1.5274575,1.524928,1.5266424,1.5277741,1.5235868
2014-12-02,1.5255361,1.5277975,1.5269339,1.5213907,1.5270588,1.5230801,1.5243818
2014-12-03,1.5298194,1.526654,1.5155246,1.5259736,1.5249581,1.5257611,1.5252857
2014-12-04,1.5255198,1.5281572,1.5263468,1.5248061,1.5246308,1.5246301,1.524473
2014-12-05,1.529546,1.5285181,1.5276864,1.5219951,1.523015,1.5229058,1.5214698
2014-12-07,1.5269511,1.5253433,1.5224116,1.5236839,1.5232267,1.5223203,1.5205305
2014-12-08,1.525551,1.5239868,1.52564,1.522479,1.521906,1.5224018,1.5186362
2014-12-09,1.5240835,1.5249462,1.5243609,1.5225167,1.5180224,1.5179641,1.517354
2014-12-10,1.5231719,1.5256461,1.5263441,1.5156173,1.5191646,1.520026,1.5211868
2014-12-11,1.5246587,1.5222794,1.5197376,1.523028,1.5206673,1.5154886,1.5192504
2014-12-12,1.5246594,1.5222322,1.5197482,1.520511,1.5191534,1.5169514,1.5145686
2014-12-14,1.5212543,1.5218333,1.5211053,1.5152795,1.5186373,1.5181835,1.5201702
2014-12-15,1.5205505,1.5168146,1.5230689,1.5209447,1.5226532,1.5182693,1.517442
2014-12-16,1.513406,1.516835,1.5110335,1.5192277,1.513977,1.5216208,1.5189644
2014-12-17,1.5212526,1.518136,1.5149525,1.5158029,1.5195332,1.5203278,1.5202289
2014-12-18,1.5174615,1.5142251,1.5160353,1.5104842,1.5180904,1.516326,1.517617
2014-12-19,1.5170597,1.5175728,1.5174519,1.5159795,1.5192494,1.5192547,1.5162736
2014-12-21,1.5182683,1.5251241,1.516204,1.5209358,1.5169833,1.5145806,1.5176753
2014-12-22,1.5171444,1.515632,1.522857,1.5219909,1.5180695,1.5226243,1.5178012
2014-12-23,1.5175482,1.5156178,1.51859,1.516131,1.5190096,1.5192251,1.5227787
2014-12-24,1.5163608,1.5194136,1.5118511,1.5147545,1.5102382,1.516232,1.5198969
2014-12-25,1.5163192,1.5196171,1.5189484,1.5169518,1.5173542,1.5145766,1.523784
2014-12-26,1.5125942,1.5193372,1.5223981,1.5189649,1.5190874,1.520294,1.5221952
2014-12-28,1.517912,1.5184672,1.5185616,1.5167105,1.5221862,1.5218933,1.5221652
2014-12-29,1.5188915,1.5226429,1.5165393,1.5198796,1.5208235,1.5231395,1.5242265
2014-12-30,1.5184634,1.5163866,1.5237657,1.5227981,1.5229659,1.5222597,1.5254725
2014-12-31,1.5154986,1.5194864,1.5216534,1.5211341,1.5219482,1.5227824,1.5260046
2015-01-01,1.5208008,1.5211341,1.5205977,1.521843,1.5249372,1.5257168,1.5290607
2015-01-02,1.523303,1.5223618,1.5230951,1.5255542,1.5266455,1.5283548,1.530473
2015-01-04,1.5229449,1.5239646,1.5237164,1.5259061,1.5294752,1.5326502,1.5220507
2015-01-05,1.5230796,1.524474,1.5249975,1.5270512,1.5321685,1.5241258,1.5299761
2015-01-06,1.5240263,1.5266435,1.5259929,1.5286484,1.529615,1.5252763,1.5343165
2015-01-07,1.5269849,1.5291823,1.5294821,1.5278502,1.528942,1.53496,1.5234001
2015-01-08,1.5285391,1.5313756,1.5319966,1.5352417,1.5330372,1.5306052,1.5347306
2015-01-09,1.5311219,1.5260375,1.5326319,1.5260837,1.5340892,1.530414,1.5376568
2015-01-11,1.5289576,1.5312898,1.5315118,1.530599,1.5329921,1.5225995,1.5229249
2015-01-12,1.5284811,1.5324731,1.5285152,1.5333248,1.5346142,1.5330366,1.5314572
2015-01-13,1.5327222,1.5278888,1.5295256,1.5300665,1.5313389,1.5330814,1.532523
2015-01-14,1.5287206,1.5356758,1.5376385,1.5305572,1.5367779,1.5330263,1.5333546
2015-01-15,1.5300964,1.5310524,1.5322046,1.5317879,1.5317223,1.5330924,1.533938
2015-01-16,1.5358971,1.5339377,1.536459,1.5396687,1.5314988,1.5330335,1.5306089
2015-01-18,1.5258155,1.5382646,1.5382023,1.5294706,1.5358903,1.5331041,1.5325589
2015-01-19,1.5338539,1.5329812,1.5257342,1.5342149,1.5315967,1.5330405,1.5334071
2015-01-20,1.5329657,1.5339049,1.5305676,1.527316,1.5318961,1.5331166,1.5311852
2015-01-21,1.5311292,1.5331243,1.5317658,1.5344869,1.5373852,1.5330483,1.5280877
2015-01-22,1.5362258,1.5318604,1.530797,1.5353168,1.5342909,1.5331299,1.5321271
2015-01-23,1.5389547,1.5334759,1.5247781,1.5337069,1.5326996,1.5330563,1.5333005
2015-01-25,1.524901,1.5294261,1.5340319,1.5337791,1.5379008,1.5331439,1.5316992
2015-01-26,1.533977,1.5220938,1.5316895,1.5336391,1.5274384,1.5330641,1.5333413
2015-01-27,1.5302275,1.5332654,1.5385325,1.5319104,1.5316975,1.530603,1.5350015
2015-01-28,1.53351,1.5308198,1.5286391,1.5325841,1.5330043,1.5203319,1.5315273
2015-01-29,1.5289738,1.532323,1.5312804,1.5309634,1.5343937,1.5280561,1.5262982
2015-01-30,1.5247288,1.532471,1.5393376,1.530574,1.5345377,1.5303154,1.5302323
2015-02-01,1.5317516,1.5317241,1.5321987,1.5321078,1.5315161,1.5255702,1.4125661
2015-02-02,1.5340474,1.5314186,1.5289919,1.5314496,1.5284175,1.412762,1.4121282
2015-02-03,1.5332668,1.5279223,1.5327377,1.5287883,1.4122882,1.4108504,1.4060614
2015-02-04,1.5308844,1.5304608,1.5307224,1.4153839,1.4128866,1.4099674,1.4074097
2015-02-05,1.531494,1.530638,1.4101698,1.4104111,1.4110204,1.4088866,1.4071395
2015-02-06,1.5326396,1.4108217,1.4119973,1.4102088,1.4079578,1.4055581,1.4084651
2015-02-08,1.4083854,1.4089966,1.4092969,1.407685,1.4059474,1.4064752,1.4067775
2015-02-09,1.4125049,1.410126,1.4074683,1.4069496,1.4065878,1.4108279,1.4084551
2015-02-10,1.40563,1.4080732,1.4073615,1.407313,1.4068359,1.4068367,1.408039
2015-02-11,1.4054756,1.4063224,1.4070126,1.4063196,1.4069182,1.4063417,1.4058473
2015-02-12,1.4098914,1.4064817,1.4067634,1.4089795,1.4084152,1.4112626,1.4070451
2015-02-13,1.4058304,1.4081899,1.4065814,1.4077237,1.4052646,1.404797,1.408521
2015-02-15,1.4083331,1.4062381,1.4080288,1.4068432,1.4108336,1.4080888,1.4057627
2015-02-16,1.4074357,1.4064157,1.4077269,1.4072788,1.4055854,1.4085181,1.4067554
2015-02-17,1.4079422,1.4083188,1.4075203,1.4060906,1.4034,1.4066477,1.4087653
2015-02-18,1.4051956,1.4061458,1.4092436,1.4092749,1.4087517,1.406776,1.4074817
2015-02-19,1.4093702,1.4063442,1.405626,1.4077728,1.4088913,1.4046171,1.4089339
2015-02-20,1.4091067,1.4084638,1.4071729,1.4067204,1.4027817,1.4055786,1.4060863
2015-02-22,1.405905,1.4060442,1.4090714,1.4072416,1.4089419,1.408901,1.4073167
2015-02-23,1.409427,1.4062651,1.4108833,1.4058228,1.4090922,1.4096888,1.4081532
2015-02-24,1.4054731,1.4086231,1.4065228,1.4096236,1.4070379,1.414541,1.4143853
2015-02-25,1.4071877,1.4059324,1.406264,1.4078292,1.402129,1.4094957,1.4104795
2015-02-26,1.408226,1.406178,1.4082952,1.40984,1.4130483,1.4168916,1.4167397
2015-02-27,1.4084548,1.4087975,1.4081588,1.4081997,1.4104261,1.4264178,1.4239062
2015-03-01,1.4074497,1.4161487,1.4108653,1.4195408,1.4129565,1.4200503,1.4251764
2015-03-02,1.4096576,1.4104029,1.4141254,1.4106255,1.41462,1.4311285,1.4291983
2015-03-03,1.4106727,1.4118861,1.4135222,1.422997,1.4217159,1.4289117,1.4263588
2015-03-04,1.4090837,1.4152586,1.4120042,1.4229828,1.4308412,1.4393343,1.4316995
2015-03-05,1.421952,1.4155617,1.4247423,1.428648,1.4312631,1.4311514,1.4460762
2015-03-06,1.414904,1.4264579,1.4366243,1.4306936,1.4339451,1.4365939,1.4440889
2015-03-08,1.4253823,1.4252332,1.4367831,1.4360785,1.4363478,1.4505523,1.4492451
2015-03-09,1.4320929,1.4410133,1.4369439,1.4328481,1.4450171,1.4503962,1.4600289
2015-03-10,1.4291393,1.4311199,1.4328234,1.4476058,1.4511571,1.4553385,1.4648116
2015-03-11,1.4339697,1.4357911,1.4483718,1.4517187,1.4540391,1.4642558,1.4638575
2015-03-12,1.4343601,1.4468088,1.4492514,1.4645492,1.4657876,1.4587896,1.468497
2015-03-13,1.4493222,1.4544195,1.457228,1.4605203,1.4606566,1.4670612,1.4670839
2015-03-15,1.4508543,1.4612129,1.4585273,1.4637997,1.4632115,1.4573838,1.4696352
2015-03-16,1.4561331,1.4579916,1.4642029,1.4653205,1.4686196,1.4621247,1.4647586
2015-03-17,1.4616032,1.4598026,1.4671327,1.4647698,1.4740118,1.4660349,1.4671129
2015-03-18,1.4619818,1.4664744,1.4573724,1.456282,1.4638164,1.4570546,1.4745718
2015-03-19,1.4660109,1.4745396,1.4621828,1.464544,1.4620727,1.4693303,1.4679453
2015-03-20,1.4673383,1.4609451,1.4684964,1.4610155,1.4681076,1.4733101,1.4680536
2015-03-22,1.4672588,1.4750524,1.4729557,1.4618425,1.4624681,1.4676734,1.4679283
2015-03-23,1.4596554,1.4714351,1.4639878,1.4726331,1.4647813,1.465237,1.4655553
2015-03-24,1.4676518,1.4646894,1.4706943,1.4657912,1.4741013,1.4693207,1.4663086
2015-03-25,1.459099,1.4715409,1.4703386,1.4609458,1.4681015,1.4705844,1.4667482
2015-03-26,1.4672191,1.4609945,1.4624052,1.4705946,1.4669961,1.4669486,1.4713846
2015-03-27,1.4678773,1.468967,1.4719766,1.4727837,1.4688364,1.4683425,1.4696435
2015-03-29,1.4725313,1.460114,1.4628177,1.4694824,1.4696503,1.4672072,1.4630554
2015-03-30,1.4686587,1.4703991,1.4719831,1.469448,1.46771,1.4684068,1.4668725
2015-03-31,1.4726478,1.4640164,1.4631584,1.4673946,1.4607995,1.4742358,1.4692321
2015-04-01,1.4669943,1.4640547,1.4720138,1.4669433,1.4643562,1.4719522,1.4690204
2015-04-02,1.4665878,1.4690566,1.4676507,1.4681355,1.4759979,1.4630711,1.4667553
2015-04-05,1.4649336,1.4680004,1.4666696,1.465306,1.4699435,1.4721591,1.4676586
2015-04-06,1.4654528,1.4671862,1.4676843,1.4626006,1.4715827,1.4666961,1.4638758
2015-04-07,1.4647616,1.4720587,1.466632,1.4679053,1.4681907,1.4654953,1.460659
2015-04-08,1.4694296,1.4623755,1.4677225,1.470171,1.4640474,1.4608787,1.4577799
2015-04-09,1.4684199,1.4661726,1.4605342,1.4642982,1.459506,1.4518194,1.448507
2015-04-10,1.4688616,1.4663745,1.4670335,1.457606,1.4580584,1.4475231,1.4414642
2015-04-12,1.4640236,1.465605,1.4589169,1.457199,1.446964,1.4387319,1.445682
2015-04-13,1.4642224,1.4618576,1.4571652,1.4505405,1.4427514,1.4369823,1.4538672
2015-04-14,1.462489,1.4564779,1.4485765,1.4405066,1.4462543,1.4582658,1.4445636
2015-04-15,1.458833,1.4480512,1.4422687,1.4408005,1.4526205,1.4331626,1.4337296
2015-04-16,1.4468974,1.4400465,1.4387988,1.4508295,1.4482791,1.4317155,1.4370362
2015-04-17,1.4388827,1.4368999,1.4393786,1.4370733,1.4338498,1.4359076,1.438808
2015-04-19,1.4190788,1.4360539,1.4310644,1.4386193,1.4362067,1.4373059,1.4368198
2015-04-20,1.436196,1.442562,1.4361119,1.437674,1.4386703,1.4293036,1.4321072
2015-04-21,1.448567,1.43691,1.4356828,1.4369191,1.4358352,1.4322771,1.4381381
2015-04-22,1.4328613,1.4351622,1.4356989,1.438714,1.4352583,1.434804,1.4362684
2015-04-23,1.4367229,1.4336902,1.4357145,1.4329242,1.4357255,1.4295983,1.4354327
2015-04-24,1.4372044,1.4369159,1.4357306,1.4302055,1.4329041,1.4362624,1.4349307
2015-04-26,1.4287424,1.436881,1.4357452,1.4359378,1.4304522,1.433562,1.4331428
2015-04-27,1.437063,1.4330081,1.43576,1.4333733,1.4359826,1.4380093,1.432073
2015-04-28,1.4339375,1.4344242,1.4357741,1.4338005,1.432059,1.428802,1.4281003
2015-04-29,1.4344192,1.4369816,1.4357877,1.4340882,1.4345173,1.4351666,1.4298689
2015-04-30,1.4330599,1.4337918,1.4358006,1.4337962,1.4338822,1.4354745,1.4309225
2015-05-01,1.4332218,1.4384694,1.4314234,1.4365263,1.4316944,1.4305284,1.4269568
2015-05-03,1.4366482,1.4330947,1.4360588,1.432387,1.4321835,1.4375192,1.4279323
2015-05-04,1.4362568,1.4344275,1.4302335,1.4307071,1.4324659,1.4320314,1.4301937
2015-05-05,1.4336482,1.4308376,1.4336989,1.4336143,1.4318084,1.4334059,1.4372677
2015-05-06,1.4306833,1.4334936,1.4359057,1.4339534,1.431883,1.4353876,1.4367435
2015-05-07,1.43125,1.4302307,1.431771,1.4367409,1.4322639,1.4328135,1.4329152
2015-05-08,1.4317704,1.4332042,1.4290513,1.4332237,1.4319553,1.4329576,1.4335291
2015-05-10,1.431209,1.4284015,1.4295037,1.4371002,1.4311681,1.430464,1.4324853
2015-05-11,1.4401398,1.4349121,1.4322095,1.4351026,1.4356533,1.4358462,1.4346268
2015-05-12,1.4264872,1.4332922,1.4336946,1.4323239,1.4328281,1.43711,1.4364592
2015-05-13,1.4340572,1.4300002,1.4325157,1.4338558,1.4342073,1.4354165,1.4349434
2015-05-14,1.4268665,1.4356014,1.4326174,1.4338822,1.4346148,1.435232,1.4358419
2015-05-15,1.4306234,1.4312023,1.4332788,1.4332837,1.4396538,1.4360441,1.437623
2015-05-17,1.4389839,1.4341353,1.4330804,1.4332744,1.4412313,1.4384985,1.4385778
2015-05-18,1.4318991,1.434986,1.4373692,1.4349442,1.4389312,1.4370759,1.4434581
2015-05-19,1.4338849,1.4334645,1.4339461,1.433903,1.437976,1.441628,1.4421129
2015-05-20,1.4365224,1.4354625,1.4375126,1.4356868,1.4335656,1.4420586,1.44118
2015-05-21,1.439486,1.4375465,1.4366868,1.4401426,1.4416311,1.446677,1.4474527
2015-05-22,1.438629,1.4399858,1.4395374,1.440867,1.441132,1.4399598,1.4456904
2015-05-24,1.4409846,1.4399774,1.4393698,1.4431628,1.4383023,1.4455525,1.4427009
2015-05-25,1.4383566,1.4395766,1.4427713,1.4431407,1.4458047,1.4431269,1.4435704
2015-05-26,1.4391496,1.4418657,1.4425898,1.4478325,1.4450244,1.4424239,1.4442384
2015-05-27,1.4393172,1.4432547,1.4428024,1.4447615,1.4490814,1.446569,1.447452
2015-05-28,1.4469236,1.4455504,1.4432691,1.445377,1.4458334,1.4423491,1.4438497
2015-05-29,1.4413613,1.4451461,1.4420047,1.4461029,1.4451814,1.4434792,1.4469733
2015-05-31,1.4462376,1.4445965,1.4429815,1.4447057,1.4444025,1.4423287,1.4440111
2015-06-01,1.4461523,1.4442188,1.4452258,1.4453564,1.4459333,1.4452019,1.4436815
2015-06-02,1.4439383,1.4419321,1.4514078,1.4461082,1.4457144,1.4434762,1.4469717
2015-06-03,1.4440439,1.4424573,1.4448634,1.4398232,1.4364924,1.4399477,1.4443882
2015-06-04,1.4434794,1.4444957,1.446271,1.445025,1.443148,1.4516762,1.445224
2015-06-05,1.4433331,1.443542,1.4445435,1.4494491,1.4433663,1.4412663,1.4453516
2015-06-07,1.4431121,1.442363,1.447115,1.4473757,1.4394997,1.446973,1.4406991
2015-06-08,1.4437155,1.4453101,1.4377525,1.436346,1.4453164,1.4428153,1.4393544
2015-06-09,1.4452369,1.4377065,1.4376024,1.4490018,1.4378415,1.4392511,1.4437276
2015-06-10,1.441553,1.4376626,1.4377697,1.4466196,1.444757,1.4349692,1.4443444
2015-06-11,1.4443953,1.4433287,1.433988,1.4374884,1.4343355,1.4415958,1.4505415
2015-06-12,1.4378024,1.4458504,1.4447892,1.4453311,1.4498038,1.4447964,1.4448825
2015-06-14,1.4400688,1.4421132,1.4420645,1.4426442,1.4463794,1.4446416,1.4468901
2015-06-15,1.4404044,1.4464939,1.4411662,1.4433868,1.4455984,1.4458967,1.4491714
2015-06-16,1.4381542,1.440276,1.4446352,1.4469471,1.4485894,1.445705,1.4462559
2015-06-17,1.4382936,1.4434705,1.4473957,1.4459286,1.4456389,1.4500605,1.4449186
2015-06-18,1.4439876,1.4435236,1.4444495,1.4427292,1.4486042,1.4473438,1.4520454
2015-06-19,1.4466287,1.4454663,1.4446604,1.4440054,1.4456819,1.4439303,1.444842
2015-06-21,1.450646,1.4435884,1.4595654,1.4517732,1.4463356,1.4516482,1.4508661
2015-06-22,1.4492317,1.4460499,1.4552453,1.4491407,1.4488218,1.4477477,1.4510972
2015-06-23,1.4479713,1.4512242,1.4480747,1.4566455,1.4494076,1.4494305,1.4494307
2015-06-24,1.4441985,1.4468122,1.446133,1.4526393,1.4460505,1.4517953,1.45521
2015-06-25,1.4487219,1.448213,1.4438459,1.448293,1.4499382,1.4557062,1.4553809
2015-06-26,1.4487554,1.4479035,1.4502292,1.4515704,1.452647,1.4570911,1.4572065
2015-06-28,1.4475226,1.4480745,1.452322,1.4553186,1.4579107,1.455783,1.455157
2015-06-29,1.4516716,1.4506867,1.4495207,1.4545007,1.4550709,1.4599384,1.4545017
2015-06-30,1.450946,1.455179,1.456391,1.4568999,1.4498678,1.4599152,1.4547895
2015-07-01,1.4409072,1.4550289,1.4558852,1.4574261,1.4585569,1.4580786,1.460062
2015-07-02,1.4560968,1.4590161,1.4574121,1.4577302,1.4587117,1.4547062,1.4530584
2015-07-03,1.4563578,1.4542756,1.4605486,1.4579668,1.4554596,1.4602721,1.4566885
2015-07-05,1.4582611,1.4576414,1.4538503,1.4582847,1.4542116,1.450975,1.4494245
2015-07-06,1.456458,1.4582044,1.4570789,1.4586337,1.4547728,1.4525825,1.4569075
2015-07-07,1.4544911,1.454148,1.4624946,1.4587181,1.4624817,1.4585423,1.4545463
2015-07-08,1.4583583,1.4493527,1.4573289,1.4501864,1.4594185,1.457966,1.4646754
2015-07-09,1.4553858,1.4558775,1.4559855,1.4595873,1.4569732,1.4595733,1.4606141
2015-07-10,1.4563022,1.4554926,1.456719,1.4612508,1.4582351,1.4629024,1.4533004
2015-07-12,1.4575121,1.4509128,1.4534528,1.4601158,1.4607904,1.4626167,1.4578869
2015-07-13,1.4562612,1.4530587,1.4538183,1.4650426,1.4579103,1.4611018,1.462011
2015-07-14,1.4533654,1.4639819,1.4652846,1.460504,1.4610975,1.4611058,1.4635217
2015-07-15,1.4623661,1.4627359,1.4614313,1.4614098,1.4602662,1.4616286,1.4649158
2015-07-16,1.4595098,1.4614409,1.460722,1.4628736,1.4636799,1.4653143,1.4669333
2015-07-17,1.4611454,1.4557469,1.4632843,1.4639832,1.4676037,1.4650507,1.4618083
2015-07-19,1.4620918,1.4614831,1.4637563,1.4650255,1.4624629,1.4685835,1.4641376
2015-07-20,1.4635037,1.4624875,1.4586447,1.4608471,1.472734,1.467964,1.4699733
2015-07-21,1.4645818,1.4654945,1.464833,1.4689653,1.4618331,1.4648302,1.4682691
2015-07-22,1.4664632,1.4658185,1.4678901,1.4641248,1.462225,1.4775658,1.4685583
2015-07-23,1.4669517,1.4676359,1.4704089,1.4654212,1.4671854,1.4653704,1.4715608
2015-07-24,1.4656847,1.4668947,1.466089,1.467999,1.4703324,1.4701513,1.4698846
2015-07-26,1.4661741,1.4685105,1.4703124,1.4709449,1.4690707,1.4753275,1.4708524
2015-07-27,1.4661431,1.468576,1.4727597,1.4713957,1.4732664,1.4763777,1.474655
2015-07-28,1.4714873,1.466821,1.4713961,1.476287,1.4775931,1.4713886,1.4789073
2015-07-29,1.4673125,1.4740182,1.4743221,1.4733399,1.4747279,1.4714271,1.4785213
2015-07-30,1.4731705,1.4719641,1.4709728,1.4703716,1.4732481,1.4749067,1.4807297
2015-07-31,1.472207,1.4731697,1.4732941,1.4728657,1.4754763,1.4747717,1.4851463
2015-08-02,1.4745272,1.4730046,1.4744958,1.4765294,1.4774135,1.4858384,1.4857452
2015-08-03,1.473055,1.4751537,1.4756167,1.4738503,1.4875028,1.4889541,1.490883
2015-08-04,1.474827,1.4773563,1.4763665,1.4852568,1.4862015,1.4868609,1.489031
2015-08-05,1.476732,1.4765977,1.482297,1.4908881,1.491493,1.4913484,1.4908899
2015-08-06,1.4753015,1.4832038,1.4914689,1.4915047,1.4952033,1.4917483,1.4936036
2015-08-07,1.4845675,1.4881195,1.491412,1.4865141,1.4956286,1.489748,1.491966
2015-08-09,1.4901712,1.4912133,1.4830685,1.4956887,1.491586,1.5014966,1.4936309
2015-08-10,1.4895642,1.4914618,1.4961522,1.4953675,1.4986778,1.4964123,1.5030965
2015-08-11,1.4939028,1.4939177,1.492322,1.4975773,1.5037496,1.4972501,1.4974766
2015-08-12,1.4896405,1.4940321,1.498735,1.4983038,1.495441,1.4988326,1.5026629
2015-08-13,1.4946078,1.498992,1.4975793,1.5003016,1.495791,1.501639,1.5010824
2015-08-14,1.4935696,1.4947392,1.4951482,1.4989426,1.506152,1.5021248,1.5015686
2015-08-16,1.4978732,1.4946437,1.503438,1.5039159,1.5043375,1.5049198,1.5070457
2015-08-17,1.4988792,1.5025812,1.5000147,1.5002167,1.5026226,1.5053306,1.5060424
2015-08-18,1.4989226,1.4994804,1.4991294,1.5045196,1.5068169,1.506316,1.5046787
2015-08-19,1.4986575,1.5002422,1.5004525,1.5059397,1.506813,1.5072396,1.5050443
2015-08-20,1.5042741,1.5057341,1.504164,1.5069066,1.5068245,1.5059597,1.5041921
2015-08-21,1.5042113,1.5062789,1.5081123,1.5064132,1.5068365,1.5068631,1.5081853
2015-08-23,1.5065845,1.504213,1.5067902,1.5104177,1.5068488,1.5051489,1.5045073
2015-08-24,1.5044613,1.5058541,1.5051037,1.5002562,1.506861,1.5063183,1.5045136
2015-08-25,1.5098538,1.5085675,1.5056463,1.5035678,1.5068744,1.5074126,1.5033157
2015-08-26,1.504195,1.5058068,1.5068794,1.5054574,1.5068882,1.5059003,1.5037315
2015-08-27,1.5058272,1.5086915,1.5036881,1.5045261,1.5069021,1.5069672,1.505903
2015-08-28,1.5086739,1.5057588,1.5104702,1.5076146,1.5069163,1.5049462,1.5058259
2015-08-30,1.5007596,1.5088228,1.4991672,1.5069339,1.50693,1.5063252,1.5058424
2015-08-31,1.5045935,1.5057124,1.5063215,1.5059453,1.5069444,1.5076114,1.5065956
2015-09-01,1.5088217,1.5089597,1.5094373,1.5070181,1.5069592,1.5058361,1.5011915
2015-09-02,1.5077698,1.5056663,1.5077271,1.5053979,1.5069754,1.5105624,1.5077591
2015-09-03,1.5065007,1.5091016,1.5058382,1.5033858,1.5069906,1.5012174,1.5007639
2015-09-04,1.5051078,1.505623,1.5045168,1.507851,1.5070059,1.5045314,1.5033461
