,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK
2014-12-26,7.439392,7.439613,7.43983,7.440248,7.4397945,7.439972,7.4403057
2014-12-28,7.4396315,7.440899,7.440258,7.439271,7.439951,7.439211,7.4399557
2014-12-29,7.43954,7.4405165,7.4398704,7.4402566,7.439903,7.4402976,7.439995
2014-12-30,7.4394736,7.4397297,7.4393473,7.440216,7.440227,7.439704,7.439481
2014-12-31,7.439966,7.440042,7.440104,7.440916,7.439396,7.439951,7.4404755
2015-01-01,7.4388595,7.439636,7.4400296,7.4394636,7.438732,7.4400496,7.4398737
2015-01-02,7.440458,7.4390078,7.439873,7.4401345,7.440051,7.439578,7.44029
2015-01-04,7.440217,7.4401746,7.439951,7.4398255,7.4393544,7.4399996,7.4399204
2015-01-05,7.439979,7.439991,7.4397216,7.4395123,7.440554,7.439921,7.43988
2015-01-06,7.439189,7.4396653,7.439235,7.440075,7.4398713,7.4400015,7.4399385
2015-01-07,7.4398813,7.43985,7.4397697,7.4397454,7.4399114,7.4399786,7.4397764
2015-01-08,7.440133,7.440049,7.4397216,7.43959,7.43979,7.440205,7.4400716
2015-01-09,7.439647,7.439746,7.4400887,7.440162,7.439809,7.43981,7.439286
2015-01-11,7.440473,7.4399185,7.439686,7.439851,7.439594,7.439544,7.440027
2015-01-12,7.439952,7.439752,7.439698,7.439561,7.439524,7.439504,7.4403
2015-01-13,7.440108,7.4398828,7.4395976,7.4395223,7.4409876,7.4395823,7.4396973
2015-01-14,7.4391336,7.439951,7.440723,7.440204,7.438891,7.4392347,7.440067
2015-01-15,7.439511,7.439303,7.440137,7.439765,7.4401584,7.439284,7.4388533
2015-01-16,7.4395947,7.4396477,7.4394174,7.439512,7.43966,7.4392824,7.43888
2015-01-18,7.4398036,7.439267,7.4396844,7.439469,7.4398556,7.4393883,7.439401
2015-01-19,7.439183,7.439814,7.4392204,7.439302,7.4395714,7.4392896,7.4394712
2015-01-20,7.439879,7.4397864,7.4394283,7.4395022,7.439126,7.4395533,7.439638
2015-01-21,7.4396915,7.439289,7.439318,7.4395785,7.4397187,7.4395704,7.4395638
2015-01-22,7.4395814,7.4394836,7.438969,7.4393067,7.439539,7.4396825,7.4400377
2015-01-23,7.439077,7.43921,7.43975,7.4397826,7.440179,7.4396105,7.439979
2015-01-25,7.4396353,7.439327,7.4391394,7.43947,7.439957,7.4397697,7.440064
2015-01-26,7.4395256,7.4391932,7.439596,7.439652,7.43962,7.4397173,7.4398966
2015-01-27,7.4395933,7.439412,7.4395676,7.439781,7.439958,7.4396005,7.4401503
2015-01-28,7.4396386,7.4397063,7.4395585,7.4400797,7.440162,7.4402285,7.440877
2015-01-29,7.4398212,7.4398384,7.4401217,7.4393816,7.4399195,7.4411736,7.4413953
2015-01-30,7.43991,7.439939,7.439867,7.4404545,7.440616,7.4412937,7.441742
2015-02-01,7.4397736,7.4402013,7.4406676,7.4408054,7.441303,7.4409904,7.441687
2015-02-02,7.439933,7.440016,7.4409113,7.441288,7.44122,7.4419875,7.442275
2015-02-03,7.4403634,7.441121,7.4413404,7.441135,7.442102,7.4425073,7.442173
2015-02-04,7.44092,7.4414325,7.441928,7.441606,7.442309,7.4430614,7.4425583
2015-02-05,7.4413,7.4414234,7.4417405,7.4417257,7.4424257,7.4424458,7.4428263
2015-02-06,7.441392,7.441806,7.4420247,7.44313,7.4423294,7.4429035,7.4427357
2015-02-08,7.441875,7.442175,7.4418664,7.4422197,7.442212,7.443531,7.442402
2015-02-09,7.4423795,7.4424644,7.4428425,7.442311,7.441972,7.4425197,7.4429507
2015-02-10,7.441317,7.4411163,7.4429755,7.442394,7.442444,7.443299,7.442972
2015-02-11,7.443657,7.44217,7.442951,7.4429164,7.443125,7.442833,7.441016
2015-02-12,7.442592,7.4418864,7.4429584,7.4421477,7.4421644,7.44308,7.4417276
2015-02-13,7.4429092,7.442922,7.442961,7.4433537,7.4432926,7.44265,7.4434223
2015-02-15,7.4422398,7.441474,7.442963,7.442435,7.4436193,7.4429946,7.443024
2015-02-16,7.4432263,7.442974,7.4429607,7.442885,7.444092,7.4435115,7.4431767
2015-02-17,7.442556,7.441681,7.4439178,7.442343,7.4440684,7.4431643,7.4431663
2015-02-18,7.44294,7.442518,7.44257,7.443045,7.4436646,7.444091,7.4434466
2015-02-19,7.4430857,7.442702,7.443221,7.4428835,7.44386,7.4440994,7.443782
2015-02-20,7.4431686,7.443063,7.44338,7.442924,7.4434404,7.443662,7.447685
2015-02-22,7.443044,7.4430637,7.4435253,7.4436426,7.4442596,7.443286,7.442364
2015-02-23,7.442747,7.442994,7.443446,7.4435854,7.443243,7.4441457,7.4437513
2015-02-24,7.443296,7.4429154,7.4433656,7.4436936,7.4441237,7.443976,7.4435945
2015-02-25,7.4429836,7.4440975,7.444145,7.4438543,7.4432077,7.4442186,7.4443965
2015-02-26,7.4443774,7.4435573,7.443625,7.443623,7.4435005,7.444466,7.443658
2015-02-27,7.443296,7.4447017,7.444064,7.4437704,7.4435406,7.444021,7.4443593
2015-03-01,7.443348,7.4440227,7.4436073,7.4414387,7.4436584,7.444172,7.4444804
2015-03-02,7.44728,7.4439664,7.4439206,7.444693,7.444236,7.445575,7.444802
2015-03-03,7.4432697,7.4448028,7.443922,7.4445786,7.444603,7.4438996,7.444401
2015-03-04,7.444144,7.4439373,7.4442916,7.4441686,7.443672,7.444481,7.4446616
2015-03-05,7.4445233,7.443337,7.4441004,7.444601,7.444534,7.445184,7.444784
2015-03-06,7.4446993,7.4440956,7.4440317,7.444467,7.4450274,7.44425,7.444223
2015-03-08,7.443832,7.443861,7.4443316,7.444476,7.444794,7.444653,7.4446692
2015-03-09,7.4437,7.444172,7.4470735,7.4443593,7.4442525,7.444321,7.4473243
2015-03-10,7.44413,7.444817,7.4433403,7.444479,7.4462132,7.4474216,7.4505587
2015-03-11,7.4450607,7.444208,7.4476037,7.4446177,7.447368,7.450161,7.4507194
2015-03-12,7.44452,7.444825,7.444782,7.4473867,7.4506726,7.450598,7.451274
2015-03-13,7.44476,7.445842,7.447573,7.4502063,7.450482,7.4514613,7.4521847
2015-03-15,7.444598,7.4476933,7.450372,7.451044,7.451219,7.4523954,7.4524574
2015-03-16,7.447302,7.449658,7.450777,7.451666,7.4525094,7.4522667,7.4534125
2015-03-17,7.450065,7.4504037,7.4510818,7.452229,7.4525166,7.45296,7.4537163
2015-03-18,7.45069,7.451895,7.452572,7.4525914,7.4529953,7.45334,7.453454
2015-03-19,7.4511757,7.4523168,7.452102,7.4529,7.453355,7.4538317,7.4547124
2015-03-20,7.452607,7.4527407,7.4530816,7.4535913,7.453709,7.4549084,7.454764
2015-03-22,7.452305,7.453164,7.45368,7.453254,7.454289,7.4548883,7.45533
2015-03-23,7.4530563,7.453434,7.45338,7.4543533,7.454766,7.455047,7.4553566
2015-03-24,7.4533844,7.453808,7.454654,7.4552317,7.4552407,7.4556394,7.455933
2015-03-25,7.4533205,7.454386,7.4550123,7.455339,7.4557414,7.4554887,7.456129
2015-03-26,7.4542065,7.4548144,7.4550614,7.4552965,7.456087,7.4571853,7.455873
2015-03-27,7.4545603,7.455493,7.455786,7.4566226,7.4561253,7.456443,7.457254
2015-03-29,7.454484,7.455256,7.456017,7.456088,7.4563923,7.457977,7.4578533
2015-03-30,7.455578,7.4561696,7.4564776,7.456684,7.457163,7.458815,7.4590216
2015-03-31,7.4561586,7.455685,7.4573035,7.457329,7.4582644,7.4587646,7.4600058
2015-04-01,7.456057,7.456598,7.4576283,7.4578257,7.4591184,7.4603586,7.4601912
2015-04-02,7.456624,7.457255,7.458253,7.458428,7.4605093,7.460261,7.460311
2015-04-05,7.4572606,7.4581976,7.458791,7.460016,7.4597454,7.4601994,7.4599323
2015-04-06,7.458261,7.458582,7.459528,7.460185,7.460271,7.4602084,7.460697
2015-04-07,7.4588537,7.460713,7.4609165,7.4601364,7.460731,7.460264,7.4612975
2015-04-08,7.4603167,7.45947,7.4595633,7.460909,7.4608684,7.4610853,7.4598804
2015-04-09,7.460209,7.459772,7.4600964,7.460509,7.4615774,7.4612384,7.4612203
2015-04-10,7.46019,7.4615517,7.461445,7.461205,7.4607935,7.4601693,7.461605
2015-04-12,7.4614496,7.4605284,7.4604316,7.460674,7.4605126,7.462718,7.4647956
2015-04-13,7.460659,7.4602637,7.4601984,7.461784,7.461995,7.4641595,7.4649057
2015-04-14,7.460036,7.4616165,7.460765,7.4621487,7.464415,7.464432,7.4651165
2015-04-15,7.461509,7.461386,7.462462,7.464259,7.4645505,7.4646764,7.4647336
2015-04-16,7.4622884,7.4622545,7.4646244,7.464185,7.4652643,7.4648094,7.4641695
2015-04-17,7.461883,7.4650054,7.4645076,7.464134,7.4648175,7.4650726,7.464332
2015-04-19,7.4640527,7.4649453,7.4650717,7.4647503,7.4650187,7.464577,7.464669
2015-04-20,7.464785,7.464293,7.4650693,7.464612,7.4652267,7.464693,7.464164
2015-04-21,7.465202,7.465037,7.464893,7.4643836,7.464608,7.464925,7.4643064
2015-04-22,7.464681,7.464972,7.464489,7.464612,7.46487,7.464479,7.4646044
2015-04-23,7.464553,7.4642534,7.4650626,7.464769,7.4641848,7.46383,7.464874
2015-04-24,7.465167,7.46507,7.463988,7.4648705,7.4642906,7.4640083,7.4650235
2015-04-26,7.4645376,7.464995,7.4643764,7.4640756,7.4636216,7.4643807,7.465311
2015-04-27,7.4646707,7.4642057,7.4651523,7.4645853,7.4646473,7.4647145,7.4647827
2015-04-28,7.4652853,7.465102,7.4646597,7.4649034,7.464501,7.4648986,7.46401
2015-04-29,7.4647408,7.4650197,7.4652114,7.4642973,7.464982,7.465253,7.465302
2015-04-30,7.4648676,7.4641557,7.464131,7.4640546,7.465708,7.464893,7.46387
2015-05-01,7.4638405,7.4651384,7.464595,7.464915,7.467007,7.4649014,7.4654775
2015-05-03,7.465282,7.4650455,7.4653387,7.465966,7.465274,7.4669127,7.4642024
2015-05-04,7.4664326,7.4641027,7.4651265,7.466991,7.464474,7.464494,7.466416
2015-05-05,7.4655237,7.4648457,7.46517,7.4643736,7.46508,7.466443,7.466725
2015-05-06,7.4637346,7.4657807,7.465087,7.465763,7.4663887,7.462731,7.465007
2015-05-07,7.4637547,7.465197,7.464216,7.4624033,7.4638634,7.4639015,7.4645047
2015-05-08,7.466965,7.4644566,7.4655457,7.4652257,7.4655485,7.465225,7.464321
2015-05-10,7.46499,7.465027,7.4659243,7.463346,7.4657955,7.4654784,7.463782
2015-05-11,7.4641895,7.463836,7.4640856,7.4657707,7.4644914,7.463968,7.464373
2015-05-12,7.4645586,7.4648433,7.464948,7.46363,7.4640813,7.4642134,7.464662
2015-05-13,7.4643807,7.4645543,7.4635386,7.4641914,7.46508,7.4636803,7.462342
2015-05-14,7.4661407,7.463749,7.463806,7.4637485,7.4636464,7.463866,7.462382
2015-05-15,7.461989,7.4629087,7.4645844,7.464254,7.4637637,7.4641356,7.463877
2015-05-17,7.4630413,7.4632463,7.4645762,7.464013,7.4622293,7.4637604,7.463241
2015-05-18,7.463572,7.46363,7.4624667,7.463233,7.4631653,7.463791,7.4626637
2015-05-19,7.462848,7.464466,7.463219,7.46207,7.4632215,7.461917,7.462965
2015-05-20,7.4640164,7.462566,7.4630303,7.4626904,7.462943,7.462089,7.462115
2015-05-21,7.4627495,7.4639993,7.463723,7.4634743,7.462715,7.46227,7.460136
2015-05-22,7.464254,7.462733,7.4629107,7.4621987,7.461495,7.461308,7.4619675
2015-05-24,7.462324,7.4636116,7.461967,7.4620466,7.461838,7.4617643,7.461231
2015-05-25,7.463795,7.462035,7.462214,7.462364,7.462499,7.4623823,7.46241
2015-05-26,7.4625115,7.4623537,7.4618826,7.461447,7.4618325,7.4615016,7.4612856
2015-05-27,7.464393,7.461745,7.4617686,7.4615073,7.46253,7.461431,7.461936
2015-05-28,7.4605255,7.4619384,7.4617944,7.462191,7.4613104,7.4609923,7.4629264
2015-05-29,7.4625688,7.462233,7.4618025,7.4617605,7.4623203,7.4619293,7.462276
2015-05-31,7.4610724,7.462274,7.461874,7.4622803,7.461007,7.4611597,7.461124
2015-06-01,7.462677,7.46162,7.4620333,7.459783,7.461497,7.461259,7.461875
2015-06-02,7.462128,7.4614854,7.460836,7.461904,7.460937,7.4611926,7.460881
2015-06-03,7.4609942,7.461193,7.461348,7.461167,7.4612417,7.460757,7.4609227
2015-06-04,7.46144,7.46131,7.461282,7.46077,7.461098,7.460907,7.460988
2015-06-05,7.4614124,7.46148,7.4614987,7.4606915,7.4607587,7.460264,7.4598813
2015-06-07,7.461375,7.4608903,7.461404,7.460736,7.461786,7.461719,7.4619975
2015-06-08,7.461091,7.460851,7.46097,7.4605126,7.462796,7.4596696,7.4605603
2015-06-09,7.46131,7.460774,7.4607673,7.461872,7.462472,7.4613295,7.4600625
2015-06-10,7.4604197,7.4608116,7.4628296,7.4610515,7.4607267,7.459905,7.459572
2015-06-11,7.459623,7.4602823,7.4602637,7.46079,7.46047,7.459315,7.459308
2015-06-12,7.461112,7.4610505,7.4612865,7.4603696,7.459957,7.4606304,7.460729
2015-06-14,7.462278,7.461288,7.4612527,7.460414,7.4584823,7.4589424,7.4591584
2015-06-15,7.460962,7.4596324,7.4625707,7.4601417,7.4611273,7.4599586,7.4603434
2015-06-16,7.4597297,7.46068,7.4611974,7.459381,7.459316,7.4603,7.4600396
2015-06-17,7.4609237,7.4589014,7.458907,7.4595475,7.4606576,7.459629,7.4601693
2015-06-18,7.4596243,7.460379,7.460288,7.4599123,7.460886,7.459466,7.4594564
2015-06-19,7.460313,7.4605217,7.459346,7.4597573,7.4594984,7.4601717,7.459493
2015-06-21,7.4591475,7.4602547,7.458741,7.4593396,7.460216,7.4595265,7.460255
2015-06-22,7.46034,7.459559,7.459494,7.4596577,7.4593234,7.4593897,7.4600267
2015-06-23,7.4609876,7.4594417,7.459365,7.459744,7.460188,7.4600677,7.4594464
2015-06-24,7.4582267,7.4602304,7.4602404,7.4595113,7.4602194,7.460492,7.459277
2015-06-25,7.460241,7.4595923,7.460575,7.459692,7.4598722,7.459747,7.460215
2015-06-26,7.459968,7.45925,7.460469,7.4606752,7.4595165,7.4602184,7.4586806
2015-06-28,7.460187,7.459111,7.4583287,7.4591985,7.459749,7.4592853,7.4600773
2015-06-29,7.459966,7.4596562,7.460285,7.4591312,7.4587083,7.4595475,7.459746
2015-06-30,7.4601083,7.4594717,7.4598513,7.4595485,7.4599147,7.459514,7.460312
2015-07-01,7.459398,7.4593554,7.4600782,7.460126,7.4603043,7.4604745,7.4601135
2015-07-02,7.459874,7.4599195,7.4595203,7.4603777,7.4605107,7.4602423,7.4595585
2015-07-03,7.4595814,7.4596453,7.4592047,7.4594216,7.4597435,7.4595985,7.4602737
2015-07-05,7.459915,7.4591627,7.460239,7.4596105,7.4604287,7.459662,7.4592414
2015-07-06,7.460367,7.4593024,7.4595003,7.4616103,7.459809,7.458902,7.4603906
2015-07-07,7.4592714,7.4595103,7.4600983,7.45878,7.460239,7.4601297,7.4601316
2015-07-08,7.4596014,7.4605885,7.45988,7.4608874,7.4595675,7.460485,7.4603043
2015-07-09,7.4595695,7.460102,7.4604826,7.46008,7.4601355,7.459884,7.4603224
2015-07-10,7.4602003,7.4594455,7.460746,7.460267,7.460158,7.4602404,7.4602985
2015-07-12,7.4600205,7.460514,7.460076,7.460082,7.4600296,7.4602714,7.460341
2015-07-13,7.4600854,7.459874,7.4603763,7.459838,7.4603667,7.460187,7.46068
2015-07-14,7.460347,7.4603896,7.4604144,7.460447,7.460912,7.4603405,7.460304
2015-07-15,7.460483,7.460248,7.4601955,7.4603357,7.460386,7.4603825,7.460554
2015-07-16,7.460059,7.4598355,7.460026,7.4607167,7.4607425,7.460836,7.4608307
2015-07-17,7.460413,7.4605474,7.4607263,7.460445,7.460195,7.461088,7.4607873
2015-07-19,7.4603553,7.460466,7.4599376,7.460881,7.460911,7.4612675,7.4611316
2015-07-20,7.460676,7.4605045,7.461133,7.4608126,7.461095,7.46062,7.4615335
2015-07-21,7.4613395,7.460771,7.4608192,7.4610276,7.461081,7.460392,7.4617095
2015-07-22,7.460221,7.461508,7.4613557,7.4611406,7.460404,7.4605484,7.460454
2015-07-23,7.4600716,7.460981,7.461059,7.4606314,7.4611163,7.461675,7.4605637
2015-07-24,7.460994,7.4613643,7.4611726,7.461154,7.4618754,7.4619603,7.4617267
2015-07-26,7.4614916,7.4612412,7.461893,7.460523,7.461135,7.460506,7.4610453
2015-07-27,7.4608083,7.459892,7.460842,7.462149,7.460957,7.4615965,7.460894
2015-07-28,7.461458,7.460746,7.460623,7.460635,7.4621377,7.461027,7.4618006
2015-07-29,7.4603634,7.460724,7.462175,7.461627,7.4604936,7.460988,7.4612164
2015-07-30,7.460757,7.460811,7.4603763,7.4612937,7.461099,7.4606705,7.462157
2015-07-31,7.462227,7.4610696,7.461933,7.4608636,7.461085,7.4621725,7.461214
2015-08-02,7.4609942,7.4609184,7.4609256,7.462187,7.461707,7.461506,7.4611955
2015-08-03,7.462233,7.4605627,7.461553,7.4609036,7.460988,7.461067,7.462215
2015-08-04,7.4616585,7.4621835,7.4611053,7.4611497,7.462176,7.4611545,7.4617753
2015-08-05,7.4612184,7.4619265,7.4609036,7.4611096,7.4605203,7.462455,7.463577
2015-08-06,7.46117,7.4609246,7.4618287,7.462229,7.45865,7.461832,7.4614286
2015-08-07,7.461098,7.46227,7.4616914,7.461761,7.461932,7.4612083,7.4632754
2015-08-09,7.4621453,7.461296,7.459982,7.4631677,7.462081,7.461909,7.4605803
2015-08-10,7.4611464,7.462253,7.461646,7.4639745,7.462098,7.460593,7.462357
2015-08-11,7.4604607,7.46213,7.461162,7.4595633,7.4624,7.4607515,7.4620557
2015-08-12,7.4634047,7.460186,7.461614,7.461737,7.4597397,7.462727,7.4619327
2015-08-13,7.4605722,7.4632254,7.4603634,7.461877,7.4634633,7.461934,7.462017
2015-08-14,7.4624124,7.4607124,7.462667,7.461907,7.4613953,7.462106,7.4620485
2015-08-16,7.4610505,7.4623594,7.462119,7.461577,7.4613986,7.4621067,7.461154
2015-08-17,7.4624,7.4612613,7.461319,7.462141,7.4621353,7.4614487,7.462689
2015-08-18,7.461105,7.4618955,7.4622035,7.461655,7.4612765,7.4624286,7.461243
2015-08-19,7.4612527,7.4618416,7.4622326,7.462141,7.4623356,7.461075,7.4621964
2015-08-20,7.4620986,7.4620047,7.462282,7.4619226,7.4613123,7.462457,7.4622307
2015-08-21,7.4619484,7.4620724,7.4620857,7.462195,7.4622955,7.461414,7.462603
2015-08-23,7.462089,7.462114,7.462293,7.46143,7.4615817,7.46199,7.461667
2015-08-24,7.4621415,7.4619884,7.4618945,7.461165,7.4618664,7.463341,7.4618998
2015-08-25,7.4621506,7.4618793,7.462068,7.461725,7.4616904,7.462423,7.4617734
2015-08-26,7.46146,7.4619665,7.4620814,7.462897,7.4621024,7.4617343,7.462143
2015-08-27,7.4622746,7.4627333,7.4613533,7.4627414,7.461649,7.462105,7.4622936
2015-08-28,7.461431,7.461527,7.462525,7.4617853,7.4618974,7.46263,7.462527
2015-08-30,7.4621234,7.461766,7.4625487,7.4620514,7.462583,7.4627657,7.462904
2015-08-31,7.4616036,7.4618425,7.4620595,7.462622,7.462721,7.4626327,7.462472
2015-09-01,7.46161,7.461952,7.4624295,7.4628687,7.462598,7.462773,7.462512
2015-09-02,7.461929,7.462637,7.462555,7.4626327,7.462725,7.4627857,7.462634
2015-09-03,7.4624057,7.462519,7.4627028,7.4623337,7.462592,7.462776,7.4626336
2015-09-04,7.46249,7.4625974,7.462551,7.462868,7.462729,7.462622,7.462632
2015-09-06,7.462683,7.4626546,7.4625416,7.4628043,7.462586,7.462703,7.4626317
2015-09-07,7.4628716,7.4627333,7.462624,7.462582,7.4627323,7.4627395,7.4626307
2015-09-08,7.462669,7.4628973,7.462372,7.4628663,7.4625797,7.462551,7.4626303
2015-09-09,7.46258,7.4627266,7.462863,7.462562,7.462739,7.462677,7.462629
2015-09-10,7.4624476,7.4625297,7.4628916,7.4628296,7.4625726,7.462747,7.462629
2015-09-11,7.4626822,7.4629154,7.4626155,7.4625497,7.462742,7.462788,7.462628
2015-09-13,7.462908,7.4625316,7.4625034,7.4628415,7.4625635,7.4616017,7.462627
2015-09-14,7.462668,7.46289,7.46269,7.46254,7.4629374,7.4604344,7.4626255
2015-09-15,7.46251,7.4627066,7.4626517,7.4628506,7.4626546,7.462599,7.4626236
2015-09-16,7.462657,7.4621167,7.4608088,7.4625287,7.4627266,7.4613695,7.462623
2015-09-17,7.4625444,7.462667,7.4644895,7.462862,7.46257,7.4627137,7.4626217
2015-09-18,7.462624,7.4624243,7.4629397,7.462517,7.4626117,7.46244,7.462588
2015-09-20,7.462696,7.4610243,7.4626546,7.462874,7.462609,7.4625473,7.4619823
2015-09-21,7.4625463,7.4627657,7.4625716,7.462505,7.4621696,7.461701,7.4612775
2015-09-22,7.4628544,7.462519,7.4626966,7.462327,7.4619045,7.462094,7.4624624
2015-09-23,7.4625587,7.4629083,7.4624863,7.4617105,7.460844,7.4628406,7.4615254
2015-09-24,7.4626393,7.462739,7.461774,7.463642,7.4626517,7.461699,7.4610987
2015-09-25,7.462339,7.46174,7.46173,7.4615107,7.461853,7.461134,7.460996
2015-09-27,7.4618926,7.461265,7.462963,7.461948,7.461386,7.461055,7.460874
2015-09-28,7.461001,7.4617715,7.461108,7.4604216,7.46107,7.461275,7.460445
2015-09-29,7.4608107,7.461446,7.4613447,7.461458,7.460725,7.4608107,7.4607925
2015-09-30,7.4613905,7.4619226,7.4617786,7.461478,7.461238,7.461005,7.460275
2015-10-01,7.4619946,7.461078,7.4607115,7.4614325,7.460527,7.4608517,7.460676
2015-10-02,7.46205,7.4608345,7.460992,7.4610686,7.461153,7.4613056,7.4604683
2015-10-04,7.4609056,7.461989,7.460939,7.461087,7.4607224,7.4614654,7.4603443
2015-10-05,7.4604244,7.460821,7.4604506,7.4610977,7.4603567,7.4609613,7.4606977
2015-10-06,7.4611287,7.4611516,7.4606466,7.460926,7.460149,7.460772,7.461352
2015-10-07,7.4610643,7.460834,7.4607215,7.4612465,7.461161,7.4606156,7.4604406
2015-10-08,7.4615583,7.4605927,7.4604483,7.4623966,7.4609275,7.4609365,7.4601207
2015-10-09,7.4611235,7.4603915,7.459928,7.460528,7.4593,7.460746,7.460859
2015-10-11,7.460654,7.4603014,7.4606447,7.461184,7.459272,7.4588327,7.4612465
2015-10-12,7.460644,7.460309,7.460226,7.460662,7.461584,7.4611626,7.4604354
2015-10-13,7.4602604,7.4609003,7.4615107,7.460725,7.4603686,7.4606853,7.4605136
2015-10-14,7.460372,7.4611945,7.4606776,7.458087,7.460339,7.4612694,7.4605193
2015-10-15,7.459757,7.4591093,7.4637885,7.4593334,7.460459,7.460958,7.460598
2015-10-16,7.4605336,7.4616055,7.4586186,7.463021,7.4607716,7.4606338,7.4604163
2015-10-18,7.460784,7.4607534,7.4592743,7.460696,7.460652,7.4605837,7.4604845
2015-10-19,7.4606156,7.4605193,7.460479,7.46046,7.4604383,7.46047,7.45995
2015-10-20,7.4609017,7.460599,7.460278,7.4604917,7.4603224,7.4605565,7.460319
2015-10-21,7.46057,7.460531,7.4603677,7.4603734,7.4603267,7.4603267,7.459892
2015-10-22,7.4605002,7.460454,7.4603305,7.46016,7.4604406,7.4602814,7.4608393
2015-10-23,7.4603405,7.460429,7.4603705,7.460478,7.4604464,7.460616,7.460436
2015-10-25,7.4605207,7.460333,7.4606304,7.460157,7.4598937,7.459977,7.460451
2015-10-26,7.460502,7.4605145,7.4603653,7.4602513,7.460218,7.46067,7.4595466
2015-10-27,7.460316,7.4606037,7.460306,7.4599395,7.460515,7.460843,7.459927
2015-10-28,7.4604316,7.460296,7.4602394,7.4601693,7.4600635,7.459696,7.4596586
2015-10-29,7.4600496,7.460619,7.459969,7.460004,7.459879,7.4600754,7.4600635
2015-10-30,7.460981,7.460644,7.459879,7.4601707,7.4594893,7.459884,7.4597883
2015-11-01,7.459535,7.4598484,7.4600234,7.4595532,7.4593487,7.4603987,7.4596944
2015-11-02,7.460375,7.4599104,7.460013,7.459469,7.459857,7.459593,7.4600053
2015-11-03,7.4604645,7.4600015,7.4603405,7.459609,7.459975,7.459756,7.4598064
2015-11-04,7.460061,7.4598417,7.4598503,7.4603524,7.4598513,7.459264,7.459798
2015-11-05,7.460315,7.460069,7.4599466,7.4600654,7.460533,7.4600544,7.459989
2015-11-06,7.4585624,7.4598966,7.459896,7.459511,7.4595947,7.460507,7.4608235
2015-11-08,7.4609957,7.459703,7.4595547,7.460063,7.460947,7.4591374,7.460199
2015-11-09,7.459244,7.459578,7.4601994,7.459845,7.458996,7.460727,7.4600196
2015-11-10,7.460087,7.4599586,7.4597354,7.4599366,7.459725,7.459281,7.4599676
2015-11-11,7.4598956,7.4595656,7.459435,7.459844,7.4597883,7.459882,7.459844
2015-11-12,7.45966,7.459743,7.459851,7.459904,7.459929,7.4600253,7.4598055
2015-11-13,7.460064,7.4601407,7.4600058,7.4598136,7.4601984,7.459919,7.460133
2015-11-15,7.4600058,7.4597898,7.4596214,7.4599576,7.459697,7.460064,7.4599576
2015-11-16,7.4602304,7.4598293,7.4598618,7.460275,7.46013,7.459916,7.460492
2015-11-17,7.460039,7.4598055,7.4601984,7.459551,7.4600677,7.460282,7.4595723
2015-11-18,7.4598064,7.460007,7.4600616,7.459322,7.4603553,7.4596705,7.4596314
2015-11-19,7.4601774,7.46012,7.459846,7.46037,7.4600525,7.4599533,7.4596133
2015-11-20,7.460148,7.45972,7.45974,7.4597926,7.460182,7.459637,7.4596367
2015-11-22,7.4593606,7.459396,7.460615,7.4598856,7.459794,7.4600086,7.4604955
2015-11-23,7.4594812,7.4588685,7.4607735,7.4597898,7.460285,7.459869,7.4587374
2015-11-24,7.4598274,7.459805,7.4599314,7.4598894,7.458602,7.4586344,7.4592075
2015-11-25,7.4599905,7.4597697,7.459777,7.459787,7.4597907,7.4594297,7.4599633
2015-11-26,7.4598374,7.4599185,7.459546,7.459894,7.459727,7.4594893,7.4602647
2015-11-27,7.459606,7.4598656,7.456473,7.459783,7.458544,7.4618373,7.457644
2015-11-29,7.460603,7.459677,7.45941,7.4581747,7.459783,7.4601636,7.4582725
2015-11-30,7.4599843,7.4596353,7.4609385,7.456361,7.4599733,7.459706,7.460567
2015-12-01,7.4599943,7.460008,7.460166,7.458274,7.4601774,7.459736,7.4598026
2015-12-02,7.460363,7.462695,7.4598455,7.46006,7.460126,7.4603033,7.460103
2015-12-03,7.458658,7.4608803,7.4597907,7.4600244,7.4598947,7.457855,7.4595637
2015-12-04,7.4599323,7.4616127,7.459769,7.46044,7.459627,7.4580083,7.4604344
2015-12-06,7.4600654,7.4614854,7.460107,7.459591,7.4602666,7.460115,7.4603047
2015-12-07,7.4601655,7.4600425,7.4595532,7.4599276,7.4598823,7.4602966,7.4603267
2015-12-08,7.460284,7.459732,7.4601154,7.460263,7.459987,7.4603543,7.4600124
2015-12-09,7.4588733,7.4600697,7.4598303,7.45992,7.459905,7.459838,7.4603214
2015-12-10,7.459994,7.4600525,7.4605455,7.4600577,7.4599776,7.459963,7.460422
2015-12-11,7.459852,7.4598355,7.4599237,7.4600167,7.460645,7.460632,7.4600806
2015-12-13,7.4596515,7.460298,7.4603944,7.46053,7.460498,7.460407,7.4598703
2015-12-14,7.46004,7.459955,7.4597588,7.459979,7.460713,7.460368,7.46003
2015-12-15,7.4599423,7.460171,7.4601393,7.4600997,7.4608436,7.4600654,7.460778
2015-12-16,7.460571,7.459758,7.460231,7.460435,7.4591303,7.4606633,7.460027
2015-12-17,7.4599657,7.459869,7.460142,7.460451,7.4616637,7.460073,7.459968
2015-12-18,7.4603314,7.460392,7.4602113,7.460612,7.460236,7.4604263,7.4591017
