,CADCHF,CADCHF,CADCHF,CADCHF,CADCHF,CADCHF,CADCHF
2013-10-21,0.88304687,0.87856054,0.8783068,0.878777,0.8799249,0.8762222,0.87787634
2013-10-22,0.8811762,0.8790053,0.8780877,0.88015467,0.87636876,0.87835574,0.87607634
2013-10-23,0.8820962,0.88198507,0.8776948,0.8775691,0.87959945,0.87762505,0.8770217
2013-10-24,0.881547,0.8778436,0.8789632,0.8787492,0.8780325,0.8759693,0.8769853
2013-10-25,0.8791898,0.87611693,0.8772948,0.87703437,0.8764213,0.87741274,0.8767633
2013-10-27,0.87694883,0.87840515,0.8762199,0.8761214,0.8763643,0.87623566,0.87457913
2013-10-28,0.8779457,0.8781108,0.87681824,0.877339,0.8781963,0.87567395,0.8769137
2013-10-29,0.87643033,0.8761391,0.8760518,0.8777366,0.8754832,0.87603515,0.876829
2013-10-30,0.87514746,0.8755812,0.8741386,0.8774181,0.8750044,0.8766523,0.87600356
2013-10-31,0.8777826,0.8760606,0.87545276,0.87510264,0.87551016,0.8746662,0.876817
2013-11-01,0.87505627,0.875999,0.8748323,0.87442887,0.875888,0.876175,0.87544566
2013-11-03,0.8761648,0.87761474,0.8760228,0.87617636,0.87456375,0.8755602,0.87462014
2013-11-04,0.8745734,0.87675345,0.8767973,0.87536794,0.8755553,0.8751416,0.8744939
2013-11-05,0.87505895,0.8748691,0.87715787,0.8764127,0.87486595,0.8734438,0.8748737
2013-11-06,0.87577516,0.87511283,0.8756427,0.8752398,0.8752434,0.874983,0.8751698
2013-11-07,0.8751833,0.8755345,0.8754711,0.8742795,0.8755217,0.87598634,0.8751019
2013-11-08,0.87600464,0.87580264,0.87551457,0.8752621,0.87543815,0.87543446,0.87532634
2013-11-10,0.875343,0.87500125,0.8763132,0.8744247,0.8746809,0.8745233,0.8735471
2013-11-11,0.8745836,0.87511367,0.87480515,0.8753107,0.87385035,0.874816,0.8738471
2013-11-12,0.8764151,0.874358,0.8762055,0.87503225,0.87480307,0.87435114,0.875587
2013-11-13,0.87543577,0.8746578,0.87547445,0.87351334,0.87449706,0.8756911,0.8754433
2013-11-14,0.8752842,0.8752087,0.874892,0.87419534,0.8752865,0.87579405,0.8751952
2013-11-15,0.8752923,0.8751408,0.87475187,0.8749034,0.87483937,0.8745987,0.8746348
2013-11-17,0.87539625,0.8747151,0.8759471,0.874096,0.87491596,0.8752466,0.874714
2013-11-18,0.87418234,0.87563556,0.8747332,0.8744035,0.8747431,0.8746431,0.8744629
2013-11-19,0.87569326,0.87618744,0.87526006,0.87519586,0.87411183,0.8743224,0.87420154
2013-11-20,0.87548923,0.87555933,0.8751075,0.8750303,0.8750657,0.8743833,0.8739746
2013-11-21,0.8747718,0.87562245,0.87497735,0.87436587,0.87418616,0.87443155,0.874061
2013-11-22,0.8751113,0.8745045,0.875208,0.8743952,0.87498677,0.874319,0.87326556
2013-11-24,0.8749243,0.8746771,0.8740078,0.87412286,0.8739628,0.8735368,0.873151
2013-11-25,0.8746972,0.87486035,0.87377876,0.87377447,0.87382543,0.8741748,0.8725877
2013-11-26,0.87424505,0.87404215,0.8738168,0.8737762,0.8730329,0.8722166,0.87168944
2013-11-27,0.8742236,0.8736999,0.8735044,0.87351376,0.8735583,0.87241864,0.8713229
2013-11-28,0.8738269,0.874098,0.8724234,0.8726037,0.87221324,0.87103665,0.87068784
2013-11-29,0.8737744,0.8732042,0.87364775,0.8729101,0.87186754,0.87137824,0.86517
2013-12-01,0.87309825,0.87277484,0.87285817,0.87145925,0.8712279,0.86611426,0.8658964
2013-12-02,0.8731908,0.8719454,0.87206084,0.87176424,0.8666189,0.8659634,0.8658446
2013-12-03,0.87292475,0.8725125,0.87081987,0.86544454,0.8661023,0.86548775,0.86572224
2013-12-04,0.8714957,0.870058,0.86582595,0.8661969,0.8652174,0.8652596,0.8654819
2013-12-05,0.8708624,0.8656508,0.86579096,0.86598676,0.86544687,0.8657774,0.86552536
2013-12-06,0.8658819,0.8653422,0.8655243,0.86505634,0.8657814,0.86541694,0.8658655
2013-12-08,0.865797,0.8653241,0.8655077,0.866115,0.8655846,0.8659503,0.8658149
2013-12-09,0.86495787,0.8658048,0.86543024,0.86581045,0.86593086,0.86581194,0.86424047
2013-12-10,0.8648271,0.86550003,0.8655351,0.86518633,0.86589295,0.8631563,0.86311746
2013-12-11,0.86592346,0.8660916,0.86669666,0.8655423,0.86429036,0.86257863,0.8620195
2013-12-12,0.8656145,0.86583126,0.86611044,0.8638484,0.85990447,0.8616164,0.860478
2013-12-13,0.8660079,0.86575997,0.8625874,0.86338675,0.8619455,0.8607257,0.85709924
2013-12-15,0.86584944,0.8629639,0.8634952,0.86126745,0.86058736,0.85761964,0.8552073
2013-12-16,0.86287034,0.8625059,0.86088943,0.8602051,0.8559858,0.854819,0.8545437
2013-12-17,0.8629796,0.86162037,0.8606104,0.8575229,0.85543454,0.85371125,0.8531451
2013-12-18,0.8608359,0.85912246,0.85783786,0.8549989,0.8559776,0.8542076,0.8526349
2013-12-19,0.8607442,0.85733116,0.85522676,0.85601014,0.85296524,0.8522401,0.85017407
2013-12-20,0.85725623,0.85515493,0.8525784,0.8535349,0.85207075,0.8499814,0.8450107
2013-12-22,0.8558623,0.8542258,0.85374033,0.8513639,0.8492159,0.8466016,0.84300184
2013-12-23,0.8541028,0.85329604,0.85230917,0.84876597,0.84614027,0.843419,0.8462965
2013-12-24,0.8534629,0.85314876,0.8500407,0.84665585,0.8452328,0.8430828,0.8430248
2013-12-26,0.8526739,0.8491871,0.84631157,0.8430913,0.84591097,0.84212196,0.84209925
2013-12-27,0.84935164,0.8465096,0.84453905,0.8420414,0.8415636,0.84260494,0.8398714
2013-12-29,0.84589696,0.8427204,0.8427408,0.8397126,0.8421496,0.84107167,0.8415617
2013-12-30,0.84254867,0.8423688,0.84174496,0.8411176,0.841322,0.8404796,0.8425096
2013-12-31,0.844587,0.84250605,0.8412278,0.84222823,0.8416476,0.8424501,0.8410003
2014-01-01,0.84111345,0.8431444,0.83940065,0.84203017,0.8413543,0.84151834,0.8407291
2014-01-02,0.84113765,0.8407791,0.8413658,0.84147936,0.8416609,0.8423723,0.8411641
2014-01-03,0.8404821,0.84105116,0.8417661,0.8403941,0.84069204,0.83958554,0.8409088
2014-01-05,0.842033,0.8430829,0.8408569,0.8417374,0.8419388,0.84173495,0.84118855
2014-01-06,0.84137183,0.8413686,0.8415715,0.8417292,0.84042406,0.84009546,0.84020823
2014-01-07,0.8407144,0.84353995,0.84159356,0.8408671,0.84009904,0.83937967,0.8401504
2014-01-08,0.8404321,0.8402617,0.8411808,0.8386893,0.83898765,0.83936065,0.83911973
2014-01-09,0.8415607,0.840085,0.8394163,0.8392543,0.8378149,0.8388322,0.83853763
2014-01-10,0.8411207,0.8407489,0.84034264,0.839598,0.83911186,0.8380262,0.83921117
2014-01-12,0.8397591,0.84016365,0.8407966,0.83889747,0.83911526,0.839067,0.83801913
2014-01-13,0.83994913,0.83968765,0.83904314,0.8379332,0.837923,0.8377504,0.8369816
2014-01-14,0.84048676,0.8384694,0.8389029,0.8382236,0.83839786,0.8360811,0.83671016
2014-01-15,0.8386811,0.83826995,0.8386107,0.8381727,0.8368213,0.83749217,0.83621895
2014-01-16,0.83875966,0.83591014,0.8372943,0.83797497,0.8369864,0.83735234,0.83589536
2014-01-17,0.8376774,0.83906865,0.83783555,0.8374744,0.8385812,0.835876,0.8365425
2014-01-19,0.83759695,0.8386764,0.8376683,0.8366175,0.83686906,0.8372784,0.8372711
2014-01-20,0.83761597,0.83701414,0.8367661,0.8373136,0.83605814,0.83640283,0.8365942
2014-01-21,0.83727586,0.83694,0.83775616,0.836296,0.83663094,0.8362492,0.8360758
2014-01-22,0.8383435,0.83715457,0.83703506,0.8368557,0.8370424,0.8359231,0.83452606
2014-01-23,0.83718204,0.83635724,0.8362898,0.83686066,0.8356647,0.8341215,0.83330494
2014-01-24,0.8365468,0.83733916,0.83612645,0.836215,0.83498645,0.83232677,0.8327492
2014-01-26,0.8368702,0.8365581,0.836577,0.83470047,0.83284086,0.83291256,0.8319754
2014-01-27,0.83629125,0.83578736,0.8346907,0.83343303,0.83275586,0.8314243,0.83214843
2014-01-28,0.835746,0.8349132,0.83287686,0.8328841,0.8322183,0.83193874,0.8312753
2014-01-29,0.83409506,0.83272785,0.83163583,0.832772,0.83235097,0.8317402,0.8310729
2014-01-30,0.8344244,0.83249116,0.8327532,0.83298683,0.831668,0.8310535,0.83082926
2014-01-31,0.8327035,0.8321516,0.8319669,0.8321865,0.83116484,0.83004284,0.8278688
2014-02-02,0.8321154,0.8316782,0.8312723,0.8308869,0.8301455,0.83106077,0.8285804
2014-02-03,0.830957,0.83230704,0.8305572,0.82976174,0.82848656,0.8268473,0.82654345
2014-02-04,0.832203,0.83184564,0.82961947,0.83032715,0.8295279,0.82735735,0.82668173
2014-02-05,0.8305309,0.8317258,0.8293898,0.8292034,0.8270451,0.82764983,0.8271866
2014-02-06,0.8310737,0.83022815,0.8268419,0.8284717,0.8275325,0.82712185,0.8258298
2014-02-07,0.8284655,0.8270723,0.82912004,0.8280268,0.8273538,0.82587373,0.8244819
2014-02-09,0.8295396,0.82721686,0.8290084,0.82649827,0.82613844,0.8245777,0.81884813
2014-02-10,0.8288637,0.8284614,0.8270126,0.8250592,0.8248174,0.818001,0.8162235
2014-02-11,0.8270082,0.8265878,0.82585853,0.8243084,0.818236,0.81716824,0.8157473
2014-02-12,0.8261817,0.8254977,0.82530665,0.817629,0.8161858,0.8160246,0.8138587
2014-02-13,0.82531655,0.82458967,0.817561,0.8160153,0.81540793,0.81560934,0.81508946
2014-02-14,0.82469153,0.8179381,0.81581426,0.81479496,0.8152177,0.8135573,0.81367296
2014-02-16,0.8175286,0.81454796,0.8153375,0.81615007,0.8158382,0.81269914,0.8151461
2014-02-17,0.81634355,0.81555164,0.8154807,0.81603163,0.8146323,0.8151941,0.8148765
2014-02-18,0.81571805,0.8149644,0.81623954,0.8145502,0.81471777,0.8131256,0.8130925
2014-02-19,0.8148004,0.81590843,0.81403273,0.8157165,0.814378,0.8135183,0.8137254
2014-02-20,0.8156456,0.8137841,0.815438,0.8132557,0.81277317,0.81358516,0.8122858
2014-02-21,0.8159648,0.8139647,0.8147215,0.8147841,0.81380236,0.81304616,0.81239283
2014-02-23,0.81523544,0.81365085,0.81435245,0.8137113,0.81331635,0.8129347,0.8119449
2014-02-24,0.81364167,0.8138125,0.8137207,0.81235236,0.81267345,0.8120102,0.8123781
2014-02-25,0.81467474,0.8136884,0.81105185,0.81296337,0.81087476,0.8113095,0.81083703
2014-02-26,0.8134281,0.8131717,0.8120612,0.8132158,0.8105285,0.8111426,0.81170213
2014-02-27,0.8131802,0.81212026,0.8111701,0.8109574,0.8109839,0.81007534,0.8106989
2014-02-28,0.81241167,0.8119417,0.81201744,0.8126854,0.81068975,0.8089429,0.8095681
2014-03-02,0.8122819,0.8114407,0.81111944,0.8093031,0.80895907,0.8100186,0.808442
2014-03-03,0.81127757,0.8104699,0.8101372,0.81005293,0.8084996,0.80815035,0.8073572
2014-03-04,0.8110004,0.81056863,0.8093866,0.8076636,0.8071003,0.8062413,0.80685973
2014-03-05,0.81000197,0.80884457,0.8089066,0.8078775,0.80720747,0.8064068,0.80654997
2014-03-06,0.8091199,0.80797815,0.8074014,0.80711603,0.8070265,0.80680543,0.80516666
2014-03-07,0.8084988,0.8081299,0.8073914,0.80634964,0.8066363,0.80516046,0.8027319
2014-03-09,0.8070665,0.8071442,0.80672693,0.80650777,0.80460465,0.8032718,0.8047679
2014-03-10,0.8072612,0.807189,0.80634636,0.8060559,0.80269104,0.80159074,0.8017785
2014-03-11,0.8074879,0.80555207,0.8050852,0.8037723,0.8017887,0.8011981,0.8008523
2014-03-12,0.8056148,0.805868,0.8029361,0.8026188,0.8029598,0.8009096,0.8009948
2014-03-13,0.804897,0.8027148,0.80283463,0.8025966,0.8016554,0.8014874,0.8006345
2014-03-14,0.8033475,0.803928,0.80229235,0.8016092,0.80093163,0.801751,0.79834485
2014-03-16,0.80304545,0.80374914,0.80132234,0.8024601,0.7982374,0.7991496,0.7988827
2014-03-17,0.80284566,0.8021525,0.8020099,0.8010465,0.8002685,0.79917413,0.79534036
2014-03-18,0.8013627,0.8016361,0.800667,0.79904354,0.79862964,0.79880935,0.7976242
2014-03-19,0.80027276,0.8015744,0.7990884,0.7988802,0.79845583,0.7960967,0.79747367
2014-03-20,0.8005677,0.8005632,0.7998214,0.7972677,0.7970169,0.79713464,0.79571223
2014-03-21,0.7995351,0.7986709,0.7981524,0.7978633,0.79729116,0.79671186,0.79617906
2014-03-23,0.7990191,0.7988798,0.79942775,0.7967904,0.796564,0.7929584,0.7951599
2014-03-24,0.7983605,0.798285,0.7974008,0.7949037,0.7948765,0.794384,0.7964504
2014-03-25,0.7987963,0.7964779,0.79741716,0.79561853,0.79555595,0.79311854,0.79800284
2014-03-26,0.7956888,0.79559803,0.79258806,0.79828525,0.79570353,0.79622775,0.79734856
2014-03-27,0.79667705,0.79468226,0.79413104,0.7982054,0.7967478,0.7966196,0.7964562
2014-03-28,0.79495966,0.7953664,0.7945027,0.7958076,0.7963926,0.7975356,0.79709226
2014-03-30,0.7964051,0.7943681,0.7957268,0.79604506,0.7947056,0.7962204,0.795253
2014-03-31,0.7963023,0.7954529,0.79468745,0.7945685,0.7968986,0.7966909,0.79484844
2014-04-01,0.7943364,0.79589176,0.7957755,0.7946386,0.79459935,0.7958231,0.7954222
2014-04-02,0.7948935,0.79564494,0.7945042,0.7959792,0.7958603,0.79539937,0.7955956
2014-04-03,0.79627365,0.7963533,0.7961743,0.7957433,0.7963541,0.79587895,0.7965839
2014-04-04,0.7956425,0.7955258,0.7943732,0.79699886,0.7963528,0.7953556,0.7954456
2014-04-06,0.7953924,0.7958018,0.79492533,0.7966982,0.7956214,0.79586387,0.7955209
2014-04-07,0.79543024,0.79534173,0.7957118,0.7946647,0.7951601,0.79490787,0.7967316
2014-04-08,0.7960792,0.7956462,0.7951681,0.79541826,0.79506123,0.79541063,0.7967172
2014-04-09,0.7947306,0.7964368,0.79538274,0.79519516,0.7948559,0.7964324,0.79830974
2014-04-10,0.7944182,0.79425925,0.7957173,0.7937917,0.7962999,0.7984282,0.7998565
2014-04-11,0.7950252,0.7967134,0.79606515,0.7976207,0.7981779,0.7978135,0.79998106
2014-04-13,0.79534674,0.7953783,0.79577976,0.79914665,0.79868007,0.799036,0.79949677
2014-04-14,0.7959398,0.796979,0.79739815,0.79950005,0.80013174,0.79985565,0.7990183
2014-04-15,0.7954224,0.797333,0.7996144,0.7994345,0.7981278,0.79783326,0.7997737
2014-04-16,0.79787755,0.79941314,0.8000481,0.7987274,0.7992205,0.7995627,0.7983429
2014-04-17,0.79874355,0.79851747,0.79791516,0.79928404,0.79945517,0.8002828,0.79879713
2014-04-20,0.7994343,0.7992393,0.7988885,0.7999371,0.79990834,0.7996374,0.801652
2014-04-21,0.79914474,0.7984118,0.7993258,0.80007875,0.7997036,0.80088836,0.8004751
2014-04-22,0.7991045,0.79696184,0.80045384,0.8005591,0.8008148,0.7995011,0.8001074
2014-04-23,0.80025977,0.80045044,0.79960096,0.8005927,0.80021983,0.79910743,0.80015
2014-04-24,0.7980612,0.8001908,0.80017006,0.80032253,0.7999898,0.80059546,0.80159235
2014-04-25,0.8001046,0.8002326,0.80071074,0.79998165,0.80047834,0.80033946,0.8008961
2014-04-27,0.8001692,0.7998548,0.8006077,0.80051076,0.80019957,0.8007266,0.8000621
2014-04-28,0.7994269,0.8011484,0.7998327,0.8009393,0.79914296,0.8023607,0.8007804
2014-04-29,0.8015832,0.80028534,0.8014636,0.8006597,0.8002756,0.80045795,0.8010013
2014-04-30,0.8003959,0.8013827,0.8006856,0.80239004,0.8005326,0.80112433,0.79914016
2014-05-01,0.7993174,0.8006778,0.7989906,0.8004766,0.800929,0.8004025,0.8014591
2014-05-02,0.8008416,0.8020617,0.8006888,0.79953235,0.80157715,0.80079365,0.80073434
2014-05-04,0.8016597,0.8000944,0.80062723,0.800164,0.80245215,0.79998595,0.80172044
2014-05-05,0.80156606,0.801066,0.8007363,0.8021525,0.8009833,0.8011833,0.8021383
2014-05-06,0.80057496,0.8018036,0.8001381,0.8018332,0.80175614,0.80208755,0.8015225
2014-05-07,0.8004428,0.8008447,0.8009874,0.80201596,0.80171865,0.801535,0.8010448
2014-05-08,0.7995644,0.8011358,0.8005626,0.8011221,0.80112493,0.80183697,0.80124277
2014-05-09,0.8020044,0.80171883,0.8024784,0.8020686,0.80155176,0.80180544,0.8014534
2014-05-11,0.80134755,0.80179566,0.80244905,0.80176085,0.8010813,0.80211836,0.80224
2014-05-12,0.8018985,0.8014817,0.80092984,0.80138654,0.8018708,0.80241376,0.80222994
2014-05-13,0.8012172,0.80189973,0.8015955,0.80201566,0.8024301,0.80293036,0.80256397
2014-05-14,0.80160135,0.80138314,0.8017272,0.8022037,0.80230707,0.802559,0.8021408
2014-05-15,0.8019461,0.80220413,0.802059,0.8023762,0.8023983,0.80201244,0.80218035
2014-05-16,0.8014207,0.80279064,0.8021388,0.80219305,0.80221444,0.8022746,0.80255485
2014-05-18,0.8023175,0.8022974,0.80253136,0.8023745,0.8022118,0.80252117,0.8021159
2014-05-19,0.80235904,0.80220145,0.8025406,0.8021837,0.8025604,0.80229396,0.80215335
2014-05-20,0.8020299,0.8024506,0.8020446,0.80237275,0.8020561,0.8021405,0.8025735
2014-05-21,0.8021258,0.8023111,0.8023567,0.8021736,0.80206436,0.8025493,0.8035015
2014-05-22,0.8025551,0.8021892,0.802253,0.8023844,0.80279297,0.8021018,0.8035702
2014-05-23,0.80216837,0.8019962,0.80269736,0.8021699,0.8035332,0.80389446,0.8041168
2014-05-25,0.8019671,0.8023796,0.8022582,0.8032648,0.8036724,0.8043048,0.8079134
2014-05-26,0.80220246,0.80268073,0.8026829,0.80437714,0.80488765,0.80803037,0.8131458
2014-05-27,0.802302,0.80347353,0.8037619,0.80398816,0.8071169,0.81194025,0.8131247
2014-05-28,0.80458045,0.8035365,0.8038948,0.80802834,0.8130221,0.8144455,0.8148161
2014-05-29,0.8037332,0.804571,0.8077987,0.81380475,0.81423736,0.8143335,0.8152681
2014-05-30,0.80402696,0.8081625,0.81254876,0.8137779,0.81474215,0.814513,0.816002
2014-06-02,0.80860883,0.81337637,0.8133404,0.81425226,0.81523746,0.8160292,0.8170804
2014-06-03,0.81263745,0.81353444,0.8150451,0.8147693,0.8162197,0.81738764,0.8171225
2014-06-04,0.81370395,0.81423616,0.81539166,0.8160075,0.8182588,0.8173582,0.81695485
2014-06-05,0.81532395,0.81516385,0.816158,0.81743,0.81673163,0.8171387,0.818003
2014-06-06,0.81532687,0.81707835,0.8176861,0.8170926,0.81802607,0.8178723,0.81884253
2014-06-08,0.81626904,0.81744593,0.81677663,0.81781775,0.8184737,0.8194293,0.82026637
2014-06-09,0.8176573,0.816767,0.8185171,0.8174483,0.819109,0.8184134,0.8194783
2014-06-10,0.8170166,0.8178168,0.8178608,0.8187362,0.8190544,0.81901646,0.81937295
2014-06-11,0.81808084,0.81731653,0.8181831,0.81961656,0.81865907,0.8197992,0.820903
2014-06-12,0.8175845,0.8179914,0.81865567,0.8197513,0.8201446,0.82071716,0.8210315
2014-06-13,0.8185368,0.8185127,0.8203965,0.81900823,0.8199692,0.82058936,0.82038426
2014-06-15,0.8196898,0.819651,0.8187865,0.82015777,0.8198793,0.82013774,0.8216404
2014-06-16,0.81974316,0.820388,0.82042944,0.820614,0.8205955,0.820771,0.82266855
2014-06-17,0.81949884,0.8208256,0.8200019,0.82075477,0.82042176,0.82199407,0.8223219
2014-06-18,0.8195953,0.8198572,0.82111686,0.8214036,0.822307,0.82296103,0.82237905
2014-06-19,0.81994385,0.8197989,0.8208045,0.8216075,0.82112575,0.8246659,0.8230707
2014-06-20,0.82163846,0.82111984,0.82157946,0.82292026,0.8225301,0.82440495,0.823709
2014-06-22,0.8210166,0.82281774,0.8233169,0.8224418,0.82289505,0.8246205,0.82424563
2014-06-23,0.8217196,0.8236979,0.82470626,0.82298136,0.8233792,0.82305235,0.8246804
2014-06-24,0.8229967,0.82228816,0.8228935,0.82369345,0.82382435,0.8259044,0.8251076
2014-06-25,0.8235891,0.8252138,0.82553416,0.82383347,0.8249271,0.8249339,0.826144
2014-06-26,0.82380384,0.8253483,0.8238348,0.8257873,0.82593274,0.8263508,0.8255864
2014-06-27,0.8253841,0.8245498,0.82669544,0.8262092,0.8258285,0.8262954,0.82638305
2014-06-29,0.8244404,0.82529205,0.8259882,0.82626295,0.8263412,0.8270103,0.8261815
2014-06-30,0.8258368,0.8259424,0.82591766,0.8268551,0.82721895,0.826573,0.8271796
2014-07-01,0.8263563,0.8253223,0.82664716,0.8271125,0.82726115,0.826644,0.8276402
2014-07-02,0.82598287,0.8265604,0.8272769,0.8275241,0.8269017,0.8267574,0.8273446
2014-07-03,0.826868,0.82604724,0.82724386,0.82569045,0.828471,0.827295,0.8275803
2014-07-04,0.82677305,0.82691985,0.826767,0.82831806,0.82690686,0.82655966,0.82681537
2014-07-06,0.8256017,0.82688034,0.82702696,0.82680446,0.8277441,0.8270201,0.82806396
2014-07-07,0.827609,0.8270733,0.8273885,0.8275335,0.82792896,0.8283542,0.82926214
2014-07-08,0.8273824,0.82785696,0.827523,0.8284616,0.8285541,0.8296231,0.83128417
2014-07-09,0.8284717,0.8286974,0.8282176,0.82893807,0.8292583,0.83045626,0.83180636
2014-07-10,0.8276689,0.82880694,0.8290229,0.82964253,0.8311225,0.8313007,0.831302
2014-07-11,0.82884187,0.8283831,0.8298866,0.83191836,0.83144385,0.8317968,0.8323792
2014-07-13,0.82850957,0.82911694,0.8308295,0.8313095,0.8321386,0.8325409,0.8305315
2014-07-14,0.8292573,0.83114135,0.83038086,0.8322961,0.8320819,0.83198166,0.83197707
2014-07-15,0.8307701,0.8316419,0.83093786,0.8316675,0.8319915,0.8325103,0.8334292
2014-07-16,0.83228946,0.8312916,0.8312883,0.83310777,0.83481985,0.8339978,0.8332744
2014-07-17,0.8304887,0.8322193,0.8322583,0.8324092,0.8315125,0.8329087,0.8338878
2014-07-18,0.83190835,0.8318778,0.8319754,0.83284754,0.83314174,0.835828,0.8339557
2014-07-20,0.83156914,0.83088136,0.83314675,0.831776,0.83294016,0.83347696,0.83374393
2014-07-21,0.8317176,0.8334471,0.83315593,0.83371717,0.83392334,0.83346397,0.834135
2014-07-22,0.83261144,0.8329795,0.833125,0.83414036,0.83421963,0.8341108,0.8336229
2014-07-23,0.8336601,0.832501,0.8335746,0.83451724,0.8346075,0.8345229,0.8350517
2014-07-24,0.8336861,0.8341673,0.833228,0.8358821,0.8340732,0.83444816,0.83634263
2014-07-25,0.8321563,0.8348685,0.83442813,0.8345747,0.834652,0.8352807,0.83553267
2014-07-27,0.8349667,0.8343235,0.8349417,0.83441603,0.8355559,0.8355387,0.83532757
2014-07-28,0.8343151,0.83539426,0.8347242,0.834412,0.8340623,0.83462214,0.8345795
2014-07-29,0.83355176,0.8349585,0.8350907,0.835254,0.8348768,0.8355052,0.83495647
2014-07-30,0.8351081,0.8350702,0.83491325,0.8353355,0.8356257,0.83512306,0.834721
2014-07-31,0.83479136,0.83643717,0.8360144,0.83606225,0.8348038,0.83608586,0.83638084
2014-08-01,0.8355208,0.8355371,0.83559126,0.8359619,0.8355895,0.8348469,0.83509636
2014-08-03,0.83650464,0.8348085,0.8348811,0.83517617,0.8347064,0.8348348,0.8342124
2014-08-04,0.83464855,0.8355987,0.8357132,0.8360559,0.83448505,0.8352287,0.8350691
2014-08-05,0.8341084,0.83472514,0.83483374,0.8346701,0.8344737,0.8352952,0.8350888
2014-08-06,0.8355594,0.83507466,0.83567864,0.83527935,0.835484,0.83478886,0.83478796
2014-08-07,0.83686894,0.83351445,0.83477366,0.83488643,0.8352222,0.83548456,0.834852
2014-08-08,0.835451,0.8361988,0.83566016,0.8359229,0.8356229,0.8345163,0.8350868
2014-08-10,0.83508676,0.83565587,0.8357814,0.8344312,0.834481,0.83507,0.83507836
2014-08-11,0.8362549,0.8356647,0.835195,0.83501405,0.83531874,0.8355128,0.8346731
2014-08-12,0.83480453,0.8348494,0.83487487,0.8354675,0.8356011,0.8345747,0.83402604
2014-08-13,0.83529013,0.8347203,0.8349879,0.83433354,0.834705,0.83428913,0.8332111
2014-08-14,0.8346495,0.83491737,0.8350236,0.8342166,0.8341759,0.833454,0.83327377
2014-08-15,0.83496773,0.83551925,0.8339701,0.83434975,0.83307093,0.83223015,0.8324475
2014-08-17,0.834704,0.83505464,0.83388996,0.83272547,0.83179545,0.83194226,0.83234406
2014-08-18,0.83480257,0.83394474,0.83296347,0.83172476,0.8324693,0.83222365,0.8311637
2014-08-19,0.8333491,0.8324176,0.83179533,0.8316533,0.8320695,0.83155143,0.83185905
2014-08-20,0.8329383,0.83162534,0.8322733,0.83184195,0.83163226,0.83177793,0.8316463
2014-08-21,0.83099097,0.8327207,0.83094823,0.8318768,0.83201116,0.8318025,0.83256555
2014-08-22,0.8328635,0.8317544,0.83264196,0.83183247,0.8318594,0.8328904,0.83245677
2014-08-24,0.83094925,0.8317249,0.8321399,0.8324069,0.83296883,0.8328599,0.83220255
2014-08-25,0.83192587,0.8309708,0.83212525,0.83244216,0.83245856,0.8333836,0.8327488
2014-08-26,0.83198726,0.83280414,0.83247185,0.83316636,0.8337202,0.8321373,0.8331843
2014-08-27,0.8318633,0.8324032,0.83343345,0.8326816,0.8326925,0.8328601,0.8321756
2014-08-28,0.8326757,0.83164185,0.83193636,0.8323302,0.8336454,0.8334314,0.8328437
2014-08-29,0.8334176,0.8339088,0.8334166,0.83236074,0.83233523,0.8320797,0.8333402
2014-08-31,0.8327094,0.83364415,0.83283806,0.8317459,0.83310163,0.83286333,0.83282053
2014-09-01,0.83259434,0.8326076,0.8330923,0.8326283,0.8330119,0.83347946,0.8333467
2014-09-02,0.83345556,0.83223045,0.83287275,0.8329844,0.83283716,0.83256674,0.8328015
2014-09-03,0.83268666,0.83371586,0.8332149,0.83383495,0.83309925,0.83179176,0.8333631
2014-09-04,0.83255625,0.832577,0.83299065,0.8340868,0.8328701,0.8325803,0.83278215
2014-09-05,0.83350414,0.8325614,0.832793,0.8329651,0.8332177,0.83351225,0.8333748
2014-09-07,0.8326554,0.83361053,0.83309084,0.83313704,0.8329872,0.8339257,0.8327622
2014-09-08,0.8325156,0.83241665,0.8328318,0.83305013,0.8327803,0.83347285,0.83364975
2014-09-09,0.83355534,0.8325555,0.833234,0.8325701,0.8330898,0.8328242,0.83425766
2014-09-10,0.83263427,0.83361906,0.8329767,0.8334749,0.8337494,0.83381236,0.8350938
2014-09-11,0.8335999,0.8327051,0.8327447,0.83226115,0.8346386,0.8355436,0.8361559
2014-09-12,0.8319896,0.83330625,0.8331286,0.8344926,0.835674,0.83609635,0.84115154
2014-09-14,0.8332084,0.83336484,0.83462614,0.83585,0.8371062,0.84102154,0.8421066
2014-09-15,0.83407813,0.834752,0.83540815,0.83558464,0.84069765,0.8420833,0.83741796
2014-09-16,0.83537835,0.8357236,0.8362601,0.84161425,0.8418483,0.840865,0.8424749
2014-09-17,0.83590615,0.83791494,0.841569,0.8414657,0.84378654,0.84235215,0.8432244
2014-09-18,0.83698213,0.84102833,0.84134656,0.8416867,0.8421985,0.8437167,0.8441685
2014-09-19,0.8410307,0.84153426,0.8402195,0.8424303,0.84188133,0.84425306,0.84413594
2014-09-21,0.84159476,0.84181213,0.84177107,0.84302396,0.8420425,0.84452987,0.8452849
2014-09-22,0.84185004,0.8438608,0.84178066,0.8435492,0.84352034,0.8439933,0.8447587
2014-09-23,0.84261996,0.8417344,0.84391755,0.84408313,0.8442248,0.8448023,0.8463964
