,UKXGBP,UKXGBP,UKXGBP,UKXGBP,UKXGBP,UKXGBP,UKXGBP
2015-12-04,6330.376,6333.891,6330.3755,6329.9653,6329.963,6322.7915,6308.009
2015-12-06,6333.9077,6330.3916,6329.968,6329.97,6322.8945,6308.11,6292.577
2015-12-07,6330.389,6329.9526,6329.915,6322.7646,6308.0146,6292.6567,6277.8403
2015-12-08,6329.966,6329.968,6322.6313,6308.0405,6292.585,6277.906,6261.8486
2015-12-09,6329.9644,6322.8066,6307.9414,6292.5454,6277.85,6261.8916,6261.9893
2015-12-10,6322.9385,6307.9453,6292.4834,6277.757,6261.859,6261.9917,6259.427
2015-12-11,6308.089,6292.5303,6277.725,6261.899,6262.0044,6259.4624,6257.398
2015-12-13,6292.489,6277.8125,6261.8975,6261.9756,6259.47,6257.41,6250.2095
2015-12-14,6277.7954,6261.8345,6261.9736,6259.4863,6257.4043,6250.2744,6242.843
2015-12-15,6261.844,6261.9893,6259.4873,6257.3843,6250.2534,6242.821,6235.575
2015-12-16,6261.969,6259.4756,6257.413,6250.034,6242.9214,6235.2065,6226.9443
2015-12-17,6259.4814,6257.4287,6250.2676,6242.7812,6235.2266,6226.588,6208.1943
2015-12-18,6257.42,6250.0073,6242.919,6235.363,6226.6387,6208.067,6186.1035
2015-12-20,6250.2593,6242.786,6235.4204,6226.709,6208.1787,6185.9824,6163.713
2015-12-21,6242.887,6235.4,6226.8037,6208.1245,6186.1504,6163.5835,6151.557
2015-12-22,6235.69,6226.784,6208.2847,6185.9766,6163.805,6151.4263,6144.2124
2015-12-23,6227.0957,6208.2676,6186.2036,6163.529,6151.67,6144.081,6149.9355
2015-12-24,6208.416,6186.1895,6163.811,6151.348,6144.338,6149.804,6161.3096
2015-12-27,6186.397,6163.8,6151.654,6143.9893,6150.0503,6161.182,6160.954
2015-12-28,6164.0625,6151.6445,6144.31,6149.72,6161.2124,6160.97,6160.6333
2015-12-29,6151.581,6144.3,6150.032,6161.309,6161.0186,6160.602,6153.3345
2015-12-30,6144.2754,6150.0215,6161.2153,6160.9795,6160.609,6153.404,6132.0527
2015-12-31,6149.9663,6161.2036,6160.959,6160.631,6153.4404,6132.093,6121.492
2016-01-03,6161.2896,6160.9883,6160.6284,6153.5435,6132.1606,6121.52,6110.4424
2016-01-04,6160.975,6160.6274,6153.2163,6132.228,6121.4126,6110.4585,6092.518
2016-01-05,6160.622,6153.417,6131.913,6121.462,6110.5703,6092.515,6072.575
2016-01-06,6153.3477,6132.116,6121.3433,6110.4077,6092.6484,6072.554,6061.259
2016-01-07,6132.1445,6121.5464,6110.479,6092.6562,6072.706,6061.229,6052.06
2016-01-08,6121.621,6110.4873,6092.5205,6072.707,6061.3906,6052.025,6044.7676
2016-01-10,6110.6045,6092.5503,6072.563,6061.38,6052.1924,6044.7275,6027.782
2016-01-11,6092.7285,6072.5947,6061.3896,6052.172,6044.901,6027.7334,6023.2656
2016-01-12,6072.83,6061.273,6052.164,6044.871,6027.9155,6023.1973,6016.474
2016-01-13,6061.3555,6052.07,6044.8555,6027.874,6023.269,6016.611,5999.766
2016-01-14,6052.181,6044.7734,6027.836,6023.2734,6016.4136,5999.873,5988.9834
2016-01-15,6044.911,6027.782,6023.212,6016.3716,5999.882,5989.075,5988.644
2016-01-17,6027.8022,6023.2637,6016.505,5999.8447,5989.1006,5988.619,5981.647
2016-01-18,6023.2056,6016.4707,5999.7534,5989.066,5988.6064,5982.1255,5961.271
2016-01-19,6016.9014,5999.757,5988.947,5988.6147,5981.7476,5961.7065,5934.184
2016-01-20,6000.0547,5988.973,5988.6484,5981.918,5961.332,5934.423,5906.0547
2016-01-21,5989.106,5988.617,5981.8003,5961.5073,5934.053,5906.2646,5887.227
2016-01-22,5988.6455,5981.8267,5961.4062,5934.2354,5905.9272,5887.343,5876.8604
2016-01-24,5981.8037,5961.4243,5934.146,5906.111,5887.103,5876.7124,5877.0396
2016-01-25,5961.5205,5934.1577,5906.0317,5887.2905,5876.7383,5877.019,5877.032
2016-01-26,5934.373,5906.0396,5887.219,5876.6504,5877.026,5877.002,5871.774
2016-01-27,5906.3135,5887.2217,5876.859,5877.0293,5877.0312,5871.765,5868.076
2016-01-28,5887.318,5876.859,5877.0156,5877.0356,5871.798,5868.0713,5868.121
2016-01-29,5876.7275,5877.0386,5877.0386,5871.6997,5868.0933,5868.1294,5868.138
2016-01-31,5877.0054,5877.0293,5871.778,5868.1294,5868.137,5868.1274,5862.131
2016-02-01,5877.0146,5871.775,5868.083,5868.134,5868.127,5862.3013,5847.7827
2016-02-02,5871.9526,5868.078,5868.1396,5868.108,5862.1533,5847.7905,5845.093
2016-02-03,5868.137,5868.123,5868.1367,5862.2305,5847.743,5845.0933,5844.9565
2016-02-04,5868.14,5868.147,5862.142,5847.718,5845.143,5844.957,5844.9775
2016-02-05,5868.118,5862.1396,5847.7466,5845.15,5844.946,5844.9775,5844.975
2016-02-07,5862.1855,5847.7563,5845.1514,5844.9834,5844.9683,5844.9756,5838.1885
2016-02-08,5847.7227,5845.139,5844.9697,5844.9575,5844.965,5838.1943,5830.336
2016-02-09,5845.108,5844.9688,5844.969,5844.964,5838.4146,5830.3506,5822.855
2016-02-10,5844.956,5844.9585,5844.958,5838.5093,5830.2715,5822.8745,5819.351
2016-02-11,5844.9917,5844.9585,5838.4243,5830.38,5823.099,5819.462,5816.629
2016-02-12,5844.9517,5838.4287,5830.286,5823.0,5819.4136,5816.5757,5816.6235
2016-02-14,5838.539,5830.283,5822.923,5819.3833,5816.635,5816.6064,5816.6235
2016-02-15,5830.327,5822.9136,5819.3525,5816.6104,5816.617,5816.5913,5816.6006
2016-02-16,5823.0464,5819.3604,5816.5786,5816.6436,5816.6284,5816.601,5815.487
2016-02-17,5819.358,5816.617,5816.5767,5816.629,5816.614,5815.499,5816.6416
2016-02-18,5816.5977,5816.6226,5816.6045,5816.5938,5815.479,5816.614,5816.643
2016-02-19,5816.623,5816.634,5816.6484,5815.5117,5816.64,5816.6265,5816.6274
2016-02-21,5816.625,5816.6216,5815.476,5816.6055,5816.6475,5816.613,5816.616
2016-02-22,5816.625,5815.5107,5816.6216,5816.637,5816.606,5816.6265,5816.6206
2016-02-23,5815.47,5816.6475,5816.632,5816.6055,5816.5967,5816.613,5816.618
2016-02-24,5816.635,5816.6,5816.603,5816.642,5816.6406,5816.627,5819.3633
2016-02-25,5816.639,5816.661,5816.606,5816.6074,5816.6494,5819.33,5828.518
2016-02-26,5816.602,5816.5684,5816.6064,5816.6265,5819.392,5828.8486,5835.5103
2016-02-28,5816.615,5816.605,5816.6055,5819.41,5828.611,5835.5,5844.888
2016-02-29,5816.6426,5816.567,5819.396,5828.51,5835.5396,5844.9727,5848.1606
2016-03-01,5816.6426,5819.3564,5828.6084,5835.427,5845.054,5848.1416,5848.1523
2016-03-02,5819.351,5828.881,5835.5454,5845.1743,5848.116,5848.174,5857.9126
2016-03-03,5828.4893,5835.565,5844.699,5848.136,5848.1587,5857.7456,5877.1646
2016-03-04,5835.5483,5844.7456,5848.1626,5848.1577,5857.87,5877.04,5881.307
2016-03-06,5844.833,5848.1704,5848.127,5857.683,5877.19,5881.2866,5890.4463
2016-03-07,5848.1577,5848.1484,5857.661,5877.205,5881.3247,5890.3447,5901.0977
2016-03-08,5848.149,5857.75,5877.089,5881.3223,5890.5615,5901.019,5892.904
2016-03-09,5857.546,5876.9707,5881.2524,5890.521,5901.2573,5892.812,5901.21
2016-03-10,5877.029,5881.2734,5890.5586,5901.1724,5893.032,5901.135,5912.3096
2016-03-11,5881.312,5890.205,5901.132,5892.9785,5901.368,5912.2495,5925.876
2016-03-13,5890.555,5900.821,5892.9976,5901.2837,5912.508,5926.0215,5936.3237
2016-03-14,5901.177,5892.6543,5901.2456,5912.3823,5925.843,5936.064,5962.607
2016-03-15,5893.006,5900.9336,5912.2705,5926.0537,5936.337,5962.4717,5963.7744
2016-03-16,5901.29,5911.9985,5925.859,5936.1875,5962.729,5963.7793,5972.67
2016-03-17,5912.3594,5925.988,5936.153,5962.6147,5963.827,5972.572,5985.8115
2016-03-18,5925.895,5936.26,5962.4697,5963.832,5972.3413,5985.7603,6004.447
2016-03-20,5936.064,5962.5425,5963.814,5972.494,5985.5703,6004.451,6028.366
2016-03-21,5962.4907,5963.877,5972.604,5985.735,6004.3125,6028.43,6050.9927
2016-03-22,5963.8164,5972.377,5985.7046,6004.4946,6028.343,6050.945,6059.398
2016-03-23,5972.402,5985.563,6004.2925,6028.5435,6051.052,6059.3213,6063.176
2016-03-24,5985.549,6004.253,6028.1616,6051.109,6059.4785,6063.1455,6063.4546
2016-03-27,6004.4146,6028.2305,6050.7515,6059.51,6063.1543,6063.43,6070.8887
2016-03-28,6028.3086,6050.903,6059.1377,6063.177,6063.433,6071.0815,6079.556
2016-03-29,6050.914,6059.3184,6063.066,6063.4077,6071.225,6079.7847,6088.419
2016-03-30,6059.3076,6063.1147,6063.476,6071.0474,6079.9087,6088.682,6105.905
2016-03-31,6063.095,6063.4146,6071.0557,6079.745,6088.7837,6106.01,6108.167
2016-04-01,6063.463,6071.037,6079.714,6088.6353,6106.076,6108.155,6108.1777
2016-04-03,6070.9976,6079.7075,6088.5635,6105.9536,6108.152,6108.124,6108.1567
2016-04-04,6079.6484,6088.5703,6106.0264,6108.125,6108.1533,6108.1343,6108.795
2016-04-05,6088.492,6106.0596,6108.1387,6108.166,6108.127,6108.7915,6108.83
2016-04-06,6105.948,6108.1846,6108.1396,6108.141,6108.8384,6108.8237,6115.746
2016-04-07,6108.17,6108.124,6108.1685,6108.825,6108.7993,6115.673,6116.8936
2016-04-08,6108.1577,6108.137,6108.8047,6108.8433,6115.671,6116.911,6121.596
2016-04-10,6108.1177,6108.8184,6108.84,6115.754,6116.931,6121.599,6122.235
2016-04-11,6108.8276,6108.843,6115.67,6116.938,6121.6235,6122.262,6122.2764
2016-04-12,6108.8174,6115.6963,6116.912,6121.7437,6122.259,6122.2725,6121.6567
2016-04-13,6115.8877,6116.9424,6121.691,6122.222,6122.2285,6121.603,6121.573
2016-04-14,6116.9507,6121.7524,6122.202,6122.228,6121.635,6121.6064,6122.2544
2016-04-15,6121.7603,6122.24,6122.226,6121.603,6121.636,6122.246,6122.2495
2016-04-17,6122.28,6122.252,6121.6294,6121.627,6122.245,6122.24,6126.7837
2016-04-18,6122.2803,6121.619,6121.6216,6122.212,6122.24,6126.7344,6126.846
2016-04-19,6121.638,6121.604,6122.2607,6122.2607,6126.8184,6126.7524,6126.8613
2016-04-20,6121.6377,6122.2173,6122.271,6126.73,6126.8306,6126.8335,6126.8145
2016-04-21,6122.2495,6122.2173,6126.779,6126.789,6126.8413,6126.789,6133.8887
2016-04-22,6122.2153,6126.8174,6126.8135,6126.828,6126.7905,6133.86,6134.041
2016-04-24,6126.799,6126.861,6126.837,6126.8413,6133.941,6133.9985,6134.4727
2016-04-25,6126.848,6126.772,6126.824,6133.846,6134.093,6134.445,6134.4507
2016-04-26,6126.8145,6126.872,6133.8257,6134.057,6134.479,6134.496,6126.9043
2016-04-27,6126.8184,6133.836,6134.06,6134.5103,6134.431,6127.009,6121.719
2016-04-28,6133.8506,6134.0405,6134.475,6134.4746,6127.0337,6121.656,6126.808
2016-04-29,6134.0747,6134.5327,6134.4785,6127.0195,6121.7056,6126.825,6126.765
2016-05-01,6134.4824,6134.429,6126.9785,6121.698,6126.7886,6126.799,6126.783
2016-05-02,6134.475,6127.04,6121.6587,6126.7544,6126.876,6126.8086,6116.423
2016-05-03,6127.035,6121.603,6126.9736,6126.8154,6126.7695,6116.5127,6116.9355
2016-05-04,6121.619,6126.8867,6126.7783,6126.7754,6116.3525,6116.905,6116.9307
2016-05-05,6126.8384,6126.777,6126.7783,6116.4966,6116.9165,6116.9062,6116.9175
2016-05-06,6126.803,6126.8286,6116.395,6116.922,6116.998,6116.928,6116.8926
2016-05-08,6126.805,6116.407,6116.9175,6116.9043,6117.001,6116.9146,6115.4546
2016-05-09,6116.4263,6116.941,6116.9526,6116.896,6116.937,6115.5156,6111.619
2016-05-10,6116.9487,6116.9224,6116.9346,6116.9463,6115.4155,6111.697,6111.688
2016-05-11,6116.93,6116.928,6116.9062,6115.4614,6111.603,6111.672,6111.6543
2016-05-12,6116.8745,6116.943,6115.4595,6111.6826,6111.6763,6111.71,6115.4175
2016-05-13,6116.9746,6115.4434,6111.605,6111.686,6111.6567,6115.3555,6115.442
2016-05-15,6115.447,6111.709,6111.6484,6111.649,6115.361,6115.4644,6115.493
2016-05-16,6111.69,6111.6665,6111.7124,6115.453,6115.4,6115.4575,6123.4287
2016-05-17,6111.6387,6111.694,6115.424,6115.426,6115.425,6123.27,6115.703
2016-05-18,6111.6694,6115.463,6115.45,6115.4736,6123.259,6115.6074,6123.3564
2016-05-19,6115.4443,6115.4443,6115.4434,6123.256,6115.6816,6123.373,6123.5137
2016-05-20,6115.447,6115.499,6123.3154,6115.6196,6123.414,6123.4917,6123.5054
2016-05-22,6115.441,6123.312,6115.59,6123.383,6123.5366,6123.5166,6123.482
2016-05-23,6123.279,6115.7056,6123.304,6123.558,6123.485,6123.5684,6123.5527
2016-05-24,6115.712,6123.3755,6123.5273,6123.4995,6123.5103,6123.5435,6115.5522
2016-05-25,6123.377,6123.545,6123.5234,6123.4883,6123.563,6115.714,6115.4287
2016-05-26,6123.5635,6123.53,6123.52,6123.547,6115.5566,6115.5083,6115.4614
2016-05-27,6123.53,6123.5244,6123.5386,6115.575,6115.4316,6115.4585,6115.468
2016-05-29,6123.523,6123.5176,6115.6187,6115.451,6115.4536,6115.382,6115.4224
2016-05-30,6123.5215,6115.654,6115.433,6115.4688,6115.4233,6115.423,6115.4307
2016-05-31,6115.597,6115.4976,6115.473,6115.374,6115.4277,6115.4287,6111.8193
2016-06-01,6115.4795,6115.3926,6115.4688,6115.51,6115.463,6111.863,6115.4326
2016-06-02,6115.4785,6115.5093,6115.433,6115.424,6111.8525,6115.478,6115.402
2016-06-03,6115.439,6115.4194,6115.473,6111.813,6115.4785,6115.4873,6115.491
2016-06-05,6115.458,6115.439,6111.855,6115.4814,6115.469,6115.467,6115.4546
2016-06-06,6115.4507,6111.8525,6115.4556,6115.436,6115.439,6115.4443,6115.453
2016-06-07,6111.8047,6115.449,6115.4463,6115.4395,6115.4443,6115.4326,6111.844
2016-06-08,6115.4795,6115.439,6115.4814,6115.399,6115.4473,6111.8154,6111.932
2016-06-09,6115.4907,6115.462,6115.407,6115.3994,6111.8535,6111.831,6111.9336
2016-06-10,6115.433,6115.4536,6115.438,6111.8574,6111.818,6111.836,6111.6914
2016-06-12,6115.422,6115.408,6111.817,6111.8613,6111.8975,6111.7095,6111.6724
2016-06-13,6115.4795,6111.866,6111.8086,6111.8076,6111.7314,6111.666,6111.6914
2016-06-14,6111.801,6111.868,6111.81,6111.7153,6111.706,6111.7256,6111.6724
2016-06-15,6111.8364,6111.866,6111.687,6111.6494,6111.654,6111.6514,6111.897
2016-06-16,6111.848,6111.767,6111.6772,6111.6357,6111.678,6111.8027,6115.3594
2016-06-17,6111.6714,6111.6553,6111.6973,6111.69,6111.825,6115.4795,6123.245
2016-06-19,6111.703,6111.7144,6111.6816,6111.8076,6115.429,6123.2686,6127.015
2016-06-20,6111.67,6111.7256,6111.8413,6115.4424,6123.2363,6126.9795,6126.997
2016-06-21,6111.688,6111.8384,6115.4814,6123.274,6126.968,6127.016,6126.9927
2016-06-22,6111.834,6115.495,6123.2827,6126.979,6126.9785,6126.9985,6126.9956
2016-06-23,6115.484,6123.3267,6127.0703,6127.0337,6126.963,6126.993,6127.004
2016-06-24,6123.255,6127.074,6126.981,6126.995,6127.019,6126.9946,6127.015
2016-06-26,6126.9766,6126.971,6126.987,6126.997,6126.9907,6126.9956,6128.3604
2016-06-27,6126.9844,6127.0234,6126.9434,6126.9824,6126.9956,6128.421,6131.3345
2016-06-28,6126.9985,6126.9985,6126.9434,6126.9927,6128.3584,6131.322,6131.3604
2016-06-29,6127.027,6126.946,6126.9434,6128.4014,6131.363,6131.3525,6142.8477
2016-06-30,6127.0107,6126.9707,6128.3784,6131.3574,6131.391,6143.244,6168.655
2016-07-01,6126.952,6128.403,6131.364,6131.3604,6142.8223,6169.021,6177.228
2016-07-03,6128.355,6131.2993,6131.333,6143.041,6168.8784,6177.3057,6177.417
2016-07-04,6131.4243,6131.324,6143.44,6168.8726,6177.2817,6177.4663,6177.4595
2016-07-05,6131.3413,6143.6206,6168.8667,6177.1724,6177.45,6177.433,6166.5747
2016-07-06,6143.4316,6169.2256,6177.2793,6177.4595,6177.459,6166.591,6175.781
2016-07-07,6169.0474,6177.481,6177.463,6177.3853,6166.487,6175.815,6190.0425
2016-07-08,6177.2837,6177.4404,6177.459,6166.7627,6175.664,6190.107,6194.0474
2016-07-10,6177.4487,6177.418,6166.457,6175.9985,6189.886,6194.098,6205.412
2016-07-11,6177.413,6166.7803,6175.659,6190.0215,6194.0405,6205.214,6215.3477
2016-07-12,6166.616,6176.052,6189.916,6194.0493,6205.2246,6215.325,6212.1304
2016-07-13,6175.8013,6190.124,6194.1533,6205.4766,6215.508,6212.1367,6222.521
2016-07-14,6190.0356,6194.1934,6204.6914,6215.4,6212.109,6222.7,6234.3584
2016-07-15,6194.237,6205.0376,6215.544,6212.115,6222.611,6234.577,6235.9346
2016-07-17,6204.7964,6215.3535,6212.138,6222.634,6234.428,6235.9116,6235.951
2016-07-18,6215.3486,6212.0747,6222.7896,6234.4854,6235.937,6235.897,6235.885
2016-07-19,6212.1895,6223.2695,6234.6484,6235.9507,6235.883,6235.943,6235.91
2016-07-20,6222.59,6235.1934,6235.9346,6235.911,6235.9336,6235.911,6246.937
2016-07-21,6234.467,6235.9326,6235.923,6235.904,6235.9043,6246.8594,6276.41
2016-07-22,6235.9526,6235.94,6235.91,6235.938,6246.9805,6276.386,6304.0947
2016-07-24,6235.899,6235.8994,6235.923,6247.1147,6276.4243,6304.1084,6341.47
2016-07-25,6235.888,6235.8975,6246.954,6276.4883,6304.0894,6341.513,6379.732
2016-07-26,6235.9424,6247.2085,6276.5254,6304.2007,6341.448,6379.677,6405.293
2016-07-27,6247.1167,6276.62,6304.277,6341.6694,6379.7007,6405.2676,6435.456
2016-07-28,6276.529,6304.358,6341.706,6379.868,6405.2583,6435.471,6464.6016
2016-07-29,6304.266,6341.845,6379.8823,6405.4756,6435.418,6464.6465,6490.639
2016-07-31,6341.7544,6380.057,6405.48,6435.6914,6464.561,6490.703,6509.0537
2016-08-01,6379.966,6405.6704,6435.688,6464.872,6490.598,6509.0464,6520.043
2016-08-02,6405.5786,6435.8887,6464.8647,6490.8574,6509.0103,6520.048,6529.8364
2016-08-03,6435.7974,6464.9927,6490.8486,6509.1406,6519.9995,6529.8525,6545.3726
2016-08-04,6464.9014,6490.939,6509.1294,6520.1533,6529.792,6545.403,6566.603
2016-08-05,6490.908,6509.223,6520.141,6529.97,6545.327,6566.6533,6590.876
2016-08-07,6509.207,6520.163,6529.9575,6545.5396,6566.5576,6590.9404,6608.199
2016-08-08,6520.1426,6529.996,6545.524,6566.811,6590.8306,6608.208,6621.3154
2016-08-09,6529.97,6545.5894,6566.793,6591.1187,6608.2207,6621.3335,6632.4365
2016-08-10,6545.5547,6566.89,6591.1,6608.3296,6621.328,6632.455,6635.084
2016-08-11,6566.8467,6591.159,6608.3105,6621.466,6632.4214,6635.1045,6639.1064
2016-08-12,6591.1055,6608.319,6621.4463,6632.4497,6635.0674,6639.131,6645.4307
2016-08-14,6608.327,6621.482,6632.4644,6635.0933,6639.088,6645.4585,6650.634
2016-08-15,6621.4766,6632.462,6635.0713,6639.13,6645.4077,6650.583,6655.798
2016-08-16,6632.4478,6635.07,6639.1074,6645.4663,6650.611,6655.8193,6655.7344
2016-08-17,6635.054,6639.1113,6645.4414,6650.5986,6655.772,6655.7153,6658.8755
2016-08-18,6639.095,6645.463,6650.573,6655.774,6655.73,6658.8237,6664.9683
2016-08-19,6645.439,6650.604,6655.8145,6655.717,6658.7544,6665.0156,6665.308
2016-08-21,6650.576,6655.786,6655.7104,6658.8564,6664.9824,6665.3115,6666.448
2016-08-22,6655.8228,6655.723,6658.823,6665.006,6665.288,6666.453,6669.9443
2016-08-23,6655.718,6658.781,6664.9707,6665.316,6666.464,6669.991,6673.2812
2016-08-24,6658.834,6664.991,6665.298,6666.4546,6669.7983,6673.243,6673.2485
2016-08-25,6664.986,6665.3213,6666.467,6670.044,6673.371,6673.232,6677.056
2016-08-26,6665.315,6666.462,6670.0063,6673.215,6673.233,6676.9937,6686.6387
2016-08-28,6666.443,6669.8804,6673.262,6673.2305,6677.1274,6686.6904,6697.2
2016-08-29,6670.0254,6673.3145,6673.2407,6677.1704,6686.705,6697.1445,6709.721
2016-08-30,6673.209,6673.2275,6677.0156,6686.7705,6697.1475,6709.656,6723.2617
2016-08-31,6673.231,6677.1333,6686.6104,6697.2334,6709.6553,6723.2007,6739.7915
2016-09-01,6677.1587,6686.748,6697.181,6709.7676,6723.1885,6739.7354,6759.5215
2016-09-02,6686.762,6697.2344,6709.7153,6723.316,6739.715,6759.4683,6778.8735
2016-09-04,6697.23,6709.7905,6723.2646,6739.869,6759.4414,6778.822,6795.5825
2016-09-05,6709.7695,6723.379,6739.808,6759.6226,6778.7925,6795.532,6802.9844
2016-09-06,6723.3174,6739.85,6759.554,6778.9204,6795.499,6802.969,6802.975
2016-09-07,6739.878,6759.644,6778.9214,6795.627,6802.9805,6802.9478,6802.943
2016-09-08,6759.6353,6778.9775,6795.6377,6802.97,6802.981,6802.968,6802.943
2016-09-09,6778.9385,6795.711,6802.9746,6802.9526,6802.9595,6802.959,6802.9546
2016-09-11,6795.647,6802.959,6802.955,6802.955,6802.9307,6802.9526,6802.9463
2016-09-12,6802.9136,6802.9526,6802.9463,6802.9434,6802.929,6802.959,6802.9355
2016-09-13,6802.953,6802.964,6802.95,6802.948,6802.951,6802.952,6802.94
2016-09-14,6802.949,6802.9507,6802.9585,6802.9536,6802.9834,6802.954,6802.953
2016-09-15,6802.952,6802.952,6802.9497,6802.9556,6802.985,6802.9595,6802.965
2016-09-16,6802.951,6802.964,6802.9434,6802.959,6802.9595,6802.934,6807.9224
2016-09-18,6802.953,6802.9497,6802.959,6802.9497,6802.9243,6807.993,6810.101
2016-09-19,6802.9604,6802.951,6802.949,6802.9424,6807.9297,6810.0967,6810.139
2016-09-20,6802.9526,6802.9653,6802.956,6808.0034,6810.0947,6810.1143,6809.203
2016-09-21,6802.961,6802.9497,6807.8545,6810.094,6810.116,6809.208,6809.203
2016-09-22,6802.9526,6807.8423,6810.1245,6810.097,6809.204,6809.1997,6803.3936
2016-09-23,6807.875,6810.084,6810.1104,6809.199,6809.204,6803.307,6802.944
2016-09-25,6810.129,6810.125,6809.1987,6809.1724,6803.5815,6802.936,6802.947
2016-09-26,6810.072,6809.1924,6809.2075,6803.641,6802.9727,6802.9507,6802.9487
2016-09-27,6809.181,6809.165,6803.4814,6802.957,6802.946,6802.982,6800.088
2016-09-28,6809.1973,6803.4595,6802.9604,6802.97,6802.9175,6800.105,6802.9976
2016-09-29,6803.498,6802.9536,6802.9395,6802.947,6800.0605,6802.955,6802.952
2016-09-30,6802.984,6802.9756,6802.9526,6800.05,6802.9224,6802.945,6802.9556
2016-10-02,6802.9517,6802.96,6800.071,6802.974,6802.951,6802.955,6802.951
2016-10-03,6802.948,6800.037,6802.9507,6802.965,6802.953,6802.945,6802.9614
2016-10-04,6800.1143,6802.96,6802.96,6802.955,6802.965,6802.9556,6800.077
2016-10-05,6802.9614,6802.964,6802.961,6802.97,6802.9473,6800.0503,6802.913
2016-10-06,6802.9824,6802.969,6802.9434,6802.97,6800.0195,6802.943,6809.266
2016-10-07,6802.963,6802.962,6802.965,6800.015,6802.9424,6809.331,6809.2188
2016-10-09,6802.9644,6802.963,6799.999,6802.9434,6809.2905,6809.2246,6817.069
2016-10-10,6802.962,6800.0547,6803.0215,6809.4263,6809.1914,6817.1753,6831.0073
2016-10-11,6800.0566,6802.9478,6809.444,6809.1963,6817.32,6831.0923,6824.149
2016-10-12,6802.9937,6809.4194,6809.202,6817.182,6831.2373,6824.2437,6831.159
2016-10-13,6809.346,6809.222,6817.1997,6831.137,6824.389,6831.242,6834.525
2016-10-14,6809.2236,6817.416,6831.1562,6824.272,6831.3887,6834.515,6834.505
2016-10-16,6817.307,6831.1465,6824.291,6831.2886,6834.476,6834.504,6836.839
2016-10-17,6831.3135,6824.268,6831.3076,6834.546,6834.5205,6836.8374,6836.8433
2016-10-18,6824.4233,6831.294,6834.5767,6834.4897,6836.84,6836.8667,6836.8564
2016-10-19,6831.4644,6834.4736,6834.4634,6836.8623,6836.837,6836.825,6846.003
2016-10-20,6834.528,6834.494,6836.836,6836.8696,6836.864,6846.054,6867.826
2016-10-21,6834.489,6836.873,6836.851,6836.8354,6845.9624,6867.817,6871.823
2016-10-23,6836.832,6836.83,6836.852,6846.1284,6867.7666,6871.9116,6881.1797
2016-10-24,6836.867,6836.859,6846.157,6867.717,6871.9644,6880.6265,6906.7627
2016-10-25,6836.874,6845.9062,6867.7456,6871.8804,6880.876,6906.198,6926.377
2016-10-26,6846.115,6867.7666,6871.8647,6880.769,6906.526,6926.3643,6926.745
2016-10-27,6867.768,6871.977,6881.081,6906.364,6926.32,6926.7876,6926.77
2016-10-28,6871.9287,6880.9116,6906.7207,6926.3374,6926.745,6926.775,6926.7847
2016-10-30,6880.6733,6906.6084,6926.3687,6926.763,6926.7817,6926.777,6926.8047
2016-10-31,6906.432,6926.2925,6926.7646,6926.7705,6926.7793,6926.7563,6926.769
2016-11-01,6926.3643,6926.7593,6926.752,6926.785,6926.7544,6926.7646,6926.7607
2016-11-02,6926.7627,6926.7593,6926.754,6926.778,6926.782,6926.7993,6926.757
2016-11-03,6926.738,6926.784,6926.7656,6926.761,6926.7793,6926.757,6926.781
2016-11-04,6926.802,6926.757,6926.7666,6926.747,6926.753,6926.747,6926.7637
2016-11-06,6926.733,6926.7593,6926.764,6926.78,6926.782,6926.792,6926.7563
2016-11-07,6926.759,6926.784,6926.787,6926.7573,6926.7793,6926.802,6926.8
2016-11-08,6926.7783,6926.7554,6926.8047,6926.778,6926.7524,6926.7563,6926.7793
2016-11-09,6926.7085,6926.7583,6926.7666,6926.754,6926.782,6926.747,6926.7764
2016-11-10,6926.7817,6926.7847,6926.763,6926.75,6926.7793,6926.7935,6926.743
2016-11-11,6926.786,6926.7544,6926.7637,6926.732,6926.7515,6926.8027,6921.3257
2016-11-13,6926.8066,6926.758,6926.788,6926.779,6926.783,6921.453,6911.4546
2016-11-14,6926.7524,6926.786,6926.806,6926.779,6921.4316,6911.5405,6900.946
2016-11-15,6926.767,6926.755,6926.749,6921.517,6911.923,6900.8525,6879.713
2016-11-16,6926.76,6926.758,6921.4756,6911.507,6900.4194,6879.949,6869.116
2016-11-17,6926.792,6921.3667,6911.6304,6900.8574,6879.7695,6869.365,6841.9995
2016-11-18,6921.527,6911.399,6900.892,6879.76,6869.1626,6842.2637,6824.7866
2016-11-20,6911.4927,6901.0684,6879.9053,6869.219,6842.0103,6824.614,6822.3135
2016-11-21,6901.0376,6879.8076,6869.2817,6842.23,6824.7803,6822.242,6822.2935
2016-11-22,6879.8975,6869.1934,6842.099,6824.6343,6822.3066,6822.284,6814.6074
2016-11-23,6869.3413,6842.0435,6824.8564,6822.301,6822.2876,6814.609,6815.048
2016-11-24,6842.309,6824.8174,6822.3174,6822.307,6814.713,6815.038,6806.4966
2016-11-25,6824.6934,6822.327,6822.249,6814.673,6815.0176,6806.4507,6799.534
2016-11-27,6822.2803,6822.3037,6814.6694,6815.0156,6806.6797,6799.561,6799.436
2016-11-28,6822.287,6814.657,6815.0254,6806.788,6799.4536,6799.4307,6791.3193
