,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF
2014-10-07,1.2067826,1.207205,1.2074943,1.2078558,1.2076186,1.2075629,1.2072943
2014-10-08,1.2074318,1.2071198,1.2073994,1.2065039,1.2074277,1.2072315,1.2079426
2014-10-09,1.2074356,1.2062149,1.2074353,1.2078618,1.20788,1.2076432,1.2080054
2014-10-10,1.2074388,1.2073158,1.2071561,1.2081535,1.2067703,1.208052,1.2079093
2014-10-12,1.2062851,1.2075963,1.207911,1.2085422,1.2078636,1.207706,1.2078997
2014-10-13,1.2062291,1.2077196,1.207546,1.2076731,1.2078443,1.2078015,1.2079072
2014-10-14,1.2086402,1.2077788,1.2075084,1.2075931,1.2077669,1.2076935,1.2079984
2014-10-15,1.2077003,1.207862,1.2078403,1.2079636,1.2077081,1.2078054,1.207786
2014-10-16,1.2078462,1.2077783,1.2077965,1.2080312,1.2078837,1.2076892,1.2077979
2014-10-17,1.2080426,1.2078775,1.20778,1.208002,1.2077626,1.2078094,1.2075723
2014-10-19,1.2077461,1.2077746,1.2077895,1.2077085,1.2079042,1.2076842,1.2075942
2014-10-20,1.2078291,1.207881,1.2077351,1.2081147,1.207918,1.2078586,1.2071033
2014-10-21,1.2079228,1.2077705,1.207728,1.2076956,1.2086459,1.2072797,1.2083521
2014-10-22,1.2077451,1.2078851,1.2078369,1.2076192,1.207966,1.2096043,1.2085032
2014-10-23,1.2078366,1.2077659,1.2074772,1.2073123,1.2074151,1.2076265,1.2069345
2014-10-24,1.207659,1.2078166,1.2084563,1.2062238,1.207373,1.2071079,1.2076023
2014-10-26,1.2089416,1.2079138,1.2079831,1.2068288,1.2071074,1.2069993,1.207031
2014-10-27,1.207128,1.2070596,1.2077923,1.2073171,1.2074231,1.2072849,1.2074019
2014-10-28,1.2075605,1.2065932,1.2071553,1.2074178,1.2069093,1.2065628,1.2073021
2014-10-29,1.2073442,1.2080973,1.2071999,1.2069234,1.2065663,1.2068241,1.2067379
2014-10-30,1.2067548,1.2063147,1.2071121,1.2072979,1.2071501,1.2072164,1.2071197
2014-10-31,1.2070093,1.2066684,1.2066278,1.2071508,1.2068974,1.2068405,1.2069359
2014-11-02,1.2074487,1.2070713,1.206957,1.2068156,1.2068994,1.2066457,1.2070057
2014-11-03,1.2071998,1.207063,1.2067448,1.2064903,1.206639,1.2068342,1.2065102
2014-11-04,1.207031,1.2068568,1.2069424,1.2068154,1.2069353,1.2067798,1.2074236
2014-11-05,1.2064475,1.2067311,1.2066672,1.2070603,1.2068225,1.2070297,1.206802
2014-11-06,1.2065345,1.2069265,1.2064663,1.2065252,1.2070203,1.2067149,1.2071503
2014-11-07,1.2069874,1.2061738,1.2065412,1.2068928,1.2066865,1.206406,1.2063454
2014-11-09,1.2068162,1.2070874,1.2068053,1.2062614,1.2060922,1.2060784,1.2072186
2014-11-10,1.2061454,1.2059649,1.2061723,1.206095,1.2069,1.2065266,1.2064322
2014-11-11,1.207221,1.2064164,1.2061895,1.2062316,1.2063863,1.2056963,1.2061623
2014-11-12,1.2069069,1.2065915,1.2066604,1.2065666,1.2065648,1.2063619,1.2064623
2014-11-13,1.2066956,1.2064666,1.206352,1.2057525,1.2066166,1.2066098,1.2049518
2014-11-14,1.2064992,1.2063617,1.2064998,1.2060616,1.205939,1.2058696,1.2061801
2014-11-16,1.2064984,1.2057465,1.2057723,1.205643,1.2064843,1.2058524,1.205937
2014-11-17,1.2061645,1.2053145,1.2064112,1.2051728,1.2053727,1.2062612,1.2054828
2014-11-18,1.2061762,1.2048929,1.2057077,1.2059517,1.2062641,1.2049406,1.2053685
2014-11-19,1.2067256,1.2069782,1.2062495,1.2057321,1.2052745,1.20531,1.2055568
2014-11-20,1.2060806,1.2058136,1.2068003,1.2063999,1.2059094,1.2044423,1.204894
2014-11-21,1.2061646,1.2056723,1.2055582,1.2049221,1.205472,1.2051747,1.2044356
2014-11-23,1.2061992,1.2056369,1.2053407,1.2054558,1.2049431,1.2042392,1.2045298
2014-11-24,1.2058822,1.2062013,1.2054435,1.2052219,1.2044698,1.2037458,1.2037252
2014-11-25,1.2058505,1.2052125,1.2051066,1.2045202,1.2040172,1.2039382,1.203264
2014-11-26,1.2055475,1.2055508,1.2041962,1.2043539,1.2033062,1.2036628,1.2032764
2014-11-27,1.204953,1.2043576,1.2041576,1.2036,1.2033298,1.2034931,1.2030455
2014-11-28,1.2041985,1.2039287,1.2034404,1.2039338,1.2035729,1.2033234,1.2037653
2014-11-30,1.2035362,1.2038789,1.2035321,1.2043008,1.2027873,1.2039411,1.2027829
2014-12-01,1.2037628,1.2036892,1.2036823,1.2034167,1.2029239,1.2025512,1.2031665
2014-12-02,1.2031152,1.2036847,1.2021097,1.2021569,1.2024696,1.2029308,1.202642
2014-12-03,1.2033387,1.2024417,1.2028669,1.202705,1.2031806,1.2029756,1.203533
2014-12-04,1.2025993,1.2026813,1.2028635,1.2034593,1.2030079,1.2032435,1.2027649
2014-12-05,1.2037714,1.2038054,1.2034215,1.2026162,1.2034235,1.2027726,1.202441
2014-12-07,1.2028936,1.2023743,1.2024618,1.2039386,1.2029566,1.2032335,1.2025697
2014-12-08,1.2032524,1.202278,1.203073,1.203847,1.2027252,1.2026309,1.2025812
2014-12-09,1.2021599,1.2029948,1.2031428,1.2033225,1.2030618,1.2021941,1.2019949
2014-12-10,1.2021251,1.2020359,1.2028658,1.2021487,1.2028,1.2023188,1.2020296
2014-12-11,1.2028544,1.2031509,1.2032416,1.2030292,1.2027122,1.2022883,1.2021457
2014-12-12,1.2030969,1.2018882,1.2026411,1.2023764,1.2022938,1.2020901,1.2019217
2014-12-14,1.2026737,1.2025987,1.2021996,1.2020378,1.2027293,1.2018198,1.2021062
2014-12-15,1.2027324,1.202692,1.2030658,1.2023703,1.2020514,1.202899,1.2024889
2014-12-16,1.2026545,1.2025691,1.2025411,1.20235,1.2017999,1.2021677,1.2020843
2014-12-17,1.2020171,1.2021228,1.2022364,1.2024525,1.2029843,1.201893,1.2025048
2014-12-18,1.2026355,1.2027308,1.2021263,1.2021422,1.2026238,1.2024331,1.2020726
2014-12-19,1.2029834,1.2024727,1.2024724,1.2022451,1.2019314,1.2021455,1.2020408
2014-12-21,1.2019107,1.2023255,1.2023562,1.2023562,1.2028975,1.2023493,1.2024986
2014-12-22,1.2020237,1.2019702,1.2022337,1.2024758,1.2023914,1.2023255,1.2019503
2014-12-23,1.2024351,1.2023554,1.2021043,1.2023312,1.2029943,1.2015063,1.2019501
2014-12-24,1.202439,1.2021134,1.2013417,1.2015047,1.202107,1.2020249,1.2036062
2014-12-25,1.2024649,1.2019272,1.2022583,1.202909,1.2020129,1.2033386,1.2023635
2014-12-26,1.2017794,1.2021335,1.2010806,1.2024779,1.2030876,1.2015481,1.2011381
2014-12-28,1.2021507,1.2022556,1.2019122,1.2017332,1.2012404,1.2032645,1.2034166
2014-12-29,1.2025248,1.2017949,1.2034376,1.2030973,1.2032542,1.2025772,1.2014445
2014-12-30,1.2018332,1.2025884,1.2033825,1.2021644,1.2011504,1.2025778,1.2035038
2014-12-31,1.2021505,1.2008573,1.2035094,1.2037346,1.2029407,1.2031343,1.2012851
2015-01-01,1.2030066,1.2033646,1.2015132,1.2031318,1.2013128,1.2012094,1.2015578
2015-01-02,1.2035395,1.2011666,1.2013885,1.2010545,1.2031051,1.2024633,1.202525
2015-01-04,1.2030292,1.20298,1.2033682,1.2021465,1.2016377,1.202318,1.2024049
2015-01-05,1.2028645,1.2021991,1.2025137,1.2021966,1.2023758,1.2026589,1.2024002
2015-01-06,1.2028269,1.201511,1.2024317,1.2025481,1.202335,1.2024963,1.2023375
2015-01-07,1.2025414,1.203055,1.2026541,1.2022603,1.2027094,1.2022822,1.2023079
2015-01-08,1.2021258,1.2023181,1.202173,1.202457,1.2025288,1.202486,1.202488
2015-01-09,1.2022372,1.2024152,1.2024313,1.2022852,1.2021464,1.2025273,1.2025263
2015-01-11,1.2025799,1.2022727,1.2025253,1.202125,1.2024179,1.2018951,1.2014923
2015-01-12,1.2020984,1.2022189,1.2024193,1.2020204,1.2019212,1.2028254,1.2023888
2015-01-13,1.2019365,1.2019758,1.2021207,1.2014827,1.2022144,1.2019207,1.2020917
2015-01-14,1.2022561,1.202276,1.2022506,1.2022307,1.2019086,1.2020307,1.2016367
2015-01-15,1.2020553,1.2021239,1.202138,1.201884,1.2017049,1.2016529,1.2015972
2015-01-16,1.201818,1.2019124,1.2018476,1.2018918,1.2018212,1.2015374,1.2012274
2015-01-18,1.2018139,1.2020345,1.2019109,1.2013499,1.2015601,1.2012706,1.2013392
2015-01-19,1.2019229,1.2016524,1.201374,1.2013963,1.2008516,1.2019373,1.2014273
2015-01-20,1.2020845,1.2013518,1.2016695,1.2021039,1.2019913,1.2011802,1.2014867
2015-01-21,1.2019483,1.2016006,1.2018794,1.2016625,1.2013843,1.201749,1.2012663
2015-01-22,1.2012781,1.2029767,1.2004851,1.2028636,1.2013478,1.2007443,1.2010318
2015-01-23,1.2016379,1.200733,1.2015909,1.2017202,1.2013614,1.2010618,1.2006524
2015-01-25,1.2021612,1.2013699,1.2002707,1.2007256,1.2009531,1.1993079,1.1993767
2015-01-26,1.2006881,1.201949,1.2024091,1.2015095,1.2012157,1.1999862,1.2019494
2015-01-27,1.2015766,1.2016109,1.2030796,1.2008278,1.2009639,1.2026557,1.200916
2015-01-28,1.2013952,1.2022102,1.2019615,1.2013838,1.2000312,1.2014365,1.1997441
2015-01-29,1.2013903,1.2026249,1.2011956,1.2015098,1.2012895,1.2008467,1.2003372
2015-01-30,1.2007511,1.2016659,1.2002231,1.2008978,1.2001815,1.1994336,1.1994727
2015-02-01,1.2011299,1.2015704,1.2004601,1.2011157,1.198848,1.2007147,1.1386566
2015-02-02,1.201398,1.2005552,1.2009466,1.1994425,1.1983882,1.1345881,1.0556442
2015-02-03,1.2014444,1.2003832,1.2003763,1.1994127,1.1407415,1.0558922,1.0546253
2015-02-04,1.1996644,1.200024,1.198865,1.134049,1.0547501,1.0547873,1.0531602
2015-02-05,1.1971424,1.1995256,1.1384363,1.0560665,1.0548413,1.0524529,1.0516243
2015-02-06,1.201009,1.1432325,1.0556502,1.0549277,1.0529221,1.0521199,1.0490226
2015-02-08,1.1320271,1.055626,1.0549309,1.052723,1.0518776,1.0486375,1.0488373
2015-02-09,1.0567524,1.054877,1.052341,1.0519646,1.0489247,1.0489544,1.0491437
2015-02-10,1.0549407,1.0529225,1.0519731,1.0490617,1.0488499,1.0494399,1.0489844
2015-02-11,1.0525097,1.0519848,1.048971,1.0489492,1.0490072,1.0494041,1.0490513
2015-02-12,1.0520402,1.0486398,1.0492054,1.0492038,1.0489697,1.0488963,1.0488082
2015-02-13,1.0488898,1.0492321,1.0489388,1.0487678,1.0488955,1.0487152,1.0491999
2015-02-15,1.0489228,1.049515,1.0489634,1.048879,1.0490383,1.0490705,1.0489998
2015-02-16,1.0492123,1.0493026,1.049224,1.048725,1.0492486,1.0490993,1.0487787
2015-02-17,1.0490069,1.0486418,1.0489266,1.0489938,1.0491917,1.0488629,1.0491855
2015-02-18,1.04904,1.0483257,1.0489539,1.0487658,1.0490699,1.0492299,1.0490499
2015-02-19,1.0491014,1.0485622,1.0492443,1.049252,1.0489602,1.0492371,1.0487958
2015-02-20,1.0492,1.0492994,1.048913,1.0489067,1.0488998,1.0486274,1.0490056
2015-02-22,1.0489092,1.0496514,1.0489432,1.0486981,1.0487798,1.048432,1.0487826
2015-02-23,1.0490308,1.049388,1.0492666,1.049441,1.049006,1.0489206,1.0503
2015-02-24,1.0490438,1.0485661,1.0488971,1.0491383,1.0489523,1.0515696,1.0521456
2015-02-25,1.0491418,1.0481737,1.0489311,1.0493265,1.0514028,1.0527943,1.0548841
2015-02-26,1.0492222,1.0484678,1.0492909,1.0521601,1.0530381,1.0545911,1.0563664
2015-02-27,1.0485834,1.049384,1.0517164,1.0525954,1.0548877,1.0564215,1.0567807
2015-03-01,1.0490093,1.051913,1.0525634,1.0548882,1.0560826,1.0568539,1.0571538
2015-03-02,1.0521144,1.0524833,1.0544899,1.0559473,1.0563239,1.0571121,1.0601816
2015-03-03,1.0535471,1.0546435,1.0560865,1.0564876,1.057882,1.0600796,1.0614322
2015-03-04,1.0543848,1.0561622,1.0566602,1.058176,1.058923,1.0608315,1.0609244
2015-03-05,1.0560733,1.057124,1.0569701,1.0592366,1.060803,1.0619293,1.0648379
2015-03-06,1.056227,1.0571502,1.0576912,1.0606445,1.061332,1.0642548,1.0650852
2015-03-08,1.0571312,1.059645,1.0604508,1.062269,1.0644059,1.0642447,1.0655302
2015-03-09,1.0594685,1.061301,1.0626203,1.0645975,1.0651459,1.0655618,1.064891
2015-03-10,1.0617636,1.062131,1.0645658,1.0653567,1.0644075,1.0638708,1.0656638
2015-03-11,1.0609533,1.0642157,1.0642196,1.0666579,1.0638683,1.0659103,1.0646381
2015-03-12,1.0640235,1.0645897,1.0663021,1.0666189,1.0644624,1.0650934,1.0689521
2015-03-13,1.0648608,1.0654734,1.0663009,1.0636653,1.0668582,1.0657511,1.0662482
2015-03-15,1.0664169,1.0653237,1.0643024,1.0645294,1.0643057,1.0653329,1.0659089
2015-03-16,1.0649775,1.0660502,1.0662997,1.0656375,1.0648214,1.0654577,1.0670693
2015-03-17,1.0657521,1.0652735,1.0678481,1.065825,1.0645367,1.0652431,1.0657516
2015-03-18,1.0648957,1.0645335,1.0670457,1.0664855,1.0658103,1.0647218,1.0642304
2015-03-19,1.0650901,1.0669681,1.0642414,1.065654,1.0665222,1.0681149,1.0658077
2015-03-20,1.066556,1.0640574,1.0660768,1.067756,1.0648412,1.0652499,1.0655493
2015-03-22,1.0646843,1.0641978,1.0641047,1.0640957,1.0654427,1.0650969,1.0655086
2015-03-23,1.0651464,1.0660573,1.0659574,1.0651698,1.0648568,1.0652814,1.0662949
2015-03-24,1.0649055,1.0659536,1.0642393,1.0645676,1.0659453,1.0656089,1.0645084
2015-03-25,1.0646833,1.065346,1.0664345,1.065483,1.0648344,1.065355,1.0664982
2015-03-26,1.0650418,1.063205,1.0667533,1.0646285,1.0659451,1.0657045,1.066675
2015-03-27,1.0655366,1.0641866,1.0670106,1.0666933,1.0648121,1.0655402,1.0646998
2015-03-29,1.0653899,1.065677,1.065855,1.0643978,1.0659425,1.0658141,1.0636953
2015-03-30,1.065864,1.0654774,1.0668159,1.0658178,1.06479,1.0646182,1.0634079
2015-03-31,1.0651469,1.0653825,1.0650264,1.0647773,1.0653774,1.0636137,1.0635751
2015-04-01,1.0656216,1.0652353,1.0641711,1.0664355,1.0658569,1.0632704,1.0621624
2015-04-02,1.0655282,1.0643088,1.0647436,1.063717,1.0640594,1.0625039,1.0612162
2015-04-05,1.0654507,1.0648155,1.0634693,1.0630524,1.0621023,1.0623318,1.0585717
2015-04-06,1.0634925,1.06516,1.0636514,1.0624306,1.0613539,1.0585883,1.0585128
2015-04-07,1.0646981,1.06388,1.0619358,1.0612632,1.0590003,1.0576359,1.0572889
2015-04-08,1.0623668,1.0618458,1.061678,1.0580078,1.05814,1.0568529,1.0561633
2015-04-09,1.0620651,1.0620867,1.0581132,1.0571179,1.0573151,1.0564104,1.0553173
2015-04-10,1.062185,1.0577887,1.0574254,1.056585,1.0567757,1.0557702,1.051235
2015-04-12,1.0579034,1.0575521,1.0572164,1.0557686,1.0550789,1.0511241,1.0482812
2015-04-13,1.0575111,1.0570291,1.0560031,1.0542338,1.0515105,1.0493138,1.049059
2015-04-14,1.0569234,1.0556462,1.0557132,1.0508429,1.0505499,1.0487642,1.0478863
2015-04-15,1.055317,1.0557663,1.0506257,1.0494652,1.0494576,1.0472555,1.0456374
2015-04-16,1.0554044,1.051636,1.049033,1.0482875,1.0497649,1.0489353,1.046486
2015-04-17,1.0511822,1.049613,1.0475991,1.0480334,1.0488436,1.0468138,1.0471127
2015-04-19,1.0485607,1.047308,1.0467209,1.045893,1.0473247,1.0468671,1.046611
2015-04-20,1.0488751,1.0470873,1.0475235,1.0479693,1.0467664,1.0457144,1.0452378
2015-04-21,1.0476072,1.047486,1.0463924,1.0459572,1.0459201,1.0452982,1.0446466
2015-04-22,1.0470021,1.0466003,1.0457517,1.0460037,1.0455569,1.0441281,1.0442001
2015-04-23,1.0451384,1.0484933,1.0452302,1.0447396,1.0441976,1.0430768,1.0423261
2015-04-24,1.0467143,1.0461923,1.0445447,1.0449481,1.0437992,1.0431461,1.0428363
2015-04-26,1.0456616,1.0453242,1.044565,1.0436118,1.043627,1.043875,1.0429033
2015-04-27,1.0447797,1.0438185,1.043692,1.0437009,1.0432702,1.0430446,1.0436262
2015-04-28,1.0443875,1.0421569,1.0422837,1.0431063,1.0438042,1.0431211,1.0428022
2015-04-29,1.0436156,1.0441238,1.0439334,1.04255,1.0436516,1.0439229,1.0432613
2015-04-30,1.0432539,1.0444832,1.0434315,1.0437443,1.0433358,1.0431477,1.041589
2015-05-01,1.0436383,1.0447973,1.0427202,1.042456,1.0403248,1.042426,1.0408212
2015-05-03,1.0432417,1.0419515,1.0428128,1.0447332,1.0401524,1.0413575,1.0387666
2015-05-04,1.0436503,1.0428389,1.0430673,1.0418764,1.0420191,1.0419506,1.0392611
2015-05-05,1.0432289,1.0437467,1.0421724,1.0411971,1.039839,1.0398577,1.0390723
2015-05-06,1.0444711,1.0430992,1.042408,1.0398369,1.0393399,1.039783,1.0398138
2015-05-07,1.0409622,1.0417808,1.0417932,1.0396155,1.0398552,1.0389769,1.0397961
2015-05-08,1.0425558,1.0408919,1.0407455,1.0395998,1.038526,1.039893,1.0398415
2015-05-10,1.0413195,1.0388746,1.0389448,1.0395682,1.040741,1.0398082,1.0386528
2015-05-11,1.0403253,1.039651,1.039775,1.039513,1.0392959,1.038926,1.0391423
2015-05-12,1.0391084,1.0395786,1.0410943,1.0394201,1.0392352,1.0399282,1.0403401
2015-05-13,1.0398592,1.0388267,1.0398052,1.0392543,1.0392799,1.0398352,1.0388597
2015-05-14,1.0400354,1.040394,1.0399146,1.0390558,1.0391555,1.0388731,1.040368
2015-05-15,1.039909,1.0391877,1.0397383,1.0396798,1.0392889,1.0399654,1.0401236
2015-05-17,1.040471,1.0392063,1.0389017,1.039434,1.039446,1.0398635,1.0383002
2015-05-18,1.0396119,1.039203,1.0396713,1.0391176,1.0389409,1.0388193,1.0401752
2015-05-19,1.0397142,1.0391998,1.0395236,1.0396776,1.039927,1.0412389,1.0366762
2015-05-20,1.0396101,1.0391964,1.0383052,1.0392032,1.037665,1.0388771,1.0385851
2015-05-21,1.0398722,1.0391929,1.0403926,1.0396444,1.0389429,1.0390747,1.0400547
2015-05-22,1.0395893,1.0391896,1.0399704,1.0399094,1.0386119,1.039185,1.0412222
2015-05-24,1.0401695,1.039186,1.0380752,1.0384958,1.0389488,1.0386723,1.0398817
2015-05-25,1.0392609,1.0387423,1.0393492,1.0387712,1.0386004,1.0388575,1.0392592
2015-05-26,1.0383792,1.0393388,1.0385501,1.039753,1.0389603,1.0390872,1.0406455
2015-05-27,1.0396937,1.0393877,1.0398214,1.0390154,1.0385886,1.0392098,1.0390865
2015-05-28,1.0393302,1.0394473,1.0396863,1.038348,1.038973,1.0386357,1.0385498
2015-05-29,1.0383024,1.0401318,1.0398299,1.0385034,1.038576,1.0388421,1.0402669
2015-05-31,1.0383925,1.0403637,1.0388921,1.0390054,1.0393258,1.0390937,1.0392824
2015-06-01,1.0383115,1.039338,1.0384635,1.0383164,1.039605,1.0409648,1.0432397
2015-06-02,1.0399125,1.037283,1.0384746,1.040205,1.0377474,1.0412325,1.0419018
2015-06-03,1.0405374,1.0415697,1.0382121,1.0393215,1.0419755,1.0392027,1.0411565
2015-06-04,1.038669,1.0395194,1.0406542,1.0408163,1.0414855,1.0417441,1.0421427
2015-06-05,1.0407987,1.039228,1.041015,1.0395616,1.0418079,1.0414219,1.0404238
2015-06-07,1.0404595,1.0406862,1.0398847,1.0421627,1.0415492,1.0413184,1.041718
2015-06-08,1.0401986,1.040155,1.0410424,1.0414443,1.041803,1.0417132,1.0413864
2015-06-09,1.0393745,1.0420233,1.0413098,1.0418782,1.0413083,1.0415906,1.0414344
2015-06-10,1.0411779,1.0404748,1.0414898,1.042342,1.0415949,1.0415074,1.0415374
2015-06-11,1.0420845,1.0415397,1.0416971,1.0412793,1.0424213,1.0414108,1.0417076
2015-06-12,1.0417128,1.041534,1.0415382,1.0424178,1.0419204,1.0412983,1.0408132
2015-06-14,1.0409765,1.0416341,1.041461,1.0414774,1.0406342,1.0419798,1.0415334
2015-06-15,1.0402747,1.0412829,1.0412699,1.0408368,1.0412757,1.0428548,1.0443134
2015-06-16,1.0414757,1.0413817,1.0416458,1.0417104,1.0440704,1.0430905,1.0422541
2015-06-17,1.0419416,1.0415173,1.0421625,1.0427935,1.0429513,1.0447776,1.0451233
2015-06-18,1.0414236,1.043042,1.0424926,1.043306,1.0442898,1.0437145,1.0428921
2015-06-19,1.0421448,1.0424575,1.0418926,1.0450165,1.0445967,1.0447448,1.043659
2015-06-21,1.0425073,1.0438541,1.0433259,1.0435033,1.0427668,1.0452205,1.0444597
2015-06-22,1.0432916,1.0431632,1.044814,1.0434904,1.045236,1.0451635,1.0449635
2015-06-23,1.0449556,1.0453675,1.0424571,1.0453651,1.0446045,1.044518,1.0447986
2015-06-24,1.0438653,1.0413421,1.045473,1.0447334,1.0445157,1.0443244,1.0446827
2015-06-25,1.0423883,1.0437438,1.045544,1.0471883,1.0442693,1.043726,1.0441995
2015-06-26,1.0446364,1.0443285,1.0457605,1.0452949,1.0440545,1.0446092,1.045437
2015-06-28,1.0453763,1.0455668,1.0443199,1.0438954,1.0437908,1.0447928,1.0442398
2015-06-29,1.0438259,1.0445577,1.0450816,1.043765,1.0430971,1.0442399,1.0444881
2015-06-30,1.0459884,1.0454603,1.0443888,1.0441672,1.0441053,1.0451459,1.0448914
2015-07-01,1.044451,1.0436152,1.0434937,1.0442058,1.0446537,1.0447086,1.044351
2015-07-02,1.044244,1.0443888,1.0452635,1.0441533,1.0448062,1.0450537,1.0446784
2015-07-03,1.0441033,1.044591,1.0450013,1.04422,1.0449855,1.0445719,1.0450889
2015-07-05,1.0444344,1.0449684,1.0445969,1.0446559,1.0447135,1.0438766,1.045263
2015-07-06,1.0446825,1.0445269,1.0446527,1.0451149,1.0444511,1.0446907,1.044407
2015-07-07,1.0451576,1.0445086,1.0445977,1.0451316,1.0463785,1.0452449,1.0464
2015-07-08,1.0451883,1.0449901,1.0452536,1.0452379,1.0469024,1.045583,1.0456908
2015-07-09,1.0452042,1.0451992,1.0449588,1.0450503,1.0458475,1.0458034,1.0456395
2015-07-10,1.0454412,1.0454055,1.0455416,1.0460432,1.045652,1.0447121,1.0453383
2015-07-12,1.0448984,1.0452385,1.0460662,1.0453882,1.0464525,1.0449407,1.0457257
2015-07-13,1.0452559,1.0445185,1.0441678,1.0446441,1.0469214,1.0455296,1.0449877
2015-07-14,1.0450144,1.0452956,1.045799,1.0454957,1.0454838,1.0459805,1.0450954
2015-07-15,1.0471678,1.0456313,1.0454888,1.0450592,1.0451586,1.0447706,1.0453712
2015-07-16,1.0457845,1.0456281,1.0451983,1.0462458,1.0450836,1.0452051,1.0444155
2015-07-17,1.0451728,1.0461223,1.0449289,1.044594,1.0456865,1.0452677,1.0446436
2015-07-19,1.0453017,1.0458306,1.0449512,1.045444,1.0445602,1.0449309,1.0437373
2015-07-20,1.044875,1.0461081,1.0457597,1.0445887,1.0457107,1.0445713,1.0458994
2015-07-21,1.0453995,1.0449666,1.0449909,1.0454204,1.0445572,1.0455157,1.0454375
2015-07-22,1.0458761,1.0453981,1.0449471,1.0445994,1.0457348,1.044758,1.0442063
2015-07-23,1.0453342,1.0436976,1.0450699,1.0460944,1.0445558,1.0451742,1.045288
2015-07-24,1.0450739,1.0445607,1.0449482,1.0444115,1.0454307,1.0462914,1.0455283
2015-07-26,1.0450261,1.0454437,1.0446404,1.045233,1.0452652,1.0441808,1.0447891
2015-07-27,1.0449617,1.0449827,1.0446426,1.045609,1.0450765,1.04554,1.0453044
2015-07-28,1.0449156,1.0463028,1.0448196,1.0452197,1.0457131,1.0455445,1.0449747
2015-07-29,1.0445738,1.0456564,1.0455223,1.0449291,1.046437,1.0456682,1.0459341
2015-07-30,1.0456756,1.0450289,1.046146,1.0458162,1.0464287,1.0460519,1.0462843
2015-07-31,1.045164,1.0452429,1.0454464,1.0463942,1.0458854,1.0455245,1.0466968
2015-08-02,1.0459256,1.0461172,1.0447377,1.0456048,1.046305,1.0467199,1.0464948
2015-08-03,1.046452,1.0462005,1.0464985,1.0469328,1.0468391,1.0478426,1.0465345
2015-08-04,1.0458477,1.0463759,1.0450908,1.0472666,1.0469807,1.0459859,1.0469311
2015-08-05,1.0456042,1.0463427,1.0468262,1.046753,1.0480561,1.0483171,1.0476999
2015-08-06,1.0462822,1.0463519,1.0466217,1.046798,1.046378,1.0466685,1.0490787
2015-08-07,1.0472443,1.0476291,1.0466022,1.0474846,1.0480527,1.0475999,1.0484083
2015-08-09,1.0484573,1.0474799,1.0478759,1.0468271,1.0478913,1.0483164,1.0516739
2015-08-10,1.0473517,1.0476909,1.0475639,1.0481031,1.0482694,1.0512832,1.0538032
2015-08-11,1.0470736,1.0470003,1.0481011,1.0484699,1.0518849,1.0537522,1.0569242
2015-08-12,1.047484,1.0476121,1.0485555,1.0516833,1.0535016,1.0565113,1.0593637
2015-08-13,1.0479807,1.0485747,1.0516199,1.05403,1.0554931,1.060013,1.0596068
2015-08-14,1.0484756,1.052501,1.053092,1.0558758,1.0586138,1.0602417,1.0615027
2015-08-16,1.052256,1.0541644,1.0562735,1.0596374,1.0611897,1.0605509,1.0615287
2015-08-17,1.053106,1.0559988,1.0606738,1.061837,1.060567,1.0627649,1.0629798
2015-08-18,1.0564343,1.0590148,1.0597376,1.0608963,1.0615073,1.0627856,1.0644954
2015-08-19,1.0588713,1.0608364,1.0600004,1.0622387,1.0633515,1.0636013,1.0639218
2015-08-20,1.0589161,1.0616422,1.0610421,1.0631198,1.0641752,1.0637454,1.0646619
2015-08-21,1.061453,1.0622011,1.0626343,1.0625912,1.0636741,1.0649816,1.0665624
2015-08-23,1.0605062,1.0630579,1.0641682,1.0638558,1.0652571,1.0654029,1.0716397
2015-08-24,1.0631344,1.0632982,1.0638089,1.0646833,1.0654216,1.0705291,1.0751238
2015-08-25,1.0633969,1.0643038,1.0653789,1.0650413,1.0709553,1.0745789,1.0754828
2015-08-26,1.0634212,1.0642009,1.0658256,1.0701475,1.0747217,1.0757596,1.0760052
2015-08-27,1.0657232,1.0659616,1.0704062,1.0751797,1.0747354,1.0765688,1.0774114
2015-08-28,1.0662707,1.0709919,1.0742881,1.0746123,1.0767522,1.0768951,1.0781666
2015-08-30,1.0708032,1.0745788,1.074762,1.0756367,1.0762682,1.0782396,1.0791748
2015-08-31,1.0745776,1.0753435,1.0773034,1.0773925,1.0785658,1.078319,1.0787745
2015-09-01,1.075521,1.0766145,1.0781919,1.0757056,1.0792238,1.0774604,1.0790204
2015-09-02,1.0761795,1.0776004,1.0786184,1.0796268,1.0787005,1.0795693,1.0807567
2015-09-03,1.0771322,1.0759299,1.0785633,1.0796826,1.0790265,1.0805225,1.0808951
2015-09-04,1.0772388,1.0780036,1.0789407,1.0796688,1.0810086,1.0815734,1.0799826
2015-09-06,1.0774257,1.0776111,1.0779934,1.0800501,1.0824302,1.0810938,1.0805227
2015-09-07,1.0791858,1.0792125,1.0791441,1.0793284,1.0813869,1.0817308,1.0814829
2015-09-08,1.0790441,1.0802661,1.0811529,1.0810951,1.0822779,1.0826607,1.0814469
2015-09-09,1.0801798,1.0811973,1.081354,1.0822092,1.0815305,1.0830152,1.0831133
