,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD
2016-12-27,50.41156,50.553017,50.95191,50.975346,51.01343,51.22362,51.346554
2016-12-28,50.549732,50.99574,51.006844,51.02315,51.23565,51.29837,51.34094
2016-12-29,50.999283,50.94498,51.015007,51.227036,51.262253,51.302696,51.664825
2016-12-30,50.93733,50.997364,51.21189,51.302555,51.33975,51.665993,51.691257
2017-01-02,51.104366,51.223686,51.325794,51.349922,51.657406,51.723522,52.21001
2017-01-03,51.231617,51.312584,51.3233,51.67262,51.743984,52.246883,52.300117
2017-01-04,51.253796,51.319656,51.66854,51.75684,52.196396,52.295856,52.57165
2017-01-05,51.34109,51.65329,51.73386,52.212654,52.20186,52.62434,52.52095
2017-01-06,51.65663,51.744167,52.21974,52.244907,52.575195,52.476017,52.55122
2017-01-08,51.741924,52.166348,52.249207,52.566692,52.583534,52.59303,52.62257
2017-01-09,52.222324,52.232147,52.538246,52.64003,52.628147,52.73528,52.65645
2017-01-10,52.358513,52.65255,52.676125,52.57781,52.613483,52.723602,52.599022
2017-01-11,52.579075,52.563038,52.543182,52.668186,52.65322,52.61103,52.691692
2017-01-12,52.62814,52.556465,52.667297,52.686043,52.663387,52.686535,52.713085
2017-01-13,52.580795,52.561203,52.6481,52.658165,52.634068,52.720043,52.70287
2017-01-15,52.55339,52.67152,52.681023,52.73319,52.665283,52.70599,52.723328
2017-01-16,52.60032,52.651333,52.589184,52.74461,52.714867,52.68373,52.762302
2017-01-17,52.63147,52.670204,52.688377,52.69756,52.703053,52.7372,52.820194
2017-01-18,52.663925,52.69797,52.70428,52.689735,52.766617,52.784847,52.77415
2017-01-19,52.722977,52.728367,52.68669,52.72265,52.810715,52.774418,52.836662
2017-01-20,52.692413,52.719414,52.71097,52.78032,52.781445,52.81352,52.824173
2017-01-22,52.664528,52.747536,52.783638,52.806313,52.840847,52.8647,52.843723
2017-01-23,52.78105,52.761135,52.805077,52.867504,52.8345,52.833622,52.875614
2017-01-24,52.742455,52.740356,52.835773,52.84713,52.75428,52.923218,52.948208
2017-01-25,52.808437,52.811394,52.799236,52.80341,52.8564,52.95535,52.8916
2017-01-26,52.86543,52.875847,52.831596,52.850784,52.919907,52.899296,52.842022
2017-01-27,52.82562,52.83782,52.855186,52.96559,52.941677,52.952686,52.895206
2017-01-29,52.819942,52.867683,52.966072,52.92947,52.908817,52.95146,52.9433
2017-01-30,52.8446,52.928116,52.87543,52.931774,52.93743,52.95401,52.945873
2017-01-31,52.91704,52.95361,52.85088,52.97001,53.02899,52.95341,52.9719
2017-02-01,52.94641,52.958862,52.948544,52.935356,52.96956,52.982372,53.130363
2017-02-02,52.917793,52.941273,52.966965,52.962025,52.935608,53.107895,53.0903
2017-02-03,52.980183,52.976997,52.94237,52.981792,53.11992,53.11386,52.966568
2017-02-05,52.954254,52.99777,52.94466,53.06853,53.049843,52.912754,52.924522
2017-02-06,52.9817,53.014317,53.05294,53.04894,53.028656,52.93434,52.962627
2017-02-07,53.062237,53.102375,53.101772,52.931965,52.966267,52.947582,52.978336
2017-02-08,53.07415,53.096466,53.007545,52.937374,52.967426,52.956074,52.896954
2017-02-09,53.081474,52.90956,52.968266,52.95797,52.927017,52.913216,52.898888
2017-02-10,53.01338,52.932095,52.97051,52.914738,52.9325,52.92384,52.969078
2017-02-12,53.031574,52.9301,52.948082,52.94068,52.942677,52.95527,52.926838
2017-02-13,52.952885,52.916245,52.90023,52.91378,52.92867,52.979004,52.99127
2017-02-14,52.96606,52.97373,52.90122,52.94024,52.95642,52.949036,52.95977
2017-02-15,52.91044,52.946728,52.94382,52.95954,52.99211,52.95183,52.914898
2017-02-16,52.919956,52.93003,52.944378,52.986397,52.932655,52.98046,53.00785
2017-02-17,52.93126,52.941216,52.963837,52.99022,52.95545,53.007668,53.1131
2017-02-26,52.9353,52.953533,52.937397,52.97321,52.951145,53.085186,53.07893
2017-02-27,52.939957,52.973137,52.938046,52.978916,53.09815,53.116276,53.095234
2017-02-28,52.927017,52.96407,52.996426,53.13572,53.085896,53.108486,53.15679
2017-03-01,52.949486,52.97795,53.068085,53.090134,53.09842,53.15476,53.181435
2017-03-02,52.99276,53.125275,53.089844,53.088047,53.168198,53.176353,53.232796
2017-03-03,53.063778,53.11052,53.131912,53.1842,53.168983,53.135036,53.18374
2017-03-05,53.08287,53.063507,53.169212,53.137104,53.167942,53.18749,53.160275
2017-03-06,53.070942,53.175377,53.162407,53.174583,53.16281,53.16525,53.233116
2017-03-07,53.1751,53.164852,53.15916,53.180115,53.186245,53.175945,53.1796
2017-03-08,53.143463,53.192276,53.215443,53.176758,53.2053,53.184574,53.186363
2017-03-09,53.157475,53.17224,53.221985,53.18593,53.171753,53.16025,53.18818
2017-03-10,53.181343,53.15697,53.168015,53.190376,53.176895,53.179035,53.16849
2017-03-12,53.18214,53.17211,53.191845,53.169506,53.155926,53.172558,53.149174
2017-03-13,53.19065,53.167377,53.13433,53.177574,53.179775,53.14607,53.129585
2017-03-14,53.206905,53.185585,53.17542,53.148766,53.177555,53.10275,53.02905
2017-03-15,53.163784,53.149292,53.14258,53.156506,53.094387,53.048042,53.052433
2017-03-16,53.16739,53.147564,53.13068,53.07791,53.058853,53.02462,53.042393
2017-03-17,53.142464,53.148888,53.114315,53.047825,53.04834,53.022934,53.03765
2017-03-19,53.167953,53.10298,53.03452,53.031094,53.038994,53.05384,53.00507
2017-03-20,53.084362,53.046112,53.04258,53.05038,53.0339,52.999863,52.898
2017-03-21,53.061855,53.013634,53.026085,53.041775,52.983402,52.972057,52.908405
2017-03-22,53.029514,53.036606,53.062958,53.004078,52.939243,52.83738,52.310467
2017-03-23,53.02901,53.080906,52.963978,52.913303,52.895233,52.254425,52.054623
2017-03-24,53.05367,53.01147,52.916416,52.945168,52.283978,52.07279,51.64272
2017-03-26,52.97209,52.95834,52.88272,52.31481,52.055767,51.594543,49.923615
2017-03-27,52.987873,52.818336,52.252552,52.078274,51.543118,49.904446,49.917374
2017-03-28,52.94597,52.28259,52.13009,51.659195,49.936333,49.910076,49.913387
2017-03-29,52.250813,52.055717,51.64815,49.942722,49.90468,49.9185,49.91069
2017-03-30,52.052586,51.616604,49.939007,49.916985,49.91119,49.906593,49.902466
2017-03-31,51.64152,49.881565,49.894955,49.938454,49.916725,49.909832,49.896816
2017-04-02,49.92046,49.892944,49.907154,49.86624,49.888824,49.942314,49.892895
2017-04-03,49.91071,49.88612,49.91828,49.89278,49.898487,49.90562,49.925724
2017-04-04,49.90271,49.861115,49.89959,49.876743,49.937176,49.9091,49.918804
2017-04-05,49.93158,49.915493,49.91578,49.91147,49.904,49.94365,49.914173
2017-04-06,49.885742,49.942196,49.880524,49.934277,49.91141,49.904682,49.911064
2017-04-07,49.90908,49.91063,49.94005,49.897053,49.917652,49.908424,49.90171
2017-04-09,49.934036,49.906807,49.916687,49.926025,49.886234,49.94495,49.895348
2017-04-10,49.930275,49.983356,49.894566,49.91887,49.897167,49.903847,49.890987
2017-04-11,49.914886,49.942394,49.923336,49.868633,49.940445,49.907806,49.927902
2017-04-12,49.903183,49.938046,49.914795,49.905384,49.903458,49.94618,49.920105
2017-04-13,49.93321,49.955284,49.856873,49.883938,49.911697,49.90306,49.91489
2017-04-16,49.885853,49.90063,49.885536,49.931236,49.918568,49.90723,49.911404
2017-04-17,49.910286,49.893974,49.94769,49.953514,49.884014,49.94728,49.901085
2017-04-18,49.9005,49.88923,49.909393,49.91999,49.896046,49.902306,49.894127
2017-04-19,49.9357,49.848026,49.940346,49.94797,49.94324,49.906662,49.889412
2017-04-20,49.880207,49.911568,49.874905,49.854015,49.902916,49.94825,49.92962
2017-04-21,49.90842,49.948627,49.920406,49.888584,49.911846,49.901646,49.92109
2017-04-23,49.935696,49.901733,49.946575,49.868427,49.91925,49.906193,49.915424
2017-04-24,49.916767,49.84579,49.853554,49.912483,49.882122,49.94915,49.91166
2017-04-25,49.93953,50.000366,49.891464,49.94088,49.89511,49.90108,49.90061
2017-04-26,49.878593,49.892292,49.869762,49.894653,49.945496,49.905796,49.89323
2017-04-27,49.899433,49.916515,49.91819,49.930206,49.902565,49.94994,49.888306
2017-04-28,49.881954,49.90457,49.906254,49.921333,49.91204,49.900578,49.930958
2017-04-30,49.901356,49.95395,49.84824,49.86091,49.919865,49.90543,49.921867
2017-05-01,49.882557,49.88998,49.92874,49.905045,49.880737,49.950592,49.915848
2017-05-02,49.901794,50.00624,49.918907,49.87978,49.89443,49.90013,49.91186
2017-05-03,49.935486,49.926094,49.916492,49.93533,49.9472,49.9051,49.900272
2017-05-04,49.908073,49.96782,49.89635,49.960957,49.90225,49.951134,49.892582
2017-05-05,49.93925,49.916603,49.888004,49.92191,49.91214,49.899742,49.887478
2017-05-07,49.909843,49.862373,49.927647,49.953815,49.92024,49.90481,49.931805
2017-05-08,49.94053,49.904514,49.91109,49.84684,49.87966,49.951595,49.922337
2017-05-09,49.9103,49.83651,49.951305,49.88624,49.893894,49.89942,49.81966
2017-05-10,49.93868,49.946407,49.89449,49.863815,49.948433,49.749805,49.53707
2017-05-11,49.91567,49.91344,49.88074,49.913113,49.899,49.514664,49.462276
2017-05-12,49.941822,49.889393,49.95658,49.831142,49.517056,49.367023,49.30077
2017-05-14,49.91724,49.95838,49.847248,49.55803,49.414963,49.287373,49.223186
2017-05-15,49.94289,49.758747,49.58881,49.434288,49.37494,49.381847,49.26193
2017-05-16,49.88321,49.54827,49.473675,49.321663,49.243965,49.235645,49.2989
2017-05-17,49.543766,49.42518,49.435745,49.296967,49.31151,49.172836,49.279934
2017-05-18,49.42538,49.248573,49.25956,49.28577,49.241478,49.2821,49.319424
2017-05-19,49.321945,49.354774,49.339214,49.28488,49.272587,49.358555,49.282745
2017-05-21,49.262825,49.20019,49.1935,49.28805,49.225555,49.245377,49.320286
2017-05-22,49.261944,49.330425,49.343056,49.287083,49.240467,49.192192,49.13188
2017-05-23,49.251682,49.24848,49.2597,49.29001,49.22118,49.254734,49.273956
2017-05-24,49.318157,49.313396,49.18852,49.288998,49.23484,49.222534,49.199757
2017-05-25,49.335228,49.22654,49.271866,49.220585,49.17183,49.219074,49.193718
2017-05-26,49.27107,49.285904,49.18944,49.16722,49.15478,49.264317,49.060715
2017-05-28,49.258194,49.21406,49.23916,49.19273,49.21006,49.095108,49.100277
2017-05-29,49.18414,49.225307,49.215412,49.248005,49.1227,48.977283,49.030407
2017-05-30,49.213516,49.17017,49.16371,49.174095,49.05125,49.030876,48.993042
2017-05-31,49.20565,49.15841,49.054096,48.997986,49.05472,48.944756,48.962955
2017-06-01,49.200336,49.099857,49.088264,49.028572,48.996418,48.861397,48.850243
2017-06-02,49.122482,49.041313,49.01511,49.00353,48.952698,48.82549,48.705826
2017-06-04,49.0303,49.026093,48.97571,48.872543,48.83995,48.771503,48.61582
2017-06-05,49.008198,48.975628,48.92372,48.82263,48.76382,48.63787,48.520935
2017-06-06,48.997864,48.8836,48.861534,48.672905,48.63826,48.47498,48.436623
2017-06-07,48.88479,48.819702,48.69553,48.61464,48.495457,48.359962,48.02202
2017-06-08,48.839176,48.741375,48.650047,48.60993,48.423332,48.038143,47.862297
2017-06-09,48.745186,48.638218,48.468243,48.443233,48.02021,47.863926,47.797295
2017-06-11,48.678238,48.413788,48.419918,48.054585,47.845337,47.829506,47.82329
2017-06-12,48.462162,48.487484,48.036102,47.836647,47.78175,47.820473,47.82942
2017-06-13,48.463512,48.0687,47.838318,47.801422,47.817543,47.784565,47.788654
2017-06-14,48.091297,47.832146,47.87351,47.794594,47.810883,47.853615,47.815018
2017-06-15,47.857853,47.835297,47.794373,47.825916,47.770805,47.85673,47.803696
2017-06-16,47.856884,47.8238,47.809902,47.779675,47.84582,47.78444,47.83278
2017-06-18,47.78271,47.809574,47.839928,47.817474,47.833595,47.783684,47.78684
2017-06-19,47.822044,47.835938,47.78475,47.84439,47.788414,47.812656,47.77131
2017-06-20,47.8506,47.772488,47.804996,47.794052,47.81576,47.751232,47.60177
2017-06-21,47.80198,47.82321,47.80208,47.78726,47.75895,47.62312,47.49878
2017-06-22,47.800167,47.82791,47.819542,47.758392,47.527817,47.53949,47.49108
2017-06-23,47.83321,47.79812,47.74109,47.617165,47.499863,47.47511,46.77183
2017-06-25,47.78673,47.761463,47.610844,47.631252,47.479683,46.788906,46.19
2017-06-26,47.760345,47.587368,47.558525,47.49189,46.79766,46.16711,46.154186
2017-06-27,47.55651,47.502247,47.472733,46.854195,46.268513,46.108932,46.09543
2017-06-28,47.549458,47.496147,46.844856,46.21991,46.102993,46.122185,46.122494
2017-06-29,47.469986,46.841213,46.207348,46.092396,46.137024,46.13329,46.161358
2017-06-30,46.7982,46.16384,46.120457,46.112083,46.12989,46.108208,46.033348
2017-07-02,46.282433,46.126194,46.115993,46.173702,46.12512,45.934265,45.927406
2017-07-03,46.115074,46.126263,46.146526,46.061554,45.988075,45.855167,45.80703
2017-07-04,46.153122,46.12633,46.090103,46.027504,45.913654,45.768986,45.607174
2017-07-05,46.177032,46.1264,45.99257,45.90361,45.75429,45.66641,45.616592
2017-07-06,46.103485,46.063187,45.883366,45.728275,45.710197,45.577427,45.422607
2017-07-07,45.97926,45.928722,45.749012,45.726295,45.63075,45.414093,45.472538
2017-07-09,45.939007,45.783104,45.74148,45.58009,45.437153,45.463448,45.495926
2017-07-10,45.74642,45.75289,45.588783,45.458523,45.4524,45.438118,45.46058
2017-07-11,45.717667,45.559086,45.45724,45.452232,45.474976,45.45254,45.489872
2017-07-12,45.53311,45.39616,45.443848,45.440033,45.504864,45.415348,45.391537
2017-07-13,45.483337,45.48831,45.4336,45.4318,45.436256,45.473553,45.42774
2017-07-14,45.42952,45.450695,45.45283,45.469078,45.454956,45.443436,45.40682
2017-07-16,45.42795,45.458466,45.48932,45.459045,45.479717,45.455265,45.45267
2017-07-17,45.46572,45.49323,45.422585,45.452374,45.46678,45.460827,45.48209
2017-07-18,45.457447,45.46185,45.447044,45.439514,45.397495,45.479492,45.43419
2017-07-19,45.450623,45.46843,45.443657,45.43092,45.417606,45.445366,45.470932
2017-07-20,45.485207,45.413338,45.464275,45.47003,45.447342,45.409676,45.46175
2017-07-21,45.42816,45.431248,45.495655,45.459515,45.435627,45.465355,45.39955
2017-07-23,45.426598,45.43649,45.43531,45.452526,45.45251,45.43692,45.566055
2017-07-24,45.466404,45.390537,45.46133,45.439167,45.47729,45.622704,45.642094
2017-07-25,45.457706,45.49207,45.449375,45.43028,45.476883,45.643345,45.66018
2017-07-26,45.45056,45.45077,45.48233,45.581696,45.633915,45.681347,45.72144
2017-07-27,45.48665,45.45921,45.631805,45.63279,45.700348,45.770374,45.89769
2017-07-28,45.427223,45.565884,45.6513,45.719463,45.734123,45.904255,46.140057
2017-07-30,45.545948,45.57388,45.66904,45.76992,45.93677,46.13246,46.303352
2017-07-31,45.633648,45.586838,45.701916,45.919025,46.144844,46.25642,46.208458
2017-08-01,45.66684,45.722046,45.953304,46.17705,46.20849,46.292763,46.307594
2017-08-02,45.768654,45.85511,46.197975,46.227962,46.29364,46.316284,46.33185
2017-08-03,45.913628,46.17562,46.20872,46.2065,46.367718,46.356384,46.44874
2017-08-04,46.189003,46.20581,46.18018,46.337086,46.343548,46.409687,46.573914
2017-08-06,46.181255,46.25642,46.29802,46.318436,46.40505,46.56443,46.628662
2017-08-07,46.306503,46.249287,46.32019,46.39671,46.557095,46.703213,46.72294
2017-08-08,46.259514,46.44291,46.420918,46.538555,46.68415,46.794804,46.980034
2017-08-09,46.395996,46.39177,46.595394,46.649723,46.753067,47.02156,47.13693
2017-08-10,46.43617,46.587566,46.661213,46.804714,46.987633,47.182297,47.4499
2017-08-11,46.62256,46.655605,46.77815,47.036774,47.185,47.436707,47.456104
2017-08-13,46.64514,46.757954,46.9415,47.197117,47.44481,47.370037,47.47167
2017-08-14,46.74528,46.980732,47.19339,47.447155,47.366577,47.469353,47.49116
2017-08-15,46.966988,47.15629,47.463028,47.373276,47.467144,47.525818,47.537666
2017-08-16,47.160934,47.372875,47.43735,47.441753,47.498287,47.589546,48.0354
2017-08-17,47.364872,47.438267,47.48498,47.47269,47.539055,48.032257,48.004894
2017-08-18,47.473816,47.43516,47.492638,47.58324,47.98698,48.036774,48.045887
2017-08-20,47.441227,47.40595,47.578487,48.00793,47.98165,48.007027,48.044662
2017-08-21,47.4854,47.569134,48.092686,48.022717,48.050358,48.01505,48.010902
2017-08-22,47.536797,48.05799,48.050247,48.0427,48.068756,48.020435,48.01591
2017-08-23,47.984097,48.09811,48.024155,48.032402,48.00884,48.03092,48.016438
2017-08-24,47.97031,47.975372,48.03063,47.975597,47.999115,48.03801,48.015766
2017-08-25,48.026455,48.058807,47.99792,47.991863,48.02766,48.00597,48.010197
2017-08-27,48.03732,48.064407,48.009308,48.016483,48.014236,48.014606,48.047092
2017-08-28,48.01319,47.96473,48.05421,48.006565,48.0407,48.020382,48.049343
2017-08-29,48.026825,48.095905,48.01584,48.020798,47.982334,48.031532,48.001915
2017-08-30,48.003834,47.967484,48.024372,48.042084,47.976685,48.039032,48.038437
2017-08-31,48.019543,48.057037,48.031467,48.070404,48.05405,48.00505,48.22246
2017-09-01,48.032658,48.061005,47.995815,48.0055,48.074394,48.25601,48.316963
2017-09-03,47.97255,48.01152,48.00825,48.023228,48.223557,48.320755,48.264168
2017-09-04,47.977654,48.006474,48.056797,48.064304,48.26356,48.28856,48.26219
2017-09-05,48.00528,48.00236,48.253876,48.280865,48.28735,48.26408,48.220913
2017-09-06,48.056435,48.212826,48.28996,48.223194,48.26337,48.245613,48.019176
2017-09-07,48.225403,48.25779,48.28543,48.289837,48.2352,48.03999,48.04845
2017-09-08,48.24243,48.298965,48.24271,48.191772,48.044952,47.98234,48.039745
2017-09-10,48.315075,48.295013,48.217598,48.022118,47.98424,47.976734,48.02283
2017-09-11,48.253147,48.26195,48.01351,48.01241,47.97846,48.053215,48.00827
2017-09-12,48.22444,48.033257,48.02271,48.056442,48.058655,48.073364,48.000637
2017-09-13,48.046215,48.01935,48.030327,48.035282,48.079605,48.007225,47.986183
2017-09-14,48.0028,47.998207,47.99205,47.973274,48.01057,47.99664,48.013916
2017-09-15,48.021736,47.970047,48.005424,48.08049,47.99959,48.027855,48.052605
2017-09-17,48.053905,48.03456,48.05718,48.001797,48.03202,48.013275,48.04101
2017-09-18,47.97042,48.016933,48.013096,48.021225,48.0169,48.041904,48.018738
2017-09-19,48.016994,47.993458,48.022808,48.011208,48.046486,47.979046,48.050785
2017-09-20,47.99634,48.00569,48.03079,48.059227,47.98163,47.97316,48.041195
2017-09-21,47.968925,48.071716,47.99083,48.03614,47.975662,48.055912,48.02281
2017-09-22,48.0318,48.052647,48.004837,47.96912,48.06075,48.077408,48.073795
2017-09-24,48.059002,48.024242,48.05863,48.084717,48.08275,48.14517,48.33133
2017-09-25,48.03673,48.035503,48.01286,48.000153,48.163185,48.242626,48.49952
2017-09-26,48.00382,48.019302,48.022934,48.105145,48.189125,48.475834,48.49803
2017-09-27,48.06707,47.995388,48.121845,48.275017,48.502026,48.5803,48.860214
2017-09-28,48.048683,48.128986,48.23822,48.51288,48.589832,48.818176,49.002625
2017-09-29,48.127457,48.261875,48.466354,48.586143,48.81957,49.040794,49.060913
2017-10-01,48.238937,48.53862,48.64799,48.803898,48.94724,49.079315,49.743122
2017-10-02,48.574753,48.563385,48.76169,49.055634,49.07475,49.758713,49.794556
2017-10-03,48.5635,48.76634,48.984127,49.052216,49.716217,49.79094,49.791462
2017-10-04,48.886066,49.043,49.12056,49.76413,49.77289,49.783314,49.79138
2017-10-05,49.072403,49.010426,49.684692,49.772175,49.795055,49.819042,49.80099
2017-10-06,49.052357,49.723316,49.808228,49.820297,49.78921,49.82965,49.841362
2017-10-08,49.530247,49.826447,49.8083,49.718857,49.82876,49.845432,49.82201
2017-10-09,49.821568,49.779255,49.808372,49.828247,49.846928,49.970802,49.97128
2017-10-10,49.79219,49.788067,49.812603,49.862892,49.843796,50.04284,50.14569
2017-10-11,49.80079,49.81027,49.842697,49.884148,50.01399,50.154423,50.3995
2017-10-12,49.802,49.797012,49.837353,49.98548,50.11139,50.33794,50.444897
2017-10-13,49.841515,49.86118,49.980545,50.10251,50.356667,50.427086,50.446404
2017-10-15,49.87274,49.965797,50.16269,50.37561,50.421013,50.49076,50.471615
2017-10-16,50.01622,50.131557,50.32188,50.410416,50.462196,50.536568,50.5088
2017-10-17,50.16415,50.395897,50.438416,50.42981,50.540382,50.540882,50.572727
2017-10-18,50.363056,50.443764,50.465355,50.544434,50.537228,50.56591,50.56327
2017-10-19,50.427303,50.417946,50.528965,50.53909,50.545918,50.590134,50.64381
2017-10-20,50.50699,50.463642,50.558876,50.551826,50.595028,50.74109,50.75295
2017-10-22,50.502502,50.524708,50.514297,50.590794,50.647285,50.729984,51.070675
2017-10-23,50.484436,50.575905,50.56339,50.660213,50.739098,51.083153,51.263386
2017-10-24,50.576397,50.582542,50.66985,50.73863,51.075092,51.341766,51.42724
2017-10-25,50.563316,50.678226,50.721252,51.097878,51.304386,51.423172,51.45592
2017-10-26,50.694942,50.754894,51.093407,51.31044,51.40594,51.457714,51.482132
2017-10-27,50.739594,51.03076,51.293,51.40428,51.424805,51.44862,51.504925
2017-10-29,51.07973,51.352192,51.442722,51.391632,51.50876,51.493385,51.579365
2017-10-30,51.306572,51.46721,51.461044,51.480484,51.491837,51.614395,51.773815
2017-10-31,51.43245,51.427723,51.431885,51.52029,51.58532,51.802116,51.90117
2017-11-01,51.50028,51.486492,51.54755,51.62147,51.78518,51.93234,51.945175
2017-11-02,51.47031,51.53276,51.582474,51.80561,51.953156,51.989826,51.989483
2017-11-03,51.507324,51.607662,51.825165,51.882927,51.90917,51.983578,52.006123
2017-11-05,51.573143,51.80094,51.884525,52.00446,51.920097,52.03004,51.99859
2017-11-06,51.800694,51.892685,51.950504,51.977566,51.996105,51.970192,51.989
2017-11-07,51.90145,51.961735,51.990223,52.003014,51.989395,52.0134,52.04319
2017-11-08,51.925865,51.960533,51.925594,51.98072,52.021168,51.99395,52.093876
2017-11-09,51.90399,52.002277,51.960674,51.964924,52.053543,52.131287,52.06367
