,UDXUSD,UDXUSD,UDXUSD,UDXUSD,UDXUSD,UDXUSD,UDXUSD
2013-01-18,11711.766,11711.307,11711.371,11711.603,11712.122,11711.697,11711.507
2013-01-20,11730.558,11730.1,11730.165,11730.3955,11730.916,11730.49,11730.301
2013-01-21,11749.352,11748.893,11748.958,11749.188,11749.708,11749.284,11749.094
2013-01-22,11768.144,11767.685,11767.751,11767.98,11768.501,11768.076,11767.887
2013-01-23,11786.937,11786.479,11786.543,11786.774,11787.294,11786.869,11786.679
2013-01-24,11805.7295,11805.2705,11805.337,11805.567,11806.087,11805.662,11805.473
2013-01-25,11824.523,11824.0625,11824.129,11824.359,11824.879,11824.455,11824.266
2013-01-27,11843.315,11842.856,11842.922,11843.152,11843.673,11843.247,11843.058
2013-01-28,11862.108,11861.65,11861.715,11861.946,11862.465,11862.041,11861.851
2013-01-29,11880.901,11880.442,11880.508,11880.738,11881.259,11880.834,11880.645
2013-01-30,11899.694,11899.234,11899.301,11899.531,11900.051,11899.626,11899.437
2013-01-31,11918.486,11918.028,11918.094,11918.324,11918.845,11918.419,11918.2295
2013-02-01,11937.28,11936.82,11936.887,11937.117,11937.637,11937.213,11937.022
2013-02-03,11956.073,11955.613,11955.68,11955.909,11956.43,11956.005,11955.815
2013-02-04,11974.866,11974.406,11974.472,11974.703,11975.223,11974.798,11974.607
2013-02-05,11993.658,11993.2,11993.266,11993.496,11994.016,11993.591,11993.401
2013-02-06,12012.452,12011.992,12012.058,12012.288,12012.808,12012.385,12012.194
2013-02-07,12031.244,12030.785,12030.851,12031.081,12031.602,12031.176,12030.986
2013-02-08,12050.037,12049.578,12049.644,12049.875,12050.395,12049.97,12049.779
2013-02-10,12068.83,12068.371,12068.4375,12068.667,12069.1875,12068.763,12068.573
2013-02-11,12087.623,12087.164,12087.2295,12087.46,12087.9795,12087.556,12087.365
2013-02-12,12106.415,12105.957,12106.022,12106.253,12106.773,12106.348,12106.158
2013-02-13,12125.209,12124.75,12124.815,12125.047,12125.565,12125.142,12124.951
2013-02-14,12144.002,12143.542,12143.608,12143.838,12144.358,12143.934,12143.745
2013-02-15,12162.795,12162.336,12162.4,12162.632,12163.151,12162.727,12162.536
2013-02-17,12181.587,12181.129,12181.194,12181.425,12181.944,12181.52,12181.33
2013-02-18,12200.381,12199.922,12199.986,12200.218,12200.737,12200.313,12200.123
2013-02-19,12219.173,12218.714,12218.78,12219.01,12219.53,12219.1045,12218.916
2013-02-20,12237.966,12237.508,12237.572,12237.804,12238.323,12237.898,12237.708
2013-02-21,12256.759,12256.3,12256.366,12256.597,12257.116,12256.691,12256.502
2013-02-22,12275.553,12275.092,12275.158,12275.389,12275.908,12275.484,12275.295
2013-02-24,12294.345,12293.886,12293.951,12294.182,12294.702,12294.276,12294.087
2013-02-25,12313.138,12312.68,12312.744,12312.976,12313.494,12313.07,12312.88
2013-02-26,12331.931,12331.472,12331.537,12331.767,12332.288,12331.863,12331.674
2013-02-27,12350.724,12350.264,12350.329,12350.561,12351.08,12350.655,12350.465
2013-02-28,12369.516,12369.058,12369.123,12369.354,12369.874,12369.448,12369.259
2013-03-01,12388.31,12387.85,12387.916,12388.146,12388.666,12388.242,12388.052
2013-03-03,12407.103,12406.643,12406.709,12406.938,12407.459,12407.034,12406.845
2013-03-04,12425.895,12425.436,12425.501,12425.732,12426.252,12425.827,12425.637
2013-03-05,12444.6875,12444.229,12444.295,12444.525,12445.045,12444.62,12444.431
2013-03-06,12463.481,12463.021,12463.087,12463.317,12463.837,12463.414,12463.224
2013-03-07,12482.273,12481.814,12481.88,12482.11,12482.631,12482.205,12482.016
2013-03-08,12501.066,12500.607,12500.673,12500.904,12501.423,12500.999,12500.809
2013-03-10,12519.859,12519.4,12519.467,12519.696,12520.217,12519.792,12519.603
2013-03-11,12538.652,12538.193,12538.259,12538.489,12539.009,12538.585,12538.395
2013-03-12,12557.444,12556.986,12557.052,12557.282,12557.803,12557.377,12557.1875
2013-03-13,12576.238,12575.779,12575.845,12576.076,12576.595,12576.171,12575.98
2013-03-14,12595.031,12594.571,12594.638,12594.867,12595.388,12594.963,12594.774
2013-03-15,12613.824,12613.365,12613.43,12613.661,12614.181,12613.756,12613.565
2013-03-17,12632.616,12632.158,12632.224,12632.454,12632.974,12632.549,12632.359
2013-03-18,12651.41,12650.951,12651.016,12651.246,12651.767,12651.343,12651.152
2013-03-19,12670.202,12669.743,12669.809,12670.039,12670.56,12670.134,12669.945
2013-03-20,12688.995,12688.537,12688.602,12688.833,12689.353,12688.928,12688.737
2013-03-21,12707.788,12707.329,12707.3955,12707.625,12708.1455,12707.721,12707.531
2013-03-22,12726.582,12726.121,12726.1875,12726.418,12726.9375,12726.514,12726.323
2013-03-24,12745.373,12744.915,12744.98,12745.211,12745.731,12745.306,12745.116
2013-03-25,12764.167,12763.709,12763.773,12764.005,12764.523,12764.1,12763.909
2013-03-26,12782.96,12782.5,12782.566,12782.796,12783.316,12782.893,12782.703
2013-03-27,12801.753,12801.293,12801.358,12801.59,12802.109,12801.685,12801.494
2013-03-28,12820.545,12820.087,12820.152,12820.383,12820.903,12820.478,12820.288
2013-03-31,12839.339,12838.879,12838.945,12839.176,12839.695,12839.271,12839.081
2013-04-01,12858.131,12857.672,12857.738,12857.968,12858.488,12858.063,12857.874
2013-04-02,12876.924,12876.465,12876.53,12876.762,12877.281,12876.856,12876.666
2013-04-03,12895.717,12895.258,12895.324,12895.555,12896.074,12895.649,12895.46
2013-04-04,12914.511,12914.051,12914.116,12914.347,12914.866,12914.442,12914.253
2013-04-05,12933.303,12932.844,12932.909,12933.14,12933.66,12933.234,12933.045
2013-04-07,12952.096,12951.637,12951.702,12951.934,12952.452,12952.028,12951.838
2013-04-08,12970.889,12970.43,12970.495,12970.726,12971.246,12970.821,12970.632
2013-04-09,12989.682,12989.223,12989.287,12989.519,12990.038,12989.613,12989.423
2013-04-10,13008.474,13008.015,13008.081,13008.312,13008.83,13008.406,13008.217
2013-04-11,13027.268,13026.809,13026.873,13027.104,13027.623,13027.2,13027.01
2013-04-12,13046.06,13045.601,13045.666,13045.896,13046.416,13045.991,13045.802
2013-04-14,13064.853,13064.395,13064.459,13064.69,13065.21,13064.785,13064.595
2013-04-15,13083.6455,13083.187,13083.252,13083.482,13084.002,13083.578,13083.389
2013-04-16,13102.438,13101.979,13102.044,13102.275,13102.795,13102.37,13102.18
2013-04-17,13121.23,13120.772,13120.838,13121.068,13121.588,13121.163,13120.974
2013-04-18,13140.024,13139.564,13139.63,13139.862,13140.381,13139.957,13139.767
2013-04-19,13158.817,13158.358,13158.424,13158.653,13159.174,13158.75,13158.561
2013-04-21,13177.61,13177.15,13177.216,13177.447,13177.967,13177.542,13177.352
2013-04-22,13196.402,13195.944,13196.01,13196.24,13196.76,13196.335,13196.1455
2013-04-23,13215.196,13214.736,13214.802,13215.033,13215.552,13215.129,13214.938
2013-04-24,13233.988,13233.529,13233.595,13233.825,13234.346,13233.92,13233.73
2013-04-25,13252.781,13252.322,13252.388,13252.619,13253.139,13252.714,13252.523
2013-04-26,13271.574,13271.115,13271.181,13271.412,13271.93,13271.507,13271.317
2013-04-28,13290.367,13289.908,13289.974,13290.204,13290.724,13290.299,13290.11
2013-04-29,13309.16,13308.701,13308.767,13308.997,13309.518,13309.092,13308.902
2013-04-30,13327.953,13327.494,13327.56,13327.791,13328.31,13327.886,13327.695
2013-05-01,13346.746,13346.287,13346.353,13346.582,13347.102,13346.679,13346.489
2013-05-02,13365.539,13365.08,13365.145,13365.376,13365.8955,13365.471,13365.28
2013-05-03,13384.331,13383.873,13383.938,13384.169,13384.689,13384.264,13384.074
2013-05-05,13403.125,13402.666,13402.73,13402.962,13403.48,13403.058,13402.867
2013-05-06,13421.917,13421.458,13421.524,13421.754,13422.273,13421.849,13421.66
2013-05-07,13440.711,13440.252,13440.316,13440.548,13441.067,13440.643,13440.452
2013-05-08,13459.503,13459.044,13459.109,13459.341,13459.859,13459.436,13459.246
2013-05-09,13478.297,13477.838,13477.902,13478.133,13478.652,13478.2295,13478.039
2013-05-10,13497.089,13496.63,13496.695,13496.926,13497.445,13497.0205,13496.831
2013-05-12,13515.882,13515.424,13515.488,13515.72,13516.238,13515.814,13515.624
2013-05-13,13534.675,13534.216,13534.281,13534.512,13535.031,13534.607,13534.418
2013-05-14,13553.468,13553.008,13553.073,13553.305,13553.824,13553.399,13553.209
2013-05-15,13572.26,13571.802,13571.867,13572.098,13572.617,13572.192,13572.003
2013-05-16,13591.054,13590.594,13590.659,13590.892,13591.409,13590.986,13590.796
2013-05-17,13609.846,13609.387,13609.453,13609.683,13610.203,13609.777,13609.59
2013-05-19,13628.64,13628.18,13628.245,13628.477,13628.996,13628.571,13628.381
2013-05-20,13647.432,13646.973,13647.039,13647.27,13647.789,13647.364,13647.175
2013-05-21,13666.226,13665.766,13665.831,13666.062,13666.581,13666.158,13665.968
2013-05-22,13685.018,13684.559,13684.624,13684.8545,13685.375,13684.949,13684.76
2013-05-23,13703.811,13703.352,13703.417,13703.648,13704.168,13703.743,13703.553
2013-05-24,13722.604,13722.145,13722.21,13722.44,13722.959,13722.536,13722.347
2013-05-26,13741.396,13740.9375,13741.003,13741.233,13741.753,13741.328,13741.14
2013-05-27,13760.189,13759.73,13759.796,13760.026,13760.547,13760.121,13759.932
2013-05-28,13778.982,13778.523,13778.588,13778.82,13779.339,13778.915,13778.725
2013-05-29,13797.775,13797.316,13797.382,13797.611,13798.131,13797.708,13797.519
2013-05-30,13816.568,13816.109,13816.174,13816.405,13816.925,13816.5,13816.31
2013-05-31,13835.36,13834.902,13834.968,13835.198,13835.719,13835.293,13835.104
2013-06-02,13854.154,13853.695,13853.76,13853.991,13854.51,13854.087,13853.896
2013-06-03,13872.946,13872.487,13872.553,13872.783,13873.303,13872.878,13872.688
2013-06-04,13891.739,13891.281,13891.346,13891.577,13892.097,13891.672,13891.481
2013-06-05,13910.532,13910.073,13910.139,13910.37,13910.889,13910.465,13910.275
2013-06-06,13929.326,13928.867,13928.932,13929.162,13929.682,13929.258,13929.068
2013-06-07,13948.118,13947.659,13947.725,13947.955,13948.475,13948.05,13947.86
2013-06-09,13966.911,13966.453,13966.518,13966.749,13967.268,13966.844,13966.653
2013-06-10,13985.704,13985.245,13985.311,13985.541,13986.061,13985.637,13985.447
2013-06-11,14004.497,14004.037,14004.103,14004.334,14004.854,14004.429,14004.238
2013-06-12,14023.289,14022.831,14022.896,14023.127,14023.646,14023.222,14023.032
2013-06-13,14042.083,14041.623,14041.688,14041.921,14042.438,14042.016,14041.825
2013-06-14,14060.875,14060.416,14060.482,14060.712,14061.232,14060.807,14060.619
2013-06-16,14079.669,14079.209,14079.274,14079.506,14080.025,14079.601,14079.41
2013-06-17,14098.461,14098.002,14098.068,14098.299,14098.818,14098.394,14098.204
2013-06-18,14117.255,14116.795,14116.86,14117.091,14117.61,14117.1875,14116.997
2013-06-19,14136.047,14135.588,14135.653,14135.884,14136.404,14135.979,14135.789
2013-06-20,14154.84,14154.381,14154.446,14154.678,14155.197,14154.772,14154.582
2013-06-21,14173.633,14173.174,14173.239,14173.47,14173.988,14173.565,14173.376
2013-06-23,14192.426,14191.967,14192.032,14192.263,14192.782,14192.357,14192.167
2013-06-24,14211.219,14210.76,14210.825,14211.056,14211.576,14211.15,14210.961
2013-06-25,14230.012,14229.553,14229.617,14229.85,14230.368,14229.944,14229.754
2013-06-26,14248.805,14248.346,14248.411,14248.641,14249.16,14248.737,14248.548
2013-06-27,14267.598,14267.139,14267.203,14267.435,14267.954,14267.529,14267.339
2013-06-28,14286.39,14285.932,14285.997,14286.228,14286.746,14286.322,14286.133
2013-06-30,14305.184,14304.725,14304.789,14305.0205,14305.539,14305.116,14304.926
2013-07-01,14323.976,14323.517,14323.582,14323.8125,14324.332,14323.907,14323.718
2013-07-02,14342.769,14342.311,14342.375,14342.606,14343.126,14342.701,14342.511
2013-07-03,14361.562,14361.103,14361.168,14361.399,14361.918,14361.494,14361.305
2013-07-04,14380.3545,14379.895,14379.961,14380.191,14380.711,14380.286,14380.098
2013-07-05,14399.147,14398.688,14398.754,14398.984,14399.504,14399.079,14398.89
2013-07-07,14417.94,14417.48,14417.547,14417.778,14418.297,14417.873,14417.683
2013-07-08,14436.733,14436.274,14436.34,14436.569,14437.09,14436.666,14436.477
2013-07-09,14455.526,14455.066,14455.132,14455.363,14455.883,14455.458,14455.268
2013-07-10,14474.318,14473.86,14473.926,14474.156,14474.676,14474.251,14474.062
2013-07-11,14493.112,14492.652,14492.718,14492.949,14493.468,14493.045,14492.8545
2013-07-12,14511.904,14511.445,14511.512,14511.741,14512.262,14511.836,14511.647
2013-07-14,14530.698,14530.238,14530.304,14530.535,14531.055,14530.63,14530.439
2013-07-15,14549.49,14549.031,14549.097,14549.328,14549.848,14549.423,14549.233
2013-07-16,14568.284,14567.824,14567.89,14568.12,14568.64,14568.217,14568.026
2013-07-17,14587.076,14586.617,14586.683,14586.913,14587.434,14587.008,14586.818
2013-07-18,14605.758,14605.32,14605.375,14605.605,14606.104,14605.689,14605.512
2013-07-19,14623.592,14623.158,14623.211,14623.441,14623.937,14623.523,14623.348
2013-07-21,14641.469,14641.033,14641.086,14641.317,14641.8125,14641.4,14641.223
2013-07-22,14659.199,14658.786,14658.841,14659.06,14659.533,14659.13,14658.965
2013-07-23,14676.219,14675.807,14675.863,14676.078,14676.551,14676.15,14675.985
2013-07-24,14692.484,14692.097,14692.141,14692.356,14692.791,14692.417,14692.264
2013-07-25,14708.744,14708.35,14708.3955,14708.613,14709.055,14708.677,14708.52
2013-07-26,14725.162,14724.765,14724.8125,14725.029,14725.475,14725.094,14724.934
2013-07-28,14741.714,14741.313,14741.361,14741.58,14742.028,14741.646,14741.484
2013-07-29,14758.3955,14757.992,14758.043,14758.261,14758.714,14758.327,14758.166
2013-07-30,14775.173,14774.779,14774.83,14775.043,14775.483,14775.111,14774.948
2013-07-31,14790.735,14790.381,14790.434,14790.624,14791.03,14791.07,14791.82
2013-08-01,14805.714,14805.354,14805.407,14805.602,14806.969,14808.051,14809.794
2013-08-02,14820.615,14820.28,14820.318,14821.435,14823.71,14825.701,14828.256
2013-08-04,14834.891,14834.55,14835.576,14837.747,14840.998,14843.915,14847.375
2013-08-05,14849.387,14850.034,14852.127,14855.183,14859.148,14862.745,14865.888
2013-08-06,14864.284,14865.947,14868.931,14872.84,14877.684,14881.12,14884.073
2013-08-07,14880.212,14882.906,14886.866,14891.633,14896.334,14899.396,14902.877
2013-08-08,14897.384,14900.854,14905.451,14909.793,14913.99,14917.548,14921.098
2013-08-09,14914.608,14918.498,14923.023,14926.882,14931.575,14935.921,14940.251
2013-08-11,14930.956,14935.447,14940.099,14944.731,14950.257,14955.3955,14960.439
2013-08-12,14947.468,14952.764,14958.284,14963.751,14970.069,14975.868,14980.642
2013-08-13,14965.198,14971.315,14977.641,14983.859,14990.841,14996.322,15000.732
2013-08-14,14984.19,14991.029,14998.028,15004.632,15011.593,15016.647,15020.717
2013-08-15,15004.01,15011.097,15018.394,15025.566,15032.174,15036.562,15039.257
2013-08-16,15024.074,15031.679,15039.209,15046.443,15051.565,15054.436,15055.781
2013-08-18,15044.399,15052.243,15059.774,15065.335,15068.933,15070.563,15070.754
2013-08-19,15065.392,15072.762,15078.743,15082.66,15084.814,15085.209,15084.281
2013-08-20,15085.907,15091.357,15095.616,15098.176,15099.1455,15098.393,15096.389
2013-08-21,15104.589,15108.533,15111.42,15112.738,15112.564,15110.686,15107.603
2013-08-22,15122.116,15124.67,15126.275,15126.373,15125.072,15122.078,15117.905
2013-08-23,15138.556,15139.785,15140.153,15139.079,15136.656,15132.541,15127.272
2013-08-25,15153.952,15153.916,15153.084,15150.852,15147.3,15142.045,15135.64
2013-08-26,15167.955,15166.767,15164.879,15161.644,15156.955,15150.542,15142.967
2013-08-27,15180.111,15177.697,15174.628,15170.393,15165.214,15157.9795,15149.179
2013-08-28,15191.252,15187.605,15183.323,15177.846,15171.436,15163.986,15154.228
2013-08-29,15201.354,15196.456,15190.919,15184.171,15176.483,15167.694,15158.018
2013-08-30,15210.393,15204.202,15197.365,15189.325,15180.274,15170.06,15160.452
2013-09-01,15218.291,15210.77,15202.589,15193.158,15182.708,15171.015,15161.417
2013-09-02,15224.983,15216.088,15206.508,15195.612,15183.673,15170.407,15160.803
2013-09-03,15230.4,15220.09,15209.035,15196.59,15183.06,15168.138,15158.497
2013-09-04,15234.451,15222.651,15210.021,15195.972,15180.754,15164.094,15154.386
2013-09-05,15237.039,15223.65,15209.399,15193.63,15176.641,15159.09,15148.333
2013-09-06,15238.059,15223.008,15207.005,15189.431,15170.588,15152.945,15141.859
2013-09-08,15237.392,15220.586,15202.735,15183.278,15162.493,15146.367,15135.189
2013-09-09,15234.905,15216.239,15196.47,15175.048,15155.504,15139.574,15130.099
2013-09-10,15230.479,15209.855,15188.09,15166.339,15148.614,15133.174,15124.989
2013-09-11,15223.977,15201.319,15179.228,15158.198,15141.502,15127.98,15119.692
2013-09-12,15215.286,15192.29,15170.103,15151.0,15134.368,15122.623,15114.225
2013-09-13,15206.104,15183.007,15160.862,15143.574,15128.894,15117.07,15108.559
2013-09-15,15196.662,15173.466,15153.256,15135.915,15123.29,15111.332,15102.702
2013-09-16,15186.95,15163.654,15145.499,15129.867,15117.497,15105.403,15096.649
2013-09-17,15176.98,15155.19,15137.504,15124.024,15111.497,15099.271,15090.399
2013-09-18,15166.748,15147.1,15130.773,15117.988,15105.3,15092.93,15083.93
2013-09-19,15157.254,15138.764,15124.681,15111.746,15098.896,15086.38,15077.248
2013-09-20,15148.829,15131.403,15118.39,15105.29,15092.284,15079.613,15072.329
2013-09-22,15140.156,15125.055,15111.888,15098.625,15085.453,15073.703,15068.037
2013-09-23,15132.14,15118.504,15105.172,15091.74,15078.399,15069.344,15063.603
2013-09-24,15125.553,15111.738,15098.237,15084.637,15072.775,15064.842,15058.993
2013-09-25,15118.75,15104.755,15091.076,15077.305,15068.25,15060.191,15057.031
2013-09-26,15111.726,15097.543,15083.687,15071.963,15063.566,15058.207,15058.283
2013-09-27,15104.477,15090.103,15076.065,15067.252,15061.572,15059.482,15060.002
2013-09-29,15096.999,15082.428,15070.985,15065.252,15062.852,15061.2,15061.774
2013-09-30,15089.287,15077.289,15068.968,15066.538,15064.569,15063.01,15063.608
2013-10-01,15082.388,15074.416,15070.256,15068.267,15066.401,15064.852,15065.53
2013-10-02,15077.434,15075.709,15071.998,15070.101,15068.266,15066.8,15067.498
2013-10-03,15076.082,15076.094,15073.831,15071.978,15070.214,15068.803,15069.561
2013-10-04,15076.092,15076.091,15075.723,15073.925,15072.238,15070.864,15071.697
2013-10-06,15076.093,15076.082,15076.082,15075.964,15074.317,15073.038,15073.897
2013-10-07,15076.084,15076.098,15076.088,15076.091,15076.124,15075.273,15078.026
2013-10-08,15076.082,15076.084,15076.091,15076.093,15076.09,15078.469,15080.432
2013-10-09,15076.092,15076.091,15076.088,15076.087,15078.113,15080.874,15084.009
2013-10-10,15076.095,15076.084,15076.091,15078.173,15080.522,15084.151,15087.585
2013-10-11,15076.084,15076.084,15078.202,15080.595,15084.099,15087.625,15094.856
2013-10-13,15076.082,15078.257,15080.638,15084.118,15087.6,15094.989,15104.709
2013-10-14,15078.241,15080.711,15084.192,15087.625,15095.016,15104.899,15117.885
2013-10-15,15080.699,15084.216,15087.645,15095.069,15104.917,15118.239,15136.647
2013-10-16,15084.208,15087.688,15095.124,15105.017,15118.345,15137.155,15153.371
2013-10-17,15087.683,15095.208,15105.107,15118.496,15137.346,15153.836,15172.332
2013-10-18,15095.207,15105.177,15118.643,15137.532,15154.024,15173.004,15195.234
2013-10-20,15105.195,15118.798,15137.734,15154.241,15173.311,15195.922,15212.649
2013-10-21,15118.825,15137.944,15154.431,15173.588,15196.287,15213.278,15224.273
2013-10-22,15137.984,15154.63,15173.845,15196.565,15213.671,15224.811,15232.913
2013-10-23,15154.678,15174.147,15196.834,15213.931,15225.092,15233.531,15241.788
2013-10-24,15174.206,15197.173,15214.186,15225.259,15233.865,15242.5,15250.901
2013-10-25,15197.248,15214.447,15225.458,15234.062,15242.892,15251.327,15250.979
2013-10-27,15214.536,15225.652,15234.292,15243.115,15251.408,15250.937,15250.96
2013-10-28,15225.743,15234.537,15243.373,15251.421,15250.94,15250.953,15250.956
2013-10-29,15234.633,15243.674,15251.447,15250.958,15250.957,15250.959,15250.96
2013-10-30,15243.773,15251.361,15250.968,15250.953,15250.951,15250.957,15250.956
2013-10-31,15251.389,15250.961,15250.953,15250.964,15250.963,15250.946,15250.96
2013-11-01,15250.953,15250.955,15250.952,15250.962,15250.961,15250.959,15250.954
2013-11-03,15250.962,15250.961,15250.961,15250.953,15250.951,15250.957,15250.96
2013-11-04,15250.95,15250.955,15250.95,15250.964,15250.963,15250.946,15254.643
2013-11-05,15250.951,15250.961,15250.952,15250.962,15250.961,15254.755,15266.494
2013-11-06,15250.962,15250.955,15250.962,15250.949,15254.672,15266.73,15286.987
2013-11-07,15250.95,15250.962,15250.952,15254.8,15266.719,15287.43,15315.152
2013-11-08,15250.95,15250.955,15254.759,15266.887,15287.534,15315.83,15337.846
2013-11-10,15250.962,15254.859,15266.889,15287.782,15316.08,15338.115,15353.402
2013-11-11,15254.773,15267.053,15287.83,15316.391,15338.354,15353.6875,15371.609
2013-11-12,15266.98,15288.095,15316.526,15338.524,15353.889,15371.965,15391.003
2013-11-13,15288.038,15316.907,15338.5205,15353.987,15372.155,15391.509,15417.619
2013-11-14,15316.87,15338.777,15354.03,15372.224,15391.774,15418.34,15445.798
2013-11-15,15338.75,15354.244,15372.317,15391.909,15418.714,15446.626,15473.287
2013-11-17,15354.212,15372.524,15392.036,15418.932,15447.009,15474.114,15503.132
2013-11-18,15372.494,15392.326,15419.125,15447.202,15474.508,15504.1455,15530.666
2013-11-19,15392.298,15419.523,15447.456,15474.692,15504.631,15531.206,15548.996
2013-11-20,15419.503,15447.869,15474.989,15504.908,15531.527,15549.497,15565.212
2013-11-21,15447.8545,15475.417,15505.249,15531.711,15549.802,15565.503,15569.931
2013-11-22,15475.402,15505.775,15531.928,15549.94,15565.655,15569.907,15579.231
2013-11-24,15505.768,15532.217,15550.115,15565.77,15569.8545,15579.297,15593.028
2013-11-25,15532.209,15550.386,15565.856,15569.886,15579.287,15593.131,15606.603
2013-11-26,15550.381,15565.916,15569.961,15579.349,15593.18,15606.738,15623.418
2013-11-27,15565.91,15569.879,15579.45,15593.293,15606.848,15623.718,15644.89
2013-11-28,15569.875,15579.417,15593.34,15606.913,15623.882,15645.199,15662.158
2013-11-29,15579.414,15593.373,15606.985,15624.012,15645.354,15662.51,15685.6
2013-12-01,15593.373,15607.087,15624.118,15645.405,15662.728,15686.116,15708.323
2013-12-02,15607.086,15624.303,15645.561,15662.796,15686.418,15708.68,15724.085
2013-12-03,15624.304,15645.689,15662.986,15686.561,15708.975,15724.285,15740.392
2013-12-04,15645.692,15663.154,15686.777,15709.094,15724.461,15740.726,15763.317
2013-12-05,15663.158,15687.02,15709.198,15724.527,15740.96,15763.842,15791.896
2013-12-06,15687.026,15709.468,15724.657,15741.085,15764.153,15792.613,15823.957
2013-12-08,15709.478,15724.805,15741.243,15764.335,15793.014,15824.71,15850.225
2013-12-09,15724.814,15741.462,15764.549,15793.262,15825.119,15851.102,15871.287
2013-12-10,15741.474,15764.843,15793.528,15825.37,15851.5625,15872.055,15886.631
2013-12-11,15764.855,15793.918,15825.671,15851.863,15872.494,15887.266,15897.319
2013-12-12,15793.934,15826.086,15852.193,15872.751,15887.605,15897.719,15905.106
2013-12-13,15826.03,15852.663,15873.025,15887.842,15897.924,15905.248,15909.767
2013-12-15,15852.613,15873.456,15888.0625,15898.102,15905.314,15909.835,15917.762
2013-12-16,15873.412,15888.475,15898.257,15905.4375,15909.818,15917.883,15921.796
2013-12-17,15888.4375,15898.559,15905.451,15909.864,15917.896,15921.766,15925.203
2013-12-18,15898.526,15905.612,15909.878,15917.888,15921.796,15925.176,15934.91
2013-12-19,15905.584,15909.884,15917.92,15921.781,15925.217,15934.956,15943.439
2013-12-20,15909.9375,15917.948,15921.797,15925.211,15935.025,15943.451,15947.582
2013-12-22,15917.927,15921.818,15925.181,15935.038,15943.445,15947.608,15958.177
2013-12-23,15921.802,15925.245,15935.035,15943.4795,15947.608,15958.273,15976.625
2013-12-24,15925.201,15935.136,15943.5,15947.669,15958.316,15976.841,15998.689
2013-12-26,15935.095,15943.529,15947.706,15958.405,15976.963,15998.938,16012.677
2013-12-27,15943.496,15947.668,15958.457,15977.084,15999.03,16012.787,16030.423
2013-12-29,15947.737,15958.456,15977.152,15999.098,16012.932,16030.566,16043.595
2013-12-30,15958.532,15977.239,15999.114,16013.016,16030.677,16043.707,16054.871
2013-12-31,15977.315,15999.167,16013.053,16030.801,16043.748,16055.03,16071.851
2014-01-01,15999.247,16013.052,16030.796,16043.804,16055.111,16072.008,16079.567
2014-01-02,16013.134,16030.839,16043.809,16055.17,16072.145,16079.612,16083.743
2014-01-03,16030.926,16043.79,16055.2,16072.23,16079.541,16083.74,16095.273
2014-01-05,16043.792,16055.22,16072.189,16079.621,16083.805,16095.352,16107.923
2014-01-06,16055.202,16072.2705,16079.57,16083.809,16095.364,16108.082,16121.674
2014-01-07,16072.253,16079.563,16083.79,16095.3955,16108.095,16121.801,16134.459
2014-01-08,16079.615,16083.795,16095.399,16108.156,16121.735,16134.674,16156.297
2014-01-09,16083.781,16095.447,16108.189,16121.832,16134.633,16156.645,16181.144
2014-01-10,16095.44,16108.274,16121.889,16134.756,16156.671,16181.508,16207.757
2014-01-12,16108.274,16121.903,16134.834,16156.833,16181.597,16208.162,16232.328
2014-01-13,16121.905,16134.896,16156.956,16181.691,16208.292,16232.587,16252.458
2014-01-14,16134.904,16157.082,16181.85,16208.453,16232.701,16252.775,16267.789
2014-01-15,16157.105,16182.053,16208.533,16232.908,16252.892,16267.99,16287.483
2014-01-16,16181.979,16208.8,16232.92,16253.141,16268.021,16287.797,16310.636
2014-01-17,16208.754,16233.098,16253.176,16268.183,16287.852,16310.974,16333.34
2014-01-19,16233.142,16253.347,16268.241,16288.08,16311.067,16333.699,16353.111
2014-01-20,16253.437,16268.26,16288.162,16311.235,16333.84,16353.575,16365.963
2014-01-21,16268.354,16288.266,16311.357,16333.945,16353.752,16366.098,16370.175
2014-01-22,16288.36,16311.425,16334.107,16353.903,16366.18,16370.318,16372.049
2014-01-23,16311.53,16334.236,16354.088,16366.27,16370.408,16372.073,16372.059
2014-01-24,16334.248,16354.284,16366.268,16370.501,16372.06,16372.049,16372.051
2014-01-26,16354.312,16366.285,16370.499,16372.021,16372.052,16372.06,16372.053
2014-01-27,16366.325,16370.532,16372.021,16372.04,16372.043,16372.063,16372.045
2014-01-28,16370.58,16372.073,16372.038,16372.036,16372.065,16372.049,16372.055
2014-01-29,16372.034,16372.035,16372.033,16372.057,16372.041,16372.063,16372.039
2014-01-30,16372.041,16372.064,16372.056,16372.061,16372.056,16372.047,16372.039
2014-01-31,16372.047,16372.059,16372.06,16372.04,16372.04,16372.047,16372.055
2014-02-02,16372.059,16372.035,16372.038,16372.034,16372.041,16372.063,16372.039
2014-02-03,16372.038,16372.076,16372.032,16372.059,16372.058,16372.047,16366.652
2014-02-04,16372.053,16372.03,16372.057,16372.0625,16372.04,16366.635,16357.86
2014-02-05,16372.052,16372.065,16372.062,16372.038,16366.621,16357.796,16349.677
2014-02-06,16372.038,16372.057,16372.036,16366.5625,16357.773,16349.562,16331.967
2014-02-07,16372.055,16372.03,16366.555,16357.6875,16349.504,16331.756,16307.436
2014-02-09,16372.053,16366.743,16357.666,16349.579,16331.681,16307.266,16284.022
