,FRXEUR,FRXEUR,FRXEUR,FRXEUR,FRXEUR,FRXEUR,FRXEUR
2015-11-12,4685.564,4686.4316,4692.393,4700.9756,4701.0034,4705.881,4711.926
2015-11-13,4686.409,4692.21,4701.0186,4701.0044,4705.9253,4711.86,4731.2993
2015-11-15,4692.448,4701.018,4700.997,4705.8955,4711.792,4731.1675,4759.2227
2015-11-16,4700.918,4700.9795,4705.9517,4711.8994,4731.2056,4759.021,4786.26
2015-11-17,4701.001,4705.946,4711.8125,4731.287,4759.174,4786.0073,4811.302
2015-11-18,4705.812,4711.801,4731.211,4759.2305,4786.2427,4811.093,4827.5645
2015-11-19,4712.16,4731.18,4759.1636,4786.277,4811.307,4827.3677,4842.0996
2015-11-20,4731.4434,4759.111,4786.2217,4811.3267,4827.578,4841.8765,4864.238
2015-11-22,4759.1313,4786.1533,4811.278,4827.591,4842.1235,4863.975,4879.5874
2015-11-23,4786.115,4811.2007,4827.544,4842.13,4864.2764,4879.6147,4883.3555
2015-11-24,4811.211,4827.4644,4842.086,4864.272,4879.5576,4883.3867,4883.185
2015-11-25,4827.491,4842.0024,4864.233,4879.546,4883.407,4883.2114,4884.2896
2015-11-26,4842.0044,4864.1426,4879.587,4883.3936,4883.216,4884.2695,4885.4766
2015-11-27,4864.1113,4879.5947,4883.355,4883.2085,4884.264,4885.4604,4890.1245
2015-11-29,4879.5713,4883.358,4883.19,4884.2686,4885.482,4890.1274,4895.452
2015-11-30,4883.373,4883.201,4884.288,4885.4473,4890.189,4895.4297,4898.1494
2015-12-01,4883.1987,4884.2676,4885.4697,4890.163,4895.519,4898.2075,4893.19
2015-12-02,4884.273,4885.465,4889.987,4895.486,4898.1367,4893.0356,4887.345
2015-12-03,4885.4707,4890.12,4895.3164,4898.144,4892.954,4887.224,4884.22
2015-12-04,4889.921,4895.439,4898.161,4893.225,4887.107,4884.2134,4884.2764
2015-12-06,4895.2373,4898.1606,4893.203,4887.3843,4884.279,4884.2617,4884.2754
2015-12-07,4898.167,4893.0293,4887.3564,4884.2446,4884.248,4884.283,4884.258
2015-12-08,4892.9766,4887.193,4884.2544,4884.268,4884.298,4884.263,4878.853
2015-12-09,4887.144,4884.2886,4884.282,4884.2764,4884.2407,4878.8364,4879.0684
2015-12-10,4884.2583,4884.2686,4884.267,4884.268,4878.8687,4879.0723,4878.085
2015-12-11,4884.293,4884.271,4884.2695,4878.8047,4879.078,4878.071,4871.4316
2015-12-13,4884.2812,4884.2715,4878.8657,4879.065,4878.0547,4871.5586,4851.7485
2015-12-14,4884.255,4878.872,4879.085,4878.054,4871.5093,4851.9536,4821.482
2015-12-15,4878.8247,4879.085,4878.0522,4871.685,4851.779,4821.7764,4808.5483
2015-12-16,4879.0776,4878.052,4871.6455,4851.9976,4821.4575,4808.466,4808.647
2015-12-17,4878.044,4871.4614,4851.9575,4821.727,4808.507,4808.6567,4803.107
2015-12-18,4871.596,4851.7866,4821.6865,4808.4956,4808.663,4803.1616,4786.146
2015-12-20,4851.8945,4821.5327,4808.5737,4808.67,4803.0586,4786.2686,4761.901
2015-12-21,4821.6094,4808.5684,4808.665,4803.065,4786.0894,4762.099,4736.8
2015-12-22,4808.5146,4808.6646,4803.186,4786.1465,4761.832,4737.06,4708.3584
2015-12-23,4808.6626,4803.176,4786.2676,4761.947,4736.722,4708.6143,4697.341
2015-12-24,4802.9116,4786.244,4762.068,4736.8853,4708.379,4697.4424,4684.9004
2015-12-27,4785.969,4762.0303,4737.007,4708.4224,4697.3525,4685.0347,4677.3247
2015-12-28,4761.7407,4736.9546,4708.543,4697.3633,4684.901,4677.362,4664.621
2015-12-29,4736.6523,4708.4805,4697.4824,4684.947,4677.317,4664.6914,4657.5493
2015-12-30,4708.3286,4697.417,4685.0664,4677.3843,4664.592,4657.523,4653.4634
2015-12-31,4697.3057,4684.997,4677.3857,4664.6963,4657.5186,4653.312,4648.557
2016-01-03,4684.858,4677.3135,4664.703,4657.5195,4653.29,4648.4194,4640.1274
2016-01-04,4677.278,4664.627,4657.5225,4653.3037,4648.3774,4640.1416,4635.5176
2016-01-05,4664.56,4657.5137,4653.4385,4648.406,4640.1743,4635.543,4632.9565
2016-01-06,4657.507,4653.3584,4648.541,4640.201,4635.4526,4632.9727,4628.0
2016-01-07,4653.3926,4648.4614,4640.1255,4635.3794,4632.9595,4628.036,4619.0654
2016-01-08,4648.482,4640.1616,4635.524,4632.959,4627.9165,4618.9736,4618.618
2016-01-10,4640.16,4635.4355,4632.918,4628.003,4618.9697,4618.6084,4613.5273
2016-01-11,4635.423,4632.9014,4628.157,4619.071,4618.629,4613.446,4597.3467
2016-01-12,4632.942,4628.1997,4619.0815,4618.6006,4613.267,4597.3003,4576.395
2016-01-13,4628.1724,4619.116,4618.5977,4613.3784,4597.0684,4576.3843,4563.209
2016-01-14,4619.072,4618.593,4613.5493,4597.2,4576.235,4563.218,4548.1846
2016-01-15,4618.618,4613.4233,4597.3833,4576.3857,4563.1636,4548.2144,4537.54
2016-01-17,4613.3667,4597.2397,4576.4473,4563.1855,4548.107,4537.5854,4528.8096
2016-01-18,4597.158,4576.2837,4563.1377,4548.1484,4537.439,4528.8677,4524.4507
2016-01-19,4576.3096,4563.095,4548.1455,4537.496,4528.9766,4524.5146,4508.975
2016-01-20,4563.091,4548.069,4537.5195,4528.8975,4524.177,4509.0537,4483.9126
2016-01-21,4548.0327,4537.4224,4528.803,4524.5366,4508.688,4484.0137,4456.594
2016-01-22,4537.507,4528.973,4524.45,4509.037,4483.6094,4456.7153,4434.844
2016-01-24,4528.898,4524.185,4508.9927,4483.9453,4456.386,4434.9775,4407.9985
2016-01-25,4524.529,4508.7227,4483.955,4456.601,4434.6074,4408.1406,4381.703
2016-01-26,4509.006,4483.681,4456.66,4434.836,4407.7314,4381.8535,4368.4834
2016-01-27,4483.8823,4456.4863,4434.926,4407.973,4381.4897,4368.389,4363.5137
2016-01-28,4456.516,4434.725,4408.0933,4381.6694,4368.251,4363.428,4353.6763
2016-01-29,4434.7354,4407.864,4381.809,4368.4463,4363.3647,4353.61,4343.2954
2016-01-31,4407.8594,4381.5615,4368.43,4363.475,4353.508,4343.323,4337.0674
2016-02-01,4381.542,4368.338,4363.466,4353.634,4343.2534,4337.038,4333.8477
2016-02-02,4368.3145,4363.459,4353.645,4343.3203,4337.067,4333.9272,4325.146
2016-02-03,4363.4346,4353.6157,4343.2837,4337.021,4333.841,4325.2446,4315.164
2016-02-04,4353.5854,4343.3,4337.067,4333.9023,4325.121,4315.1895,4311.067
2016-02-05,4343.2666,4337.0195,4333.8545,4325.1973,4315.1177,4311.083,4309.2134
2016-02-07,4337.062,4333.8765,4325.1714,4315.2104,4311.0654,4309.186,4305.438
2016-02-08,4333.942,4325.167,4315.2046,4311.0654,4309.2344,4305.464,4293.35
2016-02-09,4325.228,4315.1753,4311.0684,4309.2617,4305.248,4293.3994,4280.419
2016-02-10,4315.142,4311.0747,4309.2363,4305.136,4293.265,4280.491,4267.0254
2016-02-11,4311.0757,4309.233,4305.2627,4293.178,4280.4316,4267.11,4250.7524
2016-02-12,4309.243,4305.208,4293.2544,4280.3643,4267.0107,4250.8633,4237.033
2016-02-14,4305.153,4293.232,4280.4043,4266.9663,4250.715,4237.1606,4228.471
2016-02-15,4293.182,4280.4097,4267.023,4250.6885,4236.971,4228.4927,4222.716
2016-02-16,4280.3613,4266.989,4250.77,4236.966,4228.397,4222.747,4218.8916
2016-02-17,4266.9473,4250.7007,4237.062,4228.401,4222.7534,4218.985,4222.676
2016-02-18,4250.661,4236.96,4228.51,4222.7617,4218.98,4222.7827,4222.738
2016-02-19,4236.924,4228.5044,4222.707,4218.9956,4222.79,4222.722,4218.959
2016-02-21,4228.469,4222.742,4218.904,4222.7075,4222.7476,4218.9023,4219.037
2016-02-22,4222.7935,4218.968,4222.7856,4222.729,4218.965,4219.0483,4219.0737
2016-02-23,4218.937,4222.7764,4222.729,4218.9126,4219.058,4219.0557,4214.008
2016-02-24,4222.694,4222.7437,4218.973,4219.0664,4219.062,4214.055,4218.403
2016-02-25,4222.748,4219.06,4219.042,4219.068,4214.038,4218.451,4224.73
2016-02-26,4219.022,4219.077,4219.0537,4214.0586,4218.4463,4224.673,4224.5
2016-02-28,4219.055,4219.051,4214.059,4218.4604,4224.6797,4224.5103,4230.1084
2016-02-29,4219.0693,4214.0264,4218.4565,4224.7383,4224.507,4230.162,4238.9272
2016-03-01,4213.9937,4218.435,4224.731,4224.521,4230.1797,4238.9824,4233.9224
2016-03-02,4218.3926,4224.6694,4224.515,4230.1963,4239.0146,4233.976,4239.0728
2016-03-03,4224.722,4224.4946,4230.186,4239.0376,4233.9995,4239.1274,4240.538
2016-03-04,4224.5264,4230.1685,4239.021,4234.019,4239.1587,4240.579,4240.558
2016-03-06,4230.1084,4239.007,4234.0063,4239.181,4240.58,4240.5776,4240.5625
2016-03-07,4238.9385,4233.9893,4239.1655,4240.5674,4240.5664,4240.558,4240.57
2016-03-08,4233.9263,4239.15,4240.5244,4240.577,4240.5806,4240.58,4233.4414
2016-03-09,4239.083,4240.6025,4240.522,4240.5605,4240.58,4233.7153,4239.463
2016-03-10,4240.593,4240.5635,4240.5596,4240.5557,4233.538,4239.7373,4240.55
2016-03-11,4240.5586,4240.5703,4240.609,4233.7505,4239.5703,4240.5566,4240.5723
2016-03-13,4240.5664,4240.586,4233.5513,4239.7905,4240.549,4240.571,4240.5356
2016-03-14,4240.548,4233.533,4239.574,4240.5854,4240.577,4240.5654,4248.2173
2016-03-15,4233.6514,4239.5586,4240.552,4240.5723,4240.561,4248.1523,4247.8867
2016-03-16,4239.6855,4240.6064,4240.5728,4240.5464,4248.2197,4247.857,4255.6646
2016-03-17,4240.5815,4240.571,4240.558,4248.2183,4247.8467,4255.981,4271.052
2016-03-18,4240.5767,4240.6094,4248.2188,4247.8677,4256.053,4271.143,4291.816
2016-03-20,4240.5967,4248.1265,4247.87,4256.056,4271.008,4291.743,4312.0464
2016-03-21,4248.213,4247.89,4256.05,4271.0107,4291.6562,4311.9966,4315.2
2016-03-22,4247.8945,4255.8306,4270.989,4291.6597,4311.952,4315.2617,4315.1953
2016-03-23,4255.9966,4271.0415,4291.8184,4311.955,4315.2275,4315.2437,4323.084
2016-03-24,4271.002,4291.698,4311.9165,4315.231,4315.2676,4322.842,4345.477
2016-03-27,4291.712,4311.9995,4315.2466,4315.26,4322.5996,4345.304,4364.674
2016-03-28,4312.0566,4315.2456,4315.2686,4322.827,4345.125,4364.55,4372.405
2016-03-29,4315.215,4315.2407,4322.748,4345.352,4364.5806,4372.3027,4380.2456
2016-03-30,4315.231,4322.8647,4345.2617,4364.6426,4372.3306,4380.1616,4388.157
2016-03-31,4322.939,4345.3667,4364.544,4372.4087,4380.188,4388.1514,4387.93
2016-04-01,4345.4478,4364.64,4372.308,4380.2827,4388.117,4387.885,4387.856
2016-04-03,4364.538,4372.4014,4380.1797,4388.1533,4387.9277,4387.884,4387.9136
2016-04-04,4372.3,4380.2686,4388.1235,4387.887,4387.8887,4387.894,4387.9014
2016-04-05,4380.18,4388.209,4387.876,4387.9087,4387.903,4387.9062,4387.8623
2016-04-06,4388.13,4387.9023,4387.8975,4387.906,4387.868,4387.8794,4387.934
2016-04-07,4387.8477,4387.8843,4387.875,4387.893,4387.9116,4387.91,4387.8525
2016-04-08,4387.88,4387.897,4387.9175,4387.927,4387.8813,4387.9106,4392.291
2016-04-10,4387.883,4387.8843,4387.896,4387.913,4387.8887,4392.4395,4400.926
2016-04-11,4387.9214,4387.897,4387.891,4387.88,4392.4517,4400.8164,4400.58
2016-04-12,4387.901,4387.8843,4387.879,4392.332,4400.8125,4400.6147,4391.962
2016-04-13,4387.9097,4387.8984,4392.3623,4400.9116,4400.6123,4391.936,4392.3438
2016-04-14,4387.878,4392.42,4400.791,4400.584,4391.95,4392.352,4400.9424
2016-04-15,4392.459,4400.728,4400.63,4391.9707,4392.3486,4401.026,4400.577
2016-04-17,4400.818,4400.587,4392.0015,4392.366,4401.026,4400.6187,4406.6147
2016-04-18,4400.537,4391.97,4392.3467,4401.065,4400.598,4406.735,4406.7964
2016-04-19,4391.9746,4392.37,4401.0576,4400.6035,4406.724,4406.785,4397.0615
2016-04-20,4392.354,4401.0713,4400.6045,4406.801,4406.817,4397.077,4392.401
2016-04-21,4400.9717,4400.5894,4406.5723,4406.771,4397.103,4392.398,4402.3047
2016-04-22,4400.582,4406.8145,4406.7905,4396.9604,4392.284,4402.347,4406.794
2016-04-24,4406.6616,4406.819,4397.13,4392.2646,4402.6064,4406.833,4406.7896
2016-04-25,4406.7935,4396.99,4392.3394,4402.7866,4406.8223,4406.7837,4406.7964
2016-04-26,4396.86,4392.408,4402.361,4406.91,4406.808,4406.7734,4396.4214
2016-04-27,4392.3545,4402.26,4406.808,4406.76,4406.7773,4396.446,4392.308
2016-04-28,4402.4487,4406.791,4406.732,4406.812,4396.435,4392.3564,4392.4043
2016-04-29,4406.8354,4406.811,4406.7285,4395.998,4392.374,4392.3833,4381.2427
2016-05-01,4406.836,4406.808,4396.4883,4392.3706,4392.3374,4381.5527,4354.4673
2016-05-02,4406.8457,4396.0747,4392.3994,4392.354,4381.601,4354.468,4337.9443
2016-05-03,4396.2803,4392.3413,4392.316,4381.457,4354.5776,4338.075,4336.858
2016-05-04,4392.3726,4392.3306,4381.304,4354.419,4338.051,4336.909,4336.899
2016-05-05,4392.378,4381.7905,4354.4736,4338.053,4336.8857,4336.8633,4336.88
2016-05-06,4381.7095,4354.637,4338.0913,4336.8647,4336.8726,4336.874,4333.254
2016-05-08,4354.6245,4338.045,4336.879,4336.892,4336.854,4333.2085,4323.5034
2016-05-09,4338.0664,4336.8677,4336.8804,4336.861,4333.182,4323.6963,4314.3594
2016-05-10,4336.881,4336.8716,4336.8623,4333.235,4323.8457,4314.2695,4314.3076
2016-05-11,4336.8823,4336.919,4333.2153,4323.683,4314.379,4314.3135,4314.341
2016-05-12,4336.891,4333.236,4323.6963,4314.273,4314.355,4314.317,4309.3447
2016-05-13,4333.1826,4323.2617,4314.2617,4314.29,4314.3467,4309.451,4309.3687
2016-05-15,4323.2896,4314.1597,4314.3354,4314.379,4309.2915,4309.3794,4309.376
2016-05-16,4314.18,4314.3403,4314.343,4309.278,4309.322,4309.3574,4314.3403
2016-05-17,4314.329,4314.346,4309.419,4309.354,4309.3276,4314.2866,4314.3345
2016-05-18,4314.3374,4309.3545,4309.3613,4309.3916,4314.3457,4314.323,4314.342
2016-05-19,4309.313,4309.3296,4309.315,4314.3413,4314.3257,4314.3706,4317.378
2016-05-20,4309.352,4309.3384,4314.292,4314.3345,4314.3154,4317.382,4317.374
2016-05-22,4309.363,4314.3823,4314.295,4314.3457,4317.381,4317.3916,4317.406
2016-05-23,4314.304,4314.335,4314.374,4317.3765,4317.393,4317.3755,4317.3994
2016-05-24,4314.3276,4314.3984,4317.4033,4317.39,4317.392,4317.392,4309.4673
2016-05-25,4314.3228,4317.4004,4317.387,4317.402,4317.3916,4309.2773,4317.524
2016-05-26,4317.373,4317.424,4317.383,4317.3896,4309.469,4317.2593,4317.3877
2016-05-27,4317.323,4317.3916,4317.3696,4309.3325,4317.5215,4317.4165,4317.3994
2016-05-29,4317.3613,4317.377,4309.4927,4317.279,4317.415,4317.3994,4317.407
2016-05-30,4317.4004,4309.768,4317.3975,4317.375,4317.397,4317.3687,4317.396
2016-05-31,4309.196,4317.3003,4317.352,4317.3906,4317.393,4317.388,4309.612
2016-06-01,4317.164,4317.38,4317.3877,4317.3867,4317.3896,4309.4116,4317.422
2016-06-02,4317.322,4317.4106,4317.4346,4317.39,4309.51,4317.323,4317.4106
2016-06-03,4317.3257,4317.385,4317.405,4309.411,4317.49,4317.4116,4317.379
2016-06-05,4317.3936,4317.3867,4309.4097,4317.321,4317.4136,4317.3896,4317.3584
2016-06-06,4317.3843,4309.4365,4317.333,4317.41,4317.4097,4317.367,4317.401
2016-06-07,4309.487,4317.3687,4317.395,4317.3296,4317.395,4317.371,4309.193
2016-06-08,4317.4624,4317.3535,4317.3857,4317.3853,4317.3833,4309.561,4309.3477
2016-06-09,4317.412,4317.3784,4317.398,4317.322,4309.2607,4309.3496,4309.0405
2016-06-10,4317.4077,4317.429,4317.367,4309.5566,4309.3203,4309.0835,4309.0283
2016-06-12,4317.374,4317.405,4309.5537,4309.3447,4309.0244,4309.039,4309.0303
2016-06-13,4317.412,4309.223,4309.365,4309.0845,4309.073,4309.0107,4309.033
2016-06-14,4309.2627,4309.31,4309.046,4309.0444,4309.002,4309.044,4309.033
2016-06-15,4309.322,4309.0107,4309.041,4309.002,4309.021,4308.952,4309.0264
2016-06-16,4309.218,4308.9795,4309.044,4309.0396,4308.9995,4309.153,4309.2827
2016-06-17,4309.0156,4309.02,4309.0093,4309.0596,4309.068,4309.3247,4309.336
2016-06-19,4308.992,4308.9873,4309.0386,4309.118,4309.343,4309.3247,4317.275
2016-06-20,4309.0063,4309.0913,4309.1494,4309.3384,4309.349,4317.3315,4317.4023
2016-06-21,4308.9634,4309.0674,4309.3394,4309.3433,4317.3486,4317.4004,4317.4033
2016-06-22,4309.103,4309.36,4309.339,4317.281,4317.3906,4317.388,4317.394
2016-06-23,4309.337,4309.337,4317.2305,4317.427,4317.3794,4317.402,4317.393
2016-06-24,4309.35,4317.2197,4317.369,4317.3477,4317.3843,4317.3438,4317.3945
2016-06-26,4317.364,4317.404,4317.397,4317.313,4317.3965,4317.3906,4317.3916
2016-06-27,4317.376,4317.3804,4317.4004,4317.34,4317.3794,4317.414,4317.361
2016-06-28,4317.3794,4317.4194,4317.3984,4317.422,4317.375,4317.4023,4307.1436
2016-06-29,4317.379,4317.38,4317.3887,4317.4585,4317.375,4307.2417,4295.465
2016-06-30,4317.3804,4317.3496,4317.3687,4317.4297,4307.163,4295.514,4283.671
2016-07-01,4317.41,4317.3965,4317.3716,4306.976,4295.4194,4283.672,4254.382
2016-07-03,4317.38,4317.4077,4306.9155,4295.197,4283.5615,4254.2915,4240.5347
2016-07-04,4317.4136,4307.11,4295.184,4283.308,4254.275,4240.4067,4224.47
2016-07-05,4307.46,4295.3267,4283.3384,4253.9604,4240.492,4224.3096,4212.4287
2016-07-06,4295.7656,4283.433,4254.076,4240.407,4224.352,4212.2446,4219.9023
2016-07-07,4283.9565,4254.076,4240.551,4224.2134,4212.257,4219.732,4222.4053
2016-07-08,4254.5366,4240.5195,4224.392,4212.323,4219.7603,4222.4976,4222.426
2016-07-10,4240.547,4224.3228,4212.2817,4219.8643,4222.4473,4222.47,4222.427
2016-07-11,4224.5034,4212.1865,4219.795,4222.467,4222.4746,4222.3945,4222.4204
2016-07-12,4212.471,4219.716,4222.423,4222.4385,4222.4395,4222.3594,4213.067
2016-07-13,4219.9385,4222.492,4222.4673,4222.405,4222.472,4212.8774,4221.2837
2016-07-14,4222.416,4222.4653,4222.385,4222.4316,4212.652,4221.1064,4222.4277
2016-07-15,4222.4155,4222.3887,4222.477,4212.718,4220.857,4222.405,4222.439
2016-07-17,4222.444,4222.3545,4212.683,4220.9746,4222.411,4222.455,4222.472
2016-07-18,4222.4126,4212.8296,4220.897,4222.4688,4222.4395,4222.465,4222.4546
2016-07-19,4212.824,4221.0933,4222.421,4222.4697,4222.453,4222.414,4211.891
2016-07-20,4221.033,4222.49,4222.4375,4222.4185,4222.462,4211.9824,4220.6973
2016-07-21,4222.425,4222.492,4222.4214,4222.4434,4212.0737,4220.8203,4222.4136
2016-07-22,4222.474,4222.4355,4222.411,4212.1646,4220.869,4222.411,4232.8213
2016-07-24,4222.385,4222.3613,4212.0874,4221.0005,4222.4014,4232.9854,4251.4434
2016-07-25,4222.4854,4211.9404,4220.911,4222.491,4232.979,4251.394,4256.309
2016-07-26,4211.9814,4220.8057,4222.4585,4233.1875,4251.379,4256.294,4256.3213
2016-07-27,4220.759,4222.4663,4232.768,4251.417,4256.314,4256.297,4266.28
2016-07-28,4222.4707,4232.708,4251.468,4256.2773,4256.3022,4266.1777,4277.501
2016-07-29,4232.876,4251.4707,4256.235,4256.296,4266.124,4277.3716,4288.858
2016-07-31,4251.4697,4256.31,4256.2705,4266.5303,4277.3394,4288.6997,4300.343
2016-08-01,4256.2354,4256.331,4266.3364,4277.789,4288.6914,4300.1597,4311.951
2016-08-02,4256.27,4266.1016,4277.5645,4289.1797,4300.171,4311.7437,4315.407
2016-08-03,4266.2812,4277.384,4288.9277,4300.7007,4311.774,4315.4263,4323.1396
2016-08-04,4277.455,4288.8,4300.4194,4312.343,4315.3843,4323.249,4323.491
2016-08-05,4288.7627,4300.3413,4312.0347,4315.3687,4323.239,4323.465,4333.5703
2016-08-07,4300.201,4312.006,4315.424,4323.169,4323.468,4333.8833,4340.881
2016-08-08,4311.765,4315.427,4323.1797,4323.48,4333.715,4340.884,4341.443
2016-08-09,4315.4365,4323.3735,4323.479,4333.997,4340.94,4341.37,4341.396
2016-08-10,4323.088,4323.464,4333.957,4340.9673,4341.401,4341.412,4350.9116
2016-08-11,4323.4595,4334.151,4340.893,4341.444,4341.4443,4351.2256,4363.213
2016-08-12,4333.8975,4341.001,4341.4014,4341.4785,4351.267,4363.3027,4365.2905
2016-08-14,4340.99,4341.4043,4341.4053,4351.1265,4363.384,4365.2104,4368.54
2016-08-15,4341.403,4341.4355,4351.3413,4363.3247,4365.206,4368.515,4377.507
2016-08-16,4341.413,4351.302,4363.312,4365.267,4368.52,4377.601,4377.0933
2016-08-17,4351.013,4363.282,4365.196,4368.5205,4377.569,4377.117,4381.59
2016-08-18,4363.2705,4365.2144,4368.5386,4377.5723,4377.1353,4381.575,4387.002
2016-08-19,4365.2905,4368.4976,4377.476,4377.1313,4381.541,4387.01,4387.399
2016-08-21,4368.6284,4377.472,4377.138,4381.565,4386.971,4387.3633,4390.4624
2016-08-22,4377.5874,4377.1245,4381.417,4386.9736,4387.3477,4390.427,4398.739
2016-08-23,4377.119,4381.527,4386.847,4387.3887,4390.465,4398.5664,4398.626
2016-08-24,4381.532,4386.8867,4387.444,4390.468,4398.6616,4398.662,4399.4424
2016-08-25,4386.9023,4387.4014,4390.484,4398.95,4398.6313,4399.4463,4400.161
2016-08-26,4387.385,4390.442,4398.702,4398.6025,4399.4365,4400.1655,4404.124
2016-08-28,4390.4736,4398.6235,4398.6577,4399.4336,4400.1562,4404.226,4409.019
2016-08-29,4398.694,4398.6284,4399.4434,4400.146,4404.1826,4409.0205,4417.0396
2016-08-30,4398.606,4399.4653,4400.16,4404.097,4408.994,4417.0586,4417.0874
2016-08-31,4399.4404,4400.158,4404.1724,4409.0317,4417.1206,4417.122,4419.063
2016-09-01,4400.219,4404.1436,4408.915,4417.2114,4417.1,4419.09,4419.709
2016-09-02,4404.2246,4408.965,4416.9146,4417.1187,4419.0903,4419.7524,4427.5127
2016-09-04,4408.9805,4417.0093,4417.1094,4419.103,4419.7437,4427.5674,4427.6323
2016-09-05,4416.883,4417.0825,4419.063,4419.742,4427.5405,4427.686,4427.7407
2016-09-06,4417.1294,4419.048,4419.7397,4427.5264,4427.7324,4427.7056,4419.9805
2016-09-07,4419.0513,4419.786,4427.456,4427.7104,4427.714,4419.9126,4426.3906
2016-09-08,4419.759,4427.5825,4427.712,4427.71,4419.8765,4426.3286,4426.264
2016-09-09,4427.602,4427.6855,4427.659,4419.972,4426.347,4426.275,4426.306
2016-09-11,4427.69,4427.683,4419.8965,4426.3916,4426.247,4426.305,4426.307
2016-09-12,4427.6807,4419.9883,4426.418,4426.271,4426.265,4426.276,4426.2656
2016-09-13,4419.9907,4426.441,4426.2847,4426.2725,4426.3213,4426.26,4426.244
2016-09-14,4426.3096,4426.247,4426.2925,4426.274,4426.22,4426.31,4426.3247
2016-09-15,4426.311,4426.221,4426.282,4426.324,4426.333,4426.2437,4426.308
2016-09-16,4426.253,4426.2783,4426.2607,4426.3086,4426.246,4426.2656,4423.5776
2016-09-18,4426.3022,4426.2495,4426.2734,4426.2744,4426.2646,4423.5596,4423.5156
2016-09-19,4426.289,4426.3057,4426.302,4426.297,4423.5947,4423.5835,4423.504
2016-09-20,4426.3193,4426.307,4426.2773,4423.578,4423.501,4423.5815,4419.1377
2016-09-21,4426.2886,4426.2954,4423.578,4423.58,4423.4604,4419.149,4419.0483
2016-09-22,4426.2446,4423.516,4423.514,4423.547,4419.077,4419.0645,4417.0664
2016-09-23,4423.532,4423.5522,4423.503,4419.047,4419.1045,4417.196,4417.1694
2016-09-25,4423.5747,4423.548,4419.051,4419.0747,4417.0757,4417.1484,4417.0547
2016-09-26,4423.571,4419.1216,4419.0747,4417.203,4417.127,4417.113,4414.1504
2016-09-27,4418.9854,4419.1064,4417.087,4417.1074,4417.095,4414.1523,4414.2046
2016-09-28,4419.0835,4417.1743,4417.113,4417.095,4414.22,4414.1206,4417.1787
2016-09-29,4417.1904,4417.1455,4417.1133,4414.185,4414.176,4417.1523,4419.0776
2016-09-30,4417.0947,4417.1367,4414.2197,4414.152,4417.1396,4419.053,4423.5874
2016-10-02,4417.0923,4414.1606,4414.196,4417.0996,4419.0757,4423.592,4423.5337
2016-10-03,4414.097,4414.2104,4417.068,4419.085,4423.58,4423.5396,4426.301
2016-10-04,4414.1562,4417.103,4419.12,4423.5186,4423.52,4426.302,4426.2695
2016-10-05,4417.1143,4419.029,4423.4863,4423.6006,4426.2905,4426.273,4438.3037
2016-10-06,4419.095,4423.6133,4423.5713,4426.2515,4426.238,4438.2827,4445.785
2016-10-07,4423.559,4423.559,4426.2446,4426.2295,4438.4863,4445.7266,4445.699
2016-10-09,4423.5005,4426.31,4426.2803,4438.5205,4445.692,4445.746,4438.357
2016-10-10,4426.2554,4426.239,4438.2817,4445.744,4445.7583,4438.361,4438.319
2016-10-11,4426.2583,4438.429,4445.7905,4445.69,4438.3022,4438.3896,4426.6724
2016-10-12,4438.129,4445.6904,4445.697,4438.3193,4438.318,4426.4116,4437.1636
2016-10-13,4445.744,4445.7344,4438.3354,4438.3887,4426.1396,4437.774,4438.355
2016-10-14,4445.746,4438.282,4438.3335,4426.2505,4438.234,4438.336,4438.3706
2016-10-16,4438.306,4438.3438,4426.2573,4437.9443,4438.2983,4438.387,4438.376
2016-10-17,4438.3335,4426.499,4438.051,4438.337,4438.3813,4438.377,4438.387
2016-10-18,4426.596,4437.915,4438.417,4438.349,4438.3374,4438.3584,4426.2705
2016-10-19,4437.663,4438.303,4438.352,4438.3887,4438.3384,4426.668,4438.0493
2016-10-20,4438.359,4438.3926,4438.3203,4438.3496,4426.7183,4437.0503,4445.786
2016-10-21,4438.345,4438.3726,4438.357,4426.8047,4436.824,4445.7866,4453.585
2016-10-23,4438.3354,4438.315,4426.5234,4436.8857,4445.6514,4453.6597,4454.3086
2016-10-24,4438.3477,4426.724,4437.583,4445.64,4453.8887,4454.295,4455.8247
2016-10-25,4426.4688,4436.8486,4445.728,4453.736,4454.2876,4455.79,4455.8403
2016-10-26,4437.872,4445.6333,4453.6035,4454.262,4455.7754,4455.8916,4458.6357
2016-10-27,4445.736,4453.8135,4454.3223,4455.8374,4455.8066,4458.5947,4470.375
2016-10-28,4453.7666,4454.3315,4455.826,4455.8623,4458.5903,4469.967,4470.2334
2016-10-30,4454.294,4455.7974,4455.8423,4458.5806,4470.0415,4470.1855,4470.1655
2016-10-31,4455.8076,4455.8696,4458.569,4470.2817,4470.1807,4470.208,4458.5493
2016-11-01,4455.8174,4458.598,4470.2905,4470.2227,4470.239,4458.4946,4455.7656
2016-11-02,4458.538,4470.5146,4470.179,4470.237,4458.387,4455.837,4455.8433
2016-11-03,4470.388,4470.165,4470.2188,4458.617,4455.8354,4455.838,4458.659
2016-11-04,4470.2017,4470.22,4458.603,4455.835,4455.859,4458.6143,4466.3027
