,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY
2015-04-24,128.89322,128.93332,128.95117,128.96303,129.0439,129.18143,129.21716
2015-04-26,128.8859,128.93565,128.97627,129.02493,129.18741,129.20569,129.33725
2015-04-27,128.95956,128.99475,129.03224,129.23213,129.22803,129.46059,129.53458
2015-04-28,129.01349,129.00908,129.2362,129.2849,129.31671,129.48839,129.56996
2015-04-29,129.0565,129.20334,129.22382,129.36526,129.49593,129.56456,129.64433
2015-04-30,129.1801,129.19653,129.38412,129.49464,129.52629,129.62718,129.5238
2015-05-01,129.24577,129.40306,129.48033,129.54823,129.5815,129.56744,129.61774
2015-05-03,129.38835,129.49644,129.58978,129.62117,129.62926,129.60338,129.5973
2015-05-04,129.48639,129.61987,129.60526,129.5837,129.639,129.61632,129.53372
2015-05-05,129.62733,129.61533,129.59605,129.58017,129.53514,129.52396,129.64934
2015-05-06,129.613,129.55968,129.54942,129.5782,129.6116,129.5879,129.68951
2015-05-07,129.55037,129.58578,129.57867,129.61728,129.59271,129.69238,129.8376
2015-05-08,129.66429,129.60342,129.56624,129.58223,129.6634,129.7659,129.82886
2015-05-10,129.53596,129.59467,129.59724,129.69943,129.78467,129.80173,129.8724
2015-05-11,129.63576,129.61737,129.69446,129.91136,129.84067,129.8625,130.12866
2015-05-12,129.61407,129.70842,129.83057,129.76862,129.89236,130.1745,130.33463
2015-05-13,129.61174,129.8471,129.81042,129.8221,130.1703,130.35797,130.43835
2015-05-14,129.87138,129.86627,129.89557,130.19357,130.44098,130.35997,130.41583
2015-05-15,129.7667,129.91936,130.13832,130.39125,130.41031,130.40001,131.69957
2015-05-17,129.86555,130.10727,130.37796,130.41557,130.34505,131.7302,133.48285
2015-05-18,130.14763,130.36133,130.34364,130.35104,131.7767,133.44473,133.83804
2015-05-19,130.37871,130.38022,130.42935,131.6773,133.46962,133.91205,133.86539
2015-05-20,130.34248,130.39618,131.7746,133.49388,133.83044,133.93607,133.83664
2015-05-21,130.31874,131.75511,133.422,133.81485,133.88025,133.8059,133.86499
2015-05-22,131.82896,133.43127,133.88484,133.86432,133.87537,133.89319,133.94427
2015-05-24,133.48723,133.8136,133.86664,133.92747,133.82977,133.9232,134.00232
2015-05-25,133.763,133.83647,133.81241,133.89726,133.88174,134.00186,134.09032
2015-05-26,133.92299,133.90761,133.83305,133.91092,133.94122,134.08395,134.3454
2015-05-27,133.8187,133.87221,133.92732,134.01244,134.00787,134.40126,134.47758
2015-05-28,133.85974,133.9186,133.97606,134.0381,134.36461,134.41853,134.48494
2015-05-29,133.94298,133.97835,134.0325,134.4423,134.35605,134.53041,134.55174
2015-05-31,133.98012,133.98724,134.4173,134.48192,134.50597,134.56178,134.60425
2015-06-01,134.0495,134.37315,134.39748,134.47989,134.55171,134.56686,134.62018
2015-06-02,134.4287,134.48328,134.45029,134.54199,134.53821,134.58614,134.66844
2015-06-03,134.44585,134.51704,134.55746,134.60464,134.617,134.60013,134.68178
2015-06-04,134.50005,134.51393,134.61964,134.60808,134.67076,134.71321,134.70274
2015-06-05,134.53726,134.61626,134.6067,134.64928,134.63539,134.73477,135.00494
2015-06-07,134.58635,134.61635,134.61453,134.68098,134.68654,134.9943,135.07373
2015-06-08,134.62234,134.64876,134.71584,134.73647,134.99416,135.08382,135.1359
2015-06-09,134.62631,134.65524,134.7067,135.02576,135.03004,135.1829,135.4711
2015-06-10,134.6926,134.6744,135.02379,135.03296,135.10086,135.50706,135.88828
2015-06-11,134.83047,134.98538,135.05215,135.13123,135.44931,135.87218,135.9335
2015-06-12,135.01279,135.05388,135.13586,135.5037,135.87099,135.95587,136.0251
2015-06-14,135.04587,135.12778,135.51212,135.83852,135.93967,136.01012,136.03174
2015-06-15,135.13596,135.4891,135.85513,135.94359,135.95305,136.06235,136.08025
2015-06-16,135.48972,135.87056,136.00664,136.04239,136.03423,136.1616,136.24101
2015-06-17,135.9081,135.93938,136.05789,136.00572,136.12401,136.21722,136.6407
2015-06-18,135.9676,136.04778,136.13675,136.07266,136.20273,136.72177,137.80583
2015-06-19,136.03064,136.03891,136.0805,136.2196,136.67464,137.78217,138.39458
2015-06-21,136.08852,136.17174,136.24924,136.70094,137.73422,138.38982,138.42735
2015-06-22,136.1837,136.22556,136.6746,137.69928,138.43678,138.4626,138.45343
2015-06-23,136.25543,136.6676,137.73073,138.44286,138.42325,138.45879,138.45142
2015-06-24,136.68529,137.76099,138.36124,138.41214,138.40851,138.39642,138.49388
2015-06-25,137.82271,138.41055,138.39859,138.38817,138.39342,138.42743,138.3489
2015-06-26,138.40306,138.46605,138.39018,138.42284,138.44182,138.50546,138.50858
2015-06-28,138.40149,138.4386,138.41403,138.42848,138.4202,138.44269,138.42569
2015-06-29,138.41985,138.35498,138.41641,138.42807,138.4059,138.42647,138.40468
2015-06-30,138.39996,138.43674,138.41315,138.414,138.39116,138.44025,138.4051
2015-07-01,138.44994,138.41995,138.41893,138.39952,138.43843,138.36726,138.40619
2015-07-02,138.37108,138.40553,138.40012,138.4696,138.41737,138.50685,138.40376
2015-07-03,138.44856,138.39067,138.44406,138.44223,138.40332,138.43803,138.40488
2015-07-05,138.37263,138.43835,138.41673,138.35971,138.38893,138.42058,138.4025
2015-07-06,138.42574,138.41704,138.3977,138.41766,138.43535,138.447,138.40361
2015-07-07,138.38249,138.40292,138.44171,138.4606,138.41464,138.43446,138.40129
2015-07-08,138.44662,138.38838,138.41438,138.43492,138.40085,138.48438,138.39595
2015-07-09,138.38007,138.4351,138.39548,138.39218,138.41406,138.37186,138.44557
2015-07-10,138.43945,138.41425,138.44885,138.43964,138.42204,138.36075,138.39659
2015-07-12,138.42438,138.44502,138.38068,138.41858,138.42198,138.49295,138.39099
2015-07-13,138.45158,138.38867,138.49239,138.40457,138.41565,138.39815,138.25429
2015-07-14,138.4386,138.39188,138.49629,138.39014,138.41133,138.27626,136.78688
2015-07-15,138.48976,138.38756,138.39066,138.32278,138.3234,136.82846,136.56421
2015-07-16,138.37425,138.44328,138.40536,138.32727,136.78583,136.54816,136.54974
2015-07-17,138.36284,138.25291,138.22357,136.80359,136.54117,136.52992,136.4723
2015-07-19,138.31793,138.19258,136.80591,136.54178,136.5231,136.50633,136.33301
2015-07-20,138.27748,136.81625,136.51979,136.50784,136.42757,136.39558,136.383
2015-07-21,136.79411,136.5452,136.55531,136.38033,136.40764,136.33307,136.3057
2015-07-22,136.54448,136.5355,136.44936,136.35124,136.32959,136.29471,136.24821
2015-07-23,136.53368,136.43835,136.4165,136.39804,136.38274,136.31871,136.25998
2015-07-24,136.42575,136.39597,136.33737,136.363,136.25531,136.39502,136.32727
2015-07-26,136.40216,136.37157,136.34865,136.3152,136.31166,136.34096,136.19472
2015-07-27,136.39824,136.26251,136.2135,136.32774,136.3,136.17766,136.1867
2015-07-28,136.3123,136.3294,136.35466,136.31732,136.23174,136.20932,136.06905
2015-07-29,136.27245,136.34631,136.30115,136.22156,136.18983,136.06662,135.9769
2015-07-30,136.29588,136.32033,136.2189,136.2044,136.05576,135.99828,135.94887
2015-07-31,136.37054,136.20148,136.21721,136.14026,136.01189,135.96368,135.91113
2015-08-02,136.2271,136.22505,136.11104,136.0469,136.01195,135.9242,135.8924
2015-08-03,136.22261,136.05269,136.05621,135.9416,135.91435,135.88556,135.91139
2015-08-04,136.03725,136.01326,135.92334,135.9181,135.90028,135.87796,135.89201
2015-08-05,135.99796,135.91187,135.91365,135.89621,135.91896,135.90839,135.93706
2015-08-06,135.94672,135.86903,135.88776,135.91254,135.8999,135.96709,135.9718
2015-08-07,135.88835,135.91933,135.93887,135.89081,135.89012,135.96362,135.979
2015-08-09,135.92819,135.90659,135.91696,135.9342,135.97926,135.92883,135.92853
2015-08-10,135.92818,135.91173,135.98181,135.96638,135.9772,135.96808,135.92413
2015-08-11,135.86467,135.93542,135.94421,135.96573,135.91414,135.9643,135.88591
2015-08-12,135.96138,135.98756,135.91109,135.93326,136.01952,135.92757,136.05713
2015-08-13,135.89676,135.9626,136.02678,135.97786,135.89037,136.03151,136.0481
2015-08-14,135.99365,135.90852,135.91925,135.94142,136.08064,136.06912,136.16206
2015-08-16,136.0383,135.93439,135.97342,136.02135,136.08052,136.1538,136.18504
2015-08-17,135.94397,135.99033,136.08673,136.07169,136.15942,136.17503,136.22087
2015-08-18,135.91397,136.02711,136.04842,136.10538,136.24403,136.23509,136.21187
2015-08-19,136.03941,136.05537,136.15536,136.24596,136.2066,136.27367,136.17159
2015-08-20,136.10457,136.13005,136.20357,136.19933,136.2066,136.15988,136.26073
2015-08-21,136.20657,136.21387,136.19272,136.21909,136.20657,136.23476,136.29918
2015-08-23,136.17705,136.22409,136.2123,136.21214,136.25554,136.324,136.2781
2015-08-24,136.28156,136.19382,136.24022,136.22916,136.2946,136.29442,136.32602
2015-08-25,136.19797,136.23463,136.28664,136.32869,136.3376,136.29427,136.29613
2015-08-26,136.19797,136.29288,136.3256,136.29968,136.29865,136.29417,136.30566
2015-08-27,136.3021,136.27289,136.3014,136.32506,136.30573,136.2941,136.29784
2015-08-28,136.33846,136.29214,136.34195,136.27536,136.30484,136.29402,136.31068
2015-08-30,136.3104,136.34561,136.28682,136.33296,136.27586,136.29391,136.28368
2015-08-31,136.27524,136.3215,136.31122,136.29897,136.27792,136.29382,136.29877
2015-09-01,136.28781,136.27048,136.34348,136.27411,136.28053,136.29375,136.31145
2015-09-02,136.28708,136.32686,136.28543,136.31598,136.27924,136.29366,136.28307
2015-09-03,136.32184,136.30809,136.30865,136.2967,136.30598,136.29358,136.22655
2015-09-04,136.29524,136.26866,136.32367,136.27205,136.29277,136.27823,136.1953
2015-09-06,136.28728,136.34541,136.26958,136.37863,136.28104,136.18828,136.05655
2015-09-07,136.28699,136.3208,136.32628,136.19897,136.23338,136.10938,136.22842
2015-09-08,136.27151,136.26982,136.24915,136.24173,136.16156,136.23079,136.21605
2015-09-09,136.30676,136.28954,136.1809,136.08292,136.19228,136.23747,136.16718
2015-09-10,136.2948,136.20735,136.12202,136.18253,136.1992,136.1813,136.22807
2015-09-11,136.2853,136.107,136.15613,136.1443,136.19087,136.13936,136.21442
2015-09-13,136.11115,136.17796,136.16953,136.21645,136.18202,136.22289,136.27126
2015-09-14,136.22783,136.22412,136.1822,136.16447,136.17569,136.25179,136.32796
2015-09-15,136.22586,136.20964,136.20622,136.22974,136.2827,136.2815,136.23735
2015-09-16,136.19496,136.14532,136.17897,136.27153,136.34068,136.2254,136.2703
2015-09-17,136.19463,136.15956,136.27296,136.26137,136.24571,136.27193,136.09642
2015-09-18,136.22398,136.26355,136.26715,136.30684,136.29248,136.07806,136.0244
2015-09-20,136.26515,136.28627,136.301,136.28241,136.08705,136.04768,136.00082
2015-09-21,136.27225,136.30087,136.31265,136.15004,136.07991,136.01353,135.93977
2015-09-22,136.2737,136.25008,136.13509,136.06387,136.0401,135.97908,135.95639
2015-09-23,136.27959,136.10861,136.06189,136.0448,135.97008,135.96416,135.91118
2015-09-24,136.11972,136.07632,136.06685,135.98734,135.97554,135.89441,135.81961
2015-09-25,136.07663,136.04694,135.94269,135.99178,135.91951,135.78252,135.58209
2015-09-27,136.01535,135.95865,135.91402,135.93459,135.78079,135.5435,135.48863
2015-09-28,136.01154,136.0094,135.92912,135.7833,135.5782,135.53322,135.32022
2015-09-29,135.88736,135.9471,135.82355,135.60188,135.49893,135.29478,135.19048
2015-09-30,135.93605,135.82706,135.54941,135.47745,135.33879,135.2071,135.13243
2015-10-01,135.79065,135.638,135.49086,135.33585,135.25047,135.18552,135.15724
2015-10-02,135.62166,135.48688,135.3435,135.19365,135.16933,135.15446,134.96495
2015-10-04,135.48651,135.36049,135.22577,135.12518,135.19307,134.9416,134.91196
2015-10-05,135.35199,135.26102,135.17831,135.12724,134.89323,134.95868,134.90068
2015-10-06,135.1749,135.15231,135.1617,134.93523,134.9457,134.94125,134.95541
2015-10-07,135.152,135.16902,134.95996,134.93213,134.93753,134.95908,134.96707
2015-10-08,135.19037,134.92061,134.88358,134.95755,134.90633,134.94086,134.91008
2015-10-09,134.94125,134.945,134.91074,134.91853,134.93703,134.95944,134.89798
2015-10-11,134.97891,134.96503,134.9671,134.98744,135.01028,134.94049,134.95718
2015-10-12,134.95221,134.89465,134.95259,134.9514,134.97092,134.95985,135.11809
2015-10-13,134.90115,134.91985,134.9198,135.01463,134.96663,135.11652,135.25214
2015-10-14,134.91928,134.97186,134.94626,134.89577,135.02296,135.1759,135.20912
2015-10-15,134.96428,134.92378,134.9336,135.16156,135.1232,135.20976,135.32635
2015-10-16,134.93817,135.02446,135.17984,135.13277,135.33167,135.35777,135.4224
2015-10-18,134.95059,135.19072,135.21619,135.22223,135.42361,135.39114,135.38123
2015-10-19,135.06897,135.18925,135.23566,135.3943,135.42555,135.39186,135.34447
2015-10-20,135.24196,135.28603,135.36026,135.4305,135.40424,135.32971,135.21878
2015-10-21,135.2363,135.38734,135.44203,135.4425,135.37726,135.21257,135.21783
2015-10-22,135.323,135.43623,135.46852,135.35448,135.18594,135.20723,135.20175
2015-10-23,135.41096,135.43283,135.3706,135.22295,135.21088,135.17303,134.96329
2015-10-25,135.41335,135.34665,135.21046,135.20255,135.16888,134.98515,134.86299
2015-10-26,135.38553,135.24081,135.19896,135.19972,134.97467,134.9007,134.86916
2015-10-27,135.21692,135.23555,135.19374,134.929,134.93022,134.83209,134.74704
2015-10-28,135.19722,135.21333,134.92815,134.87715,134.81935,134.72116,134.70691
2015-10-29,135.17015,134.93173,134.84808,134.87334,134.8292,134.73447,134.71771
2015-10-30,134.97626,134.88042,134.83284,134.84003,134.75032,134.6986,134.68903
2015-11-01,134.8806,134.81332,134.80956,134.79672,134.68863,134.7102,134.64423
2015-11-02,134.84734,134.76859,134.67256,134.6604,134.6864,134.65411,134.71165
2015-11-03,134.7781,134.7293,134.69356,134.66872,134.68744,134.69449,134.6466
2015-11-04,134.6695,134.65034,134.68019,134.7179,134.68515,134.64703,134.55914
2015-11-05,134.66998,134.67783,134.67256,134.67238,134.5953,134.48196,134.32704
2015-11-06,134.67584,134.69588,134.66386,134.71616,134.5352,134.32475,134.28926
2015-11-08,134.66956,134.65501,134.6521,134.46161,134.34709,134.26294,134.02803
2015-11-09,134.66347,134.62004,134.49713,134.31366,134.32205,134.02678,133.73846
2015-11-10,134.59006,134.50607,134.31683,134.29742,133.9686,133.75288,133.64742
2015-11-11,134.5394,134.31567,134.25558,134.03249,133.76736,133.59662,133.59897
2015-11-12,134.37067,134.29617,133.99821,133.74254,133.61784,133.56303,132.96805
2015-11-13,134.29222,134.01317,133.79495,133.68115,133.5523,133.04008,132.98584
2015-11-15,134.01419,133.76076,133.64055,133.57826,132.9804,132.99341,132.87236
2015-11-16,133.76247,133.67702,133.53752,133.02013,132.95775,132.80272,132.84172
2015-11-17,133.58646,133.56981,133.02754,132.96202,132.8469,132.79309,132.75583
2015-11-18,133.54106,133.02487,132.96487,132.83688,132.79538,132.75926,132.72842
2015-11-19,133.02007,132.89284,132.86629,132.75,132.75429,132.70059,132.64885
2015-11-20,133.03722,132.83224,132.77022,132.72322,132.7099,132.64546,132.55342
2015-11-22,132.90585,132.8155,132.76277,132.66689,132.63722,132.57602,132.52156
2015-11-23,132.81151,132.71404,132.71243,132.57156,132.59099,132.54242,132.46512
2015-11-24,132.782,132.66216,132.60622,132.57822,132.50708,132.38339,132.3461
2015-11-25,132.7009,132.62268,132.56723,132.52942,132.42021,132.33151,132.18704
2015-11-26,132.64401,132.6417,132.55005,132.35532,132.29395,132.18155,132.15196
2015-11-27,132.57146,132.52606,132.30424,132.35034,132.18448,132.15092,132.09827
2015-11-29,132.5678,132.37585,132.39023,132.2451,132.14577,132.15,132.11801
2015-11-30,132.35625,132.26253,132.23537,132.15758,132.21068,132.08505,132.13678
2015-12-01,132.3649,132.23311,132.1669,132.08292,132.1571,132.1606,132.14835
2015-12-02,132.2475,132.11427,132.11945,132.08444,132.10294,131.99274,132.13612
2015-12-03,132.20767,132.08418,132.03294,132.15628,132.16286,132.18309,132.14015
2015-12-04,132.1078,132.07568,132.0852,132.09607,132.118,132.12404,132.13971
2015-12-06,132.10057,132.1198,132.14697,132.21028,132.12259,132.1238,132.13545
2015-12-07,132.12872,132.16902,132.19376,132.09346,132.19624,132.12035,132.1557
2015-12-08,132.09634,132.144,132.17203,132.15128,132.07466,132.10112,132.14583
2015-12-09,132.12761,132.15013,132.10167,132.1591,132.16328,132.11812,132.14716
2015-12-10,132.0954,132.09747,132.15189,132.14163,132.10161,132.10017,132.10277
2015-12-11,132.1265,132.14243,132.18996,132.15169,132.16006,132.14404,132.13629
2015-12-13,132.09444,132.14857,132.16777,132.09479,132.13109,132.16362,132.0953
2015-12-14,132.12543,132.09502,132.09628,132.20343,132.12029,132.14499,132.03851
2015-12-15,132.09346,132.14072,132.14732,132.08998,132.08221,132.10632,132.00073
2015-12-16,132.12433,132.15884,132.18584,132.1983,132.03532,132.02933,132.00816
2015-12-17,132.14673,132.16269,132.16336,132.1131,131.95375,132.01385,131.97234
2015-12-18,132.12433,132.168,132.13878,131.99033,132.05,131.96735,131.95401
2015-12-20,132.18668,132.0921,132.014,131.99312,131.97449,131.94215,131.80467
2015-12-21,132.11182,132.00452,131.99965,132.02185,131.96986,131.79128,131.81258
2015-12-22,131.98956,131.95172,132.01457,131.95949,131.80383,131.7946,131.81194
2015-12-23,132.00363,131.96677,131.9663,131.78218,131.84152,131.82724,131.79361
2015-12-24,131.99614,131.94394,131.84018,131.83562,131.81071,131.79669,131.82935
2015-12-27,131.95836,131.87805,131.78468,131.81474,131.80075,131.85107,131.8068
2015-12-28,131.78671,131.7909,131.8228,131.8768,131.82419,131.82579,131.86772
2015-12-29,131.79008,131.764,131.85478,131.79253,131.8508,131.83669,131.8684
2015-12-30,131.82333,131.877,131.86015,131.78098,131.84239,131.81903,131.80496
2015-12-31,131.7933,131.81226,131.84906,131.91884,131.85207,131.82904,131.86928
2016-01-03,131.8217,131.84431,131.80411,131.84857,131.81586,131.82721,131.78975
2016-01-04,131.84587,131.9247,131.85727,131.8307,131.8487,131.9064,131.84422
2016-01-05,131.83377,131.85986,131.8366,131.85751,131.84314,131.84183,131.92375
2016-01-06,131.7934,131.8431,131.8478,131.85944,131.8132,131.80043,131.85954
2016-01-07,131.88824,131.85718,131.82364,131.82791,131.84854,131.82663,131.84291
2016-01-08,131.89854,131.87846,131.82687,131.9104,131.81393,131.81822,131.85988
2016-01-10,131.79266,131.83423,131.80075,131.78394,131.85217,131.82477,131.78654
2016-01-11,131.83125,131.81175,131.81342,131.86177,131.92569,131.79417,131.9243
2016-01-12,131.82195,131.8257,131.8127,131.83554,131.81418,131.9002,131.85448
2016-01-13,131.8046,131.83757,131.85376,131.82787,131.8262,131.80875,131.75763
2016-01-14,131.83727,131.83275,131.8642,131.8746,131.84377,131.78812,131.73169
2016-01-15,131.90727,131.80777,131.86128,131.90346,131.75926,131.74036,131.7337
2016-01-17,131.86713,131.80853,131.81482,131.82654,131.7198,131.67604,131.67332
2016-01-18,131.85118,131.85457,131.8778,131.74174,131.76451,131.63858,130.9761
2016-01-19,131.80772,131.77196,131.79218,131.67474,131.63902,131.0641,130.36569
2016-01-20,131.77312,131.76897,131.74603,131.6569,131.08806,130.3656,129.44482
2016-01-21,131.76718,131.72401,131.6751,131.05101,130.37012,129.4915,128.51599
2016-01-22,131.69917,131.66989,131.02428,130.38641,129.4334,128.46643,128.45334
2016-01-24,131.65765,131.0701,130.41383,129.44807,128.48512,128.53873,128.43639
2016-01-25,131.07843,130.35156,129.51202,128.50348,128.49731,128.51239,128.49126
2016-01-26,130.34274,129.52065,128.46178,128.48477,128.46649,128.4555,128.50021
2016-01-27,129.4874,128.48306,128.48824,128.45947,128.48416,128.4827,128.47389
2016-01-28,128.42972,128.5151,128.47539,128.48137,128.49646,128.54132,128.48633
2016-01-29,128.48558,128.44283,128.50085,128.46481,128.46318,128.51329,128.46172
2016-01-31,128.5187,128.47206,128.48529,128.44264,128.48044,128.45306,128.51613
2016-02-01,128.44583,128.4656,128.43845,128.49315,128.49129,128.4819,128.52153
2016-02-02,128.521,128.47574,128.4717,128.51544,128.46367,128.54361,128.44885
2016-02-03,128.46716,128.50111,128.5344,128.49734,128.51593,128.51407,128.4296
2016-02-04,128.56714,128.49606,128.51202,128.47005,128.49019,128.45094,128.49263
2016-02-05,128.49814,128.54103,128.45741,128.52303,128.46072,128.4812,128.45288
2016-02-07,128.53467,128.48633,128.48888,128.5078,128.51385,128.48396,128.37263
2016-02-08,128.48991,128.48187,128.47401,128.4848,128.48532,128.32101,128.31656
2016-02-09,128.44199,128.51959,128.50319,128.49698,128.35687,128.26735,128.25717
2016-02-10,128.47925,128.43558,128.49881,128.38144,128.29706,128.30014,128.23007
2016-02-11,128.41823,128.47316,128.31674,128.30836,128.30391,128.20544,128.20726
2016-02-12,128.5266,128.31364,128.25159,128.26045,128.22612,128.21544,128.19727
2016-02-14,128.37161,128.30821,128.32939,128.25449,128.22601,128.17422,128.189
2016-02-15,128.35782,128.30806,128.22397,128.15288,128.20184,128.17819,128.21944
2016-02-16,128.29541,128.20685,128.18832,128.12361,128.17015,128.21667,128.10623
2016-02-17,128.22424,128.19348,128.1947,128.16928,128.21706,128.01941,128.02544
2016-02-18,128.1773,128.23311,128.23363,128.23921,128.15445,128.09537,128.06776
2016-02-19,128.19202,128.16187,128.16066,128.0557,127.98789,128.02866,128.01483
2016-02-21,128.17007,128.17535,128.03436,128.0094,128.11624,128.04692,128.03152
2016-02-22,128.20198,128.01237,128.01953,128.06172,128.03685,128.03738,127.96003
2016-02-23,128.06625,128.04886,128.01173,128.0471,128.02832,127.98851,127.81794
2016-02-24,128.01488,128.01137,128.00725,128.0339,127.98071,127.81351,127.88198
2016-02-25,128.04016,128.05348,128.00456,127.96056,127.78901,127.82493,127.748314
2016-02-26,128.09497,128.04936,127.93108,127.821625,127.83852,127.764626,127.560104
2016-02-28,128.06874,127.94423,127.83115,127.82932,127.76393,127.53654,127.56434
2016-02-29,127.935455,127.755585,127.75563,127.75771,127.61784,127.618454,127.60446
2016-03-01,127.78667,127.79226,127.77145,127.614975,127.59587,127.533455,127.152626
2016-03-02,127.85614,127.7885,127.63543,127.58444,127.54231,127.2047,127.09257
2016-03-03,127.75506,127.643,127.52568,127.55602,127.16582,127.08142,126.97458
2016-03-04,127.58291,127.56709,127.541374,127.17007,127.0806,127.02698,126.99727
2016-03-06,127.54294,127.54628,127.16781,127.042915,127.03827,127.02947,126.16173
2016-03-07,127.587685,127.1833,127.11857,127.06419,126.98011,126.15052,126.17374
2016-03-08,127.136826,127.19321,127.03433,126.93819,126.18035,126.094284,126.11065
2016-03-09,127.084595,127.03807,127.04395,126.12942,126.14336,126.12091,126.09744
2016-03-10,127.10147,127.033585,126.16079,126.1675,126.151505,126.17821,125.70302
2016-03-11,126.94429,126.163246,126.1505,126.13543,126.15833,125.663994,125.69979
2016-03-13,126.15751,126.13862,126.10141,126.14216,125.72647,125.69883,125.698
2016-03-14,126.142746,126.15028,126.132225,125.698906,125.73839,125.76421,125.67201
2016-03-15,126.1585,126.127,125.73605,125.695175,125.727394,125.7215,125.63267
2016-03-16,126.13208,125.73317,125.72409,125.72838,125.70879,125.5708,125.61314
2016-03-17,125.70075,125.709206,125.67709,125.73721,125.59686,125.63632,125.65135
2016-03-18,125.70501,125.72139,125.71722,125.72244,125.60273,125.69754,125.61228
2016-03-20,125.70846,125.751526,125.569664,125.61006,125.65127,125.61201,125.64902
2016-03-21,125.71866,125.66958,125.67796,125.658455,125.672745,125.66461,125.61146
2016-03-22,125.62857,125.72786,125.64459,125.62938,125.69613,125.64193,125.64703
2016-03-23,125.628494,125.70286,125.63184,125.638306,125.606476,125.69686,125.610535
2016-03-24,125.629005,125.67755,125.643845,125.6973,125.655556,125.63756,125.64525
2016-03-27,125.62018,125.699,125.63815,125.651474,125.69725,125.64237,125.60965
2016-03-28,125.646996,125.63627,125.68934,125.628296,125.653885,125.6435,125.64361
2016-03-29,125.623856,125.62473,125.62745,125.66271,125.626915,125.641106,125.60876
2016-03-30,125.58206,125.62473,125.52776,125.60728,125.62442,125.64223,125.697655
2016-03-31,125.605354,125.62475,125.62117,125.653984,125.652885,125.74839,125.7482
2016-04-01,125.69632,125.62477,125.62824,125.598076,125.69846,125.64466,125.67572
2016-04-03,125.62272,125.62475,125.63793,125.65894,125.723274,125.71951,125.650375
2016-04-04,125.622635,125.62468,125.704346,125.74242,125.719124,125.69189,125.744606
2016-04-05,125.62255,125.61581,125.6804,125.682274,125.69163,125.736046,125.681274
2016-04-06,125.62671,125.750084,125.74095,125.7121,125.714966,125.65135,125.658
2016-04-07,125.71495,125.69035,125.69912,125.7053,125.69776,125.70178,125.74324
2016-04-08,125.72481,125.66507,125.66923,125.697136,125.675064,125.73556,125.68514
2016-04-10,125.73104,125.733215,125.714066,125.69291,125.69123,125.70398,125.66324
2016-04-11,125.72404,125.688385,125.64421,125.713326,125.64148,125.66893,125.6994
2016-04-12,125.676704,125.709145,125.68179,125.706154,125.66849,125.6833,125.69959
2016-04-13,125.64874,125.7494,125.689285,125.697426,125.71913,125.7021,125.65467
2016-04-14,125.682556,125.69031,125.7013,125.69298,125.68803,125.71555,125.7298
2016-04-15,125.67559,125.72905,125.70756,125.71473,125.7108,125.71881,125.70255
2016-04-17,125.7162,125.65587,125.70994,125.70709,125.671875,125.737015,125.67527
2016-04-18,125.7246,125.72729,125.71412,125.69791,125.70004,125.651474,125.730415
2016-04-19,125.729546,125.69047,125.69621,125.75934,125.72181,125.71921,125.66701
2016-04-20,125.70336,125.68112,125.70379,125.73891,125.69306,125.676285,125.60537
2016-04-21,125.68086,125.67661,125.680405,125.68887,125.62957,125.60674,125.60663
2016-04-22,125.655334,125.75258,125.71933,125.660286,125.60661,125.62028,125.62636
2016-04-24,125.68556,125.69893,125.65744,125.592384,125.598434,125.61756,125.51132
2016-04-25,125.68729,125.631134,125.67175,125.567184,125.629456,125.45709,125.17989
2016-04-26,125.68246,125.6614,125.60038,125.58899,125.48681,125.212975,125.15882
2016-04-27,125.62353,125.622696,125.589615,125.47169,125.16649,125.074585,125.1365
2016-04-28,125.59605,125.609604,125.49637,125.22324,125.148544,125.183014,124.93003
2016-04-29,125.63085,125.4614,125.29565,125.14391,125.105156,124.91834,124.00236
2016-05-01,125.489716,125.182274,125.20331,125.14636,124.90248,123.959564,123.946045
2016-05-02,125.220924,125.180336,125.09322,124.93527,123.99777,123.96027,123.79966
2016-05-03,125.21293,125.13224,124.889755,123.99681,123.87013,123.821205,123.63919
2016-05-04,125.10156,124.8942,124.015976,123.86808,123.80911,123.63033,123.58534
2016-05-05,124.92943,123.98577,123.91615,123.8089,123.71249,123.514084,123.63408
2016-05-06,124.01098,123.93752,123.78631,123.614334,123.485916,123.64547,123.63959
2016-05-08,123.94105,123.86202,123.673035,123.607025,123.62807,123.57402,123.58312
2016-05-09,123.80612,123.66386,123.612656,123.63581,123.60161,123.56759,123.454254
2016-05-10,123.656685,123.45217,123.61477,123.60623,123.63263,123.44192,123.32909
2016-05-11,123.5406,123.60929,123.61364,123.636826,123.42592,123.38412,123.31357
2016-05-12,123.56283,123.630356,123.61568,123.42553,123.38152,123.35809,123.29151
2016-05-13,123.63518,123.60255,123.432106,123.398705,123.265274,123.30944,123.32424
2016-05-15,123.58362,123.436905,123.38867,123.34969,123.40678,123.32556,123.26434
2016-05-16,123.42664,123.39308,123.33159,123.32457,123.31611,123.27489,123.319145
2016-05-17,123.426735,123.3067,123.295784,123.284035,123.2986,123.28638,123.27761
2016-05-18,123.31181,123.312515,123.3565,123.2552,123.35272,123.26245,123.2735
2016-05-19,123.32954,123.29097,123.282745,123.30023,123.29433,123.29862,123.29829
