,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK
2015-01-14,9.06162,9.060717,9.063179,9.072039,9.046683,9.05429,9.073092
2015-01-15,9.065002,9.076493,9.085754,9.059075,9.069388,9.04908,9.061779
2015-01-16,9.080867,9.060257,9.04731,9.073071,9.069434,9.080504,9.04908
2015-01-18,9.0593405,9.069584,9.059935,9.061316,9.069487,9.052973,9.06573
2015-01-19,9.076395,9.066704,9.047471,9.063341,9.06954,9.054544,9.077006
2015-01-20,9.045839,9.068073,9.059743,9.063859,9.069595,9.068382,9.047591
2015-01-21,9.081016,9.056136,9.070384,9.077282,9.069653,9.062124,9.049784
2015-01-22,9.054528,9.07124,9.068502,9.052297,9.053703,9.053117,9.060327
2015-01-23,9.073486,9.04731,9.057855,9.050879,9.038712,9.046329,9.052663
2015-01-25,9.06627,9.063994,9.059516,9.057091,9.048857,9.048669,9.044074
2015-01-26,9.0727415,9.057684,9.053228,9.034608,9.032933,9.017639,9.033391
2015-01-27,9.0604105,9.057385,9.063781,9.055096,9.04719,9.032587,9.0244
2015-01-28,9.058452,9.051594,9.037501,9.04843,9.024468,9.030722,9.026296
2015-01-29,9.043616,9.055088,9.041878,9.032379,9.035909,9.028933,9.021525
2015-01-30,9.047626,9.008999,9.0212345,9.0291195,9.02761,9.012306,8.993252
2015-02-01,9.026069,9.035695,9.046011,9.035631,9.021595,9.022038,8.940161
2015-02-02,9.034508,9.02874,9.021844,9.022552,8.955338,8.932471,8.848082
2015-02-03,9.016412,9.0279665,9.026091,9.008227,8.924597,8.8607235,8.846422
2015-02-04,9.019599,9.023575,8.988717,8.937661,8.843165,8.844701,8.835642
2015-02-05,9.024311,9.005978,8.927909,8.838512,8.845398,8.837709,8.817794
2015-02-06,9.02543,8.949857,8.868054,8.839095,8.817571,8.821432,8.795262
2015-02-08,8.937804,8.861493,8.813838,8.837153,8.816463,8.820337,8.776795
2015-02-09,8.835052,8.829239,8.820351,8.799224,8.804341,8.784838,8.801505
2015-02-10,8.826882,8.837052,8.810495,8.837996,8.818757,8.797345,8.776048
2015-02-11,8.845992,8.812195,8.821612,8.827177,8.760692,8.780419,8.763328
2015-02-12,8.814209,8.807978,8.820951,8.785762,8.770556,8.753466,8.75017
2015-02-13,8.814778,8.807886,8.795391,8.776869,8.778116,8.756685,8.72345
2015-02-15,8.803462,8.791887,8.769049,8.754021,8.7571745,8.723057,8.714785
2015-02-16,8.792412,8.767575,8.763515,8.776703,8.732557,8.724765,8.720384
2015-02-17,8.781876,8.752979,8.759233,8.740228,8.719742,8.728343,8.708642
2015-02-18,8.758857,8.746925,8.734787,8.723683,8.725059,8.705619,8.702255
2015-02-19,8.758341,8.746475,8.733846,8.729391,8.713176,8.705426,8.698526
2015-02-20,8.724308,8.759227,8.727663,8.715501,8.705843,8.703661,8.651954
2015-02-22,8.737506,8.710201,8.708762,8.687927,8.6835375,8.613525,8.666164
2015-02-23,8.721537,8.717378,8.700098,8.677269,8.665228,8.692086,8.66029
2015-02-24,8.705444,8.700985,8.698155,8.653199,8.675285,8.675341,8.611256
2015-02-25,8.694485,8.695362,8.733946,8.656972,8.612682,8.659259,8.64533
2015-02-26,8.691065,8.634242,8.633311,8.651474,8.656554,8.64516,8.643699
2015-02-27,8.667142,8.598121,8.677382,8.657515,8.653113,8.648168,8.621032
2015-03-01,8.69848,8.650238,8.616382,8.627534,8.628008,8.637462,8.615891
2015-03-02,8.646747,8.645148,8.621669,8.659304,8.634528,8.621591,8.614153
2015-03-03,8.612944,8.612226,8.631082,8.628259,8.6265335,8.618672,8.609116
2015-03-04,8.637478,8.601947,8.635918,8.604803,8.62537,8.615071,8.629089
2015-03-05,8.648198,8.606337,8.631023,8.602276,8.605692,8.605745,8.606098
2015-03-06,8.646999,8.619448,8.6258335,8.601181,8.603349,8.607371,8.613376
2015-03-08,8.631428,8.632629,8.621747,8.612243,8.624956,8.593647,8.61036
2015-03-09,8.628311,8.610126,8.618615,8.598362,8.604711,8.595344,8.5813465
2015-03-10,8.636788,8.599311,8.607612,8.609654,8.599971,8.60087,8.603063
2015-03-11,8.61075,8.597198,8.62541,8.616479,8.623678,8.6191435,8.613941
2015-03-12,8.606498,8.606665,8.600388,8.601279,8.6095915,8.603316,8.615117
2015-03-13,8.626209,8.6257715,8.608449,8.609371,8.606724,8.610667,8.614867
2015-03-15,8.596277,8.613016,8.565434,8.599696,8.606978,8.627088,8.615242
2015-03-16,8.601346,8.610705,8.621834,8.612264,8.593318,8.603426,8.614975
2015-03-17,8.60212,8.624647,8.604974,8.6227865,8.60158,8.604308,8.590224
2015-03-18,8.61997,8.5991335,8.62354,8.599344,8.6152115,8.617929,8.636489
2015-03-19,8.633449,8.62207,8.600704,8.595616,8.599632,8.612522,8.600433
2015-03-20,8.606789,8.623068,8.607807,8.609714,8.591157,8.616542,8.62315
2015-03-22,8.634865,8.603591,8.625879,8.63275,8.612206,8.628873,8.612249
2015-03-23,8.601106,8.617469,8.597756,8.611746,8.5989485,8.607828,8.61556
2015-03-24,8.620613,8.628579,8.62917,8.617021,8.609417,8.616914,8.604863
2015-03-25,8.619896,8.594337,8.596602,8.624372,8.610217,8.597464,8.602514
2015-03-26,8.615564,8.628425,8.615712,8.600311,8.6045065,8.596054,8.613807
2015-03-27,8.619866,8.619349,8.620346,8.618397,8.613815,8.607628,8.619197
2015-03-29,8.612218,8.611966,8.616019,8.617248,8.617719,8.62904,8.648504
2015-03-30,8.618647,8.605472,8.611234,8.604965,8.618445,8.651626,8.627025
2015-03-31,8.617373,8.610885,8.612971,8.638298,8.63957,8.6183815,8.619038
2015-04-01,8.597493,8.615278,8.610323,8.606328,8.618632,8.615759,8.627648
2015-04-02,8.609816,8.62397,8.61478,8.6191635,8.6203165,8.639776,8.63665
2015-04-05,8.603561,8.6524105,8.620748,8.624391,8.623018,8.642828,8.638108
2015-04-06,8.622132,8.622449,8.626199,8.627835,8.641748,8.64909,8.647125
2015-04-07,8.614815,8.615494,8.620175,8.633653,8.666842,8.6468725,8.640148
2015-04-08,8.623079,8.620291,8.641163,8.651075,8.640501,8.645231,8.641466
2015-04-09,8.6274805,8.638447,8.645401,8.648579,8.629361,8.65372,8.640453
2015-04-10,8.647963,8.647205,8.635072,8.645698,8.653278,8.62782,8.641833
2015-04-12,8.643654,8.6595,8.655154,8.651388,8.654005,8.63636,8.640809
2015-04-13,8.6457405,8.633586,8.640817,8.656569,8.633013,8.643831,8.6422415
2015-04-14,8.645936,8.657302,8.639978,8.653662,8.630912,8.622504,8.641205
2015-04-15,8.64281,8.635616,8.645652,8.652205,8.664804,8.643436,8.642688
2015-04-16,8.674253,8.658121,8.638422,8.667952,8.662302,8.667726,8.641643
2015-04-17,8.64542,8.635782,8.64364,8.637088,8.657383,8.634128,8.64317
2015-04-19,8.661472,8.658955,8.645223,8.64083,8.632771,8.641698,8.644591
2015-04-20,8.639826,8.636001,8.634594,8.645897,8.657504,8.644562,8.619153
2015-04-21,8.624773,8.659797,8.656662,8.617059,8.648088,8.617588,8.633283
2015-04-22,8.636124,8.636273,8.642354,8.602375,8.618072,8.632075,8.621211
2015-04-23,8.63419,8.66065,8.651498,8.62375,8.63085,8.616349,8.609428
2015-04-24,8.656389,8.62817,8.621906,8.617277,8.626708,8.6132555,8.606059
2015-04-26,8.638528,8.621275,8.611399,8.618971,8.608293,8.602591,8.601092
2015-04-27,8.623783,8.623741,8.612194,8.614884,8.593233,8.584987,8.576669
2015-04-28,8.614022,8.612764,8.616563,8.587657,8.591481,8.582517,8.562005
2015-04-29,8.623385,8.611067,8.61305,8.603711,8.593315,8.596504,8.55758
2015-04-30,8.615391,8.604901,8.58993,8.585685,8.574906,8.572202,8.507982
2015-05-01,8.623494,8.588865,8.5875845,8.556961,8.558484,8.510638,8.497221
2015-05-03,8.583464,8.584834,8.588553,8.560334,8.511845,8.515091,8.484859
2015-05-04,8.553528,8.574508,8.569925,8.509055,8.506943,8.463113,8.452907
2015-05-05,8.594945,8.553146,8.488469,8.479089,8.4668455,8.500485,8.47962
2015-05-06,8.566548,8.525622,8.514616,8.490257,8.4629545,8.476405,8.484466
2015-05-07,8.505175,8.512814,8.505225,8.473822,8.463483,8.476211,8.443397
2015-05-08,8.514549,8.4779005,8.4936,8.492948,8.487667,8.478341,8.49642
2015-05-10,8.49718,8.468538,8.471496,8.485506,8.449179,8.456078,8.441235
2015-05-11,8.480731,8.475014,8.482777,8.446698,8.472552,8.444328,8.459721
2015-05-12,8.481391,8.470635,8.470605,8.43905,8.457874,8.455829,8.454519
2015-05-13,8.474852,8.466195,8.457318,8.433588,8.447787,8.4440365,8.445618
2015-05-14,8.475444,8.452505,8.45407,8.475952,8.447808,8.442123,8.429755
2015-05-15,8.453368,8.458812,8.477204,8.458598,8.448954,8.429157,8.431061
2015-05-17,8.468748,8.457087,8.456602,8.446168,8.47673,8.425623,8.4105425
2015-05-18,8.458167,8.442784,8.445007,8.436167,8.425079,8.412247,8.433697
2015-05-19,8.451269,8.445032,8.431081,8.422685,8.410115,8.44285,8.409209
2015-05-20,8.449067,8.433045,8.451847,8.424837,8.423672,8.408056,8.418271
2015-05-21,8.448847,8.442382,8.435689,8.443187,8.411651,8.411928,8.387482
2015-05-22,8.430113,8.463745,8.433383,8.373557,8.386755,8.44158,8.388081
2015-05-24,8.480397,8.444893,8.429189,8.424335,8.412758,8.401511,8.371903
2015-05-25,8.407331,8.419418,8.410086,8.400792,8.412414,8.425059,8.399991
2015-05-26,8.417973,8.4290085,8.402027,8.408977,8.420968,8.392438,8.422156
2015-05-27,8.414636,8.41296,8.393049,8.426452,8.408043,8.420071,8.419577
2015-05-28,8.386194,8.381978,8.411653,8.400313,8.422639,8.419766,8.416931
2015-05-29,8.399214,8.405375,8.418454,8.403985,8.433965,8.415089,8.427096
2015-05-31,8.43151,8.425556,8.4103155,8.415883,8.405551,8.420706,8.415451
2015-06-01,8.404641,8.417531,8.417024,8.419553,8.41219,8.424855,8.422298
2015-06-02,8.404117,8.402095,8.426927,8.414189,8.428414,8.43827,8.410138
2015-06-03,8.4142275,8.425352,8.417507,8.413549,8.396034,8.431091,8.428088
2015-06-04,8.404427,8.416306,8.426774,8.417789,8.431766,8.4184065,8.397825
2015-06-05,8.446231,8.43447,8.417158,8.408626,8.438722,8.418571,8.423075
2015-06-07,8.423986,8.416116,8.426638,8.431184,8.415558,8.428567,8.43702
2015-06-08,8.395285,8.423162,8.416794,8.400539,8.415125,8.435701,8.449685
2015-06-09,8.436946,8.423464,8.419103,8.42197,8.428003,8.454692,8.453248
2015-06-10,8.432466,8.429531,8.427436,8.427772,8.457167,8.447673,8.455189
2015-06-11,8.393798,8.41343,8.433005,8.462217,8.465963,8.45727,8.450525
2015-06-12,8.420416,8.434279,8.461769,8.448458,8.435976,8.457062,8.455526
2015-06-14,8.431768,8.467511,8.449374,8.443349,8.450942,8.44891,8.518601
2015-06-15,8.45575,8.434989,8.447218,8.458974,8.451889,8.529752,8.520828
2015-06-16,8.450899,8.433655,8.45343,8.450027,8.526691,8.537127,8.536017
2015-06-17,8.455707,8.44996,8.45043,8.518351,8.528025,8.545595,8.651989
2015-06-18,8.451805,8.454218,8.505188,8.53734,8.559082,8.650775,8.688881
2015-06-19,8.456543,8.521175,8.54344,8.547013,8.644486,8.673793,8.718636
2015-06-21,8.532386,8.539073,8.541659,8.6445055,8.720804,8.719299,8.690594
2015-06-22,8.536608,8.542582,8.657044,8.684668,8.715959,8.726763,8.705896
2015-06-23,8.539517,8.634068,8.684185,8.702389,8.712628,8.731642,8.73
2015-06-24,8.645787,8.711063,8.7197,8.713853,8.725357,8.724873,8.723749
2015-06-25,8.716238,8.721749,8.722153,8.734877,8.731643,8.762262,8.720103
2015-06-26,8.71558,8.718339,8.764239,8.75838,8.725192,8.752737,8.726779
2015-06-28,8.719121,8.705535,8.703074,8.717084,8.75088,8.749263,8.711895
2015-06-29,8.733536,8.733159,8.752232,8.738548,8.765694,8.766042,8.7713995
2015-06-30,8.704317,8.729273,8.743085,8.742087,8.752799,8.729563,8.744005
2015-07-01,8.725149,8.726958,8.738973,8.730013,8.749417,8.752002,8.749001
2015-07-02,8.7541,8.736517,8.73528,8.761437,8.740384,8.745837,8.756534
2015-07-03,8.7072935,8.74253,8.763243,8.745206,8.778391,8.745691,8.772646
2015-07-05,8.731314,8.74432,8.728886,8.758051,8.719564,8.760698,8.767167
2015-07-06,8.743937,8.75898,8.736287,8.765488,8.77042,8.761589,8.779028
2015-07-07,8.745598,8.780873,8.750872,8.770216,8.771416,8.771964,8.785278
2015-07-08,8.742719,8.761681,8.779628,8.775272,8.780388,8.783778,8.786943
2015-07-09,8.748655,8.76722,8.775422,8.768346,8.777946,8.770785,8.7923
2015-07-10,8.747887,8.769327,8.765739,8.794873,8.777808,8.786147,8.787442
2015-07-12,8.7683935,8.75038,8.781405,8.772409,8.793029,8.799658,8.799068
2015-07-13,8.779283,8.778926,8.7885475,8.789302,8.802642,8.792691,8.8122
2015-07-14,8.785076,8.786455,8.7675085,8.791903,8.79943,8.795783,8.819094
2015-07-15,8.783383,8.788114,8.795036,8.815967,8.807716,8.818446,8.810665
2015-07-16,8.788537,8.801965,8.80251,8.79527,8.8236265,8.825915,8.800595
2015-07-17,8.788639,8.798744,8.809578,8.81011,8.7839985,8.810103,8.817057
2015-07-19,8.796812,8.841673,8.795335,8.794908,8.822661,8.80974,8.830623
2015-07-20,8.812481,8.839409,8.809961,8.810485,8.809784,8.821154,8.830608
2015-07-21,8.821011,8.798536,8.794959,8.812774,8.825578,8.843877,8.835874
2015-07-22,8.810676,8.809788,8.835126,8.818631,8.84857,8.862902,8.872471
2015-07-23,8.796431,8.812686,8.810221,8.859389,8.842209,8.85136,8.868137
2015-07-24,8.823459,8.828936,8.840762,8.862093,8.856317,8.8754835,8.876635
2015-07-26,8.8140335,8.850575,8.84776,8.858772,8.873383,8.876092,8.898594
2015-07-27,8.837284,8.836286,8.865639,8.868612,8.889243,8.881843,8.909262
2015-07-28,8.855383,8.856975,8.8638,8.884514,8.879173,8.902198,8.901327
2015-07-29,8.858812,8.888503,8.879735,8.890695,8.889381,8.882356,8.893705
2015-07-30,8.890173,8.872276,8.890091,8.90691,8.911759,8.9246645,8.940447
2015-07-31,8.876028,8.884852,8.898862,8.92797,8.906179,8.907048,8.922028
2015-08-02,8.8768425,8.88441,8.910308,8.917313,8.920962,8.939222,8.9345045
2015-08-03,8.913497,8.905249,8.922329,8.897372,8.89973,8.927205,8.93195
2015-08-04,8.895747,8.927343,8.909786,8.915043,8.914092,8.923777,8.935189
2015-08-05,8.915406,8.923192,8.923004,8.894282,8.920555,8.902328,8.935365
2015-08-06,8.930995,8.934647,8.904958,8.93487,8.946573,8.932448,8.967777
2015-08-07,8.934446,8.937661,8.946935,8.969435,8.974218,8.936747,8.968371
2015-08-09,8.937772,8.9273205,8.968883,8.9428835,8.963925,8.924,8.976078
2015-08-10,8.940841,8.930444,8.975581,8.961903,8.972501,8.960154,8.978658
2015-08-11,8.928901,8.926746,8.954855,8.97813,8.967787,8.97394,8.982325
2015-08-12,8.953198,8.966865,8.966562,8.965764,8.972365,8.976322,8.990572
2015-08-13,8.940651,8.96792,8.978782,9.007764,9.003227,8.989143,9.003131
2015-08-14,8.972661,8.962632,8.950108,8.978373,8.974009,8.993699,9.001677
2015-08-16,8.976782,8.957062,8.96299,9.005063,8.99702,8.998662,8.98218
2015-08-17,8.971881,9.008783,9.012367,8.996035,9.004985,8.995342,9.007498
2015-08-18,9.011632,9.00236,9.007143,9.019306,9.006761,9.001512,9.026701
2015-08-19,8.9959,8.996434,9.016564,9.018282,9.006279,9.014523,9.024191
2015-08-20,9.003443,9.00908,8.998222,9.005332,9.012893,9.010341,9.034955
2015-08-21,9.006838,8.999475,9.005801,9.019769,9.008477,9.048784,9.030865
2015-08-23,9.012111,9.013416,9.022946,9.01844,9.052095,9.035734,9.040579
2015-08-24,9.006034,9.017932,9.016306,9.015433,9.024903,9.027677,9.045724
2015-08-25,9.020123,9.013669,9.029587,9.030485,9.058892,9.060965,9.054745
2015-08-26,9.022846,9.02345,9.044772,9.042962,9.033304,9.045749,9.056409
2015-08-27,9.031749,9.027732,9.035036,9.039155,9.056583,9.048421,9.093066
2015-08-28,9.029842,9.060689,9.041923,9.054222,9.056366,9.097779,9.142716
2015-08-30,9.0142565,9.05558,9.059641,9.064885,9.085474,9.091702,9.118449
2015-08-31,9.042556,9.054639,9.048198,9.115506,9.107369,9.117324,9.134694
2015-09-01,9.051397,9.081514,9.080503,9.073344,9.103519,9.1270685,9.139699
2015-09-02,9.061084,9.111308,9.092245,9.122787,9.112148,9.119603,9.154406
2015-09-03,9.0615225,9.104193,9.1075115,9.112311,9.133708,9.125944,9.133993
2015-09-04,9.099511,9.106695,9.140258,9.128367,9.135149,9.143191,9.195458
2015-09-06,9.124786,9.155385,9.139193,9.129263,9.172191,9.175525,9.203685
2015-09-07,9.103655,9.108548,9.1359,9.169649,9.197456,9.198023,9.25709
2015-09-08,9.130756,9.145729,9.141036,9.191727,9.177469,9.174167,9.184446
2015-09-09,9.133775,9.137509,9.207921,9.182646,9.229817,9.210926,9.228949
2015-09-10,9.139466,9.19547,9.186457,9.227779,9.243726,9.236875,9.235098
2015-09-11,9.1921425,9.207447,9.206783,9.226182,9.233705,9.2280245,9.211598
2015-09-13,9.199557,9.22709,9.220496,9.231312,9.216883,9.227956,9.21313
2015-09-14,9.211147,9.21929,9.218904,9.23274,9.252032,9.227888,9.244566
2015-09-15,9.18006,9.200204,9.235208,9.26169,9.222254,9.224303,9.242824
2015-09-16,9.246468,9.21625,9.2239485,9.228899,9.219002,9.248567,9.25435
2015-09-17,9.233041,9.234592,9.215567,9.226298,9.265708,9.228416,9.213061
2015-09-18,9.23495,9.241536,9.221684,9.224098,9.221146,9.22802,9.222553
2015-09-20,9.248817,9.225924,9.2087,9.2361145,9.228825,9.231177,9.245309
2015-09-21,9.230188,9.232802,9.261774,9.237019,9.245071,9.2455845,9.254023
2015-09-22,9.238767,9.23905,9.246372,9.239161,9.2403345,9.228746,9.241113
2015-09-23,9.217353,9.232996,9.233892,9.227233,9.234682,9.253767,9.249287
2015-09-24,9.244821,9.250949,9.25424,9.246433,9.269716,9.25423,9.259688
2015-09-25,9.234706,9.233873,9.230556,9.233521,9.237123,9.256921,9.26015
2015-09-27,9.2588625,9.266013,9.226375,9.255026,9.254572,9.242868,9.26922
2015-09-28,9.2572565,9.251561,9.250024,9.248022,9.238802,9.27008,9.273613
2015-09-29,9.245612,9.242195,9.252526,9.255812,9.273128,9.289111,9.276684
2015-09-30,9.269062,9.252513,9.250742,9.24852,9.283644,9.283466,9.287224
2015-10-01,9.258005,9.26464,9.284529,9.278185,9.284472,9.275015,9.282763
2015-10-02,9.2711935,9.271814,9.274747,9.280821,9.281543,9.275926,9.26942
2015-10-04,9.263842,9.257583,9.282781,9.27095,9.276225,9.283905,9.254011
2015-10-05,9.282181,9.282431,9.285186,9.280572,9.263465,9.290542,9.25814
2015-10-06,9.279102,9.275581,9.270383,9.260668,9.262632,9.258884,9.266312
2015-10-07,9.291791,9.278854,9.263183,9.253063,9.27097,9.264222,9.257779
2015-10-08,9.290294,9.261587,9.25824,9.2480755,9.239966,9.261647,9.243692
2015-10-09,9.292657,9.266921,9.255779,9.254758,9.247421,9.254761,9.2564
2015-10-11,9.278591,9.260505,9.248373,9.244905,9.253475,9.243137,9.232392
2015-10-12,9.250321,9.219907,9.2417345,9.2416,9.245954,9.256826,9.253136
2015-10-13,9.262094,9.247978,9.225863,9.246541,9.230208,9.243467,9.2383585
2015-10-14,9.2453985,9.245953,9.249446,9.236141,9.243748,9.257026,9.238815
2015-10-15,9.241688,9.251991,9.241583,9.238255,9.248061,9.2121315,9.261805
2015-10-16,9.265993,9.2359915,9.236541,9.232824,9.228195,9.236992,9.24118
2015-10-18,9.234307,9.260681,9.241982,9.240505,9.229913,9.2272005,9.2482195
2015-10-19,9.247243,9.247669,9.239584,9.238661,9.247335,9.241989,9.257721
2015-10-20,9.258156,9.249196,9.247,9.226646,9.237501,9.229539,9.243529
2015-10-21,9.229311,9.216881,9.240111,9.239741,9.230739,9.249311,9.247348
2015-10-22,9.228383,9.26845,9.246112,9.254514,9.24926,9.24596,9.232978
2015-10-23,9.243233,9.236776,9.237825,9.2253275,9.235289,9.256008,9.253348
2015-10-25,9.250089,9.229907,9.231965,9.24789,9.240782,9.245936,9.240008
2015-10-26,9.242793,9.243512,9.234561,9.237813,9.247647,9.238967,9.24285
2015-10-27,9.261932,9.247182,9.224073,9.243893,9.236591,9.245022,9.255403
2015-10-28,9.249469,9.243684,9.235035,9.230222,9.252901,9.255859,9.262365
2015-10-29,9.243322,9.24394,9.259239,9.237326,9.259357,9.255423,9.274518
2015-10-30,9.233147,9.244804,9.251309,9.25636,9.269569,9.272419,9.3034115
2015-11-01,9.254797,9.251036,9.254608,9.2537985,9.263259,9.306349,9.323664
2015-11-02,9.254976,9.266539,9.263452,9.2845125,9.297589,9.310518,9.304645
2015-11-03,9.250273,9.269745,9.274735,9.315728,9.315969,9.305795,9.29411
2015-11-04,9.265136,9.26108,9.304633,9.32291,9.302716,9.27107,9.289479
2015-11-05,9.27144,9.304627,9.310995,9.3264675,9.309491,9.291843,9.286456
2015-11-06,9.305892,9.324713,9.3013315,9.298976,9.291805,9.28498,9.259906
2015-11-08,9.304425,9.30836,9.278154,9.299374,9.287935,9.258516,9.269939
2015-11-09,9.3132305,9.30063,9.2972,9.280463,9.276367,9.283961,9.291432
2015-11-10,9.296314,9.304606,9.2800865,9.274717,9.275746,9.270539,9.277114
2015-11-11,9.288338,9.308073,9.256301,9.280706,9.276429,9.254172,9.276316
2015-11-12,9.284556,9.270675,9.288168,9.27441,9.275744,9.262976,9.257742
2015-11-13,9.277025,9.272276,9.271463,9.29291,9.276467,9.271219,9.254825
2015-11-15,9.277841,9.294665,9.280055,9.272435,9.2840605,9.268939,9.259339
2015-11-16,9.292723,9.293236,9.293774,9.262478,9.248492,9.284259,9.246539
2015-11-17,9.256384,9.276065,9.301949,9.27167,9.270492,9.25989,9.270668
2015-11-18,9.28031,9.278332,9.250774,9.261402,9.259167,9.272173,9.25712
2015-11-19,9.223103,9.272007,9.251499,9.258772,9.263425,9.255652,9.265158
2015-11-20,9.28262,9.281155,9.2684765,9.273958,9.258269,9.250123,9.266024
2015-11-22,9.233482,9.261398,9.266583,9.241945,9.293878,9.252979,9.253704
2015-11-23,9.263333,9.247142,9.243473,9.258348,9.286439,9.232535,9.212409
2015-11-24,9.25073,9.261258,9.280293,9.275451,9.264332,9.265911,9.258353
2015-11-25,9.253172,9.260262,9.257254,9.246712,9.255084,9.226452,9.25686
2015-11-26,9.257204,9.255304,9.246352,9.257146,9.239189,9.259636,9.223042
2015-11-27,9.251678,9.275651,9.256852,9.246245,9.278667,9.292084,9.287884
2015-11-29,9.263766,9.266471,9.245875,9.257355,9.231187,9.2789755,9.3155775
2015-11-30,9.258672,9.263711,9.257059,9.245743,9.2471,9.27663,9.284674
2015-12-01,9.286289,9.280867,9.245369,9.257565,9.247667,9.254904,9.265542
2015-12-02,9.28017,9.248353,9.257273,9.246013,9.274999,9.260484,9.254483
2015-12-03,9.2676935,9.265484,9.231286,9.257801,9.259197,9.262926,9.289488
2015-12-04,9.228977,9.283462,9.247168,9.249754,9.264142,9.278253,9.27892
2015-12-06,9.244478,9.263348,9.285918,9.266223,9.27471,9.28053,9.280535
2015-12-07,9.261267,9.264516,9.281168,9.292031,9.281725,9.290128,9.289926
2015-12-08,9.288978,9.276367,9.2896595,9.284056,9.284671,9.279772,9.2783575
2015-12-09,9.2673025,9.267784,9.276207,9.294259,9.2769165,9.299396,9.280104
2015-12-10,9.280847,9.303165,9.263849,9.277859,9.246421,9.297825,9.290306
2015-12-11,9.272869,9.2800865,9.281127,9.301673,9.261046,9.26987,9.277712
2015-12-13,9.275839,9.269198,9.271739,9.279776,9.2891245,9.2849455,9.279592
2015-12-14,9.268179,9.301557,9.28347,9.301416,9.268455,9.27773,9.290619
2015-12-15,9.255923,9.293611,9.252045,9.271357,9.258156,9.30196,9.276963
2015-12-16,9.287146,9.2706,9.271526,9.2703285,9.282149,9.27195,9.278969
2015-12-17,9.279406,9.24848,9.285464,9.279849,9.261274,9.284212,9.290822
2015-12-18,9.287833,9.28352,9.264766,9.276684,9.284039,9.295319,9.301682
2015-12-20,9.271507,9.260795,9.280626,9.300112,9.27797,9.315054,9.329849
2015-12-21,9.2523,9.268458,9.26746,9.300262,9.30755,9.333586,9.332893
2015-12-22,9.306389,9.285112,9.3308325,9.307293,9.29686,9.332132,9.335086
2015-12-23,9.299925,9.301219,9.2898,9.32485,9.324602,9.331356,9.3464
2015-12-24,9.276913,9.314086,9.32724,9.338176,9.338332,9.361257,9.449081
2015-12-27,9.321365,9.34004,9.345095,9.318167,9.363178,9.452682,9.477014
2015-12-28,9.3314495,9.324291,9.3361435,9.358232,9.402754,9.481597,9.524248
2015-12-29,9.316349,9.330176,9.377027,9.453129,9.33167,9.457916,9.484098
2015-12-30,9.323911,9.354306,9.456827,9.458269,9.499347,9.4949665,9.5262575
2015-12-31,9.361681,9.455815,9.444401,9.473659,9.510725,9.498572,9.501559
2016-01-03,9.472674,9.4401245,9.401456,9.498963,9.49204,9.502038,9.505062
2016-01-04,9.487058,9.454011,9.513513,9.509966,9.50089,9.523446,9.504439
2016-01-05,9.500666,9.498684,9.508739,9.532452,9.497915,9.520711,9.500296
2016-01-06,9.478494,9.510037,9.515884,9.483568,9.52426,9.522211,9.519145
2016-01-07,9.492412,9.513978,9.489242,9.502747,9.525689,9.522731,9.527067
2016-01-08,9.513792,9.507696,9.498131,9.525676,9.522739,9.50214,9.534495
2016-01-10,9.522141,9.520075,9.525353,9.537588,9.517013,9.528473,9.534323
2016-01-11,9.53636,9.504441,9.52002,9.512289,9.5395,9.520952,9.535336
2016-01-12,9.52625,9.4992485,9.530233,9.528929,9.536557,9.536812,9.550242
2016-01-13,9.516008,9.534488,9.530842,9.530302,9.543784,9.547198,9.54516
2016-01-14,9.535103,9.516361,9.533603,9.52045,9.540259,9.546466,9.556264
2016-01-15,9.522818,9.5344515,9.535145,9.546554,9.563568,9.551962,9.5593195
2016-01-17,9.525236,9.550067,9.52768,9.534419,9.547314,9.567765,9.554926
2016-01-18,9.539284,9.542893,9.538386,9.569365,9.554452,9.600717,9.579397
2016-01-19,9.567147,9.527662,9.561199,9.558584,9.578431,9.540715,9.556152
2016-01-20,9.550413,9.544057,9.559164,9.580013,9.567086,9.570251,9.573638
2016-01-21,9.557613,9.56109,9.575883,9.565367,9.575778,9.56822,9.565368
2016-01-22,9.549663,9.5742855,9.586317,9.573171,9.562146,9.552639,9.568694
2016-01-24,9.568786,9.563465,9.572753,9.566698,9.569322,9.571578,9.57026
2016-01-25,9.565631,9.564455,9.55381,9.566922,9.565156,9.56804,9.571535
2016-01-26,9.560919,9.574998,9.556285,9.577119,9.576286,9.555034,9.561373
2016-01-27,9.565671,9.562971,9.571136,9.56384,9.578534,9.573148,9.563496
2016-01-28,9.560327,9.564072,9.571064,9.570436,9.556907,9.568205,9.564949
2016-01-29,9.5658655,9.575778,9.555634,9.568239,9.568383,9.553845,9.565946
2016-01-31,9.560132,9.56243,9.577071,9.566765,9.562562,9.573806,9.569073
2016-02-01,9.566074,9.563654,9.571202,9.571807,9.565353,9.5660095,9.571289
2016-02-02,9.559929,9.576636,9.554255,9.59136,9.557764,9.538844,9.572891
2016-02-03,9.566294,9.561832,9.577757,9.551115,9.57808,9.552143,9.542528
2016-02-04,9.5597105,9.5631895,9.585257,9.56065,9.568499,9.579589,9.580477
