,XAUCHF,XAUCHF,XAUCHF,XAUCHF,XAUCHF,XAUCHF,XAUCHF
2014-10-14,1158.7827,1158.7963,1158.7552,1158.8555,1158.8306,1158.8123,1158.8701
2014-10-15,1158.8041,1158.8011,1158.8933,1158.8503,1158.7799,1158.7965,1158.791
2014-10-16,1158.7936,1158.848,1158.7393,1158.804,1158.8298,1158.8752,1158.7751
2014-10-17,1158.7551,1158.796,1158.8582,1158.8557,1158.8224,1158.8911,1158.8547
2014-10-19,1158.84,1158.801,1158.8325,1158.8506,1158.816,1158.812,1158.8705
2014-10-20,1158.8804,1158.8486,1158.7543,1158.8035,1158.8599,1158.7964,1158.7905
2014-10-21,1158.8331,1158.7959,1158.8953,1158.856,1158.8466,1158.8759,1159.1925
2014-10-22,1158.8278,1158.801,1158.7382,1158.8506,1158.7914,1159.1401,1159.3574
2014-10-23,1158.9376,1158.8489,1158.8591,1158.8029,1159.1643,1159.3325,1159.531
2014-10-24,1158.8785,1158.7957,1158.8328,1159.0913,1159.3506,1159.5049,1159.9594
2014-10-26,1158.8721,1158.801,1159.0712,1159.3154,1159.5712,1159.8655,1159.953
2014-10-27,1158.8947,1159.2036,1159.351,1159.5879,1159.966,1160.0978,1159.9489
2014-10-28,1159.0513,1159.3823,1159.4642,1159.8875,1159.8986,1159.9486,1159.9469
2014-10-29,1159.3457,1159.6259,1159.9905,1159.9447,1159.8698,1159.7877,1159.9321
2014-10-30,1159.527,1159.9615,1159.9562,1159.9402,1159.9117,1160.0215,1159.9641
2014-10-31,1159.9138,1159.9513,1159.9696,1159.9791,1159.9989,1160.0677,1159.9521
2014-11-02,1159.9001,1159.8848,1159.9834,1159.9211,1159.9409,1159.8074,1159.9459
2014-11-03,1159.9425,1159.9329,1159.9409,1159.9161,1159.922,1159.8645,1159.9427
2014-11-04,1159.9258,1159.9054,1159.9583,1159.9622,1159.9595,1160.0999,1159.941
2014-11-05,1159.9692,1159.8899,1159.9219,1159.9523,1159.9452,1159.9486,1159.9286
2014-11-06,1159.9619,1159.9326,1159.991,1159.9457,1159.927,1159.786,1159.9103
2014-11-07,1160.0007,1159.9054,1159.9708,1159.8745,1159.9658,1160.0221,1159.9001
2014-11-09,1159.9402,1159.9658,1159.9417,1159.9651,1159.9385,1160.0691,1159.8951
2014-11-10,1159.9308,1159.9935,1159.9031,1159.9208,1159.9568,1159.806,1159.8925
2014-11-11,1159.9799,1159.9513,1159.936,1159.9761,1159.922,1159.8638,1159.9359
2014-11-12,1159.9585,1159.9855,1159.9531,1159.9623,1159.8975,1160.1011,1159.9763
2014-11-13,1159.9469,1159.8716,1159.983,1159.9524,1159.8683,1159.9486,1159.9617
2014-11-14,1159.8914,1159.9133,1159.9583,1159.9456,1159.95,1159.7849,1159.9535
2014-11-16,1159.9261,1159.8896,1159.9216,1159.9413,1159.9946,1160.0227,1150.4009
2014-11-17,1159.9121,1159.9409,1159.9912,1159.9292,1159.9541,1150.6403,1150.6385
2014-11-18,1159.8987,1159.9049,1159.971,1159.9211,1150.5938,1150.5732,1150.6881
2014-11-19,1159.9423,1159.8899,1159.9365,1150.5725,1150.5834,1150.6083,1150.6328
2014-11-20,1159.9246,1159.9412,1150.4979,1150.6587,1150.6654,1150.682,1150.6383
2014-11-21,1159.9694,1150.6627,1150.6166,1150.6337,1150.6819,1150.6467,1150.6881
2014-11-23,1150.5887,1150.6353,1150.6906,1150.6587,1150.5996,1150.5729,1148.0924
2014-11-24,1150.647,1150.6292,1150.6552,1150.6337,1150.5833,1148.1464,1146.7931
2014-11-25,1150.6414,1150.6642,1150.5809,1150.6587,1148.1696,1146.7865,1142.104
2014-11-26,1150.5919,1150.654,1150.6166,1148.1519,1146.8647,1142.0387,1142.0623
2014-11-27,1150.647,1150.6357,1148.1764,1146.8517,1142.1222,1142.1177,1142.1205
2014-11-28,1150.6415,1148.1503,1146.8434,1142.0425,1142.1382,1142.0903,1142.0465
2014-11-30,1148.0831,1146.83,1142.0638,1142.0851,1142.0613,1142.0579,1142.1804
2014-12-01,1146.8768,1142.0698,1142.1376,1142.0757,1142.0487,1142.1166,1142.0886
2014-12-02,1142.1523,1142.0623,1142.1078,1142.0684,1142.0837,1142.0731,1142.1361
2014-12-03,1142.047,1142.1438,1142.0382,1142.1073,1142.067,1142.144,1142.0775
2014-12-04,1142.1163,1142.1143,1142.0774,1142.0426,1142.099,1142.0887,1142.0167
2014-12-05,1141.9993,1142.0452,1142.0591,1142.0399,1142.0294,1142.0963,1142.0635
2014-12-07,1142.0859,1142.062,1142.0944,1142.0844,1142.0236,1142.0486,1141.9884
2014-12-08,1142.1158,1142.112,1142.0732,1142.0753,1142.1143,1142.1168,1142.1083
2014-12-09,1142.0251,1142.0714,1142.0107,1142.0686,1142.1367,1142.0902,1146.8846
2014-12-10,1142.074,1142.144,1142.0549,1142.1088,1142.0593,1146.7776,1148.1064
2014-12-11,1142.0475,1142.0428,1142.1361,1142.0452,1146.8292,1148.1443,1148.4952
2014-12-12,1142.1161,1142.0553,1142.1063,1146.8197,1148.1887,1148.4614,1152.1553
2014-12-14,1141.9982,1142.1112,1146.8734,1148.1552,1148.5067,1152.1045,1152.6078
2014-12-15,1142.0845,1146.8877,1148.1304,1148.4534,1152.2681,1152.6038,1156.5734
2014-12-16,1146.8915,1148.1221,1148.4874,1152.1926,1152.6381,1156.5889,1156.9707
2014-12-17,1148.2197,1148.4469,1152.1887,1152.6696,1156.5677,1156.9171,1157.8516
2014-12-18,1148.4215,1152.0486,1152.5931,1156.6497,1156.9991,1157.9181,1159.6094
2014-12-19,1152.1477,1152.6635,1156.585,1156.8733,1157.8739,1159.5669,1160.6547
2014-12-21,1152.6522,1156.6472,1156.9521,1157.9214,1159.6707,1160.5737,1161.7026
2014-12-22,1156.626,1156.9595,1157.8992,1159.6508,1160.5809,1161.6995,1163.1777
2014-12-23,1156.9564,1157.9275,1159.5912,1160.624,1161.6072,1163.2034,1163.5765
2014-12-24,1157.7893,1159.575,1160.6154,1161.654,1163.2255,1163.6001,1164.7484
2014-12-25,1159.5911,1160.5751,1161.6399,1163.172,1163.6182,1164.7357,1165.8735
2014-12-26,1160.6016,1161.7007,1163.1514,1163.568,1164.7665,1165.8921,1166.01
2014-12-28,1161.6224,1163.1825,1163.6338,1164.7727,1165.9055,1166.0004,1166.5555
2014-12-29,1163.1166,1163.5836,1164.796,1165.893,1166.0166,1166.5894,1168.1251
2014-12-30,1163.6578,1164.7458,1166.0183,1166.0471,1166.631,1167.9922,1171.2351
2014-12-31,1164.8086,1165.9635,1166.0549,1166.6012,1167.9764,1171.3676,1173.3494
2015-01-01,1165.9333,1166.0062,1166.5612,1168.0918,1171.2136,1173.3665,1174.2489
2015-01-02,1166.0349,1166.5646,1168.0447,1171.2686,1173.402,1174.2722,1174.2583
2015-01-04,1166.5024,1168.0676,1171.2233,1173.3776,1174.1873,1174.2855,1175.0233
2015-01-05,1168.0309,1171.2345,1173.3821,1174.2219,1174.2773,1175.0488,1175.4071
2015-01-06,1171.2281,1173.2358,1174.1761,1174.2933,1175.1304,1175.4438,1176.2603
2015-01-07,1173.4222,1174.1931,1174.2416,1174.9803,1175.4253,1176.2396,1176.7312
2015-01-08,1174.1886,1174.3114,1175.0824,1175.4429,1176.2205,1176.7568,1177.5521
2015-01-09,1174.255,1175.1427,1175.4806,1176.2131,1176.8057,1177.5117,1179.6815
2015-01-11,1175.1708,1175.4739,1176.2216,1176.7814,1177.5088,1179.6543,1179.6484
2015-01-12,1175.3945,1176.1904,1176.7731,1177.5312,1179.672,1179.6597,1179.6583
2015-01-13,1176.2861,1176.7744,1177.4949,1179.6548,1179.6892,1179.617,1179.6085
2015-01-14,1176.8079,1177.5333,1179.5802,1179.6635,1179.6172,1179.617,1179.6589
2015-01-15,1177.5625,1179.6705,1179.6631,1179.6218,1179.6294,1179.6298,1179.656
2015-01-16,1179.6499,1179.6626,1179.6906,1179.6362,1179.6531,1179.6836,1176.7623
2015-01-18,1179.629,1179.6149,1179.6041,1179.6923,1179.6191,1176.7377,1176.1896
2015-01-19,1179.6948,1179.6682,1179.6519,1179.6453,1176.7251,1176.2614,1175.4111
2015-01-20,1179.581,1179.6628,1179.627,1176.7395,1176.199,1175.3724,1175.041
2015-01-21,1179.6637,1179.6146,1176.8555,1176.231,1175.3961,1175.0873,1174.2621
2015-01-22,1179.6914,1176.7648,1176.172,1175.4038,1175.0708,1174.2142,1174.34
2015-01-23,1176.8552,1176.2415,1175.3596,1175.0663,1174.2527,1174.2462,1174.2
2015-01-25,1176.2438,1175.3867,1175.045,1174.2797,1174.2981,1174.3167,1174.3563
2015-01-26,1175.3959,1175.06,1174.2294,1174.2881,1174.2455,1174.2828,1174.2214
2015-01-27,1175.064,1174.2938,1174.2101,1174.2458,1174.2506,1174.1849,1174.1927
2015-01-28,1174.1777,1174.2885,1174.2886,1174.261,1174.2023,1174.1461,1174.1556
2015-01-29,1174.3723,1174.241,1174.3044,1174.2144,1174.1235,1174.2063,1174.1888
2015-01-30,1174.2854,1174.2938,1174.204,1174.1421,1174.152,1174.2223,1174.1655
2015-02-01,1174.2573,1174.1825,1174.1641,1174.1766,1174.2191,1174.1759,1174.135
2015-02-02,1174.1982,1174.1984,1174.1615,1174.2491,1174.1802,1174.1823,1174.2115
2015-02-03,1174.1909,1174.1672,1174.1692,1174.2142,1174.1984,1174.1846,1172.9496
2015-02-04,1174.2263,1174.2351,1174.2268,1174.1415,1174.1637,1172.8647,1171.5706
2015-02-05,1174.1682,1174.2415,1174.1995,1174.1764,1172.8647,1171.5514,1169.5833
2015-02-06,1174.1663,1174.153,1174.1593,1172.898,1171.4932,1169.4958,1169.1254
2015-02-08,1174.2069,1174.1299,1172.9022,1171.5751,1169.6051,1169.0886,1164.3954
2015-02-09,1174.1982,1172.8618,1171.5261,1169.623,1169.0599,1164.4591,1164.0132
2015-02-10,1172.9188,1171.5323,1169.5604,1169.0415,1164.4694,1163.9038,1161.4944
2015-02-11,1171.5547,1169.6594,1169.0598,1164.3782,1163.9734,1161.5308,1155.6228
2015-02-12,1169.5815,1169.0437,1164.4463,1163.9725,1161.5371,1155.6482,1146.9325
2015-02-13,1169.1163,1164.4487,1164.0125,1161.5906,1155.6511,1147.2079,1146.3907
2015-02-15,1164.4424,1163.9912,1161.5459,1155.7961,1147.1111,1146.4065,1146.3739
2015-02-16,1163.9565,1161.5251,1155.7915,1147.097,1146.4215,1146.4767,1146.3296
2015-02-17,1161.535,1155.721,1147.2096,1146.383,1146.4283,1146.3372,1145.163
2015-02-18,1155.7942,1147.1746,1146.4512,1146.4609,1146.3041,1145.1483,1144.8
2015-02-19,1147.0864,1146.5422,1146.4204,1146.3031,1145.1311,1144.844,1144.5159
2015-02-20,1146.481,1146.4535,1146.302,1145.1309,1144.7393,1144.5767,1144.5319
2015-02-22,1146.3937,1146.2745,1145.1058,1144.7574,1144.5441,1144.5433,1144.5011
2015-02-23,1146.3346,1145.1357,1144.8016,1144.4736,1144.5455,1144.4725,1144.8486
2015-02-24,1145.1788,1144.7664,1144.5533,1144.4576,1144.5027,1144.7804,1145.0334
2015-02-25,1144.8301,1144.5143,1144.5178,1144.5374,1144.741,1144.9507,1145.165
2015-02-26,1144.5159,1144.5166,1144.5228,1144.7334,1144.9913,1145.1383,1146.3616
2015-02-27,1144.5745,1144.5603,1144.9069,1145.0387,1145.1187,1146.299,1146.4684
2015-03-01,1144.5375,1144.7675,1145.0247,1145.1521,1146.3778,1146.4305,1147.0953
2015-03-02,1144.7954,1144.9873,1145.1473,1146.36,1146.4624,1147.0817,1147.4249
2015-03-03,1145.0183,1145.1388,1146.319,1146.4652,1147.0599,1147.246,1150.5127
2015-03-04,1145.0972,1146.2782,1146.4108,1147.1381,1147.3633,1150.4685,1152.1617
2015-03-05,1146.3773,1146.4182,1147.0792,1147.3386,1150.4344,1152.1698,1152.8823
2015-03-06,1146.4213,1147.0511,1147.4015,1150.5308,1152.1605,1152.932,1152.9235
2015-03-08,1147.1069,1147.326,1150.5311,1152.2273,1152.9008,1152.8627,1152.8998
2015-03-09,1147.3615,1150.5181,1152.2223,1152.8544,1152.9037,1152.8937,1152.9136
2015-03-10,1150.5718,1152.1985,1152.8475,1152.8885,1152.912,1152.8815,1152.8925
2015-03-11,1152.1277,1152.8792,1152.882,1152.9598,1152.9755,1152.8988,1152.9141
2015-03-12,1152.9254,1152.901,1152.9532,1152.9258,1152.8728,1152.9246,1152.8922
2015-03-13,1152.9362,1152.8901,1152.9192,1152.8542,1152.9514,1152.9576,1152.1371
2015-03-15,1152.9749,1152.9437,1152.8475,1152.8888,1152.8773,1152.1665,1152.171
2015-03-16,1152.8892,1152.9185,1152.8816,1152.9609,1152.0654,1152.1237,1152.197
2015-03-17,1152.8484,1152.845,1152.9535,1152.1155,1152.1213,1152.2308,1152.1284
2015-03-18,1152.8966,1152.9719,1152.277,1152.1304,1152.1686,1152.1825,1152.1608
2015-03-19,1152.9016,1152.1604,1152.1873,1152.2104,1152.1578,1152.2051,1152.1312
2015-03-20,1152.0704,1152.1724,1152.0693,1152.2267,1152.1495,1152.1459,1152.1702
2015-03-22,1152.0809,1152.1292,1152.0665,1152.1462,1152.1919,1152.1472,1152.8861
2015-03-23,1152.181,1152.1965,1152.1577,1152.1302,1152.1772,1152.8418,1153.1382
2015-03-24,1152.2144,1152.1617,1152.2762,1152.211,1152.9036,1153.2032,1153.1987
2015-03-25,1152.1481,1152.1616,1152.2788,1152.888,1153.1737,1153.0865,1153.2131
2015-03-26,1152.1432,1152.1611,1152.8752,1153.1624,1153.2103,1153.0837,1153.1332
2015-03-27,1152.1833,1152.8552,1153.131,1153.158,1153.1887,1153.1744,1155.7388
2015-03-29,1152.8685,1153.2185,1153.1836,1153.1936,1153.1267,1155.7252,1155.715
2015-03-30,1153.1816,1153.2343,1153.1792,1153.1857,1155.6489,1155.7104,1155.8658
2015-03-31,1153.137,1153.2526,1153.1691,1155.7026,1155.5911,1155.779,1156.0331
2015-04-01,1153.2019,1153.1997,1155.7046,1155.6699,1155.8081,1156.1355,1157.4358
2015-04-02,1153.2114,1155.6531,1155.718,1155.7971,1156.0968,1157.3795,1157.5859
2015-04-05,1155.6715,1155.7332,1155.8317,1156.1182,1157.4697,1157.5923,1157.6434
2015-04-06,1155.7101,1155.8368,1156.0449,1157.5176,1157.6055,1157.6187,1158.5122
2015-04-07,1155.8976,1156.0653,1157.4768,1157.6206,1157.672,1158.4254,1158.5284
2015-04-08,1156.0615,1157.4156,1157.5902,1157.7032,1158.4078,1158.492,1158.6687
2015-04-09,1157.4802,1157.6198,1157.6598,1158.4308,1158.4875,1158.6821,1158.6395
2015-04-10,1157.5851,1157.6832,1158.4661,1158.4594,1158.7183,1158.6979,1158.7152
2015-04-12,1157.6614,1158.4646,1158.6045,1158.6802,1158.7279,1158.6664,1158.4786
2015-04-13,1158.477,1158.5243,1158.6759,1158.7152,1158.7122,1158.4895,1158.4585
2015-04-14,1158.4662,1158.7566,1158.6953,1158.6534,1158.5507,1158.4214,1157.6705
2015-04-15,1158.657,1158.6849,1158.7214,1158.5596,1158.4578,1157.6735,1157.592
2015-04-16,1158.6569,1158.6346,1158.571,1158.4188,1157.6493,1157.6472,1157.6117
2015-04-17,1158.7009,1158.5978,1158.4175,1157.7147,1157.5974,1157.6047,1157.6263
2015-04-19,1158.4799,1158.4155,1157.6781,1157.6229,1157.6604,1157.5725,1157.5887
2015-04-20,1158.381,1157.6536,1157.6464,1157.5735,1157.6263,1157.6276,1156.0923
2015-04-21,1157.6854,1157.6195,1157.5745,1157.6287,1157.6017,1156.0688,1155.802
2015-04-22,1157.588,1157.5277,1157.5599,1157.632,1156.1106,1155.778,1155.6968
2015-04-23,1157.6257,1157.531,1157.6326,1156.0576,1155.7844,1155.6404,1155.0442
2015-04-24,1157.5894,1157.6108,1156.1011,1155.8633,1155.6895,1155.0295,1153.9419
2015-04-26,1157.5964,1156.0818,1155.7798,1155.7076,1155.0225,1153.9413,1153.8463
2015-04-27,1156.0785,1155.8193,1155.641,1155.0192,1153.8696,1153.84,1153.8912
2015-04-28,1155.8429,1155.7517,1155.0084,1153.9215,1153.7867,1153.8333,1150.9677
2015-04-29,1155.767,1155.0027,1153.9716,1153.8195,1153.8091,1150.9521,1150.5691
2015-04-30,1155.0027,1153.9419,1153.8284,1153.8445,1150.9502,1150.5938,1150.5176
2015-05-01,1153.9812,1153.8846,1153.7666,1150.9359,1150.583,1150.4923,1149.4149
2015-05-03,1153.8687,1153.8473,1150.9215,1150.5449,1150.5437,1149.3644,1149.4745
2015-05-04,1153.8536,1151.0485,1150.5797,1150.5016,1149.3824,1149.4797,1149.3993
2015-05-05,1150.9622,1150.5916,1150.4996,1149.4589,1149.3674,1149.3954,1147.6271
2015-05-06,1150.5402,1150.4056,1149.4225,1149.428,1149.4384,1147.6686,1147.2971
2015-05-07,1150.4579,1149.3738,1149.4309,1149.3641,1147.6367,1147.3186,1147.011
2015-05-08,1149.408,1149.4956,1149.3999,1147.7129,1147.2704,1146.9908,1147.011
2015-05-10,1149.4011,1149.3594,1147.6744,1147.2075,1146.9988,1147.0134,1144.7935
2015-05-11,1149.4382,1147.6854,1147.2037,1146.9993,1146.9476,1144.818,1144.144
2015-05-12,1147.6995,1147.2783,1147.0504,1147.0211,1144.7235,1144.185,1141.8887
2015-05-13,1147.3055,1146.9904,1146.9839,1144.7235,1144.1119,1141.9373,1140.1172
2015-05-14,1146.9838,1147.0256,1144.7426,1144.1943,1141.943,1140.1498,1133.4585
2015-05-15,1147.0195,1144.8198,1144.1528,1141.9216,1140.1477,1133.6226,1133.1163
2015-05-17,1144.752,1144.1478,1141.9495,1140.0671,1133.6001,1133.138,1131.3542
2015-05-18,1144.1704,1141.9874,1140.1305,1133.4963,1133.145,1131.3517,1131.3497
2015-05-19,1141.922,1140.1802,1133.5234,1133.0955,1131.3245,1131.2963,1131.3575
2015-05-20,1140.1388,1133.4867,1133.0977,1131.2828,1131.3312,1131.3359,1131.3444
2015-05-21,1133.5062,1133.1049,1131.3894,1131.3511,1131.2948,1131.2897,1131.3126
2015-05-22,1133.056,1131.3301,1131.2677,1131.3584,1131.4015,1131.324,1130.9796
2015-05-24,1131.3141,1131.3207,1131.3574,1131.3141,1131.3568,1130.9265,1128.964
2015-05-25,1131.3676,1131.3041,1131.3353,1131.3269,1130.971,1128.912,1128.0311
2015-05-26,1131.3624,1131.3364,1131.3466,1131.0016,1128.9272,1128.0713,1126.405
2015-05-27,1131.316,1131.3292,1130.9165,1128.9755,1128.0887,1126.4171,1124.4447
2015-05-28,1131.3678,1130.9338,1129.0032,1127.9983,1126.4775,1124.5067,1123.4749
2015-05-29,1130.9402,1128.912,1128.0394,1126.418,1124.5131,1123.491,1122.0508
2015-05-31,1128.9337,1128.0215,1126.3574,1124.5161,1123.5142,1122.0942,1121.9243
2015-06-01,1128.1229,1126.3677,1124.488,1123.4926,1122.0051,1121.8495,1120.0914
2015-06-02,1126.4156,1124.5309,1123.496,1121.9373,1121.8737,1120.091,1119.192
2015-06-03,1124.5597,1123.5052,1121.9447,1121.9325,1120.1135,1119.1947,1116.2042
2015-06-04,1123.5276,1122.0562,1121.875,1120.0736,1119.2051,1116.1233,1115.839
2015-06-05,1121.9573,1121.8923,1120.0769,1119.1783,1116.0974,1115.807,1113.3652
2015-06-07,1121.9084,1120.0498,1119.21,1116.2247,1115.8256,1113.4254,1111.3042
2015-06-08,1120.1449,1119.2012,1116.1671,1115.7856,1113.3601,1111.2145,1110.2408
2015-06-09,1119.1682,1116.0786,1115.7683,1113.3655,1111.2334,1110.285,1110.2871
2015-06-10,1116.1049,1115.8181,1113.4769,1111.2423,1110.291,1110.3423,1110.3064
2015-06-11,1115.7524,1113.4818,1111.2911,1110.3052,1110.3375,1110.3142,1110.3383
2015-06-12,1113.3962,1111.2943,1110.2325,1110.2246,1110.2319,1110.2487,1110.3384
2015-06-14,1111.2583,1110.3254,1110.2745,1110.2067,1110.2751,1110.2651,1110.2894
2015-06-15,1110.3339,1110.286,1110.2689,1110.2832,1110.2665,1110.303,1110.2871
2015-06-16,1110.2363,1110.3188,1110.2028,1110.2974,1110.2275,1110.2822,1110.238
2015-06-17,1110.2726,1110.2098,1110.2568,1110.2653,1110.2627,1110.2214,1110.2753
2015-06-18,1110.2042,1110.2502,1110.2854,1110.283,1110.2555,1110.2646,1110.2749
2015-06-19,1110.2496,1110.2893,1110.2974,1110.2532,1110.316,1110.3025,1110.2756
2015-06-21,1110.2782,1110.2797,1110.2888,1110.2728,1110.2961,1110.2484,1106.8298
2015-06-22,1110.2798,1110.2736,1110.3279,1110.2892,1110.2908,1106.8163,1104.4761
2015-06-23,1110.3151,1110.2611,1110.2288,1110.2584,1106.8579,1104.6138,1104.5344
2015-06-24,1110.2573,1110.2522,1110.2732,1106.8395,1104.4636,1104.5476,1103.5436
2015-06-25,1110.2465,1110.2909,1106.8763,1104.4557,1104.4415,1103.5284,1103.0518
2015-06-26,1110.2898,1106.9213,1104.5544,1104.4641,1103.574,1103.0852,1103.0399
2015-06-28,1106.8593,1104.4768,1104.5322,1103.5314,1103.0211,1103.0989,1102.7306
2015-06-29,1104.4294,1104.5354,1103.4811,1103.0708,1103.0114,1102.7588,1102.0142
2015-06-30,1104.4762,1103.5178,1103.0712,1103.0819,1102.69,1102.0411,1102.0686
2015-07-01,1103.4937,1103.0641,1103.0494,1102.7751,1102.0146,1102.0825,1102.0002
2015-07-02,1103.0701,1103.0156,1102.7776,1102.0397,1102.0089,1101.9315,1101.2571
2015-07-03,1103.104,1102.751,1102.0413,1102.1132,1101.942,1101.1975,1101.1906
2015-07-05,1102.7269,1102.0153,1102.0865,1101.9456,1101.1503,1101.2252,1100.9292
2015-07-06,1102.0007,1102.0238,1101.9637,1101.1978,1101.1902,1100.989,1100.8848
2015-07-07,1102.0491,1101.915,1101.1909,1101.1768,1100.9752,1100.8892,1100.7452
2015-07-08,1101.8269,1101.2522,1101.1296,1100.9712,1100.8829,1100.6285,1100.5989
2015-07-09,1101.416,1101.1686,1101.0023,1100.9265,1100.6755,1100.5421,1100.1141
2015-07-10,1101.1573,1101.01,1100.8683,1100.73,1100.58,1100.1317,1099.9736
2015-07-12,1101.0404,1100.898,1100.679,1100.62,1100.1368,1099.9723,1099.771
2015-07-13,1100.8796,1100.7399,1100.5817,1100.1409,1099.9425,1099.7368,1099.5992
2015-07-14,1100.6412,1100.5586,1100.0522,1100.0355,1099.8013,1099.7699,1099.7449
2015-07-15,1100.5809,1100.1761,1099.9183,1099.7931,1099.586,1099.71,1098.0908
2015-07-16,1100.193,1099.938,1099.8225,1099.7125,1099.804,1098.013,1098.0491
2015-07-17,1100.0231,1099.863,1099.7719,1099.7322,1098.044,1098.0629,1098.0537
2015-07-19,1099.7113,1099.6722,1099.7871,1098.028,1098.0717,1098.0338,1097.5145
2015-07-20,1099.6979,1099.7266,1098.0635,1098.0479,1098.0503,1097.4698,1097.3268
2015-07-21,1099.7349,1098.066,1098.0414,1098.0559,1097.4441,1097.3339,1096.7107
2015-07-22,1098.0919,1098.105,1098.005,1097.4792,1097.3362,1096.703,1096.0645
2015-07-23,1098.0464,1098.043,1097.4565,1097.366,1096.6823,1095.9858,1095.1547
2015-07-24,1098.0697,1097.4445,1097.317,1096.702,1096.0479,1095.0919,1095.0559
2015-07-26,1097.463,1097.3359,1096.7251,1095.9532,1095.2144,1095.0547,1095.1008
2015-07-27,1097.3483,1096.7015,1096.0802,1095.1956,1095.0223,1095.0599,1094.7207
2015-07-28,1096.6626,1096.0839,1095.2616,1095.0219,1095.0614,1094.7175,1094.5234
2015-07-29,1096.1188,1095.1776,1095.0784,1095.0798,1094.7083,1094.6766,1093.1261
2015-07-30,1095.2017,1095.1013,1095.0857,1094.6768,1094.6455,1093.1576,1092.906
2015-07-31,1095.0823,1095.0381,1094.6727,1094.6018,1093.1489,1092.9019,1092.6335
2015-08-02,1094.9545,1094.8677,1094.6506,1093.1293,1092.877,1092.6179,1092.3799
2015-08-03,1094.6698,1094.6489,1093.1976,1092.8739,1092.6141,1092.405,1092.3118
2015-08-04,1094.7063,1093.2584,1092.8947,1092.6536,1092.4176,1092.3291,1078.0188
2015-08-05,1093.1809,1092.8424,1092.6243,1092.3885,1092.3351,1077.8774,1078.5132
2015-08-06,1092.8887,1092.6707,1092.3809,1092.281,1077.8838,1078.568,1078.4988
2015-08-07,1092.6821,1092.3823,1092.241,1078.0573,1078.5571,1078.518,1078.5723
2015-08-09,1092.3888,1092.3043,1077.8767,1078.5397,1078.5521,1078.5228,1078.5872
2015-08-10,1092.2975,1077.8882,1078.5479,1078.5476,1078.5063,1078.5684,1078.5125
2015-08-11,1078.1097,1078.5538,1078.5044,1078.555,1078.5571,1078.5172,1078.4972
2015-08-12,1078.5492,1078.567,1078.5093,1078.5192,1078.5522,1078.5223,1078.5728
2015-08-13,1078.5646,1078.5414,1078.5802,1078.5781,1078.5059,1078.5687,1078.5883
2015-08-14,1078.5859,1078.506,1078.5481,1078.5793,1078.5576,1078.517,1078.5116
2015-08-16,1078.558,1078.5165,1078.5088,1078.5387,1078.5524,1078.5221,1078.496
2015-08-17,1078.5193,1078.5371,1078.5807,1078.548,1078.5051,1078.5692,1078.5735
2015-08-18,1078.5308,1078.5542,1078.5485,1078.555,1078.5576,1078.5167,1078.5895
2015-08-19,1078.5533,1078.5632,1078.5076,1078.518,1078.5526,1078.5221,1078.5111
2015-08-20,1078.5208,1078.5801,1078.5173,1078.5789,1078.5048,1078.5698,1076.5463
2015-08-21,1078.5305,1078.5472,1078.5388,1078.5803,1078.5581,1076.5219,1074.6086
2015-08-23,1078.5488,1078.5542,1078.5024,1078.5385,1076.4841,1074.6133,1074.5316
2015-08-24,1078.5646,1078.5681,1078.5664,1076.4712,1074.57,1074.5793,1074.6724
2015-08-25,1078.5732,1078.5409,1076.5299,1074.5664,1074.5659,1074.5078,1074.5156
2015-08-26,1078.5884,1076.4855,1074.6027,1074.6134,1074.5836,1074.5425,1074.6364
2015-08-27,1076.4629,1074.5544,1074.5767,1074.5929,1074.5536,1074.6145,1076.5178
2015-08-28,1074.5962,1074.5773,1074.5393,1074.5817,1074.574,1076.5743,1080.7382
2015-08-30,1074.5918,1074.5524,1074.5497,1074.5262,1076.4922,1080.7655,1082.3755
2015-08-31,1074.5903,1074.5779,1074.6191,1076.5865,1080.7877,1082.397,1083.1731
2015-09-01,1074.5803,1074.5653,1076.4933,1080.7817,1082.3636,1083.1888,1088.074
2015-09-02,1074.6383,1076.6134,1080.7644,1082.4235,1083.2329,1088.0994,1088.7037
2015-09-03,1076.5219,1080.8578,1082.325,1083.1628,1088.0581,1088.7118,1088.8977
2015-09-04,1080.8448,1082.3655,1083.1807,1088.0433,1088.7472,1088.8953,1088.9053
2015-09-06,1082.489,1083.2317,1088.0936,1088.6997,1088.9646,1088.8948,1088.8674
2015-09-07,1083.1948,1087.9552,1088.715,1088.8715,1088.8964,1088.9354,1088.9297
2015-09-08,1088.0658,1088.6973,1088.9749,1088.8845,1088.886,1088.8693,1088.9318
2015-09-09,1088.7426,1088.8552,1088.8406,1088.8676,1088.9071,1088.9108,1088.8887
2015-09-10,1088.878,1088.9065,1088.8939,1088.8712,1088.9347,1088.8993,1088.8981
2015-09-11,1088.9578,1088.8557,1088.9407,1088.8875,1088.9202,1088.9021,1088.9053
2015-09-13,1088.8827,1088.9152,1088.9695,1088.9398,1088.8433,1088.9468,1088.8663
2015-09-14,1088.8672,1088.9169,1088.8802,1088.8933,1088.8655,1088.8855,1089.8398
2015-09-15,1088.9493,1088.8679,1088.9242,1088.9009,1088.8981,1089.8336,1090.0002
2015-09-16,1088.8689,1088.9232,1088.869,1088.943,1089.8472,1090.0082,1090.5682
