,EURCZK,EURCZK,EURCZK,EURCZK,EURCZK,EURCZK,EURCZK
2015-04-14,27.401192,27.398888,27.387856,27.38765,27.36586,27.360985,27.36274
2015-04-15,27.388084,27.363388,27.38131,27.367172,27.376114,27.391861,27.400352
2015-04-16,27.377464,27.391006,27.377502,27.368721,27.369667,27.380661,27.402939
2015-04-17,27.371742,27.362434,27.359535,27.412262,27.396965,27.399101,27.420845
2015-04-19,27.3749,27.38115,27.39444,27.399712,27.39199,27.402618,27.388092
2015-04-20,27.3768,27.381454,27.359276,27.419632,27.407936,27.435791,27.40918
2015-04-21,27.411263,27.42089,27.391716,27.386192,27.405159,27.409073,27.416603
2015-04-22,27.374657,27.385117,27.402863,27.411896,27.421402,27.40094,27.39901
2015-04-23,27.382057,27.391823,27.41307,27.410355,27.391731,27.417221,27.416145
2015-04-24,27.383835,27.414085,27.411049,27.41835,27.406425,27.417618,27.412666
2015-04-26,27.412727,27.420189,27.415543,27.409698,27.420921,27.432854,27.396515
2015-04-27,27.402634,27.410324,27.428291,27.428993,27.416985,27.41822,27.429901
2015-04-28,27.415115,27.411095,27.41703,27.443535,27.40123,27.422012,27.41713
2015-04-29,27.410248,27.40123,27.406303,27.444,27.418793,27.4059,27.41439
2015-04-30,27.417686,27.431274,27.442696,27.419556,27.418625,27.406334,27.416023
2015-05-01,27.423172,27.40287,27.41578,27.418716,27.444366,27.420372,27.422752
2015-05-03,27.434448,27.408684,27.420242,27.423828,27.425476,27.42189,27.41687
2015-05-04,27.399338,27.438362,27.413597,27.405533,27.416237,27.423668,27.423134
2015-05-05,27.419533,27.415169,27.406189,27.407463,27.41819,27.423775,27.42215
2015-05-06,27.42231,27.423477,27.431473,27.415733,27.419807,27.419365,27.412613
2015-05-07,27.427414,27.424568,27.406189,27.419762,27.431923,27.415901,27.445831
2015-05-08,27.408821,27.40316,27.408836,27.427383,27.400452,27.414291,27.417183
2015-05-10,27.415215,27.424957,27.417358,27.414871,27.422668,27.421356,27.417313
2015-05-11,27.414703,27.424675,27.399673,27.419205,27.444847,27.407074,27.405792
2015-05-12,27.432281,27.4366,27.415604,27.409935,27.411026,27.411049,27.400848
2015-05-13,27.410027,27.41262,27.403091,27.400146,27.401627,27.419159,27.429535
2015-05-14,27.408417,27.420311,27.425781,27.440628,27.396927,27.421524,27.423897
2015-05-15,27.414734,27.414688,27.393623,27.40609,27.4031,27.390335,27.399994
2015-05-17,27.420296,27.403671,27.420288,27.409233,27.409927,27.40934,27.394089
2015-05-18,27.421074,27.407364,27.420929,27.404045,27.418228,27.393684,27.410263
2015-05-19,27.426926,27.420998,27.411232,27.417145,27.391777,27.400284,27.394539
2015-05-20,27.406456,27.412895,27.402359,27.410385,27.407547,27.404327,27.398994
2015-05-21,27.40754,27.404427,27.395035,27.404076,27.398575,27.389145,27.40284
2015-05-22,27.410461,27.394554,27.404266,27.401405,27.396927,27.399742,27.420723
2015-05-24,27.404472,27.418488,27.407028,27.40931,27.410141,27.398056,27.406105
2015-05-25,27.398811,27.410095,27.398582,27.397507,27.409492,27.40345,27.412071
2015-05-26,27.408348,27.410973,27.414673,27.412064,27.414734,27.400307,27.39618
2015-05-27,27.413269,27.402725,27.40725,27.412819,27.4105,27.406929,27.407303
2015-05-28,27.40271,27.404228,27.41082,27.407707,27.402122,27.410583,27.401901
2015-05-29,27.39,27.414192,27.402634,27.384949,27.41713,27.396019,27.397476
2015-05-31,27.407806,27.409683,27.430702,27.397453,27.41037,27.401627,27.383339
2015-06-01,27.395058,27.409233,27.41079,27.416275,27.402763,27.398605,27.402512
2015-06-02,27.407806,27.4002,27.410988,27.396706,27.41452,27.389442,27.421455
2015-06-03,27.390366,27.40155,27.410988,27.411346,27.420288,27.427528,27.407501
2015-06-04,27.388962,27.40155,27.410988,27.417786,27.39798,27.38903,27.412582
2015-06-05,27.399345,27.40155,27.410332,27.399124,27.384926,27.405098,27.397438
2015-06-07,27.406898,27.41269,27.396912,27.422081,27.390144,27.39434,27.39634
2015-06-08,27.42572,27.386177,27.396858,27.388062,27.39904,27.407234,27.40004
2015-06-09,27.419502,27.407028,27.394592,27.405182,27.389305,27.395088,27.385971
2015-06-10,27.40364,27.394981,27.405342,27.401253,27.416359,27.396698,27.396072
2015-06-11,27.415024,27.415443,27.408287,27.396523,27.395927,27.399666,27.399025
2015-06-12,27.377213,27.406906,27.387436,27.406578,27.38713,27.399666,27.39801
2015-06-14,27.406029,27.41021,27.402359,27.391457,27.389061,27.399857,27.398926
2015-06-15,27.394974,27.397926,27.405823,27.40815,27.401962,27.401558,27.402542
2015-06-16,27.397675,27.39853,27.402832,27.400139,27.416725,27.395912,27.393524
2015-06-17,27.410606,27.397995,27.396606,27.395164,27.376778,27.389664,27.38926
2015-06-18,27.40834,27.389183,27.400284,27.408623,27.390198,27.385147,27.380013
2015-06-19,27.40712,27.39621,27.379913,27.38974,27.388641,27.38411,27.373863
2015-06-21,27.397446,27.397133,27.388588,27.384071,27.379143,27.382622,27.375603
2015-06-22,27.400558,27.38659,27.38047,27.377892,27.372711,27.360756,27.367416
2015-06-23,27.39598,27.390503,27.377502,27.37667,27.376442,27.362473,27.36251
2015-06-24,27.390533,27.384895,27.385208,27.37484,27.360245,27.350052,27.35427
2015-06-25,27.390999,27.379967,27.372894,27.360245,27.350922,27.354164,27.339363
2015-06-26,27.37986,27.364304,27.358871,27.351074,27.3526,27.332611,27.31108
2015-06-28,27.371979,27.359161,27.353851,27.352623,27.340446,27.308296,27.295921
2015-06-29,27.373146,27.345726,27.337326,27.328995,27.300674,27.289925,27.286728
2015-06-30,27.356873,27.352867,27.339973,27.30339,27.300179,27.285019,27.271507
2015-07-01,27.351196,27.332253,27.307983,27.291336,27.28363,27.2667,27.266212
2015-07-02,27.336563,27.30587,27.290611,27.279068,27.27562,27.27195,27.253601
2015-07-03,27.313812,27.302925,27.273468,27.271011,27.270416,27.25927,27.257095
2015-07-05,27.291695,27.29692,27.284065,27.265663,27.25705,27.244797,27.242882
2015-07-06,27.295029,27.280739,27.26667,27.25785,27.25254,27.252174,27.22924
2015-07-07,27.277092,27.26654,27.258194,27.247902,27.248688,27.245049,27.24121
2015-07-08,27.262337,27.252777,27.254196,27.239807,27.24179,27.241257,27.246483
2015-07-09,27.264137,27.238274,27.262733,27.242882,27.241669,27.236038,27.235115
2015-07-10,27.252441,27.25695,27.227455,27.25927,27.258026,27.242569,27.250603
2015-07-12,27.250816,27.253082,27.238403,27.240738,27.216125,27.2351,27.233086
2015-07-13,27.236717,27.243263,27.237694,27.243317,27.221802,27.219513,27.222794
2015-07-14,27.229965,27.245567,27.230988,27.24215,27.223122,27.220444,27.20391
2015-07-15,27.244423,27.23291,27.237549,27.223198,27.238564,27.197372,27.22464
2015-07-16,27.237991,27.228157,27.217857,27.222511,27.2137,27.203796,27.20475
2015-07-17,27.228844,27.224838,27.213425,27.227928,27.219841,27.205437,27.18663
2015-07-19,27.220932,27.221603,27.210869,27.19233,27.204674,27.196602,27.182365
2015-07-20,27.231537,27.199547,27.207085,27.204926,27.190826,27.18647,27.163803
2015-07-21,27.206306,27.196068,27.190407,27.187416,27.181976,27.162697,27.123238
2015-07-22,27.184204,27.221611,27.193497,27.176025,27.161568,27.130844,27.115494
2015-07-23,27.188507,27.186516,27.167084,27.161568,27.124931,27.117233,27.121918
2015-07-24,27.183388,27.186783,27.140373,27.132385,27.122368,27.099419,27.118195
2015-07-26,27.185059,27.154564,27.126495,27.124481,27.112793,27.123314,27.097847
2015-07-27,27.158646,27.141289,27.104568,27.12532,27.103546,27.079193,27.09256
2015-07-28,27.138763,27.107292,27.104721,27.119751,27.092583,27.099846,27.087631
2015-07-29,27.114319,27.102325,27.105934,27.095589,27.086914,27.091202,27.056068
2015-07-30,27.112854,27.100258,27.109947,27.091293,27.081032,27.062248,27.075249
2015-07-31,27.114906,27.087425,27.07808,27.079384,27.065414,27.067055,27.064835
2015-08-02,27.092476,27.090408,27.0774,27.067955,27.076248,27.072433,27.066772
2015-08-03,27.085129,27.105446,27.086548,27.066628,27.060585,27.067085,27.057533
2015-08-04,27.085518,27.085487,27.076569,27.078499,27.092842,27.082863,27.014557
2015-08-05,27.088455,27.070145,27.071243,27.079597,27.068588,27.0522,27.045929
2015-08-06,27.069717,27.090858,27.10978,27.053925,27.056747,27.062912,27.036224
2015-08-07,27.069572,27.072113,27.06913,27.059792,27.051224,27.060066,27.048454
2015-08-09,27.060898,27.065926,27.046814,27.073265,27.03263,27.052422,27.039505
2015-08-10,27.058403,27.066658,27.051765,27.066788,27.038483,27.027916,27.050522
2015-08-11,27.063133,27.066063,27.051155,27.048096,27.049377,27.035095,27.0309
2015-08-12,27.05783,27.053719,27.044159,27.04795,27.038132,27.045517,27.03585
2015-08-13,27.063416,27.050407,27.037231,27.03299,27.042976,27.030785,27.054924
2015-08-14,27.045296,27.039047,27.03093,27.045547,27.039055,27.051178,27.04184
2015-08-16,27.051712,27.049347,27.049232,27.050835,27.028175,27.03569,27.036674
2015-08-17,27.025932,27.039688,27.04998,27.023087,27.028015,27.024673,27.03785
2015-08-18,27.055489,27.031067,27.04641,27.02813,27.026016,27.014526,27.026146
2015-08-19,27.056602,27.026703,27.023895,27.032852,27.030968,27.026932,27.01313
2015-08-20,27.022057,27.027046,27.016907,27.02298,27.045822,27.026443,27.021759
2015-08-21,27.04451,27.029633,27.009865,27.02427,27.033653,27.025322,27.04702
2015-08-23,26.99498,27.016548,27.02398,27.02311,27.016098,27.025833,27.029022
2015-08-24,27.031288,27.028488,27.024132,27.028526,27.030998,27.025063,27.01741
2015-08-25,27.021454,27.014816,27.027443,27.023178,27.023697,27.025322,27.018433
2015-08-26,27.026634,27.02745,27.018616,27.02259,27.017197,27.04905,27.02404
2015-08-27,27.026558,27.028725,27.023949,27.047722,27.017426,27.028366,27.004272
2015-08-28,27.024666,27.028778,27.025597,27.038315,27.045776,27.025711,27.022484
2015-08-30,27.028488,27.020638,27.043137,27.01844,27.022163,27.009865,27.020004
2015-08-31,27.023521,27.042946,27.025597,27.024567,27.007553,27.02401,27.031906
2015-09-01,27.007744,27.008682,27.047005,27.026062,27.04654,27.010666,27.00824
2015-09-02,27.026535,26.993996,27.03003,26.998009,27.012566,27.007278,27.02372
2015-09-03,27.0111,27.005188,27.01136,27.007233,27.032616,27.001266,27.01828
2015-09-04,27.02095,27.035255,27.013168,27.021011,27.016953,27.030762,27.034851
2015-09-06,27.031212,27.030083,27.026169,27.013588,27.022888,27.015656,27.01715
2015-09-07,27.005524,27.021378,27.00666,27.021751,27.04029,27.015762,27.034958
2015-09-08,27.026176,27.03009,27.029152,27.020699,27.034912,27.018463,27.002884
2015-09-09,27.022804,27.015526,27.036171,27.027634,27.015442,27.019676,27.013206
2015-09-10,27.01574,27.0187,27.010445,27.019531,27.028679,26.99186,27.031471
2015-09-11,27.018394,27.012398,27.015343,27.014648,27.01464,27.042252,27.030403
2015-09-13,27.018166,27.01802,27.031914,27.01503,27.02079,27.014412,27.02079
2015-09-14,27.023788,27.024384,27.01757,27.027977,27.003494,27.017334,27.01818
2015-09-15,27.017418,27.019249,27.019905,27.020409,27.03164,27.013687,27.023422
2015-09-16,27.014297,27.059418,27.01258,27.020775,27.028923,27.035103,27.039871
2015-09-17,27.02092,27.031723,27.002487,27.020775,27.001823,27.018242,27.019188
2015-09-18,27.011375,27.022095,27.03202,27.01934,27.027351,27.023636,27.027374
2015-09-20,27.009834,27.00724,27.025146,27.025093,27.018623,27.028572,27.03048
2015-09-21,27.027626,27.033157,27.021965,27.017052,27.02906,27.031784,27.033752
2015-09-22,27.017632,27.01793,27.021248,27.027695,27.02668,27.03875,27.041458
2015-09-23,27.011795,27.013664,27.028091,27.024857,27.034126,27.037048,27.044312
2015-09-24,27.00489,27.022697,27.027145,27.030647,27.034973,27.041702,27.047043
2015-09-25,27.022888,27.029053,27.032738,27.041557,27.041855,27.044373,27.044395
2015-09-27,27.029572,27.037048,27.032936,27.041016,27.039505,27.04197,27.048073
2015-09-28,27.031021,27.030495,27.03772,27.042564,27.045326,27.048073,27.05857
2015-09-29,27.037079,27.042679,27.036629,27.04551,27.051453,27.064835,27.064857
2015-09-30,27.040413,27.04271,27.04361,27.0512,27.05812,27.044617,27.065895
2015-10-01,27.042397,27.04303,27.048172,27.052315,27.060814,27.056808,27.064255
2015-10-02,27.049324,27.051277,27.060135,27.05909,27.056015,27.064484,27.06363
2015-10-04,27.048912,27.051643,27.057213,27.043068,27.060844,27.065529,27.073456
2015-10-05,27.058006,27.059158,27.05545,27.057152,27.10057,27.073654,27.060501
2015-10-06,27.062927,27.062897,27.067253,27.043968,27.057037,27.073883,27.07798
2015-10-07,27.062859,27.063652,27.053673,27.053398,27.087883,27.07183,27.068817
2015-10-08,27.063057,27.069931,27.07161,27.065948,27.05951,27.080963,27.074982
2015-10-09,27.062454,27.071121,27.065224,27.076096,27.076912,27.081596,27.080917
2015-10-11,27.078789,27.065277,27.061493,27.052635,27.081299,27.091164,27.083244
2015-10-12,27.07875,27.081558,27.063148,27.08091,27.083046,27.089485,27.080917
2015-10-13,27.099808,27.084785,27.069443,27.085098,27.076012,27.080307,27.083504
2015-10-14,27.084923,27.076889,27.083641,27.079544,27.078957,27.0822,27.080788
2015-10-15,27.066872,27.08767,27.081856,27.084267,27.072876,27.083725,27.083504
2015-10-16,27.083115,27.082962,27.079033,27.084183,27.079094,27.074684,27.080788
2015-10-18,27.083092,27.087341,27.089706,27.085327,27.080597,27.075844,27.083885
2015-10-19,27.081589,27.08622,27.096405,27.087654,27.075401,27.083328,27.080414
2015-10-20,27.081589,27.08191,27.08654,27.092178,27.082535,27.07666,27.084015
2015-10-21,27.081459,27.08014,27.079643,27.125618,27.0766,27.087883,27.102295
2015-10-22,27.081459,27.083473,27.080704,27.075577,27.075027,27.096481,27.078842
2015-10-23,27.081459,27.096703,27.098618,27.070389,27.10347,27.086777,27.089027
2015-10-25,27.081459,27.086372,27.099358,27.084297,27.08551,27.097038,27.097786
2015-10-26,27.081459,27.106712,27.082481,27.08715,27.09105,27.091362,27.096298
2015-10-27,27.081459,27.092773,27.089546,27.084846,27.083237,27.086037,27.09037
2015-10-28,27.0756,27.086594,27.089241,27.084358,27.09655,27.089363,27.092651
2015-10-29,27.087555,27.092148,27.080864,27.08731,27.08339,27.092438,27.089302
2015-10-30,27.083755,27.093765,27.082,27.091515,27.096748,27.091217,27.091637
2015-11-01,27.074417,27.09523,27.087784,27.10019,27.087296,27.098427,27.073517
2015-11-02,27.091843,27.086792,27.086197,27.090446,27.086098,27.091919,27.09365
2015-11-03,27.089233,27.088882,27.089607,27.09713,27.079376,27.093842,27.086594
2015-11-04,27.112679,27.118874,27.089867,27.070335,27.099602,27.092003,27.084457
2015-11-05,27.089546,27.091606,27.088303,27.081238,27.086739,27.09105,27.063087
2015-11-06,27.08619,27.090004,27.10955,27.072449,27.069168,27.084045,27.070412
2015-11-08,27.068642,27.071663,27.10028,27.087975,27.056763,27.098068,27.073105
2015-11-09,27.077744,27.101341,27.082336,27.078156,27.074059,27.06118,27.068298
2015-11-10,27.08776,27.066284,27.09449,27.069504,27.086876,27.086021,27.070343
2015-11-11,27.099304,27.086212,27.069077,27.079437,27.071602,27.066338,27.063744
2015-11-12,27.105888,27.067528,27.068787,27.060837,27.059357,27.081024,27.07904
2015-11-13,27.063843,27.10363,27.075356,27.07557,27.065193,27.078247,27.060318
2015-11-15,27.073761,27.072151,27.075134,27.07753,27.070915,27.069618,27.063217
2015-11-16,27.063454,27.058945,27.071526,27.057793,27.057884,27.057243,27.064445
2015-11-17,27.069206,27.089783,27.081284,27.059975,27.057823,27.052017,27.071983
2015-11-18,27.068863,27.069252,27.067589,27.061783,27.054207,27.06147,27.052933
2015-11-19,27.07116,27.06707,27.054482,27.075485,27.074776,27.044754,27.057137
2015-11-20,27.06623,27.059212,27.073967,27.052376,27.057777,27.046951,27.048775
2015-11-22,27.068718,27.068352,27.057693,27.043175,27.048988,27.053955,27.04837
2015-11-23,27.071083,27.060356,27.054428,27.060478,27.053993,27.043137,27.032295
2015-11-24,27.05864,27.07064,27.057281,27.05091,27.051003,27.02893,27.020355
2015-11-25,27.0551,27.035934,27.055046,27.05198,27.030304,27.035042,27.105026
2015-11-26,27.057556,27.04847,27.048508,27.032722,27.022804,27.093063,27.03334
2015-11-27,27.034447,27.036827,27.031319,27.036232,27.026726,27.035378,27.026917
2015-11-29,27.044106,27.034988,27.026535,27.056717,27.073387,27.01696,27.02861
2015-11-30,27.030144,27.026588,26.997261,26.992622,27.002098,27.036552,27.007355
2015-12-01,27.010323,27.063576,27.025253,27.035866,27.047012,27.024658,27.012909
2015-12-02,27.013046,27.038643,27.029022,27.046669,27.006264,27.041634,27.059685
2015-12-03,27.029129,27.027,27.026436,26.998238,27.000046,27.021675,27.036942
2015-12-04,27.001282,27.039467,27.100388,27.010887,27.020523,27.024994,27.040192
2015-12-06,27.009018,27.042473,27.056732,27.004616,27.022858,26.995308,26.999771
2015-12-07,27.04277,27.04338,27.042221,27.024658,27.021324,27.031471,26.994125
2015-12-08,27.039688,27.054062,27.030159,27.028908,26.985268,27.04721,27.01139
2015-12-09,27.010101,27.0374,27.048576,27.04419,26.986969,27.02111,27.015686
2015-12-10,27.026802,27.00367,27.03804,26.991371,27.03328,27.014877,27.01181
2015-12-11,27.034004,27.044632,27.021423,26.987885,27.000801,27.016594,27.02375
2015-12-13,26.991348,26.993431,27.045563,27.021965,27.024902,27.01223,27.013641
2015-12-14,27.031212,26.990395,27.005089,27.025978,26.99939,27.019073,27.006416
2015-12-15,27.00003,27.00402,27.025017,27.002304,27.02581,27.01857,27.004158
2015-12-16,27.015259,27.027962,26.998093,27.023987,26.9962,27.023712,26.990608
2015-12-17,27.021675,27.000946,27.028358,27.003067,27.025063,26.990944,27.02568
2015-12-18,27.002022,27.028236,26.996674,27.02089,27.013481,27.025787,26.998924
2015-12-20,27.02404,27.001282,27.022583,26.999748,27.01474,26.994865,27.02475
2015-12-21,27.00019,27.017754,27.013214,27.013496,26.996452,27.020348,27.03164
2015-12-22,27.019592,26.997223,27.013237,26.992882,27.015793,26.99662,27.003143
2015-12-23,26.9963,27.018127,26.988022,27.011055,27.011879,27.019272,27.020401
2015-12-24,26.999382,27.009415,27.010117,27.009277,27.015106,27.015793,26.996284
2015-12-27,26.991264,27.023315,27.0233,27.017029,27.023888,27.021233,27.019638
2015-12-28,27.036942,27.020721,27.009247,27.021713,26.994865,27.00676,27.012016
2015-12-29,27.01905,27.005768,27.025536,27.021881,27.010918,27.008812,27.008339
2015-12-30,26.973442,27.010376,26.99186,27.005302,27.01532,27.013718,27.012352
2015-12-31,27.025177,27.00927,27.018364,27.005806,27.005447,27.010033,27.01075
2016-01-03,27.017838,27.007072,27.007187,27.008125,27.005905,27.00795,27.008148
2016-01-04,26.999123,27.019562,27.016579,27.017838,27.007668,27.001625,27.007935
2016-01-05,27.014557,27.012215,27.010536,27.008614,27.015099,27.008057,27.004913
2016-01-06,27.009293,27.013397,27.011063,27.013588,27.009705,26.992554,27.008339
2016-01-07,27.008583,27.014297,27.02063,27.008575,27.007195,26.974525,26.998795
2016-01-08,27.007652,27.01078,27.006416,26.9926,27.000137,26.98423,26.987877
2016-01-10,27.010788,27.000069,27.005386,27.019089,27.005585,27.038086,27.008644
2016-01-11,27.004196,27.024231,27.003334,27.016556,27.007584,26.982185,27.007156
2016-01-12,27.013107,27.000504,27.007881,26.99102,27.008293,26.999062,27.004517
2016-01-13,27.011757,27.010963,27.008484,27.034195,26.989166,27.004105,27.006554
2016-01-14,27.009819,27.013466,27.008537,27.005226,27.00763,27.0075,27.006165
2016-01-15,27.006721,27.023605,27.009262,27.003296,27.01509,27.012535,27.011948
2016-01-17,26.989204,27.013031,27.000694,27.008957,27.00785,26.999123,27.017761
2016-01-18,26.997452,27.011581,27.01854,27.008263,27.004547,27.00962,27.020279
2016-01-19,27.003143,27.01036,27.015762,27.010574,27.003464,27.00521,27.003212
2016-01-20,27.005913,26.992325,27.035042,27.003952,27.010147,27.006325,27.010406
2016-01-21,27.00624,27.014412,27.002205,27.01519,27.010101,27.007362,27.012962
2016-01-22,27.007446,27.008774,27.024231,27.012596,27.006554,27.013855,27.00772
2016-01-24,27.019485,27.007248,27.01094,27.010704,27.020111,27.010773,27.00505
2016-01-25,27.018066,27.007957,27.00177,27.011353,27.016792,27.007774,27.006378
2016-01-26,27.010384,26.997246,27.008553,27.008247,27.016434,27.027153,27.006897
2016-01-27,27.006706,27.003014,27.008797,27.0139,27.020363,27.0141,27.02655
2016-01-28,27.00766,27.010658,27.011162,26.98571,27.012222,27.002586,26.9945
2016-01-29,27.012527,27.004189,27.009071,27.013443,27.012367,27.015114,27.007835
2016-01-31,27.009598,27.008804,27.005386,27.009377,27.019775,27.010445,27.004814
2016-02-01,27.002739,27.008247,27.011566,27.007683,26.9915,27.00708,27.01091
2016-02-02,27.00447,27.014214,27.02221,27.008423,27.01152,27.011078,27.007858
2016-02-03,27.005257,27.02147,27.002174,27.002075,27.001343,27.005783,27.005966
2016-02-04,27.003601,27.00689,27.004936,27.00325,27.02073,27.014664,26.997993
2016-02-05,27.003868,27.000298,27.012177,27.00666,27.00026,27.0074,27.027214
2016-02-07,27.011482,27.007805,26.997833,26.999397,27.018036,27.019981,26.995712
2016-02-08,27.023125,27.018906,27.02398,27.027626,27.009064,27.002281,27.009186
2016-02-09,26.992058,26.994217,27.002495,26.99746,27.007668,27.01342,27.015312
2016-02-10,27.025887,27.022408,27.023148,27.009644,27.01287,27.00901,27.019249
2016-02-11,26.999458,27.002151,27.01043,27.011467,27.007576,27.011581,27.016075
2016-02-12,27.020515,27.01564,27.00827,27.015198,27.01294,27.004883,27.018143
2016-02-14,27.012909,27.015793,27.014847,27.01802,27.015732,27.009483,27.012222
2016-02-15,27.014534,27.011932,27.011902,27.011894,27.012222,27.02069,27.012924
2016-02-16,27.00837,27.004715,27.006607,27.010765,27.014122,27.016151,27.012856
2016-02-17,27.008553,27.016998,27.011803,27.011017,27.013855,27.015564,27.018616
2016-02-18,27.004745,27.01567,27.0187,27.011894,27.014725,27.007507,27.016113
2016-02-19,27.01252,27.01661,27.010658,27.012482,27.016365,27.018967,27.016617
2016-02-21,27.021156,27.014923,27.013016,27.024948,27.018028,27.01699,27.025635
2016-02-22,27.01799,27.010025,27.014877,27.01455,27.02124,27.018097,27.018959
2016-02-23,27.00737,27.006668,27.017311,27.013931,27.021347,27.022163,27.02465
2016-02-24,27.014153,27.018105,27.017723,27.013107,27.0243,27.016815,27.032066
2016-02-25,27.011604,27.020317,27.0215,27.025368,27.02282,27.023651,27.024666
2016-02-26,27.019287,27.021408,27.019669,27.018318,27.026596,27.025986,27.023003
2016-02-28,27.022026,27.015991,27.019577,27.021294,27.023697,27.022812,27.017601
2016-02-29,27.026146,27.021729,27.02581,27.019142,27.02507,27.02044,27.026505
2016-03-01,27.018318,27.025597,27.02237,27.028366,27.03128,27.024376,27.02552
2016-03-02,27.020653,27.020744,27.015785,27.025932,27.028458,27.02639,27.028244
2016-03-03,27.024704,27.026474,27.02729,27.019348,27.023834,27.022438,27.030426
2016-03-04,27.022476,27.02504,27.021324,27.023094,27.02835,27.02536,27.034508
2016-03-06,27.020996,27.02118,27.036125,27.025406,27.034416,27.033165,27.035988
2016-03-07,27.016907,27.034943,27.031876,27.02906,27.025757,27.020706,27.03128
2016-03-08,27.01294,27.02565,27.02597,27.036072,27.033607,27.03743,27.026947
2016-03-09,27.041069,27.029343,27.029999,27.029793,27.034065,27.026901,27.0309
2016-03-10,27.024979,27.030846,27.03096,27.031754,27.039772,27.041222,27.017052
2016-03-11,27.037422,27.03012,27.030571,27.031708,27.030746,27.032143,27.035728
2016-03-13,27.029144,27.03302,27.043053,27.030273,27.030869,27.037575,27.038536
2016-03-14,27.031815,27.04306,27.033249,26.989136,27.002777,27.027351,27.041267
2016-03-15,27.03601,27.01725,27.029503,26.981293,27.030876,27.03891,27.037636
2016-03-16,27.028473,27.033226,27.044052,27.031029,27.042435,27.031883,27.030464
2016-03-17,27.040375,27.032204,27.02246,27.042007,27.040169,27.03775,27.034012
2016-03-18,27.024712,27.039185,27.003242,27.034416,27.0298,27.03556,27.046494
2016-03-20,26.98478,27.021202,27.036926,27.043175,27.044342,27.028519,27.033905
2016-03-21,27.04013,27.034164,27.039436,27.030472,27.034622,27.042267,27.030838
2016-03-22,27.041878,27.028389,27.038246,27.02993,27.042229,27.036285,27.042152
2016-03-23,27.03608,27.038979,27.03212,27.035355,27.029442,27.039108,27.029099
2016-03-24,27.032967,27.03151,27.031479,27.02935,27.042023,27.041695,27.042427
2016-03-27,27.037537,27.02864,27.04264,27.039528,27.033691,27.031097,27.039108
2016-03-28,27.033684,27.044441,27.03054,27.03975,27.036324,27.040512,27.03727
2016-03-29,27.040306,27.04374,27.039444,27.032333,27.043396,27.034721,27.035217
2016-03-30,27.040894,27.039612,27.037056,27.039124,27.038101,27.030159,27.046173
2016-03-31,27.03096,27.041023,27.036331,27.036804,27.034416,27.046211,27.043121
2016-04-01,27.030037,27.039467,27.03392,27.035004,27.042587,27.053917,27.035751
2016-04-03,27.03727,27.033844,27.043617,27.040672,27.042328,27.045624,27.03077
2016-04-04,27.044807,27.034721,27.03431,27.029503,27.034935,27.03592,27.048042
2016-04-05,27.047462,27.039917,27.049194,27.041443,27.033722,27.035622,27.03862
2016-04-06,27.042755,27.050308,27.036911,27.047066,27.038673,27.043526,27.042053
2016-04-07,27.022118,27.03756,27.037872,27.036278,27.041855,27.02597,27.030205
2016-04-08,27.040886,27.041084,27.039314,27.035782,27.031448,27.034279,27.038956
2016-04-10,27.034248,27.040115,27.034195,27.042557,27.050117,27.025078,27.038338
2016-04-11,27.03482,27.038467,27.036537,27.036789,27.038124,27.038101,27.04023
2016-04-12,27.031036,27.031761,27.037834,27.038445,27.037682,27.027222,27.025589
2016-04-13,27.03978,27.040047,27.037315,27.040398,27.039268,27.027863,27.035896
2016-04-14,27.039536,27.042053,27.033447,27.031792,27.023003,27.042442,27.029648
2016-04-15,27.044006,27.033195,27.038338,27.032562,27.02623,27.038376,27.02919
2016-04-17,27.038109,27.034569,27.02842,27.030495,27.028564,27.029121,27.030563
2016-04-18,27.026917,27.029404,27.038292,27.035667,27.029068,27.025673,27.030563
2016-04-19,27.026672,27.030373,27.024445,27.02768,27.03183,27.033142,27.000702
2016-04-20,27.02877,27.033844,27.034447,27.025291,27.046097,27.055138,27.013641
2016-04-21,27.026009,27.029594,27.030739,27.023582,27.03151,27.027908,27.030128
2016-04-22,27.019226,27.02108,27.029785,27.034218,27.044579,27.027771,27.036026
2016-04-24,27.026306,26.996948,27.026443,27.031982,27.028664,27.022812,27.036003
2016-04-25,27.021004,27.030907,27.06871,27.056671,27.020866,27.029785,27.025337
2016-04-26,27.002815,27.013336,27.026192,27.025726,27.01802,27.029503,27.018944
2016-04-27,27.04132,27.036407,27.019508,27.017921,27.035889,27.031181,27.032326
2016-04-28,27.023338,27.009789,27.026703,27.02346,26.97535,27.017082,27.021057
2016-04-29,27.026917,27.020203,27.034622,27.019035,27.023949,27.03556,27.025383
2016-05-01,27.027878,27.027962,27.032478,27.026337,27.028503,27.022774,27.023056
2016-05-02,27.022537,27.024094,27.02259,27.02153,27.024712,27.024559,27.024239
2016-05-03,27.035698,27.028221,27.035484,27.017807,27.024673,27.028397,27.026367
2016-05-04,27.066833,27.017967,27.023735,27.01825,27.029068,27.025398,27.016579
2016-05-05,27.038544,27.01484,27.036583,27.018738,27.01838,27.024559,27.004517
2016-05-06,27.030708,27.061523,27.058517,27.020775,27.02018,27.031212,27.044296
2016-05-08,27.02629,27.023323,26.983368,27.020752,27.034462,27.021034,27.025154
