,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD
2015-09-10,1.404463,1.4046464,1.4038223,1.4083952,1.4082267,1.4079742,1.4064318
2015-09-11,1.4014802,1.40257,1.402788,1.4029665,1.4058284,1.4069788,1.4046679
2015-09-13,1.4043174,1.4075621,1.4040223,1.4023976,1.4065014,1.4066575,1.405782
2015-09-14,1.406292,1.4041727,1.4053952,1.4066383,1.4061825,1.4095318,1.4048007
2015-09-15,1.4076128,1.4059858,1.4060407,1.4061368,1.4060518,1.4057405,1.4076483
2015-09-16,1.4070394,1.4057211,1.4096457,1.4087484,1.406049,1.4033126,1.4066644
2015-09-17,1.4079638,1.4066265,1.4084556,1.4064877,1.4116158,1.4054735,1.4091916
2015-09-18,1.4116838,1.4065723,1.4060299,1.4058049,1.406554,1.4078041,1.4071503
2015-09-20,1.4071671,1.4058293,1.4061842,1.4063957,1.4062996,1.4087379,1.4117792
2015-09-21,1.4045563,1.4060631,1.4049839,1.407648,1.4076183,1.4093986,1.4102801
2015-09-22,1.4066969,1.4073542,1.4070824,1.4084903,1.409212,1.4103696,1.4082291
2015-09-23,1.4055028,1.4073732,1.4080658,1.4083015,1.4083118,1.4064713,1.4102402
2015-09-24,1.4067316,1.4084067,1.408401,1.4126396,1.4110068,1.4101762,1.4113173
2015-09-25,1.4106302,1.4123187,1.4117706,1.4087424,1.4124085,1.408104,1.4158607
2015-09-27,1.4094067,1.4086847,1.4076703,1.4137151,1.4115174,1.4127288,1.4132717
2015-09-28,1.4084725,1.4114792,1.4131529,1.41155,1.4140009,1.414035,1.414356
2015-09-29,1.408218,1.4087842,1.4138463,1.4125936,1.414021,1.4143565,1.4153986
2015-09-30,1.4117281,1.4097983,1.4156563,1.4134943,1.4154994,1.4152938,1.4155244
2015-10-01,1.4132377,1.4125082,1.4143348,1.413984,1.41486,1.4154097,1.4156857
2015-10-02,1.411922,1.414309,1.4145727,1.4137535,1.4140112,1.4164052,1.416446
2015-10-04,1.4098718,1.4137055,1.4147525,1.4159341,1.4170185,1.4159212,1.4156568
2015-10-05,1.4125676,1.4145637,1.4145894,1.4185687,1.415123,1.4153513,1.416475
2015-10-06,1.4141808,1.4153743,1.4177868,1.4147826,1.4170357,1.4162508,1.4156283
2015-10-07,1.414282,1.4191611,1.4144106,1.4171715,1.4151026,1.4172211,1.4165055
2015-10-08,1.417428,1.4144793,1.4178474,1.4151297,1.4170563,1.414958,1.4155974
2015-10-09,1.4146793,1.4186552,1.4143515,1.4173522,1.4150836,1.4179301,1.4165376
2015-10-11,1.4171566,1.415254,1.4179058,1.4153845,1.4170747,1.4164307,1.4155648
2015-10-12,1.4143157,1.4149514,1.414295,1.4174483,1.4150655,1.4152477,1.4146599
2015-10-13,1.4180596,1.4174979,1.4179609,1.4141529,1.4140229,1.4141481,1.4158931
2015-10-14,1.414072,1.4140949,1.4142416,1.4182,1.4163429,1.4136478,1.4114937
2015-10-15,1.417624,1.4183218,1.4164859,1.4175836,1.4133205,1.4131873,1.4115012
2015-10-16,1.4151835,1.4151833,1.4139096,1.4119797,1.4113934,1.4119217,1.4090049
2015-10-18,1.4172428,1.414202,1.4137614,1.4104927,1.4104745,1.4076538,1.4060943
2015-10-19,1.4155282,1.4133427,1.4117184,1.4114875,1.4090616,1.4056449,1.4082756
2015-10-20,1.4127984,1.4106734,1.4108624,1.4087816,1.4079745,1.4058163,1.4005216
2015-10-21,1.4124854,1.4104179,1.4096754,1.4097207,1.4073484,1.4011631,1.4024111
2015-10-22,1.4106165,1.4088125,1.4090829,1.4068171,1.4044683,1.4019028,1.3980188
2015-10-23,1.4079516,1.406991,1.4045736,1.403725,1.401166,1.3990202,1.4019926
2015-10-25,1.4081717,1.4040304,1.402325,1.4005005,1.398079,1.4016534,1.399331
2015-10-26,1.404112,1.4036449,1.4030418,1.4023486,1.400744,1.3985116,1.4001884
2015-10-27,1.4045204,1.4037136,1.4015985,1.4002848,1.4043047,1.4003885,1.4011389
2015-10-28,1.4034932,1.3971806,1.3997116,1.3973844,1.4022005,1.4042528,1.4043055
2015-10-29,1.3987609,1.4023087,1.4010203,1.4016769,1.4019595,1.4032915,1.4027233
2015-10-30,1.4087055,1.3988656,1.4029441,1.4024638,1.402168,1.391665,1.4050713
2015-11-01,1.4062768,1.4023786,1.4019322,1.4020436,1.4001961,1.3995869,1.3978114
2015-11-02,1.4038417,1.4022875,1.4011055,1.4048638,1.3962188,1.403282,1.4037514
2015-11-03,1.398154,1.4010382,1.4028269,1.4014285,1.406029,1.4011195,1.3983092
2015-11-04,1.4024255,1.4028139,1.3989495,1.4002347,1.3935807,1.400295,1.4021099
2015-11-05,1.400183,1.402257,1.3951104,1.4049687,1.4024982,1.4044828,1.3973856
2015-11-06,1.4046649,1.4047042,1.4034817,1.3975194,1.4021581,1.398273,1.4032619
2015-11-08,1.4040618,1.3969979,1.4079243,1.3985106,1.4024155,1.3988913,1.4032264
2015-11-09,1.3984817,1.4047147,1.4020237,1.3996563,1.3999388,1.4028141,1.3984374
2015-11-10,1.4018188,1.4016682,1.398158,1.3978528,1.4019623,1.3987174,1.4030435
2015-11-11,1.3992152,1.3978965,1.4014375,1.4011165,1.3983094,1.4027736,1.398275
2015-11-12,1.4062967,1.4018922,1.3987634,1.3983674,1.3978057,1.398752,1.4006804
2015-11-13,1.401667,1.3981928,1.3992708,1.4026337,1.3982047,1.4027411,1.3974348
2015-11-15,1.4022509,1.3962542,1.4010367,1.3988421,1.3979988,1.3987811,1.4028289
2015-11-16,1.3964382,1.4015427,1.4020998,1.401105,1.3990636,1.4027143,1.3993679
2015-11-17,1.3974051,1.4000261,1.4025977,1.3987207,1.3992625,1.3988053,1.3999577
2015-11-18,1.401978,1.3996911,1.402821,1.4019458,1.4027711,1.3994774,1.4014878
2015-11-19,1.3989689,1.3979838,1.4012616,1.4003218,1.3991717,1.4072876,1.4040291
2015-11-20,1.4022682,1.4015498,1.4020846,1.3995397,1.40083,1.403666,1.4028294
2015-11-22,1.3974013,1.399878,1.4013858,1.3993001,1.4000006,1.4025793,1.4050975
2015-11-23,1.4019357,1.4060162,1.4002607,1.4026381,1.4042597,1.4056466,1.4075139
2015-11-24,1.4032478,1.4015846,1.4030749,1.4022279,1.4054315,1.4062763,1.4084256
2015-11-25,1.4008174,1.4017293,1.4024606,1.4060794,1.4073215,1.40797,1.410831
2015-11-26,1.3999445,1.4029973,1.4060352,1.4072189,1.408458,1.4098489,1.413527
2015-11-27,1.4030643,1.4044683,1.4070725,1.4086922,1.4074533,1.4114597,1.4066865
2015-11-29,1.405698,1.4078293,1.4077141,1.4113059,1.4092698,1.4089987,1.4131961
2015-11-30,1.4059985,1.4079431,1.4084322,1.4110534,1.4105632,1.4100947,1.4117992
2015-12-01,1.4069586,1.4113729,1.4111168,1.411153,1.4100496,1.4097638,1.4065356
2015-12-02,1.4108565,1.4100163,1.4111037,1.4090458,1.4108279,1.4108984,1.4120462
2015-12-03,1.4101639,1.4090619,1.4116206,1.413375,1.4108176,1.4113338,1.4138622
2015-12-04,1.4046804,1.4094734,1.4149208,1.4102447,1.4108057,1.4114623,1.4095854
2015-12-06,1.407602,1.4103256,1.4084446,1.4091196,1.4107935,1.4086435,1.4113162
2015-12-07,1.4101281,1.4139634,1.4060637,1.4132602,1.4107811,1.4095124,1.4121258
2015-12-08,1.4119723,1.4138908,1.4106832,1.4117373,1.4107687,1.4094427,1.4105272
2015-12-09,1.4125348,1.4082596,1.412181,1.4098632,1.4107563,1.4098997,1.414254
2015-12-10,1.4083786,1.4091129,1.4102997,1.4065126,1.4129871,1.4095602,1.4113134
2015-12-11,1.414027,1.4114481,1.4121234,1.413058,1.4102983,1.4112431,1.4125068
2015-12-13,1.4105592,1.4118658,1.4096775,1.4110062,1.4103277,1.4126714,1.4130331
2015-12-14,1.4118843,1.4121913,1.4137254,1.410235,1.4129848,1.4137261,1.4147515
2015-12-15,1.4091514,1.410469,1.4103866,1.4129744,1.4130092,1.4140971,1.4135776
2015-12-16,1.408021,1.4133894,1.4139152,1.4111762,1.4158903,1.4140767,1.4120872
2015-12-17,1.415122,1.4110246,1.4117384,1.412735,1.4111493,1.4128717,1.4093571
2015-12-18,1.4112278,1.410138,1.4090812,1.4097927,1.41366,1.4133675,1.409667
2015-12-20,1.4130034,1.4124522,1.4103343,1.411524,1.4084947,1.412903,1.411729
2015-12-21,1.4101082,1.4107906,1.4123931,1.4120946,1.4083529,1.4095213,1.4105171
2015-12-22,1.4113324,1.4125099,1.4106331,1.4109228,1.4073145,1.4075795,1.4076368
2015-12-23,1.4133877,1.4105184,1.4089291,1.409161,1.4097114,1.4114144,1.4110277
2015-12-24,1.4099766,1.4090154,1.4116414,1.4139543,1.4130489,1.4097009,1.4086152
2015-12-27,1.4122205,1.4101894,1.4080919,1.4102433,1.4085561,1.4100688,1.4117502
2015-12-28,1.4089215,1.411448,1.4104667,1.4103386,1.4094348,1.4110266,1.4107348
2015-12-29,1.4066846,1.4093301,1.4090251,1.4104817,1.4096925,1.4099814,1.4081669
2015-12-30,1.409101,1.4110587,1.4114602,1.4104944,1.4100418,1.4089841,1.4100567
2015-12-31,1.4092333,1.4123133,1.408974,1.409404,1.4094355,1.4089715,1.4085891
2016-01-03,1.4115963,1.411298,1.4104725,1.4146929,1.4096403,1.4101194,1.4110355
2016-01-04,1.4101415,1.4095047,1.4095192,1.413041,1.4111792,1.4111881,1.4083612
2016-01-05,1.4095118,1.4087262,1.4094524,1.4100227,1.4093645,1.4100201,1.4092433
2016-01-06,1.4101963,1.4112327,1.4085531,1.4102964,1.411098,1.4110675,1.4132351
2016-01-07,1.4095657,1.4097276,1.4066534,1.4100735,1.4101323,1.4094837,1.4105659
2016-01-08,1.4098461,1.409624,1.4083577,1.40883,1.4092569,1.4107953,1.409699
2016-01-10,1.4062974,1.4100913,1.4102249,1.4110081,1.4111676,1.4110942,1.4112229
2016-01-11,1.409113,1.4087045,1.4089861,1.4107863,1.4106966,1.4108908,1.4138469
2016-01-12,1.4097168,1.4103086,1.4106743,1.4103577,1.4108162,1.4115529,1.4126415
2016-01-13,1.4099842,1.4117789,1.4098525,1.4141533,1.4107149,1.411721,1.4118584
2016-01-14,1.4114101,1.4100465,1.4117038,1.4106647,1.4094815,1.4114085,1.4126471
2016-01-15,1.4116504,1.4121828,1.4116862,1.4116386,1.4126271,1.4127343,1.4134352
2016-01-17,1.4094424,1.4097013,1.4127768,1.4106966,1.4143361,1.4150659,1.4165628
2016-01-18,1.4120445,1.411485,1.4098115,1.4119511,1.4126823,1.416391,1.4177632
2016-01-19,1.4145584,1.4108055,1.4122313,1.4142725,1.4165478,1.4161764,1.4251747
2016-01-20,1.4143789,1.4129729,1.4138179,1.4146001,1.4181497,1.4210713,1.4247801
2016-01-21,1.4135177,1.4136813,1.4153385,1.4178206,1.4218369,1.4256021,1.4273655
2016-01-22,1.4126991,1.4155552,1.4172267,1.4216664,1.4256761,1.4267646,1.4267569
2016-01-24,1.414691,1.4171783,1.4213517,1.4236318,1.4254873,1.4280427,1.4252131
2016-01-25,1.4173626,1.4198594,1.4242065,1.427367,1.4249043,1.4296591,1.428333
2016-01-26,1.4198912,1.4241822,1.4263248,1.4265441,1.4256339,1.4280279,1.4277873
2016-01-27,1.4248282,1.4274888,1.4285344,1.4254271,1.4294436,1.4295297,1.4284639
2016-01-28,1.4249343,1.4299667,1.4251319,1.4301376,1.4292862,1.4258217,1.4240605
2016-01-29,1.4279045,1.4290807,1.428709,1.4254171,1.4273709,1.4281627,1.430129
2016-01-31,1.4298462,1.4272702,1.4251297,1.4302266,1.427585,1.4267695,1.4276829
2016-02-01,1.4271517,1.4266322,1.4287133,1.4280405,1.4329042,1.4312693,1.4264591
2016-02-02,1.4248912,1.4258745,1.4279511,1.425953,1.4340677,1.4225044,1.4268486
2016-02-03,1.424681,1.4270524,1.4263654,1.4259144,1.424609,1.4291335,1.4296484
2016-02-04,1.4288423,1.4271324,1.4286171,1.4301037,1.4276276,1.4292206,1.4265492
2016-02-05,1.4281743,1.4245458,1.4255848,1.4276603,1.4281937,1.4291246,1.4272009
2016-02-07,1.4276372,1.4223943,1.426775,1.4185663,1.4298699,1.4283283,1.4334483
2016-02-08,1.4268222,1.4279065,1.4289658,1.4255112,1.4298759,1.4263964,1.4269285
2016-02-09,1.4289776,1.4250609,1.4276556,1.4242024,1.4298816,1.4282904,1.4279602
2016-02-10,1.4243776,1.4273787,1.4288821,1.4300615,1.4298874,1.4266367,1.4279693
2016-02-11,1.4290062,1.4251738,1.4276596,1.4261918,1.4289956,1.4269674,1.4280112
2016-02-12,1.4323285,1.4298706,1.4278169,1.4291539,1.4282539,1.4303993,1.4288375
2016-02-14,1.4282428,1.4286728,1.4254262,1.4251412,1.4292793,1.426995,1.4277284
2016-02-15,1.4260008,1.430778,1.4296298,1.4271429,1.4287015,1.4280101,1.4252465
2016-02-16,1.4295022,1.4256097,1.4283566,1.4305089,1.4253554,1.4254085,1.4260843
2016-02-17,1.4252436,1.4251583,1.4285568,1.4261082,1.4260846,1.4239743,1.424114
2016-02-18,1.4255856,1.4265728,1.4289099,1.4229624,1.4249611,1.4241805,1.4238002
2016-02-19,1.4291708,1.4282382,1.4256527,1.4246722,1.4233183,1.4230152,1.4213529
2016-02-21,1.4261291,1.4261271,1.4240392,1.424291,1.4238484,1.4221058,1.4107125
2016-02-22,1.4240485,1.4243013,1.4257336,1.4222175,1.4225817,1.4116251,1.413594
2016-02-23,1.4240834,1.4248633,1.4231408,1.4234834,1.4161906,1.4091123,1.4021953
2016-02-24,1.4247224,1.4230676,1.4226136,1.414834,1.4148525,1.4072266,1.4078257
2016-02-25,1.4237388,1.4226933,1.4069703,1.4083114,1.406258,1.4041495,1.4080942
2016-02-26,1.421092,1.4087692,1.4089718,1.4123914,1.4053736,1.4036338,1.4081697
2016-02-28,1.4176816,1.4118958,1.4044709,1.4089558,1.408395,1.409372,1.4057388
2016-02-29,1.4050831,1.4129417,1.407647,1.4092822,1.4112897,1.408349,1.4074583
2016-03-01,1.4054565,1.4065017,1.407388,1.4028391,1.4050179,1.406297,1.405772
2016-03-02,1.401974,1.4025859,1.419977,1.4042506,1.4044455,1.4030504,1.4033918
2016-03-03,1.4081767,1.4031804,1.4028087,1.4071434,1.4038138,1.4097365,1.403816
2016-03-04,1.4023626,1.4022803,1.401056,1.40427,1.4033501,1.4052261,1.4034874
2016-03-06,1.407435,1.4014426,1.4035037,1.405071,1.4048975,1.4044547,1.4021419
2016-03-07,1.4078681,1.4035971,1.4054103,1.4077356,1.4031126,1.403018,1.4031248
2016-03-08,1.4052117,1.4039354,1.4009774,1.4027717,1.4011133,1.4021547,1.4005994
2016-03-09,1.4029783,1.4030519,1.4031689,1.4016861,1.4033241,1.4009471,1.4018551
2016-03-10,1.4045362,1.4040011,1.4016272,1.4002526,1.4003464,1.4010094,1.4004866
2016-03-11,1.4015445,1.4023509,1.4031854,1.4014009,1.4002026,1.3991988,1.3990629
2016-03-13,1.4025718,1.4017215,1.4010134,1.4021568,1.4009255,1.4004314,1.4011941
2016-03-14,1.4014425,1.3994346,1.4013073,1.4008946,1.3996865,1.4007273,1.4005818
2016-03-15,1.4016979,1.4016163,1.402123,1.4001135,1.3975765,1.3958993,1.398169
2016-03-16,1.4015431,1.4006869,1.4005477,1.3989183,1.3987195,1.4009204,1.3954496
2016-03-17,1.4004195,1.4031413,1.4002216,1.3947608,1.3978217,1.3962235,1.3912967
2016-03-18,1.3996799,1.39658,1.3980194,1.3998864,1.3968598,1.3926334,1.3904874
2016-03-20,1.4006253,1.4015665,1.3964593,1.3951508,1.3914969,1.3921667,1.3895495
2016-03-21,1.4013484,1.3990047,1.3964446,1.391765,1.390538,1.3894453,1.3856053
2016-03-22,1.3995475,1.3954344,1.3916062,1.3898662,1.3891233,1.3846829,1.3819137
2016-03-23,1.396675,1.3921826,1.390192,1.3890927,1.3830459,1.3826634,1.3799049
2016-03-24,1.3919587,1.3908237,1.3897059,1.3858666,1.3820761,1.3806834,1.3771966
2016-03-27,1.39027,1.3903931,1.3831289,1.3828573,1.3808028,1.3825022,1.3816978
2016-03-28,1.3905761,1.3835775,1.3828316,1.3810908,1.3794649,1.3785388,1.3773608
2016-03-29,1.3836646,1.3816441,1.3795604,1.3825927,1.3809612,1.3793858,1.3774214
2016-03-30,1.382225,1.3812789,1.3787143,1.3787603,1.3781991,1.3777984,1.3775489
2016-03-31,1.382503,1.3787966,1.3775698,1.3789644,1.3790865,1.3774773,1.3738992
2016-04-01,1.3796488,1.379767,1.3792868,1.3766712,1.3768461,1.3750721,1.3743367
2016-04-03,1.3799584,1.3783426,1.3761064,1.377839,1.3755398,1.3726867,1.3724544
2016-04-04,1.3795224,1.3765407,1.3769426,1.3733163,1.3738589,1.3748279,1.3732889
2016-04-05,1.3776815,1.3781396,1.3746557,1.3745184,1.372333,1.3713589,1.3713238
2016-04-06,1.3761839,1.374945,1.3751206,1.3720877,1.3714614,1.3703593,1.3707099
2016-04-07,1.3758924,1.3741078,1.3707991,1.3721907,1.3714039,1.3677304,1.3660762
2016-04-08,1.3731284,1.3735695,1.3712556,1.3677983,1.3684397,1.3673371,1.3619528
2016-04-10,1.3724368,1.370119,1.3697237,1.3716614,1.3655946,1.3625809,1.3630776
2016-04-11,1.3701874,1.3700696,1.3676589,1.366673,1.3615681,1.3602396,1.3584881
2016-04-12,1.368787,1.3667893,1.3676574,1.3615355,1.3616685,1.3588784,1.3631063
2016-04-13,1.3699582,1.3684077,1.36098,1.361343,1.3610778,1.360433,1.3581326
2016-04-14,1.3678442,1.3616276,1.3646022,1.3605338,1.3600545,1.3616561,1.3602971
2016-04-15,1.362129,1.3624806,1.3600953,1.3599179,1.3594646,1.3594539,1.3554
2016-04-17,1.3609931,1.3613229,1.357935,1.3592176,1.3577173,1.3603634,1.354251
2016-04-18,1.3590357,1.3610584,1.3573314,1.3603657,1.3578562,1.3557534,1.3553206
2016-04-19,1.3655429,1.3582964,1.3595028,1.358563,1.3563282,1.3557659,1.3570732
2016-04-20,1.3560396,1.358146,1.3590305,1.3558612,1.3577074,1.36004,1.3538896
2016-04-21,1.3601382,1.3595445,1.3570567,1.3549356,1.3548386,1.3534249,1.3531561
2016-04-22,1.358077,1.3602164,1.3561047,1.3557888,1.3568321,1.3608634,1.3552935
2016-04-24,1.3546638,1.3530003,1.355138,1.3555969,1.3551899,1.3576579,1.35555
2016-04-25,1.3569928,1.3559318,1.3532426,1.354726,1.3544818,1.353141,1.350884
2016-04-26,1.3567315,1.3529329,1.347757,1.3515358,1.3556302,1.3548325,1.3520764
2016-04-27,1.3565044,1.3530461,1.350307,1.3554125,1.3539944,1.353283,1.3490647
2016-04-28,1.3497968,1.3550396,1.3500848,1.3523484,1.3553898,1.3467476,1.3503765
2016-04-29,1.3538327,1.3509501,1.3505895,1.3541008,1.3469884,1.3496776,1.3537238
2016-05-01,1.3537923,1.35093,1.353668,1.3471117,1.35131,1.3506382,1.349346
2016-05-02,1.3542504,1.3542291,1.348207,1.3547245,1.3491254,1.3526256,1.3517478
2016-05-03,1.3493209,1.355113,1.3476362,1.3529437,1.3498517,1.3502562,1.3445144
2016-05-04,1.3520842,1.3532448,1.3485802,1.3499687,1.3530334,1.3509578,1.3493549
2016-05-05,1.3502195,1.3522844,1.3506835,1.350468,1.347831,1.352457,1.3496943
2016-05-06,1.3531649,1.3492537,1.3529564,1.3503531,1.3536313,1.3512709,1.35011
2016-05-08,1.3529764,1.3528142,1.3520145,1.3497732,1.352823,1.351001,1.352014
2016-05-09,1.3499163,1.3519121,1.3512235,1.3508695,1.3483875,1.3537333,1.3465056
2016-05-10,1.3504462,1.3524215,1.3509254,1.3519526,1.3528025,1.355596,1.3526525
2016-05-11,1.3522722,1.3521477,1.3499281,1.3529341,1.3509487,1.3523611,1.3524723
2016-05-12,1.3519714,1.3523759,1.3516021,1.3543656,1.3530644,1.3559244,1.353225
2016-05-13,1.3517699,1.3513155,1.352738,1.35128,1.356494,1.351748,1.3537939
2016-05-15,1.3541226,1.3528488,1.3531427,1.3533502,1.3504441,1.3544219,1.3535848
2016-05-16,1.3497703,1.3515136,1.3507805,1.355334,1.3554993,1.3534207,1.35511
2016-05-17,1.3520913,1.3488874,1.3527694,1.3525667,1.3537773,1.3546478,1.3563774
2016-05-18,1.3525393,1.3534064,1.3547556,1.3542246,1.3544017,1.3568075,1.3580915
2016-05-19,1.3530636,1.3522143,1.3529782,1.3545355,1.356679,1.357846,1.358515
2016-05-20,1.3527462,1.354456,1.3561776,1.3566575,1.358774,1.3584111,1.360012
2016-05-22,1.3538206,1.3550465,1.3571982,1.3575462,1.3596809,1.3587031,1.3601093
2016-05-23,1.353914,1.356113,1.3581901,1.3584089,1.3603053,1.3628507,1.3612549
2016-05-24,1.3569506,1.3561513,1.3584495,1.3594937,1.3606443,1.3608646,1.3622595
2016-05-25,1.3550992,1.3586593,1.3601286,1.3610314,1.3592764,1.3618302,1.3668778
2016-05-26,1.3583078,1.3587843,1.3597481,1.3628011,1.3627334,1.3663,1.3660443
2016-05-27,1.3573754,1.3627819,1.3592212,1.3609324,1.3667516,1.3668553,1.3666813
2016-05-29,1.3599826,1.3604145,1.3619382,1.36778,1.366439,1.3687233,1.3698813
2016-05-30,1.3608114,1.3611016,1.3675973,1.3684294,1.3674754,1.3727787,1.3751031
2016-05-31,1.3623726,1.3666286,1.3687534,1.3699087,1.3695307,1.3673345,1.3682113
2016-06-01,1.3680191,1.363337,1.3688916,1.3677443,1.3694617,1.3704727,1.366461
2016-06-02,1.3681036,1.3680804,1.367776,1.3683727,1.3695362,1.3665897,1.3701072
2016-06-03,1.3673646,1.3709279,1.3691428,1.3723669,1.3694681,1.3708882,1.3734838
2016-06-05,1.3699878,1.3687632,1.3677065,1.3647509,1.3695438,1.3703343,1.3700972
2016-06-06,1.3688655,1.3709133,1.3691328,1.3680134,1.369472,1.3692031,1.3692487
2016-06-07,1.3712399,1.3687115,1.3676407,1.3628418,1.3695498,1.3712993,1.370029
2016-06-08,1.3679565,1.3709648,1.3691205,1.369967,1.3694735,1.3692064,1.3633752
2016-06-09,1.3705758,1.3686612,1.3675742,1.3668431,1.369552,1.3667246,1.3663852
2016-06-10,1.3687737,1.371016,1.3699315,1.3702202,1.369472,1.3658803,1.3690135
2016-06-12,1.3710183,1.3686118,1.3695055,1.375118,1.3705423,1.3695483,1.3667808
2016-06-13,1.3681629,1.3710662,1.3695167,1.3766427,1.3683182,1.3694985,1.3720694
2016-06-14,1.36745,1.3685629,1.3695277,1.369379,1.368305,1.3695105,1.3681037
2016-06-15,1.371385,1.3711147,1.3695387,1.3685988,1.3682935,1.3695229,1.370936
2016-06-16,1.3681852,1.3685155,1.3695488,1.3700242,1.3682828,1.3695354,1.3691349
2016-06-17,1.3691866,1.3711605,1.3695595,1.3690631,1.3682725,1.3695477,1.368192
2016-06-19,1.3686607,1.3684697,1.3695695,1.3669573,1.3682618,1.3685194,1.3684915
2016-06-20,1.3692464,1.3712049,1.3695797,1.3672664,1.3687449,1.3699477,1.3656471
2016-06-21,1.3725798,1.3684268,1.3695894,1.3682053,1.3686485,1.3675698,1.3591304
2016-06-22,1.367399,1.3712466,1.3682132,1.3689262,1.3624593,1.3598962,1.3614078
2016-06-23,1.3710437,1.3719237,1.3701241,1.3676729,1.3594743,1.3602791,1.357871
2016-06-24,1.3676012,1.3698535,1.3639646,1.3628979,1.3629146,1.3567308,1.3587117
2016-06-26,1.3693026,1.3664614,1.3604455,1.3611273,1.3600664,1.3557328,1.3585606
2016-06-27,1.3668916,1.3613162,1.3622504,1.3579987,1.3582677,1.3590059,1.3541727
2016-06-28,1.3610649,1.3594313,1.3590618,1.3586116,1.3588384,1.3586864,1.3552853
2016-06-29,1.35742,1.358693,1.3562971,1.3550702,1.3578666,1.354984,1.3552191
2016-06-30,1.3582946,1.359077,1.358743,1.3557104,1.3556156,1.3544511,1.3553185
2016-07-01,1.3580079,1.3588195,1.3518618,1.3564225,1.3547854,1.3544194,1.3545203
2016-07-03,1.3545809,1.353448,1.3569524,1.350878,1.3543613,1.3553686,1.3551328
2016-07-04,1.3554175,1.3572431,1.3509362,1.356078,1.3538675,1.3537426,1.352772
2016-07-05,1.3551383,1.3567889,1.3544036,1.3514091,1.349835,1.3538562,1.3528574
2016-07-06,1.355743,1.3567381,1.3516836,1.3529184,1.3521552,1.3543231,1.3518121
2016-07-07,1.3554085,1.3530953,1.3539883,1.3520867,1.3533117,1.3547084,1.35076
2016-07-08,1.353099,1.3535807,1.3528662,1.3519754,1.3523905,1.3483737,1.3498349
2016-07-10,1.35339,1.3506021,1.3517859,1.3504771,1.3520222,1.3509679,1.351021
2016-07-11,1.3537043,1.3515496,1.3552597,1.3509834,1.3496437,1.3504336,1.3503885
2016-07-12,1.3510765,1.3507171,1.3458136,1.3508282,1.3507328,1.3517413,1.3488382
2016-07-13,1.3517047,1.3483917,1.352737,1.3519275,1.3467672,1.3500731,1.3468206
2016-07-14,1.3508377,1.3506532,1.3523033,1.3494439,1.3508897,1.346671,1.349053
2016-07-15,1.3520024,1.3496153,1.3460035,1.3509703,1.3475921,1.3455279,1.349411
2016-07-17,1.3513216,1.349626,1.3523054,1.3504431,1.3464717,1.3506033,1.3489022
2016-07-18,1.3486449,1.348454,1.3499107,1.3476857,1.3516047,1.3474809,1.348886
2016-07-19,1.3494966,1.3439369,1.3495753,1.3500862,1.3486338,1.3515252,1.3488812
2016-07-20,1.3510473,1.3499072,1.3508145,1.348578,1.3495517,1.3487277,1.3488765
2016-07-21,1.3455817,1.3479629,1.3477428,1.348765,1.3495731,1.350385,1.3488714
2016-07-22,1.3495474,1.3504863,1.3471493,1.3500077,1.347363,1.3494066,1.3488662
2016-07-24,1.3465699,1.3506037,1.3488005,1.3482869,1.3512032,1.3481691,1.3488607
2016-07-25,1.3492126,1.3499644,1.3468213,1.3485307,1.3495227,1.3498428,1.3494809
2016-07-26,1.3490876,1.3502955,1.3504446,1.3487351,1.3511729,1.3485798,1.3501251
2016-07-27,1.3489147,1.3484335,1.347817,1.350095,1.3482101,1.3479543,1.3491939
2016-07-28,1.3497492,1.3502053,1.3514057,1.3476058,1.35102,1.3496296,1.3458524
2016-07-29,1.3516676,1.350393,1.3484879,1.3484354,1.3494697,1.3465445,1.3494176
2016-07-31,1.348149,1.3489575,1.3492064,1.3509314,1.3488533,1.348173,1.3479531
2016-08-01,1.3483802,1.3486487,1.3475007,1.3472807,1.3478855,1.3484969,1.3493047
2016-08-02,1.3488784,1.3492799,1.3486874,1.3506932,1.349296,1.3461666,1.3458273
2016-08-03,1.3475399,1.3476589,1.3480115,1.3469256,1.3475014,1.3486253,1.3460531
2016-08-04,1.3499103,1.3472222,1.3499391,1.3494806,1.3496779,1.3485633,1.3494087
2016-08-05,1.3463488,1.3472632,1.3494498,1.3508202,1.3503428,1.3466593,1.344322
2016-08-07,1.3486955,1.3491557,1.3495709,1.3474097,1.3487442,1.348402,1.3452885
2016-08-08,1.3458921,1.34617,1.3459222,1.3535707,1.3517172,1.346456,1.3451469
2016-08-09,1.3484454,1.3500773,1.3494536,1.346099,1.3442049,1.3445694,1.3489366
2016-08-10,1.3470391,1.348103,1.3449583,1.34905,1.3495762,1.3500501,1.3474289
2016-08-11,1.3460777,1.3466748,1.3483603,1.3470291,1.3443131,1.3468674,1.3498771
2016-08-12,1.3491311,1.342873,1.3457266,1.3477659,1.3443186,1.3511014,1.3466749
2016-08-14,1.3437381,1.3469192,1.3434181,1.350025,1.3470819,1.3446968,1.343135
2016-08-15,1.3447676,1.3492684,1.3484423,1.3480716,1.3453488,1.3451447,1.3451214
2016-08-16,1.3452114,1.3471055,1.34638,1.3450289,1.3469365,1.3475286,1.3473041
