,JPXJPY,JPXJPY,JPXJPY,JPXJPY,JPXJPY,JPXJPY,JPXJPY
2016-03-31,17871.87,17852.906,17833.87,17814.8,17795.793,17776.822,17757.904
2016-04-01,17852.848,17833.883,17814.848,17795.777,17776.809,17757.916,17738.994
2016-04-03,17833.824,17814.86,17795.824,17776.795,17757.902,17739.008,17720.086
2016-04-04,17814.803,17795.838,17776.842,17757.887,17738.992,17720.1,17701.18
2016-04-05,17795.783,17776.857,17757.936,17738.98,17720.088,17701.193,17682.271
2016-04-06,17776.799,17757.947,17739.027,17720.07,17701.178,17682.285,17663.365
2016-04-07,17757.89,17739.043,17720.121,17701.164,17682.273,17663.379,17644.455
2016-04-08,17738.982,17720.133,17701.21,17682.256,17663.363,17644.47,17625.55
2016-04-10,17720.076,17701.229,17682.307,17663.35,17644.459,17625.564,17606.64
2016-04-11,17701.166,17682.318,17663.396,17644.441,17625.549,17606.656,17587.734
2016-04-12,17682.262,17663.412,17644.492,17625.533,17606.643,17587.746,17568.826
2016-04-13,17663.352,17644.504,17625.582,17606.627,17587.734,17568.84,17549.922
2016-04-14,17644.447,17625.596,17606.678,17587.719,17568.826,17549.936,17531.129
2016-04-15,17625.537,17606.69,17587.768,17568.812,17549.92,17531.14,17512.334
2016-04-17,17606.633,17587.781,17568.861,17549.906,17531.129,17512.35,17493.543
2016-04-18,17587.723,17568.875,17549.953,17531.113,17512.336,17493.557,17475.568
2016-04-19,17568.818,17549.969,17531.162,17512.32,17493.541,17475.582,17458.525
2016-04-20,17549.91,17531.176,17512.371,17493.527,17475.566,17458.537,17441.49
2016-04-21,17531.117,17512.383,17493.574,17475.555,17458.525,17441.504,17424.346
2016-04-22,17512.326,17493.592,17475.602,17458.51,17441.49,17424.36,17407.164
2016-04-24,17493.53,17475.617,17458.559,17441.477,17424.346,17407.178,17390.77
2016-04-25,17475.559,17458.57,17441.523,17424.332,17407.164,17390.783,17374.303
2016-04-26,17458.514,17441.537,17424.379,17407.146,17390.768,17374.316,17357.836
2016-04-27,17441.479,17424.395,17407.197,17390.756,17374.303,17357.85,17343.06
2016-04-28,17424.336,17407.21,17390.8,17374.285,17357.838,17343.074,17328.213
2016-04-29,17407.152,17390.816,17374.336,17357.82,17343.06,17328.227,17313.152
2016-05-01,17390.758,17374.348,17357.871,17343.047,17328.213,17313.166,17297.898
2016-05-02,17374.291,17357.883,17343.094,17328.195,17313.15,17297.912,17283.414
2016-05-03,17357.826,17343.107,17328.246,17313.135,17297.896,17283.43,17268.877
2016-05-04,17343.049,17328.258,17313.184,17297.883,17283.416,17268.89,17254.129
2016-05-05,17328.201,17313.197,17297.93,17283.398,17268.879,17254.14,17239.174
2016-05-06,17313.139,17297.947,17283.45,17268.861,17254.129,17239.188,17224.014
2016-05-08,17297.885,17283.46,17268.912,17254.113,17239.172,17224.025,17208.666
2016-05-09,17283.404,17268.924,17254.162,17239.158,17224.012,17208.68,17193.137
2016-05-10,17268.867,17254.176,17239.205,17223.996,17208.664,17193.15,17177.422
2016-05-11,17254.117,17239.223,17224.045,17208.652,17193.135,17177.434,17161.543
2016-05-12,17239.16,17224.059,17208.7,17193.121,17177.422,17161.557,17145.498
2016-05-13,17224.0,17208.715,17193.168,17177.406,17161.541,17145.512,17129.293
2016-05-15,17208.654,17193.182,17177.455,17161.53,17145.5,17129.307,17112.947
2016-05-16,17193.123,17177.467,17161.576,17145.482,17129.295,17112.959,17097.557
2016-05-17,17177.41,17161.59,17145.533,17129.277,17112.947,17097.568,17082.152
2016-05-18,17161.531,17145.545,17129.328,17112.932,17097.555,17082.166,17066.574
2016-05-19,17145.488,17129.34,17112.98,17097.54,17082.15,17066.59,17050.82
2016-05-20,17129.283,17112.992,17097.588,17082.137,17066.576,17050.834,17034.896
2016-05-22,17112.936,17097.602,17082.184,17066.559,17050.82,17034.91,17018.809
2016-05-23,17097.543,17082.2,17066.61,17050.803,17034.898,17018.822,17002.826
2016-05-24,17082.14,17066.621,17050.852,17034.88,17018.809,17002.824,16987.787
2016-05-25,17066.564,17050.865,17034.93,17018.793,17002.826,16987.785,16973.805
2016-05-26,17050.807,17034.945,17018.842,17002.812,16987.787,16973.805,16962.186
2016-05-27,17034.885,17018.855,17002.844,16987.771,16973.807,16962.186,16949.498
2016-05-29,17018.797,17002.857,16987.805,16973.791,16962.186,16949.498,16935.049
2016-05-30,17002.816,16987.818,16973.824,16962.172,16949.498,16935.05,16918.879
2016-05-31,16987.775,16973.838,16962.203,16949.48,16935.05,16918.88,16901.05
2016-06-01,16973.795,16962.217,16949.518,16935.035,16918.88,16901.053,16881.668
2016-06-02,16962.176,16949.531,16935.072,16918.865,16901.053,16881.67,16862.232
2016-06-03,16949.486,16935.084,16918.9,16901.035,16881.668,16862.236,16842.143
2016-06-05,16935.04,16918.916,16901.074,16881.652,16862.232,16842.148,16822.398
2016-06-06,16918.87,16901.086,16881.69,16862.215,16842.145,16822.404,16804.523
2016-06-07,16901.04,16881.703,16862.256,16842.146,16822.398,16804.53,16786.646
2016-06-08,16881.656,16862.27,16842.168,16822.4,16804.525,16786.652,16768.69
2016-06-09,16862.22,16842.184,16822.424,16804.525,16786.648,16768.697,16751.172
2016-06-10,16842.15,16822.44,16804.549,16786.648,16768.69,16751.18,16734.678
2016-06-12,16822.404,16804.562,16786.672,16768.69,16751.172,16734.686,16719.89
2016-06-13,16804.53,16786.688,16768.719,16751.172,16734.678,16719.9,16706.09
2016-06-14,16786.652,16768.73,16751.2,16734.676,16719.893,16706.1,16692.062
2016-06-15,16768.695,16751.213,16734.705,16719.889,16706.09,16692.072,16677.807
2016-06-16,16751.176,16734.719,16719.92,16706.088,16692.062,16677.818,16664.887
2016-06-17,16734.68,16719.936,16706.117,16692.059,16677.807,16664.9,16653.572
2016-06-19,16719.893,16706.133,16692.092,16677.803,16664.889,16653.584,16643.604
2016-06-20,16706.092,16692.105,16677.838,16664.883,16653.572,16643.617,16633.494
2016-06-21,16692.062,16677.852,16664.92,16653.568,16643.604,16633.508,16623.115
2016-06-22,16677.807,16664.934,16653.605,16643.598,16633.496,16623.129,16612.469
2016-06-23,16664.887,16653.62,16643.637,16633.49,16623.117,16612.48,16601.559
2016-06-24,16653.572,16643.65,16633.527,16623.11,16612.469,16601.572,16588.625
2016-06-26,16643.602,16633.543,16623.148,16612.46,16601.56,16588.64,16577.578
2016-06-27,16633.494,16623.162,16612.5,16601.553,16588.627,16577.592,16568.754
2016-06-28,16623.113,16612.516,16601.594,16588.617,16577.58,16568.768,16559.896
2016-06-29,16612.465,16601.607,16588.66,16577.568,16568.756,16559.91,16550.025
2016-06-30,16601.557,16588.674,16577.588,16568.744,16559.896,16550.04,16537.627
2016-07-01,16588.621,16577.602,16568.762,16559.885,16550.027,16537.64,16522.686
2016-07-03,16577.572,16568.777,16559.904,16550.016,16537.629,16522.697,16505.246
2016-07-04,16568.748,16559.918,16550.035,16537.615,16522.686,16505.262,16485.59
2016-07-05,16559.889,16550.05,16537.637,16522.67,16505.246,16485.584,16465.795
2016-07-06,16550.02,16537.652,16522.695,16505.23,16485.59,16465.781,16443.955
2016-07-07,16537.62,16522.707,16505.26,16485.574,16465.795,16443.943,16420.244
2016-07-08,16522.674,16505.273,16485.582,16465.78,16443.955,16420.236,16396.045
2016-07-10,16505.234,16485.594,16465.777,16443.94,16420.246,16396.037,16373.117
2016-07-11,16485.578,16465.793,16443.941,16420.229,16396.045,16373.113,16352.358
2016-07-12,16465.783,16443.957,16420.234,16396.03,16373.118,16352.357,16334.024
2016-07-13,16443.943,16420.248,16396.037,16373.102,16352.359,16334.022,16315.69
2016-07-14,16420.232,16396.049,16373.115,16352.344,16334.025,16315.6875,16297.716
2016-07-15,16396.033,16373.129,16352.359,16334.01,16315.691,16297.715,16281.364
2016-07-17,16373.105,16352.373,16334.025,16315.674,16297.717,16281.366,16264.903
2016-07-18,16352.348,16334.039,16315.689,16297.702,16281.365,16264.904,16248.306
2016-07-19,16334.014,16315.705,16297.718,16281.351,16264.904,16248.308,16232.402
2016-07-20,16315.679,16297.731,16281.368,16264.887,16248.307,16232.404,16219.629
2016-07-21,16297.705,16281.384,16264.909,16248.291,16232.402,16219.63,16208.887
2016-07-22,16281.3545,16264.922,16248.313,16232.385,16219.629,16208.889,16200.233
2016-07-24,16264.892,16248.327,16232.409,16219.612,16208.888,16200.237,16193.779
2016-07-25,16248.295,16232.424,16219.637,16208.87,16200.234,16193.783,16189.632
2016-07-26,16232.389,16219.649,16208.894,16200.217,16193.78,16189.638,16187.98
2016-07-27,16219.616,16208.908,16200.243,16193.764,16189.633,16187.984,16189.025
2016-07-28,16208.874,16200.258,16193.789,16189.615,16187.981,16189.029,16190.439
2016-07-29,16200.221,16193.803,16189.642,16187.962,16189.026,16190.443,16191.93
2016-07-31,16193.767,16189.657,16187.99,16189.008,16190.439,16191.933,16196.156
2016-08-01,16189.619,16188.004,16189.036,16190.423,16191.93,16196.16,16200.912
2016-08-02,16187.967,16189.049,16190.449,16191.911,16196.157,16200.916,16206.85
2016-08-03,16189.013,16190.463,16191.939,16196.14,16200.913,16206.853,16214.905
2016-08-04,16190.427,16191.952,16196.166,16200.894,16206.851,16214.911,16226.64
2016-08-05,16191.916,16196.18,16200.922,16206.831,16214.906,16226.643,16242.084
2016-08-07,16196.144,16200.936,16206.859,16214.889,16226.64,16242.086,16261.138
2016-08-08,16200.898,16206.873,16214.915,16226.623,16242.085,16261.139,16283.478
2016-08-09,16206.836,16214.931,16226.647,16242.067,16261.139,16283.48,16308.267
2016-08-10,16214.893,16226.661,16242.092,16261.119,16283.478,16308.27,16330.596
2016-08-11,16226.627,16242.105,16261.144,16283.461,16308.268,16330.596,16354.802
2016-08-12,16242.071,16261.158,16283.485,16308.249,16330.597,16354.803,16380.087
2016-08-14,16261.124,16283.498,16308.272,16330.58,16354.803,16380.086,16405.812
2016-08-15,16283.465,16308.287,16330.6,16354.786,16380.087,16405.812,16430.584
2016-08-16,16308.253,16330.613,16354.805,16380.069,16405.812,16430.584,16454.73
2016-08-17,16330.584,16354.819,16380.09,16405.797,16430.584,16454.73,16478.664
2016-08-18,16354.789,16380.103,16405.814,16430.568,16454.732,16478.664,16498.504
2016-08-19,16380.073,16405.828,16430.586,16454.713,16478.666,16498.502,16517.812
2016-08-21,16405.8,16430.602,16454.732,16478.648,16498.504,16517.812,16534.396
2016-08-22,16430.572,16454.746,16478.666,16498.484,16517.814,16534.396,16541.424
2016-08-23,16454.717,16478.68,16498.504,16517.795,16534.396,16541.422,16548.498
2016-08-24,16478.652,16498.518,16517.814,16534.38,16541.424,16548.496,16552.0
2016-08-25,16498.49,16517.828,16534.4,16541.404,16548.498,16552.0,16553.605
2016-08-26,16517.799,16534.414,16541.426,16548.479,16552.002,16553.604,16554.926
2016-08-28,16534.385,16541.438,16548.498,16551.984,16553.605,16554.926,16554.914
2016-08-29,16541.41,16548.512,16552.002,16553.588,16554.928,16554.914,16554.904
2016-08-30,16548.484,16552.018,16553.607,16554.945,16554.914,16554.904,16554.906
2016-08-31,16551.988,16553.621,16554.928,16554.914,16554.904,16554.906,16554.908
2016-09-01,16553.592,16554.904,16554.906,16554.922,16554.906,16554.908,16556.748
2016-09-02,16554.914,16554.916,16554.906,16554.916,16554.908,16556.748,16562.418
2016-09-04,16554.9,16554.9,16554.912,16554.904,16556.748,16562.418,16568.785
2016-09-05,16554.916,16554.912,16554.914,16556.682,16562.418,16568.785,16579.188
2016-09-06,16554.904,16554.91,16556.658,16562.35,16568.785,16579.188,16594.22
2016-09-07,16554.906,16556.666,16562.326,16568.719,16579.188,16594.22,16607.283
2016-09-08,16556.746,16562.334,16568.695,16579.117,16594.223,16607.283,16614.406
2016-09-09,16562.416,16568.703,16579.096,16594.152,16607.283,16614.404,16621.596
2016-09-11,16568.783,16579.104,16594.13,16607.273,16614.406,16621.594,16629.014
2016-09-12,16579.186,16594.139,16607.252,16614.393,16621.596,16629.014,16636.666
2016-09-13,16594.219,16607.26,16614.373,16621.582,16629.016,16636.666,16643.16
2016-09-14,16607.281,16614.38,16621.56,16629.0,16636.666,16643.16,16645.926
2016-09-15,16614.402,16621.57,16628.98,16636.654,16643.16,16645.924,16643.775
2016-09-16,16621.592,16628.988,16636.633,16643.146,16645.926,16643.775,16638.82
2016-09-18,16629.012,16636.64,16643.127,16645.908,16643.777,16638.822,16635.791
2016-09-19,16636.664,16643.135,16645.89,16643.76,16638.822,16635.791,16627.158
2016-09-20,16643.158,16645.896,16643.74,16638.805,16635.793,16627.158,16611.988
2016-09-21,16645.922,16643.748,16638.865,16635.775,16627.158,16611.988,16595.443
2016-09-22,16643.773,16638.873,16635.834,16627.145,16611.988,16595.443,16579.947
2016-09-23,16638.82,16635.842,16627.201,16611.979,16595.443,16579.947,16562.994
2016-09-25,16635.79,16627.209,16612.031,16595.434,16579.95,16562.994,16549.266
2016-09-26,16627.156,16612.037,16595.488,16579.941,16562.996,16549.266,16545.498
2016-09-27,16611.986,16595.494,16579.992,16562.99,16549.266,16545.498,16548.178
2016-09-28,16595.441,16580.0,16563.04,16549.266,16545.498,16548.178,16550.13
2016-09-29,16579.947,16563.047,16549.314,16545.498,16548.18,16550.129,16553.627
2016-09-30,16562.992,16549.271,16545.547,16548.176,16550.13,16553.627,16564.383
2016-10-02,16549.264,16545.469,16548.225,16550.129,16553.627,16564.383,16580.533
2016-10-03,16545.496,16548.146,16550.166,16553.625,16564.385,16580.533,16591.861
2016-10-04,16548.176,16550.162,16553.574,16564.379,16580.533,16591.861,16602.738
2016-10-05,16550.158,16553.602,16564.332,16580.525,16591.861,16602.738,16606.986
2016-10-06,16553.627,16564.357,16580.484,16591.855,16602.74,16606.986,16607.846
2016-10-07,16564.383,16580.506,16591.816,16602.838,16606.986,16607.846,16607.846
2016-10-09,16580.531,16591.836,16602.805,16607.088,16607.854,16607.846,16607.836
2016-10-10,16591.86,16602.824,16607.055,16607.88,16607.863,16607.836,16607.846
2016-10-11,16602.738,16607.072,16607.855,16607.85,16607.854,16607.846,16607.846
2016-10-12,16606.986,16607.846,16607.861,16607.855,16607.857,16607.846,16607.846
2016-10-13,16607.852,16607.861,16607.85,16607.85,16607.846,16607.846,16607.861
2016-10-14,16607.863,16607.857,16607.854,16607.857,16607.848,16607.86,16607.846
2016-10-16,16607.852,16607.852,16607.855,16607.85,16607.86,16607.846,16607.846
2016-10-17,16607.857,16607.865,16607.842,16607.857,16607.846,16607.846,16607.863
2016-10-18,16607.846,16607.863,16607.855,16607.85,16607.848,16607.861,16607.846
2016-10-19,16607.846,16607.85,16607.855,16607.857,16607.861,16607.846,16613.488
2016-10-20,16607.86,16607.865,16607.84,16607.848,16607.846,16613.488,16631.293
2016-10-21,16607.846,16607.863,16607.855,16607.857,16613.486,16631.293,16660.914
2016-10-23,16607.846,16607.848,16607.855,16613.45,16631.293,16660.914,16698.441
2016-10-24,16607.861,16607.865,16613.404,16631.26,16660.914,16698.44,16733.318
2016-10-25,16607.846,16613.576,16631.217,16660.883,16698.44,16733.318,16767.717
2016-10-26,16613.488,16631.385,16660.852,16698.414,16733.318,16767.717,16797.117
2016-10-27,16631.297,16661.018,16698.389,16733.295,16767.717,16797.117,16824.986
2016-10-28,16660.92,16698.555,16733.271,16767.693,16797.115,16824.986,16851.791
2016-10-30,16698.453,16733.436,16767.68,16797.094,16824.986,16851.791,16879.53
2016-10-31,16733.332,16767.732,16797.084,16824.967,16851.791,16879.527,16888.26
2016-11-01,16767.73,16797.152,16824.959,16851.771,16879.527,16888.258,16893.527
2016-11-02,16797.13,16825.049,16851.762,16879.508,16888.258,16893.525,16897.244
2016-11-03,16825.002,16851.873,16879.504,16888.238,16893.527,16897.242,16908.596
2016-11-04,16851.807,16879.562,16888.232,16893.469,16897.244,16908.594,16922.97
2016-11-06,16879.545,16888.27,16893.467,16897.326,16908.594,16922.969,16933.693
2016-11-07,16888.275,16893.475,16897.324,16908.676,16922.969,16933.691,16945.865
2016-11-08,16893.475,16897.37,16908.674,16922.93,16933.691,16945.863,16964.73
2016-11-09,16897.365,16908.725,16922.93,16933.652,16945.863,16964.729,16983.295
2016-11-10,16908.713,16922.992,16933.654,16945.824,16964.73,16983.293,17004.06
2016-11-11,16922.967,16933.723,16945.828,16964.688,16983.293,17004.06,17029.342
2016-11-13,16933.69,16945.906,16964.691,16983.254,17004.06,17029.34,17056.29
2016-11-14,16945.861,16964.777,16983.26,17004.021,17029.342,17056.29,17083.092
2016-11-15,16964.727,16983.352,17004.03,17029.303,17056.291,17083.092,17115.426
2016-11-16,16983.293,17004.125,17029.312,17056.252,17083.09,17115.424,17145.908
2016-11-17,17004.06,17029.42,17056.26,17083.055,17115.424,17145.902,17174.455
2016-11-18,17029.342,17056.375,17083.062,17115.39,17145.904,17174.45,17205.904
2016-11-20,17056.293,17083.18,17115.4,17145.871,17174.451,17205.904,17228.002
2016-11-21,17083.092,17115.525,17145.879,17174.418,17205.904,17227.998,17247.766
2016-11-22,17115.428,17145.928,17174.426,17205.873,17227.998,17247.764,17272.82
2016-11-23,17145.906,17174.49,17205.885,17227.969,17247.766,17272.82,17302.209
2016-11-24,17174.455,17205.96,17227.982,17247.73,17272.818,17302.209,17328.426
2016-11-25,17205.912,17228.072,17247.746,17272.787,17302.207,17328.424,17353.447
2016-11-27,17228.006,17247.842,17272.799,17302.174,17328.424,17353.443,17375.736
2016-11-28,17247.77,17272.904,17302.188,17328.39,17353.441,17375.734,17397.174
2016-11-29,17272.828,17302.3,17328.404,17353.412,17375.734,17397.174,17415.889
2016-11-30,17302.213,17328.457,17353.426,17375.703,17397.174,17415.889,17430.404
2016-12-01,17328.43,17353.426,17375.715,17397.15,17415.887,17430.402,17447.13
2016-12-02,17353.451,17375.729,17397.162,17415.871,17430.4,17447.129,17465.172
2016-12-04,17375.74,17397.178,17415.885,17430.379,17447.13,17465.168,17486.79
2016-12-05,17397.18,17415.916,17430.395,17447.11,17465.17,17486.785,17512.654
2016-12-06,17415.893,17430.443,17447.123,17465.148,17486.785,17512.65,17541.918
2016-12-07,17430.41,17447.182,17465.162,17486.766,17512.65,17541.918,17573.643
2016-12-08,17447.135,17465.229,17486.78,17512.633,17541.918,17573.64,17606.955
2016-12-09,17465.178,17486.85,17512.645,17541.898,17573.64,17606.951,17638.625
2016-12-11,17486.793,17512.729,17541.91,17573.623,17606.953,17638.623,17670.355
2016-12-12,17512.66,17542.002,17573.637,17606.934,17638.623,17670.354,17700.63
2016-12-13,17541.926,17573.732,17606.945,17638.607,17670.355,17700.63,17731.965
2016-12-14,17573.648,17607.049,17638.621,17670.338,17700.63,17731.963,17763.918
2016-12-15,17606.959,17638.686,17670.352,17700.613,17731.963,17763.916,17794.1
2016-12-16,17638.633,17670.393,17700.627,17731.945,17763.918,17794.098,17824.77
2016-12-18,17670.363,17700.684,17731.959,17763.9,17794.1,17824.768,17855.656
2016-12-19,17700.639,17732.03,17763.914,17794.082,17824.77,17855.654,17885.041
2016-12-20,17731.97,17763.97,17794.094,17824.752,17855.654,17885.037,17914.803
2016-12-21,17763.926,17794.145,17824.766,17855.637,17885.04,17914.8,17944.832
2016-12-22,17794.107,17824.832,17855.65,17885.021,17914.803,17944.83,17973.94
2016-12-23,17824.777,17855.732,17885.035,17914.785,17944.83,17973.936,18001.352
2016-12-26,17855.664,17885.125,17914.799,17944.814,17973.938,18001.35,18028.996
2016-12-27,17885.049,17914.896,17944.826,17973.92,18001.35,18028.992,18057.014
2016-12-28,17914.81,17944.928,17973.934,18001.334,18028.994,18057.01,18084.17
2016-12-29,17944.84,17974.016,18001.348,18028.977,18057.012,18084.17,18110.578
2016-12-30,17973.947,18001.412,18028.992,18056.996,18084.17,18110.578,18136.91
2017-01-02,18001.36,18029.068,18057.01,18084.156,18110.578,18136.906,18162.518
2017-01-03,18029.004,18057.096,18084.17,18110.562,18136.908,18162.516,18187.375
2017-01-04,18057.021,18084.244,18110.574,18136.89,18162.516,18187.375,18211.592
2017-01-05,18084.18,18110.66,18136.904,18162.502,18187.373,18211.588,18235.252
2017-01-06,18110.586,18136.994,18162.516,18187.361,18211.59,18235.25,18258.434
2017-01-08,18136.916,18162.61,18187.375,18211.572,18235.25,18258.432,18281.19
2017-01-09,18162.525,18187.473,18211.586,18235.236,18258.432,18281.19,18303.441
2017-01-10,18187.385,18211.697,18235.25,18258.418,18281.19,18303.441,18324.408
2017-01-11,18211.6,18235.363,18258.43,18281.174,18303.441,18324.408,18345.152
2017-01-12,18235.26,18258.547,18281.186,18303.426,18324.408,18345.152,18365.701
2017-01-13,18258.441,18281.303,18303.438,18324.393,18345.15,18365.697,18387.133
2017-01-15,18281.197,18303.559,18324.404,18345.139,18365.7,18387.13,18408.465
2017-01-16,18303.451,18324.53,18345.152,18365.682,18387.13,18408.46,18429.58
2017-01-17,18324.418,18345.266,18365.695,18387.117,18408.463,18429.576,18450.494
2017-01-18,18345.162,18365.81,18387.13,18408.445,18429.576,18450.492,18471.23
2017-01-19,18365.709,18387.244,18408.459,18429.562,18450.49,18471.23,18491.809
2017-01-20,18387.14,18408.578,18429.578,18450.477,18471.23,18491.805,18512.242
2017-01-22,18408.473,18429.695,18450.492,18471.215,18491.807,18512.24,18532.545
2017-01-23,18429.588,18450.613,18471.227,18491.79,18512.24,18532.541,18552.72
2017-01-24,18450.504,18471.354,18491.803,18512.225,18532.541,18552.72,18572.785
2017-01-25,18471.238,18491.93,18512.238,18532.527,18552.719,18572.781,18592.742
2017-01-26,18491.814,18512.365,18532.541,18552.703,18572.783,18592.74,18612.611
2017-01-27,18512.25,18532.67,18552.717,18572.766,18592.742,18612.61,18632.408
2017-01-29,18532.553,18552.85,18572.78,18592.725,18612.611,18632.406,18652.12
2017-01-30,18552.729,18572.914,18592.738,18612.594,18632.406,18652.115,18671.748
2017-01-31,18572.793,18592.873,18612.607,18632.393,18652.117,18671.746,18691.34
2017-02-01,18592.75,18612.744,18632.404,18652.1,18671.746,18691.34,18710.832
2017-02-02,18612.62,18632.541,18652.113,18671.729,18691.34,18710.828,18730.31
2017-02-03,18632.416,18652.252,18671.744,18691.326,18710.83,18730.309,18749.695
2017-02-05,18652.127,18671.88,18691.34,18710.812,18730.309,18749.69,18768.44
2017-02-06,18671.756,18691.479,18710.826,18730.293,18749.691,18768.438,18786.773
2017-02-07,18691.35,18710.967,18730.305,18749.676,18768.436,18786.773,18805.15
2017-02-08,18710.838,18730.447,18749.691,18768.424,18786.771,18805.148,18823.6
2017-02-09,18730.318,18749.832,18768.438,18786.758,18805.148,18823.598,18842.05
2017-02-10,18749.703,18768.58,18786.77,18805.133,18823.6,18842.047,18860.498
2017-02-12,18768.45,18786.912,18805.146,18823.582,18842.049,18860.496,18878.941
2017-02-13,18786.781,18805.291,18823.596,18842.031,18860.494,18878.94,18896.432
2017-02-14,18805.158,18823.742,18842.045,18860.48,18878.94,18896.43,18912.73
2017-02-15,18823.607,18842.19,18860.496,18878.924,18896.43,18912.73,18927.643
2017-02-16,18842.057,18860.639,18878.938,18896.414,18912.729,18927.639,18941.258
2017-02-17,18860.508,18879.076,18896.428,18912.715,18927.64,18941.27,18953.719
2017-02-26,18878.95,18896.56,18912.727,18927.623,18941.268,18953.729,18964.822
2017-02-27,18896.44,18912.848,18927.639,18941.254,18953.729,18964.832,18975.492
2017-02-28,18912.738,18927.76,18941.252,18953.715,18964.834,18975.502,18985.744
2017-03-01,18927.65,18941.361,18953.717,18964.816,18975.504,18985.754,18995.703
2017-03-02,18941.264,18953.81,18964.818,18975.488,18985.756,18995.71,19004.973
2017-03-03,18953.729,18964.916,18975.488,18985.738,18995.71,19004.98,19014.639
2017-03-05,18964.832,18975.59,18985.74,18995.697,19004.982,19014.646,19025.88
2017-03-06,18975.502,18985.842,18995.7,19004.965,19014.648,19025.885,19037.549
2017-03-07,18985.752,18995.785,19004.97,19014.63,19025.885,19037.557,19049.48
2017-03-08,18995.71,19005.04,19014.637,19025.871,19037.555,19049.484,19062.912
2017-03-09,19004.982,19014.71,19025.877,19037.541,19049.486,19062.914,19077.998
2017-03-10,19014.646,19025.953,19037.547,19049.469,19062.914,19078.004,19094.553
2017-03-12,19025.889,19037.625,19049.475,19062.9,19078.004,19094.555,19108.72
2017-03-13,19037.559,19049.56,19062.906,19077.988,19094.555,19108.72,19121.604
2017-03-14,19049.486,19062.994,19077.994,19094.54,19108.74,19121.604,19134.73
2017-03-15,19062.918,19078.084,19094.549,19108.723,19121.623,19134.729,19148.102
2017-03-16,19078.006,19094.625,19108.732,19121.607,19134.748,19148.1,19159.523
2017-03-17,19094.56,19108.79,19121.615,19134.732,19148.121,19159.525,19168.637
2017-03-19,19108.729,19121.676,19134.742,19148.104,19159.543,19168.639,19176.664
2017-03-20,19121.611,19134.805,19148.113,19159.525,19168.656,19176.662,19184.549
2017-03-21,19134.738,19148.18,19159.535,19168.639,19176.68,19184.547,19192.678
2017-03-22,19148.111,19159.59,19168.648,19176.664,19184.564,19192.676,19201.05
2017-03-23,19159.533,19168.701,19176.676,19184.549,19192.691,19201.047,19209.672
2017-03-24,19168.646,19176.705,19184.56,19192.676,19201.062,19209.668,19218.547
2017-03-26,19176.672,19184.592,19192.686,19201.047,19209.684,19218.543,19227.686
2017-03-27,19184.557,19192.723,19201.059,19209.668,19218.56,19227.682,19237.078
2017-03-28,19192.686,19201.096,19209.68,19218.543,19227.697,19237.074,19244.006
2017-03-29,19201.059,19209.717,19218.557,19227.682,19237.092,19244.002,19247.613
2017-03-30,19209.68,19218.598,19227.695,19237.074,19244.018,19247.61,19249.031
2017-03-31,19218.555,19227.736,19237.088,19244.002,19247.625,19249.027,19248.117
2017-04-02,19227.695,19237.133,19244.014,19247.611,19249.043,19248.115,19244.686
2017-04-03,19237.086,19244.059,19247.621,19249.027,19248.129,19244.68,19240.826
2017-04-04,19244.014,19247.67,19249.04,19248.115,19244.695,19240.826,19236.836
2017-04-05,19247.621,19249.088,19248.125,19244.684,19240.842,19236.834,19232.686
2017-04-06,19249.04,19248.174,19244.693,19240.826,19236.848,19232.682,19228.39
2017-04-07,19248.125,19244.742,19240.838,19236.834,19232.695,19228.39,19223.955
2017-04-09,19244.693,19240.883,19236.844,19232.684,19228.406,19223.953,19216.666
2017-04-10,19240.836,19236.889,19232.693,19228.39,19223.969,19216.666,19206.031
2017-04-11,19236.844,19232.736,19228.402,19223.957,19216.682,19206.027,19191.97
2017-04-12,19232.691,19228.443,19223.965,19216.666,19206.043,19191.969,19174.54
2017-04-13,19228.398,19224.006,19216.678,19206.03,19191.984,19174.537,19154.412
2017-04-16,19223.965,19216.715,19206.041,19191.969,19174.557,19154.408,19133.86
2017-04-17,19216.674,19206.078,19191.979,19174.54,19154.428,19133.86,19110.807
2017-04-18,19206.04,19192.016,19174.553,19154.412,19133.879,19110.805,19090.652
2017-04-19,19191.979,19174.582,19154.424,19133.863,19110.822,19090.652,19072.383
2017-04-20,19174.549,19154.447,19133.875,19110.809,19090.672,19072.38,19055.12
2017-04-21,19154.42,19133.896,19110.818,19090.658,19072.402,19055.117,19037.764
2017-04-23,19133.87,19110.836,19090.668,19072.385,19055.139,19037.762,19020.322
2017-04-24,19110.814,19090.684,19072.398,19055.121,19037.783,19020.322,19002.791
2017-04-25,19090.662,19072.41,19055.135,19037.766,19020.344,19002.79,18985.168
2017-04-26,19072.393,19055.145,19037.78,19020.328,19002.81,18985.166,18967.64
2017-04-27,19055.127,19037.783,19020.34,19002.797,18985.188,18967.64,18955.57
2017-04-28,19037.771,19020.342,19002.807,18985.174,18967.635,18955.57,18947.125
2017-04-30,19020.332,19002.812,18985.184,18967.646,18955.555,18947.125,18939.857
2017-05-01,19002.799,18985.184,18967.633,18955.582,18947.107,18939.857,18937.629
2017-05-02,18985.176,18967.629,18955.547,18947.135,18939.84,18937.627,18935.795
