,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD
2014-10-05,1.636213,1.6316292,1.6323731,1.6299,1.6255834,1.6331073,1.6184666
2014-10-06,1.629446,1.6299963,1.6318475,1.6274157,1.6255593,1.630495,1.619561
2014-10-07,1.6313527,1.6293595,1.6305225,1.6284761,1.6256866,1.6283503,1.6293148
2014-10-08,1.6286317,1.6184391,1.6286247,1.6214907,1.6273234,1.6316624,1.618595
2014-10-09,1.6275685,1.6365495,1.62258,1.6272955,1.6201339,1.6206876,1.6255516
2014-10-10,1.6349999,1.6286002,1.624081,1.6208718,1.6301291,1.6280259,1.6194042
2014-10-12,1.6301982,1.6240346,1.6315885,1.6275561,1.615421,1.6227398,1.6177589
2014-10-13,1.6251776,1.6154181,1.6140118,1.6285374,1.6193665,1.6183257,1.6213696
2014-10-14,1.6123936,1.6321895,1.6173357,1.62411,1.623915,1.6153587,1.6144565
2014-10-15,1.629383,1.6248715,1.627383,1.6207194,1.6206921,1.6123255,1.6249304
2014-10-16,1.6317269,1.6231503,1.6252954,1.6129951,1.6181021,1.6173092,1.6181722
2014-10-17,1.619452,1.620853,1.6156672,1.6196592,1.609582,1.618977,1.6176668
2014-10-19,1.6260386,1.6202753,1.6190436,1.6154089,1.614574,1.6169791,1.6141038
2014-10-20,1.6165942,1.6182966,1.6147745,1.6184278,1.6125568,1.6144364,1.613899
2014-10-21,1.6102914,1.6181817,1.6077018,1.6161869,1.61515,1.6150336,1.6155193
2014-10-22,1.6195024,1.6229826,1.6108775,1.6139861,1.6111169,1.6194483,1.6100882
2014-10-23,1.6149832,1.6173732,1.6151829,1.6151474,1.6225007,1.6081493,1.6104143
2014-10-24,1.6189203,1.6182766,1.6191258,1.6152089,1.616993,1.6201961,1.6130283
2014-10-26,1.6148098,1.612384,1.6201575,1.6164618,1.6149712,1.6141136,1.6099565
2014-10-27,1.6165425,1.6154225,1.6165485,1.6103424,1.6137335,1.6066195,1.6093593
2014-10-28,1.6086088,1.6193304,1.6134654,1.6206279,1.6089686,1.6092045,1.614749
2014-10-29,1.6127856,1.6071452,1.6134675,1.6064386,1.606293,1.6119058,1.6113216
2014-10-30,1.607834,1.6184343,1.6130776,1.6084712,1.6076099,1.6086686,1.6140051
2014-10-31,1.6131033,1.6156173,1.6139724,1.6093222,1.6085765,1.6058987,1.6202805
2014-11-02,1.6149429,1.6112157,1.6088943,1.6131562,1.6059072,1.60157,1.5981522
2014-11-03,1.6094487,1.6086156,1.6035502,1.6077137,1.6073802,1.6134273,1.6062436
2014-11-04,1.6106424,1.607118,1.6129923,1.608734,1.6056559,1.6066939,1.6045942
2014-11-05,1.6109768,1.6074591,1.6068976,1.6052752,1.6055957,1.6085993,1.6032687
2014-11-06,1.6129684,1.6091841,1.6068888,1.6071806,1.6067964,1.6067691,1.6059872
2014-11-07,1.6015329,1.6082301,1.6039826,1.6085663,1.6121607,1.6052027,1.6050676
2014-11-09,1.6118535,1.6043029,1.6074865,1.6003406,1.6083564,1.6027595,1.6014291
2014-11-10,1.6106001,1.6047662,1.6060162,1.6067064,1.6079426,1.6011643,1.6008472
2014-11-11,1.6083275,1.6076437,1.6092356,1.6031169,1.608848,1.6029781,1.5997903
2014-11-12,1.6040171,1.608253,1.6052508,1.5995606,1.6012477,1.6037841,1.6009778
2014-11-13,1.5997143,1.6057538,1.6027228,1.6026553,1.6015891,1.6030623,1.6011155
2014-11-14,1.6088376,1.6041765,1.603674,1.6005106,1.6016554,1.6010051,1.5966618
2014-11-16,1.6057049,1.6031543,1.5995367,1.6013463,1.5989575,1.6016482,1.598346
2014-11-17,1.6023687,1.6024563,1.5998585,1.6002579,1.5985931,1.6008531,1.5984485
2014-11-18,1.6029456,1.6024741,1.602827,1.5976582,1.5989811,1.5963279,1.5928969
2014-11-19,1.6009315,1.6019708,1.5997409,1.6021863,1.5963374,1.5968051,1.6059979
2014-11-20,1.5993229,1.5974443,1.6002994,1.5961946,1.5979314,1.5962752,1.5962143
2014-11-21,1.6004206,1.597069,1.5973593,1.5973982,1.5934947,1.5943155,1.5944211
2014-11-23,1.5997548,1.597443,1.596249,1.5964054,1.5924984,1.5914744,1.5979514
2014-11-24,1.596306,1.5994143,1.5959138,1.5929444,1.5956326,1.5921185,1.5903441
2014-11-25,1.5982875,1.5978708,1.596997,1.5962696,1.5915525,1.5871484,1.5875963
2014-11-26,1.5947285,1.5966971,1.5906892,1.5962124,1.5914242,1.5901831,1.585768
2014-11-27,1.5939399,1.5936836,1.591222,1.5897074,1.5902526,1.5898318,1.5825958
2014-11-28,1.5949396,1.5878093,1.5880578,1.5842882,1.5818214,1.5771573,1.5834489
2014-11-30,1.5893716,1.5917059,1.5835624,1.5864935,1.5857419,1.5863605,1.5736382
2014-12-01,1.5880893,1.5856416,1.5857879,1.5835053,1.5764005,1.5752124,1.5733471
2014-12-02,1.5856493,1.5892627,1.5805011,1.5797784,1.577067,1.5734385,1.5869836
2014-12-03,1.5889608,1.5815654,1.5807531,1.5745894,1.5751399,1.5733587,1.5656656
2014-12-04,1.5780637,1.5814494,1.5759802,1.574173,1.5739726,1.5856259,1.5838094
2014-12-05,1.5814221,1.5735465,1.5751872,1.5716975,1.5724571,1.572961,1.5684558
2014-12-07,1.5767528,1.574791,1.5728436,1.5704169,1.5861487,1.5635298,1.57407
2014-12-08,1.5734144,1.5723841,1.5985496,1.5768772,1.5692204,1.5817468,1.5708783
2014-12-09,1.5738926,1.5736988,1.5865157,1.5694587,1.5724682,1.563833,1.5790737
2014-12-10,1.571455,1.5575168,1.5769867,1.5864211,1.5654027,1.5685089,1.5727779
2014-12-11,1.5775163,1.5732484,1.5731299,1.5629203,1.5717281,1.5730882,1.5734699
2014-12-12,1.5808287,1.57621,1.5691504,1.5753887,1.5641056,1.5754191,1.5702016
2014-12-14,1.5801637,1.563274,1.5685294,1.5726905,1.5702491,1.5973265,1.5727117
2014-12-15,1.5685353,1.5784701,1.5801511,1.5701993,1.5585016,1.5708382,1.5648094
2014-12-16,1.5688819,1.5884329,1.5713655,1.5680234,1.5705618,1.5687848,1.5694841
2014-12-17,1.5675399,1.5727322,1.5744283,1.5815048,1.5719795,1.5656234,1.5694733
2014-12-18,1.5687076,1.5746467,1.5704857,1.5651803,1.5661479,1.5685143,1.5626891
2014-12-19,1.5649041,1.5607206,1.5642822,1.5694687,1.5692801,1.5689214,1.5654684
2014-12-21,1.5831344,1.5656395,1.5636722,1.5699939,1.5696907,1.563328,1.567707
2014-12-22,1.5801909,1.570277,1.5688467,1.5628741,1.5656462,1.5671593,1.5667329
2014-12-23,1.5693443,1.5705221,1.5683936,1.5678204,1.5643021,1.5642364,1.5667334
2014-12-24,1.5642408,1.5639833,1.5626909,1.5645778,1.5678517,1.5663809,1.5662123
2014-12-25,1.5641025,1.5682874,1.5671434,1.5676955,1.570279,1.566745,1.5645301
2014-12-26,1.5635382,1.5691056,1.5668086,1.5631742,1.5677886,1.5616273,1.5654314
2014-12-28,1.565657,1.565969,1.5638063,1.5679758,1.5651516,1.566742,1.5661027
2014-12-29,1.5678316,1.5649464,1.5702876,1.5642788,1.5663797,1.5670989,1.5642934
2014-12-30,1.5664862,1.5643289,1.5627632,1.5667195,1.5681889,1.5644189,1.5636761
2014-12-31,1.5644325,1.5657947,1.5631607,1.567408,1.5655622,1.5644507,1.5586544
2015-01-01,1.5638835,1.5648615,1.565907,1.5639964,1.5655506,1.5655243,1.5669274
2015-01-02,1.5652355,1.5635235,1.5669699,1.5636425,1.564618,1.5637466,1.5625973
2015-01-04,1.5659466,1.5669365,1.5637764,1.5640076,1.5628475,1.5629185,1.5640739
2015-01-05,1.5647411,1.5662507,1.5643449,1.5656812,1.5617988,1.561408,1.5590014
2015-01-06,1.5638812,1.565381,1.562365,1.5617979,1.561937,1.5607315,1.5604513
2015-01-07,1.5648811,1.5627029,1.562737,1.562098,1.5629722,1.560842,1.5570846
2015-01-08,1.5614444,1.562449,1.5611928,1.5607611,1.561099,1.5572402,1.5627797
2015-01-09,1.5640844,1.5621022,1.5620295,1.5602912,1.5588624,1.5589261,1.5573297
2015-01-11,1.5614094,1.5631983,1.55919,1.5588425,1.5558,1.5573773,1.556962
2015-01-12,1.5612656,1.5601422,1.5586263,1.5603707,1.5604606,1.5615776,1.5549171
2015-01-13,1.5610428,1.5620031,1.5589354,1.560147,1.5591195,1.5551093,1.5536381
2015-01-14,1.560448,1.5583693,1.5562218,1.5565408,1.5611193,1.5430461,1.5593638
2015-01-15,1.5535122,1.55701,1.555718,1.5614221,1.5455259,1.560147,1.5507896
2015-01-16,1.5559953,1.5565233,1.554468,1.5546265,1.5592661,1.552516,1.5583749
2015-01-18,1.5568709,1.5543234,1.5450759,1.5627819,1.5535303,1.5521978,1.5431948
2015-01-19,1.5528309,1.5495307,1.5551311,1.5556593,1.5526813,1.547826,1.5427246
2015-01-20,1.5530161,1.5532291,1.5511081,1.5515898,1.5444188,1.5422385,1.5273417
2015-01-21,1.5537736,1.5548271,1.5475787,1.5486789,1.5433275,1.5278131,1.5232905
2015-01-22,1.5492905,1.5533681,1.5487974,1.5445837,1.5292681,1.5221108,1.5209051
2015-01-23,1.544647,1.5558426,1.5441252,1.5311613,1.526227,1.5219727,1.5123127
2015-01-25,1.5545409,1.5422251,1.5279852,1.5265198,1.5202614,1.5257444,1.5230002
2015-01-26,1.5425726,1.5285531,1.5271907,1.5222957,1.5198542,1.5271564,1.5299643
2015-01-27,1.5289943,1.5216255,1.5201344,1.5200695,1.5230919,1.5207657,1.519456
2015-01-28,1.5255959,1.5203202,1.5170026,1.5245538,1.5167922,1.5236866,1.515783
2015-01-29,1.5223109,1.520973,1.5198113,1.5134462,1.5189769,1.5202118,1.5150373
2015-01-30,1.5289677,1.5283161,1.5120021,1.525029,1.5120322,1.51882,1.5167143
2015-02-01,1.5288382,1.5146875,1.5121832,1.5144677,1.5178057,1.5165315,1.5194612
2015-02-02,1.5209208,1.5158432,1.511946,1.5121609,1.5165641,1.5145689,1.5200541
2015-02-03,1.5160339,1.5141773,1.5149235,1.5132967,1.518856,1.516632,1.5173076
2015-02-04,1.5177283,1.5156761,1.5159389,1.5134883,1.518896,1.5151784,1.5161693
2015-02-05,1.5177932,1.5147781,1.5161996,1.5151983,1.5122817,1.5091965,1.5162146
2015-02-06,1.5128001,1.5169935,1.5162079,1.5198715,1.5104383,1.5153402,1.5171705
2015-02-08,1.5223012,1.5158366,1.5162163,1.5172372,1.5146981,1.5143819,1.5148858
2015-02-09,1.5129623,1.5196723,1.516225,1.5116353,1.5128318,1.5171835,1.5173125
2015-02-10,1.5228301,1.5159074,1.5162343,1.5113901,1.5143069,1.5181048,1.5134242
2015-02-11,1.5171586,1.5140802,1.5162438,1.5177584,1.5141071,1.5172328,1.5147982
2015-02-12,1.5166614,1.5190187,1.516254,1.5136256,1.5156091,1.5186049,1.5129964
2015-02-13,1.5131944,1.5186143,1.5162642,1.5138853,1.5172377,1.5143667,1.5199409
2015-02-15,1.5156896,1.5147715,1.5162753,1.5189197,1.5103185,1.5165548,1.5154138
2015-02-16,1.5146844,1.5163951,1.5162866,1.5100939,1.5190536,1.5196357,1.516198
2015-02-17,1.5198023,1.516176,1.516298,1.5169535,1.5218287,1.515112,1.5206938
2015-02-18,1.5118809,1.5140254,1.5163107,1.5189159,1.5177095,1.5159626,1.5185162
2015-02-19,1.5139123,1.5141863,1.5076479,1.5172606,1.5212075,1.5181879,1.5215982
2015-02-20,1.5173072,1.5206265,1.5217906,1.521786,1.5207667,1.5199316,1.5207611
2015-02-22,1.5195563,1.5204737,1.5157311,1.5173082,1.5188249,1.5187829,1.5217915
2015-02-23,1.5171032,1.5186641,1.5151792,1.5226067,1.5214157,1.5216756,1.5224638
2015-02-24,1.514598,1.5270373,1.5186244,1.521091,1.5249482,1.5256064,1.5253413
2015-02-25,1.5173001,1.520824,1.519195,1.5274059,1.5223148,1.5242593,1.5253552
2015-02-26,1.5174377,1.5240917,1.5287707,1.52466,1.5248084,1.5214916,1.5268918
2015-02-27,1.5220933,1.5227866,1.5214996,1.5268052,1.5249952,1.532841,1.5310822
2015-03-01,1.5213726,1.5250103,1.5254788,1.5256484,1.5249246,1.5305468,1.5315363
2015-03-02,1.524537,1.5259135,1.5235082,1.5231111,1.5287541,1.5279826,1.5309287
2015-03-03,1.5212938,1.5306265,1.5296061,1.53265,1.5318117,1.5304993,1.5340443
2015-03-04,1.5247809,1.5280358,1.5283659,1.5239697,1.5257903,1.5244017,1.5324129
2015-03-05,1.5327381,1.537611,1.5297964,1.5228207,1.526657,1.5252033,1.5279784
2015-03-06,1.5326633,1.5270971,1.5362339,1.5342736,1.5319339,1.5313094,1.5342317
2015-03-08,1.5292368,1.538803,1.5294743,1.5346208,1.5294868,1.5297823,1.5309584
2015-03-09,1.5277172,1.5276898,1.529674,1.5251675,1.5253654,1.5280316,1.5267689
2015-03-10,1.5275675,1.5288072,1.534659,1.5377519,1.5308154,1.5286015,1.5344514
2015-03-11,1.5272245,1.5335569,1.5286666,1.514607,1.5301819,1.5264384,1.5267888
2015-03-12,1.5266978,1.5295279,1.5302968,1.5283813,1.5265434,1.527521,1.5396076
2015-03-13,1.5323243,1.5207883,1.531059,1.5400879,1.5358211,1.5282816,1.5307401
2015-03-15,1.541011,1.5297306,1.5188607,1.5284367,1.5188159,1.5318223,1.5275128
2015-03-16,1.5333724,1.5307913,1.5272006,1.5252612,1.5325195,1.5299575,1.5336659
2015-03-17,1.5335965,1.5276688,1.5336076,1.5319569,1.5298187,1.5276284,1.5250013
2015-03-18,1.5299983,1.5298842,1.5341727,1.5234246,1.5355078,1.5287358,1.5313604
2015-03-19,1.5393984,1.531208,1.5294123,1.5260093,1.5249473,1.5265298,1.5285181
2015-03-20,1.5339972,1.528101,1.5270455,1.5300076,1.5230315,1.5249672,1.5215693
2015-03-22,1.529204,1.5298476,1.5249418,1.5325356,1.5252376,1.5283399,1.5228562
2015-03-23,1.5301069,1.5327743,1.5240015,1.5383108,1.52631,1.524549,1.5122325
2015-03-24,1.5307174,1.5260509,1.5274633,1.5223604,1.5278398,1.5111151,1.5113587
2015-03-25,1.5272539,1.5247372,1.5212966,1.5259032,1.5134684,1.5130019,1.5075896
2015-03-26,1.5209136,1.5240419,1.5253474,1.5162508,1.512113,1.5056792,1.5051429
2015-03-27,1.5252618,1.5154071,1.5170491,1.5112064,1.503473,1.5053134,1.5000952
2015-03-29,1.5246239,1.5148361,1.5105807,1.5065823,1.5009108,1.4958231,1.4906821
2015-03-30,1.5189217,1.5113796,1.5065396,1.5032363,1.5017201,1.4978063,1.4945822
2015-03-31,1.5100402,1.5058832,1.5028774,1.4989982,1.5097153,1.4935399,1.5021893
2015-04-01,1.5048585,1.5045307,1.4983017,1.4986,1.4988273,1.4972254,1.4869239
2015-04-02,1.503712,1.4970429,1.5030978,1.5114273,1.4972553,1.4940858,1.4921681
2015-04-05,1.5005069,1.4990088,1.4947634,1.4940362,1.4917531,1.4932123,1.488806
2015-04-06,1.4937148,1.5025873,1.4957256,1.4860659,1.4878527,1.4961408,1.4875588
2015-04-07,1.488722,1.5048759,1.4961829,1.4934455,1.4866599,1.4868472,1.4821601
2015-04-08,1.4972227,1.4916406,1.4932832,1.487118,1.4936215,1.4879537,1.4869945
2015-04-09,1.4952013,1.4897696,1.4978187,1.4876795,1.4869792,1.4924523,1.4912126
2015-04-10,1.488894,1.4914565,1.4829377,1.4886117,1.4866658,1.4877825,1.4843011
2015-04-12,1.491575,1.4949373,1.485245,1.4835418,1.4853343,1.4876096,1.4837698
2015-04-13,1.4927688,1.491726,1.482126,1.4847395,1.4873072,1.4784731,1.4921995
2015-04-14,1.4898278,1.4917481,1.488942,1.4696281,1.4845757,1.4861013,1.4833387
2015-04-15,1.4909327,1.4865382,1.4860721,1.4899211,1.4812665,1.4856323,1.4828963
2015-04-16,1.4815674,1.492854,1.4822654,1.4847733,1.4836224,1.4834825,1.4888883
2015-04-17,1.4864676,1.4824373,1.4880309,1.487027,1.485177,1.4808756,1.486221
2015-04-19,1.4863546,1.4898642,1.4822104,1.485196,1.4830657,1.4886154,1.486017
2015-04-20,1.4909818,1.483509,1.4880931,1.4870774,1.4876722,1.4809107,1.482821
2015-04-21,1.4910189,1.4899548,1.4821737,1.4851284,1.4912314,1.4857248,1.482739
2015-04-22,1.4858724,1.4866754,1.4881519,1.4885641,1.4843583,1.4888433,1.4878801
2015-04-23,1.4882092,1.4895495,1.4821429,1.4890351,1.4845737,1.4892724,1.4863175
2015-04-24,1.4844892,1.4858302,1.4915655,1.4799008,1.4820058,1.4868371,1.4842436
2015-04-26,1.4910121,1.4817332,1.4885173,1.4852484,1.4883047,1.4906076,1.4971786
2015-04-27,1.4905037,1.4861453,1.4860314,1.4912913,1.4859378,1.4924049,1.4911014
2015-04-28,1.483433,1.4855359,1.4823718,1.4853461,1.4863695,1.4906634,1.4902052
2015-04-29,1.4831084,1.4866092,1.485899,1.4863145,1.4937985,1.4906383,1.4863704
2015-04-30,1.4847103,1.4887638,1.495775,1.4797943,1.490493,1.4932611,1.4927344
2015-05-01,1.4886483,1.4884596,1.4887037,1.4905876,1.4884144,1.4937546,1.4890474
2015-05-03,1.489805,1.4906845,1.4862393,1.4912956,1.4941306,1.4910035,1.4887199
2015-05-04,1.4963895,1.4925066,1.4930899,1.4926243,1.4921393,1.4946877,1.4958615
2015-05-05,1.4905646,1.4879045,1.4891669,1.4882228,1.49652,1.4909422,1.4891801
2015-05-06,1.4911438,1.4882745,1.492501,1.4948261,1.4924688,1.4929552,1.4984868
2015-05-07,1.4905683,1.489575,1.4897192,1.4941761,1.4882845,1.4944625,1.4994608
2015-05-08,1.493784,1.4880413,1.4940569,1.4932563,1.4946386,1.498019,1.5024724
2015-05-10,1.4889755,1.4930794,1.4947237,1.4949005,1.4994842,1.5020778,1.5027444
2015-05-11,1.4928242,1.4937582,1.4937472,1.4986529,1.5016732,1.5036215,1.5096164
2015-05-12,1.4965217,1.4981201,1.5006632,1.5005467,1.5032125,1.5125916,1.51104
2015-05-13,1.5053916,1.4995486,1.5032421,1.5057986,1.5118649,1.5144335,1.5131197
2015-05-14,1.4982951,1.5022442,1.5043174,1.509304,1.5106349,1.5133299,1.516348
2015-05-15,1.5025969,1.5041913,1.5124795,1.5124042,1.5165695,1.5212861,1.5202228
2015-05-17,1.5025588,1.5080047,1.5115587,1.5170729,1.5154918,1.5220315,1.5163431
2015-05-18,1.5104855,1.5122902,1.5149996,1.5162909,1.5168399,1.522766,1.5250416
2015-05-19,1.5130225,1.5138458,1.5187862,1.5225084,1.5212306,1.5232342,1.5233492
2015-05-20,1.5146444,1.5158844,1.517583,1.5215957,1.5219605,1.5226903,1.5318172
2015-05-21,1.5156716,1.5191474,1.5228224,1.5217719,1.5237973,1.5284774,1.5370284
2015-05-22,1.5163068,1.5181085,1.5271306,1.5231664,1.5297036,1.5290127,1.5349088
2015-05-24,1.5189549,1.5235543,1.5233862,1.5275446,1.528334,1.5317477,1.536391
2015-05-25,1.5170391,1.524148,1.5286592,1.5308592,1.5309291,1.5339355,1.5348561
2015-05-26,1.5240613,1.5281448,1.5305247,1.5367874,1.5350904,1.5361795,1.5364465
2015-05-27,1.5283582,1.5332996,1.5341649,1.5368818,1.533573,1.5380433,1.5347999
2015-05-28,1.5295928,1.5381484,1.5346184,1.5362651,1.538264,1.5375986,1.536506
2015-05-29,1.5377978,1.5399625,1.5338465,1.5364133,1.5361211,1.5365202,1.5347409
2015-05-31,1.5327305,1.535424,1.5360799,1.5366454,1.5373136,1.5391746,1.5297543
2015-06-01,1.5341116,1.5355786,1.5359746,1.5346661,1.5325727,1.5400838,1.5380191
2015-06-02,1.5381277,1.5353948,1.5356157,1.5382485,1.5359833,1.5352442,1.5331018
2015-06-03,1.5325407,1.5355756,1.5356048,1.528419,1.5367991,1.540377,1.5377976
2015-06-04,1.5340679,1.5353817,1.5419607,1.5375105,1.5384924,1.5388347,1.5377197
2015-06-05,1.5384953,1.5338392,1.5348566,1.5391378,1.5377208,1.5285612,1.5416914
2015-06-07,1.536602,1.5372089,1.5385976,1.5331604,1.5389075,1.5438426,1.5398433
2015-06-08,1.539884,1.5338583,1.5354749,1.5376129,1.5337462,1.5392597,1.5407013
2015-06-09,1.5396175,1.5373064,1.5346735,1.5362216,1.542801,1.5364659,1.5419726
2015-06-10,1.5350729,1.5384648,1.5404553,1.5382609,1.538904,1.5460334,1.5464989
2015-06-11,1.5378402,1.5320306,1.541316,1.5416521,1.5398026,1.5434399,1.5478246
2015-06-12,1.5379361,1.5376922,1.5399934,1.5409724,1.5420766,1.5472322,1.5463002
2015-06-14,1.5404218,1.5475848,1.5427992,1.5441251,1.555542,1.546863,1.5437243
2015-06-15,1.541513,1.5458597,1.546088,1.5430598,1.5453013,1.5414543,1.5432252
2015-06-16,1.5440285,1.5442446,1.5486614,1.542944,1.5441861,1.5492091,1.5468519
2015-06-17,1.5459732,1.5468823,1.5463696,1.5462917,1.5439438,1.5557806,1.5539807
2015-06-18,1.5526423,1.549887,1.5527571,1.5530099,1.5489916,1.5491755,1.5524683
2015-06-19,1.5506767,1.5504858,1.5489038,1.5489419,1.5547354,1.5490614,1.5564971
2015-06-21,1.5552071,1.550316,1.5553188,1.5429562,1.5472643,1.5538114,1.5525326
2015-06-22,1.549464,1.5439616,1.5496982,1.5507684,1.5530564,1.5542102,1.5559767
2015-06-23,1.546967,1.5424533,1.5517135,1.5536877,1.5508424,1.5536253,1.5566688
2015-06-24,1.5450984,1.554935,1.5516841,1.552568,1.5540427,1.5437725,1.5549605
2015-06-25,1.5596243,1.548989,1.5516579,1.5523491,1.5456922,1.5536048,1.5585704
2015-06-26,1.5518577,1.550147,1.5516318,1.549422,1.5549369,1.5583375,1.5545714
2015-06-28,1.5534481,1.5554254,1.5516059,1.5492309,1.5566391,1.5543303,1.5544695
2015-06-29,1.5517355,1.5551881,1.5515801,1.5512327,1.5550731,1.5522372,1.5546248
2015-06-30,1.56153,1.5497289,1.5515543,1.5534649,1.5551752,1.5559324,1.5553427
2015-07-01,1.5536281,1.5534159,1.5510337,1.551801,1.5551878,1.5507362,1.5536927
2015-07-02,1.5469656,1.5565886,1.5533205,1.5524732,1.5552009,1.5527887,1.5536666
2015-07-03,1.5511823,1.5561857,1.556551,1.5545787,1.5537536,1.5514779,1.5536413
2015-07-05,1.5540535,1.5566564,1.5563123,1.5588987,1.554624,1.5538361,1.5536172
2015-07-06,1.5569689,1.551981,1.5506157,1.553423,1.5538461,1.5548685,1.5535935
2015-07-07,1.562737,1.5592256,1.5539141,1.5579096,1.5565602,1.5496097,1.5535705
2015-07-08,1.552977,1.5540704,1.5534332,1.555904,1.550736,1.5529372,1.553548
2015-07-09,1.556404,1.5514727,1.5546731,1.5535794,1.5562755,1.5512824,1.5561633
2015-07-10,1.5532451,1.555747,1.5473577,1.5578526,1.5482205,1.552593,1.5544616
2015-07-12,1.5592948,1.5530798,1.551355,1.5571983,1.5601531,1.557818,1.557411
2015-07-13,1.5499959,1.5723267,1.5564528,1.5547153,1.5592417,1.5611155,1.554506
2015-07-14,1.5614054,1.5597347,1.5556493,1.5595806,1.560177,1.5590532,1.5652285
2015-07-15,1.5609101,1.5587362,1.5614836,1.5594331,1.558849,1.5689003,1.5652413
2015-07-16,1.5546147,1.5621175,1.5527028,1.5575733,1.5635215,1.5580913,1.558621
2015-07-17,1.5569361,1.5643892,1.5584822,1.5631666,1.5575273,1.5609362,1.557509
2015-07-19,1.559725,1.5536429,1.5566502,1.5738604,1.5588483,1.5647867,1.5585959
2015-07-20,1.5563122,1.5644255,1.5569348,1.568162,1.5505105,1.5668786,1.5581529
2015-07-21,1.55092,1.5564868,1.5562916,1.5653672,1.557187,1.5623292,1.5644729
2015-07-22,1.5674962,1.5534194,1.558681,1.5652654,1.5555596,1.5651157,1.5628178
2015-07-23,1.5584943,1.5677321,1.5567423,1.565474,1.5555522,1.5614625,1.557394
2015-07-24,1.5566502,1.5649357,1.5523735,1.561339,1.5594811,1.5612289,1.5649986
2015-07-26,1.5635244,1.5583636,1.5599337,1.5575745,1.5592575,1.5593959,1.5605036
2015-07-27,1.5611448,1.561368,1.5570359,1.5590639,1.5598252,1.5618883,1.5546317
2015-07-28,1.5606579,1.5579894,1.5608206,1.5588607,1.5641992,1.5574094,1.5546446
2015-07-29,1.5628253,1.561391,1.551183,1.5650398,1.5519823,1.5707858,1.5702525
2015-07-30,1.5575817,1.5590086,1.557953,1.5550927,1.5573037,1.5528556,1.5585157
2015-07-31,1.5603114,1.5631506,1.5567646,1.5627167,1.5681431,1.5466124,1.5548995
2015-08-02,1.5568933,1.5611734,1.5538826,1.5569519,1.552109,1.5582813,1.557282
2015-08-03,1.5726844,1.5723796,1.5713495,1.5525615,1.5626769,1.555832,1.556392
2015-08-04,1.5619911,1.5558131,1.5693328,1.563514,1.5618494,1.5567864,1.5589982
2015-08-05,1.5494086,1.5596659,1.5663786,1.5610074,1.5592215,1.5589725,1.5609268
2015-08-06,1.5648836,1.5544617,1.565326,1.5552278,1.5551842,1.5597808,1.551434
2015-08-07,1.5632112,1.5580878,1.5559313,1.5586158,1.5550392,1.5581863,1.5592214
2015-08-09,1.5596577,1.5559298,1.5560241,1.5585929,1.5583973,1.5645047,1.5621175
2015-08-10,1.5620253,1.5592275,1.5601377,1.562541,1.5587119,1.5578407,1.5603657
2015-08-11,1.5571339,1.5537925,1.5554214,1.5566804,1.5568944,1.5587022,1.5562291
2015-08-12,1.5602266,1.5580206,1.5572525,1.5595354,1.5510447,1.5571593,1.5596403
2015-08-13,1.5624654,1.557631,1.5539564,1.5593,1.5597522,1.5623125,1.558714
2015-08-14,1.5594933,1.5583999,1.5571282,1.5585793,1.5556405,1.5601195,1.5601045
2015-08-16,1.5589185,1.5580373,1.5594804,1.5587101,1.557772,1.5558686,1.5497456
2015-08-17,1.5577124,1.5575073,1.5590392,1.5583048,1.5556774,1.5569257,1.5648779
2015-08-18,1.5566137,1.5623262,1.5551054,1.5603518,1.5564827,1.5570945,1.5527737
2015-08-19,1.5532306,1.5619965,1.5534532,1.566494,1.5520251,1.5591264,1.5653174
2015-08-20,1.5584356,1.5542462,1.563414,1.556969,1.5638514,1.5542969,1.5549378
2015-08-21,1.556253,1.554537,1.5586026,1.5615505,1.5552503,1.5670693,1.5637491
2015-08-23,1.5566077,1.5507905,1.5567967,1.5571444,1.5659357,1.5554248,1.5637939
2015-08-24,1.5559374,1.5653037,1.5586787,1.5648842,1.5550349,1.5631742,1.5580051
2015-08-25,1.5529878,1.551561,1.5664351,1.5530181,1.5620744,1.5592861,1.5614719
2015-08-26,1.5670568,1.5646179,1.5561985,1.5574052,1.559275,1.5604298,1.5584459
2015-08-27,1.5526148,1.5561068,1.5632474,1.5615253,1.557574,1.5573397,1.5619178
2015-08-28,1.5663129,1.5625966,1.5585544,1.5574868,1.5568006,1.5553107,1.5558584
2015-08-30,1.5592573,1.5627322,1.5593501,1.5640144,1.562231,1.5581659,1.5568112
2015-08-31,1.559884,1.5615939,1.5611892,1.5565708,1.5554833,1.5590484,1.5570834
2015-09-01,1.5581584,1.5552738,1.5569077,1.5623304,1.5604824,1.5549502,1.5590776
2015-09-02,1.5573447,1.5603852,1.5575463,1.5615652,1.5630889,1.5587987,1.5580298
2015-09-03,1.5581911,1.5601647,1.5579581,1.5604076,1.5635912,1.5574063,1.5582148
2015-09-04,1.5579101,1.5575819,1.5581659,1.5580533,1.5562083,1.5585477,1.5587895
2015-09-06,1.5551454,1.5581117,1.5579468,1.5601583,1.5563242,1.5581379,1.5560162
2015-09-07,1.5625201,1.559361,1.5581727,1.5579673,1.5636903,1.5573041,1.554665
