,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD
,0,1,2,3,4,5,6
2011-01-16,4.42652,4.44044,4.4208927,4.412028,4.4480906,4.504977,4.464076
2011-01-17,6.678269,6.6958604,6.6704745,6.6610217,6.7022834,6.76904,6.722293
2011-01-18,8.459326,8.478571,8.450552,8.440833,8.484443,8.555631,8.506263
2011-01-19,9.995467,10.015694,9.986114,9.976241,10.021241,10.095043,10.044128
2011-01-20,11.376623,11.397507,11.36688,11.356896,11.40284,11.478398,11.426444
2011-01-21,12.649348,12.670709,12.639322,12.629261,12.675881,12.752725,12.70001
2011-01-23,13.841386,13.863114,13.831143,13.821022,13.868161,13.94598,13.892693
2011-01-24,14.97081,14.992825,14.960395,14.95023,14.997776,15.0763645,15.022621
2011-01-25,16.050152,16.072405,16.039597,16.029394,16.077278,16.156483,16.10237
2011-01-26,17.088503,17.110952,17.077831,17.067596,17.115759,17.195477,17.14106
2011-01-27,18.092707,18.115309,18.081928,18.071672,18.120058,18.200216,18.145544
2011-01-28,19.068033,19.090769,19.057169,19.04689,19.095474,19.175999,19.121107
2011-01-30,20.01866,20.04152,20.007732,19.99743,20.046183,20.127024,20.071949
2011-01-31,20.947964,20.970936,20.936974,20.926647,20.97555,21.05667,21.001425
2011-02-01,21.858694,21.881758,21.847654,21.837315,21.886345,21.967703,21.91232
2011-02-02,22.753155,22.776293,22.74206,22.731712,22.780848,22.862421,22.80692
2011-02-03,23.633245,23.65645,23.622108,23.611752,23.660986,23.742746,23.687128
2011-02-04,24.500595,24.523869,24.48943,24.479061,24.52838,24.610306,24.55459
2011-02-06,25.356615,25.37992,25.345436,25.335032,25.384418,25.466492,25.410694
2011-02-07,26.202475,26.225836,26.191269,26.180855,26.230316,26.312521,26.256645
2011-02-08,27.03923,27.06264,27.028002,27.017574,27.067102,27.149424,27.09348
2011-02-09,27.867788,27.891237,27.856539,27.846098,27.895683,27.978111,27.922104
2011-02-10,28.688944,28.712431,28.677673,28.667225,28.716862,28.799389,28.743322
2011-02-11,29.503399,29.526922,29.492115,29.481653,29.53134,29.613953,29.557837
2011-02-13,30.31178,30.335333,30.300476,30.290012,30.339743,30.422434,30.366274
2011-02-14,31.114632,31.138233,31.103315,31.09285,31.142618,31.225386,31.16918
2011-02-15,31.912464,31.93609,31.901133,31.890661,31.940468,32.0233,31.967054
2011-02-16,32.705715,32.729362,32.694363,32.683887,32.733727,32.816616,32.760338
2011-02-17,33.494778,33.518436,33.483406,33.472923,33.522797,33.605743,33.549423
2011-02-18,34.28001,34.303677,34.26862,34.258133,34.308037,34.391033,34.334682
2011-02-20,35.061737,35.085415,35.050323,35.039837,35.08977,35.172813,35.116432
2011-02-21,35.84025,35.863934,35.82882,35.818325,35.868286,35.95137,35.894962
2011-02-22,36.615803,36.6395,36.604366,36.59387,36.64385,36.726974,36.670544
2011-02-23,37.38864,37.41235,37.3772,37.366703,37.416695,37.49986,37.443413
2011-02-24,38.15899,38.182713,38.147545,38.13704,38.187057,38.270252,38.21378
2011-02-25,38.927048,38.95078,38.915596,38.90509,38.95512,39.038345,38.981857
2011-02-27,39.692997,39.716732,39.68154,39.671032,39.721073,39.804325,39.747826
2011-02-28,40.456997,40.480747,40.445534,40.435024,40.48509,40.568367,40.511845
2011-03-01,41.219204,41.24297,41.207737,41.197227,41.247303,41.330605,41.27407
2011-03-02,41.97977,42.00354,41.968296,41.957787,42.007874,42.091194,42.034645
2011-03-03,42.7388,42.762573,42.727318,42.71681,42.766907,42.85025,42.79369
2011-03-04,43.496426,43.520203,43.484943,43.474434,43.524536,43.607895,43.55133
2011-03-06,44.252743,44.276524,44.241253,44.23074,44.280857,44.364235,44.307655
2011-03-07,45.007862,45.031647,44.996372,44.985855,45.03598,45.119373,45.062786
2011-03-08,45.76187,45.78566,45.75038,45.739864,45.789993,45.8734,45.81681
2011-03-09,46.51485,46.538647,46.50336,46.492844,46.54298,46.6264,46.5698
2011-03-10,47.266888,47.290688,47.25539,47.244873,47.29502,47.378456,47.321846
2011-03-11,48.01804,48.04184,48.00654,47.99602,48.046173,48.12962,48.073006
2011-03-13,48.76837,48.79217,48.75687,48.74635,48.796505,48.87996,48.82334
2011-03-14,49.517952,49.541756,49.506443,49.495922,49.546085,49.62955,49.572926
2011-03-15,50.26684,50.290646,50.255333,50.244804,50.294975,50.37845,50.321815
2011-03-16,51.01509,51.038895,51.003582,50.993053,51.043224,51.126705,51.070072
2011-03-17,51.762733,51.78654,51.751225,51.740696,51.79087,51.87436,51.817722
2011-03-18,52.50981,52.533623,52.498302,52.487774,52.537952,52.62145,52.564808
2011-03-20,53.25637,53.280186,53.24486,53.234333,53.284515,53.36802,53.311375
2011-03-21,54.00247,54.026287,53.990955,53.980427,54.030617,54.11413,54.057476
2011-03-22,54.748123,54.771946,54.73661,54.72608,54.77627,54.859787,54.803135
2011-03-23,55.493374,55.517197,55.481853,55.471325,55.521523,55.605045,55.548386
2011-03-24,56.238228,56.26205,56.226707,56.21618,56.266376,56.349903,56.29324
2011-03-25,56.982742,57.00657,56.971222,56.960693,57.010895,57.094425,57.037758
2011-03-27,57.726936,57.750763,57.715416,57.704884,57.75509,57.838623,57.78195
2011-03-28,58.470825,58.49465,58.4593,58.44877,58.498978,58.582516,58.52584
2011-03-29,59.214424,59.238255,59.2029,59.192368,59.242577,59.326122,59.269444
2011-03-30,59.95776,59.98159,59.946236,59.935703,59.985912,60.06946,60.012783
2011-03-31,60.700855,60.72469,60.68933,60.6788,60.72901,60.812565,60.755882
2011-04-01,61.443745,61.46758,61.43222,61.421688,61.4719,61.555458,61.49877
2011-04-03,62.186443,62.210278,62.17492,62.164387,62.2146,62.298157,62.24147
2011-04-04,62.92888,62.952713,62.917355,62.906822,62.957035,63.040596,62.98391
2011-04-05,63.67119,63.695026,63.659664,63.64913,63.69935,63.782913,63.726223
2011-04-06,64.41319,64.437035,64.40166,64.39112,64.44136,64.52496,64.46825
2011-04-07,65.155045,65.17889,65.14351,65.13297,65.18321,65.266815,65.2101
2011-04-08,65.8969,65.92074,65.88536,65.874825,65.925064,66.00867,65.95195
2011-04-10,66.63875,66.66259,66.62721,66.61668,66.666916,66.75052,66.6938
2011-04-11,67.380356,67.4042,67.36882,67.358284,67.40852,67.492134,67.43542
2011-04-12,68.12164,68.145485,68.11011,68.09957,68.14981,68.23342,68.176704
2011-04-13,68.86293,68.88677,68.851395,68.84086,68.8911,68.97471,68.91799
2011-04-14,69.60422,69.62806,69.59268,69.582146,69.632385,69.715996,69.65928
2011-04-15,70.345505,70.36935,70.33397,70.32343,70.37367,70.45728,70.400566
2011-04-17,71.08679,71.110634,71.07526,71.06472,71.11496,71.19857,71.14185
2011-04-18,71.82778,71.85163,71.816246,71.80571,71.85596,71.939575,71.88285
2011-04-19,72.568504,72.592354,72.55697,72.54643,72.59668,72.6803,72.62357
2011-04-20,73.30923,73.33308,73.29769,73.287155,73.3374,73.42102,73.364296
2011-04-21,74.04995,74.0738,74.038414,74.02788,74.078125,74.16174,74.10502
2011-04-24,74.79067,74.81452,74.77914,74.7686,74.81885,74.902466,74.84574
2011-04-25,75.531395,75.555244,75.51986,75.50932,75.55957,75.64319,75.586464
2011-04-26,76.27212,76.29597,76.26058,76.250046,76.30029,76.38391,76.32719
2011-04-27,77.01284,77.03669,77.001305,76.99077,77.041016,77.12463,77.06791
2011-04-28,77.75356,77.77741,77.74203,77.73149,77.78174,77.86536,77.80863
2011-04-29,78.494286,78.518135,78.48275,78.47221,78.52246,78.60608,78.549355
2011-05-01,79.23501,79.25886,79.22347,79.21294,79.26318,79.3468,79.29008
2011-05-02,79.97531,79.99917,79.963776,79.95324,80.003494,80.08712,80.03039
2011-05-03,80.71547,80.73933,80.70393,80.6934,80.74365,80.82728,80.770546
2011-05-04,81.45563,81.479485,81.44409,81.433556,81.48381,81.56744,81.510704
2011-05-05,82.195786,82.21964,82.18425,82.17371,82.22397,82.307594,82.25086
2011-05-06,82.93594,82.9598,82.92441,82.91387,82.96413,83.04775,82.99102
2011-05-08,83.6761,83.69996,83.664566,83.65403,83.704285,83.78791,83.73118
2011-05-09,84.41626,84.44012,84.404724,84.39419,84.44444,84.52807,84.47134
2011-05-10,85.15642,85.180275,85.14488,85.134346,85.1846,85.26823,85.211494
2011-05-11,85.896576,85.92043,85.88504,85.874504,85.92476,86.008385,85.95165
2011-05-12,86.636734,86.66059,86.6252,86.61466,86.66492,86.74854,86.69181
2011-05-13,87.37689,87.40075,87.36536,87.35482,87.405075,87.4887,87.43197
2011-05-15,88.11705,88.14091,88.105515,88.09498,88.14523,88.22886,88.17213
2011-05-16,88.85721,88.881065,88.84567,88.83514,88.88539,88.96902,88.912285
2011-05-17,89.59737,89.62122,89.58583,89.575294,89.62555,89.709175,89.65244
2011-05-18,90.337524,90.36138,90.32599,90.31545,90.36571,90.44933,90.3926
2011-05-19,91.07768,91.10154,91.06615,91.05561,91.105865,91.18949,91.13276
2011-05-20,91.81784,91.8417,91.806305,91.79577,91.84602,91.92965,91.87292
2011-05-22,92.558,92.581856,92.54646,92.53593,92.58618,92.66981,92.613075
2011-05-23,93.29816,93.322014,93.28662,93.276085,93.32634,93.409966,93.35323
2011-05-24,94.038315,94.06217,94.02678,94.01624,94.0665,94.15012,94.09339
2011-05-25,94.77847,94.80233,94.76694,94.7564,94.806656,94.89028,94.83355
2011-05-26,95.51863,95.54249,95.507095,95.49656,95.546814,95.63044,95.57371
2011-05-27,96.25879,96.282646,96.24725,96.23672,96.28697,96.3706,96.313866
2011-05-29,96.99895,97.022804,96.98741,96.976875,97.02713,97.110756,97.05402
2011-05-30,97.739105,97.76296,97.72757,97.71703,97.76729,97.850914,97.79418
2011-05-31,98.47926,98.50312,98.46773,98.45719,98.50745,98.59107,98.53434
2011-06-01,99.21942,99.24328,99.207886,99.19735,99.247604,99.33123,99.2745
2011-06-02,99.95958,99.98344,99.948044,99.93751,99.98776,100.07139,100.014656
2011-06-03,100.69974,100.723595,100.6882,100.677666,100.72792,100.81155,100.754814
2011-06-05,101.439896,101.46375,101.42836,101.41782,101.46808,101.551704,101.49497
2011-06-06,102.18005,102.20391,102.16852,102.15798,102.20824,102.29186,102.23513
2011-06-07,102.92021,102.94407,102.908676,102.89814,102.948395,103.03202,102.97529
2011-06-08,103.66037,103.68423,103.648834,103.6383,103.68855,103.77218,103.71545
2011-06-09,104.40053,104.424385,104.38899,104.378456,104.42871,104.51234,104.455605
2011-06-10,105.140686,105.16454,105.12915,105.118614,105.16887,105.252495,105.19576
2011-06-12,105.880844,105.9047,105.86931,105.85877,105.90903,105.99265,105.93592
2011-06-13,106.621,106.64486,106.60947,106.59893,106.649185,106.73281,106.67608
2011-06-14,107.36116,107.38502,107.349625,107.33909,107.38934,107.47297,107.41624
2011-06-15,108.10132,108.125175,108.08978,108.07925,108.1295,108.21313,108.156395
2011-06-16,108.84148,108.86533,108.82994,108.819405,108.86966,108.953285,108.89655
2011-06-17,109.581635,109.60549,109.5701,109.55956,109.60982,109.69344,109.63671
2011-06-19,110.32179,110.34565,110.31026,110.29972,110.349976,110.4336,110.37687
2011-06-20,111.06195,111.08581,111.050415,111.03988,111.09013,111.17376,111.11703
2011-06-21,111.80211,111.825966,111.79057,111.78004,111.83029,111.91392,111.857185
2011-06-22,112.54227,112.566124,112.53073,112.520195,112.57045,112.654076,112.59734
2011-06-23,113.282425,113.30628,113.27089,113.26035,113.31061,113.39423,113.3375
2011-06-24,114.02258,114.04644,114.01105,114.00051,114.050766,114.13439,114.07766
2011-06-26,114.76274,114.7866,114.751205,114.74067,114.790924,114.87455,114.81782
2011-06-27,115.5029,115.52676,115.49136,115.48083,115.53108,115.61471,115.557976
2011-06-28,116.24306,116.266914,116.23152,116.220985,116.27124,116.354866,116.298134
2011-06-29,116.983215,117.00707,116.97168,116.96114,117.0114,117.095024,117.03829
2011-06-30,117.72337,117.74723,117.71184,117.7013,117.75156,117.83518,117.77845
2011-07-01,118.46353,118.48739,118.451996,118.44146,118.491714,118.57534,118.51861
2011-07-03,119.20369,119.22755,119.192154,119.18162,119.23187,119.3155,119.258766
2011-07-04,119.94385,119.967705,119.93231,119.921776,119.97203,120.05566,119.998924
2011-07-05,120.684006,120.70786,120.67247,120.661934,120.71219,120.795815,120.73908
2011-07-06,121.424164,121.44802,121.41263,121.40209,121.45235,121.53597,121.47924
2011-07-07,122.16432,122.18818,122.15279,122.14225,122.192505,122.27613,122.2194
2011-07-08,122.90448,122.92834,122.892944,122.88241,122.93266,123.01629,122.95956
2011-07-10,123.64464,123.668495,123.6331,123.62257,123.67282,123.75645,123.699715
2011-07-11,124.384796,124.40865,124.37326,124.362724,124.41298,124.496605,124.43987
2011-07-12,125.124954,125.14881,125.11342,125.10288,125.15314,125.23676,125.18003
2011-07-13,125.86511,125.88897,125.85358,125.84304,125.893295,125.97692,125.92019
2011-07-14,126.60527,126.62913,126.593735,126.5832,126.63345,126.71708,126.66035
2011-07-15,127.34543,127.369286,127.33389,127.32336,127.37361,127.45724,127.400505
2011-07-17,128.08553,128.10936,128.07399,128.06346,128.11368,128.19725,128.14055
2011-07-18,128.82512,128.84895,128.81358,128.80305,128.85327,128.93684,128.88014
2011-07-19,129.56471,129.58855,129.55318,129.54265,129.59286,129.67644,129.61974
2011-07-20,130.3043,130.32814,130.29277,130.28224,130.33246,130.41603,130.35933
2011-07-21,131.0439,131.06773,131.03236,131.02184,131.07205,131.15562,131.09892
2011-07-22,131.7835,131.80733,131.77196,131.76143,131.81165,131.89522,131.83852
2011-07-24,132.52309,132.54692,132.51155,132.50102,132.55124,132.63481,132.57811
2011-07-25,133.26268,133.28651,133.25114,133.24062,133.29083,133.3744,133.3177
2011-07-26,134.00227,134.02611,133.99074,133.98021,134.03043,134.114,134.0573
2011-07-27,134.74187,134.7657,134.73033,134.7198,134.77002,134.85359,134.79689
2011-07-28,135.48146,135.5053,135.46992,135.4594,135.50961,135.59319,135.53648
2011-07-29,136.22105,136.24489,136.20952,136.19899,136.2492,136.33278,136.27608
2011-07-31,136.96065,136.98448,136.94911,136.93858,136.9888,137.07237,137.01567
2011-08-01,137.70024,137.72408,137.6887,137.67818,137.7284,137.81197,137.75526
2011-08-02,138.43983,138.46367,138.4283,138.41777,138.46799,138.55156,138.49486
2011-08-03,139.17943,139.20326,139.1679,139.15736,139.20758,139.29115,139.23445
2011-08-04,139.91902,139.94286,139.90749,139.89696,139.94717,140.03075,139.97404
2011-08-05,140.65862,140.68245,140.64708,140.63655,140.68677,140.77034,140.71364
2011-08-07,141.39821,141.42204,141.38667,141.37614,141.42636,141.50993,141.45323
2011-08-08,142.1378,142.16164,142.12627,142.11574,142.16595,142.24953,142.19283
2011-08-09,142.8774,142.90123,142.86586,142.85533,142.90555,142.98912,142.93242
2011-08-10,143.61699,143.64082,143.60545,143.59492,143.64514,143.72871,143.67201
2011-08-11,144.35658,144.38042,144.34505,144.33452,144.38474,144.4683,144.4116
2011-08-12,145.09618,145.12001,145.08464,145.07411,145.12433,145.2079,145.1512
2011-08-14,145.83577,145.8596,145.82423,145.8137,145.86392,145.9475,145.8908
2011-08-15,146.57536,146.5992,146.56383,146.5533,146.60352,146.68709,146.63039
2011-08-16,147.31496,147.33879,147.30342,147.2929,147.34311,147.42668,147.36998
2011-08-17,148.05455,148.07838,148.04301,148.03249,148.0827,148.16628,148.10957
2011-08-18,148.79414,148.81798,148.78261,148.77208,148.8223,148.90587,148.84917
2011-08-19,149.53374,149.55757,149.5222,149.51167,149.56189,149.64546,149.58876
2011-08-21,150.27333,150.29716,150.2618,150.25127,150.30148,150.38506,150.32835
2011-08-22,151.01292,151.03676,151.00139,150.99086,151.04108,151.12465,151.06795
2011-08-23,151.75252,151.77635,151.74098,151.73045,151.78067,151.86424,151.80754
2011-08-24,152.49211,152.51595,152.48058,152.47005,152.52026,152.60384,152.54713
2011-08-25,153.2317,153.25554,153.22017,153.20964,153.25986,153.34343,153.28673
2011-08-26,153.9713,153.99513,153.95976,153.94923,153.99945,154.08302,154.02632
2011-08-28,154.71089,154.73473,154.69936,154.68883,154.73904,154.82262,154.76591
2011-08-29,155.45049,155.47432,155.43895,155.42842,155.47864,155.56221,155.50551
2011-08-30,156.19008,156.21391,156.17854,156.16801,156.21823,156.3018,156.2451
2011-08-31,156.92967,156.9535,156.91814,156.90761,156.95782,157.0414,156.9847
2011-09-01,157.66927,157.6931,157.65773,157.6472,157.69742,157.78099,157.72429
2011-09-02,158.40886,158.4327,158.39732,158.3868,158.43701,158.52058,158.46388
2011-09-04,159.14845,159.17229,159.13692,159.12639,159.1766,159.26018,159.20348
2011-09-05,159.88805,159.91188,159.87651,159.86598,159.9162,159.99977,159.94307
2011-09-06,160.62764,160.65147,160.6161,160.60558,160.65579,160.73936,160.68266
2011-09-07,161.36723,161.39107,161.3557,161.34517,161.39539,161.47896,161.42226
2011-09-08,162.10683,162.13066,162.09529,162.08476,162.13498,162.21855,162.16185
2011-09-09,162.84642,162.87025,162.83488,162.82436,162.87457,162.95815,162.90144
2011-09-11,163.58601,163.60985,163.57448,163.56395,163.61417,163.69774,163.64104
2011-09-12,164.3256,164.34944,164.31407,164.30354,164.35376,164.43733,164.38063
2011-09-13,165.0652,165.08904,165.05367,165.04314,165.09335,165.17693,165.12022
2011-09-14,165.8048,165.82863,165.79326,165.78273,165.83295,165.91652,165.85982
2011-09-15,166.54439,166.56822,166.53285,166.52232,166.57254,166.65611,166.59941
2011-09-16,167.28398,167.30782,167.27245,167.26192,167.31213,167.3957,167.339
2011-09-18,168.02357,168.04741,168.01204,168.00151,168.05173,168.1353,168.0786
2011-09-19,168.76317,168.787,168.75163,168.7411,168.79132,168.8749,168.81819
2011-09-20,169.50276,169.5266,169.49123,169.4807,169.53091,169.61449,169.55779
2011-09-21,170.24236,170.26619,170.23082,170.22029,170.27051,170.35408,170.29738
2011-09-22,170.98195,171.00578,170.97041,170.95988,171.0101,171.09367,171.03697
2011-09-23,171.72154,171.74538,171.71,171.69948,171.7497,171.83327,171.77657
2011-09-25,172.46114,172.48497,172.4496,172.43907,172.48929,172.57286,172.51616
2011-09-26,173.20073,173.22456,173.1892,173.17867,173.22888,173.31245,173.25575
2011-09-27,173.94032,173.96416,173.92879,173.91826,173.96848,174.05205,173.99535
2011-09-28,174.67992,174.70375,174.66838,174.65785,174.70807,174.79164,174.73494
2011-09-29,175.41951,175.44334,175.40797,175.39745,175.44766,175.53123,175.47453
2011-09-30,176.1591,176.18294,176.14757,176.13704,176.18726,176.27083,176.21413
2011-10-02,176.8987,176.92253,176.88716,176.87663,176.92685,177.01042,176.95372
2011-10-03,177.63829,177.66212,177.62675,177.61623,177.66644,177.75002,177.69331
2011-10-04,178.37788,178.40172,178.36635,178.35582,178.40604,178.48961,178.4329
2011-10-05,179.11748,179.14131,179.10594,179.09541,179.14563,179.2292,179.1725
2011-10-06,179.85707,179.8809,179.84554,179.835,179.88522,179.9688,179.9121
2011-10-07,180.59666,180.6205,180.58513,180.5746,180.62482,180.70839,180.65169
2011-10-09,181.33626,181.36009,181.32472,181.3142,181.36441,181.44798,181.39128
2011-10-10,182.07585,182.09969,182.06432,182.05379,182.104,182.18758,182.13087
2011-10-11,182.81544,182.83928,182.80391,182.79338,182.8436,182.92717,182.87047
2011-10-12,183.55504,183.57887,183.5435,183.53297,183.58319,183.66676,183.61006
2011-10-13,184.29463,184.31847,184.2831,184.27257,184.32278,184.40636,184.34966
2011-10-14,185.03423,185.05806,185.02269,185.01216,185.06238,185.14595,185.08925
2011-10-16,185.77382,185.79765,185.76228,185.75175,185.80197,185.88554,185.82884
2011-10-17,186.51341,186.53725,186.50188,186.49135,186.54156,186.62514,186.56844
2011-10-18,187.253,187.27684,187.24147,187.23094,187.28116,187.36473,187.30803
2011-10-19,187.9926,188.01643,187.98106,187.97054,188.02075,188.10432,188.04762
2011-10-20,188.7322,188.75603,188.72066,188.71013,188.76035,188.84392,188.78722
2011-10-21,189.47179,189.49562,189.46025,189.44972,189.49994,189.58351,189.52681
2011-10-23,190.21138,190.23521,190.19984,190.18932,190.23953,190.3231,190.2664
2011-10-24,190.95097,190.97481,190.93944,190.92891,190.97913,191.0627,191.006
2011-10-25,191.69057,191.7144,191.67903,191.6685,191.71872,191.80229,191.74559
2011-10-26,192.43016,192.454,192.41862,192.4081,192.45831,192.54189,192.48518
2011-10-27,193.16975,193.19359,193.15822,193.14769,193.1979,193.28148,193.22478
2011-10-28,193.90935,193.93318,193.89781,193.88728,193.9375,194.02107,193.96437
2011-10-30,194.64894,194.67278,194.6374,194.62688,194.6771,194.76067,194.70396
2011-10-31,195.38853,195.41237,195.377,195.36647,195.41669,195.50026,195.44356
2011-11-01,196.12813,196.15196,196.1166,196.10606,196.15628,196.23985,196.18315
2011-11-02,196.86772,196.89156,196.85619,196.84566,196.89587,196.97945,196.92274
2011-11-03,197.60732,197.63115,197.59578,197.58525,197.63547,197.71904,197.66234
2011-11-04,198.34691,198.37074,198.33537,198.32484,198.37506,198.45863,198.40193
2011-11-06,199.0865,199.11034,199.07497,199.06444,199.11465,199.19823,199.14153
2011-11-07,199.8261,199.84993,199.81456,199.80403,199.85425,199.93782,199.88112
2011-11-08,200.56569,200.58952,200.55415,200.54362,200.59384,200.67741,200.62071
2011-11-09,201.30528,201.32912,201.29375,201.28322,201.33344,201.417,201.3603
2011-11-10,202.04488,202.06871,202.03334,202.02281,202.07303,202.1566,202.0999
2011-11-11,202.78447,202.8083,202.77293,202.7624,202.81262,202.8962,202.8395
2011-11-13,203.52406,203.5479,203.51253,203.502,203.55222,203.63579,203.57909
2011-11-14,204.26366,204.28749,204.25212,204.2416,204.29181,204.37538,204.31868
2011-11-15,205.00325,205.02708,204.99171,204.98119,205.0314,205.11497,205.05827
2011-11-16,205.74284,205.76668,205.73131,205.72078,205.771,205.85457,205.79787
2011-11-17,206.48244,206.50627,206.4709,206.46037,206.51059,206.59416,206.53746
2011-11-18,207.22203,207.24586,207.2105,207.19997,207.25018,207.33376,207.27705
2011-11-20,207.96162,207.98546,207.95009,207.93956,207.98978,208.07335,208.01665
2011-11-21,208.70122,208.72505,208.68968,208.67915,208.72937,208.81294,208.75624
2011-11-22,209.44081,209.46465,209.42928,209.41875,209.46896,209.55254,209.49583
2011-11-23,210.1804,210.20424,210.16887,210.15834,210.20856,210.29213,210.23543
2011-11-24,210.92,210.94383,210.90846,210.89793,210.94815,211.03172,210.97502
2011-11-25,211.65959,211.68343,211.64806,211.63753,211.68774,211.77132,211.71461
2011-11-27,212.39919,212.42302,212.38765,212.37712,212.42734,212.51091,212.45421
2011-11-28,213.13878,213.16261,213.12724,213.11671,213.16693,213.2505,213.1938
2011-11-29,213.87837,213.9022,213.86684,213.85631,213.90652,213.9901,213.9334
2011-11-30,214.61797,214.6418,214.60643,214.5959,214.64612,214.72969,214.67299
2011-12-01,215.35756,215.3814,215.34602,215.3355,215.38571,215.46928,215.41258
2011-12-02,216.09715,216.12099,216.08562,216.07509,216.1253,216.20888,216.15218
2011-12-04,216.83675,216.86058,216.82521,216.81468,216.8649,216.94847,216.89177
2011-12-05,217.57634,217.60017,217.5648,217.55428,217.60449,217.68806,217.63136
2011-12-06,218.31593,218.33977,218.3044,218.29387,218.34409,218.42766,218.37096
2011-12-07,219.05553,219.07936,219.04399,219.03346,219.08368,219.16725,219.11055
2011-12-08,219.79512,219.81895,219.78358,219.77306,219.82327,219.90685,219.85014
2011-12-09,220.53471,220.55855,220.52318,220.51265,220.56287,220.64644,220.58974
2011-12-11,221.2743,221.29814,221.26277,221.25224,221.30246,221.38603,221.32933
2011-12-12,222.0139,222.03773,222.00237,221.99184,222.04205,222.12563,222.06892
2011-12-13,222.7535,222.77733,222.74196,222.73143,222.78165,222.86522,222.80852
2011-12-14,223.49309,223.51692,223.48155,223.47102,223.52124,223.60481,223.54811
2011-12-15,224.23268,224.25652,224.22115,224.21062,224.26083,224.3444,224.2877
2011-12-16,224.97227,224.99611,224.96074,224.95021,225.00043,225.084,225.0273
2011-12-18,225.71187,225.7357,225.70033,225.6898,225.74002,225.8236,225.76689
2011-12-19,226.45146,226.4753,226.43993,226.4294,226.47961,226.56319,226.50648
2011-12-20,227.19106,227.21489,227.17952,227.16899,227.21921,227.30278,227.24608
2011-12-21,227.93065,227.95448,227.91911,227.90858,227.9588,228.04237,227.98567
2011-12-22,228.67024,228.69408,228.6587,228.64818,228.6984,228.78197,228.72527
2011-12-23,229.40984,229.43367,229.3983,229.38777,229.43799,229.52156,229.46486
2011-12-27,230.14943,230.17326,230.1379,230.12737,230.17758,230.26115,230.20445
2011-12-28,230.88902,230.91286,230.87749,230.86696,230.91718,231.00075,230.94405
2011-12-29,231.62862,231.65245,231.61708,231.60655,231.65677,231.74034,231.68364
2011-12-30,232.36821,232.39204,232.35667,232.34615,232.39636,232.47993,232.42323
2012-01-02,233.1078,233.13164,233.09627,233.08574,233.13596,233.21953,233.16283
2012-01-03,233.8474,233.87123,233.83586,233.82533,233.87555,233.95912,233.90242
2012-01-04,234.58699,234.61082,234.57545,234.56493,234.61514,234.69872,234.64201
2012-01-05,235.32658,235.35042,235.31505,235.30452,235.35474,235.43831,235.3816
2012-01-06,236.06618,236.09001,236.05464,236.04411,236.09433,236.1779,236.1212
2012-01-08,236.80577,236.8296,236.79424,236.7837,236.83392,236.9175,236.8608
2012-01-09,237.54536,237.5692,237.53383,237.5233,237.57352,237.65709,237.60039
2012-01-10,238.28496,238.30879,238.27342,238.2629,238.31311,238.39668,238.33998
2012-01-11,239.02455,239.04839,239.01302,239.00249,239.0527,239.13628,239.07957
2012-01-12,239.76414,239.78798,239.75261,239.74208,239.7923,239.87587,239.81917
2012-01-13,240.50374,240.52757,240.4922,240.48167,240.53189,240.61546,240.55876
2012-01-15,241.24333,241.26717,241.2318,241.22127,241.27148,241.35506,241.29836
2012-01-16,241.98293,242.00676,241.97139,241.96086,242.01108,242.09465,242.03795
2012-01-17,242.72252,242.74635,242.71098,242.70045,242.75067,242.83424,242.77754
2012-01-18,243.46211,243.48595,243.45058,243.44005,243.49026,243.57384,243.51714
2012-01-19,244.2017,244.22554,244.19017,244.17964,244.22986,244.31343,244.25673
2012-01-20,244.9413,244.96513,244.92976,244.91924,244.96945,245.05302,244.99632
2012-01-22,245.6809,245.70473,245.66936,245.65883,245.70905,245.79262,245.73592
2012-01-23,246.42049,246.44432,246.40895,246.39842,246.44864,246.53221,246.47551
2012-01-24,247.16008,247.18391,247.14854,247.13802,247.18823,247.2718,247.2151
2012-01-25,247.89967,247.92351,247.88814,247.87761,247.92783,248.0114,247.9547
2012-01-26,248.63927,248.6631,248.62773,248.6172,248.66742,248.75099,248.69429
2012-01-27,249.37886,249.4027,249.36732,249.3568,249.40701,249.49059,249.43388
2012-01-29,250.11845,250.14229,250.10692,250.09639,250.1466,250.23018,250.17348
2012-01-30,250.85805,250.88188,250.84651,250.83598,250.8862,250.96977,250.91307
2012-01-31,251.59764,251.62148,251.5861,251.57558,251.6258,251.70937,251.65266
2012-02-01,252.33723,252.36107,252.3257,252.31517,252.36539,252.44896,252.39226
2012-02-02,253.07683,253.10066,253.06529,253.05476,253.10498,253.18855,253.13185
2012-02-03,253.81642,253.84026,253.80489,253.79436,253.84457,253.92815,253.87144
2012-02-05,254.55602,254.57985,254.54448,254.53395,254.58417,254.66774,254.61104
2012-02-06,255.29561,255.31944,255.28407,255.27354,255.32376,255.40733,255.35063
2012-02-07,256.03525,256.0591,256.0237,256.01315,256.06345,256.14716,256.09036
2012-02-08,256.77597,256.79984,256.76443,256.75388,256.80417,256.88788,256.8311
2012-02-09,257.5167,257.54056,257.50516,257.4946,257.5449,257.6286,257.5718
2012-02-10,258.25742,258.28128,258.24588,258.23532,258.2856,258.36932,258.31253
