,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF
2014-09-22,0.917079,0.91828716,0.9194865,0.9190235,0.9204067,0.92626977,0.9299442
2014-09-23,0.91797817,0.91817236,0.9192871,0.9199162,0.9258241,0.93048847,0.93060845
2014-09-24,0.9182598,0.9194261,0.9198388,0.927476,0.9310191,0.9317999,0.93268037
2014-09-25,0.91847056,0.9197331,0.92692316,0.9283229,0.93119687,0.93287194,0.93293715
2014-09-26,0.91985524,0.9279534,0.9309414,0.93164265,0.932633,0.93480355,0.93320036
2014-09-28,0.92693174,0.93009776,0.93133503,0.9319085,0.9316169,0.9342295,0.933792
2014-09-29,0.9305269,0.9316954,0.9326133,0.93240285,0.93270695,0.93322355,0.9349413
2014-09-30,0.93110985,0.931851,0.93425304,0.93496937,0.93357646,0.9348917,0.9347378
2014-10-01,0.9323536,0.93167824,0.9332893,0.9345905,0.93492347,0.93525916,0.936422
2014-10-02,0.9338641,0.93513775,0.93415624,0.9348571,0.9343172,0.9345443,0.93545634
2014-10-03,0.93382585,0.93407506,0.93443817,0.9357327,0.9361978,0.93611705,0.93647677
2014-10-05,0.934197,0.93461555,0.93506217,0.93535024,0.93672657,0.9373002,0.9357347
2014-10-06,0.93468326,0.93569446,0.93470377,0.9364483,0.9385823,0.93644255,0.93781126
2014-10-07,0.9344264,0.9357619,0.93699205,0.9364492,0.9361569,0.9375086,0.9396021
2014-10-08,0.93604577,0.935333,0.93708277,0.93684256,0.9379044,0.93973744,0.9393523
2014-10-09,0.9369118,0.9364334,0.9368302,0.9381978,0.93917245,0.9385605,0.9392915
2014-10-10,0.9369757,0.936611,0.93744427,0.9382946,0.93980026,0.94043326,0.9433151
2014-10-12,0.93692636,0.9381469,0.93893176,0.9402775,0.94137025,0.94252723,0.9442341
2014-10-13,0.93780285,0.9390867,0.9383153,0.9397972,0.9424941,0.9431262,0.9443096
2014-10-14,0.9400134,0.939319,0.9403022,0.9430685,0.9445433,0.9443858,0.94584423
2014-10-15,0.93857837,0.9404287,0.94413024,0.9427927,0.9433306,0.94681114,0.9456325
2014-10-16,0.9413005,0.94316447,0.9435277,0.94452137,0.94623226,0.9476556,0.9467124
2014-10-17,0.94402874,0.9447317,0.9440982,0.9459365,0.9453798,0.9451755,0.9465289
2014-10-19,0.94510466,0.9432068,0.9461771,0.9454004,0.94685155,0.9474248,0.9486641
2014-10-20,0.94464344,0.946555,0.94664025,0.9481461,0.9473726,0.9476083,0.95005983
2014-10-21,0.9440753,0.9466189,0.94727916,0.94771934,0.94817454,0.9491035,0.94813555
2014-10-22,0.9445415,0.94657934,0.9472371,0.94732445,0.9494574,0.9504317,0.95028454
2014-10-23,0.9465937,0.94707024,0.9481716,0.94960177,0.95084476,0.9494644,0.9515201
2014-10-24,0.94875675,0.9495583,0.9496357,0.95051455,0.94843316,0.9507208,0.95099205
2014-10-26,0.9484075,0.94812626,0.9514967,0.9505602,0.94903696,0.95043653,0.95144004
2014-10-27,0.9490357,0.9515902,0.95160884,0.95052177,0.95027554,0.95150876,0.9517445
2014-10-28,0.95082587,0.9504966,0.94957167,0.95056826,0.9512795,0.95235354,0.95146257
2014-10-29,0.95096177,0.9500271,0.95086294,0.95156825,0.95047474,0.9534517,0.9507188
2014-10-30,0.95002353,0.95053315,0.9526408,0.95103383,0.9503036,0.9516018,0.9521344
2014-10-31,0.95005274,0.95030755,0.952591,0.9508323,0.95161694,0.9530298,0.953939
2014-11-02,0.95076877,0.94930446,0.95038116,0.95165044,0.95103794,0.9522865,0.95354
2014-11-03,0.95172584,0.95137537,0.9529897,0.9523707,0.9539435,0.9529818,0.9534977
2014-11-04,0.95099944,0.9512752,0.9520362,0.9526399,0.9533239,0.95343065,0.9544115
2014-11-05,0.9521402,0.9513844,0.9522384,0.95306224,0.9555985,0.9546689,0.95412976
2014-11-06,0.9522324,0.954736,0.9547288,0.95457965,0.95445216,0.9550872,0.9556026
2014-11-07,0.95350295,0.9534701,0.95364136,0.9537973,0.95494586,0.95536035,0.9552093
2014-11-09,0.953281,0.9533214,0.95341116,0.954532,0.9558386,0.95547104,0.95599437
2014-11-10,0.95401037,0.9538697,0.95471495,0.9554512,0.955805,0.95560217,0.95521194
2014-11-11,0.9549979,0.9552955,0.95458364,0.9556534,0.955235,0.9564742,0.9570385
2014-11-12,0.95508265,0.9539402,0.95476526,0.9553,0.95609325,0.9557821,0.956131
2014-11-13,0.95586884,0.9558609,0.95631653,0.95621276,0.95606506,0.9558458,0.95533365
2014-11-14,0.9550966,0.9548547,0.95581275,0.9551187,0.9554381,0.9565165,0.9558779
2014-11-16,0.95584655,0.95633745,0.955611,0.9568319,0.95547533,0.9557525,0.9563116
2014-11-17,0.9569338,0.95622104,0.9557837,0.9559865,0.95589304,0.9561706,0.95805144
2014-11-18,0.955611,0.95597935,0.9563276,0.95557755,0.9566109,0.9567821,0.9584444
2014-11-19,0.95573765,0.95576197,0.955591,0.9573078,0.9587743,0.9573419,0.9605144
2014-11-20,0.95699793,0.9558112,0.95717305,0.95695543,0.9585234,0.9576202,0.96005267
2014-11-21,0.955577,0.9582179,0.956546,0.9590554,0.9587579,0.961183,0.96152055
2014-11-23,0.9565137,0.95665616,0.9581196,0.95760864,0.95928293,0.95932347,0.9622937
2014-11-24,0.9564921,0.9599003,0.9593084,0.9617354,0.9602803,0.9614129,0.9629407
2014-11-25,0.9594635,0.95841205,0.959012,0.9613656,0.96204996,0.9614397,0.9626302
2014-11-26,0.95921427,0.95931894,0.9600178,0.9613117,0.9630306,0.9631318,0.96213084
2014-11-27,0.9594299,0.96205854,0.96233803,0.96247566,0.962627,0.9626662,0.96447897
2014-11-28,0.96044,0.96088916,0.9619226,0.9629748,0.9634401,0.96422106,0.96533495
2014-11-30,0.9621989,0.9629386,0.96297693,0.963406,0.9629359,0.96392894,0.9634236
2014-12-01,0.9628934,0.96304476,0.9613727,0.96281654,0.9644897,0.96432316,0.96407855
2014-12-02,0.9628642,0.9621927,0.96421117,0.96453345,0.96424294,0.96418095,0.9651449
2014-12-03,0.9651707,0.9642931,0.9639036,0.9631466,0.9645684,0.96525186,0.9652085
2014-12-04,0.96444046,0.96395797,0.96323276,0.9650278,0.964763,0.96501017,0.96630144
2014-12-05,0.9635737,0.96417546,0.9651699,0.9648775,0.9649922,0.9649406,0.9655446
2014-12-07,0.964287,0.9633628,0.9636797,0.9648157,0.96456254,0.96567035,0.96532965
2014-12-08,0.9633363,0.96573585,0.96568894,0.965404,0.96583885,0.96613574,0.9657849
2014-12-09,0.96565986,0.9646894,0.9643103,0.9652921,0.9663376,0.96527606,0.96571124
2014-12-10,0.96444744,0.9657744,0.96569735,0.9661829,0.9654811,0.9667055,0.96536016
2014-12-11,0.9662984,0.9661151,0.9652755,0.9666429,0.9664751,0.9647722,0.9646916
2014-12-12,0.9646996,0.96592313,0.96607655,0.9655406,0.9648574,0.9668709,0.9662643
2014-12-14,0.9649536,0.9664921,0.96568143,0.96452636,0.96578586,0.9661653,0.9664406
2014-12-15,0.9662166,0.96487135,0.966097,0.9652572,0.9656945,0.96599954,0.96504104
2014-12-16,0.96547186,0.9664438,0.9655598,0.96586657,0.9658193,0.96547633,0.9657615
2014-12-17,0.96463233,0.96532065,0.96645254,0.9652746,0.9665875,0.96558243,0.96595514
2014-12-18,0.96626276,0.9653045,0.9654126,0.96659845,0.96597594,0.96655935,0.9666593
2014-12-19,0.9663805,0.9659409,0.9654192,0.9660979,0.9662012,0.9662188,0.9668269
2014-12-21,0.96780074,0.9663729,0.96679103,0.96627253,0.96655715,0.9672619,0.9676652
2014-12-22,0.9658113,0.96537584,0.9660981,0.9666923,0.96696675,0.9672197,0.9689429
2014-12-23,0.96637595,0.9656219,0.9670026,0.9675213,0.9680643,0.96755487,0.9680289
2014-12-24,0.9663421,0.96618617,0.96706486,0.9676536,0.96847254,0.9686283,0.968433
2014-12-25,0.9661875,0.9666893,0.96752274,0.9684084,0.9682985,0.96922374,0.969938
2014-12-26,0.9666854,0.9679285,0.96864325,0.96841687,0.96891385,0.9707575,0.97055644
2014-12-28,0.9678899,0.9687476,0.9679379,0.9695604,0.9701651,0.9712378,0.9715459
2014-12-29,0.967784,0.96815854,0.9680147,0.96983594,0.97121096,0.97220635,0.97258806
2014-12-30,0.96820295,0.96945477,0.9701978,0.9707637,0.97196925,0.9730286,0.97387856
2014-12-31,0.96869487,0.9698723,0.97053444,0.97148305,0.97349715,0.9753326,0.9763279
2015-01-01,0.96999466,0.97149765,0.97311,0.9732315,0.9750465,0.97619027,0.9779145
2015-01-02,0.97150314,0.97140414,0.97355443,0.9750609,0.9761826,0.97776484,0.97914135
2015-01-04,0.9716199,0.97393125,0.975346,0.9763301,0.9774011,0.9780839,0.9796439
2015-01-05,0.9735077,0.9751252,0.9759682,0.97827023,0.9782303,0.9792156,0.9813036
2015-01-06,0.9750527,0.976272,0.9779679,0.97908354,0.98011273,0.98253155,0.9827564
2015-01-07,0.976618,0.978093,0.9789236,0.97940606,0.98119134,0.98230904,0.98342377
2015-01-08,0.97743297,0.9782988,0.9791019,0.98121834,0.9821748,0.98382264,0.98436004
2015-01-09,0.9784845,0.97842175,0.9830564,0.9831996,0.98203534,0.9840243,0.9860006
2015-01-11,0.97886366,0.9812854,0.9831437,0.9834568,0.98531944,0.98650575,0.98521554
2015-01-12,0.98154193,0.98225534,0.9830085,0.98414487,0.985739,0.9850531,0.98582584
2015-01-13,0.98281187,0.9828337,0.98462814,0.98610127,0.9855807,0.9860992,0.98555726
2015-01-14,0.9832856,0.9852298,0.9844269,0.9859389,0.98601896,0.98562384,0.986359
2015-01-15,0.9848199,0.9869241,0.98329085,0.98548466,0.9860332,0.98688024,0.9860281
2015-01-16,0.9871686,0.9841082,0.98379433,0.985253,0.9861018,0.9869116,0.98501635
2015-01-18,0.9844,0.98532593,0.9861518,0.9869703,0.98553604,0.98548305,0.98520553
2015-01-19,0.9872167,0.9842974,0.98542714,0.9860727,0.98534,0.9856132,0.98460776
2015-01-20,0.9845765,0.9848061,0.9861446,0.9854325,0.98609465,0.9864505,0.98444337
2015-01-21,0.9833208,0.9854591,0.9864677,0.98529077,0.9856897,0.9869093,0.9858699
2015-01-22,0.9851176,0.98506844,0.9857279,0.9863245,0.9860263,0.984363,0.9841921
2015-01-23,0.98460996,0.9839933,0.98650014,0.98556453,0.98614335,0.98536444,0.9841146
2015-01-25,0.985025,0.98603904,0.98572487,0.9859467,0.985343,0.98547924,0.9842339
2015-01-26,0.9856571,0.9845804,0.9865312,0.987173,0.985083,0.9848464,0.9866843
2015-01-27,0.98593825,0.983993,0.9857231,0.98560315,0.984626,0.98703617,0.9864194
2015-01-28,0.9873647,0.9867531,0.9865633,0.9854337,0.9861369,0.98661757,0.98592716
2015-01-29,0.9847124,0.9838984,0.9857232,0.98535436,0.9850967,0.984869,0.985432
2015-01-30,0.9855286,0.9853035,0.98659617,0.986472,0.9855413,0.9865725,0.9838419
2015-02-01,0.98467237,0.9862722,0.9857253,0.98621714,0.98556805,0.9839327,0.92711395
2015-02-02,0.98729414,0.9836173,0.9866297,0.98602366,0.98427624,0.92758197,0.9239186
2015-02-03,0.98560387,0.9850553,0.9857295,0.9843633,0.9286098,0.92538506,0.9251835
2015-02-04,0.98450905,0.9867923,0.98480564,0.9276126,0.9248147,0.92205036,0.924302
2015-02-05,0.98517114,0.98261756,0.9266176,0.924981,0.9257271,0.92561144,0.9257126
2015-02-06,0.98435646,0.92805,0.9267315,0.9264502,0.9259806,0.92362976,0.9240523
2015-02-08,0.92688864,0.9248227,0.92540145,0.92524457,0.92301476,0.92459065,0.92517585
2015-02-09,0.92590904,0.9258027,0.9254556,0.92671174,0.9235167,0.92396975,0.92418903
2015-02-10,0.9229152,0.9247556,0.92467093,0.9244378,0.92526156,0.9251457,0.923575
2015-02-11,0.92204285,0.92332435,0.9248063,0.9248503,0.9234825,0.924302,0.92462564
2015-02-12,0.92340064,0.92522764,0.9251931,0.92396986,0.92577636,0.92415506,0.92413414
2015-02-13,0.9245424,0.9235694,0.925539,0.92466974,0.92430234,0.924648,0.9247692
2015-02-15,0.9232773,0.92555535,0.92348975,0.9243088,0.92466855,0.9245007,0.9245264
2015-02-16,0.92341554,0.92397606,0.9253718,0.92393243,0.92448306,0.9248601,0.92400396
2015-02-17,0.9252097,0.9242302,0.9235218,0.9246823,0.92478323,0.92461765,0.9246124
2015-02-18,0.92588145,0.9242482,0.92525434,0.9253797,0.9246042,0.9250212,0.92422885
2015-02-19,0.9256518,0.9244633,0.92355114,0.92501396,0.92452335,0.9247852,0.92503566
2015-02-20,0.9245709,0.9235747,0.9246681,0.92465574,0.9243688,0.9245931,0.92412114
2015-02-22,0.92423844,0.92367125,0.9239763,0.9256168,0.92528445,0.924982,0.9246646
2015-02-23,0.9247005,0.92399585,0.9236824,0.92474174,0.9247906,0.925012,0.9241667
2015-02-24,0.92409956,0.9255012,0.9252837,0.9239418,0.92462623,0.92526263,0.9252909
2015-02-25,0.9246495,0.92501247,0.9250812,0.92449784,0.92541486,0.9256342,0.9256756
2015-02-26,0.9243467,0.9249341,0.9252483,0.9247115,0.92615634,0.92607296,0.9280096
2015-02-27,0.9249208,0.9241101,0.92509216,0.9251877,0.9247672,0.92726177,0.92822945
2015-03-01,0.92455393,0.9248319,0.92491657,0.9263811,0.9279632,0.9280203,0.9293395
2015-03-02,0.925432,0.9255027,0.926403,0.9271206,0.9276138,0.9291975,0.9293482
2015-03-03,0.924848,0.9260455,0.9267753,0.92824936,0.9291026,0.9309802,0.9303226
2015-03-04,0.9260601,0.9281262,0.9284539,0.92921966,0.9293816,0.93006325,0.93136877
2015-03-05,0.927373,0.9288814,0.9296307,0.9301276,0.930091,0.93129617,0.93477446
2015-03-06,0.9287833,0.92988425,0.9300939,0.93070436,0.9315179,0.93481976,0.9396318
2015-03-08,0.9292786,0.9302824,0.93132895,0.930659,0.93468964,0.940109,0.9420435
2015-03-09,0.9284466,0.93006915,0.9308434,0.93440574,0.9403495,0.94146353,0.94640046
2015-03-10,0.9302156,0.9307622,0.9344714,0.94109964,0.94397223,0.94630075,0.9471341
2015-03-11,0.93100685,0.9340876,0.94096243,0.94082654,0.9470035,0.9465669,0.9484042
2015-03-12,0.934586,0.9403854,0.9408143,0.94533765,0.94777447,0.94907224,0.95006824
2015-03-13,0.9403432,0.9419864,0.9470026,0.94718355,0.9479101,0.94809335,0.9503308
2015-03-15,0.9426781,0.9468131,0.9478857,0.94896215,0.9493906,0.95049876,0.950659
2015-03-16,0.9465073,0.94657177,0.94855064,0.947815,0.9500619,0.9492311,0.9511152
2015-03-17,0.94688594,0.9475306,0.9489235,0.95006305,0.95195365,0.9537562,0.954455
2015-03-18,0.9496592,0.9495285,0.9505601,0.950285,0.9516603,0.955329,0.9572621
2015-03-19,0.9501136,0.9497312,0.9497672,0.95113647,0.95401067,0.95633364,0.9592417
2015-03-20,0.95019037,0.9511829,0.95172524,0.955392,0.9562322,0.95906776,0.96013427
2015-03-22,0.95022154,0.9514461,0.954636,0.9572072,0.9590541,0.95932823,0.95997274
2015-03-23,0.9519426,0.9551358,0.95663303,0.958357,0.9625312,0.9605453,0.9601981
2015-03-24,0.95500207,0.95568436,0.960927,0.958791,0.9602756,0.96102244,0.96125877
2015-03-25,0.95699555,0.9571025,0.95857745,0.95951146,0.96017665,0.9611462,0.96179366
2015-03-26,0.9575736,0.95871925,0.9625647,0.95963675,0.9638662,0.96306634,0.963721
2015-03-27,0.95935845,0.9616179,0.9631174,0.9620618,0.9624224,0.96355885,0.96527445
2015-03-29,0.9633702,0.96059144,0.9618407,0.9625924,0.9623606,0.9667448,0.96627146
2015-03-30,0.95920557,0.9623427,0.96306473,0.96583503,0.96521974,0.96637774,0.96617883
2015-03-31,0.96243924,0.96265435,0.96312994,0.96624994,0.96613705,0.9662724,0.9652217
2015-04-01,0.962841,0.96544117,0.96554315,0.96629894,0.96605223,0.9673008,0.9663085
2015-04-02,0.96459997,0.9661822,0.96592003,0.96543884,0.96516997,0.96502423,0.9662071
2015-04-05,0.9656803,0.96571827,0.9670809,0.96622145,0.9661728,0.9659608,0.9669325
2015-04-06,0.96554935,0.966028,0.9662605,0.9665963,0.96607935,0.9673596,0.97038305
2015-04-07,0.96553653,0.9662318,0.9646716,0.9655388,0.96777314,0.97067124,0.9707409
2015-04-08,0.9655777,0.9662134,0.9652321,0.96729326,0.97084427,0.97068405,0.9711125
2015-04-09,0.9656497,0.9645386,0.96831536,0.9697878,0.97107744,0.9713754,0.9734647
2015-04-10,0.9657694,0.967429,0.96998155,0.9710248,0.9719804,0.9731541,0.9739997
2015-04-12,0.9696249,0.96936554,0.97084373,0.9716888,0.9736029,0.974607,0.97344863
2015-04-13,0.96958876,0.9712901,0.97154164,0.97158235,0.9749287,0.97264916,0.9740135
2015-04-14,0.9709761,0.97094935,0.9716033,0.9740002,0.97222906,0.97320193,0.9734341
2015-04-15,0.97058374,0.9715037,0.9716016,0.9732227,0.97197986,0.9746971,0.97193635
2015-04-16,0.973797,0.9739499,0.97269535,0.9740853,0.9737622,0.9703514,0.9690446
2015-04-17,0.9745205,0.9740583,0.97391635,0.97466284,0.97187084,0.9692579,0.97043884
2015-04-19,0.97134495,0.97277254,0.97392666,0.97105926,0.97016704,0.9700573,0.96643645
2015-04-20,0.97263193,0.9740577,0.97070086,0.97072655,0.96824574,0.96708524,0.9655074
2015-04-21,0.97463065,0.97177166,0.9704997,0.9681809,0.966645,0.9661151,0.96652675
2015-04-22,0.97054094,0.97000456,0.96950454,0.9671147,0.96571463,0.9659297,0.9652144
2015-04-23,0.9707846,0.96843475,0.9682278,0.96531117,0.96548116,0.9637404,0.96430707
2015-04-24,0.9697134,0.96614856,0.9641892,0.9644177,0.9662364,0.9640981,0.9618917
2015-04-26,0.9682982,0.966235,0.9648842,0.964014,0.96318936,0.96107614,0.95964384
2015-04-27,0.9642271,0.96338284,0.9632229,0.9635728,0.9622479,0.96336967,0.962297
2015-04-28,0.96432036,0.96389526,0.96466726,0.9624984,0.96177864,0.9590015,0.9582481
2015-04-29,0.963339,0.96377134,0.96248883,0.9621394,0.9592742,0.9585092,0.96035916
2015-04-30,0.9627313,0.96272016,0.9602687,0.96028847,0.96052366,0.9593693,0.9592599
2015-05-01,0.96259105,0.96220785,0.9581586,0.96089655,0.9594667,0.9590885,0.95943606
2015-05-03,0.9624921,0.95958626,0.9605946,0.9600025,0.9582513,0.9589442,0.95812386
2015-05-04,0.9619472,0.9598989,0.9599509,0.9584785,0.9604251,0.9598711,0.95669055
2015-05-05,0.9608979,0.9620384,0.95975834,0.95952654,0.95901316,0.95731163,0.95620054
2015-05-06,0.96028745,0.96121234,0.95987564,0.9581418,0.9559219,0.95588374,0.9555081
2015-05-07,0.9572991,0.9592486,0.959556,0.95654714,0.95540035,0.9549786,0.9551786
2015-05-08,0.9597716,0.9579931,0.95560867,0.95625573,0.9546564,0.95556915,0.95396614
2015-05-10,0.95955145,0.9556198,0.9549733,0.9550511,0.9555233,0.95521086,0.95379704
2015-05-11,0.95599246,0.95584166,0.95418745,0.95479023,0.95483667,0.95496905,0.9536492
2015-05-12,0.95506257,0.9547868,0.9554171,0.95408857,0.95397496,0.95442134,0.9532251
2015-05-13,0.9552484,0.95453995,0.95386785,0.95547974,0.9548339,0.9523904,0.954248
2015-05-14,0.9548582,0.95600575,0.9544083,0.9541017,0.9537174,0.95213515,0.952785
2015-05-15,0.95457155,0.95376104,0.9544263,0.9536521,0.9534724,0.9522816,0.94589144
2015-05-17,0.9537266,0.95265126,0.9530942,0.95187724,0.95228255,0.9456497,0.93685836
2015-05-18,0.9535489,0.95154685,0.9528331,0.9518577,0.945534,0.93914706,0.93612313
2015-05-19,0.9536627,0.95306873,0.95147145,0.9451899,0.93741375,0.93654126,0.9375988
2015-05-20,0.95325136,0.95243925,0.9452752,0.9373291,0.9382878,0.9384346,0.9371149
2015-05-21,0.95252347,0.94607836,0.94032407,0.9371305,0.9355735,0.9368128,0.93712944
2015-05-22,0.9456363,0.93734217,0.9371129,0.9369992,0.9378546,0.9362777,0.9369631
2015-05-24,0.9403788,0.9374885,0.93799126,0.93681395,0.9375829,0.9384148,0.9374999
2015-05-25,0.93814605,0.9364,0.9364087,0.937394,0.935978,0.9368026,0.9371312
2015-05-26,0.93772686,0.9373603,0.93854743,0.93713015,0.9370264,0.9362546,0.9367918
2015-05-27,0.9361136,0.9375096,0.93536216,0.9369828,0.937497,0.9384441,0.9372552
2015-05-28,0.9372067,0.93632555,0.93934673,0.9367765,0.9373578,0.9367942,0.9372795
2015-05-29,0.93810403,0.93605465,0.9361272,0.9374195,0.940307,0.9363082,0.9367946
2015-05-31,0.9359429,0.9378666,0.9370934,0.9377896,0.93562144,0.93469363,0.935829
2015-06-01,0.9371632,0.9371995,0.9379904,0.9366592,0.93628424,0.9346947,0.9340738
2015-06-02,0.9380923,0.93605924,0.93619,0.93614554,0.9364962,0.93584996,0.9349661
2015-06-03,0.9358866,0.9370038,0.93585485,0.9357403,0.93536806,0.93496704,0.9367703
2015-06-04,0.93537587,0.9380597,0.93427044,0.93619615,0.93514466,0.93547016,0.9339379
2015-06-05,0.9358354,0.935,0.9351111,0.9345373,0.9357094,0.9326513,0.9341657
2015-06-07,0.93468314,0.93476164,0.93538445,0.9366166,0.934368,0.9351214,0.93428063
2015-06-08,0.9338853,0.93466276,0.9348223,0.93381864,0.93421936,0.9341309,0.9341577
2015-06-09,0.93593305,0.933772,0.93484026,0.934729,0.93304616,0.93144006,0.93343925
2015-06-10,0.93389326,0.9349609,0.9360929,0.9353286,0.9346074,0.9340108,0.9321613
2015-06-11,0.93365264,0.93467486,0.93337804,0.93384165,0.9330873,0.9341511,0.9327961
2015-06-12,0.93404764,0.93441063,0.93430316,0.93412405,0.9342791,0.9335,0.9330177
2015-06-14,0.9350364,0.93399763,0.9333509,0.93349415,0.93279546,0.93206877,0.93365264
2015-06-15,0.93431956,0.9332434,0.93357414,0.9328434,0.9314124,0.9330061,0.93394256
2015-06-16,0.9317705,0.93344074,0.9329699,0.9325828,0.93333983,0.93382597,0.9342118
2015-06-17,0.93332225,0.93244475,0.9337336,0.933304,0.93337834,0.9321883,0.9326811
2015-06-18,0.93443567,0.9332949,0.9329587,0.93309855,0.93434834,0.9335613,0.9328046
2015-06-19,0.9347269,0.9331703,0.9337447,0.9339264,0.9334625,0.93254644,0.9330406
2015-06-21,0.93415153,0.932411,0.93294793,0.9324747,0.93390054,0.93348545,0.9324869
2015-06-22,0.9330326,0.9330445,0.93375534,0.9330163,0.9339682,0.93471503,0.9340669
2015-06-23,0.9329156,0.93332565,0.93273973,0.93229675,0.93325496,0.9337323,0.9337724
2015-06-24,0.9337349,0.93246037,0.93377763,0.9327106,0.93287414,0.9342895,0.93487984
2015-06-25,0.9325436,0.93426573,0.93367887,0.93357295,0.93374866,0.93333375,0.9332261
2015-06-26,0.93306434,0.9358098,0.93395984,0.9335679,0.9348468,0.9335624,0.9339381
2015-06-28,0.9343253,0.93333566,0.9345611,0.9348317,0.93498623,0.9338492,0.9347749
2015-06-29,0.9338152,0.9346987,0.9346835,0.9335954,0.9344747,0.93476474,0.93416315
2015-06-30,0.9349713,0.9357375,0.93437636,0.93417096,0.93424463,0.933538,0.9337892
2015-07-01,0.9346164,0.9341638,0.9352998,0.9352215,0.9340551,0.9355623,0.934783
2015-07-02,0.93434036,0.9336478,0.9351378,0.9339964,0.9340038,0.93485516,0.93520314
2015-07-03,0.93414325,0.93455344,0.9348199,0.93414533,0.9337979,0.9342752,0.93455595
2015-07-05,0.9350196,0.9355307,0.9345315,0.9344116,0.93493414,0.93622845,0.9342994
2015-07-06,0.93476427,0.9336007,0.93446416,0.93457544,0.9340045,0.93415636,0.93472826
2015-07-07,0.9345634,0.9346915,0.93365484,0.9339892,0.9344583,0.93575263,0.93400013
2015-07-08,0.9353474,0.9354356,0.9352076,0.93447995,0.9348648,0.9360122,0.93509537
2015-07-09,0.9355957,0.93417436,0.9343721,0.9346027,0.9341763,0.93300945,0.93510795
2015-07-10,0.93451005,0.9358031,0.93464684,0.9366069,0.93459344,0.93570656,0.934805
2015-07-12,0.93401587,0.9352119,0.9339791,0.9350835,0.9344602,0.9352173,0.93393594
2015-07-13,0.93452346,0.93371046,0.9335255,0.9341928,0.934905,0.935377,0.9363462
2015-07-14,0.93449837,0.9343384,0.9351208,0.9348678,0.9358891,0.9360902,0.936429
2015-07-15,0.93452746,0.9352701,0.9337974,0.9338641,0.93689036,0.93614084,0.93659824
2015-07-16,0.9339548,0.9336587,0.93457663,0.93671036,0.9368318,0.93667996,0.9383666
2015-07-17,0.93497866,0.934424,0.935977,0.9361926,0.9362101,0.93850607,0.94016725
2015-07-19,0.93446076,0.93753374,0.9367874,0.936325,0.9384452,0.9414794,0.9423752
2015-07-20,0.93711925,0.93643063,0.9363144,0.9384058,0.9411042,0.94036895,0.9418547
2015-07-21,0.9366522,0.9363849,0.93896997,0.94089437,0.94195294,0.94227725,0.94289166
2015-07-22,0.93676364,0.93790436,0.9405119,0.94111305,0.9421974,0.94364023,0.9445908
2015-07-23,0.9395444,0.9400095,0.9406599,0.9411056,0.9431659,0.9430757,0.94425184
2015-07-24,0.9403054,0.9403944,0.94147563,0.943508,0.94211704,0.943386,0.9443782
2015-07-26,0.9406159,0.94117874,0.9428559,0.9430793,0.9437291,0.9454747,0.9472625
2015-07-27,0.9414968,0.9429648,0.9420579,0.9448805,0.9452713,0.94595575,0.9460721
2015-07-28,0.94317144,0.94242686,0.9441406,0.94562525,0.94604737,0.9464301,0.9475722
2015-07-29,0.94397676,0.9440888,0.9453229,0.94529694,0.94742584,0.9467884,0.9483339
2015-07-30,0.9451547,0.9446276,0.9467278,0.9475694,0.94666314,0.94921166,0.94796896
2015-07-31,0.9438647,0.94515437,0.9454448,0.9478325,0.946671,0.94737285,0.95024073
2015-08-02,0.9453354,0.9469317,0.94735223,0.9468201,0.94878256,0.9505118,0.95643055
2015-08-03,0.94729215,0.94650465,0.9464484,0.94739103,0.9501567,0.9557739,0.9578478
2015-08-04,0.9467421,0.9467314,0.9482832,0.9490043,0.9566366,0.9578398,0.9575886
2015-08-05,0.94807243,0.9492055,0.9499634,0.9568596,0.9579009,0.95785135,0.96079624
2015-08-06,0.94811285,0.9498596,0.9565171,0.9586885,0.9580395,0.9588161,0.9587958
2015-08-07,0.95009327,0.9556725,0.95839834,0.9588887,0.96069247,0.9604909,0.960739
2015-08-09,0.9576716,0.95856255,0.96029824,0.960451,0.95861727,0.96045774,0.96052116
2015-08-10,0.95791006,0.9587944,0.95846504,0.96153206,0.961519,0.9612364,0.95925665
2015-08-11,0.95868146,0.9592548,0.9619546,0.9600696,0.9615448,0.96217954,0.96363777
2015-08-12,0.9603047,0.9606734,0.95980614,0.9609764,0.96161973,0.96179175,0.9614542
2015-08-13,0.96220064,0.95933974,0.9613012,0.95929015,0.96245736,0.9629345,0.9652083
2015-08-14,0.9613936,0.95959103,0.96154493,0.963608,0.9618603,0.9632254,0.9643217
2015-08-16,0.96243155,0.9617352,0.96054435,0.9618339,0.9627119,0.9643423,0.9638169
2015-08-17,0.96159804,0.962185,0.9626439,0.9650635,0.9645083,0.9634281,0.96356094
2015-08-18,0.96153706,0.96461236,0.9641072,0.9639163,0.9653644,0.96465576,0.96334076
2015-08-19,0.9631772,0.9639153,0.96304363,0.9642897,0.9639732,0.96371394,0.96383715
2015-08-20,0.9637945,0.96380436,0.9643566,0.96275103,0.9637758,0.9643668,0.9635564
2015-08-21,0.9634885,0.9634551,0.964127,0.9641824,0.9636281,0.9633912,0.96331394
2015-08-23,0.9641332,0.9638228,0.9631704,0.9639821,0.96337867,0.9641638,0.96386105
