,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP
2013-10-22,0.84206027,0.8424823,0.8434146,0.8425752,0.84407556,0.8437343,0.84432346
2013-10-23,0.8426853,0.84381104,0.84399956,0.844603,0.84445375,0.84494734,0.84540284
2013-10-24,0.84329015,0.84352463,0.8433761,0.8435918,0.8443516,0.8448699,0.8459021
2013-10-25,0.84315276,0.8444915,0.8447832,0.8446824,0.84534436,0.8456163,0.84554344
2013-10-27,0.8428829,0.84498703,0.8452028,0.8454318,0.84559286,0.8460247,0.8460134
2013-10-28,0.8446605,0.8449133,0.8449257,0.8441223,0.84476984,0.8462544,0.84640557
2013-10-29,0.84507763,0.84518,0.8455603,0.8458828,0.8461386,0.84581256,0.8465991
2013-10-30,0.8457175,0.8465691,0.84636873,0.8477876,0.8477086,0.8469554,0.8457201
2013-10-31,0.84662056,0.84681916,0.8466124,0.8469696,0.8473915,0.8477747,0.84765375
2013-11-01,0.84605247,0.8464057,0.8470877,0.8449854,0.84530693,0.8471517,0.84637266
2013-11-03,0.84555465,0.84556276,0.8454183,0.84694487,0.8450994,0.84723526,0.8467906
2013-11-04,0.8452583,0.8466436,0.8453891,0.8477828,0.8449511,0.84511435,0.8468163
2013-11-05,0.84700704,0.84712136,0.844842,0.8449182,0.845301,0.84472936,0.8456315
2013-11-06,0.84594554,0.84519815,0.8458268,0.84650725,0.8466374,0.84607303,0.84702927
2013-11-07,0.8461484,0.84688413,0.8471124,0.84723455,0.84669566,0.84564465,0.8462061
2013-11-08,0.8456645,0.84713924,0.8449622,0.846734,0.84610236,0.8471138,0.84597284
2013-11-10,0.8469765,0.8474552,0.84584236,0.84685385,0.8458959,0.8468191,0.84572154
2013-11-11,0.8462142,0.8451725,0.8464068,0.8464194,0.8457412,0.8463478,0.8470932
2013-11-12,0.845684,0.8461158,0.84662867,0.84627223,0.8466515,0.84660923,0.84599304
2013-11-13,0.84716284,0.84628487,0.8459855,0.84731865,0.8465469,0.847046,0.84726363
2013-11-14,0.84663147,0.8463632,0.84618616,0.8473837,0.84632444,0.8466004,0.84645706
2013-11-15,0.84679526,0.8455777,0.84622097,0.8464191,0.8464684,0.8460658,0.84658176
2013-11-17,0.84676075,0.8461493,0.844346,0.8471078,0.84625494,0.84589505,0.8458189
2013-11-18,0.8465856,0.8463033,0.8464471,0.8461042,0.84626126,0.8458593,0.84632504
2013-11-19,0.8465304,0.84535366,0.8457307,0.8450835,0.8469787,0.84534836,0.8453525
2013-11-20,0.8476634,0.84643036,0.84618443,0.8459843,0.84552157,0.8459417,0.84581363
2013-11-21,0.84575224,0.8465165,0.8460966,0.8465477,0.8466621,0.8459512,0.84349185
2013-11-22,0.84664446,0.8453781,0.8461994,0.84519696,0.845483,0.8438126,0.8409655
2013-11-24,0.8463526,0.84674126,0.84572446,0.84570605,0.844239,0.8408821,0.84073377
2013-11-25,0.846143,0.84625477,0.8453353,0.84334826,0.84095615,0.84101784,0.8403431
2013-11-26,0.8457911,0.8458079,0.84385425,0.8406936,0.84059113,0.8403049,0.8396808
2013-11-27,0.8458671,0.8438574,0.840956,0.84124184,0.8400701,0.8397295,0.8383632
2013-11-28,0.8431681,0.84107524,0.8406228,0.8396234,0.8389831,0.8380009,0.83806837
2013-11-29,0.8407927,0.84057015,0.84017754,0.8394498,0.8379087,0.838421,0.8380317
2013-12-01,0.84058434,0.83980983,0.8397724,0.8380264,0.83810455,0.8374249,0.8372035
2013-12-02,0.84050584,0.83946216,0.8394394,0.83770734,0.8378393,0.837263,0.8371348
2013-12-03,0.8397337,0.83867,0.8384326,0.8377173,0.8373696,0.83653736,0.83674294
2013-12-04,0.83855826,0.8377424,0.8376311,0.8370086,0.83726746,0.8373883,0.83600986
2013-12-05,0.83837616,0.8384016,0.8372934,0.8367186,0.83705187,0.83650345,0.8371537
2013-12-06,0.83790576,0.8365131,0.8365325,0.83706826,0.8375082,0.8371933,0.83807147
2013-12-08,0.8375687,0.83686376,0.8370963,0.8365464,0.83598757,0.8367579,0.83710146
2013-12-09,0.8369839,0.8362911,0.8371872,0.83552843,0.8370326,0.8363983,0.8363088
2013-12-10,0.8369415,0.83764917,0.83658224,0.8371365,0.83594996,0.8363622,0.83710176
2013-12-11,0.83781135,0.83671,0.83581376,0.8358572,0.83786845,0.8375018,0.83663535
2013-12-12,0.83655226,0.836837,0.83781815,0.8372896,0.8367691,0.8372138,0.8375781
2013-12-13,0.8380104,0.8366816,0.83686596,0.8378253,0.8365583,0.83825916,0.83752614
2013-12-15,0.836306,0.83676326,0.8383096,0.8373154,0.8375921,0.83751893,0.8366033
2013-12-16,0.8358571,0.83671635,0.83732605,0.83633393,0.8367428,0.83687043,0.83475703
2013-12-17,0.8363397,0.8373665,0.83599377,0.83645153,0.8355559,0.8362324,0.8374377
2013-12-18,0.8356102,0.83742815,0.83802265,0.8368714,0.8362174,0.8372929,0.8373301
2013-12-19,0.8376388,0.8369648,0.8357118,0.8355871,0.83783203,0.83760595,0.83575475
2013-12-20,0.8358363,0.83502233,0.83620226,0.8363902,0.83716434,0.8370499,0.83728796
2013-12-22,0.83727956,0.8378157,0.83634526,0.83633226,0.835592,0.83623004,0.83604527
2013-12-23,0.8365516,0.8375916,0.8365918,0.8357185,0.8371557,0.83536494,0.8359367
2013-12-24,0.83557975,0.83682007,0.8367641,0.83643764,0.8368774,0.8367187,0.8360205
2013-12-26,0.83705,0.83539397,0.83702105,0.8364004,0.8358135,0.83699286,0.8365458
2013-12-27,0.8359448,0.8365807,0.834786,0.83554417,0.8363808,0.8362458,0.83573985
2013-12-29,0.8358727,0.83705413,0.83673537,0.83629376,0.83606213,0.8356384,0.83534664
2013-12-30,0.8364314,0.83687234,0.83590674,0.8352988,0.83426696,0.8355437,0.835083
2013-12-31,0.8354074,0.8358607,0.83484167,0.8339147,0.83450234,0.83567274,0.83462626
2014-01-01,0.83609104,0.8352221,0.8352871,0.8358569,0.83567864,0.83480585,0.83477163
2014-01-02,0.8355177,0.836488,0.83497363,0.8356259,0.83523077,0.8354382,0.8348477
2014-01-03,0.8364828,0.8353763,0.83490896,0.83444893,0.835369,0.835208,0.8340276
2014-01-05,0.8352885,0.8361026,0.8365268,0.83491886,0.8353584,0.83456653,0.8339655
2014-01-06,0.8357514,0.8357233,0.8354515,0.8351667,0.83511376,0.83430403,0.8351351
2014-01-07,0.83598715,0.8340963,0.8342177,0.83471644,0.833101,0.83482146,0.8344477
2014-01-08,0.8354487,0.83633554,0.83544415,0.83476764,0.8348616,0.8341014,0.83378315
2014-01-09,0.83532524,0.8357845,0.8337457,0.834075,0.83580464,0.83433354,0.8341414
2014-01-10,0.8358817,0.8338009,0.83338743,0.83440834,0.8364036,0.83487374,0.8353817
2014-01-12,0.83586997,0.83456206,0.83475393,0.83510315,0.83450174,0.83424973,0.83536917
2014-01-13,0.83395773,0.83364034,0.8345294,0.83427364,0.83395666,0.8351636,0.83492625
2014-01-14,0.83446544,0.83419067,0.8345846,0.83285075,0.8343863,0.833327,0.8343709
2014-01-15,0.8338579,0.83485556,0.8345937,0.834208,0.8334359,0.8340907,0.8338969
2014-01-16,0.83338946,0.83381844,0.8351068,0.83449507,0.83495003,0.8338581,0.833019
2014-01-17,0.8336666,0.8349015,0.8339577,0.8349374,0.8337263,0.8329964,0.83314437
2014-01-19,0.83308065,0.836095,0.8322984,0.8332286,0.83268297,0.8326276,0.8323777
2014-01-20,0.83470416,0.8343442,0.8343307,0.8328042,0.8328618,0.8325946,0.83182317
2014-01-21,0.83466625,0.8339315,0.8333247,0.8334435,0.8321866,0.8321061,0.83149296
2014-01-22,0.83396065,0.8333017,0.83303046,0.83313096,0.83144003,0.8307127,0.83047
2014-01-23,0.83274484,0.8323314,0.8327568,0.8323335,0.8310845,0.83107454,0.830906
2014-01-24,0.8325698,0.83250886,0.8316741,0.83099437,0.83112276,0.8307677,0.83062637
2014-01-26,0.8326327,0.8318693,0.83101535,0.8313202,0.829744,0.82959574,0.83032405
2014-01-27,0.83212847,0.83175135,0.8310091,0.8314103,0.83026695,0.82969695,0.8294399
2014-01-28,0.8314406,0.83102274,0.8299081,0.83006656,0.829931,0.82867223,0.8302169
2014-01-29,0.8297933,0.8307123,0.8298742,0.8296028,0.8287534,0.8286,0.8292743
2014-01-30,0.829691,0.8297225,0.8292522,0.8303034,0.8290674,0.82965344,0.8289568
2014-01-31,0.8291616,0.828902,0.8291568,0.8285882,0.8283487,0.8286364,0.8294781
2014-02-02,0.83020395,0.8291986,0.8300499,0.82856643,0.8284774,0.8277354,0.8288416
2014-02-03,0.8293885,0.82910705,0.8287616,0.82863915,0.8285716,0.82797194,0.82845145
2014-02-04,0.82939404,0.829593,0.82929426,0.8281727,0.8288987,0.8295869,0.8289433
2014-02-05,0.82885444,0.8285443,0.82838404,0.8287251,0.828565,0.8279049,0.8277272
2014-02-06,0.8291494,0.82944584,0.8296865,0.8287412,0.82881016,0.82861716,0.82793695
2014-02-07,0.8289031,0.8293264,0.82803506,0.829535,0.82927233,0.8279634,0.82849723
2014-02-09,0.8285886,0.82799673,0.8284252,0.82788116,0.82977355,0.8282535,0.8281866
2014-02-10,0.82939345,0.8281781,0.8277725,0.8287602,0.8290466,0.82794595,0.827725
2014-02-11,0.8288516,0.828892,0.82843393,0.8284882,0.82728285,0.82738966,0.8267816
2014-02-12,0.8282373,0.82885164,0.8281491,0.82800555,0.8275653,0.8262905,0.82642263
2014-02-13,0.82778734,0.82832557,0.8274901,0.82686526,0.8264462,0.8264149,0.82568353
2014-02-14,0.8293931,0.82853395,0.82683736,0.82723796,0.8262943,0.82734543,0.8259568
2014-02-16,0.82793206,0.827739,0.8268627,0.82628185,0.8268575,0.8268046,0.82507175
2014-02-17,0.8270073,0.82693714,0.8265534,0.82540137,0.82537836,0.8248954,0.82527083
2014-02-18,0.8271435,0.8264983,0.8263837,0.8254866,0.82513076,0.82465994,0.8245852
2014-02-19,0.8259859,0.826198,0.8250629,0.82458043,0.82457805,0.82515043,0.825116
2014-02-20,0.8257284,0.82578194,0.8258425,0.8250512,0.8249634,0.82450783,0.82437915
2014-02-21,0.8255046,0.8253566,0.8246803,0.8243448,0.8255127,0.82705325,0.8255552
2014-02-23,0.82448,0.82494575,0.82479876,0.8256353,0.82480353,0.8260755,0.8233885
2014-02-24,0.8254444,0.8250181,0.8244614,0.8256755,0.82400227,0.8240539,0.82455224
2014-02-25,0.82476836,0.82524973,0.826006,0.82377684,0.825208,0.82598853,0.82522213
2014-02-26,0.8252246,0.82515687,0.8266585,0.82604444,0.82357687,0.823406,0.8236105
2014-02-27,0.8252246,0.82393557,0.8244793,0.82523644,0.8255165,0.82505304,0.82432795
2014-02-28,0.82448745,0.8258486,0.8249317,0.8241096,0.8246133,0.823966,0.82354295
2014-03-02,0.82342565,0.8234016,0.8241893,0.8238385,0.82337785,0.82347316,0.82389504
2014-03-03,0.8234933,0.8225638,0.8222628,0.82340723,0.82331336,0.8237799,0.8242821
2014-03-04,0.82233596,0.82376283,0.8226705,0.8243061,0.8231861,0.82286143,0.82335246
2014-03-05,0.8255683,0.82389575,0.82258064,0.8247099,0.8228846,0.8241646,0.8245774
2014-03-06,0.82265794,0.8243476,0.82482904,0.82460636,0.8225541,0.8230365,0.8227709
2014-03-07,0.82217485,0.82457125,0.82282156,0.8244061,0.8240391,0.8251309,0.8241621
2014-03-09,0.8235884,0.8237421,0.82515806,0.822787,0.8248964,0.82414526,0.8245299
2014-03-10,0.8226646,0.8241587,0.82399464,0.82373637,0.82395893,0.8233913,0.825135
2014-03-11,0.82416415,0.82533175,0.8237651,0.8242228,0.8245963,0.8243807,0.8251278
2014-03-12,0.82578146,0.8239219,0.8243822,0.8235065,0.8244261,0.8246083,0.8255694
2014-03-13,0.8249339,0.8240921,0.8244133,0.8239978,0.8254122,0.8252469,0.8254828
2014-03-14,0.82387227,0.82413167,0.8254652,0.8252721,0.82521105,0.8258518,0.8251138
2014-03-16,0.8245786,0.82492536,0.8244536,0.8253458,0.82525164,0.82512677,0.8254768
2014-03-17,0.8251772,0.82553107,0.8250301,0.82547456,0.8256389,0.8252081,0.825453
2014-03-18,0.82515454,0.8250157,0.8252357,0.82505584,0.82499844,0.8258872,0.8250507
2014-03-19,0.8252928,0.8250107,0.8253848,0.82565117,0.8256884,0.82510567,0.8254371
2014-03-20,0.82566434,0.8255582,0.82580215,0.8253278,0.8253121,0.8251769,0.82504696
2014-03-21,0.8249071,0.8253709,0.8251877,0.8255648,0.8249816,0.8259281,0.8253172
2014-03-23,0.82578516,0.8256019,0.8253633,0.8254164,0.8256052,0.8250717,0.8264291
2014-03-24,0.8257016,0.825588,0.8258199,0.82545805,0.8252866,0.82539135,0.8258213
2014-03-25,0.8252332,0.82559705,0.8251656,0.8255365,0.82595325,0.8265088,0.8274436
2014-03-26,0.8257338,0.8253922,0.82534647,0.82561284,0.82648724,0.82729685,0.8271
2014-03-27,0.82539904,0.82562524,0.8257976,0.8276451,0.8265902,0.82700187,0.8279215
2014-03-28,0.82583034,0.82616264,0.82675314,0.8275926,0.82650596,0.8281176,0.82906324
2014-03-30,0.8257331,0.82680285,0.82756966,0.82651323,0.8294305,0.8283108,0.82829434
2014-03-31,0.82639337,0.8262184,0.82778746,0.8284481,0.82879746,0.8285973,0.8278411
2014-04-01,0.8282632,0.82730985,0.82846487,0.8281634,0.8287341,0.8278911,0.8279224
2014-04-02,0.82699555,0.8281908,0.8282712,0.8287156,0.8281635,0.82824516,0.82824886
2014-04-03,0.82772744,0.8273015,0.82827705,0.8291627,0.82896715,0.82791966,0.8285386
2014-04-04,0.8282872,0.82847196,0.828482,0.82831055,0.8287348,0.8277609,0.827694
2014-04-06,0.828748,0.82833636,0.82821494,0.8291263,0.8289877,0.82874995,0.82846624
2014-04-07,0.8288034,0.8276859,0.8287641,0.8280387,0.8311562,0.8287153,0.8296424
2014-04-08,0.82889545,0.82881683,0.8275255,0.8284559,0.8279474,0.8285616,0.8294665
2014-04-09,0.8286127,0.82883906,0.8280295,0.82782334,0.82869095,0.8282161,0.82864517
2014-04-10,0.8282326,0.8282262,0.8283764,0.82864565,0.82902724,0.82833725,0.8280989
2014-04-11,0.8281361,0.82806873,0.8278356,0.8282062,0.82867295,0.8290103,0.82837117
2014-04-13,0.82690555,0.8279155,0.8288768,0.8287097,0.82900983,0.82853377,0.82931846
2014-04-14,0.82839334,0.8287653,0.8292392,0.82881385,0.8286464,0.8295461,0.8279069
2014-04-15,0.82778454,0.8283555,0.8292633,0.82727456,0.8285275,0.8276436,0.82772577
2014-04-16,0.8291508,0.8282306,0.829236,0.828336,0.8284207,0.8289905,0.82782066
2014-04-17,0.8289152,0.82877403,0.82928383,0.8288262,0.82780516,0.82891124,0.82819605
2014-04-20,0.82815284,0.8292006,0.828742,0.8278584,0.82786435,0.8272924,0.82689744
2014-04-21,0.8284131,0.8285487,0.8285472,0.82850504,0.82708275,0.8274216,0.8268277
2014-04-22,0.82792354,0.828917,0.8281569,0.82903844,0.82756275,0.8268058,0.82663804
2014-04-23,0.828318,0.8279779,0.8275529,0.8279306,0.8267874,0.8264814,0.826876
2014-04-24,0.8295153,0.82786494,0.8279305,0.82695264,0.8278401,0.8269104,0.82707053
2014-04-25,0.82743764,0.8263065,0.8267401,0.8259979,0.82659525,0.82600623,0.82549465
2014-04-27,0.82755476,0.82690096,0.82385874,0.825607,0.82518536,0.8266129,0.82597244
2014-04-28,0.82732797,0.82688177,0.82623756,0.82725376,0.82600325,0.8246774,0.82393914
2014-04-29,0.82807964,0.8265869,0.8252208,0.8259993,0.8265022,0.82592463,0.8267272
2014-04-30,0.82812834,0.82632697,0.82767415,0.8264034,0.82583386,0.8263472,0.82432014
2014-05-01,0.82711136,0.8255984,0.8258427,0.8260922,0.8259476,0.82553315,0.82528037
2014-05-02,0.825696,0.8267427,0.8260239,0.82559496,0.8265117,0.82439625,0.8245809
2014-05-04,0.8267509,0.8266518,0.8241636,0.8256134,0.825041,0.8241356,0.8239496
2014-05-05,0.8261007,0.8260208,0.82579947,0.8249807,0.82449025,0.823372,0.8238774
2014-05-06,0.82489693,0.82593334,0.82605094,0.8242582,0.8239684,0.82389456,0.82412314
2014-05-07,0.825952,0.8248767,0.8245214,0.82415897,0.82309675,0.82454056,0.82232904
2014-05-08,0.8248829,0.8249944,0.8241664,0.8233525,0.82355756,0.82368445,0.82195735
2014-05-09,0.82403034,0.8247198,0.82473344,0.8230654,0.82334733,0.822575,0.82343894
2014-05-11,0.8236196,0.8232252,0.8234043,0.8227119,0.8232568,0.82306516,0.8225047
2014-05-12,0.8239024,0.8236096,0.8224368,0.8239566,0.8230271,0.8224625,0.82241744
2014-05-13,0.823238,0.82335854,0.8234503,0.82248247,0.82251006,0.82256156,0.82238203
2014-05-14,0.8237773,0.8230943,0.82265735,0.8220966,0.82253855,0.8216934,0.821699
2014-05-15,0.82357836,0.82216865,0.8228118,0.8226356,0.82262325,0.82172644,0.8225774
2014-05-16,0.8221894,0.8219607,0.8220781,0.82211673,0.8217008,0.8220381,0.8210159
2014-05-18,0.8231082,0.8225237,0.82242686,0.8219315,0.8219961,0.82220495,0.8214466
2014-05-19,0.8224187,0.82271504,0.8214068,0.8216424,0.82155406,0.8217155,0.82170856
2014-05-20,0.82244116,0.8218357,0.821898,0.82196265,0.8212706,0.8213988,0.8217328
2014-05-21,0.82218045,0.8217272,0.82100767,0.82118136,0.8222466,0.82106346,0.82088906
2014-05-22,0.82293475,0.8222321,0.82137066,0.8214302,0.8213075,0.8207979,0.8202306
2014-05-23,0.8211674,0.8216759,0.8215698,0.8208266,0.8207401,0.820893,0.82032347
2014-05-25,0.82170683,0.82129663,0.8203133,0.820721,0.8202086,0.8207337,0.81894296
2014-05-26,0.8210595,0.8212869,0.8208557,0.82068527,0.8198585,0.8190132,0.8172883
2014-05-27,0.82065874,0.82063603,0.8207541,0.8201995,0.8189509,0.8162829,0.8171255
2014-05-28,0.82075274,0.82041293,0.81812763,0.81929076,0.8173636,0.8164774,0.81643444
2014-05-29,0.82060736,0.81989044,0.81884253,0.81736666,0.8171462,0.816499,0.81594515
2014-05-30,0.82021415,0.81907284,0.81679344,0.81645393,0.8168482,0.8155491,0.81689847
2014-06-02,0.8192731,0.81705743,0.8168096,0.8167432,0.81523526,0.8152507,0.81516105
2014-06-03,0.81662077,0.81685764,0.8163046,0.81590235,0.81589955,0.81462646,0.8145502
2014-06-04,0.81681573,0.8162459,0.81543285,0.81688654,0.8157293,0.8150579,0.8140967
2014-06-05,0.8166723,0.81578696,0.8152711,0.814846,0.8139686,0.8147332,0.81424195
2014-06-06,0.81715125,0.8160961,0.8146417,0.8137991,0.81465775,0.8142552,0.8134957
2014-06-08,0.816471,0.81540704,0.8148418,0.81359565,0.814548,0.8138541,0.81443495
2014-06-09,0.81589186,0.8142465,0.81507856,0.8137188,0.8144512,0.81335896,0.813016
2014-06-10,0.81599414,0.8146676,0.8142491,0.81560355,0.81391525,0.8134798,0.81366855
2014-06-11,0.8149689,0.8140795,0.81437296,0.8127006,0.8132,0.81160253,0.81337076
2014-06-12,0.8139262,0.8129192,0.81336313,0.8125483,0.8126123,0.8121704,0.8114186
2014-06-13,0.8139409,0.8133205,0.8138249,0.8135247,0.81268334,0.81286055,0.8132834
2014-06-15,0.813961,0.81118995,0.81292784,0.81336486,0.8129083,0.812163,0.81150556
2014-06-16,0.81391335,0.81352884,0.8120591,0.81277984,0.8106482,0.81147903,0.8109353
2014-06-17,0.8135697,0.8136363,0.8133031,0.81142485,0.8124233,0.8116413,0.8103734
2014-06-18,0.81311446,0.8134181,0.8130219,0.8113299,0.81161493,0.80991936,0.81085813
2014-06-19,0.8118676,0.81261873,0.81258625,0.81226444,0.8120812,0.8103457,0.81012154
2014-06-20,0.8130481,0.8121946,0.8108878,0.8109909,0.8107439,0.8109124,0.81055504
2014-06-22,0.8122356,0.81063557,0.810625,0.81026834,0.81049263,0.80983794,0.8102421
2014-06-23,0.8118956,0.8111648,0.81073874,0.8100373,0.81086975,0.80978703,0.81014454
2014-06-24,0.8115517,0.80951416,0.8112873,0.80924416,0.809917,0.8114073,0.80949
2014-06-25,0.81095284,0.80998987,0.8098116,0.80851334,0.80905855,0.81007326,0.8097434
2014-06-26,0.81072193,0.8096817,0.8099542,0.80972993,0.81017685,0.8086359,0.8082495
2014-06-27,0.80914086,0.8098494,0.80872834,0.8089975,0.80886644,0.8071609,0.80593204
2014-06-29,0.8102001,0.80906016,0.8100489,0.80914444,0.80803543,0.8063507,0.8031184
2014-06-30,0.8103605,0.80975413,0.8096364,0.8078044,0.8068694,0.8031421,0.8011684
2014-07-01,0.81052995,0.80854124,0.80662423,0.80601287,0.8028093,0.80259377,0.8011741
2014-07-02,0.8078118,0.8080088,0.8052676,0.80335826,0.8018834,0.8012577,0.8004617
2014-07-03,0.80762243,0.80627555,0.802492,0.8017728,0.80247426,0.80126476,0.8010633
2014-07-04,0.80568236,0.8036426,0.80232596,0.80138415,0.8017816,0.8011119,0.79956037
2014-07-06,0.80301505,0.8026339,0.80098337,0.8000932,0.80028963,0.8001764,0.8002618
2014-07-07,0.80219126,0.8013241,0.7996801,0.8013627,0.7999516,0.80020803,0.799324
2014-07-08,0.80127394,0.8015708,0.80146754,0.80036974,0.8001432,0.79973835,0.79956245
2014-07-09,0.80014485,0.8006147,0.79961485,0.7998212,0.7995163,0.7991768,0.7998433
2014-07-10,0.80041414,0.8001372,0.800373,0.79943717,0.8000085,0.79942286,0.80001277
2014-07-11,0.8004707,0.80077976,0.7995223,0.7990866,0.7997664,0.79829234,0.7983443
2014-07-13,0.7993082,0.79922557,0.7997998,0.80095166,0.798298,0.7987608,0.798353
2014-07-14,0.8000636,0.799504,0.80017865,0.79836935,0.7991493,0.7999667,0.7979994
2014-07-15,0.79904085,0.7979288,0.7977063,0.7994185,0.7977766,0.79772246,0.7992305
2014-07-16,0.80001837,0.8008559,0.79817307,0.79800487,0.7989144,0.7986152,0.79833925
2014-07-17,0.798484,0.79950655,0.79822296,0.79720724,0.7985809,0.79641414,0.7970709
2014-07-18,0.7990525,0.79875004,0.7995292,0.7976871,0.79644334,0.7974449,0.79671746
2014-07-20,0.7996925,0.79784304,0.79731,0.798293,0.7958838,0.79668087,0.7961316
2014-07-21,0.797293,0.7994389,0.7987764,0.79779136,0.7956683,0.7961328,0.7960274
2014-07-22,0.79747915,0.7980874,0.79619646,0.7969957,0.7956987,0.79458946,0.7948741
2014-07-23,0.79777014,0.7974909,0.7966298,0.7960226,0.79588145,0.79580265,0.7940283
2014-07-24,0.79697764,0.7970509,0.7956686,0.7949305,0.795614,0.79488957,0.7945084
2014-07-25,0.79695714,0.79580563,0.79482025,0.796027,0.79361314,0.79514855,0.7941583
2014-07-27,0.79598373,0.79524934,0.7949944,0.79485774,0.79392195,0.7943836,0.7942682
2014-07-28,0.7958267,0.7956566,0.7934935,0.79392636,0.79393214,0.79305893,0.7935794
2014-07-29,0.793505,0.794802,0.7938804,0.79430646,0.79311794,0.79397815,0.79350734
2014-07-30,0.7936362,0.79471725,0.7940834,0.7938236,0.7942549,0.7947525,0.793643
2014-07-31,0.7953097,0.79468817,0.79473746,0.792572,0.7941076,0.7941287,0.79418284
2014-08-01,0.79351246,0.79288393,0.7937164,0.7928838,0.7932537,0.7931971,0.7933354
2014-08-03,0.7934779,0.7943447,0.7945508,0.7948018,0.7936567,0.79263073,0.7934926
2014-08-04,0.7946361,0.7942696,0.7938272,0.79338795,0.7934539,0.7932205,0.7935879
2014-08-05,0.7942287,0.7927748,0.794156,0.7935358,0.79346853,0.7933548,0.79320085
2014-08-06,0.7937656,0.7936939,0.79332334,0.7930806,0.7934393,0.7931005,0.79361916
2014-08-07,0.7945724,0.7933664,0.79337287,0.79353577,0.7934603,0.7932619,0.79310757
2014-08-08,0.7933651,0.7934043,0.79333913,0.7930484,0.79342747,0.79343414,0.79386187
2014-08-10,0.79331017,0.7934892,0.79322994,0.79353416,0.7934508,0.79363805,0.7930851
2014-08-11,0.7935629,0.7931419,0.7934507,0.7930208,0.79342103,0.7933179,0.79371893
2014-08-12,0.79336756,0.79324615,0.79327315,0.793537,0.7934459,0.79331625,0.7932363
2014-08-13,0.79314363,0.7932467,0.7934949,0.792988,0.79341,0.7941243,0.7935483
2014-08-14,0.79335964,0.7935024,0.7933022,0.7935388,0.7939329,0.79390895,0.7954156
2014-08-15,0.79358286,0.79325473,0.7935286,0.7940528,0.7936713,0.79411477,0.7945081
2014-08-17,0.7933463,0.79365,0.7936097,0.7942858,0.7946472,0.7939149,0.7938396
2014-08-18,0.7930266,0.7933786,0.793886,0.7938367,0.7947099,0.79368174,0.79551476
2014-08-19,0.7937304,0.7942854,0.79371756,0.7935684,0.7954052,0.79440236,0.79427034
2014-08-20,0.79399604,0.79467994,0.7941542,0.79440975,0.7937312,0.7960901,0.7955526
2014-08-21,0.7935791,0.794248,0.79376096,0.7942929,0.79487675,0.79588217,0.7952877
2014-08-22,0.7940232,0.79450816,0.7932227,0.794697,0.79511577,0.79525614,0.79674757
2014-08-24,0.79394615,0.7935542,0.7948849,0.7943548,0.7943739,0.79575205,0.79469
2014-08-25,0.7942053,0.7949614,0.79376096,0.79506713,0.79428613,0.7951262,0.7931596
2014-08-26,0.7944624,0.7950807,0.7945287,0.79469454,0.7963254,0.7957274,0.79471445
2014-08-27,0.7953322,0.79355884,0.79428285,0.7961552,0.79396874,0.795067,0.79436314
2014-08-28,0.79418224,0.79548216,0.7939325,0.79649043,0.79505044,0.7949802,0.7957041
2014-08-29,0.7948971,0.7953,0.7950425,0.7960718,0.7947508,0.7952044,0.7959174
2014-08-31,0.7965866,0.7956932,0.7950414,0.79479396,0.79729956,0.7952322,0.79561657
2014-09-01,0.7952968,0.79552174,0.7950431,0.79563814,0.7953767,0.7942078,0.79684997
2014-09-02,0.79607356,0.7957334,0.79626536,0.79567474,0.79538155,0.7949572,0.7954783
2014-09-03,0.7952208,0.7961058,0.79677975,0.79568607,0.7958122,0.79534584,0.7962013
2014-09-04,0.7961313,0.79490596,0.79677093,0.7961391,0.7965286,0.79611486,0.7975271
2014-09-05,0.796268,0.79658663,0.79598063,0.79547703,0.79727703,0.7958115,0.7971523
2014-09-07,0.79585177,0.7948842,0.7952241,0.7974369,0.7965995,0.797172,0.7970082
2014-09-08,0.79604983,0.7947766,0.79672354,0.79695463,0.79695505,0.796599,0.7967435
2014-09-09,0.79607457,0.7954051,0.79635113,0.7970037,0.79809415,0.79658955,0.7974504
2014-09-10,0.79505444,0.79672176,0.7983716,0.79686314,0.79695356,0.79746956,0.7967182
2014-09-11,0.7965181,0.79681844,0.795812,0.79621357,0.79643637,0.7965658,0.7971786
2014-09-12,0.7979192,0.796942,0.79643947,0.79756105,0.796714,0.7968383,0.7974337
2014-09-14,0.7968274,0.7978242,0.79767114,0.7962847,0.7971846,0.79642785,0.79699075
2014-09-15,0.7968449,0.796574,0.7963338,0.7972378,0.79805166,0.79741645,0.7973012
2014-09-16,0.7968194,0.7971895,0.79639345,0.7975476,0.7972658,0.7978183,0.79780287
2014-09-17,0.7979517,0.79603565,0.79775196,0.79727626,0.7975167,0.79735434,0.79656345
2014-09-18,0.7970429,0.7974561,0.79802275,0.7966085,0.7976789,0.796262,0.7964569
2014-09-19,0.7961823,0.79886127,0.7970258,0.7963022,0.79629415,0.79712546,0.7961835
2014-09-21,0.79785734,0.79815507,0.79515374,0.7965876,0.7970974,0.79612976,0.7960491
2014-09-22,0.79734915,0.7980856,0.79761744,0.7948273,0.79735696,0.7960643,0.7951179
2014-09-23,0.7961434,0.7964991,0.7969048,0.7970513,0.79518694,0.7956137,0.79560417
2014-09-24,0.7966818,0.7964428,0.7960823,0.7958833,0.79586554,0.7961031,0.79509294
