,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD
2014-10-06,1.2929702,1.290014,1.2859288,1.2888191,1.2895226,1.2898936,1.2868491
2014-10-07,1.2882314,1.290599,1.2950355,1.2925453,1.2938967,1.2860789,1.2844969
2014-10-08,1.2903215,1.2914343,1.2919915,1.289948,1.2886758,1.2855277,1.2856178
2014-10-09,1.2897683,1.2880788,1.2961935,1.285037,1.2845522,1.285284,1.2842767
2014-10-10,1.290519,1.2878286,1.2872636,1.2799531,1.2843903,1.283231,1.280202
2014-10-12,1.2885528,1.2868067,1.2823913,1.28499,1.2850282,1.2790744,1.2769456
2014-10-13,1.2860626,1.284229,1.2865616,1.2800586,1.2801083,1.2805176,1.2786485
2014-10-14,1.2863367,1.2845353,1.2849168,1.2815372,1.2786424,1.2769119,1.2791786
2014-10-15,1.2821438,1.2844014,1.2805917,1.2771673,1.2764994,1.2755167,1.2757509
2014-10-16,1.2803966,1.2816076,1.2775636,1.276804,1.2769635,1.276674,1.2760019
2014-10-17,1.2816907,1.2797412,1.2782016,1.2766095,1.2775474,1.2705474,1.2705452
2014-10-19,1.2819923,1.2761354,1.2769797,1.2738335,1.2736816,1.2719022,1.2725551
2014-10-20,1.2795086,1.276895,1.2754467,1.2754707,1.2716918,1.2731268,1.2832303
2014-10-21,1.2786444,1.2741573,1.2722422,1.2721112,1.2722697,1.272552,1.2680815
2014-10-22,1.2745448,1.2719525,1.2777956,1.2714989,1.2702085,1.2792642,1.2722871
2014-10-23,1.2765825,1.2809373,1.2687324,1.2733574,1.27445,1.2651275,1.2681397
2014-10-24,1.269227,1.276999,1.276101,1.2683476,1.2785586,1.2710664,1.2669435
2014-10-26,1.2753699,1.2759957,1.2707707,1.2710811,1.267215,1.2721974,1.2727971
2014-10-27,1.2718872,1.270433,1.2760937,1.2742246,1.2717353,1.2690536,1.2684641
2014-10-28,1.2796531,1.2673409,1.2731344,1.2712139,1.2674198,1.2700831,1.2681402
2014-10-29,1.2677189,1.2700064,1.2672833,1.2681136,1.2706327,1.2706242,1.2696794
2014-10-30,1.2724495,1.2724296,1.2682498,1.2700462,1.2664149,1.267429,1.275534
2014-10-31,1.2680013,1.2648287,1.2676337,1.2733974,1.2676318,1.2621267,1.2670326
2014-11-02,1.2708335,1.2638764,1.2694614,1.2685066,1.267967,1.2666054,1.2661822
2014-11-03,1.2696453,1.2671733,1.267291,1.2781775,1.2684406,1.2576028,1.2672182
2014-11-04,1.2708532,1.2671833,1.2670503,1.2628582,1.2642132,1.2670214,1.2652062
2014-11-05,1.2668009,1.267313,1.2671943,1.2668593,1.2657864,1.2673048,1.2656779
2014-11-06,1.2651799,1.2674319,1.264231,1.266092,1.2650872,1.2619312,1.2638903
2014-11-07,1.2680383,1.2689427,1.2662736,1.2636299,1.2712693,1.2634133,1.2657292
2014-11-09,1.2665745,1.2677411,1.2659335,1.2661322,1.266533,1.2650033,1.2625406
2014-11-10,1.2671599,1.2660406,1.2611144,1.2671854,1.2645061,1.2655431,1.2608951
2014-11-11,1.2638614,1.2636582,1.2655023,1.2631214,1.264079,1.2634474,1.264013
2014-11-12,1.2634548,1.2654041,1.2663583,1.2633314,1.2635398,1.2654885,1.2663811
2014-11-13,1.2664882,1.2629474,1.2636387,1.2640344,1.2628195,1.2648838,1.2618892
2014-11-14,1.264703,1.2655342,1.2629926,1.2619967,1.2644837,1.2630131,1.2666104
2014-11-16,1.2632866,1.2620871,1.2632163,1.2638273,1.2596936,1.2599658,1.2612654
2014-11-17,1.2634834,1.2629974,1.2629842,1.2613003,1.2642007,1.2557634,1.2555027
2014-11-18,1.261957,1.2551626,1.2632324,1.2564462,1.2603519,1.2587395,1.2508686
2014-11-19,1.2682183,1.2646027,1.2591001,1.2623546,1.25525,1.2515559,1.255472
2014-11-20,1.2605402,1.2634535,1.2614797,1.2562361,1.2497154,1.2512671,1.2585796
2014-11-21,1.2664174,1.2617835,1.2583356,1.2521691,1.255599,1.2530137,1.2516961
2014-11-23,1.2603557,1.2516353,1.2572298,1.2566283,1.2526349,1.2555588,1.2483373
2014-11-24,1.2612536,1.2527969,1.2484014,1.2586182,1.2533683,1.257475,1.2525551
2014-11-25,1.250449,1.2510209,1.2518963,1.25393,1.2518799,1.2468274,1.2635527
2014-11-26,1.2550838,1.2533239,1.2559059,1.2524743,1.2555299,1.2574788,1.248396
2014-11-27,1.2538499,1.2589374,1.2536793,1.2595496,1.2456536,1.2490139,1.252428
2014-11-28,1.255906,1.2510751,1.2554165,1.2488995,1.2489347,1.2475781,1.2494336
2014-11-30,1.2469022,1.247563,1.2597656,1.2592688,1.248753,1.2466645,1.2480475
2014-12-01,1.2482371,1.2676213,1.2486609,1.2491813,1.2487653,1.2435822,1.2478938
2014-12-02,1.2568879,1.2535357,1.255196,1.2482834,1.2498993,1.2475433,1.2486544
2014-12-03,1.2496973,1.2407994,1.2483567,1.2499701,1.2485025,1.2445971,1.2534063
2014-12-04,1.2488735,1.24548,1.245663,1.2445911,1.2455002,1.2429436,1.2526495
2014-12-05,1.2524319,1.2512802,1.2473778,1.2438396,1.2534621,1.2448015,1.2409995
2014-12-07,1.2493974,1.2475352,1.2454823,1.2526016,1.2445037,1.2433782,1.2454636
2014-12-08,1.2498806,1.2463083,1.2505947,1.2435278,1.2464322,1.2429487,1.2447227
2014-12-09,1.2598141,1.2484771,1.2436777,1.2446325,1.2470794,1.2419795,1.2494535
2014-12-10,1.2414486,1.2412168,1.2456079,1.2470167,1.2438182,1.2403067,1.2441847
2014-12-11,1.2483902,1.247844,1.2446034,1.2425668,1.2446613,1.2435529,1.2449642
2014-12-12,1.2483693,1.247474,1.2452074,1.2444066,1.2436831,1.2431673,1.2412459
2014-12-14,1.2483922,1.246531,1.2424203,1.2383332,1.2446735,1.243327,1.242028
2014-12-15,1.2435894,1.2420912,1.2434205,1.2481625,1.2439922,1.2430662,1.2444905
2014-12-16,1.2421491,1.2466074,1.2434901,1.2482607,1.2351685,1.2427765,1.2491162
2014-12-17,1.2419899,1.250935,1.2479733,1.2435544,1.243518,1.2443002,1.2451594
2014-12-18,1.2380785,1.244823,1.2425643,1.24052,1.2457772,1.2411237,1.2442949
2014-12-19,1.2433958,1.2416778,1.2419207,1.2435503,1.2429707,1.2436346,1.2414578
2014-12-21,1.246281,1.2452644,1.2474877,1.2424778,1.2417386,1.2384814,1.2421303
2014-12-22,1.2427279,1.2451597,1.2450087,1.2458658,1.2395573,1.2404631,1.2428601
2014-12-23,1.2461464,1.2459984,1.2408224,1.2457451,1.24166,1.2394285,1.2453713
2014-12-24,1.2412429,1.2455783,1.2432462,1.2434626,1.2401183,1.2399799,1.2405155
2014-12-25,1.2437991,1.241418,1.245486,1.2441325,1.2425401,1.2414352,1.239651
2014-12-26,1.2414455,1.2406111,1.2418084,1.2417297,1.2410774,1.2394601,1.2376009
2014-12-28,1.2435615,1.2430573,1.2402712,1.2411745,1.2406187,1.2355762,1.2371597
2014-12-29,1.240401,1.2395264,1.2416481,1.2410614,1.2384455,1.2376919,1.2362624
2014-12-30,1.2402303,1.2430503,1.2412465,1.237672,1.2365478,1.235588,1.2343781
2014-12-31,1.2405415,1.2382245,1.2386175,1.2367426,1.2339994,1.235007,1.2311574
2015-01-01,1.2416816,1.2371515,1.2379311,1.2344154,1.232676,1.2330905,1.22826
2015-01-02,1.2384082,1.2369614,1.2355622,1.2323709,1.2320281,1.2352217,1.228931
2015-01-04,1.2365153,1.235909,1.2329799,1.2324914,1.227316,1.2247081,1.2277751
2015-01-05,1.2341802,1.2319711,1.2316433,1.2294619,1.2304962,1.2274048,1.2292323
2015-01-06,1.2324497,1.2328118,1.2255907,1.2259476,1.2236195,1.2296128,1.224739
2015-01-07,1.2316428,1.2320852,1.2258552,1.228667,1.2257288,1.225174,1.2240447
2015-01-08,1.2299213,1.2266083,1.2249694,1.2251441,1.2234662,1.2218813,1.22053
2015-01-09,1.2252069,1.230503,1.2261097,1.2244806,1.2224131,1.2198938,1.2224615
2015-01-11,1.2301239,1.2237448,1.222935,1.2233074,1.2217174,1.2236152,1.2184123
2015-01-12,1.2225764,1.2270236,1.2217419,1.2218021,1.2225673,1.2192231,1.218415
2015-01-13,1.2227099,1.2238717,1.22118,1.217105,1.2182059,1.2225025,1.2196411
2015-01-14,1.2238626,1.2215202,1.2233714,1.2205461,1.2169372,1.2187709,1.213861
2015-01-15,1.2200308,1.2227952,1.2175353,1.2220924,1.2165215,1.2179374,1.214837
2015-01-16,1.218214,1.2196077,1.2175045,1.2244909,1.2176361,1.2133061,1.2140964
2015-01-18,1.2199904,1.2199522,1.2185419,1.2163552,1.2155976,1.2118839,1.2096355
2015-01-19,1.2155075,1.2213391,1.2154467,1.2153517,1.214175,1.2069368,1.2006524
2015-01-20,1.2199925,1.2199756,1.2172238,1.2114496,1.2062984,1.1991959,1.1941721
2015-01-21,1.2153349,1.2174025,1.2128168,1.2087183,1.2001983,1.1970488,1.1941689
2015-01-22,1.2165577,1.2135915,1.2081373,1.2031525,1.1936538,1.1935045,1.1923773
2015-01-23,1.2132807,1.2075502,1.2024873,1.1968215,1.1914954,1.186824,1.1862073
2015-01-25,1.2081708,1.2023954,1.1941683,1.1911259,1.1874019,1.1886958,1.1839299
2015-01-26,1.2012777,1.1968443,1.1921192,1.1851745,1.1888592,1.1854404,1.1853049
2015-01-27,1.1966364,1.1927413,1.1908247,1.1859572,1.1844854,1.1864054,1.1794301
2015-01-28,1.1915728,1.1904551,1.1834446,1.1824927,1.1812774,1.1819472,1.1821971
2015-01-29,1.1894325,1.1861618,1.1855361,1.1843646,1.1793349,1.1795257,1.1801986
2015-01-30,1.1900636,1.1857482,1.1848068,1.1820567,1.1842387,1.1775988,1.168792
2015-02-01,1.1828737,1.1817832,1.1835957,1.1830194,1.1769999,1.1719359,1.1660252
2015-02-02,1.1852262,1.1835431,1.1853678,1.1756036,1.177188,1.1684679,1.1630149
2015-02-03,1.1768317,1.1770545,1.1816336,1.1750871,1.1650777,1.1607183,1.1551081
2015-02-04,1.1824802,1.1813128,1.1792301,1.1681542,1.1558691,1.1544083,1.1627209
2015-02-05,1.1807688,1.1698304,1.1665277,1.1673003,1.1677185,1.151947,1.15657
2015-02-06,1.1770134,1.1685117,1.1568571,1.1625559,1.1577144,1.1560917,1.150945
2015-02-08,1.1724524,1.1638767,1.1557173,1.1518786,1.1418445,1.1567541,1.1492064
2015-02-09,1.1639004,1.1588936,1.158396,1.1600537,1.1481411,1.1455413,1.144427
2015-02-10,1.1509862,1.1588217,1.1581517,1.1551107,1.1436998,1.1484015,1.1402521
2015-02-11,1.1661222,1.1613812,1.1570338,1.146907,1.1450495,1.1362557,1.147857
2015-02-12,1.1565675,1.1546756,1.1471671,1.1475315,1.141223,1.1391885,1.1436272
2015-02-13,1.1547571,1.1458251,1.1432201,1.1434245,1.14326,1.1398232,1.134222
2015-02-15,1.1494151,1.143871,1.1480447,1.1435915,1.141639,1.137511,1.1408325
2015-02-16,1.1461236,1.1469295,1.1541207,1.1643054,1.1371558,1.1476946,1.1398609
2015-02-17,1.1478347,1.144025,1.1330463,1.1483737,1.1368536,1.1357193,1.140025
2015-02-18,1.1350173,1.1450319,1.1472234,1.1438344,1.1533337,1.143799,1.1376796
2015-02-19,1.137251,1.1445041,1.1421201,1.1356156,1.1372143,1.1371577,1.1462364
2015-02-20,1.138393,1.1381018,1.1409949,1.1364323,1.1400516,1.138686,1.1356784
2015-02-22,1.1361287,1.1530188,1.1401268,1.1361527,1.1484466,1.126594,1.1351552
2015-02-23,1.1306417,1.1365261,1.1381567,1.132268,1.1290736,1.1354973,1.1367989
2015-02-24,1.1368593,1.1417907,1.1383219,1.1436229,1.1431001,1.1355693,1.140863
2015-02-25,1.1372539,1.1418024,1.137926,1.1345379,1.1344548,1.134678,1.1322858
2015-02-26,1.136589,1.1374128,1.1426681,1.1356328,1.1348965,1.1383169,1.1291955
2015-02-27,1.1299543,1.1338603,1.1598231,1.1367028,1.1375246,1.1320765,1.1355298
2015-03-01,1.1304498,1.138196,1.1309701,1.1322403,1.1328255,1.1368332,1.1342344
2015-03-02,1.142989,1.1338451,1.1404464,1.1318641,1.137048,1.1277423,1.1283332
2015-03-03,1.1345412,1.1397924,1.1375893,1.1367714,1.136951,1.1322567,1.1335092
2015-03-04,1.1318369,1.1314828,1.1366024,1.1309402,1.1291052,1.13791,1.1206682
2015-03-05,1.1379944,1.1358151,1.1314392,1.1322486,1.1399806,1.1402502,1.1305157
2015-03-06,1.1307172,1.1375012,1.1333431,1.1255059,1.1327753,1.1292489,1.1383686
2015-03-08,1.1350555,1.1249876,1.1325835,1.1340941,1.130912,1.1363494,1.1303645
2015-03-09,1.1359527,1.1391585,1.1319743,1.136458,1.133543,1.1295847,1.1334851
2015-03-10,1.1349535,1.1313514,1.135211,1.1227131,1.1328847,1.132035,1.1342835
2015-03-11,1.1358439,1.125974,1.1335081,1.1387386,1.1284549,1.132394,1.1336436
2015-03-12,1.1308626,1.1358676,1.1328995,1.1360157,1.1322501,1.1323904,1.1299553
2015-03-13,1.1346066,1.1343284,1.1328949,1.1323388,1.1325825,1.1324021,1.1307416
2015-03-15,1.1281161,1.1344306,1.1324406,1.1319934,1.1307293,1.129905,1.1256273
2015-03-16,1.1311587,1.1325903,1.1312084,1.1314001,1.1309417,1.1270885,1.1210133
2015-03-17,1.1340868,1.131794,1.1323447,1.1295174,1.1265664,1.1227003,1.1200638
2015-03-18,1.1317942,1.1314694,1.1264641,1.1269429,1.1225538,1.1199191,1.1177617
2015-03-19,1.1326625,1.1308542,1.1248806,1.1209769,1.120727,1.1191313,1.1181766
2015-03-20,1.1286228,1.1255553,1.1210499,1.1211159,1.1177154,1.1186836,1.110734
2015-03-22,1.1255224,1.1235414,1.1184945,1.1187434,1.1160177,1.1086073,1.1036986
2015-03-23,1.1214654,1.1200018,1.1192985,1.1179967,1.1108476,1.1047332,1.0969822
2015-03-24,1.1188817,1.1197957,1.1127237,1.1093024,1.1031127,1.0983443,1.0929937
2015-03-25,1.1174308,1.1170402,1.1101645,1.1002986,1.0914518,1.0941722,1.0937855
2015-03-26,1.1167089,1.1099529,1.1031578,1.1013272,1.0941181,1.092,1.0885003
2015-03-27,1.1088408,1.1043626,1.0956173,1.0958157,1.0923442,1.0891895,1.0887537
2015-03-29,1.1020565,1.0972117,1.0947236,1.0922765,1.0896384,1.0894815,1.0860271
2015-03-30,1.0979269,1.0919693,1.0956312,1.0924629,1.0904968,1.0868279,1.0865458
2015-03-31,1.0950329,1.0915,1.0900996,1.0871837,1.0895175,1.0859697,1.0892127
2015-04-01,1.0925237,1.0913502,1.0889275,1.086139,1.0863508,1.086511,1.086055
2015-04-02,1.0924814,1.0887555,1.0893062,1.08716,1.0888282,1.0866666,1.0843961
2015-04-05,1.0930115,1.0895109,1.0884652,1.0891085,1.0869908,1.0836023,1.082528
2015-04-06,1.0910769,1.0892746,1.087426,1.0846632,1.087276,1.0846575,1.0829504
2015-04-07,1.0905666,1.0875428,1.0877453,1.0880723,1.086641,1.0850132,1.0822537
2015-04-08,1.0895587,1.0891978,1.0847274,1.0853335,1.085402,1.0859079,1.0810473
2015-04-09,1.0861417,1.0880518,1.085134,1.090009,1.0822111,1.0816289,1.081147
2015-04-10,1.0855532,1.0861073,1.0766296,1.0947217,1.0796416,1.0723666,1.0811712
2015-04-12,1.0855012,1.0870556,1.0824747,1.0818394,1.0803468,1.0762826,1.0784262
2015-04-13,1.086433,1.0875213,1.0822941,1.0831165,1.0817735,1.0737886,1.0751204
2015-04-14,1.0865912,1.0835996,1.0760808,1.0784461,1.0788164,1.0761789,1.0780116
2015-04-15,1.0788164,1.0760846,1.0796505,1.078225,1.0771348,1.0789522,1.0783867
2015-04-16,1.0807457,1.0775824,1.0763975,1.0778737,1.0748204,1.0768485,1.0796374
2015-04-17,1.0815566,1.0782586,1.0754968,1.0799663,1.074966,1.0749593,1.0715047
2015-04-19,1.0757822,1.076724,1.0771422,1.0734025,1.0782344,1.0747399,1.0737615
2015-04-20,1.0777313,1.0754853,1.0756894,1.0759193,1.0697511,1.0768006,1.0735579
2015-04-21,1.0749916,1.0713968,1.0759605,1.0757039,1.0713406,1.0745339,1.0773308
2015-04-22,1.0737832,1.0779456,1.0774143,1.0768813,1.0738151,1.0798607,1.0748107
2015-04-23,1.0783861,1.0751308,1.075999,1.0769451,1.077239,1.0783874,1.0790099
2015-04-24,1.0756745,1.0722216,1.0738796,1.0759554,1.0777605,1.0800744,1.0846722
2015-04-26,1.0787708,1.0725094,1.0773798,1.0787638,1.0792217,1.0793732,1.0815742
2015-04-27,1.0722634,1.0774174,1.0780581,1.0802741,1.081433,1.0823364,1.0766971
2015-04-28,1.0823518,1.0767478,1.0804137,1.081637,1.0843729,1.0807431,1.0871555
2015-04-29,1.0784686,1.0753008,1.0797756,1.0814307,1.0855371,1.0826864,1.0851662
2015-04-30,1.0791427,1.0794574,1.0822662,1.0803874,1.0820768,1.0820546,1.0847094
2015-05-01,1.0791533,1.0811032,1.0839791,1.0868679,1.0876532,1.0820055,1.0846852
2015-05-03,1.0829558,1.0823979,1.0861012,1.0827878,1.0777892,1.0866147,1.0846423
2015-05-04,1.0866835,1.079891,1.0857201,1.0809877,1.0826064,1.0836073,1.0846181
2015-05-05,1.0874553,1.0751247,1.0843546,1.083345,1.0845294,1.0821996,1.0846043
2015-05-06,1.0852231,1.0814272,1.086891,1.0881449,1.0871682,1.0873421,1.0845848
2015-05-07,1.0872712,1.0853748,1.0859762,1.0838846,1.0858898,1.0844517,1.0845594
2015-05-08,1.0872825,1.0849134,1.0847836,1.0810316,1.0847354,1.0844271,1.0844878
2015-05-10,1.082354,1.0836973,1.0835689,1.0862527,1.0805833,1.0856668,1.0900567
2015-05-11,1.087156,1.0886401,1.0849715,1.0829138,1.0850265,1.0880336,1.0855889
2015-05-12,1.0847478,1.0903366,1.0879576,1.0900888,1.0878869,1.0896745,1.0927951
2015-05-13,1.0786377,1.0829298,1.0802448,1.0920151,1.088449,1.0935413,1.0957661
2015-05-14,1.0800682,1.0895436,1.0819542,1.0970244,1.0953343,1.0958645,1.0958978
2015-05-15,1.0879194,1.0927885,1.0871923,1.0911673,1.0950257,1.0956603,1.0980067
2015-05-17,1.0884901,1.0882096,1.0962919,1.0964043,1.0945033,1.1079223,1.1079122
2015-05-18,1.0861803,1.0943273,1.0884596,1.0971487,1.1085901,1.1094276,1.1100197
2015-05-19,1.093808,1.0957621,1.0957507,1.1061633,1.1106081,1.1118659,1.1118
2015-05-20,1.0978324,1.092166,1.106983,1.1082134,1.1121488,1.1118423,1.1094646
2015-05-21,1.0919434,1.1097755,1.1120842,1.110462,1.1090143,1.1120512,1.1094706
2015-05-22,1.1075795,1.11167,1.1111578,1.1100479,1.1158482,1.1098485,1.1110923
2015-05-24,1.1100941,1.1093094,1.1123699,1.1097114,1.112502,1.1103083,1.1121327
2015-05-25,1.1112926,1.1135566,1.1103605,1.1120522,1.1090894,1.1106234,1.1102091
2015-05-26,1.1100491,1.109072,1.1109374,1.1119981,1.1139832,1.1108627,1.111507
2015-05-27,1.1113293,1.1094146,1.1116967,1.1117564,1.107263,1.108185,1.1092446
2015-05-28,1.1099999,1.110821,1.1094241,1.1108047,1.113014,1.1086423,1.1126612
2015-05-29,1.1113743,1.109274,1.1090561,1.112402,1.1088789,1.1106362,1.114952
2015-05-31,1.1099133,1.1108701,1.1115584,1.1109738,1.1076984,1.1109568,1.1031157
2015-06-01,1.1113672,1.1086936,1.1117778,1.1141686,1.1085366,1.1114892,1.1067891
2015-06-02,1.1098392,1.1130521,1.1099323,1.1112444,1.11669,1.1210511,1.1019357
2015-06-03,1.1114028,1.110289,1.1149046,1.1042706,1.1085817,1.1170771,1.1170061
2015-06-04,1.1097702,1.1152731,1.1134657,1.1171,1.1164997,1.1190059,1.1145579
2015-06-05,1.1091871,1.1141305,1.1227555,1.1176065,1.1190548,1.1099902,1.1185944
2015-06-07,1.1077244,1.1081291,1.1130157,1.1194999,1.1197182,1.1167241,1.1171359
2015-06-08,1.1100771,1.1097529,1.113927,1.11279,1.124569,1.1210431,1.1185198
2015-06-09,1.1185787,1.1202652,1.1157029,1.1222724,1.1186625,1.1160494,1.119493
2015-06-10,1.112024,1.1207845,1.1273085,1.1183295,1.1196911,1.1196291,1.120009
2015-06-11,1.1160246,1.1177784,1.1200033,1.1130592,1.1107239,1.1201618,1.1260895
2015-06-12,1.1167567,1.1190684,1.1257162,1.1167405,1.1162106,1.1191195,1.1237841
2015-06-14,1.1165168,1.1191295,1.1179171,1.1211683,1.1234635,1.1186817,1.1197956
2015-06-15,1.121135,1.1191436,1.1164731,1.1175802,1.125847,1.1227964,1.123306
2015-06-16,1.1158086,1.1112984,1.1199828,1.116567,1.1167929,1.1253877,1.1270143
2015-06-17,1.1184325,1.1203376,1.1201961,1.1266255,1.123516,1.1230007,1.1193063
2015-06-18,1.1200919,1.1212311,1.122107,1.115115,1.1201856,1.1219629,1.1222446
2015-06-19,1.116846,1.1216503,1.1179302,1.116829,1.1201729,1.1218812,1.1168468
2015-06-21,1.1208733,1.1285087,1.1233242,1.1176958,1.1214316,1.123004,1.1175116
2015-06-22,1.1234057,1.1232314,1.1217654,1.1209874,1.121971,1.1175498,1.1183009
2015-06-23,1.1254956,1.1199785,1.1232285,1.1222754,1.1165725,1.1218694,1.1168242
2015-06-24,1.1187278,1.1236312,1.1211553,1.1203848,1.1252315,1.119077,1.1179562
2015-06-25,1.1231217,1.1206588,1.1156038,1.1192936,1.1237642,1.1172935,1.1200073
2015-06-26,1.1220075,1.1172149,1.1137584,1.1196834,1.1170189,1.120058,1.1193107
2015-06-28,1.1242919,1.1153383,1.118339,1.1173936,1.1172316,1.1168685,1.1166997
2015-06-29,1.1197287,1.1182628,1.1267259,1.1195282,1.1192465,1.120435,1.1193897
2015-06-30,1.121114,1.1173855,1.1178435,1.118037,1.1177989,1.1169391,1.1143082
2015-07-01,1.1191525,1.1196232,1.1162835,1.118558,1.1182973,1.1185743,1.1196814
2015-07-02,1.1185046,1.1184129,1.1187314,1.1172069,1.1187277,1.1188266,1.1151935
2015-07-03,1.1187352,1.1179378,1.114501,1.119572,1.1172189,1.1166255,1.1209968
2015-07-05,1.1186345,1.1210781,1.1174729,1.117959,1.1196083,1.1208026,1.1149062
2015-07-06,1.1187285,1.1146693,1.1170995,1.1185527,1.1176686,1.1166699,1.1210752
2015-07-07,1.1186199,1.12114,1.1186204,1.1170025,1.1203618,1.1207291,1.1147854
2015-07-08,1.1187154,1.1145451,1.1159132,1.1197138,1.1129204,1.1167233,1.1211445
2015-07-09,1.1185913,1.1211901,1.1182675,1.1178604,1.1126721,1.1206405,1.1146586
2015-07-10,1.1186998,1.1186334,1.1197855,1.1218065,1.1199558,1.1167896,1.1212054
2015-07-12,1.1185468,1.1166649,1.1175115,1.1184076,1.1153216,1.1185559,1.1130924
2015-07-13,1.1186863,1.120703,1.1205419,1.1184032,1.1149628,1.1169323,1.1174222
2015-07-14,1.1185539,1.1126479,1.1164978,1.1198406,1.117177,1.1158715,1.1169353
2015-07-15,1.118701,1.1233654,1.1177566,1.116623,1.1152694,1.1147087,1.11613
2015-07-16,1.1185539,1.1193795,1.1187736,1.1183529,1.1132287,1.1136746,1.1148111
2015-07-17,1.1186792,1.1166909,1.1155593,1.1137863,1.1132408,1.1127396,1.1076956
2015-07-19,1.117087,1.1174383,1.1152664,1.1172845,1.112876,1.1137418,1.1084036
2015-07-20,1.118081,1.1126058,1.1152203,1.1111742,1.1121907,1.1089101,1.1107771
2015-07-21,1.1130369,1.1110151,1.1150519,1.1132057,1.1136215,1.1120414,1.1036588
2015-07-22,1.1192862,1.1147599,1.1087135,1.1134497,1.1065717,1.1066693,1.1115395
2015-07-23,1.1202908,1.1122094,1.116018,1.106053,1.1032565,1.1084173,1.1090741
2015-07-24,1.1117551,1.109175,1.101061,1.1074132,1.1064847,1.1085223,1.1109511
2015-07-26,1.1094371,1.1054835,1.1104783,1.1111294,1.1005676,1.1066873,1.1098455
2015-07-27,1.1089925,1.1098785,1.1098137,1.1069591,1.1037402,1.1052215,1.0994188
2015-07-28,1.1145359,1.1137738,1.1066159,1.1076183,1.1068095,1.1068094,1.0990359
2015-07-29,1.103168,1.1043862,1.1091008,1.1080215,1.1057214,1.1009864,1.1030757
2015-07-30,1.1088316,1.1038748,1.102251,1.1023023,1.1057332,1.10674,1.1012657
2015-07-31,1.1075616,1.104007,1.1064514,1.1044827,1.0994358,1.1029286,1.1023015
2015-08-02,1.1000243,1.1064711,1.1021793,1.1060283,1.1015046,1.1007973,1.097187
2015-08-03,1.1080142,1.1023896,1.0996366,1.1019197,1.1002691,1.1039042,1.1001397
2015-08-04,1.1074382,1.1033165,1.1022847,1.1012868,1.0989529,1.1017865,1.1017416
2015-08-05,1.1055404,1.1013669,1.1023452,1.0988599,1.1015925,1.09854,1.1037704
2015-08-06,1.0986102,1.0952419,1.0984831,1.1002023,1.0943065,1.096314,1.0986445
2015-08-07,1.096186,1.102288,1.1023287,1.1006612,1.0936078,1.1014335,1.1017187
2015-08-09,1.0969464,1.0961373,1.0989164,1.0972074,1.1000425,1.0968814,1.1008356
2015-08-10,1.102376,1.1015694,1.1011893,1.0883253,1.09931,1.0969219,1.0972791
2015-08-11,1.1045902,1.1004243,1.1005441,1.10113,1.099436,1.0981818,1.0972321
2015-08-12,1.1008643,1.0995752,1.0985721,1.100268,1.1016462,1.0979537,1.1009316
2015-08-13,1.0989264,1.0955371,1.1010611,1.0981214,1.1002879,1.0968051,1.0991752
2015-08-14,1.094953,1.1025394,1.1002666,1.0997891,1.0985067,1.0952228,1.0924094
2015-08-16,1.1016343,1.0936134,1.0949668,1.0972536,1.101789,1.1008089,1.1000676
2015-08-17,1.097349,1.1004802,1.0993304,1.1018548,1.1010349,1.0996665,1.1009914
2015-08-18,1.0949254,1.097428,1.0976232,1.1018996,1.1007059,1.1017283,1.1004328
2015-08-19,1.1016241,1.0980349,1.1007807,1.0953712,1.1029255,1.0999255,1.1007367
2015-08-20,1.0964254,1.0940456,1.1011292,1.0964713,1.0987172,1.1011982,1.1001726
2015-08-21,1.0981346,1.103272,1.1022493,1.1037061,1.1002159,1.1004099,1.0979794
2015-08-23,1.1018949,1.0961571,1.0987659,1.094024,1.0971272,1.0986248,1.0994356
2015-08-24,1.1002991,1.1029428,1.1008351,1.0957712,1.1001669,1.0997797,1.0978076
2015-08-25,1.1011344,1.0974594,1.1019788,1.1014975,1.1048307,1.100382,1.1023697
2015-08-26,1.0960745,1.0998538,1.1003448,1.095673,1.1026987,1.1025553,1.1042229
2015-08-27,1.0987072,1.1053495,1.098182,1.1024247,1.1029629,1.1064451,1.1056299
2015-08-28,1.1021739,1.0985789,1.1020852,1.1043597,1.1016437,1.1058483,1.1091129
2015-08-30,1.0963442,1.0988252,1.1041007,1.1060402,1.1057053,1.1071877,1.1089852
2015-08-31,1.1032008,1.1029332,1.1053841,1.1047852,1.1066922,1.1076977,1.1075945
2015-09-01,1.1040266,1.1046737,1.1059809,1.1039047,1.1060711,1.1091632,1.106354
2015-09-02,1.105765,1.1062907,1.103286,1.1104023,1.1124953,1.1079246,1.1149304
2015-09-03,1.1058283,1.1081083,1.1102833,1.1113786,1.1106124,1.1074272,1.1121848
2015-09-04,1.1065103,1.1088396,1.1078103,1.109169,1.1068354,1.1158006,1.1161323
2015-09-06,1.1068244,1.1148199,1.1084943,1.1141138,1.1142554,1.1097533,1.113833
2015-09-07,1.1067791,1.1177337,1.1133085,1.1109245,1.1147579,1.1123624,1.1177723
2015-09-08,1.1099046,1.1116091,1.1126742,1.1096114,1.113096,1.1182301,1.1157229
