,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD
2015-08-27,0.658035,0.65839016,0.6572965,0.65715486,0.65751284,0.65822643,0.6575987
2015-08-28,0.65866685,0.65841043,0.6571914,0.6572637,0.6585567,0.6582842,0.6585404
2015-08-30,0.65768677,0.65775186,0.65774024,0.6595451,0.65751314,0.6577408,0.6581181
2015-08-31,0.65835506,0.65854317,0.6579549,0.65847105,0.65825003,0.6577323,0.6574956
2015-09-01,0.6589956,0.6576975,0.65830064,0.65805256,0.65810525,0.6571516,0.6565872
2015-09-02,0.6571779,0.65853244,0.65765446,0.6577098,0.6568991,0.6564248,0.6565274
2015-09-03,0.6577339,0.6575861,0.65654194,0.65722895,0.65686494,0.65593046,0.654999
2015-09-04,0.6581434,0.6570161,0.65694886,0.65742743,0.65711284,0.65490484,0.65421736
2015-09-06,0.6574402,0.6569318,0.6568986,0.6559874,0.65460044,0.6547598,0.65396947
2015-09-07,0.65750307,0.6566741,0.65663207,0.655554,0.65495574,0.65417325,0.6536923
2015-09-08,0.6561942,0.656069,0.65417004,0.65498483,0.6541112,0.6534156,0.6537651
2015-09-09,0.6553919,0.6545008,0.65426326,0.65390635,0.65389115,0.65296096,0.6526718
2015-09-10,0.65436083,0.6543796,0.65358096,0.6541503,0.65321094,0.65264225,0.65014243
2015-09-11,0.6541533,0.6536393,0.6535744,0.6533812,0.6521812,0.6505421,0.64678866
2015-09-13,0.65411854,0.65349996,0.65318006,0.65084326,0.650775,0.6476837,0.64561766
2015-09-14,0.6538659,0.6530054,0.65219593,0.6504701,0.6470577,0.64698017,0.64636487
2015-09-15,0.65351933,0.65224713,0.6501444,0.64727587,0.64740247,0.64592505,0.64386606
2015-09-16,0.65094054,0.65049523,0.6473862,0.646356,0.6447281,0.6442818,0.6405298
2015-09-17,0.6497591,0.646147,0.6459415,0.6454602,0.64400226,0.6417898,0.63787514
2015-09-18,0.6465612,0.6459171,0.6463646,0.6446968,0.64198196,0.6384411,0.63775265
2015-09-20,0.6462017,0.64450634,0.6442597,0.641213,0.63753074,0.637266,0.6366279
2015-09-21,0.6453411,0.64375675,0.6410435,0.63893485,0.63795316,0.6364975,0.63685197
2015-09-22,0.6442638,0.6408963,0.6380834,0.63702035,0.6370317,0.635783,0.63607955
2015-09-23,0.64151937,0.6392028,0.63758683,0.63683605,0.6349239,0.637458,0.63596904
2015-09-24,0.63818103,0.6373888,0.6374785,0.63679415,0.63580513,0.63492376,0.63425654
2015-09-25,0.6380047,0.6370813,0.6390193,0.63608086,0.6366519,0.6350032,0.63548356
2015-09-27,0.63740844,0.63554627,0.63708097,0.6362015,0.63854945,0.63598746,0.6353626
2015-09-28,0.63492197,0.6355648,0.63561416,0.63615566,0.6378268,0.6356074,0.6348348
2015-09-29,0.63674283,0.635549,0.63766605,0.6360247,0.63471025,0.6356733,0.63520426
2015-09-30,0.6351044,0.63756675,0.63502294,0.63511217,0.6349837,0.6357173,0.6360256
2015-10-01,0.6355653,0.63474995,0.63458407,0.6359223,0.635263,0.63528794,0.6353706
2015-10-02,0.6339477,0.6354625,0.63440895,0.63508165,0.6352348,0.63572896,0.6352148
2015-10-04,0.63524586,0.6344177,0.6356886,0.6358512,0.6351901,0.6356806,0.63505805
2015-10-05,0.63657385,0.6359098,0.635172,0.63505393,0.6354703,0.6356131,0.6354113
2015-10-06,0.63654786,0.6358674,0.63555366,0.63571155,0.6348712,0.63456434,0.63521117
2015-10-07,0.63466614,0.63623005,0.63490283,0.6351961,0.635122,0.6350956,0.6352962
2015-10-08,0.6353469,0.63456774,0.6365879,0.63541514,0.6351025,0.63502604,0.63511854
2015-10-09,0.635206,0.6355683,0.63448733,0.63518775,0.6353153,0.6349859,0.6352464
2015-10-11,0.6349243,0.63553923,0.6354741,0.6354234,0.6358547,0.6342046,0.636585
2015-10-12,0.6351172,0.63531923,0.6350801,0.63517946,0.6360428,0.6369351,0.6367067
2015-10-13,0.6353517,0.6351273,0.63553625,0.6351451,0.63556135,0.63610697,0.6384391
2015-10-14,0.6346794,0.6350191,0.63538605,0.636339,0.6359557,0.6377571,0.63842267
2015-10-15,0.6348777,0.63485026,0.63653576,0.63558775,0.63793707,0.6388423,0.63989335
2015-10-16,0.6352119,0.6363845,0.636669,0.6383171,0.638034,0.6392136,0.64035153
2015-10-18,0.6358386,0.6364278,0.63781625,0.6380147,0.6392273,0.6407748,0.6409967
2015-10-19,0.6351148,0.6382237,0.6382426,0.639484,0.64049274,0.642296,0.64296824
2015-10-20,0.638102,0.63772714,0.6387178,0.64094263,0.64119786,0.64189994,0.6459594
2015-10-21,0.63890064,0.638713,0.64024115,0.6411178,0.6419968,0.6455342,0.64913386
2015-10-22,0.6399755,0.6397423,0.6416374,0.64184797,0.64503515,0.6499881,0.65123004
2015-10-23,0.6410617,0.6425148,0.6417744,0.6451375,0.65016073,0.6522761,0.66159856
2015-10-25,0.6411348,0.64195526,0.64592326,0.64921725,0.65232337,0.66227657,0.6641675
2015-10-26,0.6426016,0.64540094,0.6500198,0.65249765,0.66153955,0.6635146,0.6680638
2015-10-27,0.64640003,0.64973414,0.65209174,0.66180664,0.6626336,0.6671054,0.66888744
2015-10-28,0.6496147,0.65177625,0.6616396,0.66321605,0.66881126,0.6683911,0.66855943
2015-10-29,0.65224296,0.6618499,0.6630685,0.6669323,0.6694789,0.66920996,0.66816425
2015-10-30,0.6621569,0.6642749,0.66732633,0.6681819,0.6691128,0.66993934,0.6692296
2015-11-01,0.66349435,0.667054,0.669099,0.6681724,0.66844535,0.66892904,0.6710184
2015-11-02,0.6677784,0.6687465,0.6690709,0.66809165,0.6690898,0.66993874,0.67050755
2015-11-03,0.6696638,0.6692575,0.6686052,0.6689049,0.66974944,0.6689299,0.66870713
2015-11-04,0.6693699,0.6686819,0.6693385,0.67150754,0.66898113,0.6699373,0.67000014
2015-11-05,0.6707441,0.6699181,0.66952986,0.66799957,0.66964084,0.668931,0.67081326
2015-11-06,0.6700919,0.66793346,0.6710406,0.67012477,0.6689931,0.66993654,0.67004424
2015-11-08,0.6697018,0.6689012,0.6698152,0.67025185,0.6694829,0.6689318,0.6707811
2015-11-09,0.67005587,0.67116463,0.6686124,0.6703257,0.66843146,0.6699358,0.66825885
2015-11-10,0.66819257,0.6680513,0.66841257,0.66826767,0.66953343,0.6689325,0.6691797
2015-11-11,0.6688482,0.66893935,0.66965926,0.66825986,0.6691394,0.6699351,0.6703745
2015-11-12,0.66808057,0.67056614,0.6708549,0.6699974,0.66953,0.668933,0.6707616
2015-11-13,0.66894597,0.6702034,0.66972876,0.67009807,0.6685851,0.6699343,0.6699687
2015-11-15,0.66990864,0.66840124,0.66860616,0.6701763,0.6687033,0.6689332,0.6679195
2015-11-16,0.66876346,0.66838473,0.66841406,0.6682919,0.6693199,0.66993386,0.6703482
2015-11-17,0.6688581,0.6699444,0.6695912,0.6682781,0.67001665,0.6689337,0.66917783
2015-11-18,0.6676005,0.67004347,0.67073166,0.6698959,0.6694822,0.6709439,0.6684614
2015-11-19,0.66980094,0.67012304,0.6696618,0.6699957,0.6686285,0.667866,0.66681206
2015-11-20,0.67046297,0.66838545,0.66858625,0.66776454,0.6682915,0.6671789,0.66262054
2015-11-22,0.6695141,0.6683673,0.6666995,0.66648537,0.6674184,0.66290456,0.6611522
2015-11-23,0.66814303,0.6699303,0.66843724,0.66730505,0.66214454,0.66085327,0.6565233
2015-11-24,0.6690134,0.6699775,0.6671546,0.6607963,0.65992904,0.6587102,0.65700316
2015-11-25,0.6679547,0.6674949,0.6612201,0.66033924,0.6578066,0.65751696,0.65679073
2015-11-26,0.6678963,0.6626883,0.6602021,0.6570792,0.65675026,0.6579306,0.6573186
2015-11-27,0.66099983,0.66056025,0.65876293,0.6564847,0.656839,0.6559629,0.6572166
2015-11-29,0.66037804,0.6570314,0.6582116,0.65738535,0.65724915,0.65692174,0.6572109
2015-11-30,0.65741664,0.65702105,0.65736425,0.6563344,0.6568825,0.65733755,0.65657747
2015-12-01,0.6583967,0.657979,0.657029,0.6579256,0.65808004,0.65776527,0.6565738
2015-12-02,0.6578312,0.65727526,0.656718,0.65677106,0.6570575,0.6566993,0.65729886
2015-12-03,0.6567181,0.6564378,0.65709126,0.65778315,0.65760326,0.65631896,0.6572593
2015-12-04,0.65672463,0.65640426,0.6567818,0.6579234,0.6564282,0.6581454,0.65722674
2015-12-06,0.65587586,0.65747494,0.65721035,0.6568101,0.65797,0.6577552,0.65794665
2015-12-07,0.65668523,0.6572302,0.6576362,0.6577537,0.6563474,0.6567074,0.65708935
2015-12-08,0.65653586,0.65700305,0.6566619,0.6565402,0.6575297,0.6563248,0.6578463
2015-12-09,0.6574964,0.65743893,0.65783477,0.6575333,0.6565211,0.6573278,0.65697515
2015-12-10,0.656951,0.65717846,0.6568759,0.6570671,0.65781164,0.6569756,0.6576441
2015-12-11,0.65782636,0.6569335,0.6574104,0.6566633,0.6568987,0.657304,0.6561015
2015-12-13,0.65654385,0.65735924,0.65632975,0.6575037,0.6574163,0.657546,0.65673727
2015-12-14,0.65750766,0.6571842,0.65760875,0.6564548,0.65645826,0.6579544,0.656563
2015-12-15,0.6569438,0.65787554,0.65657383,0.657624,0.65758914,0.6575499,0.6573684
2015-12-16,0.65838003,0.65760916,0.65791035,0.6566332,0.6567405,0.6559043,0.6584091
2015-12-17,0.6574586,0.6569382,0.6569458,0.65708494,0.6580581,0.66411096,0.6633232
2015-12-18,0.6565929,0.65615606,0.6567138,0.65808994,0.65796065,0.6641586,0.66570336
2015-12-20,0.6573727,0.6567265,0.65765184,0.6580613,0.6627533,0.66428304,0.6646421
2015-12-21,0.6581184,0.6567427,0.6579532,0.6640412,0.66501015,0.6646029,0.6662523
2015-12-22,0.65807045,0.6577682,0.6618514,0.6636556,0.66474813,0.66598856,0.66653216
2015-12-23,0.6580735,0.66310745,0.66442454,0.66610295,0.6652435,0.6666737,0.6675415
2015-12-24,0.66229767,0.6635686,0.66538256,0.66660535,0.66645837,0.66751766,0.67033845
2015-12-27,0.66466486,0.6656542,0.6672324,0.66674167,0.6669225,0.6700719,0.6713638
2015-12-28,0.66507244,0.6662353,0.66596836,0.66769516,0.6702309,0.6713339,0.67112076
2015-12-29,0.6662979,0.6662962,0.6671959,0.67039776,0.6716393,0.67073405,0.67207307
2015-12-30,0.66673577,0.6668997,0.66975254,0.67105836,0.67160845,0.6711861,0.6721697
2015-12-31,0.66705495,0.6712881,0.6713979,0.67103213,0.67230105,0.6726994,0.67134786
2016-01-03,0.6690353,0.6713202,0.6715293,0.67173374,0.67158616,0.6713857,0.6714149
2016-01-04,0.6704733,0.6708469,0.6727203,0.6717728,0.6722545,0.6714756,0.6713453
2016-01-05,0.67133105,0.67119193,0.67221785,0.6717259,0.6715652,0.6716152,0.67219454
2016-01-06,0.67180103,0.6710063,0.6717995,0.67176586,0.67221475,0.67173326,0.6721099
2016-01-07,0.67225605,0.66992956,0.6715111,0.6717164,0.67154527,0.6711195,0.67194515
2016-01-08,0.6719121,0.67211485,0.6714089,0.67175746,0.6721794,0.6719558,0.6719167
2016-01-10,0.6715343,0.67185014,0.6713303,0.671706,0.6715256,0.67198163,0.6718444
2016-01-11,0.67120475,0.6720451,0.6720229,0.67174727,0.6721471,0.6730676,0.6717062
2016-01-12,0.6716693,0.6715697,0.67189956,0.67172813,0.671506,0.671932,0.67213446
2016-01-13,0.6712843,0.6718005,0.6716799,0.67142147,0.67211777,0.67197174,0.67183137
2016-01-14,0.67180574,0.672067,0.67140925,0.6729566,0.6714869,0.67138064,0.67144173
2016-01-15,0.6723022,0.67156094,0.671819,0.67162645,0.6720901,0.6714551,0.67207634
2016-01-17,0.67192525,0.6718054,0.6713619,0.6713891,0.6723083,0.6696616,0.670893
2016-01-18,0.67151433,0.6720865,0.6716653,0.67164254,0.67213565,0.6698641,0.6716959
2016-01-19,0.67115885,0.6715518,0.6730541,0.67146325,0.6714324,0.6713621,0.6714064
2016-01-20,0.6716598,0.6718096,0.67110026,0.67146,0.6721673,0.66977286,0.6720382
2016-01-21,0.67195934,0.6713422,0.67224246,0.67145675,0.67142814,0.6706904,0.66858596
2016-01-22,0.67278105,0.6712404,0.67087215,0.67145365,0.6699925,0.6695883,0.6642526
2016-01-24,0.6710897,0.67246366,0.6713442,0.67113364,0.66971785,0.6643069,0.6626952
2016-01-25,0.6706834,0.6707085,0.67059857,0.66946155,0.6646213,0.6639825,0.6602059
2016-01-26,0.67281944,0.67093426,0.6697232,0.6635656,0.66400594,0.6599208,0.6560084
2016-01-27,0.670631,0.66909724,0.66416407,0.66364884,0.65952694,0.6554932,0.6542765
2016-01-28,0.669921,0.6652996,0.663548,0.6595566,0.65662426,0.65437824,0.65278935
2016-01-29,0.6657217,0.66426253,0.6601823,0.6541931,0.65444547,0.6530655,0.65354925
2016-01-31,0.6616909,0.65931785,0.6557121,0.6538974,0.6527579,0.65401435,0.65259904
2016-02-01,0.6584013,0.6551824,0.6546117,0.65318286,0.65424025,0.6523504,0.65277064
2016-02-02,0.6548212,0.65493864,0.6544821,0.65221095,0.65376616,0.6535234,0.65308833
2016-02-03,0.65298814,0.65405804,0.65342295,0.6527494,0.65266174,0.65482104,0.6547427
2016-02-04,0.6544177,0.6530119,0.6531622,0.65314037,0.6542667,0.65407157,0.65391177
2016-02-05,0.6538287,0.6542813,0.653097,0.65466636,0.6537775,0.6534194,0.6545288
2016-02-07,0.6532585,0.6531524,0.6546517,0.652858,0.6526414,0.65397924,0.6525984
2016-02-08,0.6524988,0.65334505,0.65435046,0.6534038,0.6542907,0.6523338,0.6531018
2016-02-09,0.6529357,0.65331787,0.6527354,0.65275306,0.65378773,0.6529702,0.65255433
2016-02-10,0.65447736,0.653586,0.65345997,0.65327823,0.6526243,0.65160084,0.65320486
2016-02-11,0.65385354,0.6523198,0.6524468,0.65362084,0.65431213,0.65411085,0.65362376
2016-02-12,0.6532533,0.6532639,0.6536471,0.653194,0.653798,0.65382093,0.6542673
2016-02-14,0.65245765,0.6544098,0.6538311,0.6526201,0.65261173,0.6535482,0.65354115
2016-02-15,0.65291727,0.6544406,0.6539692,0.65428215,0.6543321,0.6542292,0.6530202
2016-02-16,0.6545269,0.6539658,0.6529407,0.6537348,0.6538082,0.6539696,0.6533661
2016-02-17,0.6538756,0.65345377,0.6529749,0.6543788,0.6526018,0.65345234,0.6539041
2016-02-18,0.65325195,0.65290046,0.6530855,0.65436465,0.6543496,0.6534513,0.65462786
2016-02-19,0.6524285,0.6523223,0.65441567,0.65470016,0.6555738,0.6546115,0.65885484
2016-02-21,0.6529058,0.6539406,0.6534124,0.65500236,0.654608,0.65736294,0.6521737
2016-02-22,0.6545677,0.65368307,0.6543584,0.65397716,0.6578742,0.6599481,0.66231656
2016-02-23,0.653895,0.6533777,0.655302,0.6578781,0.6609519,0.663222,0.65891474
2016-02-24,0.65536207,0.6542079,0.65779805,0.6612531,0.65989447,0.6601909,0.6630228
2016-02-25,0.65405065,0.65627307,0.6607473,0.6592476,0.6620072,0.66060936,0.6621014
2016-02-26,0.6568038,0.6634312,0.6573624,0.662741,0.66103995,0.66230035,0.66102207
2016-02-28,0.6561268,0.661771,0.6611951,0.6607511,0.6620878,0.6614,0.66261214
2016-02-29,0.66254103,0.66091156,0.6622583,0.66111565,0.66357356,0.6621261,0.66182804
2016-03-01,0.66076493,0.6617618,0.66138923,0.6621802,0.66257393,0.6624375,0.66264516
2016-03-02,0.66223663,0.66163313,0.6628252,0.6601511,0.6622491,0.6630058,0.66302645
2016-03-03,0.6629466,0.66198534,0.6625466,0.66316676,0.6619598,0.66354257,0.6628877
2016-03-04,0.6631093,0.6630402,0.65953904,0.6638291,0.6637162,0.66338193,0.66440743
2016-03-06,0.66332775,0.66250885,0.6640086,0.66300565,0.66466445,0.66393894,0.6640927
2016-03-07,0.66492075,0.6627368,0.6632817,0.66348565,0.6637112,0.66417766,0.66397697
2016-03-08,0.6636408,0.66340476,0.66381943,0.66397816,0.6645902,0.6645368,0.6648871
2016-03-09,0.6638103,0.663832,0.66372156,0.66397786,0.66436154,0.6648069,0.6657782
2016-03-10,0.66327506,0.663761,0.6647067,0.6641032,0.66427267,0.66583663,0.6660312
2016-03-11,0.66407895,0.6643259,0.66505486,0.6646514,0.6653068,0.66449535,0.6656814
2016-03-13,0.66322947,0.6644172,0.664464,0.6652569,0.66519916,0.6663735,0.6666104
2016-03-14,0.66442287,0.6648908,0.6658284,0.6654327,0.66567284,0.6662395,0.6663007
2016-03-15,0.6648435,0.6655901,0.66601545,0.6655703,0.66661227,0.6662422,0.66658646
2016-03-16,0.66581666,0.6659621,0.66575766,0.66607386,0.66576135,0.6662449,0.6667695
2016-03-17,0.66600424,0.6659019,0.6665135,0.6660892,0.66663194,0.6665505,0.66664636
2016-03-18,0.66572255,0.66593045,0.66606337,0.6660595,0.6660292,0.66692406,0.6676478
2016-03-20,0.66521126,0.6660454,0.66620713,0.6668739,0.66665184,0.6682006,0.66840297
2016-03-21,0.6666518,0.6660846,0.6665481,0.6676494,0.6674477,0.6684379,0.66885996
2016-03-22,0.66610134,0.6658533,0.66716284,0.66781515,0.66865504,0.6689865,0.6684469
2016-03-23,0.6674299,0.6674733,0.6686521,0.6691059,0.6701351,0.6685517,0.6681009
2016-03-24,0.6670882,0.6673441,0.6681632,0.66847485,0.6674586,0.6674868,0.66942203
2016-03-27,0.66773856,0.66872364,0.6686072,0.6679868,0.66954786,0.6720251,0.67010164
2016-03-28,0.6681268,0.6691867,0.6681163,0.66981333,0.6703397,0.67039543,0.6704926
2016-03-29,0.6685136,0.66879594,0.6707479,0.6699747,0.6700777,0.6713551,0.67200637
2016-03-30,0.66949254,0.6690008,0.6707971,0.67071724,0.670167,0.67190117,0.67123014
2016-03-31,0.66958314,0.669343,0.67005116,0.6705245,0.6717554,0.6709012,0.67133206
2016-04-01,0.66964173,0.67048967,0.6709135,0.6714897,0.67149645,0.6717249,0.6725275
2016-04-03,0.6705718,0.67098343,0.67151636,0.67187566,0.6729177,0.6745224,0.67394143
2016-04-04,0.67133045,0.6714554,0.6711958,0.67321205,0.6716011,0.6738166,0.6750962
2016-04-05,0.6728218,0.6718232,0.6723711,0.6734266,0.67460406,0.67401236,0.67544657
2016-04-06,0.67152286,0.67192215,0.6721439,0.6743455,0.6750957,0.67642266,0.6763047
2016-04-07,0.6715006,0.67226434,0.6724271,0.67524207,0.674765,0.67664003,0.6778434
2016-04-08,0.67195207,0.67290473,0.67527753,0.67514044,0.676376,0.67815816,0.6768908
2016-04-10,0.6743972,0.67326033,0.67670983,0.6757525,0.6778399,0.67705595,0.6790543
2016-04-11,0.6747819,0.6749159,0.6769741,0.6768118,0.67711097,0.6762775,0.67848796
2016-04-12,0.6758813,0.6766357,0.67698413,0.6776677,0.67807364,0.6803204,0.68079555
2016-04-13,0.6757152,0.6784163,0.6771267,0.67741156,0.67916673,0.6792567,0.67924863
2016-04-14,0.6765872,0.67881316,0.67859834,0.678735,0.6789163,0.67968076,0.67941946
2016-04-15,0.67680997,0.6775052,0.6783192,0.67986375,0.679387,0.6794991,0.6806801
2016-04-17,0.67916894,0.680544,0.67948234,0.68038386,0.6782331,0.68071985,0.67944515
2016-04-18,0.67927754,0.6791186,0.67936206,0.6811089,0.68013924,0.67999077,0.6808222
2016-04-19,0.6792536,0.67975223,0.6793677,0.6807216,0.6804461,0.67981964,0.6818007
2016-04-20,0.67888814,0.68035626,0.68038696,0.67940104,0.6803351,0.68216145,0.682196
2016-04-21,0.6791239,0.6801804,0.680801,0.68247235,0.6816437,0.6828557,0.6841804
2016-04-22,0.67972606,0.6821832,0.6803898,0.681234,0.6833236,0.68435985,0.6853672
2016-04-24,0.6811585,0.680151,0.6819087,0.68304193,0.6838297,0.6844955,0.6847587
2016-04-25,0.68154365,0.680721,0.6823908,0.68455064,0.6847857,0.68677145,0.68713367
2016-04-26,0.68163735,0.6839481,0.684421,0.68617517,0.6852833,0.6859883,0.6863777
2016-04-27,0.68309546,0.68369746,0.68498564,0.6857943,0.6861461,0.6859985,0.6875101
2016-04-28,0.68353605,0.68553317,0.68594956,0.6859396,0.68658966,0.68790257,0.68763644
2016-04-29,0.6853693,0.68480456,0.6860399,0.6860292,0.6875896,0.687594,0.6879498
2016-05-01,0.6859009,0.6850622,0.6871275,0.6870554,0.6871575,0.68856865,0.68861693
2016-05-02,0.6858924,0.6868961,0.68753856,0.68767774,0.687946,0.6891297,0.6897151
2016-05-03,0.68623954,0.6870681,0.6879263,0.6880527,0.688613,0.6878783,0.68747
2016-05-04,0.68732077,0.6877732,0.68794674,0.6890646,0.6886518,0.6888081,0.68727934
2016-05-05,0.6887768,0.6875819,0.68950033,0.6868403,0.6886275,0.68898374,0.6878626
2016-05-06,0.6881619,0.68967605,0.6888459,0.69054335,0.68795395,0.6891237,0.6880745
2016-05-08,0.6883711,0.6884714,0.68842155,0.6884654,0.68885386,0.68791837,0.6892297
2016-05-09,0.68887115,0.68845016,0.68855923,0.6887371,0.6890134,0.68804103,0.687182
2016-05-10,0.6882828,0.6879117,0.689426,0.6885503,0.68905014,0.68794745,0.68768746
2016-05-11,0.6884363,0.6884196,0.6881433,0.68717533,0.68815345,0.6869004,0.686754
2016-05-12,0.68789303,0.68847424,0.6871304,0.6887591,0.687587,0.6861105,0.68662685
2016-05-13,0.6888534,0.6881899,0.68854034,0.6876688,0.68591326,0.687236,0.6859481
2016-05-15,0.6873627,0.68750286,0.68677235,0.68636185,0.6865723,0.6863736,0.68657887
2016-05-16,0.68856823,0.6875026,0.6856069,0.686079,0.6864008,0.68607366,0.6864607
2016-05-17,0.6875609,0.68639934,0.6869656,0.68637055,0.6863095,0.6868446,0.6859178
2016-05-18,0.6866422,0.68602616,0.6868617,0.68606836,0.6862297,0.68738407,0.68673396
2016-05-19,0.68651736,0.68622756,0.68550867,0.6863804,0.68681705,0.686333,0.6869886
2016-05-20,0.6857698,0.6862645,0.6869383,0.6860578,0.6859141,0.6863315,0.6859008
2016-05-22,0.6868669,0.68640864,0.686827,0.6863912,0.68656945,0.6877296,0.6855904
2016-05-23,0.6867322,0.6859435,0.6863821,0.68604666,0.6875265,0.6850943,0.68432724
2016-05-24,0.6858877,0.68686527,0.68689567,0.68549883,0.68491006,0.6837848,0.68438256
2016-05-25,0.68587834,0.6868145,0.68610644,0.6854634,0.68386275,0.68271595,0.6823641
2016-05-26,0.68732816,0.6853347,0.68360347,0.6840805,0.68271416,0.6813099,0.6818922
2016-05-27,0.6847117,0.68568784,0.6843033,0.6833951,0.68136287,0.68101895,0.68122816
2016-05-29,0.6858969,0.68429846,0.683723,0.6825659,0.6812606,0.6800764,0.68371356
2016-05-30,0.6838469,0.6825101,0.68262565,0.6818642,0.6817473,0.6802064,0.68063086
2016-05-31,0.68426645,0.6813635,0.68104863,0.6809726,0.6827487,0.67776144,0.6806406
2016-06-01,0.68149763,0.68138963,0.6812568,0.67917174,0.6802572,0.68060595,0.6806428
2016-06-02,0.68131214,0.6805258,0.6793937,0.6806967,0.67991364,0.67983836,0.68057364
2016-06-03,0.6813941,0.6801494,0.6816901,0.6817554,0.67987716,0.6802358,0.6808443
2016-06-05,0.6816003,0.68069005,0.68165296,0.68156064,0.6809702,0.68161875,0.6810772
2016-06-06,0.68141323,0.6806296,0.6817061,0.68217516,0.680538,0.6793216,0.6804568
2016-06-07,0.6811426,0.67863804,0.681375,0.67993677,0.6798934,0.6810013,0.6806447
2016-06-08,0.6809488,0.68062556,0.6799786,0.6799173,0.68032163,0.68050236,0.6808459
2016-06-09,0.6795401,0.6813585,0.6794993,0.6797732,0.6812396,0.6813386,0.68083835
2016-06-10,0.6818836,0.67980796,0.6802102,0.68126,0.6807365,0.6802231,0.68107647
2016-06-12,0.67858243,0.6804399,0.6813643,0.68194276,0.68026173,0.6817332,0.6788983
2016-06-13,0.68063647,0.6814121,0.6803952,0.68126214,0.6805774,0.6802346,0.68064433
2016-06-14,0.6805898,0.68009055,0.6815189,0.68001896,0.6799155,0.68136066,0.6808451
2016-06-15,0.68037844,0.68129,0.67994815,0.6818425,0.6812862,0.6813823,0.6784349
2016-06-16,0.6797678,0.6828418,0.68115896,0.6819296,0.6793018,0.68093485,0.6812938
2016-06-17,0.6816496,0.6808576,0.68022907,0.6813262,0.68112653,0.6811677,0.6805447
2016-06-19,0.68089706,0.6805834,0.68138933,0.67987037,0.6810149,0.68114597,0.6824134
2016-06-20,0.6800038,0.68055147,0.6804156,0.6803538,0.68119454,0.6821047,0.6885268
2016-06-21,0.6810547,0.68055713,0.68103296,0.68204933,0.6813941,0.6891458,0.6927495
2016-06-22,0.68069714,0.6820865,0.68268025,0.6815186,0.6884154,0.6921567,0.69244784
2016-06-23,0.6814445,0.6814664,0.68106234,0.6895996,0.6913344,0.69464815,0.6958326
2016-06-24,0.6813861,0.68116605,0.68864805,0.6915776,0.69329166,0.6961932,0.70058376
2016-06-26,0.68157125,0.6884612,0.6920817,0.6932936,0.6962038,0.70093167,0.7015498
2016-06-27,0.6889579,0.6929355,0.6932128,0.6950358,0.70039195,0.700972,0.7048195
2016-06-28,0.69248265,0.69324934,0.6965857,0.70054185,0.7023852,0.7038166,0.7043711
2016-06-29,0.6929209,0.69581836,0.69972235,0.7035633,0.70275545,0.7040665,0.7043567
2016-06-30,0.6955937,0.70063376,0.7019922,0.7030915,0.7033292,0.70534694,0.7043718
2016-07-01,0.7011116,0.7025097,0.7031532,0.7024674,0.7043741,0.70475984,0.7057895
2016-07-03,0.70336473,0.7049164,0.7029625,0.70417523,0.704623,0.7054159,0.7049711
2016-07-04,0.7028303,0.70276964,0.7037084,0.7039137,0.7056872,0.70646876,0.70554596
2016-07-05,0.7029772,0.70412123,0.705851,0.7052176,0.7040157,0.7067238,0.70728874
2016-07-06,0.70385224,0.7054585,0.70516384,0.7060791,0.7061448,0.7074113,0.70737827
2016-07-07,0.7028513,0.7045534,0.70583534,0.70663625,0.7063784,0.70786774,0.7079865
2016-07-08,0.7058089,0.70566183,0.70687336,0.7079151,0.7080676,0.70920414,0.7086716
2016-07-10,0.7054649,0.7061767,0.7078156,0.70871204,0.70969564,0.7084136,0.7102969
2016-07-11,0.7068115,0.70761055,0.7086849,0.7086446,0.70849055,0.71226585,0.7077413
2016-07-12,0.7067977,0.7080366,0.7084097,0.70894426,0.7105014,0.7114558,0.71117526
2016-07-13,0.7079935,0.70902956,0.70895827,0.71017504,0.71139723,0.7113549,0.71118647
2016-07-14,0.70873934,0.70903265,0.7097107,0.71046036,0.7106995,0.7111356,0.7111978
2016-07-15,0.7094121,0.710882,0.7108009,0.71197814,0.7108321,0.71098137,0.711994
2016-07-17,0.70993525,0.7127025,0.7120915,0.711552,0.71035784,0.7116756,0.7119114
2016-07-18,0.71028376,0.71074027,0.71203005,0.7117597,0.70911896,0.711491,0.71071976
2016-07-19,0.71102506,0.71243805,0.7116311,0.71003264,0.7105761,0.71031374,0.71030843
2016-07-20,0.71213126,0.710909,0.7120328,0.71023023,0.70927197,0.7109466,0.7104751
2016-07-21,0.71142143,0.7101216,0.7115747,0.70958894,0.71159357,0.71177197,0.7104317
2016-07-22,0.71041346,0.70976585,0.70949525,0.7099168,0.7108014,0.710023,0.7113496
2016-07-24,0.71099204,0.7101875,0.71041214,0.70971215,0.7103757,0.7093124,0.7100816
2016-07-25,0.7101181,0.7097324,0.71104383,0.7093827,0.71093893,0.7094741,0.7117282
2016-07-26,0.7100865,0.7107639,0.7102421,0.71139735,0.7098821,0.7109166,0.71192116
2016-07-27,0.71067864,0.7108072,0.7103159,0.71024543,0.7106649,0.7115481,0.71456414
2016-07-28,0.710549,0.7112905,0.7110898,0.7118008,0.71138513,0.71144354,0.71314424
