,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY
2015-04-13,123.67873,123.60802,123.49085,123.45777,123.04884,123.06433,122.99747
2015-04-14,123.54198,123.38846,123.4624,123.05561,123.00419,123.04195,123.02286
2015-04-15,123.458786,123.40976,123.04757,123.03428,123.047874,122.99299,123.418816
2015-04-16,123.413025,123.01448,123.06727,123.03925,123.035095,123.22488,123.45065
2015-04-17,123.04382,123.06153,123.036194,123.048874,123.30697,123.48919,123.56531
2015-04-19,123.04055,123.03903,123.050766,123.44802,123.42978,123.569374,123.73733
2015-04-20,123.00915,122.98989,123.44053,123.538055,123.56632,123.700905,123.72046
2015-04-21,123.044716,123.38377,123.41983,123.598465,123.79685,123.824684,123.96295
2015-04-22,123.38016,123.443146,123.570595,123.79671,123.7767,123.87949,124.0311
2015-04-23,123.43985,123.58695,123.64524,123.77642,123.920334,124.00433,124.089806
2015-04-24,123.572075,123.68215,123.74787,123.9377,123.984886,124.00119,124.13528
2015-04-26,123.61732,123.74701,123.900764,124.015884,124.07272,124.120186,124.31211
2015-04-27,123.77021,123.944,124.01469,124.074295,124.105705,124.261635,124.44427
2015-04-28,123.89294,124.006165,124.027824,124.062874,124.31321,124.40629,124.473114
2015-04-29,124.0118,124.03154,124.157974,124.2663,124.45359,124.43359,124.55532
2015-04-30,124.0515,124.08674,124.30443,124.42615,124.48593,124.569695,124.56843
2015-05-01,124.08214,124.333336,124.422,124.45583,124.561874,124.573456,124.6105
2015-05-03,124.31973,124.419174,124.46441,124.538216,124.58311,124.625534,124.64067
2015-05-04,124.44838,124.48453,124.50922,124.62677,124.675385,124.62947,124.63144
2015-05-05,124.54177,124.54786,124.618286,124.619576,124.670525,124.67234,124.68331
2015-05-06,124.57508,124.57826,124.599144,124.632286,124.667145,124.640175,124.67134
2015-05-07,124.605576,124.62443,124.62936,124.66698,124.68315,124.73396,124.7246
2015-05-08,124.5742,124.625046,124.703606,124.68552,124.70362,124.717285,124.73833
2015-05-10,124.66785,124.64632,124.66387,124.74532,124.77248,124.746124,124.88904
2015-05-11,124.63425,124.69767,124.70543,124.75554,124.74004,124.87883,124.90453
2015-05-12,124.67391,124.67205,124.75578,124.80077,124.85846,124.90399,124.94927
2015-05-13,124.65876,124.751045,124.75029,124.870544,124.92188,124.88782,124.94507
2015-05-14,124.76322,124.73356,124.890015,124.91138,124.94889,124.952156,125.008446
2015-05-15,124.77958,124.889404,124.92735,124.93953,124.92077,125.00072,125.81397
2015-05-17,124.86075,124.90538,124.91531,124.958336,125.017075,125.82317,127.34391
2015-05-18,124.941925,124.932816,124.95191,125.00823,125.85461,127.35471,128.50624
2015-05-19,124.90863,124.97232,125.032974,125.86887,127.35386,128.46916,128.53035
2015-05-20,124.94759,125.03389,125.86066,127.36402,128.44205,128.53531,128.55725
2015-05-21,125.02985,125.84056,127.32499,128.42773,128.51382,128.56116,128.66245
2015-05-22,125.81772,127.3032,128.4802,128.46706,128.56642,128.65785,128.71849
2015-05-24,127.32267,128.4726,128.51234,128.53612,128.66206,128.70015,128.73204
2015-05-25,128.45406,128.51047,128.54886,128.67627,128.70293,128.75595,128.85164
2015-05-26,128.53593,128.566,128.68175,128.72018,128.7671,128.8876,128.92656
2015-05-27,128.54208,128.65843,128.69746,128.81653,128.8789,128.94525,129.03036
2015-05-28,128.68243,128.72052,128.75853,128.89552,128.93265,129.04245,129.16048
2015-05-29,128.71065,128.79916,128.83914,128.87854,129.0554,129.14748,129.19893
2015-05-31,128.7644,128.88347,128.90843,129.0992,129.09302,129.15756,129.20706
2015-06-01,128.8637,128.90111,129.0406,129.17162,129.2545,129.2218,129.36734
2015-06-02,128.91599,129.05183,129.19795,129.161,129.22235,129.21605,129.37228
2015-06-03,129.04306,129.13387,129.17911,129.18373,129.29158,129.35455,129.492
2015-06-04,129.19034,129.21872,129.27357,129.28079,129.40668,129.46954,129.63467
2015-06-05,129.22525,129.26128,129.20769,129.41272,129.55547,129.61848,129.83832
2015-06-07,129.23813,129.28761,129.46353,129.44606,129.65031,129.88625,130.0522
2015-06-08,129.28249,129.43684,129.51662,129.6413,129.8618,130.0866,130.09712
2015-06-09,129.4379,129.4691,129.62503,129.86401,130.11674,130.1748,130.25067
2015-06-10,129.47949,129.61037,129.84903,130.09048,130.13652,130.23305,130.31577
2015-06-11,129.55989,129.87729,130.06952,130.08568,130.23192,130.26584,130.37831
2015-06-12,129.86641,130.06209,130.11748,130.23846,130.2843,130.39328,130.57185
2015-06-14,130.08041,130.10466,130.21466,130.2786,130.32579,130.57043,131.11586
2015-06-15,130.06612,130.26299,130.25839,130.31107,130.48714,131.08023,131.65216
2015-06-16,130.25783,130.29507,130.34375,130.53415,131.09424,131.60005,131.69766
2015-06-17,130.24936,130.35951,130.55759,131.07991,131.65901,131.6625,131.90028
2015-06-18,130.39905,130.55566,131.11317,131.63892,131.71147,131.8061,132.14775
2015-06-19,130.52596,131.082,131.57555,131.6724,131.82825,132.05238,132.1803
2015-06-21,131.1142,131.60419,131.66388,131.85173,132.1296,132.14331,132.14586
2015-06-22,131.55437,131.66267,131.85085,132.12102,132.23956,132.18454,132.34624
2015-06-23,131.68695,131.85387,132.08136,132.17723,132.0844,132.33449,132.32915
2015-06-24,131.82904,132.08083,132.16397,132.14871,132.3416,132.30098,132.2987
2015-06-25,132.08972,132.16267,132.15942,132.29924,132.32307,132.31265,132.32362
2015-06-26,132.13573,132.15938,132.30333,132.2859,132.33447,132.35852,132.29507
2015-06-28,132.12254,132.3478,132.31865,132.35194,132.31685,132.31929,132.32199
2015-06-29,132.35248,132.30779,132.33212,132.36574,132.34279,132.32805,132.29454
2015-06-30,132.29752,132.35284,132.33926,132.29796,132.324,132.33528,132.32982
2015-07-01,132.32918,132.34845,132.35286,132.28394,132.30716,132.299,132.34909
2015-07-02,132.31422,132.30685,132.32707,132.35336,132.34358,132.31165,132.29137
2015-07-03,132.3436,132.35362,132.29077,132.36772,132.33083,132.361,132.33011
2015-07-05,132.32571,132.34906,132.3016,132.29681,132.28108,132.31886,132.32161
2015-07-06,132.27245,132.30606,132.32262,132.28224,132.32358,132.3282,132.31462
2015-07-07,132.31033,132.35417,132.2923,132.35446,132.31421,132.33586,132.34993
2015-07-08,132.38094,132.34949,132.30136,132.36925,132.30652,132.2974,132.29166
2015-07-09,132.35558,132.30534,132.3189,132.29576,132.34525,132.31087,132.29008
2015-07-10,132.29478,132.35478,132.3339,132.28076,132.33171,132.3629,132.10513
2015-07-12,132.32974,132.3499,132.34178,132.35533,132.27939,132.18112,132.04652
2015-07-13,132.31335,132.30469,132.35661,132.3705,132.06822,132.08603,131.97836
2015-07-14,132.34534,132.3552,132.32811,132.15991,132.0592,131.92752,131.7874
2015-07-15,132.32584,132.35019,132.18468,131.98695,131.93948,131.86507,131.04964
2015-07-16,132.26834,132.18358,132.05095,131.97937,131.81627,131.13472,130.72833
2015-07-17,132.17503,132.05276,132.05304,131.80144,131.11682,130.7538,130.53699
2015-07-19,132.12395,132.0148,131.76572,131.13411,130.79752,130.48418,130.39746
2015-07-20,131.89044,131.79012,131.15921,130.72281,130.44841,130.35149,130.36655
2015-07-21,131.804,131.0962,130.78896,130.5037,130.41132,130.37639,130.33478
2015-07-22,131.09346,130.8363,130.451,130.36977,130.31502,130.31555,130.3306
2015-07-23,130.73154,130.51663,130.43767,130.3644,130.33755,130.28352,130.1476
2015-07-24,130.47382,130.41144,130.37584,130.25208,130.2824,130.21649,130.10838
2015-07-26,130.42007,130.31598,130.34007,130.31125,130.1972,130.13815,130.1037
2015-07-27,130.40556,130.35037,130.33209,130.205,130.15866,130.1262,129.89821
2015-07-28,130.36691,130.30385,130.22165,130.18932,130.1444,129.88663,129.77731
2015-07-29,130.32834,130.21712,130.17412,130.1535,129.89885,129.75375,129.67465
2015-07-30,130.17831,130.17773,130.1045,129.87541,129.74373,129.6106,129.35654
2015-07-31,130.18422,130.10315,129.9241,129.87688,129.63118,129.44193,129.36548
2015-08-02,130.10869,129.94131,129.74379,129.67589,129.36461,129.33632,129.28853
2015-08-03,129.9567,129.81924,129.70448,129.3884,129.33401,129.28795,129.22792
2015-08-04,129.75291,129.6706,129.36783,129.3403,129.30806,129.25691,129.12524
2015-08-05,129.6866,129.40614,129.29883,129.29013,129.25674,129.16092,129.02498
2015-08-06,129.36627,129.28868,129.30719,129.25278,129.09128,129.0383,128.9825
2015-08-07,129.29898,129.2718,129.25829,129.03328,129.03069,128.93146,128.90752
2015-08-09,129.28786,129.23619,129.10645,128.97885,128.98656,128.8547,128.6966
2015-08-10,129.23526,129.12904,129.02164,128.99178,128.89816,128.67593,128.56255
2015-08-11,129.08592,129.03333,129.03467,128.82584,128.63222,128.5857,128.39685
2015-08-12,129.01466,128.92635,128.87158,128.67442,128.5095,128.46524,128.45224
2015-08-13,129.02347,128.86426,128.67221,128.63313,128.43304,128.31879,128.31877
2015-08-14,128.88669,128.6972,128.58803,128.3836,128.3097,128.31006,128.21953
2015-08-16,128.68762,128.5108,128.40018,128.29037,128.39171,128.23126,128.27243
2015-08-17,128.5704,128.44571,128.32886,128.29733,128.23006,128.292,128.33871
2015-08-18,128.48622,128.41609,128.26407,128.30983,128.32521,128.39096,128.29816
2015-08-19,128.38393,128.31447,128.20062,128.299,128.30113,128.40492,128.21838
2015-08-20,128.34009,128.21407,128.31648,128.32288,128.34225,128.31488,128.25919
2015-08-21,128.316,128.3473,128.34653,128.40428,128.37901,128.25189,128.12454
2015-08-23,128.29735,128.3628,128.29631,128.32166,128.27353,128.1613,128.07831
2015-08-24,128.33807,128.29002,128.2788,128.29012,128.16328,128.12749,127.95323
2015-08-25,128.30757,128.31458,128.27345,128.10677,128.07452,127.92429,127.55815
2015-08-26,128.2956,128.2226,128.1636,128.06526,127.92937,127.59287,127.53706
2015-08-27,128.29062,128.15785,128.06918,127.963,127.54982,127.51463,127.43006
2015-08-28,128.10556,128.09615,127.94316,127.72496,127.55849,127.40735,127.343155
2015-08-30,128.03189,127.95027,127.57781,127.522736,127.40046,127.38463,127.29117
2015-08-31,127.92381,127.573364,127.53821,127.50406,127.35504,127.297806,127.30975
2015-09-01,127.59822,127.52744,127.38622,127.35139,127.3067,127.26787,127.22938
2015-09-02,127.56654,127.45553,127.35928,127.29947,127.29585,127.27395,127.22515
2015-09-03,127.32351,127.28926,127.300575,127.28787,127.24655,127.25264,127.202675
2015-09-04,127.35208,127.302986,127.31183,127.23712,127.26944,127.24227,127.15646
2015-09-06,127.36419,127.25959,127.23209,127.24261,127.227936,127.16671,126.93319
2015-09-07,127.2996,127.25365,127.25279,127.23976,127.16621,126.91505,126.74724
2015-09-08,127.230896,127.249344,127.18462,127.13741,126.935455,126.72738,126.700455
2015-09-09,127.22877,127.23271,127.13654,126.88722,126.74916,126.73525,126.60744
2015-09-10,127.236,127.20342,126.932724,126.797745,126.69353,126.58855,126.35995
2015-09-11,127.160255,126.92399,126.760704,126.725296,126.65219,126.37765,126.2634
2015-09-13,126.932076,126.768715,126.7095,126.5975,126.38193,126.26209,126.199394
2015-09-14,126.75456,126.70044,126.6134,126.4132,126.2664,126.14183,125.881294
2015-09-15,126.73238,126.633804,126.341805,126.27888,126.161026,125.82586,125.668045
2015-09-16,126.66926,126.41911,126.23326,126.16171,125.84528,125.62565,125.513664
2015-09-17,126.38119,126.27735,126.15233,125.79922,125.67567,125.66038,124.80347
2015-09-18,126.22134,126.150375,125.87637,125.65462,125.635796,124.83036,124.750946
2015-09-20,126.22359,125.885704,125.66116,125.612114,124.79928,124.777336,124.56269
2015-09-21,125.86646,125.609276,125.61494,124.81936,124.70171,124.63403,124.46758
2015-09-22,125.65799,125.65582,124.83468,124.79329,124.623665,124.455505,124.304504
2015-09-23,125.612114,124.81467,124.782814,124.554276,124.479126,124.28341,124.06665
2015-09-24,124.80661,124.79961,124.58136,124.44773,124.25777,124.09445,124.064224
2015-09-25,124.7821,124.58153,124.44994,124.22958,124.206276,124.09616,124.04078
2015-09-27,124.61473,124.475624,124.26534,124.09239,124.03944,123.9418,123.936325
2015-09-28,124.46358,124.28904,124.22071,124.02952,124.03638,123.922325,123.83788
2015-09-29,124.318085,124.05363,124.1741,124.066666,123.93153,123.85183,123.77457
2015-09-30,124.09627,124.09381,123.93077,123.8521,123.85555,123.76983,123.55378
2015-10-01,124.05788,123.88878,123.91591,123.86359,123.77323,123.55834,123.58555
2015-10-02,124.02094,124.00078,123.87009,123.73665,123.580505,123.51615,123.55902
2015-10-04,123.925125,123.889465,123.764084,123.626915,123.53674,123.51129,123.57418
2015-10-05,123.840096,123.773796,123.5784,123.578964,123.56219,123.54628,123.634476
2015-10-06,123.78474,123.599075,123.57505,123.56201,123.5798,123.5439,123.59671
2015-10-07,123.5294,123.52964,123.51639,123.542694,123.53465,123.53771,123.5562
2015-10-08,123.59553,123.5598,123.57494,123.52374,123.56037,123.62417,123.5726
2015-10-09,123.57876,123.574326,123.57566,123.533745,123.578094,123.563934,123.6088
2015-10-11,123.57775,123.550354,123.55968,123.54902,123.49831,123.559326,123.53213
2015-10-12,123.52879,123.62866,123.57982,123.56203,123.49085,123.54628,123.65099
2015-10-13,123.56712,123.55031,123.52052,123.54152,123.54883,123.63976,123.78157
2015-10-14,123.56085,123.527466,123.58163,123.52557,123.65466,123.79047,123.83392
2015-10-15,123.60544,123.5255,123.575356,123.64092,123.75063,123.83387,123.88546
2015-10-16,123.564285,123.53259,123.62622,123.785675,123.819115,123.91597,123.91518
2015-10-18,123.557915,123.67265,123.75395,123.86711,123.87503,123.9029,123.9602
2015-10-19,123.64906,123.77724,123.841965,123.877045,123.90326,123.93405,123.93852
2015-10-20,123.82446,123.842575,123.88927,123.90826,123.91492,123.995636,123.98172
2015-10-21,123.81404,123.885124,123.94823,123.94174,123.90462,124.01333,123.94786
2015-10-22,123.88509,123.90659,123.92834,123.93254,123.94358,123.90484,123.8954
2015-10-23,123.933556,123.945015,123.9117,123.9222,123.94234,123.87805,123.87532
2015-10-25,123.903915,123.9295,123.94133,123.90435,123.89669,123.88949,123.804016
2015-10-26,123.91332,123.97429,123.957214,123.89841,123.90787,123.831215,123.75858
2015-10-27,123.99602,123.928734,123.870705,123.897385,123.83576,123.79129,123.63845
2015-10-28,123.92031,123.86904,123.895676,123.830154,123.72807,123.635635,123.609566
2015-10-29,123.90161,123.87858,123.81473,123.786865,123.61519,123.58822,123.532974
2015-10-30,123.86287,123.85022,123.744,123.65229,123.54709,123.51508,123.44875
2015-11-01,123.83104,123.74502,123.6501,123.55733,123.46362,123.56244,123.45005
2015-11-02,123.752075,123.62052,123.599884,123.47337,123.54138,123.44509,123.518974
2015-11-03,123.66245,123.565895,123.517914,123.42899,123.51452,123.48783,123.52739
2015-11-04,123.58908,123.53919,123.506004,123.45581,123.49521,123.483284,123.44437
2015-11-05,123.517105,123.54005,123.51503,123.5388,123.5508,123.447,123.43757
2015-11-06,123.563934,123.43142,123.536865,123.48051,123.473305,123.51926,123.49046
2015-11-08,123.44767,123.51855,123.48243,123.43738,123.414566,123.51912,123.53035
2015-11-09,123.448875,123.534584,123.430565,123.4632,123.42673,123.44574,123.45053
2015-11-10,123.51809,123.534966,123.509926,123.543915,123.49551,123.43388,123.44391
2015-11-11,123.517944,123.43198,123.52146,123.48706,123.52143,123.43332,123.308075
2015-11-12,123.46655,123.50347,123.46894,123.44485,123.47558,123.32545,122.819496
2015-11-13,123.52272,123.48653,123.45038,123.47004,123.300316,122.809326,122.73648
2015-11-15,123.4403,123.41556,123.52315,123.28997,122.816216,122.67609,122.4917
2015-11-16,123.44163,123.43786,123.25877,122.85245,122.661125,122.53144,122.50954
2015-11-17,123.46793,123.30654,122.80252,122.729996,122.47287,122.44966,122.45669
2015-11-18,123.28952,122.79997,122.69504,122.52657,122.448166,122.415405,122.390686
2015-11-19,122.84442,122.66755,122.51059,122.50084,122.39762,122.40996,122.333405
2015-11-20,122.694374,122.53927,122.44459,122.45953,122.38392,122.34025,122.285416
2015-11-22,122.4926,122.4967,122.424736,122.3442,122.30738,122.292595,122.246796
2015-11-23,122.498245,122.4013,122.30483,122.29532,122.25914,122.2564,122.24314
2015-11-24,122.417564,122.39746,122.29392,122.27604,122.27971,122.231026,122.20234
2015-11-25,122.41262,122.29864,122.306915,122.29776,122.226875,122.17956,122.22523
2015-11-26,122.24491,122.253685,122.306915,122.22836,122.22511,122.15971,122.161896
2015-11-27,122.296776,122.29204,122.22879,122.23874,122.164825,122.14208,122.07421
2015-11-29,122.278046,122.24064,122.25407,122.10429,122.07902,122.08963,122.04836
2015-11-30,122.24364,122.221664,122.140396,122.064,122.04847,122.0968,122.110435
2015-12-01,122.20585,122.116936,122.12162,122.05725,122.102646,122.09967,122.07057
2015-12-02,122.24969,122.102684,122.073006,122.07448,122.096245,122.09967,122.04686
2015-12-03,122.124214,122.047485,122.0558,122.06747,122.038864,122.065414,122.10868
2015-12-04,122.09638,122.07671,122.06645,122.057175,122.04644,122.098595,122.06737
2015-12-06,122.061264,122.0465,122.07553,122.074615,122.084496,122.09653,122.09008
2015-12-07,122.09368,122.07592,122.05509,122.05521,122.08156,122.16051,122.14067
2015-12-08,122.07205,122.04556,122.06654,122.06151,122.11587,122.183914,122.221214
2015-12-09,122.0567,122.07507,122.076355,122.12689,122.14743,122.19965,122.2567
2015-12-10,122.09322,122.04458,122.16871,122.17516,122.19637,122.28745,122.266426
2015-12-11,122.07072,122.16,122.111305,122.19304,122.27774,122.24119,122.31911
2015-12-13,122.1157,122.14894,122.22434,122.25377,122.26745,122.326225,122.32131
2015-12-14,122.15842,122.23313,122.26787,122.23666,122.26805,122.32972,122.29743
2015-12-15,122.20164,122.2255,122.26154,122.288605,122.279724,122.32735,122.21777
2015-12-16,122.24114,122.25668,122.27669,122.30998,122.33358,122.232834,122.192024
2015-12-17,122.24699,122.27581,122.31835,122.30963,122.200096,122.21332,122.18577
2015-12-18,122.30861,122.32208,122.36316,122.21088,122.17308,122.188675,122.14143
2015-12-20,122.33904,122.31305,122.184135,122.20493,122.17833,122.13412,122.08014
2015-12-21,122.322296,122.22566,122.20445,122.202614,122.14926,122.10447,121.988335
2015-12-22,122.18389,122.19856,122.1899,122.20054,122.11265,122.07189,122.02587
2015-12-23,122.20469,122.16665,122.147224,122.11983,122.05285,122.03442,122.03788
2015-12-24,122.17282,122.1212,122.11122,122.09242,122.0293,121.95936,121.98039
2015-12-27,122.100136,122.11215,122.066055,122.06076,122.06255,121.94046,121.95648
2015-12-28,122.11006,122.039,121.99004,122.042465,121.978645,121.970795,122.01887
2015-12-29,122.02884,122.03979,122.01288,121.98784,122.03562,121.96787,121.93523
2015-12-30,121.99086,122.03536,121.99322,121.99599,121.944885,121.93876,121.98892
2015-12-31,122.0134,121.94016,121.939354,121.96064,122.01592,121.97157,121.967896
2016-01-03,121.99402,121.95986,121.94002,122.02105,121.97672,121.96838,121.99155
2016-01-04,121.9406,122.00325,121.96172,121.96169,121.95279,121.937225,121.949844
2016-01-05,121.96367,121.98256,121.970726,121.9865,121.96909,121.97249,121.99224
2016-01-06,122.002266,121.93705,121.936005,121.97959,121.952255,121.96909,121.94369
2016-01-07,121.94789,121.95879,121.97081,121.97537,121.96942,121.93579,121.92928
2016-01-08,121.97054,122.00642,121.96698,121.9491,121.95188,121.97334,121.984856
2016-01-10,121.97442,121.98369,121.93357,121.95983,121.96974,121.969734,121.95717
2016-01-11,121.93477,121.93398,121.97128,121.998566,121.95156,121.934456,121.96589
2016-01-12,121.989746,121.957726,121.96961,121.96682,121.970085,121.974266,121.973114
2016-01-13,121.97119,121.94605,121.943375,121.95864,121.95127,121.97046,121.916885
2016-01-14,121.93412,121.96059,121.98084,121.96655,121.970406,121.94366,121.81967
2016-01-15,121.97954,121.98043,121.97147,121.945946,121.93928,121.858765,121.80858
2016-01-17,121.97407,121.96047,121.953186,121.94293,121.886795,121.714516,121.603874
2016-01-18,121.93405,121.98086,121.92306,121.895325,121.81503,121.560394,120.83374
2016-01-19,121.988556,121.94341,121.89815,121.71988,121.6216,120.83109,120.04012
2016-01-20,121.92069,121.89519,121.751274,121.63173,120.88422,120.05295,119.22561
2016-01-21,121.897156,121.7367,121.55243,120.82392,120.04544,119.2413,118.31306
2016-01-22,121.78361,121.63695,120.91445,120.033806,119.20015,118.328995,118.111176
2016-01-24,121.55733,120.866516,120.04463,119.24234,118.30268,118.13143,117.97884
2016-01-25,120.83061,120.05874,119.21074,118.34363,118.09941,117.93875,117.93455
2016-01-26,120.05534,119.2081,118.3334,118.11602,117.91819,117.959114,117.93885
2016-01-27,119.24096,118.313095,118.09208,117.92391,117.92076,117.93869,117.979996
2016-01-28,118.23408,118.05975,117.927055,117.94378,117.96145,117.95938,117.95474
2016-01-29,118.091705,117.94458,117.91965,117.92362,117.9158,117.93844,117.83858
2016-01-31,117.93755,117.99524,117.95167,117.94401,117.96695,117.92681,117.71851
2016-02-01,117.94068,117.907196,117.94306,117.9233,117.88954,117.75013,117.72596
2016-02-02,117.94988,117.95469,117.93723,117.819595,117.742256,117.72978,117.746376
2016-02-03,117.95606,117.92411,117.87207,117.721344,117.581474,117.675674,117.56954
2016-02-04,117.960175,117.90581,117.75278,117.72952,117.789345,117.5274,117.53033
2016-02-05,117.87118,117.73374,117.72156,117.71531,117.51829,117.5472,117.52152
2016-02-07,117.75852,117.73301,117.74014,117.56515,117.55666,117.480934,117.4821
2016-02-08,117.6427,117.733376,117.54428,117.6096,117.49955,117.468254,117.314224
2016-02-09,117.6956,117.48635,117.55608,117.50766,117.474945,117.38512,117.25847
2016-02-10,117.55575,117.66329,117.45922,117.507744,117.30849,117.32656,117.22659
2016-02-11,117.5354,117.50362,117.405914,117.341125,117.28748,117.22687,117.18602
2016-02-12,117.49707,117.436584,117.37751,117.302315,117.27401,117.145966,117.1391
2016-02-14,117.449585,117.39273,117.33999,117.23506,117.175026,117.16234,117.1385
2016-02-15,117.34505,117.30402,117.17911,117.17079,117.15154,117.056755,117.068855
2016-02-16,117.31527,117.18918,117.119804,117.120834,117.13584,117.01614,116.9907
2016-02-17,117.17805,117.19279,117.11309,117.1402,117.07005,116.97296,116.90772
2016-02-18,117.143196,117.17053,117.14492,117.11445,116.98347,116.90439,116.814095
2016-02-19,117.20205,117.09578,117.09584,116.94102,116.901,116.85671,116.74576
2016-02-21,117.09189,117.10942,116.9719,116.86455,116.80499,116.83701,116.69402
2016-02-22,117.052444,117.014656,116.86263,116.88067,116.74553,116.73865,116.72145
2016-02-23,117.02988,116.88637,116.83944,116.77754,116.76192,116.661644,116.57356
2016-02-24,116.90149,116.862175,116.752106,116.688126,116.72587,116.65677,116.49719
2016-02-25,116.84629,116.745895,116.77884,116.68679,116.58837,116.46949,116.46086
2016-02-26,116.77629,116.72313,116.67819,116.6426,116.4453,116.46306,116.41237
2016-02-28,116.683945,116.76131,116.672386,116.494095,116.42752,116.36543,116.16504
2016-02-29,116.7392,116.66244,116.51855,116.44267,116.372116,116.092064,116.07293
2016-03-01,116.65884,116.5013,116.446556,116.39497,116.08065,116.00506,115.64331
2016-03-02,116.485405,116.3942,116.38604,116.119125,116.0028,115.62489,115.4266
2016-03-03,116.43849,116.40448,116.07746,116.02606,115.53573,115.42905,115.36085
2016-03-04,116.3636,116.11504,115.98869,115.59312,115.52356,115.39007,115.0868
2016-03-06,116.13649,115.970634,115.5642,115.44686,115.3811,115.06991,114.62847
2016-03-07,116.04198,115.6009,115.374435,115.437584,115.0367,114.66373,114.654305
2016-03-08,115.62562,115.43352,115.4271,115.049995,114.66225,114.6458,114.64193
2016-03-09,115.52569,115.43773,115.03765,114.661224,114.62548,114.66407,114.66638
2016-03-10,115.40398,115.05525,114.66679,114.63516,114.659035,114.6454,114.5775
2016-03-11,115.105865,114.65424,114.65321,114.65354,114.6524,114.627396,114.549126
2016-03-13,114.636925,114.61953,114.64143,114.65073,114.58113,114.631516,114.59303
2016-03-14,114.674706,114.65846,114.63501,114.63316,114.603134,114.66743,114.66056
2016-03-15,114.67114,114.65476,114.61713,114.53966,114.63461,114.59988,114.581856
2016-03-16,114.63601,114.55421,114.61525,114.577644,114.625305,114.649826,114.55335
2016-03-17,114.60819,114.60785,114.64,114.61454,114.60698,114.59716,114.597534
2016-03-18,114.5718,114.64775,114.51541,114.62355,114.633804,114.62023,114.665436
2016-03-20,114.55448,114.602005,114.62109,114.58493,114.625885,114.60089,114.586365
2016-03-21,114.638916,114.63483,114.562035,114.54346,114.61025,114.61871,114.557785
2016-03-22,114.58271,114.58293,114.57762,114.64723,114.59676,114.60983,114.60214
2016-03-23,114.641914,114.60936,114.64408,114.640816,114.58961,114.632675,114.67034
2016-03-24,114.61712,114.63734,114.51662,114.54174,114.57604,114.57203,114.59099
2016-03-27,114.59453,114.63308,114.602066,114.58202,114.60196,114.60057,114.56233
2016-03-28,114.61327,114.61594,114.58874,114.61815,114.63829,114.61979,114.58573
2016-03-29,114.57145,114.603035,114.61012,114.59538,114.62742,114.610214,114.64563
2016-03-30,114.60769,114.63612,114.60483,114.57916,114.60633,114.75941,114.918045
2016-03-31,114.58388,114.58411,114.51888,114.542946,114.69339,114.91822,114.97014
2016-04-01,114.60848,114.61095,114.643524,114.6407,114.91328,114.9745,115.040016
2016-04-03,114.64514,114.60025,114.65679,114.896385,114.964745,115.05257,114.95885
2016-04-04,114.59102,114.671104,114.91632,115.00706,115.02548,114.96282,114.929695
2016-04-05,114.63094,114.95413,114.99213,115.03905,114.9923,114.9313,114.9752
2016-04-06,114.90642,114.96396,115.04034,115.02448,114.9705,114.98864,115.04474
2016-04-07,115.00276,114.94763,114.94618,114.977905,115.02796,114.959305,114.96391
2016-04-08,114.997154,115.01568,114.93959,114.968185,114.996284,114.96895,114.934845
2016-04-10,114.98629,114.987976,114.9618,115.007866,114.97521,114.99838,114.98018
2016-04-11,114.97892,114.9537,114.95172,114.971634,114.94909,115.01926,115.049614
2016-04-12,115.01213,115.04856,115.01481,114.985214,115.031876,115.00047,114.9689
2016-04-13,115.003204,115.00332,115.00875,115.00025,115.00027,114.95848,114.93985
2016-04-14,114.99723,114.982,114.997856,114.99061,115.01062,115.00439,115.00523
2016-04-15,114.98576,115.000725,114.98943,115.02069,114.98268,114.99924,114.99973
2016-04-17,114.97807,114.9852,114.98372,114.96799,114.99372,114.95741,114.96284
2016-04-18,115.012924,114.97751,114.9798,114.965935,115.01064,115.00433,115.00436
2016-04-19,115.00347,115.00775,115.01293,115.04215,115.02163,114.99976,115.00038
2016-04-20,114.997215,115.00076,115.005875,114.98543,114.963615,114.956604,114.88505
2016-04-21,114.98527,114.99768,115.00116,114.98035,114.99955,114.873955,114.848366
2016-04-22,114.97731,114.98404,114.99802,115.013306,114.98168,114.86638,114.6215
2016-04-24,115.01358,114.97799,114.98871,114.90966,114.877335,114.56668,114.453354
2016-04-25,115.00382,115.01514,114.942245,114.72425,114.618744,114.43377,114.15018
2016-04-26,114.99736,114.87645,114.86189,114.627815,114.45541,114.12259,113.98777
2016-04-27,114.91991,114.85524,114.64029,114.52499,114.1038,113.94002,113.912125
2016-04-28,114.83644,114.641304,114.484665,114.13276,113.97272,113.94027,113.639
2016-04-29,114.58926,114.47156,114.1571,114.023964,113.88565,113.63032,113.63647
2016-05-01,114.460556,114.15958,113.95063,113.890816,113.70725,113.64909,113.55492
2016-05-02,114.05958,113.95894,113.89169,113.65429,113.63057,113.60289,113.48813
2016-05-03,113.99575,113.86923,113.666725,113.61092,113.56242,113.50203,113.43574
2016-05-04,113.97756,113.61873,113.64196,113.550705,113.50606,113.42101,113.33469
2016-05-05,113.69215,113.63924,113.62002,113.46785,113.47896,113.28463,113.33087
2016-05-06,113.578995,113.59967,113.510735,113.4813,113.32742,113.29854,113.27439
