,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD
2014-09-30,0.9288626,0.9282805,0.9226389,0.91446847,0.9116687,0.9051661,0.9049519
2014-10-01,0.9285997,0.9230742,0.9151833,0.9116264,0.90725625,0.90389204,0.9023806
2014-10-02,0.92251694,0.9161086,0.91189015,0.90599865,0.9039877,0.9023115,0.90114576
2014-10-03,0.91492116,0.9116376,0.9061274,0.9048624,0.9023057,0.9013972,0.9019233
2014-10-05,0.91216326,0.9058538,0.9049143,0.904414,0.9024811,0.90113604,0.8974605
2014-10-06,0.90523887,0.9041797,0.90261143,0.9017758,0.9004859,0.8970259,0.8949572
2014-10-07,0.90437466,0.90230167,0.9019188,0.9003974,0.89700276,0.89470625,0.892877
2014-10-08,0.90366936,0.90199256,0.9008479,0.89670295,0.89442396,0.89335287,0.88799304
2014-10-09,0.90017635,0.9016234,0.89713556,0.8937497,0.8940123,0.8881799,0.88750863
2014-10-10,0.90105456,0.89644897,0.8949167,0.8944492,0.8880826,0.8878625,0.88489676
2014-10-12,0.898101,0.8948959,0.8935806,0.88772976,0.88704616,0.8859186,0.8812926
2014-10-13,0.8947805,0.8943404,0.88842505,0.88765436,0.88611263,0.8833677,0.8804643
2014-10-14,0.8919524,0.88741356,0.88667774,0.8862548,0.88209337,0.88021106,0.8791394
2014-10-15,0.89014906,0.8862071,0.88629967,0.8811343,0.88124275,0.8777158,0.8788511
2014-10-16,0.8869055,0.8861106,0.8795939,0.8800203,0.87942964,0.8772686,0.87885803
2014-10-17,0.8851154,0.88221353,0.8810506,0.8800689,0.88035005,0.87995553,0.8773614
2014-10-19,0.8829306,0.87936205,0.8807566,0.87972754,0.8784863,0.87855595,0.8786066
2014-10-20,0.87972134,0.87887484,0.8807399,0.8792798,0.88005567,0.8778071,0.87819254
2014-10-21,0.8774513,0.8804757,0.87948525,0.8788612,0.8791029,0.8783039,0.87844706
2014-10-22,0.87879103,0.8782577,0.8800748,0.8771825,0.87869686,0.87958246,0.8787126
2014-10-23,0.8762273,0.87822616,0.8785516,0.87808985,0.87810975,0.87773544,0.87771
2014-10-24,0.87981707,0.87795407,0.8783734,0.8780745,0.8782307,0.87812877,0.8788351
2014-10-26,0.8779238,0.8790984,0.87753284,0.87815607,0.87823534,0.87910616,0.8776872
2014-10-27,0.8793737,0.8802549,0.8787968,0.8786612,0.8785527,0.87904364,0.87862945
2014-10-28,0.8793905,0.87915504,0.87844944,0.8799981,0.8788793,0.8776267,0.87913346
2014-10-29,0.87835443,0.87749636,0.8783068,0.8786426,0.877993,0.8790456,0.8769782
2014-10-30,0.8789751,0.8776982,0.8811031,0.87829953,0.8776886,0.8773498,0.8778214
2014-10-31,0.8781548,0.8774773,0.8793694,0.87739855,0.8765766,0.87681586,0.87622726
2014-11-02,0.87871665,0.87867266,0.87771493,0.87777084,0.87685883,0.8764554,0.8763002
2014-11-03,0.8795537,0.87803304,0.87928545,0.8781187,0.8752753,0.87615335,0.8759816
2014-11-04,0.87941,0.87680864,0.8768661,0.87594086,0.875248,0.8768371,0.87567836
2014-11-05,0.87763214,0.8767701,0.8772901,0.8780699,0.8762013,0.8758431,0.87678283
2014-11-06,0.8762482,0.8776497,0.8773682,0.8761778,0.87527514,0.8760028,0.87646323
2014-11-07,0.87597597,0.8746909,0.87488616,0.8778536,0.87514937,0.8761079,0.87628186
2014-11-09,0.8767644,0.8757373,0.8763307,0.8756408,0.8754796,0.87582433,0.8758611
2014-11-10,0.87753826,0.8752052,0.87423694,0.875411,0.875013,0.87535775,0.8748034
2014-11-11,0.87361157,0.8741825,0.8738702,0.87411743,0.8746846,0.8748976,0.87577313
2014-11-12,0.87644106,0.87624025,0.8748134,0.8754212,0.8738979,0.87556237,0.8758527
2014-11-13,0.87622845,0.8745828,0.8752729,0.87415147,0.87574154,0.87556106,0.87677103
2014-11-14,0.87652904,0.87588495,0.87524766,0.8736901,0.8745988,0.87500226,0.8754206
2014-11-16,0.8759841,0.87397224,0.8759401,0.87591,0.8761382,0.87433076,0.8737806
2014-11-17,0.8746673,0.87534106,0.8761546,0.8763253,0.8748052,0.87475103,0.87415695
2014-11-18,0.87636983,0.8763849,0.87521255,0.87374294,0.87565374,0.8736024,0.8749015
2014-11-19,0.8761506,0.8760717,0.8751024,0.87590843,0.8759169,0.872779,0.8730316
2014-11-20,0.87561184,0.8751844,0.87379295,0.87576354,0.87337655,0.872248,0.8747487
2014-11-21,0.87458956,0.87363553,0.87358075,0.8741519,0.8743138,0.87258583,0.87519664
2014-11-23,0.87387395,0.872586,0.8730095,0.8732169,0.87484133,0.87284315,0.87233734
2014-11-24,0.8726082,0.87297356,0.8720086,0.8727938,0.8716811,0.87173843,0.8702544
2014-11-25,0.87277246,0.87334913,0.8737868,0.87305254,0.872398,0.8715762,0.8705566
2014-11-26,0.8742026,0.87316394,0.8738606,0.87116283,0.86990184,0.8716336,0.8715069
2014-11-27,0.87239784,0.8728455,0.87217957,0.8719231,0.8706202,0.86891073,0.86983985
2014-11-28,0.87260115,0.8720346,0.8715638,0.87180054,0.8701439,0.8715617,0.8686009
2014-11-30,0.8716349,0.87161314,0.8721683,0.86974066,0.86930734,0.86744636,0.8663075
2014-12-01,0.8703543,0.86902344,0.8697931,0.86968875,0.8674504,0.8677689,0.86565894
2014-12-02,0.87249887,0.8692139,0.87078685,0.86916006,0.86655587,0.86569357,0.8644047
2014-12-03,0.87016404,0.87002754,0.86837167,0.866099,0.8655577,0.8647193,0.8641507
2014-12-04,0.8696189,0.86831665,0.8659298,0.86781776,0.8659296,0.86531615,0.86350346
2014-12-05,0.86789876,0.8667387,0.86455303,0.8657019,0.86571145,0.86300373,0.8625789
2014-12-07,0.8670083,0.8661638,0.8661783,0.86405456,0.8628759,0.86164176,0.86221546
2014-12-08,0.8668388,0.86697793,0.864967,0.8639379,0.8615771,0.861105,0.86065257
2014-12-09,0.8661667,0.8651735,0.863086,0.8630084,0.862514,0.8595684,0.8588142
2014-12-10,0.86442786,0.8624986,0.8630361,0.86152196,0.86124086,0.85921746,0.8595823
2014-12-11,0.86348176,0.8629066,0.8629892,0.86120915,0.8603297,0.858587,0.8553162
2014-12-12,0.86255103,0.8609766,0.8609486,0.86094403,0.8594436,0.8552923,0.8545421
2014-12-14,0.861463,0.86093456,0.85981315,0.858402,0.85492593,0.85385424,0.8537661
2014-12-15,0.8611817,0.8603856,0.8585874,0.85370564,0.85482675,0.8536912,0.8514744
2014-12-16,0.86052096,0.85902804,0.8557051,0.854563,0.8533825,0.8513912,0.84770143
2014-12-17,0.8585939,0.8551006,0.8549076,0.8526403,0.85076463,0.849231,0.8469477
2014-12-18,0.85620934,0.85431576,0.85383046,0.8512341,0.84841365,0.8442377,0.8445322
2014-12-19,0.8546185,0.8546623,0.8515669,0.8493604,0.84650236,0.8429448,0.84033287
2014-12-21,0.8520653,0.85063785,0.8484342,0.8457493,0.8448059,0.84122187,0.83990186
2014-12-22,0.8511709,0.8488661,0.8460563,0.8448213,0.8412006,0.83841527,0.8348836
2014-12-23,0.8494499,0.84589195,0.8450897,0.8405966,0.8390056,0.83489954,0.8322046
2014-12-24,0.8449741,0.8445725,0.84145147,0.83950794,0.8347586,0.8329529,0.83233756
2014-12-25,0.84424335,0.8418908,0.83922803,0.83518296,0.8330262,0.83019394,0.8290789
2014-12-26,0.8414743,0.83879435,0.83571434,0.83211154,0.8304604,0.8275599,0.8281422
2014-12-28,0.8378941,0.83416945,0.8314389,0.83036447,0.8298372,0.8289716,0.8279458
2014-12-29,0.83516324,0.8320892,0.82983434,0.8278544,0.8284669,0.8274553,0.8270414
2014-12-30,0.83239955,0.83019197,0.82901907,0.82866746,0.82726574,0.82608545,0.82142335
2014-12-31,0.8321413,0.82993966,0.8272966,0.82743245,0.824105,0.82258373,0.8229188
2015-01-01,0.8294509,0.8290627,0.8275054,0.82767016,0.8243311,0.8226474,0.8208679
2015-01-02,0.8273659,0.8271239,0.82611257,0.8234815,0.8204341,0.8194571,0.8188309
2015-01-04,0.8275882,0.8255032,0.82178617,0.8183206,0.82166207,0.8171737,0.81986517
2015-01-05,0.8260243,0.8206201,0.817475,0.8214815,0.81825286,0.81852,0.8183797
2015-01-06,0.8245465,0.82287973,0.8220198,0.81869787,0.8173481,0.818014,0.81906754
2015-01-07,0.8193402,0.8228115,0.8176103,0.8177093,0.8165628,0.81745434,0.81606686
2015-01-08,0.81999236,0.8181692,0.8180314,0.8155948,0.8170577,0.8177386,0.8165597
2015-01-09,0.8198267,0.8171027,0.8156224,0.8174377,0.8165898,0.8173695,0.8151861
2015-01-11,0.8181527,0.81682295,0.8172836,0.81704265,0.8164253,0.81554615,0.81646514
2015-01-12,0.8165923,0.8162435,0.815662,0.8182478,0.8156278,0.81602746,0.8156261
2015-01-13,0.8173669,0.81715906,0.815616,0.8164244,0.8175143,0.81678784,0.8164028
2015-01-14,0.8162124,0.81437886,0.81721085,0.81648916,0.8170554,0.8166762,0.8158612
2015-01-15,0.81611645,0.8166319,0.81637216,0.81694764,0.8143936,0.8156065,0.8157204
2015-01-16,0.81504536,0.8175976,0.81551474,0.81539035,0.816147,0.81700605,0.8151559
2015-01-18,0.8167867,0.81506807,0.8160541,0.8167586,0.8158664,0.8148343,0.8146188
2015-01-19,0.81508154,0.81568956,0.81652397,0.81578535,0.8154986,0.81515306,0.8165214
2015-01-20,0.8161211,0.8160169,0.81592405,0.8151709,0.8152778,0.81490374,0.81546247
2015-01-21,0.81645536,0.8165875,0.8160014,0.8154575,0.8137756,0.81543165,0.8144745
2015-01-22,0.8151746,0.81443435,0.8155056,0.8162751,0.81384647,0.81439614,0.81457764
2015-01-23,0.8161194,0.8161104,0.8161202,0.81426305,0.81485045,0.81411546,0.81390834
2015-01-25,0.8160268,0.81521916,0.81496346,0.8144107,0.81667316,0.81333864,0.81405866
2015-01-26,0.8165964,0.81553745,0.8146934,0.81298476,0.81384885,0.8124707,0.8122316
2015-01-27,0.81515217,0.8156293,0.8151316,0.81434566,0.81337225,0.8118846,0.81279176
2015-01-28,0.8152855,0.8142397,0.8135544,0.81304115,0.81225276,0.81216484,0.8124521
2015-01-29,0.8132003,0.81445616,0.8126823,0.813103,0.81183535,0.8103459,0.81185186
2015-01-30,0.81476194,0.81294227,0.8135786,0.8122651,0.8124956,0.8120416,0.81169635
2015-02-01,0.8133505,0.81226045,0.810889,0.80961037,0.8137809,0.8121596,0.81107223
2015-02-02,0.81252545,0.8137885,0.81210715,0.81312525,0.810331,0.8114155,0.80924225
2015-02-03,0.8127283,0.81381303,0.81197584,0.81161857,0.81186485,0.8106238,0.8109389
2015-02-04,0.8121214,0.8101959,0.81218004,0.8123743,0.8119666,0.8115443,0.8091062
2015-02-05,0.81088,0.8107534,0.8111948,0.8127507,0.81098205,0.80847883,0.80734015
2015-02-06,0.8119644,0.81184757,0.8107037,0.8114526,0.8096577,0.8076746,0.80710775
2015-02-08,0.80983263,0.81202704,0.8102701,0.809075,0.8079511,0.8073295,0.8062368
2015-02-09,0.8103572,0.8107617,0.8088801,0.80725604,0.8067832,0.80496687,0.79482615
2015-02-10,0.81087345,0.8082391,0.8078387,0.80711085,0.80581677,0.79915637,0.79531485
2015-02-11,0.80840474,0.80710745,0.8068938,0.8063752,0.7965972,0.7944825,0.79459363
2015-02-12,0.80808645,0.8076727,0.8071957,0.79616714,0.79511845,0.79464805,0.7918707
2015-02-13,0.80675155,0.8062797,0.79969275,0.7949698,0.7936672,0.7916629,0.7881175
2015-02-15,0.8062526,0.79477453,0.79255915,0.791681,0.7911432,0.78896874,0.7812821
2015-02-16,0.7995393,0.7946872,0.79508054,0.79150397,0.78908193,0.78393584,0.78139555
2015-02-17,0.7950971,0.79266673,0.7918504,0.78809303,0.7825801,0.7823083,0.7832349
2015-02-18,0.7933501,0.7922427,0.78849876,0.7810117,0.7838184,0.78203523,0.7811277
2015-02-19,0.79176867,0.78853756,0.78276265,0.78239334,0.7816065,0.7818529,0.7800794
2015-02-20,0.788997,0.781424,0.78262526,0.78237563,0.7813561,0.7822371,0.78055376
2015-02-22,0.78169435,0.78304183,0.78242993,0.7811019,0.7812533,0.78132933,0.78163385
2015-02-23,0.7824967,0.7815936,0.78123087,0.78140527,0.7810509,0.7800651,0.78145117
2015-02-24,0.7824417,0.7816894,0.7813232,0.78124344,0.7803886,0.7812881,0.78186214
2015-02-25,0.78104043,0.7814711,0.78073245,0.7803204,0.78066653,0.78073466,0.7813503
2015-02-26,0.7807224,0.7805832,0.7821884,0.7815909,0.77954304,0.7812285,0.7810662
2015-02-27,0.7824533,0.780941,0.7813241,0.78164846,0.7807444,0.78093976,0.78044385
2015-03-01,0.78090864,0.7803426,0.78117484,0.7801616,0.7812933,0.78089976,0.7800753
2015-03-02,0.7812272,0.78193754,0.78122133,0.78036577,0.7794876,0.7799181,0.7793842
2015-03-03,0.77989143,0.78070825,0.78048635,0.7802282,0.7799019,0.78009564,0.77869326
2015-03-04,0.78029984,0.78102136,0.78109115,0.77994365,0.7799669,0.7799246,0.779706
2015-03-05,0.78062034,0.78115845,0.7795218,0.7796333,0.779144,0.77853954,0.77965873
2015-03-06,0.7799655,0.78022265,0.78116024,0.7803878,0.7793654,0.7792648,0.7794213
2015-03-08,0.77988696,0.77954644,0.77876157,0.7793084,0.7801655,0.7796206,0.77737325
2015-03-09,0.78019804,0.7800597,0.7787971,0.7790068,0.7786954,0.77785784,0.77770007
2015-03-10,0.7792527,0.7792793,0.7797056,0.7799091,0.7784461,0.77813244,0.7781303
2015-03-11,0.7805127,0.7793461,0.77862144,0.7782412,0.7784087,0.7778422,0.7780294
2015-03-12,0.77982473,0.7795762,0.778173,0.77836037,0.7781831,0.7782828,0.77769774
2015-03-13,0.7779743,0.77918506,0.7787474,0.7783529,0.77808565,0.77769816,0.77793854
2015-03-15,0.7791315,0.77842563,0.7783473,0.778601,0.77747935,0.7774369,0.77733505
2015-03-16,0.7778732,0.77826464,0.7783099,0.77796197,0.77914083,0.77771354,0.777037
2015-03-17,0.7796174,0.7795769,0.7784088,0.77841413,0.7777669,0.77908033,0.7781557
2015-03-18,0.7784905,0.77875197,0.7783493,0.7774756,0.7771702,0.7780291,0.7771761
2015-03-19,0.7792172,0.77769166,0.77737343,0.7770934,0.7784026,0.7776848,0.77700347
2015-03-20,0.77897805,0.77810717,0.7758566,0.7769908,0.7778886,0.77785945,0.77732104
2015-03-22,0.7777149,0.7773893,0.7773906,0.777827,0.77762777,0.7788132,0.7787513
2015-03-23,0.77764565,0.77756095,0.7778836,0.77804285,0.77745754,0.7782098,0.7785118
2015-03-24,0.77887714,0.7779558,0.77770317,0.7774583,0.77781993,0.7780064,0.77851343
2015-03-25,0.7778925,0.7774753,0.7775942,0.77874535,0.77893806,0.77825934,0.7791827
2015-03-26,0.7780983,0.7781224,0.77854306,0.77898824,0.7781209,0.77834874,0.7787076
2015-03-27,0.77844775,0.7773272,0.7784201,0.77810925,0.7788783,0.7781237,0.7762906
2015-03-29,0.778701,0.7783063,0.7782153,0.7788795,0.77804065,0.778675,0.77795863
2015-03-30,0.777953,0.77837485,0.77849525,0.7779929,0.7775982,0.7772339,0.77682287
2015-03-31,0.778923,0.7787098,0.7784474,0.7770678,0.77769905,0.77700186,0.772996
2015-04-01,0.778532,0.7785948,0.7778508,0.77811253,0.7765711,0.77322966,0.77216405
2015-04-02,0.7785199,0.7778605,0.7776977,0.77714086,0.77305335,0.77204466,0.77051723
2015-04-05,0.7776131,0.77709866,0.7755134,0.77285933,0.7718835,0.7697031,0.7709614
2015-04-06,0.77725816,0.7765975,0.7731962,0.7726065,0.7701203,0.77075243,0.77065384
2015-04-07,0.77673393,0.77326024,0.7721782,0.770599,0.76997775,0.7698758,0.76852846
2015-04-08,0.77321917,0.77187014,0.7713588,0.7717764,0.7699926,0.7702163,0.7689828
2015-04-09,0.7712471,0.7710582,0.7707067,0.77114964,0.7691082,0.7682081,0.76844954
2015-04-10,0.771231,0.7720742,0.7698417,0.7682582,0.769464,0.76808465,0.7664415
2015-04-12,0.7711521,0.7707951,0.76917475,0.7695892,0.76909196,0.7676326,0.7679452
2015-04-13,0.7693159,0.7691469,0.7670832,0.76868564,0.7672897,0.7675497,0.7678436
2015-04-14,0.7693447,0.76812315,0.7688545,0.7677514,0.76812834,0.76855695,0.7681698
2015-04-15,0.7683153,0.76888365,0.7678619,0.7673753,0.76710945,0.7672446,0.7669246
2015-04-16,0.76643455,0.7681092,0.7677999,0.7680617,0.7678293,0.76735324,0.76800203
2015-04-17,0.7676319,0.7680888,0.7677704,0.7679655,0.76809126,0.7673539,0.7669311
2015-04-19,0.7675295,0.7656852,0.7663209,0.7650645,0.7672526,0.7675266,0.7663576
2015-04-20,0.7677511,0.7668607,0.7671012,0.7680414,0.7679927,0.76792717,0.76860917
2015-04-21,0.76653165,0.7670207,0.767273,0.7676191,0.76877147,0.7684191,0.76957864
2015-04-22,0.7674636,0.7681066,0.76689935,0.7680698,0.7687736,0.7692169,0.77029437
2015-04-23,0.76745653,0.76735145,0.7673962,0.7693814,0.769475,0.7698884,0.7722483
2015-04-24,0.7677271,0.7682802,0.7688907,0.76912564,0.7705142,0.77102304,0.7730082
2015-04-26,0.7684231,0.76882136,0.7686999,0.7707037,0.7717724,0.7729578,0.7726716
2015-04-27,0.76763266,0.7701332,0.7694661,0.7714648,0.7715814,0.77403253,0.77431583
2015-04-28,0.7694013,0.7706389,0.77290094,0.7722588,0.7733365,0.7747849,0.77628756
2015-04-29,0.7707257,0.77233195,0.7722794,0.7735588,0.77545923,0.7752155,0.77705973
2015-04-30,0.77202004,0.7728241,0.7732721,0.77530575,0.775227,0.77763695,0.77739996
2015-05-01,0.77262294,0.77408457,0.77499086,0.7762664,0.77768546,0.7769624,0.7761615
2015-05-03,0.7734665,0.7753421,0.775635,0.77533066,0.7769564,0.7760711,0.7753964
2015-05-04,0.7747822,0.7757881,0.7766938,0.7764522,0.7760597,0.7772954,0.77684766
2015-05-05,0.77682835,0.7768696,0.7762446,0.77505004,0.7770566,0.77746314,0.7771127
2015-05-06,0.7763434,0.77626926,0.7777365,0.77524024,0.7766152,0.7761905,0.77722585
2015-05-07,0.77738416,0.77773464,0.77776957,0.777782,0.77776647,0.7765339,0.7792144
2015-05-08,0.7762661,0.77720004,0.7761932,0.7771018,0.77536464,0.77808493,0.78008085
2015-05-10,0.776362,0.77729553,0.7767345,0.77499825,0.7780265,0.77868915,0.78006893
2015-05-11,0.7763696,0.7761712,0.776981,0.77849895,0.77878994,0.781785,0.7821076
2015-05-12,0.77639914,0.7777791,0.7785991,0.7785654,0.7798454,0.78075796,0.7818073
2015-05-13,0.77727115,0.77740556,0.7797527,0.78024393,0.7816256,0.78419495,0.7815838
2015-05-14,0.7779991,0.77860653,0.77906203,0.78106785,0.78145266,0.7821439,0.7827242
2015-05-15,0.77891916,0.7795045,0.7816867,0.78038573,0.7835773,0.7838941,0.7854644
2015-05-17,0.77964544,0.7801539,0.78256655,0.78094834,0.7839973,0.78409284,0.78479457
2015-05-18,0.78154176,0.78290766,0.7815564,0.7839747,0.7846316,0.78716385,0.7867362
2015-05-19,0.7814484,0.7849243,0.78259367,0.7831656,0.78587335,0.7858374,0.7878263
2015-05-20,0.7821132,0.78444934,0.7844295,0.7868318,0.7865361,0.7872906,0.78711224
2015-05-21,0.7858642,0.7845727,0.78622305,0.78653455,0.78662443,0.7874624,0.7855549
2015-05-22,0.78658164,0.7855492,0.78728455,0.7873168,0.78607434,0.7856458,0.78635526
2015-05-24,0.7859516,0.7855258,0.78556895,0.78623,0.78617847,0.7871438,0.7869186
2015-05-25,0.78596115,0.78662026,0.78700244,0.7862312,0.7876972,0.787352,0.78630084
2015-05-26,0.7864303,0.7872857,0.78612554,0.78630334,0.7857839,0.78542733,0.78684074
2015-05-27,0.78619313,0.7880579,0.78648055,0.7865084,0.7873645,0.7854286,0.786164
2015-05-28,0.7864508,0.7859811,0.78675866,0.78738165,0.787563,0.78753215,0.7867734
2015-05-29,0.7869598,0.7882446,0.78599465,0.7857165,0.7855597,0.78533196,0.7860202
2015-05-31,0.78705394,0.7858166,0.7880237,0.7873612,0.7872022,0.7881152,0.7881409
2015-06-01,0.78711724,0.7873457,0.7860115,0.78694427,0.78736335,0.78686,0.78815436
2015-06-02,0.78689796,0.7886465,0.78609324,0.78633714,0.78545284,0.7871159,0.7870484
2015-06-03,0.78643674,0.78728217,0.78624403,0.7868242,0.78785205,0.7884585,0.7862481
2015-06-04,0.78609776,0.7868754,0.786834,0.78620666,0.7889229,0.7858828,0.7878681
2015-06-05,0.786909,0.78735894,0.78526527,0.7866784,0.7849083,0.7847654,0.78611165
2015-06-07,0.7873298,0.7881464,0.7852516,0.7860092,0.7873937,0.7861503,0.7832784
2015-06-08,0.78694147,0.7858888,0.78740364,0.78565145,0.78442836,0.78444684,0.7826874
2015-06-09,0.78628784,0.7860133,0.78631425,0.7856899,0.78498966,0.7808758,0.78321433
2015-06-10,0.7867294,0.7867775,0.78435236,0.7824745,0.78058755,0.7829539,0.7818287
2015-06-11,0.7860231,0.7852333,0.7833013,0.7830588,0.7814944,0.78166807,0.77653277
2015-06-12,0.78646106,0.7857866,0.7801052,0.7828384,0.78264683,0.77805376,0.7765288
2015-06-14,0.7823792,0.78391117,0.781903,0.78263277,0.7781795,0.779112,0.77583313
2015-06-15,0.7832253,0.7819293,0.7800392,0.77619195,0.7773055,0.77441394,0.7758702
2015-06-16,0.78258324,0.7810022,0.7764789,0.77574134,0.7756859,0.7748589,0.7758567
2015-06-17,0.7813045,0.7778826,0.7764127,0.77688503,0.77665144,0.77484566,0.7768361
2015-06-18,0.77769095,0.7744217,0.7767707,0.775945,0.7759003,0.77409446,0.7740295
2015-06-19,0.77677774,0.77552134,0.7735574,0.7769394,0.7754974,0.7735467,0.7752806
2015-06-21,0.775423,0.77803683,0.77692354,0.77793753,0.7774004,0.7759012,0.77367705
2015-06-22,0.7768691,0.7746352,0.7774479,0.77360296,0.77556425,0.77370834,0.7737852
2015-06-23,0.77549285,0.7753414,0.7759919,0.7749462,0.77317125,0.7739405,0.77458996
2015-06-24,0.7750574,0.77773553,0.77586275,0.7735068,0.7753588,0.7758681,0.7740926
2015-06-25,0.77473354,0.7753718,0.77503943,0.77306813,0.7741744,0.77299774,0.77317876
2015-06-26,0.77420133,0.7746636,0.77539474,0.77502286,0.77403814,0.7740119,0.77186793
2015-06-28,0.7754297,0.7734551,0.77403283,0.7723102,0.7720767,0.7724195,0.773142
2015-06-29,0.77482986,0.7739616,0.77322954,0.7733963,0.77353543,0.7716296,0.77160364
2015-06-30,0.7713884,0.7724502,0.7740001,0.77321005,0.7728997,0.77276325,0.7714467
2015-07-01,0.7731186,0.773075,0.77291036,0.7712326,0.7724266,0.7697671,0.7704902
2015-07-02,0.77151746,0.7748506,0.7726468,0.7729073,0.771457,0.7707069,0.7699666
2015-07-03,0.7710332,0.77332175,0.7720012,0.76975316,0.7709926,0.7705779,0.76957196
2015-07-05,0.7724032,0.7700541,0.7721902,0.7705666,0.77022815,0.76960796,0.76892143
2015-07-06,0.77287,0.77132136,0.77193356,0.77013946,0.7701014,0.76812994,0.76795876
2015-07-07,0.77172995,0.7707566,0.77029145,0.7699145,0.7677444,0.76782596,0.76808727
2015-07-08,0.7706386,0.7702646,0.77001417,0.76757413,0.7684703,0.76812726,0.7686564
2015-07-09,0.77108514,0.7699105,0.76826024,0.7678218,0.7677514,0.76780814,0.76796794
2015-07-10,0.76968384,0.76778334,0.7688039,0.76915795,0.7682422,0.7678016,0.7682075
2015-07-12,0.76823723,0.76789767,0.7681498,0.76863116,0.76859343,0.76804113,0.76702917
2015-07-13,0.76872164,0.76901394,0.7680242,0.7681739,0.7679149,0.7678417,0.76679504
2015-07-14,0.76783305,0.7688636,0.7685702,0.7682048,0.76736665,0.76628643,0.76612574
2015-07-15,0.7681636,0.7675902,0.76664627,0.7676507,0.7668793,0.7671114,0.76638144
2015-07-16,0.7680016,0.7672805,0.7676776,0.76647776,0.7660743,0.76580465,0.76641446
2015-07-17,0.7671897,0.7669671,0.76620203,0.7667752,0.7672689,0.76631975,0.7626372
2015-07-19,0.7665327,0.7665247,0.76680475,0.766868,0.7659529,0.76368046,0.7625008
2015-07-20,0.76673144,0.76679915,0.76657087,0.76654816,0.76233435,0.76265574,0.7533954
2015-07-21,0.7666337,0.76639885,0.76739854,0.7642664,0.7616544,0.7533269,0.7498021
2015-07-22,0.76649916,0.7668963,0.7637089,0.7613036,0.7543408,0.7503874,0.7490297
2015-07-23,0.7665618,0.7633155,0.76182216,0.7543098,0.749244,0.74890155,0.7441332
2015-07-24,0.7638294,0.76316327,0.753283,0.7496044,0.74904925,0.748353,0.7453693
2015-07-26,0.7607495,0.75383854,0.75174755,0.7481891,0.74593323,0.7450654,0.7450269
2015-07-27,0.7530862,0.74994475,0.7492908,0.74506116,0.7451274,0.74485487,0.7428896
2015-07-28,0.7493711,0.7480737,0.7468494,0.7452641,0.7441207,0.74358064,0.7441258
2015-07-29,0.7482305,0.74499494,0.7454312,0.74384564,0.7447399,0.74478114,0.7413339
2015-07-30,0.7457611,0.74513453,0.74430895,0.7432746,0.7440114,0.74219763,0.7425421
2015-07-31,0.74551207,0.7431165,0.7447944,0.74301076,0.7425608,0.7424466,0.7415402
2015-08-02,0.7446327,0.74484164,0.74248904,0.742599,0.7413383,0.74191463,0.73901945
2015-08-03,0.74415183,0.7439014,0.7420484,0.7411637,0.7417325,0.7411847,0.73884577
2015-08-04,0.74289757,0.74208814,0.7413366,0.7403684,0.7399253,0.73905385,0.7398151
2015-08-05,0.74184424,0.74130964,0.74064523,0.7401915,0.7393891,0.74100876,0.7393166
2015-08-06,0.7420845,0.7409105,0.7389816,0.7403232,0.73960423,0.7410157,0.7390689
2015-08-07,0.7412317,0.7396139,0.740093,0.7401835,0.7368952,0.7393498,0.7387155
2015-08-09,0.74065304,0.7401069,0.73857963,0.73924005,0.7387882,0.73822033,0.7363364
2015-08-10,0.73902327,0.73835206,0.7392211,0.73907787,0.73818296,0.738972,0.7371809
2015-08-11,0.7396848,0.7406815,0.73626375,0.7377446,0.73790586,0.7385009,0.738221
2015-08-12,0.7395817,0.73804575,0.7385822,0.73984,0.73977405,0.73714465,0.7387237
2015-08-13,0.7395629,0.7393218,0.7376709,0.737513,0.7383635,0.7362382,0.7370228
2015-08-14,0.7396206,0.7378156,0.7379543,0.73662937,0.73717254,0.7368648,0.7376417
2015-08-16,0.7382746,0.7376258,0.7393057,0.7372294,0.73685366,0.73757863,0.7350611
2015-08-17,0.737991,0.7380013,0.7381274,0.7376097,0.7356748,0.7369981,0.7355323
2015-08-18,0.7380513,0.7362305,0.73766357,0.73667043,0.73640746,0.7359317,0.7358691
2015-08-19,0.7377508,0.73692274,0.73691386,0.7373997,0.73642004,0.7358147,0.73559207
2015-08-20,0.7358716,0.7376621,0.73666745,0.73673797,0.73585844,0.7350276,0.7342869
2015-08-21,0.7365271,0.7366369,0.7363751,0.7358378,0.73526156,0.73604363,0.7346609
2015-08-23,0.73549193,0.73681676,0.7353847,0.7351328,0.7354177,0.7346821,0.73495936
2015-08-24,0.73670685,0.73588425,0.7354145,0.7348042,0.73437274,0.7344504,0.7333808
2015-08-25,0.73605496,0.7358948,0.7349797,0.73517364,0.7347865,0.73291534,0.7342969
2015-08-26,0.7367862,0.735407,0.734789,0.7342328,0.73368865,0.7329594,0.7342441
2015-08-27,0.73505276,0.7344343,0.7339763,0.7339905,0.7331255,0.73390806,0.73183084
2015-08-28,0.73461014,0.73356915,0.7341896,0.7339036,0.7319666,0.73229384,0.73070663
2015-08-30,0.7346105,0.73228514,0.7336814,0.7315935,0.73277336,0.7313633,0.7310311
