,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD
2011-12-20,1.3795849,1.3790361,1.375381,1.3708051,1.3679885,1.3646636,1.3645313
2011-12-21,1.3793627,1.3758132,1.3708533,1.3692758,1.3646867,1.3650153,1.3628868
2011-12-22,1.3754478,1.3704871,1.3685062,1.3657726,1.3639488,1.3637961,1.3636483
2011-12-23,1.3711526,1.3687694,1.3685175,1.3628209,1.3642275,1.3636053,1.3620292
2011-12-27,1.3690081,1.3670988,1.3640338,1.3656577,1.3619825,1.3606744,1.3582324
2011-12-28,1.36812,1.365718,1.3631283,1.3635188,1.3621784,1.3589492,1.3561571
2011-12-29,1.3631979,1.364852,1.3632954,1.3620021,1.3585457,1.357087,1.3553987
2011-12-30,1.361933,1.3636708,1.3623462,1.3581597,1.357436,1.35678,1.3535796
2012-01-02,1.3630135,1.3622954,1.3594304,1.3582765,1.3564413,1.3541588,1.3530104
2012-01-03,1.3616618,1.3578835,1.3579471,1.3563781,1.3547585,1.3530844,1.3515179
2012-01-04,1.3572334,1.3580058,1.3563311,1.352487,1.3526732,1.3515708,1.3492752
2012-01-05,1.3570651,1.3556778,1.3524148,1.350874,1.3502243,1.3487982,1.348527
2012-01-06,1.3568287,1.356632,1.3508074,1.3499999,1.3492575,1.3482907,1.3490968
2012-01-08,1.3552405,1.3519366,1.3504165,1.3495244,1.3483315,1.3479148,1.3480605
2012-01-09,1.3502907,1.3503069,1.3501271,1.349053,1.347933,1.3476325,1.346743
2012-01-10,1.3497807,1.349102,1.3497846,1.3486438,1.3472296,1.3449762,1.3417636
2012-01-11,1.3484929,1.3494505,1.3474326,1.3474718,1.3470066,1.3420105,1.3361502
2012-01-12,1.3488662,1.348174,1.3470896,1.3483009,1.3420652,1.3353646,1.3337085
2012-01-13,1.3485656,1.3481156,1.3447993,1.3417002,1.3357571,1.3333037,1.3321944
2012-01-15,1.3476827,1.3468525,1.3431621,1.3342395,1.3315632,1.3302001,1.3255818
2012-01-16,1.3463738,1.3427774,1.3352656,1.3331066,1.330415,1.3261987,1.3212073
2012-01-17,1.3419266,1.3349152,1.3319474,1.3310603,1.3271023,1.321045,1.318841
2012-01-18,1.3355161,1.3334855,1.3300588,1.3257834,1.3218881,1.3200562,1.3175491
2012-01-19,1.332794,1.3313886,1.3253162,1.3205222,1.3192222,1.3193133,1.3179523
2012-01-20,1.3285635,1.3259343,1.3206682,1.3196675,1.3183608,1.3177849,1.3162735
2012-01-22,1.326241,1.3201723,1.3189065,1.319881,1.3193203,1.3143741,1.3163645
2012-01-23,1.3206367,1.3192188,1.3171316,1.3137671,1.3162752,1.314734,1.314746
2012-01-24,1.3185338,1.3172303,1.3172727,1.3145597,1.3157233,1.3150446,1.3143661
2012-01-25,1.3184541,1.3187424,1.3138199,1.3136444,1.3135571,1.3142791,1.3149265
2012-01-26,1.3166369,1.3154658,1.3157489,1.3148791,1.3155504,1.3145975,1.3144735
2012-01-27,1.3155086,1.3146394,1.3146895,1.3150702,1.3136046,1.314144,1.3128787
2012-01-29,1.3139004,1.3146966,1.3171215,1.314288,1.3145401,1.3134179,1.3122361
2012-01-30,1.3140115,1.3145536,1.3124667,1.3154105,1.3152088,1.3127589,1.3130538
2012-01-31,1.3139266,1.3146131,1.3148452,1.3158671,1.3124101,1.3132714,1.3137712
2012-02-01,1.3139056,1.3173488,1.3138546,1.3112731,1.3144696,1.312839,1.3126507
2012-02-02,1.3143024,1.3132322,1.3126228,1.312229,1.3121916,1.310914,1.3117437
2012-02-03,1.3146468,1.3128905,1.3125885,1.3124541,1.311611,1.3122512,1.310947
2012-02-05,1.3137199,1.3141845,1.3124356,1.3112438,1.3102571,1.311412,1.311398
2012-02-06,1.3126881,1.3130183,1.3110925,1.3102424,1.3116717,1.3117037,1.3108824
2012-02-07,1.3127261,1.3112197,1.31055,1.3120478,1.3115621,1.310785,1.3112863
2012-02-08,1.312907,1.3113,1.3114922,1.3102683,1.3101559,1.3110083,1.3108693
2012-02-09,1.3119158,1.3117589,1.310853,1.3114821,1.3116378,1.3122746,1.3113002
2012-02-10,1.311049,1.3116504,1.3125526,1.311104,1.3115208,1.3109406,1.3117265
2012-02-12,1.3121874,1.310266,1.3120292,1.311594,1.3130095,1.309879,1.3099833
2012-02-13,1.309891,1.3117266,1.3106983,1.312592,1.310648,1.3093909,1.3112034
2012-02-14,1.3114427,1.3116121,1.3105212,1.3073566,1.3100879,1.3103195,1.3103616
2012-02-15,1.3116318,1.3101631,1.3108902,1.3099562,1.3100857,1.3118525,1.310523
2012-02-16,1.3105155,1.3125987,1.3107302,1.3111148,1.3114072,1.3112128,1.3127494
2012-02-17,1.3123138,1.310581,1.3108574,1.3115863,1.3130364,1.3121214,1.3125905
2012-02-19,1.3107634,1.3099796,1.3105665,1.3103663,1.3115252,1.3109525,1.3129978
2012-02-20,1.3114096,1.3101301,1.3113533,1.3111627,1.3124796,1.3134269,1.3145511
2012-02-21,1.310127,1.3112112,1.3118967,1.3113288,1.3140233,1.3139045,1.3141491
2012-02-22,1.3122671,1.3102589,1.3123788,1.3142873,1.3137408,1.3133575,1.3153536
2012-02-23,1.3139286,1.3124902,1.3121576,1.3137336,1.3132379,1.3138123,1.3141314
2012-02-24,1.3123857,1.3123752,1.3131971,1.3147264,1.3143674,1.3148204,1.3153416
2012-02-26,1.3141335,1.3137343,1.3152738,1.3129046,1.3140463,1.3144845,1.3153378
2012-02-27,1.3125257,1.3133444,1.3144544,1.3155901,1.3139967,1.315841,1.3145154
2012-02-28,1.3121572,1.3143692,1.3156514,1.3155779,1.3138582,1.3148565,1.3144759
2012-02-29,1.3153279,1.3149225,1.3153276,1.3144562,1.3152198,1.3146689,1.3143952
2012-03-01,1.3147674,1.3148355,1.3143898,1.3149354,1.3147134,1.3143467,1.3143762
2012-03-02,1.3149098,1.3148932,1.3142737,1.3140192,1.3147768,1.3146629,1.314094
2012-03-04,1.3140973,1.3149598,1.3146787,1.3146156,1.3146055,1.3146489,1.3145816
2012-03-05,1.3137802,1.3149724,1.3148898,1.3145041,1.3139892,1.315491,1.3154403
2012-03-06,1.3144159,1.3138533,1.3149877,1.3157071,1.3146372,1.3142539,1.3141733
2012-03-07,1.3145987,1.3141783,1.3140148,1.3131363,1.3136941,1.3147722,1.3138479
2012-03-08,1.3147748,1.3144273,1.3150356,1.3138591,1.3147029,1.3136543,1.313407
2012-03-09,1.3141893,1.3138169,1.3145165,1.3139772,1.3129088,1.3140103,1.3146516
2012-03-11,1.3135829,1.3150842,1.3145572,1.314242,1.3135113,1.3136142,1.3135365
2012-03-12,1.3149896,1.3139715,1.3138374,1.3130648,1.3137441,1.3123859,1.3138134
2012-03-13,1.3133409,1.3145574,1.313533,1.3135881,1.3134264,1.3134633,1.3131782
2012-03-14,1.3144176,1.3136874,1.3131021,1.3131199,1.3138183,1.31357,1.3135133
2012-03-15,1.3139418,1.3134995,1.3135508,1.3134114,1.3134688,1.3135438,1.3134711
2012-03-16,1.3143866,1.3134018,1.3130088,1.3126891,1.3136832,1.313569,1.3129138
2012-03-18,1.3129734,1.313284,1.31377,1.3136096,1.3142627,1.3130817,1.3129598
2012-03-19,1.31349,1.31328,1.3141234,1.3128643,1.3135663,1.3122483,1.3134528
2012-03-20,1.3128664,1.3138523,1.3135846,1.3127005,1.3132397,1.313501,1.3128902
2012-03-21,1.3137053,1.3126111,1.3130583,1.3130345,1.3125027,1.3135364,1.3129418
2012-03-22,1.3126992,1.31359,1.3129793,1.3129555,1.3128097,1.3134012,1.3134887
2012-03-23,1.3128633,1.3138021,1.3133968,1.3127989,1.3132029,1.3132248,1.312865
2012-03-25,1.3133535,1.3119758,1.3126978,1.3131007,1.3128991,1.3136591,1.3116002
2012-03-26,1.3127944,1.3129265,1.3126699,1.3135427,1.3132136,1.3136665,1.3145567
2012-03-27,1.3128455,1.31362,1.3131831,1.3134229,1.3138331,1.3133955,1.3146881
2012-03-28,1.3133887,1.3122219,1.3130708,1.3127908,1.3152987,1.3157281,1.3144172
2012-03-29,1.3127693,1.3131741,1.3127719,1.3134016,1.3149703,1.3152053,1.3162671
2012-03-30,1.3128264,1.3135409,1.3136494,1.3133042,1.3143002,1.3163617,1.3134925
2012-04-01,1.3141516,1.3151116,1.3132583,1.3147975,1.3152225,1.314951,1.3140197
2012-04-02,1.3132005,1.3134195,1.3140788,1.3156435,1.31426,1.3139849,1.3127192
2012-04-03,1.3141475,1.3145468,1.3151789,1.3140334,1.3140244,1.313679,1.3127841
2012-04-04,1.3157145,1.3170527,1.3139427,1.3132396,1.3140938,1.3128021,1.3121794
2012-04-05,1.3154658,1.3140938,1.3153685,1.3139457,1.3127731,1.3126154,1.3123417
2012-04-08,1.3144679,1.3150073,1.3138238,1.3136107,1.3134121,1.3126725,1.3130544
2012-04-09,1.3134586,1.3138411,1.311976,1.3126651,1.3132863,1.3105263,1.3115771
2012-04-10,1.3138436,1.3130661,1.3123219,1.3120856,1.313268,1.3116106,1.3115559
2012-04-11,1.3137156,1.3124504,1.3120478,1.3118652,1.3115331,1.3099222,1.311742
2012-04-12,1.3120745,1.3126217,1.3117744,1.3113323,1.3107178,1.311404,1.31113
2012-04-13,1.3119776,1.3123736,1.3109252,1.3110709,1.3104373,1.3104203,1.309888
2012-04-15,1.3122531,1.3115561,1.31085,1.3108351,1.3101624,1.3096098,1.3089803
2012-04-16,1.3118182,1.3097254,1.3104023,1.3105562,1.3094579,1.3090909,1.3098904
2012-04-17,1.3105276,1.3107258,1.3102187,1.3105168,1.3081853,1.3075995,1.3094885
2012-04-18,1.310477,1.3102686,1.3106718,1.3086078,1.3081073,1.3095609,1.3071036
2012-04-19,1.3111509,1.3102039,1.3099365,1.3093228,1.3094456,1.3088902,1.3093708
2012-04-20,1.3099864,1.3091953,1.3086512,1.3096277,1.3075573,1.3070616,1.3072249
2012-04-22,1.3091732,1.3097527,1.3093193,1.307303,1.3086921,1.3107127,1.3076944
2012-04-23,1.3085442,1.3065747,1.3068722,1.3080906,1.3090435,1.307233,1.308901
2012-04-24,1.3094459,1.3094784,1.3094954,1.3070934,1.3101268,1.308471,1.3094814
2012-04-25,1.3086783,1.3096118,1.3084658,1.3084618,1.3089172,1.3105187,1.3094705
2012-04-26,1.3087674,1.3083206,1.3077084,1.3073505,1.3072617,1.3073033,1.3097732
2012-04-27,1.3074725,1.3078542,1.3086411,1.3086495,1.3070892,1.3084524,1.3064879
2012-04-29,1.3079964,1.3082567,1.3093184,1.3097055,1.309548,1.3093752,1.3077117
2012-04-30,1.3074963,1.3065143,1.3068361,1.3093957,1.3096954,1.3080333,1.3070296
2012-05-01,1.308621,1.3093235,1.3094941,1.3083653,1.3070011,1.306397,1.3074267
2012-05-02,1.3091657,1.3102456,1.3084517,1.308194,1.3073754,1.3065169,1.3044488
2012-05-03,1.310153,1.3083873,1.3092519,1.3075851,1.3068624,1.305556,1.3059304
2012-05-04,1.308899,1.3069837,1.3058704,1.3060601,1.3056195,1.3045129,1.302975
2012-05-06,1.3083806,1.307357,1.3072469,1.3059615,1.3048387,1.304116,1.3055695
2012-05-07,1.3078668,1.3068492,1.3069209,1.305313,1.304324,1.3048844,1.3011885
2012-05-08,1.3071012,1.3047438,1.3056923,1.3040199,1.303692,1.3019338,1.302929
2012-05-09,1.3054919,1.3051982,1.3040841,1.3036361,1.3037947,1.3029585,1.302884
2012-05-10,1.3057349,1.304259,1.304801,1.3026924,1.3027586,1.3027183,1.3032377
2012-05-11,1.3047829,1.3036621,1.3033605,1.3032762,1.3026853,1.3027217,1.3013071
2012-05-13,1.3037235,1.3046438,1.3031956,1.3038307,1.3023481,1.3029543,1.3016142
2012-05-14,1.3036436,1.3026129,1.3041735,1.3019253,1.3010405,1.301968,1.3018428
2012-05-15,1.3038415,1.3033282,1.3015276,1.3000225,1.3002318,1.3006753,1.3008816
2012-05-16,1.302506,1.3017402,1.3017371,1.3009264,1.3008356,1.3006747,1.3007071
2012-05-17,1.3018738,1.3006724,1.3004476,1.2984899,1.300648,1.3006772,1.3005011
2012-05-18,1.3009278,1.3003273,1.2998254,1.300669,1.3009362,1.3006166,1.2996167
2012-05-20,1.3002058,1.30081,1.3025266,1.3005545,1.3006922,1.3003366,1.2985052
2012-05-21,1.2998273,1.3004706,1.3000208,1.3005949,1.2996671,1.3001901,1.2983757
2012-05-22,1.3004029,1.3008198,1.3005025,1.2997501,1.2993999,1.3003376,1.2998015
2012-05-23,1.300691,1.3013452,1.2998184,1.2978133,1.297813,1.2999697,1.2983837
2012-05-24,1.3004751,1.2991962,1.2984449,1.2980791,1.2989906,1.2988211,1.2982717
2012-05-25,1.2998818,1.2993078,1.2989982,1.299835,1.2970387,1.2988476,1.297303
2012-05-27,1.2984791,1.2980049,1.2982477,1.2978505,1.2969799,1.2981131,1.2969307
2012-05-28,1.2979717,1.2994161,1.2979925,1.2983476,1.2976027,1.2963833,1.296418
2012-05-29,1.2976184,1.2981092,1.2976907,1.2963362,1.2975783,1.2962732,1.2958075
2012-05-30,1.2984233,1.2980673,1.2980993,1.2962762,1.2976098,1.2960755,1.2956271
2012-05-31,1.2963778,1.2973168,1.2978579,1.2970136,1.29597,1.2952514,1.2948142
2012-06-01,1.2978365,1.2965177,1.296299,1.2967522,1.2955915,1.2951952,1.2942123
2012-06-03,1.2974446,1.2962178,1.2966725,1.295892,1.2949513,1.2954116,1.2931253
2012-06-04,1.2971007,1.2963969,1.2964286,1.2950065,1.2945911,1.2941535,1.293322
2012-06-05,1.2965133,1.2954983,1.2955127,1.295175,1.2946585,1.2944832,1.2925102
2012-06-06,1.295906,1.2954334,1.2948833,1.2940941,1.294288,1.2926321,1.2916085
2012-06-07,1.2953782,1.2946783,1.2926991,1.2932745,1.2917,1.2917039,1.2909245
2012-06-08,1.2946466,1.2946458,1.2937169,1.2929852,1.2914102,1.2915121,1.2918022
2012-06-10,1.2947994,1.293321,1.2925673,1.2917644,1.2917229,1.2907178,1.2901589
2012-06-11,1.2938961,1.2929076,1.2917646,1.2919135,1.2907807,1.2908542,1.2908802
2012-06-12,1.2921903,1.2910279,1.2915746,1.2916259,1.2914994,1.2912456,1.2911991
2012-06-13,1.2919755,1.2915937,1.2909094,1.2909797,1.2921333,1.2910539,1.2916162
2012-06-14,1.2930251,1.2911277,1.2913389,1.2915049,1.2916273,1.2900395,1.2910006
2012-06-15,1.2907279,1.2916057,1.2904422,1.2907298,1.2907244,1.2900225,1.2912765
2012-06-17,1.2908787,1.2906746,1.2908753,1.289641,1.2896788,1.2910187,1.2909138
2012-06-18,1.291639,1.2911767,1.2908608,1.2904202,1.2916043,1.290944,1.2896565
2012-06-19,1.2916616,1.289438,1.2904911,1.2917267,1.2894377,1.291445,1.2894622
2012-06-20,1.2924321,1.2915281,1.2914845,1.2907134,1.2905986,1.2900083,1.2903901
2012-06-21,1.2911296,1.290415,1.2909595,1.2912103,1.2896211,1.2902553,1.2897422
2012-06-22,1.2906665,1.2912383,1.292234,1.2908357,1.2900076,1.290147,1.290523
2012-06-24,1.2919074,1.2902695,1.2902747,1.2894831,1.2900294,1.2903578,1.2897316
2012-06-25,1.2896523,1.2900304,1.2900851,1.2899916,1.290004,1.2902491,1.2898737
2012-06-26,1.2905086,1.2900634,1.2896622,1.2906396,1.2900285,1.2903543,1.289552
2012-06-27,1.2900592,1.2900354,1.2898241,1.2908286,1.2907532,1.2899971,1.2890589
2012-06-28,1.2905295,1.2900646,1.2903877,1.2903534,1.2897582,1.2897062,1.2884088
2012-06-29,1.2900507,1.2900344,1.290436,1.2904583,1.2895623,1.2892268,1.2889428
2012-07-01,1.2905521,1.2900043,1.2900984,1.2896135,1.2890267,1.2887144,1.2884068
2012-07-02,1.2902539,1.290858,1.2894342,1.289317,1.2893133,1.2886802,1.2876285
2012-07-03,1.2898079,1.2892687,1.2889912,1.2891963,1.2883976,1.2882493,1.2870188
2012-07-04,1.2888702,1.2886914,1.2885398,1.2882171,1.2890166,1.2882361,1.2871268
2012-07-05,1.2891586,1.2888944,1.2886862,1.287102,1.2871766,1.2876374,1.2880172
2012-07-06,1.28843,1.2884341,1.287782,1.2872298,1.2870443,1.2871416,1.2863576
2012-07-08,1.2882143,1.2869922,1.2871791,1.2873387,1.2870357,1.2867455,1.2878915
2012-07-09,1.2877121,1.2860948,1.2870969,1.287844,1.2870358,1.2875677,1.2870319
2012-07-10,1.2881978,1.2867231,1.2874789,1.28693,1.2873316,1.2871406,1.2858025
2012-07-11,1.2858987,1.2864676,1.2866883,1.2860956,1.2875903,1.2867197,1.2863035
2012-07-12,1.2875682,1.2871306,1.2870978,1.2869896,1.2865098,1.2868265,1.2869595
2012-07-13,1.287076,1.2873013,1.2875047,1.2873684,1.2855936,1.2859094,1.2845986
2012-07-15,1.287246,1.2862183,1.2866651,1.2854372,1.2854577,1.2843581,1.283057
2012-07-16,1.2869211,1.2879343,1.284777,1.2862506,1.2837139,1.2827255,1.282476
2012-07-17,1.2871437,1.2870791,1.2854829,1.2841564,1.2819718,1.2813678,1.2806591
2012-07-18,1.286407,1.2844279,1.2847908,1.2827622,1.2823135,1.2811158,1.2793933
2012-07-19,1.2865692,1.2833204,1.2825056,1.2813497,1.281247,1.279897,1.2766522
2012-07-20,1.2847326,1.2828228,1.2808379,1.2815077,1.2798547,1.277744,1.271675
2012-07-22,1.2824188,1.2808573,1.2816634,1.2793554,1.2767055,1.2708424,1.259468
2012-07-23,1.2825962,1.2819301,1.2788291,1.2773428,1.2730436,1.260584,1.2539753
2012-07-24,1.2803056,1.2788917,1.2772306,1.2713926,1.2608594,1.2551987,1.2545459
2012-07-25,1.2784636,1.276947,1.2717355,1.2588403,1.2565207,1.2533715,1.251776
2012-07-26,1.2767975,1.2719378,1.2588056,1.2543232,1.2551149,1.2523216,1.2520146
2012-07-27,1.2711936,1.2577333,1.2559988,1.2543145,1.2529767,1.2516085,1.2490346
2012-07-29,1.2593073,1.2541845,1.2547172,1.2518566,1.2526128,1.2482657,1.2447753
2012-07-30,1.2545328,1.255258,1.2521225,1.2517668,1.2495357,1.245799,1.2448413
2012-07-31,1.2536795,1.2519798,1.2510406,1.2494102,1.244961,1.242929,1.2421845
2012-08-01,1.2524574,1.2511957,1.2493579,1.2447909,1.2439489,1.2431589,1.241746
2012-08-02,1.2515048,1.2477312,1.2474779,1.2441075,1.2449045,1.2438812,1.2419193
2012-08-03,1.2502878,1.2461867,1.2441187,1.2415192,1.2420877,1.2430376,1.239973
2012-08-05,1.2459018,1.2443595,1.2424183,1.2423049,1.2422618,1.2392863,1.2397382
2012-08-06,1.245214,1.2432616,1.2427388,1.2408991,1.2433896,1.2403476,1.2373377
2012-08-07,1.245008,1.2424753,1.2421452,1.2402579,1.240232,1.238955,1.236552
2012-08-08,1.241186,1.2420807,1.2413418,1.240152,1.2389729,1.2360262,1.238528
2012-08-09,1.2432822,1.2418143,1.2408113,1.2385315,1.2395368,1.2378805,1.236437
2012-08-10,1.240425,1.2387334,1.2399789,1.2386187,1.2375321,1.2372204,1.2356056
2012-08-12,1.2399366,1.2397724,1.2402678,1.2404726,1.2396808,1.2364936,1.2344084
2012-08-13,1.240906,1.2396857,1.2377667,1.236988,1.2362616,1.2350224,1.2340034
2012-08-14,1.2400295,1.2369419,1.2371972,1.2371017,1.2350261,1.2335529,1.2321911
2012-08-15,1.2381766,1.2353914,1.2373222,1.2340611,1.2332851,1.2341311,1.231972
2012-08-16,1.2378922,1.2348472,1.2351319,1.2340308,1.2328207,1.2325326,1.2312192
2012-08-17,1.2351543,1.2366496,1.2329656,1.2349389,1.2336638,1.2320731,1.2325257
2012-08-19,1.2343656,1.2360214,1.2340373,1.2330499,1.2328118,1.2319037,1.2322425
2012-08-20,1.2337826,1.2327014,1.2321613,1.2316695,1.2329307,1.2330968,1.2335522
2012-08-21,1.2352426,1.2323514,1.232065,1.2307808,1.2321646,1.2313919,1.2318753
2012-08-22,1.2318937,1.2319726,1.2318541,1.2320055,1.2330153,1.232711,1.2318029
2012-08-23,1.2334405,1.2321372,1.2320961,1.232224,1.2324102,1.2324243,1.2332233
2012-08-24,1.2318869,1.2309161,1.2317455,1.2327074,1.2318225,1.2321137,1.2316056
2012-08-26,1.2325402,1.2317709,1.2320915,1.2308962,1.2312338,1.2319331,1.2318058
2012-08-27,1.233169,1.2330755,1.2309316,1.2318554,1.2321345,1.2332215,1.2326356
2012-08-28,1.232367,1.232857,1.2313484,1.2318325,1.2309678,1.2324191,1.2317668
2012-08-29,1.2316743,1.2321634,1.231662,1.2320756,1.2320621,1.2318501,1.2321562
2012-08-30,1.2315692,1.2328863,1.2320373,1.2324209,1.2315547,1.2339016,1.2340895
2012-08-31,1.2320893,1.2320055,1.2323964,1.2323922,1.2328637,1.2335112,1.2343626
2012-09-02,1.2327538,1.2316285,1.2321246,1.232708,1.2350347,1.235152,1.237021
2012-09-03,1.2327234,1.232892,1.2346685,1.2338672,1.2339506,1.2367502,1.2378639
2012-09-04,1.2328367,1.232372,1.2333608,1.2355262,1.2371598,1.2375335,1.2379383
2012-09-05,1.2322805,1.2330941,1.2353228,1.236643,1.2370005,1.2376783,1.2384399
2012-09-06,1.2345611,1.2365001,1.2379016,1.2378496,1.2385767,1.2382563,1.2394335
2012-09-07,1.2355384,1.2371147,1.237429,1.2374641,1.237908,1.2381012,1.2398663
2012-09-09,1.2370462,1.2381482,1.2369655,1.2385397,1.2388413,1.2382704,1.2396808
2012-09-10,1.2381071,1.238325,1.2382298,1.2385062,1.2394077,1.2386444,1.2397954
2012-09-11,1.2378461,1.2378482,1.2399006,1.2389133,1.2381155,1.2403636,1.2410445
2012-09-12,1.2391001,1.2391131,1.2382913,1.2398195,1.2383945,1.2400634,1.2382058
2012-09-13,1.2387744,1.2386695,1.2381895,1.2390347,1.2408197,1.2398558,1.2401717
2012-09-14,1.2369015,1.2397232,1.2389499,1.2397461,1.2398993,1.2407501,1.2415007
2012-09-16,1.2395257,1.2393517,1.2399591,1.2387965,1.2401528,1.2392781,1.2408274
2012-09-17,1.2398773,1.238833,1.2408805,1.239907,1.2404535,1.2412654,1.2426077
2012-09-18,1.2393343,1.2405379,1.2397907,1.2399386,1.2414263,1.2416657,1.240048
2012-09-19,1.240193,1.2397211,1.2395838,1.2410758,1.2416399,1.2411939,1.2444925
2012-09-20,1.2407113,1.2399246,1.2400367,1.2424736,1.2424014,1.2432165,1.2437662
2012-09-21,1.2407374,1.2401251,1.2409418,1.2418016,1.2425176,1.2441552,1.2446107
2012-09-23,1.2406303,1.2424805,1.2434695,1.2435011,1.2435906,1.244306,1.2453287
2012-09-24,1.239626,1.2433219,1.2434337,1.2441529,1.245099,1.245621,1.2473017
2012-09-25,1.2425692,1.242546,1.2428758,1.2438269,1.2452593,1.24651,1.2469412
2012-09-26,1.244047,1.2437558,1.2448682,1.2455904,1.2463348,1.2489425,1.2498115
2012-09-27,1.2440896,1.2459649,1.2456958,1.2469592,1.2474828,1.2487712,1.2521435
2012-09-28,1.2444639,1.2458469,1.2468421,1.2482382,1.2500174,1.251247,1.2563812
2012-09-30,1.2465482,1.2470869,1.2485393,1.2485423,1.2498554,1.2566936,1.2585418
2012-10-01,1.2475718,1.2487895,1.250102,1.2515119,1.256588,1.2584927,1.2627949
2012-10-02,1.2478606,1.2502667,1.2513922,1.2561927,1.2585168,1.2622826,1.2647353
2012-10-03,1.2479202,1.2519175,1.2563068,1.2590703,1.2625855,1.2642344,1.264104
2012-10-04,1.251403,1.256108,1.2582653,1.2629194,1.2610416,1.2637523,1.2636642
2012-10-05,1.2569517,1.2593402,1.262437,1.2627164,1.2631928,1.2646188,1.2650999
2012-10-07,1.258186,1.2622738,1.2653357,1.2638247,1.2642984,1.2634932,1.264026
2012-10-08,1.2628914,1.2616029,1.2624243,1.2656637,1.2663988,1.2658943,1.2634852
2012-10-09,1.2646333,1.2645283,1.2675929,1.2648138,1.263802,1.2641125,1.2662536
2012-10-10,1.2641219,1.2638645,1.2619584,1.2651504,1.2666347,1.2650527,1.2663698
2012-10-11,1.2641096,1.264774,1.26471,1.2664893,1.2675152,1.2649868,1.2656249
2012-10-12,1.2651303,1.2666361,1.2652844,1.2670611,1.2662894,1.2667136,1.2662399
2012-10-14,1.2654781,1.2663709,1.2658272,1.2643445,1.2673062,1.2665085,1.2667803
2012-10-15,1.2637857,1.2661974,1.2644224,1.2674401,1.2645084,1.2668762,1.2670255
2012-10-16,1.2662114,1.2651135,1.2651862,1.2661644,1.266625,1.2675929,1.2672287
2012-10-17,1.265024,1.2661028,1.2665508,1.2670019,1.2667037,1.2673247,1.267124
2012-10-18,1.2654808,1.2686058,1.2666076,1.267078,1.267645,1.2671275,1.2686026
2012-10-19,1.266326,1.266494,1.267551,1.2680993,1.2674696,1.2685412,1.2688588
2012-10-21,1.2659242,1.2667559,1.2659521,1.266984,1.2672073,1.2684453,1.2682323
2012-10-22,1.2665906,1.2669454,1.26771,1.2683637,1.2680207,1.268264,1.2699457
2012-10-23,1.2651814,1.2674099,1.2675434,1.2679373,1.2684773,1.2691743,1.2718626
2012-10-24,1.2673563,1.2674932,1.268268,1.2682896,1.2695024,1.2714003,1.2709286
2012-10-25,1.2673509,1.2684087,1.2680857,1.2694715,1.2717712,1.2703701,1.2714148
2012-10-26,1.2692803,1.2684803,1.2697809,1.2715725,1.2700269,1.2717587,1.2708602
2012-10-28,1.2683566,1.2697318,1.2711408,1.2712543,1.2707198,1.2708509,1.2713534
2012-10-29,1.270061,1.271171,1.2712615,1.2715625,1.2709405,1.2706748,1.2733706
2012-10-30,1.2715082,1.2721224,1.2709666,1.2711366,1.2726185,1.2738943,1.2742243
2012-10-31,1.2707788,1.2709733,1.2711363,1.2727169,1.273871,1.2744406,1.2743127
2012-11-01,1.2711234,1.2705183,1.2723438,1.2738514,1.2745333,1.2747748,1.2744068
2012-11-02,1.2713645,1.2723035,1.2737771,1.2744337,1.2752124,1.2749484,1.2742002
2012-11-04,1.2717673,1.273604,1.2744733,1.2742927,1.2762123,1.2752177,1.2754267
2012-11-05,1.2741132,1.2741138,1.2742429,1.2749523,1.2745463,1.2752283,1.2753671
2012-11-06,1.275093,1.2759897,1.2744887,1.2742649,1.2745242,1.274964,1.273883
2012-11-07,1.275149,1.2742443,1.2749385,1.2749584,1.2758713,1.2748355,1.2751108
2012-11-08,1.2741877,1.2760563,1.274746,1.2742362,1.2755795,1.2747751,1.276083
2012-11-09,1.2745538,1.2733865,1.2742174,1.2749637,1.2741839,1.2744542,1.2754109
2012-11-11,1.2749289,1.2762432,1.2741983,1.2742064,1.2740427,1.2765452,1.2762282
2012-11-12,1.2751824,1.2742748,1.2749858,1.2749683,1.275045,1.2750232,1.2754565
2012-11-13,1.2741165,1.2755544,1.2749658,1.2733614,1.2755066,1.27523,1.2750027
2012-11-14,1.2749553,1.275178,1.2743458,1.2752885,1.2759413,1.2749861,1.2751148
2012-11-15,1.2745379,1.2745314,1.2793819,1.276426,1.2751665,1.2765433,1.273419
2012-11-16,1.2756702,1.276327,1.2753205,1.2773347,1.277124,1.2765243,1.2761952
2012-11-18,1.2738665,1.2758487,1.2762605,1.2746476,1.2766485,1.2763551,1.2772973
2012-11-19,1.2752196,1.27783,1.2760668,1.2762599,1.2774107,1.2772856,1.2781351
2012-11-20,1.2759664,1.2752627,1.2761891,1.2778393,1.2777343,1.2782929,1.2825197
2012-11-21,1.2786723,1.2763531,1.2771695,1.2773588,1.2786465,1.2817273,1.2840586
2012-11-22,1.2810992,1.2787085,1.2786202,1.2784114,1.2817111,1.2830338,1.2840619
2012-11-23,1.2750685,1.2785137,1.2783635,1.2804934,1.2822936,1.2848289,1.2837341
2012-11-25,1.2772793,1.2788024,1.2820553,1.2829727,1.2836002,1.2841728,1.2841443
