,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY
2011-12-20,1.832245,1.8407929,1.8333459,1.8382862,1.8478605,1.8480531,1.8569651
2011-12-21,1.8390782,1.8382678,1.8382952,1.8332416,1.8415664,1.8540322,1.8510847
2011-12-22,1.8366362,1.8501914,1.8515612,1.8463889,1.8514879,1.8528978,1.8568727
2011-12-23,1.8425572,1.8422134,1.8345567,1.8489251,1.8641925,1.8587767,1.8636546
2011-12-27,1.8334141,1.8559119,1.8517576,1.8512173,1.8600547,1.863485,1.8632044
2011-12-28,1.8548399,1.8357948,1.8544235,1.851248,1.8632442,1.8660531,1.8709868
2011-12-29,1.8468444,1.8512664,1.8507837,1.8544326,1.8609766,1.8665923,1.8807491
2011-12-30,1.8509408,1.8578738,1.8600243,1.8697039,1.8642707,1.8736027,1.8777411
2012-01-02,1.8567569,1.8633585,1.8597801,1.8704128,1.885968,1.8650321,1.877296
2012-01-03,1.8636419,1.8563561,1.8724084,1.8729703,1.8791512,1.8734025,1.8882327
2012-01-04,1.8642001,1.8632928,1.8717713,1.8719445,1.8762717,1.8719244,1.8676734
2012-01-05,1.8622222,1.8731744,1.8638399,1.8651334,1.873785,1.876881,1.8832734
2012-01-06,1.8697679,1.8667004,1.8739299,1.8740261,1.8807244,1.8809596,1.8756852
2012-01-08,1.868965,1.8842866,1.8712409,1.8885372,1.8776982,1.8763019,1.877177
2012-01-09,1.8907483,1.8638935,1.8799989,1.878671,1.8776588,1.8767624,1.8757883
2012-01-10,1.8700731,1.887914,1.8754293,1.8801415,1.8763444,1.8781291,1.8771468
2012-01-11,1.8870143,1.872019,1.881333,1.864595,1.8774495,1.8766878,1.8755386
2012-01-12,1.8669953,1.8775005,1.8776762,1.8776801,1.8761244,1.8780541,1.8770872
2012-01-13,1.8702271,1.8639193,1.8765731,1.8719437,1.8774364,1.8765926,1.8754667
2012-01-15,1.876329,1.8753296,1.8814359,1.8723042,1.8761386,1.8781807,1.8772378
2012-01-16,1.8788143,1.8712863,1.8755795,1.8815848,1.8775965,1.8766485,1.8755153
2012-01-17,1.8741324,1.8762621,1.8817215,1.8664775,1.876118,1.8782581,1.8773199
2012-01-18,1.8609778,1.8686774,1.8670431,1.8806326,1.877619,1.8765447,1.8754169
2012-01-19,1.877003,1.8726585,1.8819426,1.8736393,1.8760247,1.8782766,1.8773707
2012-01-20,1.8838674,1.8703346,1.8758944,1.8757322,1.8776528,1.8764594,1.8753481
2012-01-22,1.8760419,1.8800669,1.8764428,1.8790427,1.875885,1.8782598,1.8773787
2012-01-23,1.8712072,1.8697757,1.8768226,1.8761845,1.8776243,1.8763064,1.8752054
2012-01-24,1.8720102,1.8733695,1.8707019,1.8771752,1.8759787,1.8784722,1.8775852
2012-01-25,1.8616877,1.8800857,1.8716049,1.8796513,1.8778647,1.8763788,1.8678516
2012-01-26,1.8844469,1.8718263,1.873632,1.8787223,1.8759255,1.8696458,1.8694708
2012-01-27,1.8724517,1.872956,1.8704869,1.8796685,1.8715892,1.8667009,1.859004
2012-01-29,1.8745427,1.876366,1.8663291,1.8696902,1.8666557,1.8595088,1.8560534
2012-01-30,1.8753451,1.8731828,1.8698434,1.8648785,1.8682631,1.8586307,1.8543432
2012-01-31,1.8711143,1.8699028,1.8667139,1.8676251,1.8578477,1.8550932,1.8510381
2012-02-01,1.8716109,1.8625578,1.8686767,1.8604009,1.855186,1.8606243,1.842361
2012-02-02,1.869222,1.8671489,1.8617305,1.8667648,1.8556772,1.8426343,1.8406063
2012-02-03,1.8657842,1.8588133,1.8602147,1.8538716,1.841013,1.8399558,1.8371351
2012-02-05,1.8577635,1.8632743,1.8397171,1.8519641,1.8452502,1.8368113,1.8396162
2012-02-06,1.8570133,1.8350519,1.8535522,1.8431565,1.8351938,1.8300822,1.8235571
2012-02-07,1.8544194,1.8463941,1.8422172,1.8320147,1.8337783,1.8260891,1.8316432
2012-02-08,1.8497571,1.844353,1.8406277,1.8397516,1.827017,1.8209355,1.8190244
2012-02-09,1.8466506,1.8360596,1.8342848,1.8296854,1.8250222,1.8239353,1.8240112
2012-02-10,1.8374902,1.8348432,1.8292719,1.8283052,1.8218071,1.8144832,1.8081732
2012-02-12,1.8385861,1.8268532,1.8250862,1.8233829,1.818198,1.8207297,1.7921795
2012-02-13,1.8312826,1.8329237,1.8232191,1.8204464,1.8183637,1.7955134,1.7881002
2012-02-14,1.8273408,1.8271873,1.8242184,1.8179095,1.7893289,1.7788476,1.7784464
2012-02-15,1.8193558,1.8164239,1.8213329,1.7880405,1.7918977,1.785633,1.7760541
2012-02-16,1.8196819,1.8164979,1.78816,1.7865134,1.7753214,1.7785069,1.769242
2012-02-17,1.8188244,1.790641,1.7822683,1.7811577,1.7720855,1.7792947,1.768653
2012-02-19,1.7943561,1.7869523,1.7845352,1.7737436,1.7758151,1.7823385,1.7524297
2012-02-20,1.7844121,1.7767247,1.7869711,1.7717767,1.8016765,1.7771522,1.7573986
2012-02-21,1.783822,1.7815183,1.7827038,1.7743442,1.7754346,1.7520907,1.768874
2012-02-22,1.786081,1.7724277,1.7710879,1.7663509,1.7574277,1.7682043,1.766449
2012-02-23,1.782717,1.7750762,1.7618392,1.78393,1.7608514,1.7607098,1.7516875
2012-02-24,1.799471,1.7673095,1.7766086,1.7592685,1.7707003,1.7564859,1.7664466
2012-02-26,1.7871227,1.76083,1.7692996,1.7618207,1.7747252,1.7644376,1.7637827
2012-02-27,1.7710507,1.7771082,1.767427,1.7767997,1.7618358,1.7685928,1.766001
2012-02-28,1.7644811,1.7541203,1.7664038,1.7673407,1.7623756,1.7649311,1.7588052
2012-02-29,1.7649236,1.7598662,1.7680217,1.766345,1.7554927,1.7624457,1.7641761
2012-03-01,1.7648635,1.7578784,1.7607911,1.7608995,1.7594621,1.7595286,1.7570434
2012-03-02,1.7541629,1.75438,1.7646803,1.7645569,1.7576027,1.763462,1.7583618
2012-03-04,1.7611941,1.7690806,1.7649784,1.7593855,1.7602205,1.7636849,1.7628429
2012-03-05,1.7647749,1.7597965,1.7646405,1.7523983,1.7585323,1.7634915,1.765946
2012-03-06,1.7584925,1.7647778,1.759696,1.7602183,1.7606757,1.7660174,1.7616258
2012-03-07,1.764642,1.7625048,1.759184,1.7678492,1.7639564,1.763352,1.7615035
2012-03-08,1.7645077,1.7618709,1.7655197,1.7583956,1.7611045,1.7602333,1.7610323
2012-03-09,1.7579436,1.7618117,1.7624127,1.7615011,1.7617261,1.7594719,1.7584014
2012-03-11,1.7608083,1.7620053,1.7578263,1.7645233,1.7562673,1.7632407,1.7633078
2012-03-12,1.7595237,1.7645876,1.7654974,1.759723,1.7626834,1.7627017,1.7608804
2012-03-13,1.7629662,1.7602632,1.762912,1.7647985,1.7650822,1.7632389,1.764307
2012-03-14,1.7601779,1.7617203,1.7578671,1.7634522,1.7615017,1.7664535,1.7683856
2012-03-15,1.7625078,1.7611191,1.760266,1.7586875,1.7638464,1.7627615,1.7669809
2012-03-16,1.7625948,1.7635345,1.7600278,1.7648671,1.7628803,1.764803,1.7608336
2012-03-18,1.7626033,1.7601632,1.7638284,1.7636381,1.7589349,1.7661788,1.7665092
2012-03-19,1.7602239,1.7610514,1.765376,1.7663356,1.7702607,1.7668121,1.7681875
2012-03-20,1.7670225,1.7685109,1.767116,1.7635714,1.7683549,1.7689363,1.7725594
2012-03-21,1.763666,1.7651479,1.7706304,1.7690253,1.76464,1.7691524,1.7698388
2012-03-22,1.7692058,1.7644368,1.7734642,1.7659266,1.7726206,1.7735817,1.773453
2012-03-23,1.7698994,1.7705381,1.771511,1.7685629,1.7730854,1.7727549,1.782497
2012-03-25,1.7663828,1.7700794,1.7698835,1.7729012,1.7789512,1.7815149,1.7775974
2012-03-26,1.7710183,1.7743025,1.7722238,1.7836727,1.7817285,1.7729967,1.7868271
2012-03-27,1.7713377,1.7749339,1.7778258,1.7851515,1.7829685,1.7790005,1.7833648
2012-03-28,1.7726988,1.7787001,1.7838349,1.7831043,1.781075,1.7846755,1.7838178
2012-03-29,1.7739884,1.7816225,1.7802753,1.7813535,1.7822413,1.7798083,1.7844862
2012-03-30,1.7787302,1.7817361,1.786043,1.7897356,1.7833354,1.7801883,1.7776358
2012-04-01,1.7810299,1.7801502,1.7891282,1.7801085,1.7845837,1.7762468,1.7868052
2012-04-02,1.7810984,1.7842295,1.777458,1.7779658,1.7861621,1.7833468,1.7849203
2012-04-03,1.7882406,1.7872518,1.7834554,1.7893867,1.7892673,1.7821058,1.7907498
2012-04-04,1.7883124,1.7908391,1.7919565,1.7905396,1.7905123,1.7875307,1.7864721
2012-04-05,1.7812515,1.7754081,1.783898,1.7825302,1.7832793,1.7920021,1.7878458
2012-04-08,1.7996786,1.7833642,1.7903862,1.78227,1.7854055,1.7894905,1.7971282
2012-04-09,1.7972516,1.7912302,1.7861241,1.7869415,1.7889533,1.7913735,1.7859932
2012-04-10,1.782392,1.7852334,1.7885933,1.792995,1.7950276,1.7914777,1.7905917
2012-04-11,1.7819185,1.7851528,1.790623,1.7898108,1.7909571,1.7920291,1.7948481
2012-04-12,1.7865251,1.788988,1.7911832,1.789324,1.7888911,1.7939378,1.7950348
2012-04-13,1.787277,1.7967782,1.800253,1.7984159,1.7954473,1.7938728,1.7910715
2012-04-15,1.789659,1.786723,1.7917845,1.7880417,1.7943218,1.8025786,1.7944896
2012-04-16,1.7919991,1.7916574,1.7859199,1.7884527,1.7875276,1.7881814,1.795809
2012-04-17,1.7937415,1.792007,1.7871504,1.7934781,1.7923156,1.7959332,1.7838817
2012-04-18,1.7868289,1.7895517,1.7923403,1.7997379,1.7978194,1.7841346,1.7947432
2012-04-19,1.795853,1.7922723,1.7959677,1.7912277,1.7845268,1.7997534,1.7851707
2012-04-20,1.791759,1.7965133,1.7916639,1.7986189,1.800543,1.7938092,1.799839
2012-04-22,1.7923985,1.7902414,1.794281,1.7936624,1.7831423,1.7936966,1.7928739
2012-04-23,1.7977519,1.7947357,1.8038841,1.7945672,1.7945853,1.791927,1.7923563
2012-04-24,1.7999253,1.7934031,1.7944844,1.7840654,1.7954357,1.7951448,1.7909324
2012-04-25,1.7935059,1.8070664,1.8001698,1.8044587,1.7948151,1.7916664,1.7893515
2012-04-26,1.7931415,1.7846704,1.7880605,1.787266,1.7906691,1.791475,1.7853452
2012-04-27,1.801621,1.7942343,1.7934449,1.7929636,1.7934558,1.7959948,1.7914308
2012-04-29,1.7985922,1.7932665,1.7896794,1.7899106,1.7928436,1.7924888,1.7893702
2012-04-30,1.7860868,1.7914133,1.8003752,1.7906595,1.7885551,1.7892473,1.7919102
2012-05-01,1.793031,1.7831587,1.7906747,1.7880025,1.7923931,1.7894249,1.783292
2012-05-02,1.7931896,1.796864,1.7920225,1.7904046,1.7895579,1.7786665,1.787122
2012-05-03,1.7948242,1.7916791,1.7832967,1.7788393,1.7879939,1.7865266,1.7845349
2012-05-04,1.7913082,1.7890279,1.7862413,1.786898,1.7891294,1.7835087,1.785107
2012-05-06,1.7889891,1.7906749,1.7866924,1.7852683,1.7845275,1.7853266,1.7838504
2012-05-07,1.789715,1.7859895,1.7870194,1.7825263,1.7854674,1.7825177,1.7887453
2012-05-08,1.7875664,1.7848392,1.7831713,1.784829,1.7863555,1.7834758,1.7844926
2012-05-09,1.7842999,1.7841868,1.7869056,1.787513,1.7863033,1.7850823,1.7867362
2012-05-10,1.7844973,1.7862462,1.7830153,1.7852486,1.7907425,1.7886629,1.7872872
2012-05-11,1.7870053,1.7841299,1.7840006,1.7837247,1.7829344,1.7982807,1.7917328
2012-05-13,1.7853146,1.7879965,1.7891413,1.7877887,1.7818607,1.7871999,1.7895546
2012-05-14,1.7870437,1.7873122,1.7726241,1.7851225,1.7960522,1.7871919,1.7880645
2012-05-15,1.7881503,1.7816525,1.7842985,1.7887836,1.7888265,1.787226,1.7916536
2012-05-16,1.7816883,1.791497,1.7886472,1.7887952,1.7883377,1.7910925,1.7906656
2012-05-17,1.7917857,1.7892667,1.7895681,1.7884742,1.7889316,1.7883401,1.7917744
2012-05-18,1.7824434,1.787092,1.7890286,1.7937797,1.7932065,1.7897907,1.7925559
2012-05-20,1.7876828,1.7897911,1.7887802,1.7886964,1.7894979,1.7927631,1.7897379
2012-05-21,1.7890971,1.7934706,1.7935809,1.7879162,1.789912,1.7875882,1.7899437
2012-05-22,1.7891346,1.7932361,1.788021,1.784962,1.7880802,1.7879742,1.7927595
2012-05-23,1.7901326,1.7869772,1.7862054,1.7907281,1.7906392,1.7883625,1.7921244
2012-05-24,1.7906466,1.7894251,1.7920557,1.8001512,1.8028616,1.7889028,1.7906636
2012-05-25,1.7939384,1.7908797,1.7913358,1.796169,1.797414,1.7854946,1.7914104
2012-05-27,1.7960153,1.7866077,1.7936249,1.7894317,1.7797779,1.7906235,1.791775
2012-05-28,1.7847128,1.791514,1.7842202,1.7837213,1.792513,1.7894793,1.7924535
2012-05-29,1.7947443,1.7887399,1.7935301,1.793985,1.7933915,1.7957735,1.7939384
2012-05-30,1.7856871,1.7857461,1.7929645,1.7887566,1.7929354,1.7991871,1.8080399
2012-05-31,1.7952842,1.7883483,1.7905107,1.7987864,1.7959056,1.8046165,1.8161875
2012-06-01,1.7925562,1.7873304,1.7955843,1.7938589,1.8058617,1.8152262,1.8229767
2012-06-03,1.7893264,1.7923977,1.7958965,1.8065678,1.81598,1.8216118,1.8257788
2012-06-04,1.7914693,1.7941184,1.8066282,1.8166656,1.8211209,1.825826,1.8266618
2012-06-05,1.7947068,1.8059958,1.8159499,1.8215744,1.8265717,1.8280195,1.8254457
2012-06-06,1.8054783,1.821544,1.8210992,1.8236108,1.8278742,1.8256724,1.8266833
2012-06-07,1.819254,1.8216016,1.8265556,1.8278627,1.8264118,1.8275621,1.8252045
2012-06-08,1.8246335,1.8221903,1.8278549,1.8169551,1.824464,1.8259915,1.8293467
2012-06-10,1.8237607,1.8249869,1.8263943,1.8280146,1.8431405,1.8246835,1.8305272
2012-06-11,1.8250451,1.8270282,1.8274134,1.8285892,1.8239391,1.8323382,1.8321989
2012-06-12,1.827197,1.8260225,1.8204974,1.8266789,1.8292794,1.8246073,1.8337884
2012-06-13,1.8268704,1.822671,1.8190072,1.8231889,1.8325489,1.8324267,1.8309106
2012-06-14,1.8287798,1.8249354,1.8296292,1.8253568,1.8250034,1.8245156,1.8235692
2012-06-15,1.8277737,1.8286396,1.8292038,1.8241159,1.8241622,1.8329806,1.8315426
2012-06-17,1.8290957,1.825908,1.8294481,1.8229654,1.8288686,1.8245821,1.8285736
2012-06-18,1.8242073,1.8299571,1.8280437,1.8287421,1.8308551,1.8280813,1.825345
2012-06-19,1.8248065,1.8272812,1.8217611,1.8244247,1.824512,1.831649,1.8266593
2012-06-20,1.8233173,1.8245493,1.8258312,1.8332613,1.8206669,1.8318263,1.8299903
2012-06-21,1.824696,1.8287139,1.8262172,1.8207192,1.8272591,1.8276712,1.8287747
2012-06-22,1.822824,1.8256682,1.8280128,1.8332881,1.8147842,1.8298318,1.8275928
2012-06-24,1.826977,1.8301787,1.8289025,1.8252938,1.8156953,1.8272967,1.8316941
2012-06-25,1.8230413,1.8271875,1.8225868,1.8239788,1.8308498,1.8262687,1.8355858
2012-06-26,1.8317616,1.8241546,1.8352255,1.8337696,1.8292645,1.8302393,1.8220414
2012-06-27,1.8322952,1.8326569,1.8198049,1.8268867,1.8385103,1.8261013,1.8237224
2012-06-28,1.824362,1.8243812,1.826306,1.8295071,1.8323083,1.819103,1.8244325
2012-06-29,1.8277919,1.822942,1.8312807,1.8258225,1.8241993,1.8205743,1.8213564
2012-07-01,1.8327495,1.8230718,1.8214886,1.8260411,1.8223593,1.8151338,1.8204122
2012-07-02,1.8261002,1.8291098,1.8217896,1.8208783,1.8171753,1.8173447,1.8194854
2012-07-03,1.8256034,1.8230261,1.8276243,1.8245003,1.8247249,1.817224,1.8176794
2012-07-04,1.8246686,1.8241584,1.8233929,1.8165797,1.8222938,1.8209983,1.8196028
2012-07-05,1.8289863,1.8208772,1.8183995,1.8160582,1.8246739,1.8172061,1.8124002
2012-07-06,1.8165724,1.8204212,1.8142408,1.8215187,1.8141842,1.8175378,1.8205129
2012-07-08,1.8183149,1.8141061,1.820868,1.8204775,1.8267375,1.816944,1.8181304
2012-07-09,1.8173275,1.8213975,1.819573,1.8202772,1.8155982,1.812171,1.8117148
2012-07-10,1.8203555,1.8134371,1.8153836,1.8162572,1.8187358,1.8136377,1.8167102
2012-07-11,1.8196429,1.8176609,1.8215843,1.8131735,1.8221482,1.815762,1.820175
2012-07-12,1.8170075,1.8202909,1.8109148,1.8203136,1.8138746,1.8156044,1.8084242
2012-07-13,1.8197662,1.8196633,1.821349,1.8083004,1.8164473,1.8138603,1.8104552
2012-07-15,1.8151609,1.8150297,1.8171113,1.8074956,1.8137923,1.8110821,1.8182502
2012-07-16,1.817409,1.8192787,1.8091155,1.8206574,1.8160038,1.814059,1.8179007
2012-07-17,1.8170564,1.819081,1.8132991,1.8127531,1.8137794,1.8099809,1.8138055
2012-07-18,1.8073213,1.8167728,1.8075655,1.8124872,1.8161533,1.8153855,1.8144083
2012-07-19,1.8171165,1.8180246,1.8152239,1.8156552,1.8100433,1.8133621,1.8087134
2012-07-20,1.8105646,1.8114109,1.8052121,1.8077371,1.8133236,1.8092762,1.813652
2012-07-22,1.8138685,1.8127182,1.8127203,1.8157358,1.8055063,1.8106548,1.8153207
2012-07-23,1.8139828,1.811104,1.8103547,1.811032,1.8151454,1.8142698,1.8140764
2012-07-24,1.80793,1.812431,1.8146526,1.807856,1.8107018,1.8157847,1.8110821
2012-07-25,1.8127519,1.8154932,1.8096846,1.8117838,1.8134593,1.8055629,1.8068377
2012-07-26,1.8130789,1.8140638,1.813915,1.8172822,1.8165835,1.8063979,1.8119351
2012-07-27,1.8130027,1.8146942,1.8080227,1.8141494,1.8128483,1.813231,1.8163426
2012-07-29,1.8195599,1.8111832,1.8170091,1.8134917,1.8131288,1.8186986,1.8099611
2012-07-30,1.8105274,1.8103698,1.814766,1.8101716,1.8091754,1.8130555,1.8082184
2012-07-31,1.8152399,1.8097847,1.8131752,1.8142941,1.8121121,1.8152236,1.811959
2012-08-01,1.8113089,1.8093088,1.8127282,1.8121715,1.8131665,1.8138387,1.8098422
2012-08-02,1.8117648,1.806378,1.8078983,1.8140025,1.8155427,1.8122061,1.808109
2012-08-03,1.8094412,1.8106407,1.8143233,1.8146892,1.8102921,1.8118602,1.8118923
2012-08-05,1.814288,1.8073292,1.8097321,1.8143502,1.8099618,1.8103906,1.8011166
2012-08-06,1.8113153,1.8112409,1.8106605,1.812992,1.810284,1.8104292,1.8039738
2012-08-07,1.8129936,1.8083661,1.8117647,1.8069527,1.8083645,1.8068173,1.8053737
2012-08-08,1.8105223,1.8129289,1.8122766,1.8054913,1.8110136,1.810296,1.8146441
2012-08-09,1.8094614,1.811524,1.8094946,1.8082327,1.8081836,1.8132094,1.8076677
2012-08-10,1.8095102,1.8126101,1.806381,1.8065776,1.808204,1.8052043,1.8076649
2012-08-12,1.8097911,1.804521,1.8090467,1.8054801,1.8071775,1.8090167,1.8038269
2012-08-13,1.8108404,1.8094605,1.8074168,1.8062521,1.8058674,1.8058841,1.8032349
2012-08-14,1.8067921,1.8097277,1.8083081,1.8044677,1.8067424,1.8052404,1.8047736
2012-08-15,1.8107184,1.8045691,1.8041452,1.8059424,1.8070656,1.8031769,1.8027225
2012-08-16,1.8033992,1.8052094,1.8087202,1.8076432,1.8044461,1.7982131,1.8055639
2012-08-17,1.8083847,1.8081801,1.8068695,1.7979059,1.8034996,1.801201,1.8030367
2012-08-19,1.8025638,1.8041472,1.8067024,1.8005047,1.8035889,1.7986271,1.8062121
2012-08-20,1.8097122,1.8029983,1.804577,1.8054596,1.8062881,1.8027904,1.793943
2012-08-21,1.7974839,1.8024396,1.7993052,1.7944002,1.8003997,1.8009565,1.812412
2012-08-22,1.8036726,1.8010547,1.8051461,1.8003321,1.7993677,1.8088987,1.789355
2012-08-23,1.8065186,1.8027066,1.7947884,1.8014915,1.7946769,1.7991847,1.8053076
2012-08-24,1.8021779,1.801606,1.8030748,1.7932687,1.8001373,1.798146,1.8025553
2012-08-26,1.799767,1.7989492,1.7960706,1.7891512,1.8010869,1.7971022,1.8123652
2012-08-27,1.8020034,1.7890302,1.7992356,1.7919701,1.8002783,1.7977784,1.8036547
2012-08-28,1.7902253,1.7941933,1.7998873,1.8034052,1.7966702,1.8059012,1.7887675
2012-08-29,1.7896773,1.7975011,1.7975178,1.8002225,1.7966293,1.8082563,1.794399
2012-08-30,1.7986335,1.7993512,1.8047446,1.7925713,1.789116,1.8045529,1.806723
2012-08-31,1.7983532,1.7975328,1.7980901,1.7966206,1.8069277,1.8143805,1.7960358
2012-09-02,1.8080285,1.8000482,1.8006002,1.803043,1.7989818,1.7944437,1.8019944
2012-09-03,1.8017117,1.796091,1.8030893,1.7974981,1.7982218,1.7904124,1.7976816
2012-09-04,1.8254822,1.7925411,1.7819567,1.8039212,1.7949393,1.7965333,1.809686
2012-09-05,1.7966443,1.794486,1.7997516,1.7969308,1.803077,1.7962908,1.796983
2012-09-06,1.8018445,1.8010169,1.80102,1.8026744,1.7978756,1.7997247,1.7987765
2012-09-07,1.7982969,1.8029544,1.7995669,1.797067,1.7990782,1.8049752,1.8037075
2012-09-09,1.8001233,1.7979951,1.8004583,1.7998595,1.8002936,1.7991973,1.7989447
2012-09-10,1.7982492,1.7979198,1.7960422,1.8017946,1.788891,1.8080912,1.7981086
2012-09-11,1.7960413,1.8019104,1.8087959,1.8000926,1.8075485,1.7913043,1.8009086
2012-09-12,1.7961334,1.7923005,1.7916342,1.8035084,1.8010695,1.8022785,1.799973
2012-09-13,1.8002523,1.8024565,1.8043673,1.7972902,1.7996547,1.7997144,1.796858
2012-09-14,1.7895743,1.7853829,1.7958586,1.8023567,1.8015567,1.7981519,1.7968497
2012-09-16,1.8038799,1.7981298,1.8033193,1.796362,1.8013427,1.8005555,1.8047669
2012-09-17,1.7951787,1.7954798,1.8007327,1.7930081,1.7967806,1.8022294,1.7943414
2012-09-18,1.7998277,1.7984296,1.8007233,1.8040497,1.8031931,1.7938806,1.8019985
2012-09-19,1.8009785,1.8004373,1.7998011,1.8020158,1.8021004,1.7920883,1.8048278
2012-09-20,1.7995517,1.8031384,1.8000855,1.7996161,1.8003359,1.8034283,1.7961605
2012-09-21,1.800882,1.7922213,1.7947835,1.8067969,1.8029662,1.8002038,1.7903858
2012-09-23,1.7909926,1.7975193,1.8014219,1.791992,1.8059775,1.8033442,1.7972379
2012-09-24,1.800719,1.8000059,1.7924939,1.7926588,1.7981828,1.8025295,1.7948492
2012-09-25,1.8037896,1.8043337,1.801154,1.7996719,1.7994854,1.7965193,1.8021731
2012-09-26,1.8030198,1.793679,1.7966036,1.7997696,1.8002387,1.7990957,1.7980989
2012-09-27,1.7954023,1.7984163,1.7954094,1.7946742,1.799046,1.7958812,1.8000134
2012-09-28,1.7975076,1.8009727,1.797189,1.8012573,1.8023708,1.7989951,1.794331
2012-09-30,1.8033025,1.8000069,1.801482,1.7999375,1.7956326,1.8029696,1.7966931
2012-10-01,1.7964686,1.7955308,1.803878,1.7982527,1.7958405,1.8006039,1.7957417
2012-10-02,1.8030918,1.7986833,1.80461,1.795764,1.8079159,1.8023516,1.7957587
2012-10-03,1.7961385,1.7963206,1.8015795,1.7934084,1.7990413,1.801578,1.8009821
2012-10-04,1.798476,1.8053422,1.7961533,1.8008844,1.795977,1.8012527,1.8007237
2012-10-05,1.7951875,1.8042674,1.802501,1.8014624,1.8007532,1.7965102,1.7977304
2012-10-07,1.8043082,1.8037897,1.8005232,1.8006499,1.80184,1.8024048,1.7995719
2012-10-08,1.7933944,1.8003999,1.8027794,1.8036036,1.7982006,1.8002055,1.8015456
2012-10-09,1.8029621,1.7972993,1.8010746,1.7993512,1.800001,1.8000141,1.8000838
2012-10-10,1.801264,1.8011162,1.7991838,1.8022685,1.8002486,1.7962382,1.7997174
2012-10-11,1.7999189,1.8010375,1.7979687,1.798484,1.796337,1.7995735,1.7977154
2012-10-12,1.8000259,1.7994647,1.7996854,1.8058243,1.8003147,1.7971476,1.8098459
2012-10-14,1.8047097,1.8026464,1.8051934,1.7951659,1.8009133,1.8021973,1.8006172
2012-10-15,1.7981693,1.7994283,1.7992892,1.8014396,1.7943108,1.7947912,1.8043401
2012-10-16,1.8034307,1.7988155,1.7978094,1.7935022,1.8008726,1.7908694,1.7992787
2012-10-17,1.8020262,1.8017867,1.8051519,1.8050114,1.7936077,1.7933856,1.7993352
2012-10-18,1.8015964,1.8034613,1.8095721,1.791729,1.7998558,1.795782,1.8006936
2012-10-19,1.8094307,1.7974532,1.7987158,1.8051437,1.7990966,1.7998881,1.8005166
2012-10-21,1.7950089,1.7942183,1.8039161,1.7944659,1.7982361,1.7968575,1.8004553
2012-10-22,1.808433,1.7965689,1.7930533,1.7976974,1.7995774,1.7975218,1.8012862
2012-10-23,1.7908612,1.7987015,1.8012266,1.8013331,1.8001404,1.8007046,1.8070481
2012-10-24,1.8042421,1.7955024,1.793793,1.7930824,1.8133013,1.8000101,1.7996964
2012-10-25,1.7986748,1.7993476,1.7917918,1.7996495,1.7963785,1.8042413,1.7984097
2012-10-26,1.7983127,1.7990751,1.80359,1.7984792,1.7910829,1.792722,1.7976348
2012-10-28,1.7895371,1.7998385,1.7981398,1.7917933,1.7995986,1.7956169,1.7996393
2012-10-29,1.7989717,1.8190854,1.7919433,1.7994808,1.7966279,1.7992903,1.7977217
2012-10-30,1.7912469,1.7969637,1.7967885,1.8015931,1.8018365,1.7971542,1.7950823
2012-10-31,1.7971895,1.7929186,1.7992326,1.7959802,1.8003078,1.7957706,1.8016398
2012-11-01,1.8004361,1.7966148,1.8027589,1.7996068,1.7977004,1.801867,1.802151
2012-11-02,1.7988784,1.7991022,1.7981627,1.7964742,1.7989817,1.7986143,1.8002682
2012-11-04,1.797709,1.8000135,1.7944093,1.7983884,1.7988387,1.7970982,1.7932234
2012-11-05,1.7980483,1.7967513,1.7985487,1.7961798,1.7986395,1.8011124,1.79839
2012-11-06,1.7970995,1.8039176,1.7965907,1.7943368,1.79824,1.7999312,1.800271
2012-11-07,1.7999068,1.7979648,1.8031721,1.7976505,1.797955,1.7986424,1.7982485
2012-11-08,1.8015461,1.7986553,1.7930663,1.7983496,1.7992284,1.7973669,1.8014405
2012-11-09,1.7991096,1.7988544,1.8019961,1.8017689,1.7983621,1.8011535,1.8049617
2012-11-11,1.7993438,1.7992737,1.8005978,1.7955865,1.7939975,1.7982496,1.8041945
2012-11-12,1.7981119,1.7959447,1.7951353,1.7990258,1.7990344,1.7973268,1.8049834
2012-11-13,1.7984018,1.797969,1.7925138,1.7967019,1.8032892,1.8063442,1.8056178
2012-11-14,1.79877,1.7954626,1.7996379,1.8014524,1.8043289,1.797492,1.7979096
2012-11-15,1.8038485,1.80062,1.801493,1.8034642,1.7965659,1.7986361,1.7984288
2012-11-16,1.7980206,1.8010596,1.8001673,1.7975081,1.7899687,1.798784,1.8053287
2012-11-18,1.8060037,1.8016143,1.8051152,1.7964673,1.8082482,1.7961514,1.791106
2012-11-19,1.7992208,1.8013755,1.7995135,1.8065981,1.7910262,1.7922658,1.8039752
2012-11-20,1.8043085,1.8030354,1.8046489,1.7890795,1.7961082,1.8057078,1.7968497
2012-11-21,1.7961661,1.7983637,1.7959142,1.8065429,1.7984712,1.7948512,1.7925514
2012-11-22,1.796751,1.7957411,1.8060079,1.8026613,1.7948864,1.7956986,1.8004898
2012-11-23,1.80536,1.7958877,1.7845962,1.7956651,1.7974998,1.8270234,1.7969208
2012-11-25,1.7963728,1.8024209,1.7971923,1.8031838,1.7981333,1.799014,1.7961763
