,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF
2013-10-20,0.8602,0.86008805,0.8600974,0.8605417,0.8614753,0.8598232,0.85916877
2013-10-21,0.8601557,0.8594017,0.86056304,0.8605264,0.8600266,0.85863566,0.8584512
2013-10-22,0.8606832,0.86056405,0.8600826,0.8591505,0.8582778,0.8577222,0.8581434
2013-10-23,0.8596553,0.86029714,0.8584065,0.8598277,0.859072,0.85912484,0.85786945
2013-10-24,0.85941386,0.8600517,0.8603,0.85993564,0.8593348,0.8568406,0.8570156
2013-10-25,0.8598017,0.8596669,0.8596871,0.85836345,0.85744524,0.8568238,0.8577618
2013-10-27,0.8589982,0.8581443,0.8588301,0.8575206,0.8570577,0.85773784,0.8571507
2013-10-28,0.8601537,0.8584105,0.8583179,0.85835236,0.8564245,0.85629743,0.85701215
2013-10-29,0.8590402,0.8583453,0.85748106,0.8573914,0.85583144,0.8569801,0.85987526
2013-10-30,0.85836613,0.858772,0.85836565,0.8573619,0.85675573,0.85577077,0.8567305
2013-10-31,0.85711616,0.8566018,0.85643876,0.8561243,0.8565755,0.85749984,0.85700405
2013-11-01,0.8573338,0.85632014,0.85617423,0.8568013,0.8562276,0.85820276,0.8581795
2013-11-03,0.8568652,0.8574585,0.8576185,0.8570765,0.85711366,0.8571485,0.85872024
2013-11-04,0.85672617,0.85650504,0.85714173,0.85710645,0.85786134,0.85769534,0.85875076
2013-11-05,0.8566122,0.8573271,0.8576494,0.858375,0.8587535,0.8595745,0.8594207
2013-11-06,0.85761315,0.8580112,0.8574819,0.8586556,0.85953754,0.8598541,0.8600945
2013-11-07,0.85832375,0.8581975,0.8588658,0.85953784,0.8603236,0.8600678,0.8610929
2013-11-08,0.8578475,0.8584521,0.86089927,0.85904044,0.8611596,0.8604993,0.8611366
2013-11-10,0.8593515,0.8587617,0.8596442,0.8608386,0.8602444,0.8605238,0.8607378
2013-11-11,0.85935634,0.860026,0.8611323,0.8591186,0.86054987,0.8599797,0.85915804
2013-11-12,0.8608376,0.8599487,0.8599439,0.85967106,0.86142737,0.86001587,0.8592647
2013-11-13,0.86002284,0.8607523,0.8603553,0.8592382,0.8599038,0.86004686,0.85985655
2013-11-14,0.8608499,0.8605283,0.8609288,0.86111176,0.8615649,0.8602292,0.85985416
2013-11-15,0.860374,0.86030406,0.8602838,0.8600287,0.86071384,0.85931563,0.8604456
2013-11-17,0.8600381,0.8607926,0.8602752,0.85966545,0.8600074,0.86136675,0.8597938
2013-11-18,0.8608396,0.8607325,0.8595262,0.85980904,0.86038893,0.8611673,0.85998684
2013-11-19,0.8604112,0.8608371,0.8609099,0.86089003,0.8600096,0.8610073,0.8593469
2013-11-20,0.8599883,0.8602263,0.8612301,0.86054176,0.8602626,0.8592642,0.858782
2013-11-21,0.86089927,0.8602311,0.8601551,0.859731,0.8587436,0.8582387,0.8579497
2013-11-22,0.8603767,0.8609027,0.86079794,0.8586502,0.85871935,0.8577882,0.8608922
2013-11-24,0.8600109,0.8591762,0.858898,0.8587489,0.85806274,0.8567927,0.8586469
2013-11-25,0.8599024,0.8576849,0.8589459,0.8571992,0.8582768,0.8578741,0.8571726
2013-11-26,0.8584931,0.85832226,0.85703355,0.8570066,0.856217,0.85735613,0.85627055
2013-11-27,0.8577965,0.85760355,0.8584653,0.85744673,0.85702866,0.8567137,0.85608155
2013-11-28,0.8577943,0.85658467,0.85776496,0.8574249,0.8564952,0.8556236,0.8561851
2013-11-29,0.85866344,0.8567861,0.8573592,0.856591,0.85550916,0.85655624,0.8559809
2013-12-01,0.8582417,0.8577899,0.8564775,0.8566785,0.85595846,0.8559421,0.8548764
2013-12-02,0.85668415,0.85684365,0.8575742,0.85624695,0.8560357,0.8549561,0.8546153
2013-12-03,0.85663295,0.857497,0.8559113,0.855626,0.8547737,0.85513276,0.85403305
2013-12-04,0.856354,0.8556466,0.8565043,0.8555461,0.85445327,0.8551495,0.85376096
2013-12-05,0.8562268,0.8565452,0.85499346,0.8542919,0.85431844,0.851908,0.85274893
2013-12-06,0.85548085,0.8546761,0.8546637,0.85420287,0.8531292,0.8528857,0.85363567
2013-12-08,0.85662293,0.8544018,0.8540646,0.8544905,0.8526422,0.8522638,0.8468274
2013-12-09,0.85468256,0.85426176,0.85320336,0.85267293,0.85259223,0.84800553,0.83418155
2013-12-10,0.85328966,0.85329515,0.85196614,0.8518774,0.8461844,0.83446187,0.83170336
2013-12-11,0.85314894,0.852638,0.8537241,0.8470142,0.8338601,0.83343065,0.8331396
2013-12-12,0.8522093,0.85308456,0.8466641,0.83571583,0.83141345,0.83229876,0.8289731
2013-12-13,0.8526538,0.8465519,0.8369408,0.8325238,0.83218545,0.8293376,0.82834077
2013-12-15,0.846288,0.83402544,0.8330311,0.8317289,0.829078,0.8280057,0.82815796
2013-12-16,0.8348483,0.83446354,0.8319814,0.8285603,0.827884,0.82712173,0.8252806
2013-12-17,0.83401436,0.83202827,0.8280069,0.8275332,0.8279428,0.82518226,0.8242375
2013-12-18,0.8323412,0.8282572,0.82884955,0.82657886,0.824893,0.826772,0.8228245
2013-12-19,0.8282066,0.828092,0.82723314,0.82493895,0.8236345,0.8232153,0.8240864
2013-12-20,0.8284613,0.8254753,0.8255322,0.824439,0.823967,0.824161,0.81605744
2013-12-22,0.8269681,0.82503676,0.82405055,0.8247074,0.8226235,0.81608343,0.8144122
2013-12-23,0.82532334,0.82406205,0.82468534,0.82383376,0.8165325,0.8121795,0.8152698
2013-12-24,0.8235856,0.8242037,0.8226358,0.81542706,0.8163513,0.8119248,0.8118895
2013-12-26,0.82563317,0.82351553,0.815231,0.8143806,0.8128881,0.811102,0.81150657
2013-12-27,0.82358724,0.81536084,0.81461555,0.81310344,0.810201,0.81074744,0.8105886
2013-12-29,0.8162822,0.81290275,0.81509435,0.8116226,0.8118165,0.8103927,0.8054276
2013-12-30,0.81408376,0.81171954,0.81211454,0.8108562,0.8086816,0.8043335,0.8048576
2013-12-31,0.81253946,0.81243193,0.8101953,0.80989516,0.80449736,0.8042021,0.80358094
2014-01-01,0.81197286,0.81011677,0.8073942,0.8045778,0.804799,0.8049913,0.8041892
2014-01-02,0.8120063,0.8098612,0.80339706,0.80471575,0.80624926,0.8047809,0.80554336
2014-01-03,0.80961144,0.8043085,0.80454594,0.80483836,0.80537194,0.80463713,0.80489767
2014-01-05,0.8039324,0.80534476,0.8046423,0.8039495,0.80461705,0.8043481,0.80346286
2014-01-06,0.80478346,0.804439,0.80381167,0.8042078,0.8039878,0.80414563,0.80414635
2014-01-07,0.80477566,0.80464333,0.80568624,0.8053715,0.8062094,0.8050543,0.8056625
2014-01-08,0.80384874,0.8048183,0.80492955,0.8043193,0.8054161,0.80481166,0.80493945
2014-01-09,0.80386186,0.80393195,0.8051046,0.8045272,0.803755,0.80464625,0.8033401
2014-01-10,0.8039053,0.8042371,0.8048371,0.8057249,0.8052928,0.8043161,0.8041032
2014-01-12,0.8051845,0.80548024,0.8041511,0.80453724,0.80399203,0.8040869,0.79939467
2014-01-13,0.8045989,0.8044118,0.80428475,0.8047194,0.8032272,0.7996315,0.8003433
2014-01-14,0.8038673,0.8046518,0.8030291,0.80487436,0.79842746,0.79901904,0.7982125
2014-01-15,0.805094,0.8048563,0.8045509,0.7998661,0.80040663,0.80035615,0.8000905
2014-01-16,0.8048379,0.8038237,0.80027,0.8007415,0.7993246,0.7997272,0.7995839
2014-01-17,0.8039044,0.80325806,0.79978174,0.79936355,0.79942524,0.7989283,0.79934883
2014-01-19,0.802536,0.798413,0.7999465,0.7987676,0.7996819,0.79921037,0.79862344
2014-01-20,0.79959536,0.7991122,0.7994334,0.79909015,0.7987555,0.79907924,0.79752314
2014-01-21,0.8010178,0.7987094,0.7999677,0.7993517,0.7999597,0.7985447,0.7981826
2014-01-22,0.79987913,0.79940796,0.79953843,0.8000369,0.79919773,0.7988636,0.7987236
2014-01-23,0.7988128,0.79935426,0.79904944,0.7984068,0.8002014,0.798377,0.7983928
2014-01-24,0.7989391,0.7989873,0.80018467,0.7984814,0.7987704,0.7987437,0.7988333
2014-01-26,0.7989674,0.79906905,0.79795134,0.7976045,0.79846966,0.79726136,0.7975666
2014-01-27,0.7985272,0.79829115,0.7986214,0.7991193,0.798136,0.7990309,0.79851246
2014-01-28,0.79899865,0.798453,0.79815036,0.7980996,0.797833,0.7990278,0.79856473
2014-01-29,0.7985204,0.7985864,0.7991966,0.79759413,0.7986766,0.7990051,0.79829407
2014-01-30,0.79893684,0.7987875,0.7978405,0.7995843,0.79835105,0.798187,0.79818213
2014-01-31,0.7982208,0.79794174,0.7988885,0.79760754,0.7990167,0.7991979,0.7992256
2014-02-02,0.79903406,0.7990993,0.7983422,0.7990097,0.7986159,0.7994378,0.79913646
2014-02-03,0.79821485,0.7982769,0.7986047,0.7997312,0.79874575,0.7996426,0.80032724
2014-02-04,0.79875135,0.7984475,0.7980963,0.7984804,0.7995569,0.7995388,0.801261
2014-02-05,0.7981198,0.7985876,0.79850715,0.799379,0.8016052,0.80264276,0.80269426
2014-02-06,0.79789716,0.79926425,0.80041885,0.8001761,0.800322,0.80249053,0.8029746
2014-02-07,0.79878616,0.8005625,0.80010897,0.80095685,0.802004,0.8019863,0.80400985
2014-02-09,0.7995288,0.8008168,0.8013199,0.80265135,0.8034745,0.8034549,0.8036192
2014-02-10,0.79997706,0.80124474,0.802143,0.8033115,0.80395925,0.80408454,0.8046122
2014-02-11,0.80212706,0.80275047,0.80394053,0.8042282,0.8029858,0.8045834,0.80419546
2014-02-12,0.80198205,0.8029765,0.8035456,0.80404377,0.8039148,0.80437857,0.8045543
2014-02-13,0.8030459,0.8048975,0.80435115,0.80433846,0.8045305,0.80457515,0.8042893
2014-02-14,0.8039508,0.80454284,0.8036078,0.80455446,0.80510056,0.80604535,0.8022358
2014-02-16,0.8035504,0.80284506,0.8049696,0.80490804,0.80413586,0.8037089,0.80146396
2014-02-17,0.80370784,0.8064511,0.80567425,0.80393046,0.8008578,0.80404454,0.8022596
2014-02-18,0.8049258,0.8042391,0.8032157,0.80513984,0.80217105,0.8008296,0.8017885
2014-02-19,0.8043378,0.8032496,0.8032775,0.80232906,0.8019563,0.80232614,0.8015227
2014-02-20,0.8035447,0.8027139,0.804076,0.80328447,0.8015659,0.8001786,0.8006393
2014-02-21,0.80562294,0.80333555,0.8014734,0.80327743,0.80108327,0.80076164,0.80105376
2014-02-23,0.80259514,0.8024754,0.80082035,0.80151826,0.7990943,0.8002203,0.79998326
2014-02-24,0.8033013,0.80052423,0.8017756,0.7989317,0.80057305,0.79975957,0.8001798
2014-02-25,0.8032899,0.80131924,0.79919964,0.79970396,0.79932916,0.7995278,0.7992802
2014-02-26,0.8015146,0.80019724,0.8010999,0.7995309,0.798869,0.79953504,0.8006408
2014-02-27,0.8005217,0.8003124,0.80006814,0.80057156,0.7987546,0.7991976,0.79968864
2014-02-28,0.8006171,0.7995992,0.7999613,0.7991062,0.7995118,0.7989739,0.79847354
2014-03-02,0.80062413,0.8006767,0.80019605,0.8006809,0.7992786,0.797833,0.7978077
2014-03-03,0.79951566,0.79988164,0.79930174,0.79846466,0.7983724,0.7985134,0.79854614
2014-03-04,0.8003932,0.7993393,0.7992055,0.79805446,0.79874605,0.79812974,0.7976833
2014-03-05,0.798961,0.79775417,0.79825336,0.79875374,0.79812974,0.79785496,0.7985189
2014-03-06,0.7984701,0.7976678,0.79857314,0.7992186,0.7979044,0.79830354,0.79970676
2014-03-07,0.79804105,0.7989082,0.7979797,0.7987802,0.79845345,0.7987294,0.7977295
2014-03-09,0.7987282,0.7978101,0.7997392,0.79869384,0.7979765,0.7990885,0.79841
2014-03-10,0.8001405,0.7983339,0.79990953,0.7991413,0.79753387,0.79810286,0.7988705
2014-03-11,0.79950875,0.7988253,0.7985796,0.79810125,0.7978785,0.79830086,0.79842937
2014-03-12,0.79714644,0.7984935,0.7984952,0.7983282,0.7981308,0.79911715,0.798922
2014-03-13,0.79847974,0.7990279,0.7983089,0.7986901,0.79834354,0.7977363,0.79827654
2014-03-14,0.7988715,0.7994355,0.79880893,0.7983429,0.7985898,0.798995,0.79830956
2014-03-16,0.79877645,0.79798394,0.79801434,0.7992031,0.7982225,0.7974171,0.7985745
2014-03-17,0.7986284,0.7987261,0.79905665,0.798913,0.79870415,0.7981763,0.79726547
2014-03-18,0.7989005,0.79784036,0.7988077,0.7973986,0.7975153,0.79841834,0.79838854
2014-03-19,0.798081,0.79847634,0.79906654,0.7979986,0.7978668,0.7980763,0.79714686
2014-03-20,0.7988687,0.79768074,0.79771,0.79839045,0.7981614,0.79764915,0.79820657
2014-03-21,0.7978018,0.7976515,0.7980666,0.79759663,0.79789346,0.7973057,0.7963136
2014-03-23,0.79888326,0.79827064,0.79866165,0.7980052,0.79768586,0.7981169,0.7980481
2014-03-24,0.7972676,0.7981473,0.79898393,0.79844475,0.79796106,0.79825395,0.7984861
2014-03-25,0.7987065,0.7980493,0.7980441,0.79765123,0.79776317,0.79856247,0.7982857
2014-03-26,0.7970954,0.7973988,0.7985179,0.79807967,0.7980246,0.7981497,0.79801285
2014-03-27,0.7986461,0.7975329,0.79729265,0.7980712,0.7978311,0.7972134,0.7976774
2014-03-28,0.79767215,0.7976671,0.79850596,0.79807466,0.7981374,0.7990388,0.79725474
2014-03-30,0.798577,0.79789376,0.7973044,0.7980781,0.797613,0.7984762,0.797942
2014-03-31,0.7983047,0.79829496,0.79762506,0.79808134,0.79776996,0.798284,0.7981494
2014-04-01,0.7981709,0.797534,0.7987513,0.79808444,0.79866683,0.79804415,0.7978315
2014-04-02,0.797379,0.79737455,0.79756206,0.79820937,0.797659,0.79815763,0.7990642
2014-04-03,0.7983163,0.7977347,0.79755825,0.7996464,0.79860795,0.79828084,0.79828554
2014-04-04,0.7969395,0.7975144,0.7983977,0.79791665,0.7984875,0.7988853,0.79891276
2014-04-06,0.79860574,0.79821295,0.79820716,0.7987035,0.79830027,0.7993331,0.8011971
2014-04-07,0.79769677,0.79895335,0.7980783,0.7986215,0.79816765,0.80057895,0.80135536
2014-04-08,0.79813176,0.7980506,0.7985695,0.79895544,0.80101156,0.8022587,0.8035627
2014-04-09,0.8003707,0.79866344,0.7984301,0.80031925,0.80132926,0.8029705,0.8061521
2014-04-10,0.7986819,0.79931927,0.8003837,0.8017356,0.8023469,0.80670416,0.8075545
2014-04-11,0.7984422,0.80009794,0.8005814,0.80294716,0.8050955,0.80825627,0.81560296
2014-04-13,0.8004467,0.8014801,0.8020504,0.80530536,0.80725944,0.8159574,0.8157945
2014-04-14,0.80077785,0.8016341,0.80361706,0.8082764,0.8167692,0.81585234,0.8161234
2014-04-15,0.8014372,0.80493885,0.8070501,0.8153094,0.81677306,0.8180419,0.81796515
2014-04-16,0.8047275,0.8081421,0.81251943,0.8163715,0.81775355,0.81889063,0.8188434
2014-04-17,0.8076303,0.8155636,0.8163004,0.8170857,0.8190051,0.8191225,0.8197865
2014-04-20,0.8156497,0.8166694,0.8179304,0.8183818,0.82088095,0.81724507,0.81918764
2014-04-21,0.8164871,0.8185799,0.81916165,0.82027334,0.81973916,0.8200169,0.8207185
2014-04-22,0.8184898,0.8193794,0.82052445,0.8195231,0.81882614,0.8200971,0.8191968
2014-04-23,0.819208,0.81966984,0.8185347,0.82026994,0.81791854,0.8201719,0.8193076
2014-04-24,0.82050514,0.82006204,0.81928,0.8189523,0.8181401,0.82016563,0.8193972
2014-04-25,0.8195785,0.8189007,0.81855893,0.8198802,0.8200269,0.8202373,0.82029027
2014-04-27,0.819576,0.82004625,0.81931025,0.8193863,0.81870824,0.8194037,0.8187763
2014-04-28,0.8195726,0.818914,0.81920296,0.82020646,0.81929934,0.8202162,0.81978697
2014-04-29,0.8195693,0.8200346,0.82059735,0.8189486,0.81936824,0.82012796,0.8197856
2014-04-30,0.81956595,0.81892437,0.8200402,0.8198377,0.81859004,0.8195524,0.81918776
2014-05-01,0.81956273,0.82002455,0.82017446,0.81967634,0.81817514,0.8200233,0.8207161
2014-05-02,0.81955916,0.8189329,0.8187892,0.8190049,0.8184177,0.81814516,0.8191964
2014-05-04,0.8195556,0.8200167,0.82017237,0.82063466,0.8194471,0.8207428,0.8211386
2014-05-05,0.8195519,0.8189402,0.81939304,0.81998867,0.82054377,0.8201011,0.82101464
2014-05-06,0.8195479,0.82001036,0.8193245,0.8187938,0.8200935,0.8204423,0.8217337
2014-05-07,0.819544,0.8189462,0.8200404,0.81948394,0.82043946,0.82142264,0.8214989
2014-05-08,0.8195402,0.8200049,0.8203329,0.8195947,0.8217387,0.82246494,0.82345164
2014-05-09,0.8195364,0.8220653,0.8200883,0.8209054,0.82319266,0.8215713,0.8225905
2014-05-11,0.81991994,0.82116663,0.82195526,0.82194525,0.8231173,0.8231226,0.8241727
2014-05-12,0.820684,0.8212696,0.8226263,0.8234746,0.8225072,0.8234505,0.8239208
2014-05-13,0.82111377,0.8218764,0.8235629,0.82305,0.8243178,0.8247261,0.82380396
2014-05-14,0.8238229,0.8235015,0.8231296,0.82422423,0.82346576,0.82401097,0.8242903
2014-05-15,0.821072,0.8239938,0.8232447,0.82500225,0.8233888,0.8239099,0.8241766
2014-05-16,0.82296604,0.8243112,0.82380444,0.82439065,0.8233722,0.8237447,0.8236612
2014-05-18,0.8239172,0.82404125,0.8245634,0.82441926,0.8241317,0.8247354,0.82340676
2014-05-19,0.82455313,0.8242158,0.82455707,0.8242534,0.82361555,0.82309586,0.8237974
2014-05-20,0.8240441,0.82363087,0.8245838,0.82570285,0.82315344,0.82301754,0.8230854
2014-05-21,0.82427424,0.8244537,0.824261,0.82450616,0.8245992,0.82343376,0.82447195
2014-05-22,0.8225489,0.82469815,0.8240478,0.8239978,0.82439715,0.82519317,0.8248865
2014-05-23,0.8243228,0.8242412,0.8238719,0.8241947,0.82521665,0.82451826,0.82525915
2014-05-25,0.82426065,0.823729,0.82316595,0.82461107,0.8247674,0.82447153,0.8254939
2014-05-26,0.8243016,0.8238854,0.8233096,0.8248473,0.8249664,0.8253436,0.82655007
2014-05-27,0.823436,0.8248098,0.82409585,0.8250829,0.8248864,0.8260305,0.827698
2014-05-28,0.82521755,0.8248695,0.82424355,0.8248641,0.8249818,0.8267665,0.827145
2014-05-29,0.8255985,0.8248267,0.8247159,0.8260755,0.826057,0.8265638,0.8268533
2014-05-30,0.82431734,0.8252898,0.8251031,0.8257319,0.82693154,0.82650805,0.82741284
2014-06-02,0.82571787,0.8252987,0.82514495,0.82566226,0.8266631,0.82661384,0.8271303
2014-06-03,0.82554024,0.8264248,0.82544,0.8273697,0.82815486,0.8284269,0.82751596
2014-06-04,0.8256114,0.8259581,0.8278371,0.8266573,0.8268579,0.8276127,0.8281739
2014-06-05,0.8261282,0.8251723,0.82538736,0.8268404,0.82831883,0.8284175,0.8279811
2014-06-06,0.8276058,0.8272007,0.8282622,0.82799995,0.8287582,0.82940656,0.83006215
2014-06-08,0.8268363,0.8272745,0.827735,0.829276,0.82969636,0.8311806,0.8306711
2014-06-09,0.8274707,0.82670504,0.8279361,0.82832414,0.8313012,0.8306335,0.82934546
2014-06-10,0.82714224,0.82927287,0.82975525,0.83010066,0.8295598,0.8298284,0.8316277
2014-06-11,0.8278527,0.8295795,0.8298916,0.8286009,0.8310626,0.83134013,0.8315291
2014-06-12,0.83012575,0.82958853,0.83075863,0.830491,0.8304857,0.8316205,0.8317561
2014-06-13,0.82869333,0.8289883,0.8305787,0.8306143,0.83229554,0.83211714,0.83257794
2014-06-15,0.83044404,0.8303527,0.8319118,0.8312925,0.8314628,0.8335251,0.8331628
2014-06-16,0.83014375,0.83204615,0.83114463,0.8309559,0.83082396,0.83054924,0.835235
2014-06-17,0.8299447,0.8325674,0.8313783,0.83061534,0.83314055,0.8337419,0.83457696
2014-06-18,0.8314915,0.83189815,0.8323803,0.83325005,0.83432835,0.8336645,0.8345926
2014-06-19,0.83105606,0.8315542,0.831648,0.8319822,0.8336952,0.8348578,0.83399016
2014-06-20,0.83196855,0.8323262,0.8324684,0.8335609,0.834021,0.83528864,0.8349304
2014-06-22,0.8330834,0.8331622,0.83389926,0.83448946,0.8340711,0.8340588,0.834413
2014-06-23,0.8346899,0.8335649,0.8349126,0.8342733,0.8351534,0.8345726,0.8347865
2014-06-24,0.83320355,0.8335271,0.83332676,0.8349163,0.8346127,0.8343336,0.83473116
2014-06-25,0.8332513,0.83385444,0.8345036,0.8344881,0.83464366,0.83518654,0.8363577
2014-06-26,0.83238477,0.83433735,0.83481604,0.8344748,0.83417755,0.83632636,0.8376522
2014-06-27,0.8356972,0.83621335,0.8346588,0.834776,0.8366241,0.8386017,0.83797115
2014-06-29,0.83415765,0.8348304,0.83513856,0.8360429,0.83800024,0.8378007,0.83706355
2014-06-30,0.83461696,0.8356874,0.83712924,0.8382279,0.838147,0.8371353,0.8377309
2014-07-01,0.8354066,0.8355365,0.83802545,0.8385613,0.83878744,0.83880806,0.839486
2014-07-02,0.83637357,0.8376875,0.83869404,0.8373128,0.83726853,0.8394175,0.8383694
2014-07-03,0.8374494,0.8381668,0.8381129,0.8383284,0.83814573,0.8382052,0.8392217
2014-07-04,0.8386718,0.8372316,0.83723885,0.8385902,0.83994627,0.8391062,0.83830374
2014-07-06,0.8390946,0.8385328,0.8386401,0.8381636,0.83957255,0.83820504,0.83862126
2014-07-07,0.83890367,0.8385342,0.83944577,0.8381222,0.83740145,0.8384853,0.8389851
2014-07-08,0.8374778,0.83764637,0.8390927,0.8377018,0.83833086,0.8387715,0.83831424
2014-07-09,0.8372593,0.837779,0.8383348,0.8387155,0.8386576,0.83906364,0.8386389
2014-07-10,0.83926505,0.8373232,0.83813465,0.83844084,0.83853704,0.83821577,0.8390088
2014-07-11,0.83970946,0.8381559,0.83845586,0.83884126,0.8388575,0.8385013,0.83882093
2014-07-13,0.83846843,0.83879125,0.8382853,0.8384245,0.8391463,0.8389301,0.84069836
2014-07-14,0.839218,0.83881885,0.83909786,0.83813536,0.83871084,0.8390503,0.83944046
2014-07-15,0.8388484,0.83879143,0.83949816,0.83833736,0.83972865,0.8395947,0.8402776
2014-07-16,0.8383641,0.83840984,0.8383031,0.839001,0.8393095,0.8386888,0.84070015
2014-07-17,0.83866155,0.8384266,0.83953255,0.83895284,0.8397985,0.83986175,0.83923316
2014-07-18,0.8379958,0.83887494,0.83848995,0.8397572,0.838473,0.8401797,0.8410783
2014-07-20,0.8388341,0.8385016,0.8395047,0.83900964,0.83956605,0.84050125,0.83973134
2014-07-21,0.83825034,0.83907825,0.8395619,0.8393252,0.84043014,0.8398669,0.8401375
2014-07-22,0.8378113,0.8399793,0.83975565,0.8390281,0.83955795,0.839827,0.83974445
2014-07-23,0.8399278,0.84041315,0.8386765,0.83971214,0.8404377,0.8390507,0.84032124
2014-07-24,0.8393219,0.8392737,0.8399538,0.8394014,0.83955103,0.8397132,0.8391936
2014-07-25,0.84074974,0.8389116,0.8396568,0.8403211,0.84044415,0.8402869,0.8412247
2014-07-27,0.8387848,0.83853614,0.83993006,0.84102625,0.83954483,0.84063584,0.84109795
2014-07-28,0.83991253,0.84065634,0.8400341,0.8403249,0.8399417,0.83899355,0.8393422
2014-07-29,0.8395234,0.840526,0.84017533,0.8406248,0.8405849,0.8398537,0.8413625
2014-07-30,0.8399602,0.83964866,0.8401764,0.84085834,0.8395043,0.84019077,0.84191465
2014-07-31,0.8395835,0.839907,0.8414735,0.840094,0.84087354,0.8397344,0.8405004
2014-08-01,0.84009284,0.8402696,0.83914256,0.8399103,0.8402138,0.84001863,0.8405362
2014-08-03,0.83999664,0.84003186,0.8405678,0.8405258,0.8403263,0.83991027,0.84040666
2014-08-04,0.8402875,0.8407629,0.841301,0.840312,0.84081465,0.8414612,0.84140176
2014-08-05,0.84067386,0.8400812,0.8395764,0.84143084,0.84073985,0.840527,0.8411113
2014-08-06,0.8396376,0.8398885,0.84075886,0.84090036,0.8408825,0.84075105,0.8401552
2014-08-07,0.8400199,0.84072024,0.84037673,0.84066224,0.8402476,0.8405237,0.8418919
2014-08-08,0.8405075,0.8404484,0.84050715,0.8406263,0.8411341,0.8414736,0.8418332
2014-08-10,0.84161,0.84055376,0.8400097,0.8406293,0.8417313,0.8417457,0.84199685
2014-08-11,0.8406539,0.84090966,0.841434,0.8411712,0.8415514,0.8419867,0.8416866
2014-08-12,0.84076875,0.8405034,0.8420465,0.842155,0.84257126,0.8423715,0.8434305
2014-08-13,0.84053326,0.84200025,0.8418998,0.8426595,0.84221,0.8431706,0.8428749
2014-08-14,0.8414917,0.84169376,0.84292036,0.84235024,0.8423186,0.8425664,0.8428793
2014-08-15,0.84245336,0.8423279,0.8429618,0.8425997,0.8428313,0.8431037,0.8432767
2014-08-17,0.84173334,0.8427178,0.84281224,0.84288895,0.84314483,0.8432161,0.8442668
2014-08-18,0.8420135,0.8428475,0.8421163,0.84345424,0.84228855,0.8437898,0.84412843
2014-08-19,0.84259915,0.8421109,0.843196,0.8433194,0.8434391,0.8434967,0.84399325
2014-08-20,0.84244585,0.8427256,0.84384793,0.8436203,0.84289324,0.8447944,0.8452227
2014-08-21,0.8437694,0.8433753,0.84418386,0.8441355,0.84408057,0.84512067,0.8444316
2014-08-22,0.8447058,0.84362984,0.8435248,0.84392244,0.8438948,0.8450019,0.84509295
2014-08-24,0.844719,0.8429583,0.8442954,0.84474516,0.84607697,0.8452435,0.8458386
2014-08-25,0.8432756,0.84434474,0.8447336,0.84495765,0.8457314,0.8467009,0.8461081
2014-08-26,0.8448661,0.8445683,0.84476596,0.8456146,0.8456909,0.84598005,0.8464929
2014-08-27,0.8440059,0.84502506,0.84538805,0.8465735,0.84654653,0.8469666,0.84662527
2014-08-28,0.84449697,0.8465908,0.8461602,0.8462955,0.84643406,0.84632564,0.8480213
2014-08-29,0.84445804,0.8458608,0.8463725,0.84673923,0.8467814,0.8468847,0.848839
2014-08-31,0.84556144,0.84645283,0.8472074,0.8474773,0.84783524,0.8474417,0.846871
2014-09-01,0.8464322,0.84672815,0.84721667,0.84729123,0.8493071,0.8477602,0.8482707
2014-09-02,0.84691596,0.8471207,0.8459083,0.84921336,0.8462647,0.84797716,0.8488499
2014-09-03,0.84738505,0.84760493,0.84684074,0.84865665,0.84933347,0.8470714,0.8467966
2014-09-04,0.8471309,0.8489068,0.84849733,0.84707373,0.84904546,0.8474169,0.84825397
2014-09-05,0.8484002,0.84772205,0.8488032,0.84843725,0.84696245,0.8477718,0.8488542
2014-09-07,0.8477112,0.8482737,0.8463715,0.84751624,0.84624344,0.8480123,0.84701735
2014-09-08,0.8478025,0.84791744,0.8484835,0.8489514,0.84773284,0.8470024,0.8473587
2014-09-09,0.8476076,0.848471,0.84678173,0.8470366,0.84715825,0.8473864,0.84770876
2014-09-10,0.8478651,0.8475221,0.8485569,0.84721506,0.8477416,0.8477793,0.8479467
2014-09-11,0.84646326,0.8479016,0.84933287,0.8479021,0.84713286,0.84804416,0.8469499
2014-09-12,0.848784,0.84846574,0.84732807,0.84737027,0.84774953,0.84728223,0.84732944
2014-09-14,0.8478293,0.84724545,0.8476425,0.8475745,0.8471068,0.8482819,0.84724325
2014-09-15,0.84720933,0.84838206,0.84876883,0.8471185,0.8477571,0.8476669,0.8476463
2014-09-16,0.8470875,0.8481064,0.84744406,0.8472914,0.84721696,0.8473005,0.8473083
2014-09-17,0.84796894,0.8466034,0.84919184,0.8476902,0.84728193,0.8476801,0.8471158
2014-09-18,0.84823453,0.8476269,0.8475652,0.8469006,0.8479647,0.84728867,0.8474394
2014-09-19,0.84712505,0.84829944,0.8466773,0.84739333,0.84718734,0.8476926,0.8476926
2014-09-21,0.8493678,0.8486406,0.847964,0.8472508,0.8472591,0.84727603,0.84722984
