,SGDJPY,SGDJPY,SGDJPY,SGDJPY,SGDJPY,SGDJPY,SGDJPY
2016-05-16,80.25508,80.253235,80.20254,80.16548,80.11736,79.68171,79.69788
2016-05-17,80.2892,80.20515,80.16079,80.13572,79.752106,79.74859,79.71936
2016-05-18,80.148415,80.17492,80.11792,79.7274,79.74164,79.72849,79.68059
2016-05-19,80.172646,80.09609,79.712746,79.72335,79.70573,79.67294,79.69573
2016-05-20,80.175026,79.74858,79.720795,79.72493,79.64921,79.66543,79.63395
2016-05-22,79.730484,79.73836,79.707214,79.683205,79.628044,79.64948,79.64972
2016-05-23,79.7518,79.70332,79.67103,79.624146,79.67126,79.63596,79.66544
2016-05-24,79.68229,79.66322,79.63283,79.63565,79.64646,79.65655,79.6816
2016-05-25,79.67536,79.64767,79.613914,79.67249,79.62927,79.64116,79.68476
2016-05-26,79.66645,79.65655,79.634254,79.64502,79.67332,79.684715,79.679756
2016-05-27,79.62658,79.63641,79.6516,79.653366,79.62238,79.71657,79.64875
2016-05-29,79.6177,79.647644,79.6392,79.6376,79.69271,79.64333,79.643394
2016-05-30,79.64421,79.65711,79.65843,79.66218,79.62399,79.60856,79.52326
2016-05-31,79.667404,79.66397,79.66935,79.645584,79.632164,79.55998,79.56016
2016-06-01,79.64736,79.70894,79.62141,79.606865,79.58708,79.54238,79.48097
2016-06-02,79.65065,79.63869,79.61505,79.598785,79.55226,79.489136,79.43972
2016-06-03,79.65465,79.61988,79.570335,79.56739,79.45811,79.53373,79.407234
2016-06-05,79.61054,79.58155,79.57119,79.51615,79.50442,79.45522,79.36784
2016-06-06,79.58406,79.53175,79.49164,79.447205,79.42525,79.35729,79.35215
2016-06-07,79.60268,79.50347,79.47283,79.4482,79.38806,79.36783,79.28944
2016-06-08,79.49833,79.46595,79.4207,79.36064,79.39841,79.39631,79.35609
2016-06-09,79.53077,79.45183,79.397095,79.32495,79.34197,79.33753,79.31031
2016-06-10,79.45779,79.3877,79.38921,79.35125,79.312874,79.34155,79.36018
2016-06-12,79.38985,79.35966,79.3363,79.351105,79.33898,79.349434,79.344444
2016-06-13,79.39805,79.3697,79.35574,79.329796,79.318085,79.3575,79.28672
2016-06-14,79.34722,79.333916,79.325424,79.35837,79.373184,79.30921,79.31204
2016-06-15,79.36488,79.37071,79.33851,79.333824,79.356636,79.37479,79.3546
2016-06-16,79.315094,79.308525,79.35933,79.36497,79.31262,79.31636,79.34252
2016-06-17,79.34533,79.34975,79.35144,79.306816,79.33918,79.32583,79.32122
2016-06-19,79.35042,79.35911,79.307335,79.39827,79.37659,79.298645,79.284035
2016-06-20,79.32861,79.320114,79.32883,79.32178,79.31788,79.23433,79.1608
2016-06-21,79.33353,79.33759,79.352806,79.3035,79.26541,79.161,79.159134
2016-06-22,79.30736,79.37169,79.29598,79.23254,79.22949,79.15233,78.99422
2016-06-23,79.34034,79.31714,79.22838,79.180916,79.1817,78.96533,78.92262
2016-06-24,79.332726,79.22299,79.187874,79.139824,78.988884,78.92729,78.872345
2016-06-26,79.19032,79.18203,79.11372,79.00912,78.937004,78.82487,78.81643
2016-06-27,79.18138,79.17523,78.95732,78.9551,78.90101,78.79616,78.50256
2016-06-28,79.12796,79.00493,78.9165,78.848915,78.77666,78.5438,78.44762
2016-06-29,78.94954,78.95834,78.85625,78.79754,78.50127,78.36566,78.26152
2016-06-30,78.925,78.84215,78.77137,78.598976,78.46564,78.30456,78.231674
2016-07-01,78.852196,78.78722,78.54095,78.44789,78.21987,78.2709,78.21708
2016-07-03,78.814026,78.49741,78.3937,78.282875,78.238106,78.24006,78.16749
2016-07-04,78.50821,78.39192,78.28704,78.29214,78.22592,78.187164,78.076035
2016-07-05,78.436264,78.266365,78.23522,78.2573,78.22278,78.07568,77.90016
2016-07-06,78.27673,78.24509,78.219055,78.160164,78.08678,77.92963,77.73933
2016-07-07,78.25583,78.22644,78.21008,78.02737,77.94829,77.794075,77.63937
2016-07-08,78.24166,78.21747,78.05129,77.90645,77.75097,77.60424,77.48248
2016-07-10,78.23284,78.10434,77.89567,77.74983,77.62094,77.49736,77.50741
2016-07-11,78.051094,77.87596,77.76317,77.60602,77.46929,77.46598,77.47984
2016-07-12,77.88703,77.78469,77.65196,77.47333,77.4626,77.52017,77.50891
2016-07-13,77.80263,77.57058,77.46893,77.49211,77.49277,77.480446,77.42723
2016-07-14,77.65109,77.478836,77.494225,77.47308,77.484665,77.4618,77.46264
2016-07-15,77.52565,77.42038,77.47872,77.49249,77.47922,77.45235,77.45748
2016-07-17,77.5061,77.43713,77.43201,77.4727,77.4685,77.42814,77.44137
2016-07-18,77.457054,77.51866,77.46515,77.49283,77.46119,77.50826,77.49012
2016-07-19,77.48538,77.55108,77.52765,77.47238,77.49426,77.47842,77.489235
2016-07-20,77.47189,77.50844,77.505295,77.49321,77.485405,77.536125,77.43959
2016-07-21,77.49847,77.43905,77.45087,77.47202,77.47948,77.49849,77.30814
2016-07-22,77.48223,77.45323,77.482285,77.493546,77.467896,77.22497,77.27331
2016-07-24,77.433464,77.499886,77.46746,77.471695,77.30512,77.394684,77.2854
2016-07-25,77.468124,77.46424,77.49661,77.25965,77.33817,77.33845,77.3328
2016-07-26,77.533195,77.47435,77.33066,77.331764,77.308426,77.32374,77.292305
2016-07-27,77.50989,77.328926,77.34448,77.32191,77.31475,77.31975,77.06561
2016-07-28,77.29983,77.32518,77.27611,77.31345,77.26209,77.01692,76.42547
2016-07-29,77.28356,77.284996,77.261986,77.25637,77.026375,76.56482,76.47432
2016-07-31,77.31223,77.33008,77.33189,77.08725,76.401115,76.330475,76.40763
2016-08-01,77.29567,77.32568,77.04154,76.41367,76.33629,76.369514,76.32614
2016-08-02,77.31919,77.04832,76.46212,76.33329,76.296684,76.36373,76.40321
2016-08-03,77.051865,76.551056,76.34403,76.30606,76.2345,76.29765,76.31946
2016-08-04,76.41226,76.38393,76.4222,76.25806,76.32037,76.29031,76.28343
2016-08-05,76.398964,76.33809,76.29882,76.38246,76.35856,76.314125,76.382904
2016-08-07,76.27489,76.34593,76.317154,76.35105,76.318596,76.35818,76.297325
2016-08-08,76.346664,76.29122,76.33565,76.34724,76.27438,76.34771,76.270546
2016-08-09,76.347244,76.29425,76.35356,76.34733,76.34783,76.30075,76.24964
2016-08-10,76.34729,76.29914,76.31852,76.34742,76.23661,76.27958,76.21897
2016-08-11,76.3474,76.29833,76.32179,76.28998,76.266945,76.22886,75.996826
2016-08-12,76.347496,76.29793,76.27377,76.26117,76.18681,75.96807,75.95799
2016-08-14,76.34757,76.274796,76.24974,76.18984,75.94126,75.96008,75.94045
2016-08-15,76.253075,76.25992,76.20896,75.98979,75.96849,75.981064,75.95454
2016-08-16,76.26319,76.22613,75.98203,75.91001,75.965836,75.94104,75.97615
2016-08-17,76.18693,75.96498,75.93838,76.00077,75.93915,75.9608,75.93384
2016-08-18,75.92885,75.971886,75.958916,75.92949,75.969444,75.983864,75.94591
2016-08-19,75.94213,76.005615,75.97302,75.945,75.96663,75.942024,75.82286
2016-08-21,75.986145,75.95972,75.966,75.994286,75.937744,75.76921,75.68253
2016-08-22,75.95495,75.925766,75.984474,75.90407,75.797806,75.65635,75.67275
2016-08-23,75.99795,75.958244,75.935326,75.81177,75.666725,75.63163,75.648285
2016-08-24,75.96113,75.96189,75.808426,75.70607,75.64038,75.61745,75.57045
2016-08-25,75.96932,75.8051,75.69619,75.64498,75.628555,75.58223,75.51595
2016-08-26,75.76893,75.67623,75.60577,75.65255,75.54001,75.5334,75.49094
2016-08-28,75.693306,75.63665,75.58459,75.5099,75.49002,75.50525,75.49662
2016-08-29,75.60882,75.62219,75.51814,75.45472,75.493355,75.47572,75.49662
2016-08-30,75.64553,75.500626,75.4969,75.51861,75.52627,75.48763,75.494125
2016-08-31,75.499855,75.46303,75.50148,75.51215,75.489136,75.51094,75.49022
2016-09-01,75.51371,75.54482,75.51047,75.45554,75.49266,75.51764,75.48416
2016-09-02,75.48571,75.49144,75.51665,75.51819,75.527596,75.496086,75.51168
2016-09-04,75.49182,75.4799,75.48882,75.51188,75.48825,75.49599,75.5102
2016-09-05,75.49459,75.52827,75.49633,75.456184,75.42026,75.4914,75.47227
2016-09-06,75.50574,75.50669,75.50137,75.44911,75.46982,75.46486,75.48544
2016-09-07,75.548355,75.46582,75.48432,75.48409,75.5043,75.41317,75.44161
2016-09-08,75.4876,75.48629,75.441216,75.470535,75.47487,75.43126,75.39912
2016-09-09,75.484116,75.47407,75.5031,75.49073,75.41791,75.4009,75.35899
2016-09-11,75.46755,75.4912,75.46312,75.46569,75.36566,75.359665,75.313675
2016-09-12,75.500435,75.45868,75.463974,75.40711,75.391884,75.33268,75.22184
2016-09-13,75.43092,75.44202,75.36,75.31454,75.34818,75.296936,75.20773
2016-09-14,75.42166,75.41549,75.367,75.3084,75.27438,75.22552,75.14466
2016-09-15,75.380264,75.350266,75.33608,75.24595,75.19601,75.208664,75.08195
2016-09-16,75.35537,75.31225,75.22875,75.20284,75.213326,75.059204,75.008255
2016-09-18,75.319916,75.23931,75.2634,75.14603,75.10096,75.036934,74.98781
2016-09-19,75.22066,75.217415,75.20193,75.126724,75.004135,75.011024,74.95727
2016-09-20,75.210976,75.16027,75.037674,75.0091,74.96644,74.95959,74.91253
2016-09-21,75.151596,75.03665,75.051704,75.039024,74.94754,74.92226,74.84482
2016-09-22,75.08728,75.022995,74.96116,74.96414,74.90184,74.855415,74.78697
2016-09-23,75.081696,74.96187,74.946785,74.90224,74.84737,74.90841,74.78661
2016-09-25,75.023506,74.96071,74.90091,74.86,74.76851,74.77968,74.77672
2016-09-26,74.96043,74.893555,74.809555,74.79582,74.77847,74.81466,74.690765
2016-09-27,74.89717,74.857925,74.79991,74.77373,74.786,74.79275,74.76464
2016-09-28,74.83553,74.85003,74.75413,74.7346,74.78788,74.75839,74.7951
2016-09-29,74.77346,74.816986,74.722855,74.793976,74.76143,74.77583,74.77487
2016-09-30,74.73864,74.81027,74.77091,74.726425,74.73627,74.81149,74.86586
2016-10-02,74.7668,74.713684,74.78042,74.758415,74.74386,74.88609,74.93646
2016-10-03,74.759575,74.71373,74.72326,74.841896,74.88738,74.92585,74.94527
2016-10-04,74.74561,74.80181,74.80443,74.86017,74.91993,74.976494,75.02991
2016-10-05,74.75423,74.78738,74.890816,74.92084,74.94317,75.0299,75.01322
2016-10-06,74.77729,74.91623,74.938934,74.95763,74.910126,74.979744,75.021385
2016-10-07,74.889786,74.90343,74.96607,75.01566,75.00656,75.0169,75.030556
2016-10-09,74.961716,74.966995,74.99472,74.99973,75.02523,75.03255,74.994545
2016-10-10,74.98822,75.004234,75.03191,75.03398,75.02234,74.98742,75.04228
2016-10-11,74.98562,75.02644,74.99309,75.06154,74.982895,74.951454,74.92706
2016-10-12,75.01863,75.02172,75.03067,74.99218,74.97267,74.94896,74.93148
2016-10-13,74.95053,75.07518,74.9765,75.10763,74.93245,74.9137,74.9269
2016-10-14,74.99191,74.99779,75.00464,74.914764,74.8955,74.927864,74.839005
2016-10-16,75.00228,74.965576,74.95742,74.9077,74.92868,74.869316,74.861145
2016-10-17,75.01391,74.93655,74.92248,74.92373,74.914925,74.84508,74.84205
2016-10-18,74.91141,74.967804,74.90281,74.90394,74.84807,74.785774,74.79309
2016-10-19,74.91756,74.8704,74.89633,74.81035,74.827736,74.79493,74.734764
2016-10-20,74.92122,74.833046,74.85328,74.82727,74.8237,74.75569,74.758705
2016-10-21,74.935356,74.87461,74.83978,74.80871,74.810555,74.79285,74.76531
2016-10-23,74.8817,74.84272,74.83606,74.72299,74.79074,74.803345,74.79425
2016-10-24,74.78023,74.76116,74.74784,74.73191,74.751976,74.74945,74.76957
2016-10-25,74.81757,74.74823,74.74812,74.79035,74.74632,74.79982,74.74604
2016-10-26,74.75601,74.75097,74.75513,74.76066,74.76602,74.778786,74.856445
2016-10-27,74.767586,74.76933,74.7649,74.756035,74.76756,74.807144,74.85215
2016-10-28,74.7557,74.76631,74.7489,74.78322,74.83063,74.85961,74.84949
2016-10-30,74.767914,74.767426,74.782814,74.831345,74.910416,74.89166,74.86845
2016-10-31,74.75535,74.78063,74.82791,74.84572,74.88294,74.91208,74.90787
2016-11-01,74.798256,74.817184,74.85018,74.84998,74.82154,74.86331,74.90071
2016-11-02,74.84864,74.83922,74.84785,74.85287,74.8504,74.86973,74.91565
2016-11-03,74.841095,74.846375,74.8662,74.85483,74.91464,74.90976,74.9423
2016-11-04,74.88789,74.873184,74.879395,74.89224,74.92101,74.96086,74.96529
2016-11-06,74.874725,74.85824,74.89836,74.96985,74.95513,74.91753,75.025986
2016-11-07,74.838806,74.89464,74.90777,74.929565,74.961105,74.98345,75.05362
2016-11-08,74.89721,74.95582,74.94664,74.952225,74.95437,75.00426,75.03716
2016-11-09,74.92464,74.92342,74.93834,74.98363,74.99016,75.05978,74.99871
2016-11-10,74.99548,74.97531,75.04884,75.05203,75.03138,75.056984,75.072685
2016-11-11,74.961266,74.991066,75.03402,75.007996,75.054474,75.09118,75.07141
2016-11-13,74.96452,75.00567,75.0445,75.05247,75.07268,75.14751,75.14792
2016-11-14,75.06332,75.0373,75.014465,75.08776,75.12998,75.12152,75.09027
2016-11-15,75.06204,75.068016,75.12029,75.13419,75.12149,75.14133,75.1158
2016-11-16,75.02609,75.06707,75.165146,75.04095,75.15782,75.128006,75.18707
2016-11-17,75.09364,75.120094,75.180954,75.13368,75.14421,75.15702,75.16913
2016-11-18,75.13335,75.1556,75.152534,75.10552,75.11902,75.19656,75.15559
2016-11-20,75.18272,75.14162,75.06853,75.18743,75.09357,75.18417,75.15799
2016-11-21,75.14828,75.1283,75.14804,75.196686,75.17459,75.181595,75.20645
2016-11-22,75.138115,75.100815,75.10949,75.127914,75.14661,75.16756,75.25404
2016-11-23,75.136635,75.12565,75.14538,75.12256,75.17015,75.2547,75.29503
2016-11-24,75.146965,75.14744,75.16372,75.22634,75.220024,75.315605,75.354355
2016-11-25,75.155235,75.151474,75.21171,75.25249,75.29105,75.37308,75.43505
2016-11-27,75.16209,75.18212,75.22083,75.29045,75.36859,75.44413,75.51701
2016-11-28,75.18076,75.25655,75.31015,75.37558,75.43023,75.49793,75.662415
2016-11-29,75.2262,75.31778,75.37624,75.45174,75.5253,75.60137,75.77324
2016-11-30,75.321846,75.34872,75.480415,75.50617,75.6164,75.78213,76.306625
2016-12-01,75.36408,75.46563,75.49338,75.64521,75.75117,76.31114,76.89257
2016-12-02,75.46722,75.49154,75.621796,75.754395,76.354416,76.89782,77.14122
2016-12-04,75.53538,75.62594,75.77502,76.31849,76.879234,77.12993,77.28594
2016-12-05,75.61454,75.73068,76.320206,76.92717,77.13597,77.26797,77.540306
2016-12-06,75.77468,76.36089,76.87986,77.11268,77.2822,77.524,77.74506
2016-12-07,76.35477,76.92143,77.129,77.26409,77.549835,77.768005,77.80911
2016-12-08,76.90541,77.1202,77.263794,77.5743,77.76385,77.81935,77.90747
2016-12-09,77.11349,77.305336,77.58151,77.73644,77.80982,77.893196,78.310265
2016-12-11,77.251045,77.56833,77.66983,77.78982,77.92905,78.26025,78.639145
2016-12-12,77.550186,77.7474,77.79639,77.90256,78.301865,78.69494,78.801994
2016-12-13,77.746124,77.81054,77.914185,78.24962,78.64259,78.81144,78.98909
2016-12-14,77.78773,77.9391,78.3151,78.7091,78.79972,78.86629,79.05809
2016-12-15,77.94323,78.33849,78.69418,78.75436,78.90268,79.04685,79.14229
2016-12-16,78.324036,78.674324,78.78966,78.88077,79.081894,79.11601,79.5359
2016-12-18,78.668976,78.75603,78.88762,79.08628,79.10757,79.5149,79.675186
2016-12-19,78.75717,78.93879,79.00873,79.10905,79.54853,79.675705,79.980606
2016-12-20,78.86806,79.08917,79.1463,79.51742,79.62893,79.927704,80.055756
2016-12-21,79.101944,79.19576,79.58496,79.675255,79.90933,80.0053,80.131165
2016-12-22,79.147156,79.531456,79.6567,79.93696,80.01596,80.07019,80.19812
2016-12-23,79.57464,79.60492,79.965614,80.00221,80.08084,80.15155,80.24614
2016-12-26,79.64161,79.95406,80.013145,80.12595,80.14169,80.23913,80.35988
2016-12-27,79.872284,80.00043,80.08557,80.18068,80.247116,80.24387,80.43786
2016-12-28,80.0065,80.111015,80.17986,80.26324,80.31203,80.353065,80.47807
2016-12-29,80.147575,80.182045,80.201965,80.36954,80.39521,80.47444,80.56855
2016-12-30,80.19359,80.28794,80.25657,80.39609,80.49343,80.59188,80.7844
2017-01-02,80.303055,80.39208,80.45174,80.46494,80.59066,80.85157,80.84087
2017-01-03,80.3409,80.43238,80.46432,80.56081,80.764,80.83093,80.88751
2017-01-04,80.38807,80.467186,80.589455,80.75996,80.816956,80.80906,80.88305
2017-01-05,80.49895,80.58253,80.74127,80.66782,80.85649,80.90338,80.894485
2017-01-06,80.57681,80.79415,80.85744,80.851105,80.83222,80.87201,80.85162
2017-01-08,80.75908,80.79883,80.88981,80.859055,80.893745,80.87522,80.897514
2017-01-09,80.83295,80.82603,80.92419,80.88094,80.868515,80.89808,80.861855
2017-01-10,80.8535,80.89589,80.9077,80.84703,80.91511,80.86777,80.90158
2017-01-11,80.877556,80.89745,80.94412,80.92063,80.83608,80.871025,80.90328
2017-01-12,80.93929,80.89079,80.89599,80.85353,80.893425,80.89331,80.84321
2017-01-13,80.8804,80.901955,80.85381,80.849655,80.91042,80.86656,80.859856
2017-01-15,80.85647,80.88823,80.878975,80.844025,80.92509,80.86777,80.862816
2017-01-16,80.88364,80.85042,80.89836,80.86826,80.86271,80.869865,80.86482
2017-01-17,80.88108,80.87543,80.86894,80.85739,80.865456,80.84595,80.87099
2017-01-18,80.85505,80.85406,80.94051,80.90653,80.864975,80.94027,80.87529
2017-01-19,80.88451,80.85101,80.84996,80.88945,80.8645,80.8702,80.87834
2017-01-20,80.881775,80.92544,80.84229,80.93113,80.864395,80.8855,80.87877
2017-01-22,80.85362,80.87114,80.81595,80.875565,80.864296,80.85689,80.86429
2017-01-23,80.8855,80.89537,80.854675,80.87469,80.8642,80.85962,80.88044
2017-01-24,80.88251,80.887535,80.8519,80.87366,80.864105,80.88691,80.748726
2017-01-25,80.852196,80.85881,80.928764,80.88812,80.864006,80.82995,80.71035
2017-01-26,80.88646,80.82271,80.879684,80.848755,80.81486,80.711365,80.69752
2017-01-27,80.88319,80.85521,80.869865,80.79521,80.74088,80.65688,80.57224
2017-01-29,80.85077,80.86671,80.80702,80.718605,80.68888,80.56788,80.53755
2017-01-30,80.8874,80.75905,80.73301,80.69934,80.578224,80.53909,80.49246
2017-01-31,80.81071,80.71654,80.655304,80.526955,80.48816,80.44018,80.408005
2017-02-01,80.70441,80.64657,80.59085,80.48365,80.49663,80.46971,80.33829
2017-02-02,80.67138,80.53067,80.57993,80.47527,80.432495,80.30571,80.39155
2017-02-03,80.59315,80.54574,80.454056,80.44972,80.34999,80.33424,80.325264
2017-02-05,80.50287,80.50821,80.42912,80.33793,80.33546,80.24013,80.26061
2017-02-06,80.47738,80.47095,80.39591,80.30099,80.3243,80.24378,80.18746
2017-02-07,80.413185,80.351875,80.33351,80.27152,80.205894,80.1385,80.19877
2017-02-08,80.36393,80.41929,80.358,80.24387,80.15955,80.17422,80.104614
2017-02-09,80.378075,80.30421,80.269844,80.223114,80.08993,80.11231,80.11829
2017-02-10,80.283325,80.25493,80.19399,80.19733,80.122406,80.11567,80.106384
2017-02-12,80.2534,80.1963,80.086975,80.08946,80.13639,80.118385,80.11466
2017-02-13,80.20035,80.13001,80.14513,80.148056,80.119446,80.04572,80.07052
2017-02-14,80.19003,80.07429,80.122604,80.138374,80.075226,80.029,80.024864
2017-02-15,80.097984,80.153244,80.1528,80.07854,80.05219,80.0479,80.0157
2017-02-16,80.13975,80.10364,80.10062,80.034805,80.01445,80.01793,80.105576
2017-02-17,80.14556,80.09052,80.0367,80.046074,80.04682,80.01875,80.03184
2017-02-26,80.098076,80.01493,80.0523,80.031395,80.04977,79.98442,80.014984
2017-02-27,80.06714,80.04807,79.99848,80.05599,79.99415,80.05073,80.033775
2017-02-28,80.06501,80.02702,80.033394,80.06409,80.058365,80.031364,80.00914
2017-03-01,80.01021,80.02595,80.020195,80.03538,80.030785,80.067215,79.99516
2017-03-02,80.06472,80.0275,80.01354,80.01616,80.04885,80.03103,80.10888
2017-03-03,80.01453,80.06002,80.02616,80.01166,80.025505,80.05465,80.0986
2017-03-05,80.02627,80.02682,80.009285,80.0193,80.034744,80.09076,80.110435
2017-03-06,80.02906,80.05161,80.04057,80.11153,80.08647,80.101944,80.115395
2017-03-07,80.00623,80.09743,80.06328,80.08843,80.143105,80.09187,80.10208
2017-03-08,80.05827,80.09021,80.09956,80.10011,80.13929,80.12736,80.12773
2017-03-09,80.08363,80.12255,80.13093,80.08858,80.12025,80.14472,80.10619
2017-03-10,80.10899,80.13151,80.108376,80.136375,80.12563,80.214485,80.225
2017-03-12,80.13275,80.10941,80.11045,80.19907,80.14941,80.22486,80.2501
2017-03-13,80.116234,80.13324,80.1818,80.14961,80.20119,80.27569,80.2449
2017-03-14,80.12423,80.16044,80.13357,80.23218,80.24786,80.25491,80.24172
2017-03-15,80.16087,80.17211,80.2327,80.28734,80.28249,80.257805,80.243835
2017-03-16,80.198204,80.149216,80.265854,80.295296,80.26599,80.28316,80.24856
2017-03-17,80.20446,80.27226,80.236565,80.2569,80.22933,80.26506,80.25835
2017-03-19,80.25104,80.25628,80.254814,80.24847,80.2468,80.26791,80.26476
2017-03-20,80.25347,80.25076,80.24665,80.289085,80.28556,80.24001,80.23718
2017-03-21,80.27854,80.273026,80.26666,80.29799,80.267075,80.250305,80.27252
2017-03-22,80.250046,80.2451,80.26314,80.25503,80.2262,80.2524,80.25785
2017-03-23,80.25266,80.24774,80.28255,80.245674,80.2457,80.22761,80.23539
2017-03-24,80.2799,80.27451,80.27974,80.29097,80.28869,80.29221,80.28685
2017-03-26,80.249054,80.24416,80.27537,80.30082,80.26818,80.264824,80.26697
2017-03-27,80.251976,80.24703,80.3016,80.25316,80.22308,80.27444,80.23205
2017-03-28,80.28133,80.27591,80.26126,80.24284,80.244606,80.29994,80.28852
2017-03-29,80.24811,80.24322,80.254875,80.29287,80.29182,80.23137,80.265015
2017-03-30,80.251274,80.24632,80.25427,80.30364,80.21584,80.25555,80.230194
2017-03-31,80.28275,80.27732,80.27448,80.25126,80.34389,80.329384,80.24326
2017-04-02,80.24716,80.24224,80.266335,80.24,80.26615,80.23598,80.087166
2017-04-03,80.25051,80.24557,80.22462,80.29465,80.21462,80.15295,80.154625
2017-04-04,80.28409,80.278656,80.25072,80.22708,80.18107,80.18681,80.17676
2017-04-05,80.24621,80.241264,80.196815,80.15588,80.14715,80.1486,80.08944
2017-04-06,80.24982,80.21874,80.12253,80.16857,80.18589,80.15227,80.23155
2017-04-07,80.23416,80.0846,80.13638,80.140854,80.18223,80.18816,79.92104
2017-04-09,80.18627,80.21492,80.159744,80.1922,80.14591,79.88738,79.857185
2017-04-10,80.13143,80.12691,80.18931,80.16286,79.900505,79.86767,79.70013
2017-04-11,80.15766,80.10147,80.16309,79.91855,79.861435,79.69316,79.589905
2017-04-12,80.214386,80.15995,79.96379,79.82209,79.66475,79.62214,79.53042
2017-04-13,80.18725,79.96872,79.81576,79.70104,79.54529,79.50027,79.4749
2017-04-16,79.88945,79.856705,79.67486,79.61532,79.538765,79.50529,79.378815
2017-04-17,79.83559,79.67359,79.61235,79.47583,79.52947,79.492645,79.40783
2017-04-18,79.711174,79.593376,79.5127,79.51709,79.4331,79.37708,79.32649
2017-04-19,79.5913,79.48722,79.45554,79.40645,79.37963,79.33002,79.22479
2017-04-20,79.55147,79.49165,79.40413,79.43741,79.35056,79.28409,79.183426
2017-04-21,79.453476,79.38255,79.358986,79.35503,79.28756,79.25185,79.215744
2017-04-23,79.408005,79.41485,79.38847,79.28293,79.25198,79.28822,79.31139
2017-04-24,79.300385,79.3737,79.16921,79.26909,79.255325,79.28476,79.35504
2017-04-25,79.35803,79.28273,79.33046,79.260284,79.288895,79.25046,79.32078
2017-04-26,79.22501,79.235504,79.27669,79.28295,79.25102,79.28914,79.21994
2017-04-27,79.23788,79.229576,79.32736,79.23972,79.25465,79.28542,79.17415
2017-04-28,79.29967,79.29036,79.27067,79.261055,79.29019,79.249146,79.21026
2017-04-30,79.26925,79.30622,79.25659,79.28582,79.25012,79.29,79.31592
2017-05-01,79.27362,79.25118,79.263565,79.24091,79.25396,79.28607,79.36367
2017-05-02,79.22355,79.24163,79.245186,79.265114,79.29145,79.24792,79.32585
2017-05-03,79.24425,79.30444,79.294174,79.25248,79.249275,79.29081,79.2158
2017-05-04,79.25059,79.31921,79.27113,79.28444,79.25336,79.28667,79.414
2017-05-05,79.28558,79.25837,79.25542,79.26616,79.292595,79.43001,79.49545
2017-05-07,79.27759,79.246704,79.263245,79.25346,79.41885,79.54721,79.472404
2017-05-08,79.22766,79.272705,79.242836,79.40429,79.48835,79.48438,79.489555
2017-05-09,79.2662,79.258095,79.39956,79.57105,79.60863,79.506065,79.54698
2017-05-10,79.26304,79.45554,79.50727,79.59201,79.583626,79.599884,79.50047
2017-05-11,79.383934,79.52491,79.52207,79.61515,79.489685,79.60651,79.56881
2017-05-12,79.47531,79.44561,79.56464,79.559975,79.55462,79.54597,79.73549
2017-05-14,79.54633,79.61806,79.60976,79.512215,79.60158,79.590195,79.73436
2017-05-15,79.50796,79.54924,79.5824,79.597336,79.66216,79.69171,79.72918
2017-05-16,79.54419,79.55016,79.49808,79.63805,79.65167,79.717926,79.75905
2017-05-17,79.50702,79.49797,79.66559,79.762276,79.72658,79.84573,79.81899
2017-05-18,79.54224,79.63418,79.72047,79.7412,79.811745,79.7977,80.01557
2017-05-19,79.6841,79.73951,79.778305,79.817665,79.78435,80.02059,80.05986
2017-05-21,79.69641,79.74724,79.757256,79.80082,80.039314,80.07103,80.16408
2017-05-22,79.72129,79.75963,79.89717,80.06231,80.0749,80.18092,80.21506
2017-05-23,79.75719,79.82303,80.05045,80.10441,80.1339,80.175125,80.23729
2017-05-24,79.80532,79.99318,80.09071,80.16434,80.24399,80.28921,80.26016
2017-05-25,80.03809,80.05573,80.13963,80.22895,80.25645,80.25256,80.24877
2017-05-26,80.09081,80.148285,80.17987,80.24461,80.25442,80.23304,80.239784
2017-05-28,80.157585,80.21873,80.2118,80.25399,80.25616,80.24451,80.264565
2017-05-29,80.16701,80.23491,80.23273,80.234116,80.24774,80.2681,80.28245
2017-05-30,80.19505,80.277954,80.25001,80.26936,80.242134,80.26609,80.26616
2017-05-31,80.245735,80.23939,80.27345,80.27415,80.26515,80.29075,80.28399
2017-06-01,80.25097,80.23383,80.270515,80.27525,80.25824,80.26258,80.26617
2017-06-02,80.2516,80.28135,80.2684,80.25168,80.28152,80.2582,80.284004
2017-06-04,80.29295,80.27583,80.266655,80.28429,80.27522,80.25486,80.260956
2017-06-05,80.240135,80.264854,80.26246,80.256195,80.2961,80.27931,80.26941
2017-06-06,80.28053,80.277176,80.28635,80.263435,80.290276,80.27852,80.28487
2017-06-07,80.25984,80.26449,80.250435,80.2913,80.2814,80.275925,80.26561
2017-06-08,80.26999,80.27753,80.24535,80.23972,80.27578,80.243965,80.28503
2017-06-09,80.283844,80.264145,80.26641,80.299545,80.26723,80.2681,80.25969
2017-06-11,80.25966,80.27789,80.25585,80.24357,80.26214,80.23354,80.22092
2017-06-12,80.27283,80.26379,80.27304,80.27802,80.28094,80.25756,80.28008
2017-06-13,80.28056,80.278244,80.26206,80.19939,80.1988,80.24708,80.2531
2017-06-14,80.25989,80.26342,80.22011,80.224014,80.19808,80.20578,80.2519
2017-06-15,80.27005,80.24487,80.25398,80.22503,80.19936,80.28683,80.275826
2017-06-16,80.27795,80.2519,80.246414,80.26468,80.26102,80.243904,80.22787
