,XAUEUR,XAUEUR,XAUEUR,XAUEUR,XAUEUR,XAUEUR,XAUEUR
2015-11-19,1022.7483,1022.8492,1022.6876,1022.73486,1022.66113,1022.75665,1022.63403
2015-11-20,1022.7616,1022.6854,1022.7561,1022.60657,1022.6731,1022.56024,1022.5821
2015-11-22,1022.61945,1022.6089,1022.6929,1022.63245,1022.67944,1022.81006,1018.2733
2015-11-23,1022.71,1022.7567,1022.71814,1022.7103,1022.6828,1018.1831,1018.118
2015-11-24,1022.6461,1022.7679,1022.5755,1022.6154,1018.5104,1018.182,1016.953
2015-11-25,1022.77606,1022.5635,1022.81757,1018.20245,1018.1602,1016.8235,1016.4797
2015-11-26,1022.62006,1022.67816,1018.1861,1018.157,1016.9353,1016.53577,1015.9479
2015-11-27,1022.5832,1018.26056,1018.18475,1016.9375,1016.6814,1016.0191,1015.7382
2015-11-29,1018.20483,1018.15735,1016.9577,1016.6638,1016.0796,1015.6616,1014.99414
2015-11-30,1018.1442,1016.812,1016.3698,1015.91187,1015.7662,1014.9422,1012.4389
2015-12-01,1016.95306,1016.4526,1015.9628,1015.7785,1014.9072,1012.62756,1012.52905
2015-12-02,1016.5194,1015.9704,1015.686,1014.8504,1012.54913,1012.51434,1010.34564
2015-12-03,1016.03436,1015.8545,1014.93274,1012.3995,1012.34766,1010.34845,1010.00555
2015-12-04,1015.724,1014.8733,1012.57983,1012.45386,1010.27405,1009.9583,1009.69995
2015-12-06,1014.87415,1012.656,1012.5166,1010.4006,1009.89667,1009.8048,1009.51953
2015-12-07,1012.442,1012.473,1010.2698,1010.1069,1009.7913,1009.3788,1008.4174
2015-12-08,1012.5258,1010.17664,1010.08014,1009.83044,1009.4892,1008.37573,1007.3746
2015-12-09,1010.3055,1010.00903,1009.85443,1009.343,1008.39294,1007.1986,1007.27374
2015-12-10,1010.0069,1009.8126,1009.4387,1008.14215,1007.3845,1007.3446,1007.13257
2015-12-11,1009.8799,1009.5391,1008.3457,1007.3442,1007.202,1007.0585,1006.8787
2015-12-13,1009.4868,1008.30396,1007.2409,1007.22296,1007.1878,1006.88916,1006.7653
2015-12-14,1008.35114,1007.24384,1007.1819,1007.10504,1006.7877,1006.8225,1004.48413
2015-12-15,1007.14746,1006.9762,1007.0173,1006.93024,1006.78107,1004.40826,1004.3476
2015-12-16,1007.13617,1007.1233,1006.8175,1006.81165,1004.3703,1004.2777,1003.0088
2015-12-17,1007.112,1006.9263,1006.7689,1004.35736,1004.29443,1003.06934,998.8283
2015-12-18,1006.8595,1006.74603,1004.4887,1004.28687,1002.94226,998.7756,998.02954
2015-12-20,1006.8773,1004.40045,1004.112,1002.9362,998.6702,998.3421,997.9218
2015-12-21,1004.39655,1004.27484,1002.93427,998.74713,998.0696,997.8621,994.1472
2015-12-22,1004.39813,1002.93414,998.7426,997.95184,997.83185,994.044,987.0355
2015-12-23,1002.9298,998.73627,998.00665,997.7646,993.94977,987.274,986.95905
2015-12-24,998.68427,998.0791,997.807,994.1321,987.1491,986.89575,984.3867
2015-12-27,998.0535,997.84607,994.20135,987.33044,986.93994,984.3659,982.7667
2015-12-28,997.7574,993.9266,987.18823,986.8993,984.4251,982.76886,981.923
2015-12-29,993.9824,987.14594,986.92456,984.50586,982.71533,982.00824,981.97485
2015-12-30,987.2421,987.01953,984.4514,982.54456,981.9806,981.81775,981.96014
2015-12-31,986.82947,984.29443,982.72876,981.9339,981.9503,981.9575,981.9332
2016-01-03,984.32544,982.7605,982.1059,981.9166,981.9284,982.0062,981.91473
2016-01-04,982.76514,981.9824,981.9504,982.00104,981.8904,981.85645,981.9772
2016-01-05,981.9262,981.881,981.7458,981.9649,981.9663,981.9406,981.9727
2016-01-06,981.9262,981.958,981.74,981.94525,981.9381,981.89606,981.936
2016-01-07,981.92596,981.9363,981.90045,981.8468,981.9988,982.01447,981.92755
2016-01-08,981.92584,981.8402,982.1111,981.9091,981.8876,981.8094,981.9792
2016-01-10,981.9258,981.92676,982.1166,981.8832,981.95123,981.95984,981.96185
2016-01-11,981.9257,982.077,981.9524,981.85815,981.9278,982.01184,981.9265
2016-01-12,981.9255,982.03265,981.73663,981.937,981.8878,981.85187,981.97644
2016-01-13,981.9253,981.82623,981.7309,981.9051,981.8807,981.94116,982.7178
2016-01-14,981.9251,981.7468,981.89874,981.9866,981.95184,982.69684,982.63074
2016-01-15,981.925,981.85345,982.11865,981.9728,982.6116,982.70325,982.6905
2016-01-17,981.92487,982.0228,982.1241,982.66187,982.64746,982.73193,982.6822
2016-01-18,981.92474,981.9877,982.76025,982.7536,982.75995,982.74457,982.7666
2016-01-19,981.92474,982.6724,982.6414,982.6512,982.67426,982.6667,986.9502
2016-01-20,982.74994,982.7705,982.63837,982.6615,982.6984,986.9252,989.5455
2016-01-21,982.6843,982.68353,982.72003,982.75476,986.9123,989.5709,995.1083
2016-01-22,982.71497,982.6965,982.7026,986.9797,989.4891,995.1727,996.13635
2016-01-24,982.65576,982.7066,986.7257,989.49945,995.14667,996.03674,998.65216
2016-01-25,982.7854,986.9604,989.5146,995.1529,996.1028,998.5799,1000.28613
2016-01-26,986.9374,989.49603,994.8768,995.996,998.5862,1000.3192,1000.7281
2016-01-27,989.5999,994.90765,995.9348,998.6315,1000.2312,1000.7081,1001.5058
2016-01-28,995.1693,996.06683,998.61475,1000.2709,1000.73346,1001.5209,1002.484
2016-01-29,996.204,998.7464,1000.3247,1000.6476,1001.53375,1002.4574,1003.857
2016-01-31,998.62646,1000.24146,1000.8004,1001.43884,1002.6773,1003.7993,1007.1833
2016-02-01,1000.38684,1000.76086,1001.62933,1002.4577,1003.8452,1007.30615,1010.29004
2016-02-02,1000.8898,1001.5849,1002.47974,1003.7745,1007.43524,1010.37,1011.4003
2016-02-03,1001.5131,1002.4937,1003.7946,1007.2021,1010.34607,1011.20416,1011.4471
2016-02-04,1002.42426,1003.8009,1007.3228,1010.2577,1011.3434,1011.4254,1011.4631
2016-02-05,1003.8313,1007.39026,1010.3841,1011.1949,1011.3133,1011.5727,1011.8539
2016-02-07,1007.2083,1010.3933,1010.99854,1011.44434,1011.5434,1011.8745,1014.2355
2016-02-08,1010.3423,1011.3299,1011.3969,1011.5295,1011.9208,1014.2362,1014.97546
2016-02-09,1011.3488,1011.4383,1011.55225,1011.8774,1014.2264,1014.8272,1017.8921
2016-02-10,1011.3908,1011.5759,1011.8858,1014.24335,1015.0031,1017.84204,1021.04694
2016-02-11,1011.52094,1012.0563,1014.16534,1015.0177,1017.90234,1021.0658,1022.0361
2016-02-12,1012.018,1014.2591,1014.9833,1017.8072,1020.96655,1022.1047,1025.2831
2016-02-14,1014.21,1014.9304,1017.9342,1021.0447,1022.1547,1025.4105,1028.8214
2016-02-15,1014.9409,1017.8496,1020.87744,1022.2263,1025.4042,1028.9906,1029.4894
2016-02-16,1017.91077,1021.0276,1022.13525,1025.3063,1028.9939,1029.34,1029.8049
2016-02-17,1021.0961,1022.027,1025.3237,1028.9792,1029.5975,1029.8125,1030.0662
2016-02-18,1022.15967,1025.5013,1028.9666,1029.5223,1029.7479,1030.1196,1031.9695
2016-02-19,1025.2615,1028.9628,1029.5226,1029.7941,1030.1561,1032.0165,1032.813
2016-02-21,1028.9323,1029.4185,1029.8105,1030.0209,1031.87,1032.9923,1034.0825
2016-02-22,1029.5248,1029.8145,1030.2141,1031.7864,1033.0308,1034.0457,1036.2542
2016-02-23,1029.7695,1030.1405,1031.8793,1033.0012,1034.0933,1036.245,1046.7109
2016-02-24,1030.1753,1031.906,1033.1722,1034.0396,1036.2117,1046.9454,1058.3811
2016-02-25,1032.087,1032.9186,1034.0198,1036.22,1046.9451,1058.1506,1059.251
2016-02-26,1032.9984,1034.1625,1036.3442,1046.8683,1058.3805,1059.0469,1060.4587
2016-02-28,1034.1063,1036.2197,1047.0088,1058.1987,1059.0548,1060.549,1080.6123
2016-02-29,1036.281,1046.8492,1058.187,1059.1047,1060.5499,1080.6409,1081.0485
2016-03-01,1046.8738,1058.2722,1059.0935,1060.4941,1080.838,1080.9417,1083.9343
2016-03-02,1058.1614,1059.1116,1060.4788,1080.2292,1081.1232,1083.7556,1089.8417
2016-03-03,1059.1162,1060.4335,1080.2383,1081.1614,1083.9409,1089.968,1091.8505
2016-03-04,1060.6344,1080.6492,1081.048,1083.8176,1089.8221,1091.7158,1095.915
2016-03-06,1080.813,1081.116,1083.816,1089.735,1091.8047,1095.9451,1096.1903
2016-03-07,1080.9766,1083.755,1089.8386,1091.6759,1095.9636,1096.0867,1098.8557
2016-03-08,1083.8016,1089.8016,1091.7338,1095.8888,1096.1697,1099.0424,1099.4634
2016-03-09,1089.8207,1091.6904,1095.8549,1096.1875,1099.1433,1099.4761,1104.6171
2016-03-10,1091.8434,1096.0201,1096.1191,1098.8911,1099.507,1104.5254,1109.4589
2016-03-11,1095.9205,1096.3021,1099.0457,1099.5183,1104.617,1109.544,1109.5963
2016-03-13,1095.9663,1098.9496,1099.6063,1104.4669,1109.3635,1109.5245,1114.9148
2016-03-14,1098.8575,1099.5066,1104.4463,1109.3973,1109.7153,1115.0638,1115.2145
2016-03-15,1099.4578,1104.4602,1109.2587,1109.5156,1114.9183,1115.0574,1114.9891
2016-03-16,1104.5205,1109.5359,1109.6906,1115.0494,1115.0781,1115.0459,1115.038
2016-03-17,1109.3232,1109.6178,1115.0161,1115.121,1114.9996,1115.0076,1115.187
2016-03-18,1109.5624,1114.8279,1115.0316,1115.0073,1115.0099,1115.0776,1114.9183
2016-03-20,1115.0542,1114.9084,1114.9413,1115.0654,1115.1053,1115.1504,1115.2185
2016-03-21,1115.067,1115.1533,1115.1398,1115.0427,1115.1228,1115.0371,1114.9869
2016-03-22,1114.9974,1115.262,1115.0591,1115.1249,1115.0443,1115.0951,1115.0371
2016-03-23,1115.1798,1115.1742,1115.0759,1114.9971,1114.9583,1115.0626,1115.1897
2016-03-24,1115.1039,1114.9255,1115.15,1115.062,1114.9713,1115.1456,1114.9149
2016-03-27,1115.1298,1114.8157,1115.0836,1115.1293,1115.0013,1115.016,1115.2213
2016-03-28,1115.1045,1114.9054,1115.097,1115.1188,1115.1193,1115.0825,1114.9855
2016-03-29,1115.0414,1115.1573,1114.9818,1115.0776,1115.1239,1115.0565,1115.0367
2016-03-30,1115.0627,1115.2684,1115.0189,1115.0474,1115.1322,1115.0447,1115.1918
2016-03-31,1114.9567,1115.1785,1115.0297,1115.1243,1114.9557,1115.0043,1114.9126
2016-04-01,1115.0839,1114.9237,1114.9346,1115.0049,1115.0796,1115.0784,1115.2234
2016-04-03,1115.1012,1114.8119,1115.145,1115.0662,1115.0479,1115.1543,1114.984
2016-04-04,1115.0149,1114.9032,1115.0594,1115.0425,1115.108,1115.0358,1112.9558
2016-04-05,1115.0239,1115.1598,1115.0764,1115.1273,1115.1289,1112.7725,1112.7595
2016-04-06,1115.0374,1115.2727,1115.1531,1114.9946,1112.9452,1112.7007,1111.4679
2016-04-07,1115.1488,1115.181,1115.0834,1113.009,1112.7394,1111.5815,1109.3297
2016-04-08,1115.0698,1114.9229,1112.9465,1112.716,1111.4733,1109.4125,1106.3715
2016-04-10,1115.0815,1113.0233,1112.8276,1111.583,1109.2786,1106.0856,1102.2429
2016-04-11,1113.0006,1112.8171,1111.5103,1109.3893,1106.2179,1102.3224,1100.2789
2016-04-12,1112.8147,1111.4882,1109.3049,1106.2235,1102.2898,1100.3845,1098.6395
2016-04-13,1111.4944,1109.505,1106.1576,1102.4764,1100.2719,1098.7593,1095.9812
2016-04-14,1109.3373,1106.1222,1102.3837,1100.2025,1098.7034,1095.9197,1095.8458
2016-04-15,1106.1898,1102.5,1100.3282,1098.8455,1095.9934,1095.9077,1095.9147
2016-04-17,1102.4293,1100.387,1098.8005,1095.9973,1095.8344,1095.8904,1095.9595
2016-04-18,1100.5303,1098.6678,1096.0176,1095.8389,1095.8027,1095.9742,1095.9368
2016-04-19,1098.7698,1095.9153,1095.9792,1095.8074,1095.9604,1095.9515,1095.9938
2016-04-20,1095.9087,1095.9701,1095.9683,1095.9646,1095.9921,1095.9366,1095.845
2016-04-21,1095.9926,1095.9169,1096.065,1095.996,1095.8335,1095.9086,1095.9144
2016-04-22,1095.9667,1095.9701,1095.851,1095.8381,1095.8018,1095.8904,1095.9601
2016-04-24,1095.8601,1095.9167,1095.9377,1095.8066,1095.9609,1095.9753,1095.9375
2016-04-25,1095.9546,1095.9701,1095.9203,1095.9648,1095.9926,1095.9519,1095.994
2016-04-26,1095.9355,1095.9165,1095.8418,1095.9967,1095.8333,1095.9359,1095.845
2016-04-27,1095.8339,1095.9702,1095.9127,1095.8376,1095.8013,1095.9072,1095.9146
2016-04-28,1095.9338,1095.9165,1095.8988,1095.806,1095.9612,1095.8883,1095.9594
2016-04-29,1095.9191,1095.9703,1096.02,1095.9656,1095.9933,1095.9735,1095.9359
2016-05-01,1095.907,1095.9165,1095.9802,1095.9974,1095.8328,1095.9514,1095.9935
2016-05-02,1095.9941,1095.9703,1095.9686,1095.8374,1095.8008,1095.9359,1096.9332
2016-05-03,1095.9674,1095.9165,1096.0671,1095.8055,1095.9613,1096.8978,1097.5782
2016-05-04,1095.8584,1095.9707,1095.8496,1095.9658,1096.815,1097.6061,1098.3086
2016-05-05,1095.9554,1095.9165,1095.9381,1096.9056,1097.4845,1098.1964,1098.6587
2016-05-06,1095.9365,1095.9707,1096.891,1097.5146,1098.1964,1098.6786,1098.7772
2016-05-08,1095.8326,1096.8597,1097.546,1098.1627,1098.8663,1098.9691,1100.2507
2016-05-09,1096.6818,1097.5349,1098.1576,1098.7163,1099.002,1100.4844,1100.8936
2016-05-10,1097.6364,1098.1874,1098.818,1098.8586,1100.1908,1100.8716,1101.9412
2016-05-11,1098.2656,1098.7548,1098.9761,1100.1724,1100.8756,1101.9127,1102.3207
2016-05-12,1098.737,1098.8433,1100.2827,1100.6724,1102.0955,1102.3605,1102.7388
2016-05-13,1098.9642,1100.3821,1100.7689,1101.8436,1102.4641,1102.5862,1108.3307
2016-05-15,1100.2992,1100.7709,1101.9443,1102.2906,1102.7234,1108.2698,1111.13
2016-05-16,1100.5968,1101.903,1102.2062,1102.5593,1108.3943,1111.3398,1111.7996
2016-05-17,1101.9318,1102.2511,1102.8473,1108.4304,1111.3098,1111.7886,1114.2678
2016-05-18,1102.4028,1102.673,1108.4026,1111.1022,1111.7683,1114.0804,1114.2892
2016-05-19,1102.7096,1108.4164,1111.1615,1111.8336,1114.205,1114.1079,1114.2567
2016-05-20,1108.2765,1111.0608,1111.7882,1114.2604,1114.1846,1114.143,1114.1765
2016-05-22,1111.212,1111.7761,1114.1661,1114.1454,1114.1655,1113.9923,1114.3284
2016-05-23,1111.5795,1114.1594,1114.0917,1114.1672,1114.1396,1114.1726,1114.11
2016-05-24,1114.1638,1114.1627,1114.2468,1114.0266,1114.2737,1114.1908,1114.112
2016-05-25,1114.121,1114.236,1114.202,1114.0758,1114.389,1114.0732,1114.0343
2016-05-26,1114.2208,1114.2544,1114.1956,1114.1326,1113.9807,1114.0742,1113.942
2016-05-27,1114.4191,1114.2366,1114.2104,1114.1976,1114.0376,1114.1602,1113.9799
2016-05-29,1114.264,1114.1201,1114.1915,1114.1426,1113.9985,1114.1221,1114.156
2016-05-30,1114.1848,1114.0227,1114.1392,1114.1311,1114.037,1114.3181,1114.1971
2016-05-31,1114.251,1114.3278,1114.2563,1114.1442,1114.2899,1114.2085,1114.1538
2016-06-01,1114.2103,1114.0658,1114.2887,1114.3491,1114.2986,1114.1553,1114.2733
2016-06-02,1114.1521,1114.2555,1114.2378,1114.154,1114.2189,1114.174,1114.1094
2016-06-03,1114.1638,1114.1405,1114.237,1114.0474,1114.1248,1114.1263,1114.1428
2016-06-05,1114.1525,1114.3044,1114.1002,1114.1361,1114.299,1114.2075,1114.3503
2016-06-06,1114.1632,1114.1952,1114.1436,1114.1547,1114.2754,1114.3396,1114.8125
2016-06-07,1114.1519,1114.1888,1114.2455,1114.3064,1114.3287,1114.7632,1114.7346
2016-06-08,1114.2057,1114.3197,1114.1191,1114.348,1114.7262,1114.798,1114.78
2016-06-09,1114.1625,1114.1132,1114.3209,1114.7164,1114.7192,1114.8154,1114.758
2016-06-10,1114.1514,1114.3925,1114.8121,1114.8013,1114.8248,1114.8596,1114.8013
2016-06-12,1114.2533,1114.7484,1114.7694,1114.7571,1114.854,1114.7148,1115.5153
2016-06-13,1114.7484,1114.7418,1114.7869,1114.7745,1114.7606,1115.6207,1115.5303
2016-06-14,1114.8536,1114.7788,1114.7249,1114.7832,1115.6707,1115.5059,1115.6033
2016-06-15,1114.8162,1114.8331,1114.8228,1115.5525,1115.5892,1115.5458,1115.5376
2016-06-16,1114.7234,1114.7577,1115.6368,1115.5383,1115.5919,1115.5039,1116.3129
2016-06-17,1114.7767,1115.643,1115.5648,1115.527,1115.5338,1116.2677,1116.583
2016-06-19,1115.5505,1115.5425,1115.6066,1115.5194,1116.3486,1116.6289,1118.0157
2016-06-20,1115.5178,1115.6145,1115.5143,1116.3547,1116.6923,1118.099,1118.0779
2016-06-21,1115.5144,1115.4928,1116.3158,1116.6371,1118.0172,1118.0906,1118.0651
2016-06-22,1115.5826,1116.3823,1116.7275,1117.9579,1118.0905,1118.1737,1118.0851
2016-06-23,1116.337,1116.6716,1118.0479,1118.0754,1118.1135,1118.1421,1118.1339
2016-06-24,1116.5654,1117.9954,1118.1482,1118.1046,1118.0541,1118.1849,1118.1243
2016-06-26,1117.9471,1118.1237,1118.14,1118.0599,1118.1475,1118.0594,1118.2109
2016-06-27,1118.1366,1118.1045,1118.0612,1118.1709,1118.0995,1118.0765,1118.105
2016-06-28,1118.0406,1118.008,1118.1497,1118.1841,1118.119,1118.0212,1120.0863
2016-06-29,1118.0299,1118.0685,1118.1409,1118.043,1118.056,1119.9634,1125.223
2016-06-30,1118.1742,1118.0432,1118.0588,1118.0068,1119.8967,1125.1193,1128.3042
2016-07-01,1118.2125,1118.1064,1118.1504,1119.998,1125.2263,1128.2391,1133.5618
2016-07-03,1118.0876,1118.0955,1120.0917,1125.224,1128.16,1133.6776,1134.2015
2016-07-04,1118.0675,1119.955,1125.1884,1128.3328,1133.6136,1133.9441,1134.4426
2016-07-05,1119.8849,1125.158,1128.3558,1133.5886,1134.084,1134.5082,1136.7333
2016-07-06,1125.0917,1128.354,1133.7001,1134.0284,1134.4142,1136.7985,1143.0502
2016-07-07,1128.2819,1133.6714,1134.179,1134.3119,1136.912,1143.1781,1144.0393
2016-07-08,1133.6782,1134.0927,1134.5994,1136.7977,1143.1125,1143.9918,1145.6613
2016-07-10,1134.0895,1134.4231,1136.7322,1143.1272,1143.9045,1145.6774,1154.4757
2016-07-11,1134.4076,1136.9412,1143.1804,1144.0974,1145.596,1154.512,1183.1184
2016-07-12,1136.848,1143.0542,1144.0071,1145.5409,1154.4803,1184.2407,1188.7765
2016-07-13,1143.0283,1144.1617,1145.6084,1154.5205,1182.4415,1188.8856,1189.0492
2016-07-14,1144.0281,1145.6599,1154.5607,1182.7844,1188.745,1189.0989,1189.4086
2016-07-15,1145.5826,1154.6699,1183.7355,1188.7869,1189.2198,1189.354,1196.8901
2016-07-17,1154.5111,1183.1027,1188.6637,1189.0707,1189.3036,1196.8969,1198.4607
2016-07-18,1183.2004,1188.9708,1189.1929,1189.351,1196.9039,1198.4976,1198.6539
2016-07-19,1188.8086,1189.1154,1189.4396,1196.9971,1198.3896,1198.6324,1200.5381
2016-07-20,1189.114,1189.3109,1196.8079,1198.4557,1198.7806,1200.3488,1200.5345
2016-07-21,1189.3011,1196.8026,1198.4293,1198.7356,1200.4818,1200.4193,1200.5059
2016-07-22,1196.9628,1198.4011,1198.6777,1200.4075,1200.5012,1200.6199,1200.6512
2016-07-24,1198.4526,1198.6752,1200.495,1200.3724,1200.5602,1200.5321,1201.7651
2016-07-25,1198.8463,1200.5919,1200.4495,1200.6202,1200.6769,1201.8093,1201.8833
2016-07-26,1200.3004,1200.6046,1200.5657,1200.5173,1201.7899,1201.8594,1202.5802
2016-07-27,1200.4279,1200.3538,1200.7283,1201.9048,1201.8069,1202.612,1202.643
2016-07-28,1200.5536,1200.6978,1201.7819,1201.8711,1202.4731,1202.6337,1203.3295
2016-07-29,1200.6685,1201.8635,1201.8975,1202.5793,1202.6154,1203.2972,1204.8188
2016-07-31,1201.8015,1201.9194,1202.5837,1202.631,1203.413,1204.7861,1205.1295
2016-08-01,1201.8136,1202.4601,1202.6154,1203.3551,1204.7552,1205.2533,1205.2708
2016-08-02,1202.3853,1202.5769,1203.3253,1204.8694,1205.1932,1205.2684,1205.3906
2016-08-03,1202.5612,1203.44,1204.8152,1205.0745,1205.351,1205.2112,1205.3335
2016-08-04,1203.3271,1204.8776,1205.2416,1205.2782,1205.295,1205.2747,1205.4443
2016-08-05,1204.7733,1205.0898,1205.3695,1205.468,1205.1766,1205.4591,1206.8816
2016-08-07,1205.0569,1205.3123,1205.1384,1205.4745,1205.5392,1206.8254,1206.7397
2016-08-08,1205.236,1205.2944,1205.3978,1205.4126,1206.8759,1206.8428,1206.7589
2016-08-09,1205.2133,1205.283,1205.4792,1206.7545,1206.7668,1206.7587,1206.7963
2016-08-10,1205.2823,1205.4089,1206.793,1206.649,1206.8318,1206.786,1205.5276
2016-08-11,1205.4261,1206.9197,1206.6808,1206.8234,1206.8014,1205.4757,1205.3024
2016-08-12,1206.8417,1206.8757,1206.8601,1206.9496,1205.4684,1205.1852,1205.0853
2016-08-14,1206.8059,1206.7534,1206.7207,1205.4803,1205.0887,1204.9774,1204.4929
2016-08-15,1206.7689,1206.8116,1205.3943,1205.3341,1205.1074,1204.6638,1204.147
2016-08-16,1206.824,1205.4485,1205.1788,1205.0857,1204.4884,1204.0397,1203.48
2016-08-17,1205.433,1205.3562,1205.091,1204.477,1204.0476,1203.3947,1203.2906
2016-08-18,1205.3649,1205.0684,1204.3713,1204.0703,1203.5114,1203.3114,1202.529
2016-08-19,1204.941,1204.4646,1204.059,1203.4989,1203.2804,1202.7363,1202.3147
2016-08-21,1204.3573,1204.0852,1203.5095,1203.2335,1202.686,1202.5839,1201.8021
2016-08-22,1204.1906,1203.6749,1203.4308,1202.6091,1202.668,1201.7268,1201.7114
2016-08-23,1203.4412,1203.3599,1202.6495,1202.4661,1201.7262,1201.735,1201.7875
2016-08-24,1203.3298,1202.562,1202.605,1201.7842,1201.8036,1201.8165,1201.5176
2016-08-25,1202.7803,1202.5822,1201.8433,1201.7753,1201.7883,1201.5626,1201.6173
2016-08-26,1202.5302,1201.7131,1201.8138,1201.9575,1201.5935,1201.6361,1200.11
2016-08-28,1201.7386,1201.7694,1201.774,1201.5583,1201.5979,1200.0433,1200.1272
2016-08-29,1201.8094,1201.89,1201.6669,1201.6699,1200.0995,1200.0543,1199.2401
2016-08-30,1201.7833,1201.6244,1201.6948,1200.1295,1200.2333,1199.2891,1199.0841
2016-08-31,1201.6001,1201.5425,1200.1033,1200.063,1199.2866,1198.9685,1198.9752
2016-09-01,1201.479,1200.1208,1200.0736,1199.2527,1198.9987,1198.8297,1196.1221
2016-09-02,1200.0945,1200.132,1199.2941,1199.155,1198.8783,1196.1732,1196.1631
2016-09-04,1200.1229,1199.2341,1198.968,1198.8413,1196.1715,1196.1339,1195.088
2016-09-05,1199.1847,1199.1119,1199.0323,1196.143,1196.1165,1195.155,1193.7366
2016-09-06,1199.0057,1199.016,1196.1492,1196.1403,1195.1447,1193.7684,1191.8319
2016-09-07,1198.9271,1196.1176,1196.1412,1195.3214,1193.7854,1191.9769,1190.9474
2016-09-08,1196.1886,1196.2012,1195.2783,1193.6686,1191.8899,1190.9152,1188.6879
2016-09-09,1196.1687,1195.1908,1193.7446,1191.9276,1191.0009,1188.628,1187.3304
2016-09-11,1195.2689,1193.6976,1191.7682,1190.8356,1188.4954,1187.3531,1185.9786
2016-09-12,1193.6569,1191.9218,1190.9574,1188.5562,1187.3862,1186.137,1186.0044
2016-09-13,1191.7356,1190.8646,1188.5298,1187.36,1186.25,1185.9622,1183.0541
2016-09-14,1191.0513,1188.3701,1187.4349,1186.2435,1186.1313,1183.0851,1182.1108
2016-09-15,1188.6129,1187.3461,1186.2203,1185.7728,1183.1833,1182.2244,1181.724
2016-09-16,1187.4,1186.0286,1186.1005,1183.0992,1182.1824,1181.9109,1181.8629
2016-09-18,1186.2485,1186.0184,1183.2059,1182.1881,1181.8584,1181.769,1181.8914
2016-09-19,1186.0004,1183.0884,1182.2556,1181.8356,1181.8135,1181.7402,1181.7472
2016-09-20,1183.0367,1182.1521,1181.8575,1181.7865,1181.859,1181.8848,1181.7179
2016-09-21,1182.2603,1181.8405,1181.8304,1181.9164,1181.8131,1181.9144,1181.8641
2016-09-22,1181.8422,1181.5532,1181.8832,1181.8555,1181.8596,1181.7677,1181.8938
2016-09-23,1181.703,1181.9714,1181.7667,1181.815,1181.8126,1181.7378,1181.531
2016-09-25,1181.954,1182.0562,1181.7551,1181.8353,1181.86,1181.4779,1181.4493
2016-09-26,1181.6727,1181.5841,1181.9093,1181.784,1181.5151,1181.3097,1181.2108
2016-09-27,1181.8906,1181.6875,1181.9497,1181.5331,1181.3895,1181.2654,1180.2858
2016-09-28,1181.8434,1182.1182,1181.4279,1181.3308,1181.2637,1180.4113,1180.299
2016-09-29,1181.6986,1181.5303,1181.3325,1181.2809,1180.2802,1180.1726,1179.9811
2016-09-30,1181.4757,1181.3142,1181.3003,1180.3577,1180.2065,1180.0972,1179.4095
2016-10-02,1181.2538,1181.168,1180.2738,1180.1984,1179.9792,1179.5372,1178.7585
2016-10-03,1181.2847,1180.2877,1180.2687,1180.0925,1179.4847,1178.9156,1178.8163
2016-10-04,1180.2423,1180.249,1180.0597,1179.4429,1178.9989,1178.8927,1178.9398
2016-10-05,1180.2711,1180.0483,1179.5,1178.878,1178.8687,1178.8368,1178.8804
2016-10-06,1180.0822,1179.4248,1178.8783,1178.881,1178.8884,1178.8481,1178.052
2016-10-07,1179.5421,1179.0054,1178.8474,1178.8822,1178.9635,1177.9806,1177.6232
2016-10-09,1178.8776,1178.863,1178.9086,1178.7922,1178.0214,1177.6108,1177.5874
2016-10-10,1178.8723,1178.8845,1178.8713,1177.948,1177.6476,1177.658,1177.6946
2016-10-11,1178.8695,1178.9651,1178.1578,1177.6764,1177.6401,1177.8022,1177.5
2016-10-12,1178.8488,1177.9905,1177.6954,1177.5991,1177.6364,1177.1925,1177.0225
2016-10-13,1178.0884,1177.774,1177.5571,1177.7706,1177.4409,1176.826,1176.7583
2016-10-14,1177.709,1177.5331,1177.6713,1177.2871,1176.658,1176.485,1176.0375
2016-10-16,1177.6793,1177.4265,1177.4496,1176.8423,1176.3655,1176.1232,1172.0679
2016-10-17,1177.5833,1177.4069,1176.8289,1176.5598,1176.1849,1172.0791,1171.9691
2016-10-18,1177.3777,1176.7996,1176.5723,1176.0875,1172.0281,1171.8657,1171.1205
2016-10-19,1176.7744,1176.5687,1176.031,1172.0958,1171.9855,1171.1155,1170.4387
2016-10-20,1176.5864,1176.0889,1172.3022,1171.9425,1171.1418,1170.3619,1168.1627
2016-10-21,1175.998,1172.0924,1171.9048,1170.9036,1170.4,1168.1038,1163.7938
2016-10-23,1172.0028,1171.6985,1171.1985,1170.2996,1168.1439,1163.7878,1163.4291
2016-10-24,1171.9176,1171.1855,1170.2671,1168.0823,1163.8541,1163.4124,1163.0643
2016-10-25,1171.0874,1170.3856,1168.083,1163.8132,1163.514,1163.2008,1163.3689
2016-10-26,1170.3718,1168.1968,1163.6997,1163.4066,1163.2188,1163.1871,1163.2228
2016-10-27,1168.1536,1163.7623,1163.4946,1163.2904,1163.3113,1163.2314,1163.296
2016-10-28,1163.7408,1163.4009,1163.3352,1163.2485,1163.2742,1163.2865,1163.2509
