,SPXUSD,SPXUSD,SPXUSD,SPXUSD,SPXUSD,SPXUSD,SPXUSD
2015-09-20,1967.4503,1967.5295,1967.3516,1965.5293,1965.1635,1964.6545,1957.4408
2015-09-21,1967.5156,1967.4153,1965.5773,1965.141,1964.6812,1957.2076,1956.5848
2015-09-22,1967.3763,1965.507,1965.2235,1964.6136,1957.4243,1956.5549,1955.4183
2015-09-23,1965.5375,1965.1614,1964.586,1957.2032,1956.5778,1955.3756,1951.0979
2015-09-24,1965.181,1964.6174,1957.3378,1956.5706,1955.3568,1951.0575,1949.3291
2015-09-25,1964.6475,1957.2836,1956.5354,1955.3691,1951.0092,1949.3196,1949.2858
2015-09-27,1957.503,1956.4941,1955.411,1951.0016,1949.2762,1949.2904,1948.0293
2015-09-28,1956.5685,1955.3937,1951.0039,1949.3268,1949.2231,1947.9664,1944.1937
2015-09-29,1955.3551,1951.0582,1949.3612,1949.2777,1947.9933,1944.1111,1940.2224
2015-09-30,1951.0254,1949.3899,1949.2067,1947.9908,1944.1703,1940.1465,1940.2301
2015-10-01,1949.2887,1949.2737,1947.9939,1944.2141,1940.264,1940.2482,1944.2473
2015-10-02,1949.2078,1948.0066,1944.205,1940.1666,1940.1248,1944.1703,1947.9232
2015-10-04,1947.9758,1944.2197,1940.213,1940.1976,1944.1758,1947.9697,1949.2722
2015-10-05,1944.115,1940.2313,1940.2156,1944.1874,1947.9888,1949.3267,1949.3043
2015-10-06,1940.1993,1940.1327,1944.2007,1947.9164,1949.3014,1949.2766,1949.3713
2015-10-07,1940.2145,1944.1881,1947.9406,1949.3188,1949.3422,1949.3212,1949.3394
2015-10-08,1944.1895,1948.033,1949.3577,1949.3511,1949.3821,1949.4001,1949.2714
2015-10-09,1948.0199,1949.3557,1949.3024,1949.3323,1949.3333,1949.3771,1951.058
2015-10-11,1949.3298,1949.3048,1949.3018,1949.2756,1949.3833,1951.0586,1955.4077
2015-10-12,1949.3542,1949.3097,1949.3428,1949.3147,1951.1045,1955.342,1956.5422
2015-10-13,1949.3444,1949.3546,1949.3009,1951.0364,1955.3604,1956.5436,1957.4037
2015-10-14,1949.3265,1949.3046,1950.9954,1955.3528,1956.5153,1957.364,1960.9906
2015-10-15,1949.311,1951.0547,1955.292,1956.5784,1957.3789,1960.9468,1965.137
2015-10-16,1951.0531,1955.2869,1956.499,1957.3314,1960.9015,1965.2344,1965.4556
2015-10-18,1955.3422,1956.5509,1957.4126,1960.9656,1965.1716,1965.5394,1967.783
2015-10-19,1956.5503,1957.339,1960.9021,1965.1971,1965.4634,1967.7863,1968.5032
2015-10-20,1957.3525,1960.8898,1965.1477,1965.5511,1967.7201,1968.5706,1970.3746
2015-10-21,1960.9073,1965.202,1965.5109,1967.6648,1968.5763,1970.3707,1979.8678
2015-10-22,1965.2498,1965.552,1967.7377,1968.5441,1970.394,1979.7181,1985.4481
2015-10-23,1965.4736,1967.8009,1968.6052,1970.3839,1979.8215,1985.5188,1987.3264
2015-10-25,1967.7227,1968.6113,1970.376,1979.8092,1985.5231,1987.3043,1991.5349
2015-10-26,1968.5884,1970.4429,1979.7898,1985.5181,1987.3589,1991.616,1991.65
2015-10-27,1970.4043,1979.5559,1985.3811,1987.4441,1991.5823,1991.6232,2000.7887
2015-10-28,1979.856,1985.5654,1987.3279,1991.7131,1991.6669,2000.7683,2003.5664
2015-10-29,1985.6265,1987.3853,1991.6134,1991.6111,2000.5876,2003.5803,2003.8169
2015-10-30,1987.3752,1991.6305,1991.6293,2000.7971,2003.5432,2003.8417,2006.2683
2015-11-01,1991.6171,1991.6654,2000.8027,2003.6038,2003.8174,2006.1459,2007.4799
2015-11-02,1991.5918,2000.7725,2003.539,2003.7844,2006.1869,2007.4822,2018.2288
2015-11-03,2000.7936,2003.6576,2003.8406,2006.1692,2007.5367,2018.4001,2021.7628
2015-11-04,2003.5323,2003.8055,2006.1628,2007.5038,2018.4285,2021.8269,2021.9479
2015-11-05,2003.8672,2006.2356,2007.4451,2018.3419,2021.8077,2021.8778,2022.434
2015-11-06,2006.2234,2007.3828,2018.3779,2021.7557,2021.8713,2022.36,2022.9948
2015-11-08,2007.4238,2018.3685,2021.7554,2021.9075,2022.3784,2022.9779,2033.8661
2015-11-09,2018.3206,2021.9226,2021.8629,2022.308,2023.0641,2033.8999,2034.1099
2015-11-10,2021.8309,2021.8431,2022.4136,2022.9749,2033.7942,2034.0413,2034.1215
2015-11-11,2021.8851,2022.3383,2022.9358,2033.8196,2034.1268,2034.158,2034.0977
2015-11-12,2022.3582,2022.9678,2033.796,2034.1313,2034.0844,2034.1326,2049.7898
2015-11-13,2022.9761,2033.9542,2034.1268,2034.143,2034.1904,2049.636,2057.2688
2015-11-15,2033.8291,2034.0978,2034.1819,2034.1101,2049.743,2057.1807,2058.935
2015-11-16,2034.1403,2034.1315,2034.1176,2049.904,2057.1826,2058.978,2061.2493
2015-11-17,2034.1365,2034.1185,2049.5728,2057.2175,2058.962,2061.1782,2062.5435
2015-11-18,2034.0814,2049.659,2057.2341,2059.0203,2061.2712,2062.5103,2062.593
2015-11-19,2049.9133,2057.1897,2058.957,2061.145,2062.531,2062.5527,2063.6323
2015-11-20,2057.1367,2058.9165,2061.2231,2062.5361,2062.6025,2063.6582,2067.1282
2015-11-22,2058.94,2061.24,2062.5215,2062.5667,2063.6963,2067.026,2069.9434
2015-11-23,2061.269,2062.4402,2062.5964,2063.6846,2066.9863,2069.917,2072.9646
2015-11-24,2062.526,2062.6492,2063.6604,2067.0264,2069.9783,2072.931,2076.9822
2015-11-25,2062.5823,2063.752,2067.0603,2069.981,2072.9565,2077.0435,2079.1848
2015-11-26,2063.6836,2066.9717,2069.9802,2072.9573,2077.095,2079.1406,2080.0347
2015-11-27,2067.0696,2069.917,2073.0005,2077.085,2079.1326,2080.027,2080.6694
2015-11-29,2069.9282,2072.9714,2076.9976,2079.267,2079.9614,2080.605,2080.5913
2015-11-30,2073.0227,2077.093,2079.1973,2080.026,2080.6936,2080.5981,2080.663
2015-12-01,2077.1445,2079.2617,2079.9849,2080.6333,2080.6477,2080.6824,2081.5232
2015-12-02,2079.188,2079.9976,2080.614,2080.6426,2080.6738,2081.5203,2081.5596
2015-12-03,2080.023,2080.6633,2080.6257,2080.6445,2081.6162,2081.5212,2081.557
2015-12-04,2080.646,2080.6782,2080.6777,2081.5417,2081.5325,2081.5447,2081.5906
2015-12-06,2080.62,2080.6025,2081.6013,2081.553,2081.5044,2081.5605,2081.5312
2015-12-07,2080.6462,2081.5845,2081.5977,2081.5007,2081.5889,2081.5183,2081.5237
2015-12-08,2081.527,2081.6003,2081.5042,2081.527,2081.533,2081.5833,2080.037
2015-12-09,2081.5154,2081.5237,2081.5461,2081.6013,2081.5002,2080.0134,2080.0215
2015-12-10,2081.485,2081.508,2081.546,2081.4758,2080.1353,2079.99,2079.8594
2015-12-11,2081.5828,2081.5857,2081.5024,2079.9758,2080.155,2079.8606,2079.1426
2015-12-13,2081.5442,2081.6008,2080.0884,2079.9202,2079.8994,2079.119,2077.0896
2015-12-14,2081.558,2080.0498,2079.96,2079.9082,2079.2002,2077.0037,2072.985
2015-12-15,2080.0168,2080.024,2079.8633,2079.2002,2077.0266,2072.991,2069.9214
2015-12-16,2080.056,2079.8386,2079.1462,2077.054,2073.031,2069.841,2067.0388
2015-12-17,2079.932,2079.2346,2077.0544,2072.9897,2069.8765,2067.0085,2064.9048
2015-12-18,2079.197,2077.0876,2072.881,2069.8184,2067.0164,2064.8606,2061.263
2015-12-20,2076.9983,2072.9756,2069.8726,2066.9639,2064.9612,2061.1914,2057.9133
2015-12-21,2072.9438,2069.9006,2067.0,2064.8564,2061.2256,2057.8572,2057.9175
2015-12-22,2069.9224,2067.1187,2064.9663,2061.2166,2057.778,2057.8374,2057.8274
2015-12-23,2067.0042,2064.8645,2061.2231,2057.7961,2057.839,2057.7158,2061.1738
2015-12-24,2064.857,2061.225,2057.7231,2057.8516,2057.8337,2061.307,2064.1968
2015-12-27,2061.1868,2057.7393,2057.838,2057.797,2061.3079,2064.2285,2064.2542
2015-12-28,2057.821,2057.872,2057.786,2061.2397,2064.1907,2064.3442,2064.1953
2015-12-29,2057.8235,2057.7166,2061.247,2064.2737,2064.2468,2064.3474,2057.8066
2015-12-30,2057.8232,2061.237,2064.2668,2064.2656,2064.2417,2057.883,2056.6238
2015-12-31,2061.3118,2064.2441,2064.2512,2064.2815,2057.7964,2056.6616,2054.031
2016-01-03,2064.316,2064.274,2064.2378,2057.7542,2056.592,2054.0728,2052.612
2016-01-04,2064.2688,2064.2644,2057.8855,2056.6157,2053.9924,2052.5828,2051.863
2016-01-05,2064.2402,2057.8518,2056.6382,2054.0508,2052.6624,2051.9348,2051.685
2016-01-06,2057.7822,2056.5896,2054.0688,2052.6055,2051.8757,2051.7383,2048.0176
2016-01-07,2056.6338,2054.016,2052.5823,2051.9082,2051.6882,2048.0957,2046.0398
2016-01-08,2054.066,2052.644,2051.894,2051.7014,2048.127,2046.0522,2045.3956
2016-01-10,2052.578,2051.9612,2051.7031,2048.0388,2046.0583,2045.381,2039.4457
2016-01-11,2051.89,2051.7424,2048.0618,2046.0422,2045.3904,2039.4703,2033.6597
2016-01-12,2051.7834,2048.143,2046.0267,2045.3488,2039.3107,2033.6211,2031.8696
2016-01-13,2048.1108,2046.065,2045.4066,2039.3989,2033.7747,2031.8778,2022.389
2016-01-14,2046.0599,2045.3873,2039.4385,2033.8156,2031.874,2021.9333,2019.8154
2016-01-15,2045.4336,2039.3221,2033.8739,2031.876,2022.3032,2019.7656,2016.0079
2016-01-17,2039.3466,2033.6979,2031.9507,2022.3702,2019.7977,2016.0366,2013.9233
2016-01-18,2033.7751,2031.8923,2022.1963,2019.7985,2016.151,2014.018,2008.698
2016-01-19,2031.859,2021.9496,2019.8457,2016.1173,2013.9736,2008.4526,2003.5227
2016-01-20,2021.9768,2019.8462,2016.1171,2013.9736,2008.6223,2003.4814,2003.164
2016-01-21,2019.7588,2016.0634,2013.9766,2008.4897,2003.5491,2003.0784,1998.2285
2016-01-22,2015.9667,2013.9657,2008.6116,2003.4647,2003.1697,1998.1478,1982.0583
2016-01-24,2014.0173,2008.629,2003.4683,2003.1504,1998.18,1982.2758,1965.6852
2016-01-25,2008.5166,2003.4753,2003.1365,1998.2095,1983.1089,1965.0098,1944.0328
2016-01-26,2003.5719,2003.1104,1998.1542,1982.3225,1964.5464,1943.9763,1927.9491
2016-01-27,2003.0942,1998.316,1982.861,1964.7604,1943.987,1927.7163,1923.735
2016-01-28,1998.236,1982.1394,1964.4604,1944.0033,1928.0364,1923.7916,1923.3212
2016-01-29,1982.1187,1965.842,1943.6515,1927.6292,1923.8135,1923.2831,1915.1812
2016-01-31,1965.8932,1943.8557,1928.1454,1923.735,1923.3281,1915.0381,1914.4619
2016-02-01,1943.839,1928.2483,1923.805,1923.3191,1915.0493,1914.4614,1908.7585
2016-02-02,1927.8635,1923.7074,1923.378,1915.1769,1914.4421,1908.6741,1905.2095
2016-02-03,1923.7623,1923.3573,1915.0792,1914.4135,1908.761,1905.174,1904.6741
2016-02-04,1923.297,1915.0004,1914.4174,1908.6396,1905.2871,1904.7563,1903.7666
2016-02-05,1914.9507,1914.4968,1908.7002,1905.2372,1904.7552,1903.7294,1900.2283
2016-02-07,1914.4637,1908.6558,1905.1295,1904.7587,1903.7441,1900.2454,1899.5765
2016-02-08,1908.6615,1905.2898,1904.6875,1903.6882,1900.2146,1899.5892,1899.0146
2016-02-09,1905.227,1904.744,1903.7191,1900.196,1899.6375,1899.0,1895.1768
2016-02-10,1904.7069,1903.736,1900.207,1899.6023,1898.9218,1895.0864,1888.1583
2016-02-11,1903.7838,1900.2429,1899.6046,1899.0098,1895.1735,1888.2852,1885.946
2016-02-12,1900.1371,1899.6432,1899.0013,1895.2125,1888.2322,1885.983,1886.0017
2016-02-14,1899.6328,1899.017,1895.2426,1888.1019,1885.9401,1886.0148,1885.997
2016-02-15,1898.9109,1895.0818,1888.0867,1885.9385,1885.9945,1885.9718,1885.9502
2016-02-16,1895.1733,1888.342,1885.9849,1885.9218,1885.9894,1885.9939,1886.0023
2016-02-17,1888.1022,1886.0044,1885.9142,1885.9989,1885.9431,1885.9512,1885.9971
2016-02-18,1885.9873,1885.9797,1885.9475,1886.0148,1885.9948,1886.0038,1885.95
2016-02-19,1885.8983,1885.9043,1886.017,1885.937,1885.9896,1885.938,1886.0027
2016-02-21,1885.9751,1886.0394,1885.9838,1885.9213,1885.9429,1885.9736,1885.9972
2016-02-22,1885.9641,1885.8877,1885.9135,1885.9996,1885.995,1885.9476,1885.9495
2016-02-23,1885.922,1886.0046,1885.9471,1886.0155,1885.99,1885.9888,1888.2135
2016-02-24,1885.9652,1885.9792,1886.0182,1885.9365,1885.9421,1888.1329,1895.2584
2016-02-25,1886.0637,1885.902,1885.9843,1885.9204,1888.2039,1895.01,1898.995
2016-02-26,1886.0106,1886.0411,1885.9128,1888.1926,1895.166,1898.9545,1900.2181
2016-02-28,1886.0106,1885.8861,1888.148,1895.1047,1899.0714,1900.1597,1904.675
2016-02-29,1886.0109,1888.1499,1895.0126,1899.0195,1900.1741,1904.7592,1905.2013
2016-03-01,1888.2208,1895.2755,1898.9546,1900.2189,1904.7087,1905.223,1908.7391
2016-03-02,1895.2104,1898.9786,1900.1587,1904.6947,1905.2805,1908.6511,1910.4763
2016-03-03,1899.0282,1900.1833,1904.7622,1905.2178,1908.648,1910.5785,1913.2084
2016-03-04,1900.2284,1904.7659,1905.2509,1908.6547,1910.4504,1913.2565,1913.6874
2016-03-06,1904.6971,1905.2516,1908.6887,1910.4534,1913.2378,1913.7441,1919.113
2016-03-07,1905.2452,1908.6514,1910.4304,1913.0908,1913.7888,1919.063,1920.6255
2016-03-08,1908.7003,1910.4581,1913.1718,1913.7288,1919.0369,1920.604,1923.7299
2016-03-09,1910.4888,1913.2048,1913.7466,1919.0581,1920.6505,1923.7623,1923.8073
2016-03-10,1913.2603,1913.7869,1919.0509,1920.6339,1923.8193,1923.721,1923.95
2016-03-11,1913.7642,1919.0323,1920.6743,1923.7242,1923.7368,1924.0325,1933.8995
2016-03-13,1919.2198,1920.6527,1923.7712,1923.7667,1923.9591,1933.7662,1935.9369
2016-03-14,1920.6107,1923.7935,1923.7433,1924.0135,1933.7053,1935.9485,1935.9999
2016-03-15,1923.7642,1923.7914,1923.9216,1934.0356,1935.8993,1936.0588,1941.092
2016-03-16,1923.7538,1923.896,1933.7511,1935.9147,1936.0503,1941.1252,1956.143
2016-03-17,1923.9155,1933.8724,1935.9646,1936.0283,1941.1108,1955.8966,1956.4155
2016-03-18,1933.8097,1935.9764,1936.063,1940.9802,1956.2368,1956.4833,1972.0149
2016-03-20,1935.9766,1936.0359,1941.1172,1956.3135,1956.4971,1972.06,1984.645
2016-03-21,1936.0039,1941.1898,1955.9272,1956.3887,1971.5977,1984.716,1985.656
2016-03-22,1941.1792,1955.9852,1956.4521,1972.647,1984.8136,1985.5547,1987.6276
2016-03-23,1956.1002,1956.4867,1971.8286,1984.6603,1985.7225,1987.6215,1990.4045
2016-03-24,1956.4403,1972.4214,1984.7593,1985.6245,1987.6066,1990.3511,1992.0261
2016-03-27,1972.1294,1984.6855,1985.6202,1987.6398,1990.3495,1991.9996,1992.6311
2016-03-28,1984.7476,1985.6215,1987.6177,1990.374,1992.0302,1992.6178,1993.9628
2016-03-29,1985.6088,1987.6163,1990.4098,1992.0382,1992.706,1993.9355,2009.2921
2016-03-30,1987.6189,1990.3506,1991.9552,1992.7024,1993.9851,2009.361,2011.982
2016-03-31,1990.3727,1991.9851,1992.7229,1993.9111,2009.3247,2012.0563,2017.5936
2016-04-01,1992.0332,1992.7479,1993.9324,2009.7861,2012.0376,2017.6047,2018.1248
2016-04-03,1992.645,1993.9908,2009.6505,2012.0814,2017.5593,2018.0559,2020.3118
2016-04-04,1993.8898,2009.5333,2012.0562,2017.5801,2018.1368,2020.2997,2020.7014
2016-04-05,2009.9163,2012.0347,2017.5707,2018.125,2020.3063,2020.7465,2030.7424
2016-04-06,2012.1302,2017.5126,2018.0547,2020.3019,2020.7323,2030.6594,2032.9377
2016-04-07,2017.4922,2018.1106,2020.2637,2020.7751,2030.7355,2032.953,2034.0566
2016-04-08,2018.1122,2020.2412,2020.7343,2030.5356,2032.9634,2034.0288,2034.098
2016-04-10,2020.3103,2020.7853,2030.8501,2032.9362,2034.0013,2034.131,2034.6493
2016-04-11,2020.791,2030.5526,2032.9354,2034.0072,2034.1082,2034.6564,2034.746
2016-04-12,2030.6221,2032.8444,2034.0759,2034.1074,2034.6207,2034.8594,2038.4904
2016-04-13,2032.9467,2034.0758,2034.12,2034.6816,2034.7672,2038.5098,2038.7322
2016-04-14,2034.028,2034.061,2034.7119,2034.8481,2038.527,2038.7606,2039.2557
2016-04-15,2034.1416,2034.6667,2034.7695,2038.5182,2038.7072,2039.2738,2040.8854
2016-04-17,2034.4705,2034.764,2038.4421,2038.7449,2039.2953,2040.9955,2042.3936
2016-04-18,2034.7487,2038.5215,2038.7609,2039.2574,2040.9336,2042.342,2043.287
2016-04-19,2038.4832,2038.7731,2039.2258,2040.969,2042.3314,2043.2496,2043.6282
2016-04-20,2038.7358,2039.2444,2040.9828,2042.3782,2043.2334,2043.5688,2044.5061
2016-04-21,2039.2982,2040.9109,2042.3236,2043.2722,2043.6055,2044.5645,2046.0779
2016-04-22,2040.9299,2042.3048,2043.2039,2043.6019,2044.4653,2046.0947,2049.1736
2016-04-24,2042.3531,2043.1986,2043.5498,2044.5652,2046.1484,2049.2505,2049.3445
2016-04-25,2043.2488,2043.5454,2044.5549,2046.0878,2049.1577,2049.4229,2053.1165
2016-04-26,2043.5612,2044.5237,2046.0142,2049.2273,2049.381,2053.0923,2055.6401
2016-04-27,2044.499,2046.0859,2049.2,2049.3413,2053.1272,2055.72,2058.1804
2016-04-28,2046.0155,2049.2192,2049.3137,2053.1152,2055.6252,2058.2527,2059.7712
2016-04-29,2049.3193,2049.3674,2053.0503,2055.6475,2058.2515,2059.739,2059.7036
2016-05-01,2049.397,2053.1685,2055.672,2058.2378,2059.7354,2059.6982,2059.7432
2016-05-02,2053.1155,2055.625,2058.1755,2059.7158,2059.7368,2059.7107,2059.7297
2016-05-03,2055.6323,2058.3215,2059.7034,2059.7483,2059.7742,2059.7336,2059.7207
2016-05-04,2058.3113,2059.685,2059.6885,2059.7014,2059.7358,2059.7002,2059.7666
2016-05-05,2059.7637,2059.725,2059.7651,2059.716,2059.7754,2059.7104,2061.238
2016-05-06,2059.6897,2059.7065,2059.7805,2059.7708,2059.7278,2061.2046,2063.1907
2016-05-08,2059.8276,2059.6843,2059.7031,2059.771,2061.2495,2063.1492,2063.1301
2016-05-09,2059.674,2059.7344,2059.6873,2061.2532,2063.178,2063.2634,2063.162
2016-05-10,2059.7922,2059.7666,2061.276,2063.0925,2063.1753,2063.2659,2063.146
2016-05-11,2059.7666,2061.2617,2063.1465,2063.229,2063.1282,2063.178,2061.1533
2016-05-12,2061.208,2063.1492,2063.1538,2063.0742,2063.1804,2061.2043,2060.7498
2016-05-13,2063.1885,2063.183,2063.1611,2063.1934,2061.218,2060.6873,2060.7856
2016-05-15,2063.1309,2063.15,2063.1252,2061.2197,2060.834,2060.7756,2060.774
2016-05-16,2063.129,2063.1821,2061.3286,2060.8164,2060.823,2060.891,2060.8352
2016-05-17,2063.1697,2061.2378,2060.8777,2060.8071,2060.7686,2060.8943,2060.817
2016-05-18,2061.218,2060.8184,2060.7375,2060.799,2060.816,2060.805,2060.8186
2016-05-19,2060.8672,2060.7705,2060.8938,2060.837,2060.8064,2060.6882,2062.8333
2016-05-20,2060.76,2060.8237,2060.7734,2060.775,2060.7542,2062.9119,2063.0981
2016-05-22,2060.7866,2060.8186,2060.7998,2060.7732,2062.7864,2063.146,2063.2393
2016-05-23,2060.797,2060.7703,2060.8787,2062.7856,2063.1753,2063.135,2063.0818
2016-05-24,2060.7666,2060.8237,2062.8328,2063.1687,2063.1367,2063.1687,2063.2031
2016-05-25,2060.7832,2062.8413,2063.1443,2063.127,2063.1965,2063.1533,2063.1768
2016-05-26,2062.8552,2063.1824,2063.1382,2063.14,2063.1963,2063.1838,2063.0972
2016-05-27,2063.098,2063.209,2063.1333,2063.1958,2063.104,2063.1162,2063.2402
2016-05-29,2063.2378,2063.168,2063.1736,2063.1492,2063.0774,2063.1091,2063.0808
2016-05-30,2063.0818,2063.2014,2063.1646,2063.1592,2063.1482,2063.1965,2063.2036
2016-05-31,2063.2021,2063.0886,2063.1597,2063.1675,2063.2498,2063.2188,2063.1768
2016-06-01,2063.1758,2063.1296,2063.155,2063.126,2063.2397,2063.1436,2063.0964
2016-06-02,2063.0967,2063.1067,2063.144,2063.1406,2063.1394,2063.1309,2063.241
2016-06-03,2063.239,2063.1575,2063.1375,2063.1978,2063.106,2063.1653,2063.0798
2016-06-05,2063.08,2063.1895,2063.1343,2063.1511,2063.172,2063.149,2063.2036
2016-06-06,2063.2021,2063.137,2063.1052,2063.1633,2063.1775,2063.1814,2063.1772
2016-06-07,2063.1753,2063.1772,2063.089,2063.1719,2063.1362,2063.112,2066.9578
2016-06-08,2063.0952,2063.167,2063.1704,2063.127,2063.1973,2066.9443,2068.6272
2016-06-09,2063.2393,2063.0996,2063.1868,2063.1401,2066.9707,2068.6333,2069.0208
2016-06-10,2063.0793,2063.0874,2063.105,2066.9534,2068.5757,2068.999,2072.909
2016-06-12,2063.2026,2063.1667,2066.9392,2068.635,2068.8992,2073.0002,2072.9204
2016-06-13,2063.1755,2066.9368,2068.6682,2068.9443,2072.831,2072.8745,2072.9204
2016-06-14,2066.9915,2068.6655,2068.9229,2072.9219,2072.8696,2072.9185,2076.653
2016-06-15,2068.6108,2069.0396,2072.9067,2072.892,2072.8784,2076.5813,2078.8528
2016-06-16,2068.9587,2073.0007,2072.8752,2072.9106,2076.7188,2078.8132,2080.6238
2016-06-17,2072.902,2072.8887,2072.8645,2076.7275,2078.774,2080.5535,2082.7712
2016-06-19,2072.883,2072.8743,2076.6453,2078.7954,2080.5278,2082.795,2082.9568
2016-06-20,2072.9194,2076.7073,2078.7954,2080.523,2082.9285,2082.9153,2082.8853
2016-06-21,2076.6401,2078.8213,2080.4016,2082.7852,2082.9426,2082.963,2082.9197
2016-06-22,2078.8162,2080.48,2082.9207,2082.9058,2082.895,2082.9097,2082.9922
2016-06-23,2080.5286,2082.9111,2082.9165,2082.9775,2082.9482,2082.915,2082.9575
2016-06-24,2082.8179,2082.92,2082.9636,2082.943,2082.9429,2082.9631,2082.885
2016-06-26,2082.9133,2082.921,2082.9426,2082.8708,2082.8948,2082.9097,2082.92
2016-06-27,2082.9644,2082.9258,2082.93,2082.9058,2082.9485,2082.9148,2084.911
2016-06-28,2082.9155,2082.9783,2082.9539,2082.978,2082.9429,2084.9116,2085.5403
2016-06-29,2082.895,2082.9207,2082.9417,2082.943,2084.7334,2085.4783,2088.1992
2016-06-30,2082.9077,2082.9197,2082.9255,2084.9148,2085.5132,2088.084,2088.1584
2016-07-01,2082.9634,2082.8716,2084.9368,2085.4802,2088.2134,2088.186,2088.1257
2016-07-03,2082.9138,2084.8684,2085.5654,2088.1284,2088.1643,2088.149,2089.8716
2016-07-04,2084.935,2085.488,2088.1377,2088.0796,2088.1187,2089.8677,2090.1023
2016-07-05,2085.4617,2088.1963,2088.1665,2088.1548,2089.9563,2090.027,2090.1252
2016-07-06,2088.0403,2088.104,2088.084,2089.894,2090.1042,2090.0981,2090.0835
2016-07-07,2088.1057,2088.102,2089.8645,2090.0361,2090.0461,2089.968,2090.0654
2016-07-08,2088.197,2089.9226,2090.0005,2090.1167,2090.0852,2090.096,2090.096
2016-07-10,2089.86,2090.0059,2090.1294,2090.1328,2090.1086,2090.1062,2090.0767
2016-07-11,2090.0923,2090.04,2090.186,2090.052,2089.9863,2090.1565,2090.0603
2016-07-12,2090.044,2090.1116,2090.1401,2090.036,2090.067,2090.073,2090.0923
2016-07-13,2090.098,2090.078,2090.01,2090.1167,2089.9766,2090.0964,2090.0242
2016-07-14,2090.0923,2090.0059,2089.9524,2090.1328,2090.0771,2090.0251,2090.0437
2016-07-15,2090.0437,2090.0405,2089.9993,2090.0518,2090.081,2090.1174,2090.112
2016-07-17,2090.098,2090.1128,2090.1306,2090.0356,2090.0903,2090.083,2090.0796
2016-07-18,2090.0928,2090.0784,2090.188,2090.117,2090.1562,2090.0244,2090.1038
2016-07-19,2090.0437,2090.0056,2090.1414,2090.1335,2090.0496,2090.0354,2090.135
2016-07-20,2090.0984,2090.0405,2090.0093,2090.0518,2090.13,2090.0574,2090.649
2016-07-21,2090.093,2090.1133,2089.9514,2090.0354,2090.0527,2090.6292,2092.0715
2016-07-22,2090.0437,2090.0784,2089.9988,2090.1174,2090.6553,2092.1519,2097.4448
2016-07-24,2090.0986,2090.005,2090.1318,2090.6353,2092.1072,2097.2778,2098.1995
2016-07-25,2090.093,2090.0403,2090.613,2092.0977,2097.4465,2098.2727,2104.6648
2016-07-26,2090.0437,2090.6199,2092.1272,2097.4111,2098.2354,2104.7175,2121.18
2016-07-27,2090.64,2092.1394,2097.4182,2098.2075,2104.7803,2121.484,2130.1997
2016-07-28,2092.1792,2097.3643,2098.2568,2104.7627,2121.6978,2130.1082,2141.111
2016-07-29,2097.4336,2098.2573,2104.708,2121.7197,2130.1477,2141.1934,2144.9414
2016-07-31,2098.2065,2104.8162,2121.3093,2130.1677,2141.0652,2145.0007,2152.1548
2016-08-01,2104.7383,2120.8315,2130.063,2141.2668,2145.005,2152.3079,2154.8936
2016-08-02,2120.7405,2130.061,2141.2153,2144.8923,2152.2407,2154.9524,2154.9375
2016-08-03,2130.1997,2141.1956,2144.9683,2152.2927,2154.9373,2154.9766,2155.4543
2016-08-04,2141.342,2144.981,2152.2454,2154.927,2155.0056,2155.436,2156.749
2016-08-05,2144.924,2152.2803,2154.8582,2154.9827,2155.548,2156.7534,2157.1187
2016-08-07,2152.185,2154.8713,2154.9536,2155.4832,2156.758,2157.1458,2158.4875
2016-08-08,2154.877,2154.9941,2155.5378,2156.7559,2157.0884,2158.523,2159.1045
2016-08-09,2154.969,2155.4849,2156.7773,2157.158,2158.4473,2159.1167,2162.3157
2016-08-10,2155.322,2156.78,2157.0166,2158.5142,2159.188,2162.3008,2162.3787
2016-08-11,2156.8132,2157.0203,2158.4978,2159.1257,2162.2698,2162.323,2162.3828
2016-08-12,2157.1245,2158.491,2159.0867,2162.298,2162.3518,2162.4316,2162.5728
2016-08-14,2158.5461,2159.19,2162.3328,2162.4263,2162.475,2162.424,2163.0293
2016-08-15,2159.1545,2162.2483,2162.369,2162.4612,2162.5125,2163.0579,2163.7283
2016-08-16,2162.313,2162.3008,2162.4336,2162.5156,2163.0095,2163.7305,2164.1284
2016-08-17,2162.293,2162.4812,2162.5137,2163.0461,2163.7583,2164.114,2164.8228
2016-08-18,2162.5137,2162.5151,2163.0576,2163.7288,2164.091,2164.9006,2168.2107
2016-08-19,2162.4722,2163.0388,2163.7402,2164.172,2164.8232,2168.2344,2168.2278
2016-08-21,2163.0435,2163.7322,2164.118,2164.8604,2168.179,2168.287,2169.8977
2016-08-22,2163.7605,2164.1052,2164.8093,2168.1711,2168.3123,2169.8323,2171.7246
2016-08-23,2164.1177,2164.8071,2168.157,2168.2998,2169.921,2171.759,2171.7683
2016-08-24,2164.8445,2168.1936,2168.261,2169.8665,2171.7175,2171.663,2172.4072
2016-08-25,2168.2375,2168.2231,2169.8184,2171.7231,2171.7417,2172.4094,2173.5657
2016-08-26,2168.2708,2169.8645,2171.767,2171.708,2172.4895,2173.454,2173.421
2016-08-28,2169.8088,2171.7742,2171.7825,2172.385,2173.4402,2173.4963,2173.5322
