,USDHUF,USDHUF,USDHUF,USDHUF,USDHUF,USDHUF,USDHUF
2016-05-23,275.33392,275.43524,275.4212,275.53894,276.034,276.1792,276.14163
2016-05-24,275.44675,275.42694,275.58917,276.00574,276.1859,276.13538,276.247
2016-05-25,275.41595,275.59622,276.0185,276.1708,276.1432,276.24945,276.47235
2016-05-26,275.58072,275.995,276.1601,276.12656,276.23547,276.47742,276.6438
2016-05-27,276.02353,276.13715,276.1703,276.27127,276.51282,276.62567,276.73447
2016-05-29,276.15143,276.12833,276.31,276.48444,276.58746,276.6373,276.84964
2016-05-30,276.13495,276.26477,276.49124,276.66843,276.63507,276.8806,277.77344
2016-05-31,276.281,276.40088,276.6113,276.6284,276.854,277.75797,277.76083
2016-06-01,276.5019,276.6105,276.66342,276.9129,277.7223,277.74725,277.80267
2016-06-02,276.67548,276.61743,276.89032,277.74875,277.7766,277.8189,277.7777
2016-06-03,276.73004,276.85687,277.7768,277.73972,277.76086,277.7669,277.7561
2016-06-05,276.91522,277.79306,277.79626,277.7885,277.76395,277.78464,277.757
2016-06-06,277.74316,277.76443,277.782,277.7989,277.76852,277.75967,277.80472
2016-06-07,277.76505,277.78113,277.7902,277.74893,277.76538,277.7431,277.75656
2016-06-08,277.81058,277.73914,277.8162,277.73822,277.83533,277.74612,277.7497
2016-06-09,277.7888,277.81177,277.7591,277.78967,277.79675,277.766,278.3468
2016-06-10,277.74252,277.75824,277.7323,277.80017,277.7926,278.31442,278.41705
2016-06-12,277.7646,277.7401,277.73175,277.7481,278.2846,278.39734,278.45215
2016-06-13,277.81155,277.79987,277.7997,278.32135,278.43802,278.51303,278.69653
2016-06-14,277.78885,277.77225,278.33347,278.4826,278.466,278.6885,278.69934
2016-06-15,277.74084,278.3263,278.44168,278.49646,278.6651,278.69968,278.70413
2016-06-16,278.3033,278.45395,278.52307,278.69247,278.66406,278.68988,278.7452
2016-06-17,278.3935,278.49686,278.69617,278.67438,278.68207,278.68387,278.67908
2016-06-19,278.4449,278.7156,278.66635,278.70618,278.67288,278.6835,278.69965
2016-06-20,278.7063,278.7044,278.69977,278.68094,278.67932,278.66946,279.05194
2016-06-21,278.6619,278.71783,278.6965,278.68658,278.73053,279.04333,279.36197
2016-06-22,278.74164,278.6751,278.66547,278.6872,279.0757,279.36145,279.6002
2016-06-23,278.68298,278.69437,278.7004,279.06497,279.3499,279.59317,280.05377
2016-06-24,278.6975,278.7143,279.11493,279.34933,279.63675,280.0475,280.0723
2016-06-26,278.69025,279.0971,279.3303,279.61304,280.0563,280.16797,280.1079
2016-06-27,279.07623,279.35007,279.579,280.03204,280.08002,280.05188,280.1045
2016-06-28,279.3765,279.63464,279.9554,280.13428,280.11316,280.1272,280.0723
2016-06-29,279.62344,280.0437,280.09332,280.06384,280.10547,280.14874,280.10815
2016-06-30,280.08115,280.08856,280.09988,280.07568,280.10007,280.04736,280.1045
2016-07-01,280.1177,280.11295,280.06305,280.09384,280.08603,280.17688,280.0716
2016-07-03,280.0814,280.1069,280.1187,280.0929,280.06036,280.06165,280.10837
2016-07-04,280.08475,280.06708,280.12616,280.085,280.0493,280.0968,280.10492
2016-07-05,280.11792,280.09198,280.08612,280.1129,280.10477,280.09595,280.07126
2016-07-06,280.08112,280.08572,280.0926,280.1026,280.11517,280.07428,280.10867
2016-07-07,280.0846,280.11987,280.0969,280.09576,280.0504,280.07874,280.1052
2016-07-08,280.11853,280.10764,280.11572,280.06384,280.0794,280.04782,280.07098
2016-07-10,280.08105,280.09094,280.08224,280.08832,280.0984,280.07892,280.10883
2016-07-11,280.0846,280.08127,280.04095,280.09894,280.0976,280.0697,282.5097
2016-07-12,280.11874,280.1083,280.05475,280.0534,280.0793,282.41095,283.03128
2016-07-13,280.081,280.08792,280.0768,280.1003,282.48532,283.01132,283.0761
2016-07-14,280.08447,280.1138,280.1219,282.47092,282.9562,283.07782,283.63736
2016-07-15,280.11945,280.06537,282.43314,283.03085,283.08136,283.6504,283.7387
2016-07-17,280.08078,282.43207,282.96426,283.04605,283.6611,283.78265,284.2152
2016-07-18,282.4438,282.98624,283.07147,283.65927,283.72134,284.1962,284.26416
2016-07-19,283.0184,283.0889,283.6545,283.75308,284.2167,284.27783,284.3174
2016-07-20,283.09692,283.6469,283.75183,284.17786,284.31995,284.32474,284.4193
2016-07-21,283.66132,283.73038,284.17603,284.27515,284.3882,284.4384,284.4167
2016-07-22,283.73273,284.17026,284.2983,284.3298,284.4302,284.4401,284.44998
2016-07-24,284.1557,284.27383,284.3636,284.4178,284.45593,284.41638,284.47333
2016-07-25,284.25922,284.3334,284.43512,284.5007,284.49573,284.45544,284.4321
2016-07-26,284.38882,284.3924,284.45685,284.49063,284.50204,284.48135,284.4301
2016-07-27,284.4442,284.4086,284.4122,284.4217,284.41687,284.40088,284.4569
2016-07-28,284.411,284.44916,284.43872,284.42804,284.4662,284.44763,284.41885
2016-07-29,284.412,284.42236,284.43054,284.48834,284.42575,284.44922,284.4497
2016-07-31,284.4229,284.4244,284.47784,284.4795,284.4731,284.41733,284.47073
2016-08-01,284.45508,284.41498,284.43747,284.41656,284.4167,284.49292,284.42975
2016-08-02,284.41257,284.50073,284.43396,284.42776,284.4265,284.4135,284.43842
2016-08-03,284.4782,284.41653,284.4285,284.49008,284.41492,284.42227,284.35092
2016-08-04,284.47302,284.4803,284.43732,284.48438,284.38254,284.3725,284.28113
2016-08-05,284.41064,284.4215,284.46152,284.40656,284.32147,284.31885,284.25146
2016-08-07,284.44934,284.44772,284.40344,284.3389,284.3331,284.22983,284.18158
2016-08-08,284.4495,284.43225,284.34875,284.3034,284.28754,284.15875,283.72205
2016-08-09,284.4126,284.33344,284.322,284.27594,284.19672,283.6621,283.66193
2016-08-10,284.35013,284.3042,284.24347,284.20102,283.73206,283.61707,283.03082
2016-08-11,284.29282,284.2358,284.17148,283.71985,283.63495,283.09653,282.98633
2016-08-12,284.28668,284.2097,283.72382,283.66034,283.0783,283.00336,282.45773
2016-08-14,284.1595,283.7552,283.66867,283.06635,282.9986,282.47125,281.50113
2016-08-15,283.72928,283.6641,283.08386,283.0182,282.43427,281.49857,280.6148
2016-08-16,283.6373,283.0982,282.99042,282.43097,281.50446,280.56274,279.8777
2016-08-17,283.0639,283.00146,282.431,281.50623,280.6111,279.93115,279.7107
2016-08-18,283.02246,282.4123,281.53317,280.5785,279.884,279.8321,279.69882
2016-08-19,282.44446,281.5292,280.62323,279.8597,279.74414,279.70596,279.54858
2016-08-21,281.4994,280.60812,279.86383,279.83273,279.72858,279.58435,279.2844
2016-08-22,280.62625,279.87268,279.75027,279.74152,279.54553,279.2724,278.4166
2016-08-23,279.86584,279.80258,279.74268,279.5642,279.27533,278.42914,278.26346
2016-08-24,279.7989,279.65262,279.5666,279.27026,278.44376,278.30585,278.19788
2016-08-25,279.77786,279.5821,279.26993,278.44733,278.26166,278.15594,278.0927
2016-08-26,279.56152,279.27982,278.4539,278.32184,278.22632,278.0597,277.81793
2016-08-28,279.2693,278.39087,278.2143,278.2002,278.06836,277.8166,277.76413
2016-08-29,278.43594,278.32486,278.18326,278.1204,277.80746,277.67545,277.64896
2016-08-30,278.28995,278.18982,278.07117,277.8106,277.76376,277.65533,277.65094
2016-08-31,278.14212,278.04593,277.8864,277.72934,277.6503,277.6386,277.5197
2016-09-01,278.0934,277.81125,277.7551,277.6728,277.58603,277.54187,277.4651
2016-09-02,277.80054,277.73575,277.65982,277.61487,277.52487,277.41974,277.4178
2016-09-04,277.72598,277.64056,277.6474,277.52414,277.47546,277.45108,277.27972
2016-09-05,277.62134,277.6005,277.56433,277.4997,277.41113,277.27667,277.23898
2016-09-06,277.61606,277.52753,277.44104,277.43707,277.29517,277.23596,277.1947
2016-09-07,277.52808,277.48138,277.45822,277.28217,277.22318,277.1916,276.80472
2016-09-08,277.4549,277.42557,277.28842,277.26767,277.1834,276.79144,276.2213
2016-09-09,277.42654,277.30066,277.214,277.21466,276.805,276.13422,276.06036
2016-09-11,277.25415,277.20172,277.15903,276.8031,276.2146,276.0135,275.9419
2016-09-12,277.22604,277.19168,276.8056,276.20743,276.0503,275.95023,275.95856
2016-09-13,277.22742,276.81854,276.2328,276.0456,275.92337,275.96844,275.9417
2016-09-14,276.82996,276.1844,276.00613,275.93964,275.94568,275.9557,275.91913
2016-09-15,276.19482,276.03687,275.9602,275.94318,275.99097,275.93408,275.93417
2016-09-16,276.0161,275.90405,275.88992,275.94067,275.923,275.90405,275.8953
2016-09-18,275.94595,275.94415,275.9412,275.8984,275.88794,275.93793,275.78104
2016-09-19,275.9648,275.9481,275.9037,275.90707,275.91718,275.79025,275.6163
2016-09-20,275.9665,275.92474,275.93716,275.91333,275.8844,275.64075,275.52148
2016-09-21,275.91888,275.90668,275.9342,275.86444,275.67603,275.59744,275.40405
2016-09-22,275.92786,275.92365,275.8593,275.64212,275.62967,275.36795,275.30865
2016-09-23,275.9422,275.8591,275.64908,275.53796,275.42258,275.32327,275.3587
2016-09-25,275.8858,275.63055,275.524,275.42056,275.28693,275.318,275.2163
2016-09-26,275.6597,275.57355,275.40216,275.32358,275.31262,275.23907,275.36884
2016-09-27,275.59683,275.41046,275.3142,275.30743,275.23444,275.38824,275.44977
2016-09-28,275.4141,275.32208,275.32547,275.25198,275.41272,275.41425,275.4324
2016-09-29,275.35004,275.33456,275.27118,275.4166,275.4032,275.42194,275.37845
2016-09-30,275.30157,275.24402,275.36914,275.3982,275.43973,275.4053,275.47565
2016-10-02,275.233,275.35165,275.38696,275.42276,275.4151,275.36734,275.3668
2016-10-03,275.42163,275.3879,275.41397,275.41492,275.40326,275.41202,275.4508
2016-10-04,275.42453,275.39334,275.42627,275.4365,275.44077,275.4147,275.43262
2016-10-05,275.3917,275.34692,275.43115,275.42572,275.41013,275.41306,275.22687
2016-10-06,275.42154,275.44385,275.42206,275.41022,275.41742,275.23807,275.03217
2016-10-07,275.41513,275.38962,275.3999,275.41888,275.2642,275.11404,274.9752
2016-10-09,275.39008,275.42224,275.4034,275.21173,275.05984,275.08133,275.01053
2016-10-10,275.41705,275.43472,275.27124,275.02548,275.03598,274.98822,275.02762
2016-10-11,275.3886,275.1684,275.06995,275.00806,274.98553,274.94778,274.99472
2016-10-12,275.24786,275.04434,275.03235,275.05667,275.00992,274.98108,275.06458
2016-10-13,275.03897,274.98788,275.0077,275.03152,275.06064,275.0752,275.03522
2016-10-14,275.0497,275.08963,275.0484,275.01532,275.03613,275.1165,275.04
2016-10-16,274.99246,274.97644,274.99942,275.02267,274.98486,275.0829,275.23657
2016-10-17,275.04694,275.0637,275.0241,275.00275,275.00964,275.25742,275.57144
2016-10-18,275.01422,275.04465,275.07556,275.05533,275.31488,275.49274,275.64346
2016-10-19,275.00055,274.98715,275.0506,275.22086,275.552,275.60397,275.72336
2016-10-20,275.04642,275.09058,275.25897,275.48062,275.65866,275.61,275.81506
2016-10-21,275.02475,275.24377,275.58795,275.697,275.64288,275.85266,275.88623
2016-10-23,275.22095,275.5428,275.6131,275.67722,275.84973,275.86087,275.92294
2016-10-24,275.60226,275.6246,275.6434,275.87274,275.85544,275.9361,275.96954
2016-10-25,275.6984,275.65747,275.85236,275.84528,275.93796,276.0221,276.0194
2016-10-26,275.64084,275.8821,275.8612,275.9024,276.02075,276.0155,276.13647
2016-10-27,275.85327,275.88342,275.9126,276.00366,276.01462,276.16415,276.51755
2016-10-28,275.85974,275.93597,275.9995,276.0397,276.14655,276.51672,277.00223
2016-10-30,275.9222,276.0054,275.99188,276.18018,276.53275,276.96445,277.01483
2016-10-31,276.036,276.0442,276.15726,276.51447,276.9664,277.01562,276.98682
2016-11-01,276.03735,276.18558,276.52774,276.97192,276.9701,277.0088,277.00684
2016-11-02,276.18863,276.51746,276.9876,276.96317,276.9876,276.96536,276.96695
2016-11-03,276.4889,276.98175,276.9867,277.01376,276.96967,276.9665,276.95828
2016-11-04,276.94482,276.98584,276.98206,277.02408,276.98785,276.97733,277.11264
2016-11-06,277.04132,276.9872,277.00528,276.97278,276.96967,277.09344,277.53088
2016-11-07,277.0092,276.98254,277.00626,276.96234,277.15808,277.5233,277.69638
2016-11-08,276.9781,276.98798,276.98297,277.1032,277.52545,277.71118,277.74686
2016-11-09,277.00128,276.98642,277.1026,277.5785,277.67297,277.76962,278.61154
2016-11-10,276.98877,277.13535,277.56177,277.6964,277.7351,278.60745,278.81982
2016-11-11,277.12305,277.55283,277.6813,277.77966,278.64874,278.9392,278.98813
2016-11-13,277.5454,277.65955,277.7739,278.61993,278.8728,279.0066,279.32025
2016-11-14,277.71567,277.76846,278.59976,278.89026,278.97607,279.29016,279.5126
2016-11-15,277.78467,278.61618,278.8507,278.93967,279.3245,279.47516,280.61215
2016-11-16,278.60422,278.7918,279.0052,279.3475,279.5121,280.69394,281.69565
2016-11-17,278.85498,278.96017,279.29462,279.52454,280.73407,281.63422,281.8587
2016-11-18,278.99667,279.3457,279.44757,280.66928,281.68295,281.83173,281.92307
2016-11-20,279.31796,279.46222,280.6623,281.65225,281.8642,281.90356,282.94543
2016-11-21,279.43994,280.67844,281.64963,281.8797,281.91208,283.0183,283.03223
2016-11-22,280.66418,281.5923,281.84875,281.87003,282.9888,283.04407,283.33875
2016-11-23,281.6635,281.7906,281.92102,282.9368,283.03876,283.33713,283.3966
2016-11-24,281.84967,281.9156,282.96,283.06274,283.31946,283.44998,283.53204
2016-11-25,281.93848,282.97546,283.01996,283.33487,283.38467,283.48483,283.545
2016-11-27,282.9725,283.06763,283.32092,283.3808,283.4978,283.51575,283.54294
2016-11-28,283.05902,283.31897,283.41156,283.47754,283.54865,283.5403,284.20676
2016-11-29,283.32123,283.37372,283.48526,283.50482,283.56323,284.169,285.79144
2016-11-30,283.41913,283.5149,283.50455,283.55807,284.1787,285.79938,288.24884
2016-12-01,283.53113,283.50482,283.6536,284.17944,285.76138,288.33563,288.43726
2016-12-02,283.52042,283.55255,284.1764,285.71823,288.25455,288.44736,289.69574
2016-12-04,283.56265,284.17703,285.80408,288.3227,288.44315,289.69226,290.2951
2016-12-05,284.1861,285.76584,288.27176,288.43112,289.6702,290.33508,290.3785
2016-12-06,285.76126,288.23102,288.3766,289.70575,290.29376,290.39813,290.72568
2016-12-07,288.25403,288.3825,289.69443,290.3729,290.35876,290.74158,291.29358
2016-12-08,288.4434,289.66077,290.3293,290.45447,290.7479,291.31708,291.4129
2016-12-09,289.65973,290.37723,290.36667,290.75195,291.30826,291.3803,291.45056
2016-12-11,290.32837,290.3858,290.72803,291.3056,291.367,291.44287,291.80838
2016-12-12,290.3584,290.73022,291.30188,291.4154,291.41968,291.84387,291.84082
2016-12-13,290.73013,291.28275,291.3461,291.43872,291.80417,291.89233,292.44272
2016-12-14,291.29987,291.39084,291.49567,291.81656,291.8603,292.4234,292.7976
2016-12-15,291.3905,291.4224,291.8201,291.8841,292.38928,292.7851,292.95724
2016-12-16,291.45667,291.82373,291.83408,292.4495,292.82495,292.92444,292.97485
2016-12-18,291.80136,291.82898,292.44067,292.73193,292.9529,292.98907,293.2406
2016-12-19,291.84683,292.4562,292.81232,292.94424,292.99286,293.19693,294.05447
2016-12-20,292.4675,292.80273,292.8756,293.06873,293.2638,293.94714,294.02267
2016-12-21,292.79056,292.94592,292.9953,293.24106,293.9488,294.03894,294.11548
2016-12-22,292.95203,292.96298,293.25427,293.91144,294.06763,294.074,294.2309
2016-12-23,293.05692,293.2154,294.0506,294.05176,294.11734,294.19022,294.90472
2016-12-26,293.24796,293.95767,294.01978,294.0877,294.2184,294.87082,294.85352
2016-12-27,293.93915,294.06122,294.11777,294.24216,294.92825,294.93097,295.19998
2016-12-28,294.03076,294.11697,294.193,294.89774,294.8667,295.17712,295.2892
2016-12-29,294.0612,294.20963,294.92218,294.84766,295.18286,295.20258,295.23676
2016-12-30,294.22894,294.89578,294.8883,295.21533,295.21936,295.27615,295.2378
2017-01-02,294.90942,294.89862,295.18884,295.24673,295.20953,295.22205,295.23526
2017-01-03,294.90607,295.16394,295.2152,295.27936,295.24088,295.20438,295.19122
2017-01-04,295.25244,295.2392,295.24173,295.2755,295.23724,295.2199,295.22122
2017-01-05,295.23068,295.23453,295.28436,295.2094,295.21057,295.2785,295.2502
2017-01-06,295.19827,295.2039,295.24127,295.21286,295.22195,295.22614,295.24774
2017-01-08,295.23444,295.23846,295.23108,295.2356,295.2604,295.26358,295.2207
2017-01-09,295.23126,295.235,295.20816,295.23688,295.22925,295.2451,295.25787
2017-01-10,295.19778,295.2033,295.22665,295.25308,295.22382,295.20514,295.22693
2017-01-11,295.23474,295.23886,295.23462,295.25873,295.2243,295.2267,295.2359
2017-01-12,295.23132,295.23523,295.2418,295.26566,295.26773,295.221,295.24225
2017-01-13,295.1974,295.20273,295.23398,295.265,295.26715,295.25726,295.19373
2017-01-15,295.23505,295.23898,295.22714,295.25766,295.23904,295.22076,295.2077
2017-01-16,295.23132,295.2358,295.25302,295.24576,295.2281,295.15695,295.19653
2017-01-17,295.1972,295.20233,295.20886,295.17963,295.19336,295.1485,295.20316
2017-01-18,295.2352,295.23944,295.18518,295.18304,295.18613,295.21707,295.19406
2017-01-19,295.2315,295.14334,295.22003,295.21454,295.19623,295.18307,294.54327
2017-01-20,295.18115,295.2277,295.1831,295.17923,295.19376,294.5707,293.83597
2017-01-22,295.18777,295.2182,295.18652,295.18265,294.5145,293.8641,292.20554
2017-01-23,295.1931,295.2261,295.22046,294.56903,293.82944,292.2154,292.02924
2017-01-24,295.1675,295.2012,294.57654,293.91263,292.17487,292.0166,291.78812
2017-01-25,295.21396,294.5621,293.8925,292.1873,292.03906,291.68353,291.73264
2017-01-26,294.5663,293.88354,292.16342,292.0596,291.69592,291.6811,291.60162
2017-01-27,293.8348,292.16476,292.0449,291.72052,291.67105,291.63754,291.30872
2017-01-29,292.21017,292.08334,291.69385,291.72495,291.60797,291.29266,290.89203
2017-01-30,292.01984,291.65747,291.67993,291.63327,291.3224,290.9138,290.5998
2017-01-31,291.69153,291.67123,291.65622,291.36603,290.94055,290.66287,290.42743
2017-02-01,291.6781,291.65408,291.31094,290.8987,290.62997,290.425,290.0083
2017-02-02,291.6616,291.29636,290.96637,290.6364,290.46466,290.04083,289.9022
2017-02-03,291.31885,290.9519,290.6228,290.45602,290.00626,289.9443,289.64777
2017-02-05,290.91257,290.61984,290.43036,290.05167,289.96057,289.67023,289.5432
2017-02-06,290.62396,290.44818,290.00638,289.92532,289.63916,289.54773,289.50952
2017-02-07,290.4141,290.03473,289.8788,289.70944,289.55112,289.52814,289.51266
2017-02-08,290.05328,289.932,289.64447,289.5149,289.51624,289.45276,289.54376
2017-02-09,289.95178,289.685,289.5298,289.5169,289.524,289.47974,289.50882
2017-02-10,289.65054,289.50357,289.50983,289.53928,289.51257,289.53406,289.51224
2017-02-12,289.53073,289.48907,289.50674,289.50333,289.52704,289.5116,289.47766
2017-02-13,289.51166,289.53244,289.50668,289.4983,289.53632,289.4729,289.43335
2017-02-14,289.5091,289.49667,289.50928,289.55435,289.44495,289.40576,289.45123
2017-02-15,289.48447,289.49078,289.53015,289.4475,289.46167,289.432,289.433
2017-02-16,289.52112,289.53888,289.46146,289.44305,289.45154,289.41348,289.45148
2017-02-17,289.51346,289.438,289.433,289.37268,289.43628,289.4547,289.433
2017-02-26,289.4576,289.41116,289.4632,289.3858,289.42285,289.4279,289.45148
2017-02-27,289.4331,289.46182,289.43256,289.43674,289.44266,289.4095,289.4942
2017-02-28,289.46356,289.46057,289.4661,289.4356,289.46124,289.50833,289.54434
2017-03-01,289.43097,289.42758,289.44366,289.3899,289.50272,289.50085,289.58
2017-03-02,289.46317,289.44073,289.44366,289.45807,289.55066,289.62958,289.5755
2017-03-03,289.44153,289.45728,289.48376,289.49167,289.63196,289.60712,289.68536
2017-03-05,289.4431,289.44138,289.48602,289.59863,289.62265,289.7631,290.02307
2017-03-06,289.49335,289.52832,289.68158,289.63174,289.66663,290.05142,290.1518
2017-03-07,289.54727,289.6854,289.55112,289.7257,290.04092,290.06085,290.3585
2017-03-08,289.64874,289.58487,289.64554,290.01837,290.04858,290.35803,290.4394
2017-03-09,289.64996,289.831,290.03043,290.07513,290.37918,290.4458,290.63486
2017-03-10,289.75238,290.00876,290.05957,290.37982,290.4397,290.6282,290.6974
2017-03-12,290.07382,290.04636,290.35574,290.44427,290.5794,290.6152,290.72324
2017-03-13,290.07236,290.37604,290.4384,290.60568,290.67554,290.71405,290.65573
2017-03-14,290.25684,290.44162,290.62875,290.632,290.66867,290.71274,290.63837
2017-03-15,290.3825,290.66528,290.64252,290.67108,290.6582,290.5922,290.61554
2017-03-16,290.65692,290.65112,290.65576,290.67584,290.6084,290.6557,290.3499
2017-03-17,290.67987,290.65112,290.6699,290.64545,290.6164,290.36804,290.388
2017-03-19,290.6817,290.67047,290.63022,290.63245,290.32736,290.37048,290.36475
2017-03-20,290.7099,290.5863,290.5964,290.34802,290.3452,290.35406,290.36877
2017-03-21,290.63208,290.64264,290.3714,290.39255,290.3565,290.3687,290.3709
2017-03-22,290.63336,290.34076,290.394,290.40204,290.36917,290.3537,290.4024
2017-03-23,290.35065,290.3914,290.36353,290.35596,290.33273,290.36893,290.3465
2017-03-24,290.3769,290.34155,290.36334,290.34607,290.3755,290.3534,290.37927
2017-03-26,290.35455,290.34378,290.38605,290.39362,290.3562,290.3692,290.35022
2017-03-27,290.36722,290.32852,290.37616,290.40338,290.3504,290.3533,290.37714
2017-03-28,290.4025,290.3562,290.36444,290.35468,290.3782,290.36932,290.35495
2017-03-29,290.37857,290.3691,290.36176,290.34448,290.3731,290.35306,290.3573
2017-03-30,290.35162,290.37823,290.3649,290.39465,290.36865,290.36957,290.07986
2017-03-31,290.3651,290.39777,290.36673,290.40472,290.35876,290.05997,290.0817
2017-04-02,290.34897,290.37997,290.36243,290.35382,290.07294,290.09348,290.0808
2017-04-03,290.35773,290.3328,290.35333,290.1142,290.0784,290.0631,290.61084
2017-04-04,290.3916,290.41504,290.03305,290.08667,290.08075,290.5844,290.65482
2017-04-05,290.36868,290.09607,290.12396,290.11,290.6078,290.62494,290.64334
2017-04-06,290.06836,290.09747,290.02176,290.62796,290.64096,290.68268,290.85806
2017-04-07,290.11584,290.09027,290.5781,290.68774,290.69427,290.835,291.03656
2017-04-09,290.03452,290.60782,290.6081,290.662,290.86237,291.0042,291.01413
2017-04-10,290.56403,290.71014,290.6466,290.9067,291.0156,290.95987,290.9653
2017-04-11,290.66486,290.63013,290.83417,291.03412,290.99738,290.98987,290.9884
2017-04-12,290.64844,290.83502,290.9925,291.05054,291.0156,291.0189,291.0377
2017-04-13,290.8594,290.98123,291.01187,291.0008,290.997,291.0108,291.01395
2017-04-16,290.98956,291.01938,291.03717,291.02045,291.0159,291.0064,290.96448
2017-04-17,291.01917,290.99817,290.99686,291.01733,290.997,290.9979,290.98828
2017-04-18,291.01227,291.00784,290.98447,291.05322,291.0159,290.99762,290.62222
2017-04-19,291.01233,291.01465,291.00812,290.9786,290.99695,290.61115,290.05795
2017-04-20,291.0128,291.02698,291.00253,291.02054,290.62015,290.06445,289.3318
2017-04-21,291.01895,291.00314,290.9923,290.62317,290.08868,289.30917,289.09442
2017-04-23,291.036,291.00955,290.56378,290.05304,289.349,289.10397,288.7995
2017-04-24,291.00546,290.60352,290.06747,289.3576,289.1004,288.79388,288.48242
2017-04-25,290.6185,290.04895,289.37814,289.07938,288.827,288.502,288.47147
2017-04-26,290.0872,289.40125,289.10693,288.7923,288.5395,288.51324,288.49933
2017-04-27,289.31268,289.12433,288.79297,288.48184,288.49838,288.45712,288.45544
2017-04-28,289.08075,288.8265,288.4732,288.47867,288.50513,288.44595,288.47104
2017-04-30,288.80524,288.51123,288.48502,288.4684,288.46875,288.50266,288.498
2017-05-01,288.46112,288.46643,288.49356,288.46292,288.45102,288.5141,288.48264
2017-05-02,288.50763,288.45532,288.4773,288.42838,288.49747,288.45685,288.46945
2017-05-03,288.50043,288.51233,288.44882,288.4766,288.4996,288.44537,288.49792
2017-05-04,288.55038,288.52377,288.44482,288.47964,288.4693,288.50317,288.48306
2017-05-05,288.50192,288.46622,288.44238,288.4604,288.47778,288.51474,288.4776
2017-05-07,288.49625,288.45474,288.50204,288.49176,288.50125,288.45667,288.46982
2017-05-08,288.4746,288.5128,288.48215,288.4796,288.47787,288.44495,288.47104
2017-05-09,288.4535,288.5241,288.48465,288.48196,288.5025,288.5037,286.98157
2017-05-10,288.4206,288.46603,288.46793,288.4933,288.49826,286.98102,286.95062
2017-05-11,288.49832,288.4544,288.44266,288.50366,287.04785,286.93127,286.8591
2017-05-12,288.48465,288.51294,288.4908,286.9582,286.90375,286.8153,286.58466
2017-05-14,288.50665,288.52435,286.99435,286.9231,286.85504,286.6167,286.47388
2017-05-15,288.47513,286.9451,286.96335,286.8161,286.57263,286.44885,286.41275
2017-05-16,286.95383,286.97055,286.7947,286.59247,286.4783,286.40375,286.3039
2017-05-17,286.86508,286.80774,286.5765,286.4767,286.42133,286.34686,286.03058
2017-05-18,286.80396,286.57324,286.44547,286.44302,286.40408,286.01654,286.0163
2017-05-19,286.60718,286.41815,286.40588,286.38037,286.01965,286.03467,285.79205
2017-05-21,286.4729,286.3284,286.27594,286.0221,285.96832,285.79645,285.75763
2017-05-22,286.37665,286.27194,286.0298,285.9787,285.78094,285.79865,285.6844
2017-05-23,286.3751,286.04504,286.0176,285.8131,285.7708,285.673,285.45538
2017-05-24,286.05072,285.993,285.81168,285.73624,285.6488,285.4981,285.14804
2017-05-25,285.97968,285.81616,285.74997,285.6586,285.46533,285.1114,284.53247
2017-05-26,285.72534,285.7959,285.66855,285.49936,285.1413,284.5256,284.4707
2017-05-28,285.79004,285.67514,285.47693,285.1621,284.48502,284.45975,283.9658
2017-05-29,285.68735,285.46866,285.17892,284.55786,284.43567,283.95035,283.53607
2017-05-30,285.47183,285.1516,284.52606,284.43976,283.95978,283.5369,283.27448
2017-05-31,285.14215,284.57812,284.47278,283.94727,283.56937,283.29053,281.77423
2017-06-01,284.48462,284.48193,283.92465,283.53806,283.2934,281.78546,279.27844
2017-06-02,284.43546,283.9801,283.5623,283.27902,281.77185,279.34894,278.50156
2017-06-04,283.9586,283.4814,283.30655,281.78287,279.3674,278.52252,277.7729
2017-06-05,283.50613,283.2723,281.7455,279.2807,278.55746,277.77396,276.75745
2017-06-06,283.2645,281.7556,279.35345,278.52167,277.74445,276.77762,275.77472
2017-06-07,281.7367,279.3506,278.49896,277.77722,276.73602,275.8393,275.66428
2017-06-08,279.3319,278.56647,277.79898,276.7541,275.8624,275.62515,275.37015
2017-06-09,278.51376,277.77756,276.78784,275.84763,275.62097,275.38687,275.02646
2017-06-11,277.75577,276.7273,275.82162,275.66525,275.40543,275.09686,275.16962
2017-06-12,276.73627,275.74838,275.64087,275.41565,275.05405,275.1085,275.066
2017-06-13,275.80865,275.606,275.3894,275.06516,275.0644,275.08292,274.99146
2017-06-14,275.6385,275.37677,275.1336,275.0371,275.0733,274.9943,275.0395
2017-06-15,275.39316,275.03583,275.05515,275.13248,275.0445,275.0099,275.03998
2017-06-16,275.11765,275.0964,275.07178,275.05374,275.06244,275.05096,275.0191
2017-06-18,275.09784,275.0603,275.03494,275.01096,275.05756,275.05084,275.0547
2017-06-19,275.0802,275.0415,275.03436,275.01843,275.04422,275.04288,275.02075
2017-06-20,275.08356,275.0562,275.03882,275.06177,275.04547,275.04306,275.04642
2017-06-21,275.0877,275.04126,275.06863,275.07266,275.06067,275.0531,275.05368
2017-06-22,275.0196,275.05634,275.04193,275.02252,275.0444,275.04724,275.02518
2017-06-23,275.0311,275.041,275.06934,275.05826,275.04047,275.0207,274.87662
2017-06-25,275.09985,275.0566,275.04297,275.07318,274.9846,274.89648,274.71848
