DateTime Stamp,XAUEUR,XAUEUR Volume,USDNOK,USDNOK Volume,UDXUSD,UDXUSD Volume,AUDUSD,AUDUSD Volume,USDPLN,USDPLN Volume,NZDUSD,NZDUSD Volume,AUDCAD,AUDCAD Volume,EURSEK,EURSEK Volume,NZDCAD,NZDCAD Volume,USDCAD,USDCAD Volume,ETXEUR,ETXEUR Volume,AUXAUD,AUXAUD Volume,USDSGD,USDSGD Volume,XAUCHF,XAUCHF Volume,JPXJPY,JPXJPY Volume,EURHUF,EURHUF Volume,WTIUSD,WTIUSD Volume,SGDJPY,SGDJPY Volume,USDCZK,USDCZK Volume,USDTRY,USDTRY Volume,SPXUSD,SPXUSD Volume,GBPCHF,GBPCHF Volume,USDMXN,USDMXN Volume,USDZAR,USDZAR Volume,NZDJPY,NZDJPY Volume,CADCHF,CADCHF Volume,USDDKK,USDDKK Volume,USDJPY,USDJPY Volume,AUDJPY,AUDJPY Volume,EURCHF,EURCHF Volume,AUDCHF,AUDCHF Volume,XAUUSD,XAUUSD Volume,GBPNZD,GBPNZD Volume,NZDCHF,NZDCHF Volume,BCOUSD,BCOUSD Volume,AUDNZD,AUDNZD Volume,XAUAUD,XAUAUD Volume,GBPJPY,GBPJPY Volume,EURDKK,EURDKK Volume,USDCHF,USDCHF Volume,EURCAD,EURCAD Volume,EURPLN,EURPLN Volume,EURNZD,EURNZD Volume,CHFJPY,CHFJPY Volume,XAUGBP,XAUGBP Volume,HKXHKD,HKXHKD Volume,CADJPY,CADJPY Volume,EURUSD,EURUSD Volume,GRXEUR,GRXEUR Volume,EURJPY,EURJPY Volume,ZARJPY,ZARJPY Volume,EURTRY,EURTRY Volume,USDHKD,USDHKD Volume,USDSEK,USDSEK Volume,USDHUF,USDHUF Volume,NSXUSD,NSXUSD Volume,GBPUSD,GBPUSD Volume,XAGUSD,XAGUSD Volume,GBPCAD,GBPCAD Volume,EURGBP,EURGBP Volume,FRXEUR,FRXEUR Volume,EURNOK,EURNOK Volume,UKXGBP,UKXGBP Volume,GBPAUD,GBPAUD Volume,EURAUD,EURAUD Volume,EURCZK,EURCZK Volume
2015-03-29,1099.22,0.0,7.9794,0.0,17671.0,0.0,0.77276,0.0,3.77365,0.0,0.75412,0.0,0.97505,0.0,9.34849,0.0,0.9515,0.0,1.26178,0.0,,,5845.0,0.0,1.37459,0.0,1149.69,0.0,19430.0,0.0,299.821,0.0,48.12,0.0,86.723,0.0,25.2657,0.0,2.61453,0.0,2058.5,0.0,1.42991,0.0,15.2248,0.0,12.03824,0.0,89.9,0.0,0.76271,0.0,6.8727,0.0,119.212,0.0,92.121,0.0,1.04579,0.0,0.7437,0.0,1194.52,0.0,1.9700099999999998,0.0,0.7258,0.0,56.03,0.0,1.0246,0.0,1545.77,0.0,177.123,0.0,7.46822,0.0,0.96244,0.0,1.37109,0.0,4.10006,0.0,1.44079,0.0,123.842,0.0,803.84,0.0,24826.0,0.0,94.472,0.0,1.08661,0.0,,,129.535,0.0,9.89,0.0,2.8411,0.0,7.75432,0.0,8.60262,0.0,276.15,0.0,4341.25,0.0,1.48577,0.0,16.899,0.0,1.87474,0.0,0.73131,0.0,,,8.67065,0.0,,,1.9225400000000001,0.0,1.40606,0.0,27.4655,0.0
2015-03-30,1093.45,0.0,8.03585,0.0,17849.0,0.0,0.76225,0.0,3.7858,0.0,0.74792,0.0,0.9683299999999999,0.0,9.30867,0.0,0.9501,0.0,1.27036,0.0,3656.0,0.0,5897.0,0.0,1.3766,0.0,1144.62,0.0,19460.0,0.0,299.385,0.0,47.99,0.0,87.358,0.0,25.4364,0.0,2.60792,0.0,2072.5,0.0,1.43212,0.0,15.2704,0.0,12.1486,0.0,89.95,0.0,0.7627,0.0,6.9132,0.0,120.265,0.0,91.673,0.0,1.04683,0.0,0.73849,0.0,1181.35,0.0,1.9759,0.0,0.72475,0.0,55.75,0.0,1.01914,0.0,1549.83,0.0,177.754,0.0,7.469,0.0,0.9689,0.0,1.37235,0.0,4.0897,0.0,1.4442,0.0,124.104,0.0,799.13,0.0,24989.0,0.0,94.667,0.0,1.08029,0.0,12115.5,0.0,129.924,0.0,9.897,0.0,2.81771,0.0,7.7545,0.0,8.61618,0.0,277.146,0.0,4369.5,0.0,1.4780200000000001,0.0,16.485,0.0,1.8776099999999998,0.0,0.73087,0.0,5083.0,0.0,8.682089999999999,0.0,6849.5,0.0,1.939,0.0,1.4172,0.0,27.4766,0.0
2015-03-31,1101.54,0.0,8.03154,0.0,17557.0,0.0,0.76335,0.0,3.7739,0.0,0.74762,0.0,0.96562,0.0,9.2649,0.0,0.9457399999999999,0.0,1.2649299999999999,0.0,3618.0,0.0,5843.0,0.0,1.36735,0.0,1151.89,0.0,19045.0,0.0,300.235,0.0,47.36,0.0,87.436,0.0,25.5425,0.0,2.59231,0.0,2043.25,0.0,1.44127,0.0,15.2324,0.0,12.0928,0.0,89.388,0.0,0.76664,0.0,6.92966,0.0,119.567,0.0,91.269,0.0,1.04552,0.0,0.74028,0.0,1187.76,0.0,1.98754,0.0,0.72504,0.0,55.02,0.0,1.02095,0.0,1555.85,0.0,177.691,0.0,7.4717,0.0,0.9697899999999999,0.0,1.3638700000000001,0.0,4.06985,0.0,1.4419,0.0,123.272,0.0,799.06,0.0,25072.0,0.0,94.515,0.0,1.07817,0.0,11963.5,0.0,128.913,0.0,9.884,0.0,2.7986,0.0,7.75518,0.0,8.59305,0.0,278.56,0.0,4288.0,0.0,1.48616,0.0,16.702,0.0,1.8799700000000001,0.0,0.72545,0.0,5030.5,0.0,8.65915,0.0,6711.5,0.0,1.94682,0.0,1.4123299999999999,0.0,27.5565,0.0
2015-04-01,1117.61,0.0,8.01596,0.0,17602.0,0.0,0.7577,0.0,3.7673,0.0,0.74644,0.0,0.95535,0.0,9.32095,0.0,0.9411299999999999,0.0,1.26084,0.0,3652.0,0.0,5894.0,0.0,1.36276,0.0,1162.0,0.0,19355.0,0.0,298.995,0.0,49.58,0.0,87.794,0.0,25.5965,0.0,2.59781,0.0,2050.75,0.0,1.4321,0.0,15.1362,0.0,11.9918,0.0,89.311,0.0,0.76575,0.0,6.937539999999999,0.0,119.649,0.0,90.654,0.0,1.03962,0.0,0.73153,0.0,1203.43,0.0,1.9868599999999998,0.0,0.7207,0.0,56.79,0.0,1.01492,0.0,1588.25,0.0,177.475,0.0,7.470039999999999,0.0,0.9655100000000001,0.0,1.35762,0.0,4.0578,0.0,1.4423,0.0,123.895,0.0,811.21,0.0,25196.0,0.0,94.892,0.0,1.07673,0.0,12061.0,0.0,128.829,0.0,9.974,0.0,2.8009,0.0,7.75334,0.0,8.656369999999999,0.0,277.515,0.0,4306.5,0.0,1.48329,0.0,16.936,0.0,1.8702,0.0,0.7258899999999999,0.0,5077.5,0.0,8.631110000000001,0.0,6754.5,0.0,1.95753,0.0,1.42099,0.0,27.5658,0.0
2015-04-02,1105.1,0.0,7.99585,0.0,17681.0,0.0,0.75964,0.0,3.74335,0.0,0.75079,0.0,0.9541,0.0,9.3833,0.0,0.94295,0.0,1.25603,0.0,3649.0,0.0,5877.0,0.0,1.35776,0.0,1153.55,0.0,19385.0,0.0,299.366,0.0,49.45,0.0,88.124,0.0,25.309,0.0,2.5899,0.0,2060.5,0.0,1.4233,0.0,15.0074,0.0,11.95577,0.0,89.842,0.0,0.76437,0.0,6.87375,0.0,119.67,0.0,90.904,0.0,1.04382,0.0,0.72936,0.0,1202.42,0.0,1.9741900000000001,0.0,0.7208,0.0,55.1,0.0,1.0117,0.0,1583.2,0.0,177.402,0.0,7.4725,0.0,0.96014,0.0,1.36548,0.0,4.06815,0.0,1.4478,0.0,124.603,0.0,810.85,0.0,25365.0,0.0,95.267,0.0,1.08714,0.0,12008.0,0.0,130.099,0.0,10.0,0.0,2.81618,0.0,7.75265,0.0,8.63035,0.0,275.531,0.0,4306.75,0.0,1.48238,0.0,16.76,0.0,1.86191,0.0,0.73332,0.0,5080.0,0.0,8.69235,0.0,6786.5,0.0,1.9512200000000002,0.0,1.4310200000000002,0.0,27.493,0.0
2015-04-03,1100.05,0.0,7.9341800000000005,0.0,17507.0,0.0,0.7631,0.0,3.69685,0.0,0.75881,0.0,0.95245,0.0,9.3753,0.0,0.9475600000000001,0.0,1.2485,0.0,,,,,1.34945,0.0,1149.8,0.0,19340.0,0.0,298.596,0.0,,,88.068,0.0,25.049,0.0,2.5666,0.0,2039.25,0.0,1.41944,0.0,14.81506,0.0,11.7927,0.0,90.302,0.0,0.76075,0.0,6.81423,0.0,118.937,0.0,90.768,0.0,1.0444200000000001,0.0,0.72605,0.0,1208.67,0.0,1.9637200000000001,0.0,0.7202,0.0,,,1.0058,0.0,1580.7,0.0,177.461,0.0,7.473310000000001,0.0,0.9512200000000001,0.0,1.36953,0.0,4.05605,0.0,1.44389,0.0,124.815,0.0,811.35,0.0,,,95.176,0.0,1.09683,0.0,,,130.499,0.0,10.064,0.0,2.8218,0.0,7.75175,0.0,8.54655,0.0,271.965,0.0,4262.0,0.0,1.4914399999999999,0.0,17.033,0.0,1.86175,0.0,0.7353,0.0,,,8.7057,0.0,,,1.95405,0.0,1.43654,0.0,27.5265,0.0
2015-04-05,1108.38,0.0,7.92255,0.0,17563.0,0.0,0.76288,0.0,3.6951,0.0,0.76026,0.0,0.9513,0.0,9.38001,0.0,0.94805,0.0,1.2470700000000001,0.0,,,,,1.35206,0.0,1159.65,0.0,19375.0,0.0,298.738,0.0,50.01,0.0,87.984,0.0,25.0471,0.0,2.56618,0.0,2046.0,0.0,1.4209100000000001,0.0,14.8168,0.0,11.76787,0.0,90.449,0.0,0.7636,0.0,6.80293,0.0,118.974,0.0,90.766,0.0,1.04608,0.0,0.72648,0.0,1217.64,0.0,1.9624700000000002,0.0,0.72395,0.0,55.63,0.0,1.0034,0.0,1596.1,0.0,177.523,0.0,7.47249,0.0,0.9523799999999999,0.0,1.36981,0.0,4.0589,0.0,1.44481,0.0,124.902,0.0,815.95,0.0,,,95.402,0.0,1.09849,0.0,,,130.697,0.0,10.084,0.0,2.8195799999999998,0.0,7.75225,0.0,8.54195,0.0,271.99,0.0,4279.5,0.0,1.49201,0.0,17.113,0.0,1.86053,0.0,0.7361800000000001,0.0,,,8.70225,0.0,,,1.9556900000000002,0.0,1.4398799999999998,0.0,27.5215,0.0
2015-04-06,1108.42,0.0,7.93305,0.0,17803.0,0.0,0.7600399999999999,0.0,3.72632,0.0,0.7528,0.0,0.9477399999999999,0.0,9.35905,0.0,0.93868,0.0,1.24695,0.0,,,5963.0,0.0,1.35633,0.0,1160.49,0.0,19665.0,0.0,298.867,0.0,51.69,0.0,88.215,0.0,25.0769,0.0,2.57064,0.0,2072.25,0.0,1.42549,0.0,14.8809,0.0,11.81066,0.0,90.08,0.0,0.76736,0.0,6.8317,0.0,119.658,0.0,90.945,0.0,1.04683,0.0,0.7273,0.0,1212.65,0.0,1.9786099999999998,0.0,0.72037,0.0,57.45,0.0,1.0095100000000001,0.0,1595.48,0.0,178.254,0.0,7.47382,0.0,0.9569,0.0,1.3641,0.0,4.0758,0.0,1.4530100000000001,0.0,125.019,0.0,813.9,0.0,,,95.953,0.0,1.09394,0.0,,,130.897,0.0,10.127,0.0,2.81299,0.0,7.7519800000000005,0.0,8.55505,0.0,273.232,0.0,4340.98,0.0,1.48969,0.0,16.895,0.0,1.8575700000000002,0.0,0.73433,0.0,,,8.67785,0.0,,,1.95986,0.0,1.43923,0.0,27.4461,0.0
2015-04-07,1116.04,0.0,8.04855,0.0,17790.0,0.0,0.7658,0.0,3.7287,0.0,0.75336,0.0,0.9566,0.0,9.37701,0.0,0.94109,0.0,1.2491299999999999,0.0,3686.0,0.0,5941.0,0.0,1.3583399999999999,0.0,1166.92,0.0,19820.0,0.0,297.869,0.0,52.91,0.0,88.407,0.0,25.2625,0.0,2.59985,0.0,2068.0,0.0,1.43055,0.0,14.9138,0.0,11.8417,0.0,90.473,0.0,0.77217,0.0,6.892710000000001,0.0,120.096,0.0,91.972,0.0,1.0454700000000001,0.0,0.7386699999999999,0.0,1209.72,0.0,1.96832,0.0,0.7267100000000001,0.0,58.21,0.0,1.01641,0.0,1579.62,0.0,178.123,0.0,7.47107,0.0,0.96457,0.0,1.35394,0.0,4.0413,0.0,1.43849,0.0,124.479,0.0,815.54,0.0,25925.0,0.0,96.134,0.0,1.08386,0.0,12107.5,0.0,130.174,0.0,10.134,0.0,2.8189,0.0,7.75145,0.0,8.65105,0.0,275.095,0.0,4334.75,0.0,1.48309,0.0,16.852,0.0,1.85258,0.0,0.73077,0.0,5147.5,0.0,8.7245,0.0,6872.0,0.0,1.93651,0.0,1.41527,0.0,27.3632,0.0
2015-04-08,1111.31,0.0,8.05725,0.0,17824.0,0.0,0.7700199999999999,0.0,3.7138,0.0,0.75579,0.0,0.96657,0.0,9.34825,0.0,0.94871,0.0,1.25526,0.0,3685.0,0.0,5928.0,0.0,1.35625,0.0,1159.08,0.0,19935.0,0.0,296.465,0.0,51.06,0.0,88.7,0.0,25.391,0.0,2.59878,0.0,2074.75,0.0,1.43972,0.0,14.9161,0.0,11.8263,0.0,90.927,0.0,0.77063,0.0,6.931610000000001,0.0,120.307,0.0,92.637,0.0,1.0428600000000001,0.0,0.74492,0.0,1198.08,0.0,1.96888,0.0,0.73115,0.0,56.22,0.0,1.0187,0.0,1555.92,0.0,179.045,0.0,7.4727,0.0,0.9674200000000001,0.0,1.35325,0.0,4.0018,0.0,1.42619,0.0,124.339,0.0,804.93,0.0,27295.0,0.0,95.833,0.0,1.07802,0.0,12089.75,0.0,129.691,0.0,10.163,0.0,2.8041,0.0,7.7503,0.0,8.67165,0.0,275.05,0.0,4374.25,0.0,1.48822,0.0,16.38,0.0,1.86818,0.0,0.72433,0.0,5152.5,0.0,8.6867,0.0,6908.5,0.0,1.9327400000000001,0.0,1.40001,0.0,27.3435,0.0
2015-04-09,1119.78,0.0,8.08365,0.0,17866.0,0.0,0.7704300000000001,0.0,3.769,0.0,0.7579100000000001,0.0,0.96945,0.0,9.3347,0.0,0.9537200000000001,0.0,1.25832,0.0,3724.0,0.0,5952.0,0.0,1.35932,0.0,1166.94,0.0,19980.0,0.0,297.905,0.0,50.72,0.0,88.676,0.0,25.6663,0.0,2.61559,0.0,2083.5,0.0,1.43614,0.0,15.0733,0.0,11.9251,0.0,91.364,0.0,0.77552,0.0,6.9974,0.0,120.545,0.0,92.871,0.0,1.04201,0.0,0.7518600000000001,0.0,1195.66,0.0,1.9412200000000002,0.0,0.73969,0.0,56.77,0.0,1.01636,0.0,1551.97,0.0,177.387,0.0,7.47169,0.0,0.97595,0.0,1.34356,0.0,4.0242,0.0,1.40859,0.0,123.494,0.0,812.44,0.0,27093.0,0.0,95.792,0.0,1.06772,0.0,12229.5,0.0,128.706,0.0,10.104,0.0,2.7934900000000003,0.0,7.7502,0.0,8.74235,0.0,279.274,0.0,4395.25,0.0,1.4715,0.0,16.265,0.0,1.85165,0.0,0.7255699999999999,0.0,5225.5,0.0,8.63125,0.0,6982.5,0.0,1.9099700000000002,0.0,1.38583,0.0,27.3691,0.0
2015-04-10,1138.05,0.0,8.09195,0.0,17974.0,0.0,0.76747,0.0,3.7917300000000003,0.0,0.75271,0.0,0.9648700000000001,0.0,9.350530000000001,0.0,0.94535,0.0,1.25587,0.0,3751.0,0.0,5975.0,0.0,1.36794,0.0,1181.75,0.0,20040.0,0.0,296.566,0.0,51.7,0.0,87.816,0.0,25.749,0.0,2.62529,0.0,2095.5,0.0,1.43261,0.0,15.2216,0.0,11.9837,0.0,90.431,0.0,0.77895,0.0,7.0478,0.0,120.176,0.0,92.24,0.0,1.03831,0.0,0.75146,0.0,1206.83,0.0,1.94305,0.0,0.7365,0.0,57.91,0.0,1.01905,0.0,1571.63,0.0,175.788,0.0,7.4724,0.0,0.97898,0.0,1.33165,0.0,4.017,0.0,1.4079,0.0,122.634,0.0,824.8,0.0,27408.0,0.0,95.629,0.0,1.06005,0.0,12416.75,0.0,127.367,0.0,10.005,0.0,2.78535,0.0,7.7499,0.0,8.82067,0.0,279.625,0.0,4414.23,0.0,1.4631399999999999,0.0,16.44,0.0,1.8377400000000002,0.0,0.72477,0.0,5245.5,0.0,8.58415,0.0,7034.0,0.0,1.9047599999999998,0.0,1.37998,0.0,27.3185,0.0
2015-04-12,1136.04,0.0,8.11075,0.0,17956.0,0.0,0.7594,0.0,3.79425,0.0,0.7461399999999999,0.0,0.9582200000000001,0.0,9.35395,0.0,0.9414299999999999,0.0,1.2617200000000002,0.0,,,5957.0,0.0,1.3686200000000002,0.0,1179.49,0.0,19915.0,0.0,296.538,0.0,51.8,0.0,87.988,0.0,25.79,0.0,2.63348,0.0,2093.0,0.0,1.43169,0.0,15.2649,0.0,12.0356,0.0,89.853,0.0,0.77646,0.0,7.051480000000001,0.0,120.423,0.0,91.451,0.0,1.03811,0.0,0.74403,0.0,1203.74,0.0,1.9581400000000002,0.0,0.731,0.0,57.89,0.0,1.0178,0.0,1585.07,0.0,175.968,0.0,7.471430000000001,0.0,0.9797799999999999,0.0,1.3368799999999998,0.0,4.0181,0.0,1.4197899999999999,0.0,122.884,0.0,823.65,0.0,27469.0,0.0,95.435,0.0,1.05951,0.0,,,127.59,0.0,10.002,0.0,2.7907900000000003,0.0,7.75007,0.0,8.82835,0.0,279.915,0.0,4411.5,0.0,1.46125,0.0,16.393,0.0,1.8437599999999998,0.0,0.72504,0.0,,,8.59345,0.0,,,1.9241400000000002,0.0,1.39514,0.0,27.331,0.0
2015-04-13,1136.58,0.0,8.09516,0.0,17935.0,0.0,0.76034,0.0,3.7913,0.0,0.74659,0.0,0.95695,0.0,9.32055,0.0,0.9396,0.0,1.25854,0.0,3737.0,0.0,5941.0,0.0,1.3638299999999999,0.0,1173.68,0.0,19895.0,0.0,296.544,0.0,52.38,0.0,87.89,0.0,25.879,0.0,2.66499,0.0,2089.25,0.0,1.43306,0.0,15.3618,0.0,12.0846,0.0,89.5,0.0,0.77666,0.0,7.07287,0.0,119.876,0.0,91.15,0.0,1.03252,0.0,0.74324,0.0,1200.61,0.0,1.96335,0.0,0.7297899999999999,0.0,58.45,0.0,1.01833,0.0,1578.99,0.0,175.744,0.0,7.4707,0.0,0.9775299999999999,0.0,1.3293700000000002,0.0,4.0046,0.0,1.4146100000000001,0.0,122.613,0.0,818.82,0.0,27849.0,0.0,95.246,0.0,1.05626,0.0,12325.5,0.0,126.624,0.0,9.911,0.0,2.81568,0.0,7.750189999999999,0.0,8.82385,0.0,280.81,0.0,4407.98,0.0,1.46604,0.0,16.321,0.0,1.8450799999999998,0.0,0.72048,0.0,5231.0,0.0,8.55082,0.0,6996.5,0.0,1.92802,0.0,1.38909,0.0,27.3208,0.0
2015-04-14,1120.91,0.0,7.9738,0.0,17957.0,0.0,0.75879,0.0,3.77731,0.0,0.75176,0.0,0.9480299999999999,0.0,9.33155,0.0,0.93922,0.0,1.24937,0.0,3729.0,0.0,5892.0,0.0,1.3637,0.0,1161.14,0.0,19905.0,0.0,296.7,0.0,53.56,0.0,87.784,0.0,25.71,0.0,2.68743,0.0,2090.25,0.0,1.43815,0.0,15.2688,0.0,12.0374,0.0,89.996,0.0,0.78023,0.0,7.02922,0.0,119.718,0.0,90.841,0.0,1.03579,0.0,0.7397100000000001,0.0,1191.0,0.0,1.9621,0.0,0.7328600000000001,0.0,60.2,0.0,1.00932,0.0,1569.55,0.0,176.607,0.0,7.468539999999999,0.0,0.97493,0.0,1.32745,0.0,4.01375,0.0,1.4132,0.0,122.781,0.0,807.22,0.0,27606.0,0.0,95.814,0.0,1.06246,0.0,12289.25,0.0,127.196,0.0,9.94,0.0,2.8558,0.0,7.750360000000001,0.0,8.78255,0.0,279.277,0.0,4395.5,0.0,1.47522,0.0,16.141,0.0,1.8431400000000002,0.0,0.72019,0.0,5234.0,0.0,8.4725,0.0,7026.0,0.0,1.9440400000000002,0.0,1.40014,0.0,27.3185,0.0
2015-04-15,1124.29,0.0,7.7894,0.0,18043.0,0.0,0.77555,0.0,3.75725,0.0,0.75957,0.0,0.9519200000000001,0.0,9.306280000000001,0.0,0.9322799999999999,0.0,1.22739,0.0,3727.0,0.0,5939.0,0.0,1.35471,0.0,1158.62,0.0,19810.0,0.0,299.509,0.0,56.24,0.0,87.929,0.0,25.643,0.0,2.69875,0.0,2102.0,0.0,1.42951,0.0,15.2415,0.0,12.0364,0.0,90.479,0.0,0.78462,0.0,6.9802,0.0,119.12,0.0,92.382,0.0,1.0304,0.0,0.7469899999999999,0.0,1202.86,0.0,1.95367,0.0,0.73158,0.0,63.0,0.0,1.02095,0.0,1550.99,0.0,176.789,0.0,7.46784,0.0,0.9631799999999999,0.0,1.31312,0.0,4.01725,0.0,1.40828,0.0,123.654,0.0,810.35,0.0,27681.0,0.0,97.043,0.0,1.06981,0.0,12247.25,0.0,127.438,0.0,9.894,0.0,2.8890700000000002,0.0,7.7507,0.0,8.69915,0.0,279.971,0.0,4428.25,0.0,1.48412,0.0,16.384,0.0,1.8217,0.0,0.72082,0.0,5247.0,0.0,8.3336,0.0,7048.5,0.0,1.91357,0.0,1.37937,0.0,27.4258,0.0
2015-04-16,1112.56,0.0,7.73975,0.0,18022.0,0.0,0.77727,0.0,3.735,0.0,0.76547,0.0,0.94811,0.0,9.24575,0.0,0.9336700000000001,0.0,1.2197799999999999,0.0,3681.0,0.0,5873.0,0.0,1.34893,0.0,1146.26,0.0,19720.0,0.0,301.747,0.0,56.2,0.0,88.204,0.0,25.4924,0.0,2.6802799999999998,0.0,2099.0,0.0,1.428,0.0,15.1674,0.0,11.9659,0.0,91.09,0.0,0.7843399999999999,0.0,6.9317,0.0,118.99,0.0,92.489,0.0,1.03019,0.0,0.74368,0.0,1197.99,0.0,1.9494799999999999,0.0,0.7324,0.0,63.41,0.0,1.01536,0.0,1541.25,0.0,177.592,0.0,7.46365,0.0,0.95678,0.0,1.31338,0.0,4.0212,0.0,1.40646,0.0,124.343,0.0,802.57,0.0,27890.0,0.0,97.547,0.0,1.07669,0.0,12019.75,0.0,128.117,0.0,9.938,0.0,2.88665,0.0,7.75192,0.0,8.58785,0.0,280.268,0.0,4411.48,0.0,1.4924600000000001,0.0,16.255,0.0,1.82056,0.0,0.72141,0.0,5223.5,0.0,8.33305,0.0,7030.5,0.0,1.9200700000000002,0.0,1.38516,0.0,27.449,0.0
2015-04-17,1113.6,0.0,7.82595,0.0,17768.0,0.0,0.7780100000000001,0.0,3.725,0.0,0.76818,0.0,0.95225,0.0,9.324060000000001,0.0,0.94,0.0,1.2243700000000002,0.0,3603.0,0.0,5815.0,0.0,1.3463200000000002,0.0,1145.65,0.0,19540.0,0.0,300.925,0.0,55.98,0.0,88.312,0.0,25.2919,0.0,2.6762799999999998,0.0,2075.75,0.0,1.42289,0.0,15.325239999999999,0.0,12.0564,0.0,91.283,0.0,0.77705,0.0,6.9027,0.0,118.87,0.0,92.51,0.0,1.02821,0.0,0.74017,0.0,1203.09,0.0,1.9466,0.0,0.72985,0.0,63.68,0.0,1.0119,0.0,1546.73,0.0,177.889,0.0,7.4598,0.0,0.9509799999999999,0.0,1.32284,0.0,4.02303,0.0,1.4057,0.0,124.758,0.0,804.13,0.0,26974.0,0.0,97.086,0.0,1.08046,0.0,11692.75,0.0,128.481,0.0,9.84,0.0,2.8922,0.0,7.75196,0.0,8.6311,0.0,278.43,0.0,4346.75,0.0,1.4956399999999999,0.0,16.255,0.0,1.8317700000000001,0.0,0.72227,0.0,5075.0,0.0,8.4572,0.0,6951.5,0.0,1.92175,0.0,1.38768,0.0,27.335,0.0
2015-04-19,1116.08,0.0,7.84497,0.0,17833.0,0.0,0.78022,0.0,3.73225,0.0,0.77059,0.0,0.95226,0.0,9.3292,0.0,0.94055,0.0,1.22048,0.0,,,5816.0,0.0,1.3451799999999998,0.0,1148.02,0.0,19715.0,0.0,300.782,0.0,56.49,0.0,88.39,0.0,25.431,0.0,2.6785400000000004,0.0,2083.5,0.0,1.4261700000000002,0.0,15.32117,0.0,12.0417,0.0,91.632,0.0,0.78122,0.0,6.9159,0.0,118.911,0.0,92.776,0.0,1.02852,0.0,0.74392,0.0,1203.9,0.0,1.94068,0.0,0.73485,0.0,64.16,0.0,1.0122799999999998,0.0,1543.06,0.0,177.858,0.0,7.4591,0.0,0.9535299999999999,0.0,1.31643,0.0,4.0256,0.0,1.3995799999999998,0.0,124.686,0.0,804.78,0.0,27666.0,0.0,97.423,0.0,1.0786200000000001,0.0,,,128.261,0.0,9.87,0.0,2.89132,0.0,7.75015,0.0,8.6488,0.0,278.875,0.0,4359.0,0.0,1.49571,0.0,16.274,0.0,1.82549,0.0,0.72113,0.0,,,8.46135,0.0,,,1.9169599999999998,0.0,1.3824,0.0,27.4133,0.0
2015-04-20,1115.44,0.0,7.8981,0.0,17989.0,0.0,0.76947,0.0,3.71449,0.0,0.76412,0.0,0.9438799999999999,0.0,9.35028,0.0,0.9372799999999999,0.0,1.2266299999999999,0.0,3642.0,0.0,5854.0,0.0,1.3507200000000001,0.0,1145.11,0.0,19845.0,0.0,298.125,0.0,57.73,0.0,88.41,0.0,25.541,0.0,2.69582,0.0,2095.75,0.0,1.42466,0.0,15.4741,0.0,12.1397,0.0,91.248,0.0,0.78027,0.0,6.957319999999999,0.0,119.418,0.0,91.891,0.0,1.0265600000000001,0.0,0.73658,0.0,1196.26,0.0,1.9476,0.0,0.73142,0.0,63.36,0.0,1.00698,0.0,1554.59,0.0,177.733,0.0,7.461289999999999,0.0,0.9572299999999999,0.0,1.31546,0.0,3.98339,0.0,1.4033,0.0,124.735,0.0,803.63,0.0,27687.0,0.0,97.352,0.0,1.0724,0.0,11900.75,0.0,128.062,0.0,9.835,0.0,2.8925,0.0,7.750039999999999,0.0,8.7192,0.0,278.029,0.0,4417.5,0.0,1.48834,0.0,16.005,0.0,1.8256700000000001,0.0,0.72053,0.0,5116.0,0.0,8.4703,0.0,6989.0,0.0,1.93409,0.0,1.3936,0.0,27.3778,0.0
2015-04-21,1118.43,0.0,7.88105,0.0,17896.0,0.0,0.77581,0.0,3.7167800000000004,0.0,0.7669199999999999,0.0,0.95199,0.0,9.29355,0.0,0.9410299999999999,0.0,1.22701,0.0,3661.0,0.0,5818.0,0.0,1.35022,0.0,1146.06,0.0,20100.0,0.0,298.496,0.0,55.9,0.0,88.599,0.0,25.5695,0.0,2.68091,0.0,2092.5,0.0,1.42632,0.0,15.41929,0.0,12.0953,0.0,91.756,0.0,0.77852,0.0,6.956010000000001,0.0,119.639,0.0,92.818,0.0,1.02461,0.0,0.74115,0.0,1199.62,0.0,1.94652,0.0,0.7326600000000001,0.0,61.56,0.0,1.0115399999999999,0.0,1546.24,0.0,178.629,0.0,7.4607399999999995,0.0,0.95534,0.0,1.31602,0.0,3.98619,0.0,1.39828,0.0,125.216,0.0,803.35,0.0,27933.0,0.0,97.499,0.0,1.0725200000000001,0.0,11994.5,0.0,128.317,0.0,9.885,0.0,2.87529,0.0,7.75015,0.0,8.66491,0.0,278.36,0.0,4433.25,0.0,1.4930299999999999,0.0,15.97,0.0,1.8320400000000001,0.0,0.71831,0.0,5148.0,0.0,8.45135,0.0,7014.5,0.0,1.9243400000000002,0.0,1.38235,0.0,27.4265,0.0
